Gene stable ID	Oryza barthii gene stable ID	% identity	Oryza barthii % identity	Orthology confidence [0 low, 1 high]
OS06G0652200	OBART06G23090	92	73	1
OS06G0652300	OBART06G23100	97	97	0
OS06G0652400	OBART06G23110	100	100	1
OS06G0652550	OBART06G23120	79	79	0
OS06G0652600	OBART06G23130	99	99	1
OS06G0653000	OBART06G23140	100	100	1
OS06G0653100	OBART06G23150	100	100	1
OS06G0653200	OBART06G23160	100	100	1
OS06G0653800	OBART06G23180	92	97	0
OS06G0653900	OBART06G23190	97	59	0
OS06G0654000	OBART06G23200	99	98	1
OS06G0654300	OBART06G23210	99	13	1
OS06G0654400	OBART06G23220	99	99	1
OS06G0654600	OBART06G23230	52	51	1
OS06G0654900	OBART02G05920	68	37	0
OS06G0654900	OBART06G23240	98	59	0
OS06G0655100	OBART06G23250	87	90	1
OS06G0655200	OBART06G23260	99	99	1
OS06G0655500	OBART06G23270	73	100	0
OS06G0656000	OBART06G23280	72	96	1
OS06G0656300	OBART06G23290	99	99	1
OS06G0656500	OBART06G23310	92	99	1
OS06G0656700	OBART06G23330	100	100	1
OS06G0656800	OBART06G23350	52	77	1
OS06G0657500	OBART06G23420	38	62	0
OS06G0658000	OBART06G23380	72	50	0
OS06G0658200	OBART06G23430	62	89	0
OS06G0658500	OBART06G23450	77	97	0
OS06G0658900	OBART06G23440	34	49	0
OS06G0658900	OBART06G23480	60	73	0
OS06G0659100	OBART06G23500	72	81	1
OS06G0659300	OBART06G23520	97	98	0
OS06G0659400	OBART06G23530	80	91	0
OS06G0659500	OBART06G23540	100	58	1
OS06G0659800	OBART06G23560	61	84	0
OS06G0660200	OBART06G23570	84	92	0
OS06G0660400	OBART06G23580	74	100	1
OS06G0660700	OBART06G23600	99	95	0
OS06G0660800	OBART03G20480	48	10	0
OS06G0661400	OBART06G23650	98	42	1
OS06G0661500	OBART06G23660	99	96	1
OS06G0661600	OBART06G23670	100	100	1
OS06G0661700	OBART06G23680	99	99	0
OS06G0661766	OBART06G23690	92	51	0
OS06G0661800	OBART06G23700	89	92	0
OS06G0661900	OBART06G23710	93	99	0
OS06G0662000	OBART06G23720	97	100	0
OS06G0662200	OBART06G23730	52	99	1
OS06G0662225	OBART06G23740	86	97	1
OS06G0662300	OBART06G23750	91	96	1
OS06G0662550	OBART02G28390	66	74	0
OS06G0662550	OBART05G03940	64	72	0
OS06G0662550	OBART07G11060	69	30	0
OS06G0662700	OBART06G23760	77	25	0
OS06G0663000	OBART06G23770	93	93	1
OS06G0663100	OBART06G23780	97	46	0
OS06G0663200	OBART06G23790	100	100	1
OS06G0663300	OBART06G23800	100	100	1
OS06G0663400	OBART06G23810	100	100	0
OS06G0663500	OBART06G23820	94	96	1
OS06G0663600	OBART06G23840	87	39	1
OS06G0663800	OBART06G23850	91	94	1
OS06G0663900	OBART06G23860	99	100	1
OS06G0664100	OBART06G23870	63	20	1
OS06G0664200	OBART06G23880	94	95	0
OS06G0664300	OBART06G23890	85	95	0
OS06G0664400	OBART06G23900	64	100	1
OS06G0664800	OBART06G23910	99	85	1
OS06G0664900	OBART06G23920	81	86	0
OS06G0665000	OBART06G23930	100	100	1
OS06G0665100	OBART06G23940	100	100	1
OS06G0665200	OBART06G23950	61	84	0
OS06G0665400	OBART07G17610	66	88	1
OS06G0665500	OBART06G23970	98	97	0
OS06G0665800	OBART06G23980	89	99	0
OS06G0665900	OBART06G23990	99	92	1
OS06G0666100	OBART06G24000	69	90	0
OS06G0666400	OBART06G24010	57	99	1
OS06G0666500	OBART06G24020	94	94	1
OS06G0666600	OBART06G24030	100	100	1
OS06G0666800	OBART06G24050	100	100	1
OS06G0667000	OBART06G24080	84	94	1
OS06G0667100	OBART06G24090	99	99	1
OS06G0667200	OBART06G24100	39	78	0
OS06G0667500	OBART06G24120	76	42	0
OS06G0667600	OBART06G24130	99	99	1
OS06G0667900	OBART06G24140	79	76	0
OS06G0668200	OBART06G24150	100	100	1
OS06G0668200	OBART06G24180	100	100	1
OS06G0668300	OBART06G24160	91	92	1
OS06G0668300	OBART06G24190	99	84	1
OS06G0668400	OBART06G24170	99	99	1
OS06G0668400	OBART06G24200	99	99	1
OS06G0669100	OBART05G18030	49	68	1
OS06G0669225	OBART08G05660	32	11	0
OS06G0669275	OBART06G24220	76	15	1
OS06G0669400	OBART06G24230	100	100	1
OS06G0669600	OBART06G24240	95	21	0
OS06G0669700	OBART06G24250	84	68	0
OS06G0669800	OBART06G24260	100	100	1
OS06G0670000	OBART06G24270	100	100	1
OS06G0670100	OBART06G24280	80	85	0
OS06G0670300	OBART06G24290	99	99	0
OS06G0670400	OBART06G24300	92	89	1
OS06G0670500	OBART06G24310	99	99	1
OS06G0670633	OBART06G24320	60	66	1
OS06G0671000	OBART06G24330	99	87	1
OS06G0671150	OBART06G24340	69	95	1
OS06G0671300	OBART06G24350	99	91	1
OS06G0671700	OBART06G24360	100	32	1
OS06G0671800	OBART06G24370	47	38	0
OS06G0671900	OBART06G24380	100	100	1
OS06G0672700	OBART06G24400	73	26	1
OS06G0672801	OBART06G24410	94	97	1
OS06G0673300	OBART06G24440	90	54	1
OS06G0673500	OBART09G14430	39	35	0
OS06G0673800	OBART06G24450	96	91	1
OS06G0674000	OBART06G24460	53	91	1
OS06G0674100	OBART06G24490	48	44	0
OS06G0674800	OBART06G24520	98	40	1
OS06G0675200	OBART06G24530	79	98	1
OS06G0675600	OBART06G24550	100	100	1
OS06G0675900	OBART06G24560	51	73	1
OS06G0676000	OBART06G24570	100	100	1
OS06G0676600	OBART06G24580	97	99	0
OS06G0676700	OBART06G24590	99	99	0
OS06G0677300	OBART06G24610	99	99	1
OS06G0677400	OBART06G24620	100	100	1
OS06G0677500	OBART06G24630	100	100	1
OS06G0677600	OBART06G24640	100	100	1
OS06G0677700	OBART06G24650	86	100	1
OS06G0677800	OBART06G24660	100	100	1
OS06G0678100	OBART06G24670	61	63	1
OS06G0678200	OBART06G24680	100	100	1
OS06G0678500	OBART06G24700	73	63	0
OS06G0678650	OBART06G24720	99	7	1
OS06G0678650	OBART06G24730	0	0	1
OS06G0678651	OBART06G24720	68	6	1
OS06G0678651	OBART06G24730	3	1	1
OS06G0678700	OBART06G24720	0	0	1
OS06G0678700	OBART06G24730	96	46	1
OS06G0678800	OBART06G24740	100	100	1
OS06G0679100	OBART06G24750	72	22	1
OS06G0679500	OBART06G24780	99	92	1
OS06G0679700	OBART06G24790	87	43	1
OS06G0679800	OBART06G24800	100	70	1
OS06G0680500	OBART06G24830	99	94	1
OS06G0680900	OBART06G24840	96	96	1
OS06G0681100	OBART06G24860	75	67	1
OS06G0681200	OBART06G24870	46	97	1
OS06G0681300	OBART06G24880	74	47	1
OS06G0681700	OBART06G24910	100	97	1
OS06G0682700	OBART06G24950	71	100	1
OS06G0682800	OBART06G24960	70	18	0
OS06G0682900	OBART06G24970	99	99	1
OS06G0683000	OBART06G25010	52	90	1
OS06G0683100	OBART06G25020	88	90	1
OS06G0683200	OBART06G25030	99	99	1
OS06G0683400	OBART06G25050	100	100	1
OS06G0683800	OBART06G25100	66	50	0
OS06G0683900	OBART06G25110	100	100	1
OS06G0683950	OBART06G25120	96	99	1
OS06G0684000	OBART06G25130	95	90	0
OS06G0684900	OBART06G25180	91	58	1
OS06G0685100	OBART06G25190	98	99	1
OS06G0685200	OBART06G25200	82	87	1
OS06G0685300	OBART06G25210	99	99	1
OS06G0685700	OBART06G25230	99	100	1
OS06G0686500	OBART06G25250	81	90	0
OS06G0686600	OBART06G25260	99	100	1
OS06G0687000	OBART06G25280	85	91	0
OS06G0687100	OBART06G25290	69	67	0
OS06G0687200	OBART06G25300	99	48	1
OS06G0687400	OBART06G25310	100	53	1
OS06G0687450	OBART06G25320	100	100	1
OS06G0687500	OBART06G25350	26	29	1
OS06G0687600	OBART06G25360	76	88	1
OS06G0687700	OBART06G25380	100	54	1
OS06G0687800	OBART06G25390	91	100	0
OS06G0687900	OBART06G25400	100	23	0
OS06G0688100	OBART06G25410	85	99	1
OS06G0688200	OBART06G25420	90	88	1
OS06G0688300	OBART06G25430	31	17	0
OS06G0688400	OBART06G25440	98	90	1
OS06G0688800	OBART01G40350	45	27	0
OS06G0690700	OBART06G25490	100	100	1
OS06G0690900	OBART06G25510	99	98	1
OS06G0691000	OBART06G25520	95	97	0
OS06G0691100	OBART06G25530	68	67	0
OS06G0691400	OBART06G25550	56	94	0
OS06G0691500	OBART06G25560	65	96	1
OS06G0691600	OBART06G25570	99	99	0
OS06G0691800	OBART06G25590	99	99	1
OS06G0691900	OBART06G25600	78	93	1
OS06G0692100	OBART06G25610	90	63	1
OS06G0692500	OBART06G25620	98	47	1
OS06G0692600	OBART06G25630	92	55	0
OS06G0692800	OBART06G25650	94	90	0
OS06G0693000	OBART06G25660	91	94	0
OS06G0693100	OBART06G25680	65	42	1
OS06G0693200	OBART06G25690	91	73	0
OS06G0693300	OBART06G25700	71	86	0
OS06G0693400	OBART06G25710	99	86	1
OS06G0693500	OBART06G25720	100	100	1
OS06G0693600	OBART06G25730	37	69	0
OS06G0693700	OBART06G25740	98	95	1
OS06G0693800	OBART06G25750	96	82	0
OS06G0693900	OBART06G25760	100	78	1
OS06G0694000	OBART06G25770	82	100	1
OS06G0694100	OBART06G25790	100	100	1
OS06G0694200	OBART06G25800	96	96	0
OS06G0694300	OBART06G25810	35	76	0
OS06G0694400	OBART06G25820	100	100	1
OS06G0694500	OBART06G25830	100	100	1
OS06G0694600	OBART06G25840	67	94	1
OS06G0694800	OBART06G25870	100	100	1
OS06G0695400	OBART06G25920	99	99	1
OS06G0695600	OBART06G25940	99	99	1
OS06G0695700	OBART06G25950	76	96	1
OS06G0695800	OBART06G25960	96	100	1
OS06G0695900	OBART06G25970	99	99	1
OS06G0696600	OBART06G25990	99	99	1
OS06G0697000	OBART06G26010	100	95	1
OS06G0697200	OBART06G26020	99	99	1
OS06G0697300	OBART06G26030	78	98	0
OS06G0697400	OBART06G26040	86	47	1
OS06G0697600	OBART06G26070	72	86	0
OS06G0698000	OBART06G26050	97	70	0
OS06G0698200	OBART06G26110	91	91	1
OS06G0698300	OBART06G26120	97	85	0
OS06G0698400	OBART06G26140	80	44	1
OS06G0698600	OBART06G26160	83	99	1
OS06G0698674	OBART06G26180	100	100	1
OS06G0698711	OBART06G26200	95	98	1
OS06G0698785	OBART06G26220	43	13	0
OS06G0698859	OBART06G26240	76	92	0
OS06G0698900	OBART06G26250	98	84	1
OS06G0699100	OBART06G26270	32	25	1
OS06G0699200	OBART06G26280	96	96	0
OS06G0699400	OBART06G26290	100	100	1
OS06G0699500	OBART06G26300	99	99	0
OS06G0699600	OBART06G26310	97	99	0
OS06G0699700	OBART06G26320	87	37	0
OS06G0699800	OBART06G26330	57	58	0
OS06G0699900	OBART06G26340	86	97	1
OS06G0700000	OBART06G26350	97	96	1
OS06G0700100	OBART06G26360	99	99	1
OS06G0700300	OBART06G26380	100	100	1
OS06G0700500	OBART06G26390	88	78	0
OS06G0701100	OBART06G26420	100	100	1
OS06G0701100	OBART06G26430	100	100	1
OS06G0701200	OBART06G26440	100	100	1
OS06G0701300	OBART06G26450	93	63	1
OS06G0701400	OBART06G26460	98	98	1
OS06G0701700	OBART06G26480	88	46	0
OS06G0701900	OBART06G26490	61	89	1
OS06G0702000	OBART06G26500	100	63	1
OS06G0702100	OBART06G26510	98	99	1
OS06G0702200	OBART06G26520	72	82	1
OS06G0702500	OBART06G26540	99	95	0
OS06G0702600	OBART06G26550	100	85	1
OS06G0702700	OBART06G26560	100	100	1
OS06G0702800	OBART06G26570	99	75	1
OS06G0703000	OBART06G26580	91	99	0
OS06G0703200	OBART06G26590	100	87	1
OS06G0703300	OBART06G26600	83	83	0
OS06G0703500	OBART06G26610	97	97	1
OS06G0703600	OBART06G26620	99	97	1
OS06G0703800	OBART06G26630	97	85	1
OS06G0704100	OBART06G26650	99	99	1
OS06G0704200	OBART06G26660	70	51	0
OS06G0704300	OBART06G26670	97	94	1
OS06G0704600	OBART06G26680	100	89	1
OS06G0704700	OBART06G26690	100	100	1
OS06G0704800	OBART06G26700	99	87	0
OS06G0704900	OBART06G26710	100	100	1
OS06G0705000	OBART06G26720	87	89	1
OS06G0705100	OBART06G26730	100	99	1
OS06G0705200	OBART06G26740	87	89	0
OS06G0705400	OBART06G26760	99	94	1
OS06G0705500	OBART06G26770	81	100	1
OS06G0706400	OBART10G00540	34	40	0
OS06G0706600	OBART06G26800	95	51	1
OS06G0706700	OBART06G26810	61	99	1
OS06G0707000	OBART06G26820	98	98	1
OS06G0707100	OBART06G26830	91	85	0
OS06G0707200	OBART06G26840	100	100	1
OS06G0707250	OBART06G26850	81	77	1
OS06G0707300	OBART06G26860	84	99	1
OS06G0707350	OBART06G26870	99	42	1
OS06G0707400	OBART06G26870	85	18	1
OS06G0707700	OBART06G26870	68	32	1
OS06G0707733	OBART06G26890	67	69	0
OS06G0707800	OBART06G26910	97	28	0
OS06G0708000	OBART06G26920	100	100	1
OS06G0708100	OBART06G26930	100	100	1
OS06G0708200	OBART06G26940	51	25	0
OS06G0708300	OBART06G26950	98	94	1
OS06G0708400	OBART06G26960	100	100	1
OS06G0708500	OBART06G26970	99	91	1
OS06G0708600	OBART06G26980	98	99	1
OS06G0708700	OBART06G26990	100	100	1
OS06G0708832	OBART06G27020	96	67	1
OS06G0708900	OBART06G27030	50	14	0
OS06G0709000	OBART06G27040	88	97	1
OS06G0709100	OBART06G27050	100	99	1
OS06G0710300	OBART06G27070	100	100	1
OS06G0710500	OBART06G27080	100	100	0
OS06G0710900	OBART06G27100	81	100	1
OS06G0711000	OBART06G27110	95	87	1
OS06G0711100	OBART06G27120	100	97	1
OS06G0711200	OBART06G27130	91	89	1
OS06G0711600	OBART06G27140	99	99	1
OS06G0711700	OBART06G27150	52	98	1
OS06G0711800	OBART04G09850	41	67	0
OS06G0711800	OBART06G27160	79	85	0
OS06G0711900	OBART06G27170	65	56	0
OS06G0712200	OBART06G27180	34	58	0
OS06G0712300	OBART06G27190	87	94	1
OS06G0712400	OBART06G27200	92	89	1
OS06G0712500	OBART06G27210	89	68	0
OS06G0712600	OBART06G27220	33	93	0
OS06G0712700	OBART06G27230	83	94	0
OS06G0712900	OBART06G27250	86	91	0
OS06G0713000	OBART03G00850	99	99	0
OS06G0713300	OBART06G27270	71	56	0
OS06G0713400	OBART06G27280	96	87	1
OS06G0713800	OBART06G27290	98	99	1
OS06G0713900	OBART06G27300	100	100	1
OS06G0714000	OBART06G27310	94	96	0
OS06G0714100	OBART06G27320	100	100	1
OS06G0714200	OBART06G27340	66	99	1
OS06G0714300	OBART06G27350	100	100	0
OS06G0714500	OBART06G27360	66	100	1
OS06G0714600	OBART06G27370	100	100	1
OS06G0714700	OBART06G27380	54	99	0
OS06G0714800	OBART06G27390	99	99	0
OS06G0714900	OBART06G27410	98	98	1
OS06G0715000	OBART06G27420	96	97	1
OS06G0715100	OBART06G27430	95	100	1
OS06G0715200	OBART06G27440	99	99	1
OS06G0715300	OBART06G27450	95	99	0
OS06G0715400	OBART06G27460	99	99	0
OS06G0715500	OBART06G27470	100	100	1
OS06G0715600	OBART06G27480	90	86	0
OS06G0715700	OBART06G27490	85	96	0
OS06G0716000	OBART06G27500	99	99	1
OS06G0716467	OBART06G27520	96	79	1
OS06G0716600	OBART10G19040	18	87	0
OS06G0716700	OBART06G27530	89	100	1
OS06G0716800	OBART06G27540	100	100	1
OS06G0717100	OBART06G27550	39	99	0
OS06G0717200	OBART06G27570	77	99	1
OS06G0717300	OBART06G27580	100	100	1
OS06G0717400	OBART06G27590	90	96	1
OS06G0717600	OBART06G27600	100	100	1
OS06G0717800	OBART06G27610	99	99	1
OS06G0717900	OBART06G27630	100	99	1
OS06G0718300	OBART06G27650	66	89	0
OS06G0718400	OBART06G27660	98	98	1
OS06G0719500	OBART06G27730	54	90	0
OS06G0720500	OBART06G27690	87	33	1
OS06G0720700	OBART06G27710	98	98	1
OS06G0720700	OBART06G27830	97	97	1
OS06G0720900	OBART06G27730	60	90	0
OS06G0721600	OBART06G27680	43	70	1
OS06G0722300	OBART06G27690	87	33	1
OS06G0722650	OBART06G27690	87	33	1
OS06G0723400	OBART06G27680	43	70	1
OS06G0724000	OBART06G27730	55	90	0
OS06G0724100	OBART06G27740	99	100	1
OS06G0724200	OBART06G27750	99	90	1
OS06G0724300	OBART06G27760	99	98	1
OS06G0724400	OBART06G27770	99	99	1
OS06G0724500	OBART06G27780	80	87	0
OS06G0724700	OBART06G27810	99	18	1
OS06G0724700	OBART06G27870	99	18	1
OS06G0724900	OBART06G27880	82	99	0
OS06G0725000	OBART06G27890	83	67	0
OS06G0725100	OBART06G27900	89	99	1
OS06G0725200	OBART06G27910	92	87	1
OS06G0725300	OBART06G27920	90	84	0
OS06G0725400	OBART06G27930	99	99	1
OS06G0725700	OBART06G27940	84	46	0
OS06G0725900	OBART06G27950	100	100	1
OS06G0726100	OBART06G27960	35	97	0
OS06G0726200	OBART06G27970	100	100	1
OS06G0726300	OBART06G27980	80	91	0
OS06G0726400	OBART06G27990	100	99	1
OS06G0726600	OBART06G28000	100	100	1
OS06G0726800	OBART06G28020	93	100	1
OS06G0726900	OBART06G28030	74	45	1
OS06G0727000	OBART06G28040	100	100	1
OS06G0727200	OBART06G28050	100	100	1
OS06G0727300	OBART06G28060	95	49	0
OS06G0727700	OBART06G28070	92	50	0
OS06G0727900	OBART06G28080	65	86	1
OS06G0728000	OBART06G28090	100	70	1
OS06G0728200	OBART06G28100	97	90	1
OS06G0728500	OBART06G28120	94	99	1
OS06G0728600	OBART06G28130	98	74	1
OS06G0728700	OBART06G28140	99	99	1
OS06G0728800	OBART06G28150	94	14	0
OS06G0728902	OBART06G28150	100	11	0
OS06G0729000	OBART06G28180	99	99	1
OS06G0729300	OBART06G28190	98	99	1
OS06G0729400	OBART06G28200	99	99	1
OS06G0729500	OBART06G28210	99	99	1
OS06G0729650	OBART06G28220	64	92	1
OS06G0729900	OBART06G28240	99	96	1
OS06G0730200	OBART06G28260	88	82	1
OS06G0730300	OBART06G28270	99	98	1
OS06G0730500	OBART06G28280	100	53	1
OS06G0730600	OBART06G28290	77	99	0
OS06G0730800	OBART06G28300	100	100	1
OS06G0730900	OBART06G28310	95	93	1
OS06G0731100	OBART06G28330	99	15	0
OS06G0731200	OBART06G28340	99	92	1
OS06G0731300	OBART06G28350	100	100	0
OS06G0731400	OBART06G28360	100	100	1
OS06G0731600	OBART06G28370	85	53	0
OS06G0731700	OBART06G28380	99	77	1
OS06G0731800	OBART06G28390	100	100	1
OS06G0731900	OBART06G28400	99	99	1
OS07G0100200	OBART11G23870	38	68	0
OS07G0100300	OBART07G00020	100	100	1
OS07G0100500	OBART07G00030	99	79	1
OS07G0100600	OBART07G00040	82	94	0
OS07G0100800	OBART07G00060	94	100	1
OS07G0100900	OBART07G00070	95	96	1
OS07G0101000	OBART07G00080	99	99	1
OS07G0101101	OBART07G00090	98	76	1
OS07G0101200	OBART07G00110	84	46	1
OS07G0101400	OBART07G00120	100	100	1
OS07G0101500	OBART07G00130	97	90	0
OS07G0101800	OBART07G00140	68	67	1
OS07G0102000	OBART07G00160	85	48	0
OS07G0102100	OBART07G00170	100	92	0
OS07G0102200	OBART07G00180	80	78	0
OS07G0102300	OBART07G00190	96	90	1
OS07G0102400	OBART07G00210	89	100	0
OS07G0102500	OBART07G00220	80	94	0
OS07G0103000	OBART07G00240	68	32	1
OS07G0103100	OBART07G00250	100	85	1
OS07G0103200	OBART07G00260	100	100	1
OS07G0103500	OBART07G00270	99	99	1
OS07G0104100	OBART07G00280	100	57	1
OS07G0105000	OBART07G00310	100	100	1
OS07G0105100	OBART01G18320	61	30	0
OS07G0105200	OBART07G00320	100	91	1
OS07G0105300	OBART07G00340	99	99	1
OS07G0105600	OBART07G00350	100	100	1
OS07G0105700	OBART07G00360	99	53	1
OS07G0105900	OBART07G00380	83	78	0
OS07G0106000	OBART07G00390	91	94	1
OS07G0106100	OBART07G00400	93	97	1
OS07G0106200	OBART07G00410	99	99	0
OS07G0106700	OBART07G00510	88	90	0
OS07G0106900	OBART07G00530	88	85	0
OS07G0107100	OBART07G00540	90	69	0
OS07G0107300	OBART07G00550	97	97	0
OS07G0107800	OBART07G00590	90	100	1
OS07G0107900	OBART07G00600	99	99	1
OS07G0108000	OBART07G00610	100	100	1
OS07G0108100	OBART07G00620	76	75	0
OS07G0108200	OBART07G00630	91	83	1
OS07G0108300	OBART07G00640	99	100	1
OS07G0108400	OBART07G00650	93	99	1
OS07G0108500	OBART07G00670	87	92	0
OS07G0108800	OBART07G00690	99	99	1
OS07G0108900	OBART07G00700	99	90	1
OS07G0109100	OBART07G00370	51	64	0
OS07G0109100	OBART07G00710	91	93	0
OS07G0109300	OBART07G00720	86	24	1
OS07G0109400	OBART07G00730	99	99	1
OS07G0109600	OBART07G00750	99	53	1
OS07G0110100	OBART07G00760	99	98	1
OS07G0110200	OBART07G00770	95	47	1
OS07G0110300	OBART07G00780	54	92	0
OS07G0110400	OBART07G00790	98	53	1
OS07G0110500	OBART07G00800	98	98	1
OS07G0110800	OBART07G00820	99	99	1
OS07G0110900	OBART07G00830	99	99	1
OS07G0111400	OBART07G00860	91	92	1
OS07G0111600	OBART07G00880	100	100	1
OS07G0111700	OBART07G00890	98	24	1
OS07G0112300	OBART07G01020	88	16	1
OS07G0112700	OBART07G00920	98	98	1
OS07G0112800	OBART07G00930	100	100	1
OS07G0113100	OBART07G00950	79	50	1
OS07G0113200	OBART07G00960	97	96	1
OS07G0113500	OBART07G01040	69	98	0
OS07G0113600	OBART07G01050	67	79	1
OS07G0113700	OBART07G01060	97	97	1
OS07G0114000	OBART02G08100	23	90	0
OS07G0114300	OBART07G01080	100	100	1
OS07G0114400	OBART07G01090	100	100	1
OS07G0114500	OBART07G01100	95	95	0
OS07G0115200	OBART09G20370	43	44	0
OS07G0115500	OBART07G01170	76	99	1
OS07G0115600	OBART07G01190	68	71	0
OS07G0115700	OBART08G07960	23	15	0
OS07G0116600	OBART07G01210	47	95	1
OS07G0116800	OBART07G01200	46	75	0
OS07G0117200	OBART07G01220	96	23	0
OS07G0118200	OBART07G01250	96	96	0
OS07G0118250	OBART07G01260	99	99	0
OS07G0118250	OBART07G01400	98	98	0
OS07G0118300	OBART07G01270	100	100	0
OS07G0118800	OBART07G01300	89	48	1
OS07G0119000	OBART07G01310	100	100	1
OS07G0119100	OBART07G01320	96	78	1
OS07G0119300	OBART07G01330	99	99	1
OS07G0119400	OBART07G01340	100	100	0
OS07G0119600	OBART07G01350	67	60	0
OS07G0120000	OBART07G01260	99	99	0
OS07G0120000	OBART07G01400	98	98	0
OS07G0120051	OBART05G16970	27	25	1
OS07G0120100	OBART07G01420	99	99	1
OS07G0120200	OBART07G01430	97	97	0
OS07G0120300	OBART07G01440	96	96	0
OS07G0120400	OBART07G01450	98	65	1
OS07G0120500	OBART07G01370	93	93	0
OS07G0120650	OBART07G01470	100	100	1
OS07G0120700	OBART07G01480	94	94	0
OS07G0120900	OBART07G01490	86	29	1
OS07G0121200	OBART07G01510	98	86	0
OS07G0121800	OBART07G01520	57	34	0
OS07G0121800	OBART07G01550	64	27	0
OS07G0122000	OBART07G01570	88	36	1
OS07G0122100	OBART07G01520	55	31	0
OS07G0122100	OBART07G01550	67	27	0
OS07G0122200	OBART07G01580	83	67	0
OS07G0122350	OBART07G01590	99	99	1
OS07G0122400	OBART07G01600	100	94	1
OS07G0122900	OBART07G01610	89	37	1
OS07G0123000	OBART07G01620	71	97	1
OS07G0123300	OBART07G01630	88	80	1
OS07G0123400	OBART07G01640	97	18	1
OS07G0123500	OBART07G01660	96	93	1
OS07G0123700	OBART07G01670	86	97	0
OS07G0123800	OBART07G01680	99	100	1
OS07G0124000	OBART07G01700	92	98	1
OS07G0124100	OBART07G01710	98	100	1
OS07G0124500	OBART07G01730	100	100	1
OS07G0124600	OBART07G01740	98	99	1
OS07G0124700	OBART07G01750	98	66	1
OS07G0124750	OBART07G01760	64	99	1
OS07G0124800	OBART07G01770	99	99	1
OS07G0124900	OBART07G01780	91	78	0
OS07G0125000	OBART07G01790	74	95	0
OS07G0125201	OBART07G01800	94	94	1
OS07G0125500	OBART07G01780	91	78	0
OS07G0125600	OBART07G01790	74	95	0
OS07G0126100	OBART07G01800	94	94	1
OS07G0126301	OBART07G01780	91	78	0
OS07G0126401	OBART07G01790	74	95	0
OS07G0126500	OBART07G01800	94	94	1
OS07G0127600	OBART07G01790	74	95	0
OS07G0127700	OBART04G19110	61	40	1
OS07G0127900	OBART08G08830	75	80	1
OS07G0127900	OBART08G08840	86	91	1
OS07G0128800	OBART07G01860	51	28	0
OS07G0129300	OBART07G01850	87	66	0
OS07G0129700	OBART07G01880	73	42	0
OS07G0129800	OBART07G01890	75	93	0
OS07G0129900	OBART07G01900	92	95	0
OS07G0130000	OBART07G01920	7	7	0
OS07G0130100	OBART07G01930	92	96	1
OS07G0130200	OBART07G01940	91	90	1
OS07G0130500	OBART07G01980	96	35	1
OS07G0130800	OBART07G09520	41	55	0
OS07G0131375	OBART09G02920	63	53	0
OS07G0131500	OBART09G02920	58	50	0
OS07G0132300	OBART07G02080	94	96	0
OS07G0132500	OBART07G02090	97	39	0
OS07G0132600	OBART03G16020	55	44	0
OS07G0133100	OBART06G01350	32	84	0
OS07G0133500	OBART07G02170	66	69	1
OS07G0133700	OBART07G02180	100	92	1
OS07G0134000	OBART07G02200	95	98	1
OS07G0134200	OBART07G02210	89	100	1
OS07G0134400	OBART07G02220	94	51	0
OS07G0134500	OBART07G02230	100	57	1
OS07G0134600	OBART07G02240	99	93	1
OS07G0134700	OBART07G02250	98	98	0
OS07G0134800	OBART07G02260	98	99	0
OS07G0136300	OBART07G02140	41	53	0
OS07G0136500	OBART07G02140	41	52	0
OS07G0137800	OBART07G02310	68	94	1
OS07G0137900	OBART07G02320	87	56	0
OS07G0138100	OBART07G02340	80	95	1
OS07G0138400	OBART07G02370	93	97	1
OS07G0139000	OBART02G19600	12	55	0
OS07G0139000	OBART04G20300	14	55	0
OS07G0139000	OBART05G12200	12	64	0
OS07G0139400	OBART07G02440	100	100	1
OS07G0139500	OBART07G02450	42	6	0
OS07G0140232	OBART03G09600	18	32	1
OS07G0141100	OBART07G02520	88	71	0
OS07G0141400	OBART07G02540	100	100	1
OS07G0141450	OBART07G02550	76	99	1
OS07G0141600	OBART07G02570	98	98	1
OS07G0141900	OBART07G02590	79	75	0
OS07G0142300	OBART07G02610	85	52	0
OS07G0142500	OBART07G02610	88	47	0
OS07G0142700	OBART07G02630	87	92	1
OS07G0142900	OBART07G02650	89	96	1
OS07G0143000	OBART07G02660	65	95	1
OS07G0143200	OBART07G02670	69	57	0
OS07G0143600	OBART07G02710	100	98	1
OS07G0143700	OBART07G02720	88	47	1
OS07G0143900	OBART07G02730	99	98	1
OS07G0144500	OBART07G02760	55	70	1
OS07G0144732	OBART07G02790	86	58	0
OS07G0144900	OBART07G02830	100	32	1
OS07G0145400	OBART07G02860	98	98	0
OS07G0145800	OBART07G02870	50	92	0
OS07G0146300	OBART07G02920	55	79	0
OS07G0146700	OBART07G02930	97	97	1
OS07G0147500	OBART07G02990	100	100	1
OS07G0147550	OBART07G03000	97	97	1
OS07G0147600	OBART07G03010	98	99	1
OS07G0147700	OBART07G03020	100	100	0
OS07G0147800	OBART07G03030	98	88	1
OS07G0147900	OBART07G03040	100	99	1
OS07G0148200	OBART07G03060	72	96	1
OS07G0148600	OBART07G03120	92	94	0
OS07G0148800	OBART07G03130	99	22	1
OS07G0148900	OBART07G03140	100	100	1
OS07G0149300	OBART07G03170	95	91	1
OS07G0150100	OBART07G03210	98	98	1
OS07G0150200	OBART07G03220	100	100	1
