Gene stable ID	Oryza nivara gene stable ID	% identity	Oryza nivara % identity	Orthology confidence [0 low, 1 high]
OS06G0206200	ONIVA06G08000	100	100	1
OS06G0206300	ONIVA06G08010	99	99	1
OS06G0206401	ONIVA06G07940	46	44	0
OS06G0206700	ONIVA06G08050	97	35	0
OS06G0206900	ONIVA06G08060	95	99	0
OS06G0207000	ONIVA06G08070	97	97	0
OS06G0207200	ONIVA06G08080	91	95	0
OS06G0207500	ONIVA06G08100	94	80	1
OS06G0207600	ONIVA06G08110	83	87	1
OS06G0207700	ONIVA06G08120	99	89	1
OS06G0207966	ONIVA06G08130	94	32	1
OS06G0208100	ONIVA06G08130	100	17	1
OS06G0208151	ONIVA06G23100	15	20	0
OS06G0208200	ONIVA06G08140	94	94	0
OS06G0208300	ONIVA06G08150	100	26	0
OS06G0208700	ONIVA09G01690	38	41	0
OS06G0208800	ONIVA06G08170	99	40	0
OS06G0209100	ONIVA06G08180	100	100	0
OS06G0209300	ONIVA06G08200	91	33	0
OS06G0209400	ONIVA06G08210	86	98	1
OS06G0209700	ONIVA06G08250	100	100	1
OS06G0210000	ONIVA06G08260	98	97	1
OS06G0210200	ONIVA06G08280	99	96	0
OS06G0210400	ONIVA06G08300	96	67	0
OS06G0210500	ONIVA06G08310	96	96	1
OS06G0210900	ONIVA06G08320	99	99	1
OS06G0211200	ONIVA06G08350	99	88	1
OS06G0211300	ONIVA06G08360	100	100	1
OS06G0211500	ONIVA03G22450	57	51	0
OS06G0211600	ONIVA03G22440	100	100	1
OS06G0212400	ONIVA03G22420	57	25	0
OS06G0212500	ONIVA03G22410	100	43	1
OS06G0212600	ONIVA03G22400	100	100	1
OS06G0212900	ONIVA03G22380	99	91	0
OS06G0213200	ONIVA03G22350	100	19	0
OS06G0213400	ONIVA03G22330	100	100	1
OS06G0213700	ONIVA03G22310	98	54	0
OS06G0213900	ONIVA06G08380	100	100	1
OS06G0214100	ONIVA06G08390	100	100	1
OS06G0214300	ONIVA06G08410	100	100	1
OS06G0214800	ONIVA06G08420	97	97	1
OS06G0214850	ONIVA06G08430	89	39	1
OS06G0215100	ONIVA06G08440	99	99	1
OS06G0215200	ONIVA06G08450	99	93	0
OS06G0215300	ONIVA06G08460	92	93	1
OS06G0215400	ONIVA06G08470	95	99	0
OS06G0215600	ONIVA06G08480	97	48	0
OS06G0215900	ONIVA06G08490	90	97	1
OS06G0216100	ONIVA06G08500	97	59	0
OS06G0216200	ONIVA06G08520	90	27	0
OS06G0216300	ONIVA04G11990	20	10	0
OS06G0216300	ONIVA04G12020	14	7	0
OS06G0216400	ONIVA06G08530	99	85	1
OS06G0216700	ONIVA06G08550	75	100	1
OS06G0216800	ONIVA06G08560	92	90	1
OS06G0217300	ONIVA06G08570	62	76	0
OS06G0217500	ONIVA06G08590	44	73	1
OS06G0217500	ONIVA06G08600	30	82	1
OS06G0217700	ONIVA06G08620	95	94	1
OS06G0218000	ONIVA06G08650	87	95	0
OS06G0218100	ONIVA06G08670	91	22	1
OS06G0218200	ONIVA05G11220	36	21	0
OS06G0218300	ONIVA06G08690	100	99	1
OS06G0218500	ONIVA06G08730	97	98	1
OS06G0218600	ONIVA06G08720	99	99	1
OS06G0218800	ONIVA06G08750	99	99	1
OS06G0218900	ONIVA06G08760	98	38	1
OS06G0219400	ONIVA06G08790	90	60	0
OS06G0219500	ONIVA06G08800	44	55	1
OS06G0219600	ONIVA06G08810	100	100	1
OS06G0219700	ONIVA06G08820	100	100	1
OS06G0219800	ONIVA06G08830	99	99	1
OS06G0219900	ONIVA06G08840	98	98	1
OS06G0220000	ONIVA06G08850	98	86	1
OS06G0220200	ONIVA06G08870	93	48	0
OS06G0220500	ONIVA06G22030	42	50	0
OS06G0220500	ONIVA06G22060	54	56	0
OS06G0220600	ONIVA06G08890	80	86	0
OS06G0220800	ONIVA06G08900	98	98	1
OS06G0220900	ONIVA06G08930	100	100	1
OS06G0221000	ONIVA06G08940	96	97	1
OS06G0221100	ONIVA06G08950	100	95	1
OS06G0221200	ONIVA06G08960	100	84	1
OS06G0221300	ONIVA06G08970	99	99	1
OS06G0222800	ONIVA06G09030	80	93	0
OS06G0222900	ONIVA06G09040	100	89	0
OS06G0223200	ONIVA06G09070	74	41	1
OS06G0223300	ONIVA06G09080	99	99	1
OS06G0223700	ONIVA06G09090	88	88	0
OS06G0223800	ONIVA06G09100	98	46	0
OS06G0224000	ONIVA06G09110	100	100	1
OS06G0224100	ONIVA06G09130	94	100	0
OS06G0224200	ONIVA06G09140	100	100	1
OS06G0224400	ONIVA06G09150	100	100	0
OS06G0224500	ONIVA06G09170	99	99	1
OS06G0224650	ONIVA06G09180	88	83	0
OS06G0225000	ONIVA06G09210	100	100	1
OS06G0225200	ONIVA06G09220	95	95	0
OS06G0225300	ONIVA06G09230	93	96	0
OS06G0225400	ONIVA06G09240	57	89	0
OS06G0225800	ONIVA06G09260	82	77	0
OS06G0225900	ONIVA06G09270	99	37	1
OS06G0226050	ONIVA06G09280	100	100	1
OS06G0226100	ONIVA06G09290	98	98	1
OS06G0226500	ONIVA06G09300	100	100	1
OS06G0226600	ONIVA06G09310	98	98	1
OS06G0226700	ONIVA06G09330	99	96	1
OS06G0226950	ONIVA06G09350	100	100	1
OS06G0227200	ONIVA06G09360	97	96	1
OS06G0227250	ONIVA06G09370	96	97	1
OS06G0227500	ONIVA06G09380	99	41	0
OS06G0228200	ONIVA06G09400	100	100	1
OS06G0228500	ONIVA06G09410	100	100	0
OS06G0228600	ONIVA06G09420	94	97	1
OS06G0228800	ONIVA06G09440	96	99	0
OS06G0228900	ONIVA06G09450	99	60	1
OS06G0228950	ONIVA06G04700	43	43	0
OS06G0229000	ONIVA06G09460	99	27	0
OS06G0229066	ONIVA06G09460	99	71	0
OS06G0229200	ONIVA06G09480	91	71	0
OS06G0229300	ONIVA06G09490	99	99	1
OS06G0229800	ONIVA06G09520	99	99	1
OS06G0230000	ONIVA06G09530	92	56	1
OS06G0230100	ONIVA06G09540	57	66	1
OS06G0230400	ONIVA06G09550	75	48	1
OS06G0231050	ONIVA06G09570	99	99	0
OS06G0231300	ONIVA06G09590	95	95	1
OS06G0231400	ONIVA08G08580	31	18	0
OS06G0231600	ONIVA06G09610	96	97	0
OS06G0232000	ONIVA06G09630	100	100	0
OS06G0232100	ONIVA06G09640	59	31	1
OS06G0232200	ONIVA06G09650	100	94	1
OS06G0232300	ONIVA06G09660	100	92	1
OS06G0232400	ONIVA06G09670	98	98	0
OS06G0232600	ONIVA06G09680	89	100	1
OS06G0232800	ONIVA06G09690	87	34	1
OS06G0233200	ONIVA06G09720	97	98	1
OS06G0233400	ONIVA06G09730	100	100	1
OS06G0233800	ONIVA06G09760	99	99	1
OS06G0234100	ONIVA06G09790	73	99	0
OS06G0234200	ONIVA06G09800	100	100	1
OS06G0234300	ONIVA06G09810	98	98	0
OS06G0234400	ONIVA06G09820	97	41	1
OS06G0234800	ONIVA06G09850	94	43	0
OS06G0234900	ONIVA06G09970	99	48	1
OS06G0235100	ONIVA06G09980	99	99	1
OS06G0235200	ONIVA06G10000	100	100	1
OS06G0235300	ONIVA06G10010	98	60	0
OS06G0235400	ONIVA06G10010	99	5	0
OS06G0235800	ONIVA06G10040	79	99	1
OS06G0235900	ONIVA06G10070	4	2	1
OS06G0236300	ONIVA06G10090	99	87	1
OS06G0236600	ONIVA06G10100	100	100	1
OS06G0236900	ONIVA06G10120	100	32	1
OS06G0237300	ONIVA06G10150	99	69	1
OS06G0237400	ONIVA06G10160	99	98	1
OS06G0237502	ONIVA06G10170	99	64	1
OS06G0237900	ONIVA06G10190	73	43	1
OS06G0238000	ONIVA01G29860	99	99	0
OS06G0238200	ONIVA01G29850	99	100	0
OS06G0238300	ONIVA01G29840	94	77	1
OS06G0238600	ONIVA01G29820	71	41	0
OS06G0238700	ONIVA01G29810	99	77	1
OS06G0238900	ONIVA01G29800	93	93	0
OS06G0239100	ONIVA01G29790	94	59	1
OS06G0239200	ONIVA01G29780	100	100	1
OS06G0239300	ONIVA01G29770	56	97	1
OS06G0239500	ONIVA01G29760	99	99	1
OS06G0239700	ONIVA01G29740	93	99	1
OS06G0240050	ONIVA01G29710	69	96	1
OS06G0241100	ONIVA07G00950	90	45	0
OS06G0241400	ONIVA06G10200	86	91	0
OS06G0242600	ONIVA06G10230	24	36	0
OS06G0242700	ONIVA06G10240	89	42	0
OS06G0244000	ONIVA01G02650	96	82	0
OS06G0244100	ONIVA01G02630	98	94	0
OS06G0244200	ONIVA01G02620	88	34	0
OS06G0244700	ONIVA01G02660	99	82	1
OS06G0245600	ONIVA06G10670	79	96	0
OS06G0245700	ONIVA06G10680	97	79	1
OS06G0245800	ONIVA06G10690	97	28	0
OS06G0245900	ONIVA06G10700	99	99	1
OS06G0246000	ONIVA06G10710	100	100	1
OS06G0246200	ONIVA06G10730	2	5	0
OS06G0246200	ONIVA12G02500	3	4	0
OS06G0246500	ONIVA06G10750	96	99	1
OS06G0246600	ONIVA06G10760	97	86	1
OS06G0247200	ONIVA06G10810	97	60	1
OS06G0247500	ONIVA06G10820	100	100	0
OS06G0247800	ONIVA06G10830	98	94	1
OS06G0247900	ONIVA06G10840	95	80	1
OS06G0248200	ONIVA06G10860	91	63	0
OS06G0248400	ONIVA06G10880	97	90	1
OS06G0248500	ONIVA06G10890	99	100	1
OS06G0248600	ONIVA06G10900	99	99	0
OS06G0249350	ONIVA06G10960	99	99	0
OS06G0249500	ONIVA06G10970	99	71	1
OS06G0250000	ONIVA06G10870	69	55	1
OS06G0250300	ONIVA06G11010	97	97	1
OS06G0250600	ONIVA06G11030	99	99	0
OS06G0251000	ONIVA06G11040	94	29	0
OS06G0251100	ONIVA06G11050	99	100	0
OS06G0251200	ONIVA06G11060	100	100	1
OS06G0251700	ONIVA06G11070	100	100	1
OS06G0252300	ONIVA06G11110	100	76	0
OS06G0253100	ONIVA06G11150	99	99	1
OS06G0253600	ONIVA06G11170	82	82	0
OS06G0254200	ONIVA06G11180	95	98	0
OS06G0254700	ONIVA06G11250	82	73	0
OS06G0255100	ONIVA06G11270	97	94	0
OS06G0255400	ONIVA06G11290	99	99	0
OS06G0255700	ONIVA06G11300	100	99	1
OS06G0255700	ONIVA08G10090	14	63	1
OS06G0256000	ONIVA06G11320	91	36	1
OS06G0256200	ONIVA06G11330	85	92	0
OS06G0256300	ONIVA06G11340	100	100	1
OS06G0256500	ONIVA06G11360	92	97	0
OS06G0256800	ONIVA06G11380	92	87	1
OS06G0256900	ONIVA06G11390	99	99	1
OS06G0257450	ONIVA06G11420	100	100	1
OS06G0257600	ONIVA06G11430	98	98	1
OS06G0258500	ONIVA03G15770	56	72	0
OS06G0258900	ONIVA06G11510	100	100	1
OS06G0259000	ONIVA06G11520	97	37	1
OS06G0259850	ONIVA01G11380	17	47	0
OS06G0260000	ONIVA06G11550	88	94	0
OS06G0260500	ONIVA06G11570	78	83	0
OS06G0261300	ONIVA05G17890	45	40	1
OS06G0262800	ONIVA06G11640	95	99	1
OS06G0264200	ONIVA06G11650	86	91	1
OS06G0264300	ONIVA06G11660	100	100	1
OS06G0264500	ONIVA06G11670	100	94	1
OS06G0264700	ONIVA06G11690	100	100	1
OS06G0264800	ONIVA06G11700	100	100	1
OS06G0264900	ONIVA06G11710	91	63	0
OS06G0265000	ONIVA06G11720	92	100	0
OS06G0265100	ONIVA06G11730	95	85	1
OS06G0265100	ONIVA06G11740	0	0	1
OS06G0265400	ONIVA06G11770	99	69	1
OS06G0266000	ONIVA06G11790	4	1	0
OS06G0266266	ONIVA06G11800	57	99	1
OS06G0266400	ONIVA06G11810	89	98	0
OS06G0267200	ONIVA09G05970	53	24	1
OS06G0267400	ONIVA06G11940	50	83	0
OS06G0267500	ONIVA06G11950	98	48	0
OS06G0267600	ONIVA06G11960	100	20	0
OS06G0267900	ONIVA06G11970	93	27	1
OS06G0268700	ONIVA06G11980	96	97	0
OS06G0268800	ONIVA06G11990	97	47	0
OS06G0269100	ONIVA09G18920	12	12	0
OS06G0269151	ONIVA06G12000	76	70	0
OS06G0269200	ONIVA06G12010	77	16	0
OS06G0269300	ONIVA06G12030	98	97	0
OS06G0270200	ONIVA06G12150	98	97	1
OS06G0270900	ONIVA06G12190	100	100	1
OS06G0270950	ONIVA06G12200	23	26	1
OS06G0271000	ONIVA06G12210	94	65	1
OS06G0271200	ONIVA06G12220	24	16	0
OS06G0271600	ONIVA06G12240	81	80	0
OS06G0272700	ONIVA06G12270	92	32	0
OS06G0272800	ONIVA06G12270	95	38	0
OS06G0273100	ONIVA06G12280	69	83	0
OS06G0273200	ONIVA06G12300	98	98	1
OS06G0273500	ONIVA06G12310	100	45	1
OS06G0273800	ONIVA06G12320	100	59	0
OS06G0274000	ONIVA06G12330	82	95	0
OS06G0274100	ONIVA06G12340	77	8	0
OS06G0274200	ONIVA06G12350	99	99	0
OS06G0274300	ONIVA06G12360	92	96	0
OS06G0274500	ONIVA06G12380	100	100	1
OS06G0275000	ONIVA06G12400	91	88	1
OS06G0275500	ONIVA06G12420	99	100	1
OS06G0275600	ONIVA06G12430	94	98	0
OS06G0275700	ONIVA06G12440	98	90	0
OS06G0275800	ONIVA06G12460	100	100	1
OS06G0275900	ONIVA06G12470	97	100	1
OS06G0276300	ONIVA06G12490	83	67	0
OS06G0278000	ONIVA06G12560	100	81	1
OS06G0279350	ONIVA02G17470	13	15	0
OS06G0279350	ONIVA08G13960	13	11	0
OS06G0279900	ONIVA06G14510	55	33	0
OS06G0281300	ONIVA06G12600	82	24	1
OS06G0281400	ONIVA06G12620	99	75	0
OS06G0281550	ONIVA06G12630	56	94	1
OS06G0281800	ONIVA06G12640	99	99	1
OS06G0282000	ONIVA06G12650	98	99	1
OS06G0282400	ONIVA06G12680	10	17	0
OS06G0283100	ONIVA06G12700	99	99	0
OS06G0283200	ONIVA06G12720	97	98	0
OS06G0283300	ONIVA06G12730	100	100	1
OS06G0283400	ONIVA06G12740	92	100	1
OS06G0284200	ONIVA06G12850	100	100	1
OS06G0284500	ONIVA06G12810	99	99	1
OS06G0284800	ONIVA06G12830	99	99	1
OS06G0284900	ONIVA06G12840	99	77	1
OS06G0285100	ONIVA06G12860	98	93	0
OS06G0285200	ONIVA06G12870	91	90	0
OS06G0285400	ONIVA06G12880	100	100	1
OS06G0285900	ONIVA06G12920	95	100	1
OS06G0286146	ONIVA06G12940	62	95	1
OS06G0286228	ONIVA06G12950	100	100	1
OS06G0286310	ONIVA06G12960	91	38	1
OS06G0286351	ONIVA06G12970	94	96	0
OS06G0286375	ONIVA02G20180	50	69	0
OS06G0286700	ONIVA02G20190	87	35	0
OS06G0287000	ONIVA02G20190	89	27	0
OS06G0288100	ONIVA02G20200	94	93	0
OS06G0288300	ONIVA06G12980	100	100	1
OS06G0288400	ONIVA06G12990	94	64	1
OS06G0289200	ONIVA06G13030	95	95	0
OS06G0289900	ONIVA06G13040	98	98	1
OS06G0291600	ONIVA09G04270	98	98	0
OS06G0291800	ONIVA09G04290	95	90	0
OS06G0292400	ONIVA06G13070	100	96	1
OS06G0293000	ONIVA06G03510	25	10	0
OS06G0293100	ONIVA06G13110	97	50	1
OS06G0293500	ONIVA06G13120	99	99	1
OS06G0294200	ONIVA06G13130	99	46	0
OS06G0294400	ONIVA06G13150	94	76	0
OS06G0294600	ONIVA06G13170	97	97	0
OS06G0295000	ONIVA06G13180	95	48	0
OS06G0295300	ONIVA06G13200	100	50	0
OS06G0295900	ONIVA06G13240	91	67	1
OS06G0296100	ONIVA06G13260	88	99	1
OS06G0296700	ONIVA06G13280	100	100	0
OS06G0296750	ONIVA06G13220	22	14	0
OS06G0296900	ONIVA06G13290	88	100	1
OS06G0297300	ONIVA06G13310	73	52	0
OS06G0297400	ONIVA06G13320	99	90	1
OS06G0297600	ONIVA06G13330	99	39	1
OS06G0297700	ONIVA06G13350	100	97	1
OS06G0297800	ONIVA06G13360	95	100	1
OS06G0298100	ONIVA03G01370	51	28	1
OS06G0298200	ONIVA06G13380	100	100	1
OS06G0298400	ONIVA06G13400	100	89	1
OS06G0298500	ONIVA06G13420	97	99	1
OS06G0298700	ONIVA06G13440	58	65	0
OS06G0299100	ONIVA06G13450	83	29	0
OS06G0299500	ONIVA08G01480	78	50	1
OS06G0300000	ONIVA06G13480	99	64	1
OS06G0300200	ONIVA06G13490	95	98	1
OS06G0300300	ONIVA06G13500	100	100	1
OS06G0300500	ONIVA06G13510	97	95	1
OS06G0300600	ONIVA06G13520	100	93	1
OS06G0300700	ONIVA06G13530	96	96	1
OS06G0300800	ONIVA06G13540	99	97	0
OS06G0301000	ONIVA06G13560	99	100	0
OS06G0301100	ONIVA06G13570	97	95	1
OS06G0301300	ONIVA06G13590	92	37	0
OS06G0301400	ONIVA06G13600	94	97	1
OS06G0301500	ONIVA06G13610	60	32	0
OS06G0301500	ONIVA06G18500	12	14	0
OS06G0302650	ONIVA06G13650	97	65	1
OS06G0303600	ONIVA06G13680	96	17	1
OS06G0303700	ONIVA06G13690	98	66	1
OS06G0304300	ONIVA06G13730	40	33	1
OS06G0304500	ONIVA06G13740	97	100	1
OS06G0304600	ONIVA06G13750	99	99	1
OS06G0305200	ONIVA06G13770	81	97	0
OS06G0305400	ONIVA06G13790	24	11	0
OS06G0306300	ONIVA06G13800	69	81	1
OS06G0306500	ONIVA06G13820	81	67	0
OS06G0306600	ONIVA06G13830	99	98	1
OS06G0307900	ONIVA06G13970	72	69	0
OS06G0308000	ONIVA06G13980	94	100	1
OS06G0308100	ONIVA06G14010	100	99	1
OS06G0308200	ONIVA06G14020	98	66	1
OS06G0308300	ONIVA06G14030	100	99	1
OS06G0308800	ONIVA06G13930	100	100	0
OS06G0308900	ONIVA04G27930	93	27	0
OS06G0309000	ONIVA06G13950	98	99	1
OS06G0309200	ONIVA06G13960	93	28	0
OS06G0310200	ONIVA04G07980	60	76	1
OS06G0311000	ONIVA06G14070	98	91	0
OS06G0311300	ONIVA06G14080	85	66	0
OS06G0311600	ONIVA06G14090	99	84	1
OS06G0311800	ONIVA06G14100	99	93	1
OS06G0313320	ONIVA06G14130	91	88	1
OS06G0313440	ONIVA06G14140	83	46	0
OS06G0314000	ONIVA06G14340	99	58	1
OS06G0314400	ONIVA06G14310	68	35	0
OS06G0314501	ONIVA06G14320	96	97	1
OS06G0314600	ONIVA06G14330	93	91	0
OS06G0315000	ONIVA06G14270	100	91	1
OS06G0315300	ONIVA06G14240	89	82	0
OS06G0315900	ONIVA06G14250	12	21	0
OS06G0316000	ONIVA06G14200	100	100	1
OS06G0316100	ONIVA06G14210	100	100	1
OS06G0316300	ONIVA06G14220	98	98	1
OS06G0316950	ONIVA06G14150	41	47	1
OS06G0317100	ONIVA06G14170	94	50	1
OS06G0317200	ONIVA06G14180	97	97	1
OS06G0317400	ONIVA06G14190	97	97	1
OS06G0317600	ONIVA06G14530	95	95	1
OS06G0318200	ONIVA06G14550	100	100	1
OS06G0318300	ONIVA06G14560	95	95	1
OS06G0318400	ONIVA06G14570	6	8	0
OS06G0318500	ONIVA06G14580	99	98	1
OS06G0318600	ONIVA06G14610	88	75	0
OS06G0318700	ONIVA06G14620	93	95	0
OS06G0319600	ONIVA02G13100	81	13	0
OS06G0319700	ONIVA02G13080	93	61	1
OS06G0319800	ONIVA02G13090	100	100	1
OS06G0320000	ONIVA02G13070	100	100	1
OS06G0320100	ONIVA02G13060	99	93	1
OS06G0320200	ONIVA02G13050	95	73	1
OS06G0320300	ONIVA02G13040	100	100	1
OS06G0320500	ONIVA02G13030	100	68	1
OS06G0320700	ONIVA02G13110	90	99	1
OS06G0320850	ONIVA06G02520	88	17	0
OS06G0320900	ONIVA06G02520	36	19	0
OS06G0321700	ONIVA12G14170	96	97	0
OS06G0322400	ONIVA04G03720	76	64	0
OS06G0323100	ONIVA04G03720	86	82	0
OS06G0324300	ONIVA01G16650	99	94	1
OS06G0324400	ONIVA01G16640	100	100	1
OS06G0325200	ONIVA06G14670	99	99	1
OS06G0325500	ONIVA06G14690	100	100	0
OS06G0325900	ONIVA06G14860	93	98	0
OS06G0326000	ONIVA06G14870	98	100	1
OS06G0326400	ONIVA06G15410	97	100	1
OS06G0326500	ONIVA06G15420	86	90	0
OS06G0326700	ONIVA06G15430	100	92	1
OS06G0326900	ONIVA06G15440	88	87	0
OS06G0327400	ONIVA06G15470	44	54	1
OS06G0328400	ONIVA06G15500	98	98	1
OS06G0328800	ONIVA06G15510	99	99	1
OS06G0328966	ONIVA10G17150	20	25	1
OS06G0329200	ONIVA06G15560	84	26	1
OS06G0329300	ONIVA06G15570	97	99	1
OS06G0329900	ONIVA06G15600	95	88	0
OS06G0330100	ONIVA06G15620	99	94	1
OS06G0330400	ONIVA06G15630	95	86	0
OS06G0331300	ONIVA06G15710	98	46	0
OS06G0331900	ONIVA06G15870	97	97	1
OS06G0332400	ONIVA06G15900	96	100	1
OS06G0332500	ONIVA06G15910	94	89	0
OS06G0332600	ONIVA06G15920	88	83	0
OS06G0332700	ONIVA06G15930	100	61	0
OS06G0332800	ONIVA06G15940	100	100	1
OS06G0332900	ONIVA06G15950	97	98	1
OS06G0334300	ONIVA06G15990	100	100	1
OS06G0334400	ONIVA06G16000	100	100	0
OS06G0334600	ONIVA09G07900	50	70	0
OS06G0335101	ONIVA06G16070	86	72	0
OS06G0335101	ONIVA06G16080	0	0	0
OS06G0335500	ONIVA06G16090	100	100	1
OS06G0336200	ONIVA06G16210	99	99	1
OS06G0336500	ONIVA06G16230	100	100	1
OS06G0337200	ONIVA06G16260	97	76	1
OS06G0338200	ONIVA03G25170	99	99	1
OS06G0338700	ONIVA03G25160	93	76	1
OS06G0338900	ONIVA03G25140	100	100	1
OS06G0339800	ONIVA03G25080	100	100	1
OS06G0340001	ONIVA03G25070	94	72	1
OS06G0340200	ONIVA06G16460	97	95	1
OS06G0340600	ONIVA06G16470	99	99	1
OS06G0341300	ONIVA06G16500	100	100	1
OS06G0341500	ONIVA06G16510	99	100	1
OS06G0341600	ONIVA06G16520	99	90	1
OS06G0342000	ONIVA06G16550	86	85	1
OS06G0342100	ONIVA06G16560	100	100	1
OS06G0342200	ONIVA06G16570	100	100	1
OS06G0342500	ONIVA06G16580	100	100	0
OS06G0342750	ONIVA06G16600	84	97	0
OS06G0343000	ONIVA06G16600	3	1	0
OS06G0343100	ONIVA06G16610	99	99	0
OS06G0343600	ONIVA06G16620	100	100	1
OS06G0343900	ONIVA03G33300	0	0	0
OS06G0343900	ONIVA03G33330	86	66	0
OS06G0344900	ONIVA03G33370	94	94	1
OS06G0345200	ONIVA03G33400	91	96	1
OS06G0346300	ONIVA07G01580	0	0	0
OS06G0347100	ONIVA06G16850	100	58	1
OS06G0347300	ONIVA06G16860	99	99	1
OS06G0347700	ONIVA06G16870	42	81	0
OS06G0348800	ONIVA06G16920	97	97	1
OS06G0349700	ONIVA06G17020	99	93	1
OS06G0349800	ONIVA06G17030	100	100	1
OS06G0350600	ONIVA06G17060	57	82	0
OS06G0351500	ONIVA06G17290	100	100	0
OS06G0352200	ONIVA06G17320	100	100	1
OS06G0352900	ONIVA06G17360	100	100	1
OS06G0353400	ONIVA06G17380	70	40	0
OS06G0354500	ONIVA06G17390	100	93	1
OS06G0354700	ONIVA06G17400	100	90	1
OS06G0355500	ONIVA06G17500	99	64	1
OS06G0356800	ONIVA06G17520	94	79	1
OS06G0358800	ONIVA06G17540	92	100	1
OS06G0359400	ONIVA06G19190	99	99	0
OS06G0360300	ONIVA11G12980	90	90	0
OS06G0361500	ONIVA10G08170	89	33	1
OS06G0364500	ONIVA03G24620	99	94	1
OS06G0365200	ONIVA07G09980	15	8	0
OS06G0365200	ONIVA07G13650	14	8	0
OS06G0367100	ONIVA06G17630	78	82	1
OS06G0367900	ONIVA06G17670	100	95	1
OS06G0468400	ONIVA06G17690	100	100	1
OS06G0470000	ONIVA06G17720	99	99	1
OS06G0470800	ONIVA06G17770	98	34	0
OS06G0471100	ONIVA06G17770	90	34	0
OS06G0472000	ONIVA05G15620	96	91	0
OS06G0472200	ONIVA05G15630	93	99	1
OS06G0472400	ONIVA05G15650	100	100	1
OS06G0472600	ONIVA05G15600	30	29	0
OS06G0472700	ONIVA04G17000	83	81	0
OS06G0473000	ONIVA04G17010	97	31	1
OS06G0473100	ONIVA04G17050	86	79	0
OS06G0473200	ONIVA04G17040	98	66	1
OS06G0473700	ONIVA04G17090	57	63	1
OS06G0473800	ONIVA04G17080	100	100	1
OS06G0474000	ONIVA06G23100	29	40	0
OS06G0474200	ONIVA04G17070	66	78	0
OS06G0474500	ONIVA06G17810	100	100	1
OS06G0474800	ONIVA06G17820	89	69	0
OS06G0475400	ONIVA06G17850	100	100	1
OS06G0475800	ONIVA06G17870	98	98	1
OS06G0476100	ONIVA03G29410	88	80	1
OS06G0476200	ONIVA03G29420	99	94	1
OS06G0476900	ONIVA03G29470	38	27	1
OS06G0478600	ONIVA06G17910	100	100	1
OS06G0479400	ONIVA06G17930	92	72	0
OS06G0480000	ONIVA06G17960	99	99	1
OS06G0481900	ONIVA06G18050	94	100	1
OS06G0482200	ONIVA06G18070	97	53	0
OS06G0483100	ONIVA06G18100	79	35	1
OS06G0483200	ONIVA06G18120	42	12	0
OS06G0483500	ONIVA06G18150	39	90	0
OS06G0483500	ONIVA08G14100	42	37	0
OS06G0483900	ONIVA06G18170	43	62	0
OS06G0484500	ONIVA06G18180	93	99	1
OS06G0484600	ONIVA06G18190	100	100	1
OS06G0484950	ONIVA05G11220	23	22	0
OS06G0485100	ONIVA06G18210	76	81	0
OS06G0486000	ONIVA06G18330	88	89	1
OS06G0486300	ONIVA06G18340	90	74	0
OS06G0486400	ONIVA06G18350	94	94	1
OS06G0486800	ONIVA06G18370	100	100	1
OS06G0486900	ONIVA06G18380	99	99	1
OS06G0487300	ONIVA06G14120	54	27	1
OS06G0487900	ONIVA06G18400	84	98	0
OS06G0488050	ONIVA06G18410	63	93	1
OS06G0488200	ONIVA06G18430	92	99	0
OS06G0488600	ONIVA06G18470	94	23	0
OS06G0489200	ONIVA06G18510	99	99	1
OS06G0489500	ONIVA06G18540	99	99	1
OS06G0489900	ONIVA06G18560	96	100	1
OS06G0490000	ONIVA06G18570	95	65	1
OS06G0490700	ONIVA06G18600	100	68	1
OS06G0492900	ONIVA06G18650	99	50	1
OS06G0493100	ONIVA06G18660	98	98	1
OS06G0493600	ONIVA06G18680	97	96	1
OS06G0493801	ONIVA06G18690	100	95	1
OS06G0494100	ONIVA06G18710	100	100	1
OS06G0494250	ONIVA06G18700	100	100	1
OS06G0494400	ONIVA02G18160	97	97	0
OS06G0495100	ONIVA02G18190	3	1	1
OS06G0495500	ONIVA04G10830	78	97	0
OS06G0495700	ONIVA04G10850	96	86	0
OS06G0496000	ONIVA04G10870	99	100	0
OS06G0496400	ONIVA06G18720	99	99	1
OS06G0496601	ONIVA01G13100	62	25	0
OS06G0496601	ONIVA02G06260	62	58	0
OS06G0496800	ONIVA06G18740	100	100	1
OS06G0498000	ONIVA06G18810	100	100	1
OS06G0498150	ONIVA06G18830	98	98	0
OS06G0498400	ONIVA06G18850	93	89	0
OS06G0498500	ONIVA06G18860	100	100	1
OS06G0498800	ONIVA06G18880	100	100	0
OS06G0498900	ONIVA06G18890	100	100	1
OS06G0499000	ONIVA06G18900	93	54	0
OS06G0499100	ONIVA06G18910	75	99	1
OS06G0499301	ONIVA06G18930	93	89	0
OS06G0499500	ONIVA06G18950	97	92	0
OS06G0499900	ONIVA06G18960	75	65	0
OS06G0500300	ONIVA06G18980	98	98	0
OS06G0500700	ONIVA06G18990	97	96	0
OS06G0501900	ONIVA06G19030	100	100	1
OS06G0502800	ONIVA06G19070	95	54	1
OS06G0502900	ONIVA06G19090	99	100	1
OS06G0503100	ONIVA06G19120	84	72	0
