Gene stable ID	Selaginella moellendorffii gene stable ID	% identity	Selaginella moellendorffii % identity	Orthology confidence [0 low, 1 high]
OS04G0119400	SELMODRAFT_149464	70	69	1
OS04G0119400	SELMODRAFT_227859	70	68	1
OS04G0119500	SELMODRAFT_228472	46	42	1
OS04G0119500	SELMODRAFT_267823	46	44	1
OS04G0120100	SELMODRAFT_88278	28	26	1
OS04G0120300	SELMODRAFT_88278	13	37	1
OS04G0121100	SELMODRAFT_88278	11	36	1
OS04G0121200	SELMODRAFT_88278	33	31	1
OS04G0121300	SELMODRAFT_88278	12	37	1
OS04G0126600	SELMODRAFT_88278	28	36	1
OS04G0127100	SELMODRAFT_88278	5	3	1
OS04G0127200	SELMODRAFT_88278	14	40	1
OS04G0127300	SELMODRAFT_88278	15	38	1
OS04G0127600	SELMODRAFT_88278	40	39	1
OS04G0127800	SELMODRAFT_421985	12	14	1
OS04G0127800	SELMODRAFT_438490	10	15	1
OS04G0127800	SELMODRAFT_444765	13	14	1
OS04G0128001	SELMODRAFT_108700	26	25	1
OS04G0128001	SELMODRAFT_22493	26	26	1
OS04G0128001	SELMODRAFT_63552	24	26	1
OS04G0128001	SELMODRAFT_93385	26	25	1
OS04G0128400	SELMODRAFT_108700	27	26	1
OS04G0128400	SELMODRAFT_22493	26	27	1
OS04G0128400	SELMODRAFT_63552	25	27	1
OS04G0128400	SELMODRAFT_93385	27	26	1
OS04G0129200	SELMODRAFT_100501	29	44	1
OS04G0129200	SELMODRAFT_118353	30	44	1
OS04G0129300	SELMODRAFT_6427	15	60	1
OS04G0129300	SELMODRAFT_6429	15	60	1
OS04G0129500	SELMODRAFT_157789	48	55	1
OS04G0129500	SELMODRAFT_20328	46	53	1
OS04G0129900	SELMODRAFT_104286	30	38	0
OS04G0129900	SELMODRAFT_31324	30	42	0
OS04G0131800	SELMODRAFT_113788	47	13	1
OS04G0131800	SELMODRAFT_116420	47	12	1
OS04G0131850	SELMODRAFT_184485	61	37	1
OS04G0131850	SELMODRAFT_268403	61	42	1
OS04G0131900	SELMODRAFT_184485	57	63	1
OS04G0131900	SELMODRAFT_268403	56	70	1
OS04G0132300	SELMODRAFT_178632	43	44	1
OS04G0132300	SELMODRAFT_179560	43	44	1
OS04G0132500	SELMODRAFT_30332	40	46	1
OS04G0132500	SELMODRAFT_30363	40	46	1
OS04G0136200	SELMODRAFT_121227	66	57	0
OS04G0136200	SELMODRAFT_123165	65	56	0
OS04G0136200	SELMODRAFT_153358	65	60	0
OS04G0136200	SELMODRAFT_443642	67	52	0
OS04G0136700	SELMODRAFT_119703	37	43	1
OS04G0136700	SELMODRAFT_27820	20	54	1
OS04G0136700	SELMODRAFT_37087	33	52	1
OS04G0136700	SELMODRAFT_37850	33	52	1
OS04G0136700	SELMODRAFT_97742	37	42	1
OS04G0136900	SELMODRAFT_421476	16	22	1
OS04G0136900	SELMODRAFT_439510	16	21	1
OS04G0137500	SELMODRAFT_234216	68	68	1
OS04G0137500	SELMODRAFT_73696	69	68	1
OS04G0151800	SELMODRAFT_105721	37	39	1
OS04G0151800	SELMODRAFT_99227	37	39	1
OS04G0151900	SELMODRAFT_58213	32	49	1
OS04G0151900	SELMODRAFT_68172	32	49	1
OS04G0151900	SELMODRAFT_90722	38	42	1
OS04G0162100	SELMODRAFT_95415	9	49	1
OS04G0164900	SELMODRAFT_165275	62	39	1
OS04G0164900	SELMODRAFT_167302	62	39	1
OS04G0165200	SELMODRAFT_48276	27	61	1
OS04G0165200	SELMODRAFT_58353	27	61	1
OS04G0165400	SELMODRAFT_110732	46	51	1
OS04G0165400	SELMODRAFT_128128	46	51	1
OS04G0165600	SELMODRAFT_124818	38	37	1
OS04G0165600	SELMODRAFT_91609	38	37	1
OS04G0165700	SELMODRAFT_155592	46	59	1
OS04G0165700	SELMODRAFT_167719	46	59	1
OS04G0166400	SELMODRAFT_404855	14	19	1
OS04G0166400	SELMODRAFT_404859	14	22	1
OS04G0166400	SELMODRAFT_404866	15	18	1
OS04G0166400	SELMODRAFT_421032	15	18	1
OS04G0166400	SELMODRAFT_421039	13	21	1
OS04G0166400	SELMODRAFT_421040	14	19	1
OS04G0166400	SELMODRAFT_425742	14	19	1
OS04G0166400	SELMODRAFT_428555	14	19	1
OS04G0166600	SELMODRAFT_145755	46	52	0
OS04G0166600	SELMODRAFT_160475	46	52	0
OS04G0166600	SELMODRAFT_36849	50	57	0
OS04G0166600	SELMODRAFT_36854	50	57	0
OS04G0167800	SELMODRAFT_231104	38	40	0
OS04G0167800	SELMODRAFT_231610	38	40	0
OS04G0168100	SELMODRAFT_104031	22	26	1
OS04G0168100	SELMODRAFT_412016	28	15	1
OS04G0168100	SELMODRAFT_76899	17	37	1
OS04G0168100	SELMODRAFT_99518	22	26	1
OS04G0169500	SELMODRAFT_53069	55	11	0
OS04G0169500	SELMODRAFT_63153	55	11	0
OS04G0173800	SELMODRAFT_105397	16	36	1
OS04G0173800	SELMODRAFT_99416	16	37	1
OS04G0174200	SELMODRAFT_77427	22	4	1
OS04G0174200	SELMODRAFT_82644	22	4	1
OS04G0174900	SELMODRAFT_152462	44	45	1
OS04G0174900	SELMODRAFT_85852	43	46	1
OS04G0177400	SELMODRAFT_169709	34	36	1
OS04G0177400	SELMODRAFT_171495	34	36	1
OS04G0177600	SELMODRAFT_410245	39	39	1
OS04G0177600	SELMODRAFT_425688	40	39	1
OS04G0178300	SELMODRAFT_144572	37	37	1
OS04G0178300	SELMODRAFT_402532	37	27	1
OS04G0178300	SELMODRAFT_408338	37	31	1
OS04G0178300	SELMODRAFT_450902	36	32	1
OS04G0178300	SELMODRAFT_450909	36	32	1
OS04G0179100	SELMODRAFT_229892	41	15	1
OS04G0179100	SELMODRAFT_408395	42	15	1
OS04G0179200	SELMODRAFT_229892	46	48	1
OS04G0179200	SELMODRAFT_408395	46	45	1
OS04G0181100	SELMODRAFT_108343	47	48	1
OS04G0181100	SELMODRAFT_115202	42	42	1
OS04G0181100	SELMODRAFT_169212	42	42	1
OS04G0181100	SELMODRAFT_85994	47	48	1
OS04G0181300	SELMODRAFT_114543	3	18	1
OS04G0181300	SELMODRAFT_92966	3	18	1
OS04G0182600	SELMODRAFT_120214	44	17	1
OS04G0182600	SELMODRAFT_98651	44	17	1
OS04G0182650	SELMODRAFT_120214	56	21	1
OS04G0182650	SELMODRAFT_98651	56	21	1
OS04G0182800	SELMODRAFT_232153	70	70	1
OS04G0182800	SELMODRAFT_232605	70	70	1
OS04G0182875	SELMODRAFT_172412	48	18	1
OS04G0182875	SELMODRAFT_234630	42	16	1
OS04G0182875	SELMODRAFT_234908	42	16	1
OS04G0182875	SELMODRAFT_441847	50	19	1
OS04G0182900	SELMODRAFT_172412	47	29	1
OS04G0182900	SELMODRAFT_234630	44	29	1
OS04G0182900	SELMODRAFT_234908	45	28	1
OS04G0182900	SELMODRAFT_441847	44	28	1
OS04G0183100	SELMODRAFT_91353	38	42	0
OS04G0183100	SELMODRAFT_94386	38	42	0
OS04G0183300	SELMODRAFT_172412	49	31	1
OS04G0183300	SELMODRAFT_234630	46	30	1
OS04G0183300	SELMODRAFT_234908	47	30	1
OS04G0183300	SELMODRAFT_441847	47	30	1
OS04G0183500	SELMODRAFT_172412	52	52	1
OS04G0183500	SELMODRAFT_234630	49	50	1
OS04G0183500	SELMODRAFT_234908	49	50	1
OS04G0183500	SELMODRAFT_441847	51	53	1
OS04G0184100	SELMODRAFT_172412	51	52	1
OS04G0184100	SELMODRAFT_234630	48	50	1
OS04G0184100	SELMODRAFT_234908	49	50	1
OS04G0184100	SELMODRAFT_441847	50	51	1
OS04G0184500	SELMODRAFT_172412	50	18	1
OS04G0184500	SELMODRAFT_234630	46	17	1
OS04G0184500	SELMODRAFT_234908	45	16	1
OS04G0184500	SELMODRAFT_441847	51	19	1
OS04G0184801	SELMODRAFT_172412	73	11	1
OS04G0184801	SELMODRAFT_234630	69	11	1
OS04G0184801	SELMODRAFT_234908	69	10	1
OS04G0184801	SELMODRAFT_441847	72	11	1
OS04G0185000	SELMODRAFT_172412	38	14	1
OS04G0185000	SELMODRAFT_234630	37	14	1
OS04G0185000	SELMODRAFT_234908	38	14	1
OS04G0185000	SELMODRAFT_441847	38	14	1
OS04G0185100	SELMODRAFT_403930	16	23	1
OS04G0185100	SELMODRAFT_439071	17	23	1
OS04G0194500	SELMODRAFT_411220	28	28	0
OS04G0194500	SELMODRAFT_443919	28	28	0
OS04G0195000	SELMODRAFT_125279	10	54	0
OS04G0195000	SELMODRAFT_424584	28	42	0
OS04G0195000	SELMODRAFT_451239	52	53	0
OS04G0195000	SELMODRAFT_90148	50	57	0
OS04G0201200	SELMODRAFT_107963	9	15	1
OS04G0201200	SELMODRAFT_86145	9	16	1
OS04G0201800	SELMODRAFT_42771	44	32	1
OS04G0201800	SELMODRAFT_42776	45	33	1
OS04G0207600	SELMODRAFT_104486	34	20	1
OS04G0207600	SELMODRAFT_89437	34	19	1
OS04G0209200	SELMODRAFT_147933	50	44	1
OS04G0209200	SELMODRAFT_161756	50	44	1
OS04G0209300	SELMODRAFT_147933	44	45	1
OS04G0209300	SELMODRAFT_161756	44	45	1
OS04G0212200	SELMODRAFT_30531	42	20	0
OS04G0212200	SELMODRAFT_30532	42	20	0
OS04G0212450	SELMODRAFT_451432	29	7	1
OS04G0212450	SELMODRAFT_451436	29	7	1
OS04G0217900	SELMODRAFT_404704	14	8	1
OS04G0217900	SELMODRAFT_421085	28	7	1
OS04G0217900	SELMODRAFT_438363	30	8	1
OS04G0217900	SELMODRAFT_444463	23	11	1
OS04G0218100	SELMODRAFT_101239	25	33	1
OS04G0218100	SELMODRAFT_102435	31	34	1
OS04G0218100	SELMODRAFT_104103	26	33	1
OS04G0218100	SELMODRAFT_104474	24	32	1
OS04G0218100	SELMODRAFT_105197	19	31	1
OS04G0218100	SELMODRAFT_106776	31	34	1
OS04G0218100	SELMODRAFT_108652	29	38	1
OS04G0218100	SELMODRAFT_111910	23	33	1
OS04G0218100	SELMODRAFT_112174	30	34	1
OS04G0218100	SELMODRAFT_113567	30	33	1
OS04G0218100	SELMODRAFT_114363	30	34	1
OS04G0218100	SELMODRAFT_116224	30	29	1
OS04G0218100	SELMODRAFT_121697	26	31	1
OS04G0218100	SELMODRAFT_122934	27	34	1
OS04G0218100	SELMODRAFT_123298	21	27	1
OS04G0218100	SELMODRAFT_127579	30	37	1
OS04G0218100	SELMODRAFT_128847	32	36	1
OS04G0218100	SELMODRAFT_130050	31	38	1
OS04G0218100	SELMODRAFT_130235	21	27	1
OS04G0218100	SELMODRAFT_131170	27	28	1
OS04G0218100	SELMODRAFT_135370	27	28	1
OS04G0218100	SELMODRAFT_137057	27	36	1
OS04G0218100	SELMODRAFT_169299	31	35	1
OS04G0218100	SELMODRAFT_179704	26	35	1
OS04G0218100	SELMODRAFT_30095	30	36	1
OS04G0218100	SELMODRAFT_41818	18	30	1
OS04G0218100	SELMODRAFT_70183	28	38	1
OS04G0218100	SELMODRAFT_74762	21	29	1
OS04G0218100	SELMODRAFT_79732	32	34	1
OS04G0218100	SELMODRAFT_81196	31	38	1
OS04G0218100	SELMODRAFT_82072	32	36	1
OS04G0218100	SELMODRAFT_83339	28	35	1
OS04G0218100	SELMODRAFT_86405	30	29	1
OS04G0218100	SELMODRAFT_87452	21	28	1
OS04G0218100	SELMODRAFT_89230	25	35	1
OS04G0218100	SELMODRAFT_92231	30	34	1
OS04G0218100	SELMODRAFT_98426	25	37	1
OS04G0218400	SELMODRAFT_118867	41	17	1
OS04G0218400	SELMODRAFT_129105	41	16	1
OS04G0218600	SELMODRAFT_108337	23	16	1
OS04G0218600	SELMODRAFT_85532	23	16	1
OS04G0218701	SELMODRAFT_108337	0	0	1
OS04G0218701	SELMODRAFT_85532	1	0	1
OS04G0218900	SELMODRAFT_404704	27	32	1
OS04G0218900	SELMODRAFT_421085	32	15	1
OS04G0218900	SELMODRAFT_438363	33	18	1
OS04G0218900	SELMODRAFT_444463	32	30	1
OS04G0221000	SELMODRAFT_413199	8	13	1
OS04G0221000	SELMODRAFT_420539	12	7	1
OS04G0221000	SELMODRAFT_421846	12	7	1
OS04G0221000	SELMODRAFT_426839	8	12	1
OS04G0221300	SELMODRAFT_90967	24	25	1
OS04G0221600	SELMODRAFT_49818	4	47	1
OS04G0221600	SELMODRAFT_73068	4	47	1
OS04G0223000	SELMODRAFT_101618	54	54	1
OS04G0223000	SELMODRAFT_79381	53	54	1
OS04G0223300	SELMODRAFT_119039	63	64	1
OS04G0223300	SELMODRAFT_131845	63	64	1
OS04G0223500	SELMODRAFT_408854	39	40	1
OS04G0223500	SELMODRAFT_451338	40	42	1
OS04G0223901	SELMODRAFT_408854	39	40	1
OS04G0223901	SELMODRAFT_451338	39	41	1
OS04G0224600	SELMODRAFT_108137	50	53	1
OS04G0224600	SELMODRAFT_85568	50	53	1
OS04G0224900	SELMODRAFT_183439	73	44	1
OS04G0224900	SELMODRAFT_185263	74	44	1
OS04G0224900	SELMODRAFT_79088	30	56	1
OS04G0225001	SELMODRAFT_183439	50	11	1
OS04G0225001	SELMODRAFT_185263	49	10	1
OS04G0225001	SELMODRAFT_79088	1	1	1
OS04G0225100	SELMODRAFT_118004	28	33	0
OS04G0225100	SELMODRAFT_126531	28	33	0
OS04G0226400	SELMODRAFT_119181	31	16	1
OS04G0226400	SELMODRAFT_402231	20	11	1
OS04G0226400	SELMODRAFT_423074	25	11	1
OS04G0226400	SELMODRAFT_73640	31	15	1
OS04G0227500	SELMODRAFT_270941	43	43	1
OS04G0227500	SELMODRAFT_271243	43	43	1
OS04G0228100	SELMODRAFT_423696	17	20	1
OS04G0228100	SELMODRAFT_444545	18	22	1
OS04G0234600	SELMODRAFT_105333	68	82	0
OS04G0234600	SELMODRAFT_99338	68	82	0
OS04G0244400	SELMODRAFT_103322	49	57	1
OS04G0244400	SELMODRAFT_46863	49	67	1
OS04G0244500	SELMODRAFT_76235	46	50	1
OS04G0244500	SELMODRAFT_95276	45	50	1
OS04G0244800	SELMODRAFT_174037	33	45	1
OS04G0244800	SELMODRAFT_446343	34	34	1
OS04G0245000	SELMODRAFT_119203	0	1	1
OS04G0245000	SELMODRAFT_119308	23	26	1
OS04G0245000	SELMODRAFT_167047	23	26	1
OS04G0245000	SELMODRAFT_402115	4	40	1
OS04G0245000	SELMODRAFT_423187	4	30	1
OS04G0245000	SELMODRAFT_74599	23	26	1
OS04G0245000	SELMODRAFT_75640	0	1	1
OS04G0245000	SELMODRAFT_75677	0	1	1
OS04G0245000	SELMODRAFT_77222	23	26	1
OS04G0249500	SELMODRAFT_268237	53	53	1
OS04G0249600	SELMODRAFT_402869	41	44	1
OS04G0252200	SELMODRAFT_184138	42	7	1
OS04G0252200	SELMODRAFT_82277	42	7	1
OS04G0252400	SELMODRAFT_234736	57	12	0
OS04G0252400	SELMODRAFT_92538	57	11	0
OS04G0254000	SELMODRAFT_117275	63	65	1
OS04G0254000	SELMODRAFT_179125	63	65	1
OS04G0259100	SELMODRAFT_131939	14	27	1
OS04G0259100	SELMODRAFT_90075	14	27	1
OS04G0261400	SELMODRAFT_10589	43	44	0
OS04G0261400	SELMODRAFT_231485	43	45	0
OS04G0266700	SELMODRAFT_38056	24	49	1
OS04G0266700	SELMODRAFT_444450	43	9	1
OS04G0266700	SELMODRAFT_444452	43	9	1
OS04G0266700	SELMODRAFT_99409	23	26	1
OS04G0266900	SELMODRAFT_161485	69	77	0
OS04G0266900	SELMODRAFT_161534	69	78	0
OS04G0270100	SELMODRAFT_115313	60	60	0
OS04G0270100	SELMODRAFT_123370	59	59	0
OS04G0270200	SELMODRAFT_73953	55	55	1
OS04G0270200	SELMODRAFT_91476	54	54	1
OS04G0271000	SELMODRAFT_268614	41	62	1
OS04G0271200	SELMODRAFT_122503	54	59	1
OS04G0271200	SELMODRAFT_125223	60	55	1
OS04G0274250	SELMODRAFT_125649	45	28	1
OS04G0274250	SELMODRAFT_133899	46	28	1
OS04G0274250	SELMODRAFT_267967	46	28	1
OS04G0274250	SELMODRAFT_269745	45	28	1
OS04G0274400	SELMODRAFT_180159	61	54	1
OS04G0274400	SELMODRAFT_75622	60	53	1
OS04G0276600	SELMODRAFT_122285	49	47	1
OS04G0276600	SELMODRAFT_125405	49	47	1
OS04G0277400	SELMODRAFT_156138	28	25	0
OS04G0277400	SELMODRAFT_447564	27	25	0
OS04G0278000	SELMODRAFT_185507	26	25	1
OS04G0278000	SELMODRAFT_270367	29	34	1
OS04G0278000	SELMODRAFT_271097	28	33	1
OS04G0278000	SELMODRAFT_90136	26	29	1
OS04G0278200	SELMODRAFT_443508	41	15	0
OS04G0278900	SELMODRAFT_104800	55	57	1
OS04G0278900	SELMODRAFT_125523	57	58	1
OS04G0280200	SELMODRAFT_404968	26	24	1
OS04G0281900	SELMODRAFT_117993	19	32	1
OS04G0281900	SELMODRAFT_272089	23	24	1
OS04G0281900	SELMODRAFT_272229	24	25	1
OS04G0281900	SELMODRAFT_431321	23	8	1
OS04G0281900	SELMODRAFT_439258	22	9	1
OS04G0281900	SELMODRAFT_75865	19	32	1
OS04G0282200	SELMODRAFT_119859	23	34	1
OS04G0282200	SELMODRAFT_409212	27	29	1
OS04G0282200	SELMODRAFT_411271	27	29	1
OS04G0282200	SELMODRAFT_444388	22	9	1
OS04G0282200	SELMODRAFT_448855	24	9	1
OS04G0282200	SELMODRAFT_97431	25	47	1
OS04G0282400	SELMODRAFT_103635	47	48	1
OS04G0282400	SELMODRAFT_137184	47	48	1
OS04G0282400	SELMODRAFT_231311	47	49	1
OS04G0282400	SELMODRAFT_235104	47	49	1
OS04G0283600	SELMODRAFT_441324	19	15	1
OS04G0283600	SELMODRAFT_448310	20	18	1
OS04G0284100	SELMODRAFT_150942	29	10	1
OS04G0284100	SELMODRAFT_440423	29	10	1
OS04G0284500	SELMODRAFT_413166	19	6	1
OS04G0284500	SELMODRAFT_426876	19	10	1
OS04G0284600	SELMODRAFT_180681	46	39	1
OS04G0284600	SELMODRAFT_74992	46	39	1
OS04G0287400	SELMODRAFT_108669	11	61	1
OS04G0287400	SELMODRAFT_147026	34	38	1
OS04G0287400	SELMODRAFT_271314	34	38	1
OS04G0287400	SELMODRAFT_73225	13	82	1
OS04G0288100	SELMODRAFT_103051	19	22	1
OS04G0288100	SELMODRAFT_103237	20	22	1
OS04G0288100	SELMODRAFT_105500	17	20	1
OS04G0288100	SELMODRAFT_110641	19	28	1
OS04G0288100	SELMODRAFT_153258	21	25	1
OS04G0288100	SELMODRAFT_185226	21	24	1
OS04G0288100	SELMODRAFT_229747	25	29	1
OS04G0288100	SELMODRAFT_26830	12	33	1
OS04G0288100	SELMODRAFT_272356	25	29	1
OS04G0288100	SELMODRAFT_415459	17	12	1
OS04G0288100	SELMODRAFT_419049	17	20	1
OS04G0288100	SELMODRAFT_444186	20	24	1
OS04G0288100	SELMODRAFT_48433	18	25	1
OS04G0288100	SELMODRAFT_5342	18	26	1
OS04G0288100	SELMODRAFT_74641	22	25	1
OS04G0288100	SELMODRAFT_92063	21	27	1
OS04G0288100	SELMODRAFT_99342	15	26	1
OS04G0289500	SELMODRAFT_100429	28	33	1
OS04G0289500	SELMODRAFT_234269	28	33	1
OS04G0289600	SELMODRAFT_100429	30	37	1
OS04G0289600	SELMODRAFT_234269	30	37	1
OS04G0289700	SELMODRAFT_100429	28	35	1
OS04G0289700	SELMODRAFT_234269	28	35	1
OS04G0289800	SELMODRAFT_104036	49	28	0
OS04G0289800	SELMODRAFT_109372	48	31	0
OS04G0289800	SELMODRAFT_51852	49	32	0
OS04G0290800	SELMODRAFT_130761	37	49	1
OS04G0290800	SELMODRAFT_31929	36	55	1
OS04G0295100	SELMODRAFT_136655	28	43	1
OS04G0295100	SELMODRAFT_405868	35	17	1
OS04G0298200	SELMODRAFT_129145	53	73	1
OS04G0298200	SELMODRAFT_453387	54	56	1
OS04G0298600	SELMODRAFT_405955	31	35	1
OS04G0298600	SELMODRAFT_447469	30	35	1
OS04G0300600	SELMODRAFT_16038	19	34	1
OS04G0300600	SELMODRAFT_16039	19	34	1
OS04G0301500	SELMODRAFT_16038	17	31	1
OS04G0301500	SELMODRAFT_16039	17	31	1
OS04G0303100	SELMODRAFT_17185	12	51	1
OS04G0303100	SELMODRAFT_17188	12	52	1
OS04G0303100	SELMODRAFT_17198	12	51	1
OS04G0303100	SELMODRAFT_17456	13	56	1
OS04G0303100	SELMODRAFT_17508	13	57	1
OS04G0303100	SELMODRAFT_17510	12	56	1
OS04G0303100	SELMODRAFT_17512	13	62	1
OS04G0303100	SELMODRAFT_17515	12	57	1
OS04G0303100	SELMODRAFT_17519	13	62	1
OS04G0303100	SELMODRAFT_17521	13	59	1
OS04G0303100	SELMODRAFT_17523	13	62	1
OS04G0303100	SELMODRAFT_17546	13	54	1
OS04G0303100	SELMODRAFT_17547	13	54	1
OS04G0303100	SELMODRAFT_17548	12	52	1
OS04G0303100	SELMODRAFT_17905	11	51	1
OS04G0303100	SELMODRAFT_17945	11	56	1
OS04G0303100	SELMODRAFT_27719	12	53	1
OS04G0303100	SELMODRAFT_27739	11	54	1
OS04G0303100	SELMODRAFT_27761	12	58	1
OS04G0303100	SELMODRAFT_37754	12	58	1
OS04G0303100	SELMODRAFT_423903	12	32	1
OS04G0303100	SELMODRAFT_6328	13	62	1
OS04G0303100	SELMODRAFT_6355	12	53	1
OS04G0303900	SELMODRAFT_67708	38	60	1
OS04G0303900	SELMODRAFT_67710	39	60	1
OS04G0303950	SELMODRAFT_141141	36	22	1
OS04G0303950	SELMODRAFT_229455	36	22	1
OS04G0304200	SELMODRAFT_10296	55	51	1
OS04G0304200	SELMODRAFT_172224	61	50	1
OS04G0304200	SELMODRAFT_186203	61	51	1
OS04G0304200	SELMODRAFT_230655	55	45	1
OS04G0306800	SELMODRAFT_410730	20	17	1
OS04G0306800	SELMODRAFT_449095	20	17	1
OS04G0307200	SELMODRAFT_165242	59	60	0
OS04G0307200	SELMODRAFT_439099	59	60	0
OS04G0309100	ADH10434	45	10	1
OS04G0309100	SELMODRAFT_137726	45	10	1
OS04G0309600	SELMODRAFT_268237	52	53	1
OS04G0310500	SELMODRAFT_89750	41	43	1
OS04G0310500	SELMODRAFT_93947	41	43	1
OS04G0310800	SELMODRAFT_116209	56	15	1
OS04G0310800	SELMODRAFT_133629	55	13	1
OS04G0310800	SELMODRAFT_143817	53	13	1
OS04G0310800	SELMODRAFT_177466	51	13	1
OS04G0310800	SELMODRAFT_179406	53	13	1
OS04G0310800	SELMODRAFT_182368	52	13	1
OS04G0310800	SELMODRAFT_268211	56	14	1
OS04G0310800	SELMODRAFT_429785	40	10	1
OS04G0310800	SELMODRAFT_85691	56	15	1
OS04G0311400	SELMODRAFT_109056	33	37	1
OS04G0311400	SELMODRAFT_110288	33	56	1
OS04G0311400	SELMODRAFT_128120	11	54	1
OS04G0311400	SELMODRAFT_128220	17	54	1
OS04G0311400	SELMODRAFT_93661	33	37	1
OS04G0312100	SELMODRAFT_428028	21	21	1
OS04G0312100	SELMODRAFT_438174	21	21	1
OS04G0319600	SELMODRAFT_404402	57	61	1
OS04G0319600	SELMODRAFT_79269	57	60	1
OS04G0320000	SELMODRAFT_131885	16	14	0
OS04G0320000	SELMODRAFT_33372	15	16	0
OS04G0320200	SELMODRAFT_406783	22	20	1
OS04G0320200	SELMODRAFT_415910	22	19	1
OS04G0321500	SELMODRAFT_49224	48	64	1
OS04G0321500	SELMODRAFT_59284	48	64	1
OS04G0321600	SELMODRAFT_170207	60	60	1
OS04G0321600	SELMODRAFT_269691	61	61	1
OS04G0321800	SELMODRAFT_153020	41	40	1
OS04G0321800	SELMODRAFT_183192	43	42	1
OS04G0321800	SELMODRAFT_187001	42	42	1
OS04G0321800	SELMODRAFT_235030	41	40	1
OS04G0326000	SELMODRAFT_131885	12	13	0
OS04G0326000	SELMODRAFT_33372	12	16	0
OS04G0334700	SELMODRAFT_118648	30	37	1
OS04G0334700	SELMODRAFT_131679	30	34	1
OS04G0334700	SELMODRAFT_403622	26	25	1
OS04G0334700	SELMODRAFT_411727	16	19	1
OS04G0334700	SELMODRAFT_413603	26	28	1
OS04G0334700	SELMODRAFT_416663	26	29	1
OS04G0334700	SELMODRAFT_63598	29	35	1
OS04G0334700	SELMODRAFT_76765	27	34	1
OS04G0334951	SELMODRAFT_118648	33	37	1
OS04G0334951	SELMODRAFT_131679	33	33	1
OS04G0334951	SELMODRAFT_403622	28	24	1
OS04G0334951	SELMODRAFT_411727	16	17	1
OS04G0334951	SELMODRAFT_413603	28	28	1
OS04G0334951	SELMODRAFT_416663	28	28	1
OS04G0334951	SELMODRAFT_63598	32	35	1
OS04G0334951	SELMODRAFT_76765	30	33	1
OS04G0336600	SELMODRAFT_118648	30	37	1
OS04G0336600	SELMODRAFT_131679	30	34	1
OS04G0336600	SELMODRAFT_403622	26	25	1
OS04G0336600	SELMODRAFT_411727	16	19	1
OS04G0336600	SELMODRAFT_413603	26	28	1
OS04G0336600	SELMODRAFT_416663	26	29	1
OS04G0336600	SELMODRAFT_63598	29	35	1
OS04G0336600	SELMODRAFT_76765	27	34	1
OS04G0337000	SELMODRAFT_118648	40	33	1
OS04G0337000	SELMODRAFT_131679	40	29	1
OS04G0337000	SELMODRAFT_403622	31	20	1
OS04G0337000	SELMODRAFT_411727	19	15	1
OS04G0337000	SELMODRAFT_413603	30	22	1
OS04G0337000	SELMODRAFT_416663	29	22	1
OS04G0337000	SELMODRAFT_63598	40	32	1
OS04G0337000	SELMODRAFT_76765	38	31	1
OS04G0337201	SELMODRAFT_158348	59	49	0
OS04G0337201	SELMODRAFT_443685	58	50	0
OS04G0337300	SELMODRAFT_158348	53	3	0
OS04G0337300	SELMODRAFT_443685	53	3	0
OS04G0337500	SELMODRAFT_110508	60	60	1
OS04G0337500	SELMODRAFT_148322	64	67	1
OS04G0337500	SELMODRAFT_156405	62	63	1
OS04G0337500	SELMODRAFT_172677	62	63	1
OS04G0337500	SELMODRAFT_180766	62	64	1
OS04G0337500	SELMODRAFT_183426	58	60	1
OS04G0337500	SELMODRAFT_229003	64	67	1
OS04G0337500	SELMODRAFT_270951	61	64	1
OS04G0337500	SELMODRAFT_271687	62	65	1
OS04G0337500	SELMODRAFT_272338	59	61	1
OS04G0337500	SELMODRAFT_412810	27	44	1
OS04G0337500	SELMODRAFT_423368	30	45	1
OS04G0337500	SELMODRAFT_447377	55	49	1
OS04G0337800	SELMODRAFT_110508	53	39	1
OS04G0337800	SELMODRAFT_148322	59	45	1
OS04G0337800	SELMODRAFT_156405	55	42	1
OS04G0337800	SELMODRAFT_172677	55	42	1
OS04G0337800	SELMODRAFT_180766	55	41	1
OS04G0337800	SELMODRAFT_183426	52	40	1
OS04G0337800	SELMODRAFT_229003	59	45	1
OS04G0337800	SELMODRAFT_270951	57	44	1
OS04G0337800	SELMODRAFT_271687	57	44	1
OS04G0337800	SELMODRAFT_272338	53	40	1
OS04G0337800	SELMODRAFT_412810	20	24	1
OS04G0337800	SELMODRAFT_423368	27	29	1
OS04G0337800	SELMODRAFT_447377	47	31	1
OS04G0338000	SELMODRAFT_110508	63	64	1
OS04G0338000	SELMODRAFT_148322	67	70	1
OS04G0338000	SELMODRAFT_156405	63	65	1
OS04G0338000	SELMODRAFT_172677	63	65	1
OS04G0338000	SELMODRAFT_180766	63	65	1
OS04G0338000	SELMODRAFT_183426	60	63	1
OS04G0338000	SELMODRAFT_229003	67	70	1
OS04G0338000	SELMODRAFT_270951	64	67	1
OS04G0338000	SELMODRAFT_271687	64	67	1
OS04G0338000	SELMODRAFT_272338	61	63	1
OS04G0338000	SELMODRAFT_412810	29	47	1
OS04G0338000	SELMODRAFT_423368	31	46	1
OS04G0338000	SELMODRAFT_447377	59	54	1
