Gene stable ID	Brachypodium distachyon gene stable ID	% identity	Brachypodium distachyon % identity	Orthology confidence [0 low, 1 high]
OS05G0363600	BRADI2G27840	87	87	1
OS05G0364500	BRADI2G27830	70	76	1
OS05G0364650	BRADI2G42080	76	37	1
OS05G0364700	BRADI2G42620	66	23	1
OS05G0365000	BRADI2G27810	74	70	1
OS05G0365200	BRADI2G27800	46	49	1
OS05G0365300	BRADI2G51807	66	45	0
OS05G0365500	BRADI1G31760	62	63	1
OS05G0365500	BRADI2G54360	60	67	1
OS05G0365700	BRADI2G59650	40	7	0
OS05G0365700	BRADI2G59660	45	7	0
OS05G0366200	BRADI2G59650	36	9	0
OS05G0366200	BRADI2G59660	37	9	0
OS05G0366300	BRADI2G27790	72	71	1
OS05G0366600	BRADI2G27770	75	77	1
OS05G0366800	BRADI2G27770	61	52	1
OS05G0367000	BRADI1G36290	100	100	1
OS05G0367000	BRADI5G25110	100	100	1
OS05G0367100	BRADI2G27740	87	87	1
OS05G0367400	BRADI2G27700	79	81	1
OS05G0367800	BRADI2G06050	68	68	0
OS05G0367800	BRADI4G28250	55	68	0
OS05G0367900	BRADI2G27687	69	70	1
OS05G0368100	BRADI2G27670	26	31	0
OS05G0368700	BRADI2G27640	66	29	1
OS05G0369300	BRADI5G25512	21	26	0
OS05G0369300	BRADI5G25520	27	28	0
OS05G0369300	BRADI5G25530	24	25	0
OS05G0369500	BRADI5G25512	20	25	0
OS05G0369500	BRADI5G25520	26	28	0
OS05G0369500	BRADI5G25530	24	25	0
OS05G0369900	BRADI5G25512	20	17	0
OS05G0369900	BRADI5G25520	20	14	0
OS05G0369900	BRADI5G25530	20	14	0
OS05G0370000	BRADI2G27440	84	85	1
OS05G0370300	BRADI2G27410	25	55	1
OS05G0370600	BRADI1G35960	96	96	1
OS05G0370700	BRADI2G27420	57	62	0
OS05G0370700	BRADI2G27430	60	66	0
OS05G0370900	BRADI2G27420	42	53	0
OS05G0370900	BRADI2G27430	45	57	0
OS05G0371100	BRADI2G27400	40	4	0
OS05G0371500	BRADI2G27380	82	64	1
OS05G0371600	BRADI2G27370	83	83	1
OS05G0372000	BRADI2G27360	74	66	1
OS05G0372100	BRADI2G27350	84	84	1
OS05G0372200	BRADI1G10600	73	72	1
OS05G0372200	BRADI3G49500	73	73	1
OS05G0372300	BRADI2G44130	34	65	1
OS05G0372300	BRADI2G44140	71	71	1
OS05G0372400	BRADI2G27340	79	79	0
OS05G0372800	BRADI2G27330	73	75	1
OS05G0373300	BRADI2G27267	79	80	1
OS05G0373400	BRADI2G27260	83	85	1
OS05G0373500	BRADI2G27250	52	64	1
OS05G0373700	BRADI2G27190	82	83	1
OS05G0373900	BRADI2G27180	89	89	1
OS05G0374200	BRADI2G27170	86	86	1
OS05G0374600	BRADI2G27160	72	19	1
OS05G0375100	BRADI2G27150	74	73	1
OS05G0375400	BRADI1G15295	70	69	0
OS05G0375400	BRADI2G22222	72	72	0
OS05G0375400	BRADI2G22224	75	74	0
OS05G0375400	BRADI2G22226	75	74	0
OS05G0375400	BRADI2G27140	83	83	0
OS05G0375600	BRADI2G27130	55	31	1
OS05G0376000	BRADI2G27110	81	46	1
OS05G0376200	BRADI5G14660	75	52	1
OS05G0376300	BRADI5G14667	75	77	1
OS05G0376400	BRADI5G14680	73	39	1
OS05G0376600	BRADI2G27097	65	68	1
OS05G0377000	BRADI2G27090	77	78	1
OS05G0377450	BRADI1G03475	58	14	1
OS05G0377450	BRADI1G56422	59	28	1
OS05G0377450	BRADI1G69950	59	22	1
OS05G0378800	BRADI2G27070	83	84	1
OS05G0378900	BRADI2G27060	89	89	1
OS05G0379300	BRADI1G20600	38	29	1
OS05G0380900	BRADI2G27050	69	72	1
OS05G0381400	BRADI1G00600	73	70	0
OS05G0381500	BRADI2G27030	81	34	1
OS05G0381700	BRADI2G27020	40	30	1
OS05G0382000	BRADI2G27007	72	76	1
OS05G0382200	BRADI2G26740	83	83	0
OS05G0382500	BRADI2G26750	41	73	1
OS05G0382600	BRADI2G26760	76	76	1
OS05G0382900	BRADI2G26770	71	72	0
OS05G0383000	BRADI2G26780	82	82	1
OS05G0383100	BRADI2G26790	92	92	1
OS05G0383200	BRADI2G26795	51	52	1
OS05G0384300	BRADI2G46160	2	4	0
OS05G0384300	BRADI4G11570	2	4	0
OS05G0384600	BRADI2G26800	69	70	1
OS05G0384800	BRADI2G26807	91	91	1
OS05G0385400	BRADI2G26817	71	74	1
OS05G0386000	BRADI5G15920	88	87	1
OS05G0386400	BRADI2G26830	49	53	1
OS05G0386800	BRADI1G08130	87	88	1
OS05G0386800	BRADI1G08310	87	87	1
OS05G0386900	BRADI2G26850	89	89	1
OS05G0387200	BRADI2G26870	91	90	1
OS05G0387200	BRADI3G34340	91	90	1
OS05G0387700	BRADI2G26890	62	71	1
OS05G0387800	BRADI3G57580	74	76	1
OS05G0387900	BRADI2G26900	80	77	1
OS05G0388025	BRADI1G15560	35	19	1
OS05G0388400	BRADI2G26930	68	34	1
OS05G0388500	BRADI2G26940	78	80	1
OS05G0388600	BRADI2G26950	84	82	1
OS05G0389000	BRADI2G26987	73	56	1
OS05G0389300	BRADI2G26720	100	100	1
OS05G0389400	BRADI2G26710	88	88	1
OS05G0389500	BRADI2G26700	74	74	1
OS05G0389600	BRADI2G26690	75	79	1
OS05G0389700	BRADI2G26680	83	83	1
OS05G0389800	BRADI2G26670	74	76	1
OS05G0390000	BRADI2G26660	74	80	1
OS05G0390100	BRADI2G26650	79	69	1
OS05G0390300	BRADI2G22830	6	15	1
OS05G0390300	BRADI2G26640	30	31	1
OS05G0390500	BRADI2G26627	68	69	1
OS05G0390500	BRADI5G09160	69	75	1
OS05G0390600	BRADI2G26620	77	76	1
OS05G0390800	BRADI2G52877	48	49	1
OS05G0390800	BRADI5G03090	39	49	1
OS05G0391200	BRADI2G26607	93	54	1
OS05G0391300	BRADI1G03475	42	15	1
OS05G0391300	BRADI1G56422	57	40	1
OS05G0391300	BRADI1G69950	57	32	1
OS05G0391500	BRADI2G26600	83	84	1
OS05G0391600	BRADI2G26590	81	85	1
OS05G0392100	BRADI2G26530	86	71	1
OS05G0392200	BRADI2G26520	68	45	1
OS05G0392400	BRADI2G26500	95	29	1
OS05G0392700	BRADI2G26480	90	89	1
OS05G0393100	BRADI2G26467	77	76	1
OS05G0393200	BRADI2G26450	72	73	1
OS05G0393400	BRADI2G26440	78	78	1
OS05G0393700	BRADI2G26170	76	70	1
OS05G0393800	BRADI2G26180	91	91	1
OS05G0393900	BRADI2G26190	75	76	1
OS05G0394200	BRADI2G26200	83	71	1
OS05G0394900	BRADI2G13580	10	4	1
OS05G0395000	BRADI2G26240	71	69	1
OS05G0395000	BRADI3G37520	18	65	1
OS05G0395300	BRADI2G26260	88	84	1
OS05G0395600	BRADI2G25900	9	34	0
OS05G0396900	BRADI2G26270	76	78	1
OS05G0397300	BRADI2G26280	65	59	1
OS05G0397650	BRADI2G26290	74	74	1
OS05G0397700	BRADI2G26310	83	85	1
OS05G0397800	BRADI2G26115	52	63	1
OS05G0397900	BRADI2G26100	74	72	1
OS05G0398000	BRADI2G26090	63	37	1
OS05G0398100	BRADI2G26076	89	25	1
OS05G0398800	BRADI2G26063	64	64	1
OS05G0399100	BRADI2G26010	62	59	1
OS05G0399100	BRADI2G26020	39	50	1
OS05G0399100	BRADI2G26040	82	82	1
OS05G0399100	BRADI2G26050	77	77	1
OS05G0399300	BRADI2G26000	75	44	1
OS05G0399800	BRADI5G13960	59	24	1
OS05G0400100	BRADI2G25990	58	59	1
OS05G0400200	BRADI2G25990	55	50	1
OS05G0400400	BRADI2G25980	92	90	1
OS05G0400600	BRADI2G25950	83	82	1
OS05G0400700	BRADI2G25940	97	97	1
OS05G0400800	BRADI2G25930	89	44	1
OS05G0401000	BRADI2G25920	83	84	1
OS05G0401100	BRADI2G25910	77	79	1
OS05G0401200	BRADI3G10200	81	75	1
OS05G0401300	BRADI4G07620	70	69	1
OS05G0402300	BRADI2G25870	85	76	1
OS05G0402800	BRADI2G25857	90	53	1
OS05G0402900	BRADI2G25850	81	80	1
OS05G0403000	BRADI2G25850	73	72	1
OS05G0403100	BRADI2G25850	74	59	1
OS05G0403300	BRADI2G25850	72	74	1
OS05G0403600	BRADI2G25837	61	62	1
OS05G0404000	BRADI2G25830	79	80	1
OS05G0404200	BRADI2G25820	61	62	1
OS05G0404300	BRADI2G25807	76	76	1
OS05G0404400	BRADI2G25800	72	72	1
OS05G0404600	BRADI2G25777	77	71	1
OS05G0404700	BRADI2G25760	36	30	1
OS05G0405000	BRADI2G25745	87	86	1
OS05G0405500	BRADI2G25700	67	75	1
OS05G0405500	BRADI2G25710	67	76	1
OS05G0405600	BRADI2G25700	78	79	1
OS05G0405600	BRADI2G25710	78	78	1
OS05G0405900	BRADI2G25677	83	82	1
OS05G0406000	BRADI2G25640	66	34	1
OS05G0406100	BRADI2G25630	77	67	0
OS05G0406800	BRADI2G25620	86	85	1
OS05G0407200	BRADI2G25610	84	84	1
OS05G0407500	BRADI2G25600	84	84	1
OS05G0407900	BRADI2G25590	70	69	1
OS05G0408200	BRADI2G25580	71	70	1
OS05G0408300	BRADI2G25570	93	93	1
OS05G0408800	BRADI2G25560	55	71	1
OS05G0408900	BRADI2G25550	90	91	1
OS05G0409000	BRADI2G25540	78	86	1
OS05G0409100	BRADI3G39960	66	71	0
OS05G0409200	BRADI3G15400	63	12	1
OS05G0409200	BRADI3G36420	58	11	1
OS05G0409300	BRADI2G25507	54	56	1
OS05G0409400	BRADI2G25500	76	80	1
OS05G0409500	BRADI2G25490	67	81	1
OS05G0409800	BRADI2G25480	75	82	1
OS05G0410200	BRADI2G25470	75	77	1
OS05G0410500	BRADI2G25460	76	74	1
OS05G0410800	BRADI2G25430	76	28	1
OS05G0410900	BRADI2G25417	80	80	1
OS05G0411200	BRADI2G25410	82	76	1
OS05G0411300	BRADI2G25400	75	75	1
OS05G0411600	BRADI2G25390	77	74	1
OS05G0412000	BRADI2G25380	55	70	1
OS05G0412800	BRADI2G25376	80	80	1
OS05G0413000	BRADI2G25372	57	59	1
OS05G0413000	BRADI2G25374	61	63	1
OS05G0413200	BRADI2G10970	98	98	0
OS05G0413200	BRADI2G21340	97	96	0
OS05G0413200	BRADI2G25370	98	98	0
OS05G0413400	BRADI2G25360	70	91	1
OS05G0414200	BRADI2G25327	60	23	1
OS05G0414700	BRADI2G25320	83	83	1
OS05G0415200	BRADI1G44650	72	35	1
OS05G0415700	BRADI2G25310	74	76	1
OS05G0415700	BRADI3G44607	73	75	1
OS05G0415800	BRADI2G25285	41	60	1
OS05G0415800	BRADI2G25290	11	51	1
OS05G0415800	BRADI2G25300	44	55	1
OS05G0415800	BRADI3G22820	61	60	1
OS05G0415800	BRADI3G22840	59	61	1
OS05G0415800	BRADI3G22850	60	63	1
OS05G0415900	BRADI2G25285	28	22	1
OS05G0415900	BRADI2G25290	21	54	1
OS05G0415900	BRADI2G25300	33	22	1
OS05G0415900	BRADI3G22820	59	31	1
OS05G0415900	BRADI3G22840	59	32	1
OS05G0415900	BRADI3G22850	59	33	1
OS05G0416400	BRADI2G25285	41	57	1
OS05G0416400	BRADI2G25290	9	42	1
OS05G0416400	BRADI2G25300	43	52	1
OS05G0416400	BRADI3G22820	57	53	1
OS05G0416400	BRADI3G22840	56	56	1
OS05G0416400	BRADI3G22850	58	58	1
OS05G0417100	BRADI2G25260	76	79	1
OS05G0417200	BRADI2G25250	62	61	1
OS05G0417300	BRADI2G25240	73	73	1
OS05G0417600	BRADI2G25227	71	54	1
OS05G0418000	BRADI2G25200	93	93	0
OS05G0418000	BRADI2G25210	95	95	0
OS05G0418500	BRADI2G25180	53	16	1
OS05G0418800	BRADI2G25150	42	55	1
OS05G0419000	BRADI2G25130	71	77	1
OS05G0419100	BRADI2G25120	90	90	1
OS05G0419200	BRADI2G25097	88	70	1
OS05G0419600	BRADI2G25080	75	77	1
OS05G0419800	BRADI2G25070	81	81	1
OS05G0420200	BRADI2G25060	76	77	1
OS05G0420300	BRADI2G25050	50	55	1
OS05G0420500	BRADI2G25040	55	53	1
OS05G0420600	BRADI2G25030	97	96	1
OS05G0421100	BRADI2G25010	54	60	1
OS05G0421300	BRADI4G29160	90	89	1
OS05G0421300	BRADI5G18230	91	90	1
OS05G0421900	BRADI2G24980	66	67	1
OS05G0422200	BRADI4G22090	12	10	0
OS05G0422300	BRADI2G24967	64	56	1
OS05G0423200	BRADI2G24950	46	54	1
OS05G0423400	BRADI2G24940	83	86	1
OS05G0423500	BRADI2G24930	75	76	1
OS05G0424000	BRADI2G24910	85	88	1
OS05G0424300	BRADI2G24890	68	64	1
OS05G0424800	BRADI2G24880	92	91	1
OS05G0425000	BRADI2G24870	72	74	1
OS05G0425700	BRADI2G24860	80	80	1
OS05G0426000	BRADI2G24850	76	78	1
OS05G0426066	BRADI3G51330	42	24	1
OS05G0426100	BRADI2G24800	62	68	1
OS05G0426200	BRADI2G24790	55	53	1
OS05G0426300	BRADI2G24750	78	79	0
OS05G0426400	BRADI2G24737	85	48	1
OS05G0426800	BRADI2G24730	41	48	1
OS05G0426900	BRADI2G24720	55	64	0
OS05G0427100	BRADI2G24710	67	63	1
OS05G0427200	BRADI2G24700	85	88	1
OS05G0427300	BRADI2G24690	80	79	1
OS05G0427800	BRADI3G27278	95	35	1
OS05G0427900	BRADI2G24680	75	32	1
OS05G0428100	BRADI2G24670	65	72	1
OS05G0428400	BRADI2G24460	79	78	1
OS05G0428600	BRADI2G06050	71	73	0
OS05G0428600	BRADI4G28250	57	73	0
OS05G0428700	BRADI2G24450	76	50	1
OS05G0429400	BRADI2G24430	70	69	1
OS05G0429400	BRADI2G24440	70	69	1
OS05G0429500	BRADI2G24420	68	54	1
OS05G0429700	BRADI2G24410	89	89	1
OS05G0429900	BRADI2G24400	65	73	1
OS05G0430200	BRADI2G24390	82	80	1
OS05G0430300	BRADI2G24380	74	78	1
OS05G0430400	BRADI2G24370	75	74	1
OS05G0430800	BRADI2G24360	88	88	1
OS05G0430900	BRADI2G24350	72	60	1
OS05G0431700	BRADI2G24327	72	75	1
OS05G0432200	BRADI2G24320	75	73	1
OS05G0432400	BRADI2G24290	85	85	1
OS05G0432500	BRADI2G24280	83	83	1
OS05G0432600	BRADI2G24270	80	79	0
OS05G0432700	BRADI2G24260	54	52	1
OS05G0433800	BRADI2G24240	69	13	1
OS05G0433900	BRADI2G24240	21	11	1
OS05G0435400	BRADI2G24230	79	84	1
OS05G0435800	BRADI2G24220	76	77	1
OS05G0436100	BRADI2G24197	70	73	0
OS05G0436400	BRADI1G78070	90	75	1
OS05G0436400	BRADI3G01610	88	75	1
OS05G0436900	BRADI2G24190	79	79	1
OS05G0437100	BRADI2G24170	63	63	1
OS05G0437200	BRADI2G24160	90	90	1
OS05G0437300	BRADI2G24150	92	92	1
OS05G0437401	BRADI2G24140	38	31	1
OS05G0437500	BRADI2G24130	81	81	1
OS05G0437700	BRADI2G24120	50	51	1
OS05G0437900	BRADI2G24110	92	92	1
OS05G0438500	BRADI2G24100	86	86	0
OS05G0438600	BRADI2G24090	62	22	0
OS05G0438800	BRADI2G24070	98	98	1
OS05G0439300	BRADI2G24060	79	79	1
OS05G0439400	BRADI2G24050	87	86	1
OS05G0440000	BRADI2G24040	69	69	1
OS05G0440100	BRADI2G24030	81	80	1
OS05G0440250	BRADI2G24020	85	86	1
OS05G0440300	BRADI2G24020	60	61	1
OS05G0440800	BRADI2G24010	67	67	0
OS05G0441750	BRADI2G57590	46	12	1
OS05G0442000	BRADI2G23990	58	60	1
OS05G0442700	BRADI2G23967	62	65	1
OS05G0443300	BRADI2G23950	84	84	1
OS05G0443500	BRADI2G23930	84	82	1
OS05G0443700	BRADI2G23920	71	71	1
OS05G0443800	BRADI2G23900	79	79	1
OS05G0443900	BRADI2G23890	73	70	1
OS05G0444200	BRADI2G23870	54	61	1
OS05G0444300	BRADI2G23850	49	79	1
OS05G0444300	BRADI2G23860	78	80	1
OS05G0445100	BRADI2G23837	84	82	1
OS05G0445500	BRADI2G23830	68	83	1
OS05G0445800	BRADI2G23810	62	62	0
OS05G0445900	BRADI2G23797	82	22	0
OS05G0445900	BRADI4G16620	68	19	0
OS05G0446000	BRADI2G23797	43	27	0
OS05G0446000	BRADI4G16620	35	23	0
OS05G0446300	BRADI2G23820	98	98	1
OS05G0446500	BRADI2G23810	61	61	0
OS05G0446550	BRADI2G23797	83	5	0
OS05G0446550	BRADI4G16620	43	3	0
OS05G0446800	BRADI2G23790	76	77	1
OS05G0446900	BRADI2G23780	37	49	1
OS05G0447000	BRADI2G23770	80	84	1
OS05G0447500	BRADI1G51817	82	25	1
OS05G0447580	BRADI1G51817	86	17	1
OS05G0447700	BRADI2G23750	67	68	1
OS05G0449200	BRADI2G23740	80	77	1
OS05G0449500	BRADI2G23730	89	90	1
OS05G0449600	BRADI2G23720	86	44	1
OS05G0449900	BRADI2G23710	67	70	1
OS05G0450600	BRADI2G23700	66	57	1
OS05G0451100	BRADI2G23690	85	84	1
OS05G0451300	BRADI2G23680	81	80	1
OS05G0451900	BRADI2G23650	93	66	0
OS05G0452600	BRADI2G20010	100	100	0
OS05G0452800	BRADI2G23610	69	73	1
OS05G0452900	BRADI2G23597	86	86	1
OS05G0453300	BRADI2G23580	31	27	0
OS05G0453500	BRADI2G23570	68	25	1
OS05G0453700	BRADI2G23560	65	74	1
OS05G0453900	BRADI4G06441	93	93	1
OS05G0454200	BRADI2G23550	70	69	1
OS05G0454500	BRADI2G23540	66	65	1
OS05G0455200	BRADI2G23530	76	79	1
OS05G0455400	BRADI2G23520	70	44	1
OS05G0455500	BRADI2G23507	89	87	1
OS05G0455600	BRADI2G23500	97	97	1
OS05G0455700	BRADI2G23490	85	87	1
OS05G0455800	BRADI2G23480	86	87	1
OS05G0455900	BRADI3G55520	77	77	1
OS05G0456000	BRADI2G23470	53	55	1
OS05G0456200	BRADI2G23460	71	55	0
OS05G0456500	BRADI2G23450	77	78	1
OS05G0457000	BRADI2G23440	57	68	1
OS05G0457700	BRADI2G23430	80	81	1
OS05G0457800	BRADI2G23400	70	71	1
OS05G0457800	BRADI2G23420	76	77	1
OS05G0458000	BRADI2G23390	86	86	1
OS05G0458100	BRADI2G23380	95	95	1
OS05G0458300	BRADI2G23370	83	83	1
OS05G0458400	BRADI2G23357	83	84	1
OS05G0458500	BRADI2G23350	83	82	1
OS05G0458600	BRADI2G23350	83	82	1
OS05G0459000	BRADI2G23310	27	32	1
OS05G0459000	BRADI2G23320	24	31	1
OS05G0459300	BRADI2G23300	87	86	0
OS05G0459400	BRADI2G23290	80	79	1
OS05G0459700	BRADI2G23270	72	73	1
OS05G0459900	BRADI2G23260	89	91	0
OS05G0460000	BRADI2G23250	97	97	1
OS05G0460200	BRADI2G23240	96	96	1
OS05G0460475	BRADI2G23230	93	67	0
OS05G0460600	BRADI2G23220	82	84	1
OS05G0460700	BRADI2G23207	55	66	1
OS05G0460800	BRADI2G23200	81	80	1
OS05G0461000	BRADI2G23150	93	93	1
OS05G0461200	BRADI1G03810	30	38	0
OS05G0461300	BRADI2G23120	94	95	1
OS05G0461400	BRADI2G23090	82	82	1
OS05G0461600	BRADI2G23080	69	70	1
OS05G0461900	BRADI2G23070	81	76	1
OS05G0462000	BRADI2G23060	85	88	1
OS05G0462200	BRADI2G23050	59	59	1
OS05G0462500	BRADI2G23027	77	76	1
OS05G0462600	BRADI2G23017	70	58	1
OS05G0463000	BRADI2G22967	67	70	1
OS05G0463400	BRADI2G22960	30	24	1
OS05G0463600	BRADI2G22950	9	5	0
OS05G0463800	BRADI2G22940	89	63	1
OS05G0463900	BRADI2G22927	82	29	1
OS05G0464100	BRADI2G22907	73	45	1
OS05G0464300	BRADI2G22880	43	52	1
OS05G0465000	BRADI2G22880	46	60	1
OS05G0465100	BRADI2G22850	79	79	1
OS05G0465800	BRADI2G22820	83	82	1
OS05G0466100	BRADI2G22800	45	46	1
OS05G0466200	BRADI3G39120	70	75	1
OS05G0466800	BRADI2G22770	61	65	1
OS05G0466900	BRADI2G22760	73	61	1
OS05G0467000	BRADI2G22750	95	95	1
OS05G0467300	BRADI2G22740	80	85	1
OS05G0467400	BRADI2G22730	46	46	1
OS05G0467700	BRADI2G22710	50	51	1
OS05G0467900	BRADI1G13550	35	37	0
OS05G0467900	BRADI2G22700	26	41	0
OS05G0467900	BRADI4G13380	30	32	0
OS05G0467900	BRADI4G13400	26	34	0
OS05G0467900	BRADI4G13420	25	27	0
OS05G0467900	BRADI4G13490	33	35	0
OS05G0467900	BRADI5G23520	33	33	0
OS05G0467900	BRADI5G23530	33	36	0
OS05G0468100	BRADI1G13550	37	37	0
OS05G0468100	BRADI2G22700	28	41	0
OS05G0468100	BRADI4G13380	32	32	0
OS05G0468100	BRADI4G13400	27	34	0
OS05G0468100	BRADI4G13420	28	28	0
OS05G0468100	BRADI4G13490	38	37	0
OS05G0468100	BRADI5G23520	36	34	0
OS05G0468100	BRADI5G23530	38	39	0
OS05G0468200	BRADI1G13550	40	38	0
OS05G0468200	BRADI2G22700	30	42	0
OS05G0468200	BRADI4G13380	33	32	0
OS05G0468200	BRADI4G13400	28	33	0
OS05G0468200	BRADI4G13420	29	28	0
OS05G0468200	BRADI4G13490	36	33	0
OS05G0468200	BRADI5G23520	36	32	0
OS05G0468200	BRADI5G23530	37	35	0
OS05G0468400	BRADI1G27100	35	48	1
OS05G0468400	BRADI4G40890	40	42	1
OS05G0468500	BRADI2G22690	69	63	1
OS05G0468600	BRADI2G22680	76	80	1
OS05G0468700	BRADI2G22670	90	88	0
OS05G0468800	BRADI2G22660	74	75	1
OS05G0468900	BRADI2G22650	57	59	1
OS05G0470700	BRADI2G22640	80	82	1
OS05G0470800	BRADI2G22630	81	80	1
OS05G0470900	BRADI2G22620	43	48	1
OS05G0471000	BRADI2G22610	63	62	1
OS05G0471350	BRADI2G22590	61	68	1
OS05G0472200	BRADI2G22550	79	77	1
OS05G0472300	BRADI2G22540	63	73	1
OS05G0472300	BRADI4G45170	49	62	1
OS05G0472400	BRADI2G22530	58	62	1
OS05G0472700	BRADI2G22520	77	76	1
OS05G0473000	BRADI2G22510	77	85	1
OS05G0473401	BRADI2G22500	82	82	1
OS05G0473500	BRADI2G22490	86	78	1
OS05G0473900	BRADI1G11130	85	84	1
OS05G0474400	BRADI2G22480	85	84	1
OS05G0474600	BRADI2G22470	85	30	1
OS05G0474700	BRADI2G22450	72	69	1
OS05G0474800	BRADI2G22440	42	47	1
OS05G0474900	BRADI2G22430	80	79	1
OS05G0475300	BRADI2G22420	72	72	1
OS05G0475400	BRADI2G22410	94	77	1
OS05G0475700	BRADI2G22400	79	79	1
OS05G0476000	BRADI2G22380	45	32	1
OS05G0476100	BRADI2G22367	66	67	1
OS05G0476200	BRADI2G22360	93	92	1
OS05G0476350	BRADI2G22350	74	70	1
OS05G0476400	BRADI2G22340	55	55	1
OS05G0476700	BRADI2G22320	80	56	1
OS05G0477200	BRADI2G22310	32	27	1
OS05G0477600	BRADI2G22290	85	83	1
OS05G0477900	BRADI2G22280	54	44	1
OS05G0478000	BRADI2G22270	57	51	1
OS05G0478200	BRADI2G22250	46	57	1
OS05G0478700	BRADI2G22230	55	52	1
OS05G0479900	BRADI2G22220	42	28	1
OS05G0480000	BRADI2G22210	70	70	1
OS05G0480400	BRADI2G22180	82	83	1
OS05G0480600	BRADI2G22170	81	78	1
OS05G0480700	BRADI2G22160	84	84	1
OS05G0481000	BRADI2G22150	79	80	1
OS05G0481100	BRADI2G22140	76	76	1
OS05G0481400	BRADI2G22130	69	70	1
OS05G0481500	BRADI2G22090	88	84	1
OS05G0481600	BRADI2G22070	77	81	1
OS05G0481800	BRADI2G36057	52	73	1
OS05G0482400	BRADI2G22050	71	75	1
OS05G0482501	BRADI2G22045	61	61	1
OS05G0482600	BRADI2G22040	93	91	1
OS05G0484800	BRADI2G22030	56	59	1
OS05G0485000	BRADI2G22020	84	84	1
OS05G0485400	BRADI2G22010	61	62	1
OS05G0485800	BRADI2G22000	41	49	1
OS05G0486100	BRADI2G21990	74	73	1
OS05G0486200	BRADI2G21980	87	88	1
OS05G0486300	BRADI2G21970	53	22	1
OS05G0486600	BRADI2G21960	44	38	1
OS05G0487100	BRADI2G21910	20	44	1
OS05G0487300	BRADI2G21910	55	63	1
OS05G0488500	BRADI2G21890	65	66	1
OS05G0488600	BRADI2G21880	81	82	1
OS05G0488800	BRADI2G21870	71	70	1
OS05G0488900	BRADI2G21860	88	89	1
OS05G0489000	BRADI2G21850	83	84	1
OS05G0489100	BRADI2G21837	72	73	1
OS05G0489200	BRADI2G21830	48	53	1
OS05G0489700	BRADI2G21820	72	73	1
OS05G0489800	BRADI2G21810	64	65	1
OS05G0489900	BRADI2G21790	91	90	1
OS05G0490000	BRADI2G21780	67	57	1
OS05G0490100	BRADI1G31460	90	89	1
OS05G0490100	BRADI2G21770	93	93	1
OS05G0490200	BRADI2G21760	90	90	1
OS05G0490300	BRADI2G21750	71	89	1
OS05G0490400	BRADI2G21737	48	28	1
OS05G0490500	BRADI2G21727	59	69	1
OS05G0490700	BRADI4G25940	83	84	1
OS05G0490800	BRADI2G21510	96	96	1
OS05G0490900	BRADI2G21500	57	53	1
OS05G0491000	BRADI2G21470	76	78	1
OS05G0491100	BRADI2G21460	99	99	1
OS05G0491200	BRADI2G21420	66	69	1
OS05G0491400	BRADI2G20480	46	39	1
OS05G0491500	BRADI2G21407	87	83	1
OS05G0491700	BRADI2G21400	37	43	1
OS05G0491900	BRADI4G43440	8	36	0
OS05G0492000	BRADI2G21380	59	63	1
OS05G0492200	BRADI2G21360	77	77	1
OS05G0493100	BRADI1G12377	62	64	0
OS05G0493100	BRADI1G12397	61	61	0
OS05G0493100	BRADI1G12410	61	63	0
OS05G0493500	BRADI2G21330	51	58	1
OS05G0493600	BRADI2G21317	36	32	1
OS05G0493800	BRADI2G21260	56	66	1
OS05G0493800	BRADI2G21310	74	78	1
OS05G0494000	BRADI2G21300	89	89	1
OS05G0494100	BRADI2G21290	67	69	1
OS05G0494200	BRADI2G21280	48	71	1
OS05G0494500	BRADI2G21250	97	97	1
OS05G0494600	BRADI2G21240	70	67	0
OS05G0494700	BRADI2G21230	36	47	1
OS05G0494900	BRADI1G55060	46	11	1
OS05G0494900	BRADI2G21217	76	16	1
OS05G0495100	BRADI2G21210	76	77	1
OS05G0495200	BRADI2G21197	62	59	1
OS05G0495600	BRADI2G21180	76	77	1
OS05G0495700	BRADI2G21150	84	67	1
OS05G0495900	BRADI2G21142	78	75	1
OS05G0496000	BRADI2G21136	64	67	0
OS05G0496200	BRADI2G21120	86	86	1
OS05G0496300	BRADI1G25920	38	19	0
OS05G0496300	BRADI1G48200	39	19	0
OS05G0496300	BRADI4G24780	41	20	0
OS05G0496400	BRADI2G21110	55	42	1
OS05G0496500	BRADI2G21100	84	84	1
OS05G0497150	BRADI2G21080	84	34	1
OS05G0497200	BRADI2G21067	62	61	1
OS05G0497300	BRADI2G21060	76	76	0
OS05G0497600	BRADI2G21040	69	68	1
OS05G0497675	BRADI2G21030	75	77	1
OS05G0497700	BRADI2G21017	77	75	1
OS05G0498300	BRADI3G14127	85	83	1
OS05G0498400	BRADI2G20920	96	96	1
OS05G0498700	BRADI2G20890	85	86	1
OS05G0498900	BRADI2G20880	68	59	1
OS05G0499100	BRADI2G20860	43	34	1
OS05G0499300	BRADI2G20830	78	79	1
OS05G0499300	BRADI2G20840	79	78	1
OS05G0499300	BRADI2G20850	82	82	1
OS05G0499400	BRADI2G20820	71	72	1
OS05G0499500	BRADI2G20810	70	80	1
OS05G0499600	BRADI2G20800	63	62	0
OS05G0499800	BRADI2G20800	61	60	0
OS05G0500000	BRADI2G20800	63	63	0
