Gene stable ID	Brassica rapa gene stable ID	% identity	Brassica rapa % identity	Orthology confidence [0 low, 1 high]
OS04G0382400	Bra006221	31	38	1
OS04G0382400	Bra008795	36	40	1
OS04G0382400	Bra020723	38	43	1
OS04G0382400	Bra036188	38	44	1
OS04G0382400	Bra037519	39	47	1
OS04G0382700	Bra015160	69	70	1
OS04G0382800	Bra002404	20	24	1
OS04G0382800	Bra006620	18	22	1
OS04G0385600	Bra004092	33	36	1
OS04G0385600	Bra004220	33	35	1
OS04G0385600	Bra022516	31	37	1
OS04G0385600	Bra034004	34	35	1
OS04G0385900	Bra027475	38	45	1
OS04G0385900	Bra033669	37	44	1
OS04G0386300	Bra018049	37	31	1
OS04G0386300	Bra029904	37	30	1
OS04G0386500	Bra030043	52	52	1
OS04G0386500	Bra032825	52	52	1
OS04G0386600	Bra000294	55	45	1
OS04G0386700	Bra032861	56	63	1
OS04G0388500	Bra004096	39	41	0
OS04G0388500	Bra004217	39	40	0
OS04G0388500	Bra034007	40	40	0
OS04G0388601	Bra035842	29	30	1
OS04G0388601	Bra038637	37	35	1
OS04G0388700	Bra006239	61	61	1
OS04G0388700	Bra008776	62	62	1
OS04G0388800	Bra003079	32	27	0
OS04G0388800	Bra007790	22	22	0
OS04G0388800	Bra013179	28	24	0
OS04G0388800	Bra013403	9	10	0
OS04G0388800	Bra013404	7	9	0
OS04G0388800	Bra020955	5	11	0
OS04G0388800	Bra020956	6	11	0
OS04G0388800	Bra020957	4	11	0
OS04G0388800	Bra020958	1	7	0
OS04G0388800	Bra031906	1	4	0
OS04G0388800	Bra034258	30	29	0
OS04G0388800	Bra035378	28	24	0
OS04G0388800	Bra038959	10	15	0
OS04G0388800	Bra040300	9	15	0
OS04G0388900	Bra003391	77	82	1
OS04G0388900	Bra007478	76	80	1
OS04G0388900	Bra014525	76	80	1
OS04G0389800	Bra025195	38	42	1
OS04G0389800	Bra029906	65	66	1
OS04G0390000	Bra003211	82	82	0
OS04G0390000	Bra024417	83	83	0
OS04G0390000	Bra027582	81	81	0
OS04G0390100	Bra022764	40	52	1
OS04G0390100	Bra029215	50	49	1
OS04G0390100	Bra032026	24	35	1
OS04G0390100	Bra035839	46	50	1
OS04G0390100	Bra038642	39	52	1
OS04G0390500	Bra030327	67	13	1
OS04G0390500	Bra039095	72	49	1
OS04G0390600	Bra030327	60	7	1
OS04G0390600	Bra039095	66	28	1
OS04G0390700	Bra000626	43	46	0
OS04G0390700	Bra012757	34	41	0
OS04G0390700	Bra022523	44	46	0
OS04G0390700	Bra022525	40	48	0
OS04G0390700	Bra033794	30	39	0
OS04G0390700	Bra041076	35	43	0
OS04G0390800	Bra000626	40	42	0
OS04G0390800	Bra012757	30	35	0
OS04G0390800	Bra022523	43	44	0
OS04G0390800	Bra022525	34	40	0
OS04G0390800	Bra033794	28	36	0
OS04G0390800	Bra041076	35	42	0
OS04G0391000	Bra035838	35	23	1
OS04G0391500	Bra000981	50	51	1
OS04G0391900	Bra005341	54	57	1
OS04G0393100	Bra013971	24	23	1
OS04G0393100	Bra021357	21	26	1
OS04G0393200	Bra013971	23	19	1
OS04G0393200	Bra021357	20	22	1
OS04G0393300	Bra010478	48	55	1
OS04G0393300	Bra013853	48	19	1
OS04G0393300	Bra019198	47	52	1
OS04G0393300	Bra025241	44	47	1
OS04G0393300	Bra032965	36	43	1
OS04G0393300	Bra039099	49	55	1
OS04G0393500	Bra000980	66	65	1
OS04G0393500	Bra006236	58	57	1
OS04G0393500	Bra008782	57	57	1
OS04G0393500	Bra023448	59	58	1
OS04G0393900	Bra006184	62	64	1
OS04G0393900	Bra008851	62	62	1
OS04G0393900	Bra023393	64	65	1
OS04G0394100	Bra025522	28	30	0
OS04G0394100	Bra028485	28	30	0
OS04G0394100	Bra040704	28	31	0
OS04G0394200	Bra002934	70	66	1
OS04G0394200	Bra028992	69	61	1
OS04G0394200	Bra035551	68	68	1
OS04G0394300	Bra025298	24	32	0
OS04G0394300	Bra033023	24	33	0
OS04G0394500	Bra009380	31	33	1
OS04G0394500	Bra013871	31	20	1
OS04G0394700	Bra005491	39	38	0
OS04G0394700	Bra021858	42	37	0
OS04G0394700	Bra025235	35	37	0
OS04G0394700	Bra025520	33	19	0
OS04G0394700	Bra028487	32	36	0
OS04G0394700	Bra032961	25	40	0
OS04G0395600	Bra016754	64	63	1
OS04G0395600	Bra026953	64	64	1
OS04G0395600	Bra032954	66	66	1
OS04G0395800	Bra006190	28	27	1
OS04G0395800	Bra008846	28	27	1
OS04G0395800	Bra023399	27	28	1
OS04G0395900	Bra009702	50	51	1
OS04G0395900	Bra032873	46	47	1
OS04G0396500	Bra006191	12	9	1
OS04G0396500	Bra008843	42	22	1
OS04G0396500	Bra010904	13	10	1
OS04G0396500	Bra023400	20	14	1
OS04G0396500	Bra032870	13	10	1
OS04G0396800	Bra005488	67	68	1
OS04G0396800	Bra010903	67	68	1
OS04G0396800	Bra032875	67	70	1
OS04G0397000	Bra023249	67	38	1
OS04G0397000	Bra033845	82	81	1
OS04G0397100	Bra018030	82	37	0
OS04G0397100	Bra022751	90	39	0
OS04G0397100	Bra029922	87	38	0
OS04G0397500	Bra005486	54	11	1
OS04G0397500	Bra021860	51	10	1
OS04G0397700	Bra022750	51	52	1
OS04G0398000	Bra005932	29	30	0
OS04G0398000	Bra006195	31	32	0
OS04G0398000	Bra008835	30	37	0
OS04G0398000	Bra009272	29	31	0
OS04G0398000	Bra019622	28	33	0
OS04G0398000	Bra023404	30	32	0
OS04G0398000	Bra028703	30	32	0
OS04G0398000	Bra029302	28	30	0
OS04G0398300	Bra030179	72	29	0
OS04G0398300	Bra032341	72	30	0
OS04G0398500	Bra006198	69	70	1
OS04G0398500	Bra006199	70	71	1
OS04G0398500	Bra008830	68	70	1
OS04G0398500	Bra023411	70	71	1
OS04G0398500	Bra023412	69	70	1
OS04G0398600	Bra010939	25	72	0
OS04G0398600	Bra010940	54	84	0
OS04G0398600	Bra019618	80	80	0
OS04G0398600	Bra020202	25	72	0
OS04G0398600	Bra030051	80	81	0
OS04G0398700	Bra010850	35	33	1
OS04G0398700	Bra012585	38	36	1
OS04G0398700	Bra013328	37	35	1
OS04G0398700	Bra017586	35	33	1
OS04G0398700	Bra021001	34	33	1
OS04G0398700	Bra021996	35	33	1
OS04G0398700	Bra025047	36	34	1
OS04G0398700	Bra030122	33	32	1
OS04G0398700	Bra032290	36	35	1
OS04G0398700	Bra040697	18	35	1
OS04G0399000	Bra000398	39	89	0
OS04G0399000	Bra003437	40	90	0
OS04G0399000	Bra007572	40	90	0
OS04G0399000	Bra020722	40	84	0
OS04G0399000	Bra036186	40	90	0
OS04G0399300	Bra019795	40	50	1
OS04G0399300	Bra019796	41	42	1
OS04G0399300	Bra025222	42	47	1
OS04G0399300	Bra032941	43	48	1
OS04G0399800	Bra006222	32	44	1
OS04G0399800	Bra008793	28	26	1
OS04G0399800	Bra023440	31	27	1
OS04G0401200	Bra019614	38	38	1
OS04G0401700	Bra003195	49	55	0
OS04G0401800	Bra025221	49	58	1
OS04G0402100	Bra019613	71	70	1
OS04G0402100	Bra029308	71	43	1
OS04G0402100	Bra035913	70	70	1
OS04G0402300	Bra040709	46	66	1
OS04G0402500	Bra001477	26	24	0
OS04G0402500	Bra012532	27	28	0
OS04G0402500	Bra013423	26	28	0
OS04G0402500	Bra027588	23	26	0
OS04G0402500	Bra028364	22	24	0
OS04G0402500	Bra034718	26	24	0
OS04G0402500	Bra035092	26	26	0
OS04G0402500	Bra039354	27	26	0
OS04G0402500	Bra039533	25	26	0
OS04G0403200	Bra001477	27	27	0
OS04G0403200	Bra012532	27	30	0
OS04G0403200	Bra013423	27	31	0
OS04G0403200	Bra027588	22	27	0
OS04G0403200	Bra028364	20	25	0
OS04G0403200	Bra034718	27	28	0
OS04G0403200	Bra035092	25	28	0
OS04G0403200	Bra039354	28	30	0
OS04G0403200	Bra039533	24	28	0
OS04G0403400	Bra028700	42	40	1
OS04G0403500	Bra023250	63	67	1
OS04G0403701	Bra022166	28	64	0
OS04G0404400	Bra018697	54	54	1
OS04G0404400	Bra032226	54	53	1
OS04G0404800	Bra030286	72	72	0
OS04G0404900	Bra037521	58	51	1
OS04G0405100	Bra009782	54	54	0
OS04G0405100	Bra017976	50	56	0
OS04G0405100	Bra025133	32	37	0
OS04G0405100	Bra041064	21	40	0
OS04G0405500	Bra001222	26	27	1
OS04G0405500	Bra020663	29	24	1
OS04G0405500	Bra029609	28	24	1
OS04G0405500	Bra037437	28	22	1
OS04G0405500	Bra040297	30	26	1
OS04G0405600	Bra037525	62	66	1
OS04G0405700	Bra040705	30	34	1
OS04G0405800	Bra029812	53	29	1
OS04G0406600	Bra002423	58	58	1
OS04G0406600	Bra019468	51	58	1
OS04G0406600	Bra020203	58	58	1
OS04G0406600	Bra031619	61	63	1
OS04G0406600	Bra031620	64	70	1
OS04G0406600	Bra034372	64	67	1
OS04G0407500	Bra023071	29	23	1
OS04G0407500	Bra034367	28	22	1
OS04G0407800	Bra002628	19	50	1
OS04G0407800	Bra020362	38	37	1
OS04G0407900	Bra005811	53	50	1
OS04G0407900	Bra009437	51	48	1
OS04G0407900	Bra029852	53	48	1
OS04G0408600	Bra001292	54	51	1
OS04G0408600	Bra006959	51	53	1
OS04G0408600	Bra009520	47	39	1
OS04G0408600	Bra012002	52	54	1
OS04G0408600	Bra013746	16	31	1
OS04G0408600	Bra017238	51	45	1
OS04G0408600	Bra017239	44	57	1
OS04G0408600	Bra023067	47	45	1
OS04G0408600	Bra023068	53	31	1
OS04G0408600	Bra027585	39	14	1
OS04G0408600	Bra028539	49	50	1
OS04G0408600	Bra028542	51	55	1
OS04G0408600	Bra029810	55	52	1
OS04G0408600	Bra034365	53	51	1
OS04G0409200	Bra005269	58	17	0
OS04G0409200	Bra009521	65	19	0
OS04G0409200	Bra017241	50	6	0
OS04G0409500	Bra029809	60	62	1
OS04G0409600	Bra019424	58	26	0
OS04G0409900	Bra002417	71	67	1
OS04G0410300	Bra029486	70	70	1
OS04G0410400	Bra022423	43	27	1
OS04G0410400	Bra038210	41	24	1
OS04G0410600	Bra006951	57	58	1
OS04G0410600	Bra028534	55	57	1
OS04G0411200	Bra005284	43	61	1
OS04G0411200	Bra006946	42	61	1
OS04G0411200	Bra017248	40	56	1
OS04G0411200	Bra019649	41	59	1
OS04G0411200	Bra023059	42	60	1
OS04G0411200	Bra028532	42	60	1
OS04G0411400	Bra000506	74	73	1
OS04G0411400	Bra005783	71	69	1
OS04G0411400	Bra009508	71	69	1
OS04G0411400	Bra012010	75	74	1
OS04G0411400	Bra028815	73	71	1
OS04G0411400	Bra034357	75	74	1
OS04G0411800	Bra005286	55	52	1
OS04G0411800	Bra014829	47	46	1
OS04G0411800	Bra015923	52	49	1
OS04G0411800	Bra018063	53	52	1
OS04G0411800	Bra019541	53	48	1
OS04G0411800	Bra038616	51	50	1
OS04G0412000	Bra005286	48	52	1
OS04G0412000	Bra014829	43	48	1
OS04G0412000	Bra015923	46	50	1
OS04G0412000	Bra018063	47	51	1
OS04G0412000	Bra019541	47	48	1
OS04G0412000	Bra038616	44	49	1
OS04G0412100	Bra006943	20	31	1
OS04G0412100	Bra019466	16	27	1
OS04G0412100	Bra019650	21	34	1
OS04G0412200	Bra000507	48	47	1
OS04G0412200	Bra012013	49	49	1
OS04G0412200	Bra034355	47	49	1
OS04G0412500	Bra006942	40	36	1
OS04G0412800	Bra005786	14	58	1
OS04G0412800	Bra028812	35	44	1
OS04G0413000	Bra009500	40	40	1
OS04G0413100	Bra002409	19	19	1
OS04G0413100	Bra020189	21	19	1
OS04G0413200	Bra017257	40	56	1
OS04G0413200	Bra023053	55	55	1
OS04G0413200	Bra033419	57	57	1
OS04G0413500	Bra017257	38	54	1
OS04G0413500	Bra023053	52	53	1
OS04G0413500	Bra033419	53	54	1
OS04G0414000	Bra002407	51	27	0
OS04G0414000	Bra009168	48	28	0
OS04G0414000	Bra020186	51	29	0
OS04G0414100	Bra012023	45	48	0
OS04G0414100	Bra034348	49	56	0
OS04G0414300	Bra028739	45	42	1
OS04G0414500	Bra000517	31	6	1
OS04G0414500	Bra005300	32	13	1
OS04G0414500	Bra017261	36	14	1
OS04G0414500	Bra034346	35	8	1
OS04G0414700	Bra018629	64	63	0
OS04G0414700	Bra030722	56	69	0
OS04G0414700	Bra031624	63	62	0
OS04G0414800	Bra028128	43	43	1
OS04G0415000	Bra001413	40	39	1
OS04G0415000	Bra005888	48	46	1
OS04G0415000	Bra009178	52	49	1
OS04G0415000	Bra028737	49	47	1
OS04G0415000	Bra034826	37	36	1
OS04G0415000	Bra038666	41	41	1
OS04G0415100	Bra005302	16	19	1
OS04G0415100	Bra006930	16	20	1
OS04G0415100	Bra009428	21	26	1
OS04G0415100	Bra017265	16	20	1
OS04G0415200	Bra005304	32	24	1
OS04G0415200	Bra017267	32	24	1
OS04G0415200	Bra023048	18	19	1
OS04G0415600	Bra002582	38	43	1
OS04G0415600	Bra005150	26	32	1
OS04G0415600	Bra006724	34	39	1
OS04G0415600	Bra006725	30	37	1
OS04G0415600	Bra020328	38	42	1
OS04G0415600	Bra020329	31	37	1
OS04G0415800	Bra014853	43	43	0
OS04G0416100	Bra002398	49	35	1
OS04G0416100	Bra005305	49	32	1
OS04G0416100	Bra006615	50	35	1
OS04G0416100	Bra017268	52	34	1
OS04G0416100	Bra023047	51	35	1
OS04G0416500	Bra006929	34	26	1
OS04G0416500	Bra012800	32	25	1
OS04G0416500	Bra017271	21	25	1
OS04G0416500	Bra033427	33	25	1
OS04G0416700	Bra002396	40	43	1
OS04G0416700	Bra005892	30	31	1
OS04G0416700	Bra006927	34	36	1
OS04G0416700	Bra012801	34	36	1
OS04G0416700	Bra017276	34	36	1
OS04G0416700	Bra020177	36	38	1
OS04G0416700	Bra033428	33	35	1
OS04G0416700	Bra034822	33	34	1
OS04G0416700	Bra035001	39	42	1
OS04G0416700	Bra038671	34	36	1
OS04G0417000	Bra018625	41	37	1
OS04G0417000	Bra030725	41	38	1
OS04G0417000	Bra030726	40	37	1
OS04G0417000	Bra034339	39	36	1
OS04G0417000	Bra034819	45	41	1
OS04G0417000	Bra038672	45	42	1
OS04G0417800	Bra018758	30	37	1
OS04G0418000	Bra014079	53	51	1
OS04G0418000	Bra040955	51	49	1
OS04G0418500	Bra001717	31	33	0
OS04G0418500	Bra022347	30	32	0
OS04G0418500	Bra024318	32	35	0
OS04G0418500	Bra037568	29	31	0
OS04G0419550	Bra001721	35	38	1
OS04G0419550	Bra014174	36	38	1
OS04G0419550	Bra014175	32	33	1
OS04G0419550	Bra014177	36	41	1
OS04G0419550	Bra018777	33	34	1
OS04G0419550	Bra018779	34	37	1
OS04G0419550	Bra018780	33	35	1
OS04G0419550	Bra018781	36	40	1
OS04G0419550	Bra021061	24	37	1
OS04G0419550	Bra022144	27	35	1
OS04G0419550	Bra022354	34	37	1
OS04G0419550	Bra022355	38	41	1
OS04G0419550	Bra024929	26	34	1
OS04G0419550	Bra037561	38	39	1
OS04G0419550	Bra037562	32	36	1
OS04G0421800	Bra036927	68	34	1
OS04G0421900	Bra003706	50	50	1
OS04G0421900	Bra008281	9	23	1
OS04G0421900	Bra008282	36	35	1
OS04G0422000	Bra006034	44	45	1
OS04G0422200	Bra024803	42	44	1
OS04G0422200	Bra026577	42	44	1
OS04G0422300	Bra000923	36	38	1
OS04G0422300	Bra000925	32	35	1
OS04G0422300	Bra000926	32	37	1
OS04G0422300	Bra008545	25	35	1
OS04G0422300	Bra008546	17	28	1
OS04G0422300	Bra008548	34	36	1
OS04G0422300	Bra020740	17	32	1
OS04G0422300	Bra025414	22	39	1
OS04G0422300	Bra029909	25	38	1
OS04G0422300	Bra032617	34	35	1
OS04G0422300	Bra032618	31	32	1
OS04G0422300	Bra033290	35	37	1
OS04G0422300	Bra036199	37	34	1
OS04G0422300	Bra037413	37	39	1
OS04G0422900	Bra025453	22	15	1
OS04G0423600	Bra037400	29	33	1
OS04G0423700	Bra033981	62	66	1
OS04G0423800	Bra011681	56	58	1
OS04G0423800	Bra011683	55	26	1
OS04G0423800	Bra012061	55	61	1
OS04G0423800	Bra017761	56	58	1
OS04G0423800	Bra036842	56	57	1
OS04G0423800	Bra037176	63	64	1
OS04G0423800	Bra039920	56	57	1
OS04G0424200	Bra009095	45	51	1
OS04G0424200	Bra033497	44	50	1
OS04G0425100	Bra036726	24	19	1
OS04G0425100	Bra038849	19	41	1
OS04G0428900	Bra032760	59	52	1
OS04G0428900	Bra038444	58	58	1
OS04G0429100	Bra015723	51	58	1
OS04G0429200	Bra010687	32	10	0
OS04G0429300	Bra018796	24	19	1
OS04G0429300	Bra040671	24	19	1
OS04G0429400	Bra018796	21	23	1
OS04G0429400	Bra040671	20	21	1
OS04G0429500	Bra021796	19	17	0
OS04G0429500	Bra021797	32	21	0
OS04G0429500	Bra021798	11	15	0
OS04G0429500	Bra034890	32	20	0
OS04G0429600	Bra021796	24	35	0
OS04G0429600	Bra021797	35	37	0
OS04G0429600	Bra021798	16	32	0
OS04G0429600	Bra034890	32	31	0
OS04G0429800	Bra017808	71	76	1
OS04G0429800	Bra039198	76	77	1
OS04G0430000	Bra036252	70	45	1
OS04G0430100	Bra003118	72	74	1
OS04G0430100	Bra010448	75	76	1
OS04G0430100	Bra013915	75	77	1
OS04G0430100	Bra019143	76	77	1
OS04G0430100	Bra025492	68	70	1
OS04G0430100	Bra029112	74	76	1
OS04G0430200	Bra014209	50	58	1
OS04G0430200	Bra017803	48	51	1
OS04G0430200	Bra018798	51	59	1
OS04G0430200	Bra022411	49	50	1
OS04G0430400	Bra018799	42	35	1
OS04G0430400	Bra022410	44	38	1
OS04G0430600	Bra014050	47	46	1
OS04G0430600	Bra025836	18	43	1
OS04G0430600	Bra027460	41	43	1
OS04G0430600	Bra033608	18	43	1
OS04G0430600	Bra040257	47	46	1
OS04G0430800	Bra015223	38	39	1
OS04G0430900	Bra022441	46	44	0
OS04G0430900	Bra038223	46	42	0
OS04G0431000	Bra019104	24	9	1
OS04G0431000	Bra026435	23	9	1
OS04G0431100	Bra036775	28	51	1
OS04G0431200	Bra017949	60	26	1
OS04G0431300	Bra003679	39	33	0
OS04G0431300	Bra017950	40	36	0
OS04G0431800	Bra040105	45	45	1
OS04G0432000	Bra006010	75	73	0
OS04G0432000	Bra009354	76	74	0
OS04G0432000	Bra018417	78	79	0
OS04G0432000	Bra019889	78	78	0
OS04G0432000	Bra019890	19	65	0
OS04G0432000	Bra031475	80	82	0
OS04G0432000	Bra031740	78	78	0
OS04G0432000	Bra032188	69	72	0
OS04G0432000	Bra038652	77	77	0
OS04G0432300	Bra016092	46	52	1
OS04G0432400	Bra000681	72	79	0
OS04G0432400	Bra016091	70	71	0
OS04G0432400	Bra024527	75	79	0
OS04G0432400	Bra034413	70	74	0
OS04G0432400	Bra036761	70	73	0
OS04G0432500	Bra034408	55	54	1
OS04G0432600	Bra003901	59	60	1
OS04G0432600	Bra008002	62	64	1
OS04G0432600	Bra016089	60	61	1
OS04G0433200	Bra039773	46	23	1
OS04G0433600	Bra009359	40	35	1
OS04G0433600	Bra028050	47	40	1
OS04G0433600	Bra028650	40	35	1
OS04G0433800	Bra018418	48	49	1
OS04G0433800	Bra027115	46	48	1
OS04G0433800	Bra031741	48	50	1
OS04G0433900	Bra027290	19	23	1
OS04G0434300	Bra016086	66	67	1
OS04G0434600	Bra017946	47	53	0
OS04G0434800	Bra015668	66	54	1
OS04G0434800	Bra037859	65	66	1
OS04G0434900	Bra000485	33	23	1
OS04G0434900	Bra035689	31	22	1
OS04G0435100	Bra014338	42	43	0
OS04G0435100	Bra024851	30	28	0
OS04G0435100	Bra024901	41	42	0
OS04G0435500	Bra015679	60	46	1
OS04G0435700	Bra024242	67	74	1
OS04G0435700	Bra029198	68	74	1
OS04G0435700	Bra037755	68	74	1
OS04G0436100	Bra015301	46	45	1
OS04G0436100	Bra030563	41	39	1
OS04G0436800	Bra034241	40	41	1
OS04G0437000	Bra024306	49	52	1
OS04G0437000	Bra031915	49	52	1
OS04G0437000	Bra037779	48	51	1
OS04G0437600	Bra013139	36	44	1
OS04G0438300	Bra015692	46	47	1
OS04G0438400	Bra002149	35	27	1
OS04G0438400	Bra006031	48	33	1
OS04G0438400	Bra009400	45	32	1
OS04G0438400	Bra009401	47	33	1
OS04G0438400	Bra024317	35	52	1
OS04G0438400	Bra028617	46	32	1
OS04G0438400	Bra028619	49	33	1
OS04G0438400	Bra037786	37	55	1
OS04G0438500	Bra017909	66	66	0
OS04G0438600	Bra012278	28	25	1
OS04G0438600	Bra017908	28	23	1
OS04G0438600	Bra023891	11	16	1
OS04G0438600	Bra031268	26	23	1
OS04G0439300	Bra006012	54	12	1
OS04G0439300	Bra009357	52	11	1
OS04G0439400	Bra006012	59	9	1
OS04G0439400	Bra009357	61	9	1
OS04G0439600	Bra036192	37	41	0
OS04G0439900	Bra008608	50	47	1
OS04G0439900	Bra023577	37	41	1
OS04G0440000	Bra034343	39	42	1
OS04G0440100	Bra028017	37	36	1
OS04G0440100	Bra034457	37	39	1
OS04G0440100	Bra036737	37	26	1
OS04G0441600	Bra028016	32	32	0
OS04G0441600	Bra034458	31	31	0
OS04G0441600	Bra037894	25	26	0
OS04G0441800	Bra027836	60	61	1
OS04G0441800	Bra028002	61	62	1
OS04G0441800	Bra035429	59	60	1
OS04G0441900	Bra009344	72	74	0
OS04G0441900	Bra009696	69	71	0
OS04G0441900	Bra026490	69	71	0
OS04G0442000	Bra035427	60	60	1
OS04G0442100	Bra009690	36	32	1
OS04G0442200	Bra000595	62	64	0
OS04G0443000	Bra020611	32	35	0
OS04G0443300	Bra007982	56	58	1
OS04G0443300	Bra007983	56	58	1
OS04G0443300	Bra012349	58	60	1
OS04G0443300	Bra016143	59	61	1
OS04G0443500	Bra000700	69	68	1
OS04G0443700	Bra027893	30	35	1
OS04G0443700	Bra035471	32	38	1
OS04G0443900	Bra012462	66	64	1
OS04G0444200	Bra002716	61	61	1
OS04G0444200	Bra013921	55	62	1
OS04G0444200	Bra020430	58	60	1
OS04G0444200	Bra024457	59	61	1
OS04G0444200	Bra038552	60	63	1
OS04G0444400	Bra018538	50	47	1
OS04G0444400	Bra036255	51	46	1
OS04G0444400	Bra037666	49	35	1
OS04G0444600	Bra010849	83	84	0
OS04G0444600	Bra032291	83	84	0
OS04G0444800	Bra037953	52	53	1
OS04G0444900	Bra016698	60	61	1
OS04G0444900	Bra017415	61	64	1
OS04G0444900	Bra024817	61	63	1
OS04G0444900	Bra026210	58	60	1
OS04G0444900	Bra026825	58	61	1
OS04G0445100	Bra000703	39	43	1
OS04G0445100	Bra027999	40	50	1
OS04G0445200	Bra000705	33	37	1
OS04G0445400	Bra001340	11	21	1
OS04G0445400	Bra040062	25	28	1
OS04G0445600	Bra014370	25	31	1
OS04G0445600	Bra021534	27	36	1
OS04G0445600	Bra021536	26	36	1
OS04G0445600	Bra030909	9	28	1
OS04G0445600	Bra037960	26	36	1
OS04G0445700	Bra017565	81	79	1
OS04G0445700	Bra022029	81	80	1
OS04G0445700	Bra025025	81	79	1
OS04G0445800	Bra001534	75	76	1
OS04G0445800	Bra021531	75	76	1
OS04G0445800	Bra027374	74	75	1
OS04G0446000	Bra015171	42	10	1
OS04G0446000	Bra020118	51	12	1
OS04G0446100	Bra015179	24	45	1
OS04G0446200	Bra015181	50	33	1
OS04G0446300	Bra004998	66	64	0
OS04G0446300	Bra017043	51	45	0
OS04G0446500	Bra013887	33	38	1
OS04G0446500	Bra019172	35	40	1
OS04G0447100	Bra008037	64	55	1
OS04G0447100	Bra016602	65	57	1
OS04G0447100	Bra030988	66	57	1
OS04G0447400	Bra021272	74	73	1
OS04G0447400	Bra022241	74	73	1
OS04G0447500	Bra027828	42	38	0
OS04G0447600	Bra027828	48	42	0
OS04G0447700	Bra027828	43	42	0
OS04G0447800	Bra004136	19	39	0
OS04G0447900	Bra000786	31	24	1
OS04G0448000	Bra001783	52	30	1
OS04G0448000	Bra013606	49	29	1
OS04G0448000	Bra018861	52	30	1
OS04G0448000	Bra019390	49	29	1
OS04G0448000	Bra029478	43	26	1
OS04G0448000	Bra035793	52	30	1
OS04G0448000	Bra038260	52	30	1
OS04G0448100	Bra000646	39	35	1
OS04G0448100	Bra003669	35	36	1
OS04G0448100	Bra004284	39	32	1
OS04G0448100	Bra008335	36	37	1
OS04G0448100	Bra010983	38	31	1
OS04G0448100	Bra012489	29	45	1
OS04G0448200	Bra000648	10	24	0
OS04G0448200	Bra000649	19	25	0
OS04G0448200	Bra000650	19	22	0
OS04G0448300	Bra017396	46	46	1
OS04G0448300	Bra024787	46	46	1
OS04G0448500	Bra017396	32	33	1
OS04G0448500	Bra024787	33	33	1
OS04G0448600	Bra036966	64	63	1
OS04G0448900	Bra012127	64	63	0
OS04G0448900	Bra037130	62	46	0
OS04G0448950	Bra012127	48	11	0
OS04G0448950	Bra037130	47	8	0
OS04G0449000	Bra026855	62	62	1
OS04G0449400	Bra014076	61	33	1
OS04G0449400	Bra015619	60	32	1
OS04G0449400	Bra032214	60	33	1
OS04G0449500	Bra010586	54	48	1
OS04G0449900	Bra001735	45	42	1
OS04G0449900	Bra014216	44	30	1
OS04G0449900	Bra018813	50	49	1
OS04G0449900	Bra022389	48	44	1
OS04G0449900	Bra027446	47	57	1
OS04G0449900	Bra037538	41	39	1
OS04G0449900	Bra040663	42	44	1
OS04G0450100	Bra010491	51	59	1
OS04G0450100	Bra013797	57	61	1
OS04G0450100	Bra031860	50	52	1
OS04G0450200	Bra028632	48	35	1
OS04G0450300	Bra000673	25	25	0
OS04G0450300	Bra001139	21	21	0
OS04G0450300	Bra003887	29	27	0
OS04G0450300	Bra005374	30	28	0
OS04G0450300	Bra005375	22	24	0
OS04G0450300	Bra008015	26	22	0
OS04G0450300	Bra008016	30	25	0
OS04G0450300	Bra009960	27	30	0
OS04G0450300	Bra009962	26	31	0
OS04G0450300	Bra012330	25	24	0
OS04G0450300	Bra020591	32	28	0
OS04G0450300	Bra028075	27	26	0
OS04G0450300	Bra036631	30	29	0
OS04G0450300	Bra038386	12	30	0
OS04G0450300	Bra039454	29	26	0
OS04G0450300	Bra040642	32	28	0
OS04G0450300	Bra040855	29	26	0
OS04G0450900	Bra011814	25	21	1
OS04G0450900	Bra027606	17	23	1
OS04G0451100	Bra009041	38	50	1
OS04G0452000	Bra012319	67	68	1
OS04G0452000	Bra015496	38	61	1
OS04G0452000	Bra016383	67	68	1
OS04G0452000	Bra026703	44	64	1
OS04G0452000	Bra028065	66	67	1
OS04G0452000	Bra031382	67	67	1
OS04G0452000	Bra034432	65	66	1
OS04G0452000	Bra035018	60	61	1
OS04G0452500	Bra003654	41	38	1
OS04G0452500	Bra035016	41	41	1
OS04G0452600	Bra036755	46	39	1
OS04G0452700	Bra036755	50	46	1
OS04G0453200	Bra036755	49	44	1
OS04G0453300	Bra009893	20	47	0
OS04G0453400	Bra036755	50	45	1
OS04G0454200	Bra036755	52	48	1
OS04G0455600	Bra008349	49	54	1
OS04G0455600	Bra011827	59	56	1
OS04G0455600	Bra017878	32	52	1
OS04G0455600	Bra030249	38	42	1
OS04G0455600	Bra034401	48	54	1
OS04G0455800	Bra031143	75	76	0
OS04G0455900	Bra012312	70	55	1
OS04G0455900	Bra015633	74	57	1
OS04G0455900	Bra031372	70	55	1
OS04G0455900	Bra036766	77	60	1
OS04G0456900	Bra006050	18	19	1
OS04G0456900	Bra024354	21	20	1
OS04G0456900	Bra028601	37	27	1
OS04G0457000	Bra016650	75	73	0
OS04G0457000	Bra026099	77	75	0
OS04G0457000	Bra026745	77	75	0
OS04G0457200	Bra006044	41	47	1
OS04G0457200	Bra024363	37	42	1
OS04G0457200	Bra028603	34	38	1
