Gene stable ID	Prunus persica gene stable ID	% identity	Prunus persica % identity	Orthology confidence [0 low, 1 high]
OS04G0524600	PRUPE_ppa002002mg	72	57	0
OS04G0524900	PRUPE_ppa001999mg	62	60	0
OS04G0524900	PRUPE_ppa002002mg	62	61	0
OS04G0525000	PRUPE_ppa012334mg	24	36	1
OS04G0525100	PRUPE_ppa016262mg	37	27	1
OS04G0525200	PRUPE_ppa016262mg	37	16	1
OS04G0525600	PRUPE_ppa010637mg	49	62	1
OS04G0525700	PRUPE_ppa004242mg	62	51	1
OS04G0525800	PRUPE_ppa011697mg	56	57	1
OS04G0525900	PRUPE_ppa003387mg	61	50	0
OS04G0526300	PRUPE_ppa019861mg	31	35	0
OS04G0526600	PRUPE_ppa011448mg	29	28	1
OS04G0526600	PRUPE_ppa011496mg	33	31	1
OS04G0526600	PRUPE_ppa011653mg	32	31	1
OS04G0526800	PRUPE_ppa018536mg	39	40	1
OS04G0526800	PRUPE_ppa026708mg	43	45	1
OS04G0527000	PRUPE_ppa018536mg	44	42	1
OS04G0527000	PRUPE_ppa026708mg	47	45	1
OS04G0527400	PRUPE_ppa006106mg	66	64	1
OS04G0527500	PRUPE_ppa014624mg	65	21	1
OS04G0527700	PRUPE_ppa012891mg	50	50	1
OS04G0527800	PRUPE_ppa008379mg	57	58	1
OS04G0527900	PRUPE_ppa010285mg	54	56	1
OS04G0528000	PRUPE_ppa008669m1g	29	20	0
OS04G0528000	PRUPE_ppa008669m2g	13	7	0
OS04G0528100	PRUPE_ppa013417mg	44	45	1
OS04G0528300	PRUPE_ppa002298mg	76	78	1
OS04G0528400	PRUPE_ppa008783mg	60	62	1
OS04G0528400	PRUPE_ppa014893mg	32	52	1
OS04G0528600	PRUPE_ppa018097mg	31	30	1
OS04G0528800	PRUPE_ppa012324mg	38	36	1
OS04G0529100	PRUPE_ppa021711mg	31	25	1
OS04G0529400	PRUPE_ppa001338mg	47	24	1
OS04G0529500	PRUPE_ppa000988mg	52	51	0
OS04G0529600	PRUPE_ppa006408mg	61	62	1
OS04G0529600	PRUPE_ppa006721mg	57	61	1
OS04G0529700	PRUPE_ppa015051mg	41	41	0
OS04G0529700	PRUPE_ppa017555mg	33	39	0
OS04G0529700	PRUPE_ppa018761mg	11	29	0
OS04G0529700	PRUPE_ppa019083mg	24	38	0
OS04G0529700	PRUPE_ppa025959mg	36	47	0
OS04G0529800	PRUPE_ppa004119mg	65	64	1
OS04G0529800	PRUPE_ppa004144mg	64	63	1
OS04G0530000	PRUPE_ppa012810mg	39	37	1
OS04G0530100	PRUPE_ppa010041mg	32	39	1
OS04G0530300	PRUPE_ppa008430mg	55	59	1
OS04G0530400	PRUPE_ppa009021mg	66	67	1
OS04G0530500	PRUPE_ppa008909mg	30	24	1
OS04G0530500	PRUPE_ppa010129mg	32	31	1
OS04G0530500	PRUPE_ppa010389mg	27	27	1
OS04G0530600	PRUPE_ppa011915mg	50	47	1
OS04G0530600	PRUPE_ppa020121mg	35	41	1
OS04G0530700	PRUPE_ppa001583mg	61	59	1
OS04G0530900	PRUPE_ppa007794mg	64	62	1
OS04G0531100	PRUPE_ppa011300mg	63	42	1
OS04G0531100	PRUPE_ppa012874mg	57	54	1
OS04G0531100	PRUPE_ppa016686mg	47	54	1
OS04G0531100	PRUPE_ppa022324mg	56	56	1
OS04G0531100	PRUPE_ppa024243mg	45	46	1
OS04G0531100	PRUPE_ppa026834mg	49	43	1
OS04G0531300	PRUPE_ppa008825mg	79	79	1
OS04G0532500	PRUPE_ppa011395mg	62	58	1
OS04G0532500	PRUPE_ppa019584mg	62	57	1
OS04G0532800	PRUPE_ppa019729mg	40	36	1
OS04G0533000	PRUPE_ppa004633mg	78	78	1
OS04G0533300	PRUPE_ppa011776mg	45	48	1
OS04G0533500	PRUPE_ppa010860mg	61	62	1
OS04G0534200	PRUPE_ppa004028mg	60	20	1
OS04G0534300	PRUPE_ppa026500mg	32	30	1
OS04G0534400	PRUPE_ppa010652mg	58	61	1
OS04G0534400	PRUPE_ppa010687mg	60	63	1
OS04G0534500	PRUPE_ppa008427mg	46	47	1
OS04G0534600	PRUPE_ppa022507mg	71	70	1
OS04G0535200	PRUPE_ppa004852mg	47	47	1
OS04G0535400	PRUPE_ppa012871mg	51	54	1
OS04G0535600	PRUPE_ppa002334mg	59	56	0
OS04G0535600	PRUPE_ppa002732mg	56	57	0
OS04G0536500	PRUPE_ppa015786mg	79	35	0
OS04G0536500	PRUPE_ppa020139mg	79	40	0
OS04G0537100	PRUPE_ppa012367mg	34	33	1
OS04G0537100	PRUPE_ppa020075mg	22	26	1
OS04G0537100	PRUPE_ppa025324mg	35	35	1
OS04G0537800	PRUPE_ppa009749mg	49	48	1
OS04G0537900	PRUPE_ppa004795mg	62	63	1
OS04G0538100	PRUPE_ppa001690mg	85	42	0
OS04G0538166	PRUPE_ppa001690mg	85	15	0
OS04G0538700	PRUPE_ppa002889mg	38	31	0
OS04G0538800	PRUPE_ppa001038mg	51	52	1
OS04G0538800	PRUPE_ppa001146mg	50	53	1
OS04G0538800	PRUPE_ppa019074mg	43	39	1
OS04G0538900	PRUPE_ppa012053mg	35	43	1
OS04G0539000	PRUPE_ppa011392mg	55	57	0
OS04G0539500	PRUPE_ppa008278mg	29	34	1
OS04G0539500	PRUPE_ppa009493mg	27	37	1
OS04G0539800	PRUPE_ppa007358mg	70	69	1
OS04G0539800	PRUPE_ppa007451mg	65	65	1
OS04G0540200	PRUPE_ppa011525mg	37	45	0
OS04G0540200	PRUPE_ppa026391mg	38	46	0
OS04G0540300	PRUPE_ppa022902mg	46	52	1
OS04G0540600	PRUPE_ppa004971mg	53	55	1
OS04G0540900	PRUPE_ppa005138mg	45	34	1
OS04G0541100	PRUPE_ppa001704mg	40	31	0
OS04G0541100	PRUPE_ppa002848mg	33	32	0
OS04G0541100	PRUPE_ppa003808mg	27	30	0
OS04G0541100	PRUPE_ppa021097mg	29	30	0
OS04G0541500	PRUPE_ppa001710mg	58	56	0
OS04G0541700	PRUPE_ppa010647mg	34	27	1
OS04G0541700	PRUPE_ppa011221mg	32	27	1
OS04G0541900	PRUPE_ppa021193mg	37	35	1
OS04G0542200	PRUPE_ppa002475mg	64	69	0
OS04G0542200	PRUPE_ppa002524mg	60	65	0
OS04G0542302	PRUPE_ppa009925mg	35	24	0
OS04G0542302	PRUPE_ppa010032mg	31	22	0
OS04G0542302	PRUPE_ppa024948mg	25	33	0
OS04G0542800	PRUPE_ppa002475mg	65	66	0
OS04G0542800	PRUPE_ppa002524mg	61	62	0
OS04G0542900	PRUPE_ppa020028mg	47	58	1
OS04G0543000	PRUPE_ppa006098mg	48	52	1
OS04G0543000	PRUPE_ppa006942mg	46	54	1
OS04G0543200	PRUPE_ppa002214mg	57	63	1
OS04G0543600	PRUPE_ppa015187mg	61	47	1
OS04G0543900	PRUPE_ppa006442mg	83	83	1
OS04G0544100	PRUPE_ppa000541mg	34	25	1
OS04G0544100	PRUPE_ppa021683mg	20	35	1
OS04G0544200	PRUPE_ppa011572mg	43	45	0
OS04G0544200	PRUPE_ppa011614mg	43	45	0
OS04G0544200	PRUPE_ppa011642mg	42	44	0
OS04G0544400	PRUPE_ppa003822mg	42	39	1
OS04G0544500	PRUPE_ppa003888mg	42	35	1
OS04G0544900	PRUPE_ppb019262mg	9	32	1
OS04G0545000	PRUPE_ppa022287mg	45	46	1
OS04G0545100	PRUPE_ppa009980mg	69	68	0
OS04G0545200	PRUPE_ppa004494mg	58	54	1
OS04G0545400	PRUPE_ppa017806mg	32	32	1
OS04G0545600	PRUPE_ppa016927mg	35	35	1
OS04G0545700	PRUPE_ppa015574mg	26	27	1
OS04G0546100	PRUPE_ppa020276mg	47	45	1
OS04G0546300	PRUPE_ppa001826mg	71	65	1
OS04G0546400	PRUPE_ppa010780mg	33	16	1
OS04G0546500	PRUPE_ppa012948mg	57	57	1
OS04G0546800	PRUPE_ppa009707mg	39	44	1
OS04G0546800	PRUPE_ppa010186mg	33	41	1
OS04G0547900	PRUPE_ppa007315mg	52	51	1
OS04G0548000	PRUPE_ppa011434mg	57	56	1
OS04G0548300	PRUPE_ppa000059mg	64	7	0
OS04G0548400	PRUPE_ppa008215mg	53	23	1
OS04G0548700	PRUPE_ppa008774mg	51	39	0
OS04G0548700	PRUPE_ppa024161mg	52	43	0
OS04G0549300	PRUPE_ppa007409mg	67	70	0
OS04G0549400	PRUPE_ppa013770mg	42	40	1
OS04G0549600	PRUPE_ppa006364mg	70	71	1
OS04G0549700	PRUPE_ppa009812mg	36	37	1
OS04G0549800	PRUPE_ppa009812mg	37	33	1
OS04G0550200	PRUPE_ppa009812mg	47	37	1
OS04G0550400	PRUPE_ppa001226mg	43	24	1
OS04G0550500	PRUPE_ppa008517mg	65	68	1
OS04G0550600	PRUPE_ppa017865mg	52	52	0
OS04G0550700	PRUPE_ppa007832mg	23	24	1
OS04G0550700	PRUPE_ppa023094mg	17	24	1
OS04G0550800	PRUPE_ppa019419mg	51	54	1
OS04G0550900	PRUPE_ppa010475mg	73	42	1
OS04G0551200	PRUPE_ppa008423mg	68	72	1
OS04G0551500	PRUPE_ppa024285mg	24	21	1
OS04G0551600	PRUPE_ppa013100mg	42	37	1
OS04G0551700	PRUPE_ppa011530mg	54	57	0
OS04G0551800	PRUPE_ppa003729mg	88	87	1
OS04G0552000	PRUPE_ppa019150mg	52	55	1
OS04G0552200	PRUPE_ppa019150mg	44	48	1
OS04G0552300	PRUPE_ppa024897mg	45	43	1
OS04G0552400	PRUPE_ppa014890mg	30	34	0
OS04G0552700	PRUPE_ppa017179mg	19	26	1
OS04G0552700	PRUPE_ppa021208mg	37	30	1
OS04G0552700	PRUPE_ppa021631mg	28	26	1
OS04G0553000	PRUPE_ppa008768mg	49	56	1
OS04G0553300	PRUPE_ppa011479mg	40	29	0
OS04G0553500	PRUPE_ppa019857mg	52	69	0
OS04G0553500	PRUPE_ppa024139mg	71	43	0
OS04G0553800	PRUPE_ppa005317mg	68	65	1
OS04G0554200	PRUPE_ppa010720mg	46	47	1
OS04G0554500	PRUPE_ppa013010mg	63	57	0
OS04G0554600	PRUPE_ppa013010mg	63	58	0
OS04G0554800	PRUPE_ppa013286mg	43	45	1
OS04G0554800	PRUPE_ppa017473mg	41	44	1
OS04G0555000	PRUPE_ppa001561mg	38	34	1
OS04G0555000	PRUPE_ppa001781mg	35	32	1
OS04G0555300	PRUPE_ppa004254mg	65	67	1
OS04G0555400	PRUPE_ppa004930mg	82	82	1
OS04G0555400	PRUPE_ppa005579mg	78	83	1
OS04G0555500	PRUPE_ppa000012mg	59	9	1
OS04G0555600	PRUPE_ppa000012mg	68	30	1
OS04G0555700	PRUPE_ppa013108mg	79	79	0
OS04G0555700	PRUPE_ppa013153mg	76	77	0
OS04G0555700	PRUPE_ppa013189mg	76	79	0
OS04G0555800	PRUPE_ppa022999mg	48	22	1
OS04G0555900	PRUPE_ppa024772mg	64	72	1
OS04G0556000	PRUPE_ppa000836mg	70	71	1
OS04G0556000	PRUPE_ppa000896mg	68	70	1
OS04G0556300	PRUPE_ppa010771mg	85	60	0
OS04G0556400	PRUPE_ppa005515mg	38	31	0
OS04G0556500	PRUPE_ppa005515mg	38	39	0
OS04G0556600	PRUPE_ppa005515mg	31	21	0
OS04G0556900	PRUPE_ppa011834mg	23	26	1
OS04G0556900	PRUPE_ppa019211mg	17	27	1
OS04G0557000	PRUPE_ppa007177mg	37	34	1
OS04G0557200	PRUPE_ppa002645mg	33	28	1
OS04G0557200	PRUPE_ppa002762mg	37	33	1
OS04G0557500	PRUPE_ppa002645mg	46	13	1
OS04G0557500	PRUPE_ppa002762mg	49	14	1
OS04G0557800	PRUPE_ppa002645mg	32	29	1
OS04G0557800	PRUPE_ppa002762mg	36	32	1
OS04G0558200	PRUPE_ppa002623m1g	23	16	1
OS04G0558200	PRUPE_ppa002623m2g	12	46	1
OS04G0558400	PRUPE_ppa014881mg	63	64	1
OS04G0559100	PRUPE_ppa005080mg	50	19	1
OS04G0559200	PRUPE_ppa001030mg	24	22	1
OS04G0559200	PRUPE_ppa001462mg	17	18	1
OS04G0559400	PRUPE_ppa006309mg	56	55	1
OS04G0559700	PRUPE_ppa008510mg	88	77	0
OS04G0559700	PRUPE_ppa009506mg	87	86	0
OS04G0559700	PRUPE_ppa009588mg	87	88	0
OS04G0559800	PRUPE_ppa001133mg	59	59	1
OS04G0559800	PRUPE_ppa020898mg	57	58	1
OS04G0560100	PRUPE_ppa004034mg	67	68	1
OS04G0560100	PRUPE_ppa004078mg	67	68	1
OS04G0560200	PRUPE_ppa020010mg	74	68	1
OS04G0560300	PRUPE_ppa001272mg	69	65	1
OS04G0560400	PRUPE_ppa005337mg	57	63	1
OS04G0560500	PRUPE_ppa003998mg	52	53	1
OS04G0560600	PRUPE_ppa004027mg	64	64	1
OS04G0560700	PRUPE_ppa012570mg	30	21	1
OS04G0561200	PRUPE_ppa011645mg	49	50	1
OS04G0561200	PRUPE_ppa014976mg	46	43	1
OS04G0561200	PRUPE_ppb015792mg	25	29	1
OS04G0561600	PRUPE_ppa010964mg	69	70	0
OS04G0561700	PRUPE_ppa004049mg	49	49	1
OS04G0561900	PRUPE_ppa004000mg	64	66	0
OS04G0562000	PRUPE_ppa007948mg	45	44	1
OS04G0562100	PRUPE_ppa003929mg	54	52	1
OS04G0562100	PRUPE_ppa005408mg	54	60	1
OS04G0562100	PRUPE_ppa016264mg	53	48	1
OS04G0562100	PRUPE_ppa017397mg	46	53	1
OS04G0562100	PRUPE_ppa018580mg	48	55	1
OS04G0562100	PRUPE_ppa024611mg	56	58	1
OS04G0562100	PRUPE_ppa025334mg	49	49	1
OS04G0562500	PRUPE_ppa016666mg	11	15	1
OS04G0562800	PRUPE_ppa001587mg	41	28	1
OS04G0562800	PRUPE_ppa017438mg	25	23	1
OS04G0563100	PRUPE_ppa004874mg	63	61	1
OS04G0563700	PRUPE_ppa009319mg	45	64	1
OS04G0563700	PRUPE_ppa016114mg	54	52	1
OS04G0563801	PRUPE_ppa000374mg	68	49	0
OS04G0563900	PRUPE_ppa006347mg	50	57	1
OS04G0563900	PRUPE_ppa007710mg	49	65	1
OS04G0563900	PRUPE_ppa016837mg	43	65	1
OS04G0563900	PRUPE_ppa017617mg	41	54	1
OS04G0564000	PRUPE_ppa011563mg	21	34	1
OS04G0564600	PRUPE_ppa011596mg	38	25	1
OS04G0564600	PRUPE_ppa012972mg	38	34	1
OS04G0564700	PRUPE_ppa017381mg	44	43	1
OS04G0565200	PRUPE_ppa005515mg	39	39	0
OS04G0565400	PRUPE_ppa005515mg	39	40	0
OS04G0565500	PRUPE_ppa006181mg	59	59	1
OS04G0565500	PRUPE_ppa019345mg	56	56	1
OS04G0565900	PRUPE_ppa003517mg	25	18	1
OS04G0566000	PRUPE_ppa013381mg	66	25	1
OS04G0566100	PRUPE_ppa001977mg	57	67	1
OS04G0566400	PRUPE_ppa002931mg	36	36	1
OS04G0566400	PRUPE_ppb002474mg	38	38	1
OS04G0566500	PRUPE_ppa000547mg	74	74	0
OS04G0566500	PRUPE_ppa000619mg	78	80	0
OS04G0566700	PRUPE_ppa016199mg	29	24	1
OS04G0566800	PRUPE_ppa000377mg	47	10	1
OS04G0566900	PRUPE_ppa000377mg	40	10	1
OS04G0567200	PRUPE_ppa022258mg	42	44	1
OS04G0567200	PRUPE_ppa026486mg	41	44	1
OS04G0567700	PRUPE_ppa012722mg	84	84	1
OS04G0567700	PRUPE_ppa012781mg	76	78	1
OS04G0567800	PRUPE_ppa008843mg	37	43	1
OS04G0567800	PRUPE_ppa010132mg	36	50	1
OS04G0567800	PRUPE_ppa018553mg	27	44	1
OS04G0568400	PRUPE_ppa001944mg	40	37	1
OS04G0568400	PRUPE_ppa002072mg	44	43	1
OS04G0568600	PRUPE_ppa021377mg	60	57	1
OS04G0568800	PRUPE_ppa000534mg	38	7	1
OS04G0569000	PRUPE_ppa008426mg	87	88	1
OS04G0569400	PRUPE_ppa003145mg	64	62	1
OS04G0569900	PRUPE_ppa005786mg	37	39	1
OS04G0570000	PRUPE_ppa018745mg	57	64	1
OS04G0570000	PRUPE_ppa019666mg	55	59	1
OS04G0570500	PRUPE_ppa018745mg	46	48	1
OS04G0570500	PRUPE_ppa019666mg	45	45	1
OS04G0570600	PRUPE_ppa018745mg	0	0	1
OS04G0570600	PRUPE_ppa019666mg	0	0	1
OS04G0570800	PRUPE_ppa002720mg	64	65	1
OS04G0570800	PRUPE_ppa002801mg	63	65	1
OS04G0571200	PRUPE_ppa020631mg	11	22	1
OS04G0571300	PRUPE_ppa009544mg	53	56	1
OS04G0571300	PRUPE_ppa009695mg	55	59	1
OS04G0571300	PRUPE_ppa010502mg	48	60	1
OS04G0571600	PRUPE_ppa003689mg	56	56	1
OS04G0571600	PRUPE_ppa015493mg	54	63	1
OS04G0571800	PRUPE_ppa011624mg	38	37	1
OS04G0572200	PRUPE_ppa016829mg	46	52	1
OS04G0572200	PRUPE_ppa017269mg	46	53	1
OS04G0572200	PRUPE_ppa021384mg	44	49	1
OS04G0572200	PRUPE_ppa022712mg	45	52	1
OS04G0572200	PRUPE_ppa022719mg	47	44	1
OS04G0572200	PRUPE_ppa026499mg	50	55	1
OS04G0572400	PRUPE_ppa010800mg	43	40	1
OS04G0572400	PRUPE_ppa010909mg	43	41	1
OS04G0572400	PRUPE_ppa010935mg	49	47	1
OS04G0572400	PRUPE_ppa014628mg	41	39	1
OS04G0572400	PRUPE_ppa017761mg	45	42	1
OS04G0572400	PRUPE_ppa021197mg	46	42	1
OS04G0572600	PRUPE_ppa000278mg	36	12	0
OS04G0572700	PRUPE_ppa006002mg	33	16	1
OS04G0572800	PRUPE_ppa013811mg	49	57	1
OS04G0573000	PRUPE_ppa002201mg	69	68	0
OS04G0573000	PRUPE_ppa004388mg	52	71	0
OS04G0573100	PRUPE_ppa003422mg	63	65	0
OS04G0573200	PRUPE_ppa008639mg	63	60	1
OS04G0573300	PRUPE_ppa1027166mg	55	63	1
OS04G0573900	PRUPE_ppa004579mg	51	52	1
OS04G0573900	PRUPE_ppa016904mg	47	47	1
OS04G0573900	PRUPE_ppa019974mg	33	42	1
OS04G0573900	PRUPE_ppa022359mg	47	46	1
OS04G0574100	PRUPE_ppa003851mg	42	37	1
OS04G0574200	PRUPE_ppa006158mg	52	53	1
OS04G0574600	PRUPE_ppa002451mg	49	49	1
OS04G0574700	PRUPE_ppa023220mg	60	62	1
OS04G0574800	PRUPE_ppa007510mg	74	71	1
OS04G0576300	PRUPE_ppa003227mg	74	25	0
OS04G0576300	PRUPE_ppa003802mg	75	27	0
OS04G0576600	PRUPE_ppa019608mg	38	22	0
OS04G0576800	PRUPE_ppa008399mg	51	55	0
OS04G0577000	PRUPE_ppa008670mg	60	60	1
OS04G0577000	PRUPE_ppa026669mg	51	51	1
OS04G0577200	PRUPE_ppa004698mg	45	43	1
OS04G0577300	PRUPE_ppa021506mg	45	52	1
OS04G0577500	PRUPE_ppa012582mg	27	52	0
OS04G0577500	PRUPE_ppa015489mg	24	68	0
OS04G0577700	PRUPE_ppa022029mg	15	30	0
OS04G0577700	PRUPE_ppa025830mg	14	32	0
OS04G0577800	PRUPE_ppa012135mg	58	51	1
OS04G0578000	PRUPE_ppa004774mg	62	61	1
OS04G0578000	PRUPE_ppa016458mg	61	61	1
OS04G0578200	PRUPE_ppa011338mg	47	53	0
OS04G0578400	PRUPE_ppa009001mg	59	59	0
OS04G0578400	PRUPE_ppa018632mg	23	41	0
OS04G0578400	PRUPE_ppa021386mg	20	41	0
OS04G0578400	PRUPE_ppa021528mg	22	42	0
OS04G0578400	PRUPE_ppa025604mg	27	46	0
OS04G0578400	PRUPE_ppa026291mg	51	73	0
OS04G0578600	PRUPE_ppa002203mg	50	32	1
OS04G0578600	PRUPE_ppa014767mg	45	29	1
OS04G0578600	PRUPE_ppa017732mg	47	30	1
OS04G0578700	PRUPE_ppa004018mg	49	48	1
OS04G0578800	PRUPE_ppa004142mg	56	55	0
OS04G0579200	PRUPE_ppa012459mg	34	43	1
OS04G0579200	PRUPE_ppa012584mg	31	40	1
OS04G0579700	PRUPE_ppa002210mg	64	48	1
OS04G0580300	PRUPE_ppa002688mg	37	35	1
OS04G0580500	PRUPE_ppa018464mg	21	23	1
OS04G0580700	PRUPE_ppa019932mg	53	70	0
OS04G0580700	PRUPE_ppa022942mg	39	71	0
OS04G0580800	PRUPE_ppa024049mg	31	26	1
OS04G0580800	PRUPE_ppa025853mg	25	23	1
OS04G0580800	PRUPE_ppa026007mg	24	24	1
OS04G0580800	PRUPE_ppb022997mg	17	16	1
OS04G0581000	PRUPE_ppa008269mg	64	64	1
OS04G0581100	PRUPE_ppa008091mg	62	63	1
OS04G0581100	PRUPE_ppa008100mg	62	63	1
OS04G0581100	PRUPE_ppa019415mg	59	60	1
OS04G0581100	PRUPE_ppa022381mg	59	61	1
OS04G0581300	PRUPE_ppa014043mg	69	66	1
OS04G0581400	PRUPE_ppa015999mg	38	26	1
OS04G0581400	PRUPE_ppa019131mg	42	25	1
OS04G0581502	PRUPE_ppa011216mg	53	15	1
OS04G0581502	PRUPE_ppa011670mg	53	16	1
OS04G0581800	PRUPE_ppa018991mg	58	50	1
OS04G0583101	PRUPE_ppa003348mg	36	38	0
OS04G0583200	PRUPE_ppa011386mg	25	25	0
OS04G0583200	PRUPE_ppa019819mg	21	30	0
OS04G0583500	PRUPE_ppa010067mg	61	59	1
OS04G0583700	PRUPE_ppa026859mg	33	35	1
OS04G0583800	PRUPE_ppa019414mg	20	19	1
OS04G0583900	PRUPE_ppa005083mg	29	28	1
OS04G0583900	PRUPE_ppa006715mg	26	30	1
OS04G0584100	PRUPE_ppa024790mg	49	25	1
OS04G0584500	PRUPE_ppa020834mg	30	21	1
OS04G0584600	PRUPE_ppa003459mg	79	76	0
OS04G0584700	PRUPE_ppa017029mg	47	19	1
OS04G0584800	PRUPE_ppa006321mg	49	49	1
OS04G0584900	PRUPE_ppa007886mg	42	38	1
OS04G0585100	PRUPE_ppa002980mg	54	54	1
OS04G0585200	PRUPE_ppa000995mg	53	31	1
OS04G0585200	PRUPE_ppa001033mg	53	31	1
OS04G0585200	PRUPE_ppa001054mg	54	31	1
OS04G0585200	PRUPE_ppa001283mg	50	31	1
OS04G0585200	PRUPE_ppa014700mg	47	31	1
OS04G0585200	PRUPE_ppa018246mg	24	27	1
OS04G0585200	PRUPE_ppa020695mg	48	29	1
OS04G0585200	PRUPE_ppa021130mg	50	30	1
OS04G0585200	PRUPE_ppa022019mg	50	30	1
OS04G0585200	PRUPE_ppa023817mg	54	31	1
OS04G0585200	PRUPE_ppa025247mg	49	32	1
OS04G0585300	PRUPE_ppa020140mg	51	51	1
OS04G0585400	PRUPE_ppa007679mg	50	51	1
OS04G0585600	PRUPE_ppa017651mg	43	42	1
OS04G0585700	PRUPE_ppa012410mg	31	27	1
OS04G0585700	PRUPE_ppa013788mg	27	39	1
OS04G0585900	PRUPE_ppa012410mg	31	22	1
OS04G0585900	PRUPE_ppa013788mg	29	34	1
OS04G0586000	PRUPE_ppa012410mg	38	28	1
OS04G0586000	PRUPE_ppa013788mg	29	36	1
OS04G0586100	PRUPE_ppa012410mg	36	21	1
OS04G0586100	PRUPE_ppa013788mg	37	35	1
OS04G0586200	PRUPE_ppa012410mg	36	22	1
OS04G0586200	PRUPE_ppa013788mg	38	38	1
OS04G0586500	PRUPE_ppa001157mg	35	20	1
OS04G0586500	PRUPE_ppa001190mg	32	19	1
OS04G0586500	PRUPE_ppa001413mg	33	20	1
OS04G0586500	PRUPE_ppa003761mg	32	29	1
OS04G0586500	PRUPE_ppa016279mg	34	22	1
OS04G0586500	PRUPE_ppa019352mg	35	21	1
OS04G0586500	PRUPE_ppa019630mg	33	20	1
OS04G0586500	PRUPE_ppa020589mg	34	20	1
OS04G0586700	PRUPE_ppa021294mg	26	28	1
OS04G0588000	PRUPE_ppa019475mg	34	17	1
OS04G0588200	PRUPE_ppa022505mg	52	52	1
OS04G0588700	PRUPE_ppa000369mg	38	41	1
OS04G0589200	PRUPE_ppa019579mg	46	39	1
OS04G0589600	PRUPE_ppa006490mg	67	69	1
OS04G0589600	PRUPE_ppa006502mg	68	70	1
OS04G0589600	PRUPE_ppa025379mg	24	59	1
OS04G0589700	PRUPE_ppa014931mg	38	43	1
OS04G0589900	PRUPE_ppa007231mg	42	42	1
OS04G0590200	PRUPE_ppa009347mg	58	60	1
OS04G0590200	PRUPE_ppa019786mg	62	67	1
OS04G0590366	PRUPE_ppa016911mg	17	30	1
OS04G0590366	PRUPE_ppa017447mg	19	32	1
OS04G0590366	PRUPE_ppa022346mg	20	20	1
OS04G0590400	PRUPE_ppa001883mg	48	41	1
OS04G0590400	PRUPE_ppa002166mg	45	40	1
OS04G0590400	PRUPE_ppa002392mg	43	40	1
OS04G0590400	PRUPE_ppa002472mg	43	41	1
OS04G0590400	PRUPE_ppa002701mg	41	41	1
OS04G0590400	PRUPE_ppa002797mg	42	42	1
OS04G0590400	PRUPE_ppa003149mg	41	44	1
OS04G0590400	PRUPE_ppa014789mg	41	38	1
OS04G0590400	PRUPE_ppa019574mg	44	40	1
OS04G0590400	PRUPE_ppa021438mg	44	42	1
OS04G0590400	PRUPE_ppa021807mg	43	40	1
OS04G0590400	PRUPE_ppa026849mg	43	41	1
OS04G0590900	PRUPE_ppa007682mg	35	37	1
OS04G0591000	PRUPE_ppa009362mg	41	41	1
OS04G0591100	PRUPE_ppa011266mg	63	73	1
OS04G0591300	PRUPE_ppa010812mg	32	25	1
OS04G0592400	PRUPE_ppa002691mg	28	33	1
OS04G0592500	PRUPE_ppa009499mg	34	43	1
OS04G0592500	PRUPE_ppa022848mg	19	35	1
OS04G0592600	PRUPE_ppa010194mg	73	71	1
OS04G0592600	PRUPE_ppa015594mg	45	58	1
OS04G0592700	PRUPE_ppa001237mg	58	59	1
OS04G0593200	PRUPE_ppa019280mg	36	38	1
OS04G0593400	PRUPE_ppa021815mg	39	37	1
OS04G0593500	PRUPE_ppa021815mg	37	38	1
OS04G0593600	PRUPE_ppa004830mg	55	23	0
OS04G0593700	PRUPE_ppa004830mg	32	20	0
OS04G0593800	PRUPE_ppa004830mg	16	3	0
OS04G0594100	PRUPE_ppa026315mg	29	30	1
OS04G0594400	PRUPE_ppa011424mg	39	58	1
OS04G0594400	PRUPE_ppa024222mg	46	56	1
OS04G0594400	PRUPE_ppb024236mg	11	60	1
OS04G0594500	PRUPE_ppa005154mg	26	21	1
OS04G0594500	PRUPE_ppa014876mg	28	23	1
OS04G0594500	PRUPE_ppa016476mg	11	27	1
OS04G0594500	PRUPE_ppa017598mg	26	20	1
OS04G0594500	PRUPE_ppa019509mg	28	22	1
OS04G0594500	PRUPE_ppa019930mg	13	28	1
OS04G0594500	PRUPE_ppa023258mg	14	20	1
OS04G0594500	PRUPE_ppa024095mg	13	20	1
OS04G0594500	PRUPE_ppa024376mg	27	23	1
OS04G0594700	PRUPE_ppa005154mg	26	17	1
OS04G0594700	PRUPE_ppa014876mg	26	17	1
OS04G0594700	PRUPE_ppa016476mg	12	24	1
OS04G0594700	PRUPE_ppa017598mg	26	16	1
OS04G0594700	PRUPE_ppa019509mg	28	18	1
OS04G0594700	PRUPE_ppa019930mg	14	24	1
OS04G0594700	PRUPE_ppa023258mg	10	11	1
OS04G0594700	PRUPE_ppa024095mg	14	18	1
OS04G0594700	PRUPE_ppa024376mg	25	17	1
OS04G0594800	PRUPE_ppa002011mg	66	67	0
OS04G0594800	PRUPE_ppa021086mg	66	65	0
OS04G0594800	PRUPE_ppa022679mg	62	62	0
OS04G0596300	PRUPE_ppa007392mg	44	48	1
OS04G0596400	PRUPE_ppa012624mg	77	75	0
