Gene stable ID	Ostreococcus lucimarinus gene stable ID	% identity	Ostreococcus lucimarinus % identity	Orthology confidence [0 low, 1 high]
OS06G0298700	OSTLU_36064	13	18	0
OS06G0299100	OSTLU_36064	19	22	0
OS06G0299200	OSTLU_36064	19	20	0
OS06G0299300	OSTLU_36064	20	23	0
OS06G0300000	OSTLU_36064	19	25	0
OS06G0300200	OSTLU_36064	22	26	0
OS06G0300300	OSTLU_92319	21	22	1
OS06G0300600	OSTLU_8514	19	35	1
OS06G0300800	OSTLU_119295	16	25	1
OS06G0301000	OSTLU_3177	34	50	1
OS06G0301100	OSTLU_15948	20	37	1
OS06G0301300	OSTLU_34384	1	4	1
OS06G0303400	OSTLU_28677	15	17	0
OS06G0303700	OSTLU_25549	9	11	1
OS06G0305200	OSTLU_17095	26	27	1
OS06G0308000	OSTLU_119685	32	33	1
OS06G0308100	OSTLU_27876	15	20	0
OS06G0308100	OSTLU_28071	10	19	0
OS06G0308800	OSTLU_27567	23	40	1
OS06G0318400	OSTLU_28070	11	9	1
OS06G0318400	OSTLU_7332	10	10	1
OS06G0318500	OSTLU_1871	26	32	0
OS06G0318600	OSTLU_13600	26	31	0
OS06G0318700	OSTLU_86816	19	43	1
OS06G0319600	OSTLU_18069	23	5	0
OS06G0319600	OSTLU_18123	23	5	0
OS06G0319700	OSTLU_17087	52	56	1
OS06G0319800	OSTLU_7855	22	49	1
OS06G0320700	OSTLU_42069	29	30	0
OS06G0325500	OSTLU_29907	37	50	1
OS06G0326500	OSTLU_31802	26	25	1
OS06G0326700	OSTLU_27747	26	28	1
OS06G0331300	OSTLU_13752	17	10	1
OS06G0332800	OSTLU_33012	24	26	1
OS06G0335101	OSTLU_29207	28	13	1
OS06G0338900	OSTLU_31337	18	22	1
OS06G0340200	OSTLU_31539	10	20	1
OS06G0340600	OSTLU_6116	22	51	1
OS06G0342100	OSTLU_10601	30	39	1
OS06G0342200	OSTLU_13193	68	69	1
OS06G0342200	OSTLU_89884	68	69	1
OS06G0343100	OSTLU_31151	60	57	1
OS06G0343900	OSTLU_31311	7	4	1
OS06G0345200	OSTLU_3820	26	32	1
OS06G0354700	OSTLU_3905	25	44	1
OS06G0360300	OSTLU_7116	29	39	1
OS06G0367900	OSTLU_1909	42	63	0
OS06G0470800	OSTLU_26160	11	10	1
OS06G0471100	OSTLU_26160	8	8	1
OS06G0473100	OSTLU_26405	29	17	1
OS06G0474800	OSTLU_7956	22	31	1
OS06G0474800	OSTLU_9697	14	47	1
OS06G0474866	OSTLU_88951	53	3	1
OS06G0474866	OSTLU_89893	53	7	1
OS06G0483200	OSTLU_12302	26	7	1
OS06G0484600	OSTLU_8637	30	57	1
OS06G0487900	OSTLU_17568	19	12	1
OS06G0488600	OSTLU_49740	35	9	1
OS06G0489200	OSTLU_15861	18	25	1
OS06G0489500	OSTLU_37349	5	44	0
OS06G0492000	OSTLU_7533	19	10	1
OS06G0492700	OSTLU_39788	23	35	0
OS06G0493600	OSTLU_26654	20	20	1
OS06G0496000	OSTLU_28052	16	27	1
OS06G0498400	OSTLU_88951	36	36	1
OS06G0498400	OSTLU_89893	20	45	1
OS06G0498500	OSTLU_36158	21	28	1
OS06G0498900	OSTLU_49745	26	29	1
OS06G0499301	OSTLU_2458	16	27	1
OS06G0499900	OSTLU_31760	34	39	0
OS06G0499900	OSTLU_41046	10	34	0
OS06G0499900	OSTLU_4381	24	40	0
OS06G0502900	OSTLU_93065	22	28	1
OS06G0503800	OSTLU_15111	29	21	1
OS06G0503900	OSTLU_119612	25	25	1
OS06G0505100	OSTLU_92899	4	1	0
OS06G0505302	OSTLU_92899	22	13	0
OS06G0505400	OSTLU_6079	23	36	1
OS06G0506200	OSTLU_5074	48	39	1
OS06G0520600	OSTLU_25795	9	9	1
OS06G0523400	OSTLU_33336	12	18	1
OS06G0523900	OSTLU_36244	47	47	1
OS06G0526600	OSTLU_46542	40	21	1
OS06G0528600	OSTLU_26437	40	49	1
OS06G0530300	OSTLU_8448	19	23	1
OS06G0530700	OSTLU_26883	20	16	1
OS06G0531200	OSTLU_44270	22	34	0
OS06G0535100	OSTLU_25999	47	57	1
OS06G0538000	OSTLU_19811	62	63	1
OS06G0538000	OSTLU_25908	62	63	1
OS06G0542200	OSTLU_119548	44	47	1
OS06G0548000	OSTLU_31597	58	68	1
OS06G0550000	OSTLU_30777	61	69	1
OS06G0553100	OSTLU_8561	18	19	1
OS06G0555400	OSTLU_42986	64	57	1
OS06G0555500	OSTLU_15209	26	34	1
OS06G0558700	OSTLU_18069	7	4	0
OS06G0558700	OSTLU_18123	7	4	0
OS06G0558766	OSTLU_18069	43	17	0
OS06G0558766	OSTLU_18123	43	17	0
OS06G0561200	OSTLU_119547	40	37	1
OS06G0562300	OSTLU_27999	10	15	1
OS06G0562600	OSTLU_49043	76	76	1
OS06G0563000	OSTLU_29706	28	30	1
OS06G0563000	OSTLU_51192	28	30	1
OS06G0563300	OSTLU_86903	52	16	1
OS06G0564800	OSTLU_18368	49	13	1
OS06G0565900	OSTLU_49740	42	22	1
OS06G0566100	OSTLU_24530	23	31	0
OS06G0568000	OSTLU_23908	64	38	1
OS06G0568200	OSTLU_88387	81	78	0
OS06G0571400	OSTLU_15196	11	33	0
OS06G0571800	OSTLU_14167	14	7	1
OS06G0574100	OSTLU_38159	45	11	1
OS06G0574400	OSTLU_92909	15	8	1
OS06G0574450	OSTLU_92909	16	5	1
OS06G0583400	OSTLU_119545	55	59	0
OS06G0590301	OSTLU_29217	40	33	1
OS06G0590500	OSTLU_27950	38	43	1
OS06G0594100	OSTLU_4293	21	27	1
OS06G0595900	OSTLU_93034	12	9	1
OS06G0596300	OSTLU_29285	23	24	1
OS06G0597200	OSTLU_16113	42	45	1
OS06G0597900	OSTLU_40872	38	40	1
OS06G0598900	OSTLU_26050	50	58	1
OS06G0600100	OSTLU_33894	75	80	0
OS06G0600301	OSTLU_41856	70	72	0
OS06G0601500	OSTLU_29020	48	22	1
OS06G0602400	OSTLU_87146	53	54	1
OS06G0603000	OSTLU_89558	40	53	1
OS06G0603400	OSTLU_42021	21	21	1
OS06G0603600	OSTLU_31447	26	29	1
OS06G0607200	OSTLU_13731	21	10	1
OS06G0607200	OSTLU_6256	18	13	1
OS06G0607800	OSTLU_34331	75	75	1
OS06G0608300	OSTLU_35547	60	61	1
OS06G0608500	OSTLU_28171	42	45	1
OS06G0608600	OSTLU_92319	24	25	1
OS06G0609500	OSTLU_26932	20	18	1
OS06G0610500	OSTLU_25379	27	6	1
OS06G0611600	OSTLU_6240	36	31	1
OS06G0611700	OSTLU_41877	41	29	1
OS06G0611900	OSTLU_26284	70	36	1
OS06G0612200	OSTLU_43496	35	5	0
OS06G0614300	OSTLU_27627	24	26	1
OS06G0618100	OSTLU_93911	20	21	1
OS06G0620600	OSTLU_14378	39	38	1
OS06G0622500	OSTLU_40924	45	46	1
OS06G0622800	OSTLU_36947	28	13	1
OS06G0625400	OSTLU_46533	34	26	0
OS06G0625400	OSTLU_52090	34	26	0
OS06G0625500	OSTLU_17484	34	50	0
OS06G0632200	OSTLU_32688	22	26	1
OS06G0633800	OSTLU_28839	21	13	0
OS06G0633800	OSTLU_30899	23	20	0
OS06G0634300	OSTLU_25489	28	38	1
OS06G0634300	OSTLU_27463	28	38	1
OS06G0634600	OSTLU_35116	26	40	1
OS06G0638100	OSTLU_6819	25	41	1
OS06G0638200	OSTLU_10571	40	31	0
OS06G0638900	OSTLU_9049	38	32	1
OS06G0639200	OSTLU_9185	24	58	1
OS06G0642650	OSTLU_43587	14	30	1
OS06G0642900	OSTLU_43587	18	40	1
OS06G0643300	OSTLU_29213	56	55	1
OS06G0643600	OSTLU_4352	32	46	1
OS06G0643700	OSTLU_5299	27	36	1
OS06G0643900	OSTLU_2983	25	38	0
OS06G0644100	OSTLU_32546	30	31	1
OS06G0644200	OSTLU_39838	50	55	1
OS06G0644500	OSTLU_1452	33	43	1
OS06G0644600	OSTLU_37792	37	35	1
OS06G0644700	OSTLU_28839	20	13	0
OS06G0644700	OSTLU_30899	22	20	0
OS06G0644800	OSTLU_26951	22	25	1
OS06G0645400	OSTLU_119549	59	44	1
OS06G0645700	OSTLU_16923	23	1	1
OS06G0645800	OSTLU_16923	16	9	1
OS06G0645901	OSTLU_16923	15	3	1
OS06G0646000	OSTLU_31705	14	31	1
OS06G0646500	OSTLU_31663	24	25	1
OS06G0646600	OSTLU_5313	24	32	1
OS06G0647100	OSTLU_119658	26	29	1
OS06G0647200	OSTLU_38278	8	37	1
OS06G0649500	OSTLU_50593	34	36	1
OS06G0650100	OSTLU_40601	27	53	0
OS06G0650600	OSTLU_23908	58	59	1
OS06G0650800	OSTLU_40656	36	39	1
OS06G0652000	OSTLU_34669	42	36	0
OS06G0652200	OSTLU_5299	33	27	1
OS06G0652300	OSTLU_26810	23	25	1
OS06G0652400	OSTLU_26810	31	32	1
OS06G0653000	OSTLU_26403	45	45	1
OS06G0653800	OSTLU_12918	37	42	0
OS06G0653900	OSTLU_27333	68	69	1
OS06G0654000	OSTLU_4512	12	36	1
OS06G0654900	OSTLU_37312	44	9	1
OS06G0658900	OSTLU_119481	26	27	1
OS06G0660700	OSTLU_31651	41	61	1
OS06G0661400	OSTLU_27074	31	12	1
OS06G0661600	OSTLU_9930	52	64	1
OS06G0661700	OSTLU_30730	14	24	1
OS06G0661800	OSTLU_29275	38	40	1
OS06G0662000	OSTLU_50597	71	72	1
OS06G0663100	OSTLU_32283	23	11	1
OS06G0663800	OSTLU_36589	40	50	1
OS06G0663800	OSTLU_41512	40	50	1
OS06G0664200	OSTLU_15350	33	44	1
OS06G0664300	OSTLU_1118	39	42	1
OS06G0665000	OSTLU_44624	33	35	1
OS06G0665800	OSTLU_203	33	44	0
OS06G0666100	OSTLU_29623	21	17	0
OS06G0667500	OSTLU_33695	60	40	1
OS06G0667600	OSTLU_27674	44	53	0
OS06G0668200	OSTLU_46028	67	62	1
OS06G0669275	OSTLU_15837	18	9	1
OS06G0669400	OSTLU_29118	72	77	1
OS06G0669600	OSTLU_16194	34	8	1
OS06G0669700	OSTLU_6612	25	26	1
OS06G0669700	OSTLU_9264	9	34	1
OS06G0669800	OSTLU_33951	32	45	1
OS06G0669800	OSTLU_7112	30	49	1
OS06G0669800	OSTLU_7447	20	35	1
OS06G0670400	OSTLU_3507	34	48	1
OS06G0670500	OSTLU_3507	34	59	1
OS06G0671700	OSTLU_94562	59	22	1
OS06G0673500	OSTLU_32483	41	57	1
OS06G0677300	OSTLU_31539	11	20	1
OS06G0677500	OSTLU_43543	14	35	1
OS06G0677700	OSTLU_10510	9	73	1
OS06G0678200	OSTLU_31245	40	52	1
OS06G0678650	OSTLU_813	25	9	1
OS06G0678651	OSTLU_813	25	10	1
OS06G0678700	OSTLU_813	0	0	1
OS06G0679100	OSTLU_35663	25	9	0
OS06G0681400	OSTLU_26775	68	100	1
OS06G0681700	OSTLU_88914	26	27	1
OS06G0683200	OSTLU_17263	32	48	1
OS06G0683300	OSTLU_2583	34	24	1
OS06G0684000	OSTLU_44781	34	34	1
OS06G0686500	OSTLU_625	31	33	1
OS06G0687100	OSTLU_33115	57	57	0
OS06G0687700	OSTLU_25463	72	38	1
OS06G0688100	OSTLU_26246	24	20	0
OS06G0690700	OSTLU_27426	28	23	1
OS06G0690700	OSTLU_43082	27	35	1
OS06G0691000	OSTLU_25113	13	23	1
OS06G0691400	OSTLU_31131	33	37	1
OS06G0693300	OSTLU_17803	13	22	0
OS06G0694000	OSTLU_24976	4	3	1
OS06G0694500	OSTLU_16946	52	54	1
OS06G0697400	OSTLU_12967	40	30	1
OS06G0698400	OSTLU_39629	31	44	1
OS06G0698674	OSTLU_46171	39	40	1
OS06G0698859	OSTLU_27682	19	30	1
OS06G0699400	OSTLU_35051	54	44	1
OS06G0699500	OSTLU_17653	25	20	0
OS06G0699700	OSTLU_42151	45	19	1
OS06G0699800	OSTLU_27074	22	15	1
OS06G0699900	OSTLU_33401	54	53	0
OS06G0701100	OSTLU_32748	84	84	1
OS06G0701200	OSTLU_51241	49	48	1
OS06G0701200	OSTLU_52106	49	48	1
OS06G0702500	OSTLU_89290	16	31	0
OS06G0703600	OSTLU_35481	60	60	1
OS06G0703800	OSTLU_33202	32	28	1
OS06G0703900	OSTLU_26932	16	21	1
OS06G0704600	OSTLU_28845	52	57	1
OS06G0704700	OSTLU_1559	33	43	1
OS06G0704800	OSTLU_24443	22	29	1
OS06G0704900	OSTLU_12560	62	66	1
OS06G0708000	OSTLU_1909	45	67	0
OS06G0708100	OSTLU_25096	36	36	1
OS06G0708300	OSTLU_7961	49	53	1
OS06G0708400	OSTLU_37985	56	54	0
OS06G0708500	OSTLU_37985	56	59	0
OS06G0708600	OSTLU_35567	44	38	1
OS06G0708832	OSTLU_119548	47	52	1
OS06G0709000	OSTLU_119548	42	50	1
OS06G0709100	OSTLU_26805	22	30	1
OS06G0711200	OSTLU_41360	7	6	1
OS06G0711600	OSTLU_41360	25	39	1
OS06G0712200	OSTLU_29245	32	34	1
OS06G0712400	OSTLU_17998	17	27	1
OS06G0712900	OSTLU_3755	38	53	1
OS06G0713000	OSTLU_33113	20	26	1
OS06G0713100	OSTLU_42864	23	37	1
OS06G0713800	OSTLU_36075	42	42	1
OS06G0714500	OSTLU_30513	54	52	1
OS06G0714600	OSTLU_24119	46	51	1
OS06G0715000	OSTLU_93951	15	29	1
OS06G0715100	OSTLU_93609	28	33	1
OS06G0715100	OSTLU_94170	28	33	1
OS06G0715500	OSTLU_31596	27	28	1
OS06G0716700	OSTLU_19857	56	57	1
OS06G0717400	OSTLU_3606	36	48	1
OS06G0721600	OSTLU_17998	5	11	1
OS06G0723400	OSTLU_17998	5	11	1
OS06G0724400	OSTLU_40563	20	23	1
OS06G0724700	OSTLU_32774	50	9	1
OS06G0724900	OSTLU_45682	27	39	1
OS06G0725900	OSTLU_35099	68	72	1
OS06G0726400	OSTLU_31320	50	55	1
OS06G0726600	OSTLU_3819	19	28	0
OS06G0726800	OSTLU_39570	34	42	1
OS06G0728600	OSTLU_31751	14	18	1
OS06G0728700	OSTLU_5960	18	29	1
OS06G0728800	OSTLU_35532	0	0	0
OS06G0728902	OSTLU_35532	0	0	0
OS06G0729000	OSTLU_12559	39	59	1
OS06G0729500	OSTLU_88941	7	27	1
OS06G0729650	OSTLU_47343	53	57	1
OS06G0730200	OSTLU_18982	20	12	1
OS06G0730600	OSTLU_10035	35	36	1
OS06G0730800	OSTLU_29456	21	31	1
OS06G0730900	OSTLU_31074	29	28	1
OS06G0731200	OSTLU_38932	6	23	0
OS06G0731400	OSTLU_17797	21	21	1
OS06G0731500	OSTLU_93625	17	3	1
OS06G0731500	OSTLU_94154	17	3	1
OS06G0731600	OSTLU_32976	16	15	0
OS07G0100200	OSTLU_45279	72	77	1
OS07G0100300	OSTLU_37583	8	10	0
OS07G0101400	OSTLU_4529	32	35	1
OS07G0101500	OSTLU_38826	38	36	0
OS07G0102400	OSTLU_43254	31	29	1
OS07G0102500	OSTLU_30569	1	1	1
OS07G0103200	OSTLU_27596	21	34	1
OS07G0105100	OSTLU_119610	50	55	1
OS07G0105700	OSTLU_38355	49	53	1
OS07G0108200	OSTLU_3441	24	28	1
OS07G0108200	OSTLU_47105	25	25	1
OS07G0108800	OSTLU_41153	19	25	1
OS07G0109300	OSTLU_7101	27	30	1
OS07G0109300	OSTLU_92682	24	17	1
OS07G0109500	OSTLU_26899	46	48	1
OS07G0109600	OSTLU_28553	17	21	0
OS07G0110200	OSTLU_35887	44	23	1
OS07G0110300	OSTLU_40562	39	60	1
OS07G0110300	OSTLU_8463	39	60	1
OS07G0110400	OSTLU_30206	26	14	1
OS07G0111600	OSTLU_1604	22	27	1
OS07G0112300	OSTLU_93442	27	8	1
OS07G0112400	OSTLU_93442	9	12	1
OS07G0112800	OSTLU_13807	48	47	1
OS07G0114300	OSTLU_41313	49	49	1
OS07G0114400	OSTLU_13142	79	77	1
OS07G0120051	OSTLU_28070	15	16	1
OS07G0120051	OSTLU_7332	16	21	1
OS07G0122400	OSTLU_16330	20	23	1
OS07G0123400	OSTLU_27341	12	3	0
OS07G0123400	OSTLU_29984	19	6	0
OS07G0124500	OSTLU_119599	32	35	0
OS07G0124600	OSTLU_24530	17	29	0
OS07G0124750	OSTLU_25890	21	18	1
OS07G0129700	OSTLU_5313	19	27	1
OS07G0133700	OSTLU_28779	42	58	1
OS07G0134800	OSTLU_29304	75	75	0
OS07G0137000	OSTLU_43387	29	18	0
OS07G0137000	OSTLU_47583	29	6	0
OS07G0139400	OSTLU_4642	45	54	1
OS07G0139500	OSTLU_43387	0	0	0
OS07G0139500	OSTLU_47583	0	0	0
OS07G0141400	OSTLU_48109	47	48	1
OS07G0141600	OSTLU_94220	40	49	1
OS07G0143700	OSTLU_24549	36	34	1
OS07G0147900	OSTLU_28333	54	57	1
OS07G0150100	OSTLU_28050	18	13	1
OS07G0150100	OSTLU_29234	18	10	1
OS07G0150200	OSTLU_12596	57	65	0
OS07G0151300	OSTLU_38527	29	30	1
OS07G0152800	OSTLU_26106	36	34	1
OS07G0152900	OSTLU_37603	31	29	0
OS07G0153300	OSTLU_39839	37	28	1
OS07G0155100	OSTLU_30832	32	29	1
OS07G0155200	OSTLU_88775	21	34	1
OS07G0157900	OSTLU_5749	37	16	0
OS07G0158200	OSTLU_5749	43	49	0
OS07G0158300	OSTLU_7602	13	30	1
OS07G0158400	OSTLU_32169	29	38	1
OS07G0160000	OSTLU_39993	27	35	1
OS07G0160400	OSTLU_27002	41	55	1
OS07G0161000	OSTLU_43955	25	30	1
OS07G0162100	OSTLU_24166	23	25	1
OS07G0162300	OSTLU_2858	36	47	0
OS07G0163000	OSTLU_46355	17	9	1
OS07G0163500	OSTLU_42662	42	14	1
OS07G0163800	OSTLU_36349	18	5	1
OS07G0164100	OSTLU_87707	26	34	1
OS07G0164300	OSTLU_27950	41	46	1
OS07G0164600	OSTLU_9356	24	50	1
OS07G0165000	OSTLU_18002	66	55	1
OS07G0165100	OSTLU_24349	21	17	1
OS07G0165200	OSTLU_40439	6	26	1
OS07G0166800	OSTLU_8844	75	77	1
OS07G0167000	OSTLU_27220	22	22	1
OS07G0167000	OSTLU_29689	22	22	1
OS07G0167100	OSTLU_33475	57	46	1
OS07G0167200	OSTLU_4529	31	37	1
OS07G0168000	OSTLU_34347	38	41	1
OS07G0169800	OSTLU_119612	20	36	1
OS07G0170000	OSTLU_16609	26	27	1
OS07G0170200	OSTLU_8502	40	40	1
OS07G0171100	OSTLU_35995	28	37	1
OS07G0172200	OSTLU_18982	19	33	1
OS07G0172500	OSTLU_35735	52	54	1
OS07G0172900	OSTLU_12682	48	55	1
OS07G0173501	OSTLU_29591	50	53	1
OS07G0173700	OSTLU_29591	49	51	1
OS07G0174200	OSTLU_29591	46	41	1
OS07G0176200	OSTLU_25091	14	22	1
OS07G0176600	OSTLU_39014	4	13	1
OS07G0176900	OSTLU_12567	45	50	0
OS07G0177100	OSTLU_94122	17	11	1
OS07G0178900	OSTLU_31398	75	75	1
OS07G0179400	OSTLU_27765	30	20	0
OS07G0180700	OSTLU_32666	15	6	0
OS07G0180900	OSTLU_13310	53	56	1
OS07G0182100	OSTLU_49484	48	52	1
OS07G0184900	OSTLU_24969	15	27	1
OS07G0185200	OSTLU_25655	27	21	1
OS07G0185300	OSTLU_41246	18	34	1
OS07G0186400	OSTLU_34069	35	41	1
OS07G0187200	OSTLU_39945	54	12	1
OS07G0187400	OSTLU_1953	32	40	1
OS07G0187700	OSTLU_32159	19	17	1
OS07G0190000	OSTLU_48774	62	60	1
OS07G0190150	OSTLU_34266	27	14	1
OS07G0190900	OSTLU_93767	10	28	1
OS07G0191000	OSTLU_31726	41	50	1
OS07G0192300	OSTLU_38616	57	59	0
OS07G0192900	OSTLU_93440	22	16	1
OS07G0194000	OSTLU_32248	52	53	1
OS07G0194500	OSTLU_87339	34	34	1
OS07G0195100	OSTLU_38767	45	60	1
OS07G0195400	OSTLU_40572	41	40	1
OS07G0200700	OSTLU_31144	51	46	1
OS07G0201100	OSTLU_119532	46	48	1
OS07G0202100	OSTLU_87146	52	69	1
OS07G0202300	OSTLU_26866	82	82	1
OS07G0202900	OSTLU_24326	25	21	1
OS07G0203275	OSTLU_38035	28	4	1
OS07G0203300	OSTLU_38035	29	11	1
OS07G0203925	OSTLU_45682	40	23	1
OS07G0205000	OSTLU_94712	34	48	1
OS07G0205700	OSTLU_41838	42	49	1
OS07G0205700	OSTLU_52141	42	50	1
OS07G0206700	OSTLU_30710	57	53	1
OS07G0207100	OSTLU_18438	10	20	1
OS07G0207400	OSTLU_18532	58	35	1
OS07G0207700	OSTLU_7767	23	56	1
OS07G0208000	OSTLU_40222	78	78	0
OS07G0209100	OSTLU_744	36	41	1
OS07G0211400	OSTLU_46023	23	34	1
OS07G0211800	OSTLU_30735	24	30	1
OS07G0212200	OSTLU_43121	48	57	1
OS07G0212200	OSTLU_43341	48	57	1
OS07G0212300	OSTLU_40358	38	41	1
OS07G0222300	OSTLU_27220	21	22	1
OS07G0222300	OSTLU_29689	21	22	1
OS07G0222800	OSTLU_42161	40	46	1
OS07G0222900	OSTLU_39438	20	9	0
OS07G0223100	OSTLU_51064	93	93	1
OS07G0223400	OSTLU_51064	93	93	1
OS07G0224000	OSTLU_43138	31	55	1
OS07G0224900	OSTLU_2239	30	31	1
OS07G0225100	OSTLU_42458	18	18	1
OS07G0227800	OSTLU_2153	36	53	1
OS07G0229700	OSTLU_5818	21	46	0
OS07G0229800	OSTLU_31319	26	15	1
OS07G0229900	OSTLU_12596	33	45	0
OS07G0230500	OSTLU_27712	16	21	1
OS07G0232200	OSTLU_15510	24	37	1
OS07G0232900	OSTLU_1206	22	36	1
OS07G0233300	OSTLU_29338	42	39	1
OS07G0235800	OSTLU_9185	17	57	1
OS07G0238700	OSTLU_526	31	7	0
OS07G0239400	OSTLU_38767	63	66	1
OS07G0240300	OSTLU_6710	19	33	1
OS07G0243100	OSTLU_33906	42	48	1
OS07G0243200	OSTLU_42209	53	57	1
OS07G0244300	OSTLU_4198	32	42	1
OS07G0246600	OSTLU_88941	21	34	1
OS07G0247100	OSTLU_26560	15	24	1
OS07G0249200	OSTLU_32248	38	44	1
OS07G0249600	OSTLU_8926	13	39	1
OS07G0249700	OSTLU_31131	37	38	1
OS07G0249800	OSTLU_31131	40	26	1
OS07G0249900	OSTLU_31131	30	11	1
OS07G0251301	OSTLU_27612	41	40	1
OS07G0252000	OSTLU_43665	35	38	0
OS07G0258100	OSTLU_17998	7	6	1
OS07G0261200	OSTLU_37312	18	11	1
OS07G0262200	OSTLU_29372	63	65	1
OS07G0263400	OSTLU_19001	34	29	0
OS07G0264100	OSTLU_19001	31	35	0
OS07G0270900	OSTLU_119554	36	46	1
OS07G0270950	OSTLU_49124	44	47	1
OS07G0271000	OSTLU_42040	57	56	1
OS07G0271600	OSTLU_119554	24	20	1
OS07G0273150	OSTLU_18674	17	17	1
OS07G0273301	OSTLU_13904	9	6	1
OS07G0274400	OSTLU_30905	40	36	1
OS07G0274700	OSTLU_30905	38	37	1
OS07G0274800	OSTLU_35344	47	57	1
OS07G0275100	OSTLU_89292	37	35	1
OS07G0275801	OSTLU_89292	39	11	1
OS07G0275901	OSTLU_89292	53	15	1
OS07G0278400	OSTLU_32113	60	13	0
OS07G0281000	OSTLU_41266	35	44	0
OS07G0287100	OSTLU_13974	11	7	1
OS07G0292800	OSTLU_119514	54	51	1
OS07G0295000	OSTLU_39985	45	47	1
OS07G0295000	OSTLU_89011	30	27	1
OS07G0295000	OSTLU_89833	30	27	1
OS07G0295200	OSTLU_93660	36	32	1
OS07G0297300	OSTLU_33329	20	17	1
OS07G0297500	OSTLU_37128	16	25	1
OS07G0300900	OSTLU_44504	47	58	1
OS07G0301200	OSTLU_38084	44	51	1
OS07G0405100	OSTLU_26408	55	59	1
OS07G0406300	OSTLU_45668	54	65	1
OS07G0406800	OSTLU_43992	38	36	1
OS07G0407300	OSTLU_12381	9	9	1
OS07G0408700	OSTLU_26437	53	53	1
OS07G0409100	OSTLU_119597	19	17	1
OS07G0409100	OSTLU_33544	23	14	1
OS07G0409200	OSTLU_38341	41	26	1
OS07G0409700	OSTLU_94921	22	37	1
OS07G0409900	OSTLU_42946	30	33	1
OS07G0411200	OSTLU_9831	54	53	1
OS07G0412100	OSTLU_49880	45	50	1
OS07G0412400	OSTLU_8345	38	40	1
OS07G0414200	OSTLU_7292	20	31	0
OS07G0416700	OSTLU_18582	20	12	0
OS07G0416700	OSTLU_24150	18	10	0
OS07G0416900	OSTLU_18582	31	34	0
OS07G0416900	OSTLU_24150	33	33	0
OS07G0417200	OSTLU_18582	31	33	0
OS07G0417200	OSTLU_24150	32	32	0
OS07G0417800	OSTLU_18161	19	25	1
OS07G0418000	OSTLU_27056	32	34	1
OS07G0425000	OSTLU_32854	15	9	1
OS07G0425000	OSTLU_35682	12	13	1
OS07G0434700	OSTLU_19644	44	29	0
OS07G0435100	OSTLU_29809	38	37	1
OS07G0435100	OSTLU_35002	38	37	1
OS07G0435300	OSTLU_119378	63	47	1
OS07G0435400	OSTLU_119515	26	31	1
OS07G0437500	OSTLU_36228	20	22	0
OS07G0438700	OSTLU_34428	17	35	1
OS07G0438800	OSTLU_26932	17	20	1
OS07G0439100	OSTLU_15661	12	4	1
OS07G0447800	OSTLU_28710	47	49	1
OS07G0449100	OSTLU_39013	51	52	1
OS07G0450000	OSTLU_28038	72	74	1
OS07G0454700	OSTLU_12356	45	45	0
OS07G0455100	OSTLU_25151	26	25	1
OS07G0456400	OSTLU_29564	27	29	1
OS07G0456500	OSTLU_28205	17	6	0
OS07G0456500	OSTLU_92718	11	10	0
OS07G0457550	OSTLU_26607	19	17	1
OS07G0458500	OSTLU_8289	21	27	1
OS07G0458700	OSTLU_8289	23	30	1
OS07G0459200	OSTLU_1973	27	38	1
OS07G0461900	OSTLU_19153	49	42	1
OS07G0462000	OSTLU_41198	39	11	1
OS07G0463100	OSTLU_8797	42	74	1
OS07G0464700	OSTLU_43938	34	20	1
OS07G0467800	OSTLU_50433	25	20	1
OS07G0467900	OSTLU_25104	23	29	1
OS07G0470300	OSTLU_27612	38	37	1
OS07G0470700	OSTLU_26992	19	29	1
OS07G0471000	OSTLU_48805	20	39	1
OS07G0471100	OSTLU_27297	18	23	1
OS07G0472400	OSTLU_25047	19	25	1
OS07G0475800	OSTLU_26843	33	41	1
OS07G0475900	OSTLU_45682	36	42	1
OS07G0476200	OSTLU_14940	28	28	1
OS07G0476900	OSTLU_32218	25	23	1
OS07G0477000	OSTLU_15619	35	34	1
OS07G0477250	OSTLU_27381	73	31	1
OS07G0477250	OSTLU_47517	73	31	1
OS07G0477500	OSTLU_15185	17	42	1
OS07G0479300	OSTLU_28244	39	39	1
OS07G0479400	OSTLU_8048	22	11	1
OS07G0480900	OSTLU_26082	36	50	1
OS07G0483500	OSTLU_24349	19	20	1
OS07G0484200	OSTLU_37128	40	39	1
OS07G0484800	OSTLU_26413	37	29	1
OS07G0485000	OSTLU_43599	18	22	1
OS07G0485400	OSTLU_19266	55	27	1
OS07G0485400	OSTLU_51201	55	24	1
OS07G0486100	OSTLU_31069	23	16	1
OS07G0489500	OSTLU_16428	39	77	0
OS07G0490200	OSTLU_26252	22	19	1
OS07G0490300	OSTLU_6927	22	36	1
OS07G0490400	OSTLU_31202	38	46	1
OS07G0490700	OSTLU_28171	25	12	1
OS07G0490800	OSTLU_27124	23	13	1
OS07G0490800	OSTLU_36770	23	15	1
OS07G0491600	OSTLU_32052	18	9	1
OS07G0491800	OSTLU_87742	13	13	1
OS07G0492000	OSTLU_26635	57	59	1
OS07G0492000	OSTLU_27292	65	65	1
OS07G0492100	OSTLU_917	14	25	1
