Gene stable ID	Populus trichocarpa gene stable ID	% identity	Populus trichocarpa % identity	Orthology confidence [0 low, 1 high]
OS07G0115600	POPTR_0014s01780	28	28	1
OS07G0116050	POPTR_0004s14370	10	26	1
OS07G0116050	POPTR_0012s04310	32	37	1
OS07G0116050	POPTR_0015s04750	33	37	1
OS07G0116050	POPTR_0129s00210	17	29	1
OS07G0116050	POPTR_0520s00200	20	38	1
OS07G0116600	POPTR_0005s18970	58	58	1
OS07G0116600	POPTR_0007s09930	60	58	1
OS07G0118200	POPTR_0004s06350	52	51	1
OS07G0118250	POPTR_0004s06350	51	50	1
OS07G0118300	POPTR_0007s03200	53	57	1
OS07G0118300	POPTR_0017s07070	60	62	1
OS07G0119000	POPTR_0002s13050	32	34	1
OS07G0119000	POPTR_0005s14170	35	42	1
OS07G0119000	POPTR_0007s11420	37	44	1
OS07G0119000	POPTR_0014s03480	31	30	1
OS07G0119300	POPTR_0004s15220	34	29	1
OS07G0119300	POPTR_0005s14120	29	37	1
OS07G0119300	POPTR_0007s11470	32	32	1
OS07G0119300	POPTR_0009s10980	33	29	1
OS07G0119400	POPTR_0007s11600	63	64	1
OS07G0119800	POPTR_0004s06350	54	53	1
OS07G0120000	POPTR_0004s06350	52	51	1
OS07G0120051	POPTR_0003s08840	31	35	0
OS07G0120100	POPTR_0004s06350	54	52	1
OS07G0120300	POPTR_0004s06350	54	53	1
OS07G0120500	POPTR_0004s06350	54	52	1
OS07G0120650	POPTR_0004s06350	53	52	1
OS07G0120700	POPTR_0005s14020	26	29	1
OS07G0121200	POPTR_0004s05880	32	33	0
OS07G0121200	POPTR_0005s03970	31	30	0
OS07G0122400	POPTR_0005s13910	39	39	0
OS07G0122400	POPTR_0007s12020	41	42	0
OS07G0123100	POPTR_0005s13840	26	36	1
OS07G0123100	POPTR_0007s12090	26	35	1
OS07G0123300	POPTR_0004s15710	43	34	1
OS07G0123300	POPTR_0009s11410	42	33	1
OS07G0123400	POPTR_0004s15720	39	8	1
OS07G0123400	POPTR_0005s13820	43	8	1
OS07G0123400	POPTR_0007s12120	47	9	1
OS07G0123400	POPTR_0009s11420	40	8	1
OS07G0123500	POPTR_0005s13790	30	66	1
OS07G0123500	POPTR_0005s13800	17	39	1
OS07G0123500	POPTR_0007s12150	18	45	1
OS07G0123500	POPTR_0007s12160	31	64	1
OS07G0123700	POPTR_0004s15790	61	63	1
OS07G0123700	POPTR_0009s11520	60	63	1
OS07G0123700	POPTR_0853s00200	12	49	1
OS07G0124000	POPTR_0002s11700	35	36	0
OS07G0124000	POPTR_0007s14770	37	35	0
OS07G0124000	POPTR_0014s00830	32	30	0
OS07G0124000	POPTR_0014s01440	34	34	0
OS07G0124500	POPTR_0002s01840	66	68	1
OS07G0124500	POPTR_0005s26650	65	68	1
OS07G0124500	POPTR_0016s06340	65	68	1
OS07G0124700	POPTR_0002s11550	54	28	0
OS07G0124700	POPTR_0005s19220	54	28	0
OS07G0124700	POPTR_0007s14690	53	26	0
OS07G0124700	POPTR_0014s01260	56	28	0
OS07G0124750	POPTR_0002s11490	70	71	1
OS07G0124750	POPTR_0005s19060	71	72	1
OS07G0124800	POPTR_0002s11530	44	46	1
OS07G0124800	POPTR_0005s19030	47	45	1
OS07G0125201	POPTR_0001s29530	47	50	0
OS07G0125201	POPTR_0001s29540	44	35	0
OS07G0125201	POPTR_0001s29560	42	44	0
OS07G0125201	POPTR_0009s08640	31	42	0
OS07G0125201	POPTR_0009s08650	40	43	0
OS07G0125201	POPTR_0009s08660	40	50	0
OS07G0125201	POPTR_0009s08670	42	45	0
OS07G0125201	POPTR_0009s08700	40	43	0
OS07G0125201	POPTR_0473s00200	34	45	0
OS07G0125201	POPTR_0473s00220	39	46	0
OS07G0126100	POPTR_0001s29530	47	50	0
OS07G0126100	POPTR_0001s29540	44	35	0
OS07G0126100	POPTR_0001s29560	42	44	0
OS07G0126100	POPTR_0009s08640	31	42	0
OS07G0126100	POPTR_0009s08650	40	43	0
OS07G0126100	POPTR_0009s08660	40	50	0
OS07G0126100	POPTR_0009s08670	42	45	0
OS07G0126100	POPTR_0009s08700	40	43	0
OS07G0126100	POPTR_0473s00200	34	45	0
OS07G0126100	POPTR_0473s00220	39	46	0
OS07G0126500	POPTR_0001s29530	47	50	0
OS07G0126500	POPTR_0001s29540	44	35	0
OS07G0126500	POPTR_0001s29560	42	44	0
OS07G0126500	POPTR_0009s08640	31	42	0
OS07G0126500	POPTR_0009s08650	40	43	0
OS07G0126500	POPTR_0009s08660	40	50	0
OS07G0126500	POPTR_0009s08670	42	45	0
OS07G0126500	POPTR_0009s08700	40	43	0
OS07G0126500	POPTR_0473s00200	34	45	0
OS07G0126500	POPTR_0473s00220	39	46	0
OS07G0127500	POPTR_0001s29530	39	42	0
OS07G0127500	POPTR_0001s29540	40	32	0
OS07G0127500	POPTR_0001s29560	38	40	0
OS07G0127500	POPTR_0009s08640	29	39	0
OS07G0127500	POPTR_0009s08650	37	40	0
OS07G0127500	POPTR_0009s08660	35	45	0
OS07G0127500	POPTR_0009s08670	38	41	0
OS07G0127500	POPTR_0009s08700	38	41	0
OS07G0127500	POPTR_0473s00200	29	38	0
OS07G0127500	POPTR_0473s00220	34	40	0
OS07G0129700	POPTR_0002s11390	23	32	0
OS07G0129700	POPTR_0002s11400	36	72	0
OS07G0131250	POPTR_0017s02720	18	31	0
OS07G0131600	POPTR_0004s24170	55	57	0
OS07G0131600	POPTR_0016s12820	56	58	0
OS07G0132300	POPTR_0002s11350	21	17	0
OS07G0132500	POPTR_0004s11100	24	51	0
OS07G0132500	POPTR_0006s08960	41	49	0
OS07G0132500	POPTR_0009s04110	49	33	0
OS07G0132600	POPTR_0001s17430	18	17	1
OS07G0132600	POPTR_0003s05850	18	18	1
OS07G0132600	POPTR_0006s26630	18	18	1
OS07G0132600	POPTR_0018s01390	18	16	1
OS07G0133000	POPTR_0016s10520	21	29	0
OS07G0133000	POPTR_1407s00200	44	35	0
OS07G0133000	POPTR_1896s00210	37	29	0
OS07G0133100	POPTR_0004s11100	9	52	0
OS07G0133100	POPTR_0006s08960	18	55	0
OS07G0133100	POPTR_0009s04110	27	48	0
OS07G0133500	POPTR_0001s29590	45	47	1
OS07G0133500	POPTR_0002s11320	57	59	1
OS07G0133500	POPTR_0005s19380	58	60	1
OS07G0133500	POPTR_0009s08730	46	47	1
OS07G0133700	POPTR_0001s12920	68	66	1
OS07G0134000	POPTR_0002s11270	36	55	1
OS07G0134000	POPTR_0002s11280	28	63	1
OS07G0134000	POPTR_0009s08840	60	62	1
OS07G0134000	POPTR_1711s00200	23	66	1
OS07G0134200	POPTR_0007s14500	70	70	1
OS07G0134400	POPTR_0004s03950	42	24	1
OS07G0134500	POPTR_0014s03370	72	41	0
OS07G0134600	POPTR_0002s26170	41	42	1
OS07G0134600	POPTR_0004s16250	43	37	1
OS07G0134600	POPTR_0009s11910	42	36	1
OS07G0134600	POPTR_0014s18350	35	37	1
OS07G0134700	POPTR_0009s11900	50	45	0
OS07G0134800	POPTR_0005s12530	89	88	1
OS07G0134800	POPTR_0007s12750	90	89	1
OS07G0137000	POPTR_0015s04260	45	3	1
OS07G0137800	POPTR_0004s16100	33	27	1
OS07G0137800	POPTR_0005s12590	34	30	1
OS07G0137800	POPTR_0007s12680	33	28	1
OS07G0137800	POPTR_0009s11810	32	26	1
OS07G0137900	POPTR_0002s26310	34	21	1
OS07G0137900	POPTR_0014s18000	15	35	1
OS07G0138100	POPTR_0002s05830	60	58	1
OS07G0138100	POPTR_0005s22690	29	67	1
OS07G0138100	POPTR_0005s22700	32	48	1
OS07G0139300	POPTR_0001s46470	38	37	1
OS07G0139300	POPTR_0011s16010	38	44	1
OS07G0139400	POPTR_0001s46400	78	78	1
OS07G0139400	POPTR_0006s02280	75	81	1
OS07G0139400	POPTR_0011s15960	79	79	1
OS07G0139400	POPTR_0016s02120	73	82	1
OS07G0139500	POPTR_0015s04260	30	3	1
OS07G0141100	POPTR_0018s09830	30	51	1
OS07G0141400	POPTR_0002s05660	72	70	0
OS07G0141400	POPTR_0005s22830	73	71	0
OS07G0141600	POPTR_0002s17650	81	81	1
OS07G0141600	POPTR_0014s09840	82	81	1
OS07G0142000	POPTR_0002s05650	59	59	1
OS07G0142000	POPTR_0005s22840	56	55	1
OS07G0142700	POPTR_0014s02560	38	39	1
OS07G0142700	POPTR_0014s02570	37	38	1
OS07G0142700	POPTR_1203s00200	33	38	1
OS07G0142900	POPTR_0002s05640	70	71	0
OS07G0142900	POPTR_0005s22850	69	70	0
OS07G0142900	POPTR_0005s22860	67	68	0
OS07G0143000	POPTR_0002s05640	76	77	0
OS07G0143000	POPTR_0005s22850	75	76	0
OS07G0143000	POPTR_0005s22860	69	71	0
OS07G0143200	POPTR_0002s05630	30	23	1
OS07G0143200	POPTR_0005s22870	28	18	1
OS07G0143600	POPTR_0001s01460	31	41	1
OS07G0143700	POPTR_0006s02500	57	32	1
OS07G0143700	POPTR_0016s02340	57	30	1
OS07G0144500	POPTR_0012s14940	30	29	1
OS07G0144500	POPTR_0015s15280	30	28	1
OS07G0144900	POPTR_0005s09760	56	16	1
OS07G0144900	POPTR_0016s02820	52	15	1
OS07G0145400	POPTR_0001s47000	58	62	1
OS07G0145400	POPTR_0011s16660	61	61	1
OS07G0147500	POPTR_0001s42970	60	60	0
OS07G0147500	POPTR_0001s42980	55	54	0
OS07G0147500	POPTR_0011s14540	59	59	0
OS07G0147500	POPTR_0011s14550	51	51	0
OS07G0147550	POPTR_0001s42970	61	62	0
OS07G0147550	POPTR_0001s42980	57	56	0
OS07G0147550	POPTR_0011s14540	60	61	0
OS07G0147550	POPTR_0011s14550	55	56	0
OS07G0147600	POPTR_0001s47120	45	59	1
OS07G0147600	POPTR_0011s16750	53	55	1
OS07G0147700	POPTR_0001s47110	66	64	0
OS07G0147700	POPTR_0011s16740	66	65	0
OS07G0147700	POPTR_0014s14040	70	70	0
OS07G0147800	POPTR_0001s47100	22	20	1
OS07G0147800	POPTR_0011s16730	24	20	1
OS07G0147900	POPTR_0001s38080	79	79	1
OS07G0148200	POPTR_0006s18670	31	34	0
OS07G0148200	POPTR_0006s18690	33	35	0
OS07G0148200	POPTR_0009s08200	32	33	0
OS07G0148200	POPTR_0009s13580	32	32	0
OS07G0148200	POPTR_0013s12310	38	40	0
OS07G0148200	POPTR_0013s14010	37	39	0
OS07G0148200	POPTR_0018s10400	34	36	0
OS07G0148800	POPTR_0001s36790	0	0	1
OS07G0148800	POPTR_0001s36800	64	73	1
OS07G0148800	POPTR_0011s09250	70	36	1
OS07G0148800	POPTR_0011s09260	1	0	1
OS07G0148900	POPTR_0006s27030	66	68	1
OS07G0148900	POPTR_0018s01720	64	65	1
OS07G0149900	POPTR_0007s03690	46	41	1
OS07G0149900	POPTR_0019s02460	46	42	1
OS07G0149900	POPTR_0280s00230	42	47	1
OS07G0150100	POPTR_0001s36870	61	62	1
OS07G0150200	POPTR_0001s14870	76	73	0
OS07G0150200	POPTR_0002s05710	74	70	0
OS07G0150200	POPTR_0003s17960	75	75	0
OS07G0150200	POPTR_0005s22790	73	69	0
OS07G0150500	POPTR_0011s02570	47	56	1
OS07G0150700	POPTR_0006s06160	80	78	1
OS07G0150700	POPTR_0025s00500	78	74	1
OS07G0151200	POPTR_0006s01630	60	62	1
OS07G0151200	POPTR_0006s01640	57	59	1
OS07G0151200	POPTR_0016s01190	60	62	1
OS07G0151300	POPTR_0005s17140	64	64	1
OS07G0152000	POPTR_0004s06440	33	31	1
OS07G0152000	POPTR_0011s02350	36	33	1
OS07G0152200	POPTR_0011s14310	60	60	1
OS07G0152700	POPTR_0001s40510	36	32	0
OS07G0152700	POPTR_0001s42740	21	47	0
OS07G0152700	POPTR_0001s42750	42	38	0
OS07G0152700	POPTR_0001s42760	42	38	0
OS07G0152700	POPTR_0001s42770	40	29	0
OS07G0152700	POPTR_0001s42780	41	37	0
OS07G0152700	POPTR_0001s42790	41	36	0
OS07G0152700	POPTR_0001s42800	42	37	0
OS07G0152700	POPTR_0001s42820	42	37	0
OS07G0152700	POPTR_0001s42830	31	34	0
OS07G0152700	POPTR_0005s04000	35	37	0
OS07G0152700	POPTR_0006s07690	30	48	0
OS07G0152700	POPTR_0011s11420	40	36	0
OS07G0152700	POPTR_0011s11430	36	32	0
OS07G0152700	POPTR_0011s11440	40	36	0
OS07G0152700	POPTR_0011s11450	30	34	0
OS07G0152700	POPTR_0011s14380	36	33	0
OS07G0152700	POPTR_0011s14390	27	33	0
OS07G0152700	POPTR_0011s14400	28	32	0
OS07G0152700	POPTR_0011s14410	41	37	0
OS07G0152700	POPTR_0019s15090	38	34	0
OS07G0152700	POPTR_0019s15100	38	34	0
OS07G0152700	POPTR_0240s00200	16	46	0
OS07G0152700	POPTR_0240s00210	30	31	0
OS07G0152700	POPTR_0256s00200	38	27	0
OS07G0152700	POPTR_0256s00210	40	35	0
OS07G0152700	POPTR_0256s00220	14	23	0
OS07G0152700	POPTR_0700s00200	39	35	0
OS07G0152700	POPTR_0700s00210	35	33	0
OS07G0152700	POPTR_0878s00200	20	29	0
OS07G0152700	POPTR_0878s00210	38	34	0
OS07G0152700	POPTR_1874s00200	27	51	0
OS07G0152800	POPTR_0014s17220	58	53	0
OS07G0152800	POPTR_0017s04970	60	57	0
OS07G0152900	POPTR_0001s40480	86	86	0
OS07G0152900	POPTR_0011s11390	85	85	0
OS07G0153300	POPTR_0011s02250	60	41	1
OS07G0153300	POPTR_0011s08220	21	31	1
OS07G0153300	POPTR_0011s08230	39	48	1
OS07G0153400	POPTR_0006s20830	60	60	1
OS07G0154100	POPTR_0001s40420	60	58	1
OS07G0154100	POPTR_0011s02230	58	56	1
OS07G0154100	POPTR_0011s08240	58	56	1
OS07G0154100	POPTR_0011s11370	59	58	1
OS07G0154300	POPTR_0011s08260	45	58	0
OS07G0154400	POPTR_0006s02430	49	36	1
OS07G0155100	POPTR_0005s06180	57	54	1
OS07G0155200	POPTR_0010s16480	42	55	1
OS07G0155600	POPTR_0006s12900	41	41	1
OS07G0155600	POPTR_0016s09210	38	40	1
OS07G0157900	POPTR_0016s06880	0	0	1
OS07G0157900	POPTR_0016s06890	49	28	1
OS07G0158200	POPTR_0016s06880	23	76	1
OS07G0158200	POPTR_0016s06890	49	74	1
OS07G0158300	POPTR_0006s21650	37	41	1
OS07G0158300	POPTR_0016s06870	37	41	1
OS07G0158400	POPTR_0013s10570	31	34	0
OS07G0158400	POPTR_0013s11350	34	43	0
OS07G0158400	POPTR_0019s11080	38	40	0
OS07G0158500	POPTR_0006s21640	26	30	1
OS07G0158500	POPTR_0016s06860	25	30	1
OS07G0158800	POPTR_0001s18870	20	36	1
OS07G0158800	POPTR_0001s22290	45	40	1
OS07G0158800	POPTR_0008s01950	47	49	1
OS07G0158800	POPTR_0009s02240	45	41	1
OS07G0158800	POPTR_0010s24910	48	50	1
OS07G0158900	POPTR_0016s11570	21	24	1
OS07G0158900	POPTR_0091s00230	12	25	1
OS07G0159500	POPTR_0001s01370	51	58	0
OS07G0159500	POPTR_0008s04170	47	51	0
OS07G0159500	POPTR_0010s22660	47	55	0
OS07G0159600	POPTR_0008s01970	30	35	1
OS07G0159600	POPTR_0008s01980	31	34	1
OS07G0159600	POPTR_0010s24940	30	35	1
OS07G0159600	POPTR_0010s24950	30	26	1
OS07G0159600	POPTR_0010s24960	37	41	1
OS07G0159600	POPTR_0010s24970	28	29	1
OS07G0159700	POPTR_0001s22230	38	44	1
OS07G0159700	POPTR_0009s02090	38	43	1
OS07G0159800	POPTR_0006s21600	45	45	1
OS07G0159800	POPTR_0016s06810	49	49	1
OS07G0159900	POPTR_0006s21590	33	29	1
OS07G0159900	POPTR_0008s01670	36	23	1
OS07G0159900	POPTR_0010s24990	36	24	1
OS07G0159900	POPTR_0016s06800	32	33	1
OS07G0159900	POPTR_0162s00230	32	23	1
OS07G0160000	POPTR_0001s22200	39	54	1
OS07G0160000	POPTR_0006s21550	38	52	1
OS07G0160000	POPTR_0016s06770	23	47	1
OS07G0160100	POPTR_0001s22180	45	37	1
OS07G0160100	POPTR_0016s06760	49	49	1
OS07G0160300	POPTR_0002s05730	50	49	1
OS07G0160500	POPTR_0016s11570	21	17	1
OS07G0160500	POPTR_0091s00230	18	25	1
OS07G0160600	POPTR_0006s21460	68	70	0
OS07G0160600	POPTR_0008s01310	65	67	0
OS07G0160600	POPTR_0010s25110	62	68	0
OS07G0160600	POPTR_0016s06680	66	68	0
OS07G0160600	POPTR_0073s00210	48	63	0
OS07G0160600	POPTR_0276s00200	35	67	0
OS07G0161000	POPTR_0001s42120	8	53	0
OS07G0161000	POPTR_0004s20190	46	45	0
OS07G0161000	POPTR_0005s17890	9	44	0
OS07G0161000	POPTR_0009s15380	47	44	0
OS07G0161500	POPTR_0016s11570	22	23	1
OS07G0161500	POPTR_0091s00230	13	24	1
OS07G0161600	POPTR_0006s21390	66	63	1
OS07G0161600	POPTR_0016s06590	41	66	1
OS07G0162100	POPTR_0008s01340	45	47	0
OS07G0162100	POPTR_0008s01360	43	44	0
OS07G0162100	POPTR_0008s01370	44	47	0
OS07G0162100	POPTR_0010s25140	44	46	0
OS07G0162100	POPTR_0010s25150	48	50	0
OS07G0162100	POPTR_0010s25160	45	47	0
OS07G0162300	POPTR_0015s10810	67	59	1
OS07G0162400	POPTR_0006s21320	30	43	1
OS07G0162400	POPTR_0009s15770	44	44	1
OS07G0162400	POPTR_0016s06500	31	41	1
OS07G0162500	POPTR_0006s21320	31	45	1
OS07G0162500	POPTR_0009s15770	44	44	1
OS07G0162500	POPTR_0016s06500	32	42	1
OS07G0162600	POPTR_0006s21320	30	43	1
OS07G0162600	POPTR_0009s15770	40	41	1
OS07G0162600	POPTR_0016s06500	29	39	1
OS07G0162700	POPTR_0006s21320	30	45	1
OS07G0162700	POPTR_0009s15770	45	48	1
OS07G0162700	POPTR_0016s06500	30	42	1
OS07G0162900	POPTR_0006s21320	28	49	1
OS07G0162900	POPTR_0009s15770	45	54	1
OS07G0162900	POPTR_0016s06500	28	45	1
OS07G0163000	POPTR_0006s21310	18	14	1
OS07G0163000	POPTR_0016s06470	31	40	1
OS07G0163000	POPTR_0016s06480	17	13	1
OS07G0163200	POPTR_0016s11570	21	25	1
OS07G0163200	POPTR_0091s00230	13	26	1
OS07G0163500	POPTR_0004s08980	55	22	1
OS07G0163500	POPTR_0005s14610	71	23	1
OS07G0163900	POPTR_0006s24730	47	51	1
OS07G0164000	POPTR_0001s46980	44	43	1
OS07G0164000	POPTR_0011s16650	42	46	1
OS07G0164100	POPTR_0012s05730	49	52	1
OS07G0164200	POPTR_0009s15720	33	26	1
OS07G0164300	POPTR_0007s02490	50	61	1
OS07G0164500	POPTR_0004s09960	32	57	1
OS07G0164500	POPTR_0004s09980	13	47	1
OS07G0164500	POPTR_0005s15720	33	59	1
OS07G0164500	POPTR_0005s15730	20	51	1
OS07G0164600	POPTR_0012s11490	60	61	0
OS07G0164600	POPTR_0015s12240	64	63	0
OS07G0164900	POPTR_0004s20280	59	26	0
OS07G0164900	POPTR_0009s15560	57	27	0
OS07G0164900	POPTR_0009s15580	55	25	0
OS07G0165000	POPTR_0004s07710	59	53	0
OS07G0165000	POPTR_0017s01720	81	56	0
OS07G0165100	POPTR_0013s05220	54	42	0
OS07G0165200	POPTR_0013s05200	65	45	1
OS07G0166100	POPTR_0001s31300	65	66	1
OS07G0166100	POPTR_0019s01500	64	65	1
OS07G0166100	POPTR_0022s00550	54	65	1
OS07G0166500	POPTR_0013s07980	20	4	1
OS07G0166500	POPTR_0019s06950	24	5	1
OS07G0166700	POPTR_0008s01490	45	48	1
OS07G0166700	POPTR_0013s06050	52	50	1
OS07G0166700	POPTR_0019s05520	54	55	1
OS07G0166800	POPTR_0013s06060	97	97	0
OS07G0166800	POPTR_0015s07520	95	95	0
OS07G0166800	POPTR_0019s05540	96	96	0
OS07G0167000	POPTR_0006s04620	71	67	0
OS07G0167000	POPTR_0016s04310	70	67	0
OS07G0167100	POPTR_0001s11020	76	59	0
OS07G0167100	POPTR_0003s14370	76	59	0
OS07G0167200	POPTR_0019s05580	60	75	1
OS07G0168000	POPTR_0013s06180	49	67	1
OS07G0168000	POPTR_0013s06190	17	55	1
OS07G0168000	POPTR_0019s05650	27	63	1
OS07G0168000	POPTR_0019s05660	34	74	1
OS07G0168600	POPTR_0013s05620	62	62	1
OS07G0168600	POPTR_0019s04850	64	60	1
OS07G0169500	POPTR_0012s14290	34	35	1
OS07G0169500	POPTR_0012s14300	34	34	1
OS07G0169500	POPTR_0015s14300	35	36	1
OS07G0169500	POPTR_0015s14340	33	41	1
OS07G0169600	POPTR_0002s04060	45	45	1
OS07G0169600	POPTR_0002s04070	43	43	1
OS07G0169600	POPTR_0002s04150	30	39	1
OS07G0169600	POPTR_0005s01660	44	43	1
OS07G0169600	POPTR_0005s24440	43	42	1
OS07G0169600	POPTR_0056s00260	43	42	1
OS07G0169700	POPTR_0002s15260	52	52	0
OS07G0169700	POPTR_0012s14040	51	49	0
OS07G0169700	POPTR_0014s06960	50	48	0
OS07G0169700	POPTR_0015s14030	51	49	0
OS07G0169800	POPTR_0004s04850	14	32	0
OS07G0169800	POPTR_0018s00650	18	30	0
OS07G0170000	POPTR_0013s05560	54	56	0
OS07G0170000	POPTR_0013s05570	52	55	0
OS07G0170000	POPTR_0019s04910	50	53	0
OS07G0170000	POPTR_0019s04920	44	45	0
OS07G0170000	POPTR_0446s00200	45	51	0
OS07G0170100	POPTR_0003s20830	75	76	1
OS07G0170200	POPTR_0013s05590	38	36	0
OS07G0170200	POPTR_0013s05600	45	65	0
OS07G0170200	POPTR_0019s04880	77	47	0
OS07G0170300	POPTR_0001s03940	35	37	1
OS07G0170300	POPTR_0003s20840	40	39	1
OS07G0170300	POPTR_0019s04990	34	37	1
OS07G0170800	POPTR_0008s17530	58	44	1
OS07G0170800	POPTR_0010s07050	45	65	1
OS07G0171100	POPTR_0001s04000	52	49	0
OS07G0171100	POPTR_0003s20890	61	59	0
OS07G0171200	POPTR_0006s24940	52	45	1
OS07G0171200	POPTR_0019s05000	53	46	1
OS07G0171200	POPTR_0846s00200	31	62	1
OS07G0171300	POPTR_0019s05010	77	74	1
OS07G0172200	POPTR_0004s06800	42	35	1
OS07G0172500	POPTR_0009s07520	77	79	1
OS07G0172600	POPTR_0016s11000	47	44	1
OS07G0172900	POPTR_0010s09590	75	66	1
OS07G0172900	POPTR_0420s00220	31	80	1
OS07G0173100	POPTR_0008s15390	46	46	1
OS07G0173100	POPTR_0010s09640	47	34	1
OS07G0173200	POPTR_0008s15290	43	44	1
OS07G0173400	POPTR_0001s40330	5	8	1
OS07G0173501	POPTR_0002s05220	59	59	1
OS07G0173501	POPTR_0005s23280	59	59	1
OS07G0173700	POPTR_0002s05220	59	57	1
OS07G0173700	POPTR_0005s23280	59	57	1
OS07G0174200	POPTR_0002s05220	58	49	1
OS07G0174200	POPTR_0005s23280	58	49	1
OS07G0174400	POPTR_0002s05120	37	25	0
OS07G0174400	POPTR_0002s05130	43	29	0
OS07G0174400	POPTR_0002s05140	45	36	0
OS07G0174400	POPTR_0005s23340	45	36	0
OS07G0174400	POPTR_0005s23350	38	26	0
OS07G0174400	POPTR_0008s15490	39	34	0
OS07G0174400	POPTR_0010s09540	41	33	0
OS07G0174400	POPTR_0010s09550	39	30	0
OS07G0174900	POPTR_0002s05120	39	34	0
OS07G0174900	POPTR_0002s05130	43	38	0
OS07G0174900	POPTR_0002s05140	47	48	0
OS07G0174900	POPTR_0005s23340	46	47	0
OS07G0174900	POPTR_0005s23350	39	35	0
OS07G0174900	POPTR_0008s15490	39	44	0
OS07G0174900	POPTR_0010s09540	42	43	0
OS07G0174900	POPTR_0010s09550	43	44	0
OS07G0175000	POPTR_0002s05120	28	25	0
OS07G0175000	POPTR_0002s05130	30	26	0
OS07G0175000	POPTR_0002s05140	28	29	0
OS07G0175000	POPTR_0005s23340	28	30	0
OS07G0175000	POPTR_0005s23350	28	25	0
OS07G0175000	POPTR_0008s15490	31	36	0
OS07G0175000	POPTR_0010s09540	29	30	0
OS07G0175000	POPTR_0010s09550	30	30	0
OS07G0175100	POPTR_0002s05040	60	66	1
OS07G0175100	POPTR_0005s23520	21	53	1
OS07G0175200	POPTR_0001s17870	44	23	1
OS07G0175500	POPTR_0002s05110	35	21	1
OS07G0175500	POPTR_0005s23360	35	20	1
OS07G0175500	POPTR_0008s15500	40	24	1
OS07G0175500	POPTR_0010s09530	44	25	1
OS07G0175600	POPTR_0002s05120	46	40	0
OS07G0175600	POPTR_0002s05130	39	34	0
OS07G0175600	POPTR_0002s05140	39	40	0
OS07G0175600	POPTR_0005s23340	42	43	0
OS07G0175600	POPTR_0005s23350	46	41	0
OS07G0175600	POPTR_0008s15490	39	44	0
OS07G0175600	POPTR_0010s09540	45	46	0
OS07G0175600	POPTR_0010s09550	43	43	0
OS07G0175750	POPTR_0004s23900	55	38	0
OS07G0175900	POPTR_0002s05090	67	70	1
OS07G0175900	POPTR_0005s23440	68	69	1
OS07G0175900	POPTR_0008s15550	65	64	1
OS07G0175900	POPTR_0010s09440	66	65	1
OS07G0176200	POPTR_0008s15590	35	37	1
OS07G0176200	POPTR_0010s09350	35	37	1
OS07G0176500	POPTR_0008s15620	21	46	1
OS07G0176500	POPTR_0010s09310	51	46	1
OS07G0176500	POPTR_0010s09320	50	46	1
OS07G0176900	POPTR_0005s05360	68	66	0
OS07G0176900	POPTR_0013s03700	66	65	0
OS07G0177100	POPTR_0003s04710	11	56	1
OS07G0177100	POPTR_0003s04720	22	16	1
OS07G0177200	POPTR_0008s15690	38	41	0
OS07G0178100	POPTR_0002s04910	65	69	1
OS07G0178100	POPTR_0005s23610	71	71	1
OS07G0178100	POPTR_1438s00200	7	86	1
OS07G0178600	POPTR_0002s04900	47	52	1
OS07G0178600	POPTR_0005s23640	49	50	1
OS07G0178600	POPTR_0008s15740	47	51	1
OS07G0178600	POPTR_0010s09210	46	48	1
OS07G0178700	POPTR_0008s15760	40	44	0
OS07G0178700	POPTR_0008s15770	40	43	0
OS07G0178700	POPTR_0008s15780	43	47	0
OS07G0178700	POPTR_0008s15800	45	49	0
OS07G0178700	POPTR_2515s00200	20	48	0
OS07G0178800	POPTR_0008s15760	39	41	0
OS07G0178800	POPTR_0008s15770	39	41	0
OS07G0178800	POPTR_0008s15780	42	45	0
OS07G0178800	POPTR_0008s15800	44	46	0
OS07G0178800	POPTR_2515s00200	21	48	0
OS07G0178900	POPTR_0004s20930	87	87	1
OS07G0178900	POPTR_0009s16220	76	78	1
OS07G0179000	POPTR_0003s20190	43	46	1
OS07G0179300	POPTR_0002s04790	72	70	0
OS07G0179300	POPTR_0005s23740	74	72	0
OS07G0179300	POPTR_0008s15920	73	71	0
OS07G0179500	POPTR_0002s04760	24	19	0
OS07G0179500	POPTR_0005s23770	24	19	0
OS07G0180700	POPTR_0009s02680	39	14	0
OS07G0180700	POPTR_0010s25470	2	2	0
OS07G0180900	POPTR_0006s13470	70	76	1
OS07G0180900	POPTR_0006s13480	74	74	1
OS07G0180900	POPTR_0016s08520	73	73	1
OS07G0181000	POPTR_0005s23820	18	59	1
OS07G0181000	POPTR_0008s15950	79	75	1
OS07G0181000	POPTR_0010s09090	78	75	1
OS07G0181700	POPTR_0002s04680	70	70	1
OS07G0181700	POPTR_0005s23880	70	64	1
OS07G0181800	POPTR_0010s08960	36	57	0
OS07G0182000	POPTR_0002s04660	16	30	1
OS07G0182000	POPTR_0005s05470	28	31	1
OS07G0182000	POPTR_0005s23900	28	27	1
OS07G0182000	POPTR_0013s03800	30	33	1
OS07G0182100	POPTR_0002s04640	62	65	0
OS07G0182100	POPTR_0005s23920	62	65	0
