Gene stable ID	Oryza punctata gene stable ID	% identity	Oryza punctata % identity	Orthology confidence [0 low, 1 high]
OS05G0534600	OPUNC05G21310	87	83	1
OS05G0534800	OPUNC05G21320	64	8	0
OS05G0534900	OPUNC05G21340	96	96	1
OS05G0535100	OPUNC05G21360	95	95	1
OS05G0535200	OPUNC05G21370	76	28	1
OS05G0535400	OPUNC05G21380	92	91	1
OS05G0535500	OPUNC05G21390	98	98	1
OS05G0535600	OPUNC05G21400	85	45	1
OS05G0535800	OPUNC05G21410	79	86	1
OS05G0535900	OPUNC05G21420	97	97	1
OS05G0536200	OPUNC05G21430	91	94	1
OS05G0536250	OPUNC05G21440	83	82	1
OS05G0536400	OPUNC05G21450	91	99	1
OS05G0536800	OPUNC04G07800	18	21	0
OS05G0536900	OPUNC05G21460	76	92	1
OS05G0537100	OPUNC05G21470	96	96	1
OS05G0537200	OPUNC05G21480	98	19	0
OS05G0537300	OPUNC05G21480	75	14	0
OS05G0537400	OPUNC05G21490	89	67	1
OS05G0537700	OPUNC05G21510	82	43	1
OS05G0538250	OPUNC09G13760	71	37	0
OS05G0538900	OPUNC09G13770	69	43	1
OS05G0539150	OPUNC05G21520	80	22	1
OS05G0539300	OPUNC05G21560	89	51	1
OS05G0539400	OPUNC05G21570	95	94	1
OS05G0539400	OPUNC05G21580	93	84	1
OS05G0539500	OPUNC05G21590	73	69	1
OS05G0539600	OPUNC05G21600	63	32	0
OS05G0539700	OPUNC05G21610	95	96	1
OS05G0539800	OPUNC05G21620	95	79	1
OS05G0539900	OPUNC05G21630	93	62	1
OS05G0540000	OPUNC05G21640	98	98	1
OS05G0540100	OPUNC05G21660	93	98	1
OS05G0540200	OPUNC05G21670	100	77	1
OS05G0540800	OPUNC05G21700	78	90	1
OS05G0540900	OPUNC05G21710	79	77	1
OS05G0541100	OPUNC05G21720	96	94	1
OS05G0541200	OPUNC05G21730	95	95	1
OS05G0541400	OPUNC05G21740	68	69	1
OS05G0541700	OPUNC05G21780	61	57	1
OS05G0541750	OPUNC01G28020	56	77	0
OS05G0541800	OPUNC05G21790	82	37	1
OS05G0541900	OPUNC05G21800	80	43	0
OS05G0542001	OPUNC05G21830	92	93	1
OS05G0542100	OPUNC05G21840	98	98	1
OS05G0542200	OPUNC05G21860	97	89	1
OS05G0542300	OPUNC05G21870	85	82	1
OS05G0542300	OPUNC05G21930	85	82	1
OS05G0542500	OPUNC05G21880	86	87	1
OS05G0542500	OPUNC05G21940	86	87	1
OS05G0542600	OPUNC05G21890	88	80	0
OS05G0542600	OPUNC05G21950	88	80	0
OS05G0542732	OPUNC05G21900	82	83	0
OS05G0542732	OPUNC05G21960	82	83	0
OS05G0542800	OPUNC05G21970	94	94	1
OS05G0542900	OPUNC05G21910	86	69	1
OS05G0543000	OPUNC05G22000	83	85	1
OS05G0543100	OPUNC05G22010	83	82	1
OS05G0543200	OPUNC05G22020	98	98	1
OS05G0543300	OPUNC05G22030	83	99	1
OS05G0543400	OPUNC05G22040	90	91	1
OS05G0543600	OPUNC05G22050	88	80	1
OS05G0543700	OPUNC05G22060	94	94	1
OS05G0544900	OPUNC05G22070	47	57	1
OS05G0545000	OPUNC05G22080	93	97	1
OS05G0545200	OPUNC05G22090	94	93	1
OS05G0545400	OPUNC05G22110	71	34	1
OS05G0545600	OPUNC05G22120	95	82	1
OS05G0545900	OPUNC05G22130	48	27	1
OS05G0546300	OPUNC05G22190	58	72	1
OS05G0546400	OPUNC05G22200	76	77	1
OS05G0546500	OPUNC05G22210	91	42	1
OS05G0546800	OPUNC05G22130	34	26	1
OS05G0547100	OPUNC03G31470	41	20	1
OS05G0547600	OPUNC05G22160	36	55	1
OS05G0547700	OPUNC10G06290	93	17	1
OS05G0547850	OPUNC05G22210	99	78	1
OS05G0548100	OPUNC05G22220	90	91	1
OS05G0548200	OPUNC05G22230	88	87	1
OS05G0548500	OPUNC05G22240	93	47	1
OS05G0548600	OPUNC05G22250	90	89	1
OS05G0548800	OPUNC05G22260	88	36	1
OS05G0548900	OPUNC05G22270	95	97	0
OS05G0549000	OPUNC05G22280	98	98	1
OS05G0549100	OPUNC05G22290	98	97	1
OS05G0549300	OPUNC12G06520	53	24	1
OS05G0549500	OPUNC05G22340	30	83	1
OS05G0549600	OPUNC05G22350	80	47	1
OS05G0549700	OPUNC05G22360	98	98	1
OS05G0549800	OPUNC05G22370	81	70	1
OS05G0549900	OPUNC05G22380	84	66	1
OS05G0550000	OPUNC05G22390	61	37	1
OS05G0550100	OPUNC05G22410	76	80	1
OS05G0550250	OPUNC05G22420	100	100	1
OS05G0550300	OPUNC05G22430	93	87	1
OS05G0550600	OPUNC05G22450	96	93	1
OS05G0550800	OPUNC05G22470	85	85	1
OS05G0551000	OPUNC05G22480	97	68	1
OS05G0551100	OPUNC05G22490	78	76	1
OS05G0551500	OPUNC05G22510	78	84	1
OS05G0551600	OPUNC05G22520	86	87	1
OS05G0551700	OPUNC05G22530	88	88	1
OS05G0551900	OPUNC05G22550	96	94	1
OS05G0552100	OPUNC05G22560	91	89	1
OS05G0552200	OPUNC05G22570	89	90	1
OS05G0552300	OPUNC05G22580	98	98	1
OS05G0552400	OPUNC05G22590	93	94	1
OS05G0552500	OPUNC05G22600	92	95	1
OS05G0552600	OPUNC05G22610	78	93	1
OS05G0552700	OPUNC05G22620	86	94	1
OS05G0552800	OPUNC05G22630	85	90	1
OS05G0553000	OPUNC05G22640	97	46	1
OS05G0553700	OPUNC05G22660	99	99	1
OS05G0553800	OPUNC05G22670	96	90	1
OS05G0554000	OPUNC05G22680	87	91	1
OS05G0554100	OPUNC05G22690	94	94	1
OS05G0554400	OPUNC05G22700	90	91	1
OS05G0554500	OPUNC05G22710	97	97	1
OS05G0554800	OPUNC05G22730	88	86	1
OS05G0555000	OPUNC05G22750	80	44	1
OS05G0555300	OPUNC05G22770	72	72	1
OS05G0555600	OPUNC05G22780	96	28	1
OS05G0555700	OPUNC05G22790	89	85	1
OS05G0555800	OPUNC05G22800	98	99	1
OS05G0556000	OPUNC05G22810	94	53	1
OS05G0556100	OPUNC05G22820	99	97	1
OS05G0556300	OPUNC05G22830	92	91	1
OS05G0556400	OPUNC05G22840	96	96	1
OS05G0556600	OPUNC05G22850	68	23	0
OS05G0556700	OPUNC05G22860	98	56	1
OS05G0556800	OPUNC05G22870	93	95	1
OS05G0556900	OPUNC05G22800	99	99	1
OS05G0557000	OPUNC05G22890	100	100	1
OS05G0557100	OPUNC05G22900	89	86	1
OS05G0557200	OPUNC05G22910	83	90	0
OS05G0557400	OPUNC05G22960	95	96	1
OS05G0557500	OPUNC05G22970	96	47	1
OS05G0557600	OPUNC05G22980	97	97	1
OS05G0557800	OPUNC05G23000	88	87	1
OS05G0557900	OPUNC05G23010	71	70	0
OS05G0558000	OPUNC05G23030	87	87	1
OS05G0558400	OPUNC10G16040	87	84	0
OS05G0558800	OPUNC05G23050	97	97	1
OS05G0558900	OPUNC05G23060	98	99	1
OS05G0559000	OPUNC05G23070	89	84	1
OS05G0559316	OPUNC05G23090	91	51	1
OS05G0559350	OPUNC05G23100	91	92	1
OS05G0559600	OPUNC05G23120	99	98	1
OS05G0559800	OPUNC05G23130	72	92	1
OS05G0559900	OPUNC05G23140	91	93	1
OS05G0560000	OPUNC05G23160	98	98	1
OS05G0560100	OPUNC05G23170	84	84	1
OS05G0560200	OPUNC05G23180	93	93	1
OS05G0560300	OPUNC05G23190	92	90	1
OS05G0560400	OPUNC05G23200	73	76	1
OS05G0560500	OPUNC05G23210	91	90	1
OS05G0560600	OPUNC05G23220	75	75	1
OS05G0560900	OPUNC05G23240	83	86	1
OS05G0561400	OPUNC05G23270	84	81	1
OS05G0561500	OPUNC05G23280	88	97	1
OS05G0561600	OPUNC05G23290	94	95	1
OS05G0562000	OPUNC05G23300	56	39	1
OS05G0562000	OPUNC05G23310	11	8	1
OS05G0562200	OPUNC05G23320	90	90	1
OS05G0562300	OPUNC05G23330	97	97	1
OS05G0562400	OPUNC05G23340	97	77	1
OS05G0562800	OPUNC05G23350	79	86	1
OS05G0563000	OPUNC05G23360	98	99	1
OS05G0563050	OPUNC05G23370	93	44	1
OS05G0563100	OPUNC05G23370	67	12	1
OS05G0563400	OPUNC05G23380	96	96	1
OS05G0563400	OPUNC05G23400	96	96	1
OS05G0563500	OPUNC05G23390	50	29	1
OS05G0563500	OPUNC05G23410	50	29	1
OS05G0563550	OPUNC05G23420	95	44	1
OS05G0564000	OPUNC05G23440	80	40	0
OS05G0564100	OPUNC05G23450	100	100	1
OS05G0564200	OPUNC01G25770	77	61	0
OS05G0564300	OPUNC05G23460	90	90	1
OS05G0564400	OPUNC05G23470	100	100	1
OS05G0564500	OPUNC05G23480	100	12	0
OS05G0564601	OPUNC05G19790	38	27	1
OS05G0564700	OPUNC05G23490	90	52	1
OS05G0565000	OPUNC05G23500	97	48	0
OS05G0565100	OPUNC05G23510	96	98	1
OS05G0565200	OPUNC05G23520	94	93	1
OS05G0565400	OPUNC05G23530	96	95	1
OS05G0565500	OPUNC05G23540	95	92	1
OS05G0565701	OPUNC05G23550	82	81	1
OS05G0565900	OPUNC05G23560	53	55	1
OS05G0566200	OPUNC05G23570	64	55	1
OS05G0566300	OPUNC05G23580	74	36	1
OS05G0566400	OPUNC05G23590	97	77	1
OS05G0566500	OPUNC05G23600	100	100	1
OS05G0566600	OPUNC05G23610	99	66	1
OS05G0566800	OPUNC05G23660	79	82	1
OS05G0566900	OPUNC05G23650	96	96	1
OS05G0567100	OPUNC05G23680	98	93	1
OS05G0567200	OPUNC05G23690	91	87	1
OS05G0567300	OPUNC05G23700	98	54	1
OS05G0567400	OPUNC05G23710	97	98	1
OS05G0567500	OPUNC05G23720	87	71	1
OS05G0567600	OPUNC05G23730	100	100	1
OS05G0567800	OPUNC05G23740	94	94	1
OS05G0567900	OPUNC05G23750	71	89	1
OS05G0568000	OPUNC05G23760	96	96	1
OS05G0568100	OPUNC05G23770	94	94	1
OS05G0568300	OPUNC05G23790	72	74	0
OS05G0568600	OPUNC05G23820	70	31	0
OS05G0568900	OPUNC05G23830	93	92	1
OS05G0569100	OPUNC05G23840	45	61	1
OS05G0569300	OPUNC05G23850	97	97	1
OS05G0569400	OPUNC05G23860	81	22	1
OS05G0569900	OPUNC05G23920	83	13	0
OS05G0570200	OPUNC05G23930	90	68	1
OS05G0570350	OPUNC05G23890	80	87	1
OS05G0570400	OPUNC05G23880	85	92	1
OS05G0570900	OPUNC05G23970	89	90	1
OS05G0571000	OPUNC05G23980	89	93	1
OS05G0571100	OPUNC05G24000	95	95	1
OS05G0571200	OPUNC05G24020	90	80	1
OS05G0571300	OPUNC05G24030	77	89	1
OS05G0571400	OPUNC05G24030	37	22	1
OS05G0571600	OPUNC05G23620	64	64	1
OS05G0571700	OPUNC05G23670	81	86	1
OS05G0572000	OPUNC05G24070	79	78	1
OS05G0572700	OPUNC05G24080	85	88	0
OS05G0572900	OPUNC05G24090	95	96	1
OS05G0573000	OPUNC05G24100	48	25	1
OS05G0573200	OPUNC05G24110	55	99	1
OS05G0573300	OPUNC05G24120	91	97	1
OS05G0573500	OPUNC05G24130	79	93	1
OS05G0573600	OPUNC05G24150	89	90	1
OS05G0573700	OPUNC05G24160	99	99	1
OS05G0573800	OPUNC05G24170	89	87	1
OS05G0573900	OPUNC05G24180	98	38	1
OS05G0574000	OPUNC05G24190	90	90	1
OS05G0574100	OPUNC05G24200	97	97	1
OS05G0574300	OPUNC05G24210	97	97	1
OS05G0574400	OPUNC05G24220	99	98	1
OS05G0574500	OPUNC05G24230	100	97	1
OS05G0574600	OPUNC05G24240	95	85	1
OS05G0574700	OPUNC05G24250	82	96	1
OS05G0574800	OPUNC05G24260	97	97	1
OS05G0574900	OPUNC05G24270	86	86	1
OS05G0575000	OPUNC05G24280	96	44	1
OS05G0575300	OPUNC05G24300	97	55	1
OS05G0575400	OPUNC05G24310	89	63	1
OS05G0576300	OPUNC05G24330	90	90	1
OS05G0576500	OPUNC05G24340	84	55	1
OS05G0576600	OPUNC05G24350	89	93	1
OS05G0576700	OPUNC05G24360	82	82	1
OS05G0576800	OPUNC05G24400	97	97	1
OS05G0576800	OPUNC07G21980	97	97	1
OS05G0576900	OPUNC05G24420	85	86	1
OS05G0577100	OPUNC05G24440	90	90	1
OS05G0577200	OPUNC05G24450	95	95	1
OS05G0577500	OPUNC05G24460	90	91	1
OS05G0577700	OPUNC05G24470	93	37	1
OS05G0577900	OPUNC05G24480	91	93	1
OS05G0578000	OPUNC05G24490	80	90	1
OS05G0578100	OPUNC05G24500	75	79	0
OS05G0578500	OPUNC05G24520	92	94	1
OS05G0578600	OPUNC05G24530	97	53	1
OS05G0578900	OPUNC05G24550	87	92	1
OS05G0579000	OPUNC05G24570	93	99	1
OS05G0579100	OPUNC05G24580	82	89	0
OS05G0579200	OPUNC05G24590	88	89	1
OS05G0579300	OPUNC05G24610	56	79	1
OS05G0579600	OPUNC05G24630	83	69	1
OS05G0579700	OPUNC05G24640	81	82	1
OS05G0579800	OPUNC05G24650	100	100	1
OS05G0579900	OPUNC05G24660	65	50	0
OS05G0580000	OPUNC05G24670	97	97	1
OS05G0580500	OPUNC05G24510	56	7	0
OS05G0580550	OPUNC01G23410	23	11	0
OS05G0580550	OPUNC02G34070	21	3	0
OS05G0580550	OPUNC03G13510	17	10	0
OS05G0580550	OPUNC03G35360	24	7	0
OS05G0580550	OPUNC04G01810	5	11	0
OS05G0580550	OPUNC05G10190	18	6	0
OS05G0580550	OPUNC07G09520	24	12	0
OS05G0580550	OPUNC07G16620	42	22	0
OS05G0580900	OPUNC05G24370	78	55	1
OS05G0580900	OPUNC05G24390	77	54	1
OS05G0580900	OPUNC05G24980	49	48	1
OS05G0581100	OPUNC09G04650	80	21	1
OS05G0581300	OPUNC05G24680	92	96	1
OS05G0581700	OPUNC05G24690	91	92	1
OS05G0581800	OPUNC05G24700	89	87	1
OS05G0581900	OPUNC05G24710	49	27	1
OS05G0582000	OPUNC05G24720	92	94	0
OS05G0582100	OPUNC05G24730	95	98	1
OS05G0582300	OPUNC05G24740	98	77	1
OS05G0582600	OPUNC05G24760	89	45	1
OS05G0582800	OPUNC05G24780	93	93	1
OS05G0583000	OPUNC05G24790	61	64	1
OS05G0583400	OPUNC05G24800	82	81	1
OS05G0583500	OPUNC05G24810	95	89	1
OS05G0583600	OPUNC05G24820	96	20	1
OS05G0583950	OPUNC05G24830	89	86	1
OS05G0584200	OPUNC05G24850	100	100	1
OS05G0584300	OPUNC05G24860	39	59	1
OS05G0584400	OPUNC05G24880	64	53	1
OS05G0584600	OPUNC05G24890	96	95	1
OS05G0585400	OPUNC05G24960	99	90	1
OS05G0585500	OPUNC05G24970	89	94	1
OS05G0585700	OPUNC05G25000	89	86	1
OS05G0585800	OPUNC05G25040	83	84	1
OS05G0585900	OPUNC05G25050	96	96	1
OS05G0586200	OPUNC05G25060	98	98	1
OS05G0586300	OPUNC05G25080	80	75	1
OS05G0586400	OPUNC05G25090	94	94	1
OS05G0586500	OPUNC05G25100	97	97	1
OS05G0586600	OPUNC05G25110	57	41	1
OS05G0586700	OPUNC05G25120	79	75	1
OS05G0586900	OPUNC05G25130	94	92	1
OS05G0587000	OPUNC05G25150	95	89	1
OS05G0587100	OPUNC05G25160	96	85	1
OS05G0587200	OPUNC05G25170	88	32	1
OS05G0587300	OPUNC05G25190	90	71	1
OS05G0588100	OPUNC05G25230	67	79	1
OS05G0588200	OPUNC05G25240	89	81	1
OS05G0588500	OPUNC05G25290	93	92	1
OS05G0588700	OPUNC05G25310	83	84	1
OS05G0588850	OPUNC05G25330	95	83	1
OS05G0588900	OPUNC05G25340	92	66	1
OS05G0589000	OPUNC05G25350	96	97	1
OS05G0589200	OPUNC05G25360	92	77	1
OS05G0589400	OPUNC05G25370	89	90	1
OS05G0589600	OPUNC05G25380	95	45	1
OS05G0589700	OPUNC05G25390	76	59	1
OS05G0589700	OPUNC05G25400	97	48	1
OS05G0590000	OPUNC05G25430	94	93	1
OS05G0590100	OPUNC05G25440	90	91	1
OS05G0590300	OPUNC05G25450	82	81	1
OS05G0591400	OPUNC12G03060	34	35	0
OS05G0591400	OPUNC12G03090	21	35	0
OS05G0591600	OPUNC05G25470	83	87	1
OS05G0591800	OPUNC05G25480	83	55	1
OS05G0591900	OPUNC05G25490	98	97	1
OS05G0592000	OPUNC05G25510	58	71	1
OS05G0592100	OPUNC05G25520	92	96	1
OS05G0592300	OPUNC05G25530	88	70	1
OS05G0592400	OPUNC05G25540	98	97	1
OS05G0592500	OPUNC05G25550	88	91	1
OS05G0592600	OPUNC05G25560	93	87	1
OS05G0592800	OPUNC05G25570	93	92	1
OS05G0593200	OPUNC05G25590	84	92	1
OS05G0593300	OPUNC05G25580	87	31	1
OS05G0593300	OPUNC05G25600	91	36	1
OS05G0593550	OPUNC05G25580	12	3	1
OS05G0593550	OPUNC05G25600	84	23	1
OS05G0593800	OPUNC05G25620	99	99	1
OS05G0593900	OPUNC05G25630	84	86	1
OS05G0594100	OPUNC05G25660	68	86	1
OS05G0594200	OPUNC05G25670	79	79	1
OS05G0594500	OPUNC05G25680	88	90	1
OS05G0594700	OPUNC05G25690	97	95	1
OS05G0594800	OPUNC05G25700	92	79	1
OS05G0594900	OPUNC05G25710	99	75	1
OS05G0595200	OPUNC05G25730	48	74	1
OS05G0595300	OPUNC05G25740	89	86	1
OS05G0595500	OPUNC05G25750	78	55	1
OS05G0596000	OPUNC05G25770	80	80	1
OS05G0596200	OPUNC05G25780	82	73	1
OS05G0596500	OPUNC05G25790	82	79	1
OS05G0596600	OPUNC05G25800	93	94	0
OS05G0597000	OPUNC05G25820	82	83	1
OS05G0597100	OPUNC05G25830	63	70	0
OS05G0597200	OPUNC05G25840	86	84	1
OS05G0597400	OPUNC05G25850	50	14	0
OS06G0101000	OPUNC06G00070	73	76	0
OS06G0101100	OPUNC06G00060	89	87	1
OS06G0101300	OPUNC06G00050	87	88	1
OS06G0101600	OPUNC06G00040	98	97	1
OS06G0101800	OPUNC06G00030	91	47	1
OS06G0102100	OPUNC06G00020	92	93	1
OS06G0102300	OPUNC06G00010	95	68	1
OS06G0102700	OPUNC06G00080	98	98	1
OS06G0102800	OPUNC06G00090	84	45	1
OS06G0102900	OPUNC06G00090	86	26	1
OS06G0103200	OPUNC06G00110	82	74	1
OS06G0103300	OPUNC06G00120	93	95	1
OS06G0103400	OPUNC06G00130	85	84	1
OS06G0103500	OPUNC06G00140	99	99	1
OS06G0103600	OPUNC06G00150	94	95	1
OS06G0103700	OPUNC06G00160	93	94	1
OS06G0103800	OPUNC06G00170	84	76	1
OS06G0103900	OPUNC06G00190	96	96	1
OS06G0104000	OPUNC06G00200	81	85	1
OS06G0104100	OPUNC06G00210	84	97	1
OS06G0104200	OPUNC06G00220	85	88	1
OS06G0104300	OPUNC06G00230	98	98	1
OS06G0104400	OPUNC06G00240	81	85	1
OS06G0104800	OPUNC06G00250	86	83	1
OS06G0104900	OPUNC06G00260	99	99	1
OS06G0105100	OPUNC06G07060	82	82	1
OS06G0105350	OPUNC06G00270	82	84	1
OS06G0105400	OPUNC06G00280	89	96	1
OS06G0105500	OPUNC06G00290	90	90	1
OS06G0105600	OPUNC06G00300	97	39	1
OS06G0105700	OPUNC06G00310	93	82	1
OS06G0105900	OPUNC06G00350	96	96	1
OS06G0106000	OPUNC06G00360	99	99	1
OS06G0106100	OPUNC06G00370	92	99	1
OS06G0106500	OPUNC03G37680	13	5	1
OS06G0106800	OPUNC06G00380	94	97	1
OS06G0106900	OPUNC06G00390	93	95	1
OS06G0107000	OPUNC06G00400	94	90	1
OS06G0107100	OPUNC06G00410	87	89	1
OS06G0107600	OPUNC06G00420	95	96	1
OS06G0107700	OPUNC06G00430	98	90	1
OS06G0107800	OPUNC06G00440	73	46	1
OS06G0108500	OPUNC06G00450	62	84	0
OS06G0108600	OPUNC06G00460	91	88	1
OS06G0108900	OPUNC06G00480	83	91	1
OS06G0109000	OPUNC06G00490	88	69	1
OS06G0109300	OPUNC06G00500	96	96	1
OS06G0109400	OPUNC06G00510	96	96	1
OS06G0109500	OPUNC06G00520	81	87	1
OS06G0109600	OPUNC06G00530	95	95	1
OS06G0110000	OPUNC06G00550	93	95	1
OS06G0110100	OPUNC06G00560	95	75	1
OS06G0110200	OPUNC06G00570	84	81	1
OS06G0111100	OPUNC06G00810	92	92	1
OS06G0111200	OPUNC06G00800	86	44	1
OS06G0111300	OPUNC06G00710	81	49	1
OS06G0111300	OPUNC06G00780	81	49	1
OS06G0111400	OPUNC06G00700	95	95	1
OS06G0111400	OPUNC06G00770	95	95	1
OS06G0111500	OPUNC06G00690	99	99	1
OS06G0111500	OPUNC06G00760	99	99	1
OS06G0111600	OPUNC06G00680	92	82	1
OS06G0111600	OPUNC06G00750	92	82	1
OS06G0111700	OPUNC06G00670	88	88	1
OS06G0111700	OPUNC06G00740	81	90	1
OS06G0111800	OPUNC06G00730	98	98	1
OS06G0112000	OPUNC06G00650	55	93	1
OS06G0112100	OPUNC06G00640	96	96	1
OS06G0112200	OPUNC06G00620	85	94	1
OS06G0112300	OPUNC06G00610	87	86	1
OS06G0112400	OPUNC06G00600	98	98	1
OS06G0112700	OPUNC06G00590	61	57	1
OS06G0112800	OPUNC06G00580	99	21	1
OS06G0113150	OPUNC06G00580	92	24	1
OS06G0113600	OPUNC06G00820	51	69	1
OS06G0113800	OPUNC06G00830	77	37	1
OS06G0113900	OPUNC06G00840	100	99	1
OS06G0114000	OPUNC06G00860	91	100	1
OS06G0114200	OPUNC06G00870	98	98	1
OS06G0114366	OPUNC06G00890	93	53	1
OS06G0114400	OPUNC06G00900	26	44	1
OS06G0114500	OPUNC06G00910	100	100	1
OS06G0114600	OPUNC06G00920	97	97	1
OS06G0114700	OPUNC06G00930	100	100	1
OS06G0115100	OPUNC06G00940	99	99	1
OS06G0115200	OPUNC06G00950	97	96	1
OS06G0115300	OPUNC06G00970	98	98	1
OS06G0115400	OPUNC06G00990	93	94	1
OS06G0115500	OPUNC06G01000	100	100	1
OS06G0115600	OPUNC06G01010	86	91	1
OS06G0115700	OPUNC06G01020	87	85	1
OS06G0116400	OPUNC06G01060	90	90	1
OS06G0116600	OPUNC06G01080	95	68	1
OS06G0116800	OPUNC06G01110	95	96	1
OS06G0116900	OPUNC06G01120	95	95	1
OS06G0117500	OPUNC06G01140	88	56	1
OS06G0118150	OPUNC04G18480	77	23	1
OS06G0118301	OPUNC06G01120	77	41	1
OS06G0119200	OPUNC06G01130	83	85	1
OS06G0119300	OPUNC06G01140	91	91	1
OS06G0121000	OPUNC06G01150	43	41	0
OS06G0121200	OPUNC06G01160	63	62	0
OS06G0121300	OPUNC06G01170	91	92	1
OS06G0121400	OPUNC06G01180	83	85	1
OS06G0121500	OPUNC06G01190	77	74	1
OS06G0121650	OPUNC06G01170	91	92	1
OS06G0121700	OPUNC06G01180	86	79	1
OS06G0121800	OPUNC06G01190	78	83	1
OS06G0122200	OPUNC06G01210	87	88	1
OS06G0123000	OPUNC06G01230	61	56	1
OS06G0124300	OPUNC06G01250	87	85	1
OS06G0124400	OPUNC06G01260	83	80	1
OS06G0124900	OPUNC06G01270	98	53	1
OS06G0125000	OPUNC06G01280	73	80	1
OS06G0125200	OPUNC06G01300	83	94	1
OS06G0125300	OPUNC06G01310	92	90	1
OS06G0125400	OPUNC06G01320	95	93	1
OS06G0125500	OPUNC06G01330	86	45	1
OS06G0125600	OPUNC06G01360	91	60	1
OS06G0125800	OPUNC06G01370	84	80	1
OS06G0126000	OPUNC06G01380	91	96	1
OS06G0126250	OPUNC06G01390	97	94	1
OS06G0126400	OPUNC06G01400	89	54	1
OS06G0126500	OPUNC06G01410	96	84	1
OS06G0127000	OPUNC06G01420	99	99	1
OS06G0127100	OPUNC06G01430	89	91	1
OS06G0127300	OPUNC06G01440	87	22	1
OS06G0127600	OPUNC06G01350	65	35	0
OS06G0127700	OPUNC06G01450	51	95	1
OS06G0127800	OPUNC06G01470	97	95	1
OS06G0127900	OPUNC06G01480	90	99	1
OS06G0128000	OPUNC06G01090	43	49	1
OS06G0128100	OPUNC06G01490	89	94	1
OS06G0128200	OPUNC06G01500	99	99	0
OS06G0128300	OPUNC06G01510	96	96	1
OS06G0128400	OPUNC06G01520	92	59	1
OS06G0128500	OPUNC06G01530	94	93	1
OS06G0128600	OPUNC06G01540	91	14	1
OS06G0128700	OPUNC06G01540	86	26	1
OS06G0128800	OPUNC06G01550	94	74	1
OS06G0129000	OPUNC06G01560	94	96	1
OS06G0129100	OPUNC06G01570	95	86	1
OS06G0129200	OPUNC06G01580	94	95	1
OS06G0129300	OPUNC06G01590	88	52	1
OS06G0129400	OPUNC06G01600	92	75	1
OS06G0129700	OPUNC06G01630	90	89	1
OS06G0129800	OPUNC06G01640	90	90	1
OS06G0129900	OPUNC06G01650	94	94	1
OS06G0130000	OPUNC06G01660	77	81	1
OS06G0130100	OPUNC06G01670	86	96	0
OS06G0130200	OPUNC06G01690	92	84	0
OS06G0130400	OPUNC06G01700	95	94	1
OS06G0130500	OPUNC06G01710	100	100	1
OS06G0130600	OPUNC06G01720	98	98	1
OS06G0130800	OPUNC06G01750	63	63	1
OS06G0131100	OPUNC06G01760	97	97	1
OS06G0131500	OPUNC06G01790	88	88	1
OS06G0131700	OPUNC06G01800	91	92	1
OS06G0132100	OPUNC06G01820	96	96	1
OS06G0132400	OPUNC06G01830	94	20	1
OS06G0132500	OPUNC06G01840	92	21	1
OS06G0132550	OPUNC06G01840	84	29	1
OS06G0132600	OPUNC06G01850	98	98	1
OS06G0133000	OPUNC06G01860	94	94	1
OS06G0133200	OPUNC06G01870	87	87	1
OS06G0133300	OPUNC06G01880	66	71	1
OS06G0133300	OPUNC06G01890	81	86	1
OS06G0133400	OPUNC06G01900	57	76	1
OS06G0133500	OPUNC06G01910	71	71	1
OS06G0133600	OPUNC06G01920	92	93	1
OS06G0133800	OPUNC06G01950	93	100	1
OS06G0133900	OPUNC06G01960	99	59	1
OS06G0134000	OPUNC06G01970	98	93	1
OS06G0134050	OPUNC06G01980	74	86	1
OS06G0134466	OPUNC06G02000	75	24	1
OS06G0134700	OPUNC06G02020	96	95	1
OS06G0134800	OPUNC06G02030	93	93	1
OS06G0134900	OPUNC06G02040	94	94	1
OS06G0135900	OPUNC06G02110	81	70	1
OS06G0136000	OPUNC06G02130	99	99	1
OS06G0136100	OPUNC06G02140	82	44	1
OS06G0136300	OPUNC06G02160	80	78	1
OS06G0136500	OPUNC06G02180	99	68	1
OS06G0136600	OPUNC06G02190	99	99	1
OS06G0136700	OPUNC06G02200	75	57	1
OS06G0136800	OPUNC06G02210	96	96	1
OS06G0136900	OPUNC06G02220	81	80	1
OS06G0137100	OPUNC06G02230	98	31	1
OS06G0137300	OPUNC06G02240	97	98	1
OS06G0137400	OPUNC06G02250	92	89	1
OS06G0137500	OPUNC06G02260	86	79	1
OS06G0137600	OPUNC06G02270	99	98	1
OS06G0137700	OPUNC06G02280	95	95	1
OS06G0138000	OPUNC06G02290	76	27	0
OS06G0138100	OPUNC06G02300	88	89	1
OS06G0138200	OPUNC06G02310	91	89	1
OS06G0138400	OPUNC06G02320	77	84	1
OS06G0138600	OPUNC06G02330	93	93	1
OS06G0138700	OPUNC06G02340	65	57	1
OS06G0138700	OPUNC06G02500	93	79	1
OS06G0138900	OPUNC06G02480	66	48	1
OS06G0139000	OPUNC06G02340	66	62	1
OS06G0139000	OPUNC06G02500	92	86	1
OS06G0139150	OPUNC06G02480	66	48	1
OS06G0139700	OPUNC06G02350	90	91	1
OS06G0139800	OPUNC06G02360	85	90	1
OS06G0139900	OPUNC06G02370	98	98	1
OS06G0140100	OPUNC06G14240	20	70	0
OS06G0140400	OPUNC06G02400	91	90	1
