Gene stable ID	Beta vulgaris subsp. vulgaris gene stable ID	% identity	Beta vulgaris subsp. vulgaris % identity	Orthology confidence [0 low, 1 high]
OS04G0497000	BVRB_3g059060	66.087	65.7061	0
OS04G0497000	BVRB_3g059070	49.8551	63.4686	0
OS04G0497000	BVRB_3g059080	67.5362	67.341	0
OS04G0497200	BVRB_4g074500	60.0321	66.6667	1
OS04G0497200	BVRB_4g074510	51.0433	58.8889	1
OS04G0497300	BVRB_004250	37.8641	50	1
OS04G0497300	BVRB_4g072890	39.8058	51.8987	1
OS04G0497350	BVRB_5g118950	43.9394	36.8644	1
OS04G0497400	BVRB_3g059400	52.4887	51.7857	1
OS04G0497400	BVRB_4g096340	52.0362	52.7523	1
OS04G0497600	BVRB_2g031890	40.9195	38.4449	1
OS04G0497700	BVRB_8g198850	42.6426	37.5661	1
OS04G0497900	BVRB_8g196770	44.7452	45.6911	1
OS04G0498000	BVRB_8g192150	42.1053	11.9107	1
OS04G0498200	BVRB_8g192050	81.8182	81.8182	1
OS04G0498600	BVRB_8g191820	52.7638	48.3871	1
OS04G0498600	BVRB_8g191830	52.0101	51.8797	1
OS04G0498700	BVRB_2g044860	33.2677	50.7508	1
OS04G0498800	BVRB_6g136370	61.4187	58.3882	1
OS04G0498900	BVRB_5g103510	45.092	42.3631	1
OS04G0499100	BVRB_2g044180	51.8027	55.0403	1
OS04G0499100	BVRB_8g189420	50.2846	53.8618	1
OS04G0499200	BVRB_2g044170	42.7273	50.5376	1
OS04G0499300	BVRB_8g190870	34.4913	37.8747	0
OS04G0499300	BVRB_8g191400	56.0794	57.8005	0
OS04G0500200	BVRB_3g058260	26.087	7.29927	1
OS04G0500700	BVRB_006380	42.5339	42.1525	1
OS04G0500700	BVRB_009870	28.0543	38.3901	1
OS04G0500700	BVRB_3g061400	35.2941	42.1622	1
OS04G0500700	BVRB_3g061410	43.6652	42.6991	1
OS04G0500700	BVRB_3g061420	41.4027	41.3093	1
OS04G0500700	BVRB_3g061430	43.6652	42.6991	1
OS04G0500700	BVRB_6g147850	21.7195	45.7143	1
OS04G0501000	BVRB_2g037160	85.5263	84.4156	1
OS04G0501000	BVRB_9g204620	83.5526	82.4675	1
OS04G0501200	BVRB_9g223050	46.7363	51.7341	1
OS04G0501500	BVRB_2g045380	62.7753	58.8843	1
OS04G0501600	BVRB_2g031360	27.0686	24.73	0
OS04G0501600	BVRB_9g223100	18.3215	26.3158	0
OS04G0501700	BVRB_4g074760	67.9325	69.297	1
OS04G0501800	BVRB_8g192490	53.5714	51.2195	1
OS04G0501800	BVRB_9g223230	51.5306	57.0621	1
OS04G0502200	BVRB_2g031030	62.342	62.4473	1
OS04G0502300	BVRB_2g030910	86.25	86.7924	1
OS04G0502300	BVRB_8g192820	85	85.5346	1
OS04G0502800	BVRB_8g192900	55.5752	34.4676	1
OS04G0502800	BVRB_9g219090	55.5752	55.7726	1
OS04G0502800	BVRB_9g219100	51.8584	45.4264	1
OS04G0502900	BVRB_2g030870	52.5424	48.723	1
OS04G0503500	BVRB_8g193010	66.9535	67.1848	1
OS04G0503700	BVRB_3g063130	45.0704	43.8356	1
OS04G0503800	BVRB_6g142940	78.6325	68.1481	0
OS04G0504000	BVRB_2g030580	62.5	53.1401	1
OS04G0504500	BVRB_3g058330	10.6383	22.508	1
OS04G0504500	BVRB_4g072290	35.2584	38.5382	1
OS04G0504600	BVRB_5g111270	55.666	56.2249	1
OS04G0504800	BVRB_1g015810	69.044	68.8351	1
OS04G0504800	BVRB_9g224320	65.7056	64.9175	1
OS04G0505000	BVRB_013010	24.5007	20.2643	1
OS04G0505000	BVRB_6g139020	5.32623	25.8065	1
OS04G0505000	BVRB_9g224340	14.514	13.3415	1
OS04G0505400	BVRB_016010	35.0626	41.5254	1
OS04G0505400	BVRB_6g127350	53.4884	55.166	1
OS04G0505400	BVRB_7g168020	37.3882	41.9679	1
OS04G0505700	BVRB_1g015600	45.7831	37.4753	1
OS04G0505700	BVRB_6g127400	46.2651	34.9727	1
OS04G0506000	BVRB_1g001360	36.4948	36.7983	1
OS04G0506000	BVRB_1g001390	38.1443	38.0658	1
OS04G0506300	BVRB_002310	54.703	53.3816	1
OS04G0506700	BVRB_000730	32.1564	36.533	1
OS04G0506700	BVRB_6g139100	41.6141	39.9516	1
OS04G0506700	BVRB_9g204830	37.5788	42.3898	1
OS04G0506700	BVRB_9g206780	44.1362	42.1179	1
OS04G0506800	BVRB_7g176250	44.2708	39.261	1
OS04G0506900	BVRB_7g166510	33.2268	31.8043	1
OS04G0507100	BVRB_7g166480	56.6667	57.0122	1
OS04G0507500	BVRB_7g166850	70.1278	31.3348	1
OS04G0507500	BVRB_7g166870	13.2588	12.4812	1
OS04G0507700	BVRB_4g077280	63.0435	63.5616	1
OS04G0507700	BVRB_7g166540	61.1413	60.4839	1
OS04G0507800	BVRB_6g155480	73.1707	22.6415	1
OS04G0507900	BVRB_5g117350	55.9078	55.7471	1
OS04G0508000	BVRB_6g148510	38.1153	52.9297	1
OS04G0508100	BVRB_5g102890	45.0704	43.2432	1
OS04G0508200	BVRB_1g015750	75.7322	77.8495	1
OS04G0508300	BVRB_004200	68.75	72.6415	1
OS04G0508900	BVRB_006170	58.9899	68.0653	1
OS04G0509000	BVRB_7g166310	49.8462	21.0938	1
OS04G0509100	BVRB_005760	48.4355	45.2103	1
OS04G0509200	BVRB_4g079600	36.5639	37.7273	1
OS04G0509300	BVRB_8g192570	46.789	32.4015	1
OS04G0509300	BVRB_8g192580	44.9541	30.721	1
OS04G0509400	BVRB_4g077310	59.633	61.9048	1
OS04G0509400	BVRB_7g166260	55.0459	52.6316	1
OS04G0510200	BVRB_7g167480	54.8303	28.3784	0
OS04G0510300	BVRB_7g167480	60	10.1351	0
OS04G0510400	BVRB_3g069650	51.6827	52.6316	1
OS04G0510500	BVRB_006630	32.4675	31.5126	1
OS04G0510600	BVRB_006620	23.1047	17.7778	1
OS04G0510600	BVRB_7g166670	36.4621	27.9006	1
OS04G0510700	BVRB_006860	48.6175	50.2381	1
OS04G0510900	BVRB_3g048320	47.0968	58.4	1
OS04G0511200	BVRB_4g084040	58.1967	59.4142	1
OS04G0511400	BVRB_8g184770	59.7246	59.9309	0
OS04G0511400	BVRB_8g184790	65.5766	65.6897	0
OS04G0511400	BVRB_8g184800	48.3649	59.1579	0
OS04G0511600	BVRB_7g178230	18.7671	16.9765	1
OS04G0511700	BVRB_4g083990	28.8793	30.1124	1
OS04G0511700	BVRB_5g125340	27.8017	28.4768	1
OS04G0512300	BVRB_3g048380	42.1196	38.75	1
OS04G0512400	BVRB_7g165610	36.248	35.0769	1
OS04G0512500	BVRB_3g048630	33.5878	29.5302	1
OS04G0512900	BVRB_2g028730	16.245	11.1722	0
OS04G0512900	BVRB_2g028740	15.7124	10.6884	0
OS04G0512900	BVRB_2g041270	25.4328	14.7377	0
OS04G0512900	BVRB_2g041390	23.8349	13.9735	0
OS04G0512900	BVRB_2g041730	19.0413	16.7447	0
OS04G0512900	BVRB_3g060540	15.3129	10.4736	0
OS04G0512900	BVRB_4g082800	14.7803	11.7709	0
OS04G0513000	BVRB_7g167030	35.9281	28.8462	1
OS04G0513100	BVRB_4g087470	46.124	46.8504	1
OS04G0513100	BVRB_4g087480	46.5116	49.2813	1
OS04G0513301	BVRB_8g191160	36	14.9502	0
OS04G0513900	BVRB_4g087470	45.8498	22.8346	1
OS04G0513900	BVRB_4g087480	46.6403	24.23	1
OS04G0514400	BVRB_9g216800	44.9591	41.5617	1
OS04G0514500	BVRB_1g010800	39.2405	43.7568	1
OS04G0514800	BVRB_3g048870	73.348	72.2343	0
OS04G0514800	BVRB_4g096510	73.1278	71.5517	0
OS04G0515300	BVRB_3g048800	82.8358	83.4586	0
OS04G0515400	BVRB_3g048790	55.4745	63.8655	1
OS04G0515900	BVRB_5g121330	51.4389	47.0395	1
OS04G0516200	BVRB_5g121360	62.3762	57.5342	1
OS04G0516600	BVRB_4g096540	65.5914	65.7682	1
OS04G0517000	BVRB_5g121170	39.6648	46.7105	1
OS04G0517300	BVRB_5g121110	61.4155	62.1247	1
OS04G0517400	BVRB_4g083510	48.6486	26.3736	1
OS04G0517500	BVRB_3g049100	30.6034	24.3151	1
OS04G0517500	BVRB_4g083500	37.069	30.4965	1
OS04G0517600	BVRB_2g043500	23.4146	13.6364	1
OS04G0517600	BVRB_9g220330	27.3171	14.6214	1
OS04G0517900	BVRB_7g178730	30.2326	38.2353	1
OS04G0518000	BVRB_5g111690	79.3605	80.0587	0
OS04G0518100	BVRB_7g161880	70.1556	68.9847	0
OS04G0518800	BVRB_7g161800	68.4	82.2115	0
OS04G0519700	BVRB_2g047650	52.0408	33.9434	1
OS04G0519700	BVRB_7g161770	54.0816	30.5036	1
OS04G0519900	BVRB_009830	49.3088	11.6558	1
OS04G0519925	BVRB_009830	56.1129	19.4989	1
OS04G0520000	BVRB_9g207390	64.127	62.1538	1
OS04G0520700	BVRB_9g207920	40.8046	43.5583	1
OS04G0520900	BVRB_5g102270	46.1207	43.4959	1
OS04G0521800	BVRB_9g221480	57.277	57.1429	1
OS04G0522100	BVRB_3g050680	35.8025	45.3125	1
OS04G0522100	BVRB_3g050690	35.8025	37.1795	1
OS04G0522100	BVRB_4g084090	34.5679	37.3333	1
OS04G0522100	BVRB_4g084100	29.6296	32.8767	1
OS04G0522100	BVRB_5g115740	40.7407	41.7722	1
OS04G0522100	BVRB_5g115750	41.9753	43.038	1
OS04G0522100	BVRB_5g115760	40.7407	42.3077	1
OS04G0522100	BVRB_5g115780	37.037	38.4615	1
OS04G0522100	BVRB_5g115790	41.9753	44.1558	1
OS04G0522100	BVRB_5g115800	35.8025	39.1892	1
OS04G0522100	BVRB_7g165350	34.5679	34.5679	1
OS04G0523000	BVRB_4g084490	40	41.573	1
OS04G0523100	BVRB_9g203890	32.7645	31.3725	1
OS04G0523200	BVRB_023220	0	0	0
OS04G0523350	BVRB_023220	1.92308	1.14504	0
OS04G0523600	BVRB_7g161130	37.0518	37.2745	1
OS04G0523600	BVRB_7g161150	35.8566	36.6599	1
OS04G0523600	BVRB_7g161310	37.4502	38.4458	1
OS04G0524136	BVRB_6g136160	31.1558	18.3976	0
OS04G0524400	BVRB_2g038900	61.6541	60.1467	1
OS04G0524400	BVRB_9g210850	57.3935	56.2654	1
OS04G0524500	BVRB_004780	62.7981	60.3053	0
OS04G0524500	BVRB_4g084350	62.0032	57.101	0
OS04G0524600	BVRB_004780	66.1458	58.1679	0
OS04G0524600	BVRB_4g084350	65.625	55.3441	0
OS04G0524900	BVRB_004780	59.5506	64.7328	0
OS04G0524900	BVRB_4g084350	60.6742	63.2504	0
OS04G0525000	BVRB_9g203270	35.8779	40.5172	1
OS04G0525100	BVRB_9g220930	33.7079	26.3158	1
OS04G0525200	BVRB_9g220930	39.4231	17.9825	1
OS04G0525600	BVRB_9g202980	50.1618	64.3154	1
OS04G0525800	BVRB_9g202870	57.0732	55.1887	1
OS04G0525900	BVRB_9g222270	62.2881	54.8507	0
OS04G0526000	BVRB_9g202700	47.5728	31.2102	1
OS04G0526300	BVRB_2g038670	36.1272	36.8732	1
OS04G0526300	BVRB_2g041940	38.4393	38.8889	1
OS04G0526300	BVRB_2g042090	33.237	36.7412	1
OS04G0526300	BVRB_2g042110	35.5491	35.6522	1
OS04G0526300	BVRB_2g042140	35.8382	38.0368	1
OS04G0526300	BVRB_2g042150	33.237	39.7924	1
OS04G0526300	BVRB_2g042160	36.9942	38.3234	1
OS04G0526300	BVRB_2g042180	35.2601	36.4179	1
OS04G0526300	BVRB_3g057320	36.1272	38.5802	1
OS04G0526300	BVRB_3g057340	35.2601	35.7771	1
OS04G0526300	BVRB_5g105330	36.1272	37.8788	1
OS04G0526300	BVRB_5g105350	30.0578	23.1626	1
OS04G0526300	BVRB_9g220870	34.6821	37.2671	1
OS04G0526600	BVRB_3g064180	18	13.0435	0
OS04G0526600	BVRB_3g064220	17.5	16.5094	0
OS04G0526600	BVRB_6g153970	23.5	20.9821	0
OS04G0526600	BVRB_6g154010	16	14.4796	0
OS04G0526800	BVRB_1g005260	33.0472	37.1981	1
OS04G0526800	BVRB_1g005270	34.764	35.5263	1
OS04G0526800	BVRB_9g202570	35.6223	36.2445	1
OS04G0526800	BVRB_9g202590	33.9056	37.799	1
OS04G0526800	BVRB_9g202600	32.618	35.6808	1
OS04G0527000	BVRB_1g005260	38.1395	39.6135	1
OS04G0527000	BVRB_1g005270	38.6047	36.4035	1
OS04G0527000	BVRB_9g202570	40.4651	37.9913	1
OS04G0527000	BVRB_9g202590	39.0698	40.1914	1
OS04G0527000	BVRB_9g202600	36.2791	36.6197	1
OS04G0527400	BVRB_2g047580	63.9225	63.0072	0
OS04G0527500	BVRB_5g100650	64.5161	20.9974	1
OS04G0527700	BVRB_2g027620	43.0464	45.4545	1
OS04G0527800	BVRB_9g202280	50.8876	50.8876	1
OS04G0527900	BVRB_8g188920	56.9811	58.7549	1
OS04G0528000	BVRB_9g208660	47.4747	15.016	0
OS04G0528100	BVRB_7g159180	41.7323	45.6897	1
OS04G0528300	BVRB_8g188940	74.6835	73.444	1
OS04G0528400	BVRB_7g165380	50.3067	55.5932	1
OS04G0528600	BVRB_4g094620	34.4037	30.6958	1
OS04G0528800	BVRB_1g009730	35.3659	36.7089	1
OS04G0529100	BVRB_9g208590	35.5438	32.2892	1
OS04G0529400	BVRB_4g087600	46.2264	21.2812	1
OS04G0529500	BVRB_8g183610	49.732	45.3568	1
OS04G0529600	BVRB_4g087620	57.8199	59.8039	1
OS04G0529600	BVRB_8g182910	59.2417	60.9756	1
OS04G0529700	BVRB_8g183680	31.681	48.0392	1
OS04G0529700	BVRB_9g222450	31.25	30.2083	1
OS04G0529800	BVRB_8g183690	62.9063	62.3106	0
OS04G0530000	BVRB_4g079610	37.5	37.2414	1
OS04G0530100	BVRB_9g206880	32.8173	39.1144	1
OS04G0530300	BVRB_4g096910	30.5322	72.1854	1
OS04G0530400	BVRB_2g024510	62.9747	64.6104	1
OS04G0530500	BVRB_4g096870	29.249	29.249	1
OS04G0530500	BVRB_8g183250	29.249	31.3559	1
OS04G0530500	BVRB_9g206580	28.4585	28.125	1
OS04G0530600	BVRB_4g096860	45	43.5484	1
OS04G0530700	BVRB_6g152900	57.1429	55.3459	1
OS04G0530900	BVRB_6g155630	64.2229	63.6628	1
OS04G0531100	BVRB_1g005760	64.5833	63.6986	1
OS04G0531100	BVRB_5g100720	54.8611	53.3784	1
OS04G0531300	BVRB_6g152950	77.4295	72.0117	0
OS04G0531400	BVRB_6g150070	41.3522	46.8806	0
OS04G0531400	BVRB_6g150090	50.6289	48.2036	0
OS04G0531400	BVRB_6g150100	48.5849	45.9138	0
OS04G0531400	BVRB_7g173340	48.1132	46.015	0
OS04G0531400	BVRB_7g173350	37.8931	42.7305	0
OS04G0531400	BVRB_7g173360	47.956	46.851	0
OS04G0531400	BVRB_7g173370	39.7799	44.2308	0
OS04G0531400	BVRB_7g173390	51.4151	48.7332	0
OS04G0531500	BVRB_6g150070	36.1413	47.4153	0
OS04G0531500	BVRB_6g150090	45.1087	49.7006	0
OS04G0531500	BVRB_6g150100	44.0217	48.1426	0
OS04G0531500	BVRB_7g173340	44.4293	49.1729	0
OS04G0531500	BVRB_7g173350	34.2391	44.6809	0
OS04G0531500	BVRB_7g173360	43.8859	49.616	0
OS04G0531500	BVRB_7g173370	37.9076	48.7762	0
OS04G0531500	BVRB_7g173390	43.3424	47.541	0
OS04G0531700	BVRB_1g005820	47.7064	16.5079	1
OS04G0531750	BVRB_1g005820	2.1148	2.22222	1
OS04G0531900	BVRB_1g005820	45.2769	44.127	1
OS04G0532100	BVRB_1g005820	48.8673	47.9365	1
OS04G0532400	BVRB_1g005820	45.6026	44.4444	1
OS04G0532800	BVRB_009730	40.6593	39.9281	1
OS04G0533000	BVRB_1g005960	82.7309	79.3834	1
OS04G0533300	BVRB_009640	50.2392	50	1
OS04G0533300	BVRB_1g005980	43.5407	47.8947	1
OS04G0533300	BVRB_5g100580	48.3254	51.5306	1
OS04G0533500	BVRB_009620	59.322	61.4035	1
OS04G0533500	BVRB_009630	63.9831	64.8069	1
OS04G0534100	BVRB_3g055470	48.6301	37.5	1
OS04G0534200	BVRB_5g100530	61.2022	16.8168	1
OS04G0534300	BVRB_1g018620	34.7222	17.9533	1
OS04G0534400	BVRB_1g018610	54.4	58.8745	1
OS04G0534400	BVRB_5g123190	58.4	61.3445	1
OS04G0534500	BVRB_1g018600	44.9405	46.319	1
OS04G0534600	BVRB_2g044740	70.2703	66.6667	1
OS04G0535200	BVRB_5g123180	47.561	48.2474	1
OS04G0535400	BVRB_5g123150	54.6584	61.5385	1
OS04G0535600	BVRB_3g056080	55.1829	56.124	1
OS04G0535600	BVRB_5g097930	57.4695	55.6869	1
OS04G0536300	BVRB_5g097950	44.7368	52.4229	1
OS04G0536500	BVRB_3g056020	74.0741	29.9252	1
OS04G0536500	BVRB_5g097990	80.8642	35.8904	1
OS04G0537100	BVRB_1g018730	30.5389	29.6512	1
OS04G0537800	BVRB_1g018780	43.8406	42.0139	1
OS04G0537900	BVRB_5g098010	61.9718	68.1416	0
OS04G0537900	BVRB_5g123350	57.1429	66.0465	0
OS04G0538000	BVRB_004540	5.27183	37.2093	1
OS04G0538000	BVRB_6g152030	3.95387	42.1053	1
OS04G0538100	BVRB_5g098040	87.0466	43.0769	1
OS04G0538166	BVRB_5g098040	90.0709	16.2821	1
OS04G0538700	BVRB_3g050480	35.3846	28.9764	1
OS04G0538800	BVRB_1g006130	47.0899	42.3004	0
OS04G0538800	BVRB_6g129900	42.8571	38.4981	0
OS04G0538800	BVRB_9g216420	50.582	53.4676	0
OS04G0539000	BVRB_1g010290	52.7273	56.0386	1
OS04G0539300	BVRB_6g129780	35.1351	30.7432	1
OS04G0539500	BVRB_6g129760	25.641	31.8471	1
OS04G0539800	BVRB_9g216600	70.4607	70.2703	0
OS04G0540200	BVRB_1g006240	41.6	31.8043	1
OS04G0540200	BVRB_9g216790	38.4	36.7816	1
OS04G0540300	BVRB_4g090600	42.369	49.4681	1
OS04G0540600	BVRB_4g072550	46.2926	47.8261	1
OS04G0540600	BVRB_6g129700	48.8978	54.2222	1
OS04G0540900	BVRB_5g107980	39.3352	40.4558	1
OS04G0541100	BVRB_1g011500	34.876	28.475	0
OS04G0541100	BVRB_6g133250	25.9504	31.5895	0
OS04G0541500	BVRB_3g050420	60.2941	59.4987	1
OS04G0541700	BVRB_5g104030	23.8095	24.5902	1
OS04G0541900	BVRB_1g002490	38.3648	44.2029	1
OS04G0542100	BVRB_011490	20.5	11.8497	0
OS04G0542200	BVRB_3g051190	65.3147	70.5438	1
OS04G0542200	BVRB_5g103930	58.4615	62.8571	1
OS04G0542200	BVRB_5g103940	55.1049	60.7088	1
OS04G0542302	BVRB_6g150370	26.3158	23.8095	1
OS04G0542800	BVRB_3g051190	65.1852	66.4653	1
OS04G0542800	BVRB_5g103930	62.2222	63.1579	1
OS04G0542800	BVRB_5g103940	60.2963	62.7119	1
OS04G0542900	BVRB_5g105610	37.5723	60.1852	1
OS04G0543000	BVRB_1g017380	45.6332	48.3796	1
OS04G0543000	BVRB_5g124900	43.2314	50.1266	1
OS04G0543200	BVRB_1g017470	57.2351	55.7934	1
OS04G0543600	BVRB_5g105290	65.7658	57.1429	1
OS04G0543700	BVRB_5g105250	51.2883	50.7282	1
OS04G0544200	BVRB_1g017520	43.8679	42.8571	1
OS04G0544400	BVRB_1g017540	36.0078	45.098	1
OS04G0544500	BVRB_5g105170	41.5556	34.1241	1
OS04G0544900	BVRB_1g017550	59.7586	60.1215	1
OS04G0545000	BVRB_1g017620	43.2	42.5197	1
OS04G0545100	BVRB_1g017590	71.8045	72.0755	1
OS04G0545200	BVRB_1g017610	57.8059	52.7938	1
OS04G0545700	BVRB_5g105060	24.8042	25.5376	1
OS04G0545700	BVRB_5g105070	24.0209	24.5989	1
OS04G0546100	BVRB_3g068670	44.0887	41.9204	1
OS04G0546300	BVRB_1g017720	69.2086	68.7143	1
OS04G0546400	BVRB_5g104910	33.6283	16.5217	1
OS04G0546500	BVRB_3g068090	50.6757	48.7013	1
OS04G0546800	BVRB_5g104900	40.2516	46.8864	1
OS04G0547600	BVRB_4g073910	21.0366	29.8701	1
OS04G0547600	BVRB_4g073920	20.7317	29.1845	1
OS04G0547600	BVRB_5g104890	28.9634	27.2989	1
OS04G0547900	BVRB_5g104880	51.3587	55.7522	1
OS04G0548300	BVRB_4g093530	61.2335	6.7345	1
OS04G0548400	BVRB_3g068060	44	17.9348	1
OS04G0549300	BVRB_3g067970	47.8036	69.2884	1
OS04G0549400	BVRB_1g018060	41.5842	37.1681	1
OS04G0549600	BVRB_1g018140	74.2788	73.5714	1
OS04G0549700	BVRB_1g018210	36.6197	33.7662	0
OS04G0549700	BVRB_5g104600	34.507	40.6639	0
OS04G0549800	BVRB_1g018210	37.6518	30.1948	0
OS04G0549800	BVRB_5g104600	36.4372	37.3444	0
OS04G0550200	BVRB_1g018210	45.6221	32.1429	0
OS04G0550200	BVRB_5g104600	47.4654	42.7386	0
OS04G0550400	BVRB_1g018250	40.2863	22.3103	1
OS04G0550500	BVRB_1g006010	63.2653	62.1777	1
OS04G0550600	BVRB_1g018290	47.4548	47.0684	1
OS04G0550700	BVRB_1g018320	16.129	24.8963	1
OS04G0550700	BVRB_3g067880	18.0108	19.4767	1
OS04G0550800	BVRB_3g067710	47.5836	50.1961	1
OS04G0550900	BVRB_5g104450	68.3099	38.9558	1
OS04G0550900	BVRB_9g221230	61.2676	35.2227	1
OS04G0551200	BVRB_1g018360	64.2045	60.1064	0
OS04G0551300	BVRB_5g104410	64.6302	34.8958	1
OS04G0551600	BVRB_1g018390	37.0968	28.2209	1
OS04G0551700	BVRB_1g018400	53.4884	50.885	1
OS04G0551800	BVRB_6g146260	87.7064	88.3549	0
OS04G0552200	BVRB_1g018500	45.0909	45.5882	1
OS04G0552300	BVRB_1g018480	39.1705	50.8982	1
OS04G0552400	BVRB_1g018510	31.4035	34.2256	1
OS04G0552700	BVRB_1g018520	32.7974	27.8689	1
OS04G0553000	BVRB_9g216060	53.6388	54.6703	1
OS04G0553300	BVRB_6g141470	42.2819	28.8991	1
OS04G0553300	BVRB_9g211740	11.4094	15.3153	1
OS04G0553500	BVRB_5g123090	75.3695	43.9655	1
OS04G0553800	BVRB_5g123100	65.8427	62.7409	1
OS04G0554200	BVRB_1g018660	43.0328	44.8718	1
OS04G0554500	BVRB_5g097650	65.3846	52.795	1
OS04G0554500	BVRB_5g097660	61.5385	53.3333	1
OS04G0554600	BVRB_5g097650	65.6489	53.4161	1
OS04G0554600	BVRB_5g097660	61.8321	54	1
OS04G0554800	BVRB_1g018650	45.2555	48.4375	1
OS04G0554800	BVRB_2g030600	48.9051	51.5385	1
OS04G0554800	BVRB_5g097740	40.8759	50.4505	1
OS04G0554800	BVRB_5g122770	45.9854	34.0541	1
OS04G0554800	BVRB_5g122780	47.4453	37.7907	1
OS04G0554800	BVRB_5g122790	43.7956	51.7241	1
OS04G0555000	BVRB_5g122850	32.9114	28.024	1
OS04G0555300	BVRB_3g067670	58.9118	59.1337	1
OS04G0555400	BVRB_2g033520	46.6942	61.413	1
OS04G0555400	BVRB_3g060520	46.0744	51.6204	1
OS04G0555400	BVRB_6g149070	83.0579	82.2086	1
OS04G0555400	BVRB_6g149090	49.7934	74.8447	1
OS04G0555500	BVRB_1g019620	57.4423	9.16695	0
OS04G0555500	BVRB_5g120070	2.09644	0.70373	0
OS04G0555600	BVRB_1g019620	67.0039	28.8056	0
OS04G0555600	BVRB_5g120070	12.5292	11.33	0
OS04G0555700	BVRB_1g006090	74.1007	74.1007	1
OS04G0555700	BVRB_3g055420	79.1367	80.292	1
OS04G0555800	BVRB_3g055410	52.4194	24.0741	1
OS04G0555900	BVRB_5g100500	64.8968	66.0661	1
OS04G0556000	BVRB_5g100470	66.1677	67.3096	1
OS04G0556000	BVRB_5g100480	67.6647	67.9359	1
OS04G0556300	BVRB_5g123260	81.5476	80.5882	1
OS04G0556300	BVRB_6g145860	42.8571	65.4545	1
OS04G0556400	BVRB_014800	35.2941	27.5574	1
OS04G0556400	BVRB_3g052160	36.8984	28.9308	1
OS04G0556400	BVRB_3g061740	38.2353	29.6066	1
OS04G0556400	BVRB_3g061750	36.3636	28.9362	1
OS04G0556400	BVRB_3g061760	37.7005	30.2575	1
OS04G0556400	BVRB_3g061790	39.5722	31.2236	1
OS04G0556400	BVRB_3g061800	38.5027	30.444	1
OS04G0556400	BVRB_3g061810	23.262	25.5132	1
OS04G0556400	BVRB_3g061820	39.5722	31.2236	1
OS04G0556400	BVRB_3g061830	37.1658	30.8204	1
OS04G0556400	BVRB_3g061840	36.631	28.903	1
OS04G0556400	BVRB_3g061850	39.0374	31.9475	1
OS04G0556400	BVRB_3g061860	37.1658	29.3249	1
OS04G0556500	BVRB_014800	36.2851	35.0731	1
OS04G0556500	BVRB_3g052160	38.8769	37.7358	1
OS04G0556500	BVRB_3g061740	40.1728	38.5093	1
OS04G0556500	BVRB_3g061750	39.0929	38.5106	1
OS04G0556500	BVRB_3g061760	38.8769	38.6266	1
OS04G0556500	BVRB_3g061790	40.1728	39.2405	1
OS04G0556500	BVRB_3g061800	39.9568	39.112	1
OS04G0556500	BVRB_3g061810	27.6458	37.5367	1
OS04G0556500	BVRB_3g061820	41.2527	40.2954	1
OS04G0556500	BVRB_3g061830	39.9568	41.02	1
OS04G0556500	BVRB_3g061840	39.5248	38.6076	1
OS04G0556500	BVRB_3g061850	40.6048	41.1379	1
OS04G0556500	BVRB_3g061860	38.6609	37.7637	1
OS04G0556600	BVRB_014800	27.4834	17.3278	1
OS04G0556600	BVRB_3g052160	32.7815	20.7547	1
OS04G0556600	BVRB_3g061740	33.1126	20.7039	1
OS04G0556600	BVRB_3g061750	32.4503	20.8511	1
OS04G0556600	BVRB_3g061760	34.4371	22.3176	1
OS04G0556600	BVRB_3g061790	35.4305	22.5738	1
OS04G0556600	BVRB_3g061800	35.4305	22.6216	1
OS04G0556600	BVRB_3g061810	17.5497	15.5425	1
OS04G0556600	BVRB_3g061820	36.755	23.4177	1
OS04G0556600	BVRB_3g061830	34.4371	23.0599	1
OS04G0556600	BVRB_3g061840	34.106	21.73	1
OS04G0556600	BVRB_3g061850	34.106	22.5383	1
OS04G0556600	BVRB_3g061860	33.4437	21.308	1
OS04G0556900	BVRB_1g004820	26.2443	26.8519	1
OS04G0558200	BVRB_3g059930	33.3333	23.7288	1
OS04G0558400	BVRB_1g004750	58.4112	30.5998	0
OS04G0558400	BVRB_1g004760	56.5421	56.1485	0
OS04G0559100	BVRB_1g004680	47.2527	18.4549	1
OS04G0559200	BVRB_1g004640	20.9491	19.8901	1
OS04G0559400	BVRB_6g137390	53.1707	52.657	1
OS04G0559800	BVRB_7g178890	57.83	57.1271	1
OS04G0560100	BVRB_1g004480	64.7706	66.9829	1
OS04G0560100	BVRB_5g100400	66.6055	69.0114	1
OS04G0560200	BVRB_3g062470	59.6899	64.1667	1
OS04G0560300	BVRB_2g035630	69.2972	57.641	1
OS04G0560400	BVRB_9g205580	58.7209	55.8011	1
OS04G0560500	BVRB_9g213700	48.9011	50.9542	1
OS04G0560600	BVRB_008780	60.0375	59.9251	1
OS04G0560700	BVRB_9g213600	25.4386	18.125	1
OS04G0561200	BVRB_6g152520	39.5122	39.7059	1
OS04G0561500	BVRB_008170	58.3221	59.0411	1
OS04G0561500	BVRB_008180	61.8403	55.7317	1
OS04G0561600	BVRB_9g213220	60.2564	61.3043	1
OS04G0561700	BVRB_008190	46.8284	48.7379	1
OS04G0561800	BVRB_000670	12.4031	13.9535	1
OS04G0561800	BVRB_000690	20.155	21.547	1
