Gene stable ID	Oryza meridionalis gene stable ID	% identity	Oryza meridionalis % identity	Orthology confidence [0 low, 1 high]
OS06G0294600	OMERI03G09900	58	61	0
OS06G0295000	OMERI06G13470	95	48	0
OS06G0295300	OMERI06G13480	95	77	1
OS06G0295900	OMERI08G08590	29	10	1
OS06G0296100	OMERI06G13530	19	83	1
OS06G0296700	OMERI06G13550	100	51	1
OS06G0296750	OMERI06G13540	99	61	1
OS06G0297300	OMERI06G13920	99	91	1
OS06G0297600	OMERI06G13940	99	39	1
OS06G0297700	OMERI06G13950	99	96	1
OS06G0297800	OMERI06G13960	95	100	1
OS06G0298100	OMERI06G13980	27	15	0
OS06G0298200	OMERI06G13990	99	99	1
OS06G0298400	OMERI06G14000	99	97	1
OS06G0298500	OMERI06G14010	78	96	1
OS06G0298700	OMERI06G14030	47	58	1
OS06G0299200	OMERI06G14040	62	31	1
OS06G0299300	OMERI06G14050	66	97	1
OS06G0299500	OMERI06G14060	84	61	1
OS06G0300800	OMERI06G14090	96	94	1
OS06G0301000	OMERI06G14110	97	99	1
OS06G0301100	OMERI06G14120	97	99	1
OS06G0301300	OMERI06G14130	94	33	0
OS06G0301400	OMERI06G14140	63	86	1
OS06G0302650	OMERI06G14180	22	31	1
OS06G0303700	OMERI06G14190	93	69	1
OS06G0304500	OMERI06G14230	97	97	1
OS06G0304600	OMERI06G14240	95	92	1
OS06G0305200	OMERI06G14260	96	98	0
OS06G0305400	OMERI06G14270	58	83	1
OS06G0306600	OMERI07G20440	76	78	0
OS06G0307900	OMERI06G14410	30	29	1
OS06G0308000	OMERI06G14420	99	99	1
OS06G0308200	OMERI06G14440	95	82	1
OS06G0308300	OMERI06G14450	99	96	1
OS06G0308800	OMERI06G14460	99	99	1
OS06G0308900	OMERI06G14470	19	5	0
OS06G0309000	OMERI06G14480	93	94	1
OS06G0309200	OMERI06G14500	81	24	1
OS06G0311000	OMERI06G14510	97	46	1
OS06G0311300	OMERI06G14530	87	68	1
OS06G0311600	OMERI06G14550	98	91	1
OS06G0311800	OMERI06G14560	84	82	1
OS06G0313320	OMERI06G14560	82	82	1
OS06G0314000	OMERI06G14670	94	56	1
OS06G0314501	OMERI06G14690	13	16	0
OS06G0314600	OMERI06G14700	92	93	1
OS06G0315000	OMERI06G14710	93	85	1
OS06G0315300	OMERI06G14730	80	89	1
OS06G0316100	OMERI06G14770	95	97	1
OS06G0316800	OMERI06G14790	95	95	1
OS06G0318400	OMERI11G05990	42	32	0
OS06G0318600	OMERI02G34990	32	28	0
OS06G0319700	OMERI02G29150	87	88	0
OS06G0321700	OMERI11G05060	94	96	1
OS06G0322400	OMERI11G05050	76	69	1
OS06G0323100	OMERI11G05050	78	81	1
OS06G0324300	OMERI11G05000	93	86	1
OS06G0324400	OMERI11G04990	98	98	1
OS06G0324800	OMERI11G04980	80	98	1
OS06G0325500	OMERI11G04940	99	99	1
OS06G0326400	OMERI06G14830	93	95	1
OS06G0326500	OMERI06G14840	94	97	1
OS06G0326700	OMERI06G14850	68	95	1
OS06G0326900	OMERI06G14860	85	86	1
OS06G0327400	OMERI06G14910	44	51	1
OS06G0328800	OMERI06G14960	92	92	1
OS06G0328900	OMERI06G14970	97	49	1
OS06G0329300	OMERI06G14980	80	77	0
OS06G0329900	OMERI06G17120	94	94	1
OS06G0331300	OMERI06G17170	97	44	1
OS06G0331900	OMERI06G15020	94	94	1
OS06G0332400	OMERI06G15040	99	94	1
OS06G0332500	OMERI06G15050	93	88	0
OS06G0334300	OMERI07G12050	99	99	1
OS06G0334400	OMERI07G12060	97	99	1
OS06G0334600	OMERI11G06510	82	61	1
OS06G0335101	OMERI06G15070	82	33	1
OS06G0336200	OMERI06G15150	99	99	1
OS06G0336350	OMERI12G04920	95	81	1
OS06G0336500	OMERI06G15160	99	99	1
OS06G0337200	OMERI06G15630	40	82	1
OS06G0338200	OMERI06G15680	90	92	1
OS06G0338700	OMERI06G15690	49	59	1
OS06G0338900	OMERI06G15700	100	100	1
OS06G0339500	OMERI06G15710	97	6	1
OS06G0340001	OMERI06G15720	67	28	0
OS06G0340200	OMERI06G15740	57	70	1
OS06G0340600	OMERI06G15750	99	99	1
OS06G0341300	OMERI06G15780	98	98	1
OS06G0341500	OMERI06G15790	94	95	1
OS06G0341600	OMERI06G15800	96	97	1
OS06G0342000	OMERI06G15230	97	97	1
OS06G0342100	OMERI06G15240	100	73	1
OS06G0342200	OMERI06G15250	100	100	1
OS06G0342500	OMERI06G15260	99	99	1
OS06G0342750	OMERI06G15270	94	92	1
OS06G0343000	OMERI06G15270	2	1	1
OS06G0343100	OMERI06G15280	98	98	1
OS06G0343600	OMERI06G15300	96	97	1
OS06G0343900	OMERI06G15310	91	37	1
OS06G0346100	OMERI01G18280	34	9	1
OS06G0346201	OMERI01G18280	42	62	1
OS06G0347100	OMERI06G15200	98	57	1
OS06G0347300	OMERI06G15190	99	98	1
OS06G0347700	OMERI06G15180	41	87	0
OS06G0348800	OMERI06G15340	94	93	1
OS06G0349700	OMERI06G15380	96	90	1
OS06G0349800	OMERI06G15390	83	95	1
OS06G0351500	OMERI06G15440	95	71	1
OS06G0352200	OMERI06G15490	98	98	1
OS06G0352900	OMERI06G15520	99	97	1
OS06G0353400	OMERI06G15530	71	40	0
OS06G0354500	OMERI06G15540	100	78	1
OS06G0354700	OMERI06G15550	100	90	1
OS06G0355150	OMERI08G01010	95	25	1
OS06G0355500	OMERI08G01040	71	86	1
OS06G0355701	OMERI05G11260	71	49	1
OS06G0356800	OMERI06G15600	94	78	1
OS06G0357000	OMERI11G10840	35	14	1
OS06G0357000	OMERI11G19160	45	13	1
OS06G0358800	OMERI06G15850	100	100	1
OS06G0359400	OMERI06G15860	86	87	0
OS06G0360300	OMERI06G15910	98	98	1
OS06G0360600	OMERI03G23470	18	6	1
OS06G0362100	OMERI10G03550	61	61	1
OS06G0364500	OMERI06G16030	99	99	1
OS06G0365200	OMERI03G36650	18	6	0
OS06G0367500	OMERI06G16050	100	97	1
OS06G0470800	OMERI06G16130	98	47	1
OS06G0471100	OMERI06G16130	79	42	1
OS06G0472000	OMERI06G16350	98	71	1
OS06G0472200	OMERI06G16360	81	89	1
OS06G0472400	OMERI06G16390	99	99	1
OS06G0472600	OMERI06G16420	38	16	0
OS06G0472700	OMERI06G16430	97	95	1
OS06G0473000	OMERI06G16450	97	32	1
OS06G0473100	OMERI05G20410	88	96	1
OS06G0473200	OMERI06G16160	98	66	1
OS06G0473800	OMERI06G16180	98	98	1
OS06G0474200	OMERI06G16190	82	91	0
OS06G0474300	OMERI06G16200	98	98	1
OS06G0474500	OMERI06G16210	95	98	1
OS06G0474800	OMERI06G16220	73	14	0
OS06G0475400	OMERI06G16230	99	99	0
OS06G0475800	OMERI06G19320	45	65	1
OS06G0476100	OMERI12G01260	45	5	1
OS06G0476200	OMERI06G16280	96	99	1
OS06G0479400	OMERI06G16340	0	1	1
OS06G0480000	OMERI06G16320	98	98	1
OS06G0481800	OMERI04G05140	34	35	1
OS06G0481850	OMERI06G16270	28	48	1
OS06G0483200	OMERI05G07100	0	0	0
OS06G0483200	OMERI05G07110	19	31	0
OS06G0483500	OMERI02G15690	36	31	0
OS06G0484500	OMERI06G16480	90	97	1
OS06G0484600	OMERI06G16490	92	89	1
OS06G0484800	OMERI02G09510	20	18	0
OS06G0485100	OMERI06G16500	83	88	1
OS06G0486000	OMERI06G16510	80	80	0
OS06G0486300	OMERI06G16530	90	72	1
OS06G0486400	OMERI06G16540	86	82	1
OS06G0486800	OMERI06G16550	98	98	1
OS06G0487900	OMERI06G16590	97	99	1
OS06G0488050	OMERI06G16600	63	57	1
OS06G0488200	OMERI06G16610	97	98	1
OS06G0488600	OMERI06G16630	100	26	1
OS06G0489200	OMERI06G16650	93	98	1
OS06G0489500	OMERI06G16660	96	95	1
OS06G0489900	OMERI06G16690	93	65	0
OS06G0489900	OMERI06G16710	82	93	0
OS06G0490400	OMERI06G16730	67	79	1
OS06G0490700	OMERI06G16740	96	96	1
OS06G0492700	OMERI05G08180	69	76	1
OS06G0492800	OMERI06G16770	97	62	1
OS06G0492900	OMERI06G16780	95	95	1
OS06G0493100	OMERI06G16790	87	92	1
OS06G0493600	OMERI06G16830	89	99	1
OS06G0493801	OMERI06G16840	98	80	1
OS06G0494000	OMERI06G16850	93	100	1
OS06G0494100	OMERI06G16860	97	97	1
OS06G0494400	OMERI06G16870	96	96	1
OS06G0495100	OMERI06G16880	78	23	1
OS06G0495500	OMERI06G16930	78	97	1
OS06G0495700	OMERI06G16940	95	85	1
OS06G0496000	OMERI06G16980	98	98	1
OS06G0496400	OMERI06G16990	90	91	1
OS06G0499000	OMERI06G17010	89	52	1
OS06G0499100	OMERI06G17020	96	97	1
OS06G0499500	OMERI06G17060	32	85	1
OS06G0499900	OMERI06G17070	76	66	0
OS06G0500300	OMERI06G17090	94	94	1
OS06G0500700	OMERI06G17110	83	94	1
OS06G0501900	OMERI06G17210	93	94	1
OS06G0502800	OMERI06G17260	59	75	1
OS06G0503900	OMERI10G07640	23	8	0
OS06G0503900	OMERI10G07680	21	8	0
OS06G0504100	OMERI06G17150	91	92	1
OS06G0504900	OMERI06G17280	84	94	1
OS06G0505100	OMERI06G17300	94	17	0
OS06G0505302	OMERI06G17300	89	40	0
OS06G0505400	OMERI06G17350	97	97	1
OS06G0505700	OMERI06G17360	85	20	1
OS06G0506000	OMERI06G17370	88	55	1
OS06G0506100	OMERI06G17390	98	98	1
OS06G0506200	OMERI06G17400	45	46	1
OS06G0507150	OMERI09G00530	51	36	1
OS06G0507200	OMERI06G17420	97	49	1
OS06G0507300	OMERI06G17430	86	89	1
OS06G0507400	OMERI06G17440	100	100	1
OS06G0507900	OMERI06G17470	90	42	1
OS06G0509600	OMERI06G17520	76	77	1
OS06G0519400	OMERI06G17560	58	58	0
OS06G0520600	OMERI06G17570	34	54	0
OS06G0520733	OMERI06G17530	50	45	0
OS06G0522300	OMERI06G17600	86	42	0
OS06G0523100	OMERI06G17670	98	64	1
OS06G0523300	OMERI06G17680	81	93	1
OS06G0523400	OMERI06G17690	79	99	1
OS06G0523900	OMERI06G17700	62	73	1
OS06G0524300	OMERI06G17710	98	98	1
OS06G0524400	OMERI06G17720	96	95	1
OS06G0524500	OMERI06G17730	89	94	1
OS06G0525200	OMERI06G17740	90	90	1
OS06G0526100	OMERI06G17780	81	81	1
OS06G0526400	OMERI06G17800	51	86	1
OS06G0526466	OMERI06G17820	63	41	1
OS06G0526600	OMERI06G17830	100	31	1
OS06G0526700	OMERI06G17840	54	98	1
OS06G0526800	OMERI06G17850	91	92	1
OS06G0527100	OMERI06G17880	51	94	1
OS06G0527300	OMERI06G17860	0	0	1
OS06G0527800	OMERI06G17930	94	97	1
OS06G0529800	OMERI06G17960	60	80	1
OS06G0530300	OMERI06G17970	78	55	1
OS06G0530400	OMERI06G17980	77	41	1
OS06G0530600	OMERI06G17990	90	91	1
OS06G0530700	OMERI06G18000	93	74	1
OS06G0531000	OMERI06G18020	67	71	1
OS06G0531200	OMERI06G18030	97	71	1
OS06G0531400	OMERI06G18040	72	67	1
OS06G0531600	OMERI06G18050	98	95	1
OS06G0531900	OMERI06G18070	100	99	1
OS06G0533700	OMERI06G18090	86	88	1
OS06G0535100	OMERI06G18110	88	95	1
OS06G0535200	OMERI06G18120	93	95	1
OS06G0535300	OMERI06G18130	91	99	1
OS06G0535400	OMERI06G18150	97	98	1
OS06G0535900	OMERI06G18180	82	94	1
OS06G0536100	OMERI06G18200	95	94	1
OS06G0536600	OMERI06G18260	60	99	1
OS06G0536800	OMERI11G10250	49	48	1
OS06G0537500	OMERI06G18310	84	88	1
OS06G0537600	OMERI06G18330	94	95	1
OS06G0537700	OMERI06G18320	84	86	1
OS06G0538000	OMERI06G18340	100	99	1
OS06G0538100	OMERI06G18350	39	55	1
OS06G0538200	OMERI06G18360	95	93	1
OS06G0538400	OMERI06G18370	95	94	1
OS06G0538900	OMERI03G37230	53	70	1
OS06G0538900	OMERI11G00440	53	70	1
OS06G0539400	OMERI06G02760	98	92	1
OS06G0539500	OMERI06G02770	87	89	1
OS06G0539700	OMERI06G02780	95	91	1
OS06G0540050	OMERI06G18290	97	35	1
OS06G0540200	OMERI06G18260	36	90	1
OS06G0542000	OMERI06G02800	45	13	1
OS06G0542100	OMERI06G02810	81	45	1
OS06G0542200	OMERI06G18380	83	91	1
OS06G0542300	OMERI06G18390	69	69	1
OS06G0542600	OMERI06G18410	17	18	1
OS06G0542701	OMERI06G18420	95	64	1
OS06G0545400	OMERI06G18430	92	83	1
OS06G0545800	OMERI06G18430	92	83	1
OS06G0545900	OMERI06G18450	98	94	1
OS06G0546400	OMERI06G18470	95	53	1
OS06G0547900	OMERI06G18520	98	85	1
OS06G0548000	OMERI06G18530	92	82	0
OS06G0548100	OMERI06G18540	97	97	1
OS06G0548200	OMERI06G18550	96	96	1
OS06G0549600	OMERI06G18560	98	98	1
OS06G0549633	OMERI06G18570	97	97	1
OS06G0549900	OMERI06G18580	98	99	1
OS06G0550000	OMERI06G18590	91	99	0
OS06G0550800	OMERI06G18620	90	92	1
OS06G0551400	OMERI06G18630	100	100	1
OS06G0551500	OMERI06G18640	98	99	1
OS06G0552000	OMERI06G18660	89	63	1
OS06G0552300	OMERI06G18670	94	83	1
OS06G0552400	OMERI06G18680	99	95	1
OS06G0552700	OMERI06G18700	91	86	1
OS06G0552900	OMERI06G18710	100	86	1
OS06G0553200	OMERI06G18740	76	46	1
OS06G0553550	OMERI08G00510	35	33	1
OS06G0553700	OMERI02G10950	21	10	0
OS06G0553700	OMERI06G18780	18	7	0
OS06G0553800	OMERI02G10960	39	40	0
OS06G0557400	OMERI06G18800	75	56	0
OS06G0557700	OMERI06G18810	99	89	1
OS06G0558300	OMERI06G18820	94	94	1
OS06G0558700	OMERI06G18830	89	41	0
OS06G0558766	OMERI06G18830	94	30	0
OS06G0560000	OMERI06G18840	89	92	1
OS06G0560300	OMERI06G18870	94	66	1
OS06G0560400	OMERI06G18880	93	97	1
OS06G0560700	OMERI06G18890	93	93	1
OS06G0561000	OMERI06G18900	96	98	1
OS06G0561200	OMERI06G18930	77	93	1
OS06G0562200	OMERI06G18970	95	97	0
OS06G0562300	OMERI06G18980	96	95	1
OS06G0562600	OMERI06G18990	99	99	1
OS06G0562700	OMERI06G19000	100	31	1
OS06G0563000	OMERI06G19010	95	100	1
OS06G0563300	OMERI06G19020	79	22	0
OS06G0563900	OMERI06G19040	85	96	1
OS06G0564100	OMERI06G19060	93	95	1
OS06G0564800	OMERI06G19070	95	8	1
OS06G0565100	OMERI06G19100	95	94	1
OS06G0565200	OMERI06G19110	81	84	1
OS06G0565300	OMERI06G19120	95	41	1
OS06G0565900	OMERI06G19130	94	52	1
OS06G0566100	OMERI06G19140	99	78	1
OS06G0566300	OMERI06G19150	97	83	1
OS06G0566500	OMERI06G19160	73	54	1
OS06G0567000	OMERI06G19190	99	50	1
OS06G0567900	OMERI06G19200	97	98	1
OS06G0568000	OMERI06G19210	100	56	1
OS06G0568200	OMERI06G19220	100	100	1
OS06G0568400	OMERI06G19230	98	98	1
OS06G0570100	OMERI06G19270	88	46	1
OS06G0570650	OMERI07G18390	55	16	1
OS06G0570900	OMERI06G19340	90	90	1
OS06G0571100	OMERI06G19350	84	90	1
OS06G0571300	OMERI06G19360	92	37	1
OS06G0571400	OMERI06G19370	100	100	1
OS06G0571800	OMERI06G19380	99	81	1
OS06G0572000	OMERI05G21830	54	29	1
OS06G0572000	OMERI06G28230	67	38	1
OS06G0572300	OMERI06G19400	76	84	1
OS06G0572400	OMERI06G19410	100	100	1
OS06G0573600	OMERI06G19440	99	98	0
OS06G0573800	OMERI06G19450	100	100	1
OS06G0573900	OMERI06G19460	89	66	0
OS06G0574000	OMERI06G19470	99	99	1
OS06G0574100	OMERI06G19490	87	20	1
OS06G0574200	OMERI06G19500	100	100	1
OS06G0574400	OMERI06G19510	99	50	1
OS06G0574450	OMERI06G19510	99	30	1
OS06G0574500	OMERI06G19520	100	100	1
OS06G0574900	OMERI06G19530	96	69	0
OS06G0575000	OMERI06G19540	100	51	1
OS06G0575400	OMERI06G19570	98	98	1
OS06G0581000	OMERI06G19640	98	92	1
OS06G0581300	OMERI06G19650	83	56	0
OS06G0582600	OMERI07G00160	47	49	0
OS06G0583400	OMERI06G19730	99	87	1
OS06G0583900	OMERI06G19770	99	98	1
OS06G0584200	OMERI06G19780	96	95	0
OS06G0585950	OMERI06G19810	92	96	0
OS06G0585982	OMERI06G19840	77	90	0
OS06G0586000	OMERI06G19860	58	51	0
OS06G0586150	OMERI01G15400	76	81	0
OS06G0586150	OMERI06G19870	74	83	0
OS06G0586300	OMERI01G15410	27	21	1
OS06G0586300	OMERI06G19830	31	22	1
OS06G0587100	OMERI01G15420	85	85	1
OS06G0587900	OMERI06G19690	98	66	1
OS06G0588800	OMERI06G19990	90	98	1
OS06G0588900	OMERI06G20000	99	99	1
OS06G0589300	OMERI06G20010	99	99	1
OS06G0589500	OMERI06G20020	98	100	1
OS06G0589600	OMERI06G20030	98	28	0
OS06G0589800	OMERI06G20050	98	99	1
OS06G0590301	OMERI06G20070	98	98	1
OS06G0590500	OMERI06G20080	100	100	1
OS06G0590600	OMERI06G20090	99	99	1
OS06G0590700	OMERI06G20100	92	93	1
OS06G0590800	OMERI06G20110	91	91	1
OS06G0591200	OMERI06G20130	95	96	1
OS06G0591450	OMERI06G20190	16	61	1
OS06G0591600	OMERI06G20170	97	99	1
OS06G0592400	OMERI01G19640	58	55	0
OS06G0592500	OMERI06G20200	97	96	1
OS06G0593100	OMERI06G20210	99	99	1
OS06G0593200	OMERI06G20230	89	89	1
OS06G0593800	OMERI06G20240	95	95	1
OS06G0594100	OMERI06G20250	80	93	1
OS06G0594200	OMERI06G20260	23	7	0
OS06G0594200	OMERI06G20270	0	0	0
OS06G0594400	OMERI06G20300	99	99	1
OS06G0594600	OMERI06G20330	93	35	1
OS06G0594700	OMERI05G15110	39	93	1
OS06G0595800	OMERI06G20360	47	48	1
OS06G0595900	OMERI06G20370	95	35	1
OS06G0596300	OMERI06G20390	89	74	0
OS06G0597200	OMERI06G20680	99	94	1
OS06G0597250	OMERI05G09330	19	15	0
OS06G0597250	OMERI09G05490	25	15	0
OS06G0597500	OMERI06G20700	99	99	1
OS06G0597600	OMERI06G20690	66	95	1
OS06G0597900	OMERI06G20720	94	95	1
OS06G0598800	OMERI06G20730	99	99	1
OS06G0598900	OMERI06G20740	99	90	1
OS06G0599400	OMERI06G20750	92	92	1
OS06G0600100	OMERI06G20780	95	96	1
OS06G0600301	OMERI06G20790	96	75	1
OS06G0600400	OMERI06G20800	96	96	1
OS06G0600700	OMERI06G20810	95	83	1
OS06G0601000	OMERI06G20820	94	54	0
OS06G0601500	OMERI06G20830	96	48	1
OS06G0601600	OMERI06G20850	82	50	1
OS06G0602500	OMERI06G20860	96	71	1
OS06G0602600	OMERI06G20870	100	100	1
OS06G0602700	OMERI06G20880	99	99	1
OS06G0602800	OMERI06G20910	100	47	1
OS06G0602900	OMERI06G20920	98	98	1
OS06G0603000	OMERI06G20930	96	95	1
OS06G0603300	OMERI06G20940	94	93	1
OS06G0603400	OMERI06G20950	96	96	1
OS06G0603600	OMERI06G20960	97	96	1
OS06G0604000	OMERI06G20980	84	84	0
OS06G0604300	OMERI06G20990	97	82	1
OS06G0604400	OMERI06G21010	96	93	0
OS06G0604500	OMERI06G21020	98	99	1
OS06G0604600	OMERI06G21030	96	93	1
OS06G0605600	OMERI06G21070	100	57	1
OS06G0605750	OMERI06G21070	91	26	1
OS06G0605900	OMERI06G21080	89	85	1
OS06G0606000	OMERI06G21090	92	88	1
OS06G0606250	OMERI01G22160	9	49	1
OS06G0606401	OMERI10G14450	30	45	1
OS06G0606800	OMERI06G21100	88	75	1
OS06G0606900	OMERI06G21120	89	61	0
OS06G0607000	OMERI06G21140	84	98	1
OS06G0607100	OMERI06G21160	91	93	1
OS06G0607200	OMERI06G21150	58	23	1
OS06G0607700	OMERI06G21180	95	96	1
OS06G0607800	OMERI06G21190	92	99	0
OS06G0608300	OMERI06G21220	99	99	1
OS06G0608500	OMERI06G21230	98	72	1
OS06G0608800	OMERI06G21240	99	95	1
OS06G0609400	OMERI02G32940	32	13	0
OS06G0609500	OMERI06G21260	96	92	1
OS06G0609800	OMERI06G21280	90	83	1
OS06G0610000	OMERI06G21300	78	71	1
OS06G0610350	OMERI06G21310	72	72	1
OS06G0610500	OMERI06G21320	98	25	1
OS06G0610800	OMERI06G21330	94	95	1
OS06G0611000	OMERI06G21340	98	98	1
OS06G0611200	OMERI06G21350	90	56	1
OS06G0611500	OMERI06G21380	96	96	1
OS06G0611900	OMERI06G21400	100	40	1
OS06G0612200	OMERI06G21420	93	11	0
OS06G0612800	OMERI06G21450	99	87	1
OS06G0612900	OMERI06G21460	86	6	1
OS06G0613000	OMERI06G21470	95	53	1
OS06G0613400	OMERI06G21490	81	96	1
OS06G0613500	OMERI06G21500	96	52	1
OS06G0613600	OMERI06G21510	95	91	1
OS06G0614000	OMERI06G21530	98	75	1
OS06G0614100	OMERI06G21540	86	91	1
OS06G0614300	OMERI06G21550	97	86	1
OS06G0614550	OMERI04G20670	37	16	1
OS06G0617800	OMERI01G31520	86	83	1
OS06G0618000	OMERI01G31510	92	90	1
OS06G0618100	OMERI01G31500	97	90	1
OS06G0618150	OMERI01G31490	97	99	1
OS06G0618300	OMERI01G31480	98	98	1
OS06G0618700	OMERI01G31470	91	57	1
OS06G0619000	OMERI01G31460	98	99	1
OS06G0619600	OMERI01G31420	98	98	1
OS06G0620600	OMERI01G31400	100	100	1
OS06G0620700	OMERI01G31390	95	97	1
OS06G0621500	OMERI09G10830	37	17	1
OS06G0621800	OMERI01G31370	11	0	0
OS06G0621900	OMERI01G31350	99	99	1
OS06G0622000	OMERI01G31340	93	88	1
OS06G0622300	OMERI01G31330	98	96	1
OS06G0622500	OMERI01G31310	89	47	1
OS06G0622700	OMERI01G31300	94	78	1
OS06G0622800	OMERI01G31290	98	40	1
OS06G0622900	OMERI01G31280	44	68	0
OS06G0623200	OMERI02G34780	42	7	0
OS06G0623300	OMERI01G31270	95	47	1
OS06G0623600	OMERI01G31240	98	93	1
OS06G0623700	OMERI01G31250	87	87	1
OS06G0624100	OMERI01G31200	96	85	1
OS06G0624700	OMERI01G31180	96	91	1
OS06G0624900	OMERI01G31170	97	84	1
OS06G0625200	OMERI01G31140	60	78	1
OS06G0625400	OMERI01G31110	90	57	1
OS06G0625500	OMERI01G31080	87	85	1
OS06G0625700	OMERI01G31070	96	96	1
OS06G0625800	OMERI01G31060	96	35	1
OS06G0626200	OMERI03G06070	26	20	1
OS06G0626600	OMERI01G31010	84	61	1
OS06G0627500	OMERI01G35080	95	94	1
OS06G0628500	OMERI10G04400	3	2	1
OS06G0632200	OMERI06G21750	96	90	1
OS06G0632300	OMERI10G12280	41	36	1
OS06G0632400	OMERI06G21760	97	99	1
OS06G0632500	OMERI06G21770	95	77	1
OS06G0633100	OMERI06G21810	96	95	1
OS06G0633300	OMERI06G21820	64	57	1
OS06G0633500	OMERI06G21840	79	29	1
OS06G0633800	OMERI06G21850	100	100	1
OS06G0634000	OMERI06G21890	97	90	1
OS06G0634100	OMERI06G21880	96	92	1
OS06G0634300	OMERI06G21900	83	89	1
OS06G0634500	OMERI06G21910	74	17	1
OS06G0635200	OMERI06G21920	97	46	0
OS06G0635300	OMERI06G21930	82	76	1
OS06G0635700	OMERI06G21940	88	56	1
OS06G0635700	OMERI06G21960	30	56	1
OS06G0636100	OMERI06G22020	92	92	1
OS06G0636600	OMERI06G22050	85	84	1
OS06G0636700	OMERI06G22060	97	99	1
OS06G0636800	OMERI06G22070	99	97	1
OS06G0637400	OMERI06G22080	96	97	1
OS06G0637500	OMERI06G22090	88	88	1
OS06G0638000	OMERI06G22120	97	97	1
OS06G0638100	OMERI06G22130	97	96	1
OS06G0638200	OMERI06G22140	100	49	1
OS06G0638500	OMERI06G22160	91	90	1
OS06G0638700	OMERI06G22170	81	71	1
OS06G0638900	OMERI06G22180	86	79	1
OS06G0639200	OMERI06G22190	97	72	1
OS06G0639300	OMERI06G22220	93	95	1
OS06G0639500	OMERI06G22250	98	98	1
OS06G0639600	OMERI06G22260	86	89	0
OS06G0640100	OMERI06G22270	89	76	1
OS06G0640800	OMERI02G07610	50	19	0
OS06G0640800	OMERI02G07650	35	45	0
OS06G0641200	OMERI02G07610	57	18	0
OS06G0641200	OMERI02G07650	43	45	0
OS06G0642200	OMERI06G22330	66	64	0
OS06G0642200	OMERI06G22340	67	62	0
OS06G0642300	OMERI06G22360	71	27	1
OS06G0642900	OMERI06G22370	97	97	1
OS06G0643000	OMERI06G22380	97	93	1
OS06G0643300	OMERI06G22390	100	100	1
OS06G0643500	OMERI06G22410	81	76	1
OS06G0643600	OMERI06G22420	95	88	1
OS06G0643700	OMERI06G22430	87	82	1
OS06G0643800	OMERI06G22440	98	19	1
OS06G0643900	OMERI06G22450	99	99	1
OS06G0644100	OMERI06G22460	96	99	1
OS06G0644466	OMERI06G22470	68	14	1
OS06G0644500	OMERI06G22530	27	88	0
OS06G0644500	OMERI06G22540	37	92	0
OS06G0644800	OMERI06G22550	99	99	1
OS06G0645100	OMERI06G22570	77	83	1
OS06G0645400	OMERI06G22600	94	67	1
OS06G0645500	OMERI06G22610	84	86	1
OS06G0645700	OMERI06G22620	100	4	0
OS06G0645800	OMERI06G22620	98	48	0
OS06G0645901	OMERI06G22620	96	18	0
OS06G0646000	OMERI06G22630	89	89	1
OS06G0646100	OMERI06G22640	92	88	1
OS06G0646400	OMERI06G22650	91	91	1
OS06G0646500	OMERI06G22670	100	70	1
OS06G0646600	OMERI06G22680	94	96	1
OS06G0646700	OMERI06G22690	94	24	1
OS06G0647100	OMERI06G22710	98	98	1
OS06G0647200	OMERI06G22730	83	78	1
OS06G0647400	OMERI06G22740	93	95	1
OS06G0647500	OMERI06G22750	8	5	1
OS06G0647700	OMERI06G22790	7	9	1
OS06G0648500	OMERI06G22820	86	87	1
OS06G0649000	OMERI06G22830	94	88	1
OS06G0649500	OMERI06G22840	86	95	0
OS06G0649700	OMERI06G22860	95	96	1
OS06G0649800	OMERI06G22870	81	81	1
OS06G0649900	OMERI06G22880	98	97	1
OS06G0650300	OMERI06G22910	97	93	1
OS06G0650600	OMERI06G22920	99	99	1
OS06G0650800	OMERI06G22930	98	97	1
OS06G0650900	OMERI06G22940	93	91	1
OS06G0651000	OMERI06G22950	87	22	1
OS06G0651200	OMERI06G22960	94	94	1
OS06G0651600	OMERI06G22970	95	40	1
OS06G0652000	OMERI06G22980	99	85	1
OS06G0652100	OMERI06G22990	96	96	1
OS06G0652200	OMERI06G23010	89	53	1
OS06G0652300	OMERI06G23020	84	86	1
OS06G0652400	OMERI06G23030	99	99	1
OS06G0652550	OMERI06G23040	83	68	1
OS06G0652600	OMERI06G23050	91	88	1
OS06G0653000	OMERI06G23060	37	95	0
OS06G0653000	OMERI06G23070	35	100	0
OS06G0653100	OMERI06G23080	99	48	1
OS06G0653200	OMERI06G23090	89	88	1
OS06G0653200	OMERI06G23100	89	88	1
OS06G0653800	OMERI06G23120	92	97	0
OS06G0654000	OMERI06G23130	99	87	1
OS06G0654300	OMERI06G23140	99	13	1
OS06G0654400	OMERI06G23150	89	86	1
OS06G0654600	OMERI06G23160	51	51	1
OS06G0655100	OMERI06G23210	87	90	1
OS06G0655200	OMERI06G23220	99	99	1
OS06G0655500	OMERI06G23240	99	99	1
OS06G0656000	OMERI06G23260	77	77	1
OS06G0656201	OMERI10G05720	57	76	1
OS06G0656300	OMERI06G23270	96	96	1
OS06G0656500	OMERI06G23280	99	99	1
OS06G0656700	OMERI06G23300	93	69	1
