Gene stable ID	Zea mays gene stable ID	% identity	Zea mays % identity	Orthology confidence [0 low, 1 high]
OS06G0162100	Zm00001d045201	28.7197	30.292	1
OS06G0162100	Zm00001d045235	39.4464	42.0664	1
OS06G0162100	Zm00001d045244	36.6782	36.3014	1
OS06G0162100	Zm00001d045247	37.3702	35.5263	1
OS06G0162100	Zm00001d045256	28.3737	31.9066	1
OS06G0162100	Zm00001d045257	28.7197	31.3208	1
OS06G0162100	Zm00001d045258	27.6817	29.6296	1
OS06G0162100	Zm00001d045260	29.0657	30.4348	1
OS06G0162100	Zm00001d049528	30.7958	29.7659	1
OS06G0162100	Zm00001d049532	29.4118	25.9146	1
OS06G0162500	Zm00001d045233	82.9545	75.0643	1
OS06G0162550	Zm00001d045232	68.007	71.7712	1
OS06G0162600	Zm00001d036275	39.6476	76.2712	1
OS06G0162700	Zm00001d013070	28.7383	24.4533	1
OS06G0162700	Zm00001d034467	53.5047	52.2831	1
OS06G0162800	Zm00001d045231	83.1111	83.1111	1
OS06G0163000	Zm00001d045230	71.0559	75.5614	1
OS06G0163300	Zm00001d036283	82.9193	83.6991	1
OS06G0163300	Zm00001d045220	81.0559	79.3313	1
OS06G0163400	Zm00001d045218	81.2383	81.8526	1
OS06G0163500	Zm00001d045217	84.4118	55.1923	1
OS06G0163600	Zm00001d045216	86.8687	16.6344	1
OS06G0164000	Zm00001d045215	40.8257	58.1699	1
OS06G0164100	Zm00001d036285	90.0621	89.5062	1
OS06G0164100	Zm00001d045213	90.3727	89.8148	1
OS06G0164400	Zm00001d045212	54.8223	31.8584	1
OS06G0164500	Zm00001d045208	47.7064	54.4503	1
OS06G0164900	Zm00001d045207	66.9451	71.1027	1
OS06G0165500	Zm00001d045207	69.0798	71.3561	1
OS06G0165600	Zm00001d031728	35.5731	39.6476	1
OS06G0165800	Zm00001d036293	86.1538	85.1711	1
OS06G0165800	Zm00001d045206	83.8462	72.9097	1
OS06G0166000	Zm00001d045205	55.042	47.4638	1
OS06G0166100	Zm00001d021617	68.5897	76.7575	1
OS06G0166200	Zm00001d036297	68.0488	75.4054	1
OS06G0166400	Zm00001d036298	66.3043	68.9266	1
OS06G0166400	Zm00001d045204	68.4783	65.9686	1
OS06G0166500	Zm00001d000288	51.9126	48.2234	1
OS06G0166500	Zm00001d045203	48.0874	40.7407	1
OS06G0166900	Zm00001d036300	76.2943	80.6916	1
OS06G0166900	Zm00001d045202	78.2016	76.5333	1
OS06G0167000	Zm00001d008845	24.2478	77.4011	1
OS06G0167000	Zm00001d036301	98.938	47.2527	1
OS06G0167000	Zm00001d045199	98.938	47.3127	1
OS06G0167100	Zm00001d036305	88.9655	85.4305	1
OS06G0167100	Zm00001d045195	87.3563	87.6586	1
OS06G0167400	Zm00001d045159	77.9264	76.8977	1
OS06G0167400	Zm00001d045169	75.9197	50	1
OS06G0167500	Zm00001d036318	21.1765	63.1579	1
OS06G0167600	Zm00001d036319	95.2	95.2	1
OS06G0167600	Zm00001d045194	96.4	96.4	1
OS06G0168000	Zm00001d045193	77.1676	72.3577	1
OS06G0168400	Zm00001d023896	50.8197	48.249	1
OS06G0168500	Zm00001d041716	86.5574	83.2808	1
OS06G0168600	Zm00001d036322	93.1204	93.0061	1
OS06G0168600	Zm00001d045192	92.9975	92.8834	1
OS06G0168800	Zm00001d045191	88.3212	89.6296	1
OS06G0169001	Zm00001d035394	35.2518	43.3628	1
OS06G0169900	Zm00001d035394	37.4101	46.0177	1
OS06G0170100	Zm00001d045190	62.5333	60.7513	1
OS06G0170200	Zm00001d013125	42.1687	7.17213	1
OS06G0170500	Zm00001d045183	88.3817	86.4097	1
OS06G0171600	Zm00001d045181	42.1875	13.3884	1
OS06G0171700	Zm00001d013304	85.1282	74.4395	1
OS06G0171700	Zm00001d045180	85.1282	82.1782	1
OS06G0171800	Zm00001d045179	68.6722	60.9576	1
OS06G0171800	Zm00001d051608	42.5311	78.5441	1
OS06G0171900	Zm00001d037473	76.8053	64.2857	1
OS06G0171900	Zm00001d045176	80.0875	80.7947	1
OS06G0172000	Zm00001d037476	80.8219	83.9431	1
OS06G0172200	Zm00001d037477	72.4576	70.3704	1
OS06G0172600	Zm00001d037479	100	100	1
OS06G0172800	Zm00001d037480	65.8378	72.242	1
OS06G0173000	Zm00001d022129	3.78038	14.3345	1
OS06G0173000	Zm00001d039632	8.19082	25	1
OS06G0173000	Zm00001d045171	54.7255	56.4531	1
OS06G0173100	Zm00001d037481	98.8345	98.6047	1
OS06G0173800	Zm00001d006791	17.1254	36.6013	1
OS06G0173800	Zm00001d010889	14.9847	20.332	1
OS06G0173800	Zm00001d024809	18.6544	21.3287	1
OS06G0173800	Zm00001d024810	21.1009	17.6923	1
OS06G0173800	Zm00001d024814	18.9602	22.0641	1
OS06G0173800	Zm00001d045162	19.2661	21.7241	1
OS06G0173800	Zm00001d050594	17.1254	26.5403	1
OS06G0174300	Zm00001d045160	57.7922	40.0901	1
OS06G0174400	Zm00001d037483	92.3077	80.315	1
OS06G0175400	Zm00001d045155	35.4839	26.2599	1
OS06G0175500	Zm00001d037484	82.9825	85.8439	1
OS06G0175500	Zm00001d045154	83.5088	79.5987	1
OS06G0175800	Zm00001d045153	77.6842	78.5106	1
OS06G0175900	Zm00001d037485	93.0556	93.0556	1
OS06G0176000	Zm00001d036319	94.8	94.8	1
OS06G0176000	Zm00001d045194	96	96	1
OS06G0176200	Zm00001d045146	89.548	89.8017	1
OS06G0176300	Zm00001d037487	62.5407	53.1856	1
OS06G0176700	Zm00001d030548	62.5714	62.0397	1
OS06G0176900	Zm00001d045153	90.3646	73.8298	1
OS06G0177000	Zm00001d037485	93.0556	93.0556	1
OS06G0177100	Zm00001d036319	94.8	94.8	1
OS06G0177100	Zm00001d045194	96	96	1
OS06G0177300	Zm00001d045146	89.548	89.8017	1
OS06G0177600	Zm00001d037487	62.5407	53.1856	1
OS06G0178500	Zm00001d030548	62.5714	62.0397	1
OS06G0178900	Zm00001d037492	95.0456	95.6693	1
OS06G0178900	Zm00001d045139	93.4811	94.0945	1
OS06G0179000	Zm00001d037493	77.3764	74.954	0
OS06G0179000	Zm00001d045138	75.4753	70.0176	0
OS06G0179100	Zm00001d037494	23.7624	29.6296	1
OS06G0179200	Zm00001d037495	78.1305	78.9661	1
OS06G0179200	Zm00001d045136	78.3069	78.5841	1
OS06G0179500	Zm00001d045130	69.9659	68.6767	1
OS06G0179700	Zm00001d045128	80.5556	81.9209	1
OS06G0179900	Zm00001d035820	81.5287	81.7021	1
OS06G0180000	Zm00001d045127	81.7901	73.6111	1
OS06G0181300	Zm00001d007141	63.8806	48.7472	1
OS06G0181300	Zm00001d036356	62.9851	48.5057	1
OS06G0181300	Zm00001d045123	65.0746	54.0943	1
OS06G0181400	Zm00001d000401	68.9888	71.729	1
OS06G0181500	Zm00001d035826	16.6858	76.7196	1
OS06G0181500	Zm00001d045122	78.2509	91.1528	1
OS06G0181566	Zm00001d018383	96.0784	96.0784	1
OS06G0181566	Zm00001d052025	96.0784	50.5155	1
OS06G0181700	Zm00001d035835	68.5393	70.5202	0
OS06G0181800	Zm00001d045119	67.2365	67.2365	1
OS06G0182100	Zm00001d045118	59.9237	64.876	1
OS06G0182300	Zm00001d035841	96.683	58.513	0
OS06G0182300	Zm00001d035842	0.36855	0.529101	0
OS06G0182400	Zm00001d045113	77.8462	62.0098	1
OS06G0182500	Zm00001d035844	88.8889	85.0394	1
OS06G0183100	Zm00001d045112	67.0977	69.8057	1
OS06G0183200	Zm00001d012994	58.4733	52.1088	1
OS06G0183200	Zm00001d035846	59.084	37.3552	1
OS06G0183600	Zm00001d050462	58.642	62.5	1
OS06G0183700	Zm00001d045111	62.0805	64.2361	1
OS06G0183900	Zm00001d045108	80.2857	80.9798	1
OS06G0184100	Zm00001d006872	69.3694	77.7778	1
OS06G0184100	Zm00001d013525	41.4414	25.4144	1
OS06G0184100	Zm00001d013570	38.7387	22.6316	1
OS06G0184100	Zm00001d021125	39.6396	46.3158	1
OS06G0184100	Zm00001d045106	44.1441	55.0562	1
OS06G0184200	Zm00001d045105	28.0435	29.7235	1
OS06G0184300	Zm00001d045104	58.8745	60.2436	0
OS06G0184400	Zm00001d017027	26.6289	43.9252	0
OS06G0184400	Zm00001d045102	77.0538	42.0402	0
OS06G0184500	Zm00001d045098	78.1056	78.9639	1
OS06G0184600	Zm00001d012512	34.2857	7.91209	1
OS06G0184600	Zm00001d043069	33.3333	7.84753	1
OS06G0184800	Zm00001d045096	71.0526	72	1
OS06G0184866	Zm00001d045094	78.3505	77.1574	1
OS06G0184900	Zm00001d018367	71.236	71.7195	1
OS06G0185300	Zm00001d045092	66.7712	48.4091	0
OS06G0185500	Zm00001d045092	75.9815	74.7727	0
OS06G0185700	Zm00001d045090	72.5904	67.3184	1
OS06G0185800	Zm00001d045089	82.2109	82.2109	1
OS06G0185900	Zm00001d037079	74.7863	76.087	1
OS06G0185966	Zm00001d037080	54.328	49.7912	1
OS06G0186000	Zm00001d037080	50.3546	7.41127	1
OS06G0186100	Zm00001d045088	66.8599	67.1845	1
OS06G0186300	Zm00001d045086	75.1032	55.4878	1
OS06G0186400	Zm00001d045085	73.1405	71.5152	1
OS06G0186500	Zm00001d037084	95.9481	95.9481	1
OS06G0186600	Zm00001d037085	77.4359	56.0297	1
OS06G0186600	Zm00001d045084	78.7179	57.0632	1
OS06G0186700	Zm00001d045082	77.7365	78.4644	1
OS06G0186900	Zm00001d006680	93.4874	93.0962	0
OS06G0186900	Zm00001d021931	89.4958	88.3817	0
OS06G0187100	Zm00001d045079	54.3689	49.8516	1
OS06G0187200	Zm00001d037087	90.2913	63.4091	1
OS06G0187200	Zm00001d045078	87.3786	65.3753	1
OS06G0187300	Zm00001d045077	47.548	53.3493	1
OS06G0187900	Zm00001d004066	56.7568	69.0789	0
OS06G0187900	Zm00001d018341	71.8919	57.3276	0
OS06G0187900	Zm00001d028789	60	50	0
OS06G0187900	Zm00001d045076	73.5135	65.0718	0
OS06G0187900	Zm00001d045330	56.7568	69.0789	0
OS06G0188100	Zm00001d000026	65.6347	82.8125	1
OS06G0188100	Zm00001d025454	65.3251	82.4219	1
OS06G0188100	Zm00001d044684	47.0588	70.0461	1
OS06G0188100	Zm00001d045074	87.3065	87.3065	1
OS06G0188100	Zm00001d047943	26.3158	55.1948	1
OS06G0188600	Zm00001d024012	11.9403	27.5862	0
OS06G0188700	Zm00001d024012	13.2479	32.069	0
OS06G0188800	Zm00001d024012	22.335	15.1724	0
OS06G0190500	Zm00001d024012	18.2674	33.4483	0
OS06G0190700	Zm00001d024012	18.2657	34.1379	0
OS06G0190900	Zm00001d002991	34.3137	17.5879	1
OS06G0190900	Zm00001d007389	32.3529	37.5	1
OS06G0190900	Zm00001d020449	31.8627	32.0197	1
OS06G0190900	Zm00001d033889	31.8627	29.6804	1
OS06G0190900	Zm00001d036143	31.8627	28.5088	1
OS06G0190900	Zm00001d037285	32.3529	30.137	1
OS06G0190900	Zm00001d047088	22.549	60.5263	1
OS06G0190900	Zm00001d048842	12.7451	10.4418	1
OS06G0190900	Zm00001d049531	32.8431	26.2745	1
OS06G0190950	Zm00001d047076	80.402	40.3023	1
OS06G0191200	Zm00001d045065	78.4091	78.8571	1
OS06G0191300	Zm00001d045064	84.7953	83.5735	1
OS06G0191500	Zm00001d045064	50.6536	44.6686	1
OS06G0191700	Zm00001d037089	68.7234	58.1982	1
OS06G0191700	Zm00001d037091	68.5106	61.2167	1
OS06G0191700	Zm00001d045063	70	61.3806	1
OS06G0191800	Zm00001d037089	65.1515	61.982	1
OS06G0191800	Zm00001d037091	66.0985	66.3498	1
OS06G0191800	Zm00001d045063	67.803	66.791	1
OS06G0192100	Zm00001d045055	74.9367	58.498	1
OS06G0192400	Zm00001d045052	62.7273	61.4243	1
OS06G0192500	Zm00001d011963	91.9118	52.0111	1
OS06G0192600	Zm00001d018309	100	100	1
OS06G0192600	Zm00001d052078	100	93.2166	1
OS06G0192800	Zm00001d037095	68.2243	66.1631	1
OS06G0192800	Zm00001d045051	68.8474	66.7674	1
OS06G0192900	Zm00001d007355	18.1564	66.3265	1
OS06G0192900	Zm00001d023627	18.4358	67.3469	1
OS06G0192900	Zm00001d032678	18.4358	67.3469	1
OS06G0192900	Zm00001d045050	75.9777	75.766	1
OS06G0193000	Zm00001d037096	81.25	65.2174	1
OS06G0193000	Zm00001d045049	80.8333	74.6154	1
OS06G0193200	Zm00001d045048	72.6496	70.9516	1
OS06G0193300	Zm00001d037097	63.7795	47.3684	1
OS06G0193400	Zm00001d037098	65.4812	60.0768	1
OS06G0193400	Zm00001d045046	66.1088	65.6965	1
OS06G0194000	Zm00001d045044	65.1934	65.0138	1
OS06G0194000	Zm00001d052087	55.8011	55.9557	1
OS06G0194200	Zm00001d044659	48.75	23.3533	1
OS06G0194400	Zm00001d024321	59.9156	63.1111	1
OS06G0194400	Zm00001d044355	56.962	53.3597	1
OS06G0194400	Zm00001d049369	51.8987	65.0794	1
OS06G0194900	Zm00001d045042	93.8119	92.2141	1
OS06G0195600	Zm00001d037099	78.3313	79.9238	1
OS06G0195600	Zm00001d045041	78.2067	69.7003	1
OS06G0195800	Zm00001d045036	48.7437	32.1192	1
OS06G0196200	Zm00001d045030	49.7585	47.907	1
OS06G0196200	Zm00001d045031	42.9952	48.3696	1
OS06G0196300	Zm00001d037103	72.8111	72.4771	1
OS06G0196500	Zm00001d037107	31.1012	37.3214	1
OS06G0196600	Zm00001d037108	92.2581	92.6566	1
OS06G0196600	Zm00001d045027	89.2473	86.2786	1
OS06G0196700	Zm00001d045026	89.644	26.3058	1
OS06G0196900	Zm00001d045025	84.9206	86.9919	1
OS06G0197550	Zm00001d045025	66.3866	32.1138	1
OS06G0197575	Zm00001d045025	93.1818	16.6667	1
OS06G0198500	Zm00001d032073	24.4898	30.1887	0
OS06G0198600	Zm00001d032073	15.2542	11.3208	0
OS06G0198700	Zm00001d045024	78.6127	73.5135	1
OS06G0198800	Zm00001d034406	78.75	21.875	1
OS06G0198900	Zm00001d045013	73.8817	71.8093	1
OS06G0199100	Zm00001d045014	78.7997	69.7241	1
OS06G0199200	Zm00001d024072	41.4313	76.3889	1
OS06G0199200	Zm00001d037109	77.0245	76.8797	1
OS06G0199200	Zm00001d045015	33.145	73.3333	1
OS06G0199402	Zm00001d045017	79.845	86.5546	1
OS06G0199500	Zm00001d027805	80.9091	80.9091	1
OS06G0199500	Zm00001d045021	80.9091	80.9091	1
OS06G0199700	Zm00001d045022	47.4453	56.0345	1
OS06G0199800	Zm00001d037110	85.6698	78.7966	1
OS06G0201000	Zm00001d016085	24.2063	37.8882	1
OS06G0201000	Zm00001d016087	28.1746	30.2128	1
OS06G0202100	Zm00001d016085	23.4875	40.9938	1
OS06G0202100	Zm00001d016087	28.1139	33.617	1
OS06G0202900	Zm00001d037112	82.8639	79.5045	1
OS06G0202900	Zm00001d044995	83.0986	80.2721	1
OS06G0203400	Zm00001d037322	63.067	54.6816	1
OS06G0203400	Zm00001d048861	60.6911	52.6217	1
OS06G0203400	Zm00001d050326	63.2829	51.7668	1
OS06G0203600	Zm00001d000357	62.8505	58.4783	1
OS06G0203700	Zm00001d037113	34.7032	32.3404	1
OS06G0203800	Zm00001d037114	88.1391	86.7203	0
OS06G0204400	Zm00001d037115	85.2459	54.7368	1
OS06G0204800	Zm00001d000238	61.1296	46.9388	1
OS06G0204800	Zm00001d037117	60.7973	49.7283	1
OS06G0205000	Zm00001d018259	74.1936	75.8242	0
OS06G0205600	Zm00001d037120	72.7517	73.842	1
OS06G0205600	Zm00001d044976	72.8859	75	1
OS06G0206100	Zm00001d037122	58.7822	58.3721	1
OS06G0206100	Zm00001d044979	57.1429	57.277	1
OS06G0206200	Zm00001d037124	63.522	89.3805	1
OS06G0206700	Zm00001d044982	78.5714	26.3542	1
OS06G0207000	Zm00001d044985	82.1321	83.3841	1
OS06G0207200	Zm00001d044986	59.2233	58.6538	1
OS06G0207500	Zm00001d044987	65.9722	54.9133	1
OS06G0207600	Zm00001d044988	30.9524	31.0757	1
OS06G0207966	Zm00001d037140	76.8061	29.4032	1
OS06G0207966	Zm00001d044973	75.6654	28.8824	1
OS06G0208100	Zm00001d037140	93.0233	17.4672	1
OS06G0208100	Zm00001d044973	93.0233	17.4165	1
OS06G0208200	Zm00001d037141	50	62.5	1
OS06G0208200	Zm00001d044972	58.5714	56.5517	1
OS06G0208300	Zm00001d037142	90.378	25.2885	1
OS06G0208300	Zm00001d044971	90.0344	24.3043	1
OS06G0208800	Zm00001d037151	64.4172	25.8621	1
OS06G0209100	Zm00001d037155	61.674	70.1754	1
OS06G0209100	Zm00001d044966	73.5683	75.395	1
OS06G0209300	Zm00001d037156	54.2636	20.9895	0
OS06G0210000	Zm00001d037160	74.5501	75.718	0
OS06G0210000	Zm00001d044951	74.036	73.8462	0
OS06G0210100	Zm00001d037163	87.5598	86.7299	1
OS06G0210200	Zm00001d021981	19.7309	34.1085	1
OS06G0210200	Zm00001d037164	77.5785	78.8155	1
OS06G0210400	Zm00001d043781	75.2113	79.4643	1
OS06G0210900	Zm00001d044947	63.8037	64.0657	1
OS06G0211200	Zm00001d037170	75.3086	72.1893	1
OS06G0211200	Zm00001d044940	76.5432	70.6553	1
OS06G0211500	Zm00001d011881	60.2094	25.6125	1
OS06G0211500	Zm00001d042127	63.3508	27.0694	1
OS06G0211600	Zm00001d044937	64.9557	69.3762	1
OS06G0212600	Zm00001d044933	71.5328	70.377	0
OS06G0212900	Zm00001d025556	49.3617	48.9451	1
OS06G0212900	Zm00001d025561	41.4894	45.7746	1
OS06G0212900	Zm00001d025565	41.4894	46.2085	1
OS06G0212900	Zm00001d026467	24.2553	34.5455	1
OS06G0213200	Zm00001d044931	91.3793	18.9286	1
OS06G0213400	Zm00001d037174	77.5309	78.6967	1
OS06G0213400	Zm00001d044929	82.4691	80.6763	1
OS06G0213700	Zm00001d044927	38.1526	32.4232	1
OS06G0213900	Zm00001d044923	64.3478	66.0714	1
OS06G0214100	Zm00001d014821	42.6426	47.0199	1
OS06G0214100	Zm00001d015849	47.1471	71.3636	1
OS06G0214100	Zm00001d037241	47.1471	38.3863	1
OS06G0214100	Zm00001d038294	22.5225	56.391	1
OS06G0214100	Zm00001d044922	76.2763	77.2036	1
OS06G0214800	Zm00001d044921	78.1155	77.8788	1
OS06G0214850	Zm00001d037180	69.0341	74.7692	1
OS06G0214900	Zm00001d044920	82.4818	82.9358	1
OS06G0215100	Zm00001d006020	34.2169	65.4378	1
OS06G0215100	Zm00001d012639	20	48.538	1
OS06G0215100	Zm00001d037181	38.5542	56.9395	1
OS06G0215100	Zm00001d044918	52.2892	55.2163	1
OS06G0215100	Zm00001d050427	20.7229	51.497	1
OS06G0215200	Zm00001d044917	81.893	80.8943	1
OS06G0215300	Zm00001d044916	75.1098	63.4901	1
OS06G0215400	Zm00001d044907	77.1723	80.245	1
OS06G0215500	Zm00001d037182	71.6113	74.2706	1
OS06G0215500	Zm00001d044906	73.4015	76.9437	1
OS06G0215500	Zm00001d044908	74.6803	77.6596	1
OS06G0215600	Zm00001d037182	73.7968	73.2095	1
OS06G0215600	Zm00001d044906	76.4706	76.6756	1
OS06G0215600	Zm00001d044908	77.5401	77.1277	1
OS06G0215900	Zm00001d037182	73.4211	74.0053	1
OS06G0215900	Zm00001d044906	76.3158	77.748	1
OS06G0215900	Zm00001d044908	77.1053	77.9255	1
OS06G0216000	Zm00001d037182	68.254	22.8117	1
OS06G0216000	Zm00001d044906	70.6349	23.8606	1
OS06G0216000	Zm00001d044908	70.6349	23.6702	1
OS06G0216100	Zm00001d006684	58.5034	39.9072	1
OS06G0216200	Zm00001d037182	75.5319	75.3316	1
OS06G0216200	Zm00001d044906	79.5213	80.1609	1
OS06G0216200	Zm00001d044908	80.3191	80.3191	1
OS06G0216300	Zm00001d037182	61.8421	24.9337	1
OS06G0216300	Zm00001d044906	69.7368	28.4182	1
OS06G0216300	Zm00001d044908	70.3947	28.4574	1
OS06G0216400	Zm00001d044904	64.9789	41.6779	1
OS06G0216700	Zm00001d044898	84.5638	81.8182	1
OS06G0216800	Zm00001d037189	86.1111	87.6607	1
OS06G0217300	Zm00001d044899	28.2511	88.7324	1
OS06G0217500	Zm00001d044902	87.1901	70.0997	1
OS06G0217600	Zm00001d044903	83.1967	15.6878	1
OS06G0217900	Zm00001d020772	42.3529	21.1765	1
OS06G0218100	Zm00001d037191	82.6087	18.3871	1
OS06G0218100	Zm00001d044880	85.5072	35.3293	1
OS06G0218300	Zm00001d037192	66.0633	69.3587	1
OS06G0218500	Zm00001d037195	44.362	62.2917	1
OS06G0218600	Zm00001d037194	71.7172	66.6667	1
OS06G0218800	Zm00001d037197	54.6961	64.2857	1
OS06G0218800	Zm00001d044875	44.1989	53.3333	1
OS06G0218900	Zm00001d037198	54.7101	22.4368	1
OS06G0219400	Zm00001d037199	81.8941	54.9533	1
OS06G0219500	Zm00001d044874	24.2718	36.0577	1
OS06G0219600	Zm00001d037200	81.8627	82.266	1
OS06G0219600	Zm00001d044869	77.9412	58.2418	1
OS06G0219800	Zm00001d044866	85.101	86.8557	1
OS06G0219900	Zm00001d037204	76.7516	73.7003	1
OS06G0220000	Zm00001d037205	80.9187	68.1548	1
OS06G0220000	Zm00001d044864	82.3322	71.0366	1
OS06G0220500	Zm00001d037207	72.9084	77.8723	1
OS06G0220600	Zm00001d037209	58.8921	60.8434	1
OS06G0220900	Zm00001d037210	44.9438	55.5556	1
OS06G0220900	Zm00001d044861	46.0674	41.4141	1
OS06G0221100	Zm00001d044860	74.1848	71.8421	1
OS06G0221200	Zm00001d037211	87.0662	81.1765	1
OS06G0222100	Zm00001d044854	35.101	32.4009	1
OS06G0222900	Zm00001d044859	71.2946	73.0769	1
OS06G0223200	Zm00001d017428	54.375	22.0812	1
OS06G0223200	Zm00001d029413	55.625	39.5556	1
OS06G0223200	Zm00001d035668	46.25	18.2716	1
OS06G0223200	Zm00001d052012	46.25	16.0521	1
OS06G0223300	Zm00001d037212	46.9444	45.9239	1
OS06G0223300	Zm00001d044850	38.6111	50	1
OS06G0223700	Zm00001d044849	53.5211	48.4076	1
OS06G0223800	Zm00001d037213	4.33944	41.6667	1
OS06G0223800	Zm00001d037214	73.5776	39.7189	1
OS06G0223800	Zm00001d044845	86.1138	42.9121	1
OS06G0224100	Zm00001d044844	54.7619	32.5472	1
OS06G0224200	Zm00001d037215	75.8087	75.5961	1
OS06G0224400	Zm00001d015585	46.4286	46.076	1
OS06G0224400	Zm00001d033138	44.3878	44.1624	1
OS06G0224500	Zm00001d015585	0	0	1
OS06G0224500	Zm00001d033138	0	0	1
OS06G0224650	Zm00001d015585	44.335	45.5696	1
OS06G0224650	Zm00001d033138	39.4089	40.6091	1
OS06G0225000	Zm00001d049068	79.8969	79.8969	1
OS06G0225100	Zm00001d006629	67.3267	69.9229	1
OS06G0226000	Zm00001d015935	27.9661	56.4103	0
OS06G0226000	Zm00001d032269	55.0847	36.0111	0
OS06G0226000	Zm00001d044830	39.8305	40.5172	0
OS06G0226050	Zm00001d035394	33.1034	42.4779	1
OS06G0226100	Zm00001d037218	56.3969	50.4673	1
OS06G0226100	Zm00001d044841	57.1802	50.1144	1
OS06G0226500	Zm00001d044839	88.5057	88.5057	1
OS06G0226600	Zm00001d037220	86.0104	86.4583	1
OS06G0226600	Zm00001d044838	86.0104	89.2473	1
OS06G0226600	Zm00001d045640	31.0881	86.9565	1
OS06G0226700	Zm00001d037221	75.1938	76.781	1
OS06G0226700	Zm00001d044836	67.4419	73.1092	1
OS06G0226950	Zm00001d037225	88.2576	88.5932	1
OS06G0226950	Zm00001d044833	89.7727	89.7727	1
OS06G0227200	Zm00001d037227	41.4773	49.6599	1
OS06G0227200	Zm00001d044831	43.3239	48.9567	1
OS06G0227250	Zm00001d044828	83.6292	84.6307	1
OS06G0228200	Zm00001d037228	87.5839	88.7755	1
OS06G0228200	Zm00001d044826	87.5839	86.711	1
OS06G0228500	Zm00001d037229	75.0605	77.6942	1
OS06G0228800	Zm00001d035243	56.8047	59.5041	1
OS06G0228800	Zm00001d041836	37.6726	57.0149	1
OS06G0228900	Zm00001d044825	71.2544	44.7484	1
OS06G0229000	Zm00001d044824	50	47.9592	1
OS06G0229066	Zm00001d044824	2.44399	6.12245	1
OS06G0229200	Zm00001d037233	88.383	88.383	1
OS06G0229200	Zm00001d044823	89.011	89.011	1
OS06G0229300	Zm00001d012751	50.1263	25.1425	1
OS06G0229300	Zm00001d043452	48.7374	24.4769	1
OS06G0229800	Zm00001d037234	64.5679	69.2715	1
OS06G0230100	Zm00001d037235	55.8252	63.8889	1
OS06G0231050	Zm00001d044816	88.587	87.6344	1
OS06G0231300	Zm00001d037236	72.0779	72.0779	1
OS06G0231300	Zm00001d044815	65.2597	66.1184	1
OS06G0231400	Zm00001d048451	77.5748	77.1901	1
OS06G0231600	Zm00001d037237	65.0443	67.4312	1
OS06G0232000	Zm00001d037239	69.2913	70.0265	1
OS06G0232100	Zm00001d044814	82.2742	44.8496	1
OS06G0232200	Zm00001d044813	82.1159	84.0206	1
OS06G0232300	Zm00001d044812	93.0743	91.6805	1
OS06G0232600	Zm00001d037240	71.3235	72.119	1
OS06G0233200	Zm00001d037244	30.2752	55.2301	1
OS06G0233200	Zm00001d037245	74.5413	76.8322	1
OS06G0233200	Zm00001d044808	72.2477	76.6423	1
OS06G0233400	Zm00001d037246	88.4	88.4	1
OS06G0233400	Zm00001d052270	87.6	89.0244	1
OS06G0233800	Zm00001d044806	65.4986	60.4478	0
OS06G0234100	Zm00001d037247	73.0892	74.8776	1
OS06G0234100	Zm00001d044803	35.1911	87.0079	1
OS06G0234200	Zm00001d044802	88.3721	66.2021	1
OS06G0234600	Zm00001d037248	65.7471	57.5453	1
OS06G0235200	Zm00001d048608	55.5556	55.5556	1
OS06G0235300	Zm00001d006762	74.5984	45.1397	1
OS06G0235400	Zm00001d006762	69.7368	3.21993	1
OS06G0235900	Zm00001d037270	51.1811	24.5283	1
OS06G0236300	Zm00001d037251	55.5556	58.0111	1
OS06G0236300	Zm00001d044783	47.0899	51.1494	1
OS06G0236900	Zm00001d053963	92.7711	30.1961	1
OS06G0237200	Zm00001d044780	78.2931	76.036	1
OS06G0237300	Zm00001d037252	51.7268	46.3868	1
OS06G0237400	Zm00001d044775	58.3062	48.6413	1
OS06G0237400	Zm00001d044776	57.329	60.8997	1
OS06G0237502	Zm00001d044774	76.5472	72.4191	1
OS06G0237900	Zm00001d037258	33.6634	36.1702	1
OS06G0238000	Zm00001d044773	67.3745	75.705	1
OS06G0238300	Zm00001d037261	37.6744	62.7907	1
OS06G0238900	Zm00001d037263	71.1974	73.0897	1
OS06G0239000	Zm00001d037264	54.955	24.1107	1
OS06G0239100	Zm00001d044771	67.1159	67.2973	1
OS06G0239200	Zm00001d001942	37.6344	56.4516	1
OS06G0239200	Zm00001d002813	35.4839	55	1
OS06G0239200	Zm00001d009521	35.4839	53.2258	1
OS06G0239200	Zm00001d024183	36.5591	48.5714	1
OS06G0239200	Zm00001d035678	37.6344	56.4516	1
OS06G0239200	Zm00001d044769	55.914	65	1
OS06G0239300	Zm00001d044768	67.1053	65.8672	1
OS06G0239500	Zm00001d044768	70.4673	69.5572	1
OS06G0239700	Zm00001d037266	79.4776	85.2	1
OS06G0241100	Zm00001d027863	55.6306	59.0909	1
OS06G0242600	Zm00001d033029	43.4211	35.3319	1
OS06G0242600	Zm00001d033030	44.4737	35.7294	1
OS06G0242700	Zm00001d015216	47.0238	30.7393	1
OS06G0242700	Zm00001d015217	57.7381	24.7449	1
OS06G0242700	Zm00001d015220	28.5714	17.5824	1
OS06G0242700	Zm00001d015224	41.0714	24.6429	1
OS06G0244100	Zm00001d037268	56.1481	53.6827	1
