Gene stable ID	Oryza meridionalis gene stable ID	%id. target Oryza meridionalis gene identical to query gene	%id. query gene identical to target Oryza meridionalis gene
Os04g0586100	OMERI04G19430	100	100
Os04g0586200	OMERI04G19440	100	38.3764
Os04g0586500	OMERI04G19450	92.7875	95.9677
Os04g0586700	OMERI04G19460	97.7716	95.9016
Os04g0587200	OMERI04G19470	83.0688	45.1149
Os04g0588000	OMERI04G19500	88.1579	46.8531
Os04g0588200	OMERI04G19510	91.0522	90.0082
Os04g0593600	OMERI04G19520	84.3602	29.9663
Os04g0593700	OMERI04G19530	80.1948	45.1554
Os04g0593700	OMERI04G19550	49.3507	29.9213
Os04g0593800	OMERI04G19530	55.9633	11.1517
Os04g0593800	OMERI04G19550	66.055	14.1732
Os04g0594100	OMERI04G19570	95.9569	97.0027
Os04g0594400	OMERI04G19590	98.4076	98.4076
Os04g0594500	OMERI04G19600	83.5938	63.8171
Os04g0594700	OMERI04G19620	85.3035	81.6514
Os04g0594800	OMERI04G19630	99.3216	57.4118
Os04g0596300	OMERI04G19640	98.0247	98.0247
Os04g0596900	OMERI04G19660	96.0199	96.7419
Os04g0597000	OMERI04G19670	99.6337	99.2701
Os04g0597501	OMERI04G19690	88.5947	79.8165
Os04g0597800	OMERI04G19700	94.7723	89.4904
Os04g0597900	OMERI04G19710	33.4615	11.6622
Os04g0598000	OMERI04G19720	91.5966	92.3729
Os04g0598200	OMERI04G19750	98.7952	98.7952
Os04g0598300	OMERI04G19760	100	100
Os04g0598500	OMERI04G19770	93.9394	58.8608
Os04g0598600	OMERI04G19780	93.9959	52.9755
Os04g0598800	OMERI04G19790	91.5069	85.5314
Os04g0598900	OMERI04G19800	97.2368	96.8545
Os04g0599000	OMERI04G19810	97.7528	90.0388
Os04g0599300	OMERI04G19830	99.569	99.569
Os04g0599400	OMERI04G19840	92.5595	95.6923
Os04g0599650	OMERI04G19850	98.0159	92.0955
Os04g0599700	OMERI04G19860	84.1849	94.5355
Os04g0599800	OMERI04G19870	92.0635	45.9406
Os04g0600200	OMERI04G19880	87.9518	63.895
Os04g0600200	OMERI04G19890	37.9518	83.4437
Os04g0600500	OMERI04G19910	93.8967	29.8063
Os04g0600500	OMERI04G20090	98.1221	50.4831
Os04g0600800	OMERI04G19920	99.359	99.359
Os04g0600900	OMERI04G19930	97.6562	96.401
Os04g0601400	OMERI04G19940	100	100
Os04g0601500	OMERI04G19950	78.7879	60.4651
Os04g0601700	OMERI04G19970	75.4545	28.9199
Os04g0602100	OMERI04G19980	94.051	96.5116
Os04g0602200	OMERI04G19990	98.6376	67.4115
Os04g0602300	OMERI04G20000	92.1182	67.2662
Os04g0602400	OMERI04G20010	99.2481	99.2481
Os04g0602500	OMERI04G20020	98.927	99.3534
Os04g0603000	OMERI04G20030	90.2655	94.1538
Os04g0603200	OMERI04G20040	86.3222	86.3222
Os04g0603400	OMERI04G20050	98.913	64.0845
Os04g0604000	OMERI04G20070	97.0402	91.4343
Os04g0604200	OMERI04G20080	96.587	98.2639
Os04g0605100	OMERI10G14590	96.7638	87.9412
Os04g0605200	OMERI04G20120	59.4595	83.3333
Os04g0605300	OMERI04G20110	98.8636	98.8636
Os04g0605500	OMERI04G20140	99.2647	98.1818
Os04g0605900	OMERI04G20170	100	100
Os04g0606000	OMERI04G20230	93.3476	92.9487
Os04g0606200	OMERI04G20240	100	100
Os04g0606500	OMERI04G20260	95.4357	93.4959
Os04g0606700	OMERI04G20270	82.3529	82.8402
Os04g0606800	OMERI04G20280	98.5611	98.5611
Os04g0607000	OMERI04G20290	42.9224	62.2517
Os04g0607150	OMERI04G20300	81.9178	72.2222
Os04g0607200	OMERI04G20310	52.3077	26.9841
Os04g0607500	OMERI12G04350	84.9638	91.6016
Os04g0607600	OMERI04G20330	88.6	42.968
Os04g0608100	OMERI04G20350	81.6279	90.2314
Os04g0608300	OMERI04G20360	96.0227	95.4802
Os04g0608400	OMERI04G20370	87.0455	89.6955
Os04g0608600	OMERI03G19060	23.6181	20.7048
Os04g0608800	OMERI04G20390	97.7113	97.028
Os04g0608900	OMERI04G20400	99.763	99.763
Os04g0609100	OMERI04G20410	85.6115	61.104
Os04g0609200	OMERI04G20420	73.5294	16.06
Os04g0609300	OMERI04G20430	92.7039	47.0588
Os04g0609600	OMERI04G20440	99.6885	99.0712
Os04g0609900	OMERI04G20450	94.9843	38.2415
Os04g0610200	OMERI04G20470	96.5049	97.1652
Os04g0610400	OMERI04G20480	98.6487	98.6487
Os04g0610500	OMERI04G20490	83.5294	69.0998
Os04g0610600	OMERI04G20500	90.5109	87.6325
Os04g0610700	OMERI04G20510	97.9239	97.9239
Os04g0610800	OMERI04G20520	99.3548	78.3715
Os04g0610900	OMERI04G20530	94.6015	95.7087
Os04g0611200	OMERI04G20550	95.1945	83.7022
Os04g0611300	OMERI04G20570	93.2773	94.0678
Os04g0611400	OMERI04G20580	98.1013	95.5316
Os04g0611500	OMERI04G20590	99.4403	29.9607
Os04g0612000	OMERI04G20610	8.05861	91.6667
Os04g0612000	OMERI04G20620	52.8694	92.9185
Os04g0612500	OMERI04G20690	76.4045	35.0515
Os04g0612600	OMERI04G20720	100	100
Os04g0612700	OMERI04G20730	99.4723	91.0628
Os04g0613000	OMERI04G20750	99.4505	99.4505
Os04g0613200	OMERI04G20770	95.8	96.3783
Os04g0613300	OMERI04G20780	95.7295	95.7295
Os04g0613400	OMERI04G20790	97.8528	97.5535
Os04g0613600	OMERI04G20800	94.4099	63.3333
Os04g0613700	OMERI04G20810	96.8036	41.7323
Os04g0613800	OMERI04G20820	97.4619	87.6712
Os04g0613900	OMERI04G20830	89.1277	99.8584
Os04g0614000	OMERI04G20840	98.9967	96.1039
Os04g0614300	OMERI04G20860	46.0396	34.5725
Os04g0614600	OMERI04G20880	98.4496	98.6408
Os04g0614650	OMERI04G20890	95.0424	78.7994
Os04g0615000	OMERI04G20900	98.2818	94.0789
Os04g0615500	OMERI04G20920	87.2642	80.61
Os04g0615600	OMERI09G06800	28.5714	41.3223
Os04g0615800	OMERI04G20940	94.8375	44.6847
Os04g0615900	OMERI11G06450	16.3743	18.7605
Os04g0616000	OMERI04G20950	90.7051	97.9239
Os04g0616100	OMERI04G20960	96.729	64.8903
Os04g0616200	OMERI04G20970	97.8659	33.6126
Os04g0616700	OMERI04G20980	72.3092	20.1968
Os04g0616800	OMERI04G20990	100	80
Os04g0616900	OMERI04G21000	93.1818	89.3462
Os04g0617050	OMERI04G21010	96.4029	78.8235
Os04g0617350	OMERI04G21020	81.25	43.0939
Os04g0617600	OMERI04G21030	98.9362	98.831
Os04g0617700	OMERI04G21040	98.3607	14.6341
Os04g0617800	OMERI04G21050	95.9108	94.5055
Os04g0617800	OMERI04G21070	95.9108	94.5055
Os04g0618200	OMERI04G21100	99.4885	70.8561
Os04g0618400	OMERI04G21120	91.7647	84.7826
Os04g0618500	OMERI04G21130	99.6644	99.6644
Os04g0618600	OMERI04G21140	98.895	89.0547
Os04g0618700	OMERI04G21150	96.5342	96.944
Os04g0618950	OMERI04G21170	90.2655	90
Os04g0619200	OMERI04G21190	20.9302	5.73248
Os04g0619300	OMERI04G21210	98.9496	82.0557
Os04g0619500	OMERI04G21230	88.8545	93.1818
Os04g0619600	OMERI04G21240	98.8152	98.8152
Os04g0619700	OMERI04G21250	99.4718	91.2763
Os04g0619800	OMERI04G21260	96.5035	84.1463
Os04g0619900	OMERI04G21270	34.188	44.2804
Os04g0620000	OMERI04G21280	99.3239	97.9394
Os04g0620200	OMERI04G21300	97.1805	93.6594
Os04g0620400	OMERI04G21310	89.5613	81.8811
Os04g0620600	OMERI04G21320	96.7391	97.8022
Os04g0620800	OMERI04G21340	26.1111	38.843
Os04g0623100	OMERI04G21370	97.3684	96.1039
Os04g0623200	OMERI04G21380	91.7808	93.7063
Os04g0623300	OMERI04G21390	99.5868	96.2076
Os04g0623400	OMERI04G21400	90.0709	97.6923
Os04g0623500	OMERI04G21420	86.6485	100
Os04g0624000	OMERI04G21450	100	100
Os04g0624500	OMERI04G21460	95.2632	94.2708
Os04g0624600	OMERI04G21470	97.9441	97.543
Os04g0624600	OMERI04G21490	79.6875	97.2892
Os04g0624701	OMERI04G21500	96.3504	96.3504
Os04g0624800	OMERI04G21510	95.4787	84.6698
Os04g0624900	OMERI04G21480	94.9367	69.4444
Os04g0624900	OMERI04G21520	94.9367	69.4444
Os04g0625000	OMERI04G21530	98.2759	98.8439
Os04g0625100	OMERI04G21540	95.2153	93.1357
Os04g0625200	OMERI04G21550	96.5753	96.5753
Os04g0625300	OMERI04G21560	89.7661	11.8487
Os04g0625350	OMERI04G21560	88.3929	7.64184
Os04g0625600	OMERI04G21590	91.2821	97.2678
Os04g0625800	OMERI04G21610	100	99.5316
Os04g0626000	OMERI04G21620	98.5507	98.5507
Os04g0626400	OMERI04G21630	97.9532	97.9532
Os04g0626450	OMERI04G21640	90.1468	56.4304
Os04g0626600	OMERI04G21650	97.153	51.7045
Os04g0626700	OMERI04G21650	75.1295	27.4621
Os04g0626900	OMERI04G21670	93.7063	92.7336
Os04g0627000	OMERI04G21680	73.5495	98.8532
Os04g0627200	OMERI04G21690	96.875	69.3291
Os04g0627300	OMERI04G21700	90.7104	90.7104
Os04g0627900	OMERI04G21730	36.8852	37.6569
Os04g0627900	OMERI04G22920	36.8852	37.6569
Os04g0628000	OMERI04G21740	91.7431	91.7431
Os04g0628000	OMERI04G22930	91.7431	81.0811
Os04g0628200	OMERI04G21760	96.9589	96.9589
Os04g0628600	OMERI04G21780	82.4648	98.1299
Os04g0628900	OMERI04G21790	90.1515	57.767
Os04g0629200	OMERI04G21810	95.7576	96.9325
Os04g0629300	OMERI04G21800	97.5262	96.607
Os04g0629400	OMERI04G21820	56.0386	95.082
Os04g0629500	OMERI04G21830	97.7444	97.7444
Os04g0629600	OMERI01G39720	25.0774	56.6434
Os04g0629700	OMERI04G21840	92.3645	98.2962
Os04g0630000	OMERI04G21850	92.0826	47.5556
Os04g0630900	OMERI04G21870	27.451	80.4598
Os04g0631000	OMERI04G21870	22.9167	88.5057
Os04g0631100	OMERI04G21890	93.2039	97.9592
Os04g0631600	OMERI04G21930	96.5675	80.381
Os04g0632600	OMERI04G21960	49.0385	46.3636
Os04g0633900	OMERI04G21980	99.0408	99.0408
Os04g0634400	OMERI04G21990	88.4763	89.392
Os04g0634700	OMERI04G22000	98.5972	82.1369
Os04g0634900	OMERI04G22010	92.2222	68.0328
Os04g0635000	OMERI04G22020	96.9072	95.9184
Os04g0635100	OMERI04G22030	100	100
Os04g0635500	OMERI04G22060	98.8506	98.8506
Os04g0635800	OMERI04G22090	97.4747	97.4747
Os04g0635900	OMERI04G22080	98.7234	92.6764
Os04g0636000	OMERI04G22100	97.2106	96.8056
Os04g0636100	OMERI04G22110	99.1007	99.1007
Os04g0636200	OMERI04G22120	98.4305	95.8515
Os04g0636400	OMERI04G22130	98.6885	98.6885
Os04g0636500	OMERI04G22140	98.1366	97.0814
Os04g0636600	OMERI04G22150	93.2249	55.1282
Os04g0636800	OMERI04G22160	74.7826	96.6292
Os04g0636900	OMERI04G22170	99.8058	99.6124
Os04g0637000	OMERI04G22180	99.7481	99.7481
Os04g0637300	OMERI04G22190	79.6992	82.8125
Os04g0637400	OMERI04G22200	93.75	52.5
Os04g0637500	OMERI04G22210	96.4377	96.1929
Os04g0638401	OMERI04G22230	69.9387	54.5455
Os04g0638600	OMERI04G22240	57.513	76.0274
Os04g0638700	OMERI04G22250	89.9371	92.8571
Os04g0638800	OMERI04G22260	95.6811	85.2071
Os04g0638800	OMERI08G11250	96.0133	97.3064
Os04g0639000	OMERI04G22270	100	100
Os04g0639100	OMERI04G22280	82.8125	64.6341
Os04g0639200	OMERI04G22290	95.8763	96.875
Os04g0640200	OMERI04G22330	74.7475	57.8125
Os04g0640300	OMERI04G22340	99.0536	64.4764
Os04g0640500	OMERI04G22350	94.4444	84.788
Os04g0640600	OMERI04G22360	75.6614	46.732
Os04g0640700	OMERI04G22370	98.4314	98.3029
Os04g0640800	OMERI04G22380	97.5138	98.3287
Os04g0641000	OMERI04G22390	98.9617	97.0243
Os04g0641200	OMERI04G22400	95.1596	93.0514
Os04g0641300	OMERI04G22410	93.0023	98.0952
Os04g0641400	OMERI04G22420	85.0174	86.5248
Os04g0641700	OMERI04G22430	99.0385	99.0385
Os04g0642000	OMERI04G22450	99.3464	47.9117
Os04g0642100	OMERI04G22460	99.6283	98.5294
Os04g0643000	OMERI04G22510	99.5896	99.5896
Os04g0643000	OMERI04G22520	99.5896	99.5896
Os04g0643100	OMERI04G22530	100	100
Os04g0643200	OMERI04G22540	91.573	90.0553
Os04g0643300	OMERI04G22550	99.0196	98.0583
Os04g0643500	OMERI04G22560	89.5705	92.1136
Os04g0643800	OMERI04G22590	65.2174	50.3356
Os04g0644000	OMERI04G22600	99.4505	99.4505
Os04g0644100	OMERI04G22610	89.3617	87.0466
Os04g0644200	OMERI04G22620	78.6106	99.768
Os04g0644300	OMERI04G22630	98.2857	30.4965
Os04g0644400	OMERI04G22640	64.8352	42.5993
Os04g0644600	OMERI04G22660	98.2143	97.9644
Os04g0644800	OMERI04G22690	100	12.7685
Os04g0645100	OMERI04G22710	98.4302	98.6022
Os04g0645200	OMERI04G22720	99.505	99.505
Os04g0645500	OMERI04G22740	94.3548	93.6
Os04g0645600	OMERI04G22730	94.1919	88.3886
Os04g0646000	OMERI01G34830	82.5581	39.7759
Os04g0646050	OMERI01G34830	91.9753	20.8683
Os04g0647300	OMERI04G22760	78.0034	60.4194
Os04g0647800	OMERI04G22790	95.6522	95.6522
Os04g0647900	OMERI04G22800	51.8248	97.2603
Os04g0648400	OMERI04G22820	67.2434	26.9658
Os04g0648500	OMERI04G22830	96.6912	94.6043
Os04g0648700	OMERI04G22850	87.8462	83.3577
Os04g0648800	OMERI04G22860	98.8006	98.8006
Os04g0648900	OMERI04G22870	98.7124	98.2906
Os04g0649100	OMERI04G22900	98.6957	77.7397
Os04g0649200	OMERI04G22910	96.5293	97.9098
Os04g0649500	OMERI04G22940	94.5455	93.6937
Os04g0649600	OMERI04G22950	82.4742	94.1176
Os04g0649700	OMERI04G22960	98.5916	98.5916
Os04g0649900	OMERI04G22970	94.9686	94.9686
Os04g0650200	OMERI04G22990	99.7183	99.7183
Os04g0650366	OMERI04G23000	62.1681	63.0045
Os04g0650500	OMERI04G23010	95.2218	92.0792
Os04g0650600	OMERI04G23040	99.1361	98.9224
Os04g0650700	OMERI04G23050	93.0931	93.0931
Os04g0650800	OMERI04G23080	99.3475	99.5098
Os04g0650900	OMERI04G23070	27.3438	6.29496
Os04g0651600	OMERI04G23110	97.1429	14.561
Os04g0652500	OMERI04G23130	64.7173	93.5211
Os04g0652600	OMERI04G23140	76.2774	47.7169
Os04g0652700	OMERI04G23150	75.8621	96.0699
Os04g0652900	OMERI04G23160	97.541	96.748
Os04g0652900	OMERI04G23280	97.541	96.748
Os04g0653000	OMERI04G23180	97.6852	90.5579
Os04g0653100	OMERI04G23190	65.798	97.1154
Os04g0653200	OMERI04G23200	99.5204	99.5204
Os04g0653300	OMERI04G23210	86.9822	84.4828
Os04g0653400	OMERI04G23220	86.0432	93.5837
Os04g0653600	OMERI04G23230	95.3535	97.9253
Os04g0654400	OMERI04G23250	24.7423	25.2632
Os04g0654600	OMERI04G23300	98.2097	88.8889
Os04g0654700	OMERI04G23310	100	93.5065
Os04g0654800	OMERI04G23320	65.583	96.0591
Os04g0655000	OMERI04G23330	86.135	99.0127
Os04g0655300	OMERI04G23350	99.2701	94.8837
Os04g0655400	OMERI04G23360	97.8836	43.1235
Os04g0655700	OMERI04G23370	73.2026	81.1594
Os04g0656100	OMERI04G23380	99.8948	99.8948
Os04g0656500	OMERI04G23390	97.8365	97.3684
Os04g0657500	OMERI04G23440	99.5671	99.5671
Os04g0657600	OMERI04G23450	92.987	94.4591
Os04g0657900	OMERI04G23470	98.5075	98.5075
Os04g0658000	OMERI04G23480	98.5465	98.8338
Os04g0658100	OMERI04G23490	96.9626	98.1087
Os04g0658200	OMERI04G23500	67.3913	95.3846
Os04g0658300	OMERI04G23510	94.1043	97.4178
Os04g0658400	OMERI04G23520	73.3333	61.1111
Os04g0658600	OMERI04G23530	98.3636	96.6071
Os04g0658700	OMERI04G23540	98.7952	99.0338
Os04g0658800	OMERI04G23550	97.7528	98.8636
Os04g0659000	OMERI04G23570	100	100
Os04g0659150	OMERI04G23580	82.8729	19.3548
Os04g0659300	OMERI04G23600	95.3488	95.3488
Os04g0659400	OMERI04G23610	99.25	94.9761
Os04g0659500	OMERI04G23620	100	100
Os04g0659800	OMERI04G23640	82.4399	94.8936
Os04g0659900	OMERI04G23650	66.6667	44.4444
Os04g0660000	OMERI04G23660	98.0769	93.578
Os04g0660100	OMERI04G23670	54.9505	87.4016
Os04g0660200	OMERI04G23680	89.8792	97.0636
Os04g0660500	OMERI04G23700	94.252	99.3784
Os04g0660900	OMERI04G23720	95.7211	96.9502
Os04g0661100	OMERI04G23730	89.6774	92.053
Os04g0661200	OMERI04G23740	99.3258	48.6249
Os04g0661600	OMERI04G23750	99.0244	61.2368
Os04g0661700	OMERI04G23760	93.5654	88.523
Os04g0661800	OMERI04G23770	100	100
Os04g0661900	OMERI04G23780	95.2941	40.9091
Os04g0662100	OMERI04G23790	32.3077	26.7516
Os04g0662200	OMERI04G23800	98.6014	98.6014
Os04g0662400	OMERI04G23810	97.3856	93.7107
Os04g0662600	OMERI04G23820	66.0098	71.0875
Os04g0662700	OMERI04G23830	96.9444	70.3629
Os04g0662800	OMERI04G23840	91.9854	96.929
Os04g0662900	OMERI04G23850	50.8929	100
Os04g0663100	OMERI04G23860	97.8723	97.5446
Os04g0663200	OMERI04G23870	99.4911	83.3689
Os04g0663300	OMERI04G23880	100	100
Os04g0663700	OMERI04G23890	97.3881	76.5396
Os04g0664400	OMERI04G24170	80.1087	94.7301
Os04g0664600	OMERI04G24190	97.9955	98.2143
Os04g0664800	OMERI04G24210	96.3087	96.633
Os04g0665200	OMERI04G24220	98.2673	98.2673
Os04g0665400	OMERI04G24240	98.0099	95.8637
Os04g0665500	OMERI04G24250	96.8992	96.8992
Os04g0665600	OMERI04G24260	96.4623	82.7935
Os04g0665700	OMERI04G24270	80.5825	52.092
Os04g0665900	OMERI04G24280	83.9744	85.6209
Os04g0666800	OMERI04G24300	93.4911	95.1807
Os04g0666900	OMERI04G24310	98.5857	92.3617
Os04g0667000	OMERI04G24320	97.4522	51.6892
Os04g0667200	OMERI04G24330	95.092	93.6556
Os04g0667400	OMERI04G24350	98.1982	98.7915
Os04g0667500	OMERI04G24360	81.5217	33.9367
Os04g0667600	OMERI04G24380	93.9655	79.562
Os04g0667700	OMERI04G24400	82.5641	33.5417
Os04g0667800	OMERI04G24390	100	100
Os04g0668600	OMERI04G24440	99.7619	99.7619
Os04g0668800	OMERI04G24460	98.5646	73.3096
Os04g0668900	OMERI04G24470	83.3333	94.2761
Os04g0669200	OMERI04G24480	98.9474	98.9474
Os04g0669300	OMERI04G24490	97.6015	79.1916
Os04g0669450	OMERI04G24500	64.6586	61.2167
Os04g0669600	OMERI04G24510	91.4894	73.6301
Os04g0670000	OMERI04G24520	98.995	98.995
Os04g0670200	OMERI04G24530	93.2927	98.9224
Os04g0670400	OMERI04G24550	83.4746	49.6222
Os04g0670600	OMERI04G24570	98.4513	84.2803
Os04g0670700	OMERI04G24560	99.0385	34.5638
Os04g0670800	OMERI04G24580	93.2462	92.4406
Os04g0670900	OMERI04G24590	79.2308	80.4688
Os04g0671200	OMERI04G24600	99.5893	99.5893
Os04g0671700	OMERI04G24610	98.4496	95.4887
Os04g0671800	OMERI04G24620	98.5935	98.8717
Os04g0671900	OMERI04G24630	100	46.3456
Os04g0672100	OMERI04G24650	98.5178	98.3235
Os04g0672200	OMERI04G24660	90.7195	92.6518
Os04g0672700	OMERI04G24670	99.3046	98.3471
Os04g0672900	OMERI04G24680	91.9643	59.6237
Os04g0673000	OMERI04G24690	98.4026	98.4026
Os04g0673300	OMERI04G24720	98.2353	98.8166
Os04g0673400	OMERI04G24730	81.5182	40.4255
Os04g0674000	OMERI04G24750	96.8847	96.2848
Os04g0674100	OMERI04G24760	94.4	62.4339
Os04g0674200	OMERI04G24770	98.6784	98.6784
Os04g0674300	OMERI04G24780	98.9399	97.9021
Os04g0674450	OMERI06G14470	67.893	59.1837
Os04g0674500	OMERI04G24820	70.5882	71.1864
Os04g0674600	OMERI04G24830	98.688	76.0674
Os04g0674700	OMERI04G24840	98.9247	98.3957
Os04g0674800	OMERI04G24850	97.92	98.0769
Os04g0675000	OMERI04G24860	88.0239	98
Os04g0675101	OMERI04G24870	98.9856	49.4406
Os04g0675200	OMERI04G24870	99.2355	27.4013
Os04g0675300	OMERI04G24870	99.661	6.20646
Os04g0675400	OMERI04G24890	88.0658	88.0658
Os04g0675500	OMERI04G24880	100	100
Os04g0676200	OMERI04G24940	95.7606	74.4186
Os04g0676300	OMERI04G24930	61.6205	74.2931
Os04g0676400	OMERI04G24950	90.378	61.8824
Os04g0676600	OMERI04G24970	96.9977	96.9977
Os04g0676650	OMERI04G24980	31.2785	86.1635
Os04g0676700	OMERI04G25000	77.3869	98.7179
Os04g0677000	OMERI04G25020	87.2283	89.916
Os04g0677066	OMERI04G25030	86.2595	94.429
Os04g0677100	OMERI04G25040	62.3246	65.6118
Os04g0677200	OMERI04G25050	99.0847	81.0861
Os04g0677300	OMERI04G25060	98.0392	98.0392
Os04g0677500	OMERI04G25070	100	100
Os04g0677600	OMERI04G25080	88.4422	90.2564
Os04g0677700	OMERI04G25090	93.8202	93.2961
Os04g0677800	OMERI04G25100	94.2815	85.3918
Os04g0678200	OMERI04G25130	98.3607	98.3607
Os04g0678200	OMERI04G25140	98.3607	98.3607
Os04g0678300	OMERI04G25150	98.5348	99.262
Os04g0678400	OMERI04G25160	97.5728	97.5728
Os04g0679050	OMERI04G25170	90.8894	78.9077
Os04g0679100	OMERI04G25180	95.6811	96
Os04g0679200	OMERI04G25190	93.924	99.1979
Os04g0679400	OMERI04G25200	100	100
Os04g0679600	OMERI04G25210	45.7921	47.4359
Os04g0679800	OMERI04G25220	83.4395	33.6761
Os04g0679900	OMERI04G25230	84.3318	96.3158
Os04g0680000	OMERI04G25240	99.3348	99.3348
Os04g0680300	OMERI04G25270	100	100
Os04g0680400	OMERI04G25280	94.9367	59.1716
Os04g0680550	OMERI04G25290	50	60.3636
Os04g0680700	OMERI04G25330	94.7686	51.5882
Os04g0681400	OMERI04G25350	96.9058	45.4785
Os04g0681500	OMERI04G25360	65.9341	87.2727
Os04g0681900	OMERI04G25390	71.7262	15.4191
Os04g0682100	OMERI04G25400	100	100
Os04g0682300	OMERI04G25410	99.5968	99.5968
Os04g0682400	OMERI04G25420	95.9325	95.7426
Os04g0682500	OMERI04G25430	93.4831	93.9052
Os04g0682800	OMERI04G25450	97.227	44
Os04g0682800	OMERI04G25470	26.3432	85.1541
Os04g0683400	OMERI04G25480	96	97.561
Os04g0683500	OMERI04G25490	91.6442	85.4271
Os04g0683600	OMERI04G25500	98.568	61.7339
Os04g0683700	OMERI04G25510	99.2278	99.2278
Os04g0683800	OMERI04G25520	91.5925	83.1239
Os04g0683900	OMERI04G25530	99.0453	99.2823
Os04g0684200	OMERI04G26280	99.1379	23.2794
Os04g0684500	OMERI04G26270	97.7802	97.2406
Os04g0684600	OMERI04G26260	88.8889	93.5065
Os04g0684800	OMERI04G26240	83.4437	85.7143
Os04g0685000	OMERI04G26210	87.3984	89.5833
Os04g0685200	OMERI04G26200	92.1212	61.7886
Os04g0685300	OMERI04G26190	97.0732	79.6
Os04g0685400	OMERI04G26170	99.0909	99.0909
Os04g0685600	OMERI04G26150	99.6845	49.2212
Os04g0685700	OMERI04G26140	99.2883	98.5866
Os04g0685800	OMERI04G26130	91.2791	71.3636
Os04g0685900	OMERI04G26120	98.4009	98.0871
Os04g0686000	OMERI04G26100	97.5787	98.0535
Os04g0686100	OMERI04G26090	93.2584	93.2584
Os04g0686200	OMERI04G26080	98.9593	98.9593
Os04g0686300	OMERI04G26060	91.4729	95.935
Os04g0686700	OMERI04G26050	77.4118	79.2771
Os04g0686800	OMERI04G26030	93.2692	97
Os04g0687100	OMERI04G26020	100	100
Os04g0687200	OMERI04G26000	66.4921	63.8191
Os04g0687300	OMERI04G25990	94.8905	90.9091
Os04g0687800	OMERI04G25980	97.5728	98.7715
Os04g0687900	OMERI04G25960	98.2684	98.4816
Os04g0688000	OMERI04G25950	40	44.7552
Os04g0689300	OMERI04G25890	96.7949	98.2646
Os04g0689400	OMERI04G25880	99.1085	98.8148
Os04g0689500	OMERI04G25870	87.3596	98.7302
Os04g0689700	OMERI04G25860	88.7255	92.3469
Os04g0689800	OMERI04G25850	72.2892	84.9858
Os04g0689900	OMERI04G25810	87.9479	95.7447
Os04g0690100	OMERI04G25800	92.3695	97.6645
Os04g0690300	OMERI04G25790	93.5551	89.2857
Os04g0690500	OMERI04G25780	92.9515	92.5439
Os04g0690600	OMERI04G25770	96.0302	98.2592
Os04g0690800	OMERI04G25760	95.6693	93.4615
Os04g0691100	OMERI04G25750	99.7297	98.1383
Os04g0691200	OMERI04G25740	98.5782	32.5849
Os04g0691300	OMERI04G25730	85.6643	83.0508
Os04g0691400	OMERI04G25720	91.3265	69.9219
Os04g0691500	OMERI04G25710	48.0469	97.3615
Os04g0691700	OMERI04G25700	94.6701	26.4352
Os04g0691800	OMERI04G25690	97.8453	97.7495
Os04g0691900	OMERI04G25680	97.2484	97.8863
Os04g0692100	OMERI04G25660	43.4959	97.2727
Os04g0692200	OMERI04G25670	81.5047	88.7372
Os04g0692500	OMERI04G25630	75.5357	73.951
Os04g0692750	OMERI04G25620	76.0892	40.4634
Os04g0692800	OMERI04G25610	91.6168	21.3687
Os04g0693000	OMERI04G25550	97.2574	94.6612
Os04g0693050	OMERI04G25560	86.3158	73.2143
Os05g0100008	OMERI10G07620	20	6.92641
Os05g0100500	OMERI05G00080	94.837	24.9821
Os05g0100800	OMERI05G00110	99.2537	99.2537
Os05g0100900	OMERI05G00120	99.2	99.0679
Os05g0101200	OMERI05G00140	98.8024	98.6056
Os05g0101300	OMERI05G00150	97.5124	93.7799
Os05g0101400	OMERI05G00160	98.5401	98.5401
Os05g0101600	OMERI05G00180	96.9112	97.0986
Os05g0102000	OMERI05G00190	92.4933	96.9101
Os05g0102500	OMERI05G00210	62.9108	82.716
Os05g0102600	OMERI05G00220	97.5919	99.4832
Os05g0102800	OMERI05G00230	96.5445	98.927
Os05g0102900	OMERI05G00240	100	100
Os05g0103100	OMERI05G00300	68	79.2746
Os05g0103200	OMERI05G00310	98.4	98.4
Os05g0103300	OMERI05G00330	100	100
Os05g0103400	OMERI05G00340	100	100
Os05g0103600	OMERI01G04870	13.0435	28.5714
Os05g0103700	OMERI01G00370	83.0601	89.6755
Os05g0103800	OMERI05G00350	99.0099	59.5238
Os05g0104000	OMERI05G00360	98.1928	98.7879
Os05g0104100	OMERI05G00370	99.2521	98.203
Os05g0104150	OMERI05G00380	99.4152	99.4152
Os05g0104200	OMERI05G00390	98.3819	98.3819
Os05g0104600	OMERI05G00400	94.9853	95.549
Os05g0104650	OMERI05G00410	94.629	98.0234
Os05g0104700	OMERI05G00420	83.2918	95.977
Os05g0104800	OMERI05G00440	99.6479	99.6479
Os05g0105000	OMERI05G00450	97.5092	74.9114
Os05g0105100	OMERI05G00460	100	100
Os05g0105200	OMERI05G00470	100	56.3107
Os05g0105300	OMERI05G00480	96.648	31.685
Os05g0105401	OMERI05G00490	69.2308	56.25
Os05g0105500	OMERI05G00500	98.8506	63.0037
Os05g0105600	OMERI05G00520	96.395	95.4969
Os05g0105800	OMERI05G00530	95.4545	30.6569
