Gene stable ID	Brassica rapa gene stable ID	%id. target Brassica rapa gene identical to query gene	%id. query gene identical to target Brassica rapa gene
Os04g0670400	Bra037125	52.1186	33.2432
Os04g0670500	Bra013705	33.8776	50.6098
Os04g0670500	Bra024736	34.4898	45.4301
Os04g0670500	Bra033146	34.898	45.8445
Os04g0670500	Bra033148	35.102	46.3612
Os04g0670600	Bra028047	57.7434	60.6977
Os04g0670600	Bra036746	63.7168	60.1253
Os04g0670700	Bra005809	54.8077	18.5668
Os04g0670700	Bra009449	51.9231	18.0602
Os04g0670800	Bra001915	11.9826	37.1622
Os04g0670800	Bra026205	50.3268	49.5708
Os04g0670800	Bra028322	11.1111	35.6643
Os04g0670800	Bra032772	31.8083	35.4369
Os04g0670800	Bra032773	30.5011	36.1757
Os04g0670800	Bra032774	37.9085	40.7494
Os04g0671100	Bra005057	74.4526	34
Os04g0671100	Bra017200	65.6934	32.0285
Os04g0671100	Bra023111	67.1533	32.7402
Os04g0671200	Bra039742	58.9322	57.7465
Os04g0671300	Bra039742	61.3821	60.7646
Os04g0671700	Bra040594	75.969	75.7732
Os04g0671800	Bra026613	22.6442	25.8427
Os04g0671900	Bra004125	57.4572	60.2564
Os04g0671900	Bra028110	58.0685	56.2796
Os04g0672100	Bra026610	46.8379	50.2651
Os04g0672100	Bra026823	27.1739	40.2635
Os04g0672600	Bra026610	37.0833	28.3139
Os04g0672600	Bra026823	38.3333	40.41
Os04g0672700	Bra012900	40.3338	40.6732
Os04g0672900	Bra010257	40.4018	44.6914
Os04g0672900	Bra032104	39.0625	43.3168
Os04g0673000	Bra004049	29.0735	32.6165
Os04g0673000	Bra004286	32.2684	36.2007
Os04g0673000	Bra018421	27.476	36.5957
Os04g0673000	Bra019900	23.0032	27.907
Os04g0673000	Bra027143	26.1981	32.9317
Os04g0673000	Bra031487	25.2396	32.1138
Os04g0673000	Bra031746	27.476	34.127
Os04g0673400	Bra022340	59.4059	55.9006
Os04g0673400	Bra037573	40.9241	56.3636
Os04g0673800	Bra001712	42.2222	41.0811
Os04g0673800	Bra022335	43.8889	41.3613
Os04g0673800	Bra037575	41.1111	40.884
Os04g0674100	Bra022229	38	32.3129
Os04g0674200	Bra025125	75.7709	76.1062
Os04g0674200	Bra026544	74.4493	74.7788
Os04g0674300	Bra001762	41.1661	42.8309
Os04g0674300	Bra014244	40.636	43.6433
Os04g0674300	Bra038235	42.0495	42.2735
Os04g0674400	Bra002156	43.7736	30.2872
Os04g0674400	Bra006456	48.3019	47.4074
Os04g0674450	Bra001714	50.5017	44.152
Os04g0674450	Bra022339	49.8328	43.695
Os04g0674600	Bra038198	7.28863	78.125
Os04g0674700	Bra006350	64.1577	64.9728
Os04g0674700	Bra008232	52.509	61.945
Os04g0674700	Bra008297	58.2437	58.8768
Os04g0674700	Bra015683	57.8853	59.375
Os04g0674700	Bra017925	58.9606	60.0365
Os04g0674700	Bra023562	50.7168	55.2734
Os04g0674800	Bra018765	55.68	55.7692
Os04g0674800	Bra032270	54.72	56.1576
Os04g0675101	Bra013017	58.0727	29.2964
Os04g0675200	Bra013017	49.2355	13.7313
Os04g0675300	Bra013017	52.2034	3.28358
Os04g0675400	Bra013026	40.9465	42.161
Os04g0675500	Bra028034	84.0499	83.5862
Os04g0675500	Bra034441	47.4341	66.6667
Os04g0675800	Bra022392	29.4013	40.7683
Os04g0676100	Bra018842	47.7778	47.2527
Os04g0676300	Bra009669	76.3326	77.9956
Os04g0676300	Bra026504	76.1194	77.9476
Os04g0676700	Bra009346	45.2261	61.2245
Os04g0676700	Bra028654	41.7085	59.7122
Os04g0677066	Bra001772	55.7252	50.4608
Os04g0677066	Bra035822	56.2341	51.7564
Os04g0677100	Bra035823	29.8597	42.9395
Os04g0677200	Bra009680	48.9703	36.4566
Os04g0677200	Bra026499	46.2243	40.8081
Os04g0677300	Bra027969	36.0784	34.2007
Os04g0677300	Bra028103	34.1176	34.1176
Os04g0677300	Bra039737	38.0392	39.1129
Os04g0677400	Bra009678	42.2594	40.8907
Os04g0677500	Bra006008	83.5616	83.7255
Os04g0677500	Bra009352	83.366	83.5294
Os04g0677500	Bra037750	82.9746	83.1373
Os04g0677500	Bra038654	82.7789	82.9412
Os04g0677700	Bra005990	44.8315	47.0519
Os04g0677700	Bra009683	43.5955	42.8256
Os04g0677800	Bra006069	45.4545	49.2063
Os04g0677800	Bra028577	50.8798	47.5342
Os04g0678200	Bra019000	45.9016	48
Os04g0678200	Bra019050	51.3661	54.3353
Os04g0678200	Bra026350	50.2732	53.1792
Os04g0678200	Bra027240	46.9945	49.1429
Os04g0678200	Bra030968	37.1585	46.5753
Os04g0678200	Bra031458	20.2186	43.0233
Os04g0678300	Bra003003	48.5958	49.1358
Os04g0678300	Bra027242	41.1477	31.9734
Os04g0678300	Bra029038	47.9853	49.9365
Os04g0678400	Bra001822	25.2427	25.3659
Os04g0678400	Bra014297	23.7864	24.5
Os04g0678400	Bra023888	24.7573	25.5
Os04g0678400	Bra030423	23.7864	26.4865
Os04g0678400	Bra031269	25.2427	27.2251
Os04g0678700	Bra003004	74.4186	71.464
Os04g0678700	Bra019049	74.1602	72.1105
Os04g0678700	Bra026349	73.385	73.1959
Os04g0678700	Bra030540	70.801	68.8442
Os04g0678700	Bra033415	72.093	69.75
Os04g0678800	Bra003321	50	51.1719
Os04g0678800	Bra007381	37.4046	46.4455
Os04g0679100	Bra031138	45.1827	43.038
Os04g0679100	Bra036500	26.2458	37.619
Os04g0679400	Bra010404	61.2403	63.2
Os04g0679400	Bra019002	60.0775	61.2648
Os04g0679400	Bra021110	58.5271	59.6838
Os04g0679400	Bra026348	62.0155	64
Os04g0679400	Bra027243	59.3023	60.4743
Os04g0679400	Bra037807	19.7674	51
Os04g0679600	Bra022672	17.8218	19.3548
Os04g0679600	Bra026347	21.2871	22.2222
Os04g0679600	Bra029056	23.0198	19.6203
Os04g0679900	Bra036498	46.5438	47.1963
Os04g0680000	Bra040106	67.8492	67.6991
Os04g0680300	Bra013551	61.5942	62.5
Os04g0680300	Bra038760	61.5942	62.0438
Os04g0680400	Bra029537	57.2785	35.9127
Os04g0680550	Bra010883	42.7711	17.8841
Os04g0680550	Bra030092	42.7711	19.1892
Os04g0680700	Bra022497	41.2475	23.1377
Os04g0680800	Bra003037	53.9877	30.9315
Os04g0680800	Bra022673	43.5583	27.0992
Os04g0680800	Bra024693	52.454	30.3191
Os04g0681400	Bra001594	69.0577	60.3936
Os04g0681400	Bra021107	17.5809	60.3865
Os04g0681400	Bra027248	69.6203	70.7143
Os04g0681500	Bra026306	34.6154	36.3112
Os04g0681600	Bra001594	68.6357	60.0246
Os04g0681600	Bra021107	17.4402	59.9034
Os04g0681600	Bra027248	69.0577	70.1429
Os04g0681900	Bra019027	38.6905	51.5873
Os04g0681900	Bra022656	54.4643	53.6657
Os04g0681900	Bra026307	52.381	48.3517
Os04g0681950	Bra036510	49.0022	49.2205
Os04g0682000	Bra004808	48.5356	49.7854
Os04g0682000	Bra007495	46.8619	52.5822
Os04g0682000	Bra014522	46.8619	53.4606
Os04g0682050	Bra002156	43.5606	30.0261
Os04g0682050	Bra006456	48.4848	47.4074
Os04g0682100	Bra027628	57.931	57.1429
Os04g0682100	Bra027813	56.5517	55.7823
Os04g0682300	Bra000403	80.6452	81.3008
Os04g0682300	Bra004938	81.0484	81.7073
Os04g0682300	Bra039314	78.629	78.9474
Os04g0682500	Bra037349	30.1124	40.8537
Os04g0682800	Bra032568	22.2704	79.5666
Os04g0682800	Bra032572	42.9809	64.332
Os04g0682800	Bra032651	62.3917	62.2299
Os04g0682800	Bra033231	60.3986	62.2321
Os04g0682800	Bra033232	61.2652	63.2379
Os04g0682900	Bra019156	47.7299	37.8229
Os04g0683100	Bra010457	84.1584	43.257
Os04g0683100	Bra013899	83.1683	84
Os04g0683100	Bra019155	84.1584	85
Os04g0683500	Bra033235	39.0836	36.8957
Os04g0683600	Bra027640	41.7661	31.9343
Os04g0683600	Bra028489	40.0955	26.1275
Os04g0683700	Bra018019	69.305	69.8444
Os04g0683800	Bra000963	56.7755	59.0535
Os04g0683800	Bra007594	53.8081	54.7284
Os04g0683800	Bra008528	58.6548	59.598
Os04g0683800	Bra014445	51.4342	35.8868
Os04g0683800	Bra035212	67.9525	67.8854
Os04g0683850	Bra033140	54.955	26.6376
Os04g0683850	Bra035211	56.7568	36.8421
Os04g0683900	Bra009999	22.673	25.5376
Os04g0683900	Bra020612	24.3437	28.9773
Os04g0683900	Bra040133	25.537	27.9373
Os04g0684200	Bra000962	58.6207	13.8493
Os04g0684200	Bra027646	62.069	14.7541
Os04g0684200	Bra027800	63.7931	15.2577
Os04g0684200	Bra033237	49.1379	11.6803
Os04g0684200	Bra037353	59.4828	14.2562
Os04g0684200	Bra040944	31.0345	11.8033
Os04g0684500	Bra009430	54.0511	51.8085
Os04g0685000	Bra009428	31.3008	29.3893
Os04g0685000	Bra028777	31.3008	9.57711
Os04g0685100	Bra000034	60	62.069
Os04g0685100	Bra017144	59.697	61.9497
Os04g0685200	Bra012799	43.0303	30.0847
Os04g0685200	Bra033424	42.7273	29.8097
Os04g0685300	Bra005340	31.2195	27.4678
Os04g0685300	Bra005891	36.5854	31.9149
Os04g0685300	Bra009184	32.6829	28.27
Os04g0685300	Bra017272	34.6341	31.2775
Os04g0685300	Bra028562	24.3902	23.9234
Os04g0685300	Bra034823	21.4634	19.1304
Os04g0685300	Bra038669	31.7073	27.7778
Os04g0685400	Bra002396	39.5455	42.029
Os04g0685400	Bra005892	33.6364	34.7418
Os04g0685400	Bra006927	38.6364	40.8654
Os04g0685400	Bra012801	39.5455	41.8269
Os04g0685400	Bra017276	37.2727	39.4231
Os04g0685400	Bra020177	35.4545	37.3206
Os04g0685400	Bra033428	39.0909	41.3462
Os04g0685400	Bra034822	38.1818	39.6226
Os04g0685400	Bra035001	42.7273	45.6311
Os04g0685400	Bra038671	38.6364	40.2844
Os04g0685500	Bra009523	46.4945	39.4984
Os04g0685500	Bra022586	43.1734	37.0253
Os04g0685500	Bra028829	28.5978	47.9876
Os04g0685600	Bra009523	65.4574	65.047
Os04g0685600	Bra022586	61.9874	62.1835
Os04g0685600	Bra028829	34.0694	66.8731
Os04g0685800	Bra009186	62.7907	45.3782
Os04g0685800	Bra029857	61.0465	31.25
Os04g0685900	Bra001932	8.10235	28.1481
Os04g0686000	Bra005309	42.3729	45.2196
Os04g0686000	Bra006925	44.3099	42.069
Os04g0686000	Bra012803	44.5521	43.4988
Os04g0686000	Bra017278	46.0048	46.1165
Os04g0686000	Bra023044	45.7627	46.2103
Os04g0686000	Bra033430	44.0678	42.9245
Os04g0686200	Bra003698	55.2507	54.2247
Os04g0686200	Bra015708	54.7777	53.9106
Os04g0686200	Bra016214	55.0615	55.4286
Os04g0686300	Bra032274	62.7907	62.7907
Os04g0686600	Bra014171	34.1936	21.2851
Os04g0686700	Bra003700	37.4118	43.2065
Os04g0686800	Bra008277	59.6154	63.9175
Os04g0686800	Bra012271	57.2115	59.5
Os04g0686800	Bra013226	54.8077	52.0548
Os04g0686800	Bra015718	59.1346	63.4021
Os04g0686800	Bra016431	30.2885	57.2727
Os04g0686800	Bra025879	55.2885	57.2139
Os04g0687100	Bra004502	82.6291	81.4815
Os04g0687100	Bra008551	81.2207	80.8411
Os04g0687100	Bra032616	81.2207	85.2217
Os04g0687100	Bra033292	83.0986	83.4906
Os04g0687100	Bra037416	82.1596	81.7757
Os04g0687100	Bra040479	82.6291	81.4815
Os04g0687200	Bra022358	40.3141	38.1188
Os04g0687800	Bra002077	32.0388	36.3636
Os04g0687800	Bra012488	25.7282	36.3014
Os04g0687800	Bra024767	34.466	39.011
Os04g0687800	Bra033954	25.4854	37.7698
Os04g0687900	Bra010985	63.8528	67.1982
Os04g0687900	Bra012486	63.8528	66.5914
Os04g0687900	Bra015711	62.1212	61.7204
Os04g0687900	Bra024763	63.8528	67.3516
Os04g0687900	Bra040803	63.4199	65.5481
Os04g0688000	Bra014010	23.125	29.2105
Os04g0688000	Bra015909	21.25	25.4364
Os04g0688000	Bra025683	22.9167	28.9474
Os04g0688000	Bra031048	22.0833	27.7487
Os04g0688000	Bra035210	21.4583	26.9634
Os04g0689400	Bra018799	50.8172	51.5837
Os04g0689400	Bra022410	50.2229	52.2411
Os04g0689500	Bra014050	50.8427	53.0792
Os04g0689500	Bra025836	18.8202	48.5507
Os04g0689500	Bra027460	48.3146	53.5826
Os04g0689500	Bra033608	18.8202	48.5507
Os04g0689500	Bra040257	51.6854	53.9589
Os04g0689700	Bra015467	36.2745	28.1369
Os04g0689900	Bra003673	57.6547	62.3239
Os04g0689900	Bra008326	54.3974	54.9342
Os04g0689900	Bra015659	37.1335	39.3103
Os04g0690300	Bra040656	32.4324	39.7959
Os04g0690500	Bra012294	29.9559	33.4975
Os04g0690500	Bra016404	31.7181	35.8209
Os04g0690500	Bra017953	30.3965	33.8235
Os04g0690500	Bra036951	22.467	25.8883
Os04g0690600	Bra003665	30.8129	29.8535
Os04g0690600	Bra015651	29.8677	28.9377
Os04g0690800	Bra014024	73.622	70.566
Os04g0690800	Bra036950	73.622	70.566
Os04g0691100	Bra032188	64.5946	70.088
Os04g0691200	Bra010248	46.6035	15.4856
Os04g0691200	Bra024021	48.3412	17
Os04g0691300	Bra007996	37.4126	32.7217
Os04g0691300	Bra016098	37.4126	33.1269
Os04g0691400	Bra003893	41.0714	29.326
Os04g0691400	Bra003894	41.8367	29.7101
Os04g0691400	Bra003896	42.3469	31.38
Os04g0691400	Bra003897	41.8367	30.9434
Os04g0691400	Bra003898	43.6224	30.6452
Os04g0691400	Bra008009	43.3673	32.5671
Os04g0691400	Bra008011	41.3265	15.1402
Os04g0691400	Bra011003	40.8163	29.8507
Os04g0691400	Bra011004	32.9082	20.7063
Os04g0691400	Bra012334	42.0918	29.3594
Os04g0691400	Bra016085	40.051	29.6226
Os04g0691400	Bra016375	40.8163	28.3688
Os04g0691400	Bra024519	44.1327	30.8378
Os04g0691400	Bra024520	42.602	29.6099
Os04g0691500	Bra010184	16.4062	41.3115
Os04g0691600	Bra017452	42.069	63.5417
Os04g0691600	Bra017453	44.1379	45.3901
Os04g0691700	Bra027290	43.1472	15.2603
Os04g0691800	Bra024523	57.6885	57.9724
Os04g0691900	Bra028046	35.916	34.3967
Os04g0692000	Bra003677	80.5714	83.9286
Os04g0692000	Bra015662	80.5714	83.6795
Os04g0692000	Bra016403	79.4286	81.0496
Os04g0692100	Bra029824	64.2276	64.7541
Os04g0692100	Bra034098	28.8618	60.6838
Os04g0692100	Bra036415	10.1626	49.0196
Os04g0692200	Bra011445	45.768	44.9231
Os04g0692300	Bra009367	51.0574	46.4286
Os04g0692300	Bra029202	43.2024	45.5414
Os04g0692300	Bra037753	43.2024	43.0723
Os04g0692300	Bra038662	46.8278	45.4545
Os04g0692400	Bra005438	58.0502	51.5748
Os04g0692400	Bra010830	58.9365	58.5044
Os04g0692400	Bra024260	60.5613	43.8972
Os04g0692400	Bra030140	59.5273	53.7333
Os04g0692400	Bra032319	59.2319	53.2537
Os04g0692500	Bra005573	45.5357	43.9655
Os04g0692600	Bra036938	23.6364	25.2918
Os04g0692700	Bra024250	44.0764	30.0087
Os04g0692750	Bra024250	47.0111	40.2428
Os04g0692800	Bra024247	44.9102	14.7348
Os04g0692900	Bra031976	4.30839	5.50725
Os04g0693000	Bra024861	60.5485	62.1212
Os04g0693000	Bra026638	59.4937	61.1714
Os04g0693200	Bra024258	38.2353	17.0306
Os04g0693250	Bra024258	29.5019	33.6245
Os05g0100008	Bra036898	16.25	7.10383
Os05g0100008	Bra039715	20	8.64865
Os05g0100016	Bra012348	20.0935	34.127
Os05g0100500	Bra003967	42.3913	11.8631
Os05g0100500	Bra006276	47.8261	13.0758
Os05g0100500	Bra016241	44.5652	12.723
Os05g0100500	Bra023501	47.2826	13.024
Os05g0100500	Bra040510	43.4783	11.8959
Os05g0100700	Bra004022	66.5399	44.9871
Os05g0100700	Bra004331	66.5399	20.2079
Os05g0100700	Bra024725	61.9772	19.9023
Os05g0100800	Bra012386	70.8955	69.8529
Os05g0100800	Bra018432	71.6418	68.0851
Os05g0100800	Bra019916	73.8806	69.7183
Os05g0100800	Bra024617	71.6418	70.5882
Os05g0100800	Bra031722	70.8955	68.3453
Os05g0100900	Bra009340	43.4667	46.9741
Os05g0100900	Bra009689	43.7333	47.3304
Os05g0100900	Bra026495	41.6	44.8276
Os05g0101400	Bra021853	60.5839	58.4507
Os05g0101600	Bra016499	30.5019	37.5297
Os05g0102400	Bra010655	47.8764	48.4375
Os05g0102600	Bra004082	50.4436	59.9398
Os05g0102600	Bra007810	46.5146	57.1651
Os05g0102600	Bra038515	48.6692	58.006
Os05g0102800	Bra009274	33.6126	36.2712
Os05g0102800	Bra010044	35.4974	37.0087
Os05g0102800	Bra029297	34.8691	37.3318
Os05g0102900	Bra022056	22.4138	61.1765
Os05g0103100	Bra006233	32.8889	37.9487
Os05g0103100	Bra008785	32.8889	38.342
Os05g0103100	Bra023445	33.7778	39.1753
Os05g0103100	Bra032955	32.4444	38.4211
Os05g0103200	Bra006182	63.2	61.4786
Os05g0103300	Bra005989	50	51.4286
Os05g0103300	Bra025247	50	52.1739
Os05g0103300	Bra028659	50	52.1739
Os05g0103300	Bra032978	52.7778	55.0725
Os05g0103500	Bra018472	40	25
Os05g0103500	Bra029447	39.4444	40.5714
Os05g0103600	Bra001120	57.8261	58.3333
Os05g0103600	Bra040123	58.2609	45.1178
Os05g0103700	Bra010956	27.5956	29.1908
Os05g0103700	Bra032812	26.2295	23.4146
Os05g0103700	Bra032813	22.1311	25.0774
Os05g0103800	Bra000325	39.604	59.7015
Os05g0104000	Bra000328	29.8795	27.7095
Os05g0104000	Bra001256	15.4217	33.5958
Os05g0104000	Bra004786	31.6867	30.6884
Os05g0104000	Bra012246	8.91566	37.7551
Os05g0104000	Bra013217	33.6145	25.5729
Os05g0104000	Bra029655	13.8554	37.9538
Os05g0104000	Bra037491	25.5422	26.2701
Os05g0104100	Bra024543	55.0214	52.1783
Os05g0104150	Bra002067	10.8187	45.679
Os05g0104150	Bra005916	43.2749	42.6513
Os05g0104150	Bra005917	42.9825	42.9825
Os05g0104150	Bra005918	28.9474	48.2927
Os05g0104150	Bra005919	42.9825	44.4109
Os05g0104150	Bra009234	42.6901	44.1088
Os05g0104150	Bra009235	41.8129	42.8144
Os05g0104150	Bra009236	44.152	45.2096
Os05g0104150	Bra009237	42.9825	43.75
Os05g0104150	Bra009238	42.3977	43.6747
Os05g0104150	Bra034773	35.3801	38.4127
Os05g0104150	Bra034774	37.7193	39.5706
Os05g0104150	Bra038700	38.3041	40.3077
Os05g0104200	Bra002067	12.6214	48.1481
Os05g0104200	Bra005916	43.0421	38.3285
Os05g0104200	Bra005917	44.9838	40.6433
Os05g0104200	Bra005918	24.9191	37.561
Os05g0104200	Bra005919	43.0421	40.1813
Os05g0104200	Bra009234	44.6602	41.6918
Os05g0104200	Bra009235	42.7184	39.521
Os05g0104200	Bra009236	44.3366	41.018
Os05g0104200	Bra009237	45.6311	41.9643
Os05g0104200	Bra009238	43.0421	40.0602
Os05g0104200	Bra034773	36.5696	35.873
Os05g0104200	Bra034774	39.8058	37.7301
Os05g0104200	Bra038700	38.835	36.9231
Os05g0104600	Bra002067	12.3894	51.8519
Os05g0104600	Bra005916	42.7729	41.7867
Os05g0104600	Bra005917	42.4779	42.1053
Os05g0104600	Bra005918	29.2035	48.2927
Os05g0104600	Bra005919	43.3628	44.4109
Os05g0104600	Bra009234	42.4779	43.5045
Os05g0104600	Bra009235	41.2979	41.9162
Os05g0104600	Bra009236	42.7729	43.4132
Os05g0104600	Bra009237	43.3628	43.75
Os05g0104600	Bra009238	41.8879	42.7711
Os05g0104600	Bra034773	34.2183	36.8254
Os05g0104600	Bra034774	38.9381	40.4908
Os05g0104600	Bra038700	36.2832	37.8462
Os05g0104650	Bra003809	69.1873	70.942
Os05g0104650	Bra015924	70.6714	65.9631
Os05g0104700	Bra002067	10.7232	53.0864
Os05g0104700	Bra005916	36.9077	42.6513
Os05g0104700	Bra005917	35.9102	42.1053
Os05g0104700	Bra005918	24.1895	47.3171
Os05g0104700	Bra005919	36.1596	43.8066
Os05g0104700	Bra009234	36.9077	44.713
Os05g0104700	Bra009235	35.6608	42.8144
Os05g0104700	Bra009236	37.6559	45.2096
Os05g0104700	Bra009237	38.1546	45.5357
Os05g0104700	Bra009238	36.1596	43.6747
Os05g0104700	Bra034773	29.9252	38.0952
Os05g0104700	Bra034774	32.9177	40.4908
Os05g0104700	Bra038700	31.9202	39.3846
Os05g0104800	Bra000157	71.1268	68.942
Os05g0104800	Bra004995	71.1268	68.942
Os05g0104900	Bra001248	7.14286	14.2857
Os05g0104900	Bra029643	28.5714	21.8487
Os05g0105000	Bra022504	64.2066	65.4751
Os05g0105100	Bra020006	78.6364	79.7235
Os05g0105200	Bra001418	62.069	34.9515
Os05g0105200	Bra038676	64.6552	36.4078
Os05g0105300	Bra016137	48.6034	17.2962
Os05g0105500	Bra028005	58.046	56.4246
Os05g0105500	Bra033194	59.1954	55.6757
Os05g0105500	Bra037909	45.977	44.6927
Os05g0105600	Bra019988	21.4734	27.3453
Os05g0105900	Bra026037	56.5789	54.0201
Os05g0105900	Bra026712	57.3684	53.1707
Os05g0106000	Bra029186	36.9077	39.3617
Os05g0106000	Bra035726	39.1521	41.0995
Os05g0106100	Bra007980	52.4096	70.7317
Os05g0106100	Bra010688	28.3133	57.3171
Os05g0106100	Bra010719	94.5783	95.7317
Os05g0106100	Bra011556	95.1807	96.3415
Os05g0106100	Bra012197	84.3373	75.2688
Os05g0106100	Bra013066	95.1807	96.3415
Os05g0106100	Bra016488	94.5783	95.1515
Os05g0106100	Bra017674	95.1807	96.3415
Os05g0106100	Bra023950	46.3855	61.6
Os05g0106100	Bra025781	93.9759	94.5455
Os05g0106100	Bra033584	95.1807	96.3415
Os05g0106100	Bra034649	95.1807	96.3415
Os05g0106200	Bra024322	41.4062	45.8213
Os05g0106200	Bra037791	41.1458	44.6328
Os05g0106300	Bra024322	27.9476	18.4438
Os05g0106300	Bra037791	28.821	18.6441
Os05g0106600	Bra001722	36.6048	92.6174
Os05g0106600	Bra006033	96.5517	96.5517
Os05g0106600	Bra009081	90.7162	96.8839
Os05g0106600	Bra022356	79.3103	92.5697
Os05g0106600	Bra028615	97.0822	97.0822
Os05g0106600	Bra037560	77.9841	83.2861
Os05g0106700	Bra003698	56.1702	49.0251
Os05g0106700	Bra015708	54.6809	47.8585
Os05g0106700	Bra016214	56.0638	50.1905
Os05g0107000	Bra036817	33.4539	34.7744
Os05g0107300	Bra002412	23.5537	24.8691
Os05g0107300	Bra006626	23.0579	21.3629
Os05g0107300	Bra012459	5.86777	28.629
Os05g0107600	Bra010652	74.8696	60.0837
Os05g0107700	Bra010490	85.8491	85.8491
Os05g0107700	Bra013802	85.8491	85.8491
Os05g0107700	Bra019228	85.8491	75.8333
Os05g0108000	Bra008756	59.8361	55.9387
Os05g0108300	Bra019537	48.1481	57.9457
Os05g0108500	Bra019763	58.4615	54.2857
Os05g0108600	Bra011608	65.3631	65.7303
Os05g0108600	Bra012252	66.4804	67.6136
Os05g0108600	Bra016447	67.3184	67.3184
Os05g0108800	Bra005564	73.7226	75.3731
Os05g0108800	Bra021809	73.7226	75.3731
Os05g0108800	Bra022898	75.1825	76.8657
Os05g0108800	Bra036160	67.1533	65.7143
Os05g0108800	Bra037461	67.8832	67.3913
Os05g0109600	Bra039965	51.3605	43.4324
Os05g0110100	Bra009609	57.2519	56.8182
Os05g0110300	Bra005175	67.8344	66.1491
Os05g0110300	Bra017165	67.5159	64.6341
Os05g0110500	Bra004584	59.8985	57.6547
Os05g0110600	Bra028387	58.2677	55.6391
Os05g0110600	Bra035656	59.8425	57.5758
Os05g0110700	Bra019533	22.4377	23.4783
Os05g0110800	Bra002569	53.2787	21.5232
Os05g0110900	Bra000141	60.2532	60.5598
Os05g0110900	Bra000478	58.2278	47.9167
Os05g0110900	Bra005027	59.7468	61.7801
Os05g0110900	Bra005716	60	60.6138
Os05g0110900	Bra007164	57.9747	59.6354
Os05g0110900	Bra009599	62.5316	63.4961
Os05g0110900	Bra014742	54.1772	61.1429
Os05g0110900	Bra017061	58.7342	65.5367
Os05g0110900	Bra028877	58.9873	66.7622
Os05g0110900	Bra031585	63.038	61.33
Os05g0110900	Bra035659	61.2658	57.8947
Os05g0110900	Bra040929	63.038	60.2906
Os05g0111100	Bra027011	44.2105	45.1613
Os05g0111100	Bra039260	43.1579	44.086
Os05g0111200	Bra040927	65.7534	64.8649
Os05g0111800	Bra001308	24.7987	22.5146
Os05g0111800	Bra009593	24.6377	19.0299
Os05g0111800	Bra015596	21.256	49.2537
Os05g0111800	Bra029766	25.6039	24.6894
Os05g0111800	Bra030695	25.6039	27.4611
Os05g0111800	Bra041012	26.57	24.3363
Os05g0111900	Bra001307	51.7241	25.3623
Os05g0111900	Bra029767	50.2463	23.8876
Os05g0111900	Bra034069	48.2759	22.9508
Os05g0112000	Bra000480	62	56.5923
Os05g0112000	Bra011923	65.5556	64.5514
Os05g0112000	Bra035664	64	63.8581
Os05g0112101	Bra007800	51.2909	48.6134
Os05g0112101	Bra011333	52.6678	48.8038
Os05g0112101	Bra034252	52.8399	47.3035
Os05g0112200	Bra005725	33.7931	24.3176
Os05g0112200	Bra009587	23.4483	38.4181
Os05g0112200	Bra009588	7.24138	11.7978
Os05g0112200	Bra028872	34.8276	24.8768
Os05g0112750	Bra005885	41.9162	43.2099
Os05g0112750	Bra009170	49.1018	50.3067
Os05g0112800	Bra037480	33.8235	35.249
Os05g0113000	Bra017063	47.8166	53.9409
Os05g0113000	Bra033831	39.738	42.0323
Os05g0113300	Bra003153	20.2607	49.1379
Os05g0113300	Bra003154	59.0047	59.2152
Os05g0113300	Bra005186	46.327	52.5538
Os05g0113300	Bra007022	15.5213	50.5792
Os05g0113300	Bra022729	6.75355	41.3043
Os05g0113300	Bra039813	25.4739	50.4695
Os05g0113300	Bra039815	33.5308	67.5418
Os05g0113400	Bra002522	81.1594	80.5755
Os05g0113400	Bra006686	77.5362	81.0606
Os05g0113400	Bra006687	84.058	75.817
Os05g0113400	Bra020276	81.1594	73.2026
Os05g0113400	Bra020277	84.058	77.8523
Os05g0113400	Bra038266	81.1594	67.0659
Os05g0114100	Bra000001	49.3088	42.4603
Os05g0114100	Bra005195	51.6129	55.0369
Os05g0114100	Bra017187	49.5392	43.4343
Os05g0114500	Bra007152	25.5172	11.4551
Os05g0114600	Bra013580	75	73.8462
Os05g0115100	Bra002535	23.3333	27.7533
Os05g0115100	Bra011932	27.7778	28.5171
Os05g0115100	Bra020292	21.4815	26.2443
Os05g0115700	Bra002536	66.3889	69.6793
Os05g0115700	Bra006695	62.2222	69.5652
Os05g0115900	Bra014765	63.4011	62.3636
Os05g0116000	Bra011933	70.195	70.7865
Os05g0116000	Bra018688	68.5237	69.1011
Os05g0116000	Bra030698	68.2451	68.8202
Os05g0116000	Bra031591	67.9666	68.5393
Os05g0116000	Bra035679	70.7521	71.3483
Os05g0116100	Bra008188	66.1972	65.8878
Os05g0116100	Bra016503	64.7887	65.7143
Os05g0116100	Bra025749	68.5446	68.5446
Os05g0116100	Bra035356	23.9437	50
Os05g0116700	Bra000134	7.66088	16.4114
