Gene stable ID	Oryza punctata gene stable ID	%id. target Oryza punctata gene identical to query gene	%id. query gene identical to target Oryza punctata gene
Os04g0561900	OPUNC04G19340	92.7798	93.4545
Os04g0562000	OPUNC04G19350	67.4352	75.2412
Os04g0562100	OPUNC04G19360	95.5078	95.8824
Os04g0562500	OPUNC04G19380	43.1767	54.9858
Os04g0562800	OPUNC04G19400	96.8978	70.9893
Os04g0563000	OPUNC04G19410	98.3696	92.5043
Os04g0563100	OPUNC04G19420	83.617	86.3736
Os04g0563300	OPUNC04G19430	93.7143	35.0427
Os04g0563401	OPUNC04G19430	31.8182	10.4701
Os04g0563700	OPUNC04G19490	94.7619	94.7619
Os04g0563801	OPUNC04G19500	71.1236	60.7486
Os04g0563900	OPUNC04G19510	93.6842	95.2891
Os04g0564000	OPUNC04G19530	93.787	92.1512
Os04g0564500	OPUNC04G19540	86.3057	81.8731
Os04g0564600	OPUNC04G19550	97.7273	97.7273
Os04g0564700	OPUNC04G19560	95.1219	95.776
Os04g0565200	OPUNC04G19570	55.3879	84.8185
Os04g0565400	OPUNC04G19580	89.6552	43.8356
Os04g0565500	OPUNC04G19600	97.6471	97.4178
Os04g0565900	OPUNC04G19610	71.2919	72.8606
Os04g0566000	OPUNC04G19620	91.4894	43
Os04g0566100	OPUNC04G19630	88.6443	88.0322
Os04g0566400	OPUNC04G19640	92.1697	94.3239
Os04g0566500	OPUNC04G19650	82.743	82.2202
Os04g0566600	OPUNC04G19690	96.4052	95.4693
Os04g0566700	OPUNC04G19700	48.6631	47.8947
Os04g0566800	OPUNC04G19710	64.7287	15.168
Os04g0566800	OPUNC04G19730	0.775194	0.660066
Os04g0566900	OPUNC04G19710	89.769	24.7048
Os04g0566900	OPUNC04G19730	80.198	80.198
Os04g0567200	OPUNC04G19720	91.0331	94.5344
Os04g0567200	OPUNC04G19740	91.0331	94.5344
Os04g0567700	OPUNC04G19750	98.7261	98.7261
Os04g0567800	OPUNC04G19770	93.3884	89.2105
Os04g0568400	OPUNC04G19780	95.8453	95.7082
Os04g0568700	OPUNC04G19790	97.3771	97.6974
Os04g0568800	OPUNC04G19800	81.6832	15.5367
Os04g0568900	OPUNC04G19810	86.3192	99.2509
Os04g0569000	OPUNC04G19820	96.4179	83.0334
Os04g0569100	OPUNC04G19830	73.4491	92.3557
Os04g0569300	OPUNC04G19850	98.538	98.827
Os04g0569400	OPUNC04G19860	96.2457	96.741
Os04g0569900	OPUNC04G19870	97.4138	96.9957
Os04g0570000	OPUNC04G19880	98.0545	98.0545
Os04g0570500	OPUNC04G19890	94.6058	48.254
Os04g0570600	OPUNC04G19890	95.679	49.2063
Os04g0570800	OPUNC04G19900	98.1424	98.1424
Os04g0571200	OPUNC04G19910	96.8504	67.3973
Os04g0571300	OPUNC04G19920	97.0395	97.0395
Os04g0571600	OPUNC04G19930	96.9643	96.9643
Os04g0571800	OPUNC04G19940	94.0594	94.0594
Os04g0572200	OPUNC04G19950	88.835	94.3299
Os04g0572400	OPUNC04G19970	96.347	97.6852
Os04g0572500	OPUNC04G19980	74.6331	91.5167
Os04g0572600	OPUNC04G19990	1.99557	1.57895
Os04g0572700	OPUNC04G20010	37.6744	21.7158
Os04g0572800	OPUNC04G20020	84.8739	87.069
Os04g0573000	OPUNC04G20030	98.5632	98.5632
Os04g0573100	OPUNC04G20040	96.4467	96.4467
Os04g0573300	OPUNC04G20060	79.887	91.1082
Os04g0573900	OPUNC04G20070	93.083	93.083
Os04g0574100	OPUNC04G20080	96.2025	96.4059
Os04g0574200	OPUNC04G20100	98.3759	98.3759
Os04g0574500	OPUNC04G20120	90.2542	93.0131
Os04g0574700	OPUNC04G20140	98.2699	48.547
Os04g0574800	OPUNC04G20150	94.2857	91.6667
Os04g0576300	OPUNC07G22120	81.9095	27.2575
Os04g0576700	OPUNC04G20160	54.067	65.6977
Os04g0576800	OPUNC04G20170	96.6102	96.6102
Os04g0576900	OPUNC04G20180	98.8746	53.2007
Os04g0577000	OPUNC04G20190	88.125	87.8505
Os04g0577200	OPUNC04G20200	97.0772	96.875
Os04g0577500	OPUNC04G20210	92.283	88.8545
Os04g0577700	OPUNC04G20220	92.3706	92.6229
Os04g0577800	OPUNC04G20230	88.75	90.4459
Os04g0578000	OPUNC04G20240	97.1014	91.068
Os04g0578000	OPUNC04G20250	97.1014	97.3029
Os04g0578200	OPUNC04G20260	76.1134	64.6048
Os04g0578300	OPUNC04G20270	97.6378	97.6378
Os04g0578400	OPUNC04G20280	91.9094	93.1148
Os04g0578550	OPUNC04G20290	16.0494	9.02778
Os04g0578600	OPUNC04G20300	78.1737	58.1126
Os04g0578700	OPUNC04G20310	92.9389	95.6778
Os04g0578800	OPUNC04G20320	96.5649	96.0152
Os04g0579200	OPUNC04G20330	93.8679	69.5804
Os04g0579700	OPUNC04G20340	99.0619	88.4422
Os04g0580300	OPUNC04G20350	95.1535	94.6945
Os04g0580400	OPUNC04G20360	75.5396	45.8515
Os04g0580500	OPUNC04G20370	46.8843	49.8423
Os04g0580700	OPUNC04G20380	94.8819	80.3333
Os04g0580800	OPUNC04G20390	94.4444	94.4444
Os04g0581000	OPUNC04G20400	97.0588	97.0588
Os04g0581100	OPUNC04G20410	97.4432	97.4432
Os04g0581300	OPUNC04G20420	100	67.1875
Os04g0581400	OPUNC04G20430	60.7509	49.8599
Os04g0581502	OPUNC01G36290	82.2581	20.5645
Os04g0581600	OPUNC07G00790	50.2283	24.2826
Os04g0581700	OPUNC04G20450	95.3846	47.3282
Os04g0581800	OPUNC04G20460	99.1803	99.1803
Os04g0582600	OPUNC04G20470	59.9721	29.0344
Os04g0582600	OPUNC04G20480	0.27894	0.115141
Os04g0582700	OPUNC04G20470	1.20069	0.472654
Os04g0582700	OPUNC04G20480	93.6535	31.4335
Os04g0582900	OPUNC04G20470	2.27273	0.202566
Os04g0582900	OPUNC04G20480	88.6364	6.73575
Os04g0583000	OPUNC04G20510	41.4035	35.119
Os04g0583101	OPUNC04G20500	94.2244	81.6881
Os04g0583200	OPUNC04G20520	56.0976	63.5359
Os04g0583500	OPUNC04G20530	98.4436	93.7037
Os04g0583700	OPUNC04G20550	94.294	91.4634
Os04g0583900	OPUNC04G20560	93.7365	94.3478
Os04g0584100	OPUNC04G20570	97.3214	47.1182
Os04g0584300	OPUNC02G25940	55.8559	58.4906
Os04g0584500	OPUNC04G20590	83.3333	62.83
Os04g0584600	OPUNC04G20600	98.9111	99.0909
Os04g0584700	OPUNC04G20610	99.2674	31.3657
Os04g0584800	OPUNC04G20620	94.7368	96.1165
Os04g0584900	OPUNC04G20630	95.2978	95.2978
Os04g0585100	OPUNC04G20650	91.2338	97.4003
Os04g0585200	OPUNC04G20670	96.6667	61.9953
Os04g0585300	OPUNC04G20680	94.5763	94.2568
Os04g0585400	OPUNC04G20690	88.3978	79.2079
Os04g0585600	OPUNC04G20700	92.0833	90.9465
Os04g0585700	OPUNC04G20710	94	93.3775
Os04g0585900	OPUNC04G20720	89.916	89.916
Os04g0585900	OPUNC06G05600	75.6302	89.1089
Os04g0585900	OPUNC09G05670	84.0336	87.7193
Os04g0586000	OPUNC04G20730	96.063	62.8866
Os04g0586100	OPUNC04G20740	98.9691	98.9691
Os04g0586200	OPUNC04G20750	93.2692	96.0396
Os04g0586500	OPUNC04G20790	86.9396	87.6228
Os04g0586700	OPUNC04G20800	95.5432	95.0138
Os04g0587200	OPUNC04G20810	84.127	40.1515
Os04g0588000	OPUNC04G20830	84.8684	45.583
Os04g0588200	OPUNC04G20840	92.3778	87.9338
Os04g0589200	OPUNC04G20900	87.1212	87.7863
Os04g0589600	OPUNC04G20920	95.6938	95.6938
Os04g0589700	OPUNC04G20930	95.2494	95.7041
Os04g0589800	OPUNC04G20940	88.5246	94.7368
Os04g0589900	OPUNC04G20950	98.153	97.8947
Os04g0590100	OPUNC04G20960	91.8182	82.1138
Os04g0590200	OPUNC04G20970	98.3607	98.6842
Os04g0590400	OPUNC04G20980	96.2264	91.0714
Os04g0590900	OPUNC04G21020	95.0392	95.5381
Os04g0591000	OPUNC04G21030	92.7835	93.4256
Os04g0591100	OPUNC04G21040	98.3936	98
Os04g0591300	OPUNC04G21060	88.8268	67.9487
Os04g0591900	OPUNC04G21080	80.7843	86.9198
Os04g0592400	OPUNC04G21090	93.3071	92.9412
Os04g0592500	OPUNC04G21100	95.3678	73.3753
Os04g0592600	OPUNC04G21120	98.4252	98.4252
Os04g0592700	OPUNC04G21130	96.0718	96.5051
Os04g0593200	OPUNC04G21140	88.8235	92.3547
Os04g0593400	OPUNC04G21150	96.8944	96.8944
Os04g0593500	OPUNC04G21160	91.8129	90.2299
Os04g0593600	OPUNC04G21170	77.2512	26.461
Os04g0593800	OPUNC04G21200	63.3028	19.8847
Os04g0594100	OPUNC04G21230	92.9919	95.5679
Os04g0594400	OPUNC04G21250	94.9045	94.9045
Os04g0594500	OPUNC04G21260	81.25	41.8792
Os04g0594800	OPUNC04G21280	96.8792	97.0109
Os04g0596200	OPUNC04G21290	79.1932	74.8996
Os04g0596300	OPUNC04G21300	93.8272	94.0594
Os04g0596400	OPUNC04G21310	79.1139	51.0204
Os04g0596500	OPUNC04G21320	96.3415	93.6296
Os04g0596900	OPUNC04G21330	95.2736	96.2312
Os04g0597000	OPUNC04G21340	99.6337	99.6337
Os04g0597800	OPUNC04G21370	91.9056	94.9477
Os04g0597900	OPUNC04G21380	36.1538	12.0513
Os04g0598000	OPUNC04G21390	89.916	90.678
Os04g0598200	OPUNC04G21400	98.7952	98.7952
Os04g0598300	OPUNC04G21410	98.4576	98.4576
Os04g0598600	OPUNC04G21420	90.4762	50.9918
Os04g0598800	OPUNC04G21430	58.3562	55.0388
Os04g0598900	OPUNC04G21440	94.7368	91.4867
Os04g0599000	OPUNC04G21450	93.3989	96.5167
Os04g0599300	OPUNC04G21480	98.7069	98.7069
Os04g0599400	OPUNC04G21500	92.2619	96.875
Os04g0599650	OPUNC04G21510	95.5952	89.0902
Os04g0599700	OPUNC04G21520	98.2968	98.0583
Os04g0599800	OPUNC04G21530	92.2619	98.1013
Os04g0599900	OPUNC04G21540	96.9697	97.1332
Os04g0600100	OPUNC04G21560	100	54.8523
Os04g0600200	OPUNC04G21570	37.6506	82.7815
Os04g0600300	OPUNC04G21580	42.9851	88.8889
Os04g0600400	OPUNC04G21590	96.1165	96.4286
Os04g0600500	OPUNC04G21600	97.6526	49.2891
Os04g0600800	OPUNC04G21610	99.359	87.242
Os04g0600900	OPUNC04G21620	96.6146	96.114
Os04g0601400	OPUNC04G21630	100	86.8687
Os04g0601500	OPUNC04G21640	75.2525	90.303
Os04g0601700	OPUNC04G21670	100	100
Os04g0601800	OPUNC04G21680	100	41.2556
Os04g0602000	OPUNC04G21660	56.4565	49.6042
Os04g0602100	OPUNC04G21690	85.5524	77.0408
Os04g0602200	OPUNC04G21700	95.0954	58.6555
Os04g0602300	OPUNC04G21710	88.1773	65.0909
Os04g0602400	OPUNC04G21730	96.4912	95.7711
Os04g0602500	OPUNC04G21740	81.5451	95.9596
Os04g0602600	OPUNC04G21750	91.791	91.9054
Os04g0602700	OPUNC04G21760	92.2414	89.415
Os04g0602800	OPUNC04G21770	89.9351	95.2982
Os04g0602900	OPUNC04G21780	89.2857	52.4476
Os04g0603000	OPUNC04G21790	56.9322	77.8226
Os04g0603200	OPUNC04G21800	93.3131	86.7232
Os04g0603400	OPUNC04G21810	97.8261	97.8261
Os04g0603900	OPUNC04G21820	98.8764	37.931
Os04g0604000	OPUNC04G21830	90.9091	72.0268
Os04g0604300	OPUNC04G21840	95.3571	97.4453
Os04g0604500	OPUNC04G21850	67.6301	87.9699
Os04g0604800	OPUNC04G21860	95.2381	94.9153
Os04g0604900	OPUNC04G21870	96.2617	94.7853
Os04g0605100	OPUNC04G21880	97.7346	97.4194
Os04g0605200	OPUNC04G21890	95.6757	89.3939
Os04g0605300	OPUNC04G21900	95.7386	95.7386
Os04g0605500	OPUNC04G21920	96.5074	96.8635
Os04g0605500	OPUNC04G21940	53.9522	80.6319
Os04g0605900	OPUNC04G21930	100	87.1429
Os04g0606000	OPUNC04G21960	88.1974	82.0359
Os04g0606200	OPUNC04G21970	100	100
Os04g0606400	OPUNC04G21980	98.951	98.951
Os04g0606500	OPUNC04G22000	99.3776	99.3776
Os04g0606700	OPUNC04G22020	74.1176	85.7143
Os04g0606800	OPUNC04G22030	90.6475	95.0943
Os04g0606900	OPUNC04G22040	87.2449	92.9348
Os04g0607000	OPUNC04G22050	91.3242	90.4977
Os04g0607100	OPUNC04G22060	89.4231	50.4065
Os04g0607150	OPUNC04G22070	77.2603	67.1429
Os04g0607500	OPUNC04G22100	84.2391	89.4231
Os04g0607500	OPUNC04G22140	56.3406	90.9357
Os04g0607583	OPUNC04G22110	25.7732	21.0674
Os04g0607583	OPUNC04G22150	25.7732	24.5902
Os04g0607600	OPUNC04G22170	46.2	52.2624
Os04g0608100	OPUNC04G22180	96.7442	96.9697
Os04g0608300	OPUNC04G22200	93.75	89.6739
Os04g0608400	OPUNC04G22210	86.4773	89.1101
Os04g0608500	OPUNC04G22220	99.3506	30.4175
Os04g0608800	OPUNC04G22250	95.9507	95.9507
Os04g0608900	OPUNC04G22260	98.5782	98.8124
Os04g0609100	OPUNC04G22270	80.5755	57.732
Os04g0609200	OPUNC04G22280	72.549	15.6118
Os04g0609300	OPUNC04G22290	91.2017	92.5926
Os04g0609500	OPUNC04G22300	92.9978	92.5926
Os04g0609600	OPUNC04G22310	97.1963	97.8056
Os04g0609700	OPUNC04G22320	98.4185	21.3288
Os04g0610200	OPUNC04G22330	89.2233	90.8103
Os04g0610400	OPUNC04G22340	93.6937	96.7442
Os04g0610500	OPUNC04G22350	94.4118	94.1349
Os04g0610600	OPUNC04G22390	80.6569	75.6849
Os04g0610700	OPUNC04G22400	97.0012	96.7779
Os04g0610800	OPUNC04G22410	99.0323	76.75
Os04g0610900	OPUNC04G22420	94.7301	94.2455
Os04g0611200	OPUNC04G22440	86.0412	74.9004
Os04g0611300	OPUNC04G22450	92.437	93.2203
Os04g0611400	OPUNC04G22460	95.4114	94.3662
Os04g0611500	OPUNC04G22470	90.1119	69.5965
Os04g0612000	OPUNC04G22480	78.022	28.8879
Os04g0612500	OPUNC04G22500	74.1573	28.0851
Os04g0612600	OPUNC04G22520	99.6516	99.6516
Os04g0612700	OPUNC04G22530	92.876	94.6237
Os04g0612800	OPUNC04G22540	97.5734	98.2005
Os04g0613000	OPUNC04G22550	94.7802	96.6387
Os04g0613200	OPUNC04G22570	90.8	92.0892
Os04g0613300	OPUNC04G22580	82.9182	79.2517
Os04g0613400	OPUNC04G22590	96.9325	96.6361
Os04g0613500	OPUNC04G22600	100	33.3333
Os04g0613600	OPUNC04G22600	99.3789	66.6667
Os04g0613700	OPUNC04G22610	99.5434	44.3992
Os04g0613800	OPUNC04G22620	93.1472	93.6225
Os04g0613900	OPUNC04G22630	98.9886	98.9886
Os04g0614000	OPUNC04G22640	98.3278	98.3278
Os04g0614100	OPUNC04G22650	87.6404	64.7303
Os04g0614300	OPUNC04G22680	34.1584	24.3816
Os04g0614600	OPUNC04G22690	97.4806	92.1245
Os04g0614650	OPUNC04G22700	92.955	77.0687
Os04g0615000	OPUNC04G22710	97.7663	96.7687
Os04g0615000	OPUNC04G22740	97.7663	96.7687
Os04g0615100	OPUNC04G22720	98.3114	92.9078
Os04g0615100	OPUNC04G22750	98.3114	92.9078
Os04g0615500	OPUNC04G22770	96.934	96.934
Os04g0615700	OPUNC04G22790	79.7872	44.4265
Os04g0616000	OPUNC04G22810	82.3718	92.446
Os04g0616100	OPUNC04G22820	89.2523	60.6349
Os04g0616200	OPUNC04G22830	96.3415	34.5733
Os04g0616500	OPUNC04G22850	85.2539	30
Os04g0616700	OPUNC04G22860	59.2955	30.437
Os04g0617050	OPUNC04G22890	74.8201	76.4706
Os04g0617350	OPUNC04G22900	84.375	86.1702
Os04g0617600	OPUNC04G22920	95.7447	96.1538
Os04g0617700	OPUNC04G22930	93.4426	24.8908
Os04g0617800	OPUNC04G22940	90.7063	92.7757
Os04g0618050	OPUNC04G22960	91.7355	81.2195
Os04g0618200	OPUNC04G22970	98.2097	96.2406
Os04g0618400	OPUNC04G22990	78.8235	62.6168
Os04g0618500	OPUNC04G23000	72.4832	97.2973
Os04g0618600	OPUNC04G23010	98.895	98.895
Os04g0618600	OPUNC04G23040	98.895	98.895
Os04g0618700	OPUNC04G23020	84.6154	83.4862
Os04g0618700	OPUNC04G23050	84.6154	83.4862
Os04g0618950	OPUNC04G23060	80.236	81.4371
Os04g0619200	OPUNC04G23090	16.2791	3.7234
Os04g0619300	OPUNC04G23100	98.9496	94.9597
Os04g0619300	OPUNC04G23130	98.9496	94.9597
Os04g0619400	OPUNC04G23110	99.4624	99.4624
Os04g0619400	OPUNC04G23140	99.4624	99.4624
Os04g0619500	OPUNC04G23160	92.5697	92
Os04g0619600	OPUNC04G23170	97.1564	97.1564
Os04g0619700	OPUNC04G23190	96.3028	97.6786
Os04g0619800	OPUNC04G23200	90.9091	81.761
Os04g0619900	OPUNC04G23210	34.7578	45.0185
Os04g0620000	OPUNC04G23220	98.8937	98.8329
Os04g0620200	OPUNC04G23240	97.1805	97.5472
Os04g0620400	OPUNC04G23260	92.587	80.9524
Os04g0620600	OPUNC04G23270	89.1304	73.2143
Os04g0620700	OPUNC04G23280	89.1089	86.1833
Os04g0620950	OPUNC04G23290	90.7843	30.0649
Os04g0623066	OPUNC04G23320	29.0258	10.069
Os04g0623200	OPUNC04G23350	82.8767	85.2113
Os04g0623300	OPUNC04G23360	99.1736	99.1736
Os04g0623400	OPUNC04G23370	82.2695	89.2308
Os04g0624000	OPUNC04G23390	97.479	97.479
Os04g0624400	OPUNC04G23420	84.9765	32.0922
Os04g0624450	OPUNC04G23420	84.7716	29.6099
Os04g0624500	OPUNC04G23430	70.3509	91.762
Os04g0624600	OPUNC04G23440	90.1316	87.9615
Os04g0624701	OPUNC04G23450	93.4307	96.2406
Os04g0624800	OPUNC04G23460	83.7766	82.4607
Os04g0624900	OPUNC04G23470	91.1392	80.8989
Os04g0625000	OPUNC04G23480	98.2759	98.4173
Os04g0625100	OPUNC04G23490	92.823	92.0886
Os04g0625200	OPUNC04G23500	96.2329	95.2542
Os04g0625300	OPUNC04G23510	86.8421	11.7021
Os04g0625350	OPUNC04G23510	88.8393	7.84082
Os04g0625600	OPUNC04G23540	95.3846	50.3383
Os04g0625800	OPUNC04G23550	98.8235	98.8235
Os04g0625900	OPUNC04G23560	89.1593	91.3832
Os04g0626100	OPUNC04G23570	90.8213	27.0115
Os04g0626400	OPUNC04G23580	91.2281	90.4348
Os04g0626450	OPUNC04G23590	66.2474	33.3685
Os04g0626500	OPUNC04G23590	59.3023	8.07814
Os04g0626600	OPUNC04G23600	89.3238	45.8029
Os04g0626700	OPUNC04G23600	78.7565	27.7372
Os04g0626900	OPUNC04G23620	95.2797	98.0216
Os04g0627000	OPUNC04G23630	97.099	72.5765
Os04g0627200	OPUNC04G23650	92.8571	83.5341
Os04g0627300	OPUNC04G23660	92.8962	90.4255
Os04g0628000	OPUNC04G23690	96.6361	96.6361
Os04g0628200	OPUNC04G23700	94.4544	94.4544
Os04g0628300	OPUNC04G23710	85.5856	90.4762
Os04g0628600	OPUNC04G23730	92.3904	93.8655
Os04g0628900	OPUNC04G23740	90.1515	91.8919
Os04g0629000	OPUNC04G23750	71.5719	80.7547
Os04g0629100	OPUNC04G23760	83.3333	88.0567
Os04g0629200	OPUNC04G23790	91.5152	94.375
Os04g0629300	OPUNC04G23800	92.1979	91.9355
Os04g0629400	OPUNC04G23810	57.0048	93.6508
Os04g0629500	OPUNC04G23820	97.7444	97.7444
Os04g0629700	OPUNC04G23830	96.9212	96.802
Os04g0630000	OPUNC04G23840	97.5904	67.7419
Os04g0630100	OPUNC04G23850	64.1745	25.8469
Os04g0630400	OPUNC04G23860	97.3988	97.3988
Os04g0630600	OPUNC04G23870	76.1905	66.18
Os04g0630800	OPUNC04G23870	94.186	78.8321
Os04g0630900	OPUNC04G23890	63.1373	47.9167
Os04g0630900	OPUNC04G23920	63.1373	47.9167
Os04g0631000	OPUNC04G23890	90.1786	90.1786
Os04g0631000	OPUNC04G23920	90.1786	90.1786
Os04g0631100	OPUNC04G23900	91.9903	73.7354
Os04g0631100	OPUNC04G23930	91.5049	79.3684
Os04g0631600	OPUNC04G23980	91.3043	90.2715
Os04g0632000	OPUNC04G24020	52.6316	31.8471
Os04g0632400	OPUNC04G24020	73.494	38.8535
Os04g0632500	OPUNC04G24010	35.122	12.9032
Os04g0632600	OPUNC04G24050	68.2692	14.916
Os04g0632901	OPUNC04G24030	90	24.7567
Os04g0633850	OPUNC04G24020	65.2174	38.2166
Os04g0634000	OPUNC04G24060	60.5103	42.1677
Os04g0634700	OPUNC04G24070	99.1984	99.1984
Os04g0634800	OPUNC04G24080	88.2979	94.3182
Os04g0634900	OPUNC04G24090	94.4444	75.8929
Os04g0635000	OPUNC04G24100	70.1031	87.1795
Os04g0635100	OPUNC04G24120	98.8372	48.2955
Os04g0635500	OPUNC04G24110	93.1034	90
Os04g0635700	OPUNC04G24130	87.1166	79.7753
Os04g0635800	OPUNC04G24140	98.4848	97.99
Os04g0635900	OPUNC04G24150	95.1773	96.5468
Os04g0636000	OPUNC04G24160	92.7476	91.2208
Os04g0636100	OPUNC04G24170	97.6619	97.6619
Os04g0636200	OPUNC04G24180	91.0314	88.8403
Os04g0636300	OPUNC04G24190	78.0105	31.6348
Os04g0636400	OPUNC04G24200	95.4098	95.4098
Os04g0636500	OPUNC04G24210	92.5466	93.2707
Os04g0636600	OPUNC04G24220	87.5339	54.0134
Os04g0636700	OPUNC04G24230	97.9167	97.9167
Os04g0636900	OPUNC04G24240	89.3204	82.2898
Os04g0637000	OPUNC04G24260	98.7406	98.7406
Os04g0637300	OPUNC04G24270	66.1654	66.6667
Os04g0637400	OPUNC04G24280	98.75	55.8586
Os04g0637500	OPUNC04G24290	91.8575	92.3274
Os04g0638401	OPUNC04G24300	74.8466	24.822
Os04g0638600	OPUNC04G24310	86.5285	81.068
Os04g0638700	OPUNC04G24320	84.2767	89.9329
Os04g0638800	OPUNC04G24330	88.0399	93.3099
Os04g0639000	OPUNC04G24360	96.7213	96.7213
Os04g0639100	OPUNC04G24370	75	58.5366
Os04g0639300	OPUNC04G24390	98.8439	51.0448
Os04g0640300	OPUNC04G24410	79.4953	68.6648
Os04g0640500	OPUNC04G24420	90.1389	97.4474
Os04g0640600	OPUNC04G24430	76.1905	50.1742
Os04g0640700	OPUNC04G24440	97.5163	97.7719
Os04g0640800	OPUNC04G24450	84.5304	93.578
Os04g0640900	OPUNC04G24460	96.3893	96.5409
Os04g0641000	OPUNC04G24470	97.9233	97.8452
Os04g0641200	OPUNC04G24480	88.4655	88.7397
Os04g0641300	OPUNC04G24490	84.4244	92.5743
Os04g0641400	OPUNC04G24500	91.2892	81.6199
Os04g0641700	OPUNC04G24510	96.1538	98.0392
Os04g0642000	OPUNC04G24520	99.183	47.9084
Os04g0642100	OPUNC04G24530	95.9108	96.6292
Os04g0643000	OPUNC04G24560	98.2216	98.2216
Os04g0643100	OPUNC04G24570	100	100
Os04g0643200	OPUNC04G24580	89.8876	88.3978
Os04g0643300	OPUNC04G24590	98.0392	97.3236
Os04g0643500	OPUNC04G24600	81.2883	88.3333
Os04g0643600	OPUNC04G24610	100	34.8548
Os04g0643700	OPUNC04G24620	97.7376	97.2973
Os04g0643800	OPUNC04G24630	62.6087	49.3151
Os04g0644000	OPUNC04G24640	88.0952	92.5
Os04g0644100	OPUNC04G24650	74.4681	75.6757
Os04g0644200	OPUNC04G24660	76.0512	94.7608
Os04g0644300	OPUNC04G24670	95.4286	29.3497
Os04g0644400	OPUNC04G24680	58.7912	39.3382
Os04g0644600	OPUNC04G24700	93.6225	74.5935
Os04g0644675	OPUNC04G24710	67.42	37.8436
Os04g0644700	OPUNC04G24720	96.9697	96.9697
Os04g0644800	OPUNC04G24730	96.2617	12.7475
Os04g0645100	OPUNC04G24750	96.6279	96.7967
Os04g0645200	OPUNC04G24760	88.6139	89.0547
Os04g0645500	OPUNC04G24770	87.5	64.3917
Os04g0645600	OPUNC04G24780	95.7071	83.4802
Os04g0646000	OPUNC01G36710	81.1047	34.402
Os04g0646050	OPUNC01G36710	72.2222	14.4266
Os04g0647300	OPUNC04G24790	61.9289	98.9189
Os04g0647425	OPUNC04G24800	49.2669	30.0537
Os04g0647800	OPUNC04G24830	94.896	93.8318
Os04g0647900	OPUNC04G24840	86.1314	91.6759
Os04g0648400	OPUNC04G24850	70.7036	34.4576
Os04g0648500	OPUNC04G24870	96.3235	95.9707
Os04g0648600	OPUNC04G24880	92.1348	94.2529
Os04g0648700	OPUNC04G24890	80.3077	84.6029
Os04g0648800	OPUNC04G24900	94.6027	97.2265
Os04g0648900	OPUNC04G24910	69.0987	98.773
Os04g0649100	OPUNC04G24930	96.087	95.4644
Os04g0649200	OPUNC04G24940	94.2516	91.9577
Os04g0649400	OPUNC04G24950	92.7966	86.2205
Os04g0649500	OPUNC04G24960	94.5455	91.2281
Os04g0649600	OPUNC04G24970	88.6598	90.5263
Os04g0649700	OPUNC04G24980	96.6197	96.4838
Os04g0649900	OPUNC04G24990	94.6541	94.6541
Os04g0650200	OPUNC04G25010	90.9859	70.2174
Os04g0650366	OPUNC04G25020	59.9558	60.4911
Os04g0650416	OPUNC04G25030	88.961	26.4479
Os04g0650600	OPUNC04G25050	95.6803	95.8874
Os04g0650700	OPUNC04G25060	39.039	73.0337
Os04g0650800	OPUNC04G25070	97.3899	97.3899
Os04g0650900	OPUNC04G25080	98.4375	15.5364
Os04g0651500	OPUNC04G07450	22.252	10.8639
Os04g0651600	OPUNC04G25130	84.2857	25.9912
Os04g0652400	OPUNC04G25150	96.6717	98.7635
Os04g0652500	OPUNC04G25160	93.1774	76.48
Os04g0652600	OPUNC04G25170	63.8686	72.9167
Os04g0652700	OPUNC04G25180	83.4483	93.0769
Os04g0652900	OPUNC04G25190	95.082	95.082
Os04g0653000	OPUNC04G25200	90.2778	73.0337
Os04g0653100	OPUNC04G25210	62.5407	91.4286
Os04g0653200	OPUNC04G25220	99.2806	99.2806
Os04g0653300	OPUNC04G25230	81.6568	82.6347
Os04g0653400	OPUNC04G25240	69.2086	93.3981
Os04g0653600	OPUNC04G25250	93.9394	94.7047
Os04g0654400	OPUNC04G25270	46.3918	19.2308
Os04g0654600	OPUNC04G25330	81.0742	90.8309
Os04g0654600	OPUNC04G25340	97.1867	96.4467
Os04g0654700	OPUNC04G25350	100	100
Os04g0654800	OPUNC04G25360	82.3991	37.4427
Os04g0655000	OPUNC04G25370	88.2209	92.5354
Os04g0655300	OPUNC04G25390	95.3771	90.1149
Os04g0655400	OPUNC04G25400	93.1217	41.0256
Os04g0655600	OPUNC04G25420	92.201	94.6619
Os04g0655700	OPUNC04G25430	68.6274	75
Os04g0656100	OPUNC04G25450	99.6845	99.6845
Os04g0656500	OPUNC04G25460	93.75	96.5347
Os04g0657100	OPUNC04G25480	90.3061	94.4
Os04g0657500	OPUNC04G25510	95.8874	95.8874
Os04g0657600	OPUNC04G25520	18.961	85.8824
Os04g0658000	OPUNC04G25560	97.6744	98.5337
Os04g0658100	OPUNC03G04100	69.3925	59.2814
Os04g0658100	OPUNC04G25570	91.8224	92.2535
Os04g0658200	OPUNC04G25580	95.6522	95.6522
Os04g0658300	OPUNC04G25590	89.3424	87.9464
Os04g0658600	OPUNC04G25610	96.5455	94.9911
Os04g0658700	OPUNC04G25620	97.8313	97.8313
Os04g0658800	OPUNC04G25630	84.2697	80.6452
Os04g0659000	OPUNC04G25640	95.2381	95.2381
Os04g0659100	OPUNC04G25650	99.0654	99.5305
