Gene stable ID	Oryza longistaminata gene stable ID	%id. target Oryza longistaminata gene identical to query gene	%id. query gene identical to target Oryza longistaminata gene
Os07g0187400	KN539704.1_FG009	85.5508	97.553
Os07g0187700	KN539704.1_FG003	97.6744	98.4375
Os07g0188000	KN539704.1_FG010	63.1179	96.2319
Os07g0188266	KN541671.1_FG001	96.3746	55.6719
Os07g0188700	AMDW01037962.1_FG001	28.5479	98.2955
Os07g0188800	KN541671.1_FG002	88.5768	65.3315
Os07g0189700	KN539140.1_FG012	73.3333	83.3333
Os07g0189800	KN539140.1_FG007	34.0708	72.6415
Os07g0190000	AMDW01039493.1_FG001	39.4109	99.2933
Os07g0190400	KN539801.1_FG004	18.8285	23.8095
Os07g0190900	KN539140.1_FG005	94.3353	85.9852
Os07g0191000	KN539140.1_FG008	79.7059	99.6324
Os07g0191200	KN539140.1_FG004	72.4138	91.4248
Os07g0191500	KN539140.1_FG001	71.8182	100
Os07g0191600	KN539140.1_FG013	68.732	98.1481
Os07g0191650	KN539140.1_FG009	89.4118	98.7013
Os07g0191700	KN539140.1_FG003	90.4475	97.1349
Os07g0192000	KN539140.1_FG006	61.4341	97.2393
Os07g0192300	KN539140.1_FG010	94.7368	73.4694
Os07g0192700	KN539140.1_FG006	0	0
Os07g0192800	KN540163.1_FG006	54.7461	83.7838
Os07g0192900	KN540163.1_FG002	43.9189	32.5815
Os07g0193000	KN540163.1_FG008	36.0632	97.2868
Os07g0193200	KN540163.1_FG003	68.5053	98.2143
Os07g0193600	KN540163.1_FG005	98.9865	87.988
Os07g0193800	KN540163.1_FG007	80.7692	98.8235
Os07g0194000	AMDW01040787.1_FG001	49.5455	70.3226
Os07g0194100	KN540400.1_FG002	47.1664	99.2308
Os07g0194300	KN540400.1_FG005	36.036	53.3333
Os07g0194500	KN540400.1_FG004	73.9812	65.0138
Os07g0194800	KN540400.1_FG003	88.855	99.6575
Os07g0195100	KN540400.1_FG006	43.5897	70.4142
Os07g0195200	KN540400.1_FG001	57.7677	95.2736
Os07g0195300	KN542042.1_FG001	76.2557	98.5251
Os07g0195400	KN543267.1_FG001	80.7829	98.0562
Os07g0196200	KN541604.1_FG003	38.7755	97.9381
Os07g0196300	KN541604.1_FG002	68.3168	85.9813
Os07g0196700	KN538938.1_FG009	88.0829	47.1567
Os07g0196900	KN539704.1_FG002	68.8312	34.5277
Os07g0197100	AMDW01038702.1_FG001	80.2752	98.3146
Os07g0197100	KN538938.1_FG008	97.2477	74.386
Os07g0197100	KN543355.1_FG001	94.9541	96.2791
Os07g0197300	KN538938.1_FG005	62.3815	97.3684
Os07g0198300	KN538938.1_FG002	65.2174	88.2353
Os07g0199000	KN540297.1_FG001	26.6979	79.7203
Os07g0200000	KN542172.1_FG001	86.9289	99.7089
Os07g0200500	KN540297.1_FG001	26.6979	79.7203
Os07g0201100	KN540297.1_FG003	98.4252	69.944
Os07g0201300	KN540297.1_FG002	19.6629	32.8638
Os07g0201500	KN541810.1_FG001	90.4918	81.8991
Os07g0201800	KN541810.1_FG002	68.0346	76.8293
Os07g0202100	KN539357.1_FG009	81.6614	65.2065
Os07g0202900	KN539357.1_FG004	52.4051	98.1043
Os07g0203275	KN539357.1_FG010	74.8936	9.437
Os07g0203300	KN539357.1_FG010	97.6778	36.0858
Os07g0203700	KN539357.1_FG002	88.1381	47.9967
Os07g0203900	KN539357.1_FG005	93.3099	81.9165
Os07g0204000	KN539357.1_FG007	98.8722	98.8722
Os07g0204400	KN538968.1_FG004	98.4375	98.4375
Os07g0204500	KN538968.1_FG006	80.9836	87.2792
Os07g0204900	KN538968.1_FG013	94.2907	78.5303
Os07g0205000	KN538968.1_FG012	76.5714	65.6863
Os07g0205200	KN538968.1_FG007	76.6798	37.4517
Os07g0205500	KN538968.1_FG011	99.2647	99.022
Os07g0205700	KN538968.1_FG001	83.844	97.7273
Os07g0205900	KN538968.1_FG016	90.0563	96.7742
Os07g0206400	KN538968.1_FG010	94.2308	94.2308
Os07g0206500	KN538968.1_FG014	98.7179	98.7179
Os07g0206650	KN539267.1_FG007	25	32.9545
Os07g0206700	KN538968.1_FG008	99.4186	99.4186
Os07g0207100	KN538968.1_FG015	76.1006	93.1964
Os07g0207400	KN538968.1_FG009	94.5455	38.7097
Os07g0207700	KN538968.1_FG005	96.7533	96.9631
Os07g0207800	KN539605.1_FG002	28.7253	46.6472
Os07g0208000	KN539605.1_FG006	99.2308	99.2308
Os07g0208100	KN539605.1_FG002	96.6292	75.2187
Os07g0208500	KN539605.1_FG003	99.9075	100
Os07g0208801	KN539605.1_FG005	87.8173	89.8701
Os07g0208900	AMDW01033133.1_FG001	31.8987	96.1832
Os07g0208900	AMDW01036679.1_FG001	23.2911	100
Os07g0208900	KN539605.1_FG007	99.2405	44.6978
Os07g0208900	KN542370.1_FG001	99.2405	53.406
Os07g0209000	AMDW01035004.1_FG001	19.8178	100
Os07g0209100	KN539605.1_FG004	43.5125	82.1782
Os07g0209700	KN539060.1_FG002	75	96.6102
Os07g0209800	KN539060.1_FG011	62.6289	97.2
Os07g0210000	KN539060.1_FG005	79.7143	92.0792
Os07g0210100	KN539060.1_FG008	97.6945	88.2812
Os07g0210800	AMDW01040733.1_FG001	56.993	55.2542
Os07g0211000	KN539060.1_FG001	88.0597	89.3939
Os07g0211101	KN539060.1_FG012	0	0
Os07g0211200	KN539060.1_FG012	93.8503	30.8707
Os07g0211400	KN539060.1_FG009	85.6089	95.2772
Os07g0211500	KN539060.1_FG003	63.8075	69.4761
Os07g0211800	KN539060.1_FG010	67.1348	81.57
Os07g0211900	KN539986.1_FG001	62.8223	99.5699
Os07g0212200	KN539986.1_FG003	22.1939	100
Os07g0212300	KN539986.1_FG004	98.9011	88.2353
Os07g0213300	KN539986.1_FG005	70.0148	93.4911
Os07g0213400	KN539986.1_FG002	94.7368	93.6803
Os07g0213800	AMDW01020851.1_FG001	36.875	93.6508
Os07g0214100	KN539926.1_FG002	78.5276	92.7536
Os07g0214300	KN539926.1_FG003	75.9036	94.0299
Os07g0215500	KN539926.1_FG004	62.5	95.2381
Os07g0216600	KN539926.1_FG001	45.5696	100
Os07g0218200	KN540481.1_FG003	90.9259	89.9267
Os07g0222200	KN540632.1_FG002	26.862	40.4412
Os07g0222200	KN540632.1_FG003	66.3004	46.9723
Os07g0222300	KN540497.1_FG001	70.615	99.6785
Os07g0222800	KN540497.1_FG003	96.9466	98.4496
Os07g0222900	KN540497.1_FG005	14.2857	8.75
Os07g0223100	KN540497.1_FG007	100	83.7963
Os07g0223400	KN540497.1_FG007	100	83.7963
Os07g0223700	KN539856.1_FG001	75.7282	93.6
Os07g0224000	KN539856.1_FG003	70.852	84.492
Os07g0224900	KN540624.1_FG003	90.8068	94.7162
Os07g0225100	KN540624.1_FG002	48.9899	61.3924
Os07g0225300	KN539990.1_FG003	86.2319	95.5823
Os07g0227400	KN540020.1_FG004	98.951	75.4667
Os07g0227700	KN540020.1_FG001	98.6826	98.6826
Os07g0227800	AMDW01076533.1_FG001	71.1604	99.7608
Os07g0227800	KN542713.1_FG001	71.843	89.7655
Os07g0228000	AMDW01040878.1_FG001	92.3497	46.1749
Os07g0228400	AMDW01040878.1_FG001	44.9324	36.3388
Os07g0228900	KN541880.1_FG001	78.4232	38.6503
Os07g0229100	KN541880.1_FG002	40.8056	66.7622
Os07g0229200	KN541880.1_FG002	23.5632	23.4957
Os07g0229700	KN541918.1_FG002	87.8628	98.8131
Os07g0229800	KN541918.1_FG003	75.1244	35.9524
Os07g0230500	KN541918.1_FG001	50.4149	88.3636
Os07g0230700	KN539701.1_FG007	93.4579	99.5025
Os07g0231400	AMDW01037419.1_FG001	49.5845	98.895
Os07g0231400	KN539701.1_FG003	76.4543	63.0137
Os07g0231800	KN539701.1_FG004	96.5657	96.5657
Os07g0231900	KN539701.1_FG006	92.7235	77.7003
Os07g0232100	KN541308.1_FG002	16.4794	35.2
Os07g0232200	KN539701.1_FG002	56.8807	92.5373
Os07g0232800	AMDW01025868.1_FG001	27.7311	98.0198
Os07g0232900	KN542063.1_FG002	44.5219	94.5032
Os07g0233300	KN542063.1_FG001	89.7541	70.1923
Os07g0235800	KN540616.1_FG002	65.367	92.8339
Os07g0236800	KN540989.1_FG001	72	98.7805
Os07g0237100	KN541340.1_FG002	34.1176	43.7736
Os07g0238500	KN541340.1_FG001	98.6487	98.6487
Os07g0238800	KN542650.1_FG001	29.052	21.4447
Os07g0239000	KN539446.1_FG005	24.4318	34.6774
Os07g0239200	KN539446.1_FG001	54.4872	50.1968
Os07g0239600	KN539446.1_FG007	83.75	81.2668
Os07g0240300	KN539446.1_FG004	86.9074	55
Os07g0240600	KN539446.1_FG006	55.0633	99.6183
Os07g0241500	KN539446.1_FG002	62.7859	82.7397
Os07g0241700	KN538938.1_FG019	96.2389	64.3491
Os07g0241800	KN538938.1_FG012	50.655	94.6939
Os07g0242400	KN538938.1_FG003	79.6253	88.0829
Os07g0242700	KN538938.1_FG010	81.9196	42.9742
Os07g0242900	KN538938.1_FG018	68.4086	83.7209
Os07g0243100	KN538938.1_FG004	56.6667	77.2727
Os07g0243200	KN538938.1_FG006	81.5324	97.1897
Os07g0244300	KN538948.1_FG007	64.0199	94.8529
Os07g0244400	KN538948.1_FG003	76.5517	90
Os07g0244900	KN538948.1_FG016	61.7647	97.2222
Os07g0245100	KN538948.1_FG001	97.3118	88.2927
Os07g0245200	KN538948.1_FG004	88.3408	91.6279
Os07g0246200	KN538948.1_FG010	97.669	87.1102
Os07g0246600	KN538948.1_FG013	56.7982	91.5194
Os07g0247000	KN538948.1_FG002	58.7258	46.087
Os07g0249100	KN538948.1_FG006	71.8821	94.0653
Os07g0249200	KN538948.1_FG015	67.3387	91.7582
Os07g0249600	KN538948.1_FG009	95.0262	99.1803
Os07g0249700	AMDW01067202.1_FG001	20.2643	97.8723
Os07g0249700	KN538948.1_FG008	62.7753	43.4451
Os07g0249900	KN538948.1_FG014	61.0063	32.8814
Os07g0250100	KN539822.1_FG007	28.9628	91.9255
Os07g0250300	KN539822.1_FG002	99.0654	99.0654
Os07g0250501	KN540906.1_FG002	80.9756	89.7297
Os07g0250900	KN540906.1_FG003	80.1762	44.4988
Os07g0251500	KN541579.1_FG002	99	63.4615
Os07g0251900	KN541243.1_FG002	98.9691	46.6926
Os07g0252000	KN541243.1_FG003	98.3003	86.75
Os07g0252400	KN541243.1_FG001	85.4396	98.2105
Os07g0256200	KN540733.1_FG001	86.7133	99.2
Os07g0256300	KN540733.1_FG003	71.2375	79.1822
Os07g0256700	KN540733.1_FG002	81.1364	98.6188
Os07g0257200	KN541118.1_FG001	90.1487	98.778
Os07g0258100	AMDW01019404.1_FG001	3.44828	14.9425
Os07g0258400	KN539026.1_FG002	88.8031	98.7124
Os07g0258700	KN539026.1_FG011	65.8537	84.375
Os07g0259000	KN539026.1_FG008	98.7654	98.7654
Os07g0259100	KN539026.1_FG004	50.7079	98.0099
Os07g0259400	KN539026.1_FG001	83.8772	98.6456
Os07g0259700	KN539026.1_FG012	64.7163	99.455
Os07g0260000	KN539026.1_FG009	69.0871	61.6667
Os07g0260300	KN539026.1_FG003	28.9683	51.773
Os07g0260400	KN539026.1_FG006	91.6468	99.4819
Os07g0261200	KN541582.1_FG001	32.2957	95.4023
Os07g0262200	KN540990.1_FG003	80.2768	98.3051
Os07g0262800	KN540381.1_FG001	96.9811	49.1396
Os07g0263400	KN541236.1_FG001	90.493	94.8339
Os07g0264100	KN539190.1_FG001	87.4332	78.4173
Os07g0264800	KN539190.1_FG004	63.6054	97.3958
Os07g0264900	KN539190.1_FG003	91.1111	39.4231
Os07g0265600	KN539190.1_FG002	99.3528	35.5736
Os07g0267400	KN540889.1_FG001	50.2304	90.2318
Os07g0269400	KN541414.1_FG002	29.1457	38.4106
Os07g0269800	KN541077.1_FG001	80.737	62.5974
Os07g0269800	KN541085.1_FG001	94.3049	60.9967
Os07g0270800	KN541213.1_FG002	62.6963	97.3577
Os07g0270900	KN540742.1_FG001	90.3448	99.6198
Os07g0270950	KN540742.1_FG004	87.2611	93.8356
Os07g0271000	KN540742.1_FG002	93.722	89.1258
Os07g0271600	KN542874.1_FG001	36.4103	24.1497
Os07g0271600	KN545274.1_FG001	42.0513	73.8739
Os07g0271700	KN540797.1_FG005	8.75421	5.72687
Os07g0272300	AMDW01038709.1_FG001	98.6111	67.2986
Os07g0272400	KN540797.1_FG003	99.1952	99.596
Os07g0272700	KN539757.1_FG001	65.4545	79.5181
Os07g0273600	KN539757.1_FG007	51.1468	13.9201
Os07g0273700	KN539757.1_FG003	65.3473	82.3142
Os07g0273900	KN539757.1_FG006	59.2798	65.3435
Os07g0274100	KN540528.1_FG005	95.7938	91.2145
Os07g0274300	KN540528.1_FG002	94.2308	98.9899
Os07g0274400	KN540528.1_FG003	100	100
Os07g0274700	KN540528.1_FG004	98.9796	98.9796
Os07g0274800	KN540528.1_FG001	70.9865	91.9799
Os07g0275100	KN539046.1_FG001	81.5686	83.5341
Os07g0275300	KN540752.1_FG001	81.4229	71.777
Os07g0276000	KN538839.1_FG017	91.206	60.5
Os07g0277000	KN538839.1_FG024	96.0591	54.3175
Os07g0277500	KN538839.1_FG019	60.1156	68.6469
Os07g0278400	KN538839.1_FG001	0	0
Os07g0278400	KN538839.1_FG023	1.86916	0.763359
Os07g0280200	KN538839.1_FG002	42.8315	88.5185
Os07g0281000	KN541033.1_FG002	98.5597	98.5597
Os07g0281200	KN544479.1_FG001	77.5862	90.9091
Os07g0281800	KN541773.1_FG001	84.0314	24.2998
Os07g0282300	KN541773.1_FG001	94.7867	60.5602
Os07g0282401	KN541773.1_FG001	69.279	16.7297
Os07g0283200	KN540095.1_FG002	77.5342	70.5736
Os07g0283600	KN539237.1_FG004	32.8377	34.7313
Os07g0284700	AMDW01038937.1_FG001	46.4286	99.2366
Os07g0285200	KN538772.1_FG020	80.4671	58.0398
Os07g0285700	KN538772.1_FG016	75.1579	93.7008
Os07g0285800	KN538772.1_FG013	96.7033	96.7033
Os07g0285900	KN538772.1_FG019	24.0876	37.0787
Os07g0287000	KN538772.1_FG021	56.3758	97.2973
Os07g0287100	KN538772.1_FG012	90.9524	44.1109
Os07g0288700	KN538772.1_FG001	55.2812	92.8571
Os07g0290800	KN539535.1_FG009	98.6301	98.6301
Os07g0291750	KN539535.1_FG004	76.378	42.7313
Os07g0292100	KN539794.1_FG006	98.5294	97.8102
Os07g0292800	KN539794.1_FG002	98.773	98.773
Os07g0294100	KN538772.1_FG005	84.7242	63.1857
Os07g0294600	KN538772.1_FG003	100	25.0814
Os07g0294800	KN541838.1_FG002	63.7931	99.2337
Os07g0295000	KN541838.1_FG003	100	100
Os07g0295200	KN541838.1_FG001	81.0345	100
Os07g0295400	KN540492.1_FG002	91.067	98.6559
Os07g0295800	KN540492.1_FG001	95.0174	97.503
Os07g0296100	KN541187.1_FG002	84.6154	46.5608
Os07g0296900	KN540269.1_FG004	71.0526	91.5254
Os07g0297100	KN539560.1_FG002	99.0991	80.5861
Os07g0297300	KN539560.1_FG008	85.7651	99.3814
Os07g0298100	KN539560.1_FG001	82.6087	86.0627
Os07g0298400	KN539560.1_FG006	100	100
Os07g0298900	KN539560.1_FG004	95.2153	96.6019
Os07g0299600	KN541655.1_FG001	75	79.8165
Os07g0299800	KN541655.1_FG002	44.7251	82.0163
Os07g0300200	KN540300.1_FG002	82.5271	74.3772
Os07g0300900	KN540300.1_FG001	64.6957	85.7143
Os07g0301200	KN539438.1_FG002	95.3125	99.7955
Os07g0301500	KN539438.1_FG001	45.2722	25.3612
Os07g0302100	KN539438.1_FG001	74.7475	35.634
Os07g0404300	KN539812.1_FG002	76.3524	60.4651
Os07g0405100	KN540533.1_FG001	90.6306	77.0291
Os07g0406300	KN540036.1_FG002	93.5374	88
Os07g0406800	KN540036.1_FG003	82.2894	77.5967
Os07g0407300	KN539051.1_FG008	28.6885	20.8333
Os07g0407900	KN539023.1_FG003	97.7099	97.7099
Os07g0408100	KN539023.1_FG008	93.3649	44.7727
Os07g0408700	KN539023.1_FG011	99.6904	99.6904
Os07g0409100	KN539023.1_FG001	100	92.4596
Os07g0409200	KN539023.1_FG004	70.5674	61.2308
Os07g0409400	KN539023.1_FG007	76.8696	97.5717
Os07g0409500	KN539023.1_FG005	90.5263	93.9891
Os07g0409700	KN539023.1_FG002	83.3684	100
Os07g0409900	KN540544.1_FG002	85.7422	88.8664
Os07g0410100	KN539544.1_FG001	92.976	93.6685
Os07g0410700	KN539544.1_FG004	52.3013	100
Os07g0411300	KN539544.1_FG003	73.3333	89.1892
Os07g0412100	KN539544.1_FG005	97.3684	98.0132
Os07g0412400	KN541477.1_FG001	99.4444	70.1961
Os07g0413700	KN541477.1_FG002	91.607	92.9387
Os07g0413800	KN538699.1_FG014	76.1404	93.9394
Os07g0414000	KN538699.1_FG008	39.9577	94.9749
Os07g0414200	KN538699.1_FG009	49.3631	86.1111
Os07g0414700	KN538699.1_FG015	78.6082	91.8675
Os07g0414800	AMDW01040531.1_FG001	35.814	83.6957
Os07g0414800	KN542455.1_FG001	85.1163	67.033
Os07g0415200	KN542455.1_FG004	85.1528	98.9848
Os07g0416600	KN539411.1_FG004	40.2299	54.6875
Os07g0416900	KN539447.1_FG004	97.4359	97.4359
Os07g0417200	KN539447.1_FG003	94.2408	99.4475
Os07g0417400	KN539447.1_FG001	42.7184	43.1373
Os07g0418000	KN540245.1_FG002	73.8095	54.798
Os07g0418200	KN540245.1_FG003	85.3242	95.7854
Os07g0418500	KN540245.1_FG001	71.4836	98.9333
Os07g0418600	KN539296.1_FG004	98.7854	98.7854
Os07g0418700	KN540202.1_FG005	97.9757	97.9757
Os07g0419000	KN540245.1_FG001	75.7764	32.5333
Os07g0419100	KN540245.1_FG001	52.6012	24.2667
Os07g0419200	KN540202.1_FG003	82.3899	97.3978
Os07g0419500	KN540202.1_FG001	66.0345	98.4576
Os07g0419800	KN538934.1_FG006	99.7015	99.7015
Os07g0420700	KN538934.1_FG001	89.8058	92.5
Os07g0421300	KN538934.1_FG005	84.6939	80.4264
Os07g0421600	KN538934.1_FG011	96.8017	97.6344
Os07g0421866	KN538934.1_FG002	49.6894	9.51814
Os07g0422700	KN539296.1_FG006	78.0992	60.9677
Os07g0423000	KN539296.1_FG003	65.4412	97.4453
Os07g0424400	KN539296.1_FG002	98.9936	96.2633
Os07g0425000	KN539296.1_FG007	99.3846	77.458
Os07g0429600	KN539064.1_FG001	56.8421	72.973
Os07g0429600	KN539064.1_FG009	72.6316	79.3103
Os07g0429600	KN539731.1_FG004	72.6316	80.2326
Os07g0429700	KN539064.1_FG001	56.8421	72.973
Os07g0429700	KN539064.1_FG009	73.6842	80.4598
Os07g0429700	KN539731.1_FG004	73.6842	81.3953
Os07g0430501	KN539064.1_FG001	37.931	29.7297
Os07g0430501	KN539064.1_FG009	67.2414	44.8276
Os07g0430501	KN539731.1_FG004	67.2414	45.3488
Os07g0431160	KN539064.1_FG001	51.4286	72.973
Os07g0431160	KN539064.1_FG009	50.4762	60.9195
Os07g0431160	KN539731.1_FG004	52.381	63.9535
Os07g0432201	KN539064.1_FG001	58.9474	75.6757
Os07g0432201	KN539064.1_FG009	75.7895	82.7586
Os07g0432201	KN539731.1_FG004	75.7895	83.7209
Os07g0432333	KN539064.1_FG001	66.2791	77.027
Os07g0432333	KN539064.1_FG009	80.2326	79.3103
Os07g0432333	KN539731.1_FG004	81.3953	81.3953
Os07g0434125	KN540216.1_FG002	35.1351	44.5205
Os07g0434300	KN540216.1_FG003	89.899	90.8163
Os07g0435100	KN539973.1_FG005	83.8951	93.3333
Os07g0435300	AMDW01035129.1_FG001	70.8861	100
Os07g0435300	KN539973.1_FG002	75.9494	85.7143
Os07g0435400	KN539973.1_FG003	95.4277	99.8457
Os07g0435900	KN539727.1_FG007	15.6433	91.453
Os07g0435900	KN539973.1_FG004	67.1053	99.7826
Os07g0436100	KN539973.1_FG001	74.8476	87.5223
Os07g0436600	KN539459.1_FG004	53.5019	98.9209
Os07g0437000	KN539459.1_FG003	39.196	98.1132
Os07g0437500	KN539459.1_FG006	84.9095	88.1002
Os07g0438500	KN540316.1_FG001	98.4919	69.6473
Os07g0438550	KN540316.1_FG001	100	6.15258
Os07g0438700	KN540316.1_FG003	43.1611	97.2603
Os07g0438800	KN540316.1_FG002	98.8263	91.1255
Os07g0439100	KN539908.1_FG005	87.1245	45.8239
Os07g0440100	KN539908.1_FG004	86.2559	93.0946
Os07g0442900	KN542031.1_FG003	98.0676	97.1292
Os07g0443500	KN541512.1_FG002	83.1461	98.6667
Os07g0443700	KN540893.1_FG004	33.7278	23.3607
Os07g0444000	KN538884.1_FG020	98.1651	37.4562
Os07g0445600	KN538884.1_FG013	95.5774	84.9345
Os07g0445800	KN538884.1_FG015	100	90.991
Os07g0446000	KN538884.1_FG018	24.3028	96.8254
Os07g0446100	KN538884.1_FG016	91.0331	71.5161
Os07g0446800	KN538884.1_FG003	72.0884	99.7222
Os07g0446900	KN538884.1_FG006	86.6667	86.6667
Os07g0447000	KN538884.1_FG001	67.6796	92.1053
Os07g0447200	KN539004.1_FG010	56.25	25.3521
Os07g0447800	KN539004.1_FG006	38.3057	84.2105
Os07g0448100	KN539004.1_FG009	67.8322	99.4872
Os07g0448200	AMDW01066893.1_FG001	29.9639	100
Os07g0448200	KN539004.1_FG012	32.13	89.899
Os07g0448400	KN539004.1_FG004	51.8519	98.5916
Os07g0449100	KN539004.1_FG005	100	100
Os07g0450000	KN539004.1_FG011	99.0476	28.9694
Os07g0451300	KN540569.1_FG003	39.6078	94.3925
Os07g0452100	KN540569.1_FG001	53.9379	64.0227
Os07g0452400	KN539603.1_FG005	60.2794	99.3421
Os07g0452500	KN539603.1_FG001	100	88.172
Os07g0454100	AMDW01040082.1_FG001	74.0541	97.8571
Os07g0454400	KN540045.1_FG005	78.4722	10.8549
Os07g0454700	KN539603.1_FG006	100	100
Os07g0455100	KN539603.1_FG002	71.5719	85.259
Os07g0456400	KN539290.1_FG007	100	100
Os07g0456500	KN539290.1_FG005	91.9831	52.1531
Os07g0456700	KN539290.1_FG002	93.8238	93.3153
Os07g0456900	KN539290.1_FG008	60.3093	78.5235
Os07g0457300	KN539290.1_FG003	92.3077	95.4545
Os07g0457400	KN539290.1_FG006	96.129	93.7107
Os07g0458700	KN539518.1_FG001	65.6627	74.1497
Os07g0458800	KN539518.1_FG006	75.7143	78.8104
Os07g0459200	KN539518.1_FG002	97.3684	90.1282
Os07g0459400	KN539518.1_FG008	73.3471	41.472
Os07g0461500	KN539099.1_FG003	55.3719	89.7321
Os07g0461600	KN539099.1_FG009	92.4354	54.6943
Os07g0462000	KN541570.1_FG002	100	31.7865
Os07g0462200	KN539099.1_FG012	90.2703	98.8166
Os07g0462700	KN539099.1_FG004	42.4419	96.0526
Os07g0462800	KN539099.1_FG008	68.1818	81.0811
Os07g0463400	KN539099.1_FG005	57.8947	92.8889
Os07g0464600	KN539099.1_FG011	81.3043	97.3958
Os07g0464700	KN539099.1_FG002	35.4244	35.1648
Os07g0464700	KN539099.1_FG007	27.3063	42.5287
Os07g0466000	KN539610.1_FG002	92.8571	85.3535
Os07g0466200	KN539610.1_FG008	87.551	96.4045
Os07g0466500	KN539610.1_FG004	94.8378	65.6793
Os07g0467500	KN540279.1_FG004	98.8848	98.8848
Os07g0467600	KN540279.1_FG003	63.8889	67.8967
Os07g0467900	AMDW01039289.1_FG001	17.4837	75.3521
Os07g0469100	KN543522.1_FG001	54.6667	98.7952
Os07g0469200	KN546827.1_FG001	100	100
Os07g0470300	KN541579.1_FG001	57.7982	87.5
Os07g0470700	KN538907.1_FG009	74.3781	74.1936
Os07g0471000	KN538907.1_FG004	86.2262	93.9024
Os07g0471100	KN538907.1_FG006	81.4196	93.9759
Os07g0471300	KN538907.1_FG003	98.3849	85.4971
Os07g0471900	KN538907.1_FG001	37.6147	99.3939
Os07g0472100	KN538907.1_FG010	73.7939	81.5758
Os07g0472300	KN538907.1_FG008	92.0896	91.003
Os07g0472400	KN538907.1_FG002	98.1584	68.8631
Os07g0472500	KN538907.1_FG005	93.5849	91.6256
Os07g0472900	KN538907.1_FG007	84.5679	93.1973
Os07g0474300	KN538732.1_FG006	57.2581	97.2603
Os07g0474600	KN538732.1_FG003	93.5897	55.7252
Os07g0475400	KN538732.1_FG009	98.1884	90.9396
Os07g0475700	KN538732.1_FG005	97.5	97.5
Os07g0475800	AMDW01040373.1_FG001	99.6564	99.6564
Os07g0475800	KN538732.1_FG002	99.6564	99.6564
Os07g0475800	KN538732.1_FG012	73.5395	98.6175
Os07g0475900	KN538732.1_FG007	87.8407	80.2682
Os07g0476200	KN538732.1_FG008	59.9626	92.6301
Os07g0476200	KN538732.1_FG049	89.6165	94.8515
Os07g0476500	KN538732.1_FG052	99.5745	93.6
Os07g0476900	KN538732.1_FG048	36.5448	58.5106
Os07g0477000	KN538732.1_FG054	100	100
Os07g0477500	KN538732.1_FG047	96.8514	94.1248
Os07g0479100	KN538732.1_FG035	81.9277	83.6066
Os07g0479200	KN538732.1_FG033	74.5902	64.311
Os07g0479300	KN538732.1_FG030	80.5343	97.9118
Os07g0479400	KN538732.1_FG036	89.0411	27.1967
Os07g0479600	KN538732.1_FG037	70.4698	100
Os07g0480800	KN542651.1_FG002	46.5116	100
Os07g0481000	KN540697.1_FG002	53.4211	72.7599
Os07g0481000	KN545026.1_FG001	25	85.5856
Os07g0481100	KN540697.1_FG005	98.2609	92.057
Os07g0481200	KN540697.1_FG004	84.7826	26.8966
Os07g0481300	KN540697.1_FG003	85.8289	98.7692
Os07g0481400	KN540697.1_FG006	97.4074	97.4074
Os07g0482900	KN538779.1_FG001	26.6332	24.537
Os07g0483500	KN541717.1_FG001	99.2087	99.2087
Os07g0484200	KN541116.1_FG002	50.3597	84.3373
Os07g0484300	KN541116.1_FG001	24.9123	65.4378
Os07g0484500	KN540004.1_FG005	49.6377	90.1316
Os07g0484800	KN540004.1_FG001	85.0267	69.7368
Os07g0485000	KN540004.1_FG007	80.2228	92.3077
Os07g0485100	KN540004.1_FG003	90.0726	96.875
Os07g0485400	KN540004.1_FG002	80.3653	46.5608
Os07g0485500	AMDW01007390.1_FG001	10.705	97.619
Os07g0485600	KN539411.1_FG007	99.2064	77.1605
Os07g0485600	KN544152.1_FG001	98.4127	73.8095
Os07g0486000	AMDW01039134.1_FG001	12.406	100
Os07g0486000	KN539411.1_FG005	71.4286	98.7868
Os07g0486100	KN539411.1_FG002	66.0465	41.8879
Os07g0486400	KN539411.1_FG008	92.3077	21.9895
Os07g0486500	KN539411.1_FG009	99.729	99.729
Os07g0486700	KN539411.1_FG001	51.2195	66.6667
Os07g0487300	KN539411.1_FG006	79.9368	94.052
Os07g0488400	KN539411.1_FG006	79.9368	94.052
Os07g0489100	AMDW01022346.1_FG001	18.8034	98.5075
Os07g0489100	KN545926.1_FG001	7.69231	23.2759
Os07g0489800	KN539685.1_FG005	38.5714	80.198
Os07g0489800	KN541954.1_FG001	39.0476	34.0249
Os07g0490200	KN539685.1_FG007	91.4779	99.1813
Os07g0490300	KN539685.1_FG003	33.4437	90.1786
Os07g0490400	KN539685.1_FG004	70.5426	77.7778
Os07g0490500	KN539685.1_FG006	99.359	49.9195
Os07g0490600	KN539685.1_FG002	98.556	92.5424
Os07g0490800	KN539165.1_FG009	71.9008	40.6542
Os07g0491500	KN539165.1_FG014	99.422	16.4593
Os07g0491800	KN539165.1_FG007	38.1783	74.9049
Os07g0492000	KN539165.1_FG013	99.3289	99.3289
Os07g0492100	KN539165.1_FG005	83.5193	96.9124
Os07g0492966	KN539165.1_FG003	97.9058	77.1664
Os07g0493200	KN539165.1_FG006	50.2297	24.9619
Os07g0493800	KN539165.1_FG006	49.0399	25.2664
