Gene stable ID	Medicago truncatula gene stable ID	%id. target Medicago truncatula gene identical to query gene	%id. query gene identical to target Medicago truncatula gene
Os06g0349700	MTR_5g014850	9.07372	21.7195
Os06g0349700	MTR_5g021390	39.8866	40.6551
Os06g0349700	MTR_8g076290	41.7769	43.3333
Os06g0350600	MTR_2g010580	29.0837	44.5122
Os06g0350600	MTR_2g010590	27.49	43.3962
Os06g0350600	MTR_2g010600	27.49	42.5926
Os06g0350600	MTR_2g010610	24.7012	44.9275
Os06g0350600	MTR_2g010630	27.0916	41.2121
Os06g0350600	MTR_2g010640	25.8964	39.8773
Os06g0350600	MTR_2g010650	26.2948	40
Os06g0350600	MTR_2g010670	23.506	35.7576
Os06g0350600	MTR_2g010690	23.9044	36.3636
Os06g0350600	MTR_2g010700	23.9044	35.7143
Os06g0350600	MTR_2g012370	27.8884	38.674
Os06g0350600	MTR_2g435490	27.8884	38.2514
Os06g0350600	MTR_4g050762	27.8884	38.674
Os06g0350600	MTR_4g092540	28.6853	45.283
Os06g0351500	MTR_1g025680	40.4762	33.4792
Os06g0351500	MTR_1g025700	40.7407	41.5094
Os06g0351500	MTR_1g025720	40.4762	42.7374
Os06g0351500	MTR_1g025760	42.0635	39.5522
Os06g0351500	MTR_1g025780	40.2116	42.1053
Os06g0351500	MTR_3g114090	41.0053	43.2961
Os06g0351500	MTR_3g114120	38.8889	39.8374
Os06g0351500	MTR_5g022630	40.7407	41.9619
Os06g0351500	MTR_5g022640	39.1534	40.4372
Os06g0351500	MTR_8g075200	35.4497	32.8431
Os06g0351500	MTR_8g075220	36.5079	37.6022
Os06g0351500	MTR_8g075230	39.6825	41.8994
Os06g0352200	MTR_2g014520	39.5257	48.3092
Os06g0352200	MTR_2g014550	39.1304	47.1429
Os06g0352200	MTR_4g078870	32.8063	40.4878
Os06g0352200	MTR_4g088335	39.1304	48.0583
Os06g0352900	MTR_2g078530	25.4438	30.3244
Os06g0353400	MTR_8g061030	35.5422	19.1558
Os06g0354500	MTR_4g079290	67.0073	67.6991
Os06g0354700	MTR_3g034670	58.2305	54.5279
Os06g0355150	MTR_4g032925	75.5814	21.2882
Os06g0355150	MTR_4g032935	53.1008	19.8263
Os06g0355500	MTR_2g005820	30.9524	19.797
Os06g0358800	MTR_3g079860	43.8127	25.9406
Os06g0358800	MTR_3g079980	45.8194	24.2478
Os06g0358800	MTR_3g080000	42.4749	40.5751
Os06g0358800	MTR_3g080010	20.4013	41.4966
Os06g0358800	MTR_6g071535	28.7625	24.5714
Os06g0360300	MTR_4g115730	60.4811	60.274
Os06g0364500	MTR_2g023970	51.3761	52.5
Os06g0364500	MTR_4g132450	54.4342	53.2934
Os06g0367100	MTR_3g053220	60.9081	59.9129
Os06g0367500	MTR_2g023880	50.4505	50.4505
Os06g0367500	MTR_2g088060	35.5856	35.5856
Os06g0367500	MTR_4g049540	45.045	45.2489
Os06g0367500	MTR_5g093360	19.8198	39.6396
Os06g0367900	MTR_2g072840	60	56.25
Os06g0367900	MTR_3g089510	66.3158	61.5635
Os06g0367900	MTR_5g091680	61.9298	70.0397
Os06g0367900	MTR_8g461040	58.4211	57.4138
Os06g0468400	MTR_2g008130	21.1488	19.2857
Os06g0470000	MTR_5g011170	25	29.9087
Os06g0470000	MTR_8g106640	33.5878	31.0954
Os06g0470800	MTR_7g052250	53.9326	27.1186
Os06g0471100	MTR_7g052250	25.8883	14.4068
Os06g0472000	MTR_8g461030	55.6604	57.8431
Os06g0472400	MTR_8g076950	66.6218	65.7371
Os06g0472700	MTR_4g094290	29.4589	23.1132
Os06g0473000	MTR_2g079800	21.0084	8.47458
Os06g0473000	MTR_8g069560	21.0084	7.78816
Os06g0473100	MTR_4g071550	56.1111	38.8462
Os06g0473100	MTR_5g033930	56.1111	39.1473
Os06g0473200	MTR_6g005210	69.5775	47.5915
Os06g0474000	MTR_2g012390	1.69492	3.44828
Os06g0474200	MTR_0325s0020	55.1136	36.8821
Os06g0474200	MTR_3g077320	61.3636	57.754
Os06g0474300	MTR_0010s0400	52.9167	55.2174
Os06g0474500	MTR_3g077430	61.9816	57.8495
Os06g0474500	MTR_4g105400	58.0645	70.3911
Os06g0474866	MTR_8g069760	85.5422	4.78759
Os06g0475400	MTR_5g011170	20.7865	25.3425
Os06g0475400	MTR_8g106640	29.0262	27.3852
Os06g0476200	MTR_4g084270	62.24	62.6409
Os06g0478600	MTR_3g082120	39.1705	41.3625
Os06g0480000	MTR_5g020570	32.8515	31.9693
Os06g0480000	MTR_8g077205	32.3259	32.3684
Os06g0482200	MTR_3g465100	69.375	69.375
Os06g0483100	MTR_8g099795	39.6104	9.13174
Os06g0483100	MTR_8g099945	38.961	8.96861
Os06g0483900	MTR_8g061040	42.1212	37.0667
Os06g0484500	MTR_1g115740	31.5789	37.6963
Os06g0484600	MTR_1g040145	44.5783	45.3988
Os06g0484800	MTR_1g040865	8.17757	23.7288
Os06g0485100	MTR_8g061040	54.0541	53.3333
Os06g0486000	MTR_5g034210	31.8182	48.9712
Os06g0486000	MTR_8g064690	40.508	45.0893
Os06g0486300	MTR_3g115940	55.9524	42.6497
Os06g0486400	MTR_6g006770	56.71	58.9205
Os06g0486800	MTR_6g007170	85.3723	83.1606
Os06g0486800	MTR_6g007175	75.7979	84.8214
Os06g0486900	MTR_6g007170	80.4233	78.7565
Os06g0486900	MTR_6g007175	71.9577	80.9524
Os06g0487900	MTR_8g064470	30.2682	23.7952
Os06g0488200	MTR_1g070280	45.847	60.6926
Os06g0488200	MTR_1g070400	41.8574	65.3728
Os06g0488200	MTR_1g080600	50.3597	71.8284
Os06g0488200	MTR_7g115430	81.7528	81.6993
Os06g0488600	MTR_0021s0360	62.069	16.6387
Os06g0488600	MTR_3g037330	56.7398	15.6846
Os06g0488600	MTR_6g006910	58.3072	15.5909
Os06g0488600	MTR_8g069920	65.2038	17.1901
Os06g0489200	MTR_4g112420	46.1382	45.72
Os06g0489500	MTR_4g012000	17.9874	22.9167
Os06g0492000	MTR_4g073020	29.1139	10.1322
Os06g0492700	MTR_4g120150	34.7826	36.9231
Os06g0493600	MTR_8g069955	58.4541	61.9718
Os06g0493801	MTR_4g094692	32.3398	28.329
Os06g0494100	MTR_1g012550	52.5444	53.8182
Os06g0494100	MTR_2g073250	51.5976	55.2598
Os06g0494100	MTR_2g080080	51.5976	55.4003
Os06g0494100	MTR_2g080090	44.8521	51.355
Os06g0494100	MTR_2g080100	47.6923	53.3069
Os06g0494100	MTR_2g103810	48.284	50.0613
Os06g0494100	MTR_3g107070	54.0828	57.2682
Os06g0495700	MTR_6g016990	39.9177	35.7274
Os06g0495800	MTR_2g054380	15.5556	20.7407
Os06g0495800	MTR_2g055990	17.2222	23.9382
Os06g0495800	MTR_4g112370	18.6111	25.7692
Os06g0496000	MTR_1g093860	38.9855	41.5765
Os06g0496400	MTR_5g079500	25.5102	24.1158
Os06g0497200	MTR_5g070980	21.6129	29.2576
Os06g0497200	MTR_6g039630	23.871	26.6187
Os06g0497200	MTR_6g084760	10.3226	30.7692
Os06g0497200	MTR_6g084910	10.9677	27.2
Os06g0497200	MTR_8g104080	22.2581	24.3816
Os06g0497350	MTR_2g097840	28.1915	40.1515
Os06g0497350	MTR_3g057170	40.4255	45.509
Os06g0497350	MTR_3g057870	51.5957	40.4167
Os06g0497350	MTR_5g094500	35.6383	48.2014
Os06g0497350	MTR_5g094510	45.7447	33.5938
Os06g0497350	MTR_8g016550	37.766	45.5128
Os06g0498400	MTR_8g069760	65.7001	62.6433
Os06g0498500	MTR_7g070240	50.7092	51.1933
Os06g0498800	MTR_5g078320	21.0227	41.573
Os06g0498800	MTR_8g106840	59.6591	60.6936
Os06g0498900	MTR_7g090640	50.2203	54.1997
Os06g0499000	MTR_5g053260	23.9645	14.8624
Os06g0499100	MTR_0077s0010	20.442	26.0563
Os06g0499100	MTR_1g067620	20.9945	24.8366
Os06g0499100	MTR_1g093840	17.1271	27.9279
Os06g0499100	MTR_4g077777	22.0994	32.5203
Os06g0499100	MTR_4g111840	22.6519	26.7974
Os06g0499100	MTR_8g035940	17.6796	29.6296
Os06g0499301	MTR_2g035450	33.3333	33.0757
Os06g0499900	MTR_1g091037	61.7769	47.2354
Os06g0500700	MTR_0059s0170	40.198	40.0394
Os06g0500700	MTR_0554s0020	41.3861	41.1417
Os06g0500700	MTR_1g035140	40.396	40.396
Os06g0500700	MTR_1g035190	40.9901	42.0732
Os06g0500700	MTR_1g442730	41.7822	41.8651
Os06g0500700	MTR_3g057800	42.5743	42.9142
Os06g0500700	MTR_3g057860	41.5842	41.502
Os06g0500700	MTR_3g057900	40.198	40.6814
Os06g0500700	MTR_3g057910	41.3861	41.0609
Os06g0500700	MTR_3g057970	39.2079	40.1623
Os06g0500700	MTR_3g057980	40.5941	41.1647
Os06g0500700	MTR_3g058000	41.9802	41.6503
Os06g0500700	MTR_3g058060	40.198	33.8333
Os06g0500700	MTR_3g058110	39.0099	38.5519
Os06g0500700	MTR_3g058210	39.604	39.2927
Os06g0500700	MTR_3g058220	40.5941	40.4339
Os06g0500700	MTR_3g058230	35.6436	41.958
Os06g0500700	MTR_3g058240	39.4059	42.0719
Os06g0500700	MTR_3g058250	40.396	40.4762
Os06g0500700	MTR_3g058380	35.2475	41.6862
Os06g0500700	MTR_3g058390	40.198	40.0394
Os06g0500700	MTR_3g058400	41.1881	40.9449
Os06g0500700	MTR_4g133750	40	40.159
Os06g0500700	MTR_4g133760	31.6832	41.1311
Os06g0500700	MTR_5g018980	42.5743	42.4063
Os06g0500700	MTR_5g018990	40	39.9209
Os06g0500700	MTR_5g019010	39.4059	39.4059
Os06g0500700	MTR_5g073250	40	40.239
Os06g0500700	MTR_5g073320	40	40.159
Os06g0500700	MTR_5g094520	40.198	38.0863
Os06g0500700	MTR_5g094540	39.604	39.8406
Os06g0500700	MTR_5g094550	40.9901	41.2351
Os06g0500700	MTR_5g094560	40.5941	40.8367
Os06g0500700	MTR_5g094570	40.7921	41.0359
Os06g0500700	MTR_5g094660	38.0198	38.3234
Os06g0500700	MTR_6g034965	38.6139	39
Os06g0500700	MTR_6g035100	40	40.4
Os06g0500700	MTR_6g462640	39.0099	38.7033
Os06g0500700	MTR_8g466180	39.604	39.4477
Os06g0501900	MTR_0608s0010	22.9703	31.1828
Os06g0501900	MTR_1g031700	33.4653	33.8677
Os06g0501900	MTR_1g037370	34.0594	34.6774
Os06g0501900	MTR_1g055325	33.4653	33.3333
Os06g0501900	MTR_1g091003	32.0792	33.4021
Os06g0501900	MTR_1g091010	31.8812	32.9243
Os06g0501900	MTR_1g091023	32.0792	33.1288
Os06g0501900	MTR_1g103670	33.0693	33.4669
Os06g0501900	MTR_1g103680	34.0594	34.4
Os06g0501900	MTR_2g073420	33.6634	34
Os06g0501900	MTR_2g073440	32.6733	35.1812
Os06g0501900	MTR_2g073480	29.3069	36.8159
Os06g0501900	MTR_4g078110	34.4554	36.3257
Os06g0501900	MTR_5g007450	35.2475	35.6
Os06g0501900	MTR_5g007460	34.4554	36.3257
Os06g0501900	MTR_5g007550	34.8515	35.2
Os06g0501900	MTR_5g056720	29.1089	34.5882
Os06g0501900	MTR_7g075390	35.8416	35.8416
Os06g0501900	MTR_7g075540	35.4455	35.5865
Os06g0501900	MTR_7g075580	36.2376	36.3817
Os06g0501900	MTR_7g075600	36.0396	36.1829
Os06g0501900	MTR_7g075610	35.8416	35.9127
Os06g0501900	MTR_8g046210	35.4455	35.167
Os06g0501900	MTR_8g046240	35.8416	35.5599
Os06g0502800	MTR_1g101985	1.22951	1.65746
Os06g0502800	MTR_1g101990	56.5574	43.949
Os06g0502800	MTR_1g102030	56.5574	26.6409
Os06g0502900	MTR_5g097510	57.3413	56.6667
Os06g0503100	MTR_1g099570	55.5556	44.2623
Os06g0503400	MTR_1g099500	40.7547	43.2
Os06g0503400	MTR_8g028450	44.9057	44.5693
Os06g0503400	MTR_8g099060	48.3019	49.2308
Os06g0504100	MTR_2g105290	20.9524	25
Os06g0504100	MTR_4g036915	23.8095	29.5858
Os06g0504100	MTR_4g127140	20.9524	23.6559
Os06g0504100	MTR_7g028448	23.8095	29.5858
Os06g0504100	MTR_8g086290	21.9048	25.9887
Os06g0504900	MTR_1g099600	20.9845	25.9615
Os06g0504900	MTR_8g098945	19.171	27.1062
Os06g0505100	MTR_7g406950	20.2381	3.42604
Os06g0505302	MTR_7g406950	58.2775	24.5466
Os06g0505400	MTR_1g099420	50.2732	53.8012
Os06g0505400	MTR_8g099085	48.0874	51.312
Os06g0505700	MTR_3g090830	50	31.746
Os06g0505700	MTR_6g090535	45	28.5714
Os06g0505700	MTR_8g099245	52.5	28
Os06g0506000	MTR_1g028580	40.3042	38.1295
Os06g0506100	MTR_7g100810	43.4726	41.9924
Os06g0506200	MTR_1291s0010	34.0708	68.1416
Os06g0506200	MTR_2g094640	73.8938	47.851
Os06g0506200	MTR_4g058860	73.4513	47.5645
Os06g0506600	MTR_1g021150	60.8696	26.9231
Os06g0507300	MTR_4g088460	23.3831	12.9834
Os06g0507300	MTR_8g028190	45.7711	15.5668
Os06g0507400	MTR_4g088460	30.597	45.3039
Os06g0507400	MTR_8g028190	65.1119	59.0525
Os06g0507900	MTR_5g009750	28.2675	14.1553
Os06g0507900	MTR_8g028230	18.541	10.9123
Os06g0508700	MTR_4g077700	64.7727	7.07196
Os06g0508700	MTR_4g122580	64.7727	7.13392
Os06g0519400	MTR_7g451340	11.828	1.85497
Os06g0519400	MTR_8g008680	10.3943	1.71294
Os06g0520600	MTR_4g130570	23.2068	21.181
Os06g0520733	MTR_6g084940	40.708	30.8725
Os06g0521300	MTR_7g074250	29.8319	33.6493
Os06g0523100	MTR_8g099105	55.0403	40.325
Os06g0523300	MTR_2g026420	43.8776	39.8148
Os06g0523300	MTR_5g080750	28.5714	44.4444
Os06g0523300	MTR_7g117470	39.7959	59.0909
Os06g0523400	MTR_7g117060	76.7081	73.5119
Os06g0523900	MTR_4g011050	12.5894	54.6584
Os06g0523900	MTR_4g118885	25.608	41.3395
Os06g0523900	MTR_4g119010	24.3205	40.1891
Os06g0523900	MTR_5g009520	59.9428	60.4618
Os06g0523900	MTR_6g090890	58.9413	59.2806
Os06g0524300	MTR_0024s0020	25.6473	22.7571
Os06g0524300	MTR_7g117150	27.2503	24.8036
Os06g0524500	MTR_2g014970	40.3509	40.708
Os06g0525000	MTR_2g014970	23.5602	39.823
Os06g0525200	MTR_5g009490	20.8122	21.466
Os06g0525200	MTR_8g099340	21.8274	24.5714
Os06g0526100	MTR_1g028470	29.6203	39.9317
Os06g0526100	MTR_3g090850	39.7468	47.7204
Os06g0526400	MTR_1g028380	54.5918	56.3158
Os06g0526400	MTR_3g090980	54.0816	53.2663
Os06g0526400	MTR_8g027805	51.0204	52.6316
Os06g0526466	MTR_1g028380	34.058	24.7368
Os06g0526466	MTR_3g090980	33.3333	23.1156
Os06g0526466	MTR_8g027805	30.4348	22.1053
Os06g0526600	MTR_8g027770	42.9036	59.2814
Os06g0526600	MTR_8g027775	36.1863	58.6995
Os06g0526600	MTR_8g027780	33.4778	53.9267
Os06g0526700	MTR_3g091060	45.7672	47.5275
Os06g0526800	MTR_3g091060	49.4318	47.8022
Os06g0527100	MTR_1g028370	60.3746	58.5196
Os06g0527100	MTR_3g091080	62.2478	60.5891
Os06g0527100	MTR_7g117310	57.6369	54.7945
Os06g0527100	MTR_8g027755	53.17	51.108
Os06g0527300	MTR_1g028370	42.7586	17.3184
Os06g0527300	MTR_3g091080	45.5172	18.5133
Os06g0527300	MTR_7g117310	42.4138	16.8493
Os06g0527300	MTR_8g027755	37.931	15.2355
Os06g0527800	MTR_1g028380	56.3107	61.0526
Os06g0527800	MTR_3g090980	54.3689	56.2814
Os06g0527800	MTR_8g027805	52.4272	56.8421
Os06g0528300	MTR_1g028380	54.8544	59.4737
Os06g0528300	MTR_3g090980	54.8544	56.7839
Os06g0528300	MTR_8g027805	53.3981	57.8947
Os06g0528600	MTR_1g028360	61.7571	63.9037
Os06g0528600	MTR_3g091090	64.8579	70.1117
Os06g0528700	MTR_3g437580	44.3299	47.1491
Os06g0529800	MTR_5g009240	52.1429	52.518
Os06g0530200	MTR_8g099465	30.5263	28.7129
Os06g0530300	MTR_2g062820	42.1053	25.8065
Os06g0530400	MTR_2g062730	66.8317	39.2442
Os06g0530700	MTR_0262s0030	25.8278	42.1622
Os06g0530700	MTR_5g031400	17.8808	34.3949
Os06g0530700	MTR_7g092500	36.0927	44.3089
Os06g0531000	MTR_2g019345	40.9274	51.1335
Os06g0531000	MTR_4g084480	41.7339	51.8797
Os06g0531200	MTR_2g078060	67.5127	60.4545
Os06g0531400	MTR_1g111010	42.4324	44.8571
Os06g0531400	MTR_2g015720	45.1351	46.3889
Os06g0531400	MTR_2g073500	41.3514	43.9655
Os06g0531400	MTR_2g073510	46.2162	48.4419
Os06g0531400	MTR_2g091175	43.7838	44.0217
Os06g0531400	MTR_3g021060	42.1622	42.7397
Os06g0531400	MTR_3g021090	41.0811	36.8039
Os06g0531400	MTR_3g035830	40.8108	43.1429
Os06g0531400	MTR_3g049330	47.5676	50.1424
Os06g0531400	MTR_4g079700	43.7838	44.3836
Os06g0531400	MTR_4g087730	44.3243	45.0549
Os06g0531400	MTR_4g088030	44.0541	46.3068
Os06g0531400	MTR_5g034810	41.8919	43.662
Os06g0531600	MTR_0029s0050	37.6	39.2758
Os06g0531600	MTR_0029s0100	37.6	39.2758
Os06g0531600	MTR_2g015650	44.2667	44.385
Os06g0531600	MTR_2g015670	41.6	43.3333
Os06g0531600	MTR_2g043980	36.2667	37.6731
Os06g0531600	MTR_2g043990	25.3333	28.1065
Os06g0531600	MTR_2g079080	37.3333	38.9972
Os06g0531600	MTR_2g079090	37.6	39.2758
Os06g0531600	MTR_3g069520	35.7333	36.3144
Os06g0531600	MTR_3g069780	37.0667	37.4663
Os06g0531600	MTR_3g438030	37.0667	37.4663
Os06g0531600	MTR_3g448360	38.9333	39.3531
Os06g0531600	MTR_3g463930	37.0667	35.1899
Os06g0531600	MTR_3g463940	37.3333	36.0825
Os06g0531600	MTR_3g463950	37.3333	36.0825
Os06g0531600	MTR_3g463960	37.3333	36.0825
Os06g0531600	MTR_3g463970	37.3333	36.0825
Os06g0531900	MTR_0029s0050	38.2278	42.0613
Os06g0531900	MTR_0029s0100	38.481	42.3398
Os06g0531900	MTR_2g015650	41.519	43.8503
Os06g0531900	MTR_2g015670	39.7468	43.6111
Os06g0531900	MTR_2g043980	37.2152	40.7202
Os06g0531900	MTR_2g043990	25.8228	30.1775
Os06g0531900	MTR_2g079080	37.9747	41.7827
Os06g0531900	MTR_2g079090	37.9747	41.7827
Os06g0531900	MTR_3g069520	35.9494	38.4824
Os06g0531900	MTR_3g069780	37.9747	40.4313
Os06g0531900	MTR_3g438030	37.7215	40.1617
Os06g0531900	MTR_3g448360	36.7089	39.0836
Os06g0531900	MTR_3g463930	37.7215	37.7215
Os06g0531900	MTR_3g463940	37.9747	38.6598
Os06g0531900	MTR_3g463950	37.9747	38.6598
Os06g0531900	MTR_3g463960	37.9747	38.6598
Os06g0531900	MTR_3g463970	37.9747	38.6598
Os06g0535100	MTR_0279s0040	11.1684	56.0345
Os06g0535100	MTR_2g055850	54.6392	57.0916
Os06g0535100	MTR_4g112320	43.4708	63.0923
Os06g0535100	MTR_4g112340	55.3265	55.2316
Os06g0535100	MTR_8g042690	29.8969	37.6623
Os06g0535300	MTR_1g051765	10.2161	27.4406
Os06g0535300	MTR_1g060440	21.4145	32.8313
Os06g0535300	MTR_1g081960	9.33202	30.8442
Os06g0535300	MTR_1g081970	22.5933	34.6386
Os06g0535300	MTR_2g020420	34.1847	36.7865
Os06g0535300	MTR_4g118660	33.1041	33.8693
Os06g0535300	MTR_7g114150	29.8625	28.0443
Os06g0535300	MTR_8g011080	23.6739	32.2192
Os06g0535333	MTR_4g093680	62.7119	22.2892
Os06g0537700	MTR_4g079530	44.6237	47.1591
Os06g0538000	MTR_2g013540	83.6918	84.1441
Os06g0538200	MTR_4g079510	17.4504	21.8586
Os06g0538900	MTR_2g019480	34.2105	40.1235
Os06g0539400	MTR_6g034535	29.1946	54.717
Os06g0539400	MTR_8g461380	57.7181	58.3051
Os06g0539500	MTR_2g062600	35.7724	38.2609
Os06g0542200	MTR_3g071980	40.0585	51.1194
Os06g0542200	MTR_5g083530	40.9357	52.6316
Os06g0542200	MTR_5g083540	12.5731	41.3462
Os06g0543200	MTR_7g069660	18.232	28.125
Os06g0543400	MTR_0578s0010	11.0895	38.5135
Os06g0544100	MTR_0722s0020	21.9619	29.2969
Os06g0544100	MTR_2g016400	15.3734	49.763
Os06g0544100	MTR_4g065087	34.5534	37.6997
Os06g0544100	MTR_8g086490	34.5534	37.6997
Os06g0545900	MTR_2g016470	49.2537	48.1361
Os06g0546400	MTR_4g080120	33.3333	18.9189
Os06g0546500	MTR_2g084000	59.1195	58.9342
Os06g0546500	MTR_2g084010	61.3208	61.3208
Os06g0546500	MTR_2g084020	61.6352	61.6352
Os06g0546500	MTR_2g084080	63.2075	63.4069
Os06g0546500	MTR_2g084090	59.434	59.434
Os06g0546500	MTR_2g084110	62.8931	63.0915
Os06g0547100	MTR_2g084000	55.6575	57.0533
Os06g0547100	MTR_2g084010	55.6575	57.2327
Os06g0547100	MTR_2g084020	56.2691	57.8616
Os06g0547100	MTR_2g084080	55.9633	57.7287
Os06g0547100	MTR_2g084090	53.5168	55.0314
Os06g0547100	MTR_2g084110	55.9633	57.7287
Os06g0547400	MTR_2g084000	61.1111	62.069
Os06g0547400	MTR_2g084010	63.2716	64.4654
Os06g0547400	MTR_2g084020	63.5802	64.7799
Os06g0547400	MTR_2g084080	64.8148	66.2461
Os06g0547400	MTR_2g084090	60.1852	61.3208
Os06g0547400	MTR_2g084110	64.5062	65.9306
Os06g0547900	MTR_2g016490	76.9231	81.5789
Os06g0547900	MTR_2g083940	79.4045	75.1174
Os06g0548000	MTR_4g080130	71.0583	79.4686
Os06g0548000	MTR_4g080140	72.5702	79.2453
Os06g0548100	MTR_2g023590	38.6916	43.7632
Os06g0548100	MTR_2g031390	43.1776	42.3853
Os06g0548100	MTR_2g031420	46.1682	46.6919
Os06g0548100	MTR_2g031460	45.6075	45.269
Os06g0548100	MTR_2g031490	42.6168	42.0664
Os06g0548100	MTR_2g031510	42.0561	41.3603
Os06g0548100	MTR_2g031560	44.6729	42.5267
Os06g0548100	MTR_2g031590	44.2991	44.1341
Os06g0548100	MTR_2g031600	35.514	46.9136
Os06g0548100	MTR_3g009760	45.0467	45.8175
Os06g0548100	MTR_3g009820	44.8598	45.6274
Os06g0548100	MTR_3g009880	45.4206	45.591
Os06g0548100	MTR_4g057990	41.1215	42.065
Os06g0548100	MTR_4g088355	42.243	41.9295
Os06g0548100	MTR_4g091150	38.8785	38.3764
Os06g0548100	MTR_4g091170	37.9439	35.3659
Os06g0548100	MTR_4g091190	39.2523	39.3258
Os06g0548100	MTR_4g091200	43.1776	43.75
Os06g0548100	MTR_4g094418	42.9907	37.5817
Os06g0548100	MTR_4g094478	43.1776	42.3853
Os06g0548100	MTR_4g094480	42.4299	41.9593
Os06g0548100	MTR_4g094488	47.4766	46.7772
Os06g0548100	MTR_4g094492	47.6636	47.048
Os06g0548100	MTR_4g094495	46.3551	45.4212
Os06g0548100	MTR_4g094498	42.243	40.868
Os06g0548100	MTR_4g094515	40.9346	18.9775
Os06g0548100	MTR_4g094518	44.8598	45.1128
Os06g0548100	MTR_4g094520	44.1121	44.0299
Os06g0548100	MTR_6g017205	43.1776	42.6987
Os06g0548200	MTR_2g023590	37.0787	41.8605
Os06g0548200	MTR_2g031390	44.0075	43.1193
Os06g0548200	MTR_2g031420	44.5693	44.9905
Os06g0548200	MTR_2g031460	43.4457	43.0427
Os06g0548200	MTR_2g031490	42.1348	41.5129
Os06g0548200	MTR_2g031510	41.3858	40.625
Os06g0548200	MTR_2g031560	42.8839	40.7473
Os06g0548200	MTR_2g031590	43.4457	43.203
Os06g0548200	MTR_2g031600	34.0824	44.9383
Os06g0548200	MTR_3g009760	41.573	42.2053
Os06g0548200	MTR_3g009820	42.1348	42.7757
Os06g0548200	MTR_3g009880	41.1985	41.2758
Os06g0548200	MTR_4g057990	40.2622	41.109
Os06g0548200	MTR_4g088355	41.0112	40.6308
Os06g0548200	MTR_4g091150	38.3895	37.8229
Os06g0548200	MTR_4g091170	35.7678	33.2753
Os06g0548200	MTR_4g091190	38.2022	38.2022
Os06g0548200	MTR_4g091200	41.1985	41.6667
Os06g0548200	MTR_4g094418	40.0749	34.9673
Os06g0548200	MTR_4g094478	42.3221	41.4679
Os06g0548200	MTR_4g094480	42.5094	41.9593
Os06g0548200	MTR_4g094488	47.0037	46.2247
Os06g0548200	MTR_4g094492	45.6929	45.0185
Os06g0548200	MTR_4g094495	44.9438	43.956
Os06g0548200	MTR_4g094498	42.1348	40.6872
Os06g0548200	MTR_4g094515	40.824	18.8908
Os06g0548200	MTR_4g094518	44.9438	45.1128
Os06g0548200	MTR_4g094520	44.9438	44.7761
Os06g0548200	MTR_6g017205	41.3858	40.8503
Os06g0548800	MTR_2g023590	37.2881	41.8605
Os06g0548800	MTR_2g031390	41.4313	40.367
Os06g0548800	MTR_2g031420	43.5028	43.6673
Os06g0548800	MTR_2g031460	43.3145	42.6716
Os06g0548800	MTR_2g031490	40.3013	39.4834
Os06g0548800	MTR_2g031510	39.7363	38.7868
Os06g0548800	MTR_2g031560	41.9962	39.6797
Os06g0548800	MTR_2g031590	41.8079	41.3408
Os06g0548800	MTR_2g031600	33.71	44.1975
Os06g0548800	MTR_3g009760	42.9379	43.346
Os06g0548800	MTR_3g009820	43.3145	43.7262
Os06g0548800	MTR_3g009880	41.2429	41.0882
Os06g0548800	MTR_4g057990	39.3597	39.9618
Os06g0548800	MTR_4g088355	39.9247	39.3321
Os06g0548800	MTR_4g091150	39.9247	39.1144
Os06g0548800	MTR_4g091170	37.2881	34.4948
Os06g0548800	MTR_4g091190	39.1714	38.9513
Os06g0548800	MTR_4g091200	39.7363	39.9621
Os06g0548800	MTR_4g094418	39.3597	34.1503
Os06g0548800	MTR_4g094478	43.6912	42.5688
Os06g0548800	MTR_4g094480	43.1262	42.329
Os06g0548800	MTR_4g094488	44.4444	43.4622
Os06g0548800	MTR_4g094492	46.3277	45.3875
Os06g0548800	MTR_4g094495	44.2561	43.0403
Os06g0548800	MTR_4g094498	43.3145	41.5913
Os06g0548800	MTR_4g094515	39.1714	18.0243
Os06g0548800	MTR_4g094518	41.8079	41.7293
Os06g0548800	MTR_4g094520	41.6196	41.2313
Os06g0548800	MTR_6g017205	40.8663	40.1109
Os06g0549300	MTR_2g023590	38.6233	42.7061
Os06g0549300	MTR_2g031390	42.8298	41.1009
Os06g0549300	MTR_2g031420	42.4474	41.966
Os06g0549300	MTR_2g031460	42.4474	41.1874
Os06g0549300	MTR_2g031490	41.8738	40.4059
Os06g0549300	MTR_2g031510	40.7266	39.1544
Os06g0549300	MTR_2g031560	41.109	38.2562
Os06g0549300	MTR_2g031590	42.6386	41.527
Os06g0549300	MTR_2g031600	31.9312	41.2346
Os06g0549300	MTR_3g009760	41.8738	41.635
Os06g0549300	MTR_3g009820	42.4474	42.2053
Os06g0549300	MTR_3g009880	41.109	40.3377
Os06g0549300	MTR_4g057990	41.109	41.109
Os06g0549300	MTR_4g088355	41.109	39.8887
Os06g0549300	MTR_4g091150	40.5354	39.1144
Os06g0549300	MTR_4g091170	36.7113	33.4495
Os06g0549300	MTR_4g091190	40.5354	39.7004
Os06g0549300	MTR_4g091200	39.9618	39.5833
Os06g0549300	MTR_4g094418	38.2409	32.6797
Os06g0549300	MTR_4g094478	41.8738	40.1835
Os06g0549300	MTR_4g094480	41.109	39.7412
