Gene stable ID	Oryza brachyantha gene stable ID	%id. target Oryza brachyantha gene identical to query gene	%id. query gene identical to target Oryza brachyantha gene
Os04g0553000	OB04G28050	53.9084	99.0099
Os04g0553300	OB04G28070	75.8389	55.122
Os04g0553800	OB04G28090	92.5843	87.4735
Os04g0554000	OB04G28100	87.0968	79.1789
Os04g0554200	OB04G28110	83.6066	83.6066
Os04g0554300	OB04G28120	25.5605	23.75
Os04g0554800	OB04G28150	92.7007	90.7143
Os04g0554900	OB04G28160	77.027	78.0822
Os04g0555000	OB04G28190	12.7989	71.0938
Os04g0555300	OB04G28200	69.7936	72.9412
Os04g0555400	OB04G18040	98.1405	70.4748
Os04g0555700	OB04G28220	98.5611	98.5611
Os04g0555800	OB04G28230	68.5484	30.466
Os04g0555900	OB04G28240	94.3953	94.3953
Os04g0556000	OB04G28260	96.2076	96.4965
Os04g0556300	OB04G28280	97.0238	97.0238
Os04g0556500	OB04G28300	87.473	87.2845
Os04g0556600	OB04G28300	86.6091	86.4224
Os04g0556900	OB04G28330	72.8507	77.0335
Os04g0557000	OB04G28340	83.7143	84.1954
Os04g0557200	OB04G28350	71.7352	69.0189
Os04g0557200	OB04G28380	70.8408	68.6309
Os04g0557800	OB04G28390	74.9129	72.3906
Os04g0558400	OB04G28410	95.0935	89.8455
Os04g0558500	OB04G28430	61.6883	50.8021
Os04g0558900	OB04G28440	80.3279	84.1479
Os04g0559000	OB04G28450	75.7895	86.0987
Os04g0559200	OB04G28470	73.9583	73.7024
Os04g0559400	OB04G28480	83.1707	86.9898
Os04g0559700	OB04G28510	76.7361	93.6441
Os04g0559800	OB04G28520	95.6376	95.5307
Os04g0560100	OB04G28530	96.5138	97.4074
Os04g0560200	OB04G28540	96.124	92.5373
Os04g0560300	OB04G28550	68.3107	97.0228
Os04g0560400	OB04G28560	70.155	72.2555
Os04g0560500	OB04G28570	87.7289	90.3774
Os04g0560600	OB04G28580	67.9174	93.7824
Os04g0560700	OB04G28590	79.8246	61.0738
Os04g0561200	OB04G28620	89.7561	86.7924
Os04g0561500	OB04G28630	58.4574	89.6266
Os04g0561600	OB04G28640	52.1368	96.063
Os04g0561700	OB04G28650	89.5522	89.0538
Os04g0561800	OB02G34630	10.3359	34.4828
Os04g0561900	OB04G28670	90.0722	89.2665
Os04g0562100	OB04G28680	91.4062	91.5851
Os04g0562500	OB04G28690	34.6756	77.5
Os04g0562650	OB02G34650	28.5714	49.162
Os04g0562800	OB04G28710	91.7883	86.1301
Os04g0563000	OB04G28720	88.587	90.0553
Os04g0563100	OB04G28730	95.1064	94.9045
Os04g0563700	OB04G28750	89.2857	88.2353
Os04g0563801	OB04G28770	92.3596	64.1686
Os04g0563900	OB04G28780	66.5263	82.0779
Os04g0563950	OB03G27800	30.8333	18.408
Os04g0564000	OB04G28790	53.5503	67.5373
Os04g0564500	OB04G28800	77.3885	84.965
Os04g0564600	OB04G28810	96.9697	95.5224
Os04g0564700	OB04G28820	91.2195	91.2195
Os04g0565200	OB04G28830	78.2328	77.7302
Os04g0565400	OB04G28830	76.9397	76.4454
Os04g0565500	OB04G28840	62.5882	93.662
Os04g0565900	OB04G28860	50.4785	71.0438
Os04g0566000	OB04G28870	97.8723	27.7108
Os04g0566100	OB04G28880	88.876	89.0825
Os04g0566300	OB04G28890	58.5714	65.6
Os04g0566400	OB04G28900	72.1044	68.8474
Os04g0566450	OB03G17350	43.7086	34.555
Os04g0566500	OB04G28910	96.7302	95.2594
Os04g0566600	OB04G28940	90.5229	91.1184
Os04g0566700	OB04G28970	41.7112	40.4145
Os04g0566800	OB04G28990	91.8605	19.7665
Os04g0566900	OB04G28990	84.1584	21.2677
Os04g0567200	OB04G29010	41.3255	92.5764
Os04g0567700	OB04G29020	97.4522	97.4522
Os04g0568400	OB04G29040	88.5387	89.1775
Os04g0568700	OB04G29050	76.0656	49.1525
Os04g0568800	OB04G29060	77.2277	13.7566
Os04g0568850	OB06G28910	23.1959	50
Os04g0568850	OB09G12900	23.1959	72.5806
Os04g0568900	OB04G29070	84.3648	97.3684
Os04g0569000	OB04G29080	95.8209	95.8209
Os04g0569100	OB04G29090	90.1985	89.532
Os04g0569300	OB04G29100	94.152	80.9045
Os04g0569400	OB04G29120	72.5256	92.9978
Os04g0569900	OB04G29130	71.3362	89.7019
Os04g0570000	OB04G29160	93.9689	94.152
Os04g0570800	OB04G29190	80.1858	93.3333
Os04g0571200	OB04G29210	92.126	92.126
Os04g0571300	OB04G29220	90.7895	90.4918
Os04g0571600	OB04G29240	91.9643	90.3509
Os04g0571800	OB04G29250	87.1287	87.1287
Os04g0572500	OB04G29280	73.3753	73.8397
Os04g0572800	OB04G29310	74.7899	78.7611
Os04g0573000	OB04G29320	94.9713	94.9713
Os04g0573100	OB04G29330	93.9086	87.4016
Os04g0573200	OB04G29340	67.6282	96.789
Os04g0573300	OB04G29350	74.6893	87.2032
Os04g0573900	OB04G29360	90.9091	90.7298
Os04g0574100	OB04G29370	88.6076	88.6076
Os04g0574200	OB04G29380	95.5916	95.5916
Os04g0574500	OB04G29390	86.4407	89.8678
Os04g0574600	OB04G29400	88.1381	88.9394
Os04g0574700	OB04G29410	85.9862	82.9716
Os04g0574800	OB04G29420	91.7143	88.1868
Os04g0576300	OB07G29060	13.0653	7.55814
Os04g0576300	OB07G29070	2.01005	4.54545
Os04g0576500	OB06G34130	23.3051	11.3636
Os04g0576800	OB02G22800	16.6667	83.0986
Os04g0576800	OB04G29440	92.9379	93.7322
Os04g0576900	OB04G29460	97.5884	53.3392
Os04g0577200	OB04G29480	77.453	90.9314
Os04g0577300	OB04G29490	62.093	77.6163
Os04g0577500	OB04G29500	91.9614	89.9371
Os04g0577700	OB04G29510	82.5613	84.6369
Os04g0577800	OB04G29520	80.625	81.6456
Os04g0578000	OB04G29530	88.4058	88.9583
Os04g0578200	OB04G29540	73.2794	75.1037
Os04g0578300	OB04G29550	87.4016	88.0952
Os04g0578400	OB04G29560	88.9968	66.1058
Os04g0578700	OB04G29580	86.6412	70.0617
Os04g0578800	OB04G29590	95.4198	93.1099
Os04g0579200	OB04G29600	56.1321	95.9677
Os04g0579700	OB04G29610	96.6229	96.8045
Os04g0580300	OB04G29620	88.3683	86.5506
Os04g0580400	OB04G29630	68.3453	59.0062
Os04g0580500	OB04G29650	44.5104	44.9102
Os04g0580700	OB04G29660	88.5827	89.6414
Os04g0580800	OB04G29670	88.8889	87.2727
Os04g0580866	OB04G29680	64.5349	74.4966
Os04g0581000	OB04G29690	92.9412	92.9412
Os04g0581100	OB04G29700	79.5455	92.4092
Os04g0581300	OB04G29720	97.6744	97.6744
Os04g0581400	OB04G29740	58.7031	51.1905
Os04g0581502	OB01G46110	82.2581	21.6102
Os04g0581700	OB04G29750	78.4615	41.8033
Os04g0581800	OB04G29760	97.541	97.541
Os04g0583000	OB04G29810	38.9474	42.6923
Os04g0583101	OB04G29790	92.4092	92.1053
Os04g0583200	OB04G29820	49.2683	55.8011
Os04g0583500	OB04G29830	95.3307	92.1053
Os04g0583700	OB04G29850	87.4275	87.343
Os04g0583900	OB04G29880	87.257	87.257
Os04g0584100	OB04G29900	90.4762	52.5043
Os04g0584500	OB04G29930	71.4286	52.5773
Os04g0584600	OB04G29940	89.8367	96.1165
Os04g0584700	OB04G29950	95.2381	30.0578
Os04g0584800	OB04G29960	90.9091	90.9091
Os04g0584900	OB04G29970	89.9687	89.6875
Os04g0585000	OB04G29980	64.4231	28.27
Os04g0585100	OB04G29990	93.0195	93.0195
Os04g0585200	OB04G30000	89.0741	51.4439
Os04g0585300	OB04G30010	90.1695	90.3226
Os04g0585600	OB04G30020	85.4167	85.0622
Os04g0585700	OB04G30030	92	90.1961
Os04g0585900	OB04G30050	90.7563	87.0968
Os04g0586100	OB04G30080	93.8144	94.7917
Os04g0586200	OB04G30090	92.3077	95.0495
Os04g0586500	OB04G30110	46.1988	75.2381
Os04g0586600	OB04G30130	45.5959	91.6667
Os04g0586700	OB04G30120	88.8579	88.6111
Os04g0587100	OB04G30140	67.5532	66.4921
Os04g0587200	OB04G30150	72.4868	72.8723
Os04g0587300	OB04G30160	89.6277	89.3899
Os04g0587300	OB04G30170	0	0
Os04g0587400	OB04G30160	0.490196	0.530504
Os04g0587400	OB04G30170	62.2549	83.5526
Os04g0587500	OB04G30160	0.26455	0.265252
Os04g0587500	OB04G30170	38.0952	47.3684
Os04g0588000	OB04G30190	50	27.2401
Os04g0588200	OB04G30200	89.5609	92.2355
Os04g0588350	OB04G30210	78.0576	80.2218
Os04g0588700	OB04G30250	92.4231	93.475
Os04g0589200	OB04G30270	82.5758	82.5758
Os04g0589400	OB04G30280	13.8028	36.0294
Os04g0589500	OB04G30290	60.8696	85.3659
Os04g0589600	OB04G30300	94.0191	93.5714
Os04g0589700	OB04G30310	89.0736	90.5797
Os04g0589800	OB04G30320	77.0492	83.9286
Os04g0589900	OB04G30330	89.4459	89.2105
Os04g0590100	OB04G30340	87.7273	78.4553
Os04g0590200	OB04G30350	49.5082	86.7816
Os04g0590366	OB05G17460	36.7123	30.7339
Os04g0590400	OB04G30360	92.1384	92.575
Os04g0590900	OB04G30390	89.295	89.0625
Os04g0591000	OB04G30410	85.9107	85.6164
Os04g0591100	OB04G30420	93.9759	95.5102
Os04g0591300	OB04G30440	82.6816	88.0952
Os04g0591900	OB04G30450	58.8235	71.7703
Os04g0592300	OB04G30480	82.716	80.2395
Os04g0592400	OB04G30470	79.5276	75.0929
Os04g0592500	OB04G30490	84.4687	71.5935
Os04g0592600	OB04G30500	96.4567	96.4567
Os04g0592700	OB04G30510	89.5623	91.6188
Os04g0593200	OB04G30520	61.7647	80.4598
Os04g0593500	OB04G30530	69.5906	38.6364
Os04g0593600	OB04G30540	88.1517	29.8077
Os04g0594100	OB04G30570	85.4447	87.0879
Os04g0594400	OB04G30590	93.949	93.949
Os04g0594500	OB04G30600	21.875	40.9756
Os04g0594700	OB04G30600	33.5463	51.2195
Os04g0594800	OB04G30610	91.5875	91.712
Os04g0596200	OB04G30620	67.3036	67.5906
Os04g0596300	OB04G30630	87.4074	88.7218
Os04g0596400	OB04G30640	95.5696	95.5696
Os04g0596500	OB04G30660	89.0244	86.0088
Os04g0596900	OB04G30680	84.5771	87.1795
Os04g0597000	OB04G30690	97.0696	98.1481
Os04g0597501	OB04G30710	65.7841	61.5238
Os04g0597600	OB04G30720	90.8772	89.4646
Os04g0597800	OB04G30730	90.7251	90.5724
Os04g0597900	OB04G30740	24.2308	70
Os04g0598000	OB04G30770	91.5966	91.5966
Os04g0598200	OB04G30780	96.3855	96.3855
Os04g0598300	OB04G30790	94.6015	95.5844
Os04g0598800	OB04G30830	71.6438	62.9362
Os04g0598900	OB04G30840	81.1842	81.2912
Os04g0599000	OB04G30850	85.5337	83.3105
Os04g0599300	OB04G30880	90.7328	90.5376
Os04g0599400	OB04G30890	87.5	81.4404
Os04g0599700	OB04G30920	85.4015	92.8571
Os04g0599800	OB04G30930	90.2778	95.9916
Os04g0599900	OB04G30940	92.9293	92.3077
Os04g0600100	OB04G30970	98.4615	58.9862
Os04g0600200	OB04G30980	89.759	90.0302
Os04g0600300	OB04G30990	88.3582	89.426
Os04g0600500	OB04G31000	92.4883	47.3558
Os04g0600800	OB04G31010	98.5043	98.5043
Os04g0600900	OB04G31020	82.5521	89.8017
Os04g0601400	OB04G31030	95.9302	95.9302
Os04g0601500	OB04G31040	35.8586	56.3492
Os04g0601700	OB04G31060	100	100
Os04g0601800	OB04G31070	100	62.1622
Os04g0602000	OB04G31050	24.024	30.5344
Os04g0602100	OB04G31080	90.3683	90.3683
Os04g0602200	OB04G31090	91.8256	63.4652
Os04g0602300	OB04G31100	86.2069	62.5
Os04g0602400	OB04G31120	64.6617	96.2687
Os04g0602600	OB04G31130	84.9502	59.083
Os04g0602700	OB04G31140	87.931	80.5263
Os04g0602800	OB04G31150	90.1515	90.1515
Os04g0603000	OB04G31160	88.2006	92
Os04g0603200	OB04G31170	87.538	78.0488
Os04g0603300	OB04G31190	67.5926	52.518
Os04g0604200	OB04G31250	91.8089	83.2817
Os04g0604300	OB04G31270	90	90.6475
Os04g0604800	OB04G31280	89.1156	88.8136
Os04g0604900	OB04G31290	72.5857	80.0687
Os04g0605300	OB04G31330	94.0341	93.5028
Os04g0605500	OB04G31350	94.5772	94.9262
Os04g0605900	OB04G31360	99.1803	99.1803
Os04g0605900	OB04G31370	97.9508	97.9508
Os04g0606200	OB04G31380	84.507	52.6316
Os04g0606400	OB04G31390	95.4545	95.4545
Os04g0606500	OB04G31410	95.8506	96.0499
Os04g0606700	OB04G31430	41.7647	73.1959
Os04g0606800	OB04G31440	91.0072	91.0072
Os04g0606900	OB04G31450	90.8163	90.8163
Os04g0607000	OB04G31460	91.3242	91.3242
Os04g0607100	OB04G31470	90.3846	49.2147
Os04g0607150	OB04G31480	29.0411	47.7477
Os04g0607566	OB04G31530	36.1111	77.2277
Os04g0607583	OB04G31520	74.9141	39.4928
Os04g0607600	OB04G31540	38.2	44.3155
Os04g0608100	OB04G31550	93.0233	92.8074
Os04g0608300	OB04G31560	86.9318	82.7027
Os04g0608400	OB04G31580	75.1136	93.2299
Os04g0608500	OB04G31590	93.8312	28.4449
Os04g0608800	OB04G31620	85.9155	85.7645
Os04g0608900	OB04G31630	97.6303	98.3294
Os04g0609100	OB04G31650	71.9424	51.5464
Os04g0609200	OB04G31670	90.1961	17.5238
Os04g0609300	OB04G31680	39.485	84.4037
Os04g0609500	OB04G31680	31.7287	66.5138
Os04g0609600	OB04G31700	95.0156	96.519
Os04g0609700	OB04G31710	96.5937	70.7665
Os04g0610200	OB04G31740	58.932	76.7383
Os04g0610500	OB04G31760	82.3529	84.3373
Os04g0610600	OB04G31770	46.7153	64
Os04g0610700	OB04G31790	90.3114	81.3929
Os04g0610800	OB04G31800	96.7742	97.4026
Os04g0610900	OB04G31810	68.3805	91.0959
Os04g0611200	OB04G31820	44.3936	57.5668
Os04g0611300	OB04G31830	85.7143	87.1795
Os04g0611400	OB04G31840	82.5949	85.7143
Os04g0611500	OB04G31850	95.709	58.3618
Os04g0611700	OB04G31860	57.6455	82.3985
Os04g0611800	OB04G31870	85.7143	79.7048
Os04g0612000	OB04G31880	65.812	84.4828
Os04g0612100	OB04G31890	28.8538	73.7374
Os04g0612600	OB04G31920	87.4564	96.5385
Os04g0612700	OB04G31930	84.9604	86.5591
Os04g0612800	OB04G31940	65.7727	96.6229
Os04g0612900	OB04G31960	87.8505	87.8505
Os04g0613000	OB04G31970	90.9341	90.4372
Os04g0613200	OB04G31990	85	86.2069
Os04g0613300	OB04G32000	81.1388	76.2542
Os04g0613400	OB04G32010	93.865	93.2927
Os04g0613500	OB04G32020	100	49.6894
Os04g0613600	OB04G32020	99.3789	99.3789
Os04g0613700	OB04G32030	96.347	42.8862
Os04g0613800	OB04G32040	79.6954	79.8982
Os04g0613900	OB04G32050	97.2187	96.9735
Os04g0614000	OB04G32070	94.6488	94.6488
Os04g0614100	OB04G32080	82.0225	61.0879
Os04g0614500	OB04G32090	84.7083	83.6978
Os04g0614600	OB04G32110	95.5426	96.1014
Os04g0614650	OB04G32120	87.5408	72.2671
Os04g0615000	OB04G32130	96.3918	96.3918
Os04g0615100	OB04G32140	92.4953	92.4953
Os04g0615500	OB04G32160	87.9717	87.9717
Os04g0615550	OB04G32170	64.1791	76.7857
Os04g0615700	OB04G32200	68.472	84.2857
Os04g0615900	OB04G32220	71.345	58.1645
Os04g0616000	OB04G32230	77.8846	78.135
Os04g0616100	OB04G32250	79.4393	58.8235
Os04g0616200	OB04G32260	89.939	27.9092
Os04g0616282	OB04G32310	50.7692	43.4211
Os04g0616300	OB04G32300	26.9268	67.4817
Os04g0616500	OB04G32280	91.2109	91.4789
Os04g0616700	OB04G32290	6.36008	26.1044
Os04g0617350	OB04G32320	65.625	56.25
Os04g0617600	OB04G32330	83.8298	83.6518
Os04g0617700	OB04G32340	81.9672	21.645
Os04g0617800	OB04G32350	88.8476	82.4138
Os04g0618050	OB04G32370	87.8788	37.4853
Os04g0618500	OB04G32390	93.2886	93.2886
Os04g0618700	OB04G32410	82.6712	85.6392
Os04g0618950	OB04G32430	49.5575	48.2759
Os04g0619200	OB04G32450	13.9535	10.6195
Os04g0619300	OB04G32470	90.5462	95.1435
Os04g0619400	OB04G32480	96.2366	96.496
Os04g0619500	OB04G32490	91.3313	91.3313
Os04g0619600	OB04G32500	92.4171	92.3077
Os04g0619700	OB04G32510	88.3803	89.4831
Os04g0619800	OB04G32530	53.8462	38.6935
Os04g0619900	OB04G32540	28.49	45.8716
Os04g0620000	OB04G32550	92.3171	91.1408
Os04g0620000	OB04G32560	97.1727	97.113
Os04g0620200	OB04G32580	92.1053	92.2787
Os04g0620600	OB04G32590	56.5217	59.7701
Os04g0620700	OB04G32600	77.2277	76.6854
Os04g0620950	OB04G32610	39.8039	22.7834
Os04g0620950	OB04G32620	10.9804	12.2807
Os04g0621650	OB04G32680	34.8485	50
Os04g0622000	OB04G32690	47.9651	32.4165
Os04g0622800	OB04G32690	85.5305	52.2593
Os04g0623066	OB04G32630	0	0
Os04g0623066	OB04G32640	25.4473	8.6545
Os04g0623100	OB04G32690	70.3947	63.0648
Os04g0623200	OB04G32700	67.8082	66.443
Os04g0623300	OB04G32720	98.7603	98.7603
Os04g0623400	OB04G32730	73.7589	80
Os04g0623500	OB04G32750	97.0027	97.0027
Os04g0623800	OB04G32760	91.6667	67.7536
Os04g0624000	OB04G32780	97.479	97.479
Os04g0624400	OB04G32790	41.784	18.3884
Os04g0624450	OB04G32790	85.2792	34.7107
Os04g0624500	OB04G32790	71.0526	83.6777
Os04g0624600	OB04G32800	90.7072	90.3358
Os04g0624800	OB02G35940	79.7872	80
Os04g0624900	OB02G35970	86.076	76.4045
Os04g0625000	OB04G32810	79.7414	89.372
Os04g0625100	OB04G32820	59.3301	63.0508
Os04g0625200	OB04G32830	77.0548	94.5378
Os04g0625300	OB04G32840	81.2866	10.7668
Os04g0625350	OB04G32840	76.7857	6.6615
Os04g0625600	OB04G32850	90.7692	91.9481
Os04g0625800	OB04G32860	85.4118	97.5806
Os04g0625900	OB04G32870	71.2389	73.0159
Os04g0626000	OB04G32880	36.715	80
Os04g0626100	OB04G32880	67.6329	73.6842
Os04g0626400	OB04G32890	88.3041	87.5362
Os04g0626900	OB04G32920	96.8531	96.8531
Os04g0627000	OB04G32930	88.3959	64.831
Os04g0627200	OB04G32960	96.875	96.875
Os04g0627300	OB04G32970	83.0601	80.4233
Os04g0628000	OB04G33000	87.4618	87.4618
Os04g0628100	OB05G29640	77.2959	99.3443
Os04g0628200	OB04G33020	88.0143	88.0143
Os04g0628300	OB04G33040	31.0811	86.25
Os04g0628400	OB04G33050	89.5191	89.7404
Os04g0628600	OB04G33060	91.7287	91.6529
Os04g0628900	OB04G33070	83.3333	80.5861
Os04g0629000	OB04G33080	83.612	86.8056
Os04g0629100	OB04G33090	81.4176	90.0424
Os04g0629200	OB04G33100	63.0303	55.615
Os04g0629300	OB04G33110	82.588	81.9641
Os04g0629400	OB04G33120	18.8406	95.1219
Os04g0629500	OB04G33140	91.7293	91.7293
Os04g0629700	OB04G33150	90.2709	92.9024
Os04g0630000	OB04G33170	93.6317	65.3061
Os04g0630300	OB04G33200	80.6358	81.1047
Os04g0630400	OB04G33190	88.1503	87.6437
Os04g0630600	OB04G33210	69.7479	60.1449
Os04g0630600	OB04G33220	33.6134	68.1818
Os04g0630800	OB04G33210	84.593	70.2899
Os04g0630800	OB04G33220	42.7326	83.5227
Os04g0630900	OB04G33230	46.2745	37.4603
Os04g0631000	OB04G33230	50.5952	53.9683
Os04g0631100	OB04G33240	89.3204	94.1176
Os04g0631200	OB04G33250	85.3659	81.8713
Os04g0631600	OB04G33270	87.8719	87.8719
Os04g0631800	OB04G33310	45.2323	45.5105
Os04g0632000	OB04G33300	40	40
Os04g0632400	OB04G33300	36.1446	31.5789
Os04g0633300	OB04G33290	30.5687	31.8126
Os04g0633850	OB04G33300	30.4348	29.4737
Os04g0633900	OB05G25380	47.482	65.7807
Os04g0634400	OB04G33340	48.7836	81.4103
Os04g0634700	OB04G33360	92.986	92.986
Os04g0634800	OB04G33370	79.7872	91.4634
Os04g0635000	OB04G33390	60.8247	52.6786
Os04g0635400	OB04G33410	47.2222	27.1277
Os04g0635500	OB04G33420	82.7586	53.3333
Os04g0635500	OB04G33430	93.1034	92.0455
Os04g0635700	OB04G33440	82.2086	77.4566
Os04g0635800	OB04G33450	97.4747	94.1463
Os04g0635900	OB04G33470	93.617	94.1512
Os04g0636000	OB04G33480	73.0823	84.6527
Os04g0636100	OB04G33490	95.6835	95.6835
Os04g0636200	OB04G33500	81.1659	72.837
Os04g0636300	OB04G33510	0	0
Os04g0636400	OB04G33520	91.4754	91.1765
Os04g0636500	OB04G33530	83.5404	61.2756
Os04g0636550	OB02G28730	23.2932	22.3938
Os04g0636600	OB04G33540	78.0488	46.08
Os04g0636700	OB04G33550	92.6136	92.6136
Os04g0636800	OB04G33560	66.5217	89.4737
Os04g0636900	OB04G33570	76.5049	93.5867
Os04g0637000	OB04G33590	92.1914	92.4242
Os04g0637300	OB04G33600	62.406	62.8788
Os04g0637400	OB04G33610	96.0714	52.1318
Os04g0637500	OB04G33620	60.5598	71.0448
Os04g0638100	OB04G33640	80.1802	80.543
Os04g0638401	OB04G33650	61.9632	45.1902
Os04g0638700	OB04G33660	74.2138	75.641
Os04g0638800	OB04G33680	79.402	79.9331
Os04g0639000	OB04G33690	80.3279	80.3279
Os04g0639100	OB04G33700	62.5	48.7805
Os04g0639200	OB04G33710	86.0825	86.5285
Os04g0639300	OB04G33720	96.5318	50.6061
Os04g0640300	OB02G22740	63.0915	52.4934
Os04g0640500	OB04G33730	41.25	96.4286
Os04g0640600	OB04G33740	71.4286	47.0383
Os04g0640700	OB04G33750	60.915	93.7626
Os04g0640800	OB04G33770	87.8453	87.8453
Os04g0640900	OB04G33780	87.7551	87.8931
Os04g0641000	OB04G33790	92.492	92.3445
Os04g0641200	OB04G33800	67.6622	80.0244
Os04g0641250	OB04G22170	56.2232	20.092
Os04g0641300	OB04G33810	78.3296	85.258
Os04g0641400	OB04G33820	82.9268	95.5823
Os04g0641700	OB04G33830	91.3462	95.9596
Os04g0642000	OB04G33840	95.2614	46.1599
Os04g0642100	OB04G33890	34.9442	86.2385
Os04g0642100	OB04G33900	40.8922	70.5128
Os04g0642100	OB04G33940	89.2193	89.2193
Os04g0643100	OB04G33920	40.5204	96.4602
Os04g0643200	OB04G33990	87.6404	86.5065
Os04g0643300	OB04G34000	81.3726	86.2338
Os04g0643500	OB04G34010	74.2331	83.4483
Os04g0643600	OB04G34020	99.2064	34.626
Os04g0643700	OB04G34030	91.1765	90.7658
Os04g0643800	OB04G34050	49.5652	38.7755
Os04g0644000	OB04G34060	84.2491	85.1852
Os04g0644100	OB04G34070	57.9787	58.6021
Os04g0644200	OB04G34090	27.4223	72.4638
Os04g0644300	OB04G34100	77.7143	24.1563
Os04g0644400	OB04G34110	63.7363	46.2151
Os04g0644600	OB04G34130	86.7347	86.9565
Os04g0644675	OB04G34140	61.7702	32.0312
Os04g0644700	OB04G34160	89.5623	89.8649
Os04g0644800	OB04G34170	95.3271	19.1729
Os04g0645100	OB04G34220	90.3488	90.454
Os04g0645200	OB04G34240	74.2574	81.5217
Os04g0645500	OB04G34250	21.7742	72
Os04g0645600	OB04G34260	92.6768	92.6768
Os04g0645700	OB11G16370	19.6078	11.1111
Os04g0646000	OB01G46630	72.093	35.1275
Os04g0646050	OB01G46630	75.3086	17.2805
Os04g0647300	OB04G34270	65.8206	97.4937
Os04g0647425	OB04G34280	58.651	37.1747
Os04g0647800	OB04G34300	94.1399	92.5651
Os04g0647900	OB04G34330	76.4338	77.3207
Os04g0648200	OB04G34320	82.8442	45.086
Os04g0648500	OB04G34340	88.0515	88.2136
Os04g0648600	OB04G34350	55.8052	90.8537
Os04g0648700	OB04G34360	49.0769	72.1719
Os04g0648800	OB04G34380	91.1544	91.2913
Os04g0648900	OB04G34390	63.5193	68.8372
Os04g0649100	OB04G34410	70.4348	80.198
Os04g0649200	OB04G34440	87.8525	89.5028
Os04g0649400	OB04G34460	81.7797	84.6491
Os04g0649500	OB04G34470	80.9091	79.4643
Os04g0649700	OB04G34490	60.8451	94.7368
Os04g0649900	OB04G34500	66.3522	94.1964
Os04g0650000	OB04G36050	55.3991	23.6473
Os04g0650200	OB04G34530	68.7324	68.9266
Os04g0650366	OB04G34540	19.0265	33.8583
Os04g0650416	OB06G19960	37.6623	21.3235
Os04g0650500	OB04G34590	85.3242	85.034
Os04g0650600	OB04G34600	87.041	87.4187
Os04g0650700	OB04G34610	88.8889	90.2439
Os04g0650900	OB04G34620	96.875	14.2693
Os04g0651000	OB04G34630	78.6834	87.1528
Os04g0651500	OB04G16830	21.9839	10.2886
Os04g0652400	OB04G34680	93.9486	94.5205
Os04g0652500	OB04G34690	61.5984	93.7685
Os04g0652600	OB04G34700	28.6496	59.4697
Os04g0652700	OB04G34710	88.2759	86.4865
Os04g0652900	OB04G34720	79.5082	86.2222
Os04g0653000	OB04G34730	66.6667	93.5065
Os04g0653100	OB04G34740	34.5277	94.6429
Os04g0653200	OB04G34750	95.2038	95.2038
Os04g0653300	OB04G34760	61.5385	63.0303
Os04g0653300	OB12G17250	42.6035	55.814
Os04g0653400	OB04G34770	82.8777	97.1332
Os04g0653600	OB04G34790	86.0606	88.0165
Os04g0654550	OB04G34850	76.1194	8.40198
Os04g0654600	OB04G34860	94.6292	93.6709
Os04g0654700	OB04G34870	97.7778	97.2376
Os04g0654800	OB04G34880	76.4574	84.8259
Os04g0654800	OB04G34890	76.6816	84.3403
Os04g0655000	OB04G34900	54.8466	88.3399
Os04g0655300	OB04G34920	90.7543	87.1495
Os04g0655400	OB04G34930	86.2434	45.0276
Os04g0655600	OB04G34950	84.922	84.6287
Os04g0655700	OB04G34960	26.7974	61.194
Os04g0656100	OB04G34970	98.633	98.633
Os04g0656500	OB04G34990	92.3077	91.2114
Os04g0656800	OB04G35000	34.9398	44.6154
Os04g0657100	OB04G35020	88.7755	88.5496
Os04g0657500	OB04G35050	86.5801	90.2935
Os04g0657900	OB04G35060	91.0448	91.0448
Os04g0658000	OB04G35070	94.186	93.3718
Os04g0658100	OB04G35080	87.3832	88
Os04g0658200	OB04G35100	83.6957	48.125
Os04g0658300	OB04G35110	87.7551	88.3562
Os04g0658600	OB04G35120	59.0909	88.3152
Os04g0658700	OB04G35130	93.7349	92.619
Os04g0659000	OB04G35150	69.8413	70.4
Os04g0659100	OB04G35160	95.7944	94.6882
Os04g0659150	OB04G35170	31.4917	7.93872
Os04g0659300	OB07G23440	65.5039	63.5338
Os04g0659400	OB09G21380	88.25	88.6935
Os04g0659500	OB04G35190	98.227	98.227
Os04g0659800	OB04G35210	78.9279	92.0259
Os04g0659900	OB04G35220	61.9048	41.2698
Os04g0660200	OB04G35240	90.3323	95.0715
Os04g0660400	OB04G35260	92.7954	92.7954
Os04g0660500	OB04G35270	95.2837	92.2912
Os04g0660900	OB04G35290	84.9445	86.872
Os04g0661100	OB04G35300	73.5484	78.6207
Os04g0661200	OB04G35310	89.8876	88.6918
Os04g0661300	OB04G35330	87.8613	91.018
Os04g0661600	OB04G35350	94.1463	57.0162
Os04g0661700	OB04G35370	65.5063	84.2605
Os04g0661800	OB04G35380	99.4318	99.4318
Os04g0661900	OB04G35390	95.2941	52.2581
Os04g0662100	OB04G35410	32.3077	23.0769
Os04g0662200	OB04G35430	58.042	88.2979
Os04g0662400	OB04G35440	62.0915	81.8966
Os04g0662600	OB04G35450	64.7783	69.9468
Os04g0662700	OB04G35460	63.3333	94.2149
Os04g0662800	OB04G35470	93.2605	92.4188
