Gene stable ID	Helianthus annuus gene stable ID	%id. target Helianthus annuus gene identical to query gene	%id. query gene identical to target Helianthus annuus gene
Os03g0798400	HannXRQ_Chr06g0173231	30.8696	35.8586
Os03g0798400	HannXRQ_Chr08g0218251	16.5217	34.2342
Os03g0798400	HannXRQ_Chr13g0412631	36.5217	36.5217
Os03g0798400	HannXRQ_Chr15g0468841	22.6087	24.2991
Os03g0798400	HannXRQ_Chr17g0537421	33.0435	32.3404
Os03g0798600	HannXRQ_Chr03g0092731	56.4935	47.2826
Os03g0799000	HannXRQ_Chr03g0069641	33.4471	50.2564
Os03g0799000	HannXRQ_Chr04g0113671	36.5188	47.7679
Os03g0799000	HannXRQ_Chr05g0153181	40.273	44.1948
Os03g0799000	HannXRQ_Chr10g0281381	44.3686	46.7626
Os03g0799000	HannXRQ_Chr12g0386111	26.6212	46.1538
Os03g0799000	HannXRQ_Chr15g0468071	42.3208	43.2056
Os03g0799100	HannXRQ_Chr03g0092411	33.9833	31.1224
Os03g0799100	HannXRQ_Chr05g0158371	27.8552	27.5482
Os03g0799100	HannXRQ_Chr12g0379831	23.9554	31.8519
Os03g0799100	HannXRQ_Chr13g0424491	30.3621	30.4469
Os03g0799100	HannXRQ_Chr14g0446611	19.4986	45.7516
Os03g0799200	HannXRQ_Chr01g0005281	21.5956	24.6082
Os03g0799200	HannXRQ_Chr04g0115471	18.707	26.2042
Os03g0799200	HannXRQ_Chr06g0168281	18.9821	25.9398
Os03g0799200	HannXRQ_Chr15g0468051	24.2091	11.2748
Os03g0799500	HannXRQ_Chr07g0190421	57.8431	53.3937
Os03g0799500	HannXRQ_Chr09g0261311	53.4314	49.0991
Os03g0799500	HannXRQ_Chr14g0441501	59.8039	52.5862
Os03g0799500	HannXRQ_Chr16g0530861	57.8431	53.1532
Os03g0799600	HannXRQ_Chr10g0306971	61.9266	61.6438
Os03g0799700	HannXRQ_Chr05g0149471	55.3571	56.1368
Os03g0799900	HannXRQ_Chr14g0456231	51.3109	35.0384
Os03g0800000	HannXRQ_Chr08g0212151	47.4522	47.2266
Os03g0800000	HannXRQ_Chr08g0218421	55.7325	59.727
Os03g0800000	HannXRQ_Chr11g0346221	43.949	47.8336
Os03g0800000	HannXRQ_Chr11g0348501	51.7516	54.5302
Os03g0800000	HannXRQ_Chr14g0432791	52.3885	57.1181
Os03g0800000	HannXRQ_Chr14g0452521	48.8853	52.5685
Os03g0800100	HannXRQ_Chr11g0325191	61.3941	33.8757
Os03g0800200	HannXRQ_Chr01g0018021	51.4178	55.9096
Os03g0800200	HannXRQ_Chr11g0345791	51.3232	55.8642
Os03g0800500	HannXRQ_Chr15g0478181	46.2733	45.5658
Os03g0800500	HannXRQ_Chr17g0544581	47.205	45.6456
Os03g0800700	HannXRQ_Chr03g0092831	47.0149	51.2195
Os03g0800700	HannXRQ_Chr14g0449391	47.0149	45
Os03g0800800	HannXRQ_Chr05g0151321	21.2617	25.4902
Os03g0800800	HannXRQ_Chr07g0191301	24.7664	28.4182
Os03g0800800	HannXRQ_Chr09g0260771	16.7056	17.5892
Os03g0800800	HannXRQ_Chr14g0441551	25.5841	28.3679
Os03g0801600	HannXRQ_Chr01g0020431	11.0337	35.8491
Os03g0801600	HannXRQ_Chr07g0205801	11.3821	38.1323
Os03g0801600	HannXRQ_Chr09g0268681	3.01974	24.0741
Os03g0801600	HannXRQ_Chr11g0322091	75.4936	82.1745
Os03g0801600	HannXRQ_Chr14g0432881	5.45877	23.0392
Os03g0801600	HannXRQ_Chr15g0483861	73.2869	79.8734
Os03g0801700	HannXRQ_Chr03g0076951	40.4092	47.4474
Os03g0801800	HannXRQ_Chr16g0505091	42.6486	40.1374
Os03g0801900	HannXRQ_Chr08g0209141	43.1373	32.4211
Os03g0801900	HannXRQ_Chr17g0544461	39.7759	25.222
Os03g0802300	HannXRQ_Chr04g0112001	5.28634	35.6436
Os03g0802300	HannXRQ_Chr12g0368991	29.6623	33.7793
Os03g0802700	HannXRQ_Chr05g0143381	60.339	61.5917
Os03g0802700	HannXRQ_Chr14g0448561	60.678	59.6667
Os03g0802800	HannXRQ_Chr04g0103921	30	11.869
Os03g0802800	HannXRQ_Chr05g0155251	30.6897	11.8667
Os03g0802900	HannXRQ_Chr05g0155231	50.1887	48.3636
Os03g0802900	HannXRQ_Chr07g0203341	50.1887	48.1884
Os03g0802900	HannXRQ_Chr08g0236901	42.6415	50.4464
Os03g0802900	HannXRQ_Chr09g0271431	54.3396	53.7313
Os03g0802900	HannXRQ_Chr15g0478231	47.5472	49.2188
Os03g0803000	HannXRQ_Chr04g0114931	74.5455	74.2081
Os03g0803000	HannXRQ_Chr06g0170091	74.0909	73.7557
Os03g0803000	HannXRQ_Chr11g0342671	69.0909	69.0909
Os03g0803000	HannXRQ_Chr13g0412561	73.1818	72.8507
Os03g0803500	HannXRQ_Chr14g0449431	49.4983	52.2968
Os03g0803600	HannXRQ_Chr02g0045381	68.0672	13.5906
Os03g0803600	HannXRQ_Chr09g0271421	69.7479	12.4066
Os03g0803600	HannXRQ_Chr16g0503411	68.9076	12.3867
Os03g0803700	HannXRQ_Chr02g0059031	40.9877	6.52003
Os03g0803700	HannXRQ_Chr02g0059601	0.246914	0.346021
Os03g0803700	HannXRQ_Chr02g0059621	0.246914	0.346021
Os03g0803700	HannXRQ_Chr11g0339061	40.9877	6.92821
Os03g0803700	HannXRQ_Chr16g0498001	40.4938	6.44908
Os03g0803700	HannXRQ_Chr16g0515551	17.5309	9.19689
Os03g0803700	HannXRQ_Chr16g0515561	0.246914	0.25974
Os03g0803800	HannXRQ_Chr02g0059031	27.2586	6.87353
Os03g0803800	HannXRQ_Chr02g0059601	0	0
Os03g0803800	HannXRQ_Chr02g0059621	0	0
Os03g0803800	HannXRQ_Chr11g0339061	19.7819	5.3005
Os03g0803800	HannXRQ_Chr16g0498001	26.947	6.80299
Os03g0803800	HannXRQ_Chr16g0515551	0	0
Os03g0803800	HannXRQ_Chr16g0515561	0	0
Os03g0803900	HannXRQ_Chr02g0045381	54.321	51.6779
Os03g0803900	HannXRQ_Chr09g0271421	60.1411	50.9716
Os03g0803900	HannXRQ_Chr16g0503411	58.7302	50.3021
Os03g0804100	HannXRQ_Chr03g0078001	47.8261	41.0788
Os03g0804100	HannXRQ_Chr14g0439211	22.7053	41.2281
Os03g0804200	HannXRQ_Chr04g0117421	32.3077	31.8182
Os03g0804200	HannXRQ_Chr07g0196741	31.2821	33.5165
Os03g0804200	HannXRQ_Chr13g0405111	30.2564	28.2297
Os03g0804300	HannXRQ_Chr03g0093921	71.519	73.3766
Os03g0804300	HannXRQ_Chr04g0122561	72.7848	74.6753
Os03g0804300	HannXRQ_Chr13g0425231	73.1013	75
Os03g0804300	HannXRQ_Chr16g0532571	73.7342	75.6494
Os03g0804400	HannXRQ_Chr13g0399981	48.5179	42.1409
Os03g0804800	HannXRQ_Chr08g0227471	82.7839	82.6325
Os03g0804900	HannXRQ_Chr04g0119931	34.6296	39.1213
Os03g0804900	HannXRQ_Chr12g0369001	33.1481	38.8286
Os03g0804900	HannXRQ_Chr14g0444241	39.8148	44.9791
Os03g0804900	HannXRQ_Chr14g0444251	38.8889	43.4783
Os03g0804900	HannXRQ_Chr14g0444261	39.6296	41.8787
Os03g0804900	HannXRQ_Chr14g0444281	38.3333	44.2308
Os03g0804900	HannXRQ_Chr14g0444321	40.3704	45.7983
Os03g0804900	HannXRQ_Chr14g0444331	24.8148	41.875
Os03g0804900	HannXRQ_Chr14g0444351	37.4074	42.7966
Os03g0804900	HannXRQ_Chr14g0444361	40.1852	45.1143
Os03g0804900	HannXRQ_Chr15g0483081	32.037	38.964
Os03g0805100	HannXRQ_Chr10g0290101	70.4715	67.9426
Os03g0805100	HannXRQ_Chr15g0496421	64.5161	56.6449
Os03g0805200	HannXRQ_Chr01g0024561	69.3878	70.1587
Os03g0805200	HannXRQ_Chr02g0054061	70.8006	71.5873
Os03g0805200	HannXRQ_Chr02g0056571	71.8995	71.7868
Os03g0805200	HannXRQ_Chr09g0252911	68.9168	72.6821
Os03g0805200	HannXRQ_Chr13g0405151	71.8995	73.3974
Os03g0805300	HannXRQ_Chr01g0018121	94.4625	92.9487
Os03g0805300	HannXRQ_Chr02g0056811	92.5081	90.7348
Os03g0805300	HannXRQ_Chr04g0117451	92.8339	91.3462
Os03g0805300	HannXRQ_Chr13g0405161	91.5309	89.7764
Os03g0805300	HannXRQ_Chr15g0494831	93.4853	91.6933
Os03g0805300	HannXRQ_Chr16g0520921	94.4625	92.9487
Os03g0805400	HannXRQ_Chr01g0024571	58.3133	59.3137
Os03g0805400	HannXRQ_Chr14g0438921	59.0361	59.9022
Os03g0805500	HannXRQ_Chr02g0056931	47.1698	6.85871
Os03g0805600	HannXRQ_Chr03g0090341	21.9512	16.3636
Os03g0805600	HannXRQ_Chr03g0090371	13.1707	10.1124
Os03g0805600	HannXRQ_Chr06g0179321	22.439	18.1102
Os03g0805600	HannXRQ_Chr06g0179331	13.1707	13.8462
Os03g0805600	HannXRQ_Chr10g0278441	23.4146	18.3908
Os03g0805600	HannXRQ_Chr10g0278451	13.6585	10.8527
Os03g0805600	HannXRQ_Chr14g0434611	13.1707	10.9312
Os03g0805600	HannXRQ_Chr14g0434621	22.9268	17.8707
Os03g0805600	HannXRQ_Chr14g0435001	15.122	21.6783
Os03g0805600	HannXRQ_Chr14g0435011	22.439	17.2285
Os03g0805600	HannXRQ_Chr14g0435021	13.1707	10.7143
Os03g0805600	HannXRQ_Chr14g0435031	21.9512	16.9173
Os03g0805600	HannXRQ_Chr14g0435201	21.4634	14.7651
Os03g0805600	HannXRQ_Chr14g0435211	12.6829	10.4
Os03g0805600	HannXRQ_Chr14g0435281	20.9756	10.4116
Os03g0805600	HannXRQ_Chr14g0435291	12.6829	10.2362
Os03g0805600	HannXRQ_Chr14g0435311	24.878	19.6154
Os03g0805600	HannXRQ_Chr14g0435321	14.6341	11.9048
Os03g0805600	HannXRQ_Chr14g0436431	14.6341	18.2927
Os03g0805600	HannXRQ_Chr14g0437751	12.1951	12.1951
Os03g0805600	HannXRQ_Chr14g0437761	18.0488	20.5556
Os03g0805600	HannXRQ_Chr14g0437771	13.1707	9.64286
Os03g0805600	HannXRQ_Chr14g0437781	24.878	19.8444
Os03g0805600	HannXRQ_Chr14g0437811	16.5854	19.4286
Os03g0805600	HannXRQ_Chr14g0437821	23.4146	18.4615
Os03g0805600	HannXRQ_Chr14g0437831	16.5854	13.0268
Os03g0805600	HannXRQ_Chr14g0458101	37.0732	15.0198
Os03g0805700	HannXRQ_Chr03g0090341	22.7444	44
Os03g0805700	HannXRQ_Chr03g0090371	18.4211	36.7041
Os03g0805700	HannXRQ_Chr06g0179321	22.5564	47.2441
Os03g0805700	HannXRQ_Chr06g0179331	16.9173	46.1538
Os03g0805700	HannXRQ_Chr10g0278441	23.8722	48.659
Os03g0805700	HannXRQ_Chr10g0278451	19.5489	40.3101
Os03g0805700	HannXRQ_Chr14g0434611	16.9173	36.4372
Os03g0805700	HannXRQ_Chr14g0434621	22.1805	44.8669
Os03g0805700	HannXRQ_Chr14g0435001	12.0301	44.7552
Os03g0805700	HannXRQ_Chr14g0435011	23.1203	46.0674
Os03g0805700	HannXRQ_Chr14g0435021	18.609	39.2857
Os03g0805700	HannXRQ_Chr14g0435031	23.1203	46.2406
Os03g0805700	HannXRQ_Chr14g0435201	21.9925	39.2617
Os03g0805700	HannXRQ_Chr14g0435211	17.8571	38
Os03g0805700	HannXRQ_Chr14g0435281	22.1805	28.5714
Os03g0805700	HannXRQ_Chr14g0435291	18.609	38.9764
Os03g0805700	HannXRQ_Chr14g0435311	23.3083	47.6923
Os03g0805700	HannXRQ_Chr14g0435321	18.2331	38.4921
Os03g0805700	HannXRQ_Chr14g0436431	14.6617	47.561
Os03g0805700	HannXRQ_Chr14g0437751	13.9098	36.0976
Os03g0805700	HannXRQ_Chr14g0437761	14.0977	41.6667
Os03g0805700	HannXRQ_Chr14g0437771	21.9925	41.7857
Os03g0805700	HannXRQ_Chr14g0437781	23.4962	48.6381
Os03g0805700	HannXRQ_Chr14g0437811	20.4887	62.2857
Os03g0805700	HannXRQ_Chr14g0437821	24.2481	49.6154
Os03g0805700	HannXRQ_Chr14g0437831	19.7368	40.2299
Os03g0805700	HannXRQ_Chr14g0458101	38.3459	40.3162
Os03g0805900	HannXRQ_Chr03g0090341	40.7143	41.4545
Os03g0805900	HannXRQ_Chr03g0090371	2.5	2.62172
Os03g0805900	HannXRQ_Chr06g0179321	41.7857	46.063
Os03g0805900	HannXRQ_Chr06g0179331	2.85714	4.10256
Os03g0805900	HannXRQ_Chr10g0278441	43.9286	47.1264
Os03g0805900	HannXRQ_Chr10g0278451	2.5	2.71318
Os03g0805900	HannXRQ_Chr14g0434611	2.5	2.83401
Os03g0805900	HannXRQ_Chr14g0434621	40.7143	43.346
Os03g0805900	HannXRQ_Chr14g0435001	2.5	4.8951
Os03g0805900	HannXRQ_Chr14g0435011	43.2143	45.3184
Os03g0805900	HannXRQ_Chr14g0435021	2.14286	2.38095
Os03g0805900	HannXRQ_Chr14g0435031	42.8571	45.1128
Os03g0805900	HannXRQ_Chr14g0435201	40	37.5839
Os03g0805900	HannXRQ_Chr14g0435211	2.85714	3.2
Os03g0805900	HannXRQ_Chr14g0435281	40.3571	27.3608
Os03g0805900	HannXRQ_Chr14g0435291	2.85714	3.14961
Os03g0805900	HannXRQ_Chr14g0435311	43.2143	46.5385
Os03g0805900	HannXRQ_Chr14g0435321	2.5	2.77778
Os03g0805900	HannXRQ_Chr14g0436431	2.5	4.26829
Os03g0805900	HannXRQ_Chr14g0437751	4.64286	6.34146
Os03g0805900	HannXRQ_Chr14g0437761	26.0714	40.5556
Os03g0805900	HannXRQ_Chr14g0437771	8.57143	8.57143
Os03g0805900	HannXRQ_Chr14g0437781	45	49.0272
Os03g0805900	HannXRQ_Chr14g0437811	38.5714	61.7143
Os03g0805900	HannXRQ_Chr14g0437821	45.3571	48.8462
Os03g0805900	HannXRQ_Chr14g0437831	2.5	2.68199
Os03g0805900	HannXRQ_Chr14g0458101	41.4286	22.9249
Os03g0806300	HannXRQ_Chr03g0090341	18.2927	38.1818
Os03g0806300	HannXRQ_Chr03g0090371	14.6341	31.4607
Os03g0806300	HannXRQ_Chr06g0179321	18.8153	42.5197
Os03g0806300	HannXRQ_Chr06g0179331	13.7631	40.5128
Os03g0806300	HannXRQ_Chr10g0278441	19.1638	42.1456
Os03g0806300	HannXRQ_Chr10g0278451	14.1115	31.3953
Os03g0806300	HannXRQ_Chr14g0434611	13.2404	30.7692
Os03g0806300	HannXRQ_Chr14g0434621	17.9443	39.1635
Os03g0806300	HannXRQ_Chr14g0435001	8.88502	35.6643
Os03g0806300	HannXRQ_Chr14g0435011	19.338	41.573
Os03g0806300	HannXRQ_Chr14g0435021	15.1568	34.5238
Os03g0806300	HannXRQ_Chr14g0435031	19.5122	42.1053
Os03g0806300	HannXRQ_Chr14g0435201	18.4669	35.5705
Os03g0806300	HannXRQ_Chr14g0435211	13.2404	30.4
Os03g0806300	HannXRQ_Chr14g0435281	18.4669	25.6659
Os03g0806300	HannXRQ_Chr14g0435291	13.7631	31.1024
Os03g0806300	HannXRQ_Chr14g0435311	19.1638	42.3077
Os03g0806300	HannXRQ_Chr14g0435321	14.8084	33.7302
Os03g0806300	HannXRQ_Chr14g0436431	11.1498	39.0244
Os03g0806300	HannXRQ_Chr14g0437751	11.324	31.7073
Os03g0806300	HannXRQ_Chr14g0437761	10.9756	35
Os03g0806300	HannXRQ_Chr14g0437771	18.6411	38.2143
Os03g0806300	HannXRQ_Chr14g0437781	19.1638	42.8016
Os03g0806300	HannXRQ_Chr14g0437811	18.9895	62.2857
Os03g0806300	HannXRQ_Chr14g0437821	19.5122	43.0769
Os03g0806300	HannXRQ_Chr14g0437831	16.5505	36.3985
Os03g0806300	HannXRQ_Chr14g0458101	32.0557	36.3636
Os03g0806500	HannXRQ_Chr01g0021381	31.2292	32.7526
Os03g0806500	HannXRQ_Chr15g0495761	37.2093	38.6207
Os03g0806600	HannXRQ_Chr02g0054571	19.6507	17.5097
Os03g0806600	HannXRQ_Chr13g0397871	21.3974	19.1406
Os03g0806600	HannXRQ_Chr14g0438161	24.4541	20.8178
Os03g0806700	HannXRQ_Chr01g0002981	52.921	50.1629
Os03g0806700	HannXRQ_Chr03g0064191	15.8076	44.2308
Os03g0806700	HannXRQ_Chr04g0110431	22.3368	38.9222
Os03g0806700	HannXRQ_Chr04g0118901	47.7663	50.7299
Os03g0806700	HannXRQ_Chr10g0282291	57.0447	54.9669
Os03g0806700	HannXRQ_Chr10g0294431	51.5464	50.8475
Os03g0806800	HannXRQ_Chr04g0118911	46.875	48.3871
Os03g0806800	HannXRQ_Chr15g0492031	65.625	62.6866
Os03g0806900	HannXRQ_Chr03g0062131	65.0794	66.129
Os03g0806900	HannXRQ_Chr05g0142301	63.4921	64.5161
Os03g0806900	HannXRQ_Chr06g0179891	63.4921	64.5161
Os03g0806900	HannXRQ_Chr06g0182081	46.8254	72.8395
Os03g0807100	HannXRQ_Chr02g0057491	73.1707	70.4225
Os03g0807100	HannXRQ_Chr14g0437481	72.6829	70.7839
Os03g0807100	HannXRQ_Chr15g0495751	73.1707	70.7547
Os03g0807200	HannXRQ_Chr01g0021411	43.3333	45.2736
Os03g0807200	HannXRQ_Chr01g0024751	35.7143	33.0396
Os03g0807200	HannXRQ_Chr02g0054561	39.5238	37.8995
Os03g0807200	HannXRQ_Chr17g0556881	44.2857	48.4375
Os03g0807600	HannXRQ_Chr11g0343211	11.1111	32.2222
Os03g0807600	HannXRQ_Chr16g0524821	69.3487	52.924
Os03g0807600	HannXRQ_Chr17g0563031	69.7318	53.2164
Os03g0807700	HannXRQ_Chr01g0015811	49.6183	53.5714
Os03g0807700	HannXRQ_Chr01g0015821	54.4529	58.4699
Os03g0807800	HannXRQ_Chr16g0531281	45.2555	49.2063
Os03g0807900	HannXRQ_Chr16g0524491	45.1282	43.1373
Os03g0808100	HannXRQ_Chr04g0119891	80.3355	80.4104
Os03g0808100	HannXRQ_Chr16g0524501	81.8267	81.2211
Os03g0808300	HannXRQ_Chr01g0008631	48.5915	50.7353
Os03g0808300	HannXRQ_Chr05g0132091	36.2676	40.0778
Os03g0808300	HannXRQ_Chr10g0300061	33.0986	43.1193
Os03g0808300	HannXRQ_Chr10g0300071	45.7746	49.2424
Os03g0808600	HannXRQ_Chr01g0009221	69.7026	70.6215
Os03g0808600	HannXRQ_Chr02g0052311	63.9405	64.5403
Os03g0808600	HannXRQ_Chr03g0090731	65.7993	66.9187
Os03g0808600	HannXRQ_Chr05g0132041	67.8439	68.8679
Os03g0808600	HannXRQ_Chr10g0300091	68.2156	68.7266
Os03g0808600	HannXRQ_Chr13g0390741	67.658	60.066
Os03g0808900	HannXRQ_Chr13g0390751	71.2871	42.9594
Os03g0809000	HannXRQ_Chr15g0478661	43.0108	42.5532
Os03g0809100	HannXRQ_Chr09g0260941	61.7021	64.1593
Os03g0809100	HannXRQ_Chr09g0260951	64.6809	62.2951
Os03g0809200	HannXRQ_Chr03g0069071	26.5306	7.40741
Os03g0809200	HannXRQ_Chr11g0324881	26.5306	8
Os03g0809200	HannXRQ_Chr11g0338871	25.5102	7.16332
Os03g0809200	HannXRQ_Chr17g0563711	22.449	9.3617
Os03g0809300	HannXRQ_Chr05g0151831	15.4489	60.6557
Os03g0809400	HannXRQ_Chr04g0105601	11.9159	6.11511
Os03g0809700	HannXRQ_Chr13g0400271	48.6631	46.3497
Os03g0809800	HannXRQ_Chr10g0295051	33.6957	23.6641
Os03g0810100	HannXRQ_Chr03g0072551	39.2157	46.6667
Os03g0810300	HannXRQ_Chr01g0007971	57.3333	22.5131
Os03g0810600	HannXRQ_Chr01g0003161	56.3863	61.4601
Os03g0810600	HannXRQ_Chr04g0118751	58.0997	57.473
Os03g0810600	HannXRQ_Chr08g0233291	12.4611	60.1504
Os03g0810600	HannXRQ_Chr10g0291631	57.4766	63.0769
Os03g0810600	HannXRQ_Chr11g0339231	15.4206	51.8325
Os03g0810600	HannXRQ_Chr14g0437921	8.25545	36.5517
Os03g0810600	HannXRQ_Chr14g0446261	70.2492	69.5988
Os03g0810600	HannXRQ_Chr15g0472051	9.50156	44.8529
Os03g0810600	HannXRQ_Chr15g0472071	45.3271	55.8541
Os03g0810700	HannXRQ_Chr01g0003161	54.0404	18.1664
Os03g0810700	HannXRQ_Chr04g0118751	51.5152	15.7165
Os03g0810700	HannXRQ_Chr08g0233291	17.1717	25.5639
Os03g0810700	HannXRQ_Chr10g0291631	54.0404	18.2906
Os03g0810700	HannXRQ_Chr11g0339231	20.7071	21.466
Os03g0810700	HannXRQ_Chr14g0437921	16.1616	22.069
Os03g0810700	HannXRQ_Chr14g0446261	57.5758	17.5926
Os03g0810700	HannXRQ_Chr15g0472051	2.0202	2.94118
Os03g0810700	HannXRQ_Chr15g0472071	53.5354	20.3455
Os03g0810800	HannXRQ_Chr02g0053581	59.0747	59.7122
Os03g0810900	HannXRQ_Chr01g0008241	60.7317	61.2546
Os03g0810900	HannXRQ_Chr06g0176801	59.2683	58.9806
Os03g0810900	HannXRQ_Chr13g0395891	59.6341	60.5948
Os03g0811100	HannXRQ_Chr14g0453731	78.7798	76.8435
Os03g0811200	HannXRQ_Chr05g0146261	25.8211	28.0098
Os03g0811400	HannXRQ_Chr01g0008511	30.9701	34.874
Os03g0811500	HannXRQ_Chr04g0106191	33.4608	34.4488
Os03g0811500	HannXRQ_Chr06g0168121	32.1224	34.2857
Os03g0811500	HannXRQ_Chr09g0246241	29.2543	31.4815
Os03g0811550	HannXRQ_Chr06g0179521	41.1392	49.8084
Os03g0811600	HannXRQ_Chr11g0341781	76.4706	82.5397
Os03g0811700	HannXRQ_Chr07g0196181	57.6923	60
Os03g0811700	HannXRQ_Chr14g0453721	56.1538	58.4
Os03g0811800	HannXRQ_Chr06g0182851	30.6122	30.9278
Os03g0812000	HannXRQ_Chr14g0446691	65.7534	30.7036
Os03g0812200	HannXRQ_Chr01g0021501	20.3252	49.3421
Os03g0812200	HannXRQ_Chr17g0555651	38.2114	38.0054
Os03g0814600	HannXRQ_Chr17g0554911	36.4269	54.7038
Os03g0814600	HannXRQ_Chr17g0557971	36.4269	53.5836
Os03g0815100	HannXRQ_Chr02g0057551	37.3418	63.1016
Os03g0815100	HannXRQ_Chr02g0057591	42.0886	45.3925
Os03g0815100	HannXRQ_Chr07g0186441	43.9873	46.0265
Os03g0815100	HannXRQ_Chr07g0186481	43.6709	46.9388
Os03g0815100	HannXRQ_Chr07g0186771	41.7722	45.0512
Os03g0815200	HannXRQ_Chr04g0120771	78.4512	78.057
Os03g0815200	HannXRQ_Chr06g0170341	78.2828	77.8895
Os03g0815400	HannXRQ_Chr08g0231141	61.4286	64.5
Os03g0815700	HannXRQ_Chr01g0013601	14.9466	60.8696
Os03g0815700	HannXRQ_Chr06g0179611	74.7331	73.9437
Os03g0815700	HannXRQ_Chr06g0182441	66.548	64.0411
Os03g0815700	HannXRQ_Chr08g0230871	68.3274	65.9794
Os03g0815700	HannXRQ_Chr10g0286151	55.1601	72.77
Os03g0815700	HannXRQ_Chr10g0286171	70.8185	73.4317
Os03g0815700	HannXRQ_Chr10g0292901	67.6157	65.7439
Os03g0815700	HannXRQ_Chr16g0516281	72.9537	73.2143
Os03g0815900	HannXRQ_Chr07g0205051	54.4959	54.4959
Os03g0815900	HannXRQ_Chr08g0216851	54.4959	54.4959
Os03g0815900	HannXRQ_Chr09g0252621	50.4087	52.7066
Os03g0815900	HannXRQ_Chr14g0460591	52.861	55.4286
Os03g0816000	HannXRQ_Chr07g0204131	20.8531	10.4762
Os03g0816000	HannXRQ_Chr15g0493731	24.1706	12.8141
Os03g0816100	HannXRQ_Chr15g0463201	68.1818	48.2673
Os03g0816200	HannXRQ_Chr01g0012911	43.662	24.2188
Os03g0816200	HannXRQ_Chr02g0036461	43.662	24.2188
Os03g0816200	HannXRQ_Chr04g0102701	45.0704	25
Os03g0816200	HannXRQ_Chr04g0102711	45.0704	25.6
Os03g0816200	HannXRQ_Chr11g0338321	43.662	24.6032
Os03g0816400	HannXRQ_Chr01g0013321	40.6305	43.203
Os03g0816500	HannXRQ_Chr01g0029601	31.3953	25.2927
Os03g0816600	HannXRQ_Chr13g0419621	53.4056	52.8331
Os03g0816900	HannXRQ_Chr10g0287911	18.0087	16.8149
Os03g0816900	HannXRQ_Chr15g0463411	13.9394	23.994
Os03g0816900	HannXRQ_Chr16g0509711	16.0173	15.4038
Os03g0817000	HannXRQ_Chr10g0287911	15.8014	5.65885
Os03g0817000	HannXRQ_Chr15g0463411	12.8668	8.49478
Os03g0817000	HannXRQ_Chr16g0509711	14.8984	5.49542
Os03g0817100	HannXRQ_Chr16g0509781	45.4545	45.4545
Os03g0817500	HannXRQ_Chr10g0286661	37.6321	43.6275
Os03g0817500	HannXRQ_Chr10g0287791	44.186	50.3614
Os03g0817500	HannXRQ_Chr15g0463371	38.9006	44.878
Os03g0817800	HannXRQ_Chr08g0221921	48.3461	45.3461
Os03g0817800	HannXRQ_Chr17g0560861	49.1094	42.3246
Os03g0817900	HannXRQ_Chr08g0221921	57.3696	60.3819
Os03g0817900	HannXRQ_Chr17g0560861	58.5034	56.5789
Os03g0818000	HannXRQ_Chr04g0103751	30.2949	37.5415
Os03g0818100	HannXRQ_Chr08g0221971	55.684	48.4899
Os03g0818200	HannXRQ_Chr10g0310311	59.8802	61.7284
Os03g0818300	HannXRQ_Chr15g0496281	69.2308	70.3704
Os03g0818300	HannXRQ_Chr15g0496291	69.2308	70.3704
Os03g0818400	HannXRQ_Chr02g0051941	95.7747	95.7747
Os03g0818400	HannXRQ_Chr07g0195651	95.7747	95.7747
Os03g0818400	HannXRQ_Chr13g0399741	95.7747	95.7747
Os03g0818400	HannXRQ_Chr14g0454671	95.7747	95.7747
Os03g0818400	HannXRQ_Chr16g0523521	43.662	49.6
Os03g0819100	HannXRQ_Chr12g0367761	69.0671	69.1803
Os03g0819400	HannXRQ_Chr01g0010011	33.9901	23.3898
Os03g0819400	HannXRQ_Chr01g0026521	33.9901	25.3676
Os03g0819400	HannXRQ_Chr07g0196101	35.468	23.6066
Os03g0819400	HannXRQ_Chr11g0339081	36.9458	25.7732
Os03g0819400	HannXRQ_Chr14g0453821	38.4236	26.4407
Os03g0819600	HannXRQ_Chr15g0496871	53.6481	56.0538
Os03g0819600	HannXRQ_Chr15g0496881	49.7854	52.4887
Os03g0819600	HannXRQ_Chr15g0496901	49.7854	52.2523
Os03g0819700	HannXRQ_Chr07g0196121	1.53584	1.96507
Os03g0819700	HannXRQ_Chr08g0219991	10.9215	12.9555
Os03g0819700	HannXRQ_Chr14g0453801	12.4573	8.61865
Os03g0819700	HannXRQ_Chr14g0457611	12.7986	14.1509
Os03g0819900	HannXRQ_Chr01g0009781	92.9907	79.2829
Os03g0819900	HannXRQ_Chr05g0152321	92.5234	91.6667
Os03g0819900	HannXRQ_Chr06g0175901	92.5234	91.6667
Os03g0819900	HannXRQ_Chr08g0228191	92.5234	91.6667
Os03g0819900	HannXRQ_Chr13g0399051	85.9813	85.1852
Os03g0819900	HannXRQ_Chr14g0453761	91.5888	90.7407
Os03g0819900	HannXRQ_Chr14g0453971	91.1215	90.2778
Os03g0820100	HannXRQ_Chr05g0144141	67.7966	68.8336
Os03g0820700	HannXRQ_Chr08g0220301	42.562	42.2131
Os03g0820900	HannXRQ_Chr02g0044491	44.0928	43.0041
Os03g0820900	HannXRQ_Chr07g0201161	38.6076	36.166
Os03g0820900	HannXRQ_Chr14g0458231	38.3966	38.9722
Os03g0821100	HannXRQ_Chr08g0220411	88.906	88.7692
