Gene stable ID	Galdieria sulphuraria gene stable ID	%id. target Galdieria sulphuraria gene identical to query gene	%id. query gene identical to target Galdieria sulphuraria gene
Os05g0557600	Gasu_48230	26.1297	18.6536
Os05g0557700	Gasu_48230	16.4384	20.1964
Os05g0557800	Gasu_19000	21.6	20.1493
Os05g0558000	Gasu_36310	19.2771	31.8725
Os05g0558400	Gasu_03710	38.1418	39.196
Os05g0558900	Gasu_22380	41.1074	39.9023
Os05g0559900	Gasu_50340	13.7597	20.944
Os05g0560100	Gasu_33770	12.1265	11.6554
Os05g0561500	Gasu_31220	30.6397	34.4697
Os05g0562300	Gasu_29260	51.105	54.2522
Os05g0564100	Gasu_63430	26.3393	24.4813
Os05g0564200	Gasu_50930	40.7895	43.5088
Os05g0564400	Gasu_11810	66.3594	66.9767
Os05g0565000	Gasu_61420	53.9326	53.9326
Os05g0565500	Gasu_15760	42.3077	37.6068
Os05g0566200	Gasu_59160	13.9344	10.4082
Os05g0566400	Gasu_53060	34.9662	43.3962
Os05g0566500	Gasu_16220	39.4872	42.5414
Os05g0567300	Gasu_26130	27.5424	16.6667
Os05g0567400	Gasu_02760	29.1819	32.517
Os05g0567500	Gasu_60460	29.6552	34.6774
Os05g0568000	Gasu_26960	48.8327	46.1397
Os05g0568100	Gasu_34510	55.2326	59.0062
Os05g0568900	Gasu_53880	40.9611	38.4946
Os05g0569700	Gasu_02470	49.5816	38.9803
Os05g0570400	Gasu_02470	48.1054	48.0263
Os05g0571000	Gasu_43290	17.2203	36.414
Os05g0573200	Gasu_16070	63.835	59.5023
Os05g0573300	Gasu_02470	52.9605	52.9605
Os05g0573500	Gasu_57750	51.049	52.1429
Os05g0573700	Gasu_39250	42.5606	46.7681
Os05g0574300	Gasu_36540	56.5789	71.6667
Os05g0574300	Gasu_59660	56.5789	71.6667
Os05g0574300	Gasu_63250	56.5789	72.2689
Os05g0574500	Gasu_30740	72.8507	71.875
Os05g0574600	Gasu_26960	48.2692	46.1397
Os05g0575101	Gasu_46010	20.339	5.21739
Os05g0575300	Gasu_40580	29.3381	22.1323
Os05g0576300	Gasu_18820	16.3265	15.3846
Os05g0576300	Gasu_56630	15.7434	19.4245
Os05g0576800	Gasu_53060	35.3952	43.1866
Os05g0577700	Gasu_08840	23.3596	28.9902
Os05g0577700	Gasu_62740	20.9974	27.1186
Os05g0579100	Gasu_60460	23.3533	31.4516
Os05g0579800	Gasu_47390	23.3831	31.3333
Os05g0579900	Gasu_53260	2.98643	4.28016
Os05g0580500	Gasu_36710	22.5352	2.62295
Os05g0580800	Gasu_50760	14.3969	8.39002
Os05g0582300	Gasu_40500	37.4603	36.7601
Os05g0584600	Gasu_49400	17.5439	34.2466
Os05g0586600	Gasu_28760	24.507	14.4759
Os05g0586600	Gasu_43280	22.8169	12.0896
Os05g0587100	Gasu_15930	19.5519	25.6
Os05g0587300	Gasu_63090	5.58559	17.6136
Os05g0588100	Gasu_55430	21.1268	21.0526
Os05g0588700	Gasu_37180	18.8811	12.4424
Os05g0589200	Gasu_28760	16.3793	12.6456
Os05g0589200	Gasu_43280	18.319	12.6866
Os05g0590100	Gasu_17740	19.6246	17.8019
Os05g0591600	Gasu_22340	23.3083	17.3669
Os05g0592100	Gasu_05450	23.3161	32.7273
Os05g0592300	Gasu_21200	20.8029	26.0274
Os05g0592400	Gasu_15950	51.9266	49.2174
Os05g0592500	Gasu_57390	10.2597	10.4775
Os05g0592600	Gasu_32510	38.9395	38.8751
Os05g0593100	Gasu_32160	31.565	32.7824
Os05g0593800	Gasu_10340	49.26	54.8235
Os05g0593800	Gasu_20170	49.26	35.3566
Os05g0594200	Gasu_28220	31.5673	34.5411
Os05g0594700	Gasu_34640	22.4543	23.7898
Os05g0594800	Gasu_34820	18.3007	20.2166
Os05g0594900	Gasu_07120	41.4141	43.1579
Os05g0595100	Gasu_12030	37.8531	58.2609
Os05g0595400	Gasu_16250	35.5649	55.9211
Os05g0595400	Gasu_43480	36.4017	41.8269
Os05g0596600	Gasu_41540	21.3146	21.2946
Os05g0596700	Gasu_43080	26.4706	8.53081
Os06g0101300	Gasu_45150	11.5385	24.375
Os06g0103300	Gasu_31150	49.1489	52.8604
Os06g0103400	Gasu_54320	35.1515	45.6693
Os06g0103600	Gasu_10610	43.0712	41.6667
Os06g0104100	Gasu_61890	26.1589	25.5663
Os06g0105400	Gasu_17610	39.6364	41.6031
Os06g0105600	Gasu_35950	14.7107	6.37993
Os06g0106100	Gasu_57140	32.6087	44.1176
Os06g0107000	Gasu_44260	21.1111	31.6667
Os06g0107700	Gasu_25860	50.8287	51.9774
Os06g0108500	Gasu_13940	22.0657	11.5479
Os06g0109400	Gasu_20430	35.7143	39.3419
Os06g0109600	Gasu_21920	34.9794	21.9638
Os06g0109600	Gasu_34660	30.4527	27.0073
Os06g0111500	Gasu_02840	53.125	43.9655
Os06g0113800	Gasu_29630	37.9518	40.6452
Os06g0114650	Gasu_02740	14.7959	43.9394
Os06g0115300	Gasu_19770	47.2527	36.1345
Os06g0115400	Gasu_29070	17.6471	30.6667
Os06g0115500	Gasu_35130	60.0962	59.8086
Os06g0116300	Gasu_13070	31.2121	31.0241
Os06g0116800	Gasu_39280	35.7466	17.8935
Os06g0120732	Gasu_40560	83.9286	23.5392
Os06g0127300	Gasu_50310	7.82313	5.66502
Os06g0127900	Gasu_32100	63.1884	58.1333
Os06g0127900	Gasu_57540	64.9275	48.2759
Os06g0128300	Gasu_18250	45.4297	46.9014
Os06g0128400	Gasu_02790	32.4943	27.4662
Os06g0128500	Gasu_46370	28.2759	21.5789
Os06g0129100	Gasu_17830	30.5949	31.6716
Os06g0129100	Gasu_64050	14.4476	29.8246
Os06g0130000	Gasu_02260	33.2649	37.156
Os06g0130400	Gasu_16050	23.4317	29.0618
Os06g0130500	Gasu_31360	59.375	58.2822
Os06g0130900	Gasu_59640	76.9231	95.5882
Os06g0132400	Gasu_37430	41.2844	15.3584
Os06g0133000	Gasu_14030	21.3465	7.65607
Os06g0133800	Gasu_20090	56.9322	49.3606
Os06g0133800	Gasu_55180	41.5929	53.1073
Os06g0133900	Gasu_04180	51.0763	52.9412
Os06g0134000	Gasu_58960	52.3438	54.918
Os06g0134800	Gasu_25010	22.1945	21.8673
Os06g0135900	Gasu_10680	21.4559	8.51064
Os06g0135900	Gasu_11680	27.0115	11.5669
Os06g0135900	Gasu_36080	23.9464	16.3185
Os06g0135900	Gasu_61540	27.3946	10.6399
Os06g0136500	Gasu_00300	30.1205	17.8571
Os06g0136500	Gasu_50240	32.5301	20
Os06g0136600	Gasu_21490	63.2287	64.3836
Os06g0137300	Gasu_58590	24.0506	34.8624
Os06g0137500	Gasu_43850	27.0408	36.4261
Os06g0138000	Gasu_15890	23.3871	3.49819
Os06g0139700	Gasu_07940	22.508	21.148
Os06g0139900	Gasu_60610	46.3415	50.2203
Os06g0140100	Gasu_43880	33.2353	32.9446
Os06g0141166	Gasu_17780	24.9383	22.5951
Os06g0142050	Gasu_51200	17.8571	12.3967
Os06g0142700	Gasu_24930	25.974	19.3237
Os06g0142700	Gasu_41280	17.5325	17.0886
Os06g0142900	Gasu_42090	45.2915	12.5622
Os06g0143000	Gasu_29070	26.6667	30.2222
Os06g0143600	Gasu_30790	0	0
Os06g0143700	Gasu_23310	25.6716	27.2152
Os06g0143700	Gasu_35600	22.9851	26.3248
Os06g0143900	Gasu_55600	49.6141	50.1672
Os06g0146400	Gasu_63130	31.7204	52.6786
Os06g0151200	Gasu_06220	27	24.3243
Os06g0151300	Gasu_14580	42.6573	43.5714
Os06g0151600	Gasu_02350	30.0485	36.6142
Os06g0152100	Gasu_04300	38.1679	35.461
Os06g0152300	Gasu_19530	31.8043	37.4101
Os06g0152400	Gasu_19530	27.9661	23.741
Os06g0153800	Gasu_19040	51.2635	51.6364
Os06g0153900	Gasu_20060	33.2	39.1509
Os06g0154400	Gasu_05580	27.9793	13.7056
Os06g0154500	Gasu_30110	48.4925	47.5369
Os06g0154600	Gasu_16400	39.8551	11.0887
Os06g0154900	Gasu_38120	22.3485	13.4396
Os06g0154900	Gasu_42560	16.6667	16.73
Os06g0154900	Gasu_53230	18.1818	11.2676
Os06g0154900	Gasu_59040	20.8333	12.7315
Os06g0155600	Gasu_40430	31.1042	40.568
Os06g0156400	Gasu_43940	22.7092	17.757
Os06g0158000	Gasu_01790	37.561	35.3211
Os06g0158600	Gasu_13430	60.3015	60.9137
Os06g0159400	Gasu_34500	23.0233	17.338
Os06g0159600	Gasu_34500	21.3152	16.4623
Os06g0159725	Gasu_59640	84.8485	82.3529
Os06g0160001	Gasu_59640	95.5882	95.5882
Os06g0160100	Gasu_59640	58.0357	95.5882
Os06g0160700	Gasu_14030	19.9688	7.53828
Os06g0162600	Gasu_26060	38.7665	42.5121
Os06g0163500	Gasu_14550	24.4118	17.2917
Os06g0163600	Gasu_57200	36.3636	8.03571
Os06g0164100	Gasu_50270	71.118	64.1457
Os06g0165800	Gasu_64990	25.7692	13.4809
Os06g0167000	Gasu_24380	78.3186	37.4365
Os06g0167100	Gasu_41890	30.6897	31.6726
Os06g0167400	Gasu_47250	25.7525	28.5185
Os06g0167600	Gasu_27820	65.6	65.6
Os06g0168500	Gasu_13760	25.5738	20.6897
Os06g0168500	Gasu_52940	24.5902	19.7368
Os06g0168600	Gasu_24710	66.7076	66.7897
Os06g0168600	Gasu_63390	31.6953	40.0621
Os06g0169600	Gasu_07660	52.9412	10.158
Os06g0169600	Gasu_13780	51.7647	9.90991
Os06g0169600	Gasu_13800	52.9412	10.158
Os06g0169600	Gasu_37480	51.7647	9.88764
Os06g0169600	Gasu_52960	51.7647	9.90991
Os06g0169600	Gasu_52980	52.9412	10.1351
Os06g0170500	Gasu_51590	31.5353	41.5301
Os06g0171800	Gasu_06580	18.8797	23.5142
Os06g0171900	Gasu_34280	30.8534	28.7169
Os06g0171900	Gasu_52800	18.1619	24.5562
Os06g0173100	Gasu_47410	75.9907	77.4347
Os06g0174400	Gasu_06340	35.2941	33.1915
Os06g0174400	Gasu_11670	33.9367	28.5171
Os06g0175500	Gasu_07900	21.2281	18.2229
Os06g0175500	Gasu_56530	18.0702	15.9938
Os06g0175500	Gasu_61490	18.4211	16.1538
Os06g0175800	Gasu_38670	33.2632	41.5789
Os06g0176000	Gasu_27820	65.6	65.6
Os06g0176900	Gasu_38670	41.1458	41.5789
Os06g0177100	Gasu_27820	65.6	65.6
Os06g0178900	Gasu_15740	37.5489	37.6471
Os06g0179900	Gasu_03960	21.2314	17.8253
Os06g0179900	Gasu_31310	18.259	16.8627
Os06g0181400	Gasu_20160	8.53933	18.3575
Os06g0181500	Gasu_31560	21.7491	21.0702
Os06g0182100	Gasu_58890	27.8626	28.2946
Os06g0183100	Gasu_46530	13.0747	16.4855
Os06g0183900	Gasu_01830	19.4286	26.6667
Os06g0184400	Gasu_02120	9.34844	4.39414
Os06g0185900	Gasu_56810	29.4872	33.1731
Os06g0186900	Gasu_00660	64.7059	61.8474
Os06g0187100	Gasu_34160	23.6246	28.9683
Os06g0187200	Gasu_34330	42.0712	32.8283
Os06g0191200	Gasu_08530	22.7273	36.8664
Os06g0192500	Gasu_01870	33.0882	21.1268
Os06g0192600	Gasu_21910	83.3333	83.3333
Os06g0193000	Gasu_15540	31.25	36.5854
Os06g0194900	Gasu_03810	15.3465	14.8681
Os06g0195900	Gasu_41030	27.4368	12.1212
Os06g0196300	Gasu_06740	40.0922	42.6471
Os06g0196300	Gasu_21620	27.6498	36.5854
Os06g0196300	Gasu_37140	29.9539	40.625
Os06g0196600	Gasu_14230	51.6129	49.7925
Os06g0196900	Gasu_07100	32.1429	29.0323
Os06g0197550	Gasu_07100	27.7311	11.828
Os06g0197575	Gasu_07100	38.6364	6.09319
Os06g0198800	Gasu_47830	31.25	14.881
Os06g0199500	Gasu_05620	40.4545	45.1777
Os06g0203500	Gasu_21920	41.4966	15.7623
Os06g0203500	Gasu_34660	31.9728	17.1533
Os06g0204400	Gasu_08520	33.4426	9.59548
Os06g0204400	Gasu_53390	32.1311	24.8731
Os06g0206000	Gasu_14460	30.4615	29.0323
Os06g0207000	Gasu_22790	20.4204	30.6306
Os06g0208300	Gasu_39630	18.5567	5.24781
Os06g0208700	Gasu_64510	21.4286	8.16832
Os06g0210100	Gasu_09910	24.4019	21.7949
Os06g0210100	Gasu_10150	24.8804	21.8487
Os06g0210200	Gasu_22570	35.2018	33.7634
Os06g0214900	Gasu_20690	29.1971	33.7553
Os06g0215300	Gasu_08620	15.3734	16.3297
Os06g0215300	Gasu_10990	15.959	11.4256
Os06g0215300	Gasu_20270	8.19912	18.543
Os06g0215300	Gasu_25740	13.6164	17.9537
Os06g0215300	Gasu_29680	15.959	17.6948
Os06g0215400	Gasu_08620	14.2857	15.0855
Os06g0215400	Gasu_10990	16.7894	11.9497
Os06g0215400	Gasu_20270	7.8056	17.5497
Os06g0215400	Gasu_25740	12.5184	16.4093
Os06g0215400	Gasu_29680	14.7275	16.2338
Os06g0215500	Gasu_54250	44.757	45.9318
Os06g0215600	Gasu_54250	46.5241	45.6693
Os06g0215900	Gasu_54250	46.5789	46.4567
Os06g0216000	Gasu_54250	31.746	10.4987
Os06g0216200	Gasu_54250	47.3404	46.7192
Os06g0216300	Gasu_54250	40.1316	16.0105
Os06g0217500	Gasu_30730	22.7273	28.9474
Os06g0218000	Gasu_02210	39.2593	33.92
Os06g0218900	Gasu_40870	10.1449	4.75382
Os06g0219600	Gasu_29450	44.1176	45.4545
Os06g0219800	Gasu_32000	34.0909	44.4079
Os06g0221100	Gasu_09890	20.9239	16.7391
Os06g0222100	Gasu_25840	21.7172	23.3062
Os06g0222100	Gasu_55870	19.4444	19.1542
Os06g0222900	Gasu_32740	25.7036	16.6061
Os06g0225000	Gasu_19570	61.3402	63.2979
Os06g0225800	Gasu_30830	21.2121	32.3699
Os06g0225800	Gasu_49560	19.3182	27.7174
Os06g0225900	Gasu_49400	35.4223	29.6804
Os06g0226600	Gasu_30930	20.7254	23.5294
Os06g0226600	Gasu_52520	17.0984	20.122
Os06g0228950	Gasu_45270	3.44828	1.87354
Os06g0229000	Gasu_44770	32.4468	7.83055
Os06g0229066	Gasu_40260	52.7495	40.8517
Os06g0229200	Gasu_15520	10.3611	18.0328
Os06g0229200	Gasu_28490	12.7159	17.4194
Os06g0229200	Gasu_48510	12.5589	18.5185
Os06g0229800	Gasu_14030	19.5062	9.30507
Os06g0231300	Gasu_02170	29.8701	51.9774
Os06g0232600	Gasu_48410	19.4853	10.2317
Os06g0233400	Gasu_55670	34.4	43.2161
Os06g0233400	Gasu_61460	34.4	43.2161
Os06g0234100	Gasu_48430	40.7643	43.8356
Os06g0234200	Gasu_25940	47.907	51.7588
Os06g0235800	Gasu_49490	39.7004	35.1381
Os06g0236900	Gasu_43100	37.3494	13.1915
Os06g0237502	Gasu_33840	22.6384	12.9182
Os06g0237502	Gasu_60640	18.8925	11.7409
Os06g0237502	Gasu_61990	17.4267	16.042
Os06g0237900	Gasu_52580	15.8416	15.7635
Os06g0239000	Gasu_52890	12.6126	8.64198
Os06g0239000	Gasu_64020	32.4324	12.766
Os06g0242600	Gasu_58810	31.0526	21.2996
Os06g0245900	Gasu_05010	25.6471	17.44
Os06g0246500	Gasu_46140	50.2513	48.1928
Os06g0247500	Gasu_20900	53.0864	52.8998
Os06g0248200	Gasu_20150	25	13.3117
Os06g0249500	Gasu_09790	18.7359	17.8495
Os06g0249500	Gasu_40880	20.7675	8.45588
Os06g0252300	Gasu_45530	25.5018	22.0408
Os06g0255400	Gasu_01290	28.5714	28.4024
Os06g0256000	Gasu_52440	11.9332	6.18047
Os06g0256200	Gasu_42960	26.8707	36.7442
Os06g0256300	Gasu_46220	15.4525	15.4867
Os06g0256500	Gasu_20100	54.4688	51.3514
Os06g0256500	Gasu_55050	48.9039	52.8233
Os06g0257450	Gasu_32100	65.4867	59.2
Os06g0257450	Gasu_57540	66.9617	48.9224
Os06g0260500	Gasu_26960	36.4326	35.2941
Os06g0262800	Gasu_26960	42.1053	38.2353
Os06g0264300	Gasu_12640	36.0775	34.4907
Os06g0264700	Gasu_07030	30.2326	31.2
Os06g0265000	Gasu_31420	44.1624	46.6905
Os06g0269200	Gasu_11890	20.6186	2.09864
Os06g0273800	Gasu_27100	45	39.3204
Os06g0274000	Gasu_24270	27.2727	28.4211
Os06g0274200	Gasu_10460	43.3333	41.4013
Os06g0275900	Gasu_41270	13.4817	27.6139
Os06g0281400	Gasu_14190	24.5536	23.2313
Os06g0283400	Gasu_17740	21	22.7554
Os06g0297600	Gasu_43700	16.5563	7.28863
Os06g0298000	Gasu_03260	10.1604	3.78486
Os06g0298700	Gasu_32810	17.6623	20.4819
Os06g0299100	Gasu_32810	23.4043	23.1928
Os06g0299200	Gasu_32810	23.3108	20.7831
Os06g0299300	Gasu_32810	23.6364	23.494
Os06g0300000	Gasu_32810	20.5479	22.5904
Os06g0300200	Gasu_32810	25.4545	25.3012
Os06g0300600	Gasu_19820	19.3548	19.4332
Os06g0300800	Gasu_10490	15.4423	18.5921
Os06g0301000	Gasu_07260	29.2	31.0638
Os06g0301300	Gasu_59700	18.7773	7.19465
Os06g0305200	Gasu_53070	16.9492	18.997
Os06g0308000	Gasu_56370	23.6499	23.6499
Os06g0308800	Gasu_42310	20.2869	32.5658
Os06g0310200	Gasu_09220	19.2913	10.9497
Os06g0318200	Gasu_57410	22.2222	22.6087
Os06g0318600	Gasu_37410	22.8632	16.9036
Os06g0318700	Gasu_37100	26.9022	25.7143
Os06g0319600	Gasu_03250	41.8605	9.24658
Os06g0319700	Gasu_29510	56.4516	58.8235
Os06g0319800	Gasu_28110	17.6744	18.9055
Os06g0320100	Gasu_23920	18.9964	21.371
Os06g0320700	Gasu_14990	36.901	38.7584
Os06g0320850	Gasu_28020	29.6875	3.4296
Os06g0320900	Gasu_28020	12.3529	3.79061
Os06g0326400	Gasu_20900	37.6206	41.1248
Os06g0326700	Gasu_08390	24.1176	21.8085
Os06g0332400	Gasu_35500	15.3734	21.3415
Os06g0335101	Gasu_30380	22.807	5.88235
Os06g0338900	Gasu_62470	21.0989	20.6897
Os06g0340600	Gasu_17740	21.6549	19.0402
Os06g0342100	Gasu_31290	28.6765	27.2727
Os06g0342200	Gasu_37130	66.6667	70.5882
Os06g0343100	Gasu_45470	54.059	52.415
Os06g0345200	Gasu_04500	23.5808	25.8373
Os06g0345200	Gasu_21880	24.6725	19.7898
Os06g0345200	Gasu_47920	28.3843	30.5882
Os06g0345200	Gasu_56640	31.441	33.0275
Os06g0346300	Gasu_45590	36.0784	21.4953
Os06g0347100	Gasu_45590	32.6446	18.4579
Os06g0354500	Gasu_21670	41.3139	44.2188
Os06g0354500	Gasu_50940	40.5839	43.7107
Os06g0367100	Gasu_50970	29.3466	37.5354
Os06g0367900	Gasu_53060	35.9649	42.9769
Os06g0470800	Gasu_53500	23.5955	14.7368
Os06g0471100	Gasu_53500	5.07614	3.50877
Os06g0472000	Gasu_48450	34.9057	40.4372
Os06g0473100	Gasu_34360	20	14.4
Os06g0482200	Gasu_62970	28.125	33.3333
Os06g0483200	Gasu_60260	32.1244	8.14717
Os06g0484600	Gasu_04670	21.0843	39.3258
Os06g0486400	Gasu_55460	27.8499	31.5876
Os06g0486800	Gasu_34200	55.3191	53.6082
Os06g0486800	Gasu_60980	51.3298	54.6742
Os06g0486900	Gasu_34200	52.381	51.0309
Os06g0486900	Gasu_60980	48.9418	52.4079
Os06g0487900	Gasu_54260	14.1762	16.3355
Os06g0489200	Gasu_11940	15.2439	24.5902
Os06g0489500	Gasu_07230	4.46541	43.0303
Os06g0492000	Gasu_50190	17.7215	6.93069
Os06g0496000	Gasu_35960	18.8406	26.5849
Os06g0497350	Gasu_57340	26.5957	9.76562
Os06g0499301	Gasu_20210	15.109	10.4865
Os06g0499301	Gasu_22730	15.2648	14.3485
Os06g0499900	Gasu_57350	35.3306	41.0072
Os06g0502900	Gasu_27030	18.6508	20.6593
Os06g0503100	Gasu_34860	23.4568	17.5385
Os06g0505400	Gasu_00590	19.6721	16.1435
Os06g0506200	Gasu_43700	30.531	20.1166
Os06g0506600	Gasu_60520	50.7246	23.8095
Os06g0508700	Gasu_19620	18.1818	2.06718
Os06g0519400	Gasu_30270	8.24373	1.48579
Os06g0520600	Gasu_30270	15.3305	7.04134
Os06g0523900	Gasu_31480	36.1946	36.4553
Os06g0526700	Gasu_15930	24.0741	24.2667
Os06g0526800	Gasu_15930	24.1477	22.6667
Os06g0528600	Gasu_03150	21.1886	47.3988
Os06g0528600	Gasu_60030	37.7261	50
Os06g0528700	Gasu_49200	27.4227	30.3653
Os06g0529800	Gasu_20710	22.1429	29.7125
Os06g0535100	Gasu_45140	41.9244	53.0435
Os06g0538000	Gasu_47200	58.7814	58.6762
Os06g0542200	Gasu_01630	38.8889	50.3788
Os06g0546400	Gasu_09180	8.22511	5.70571
Os06g0547900	Gasu_12710	46.1538	58.8608
Os06g0548000	Gasu_38180	28.0778	26.8041
Os06g0551400	Gasu_11810	67.7419	68.3721
Os06g0553100	Gasu_27360	18.1319	9.79228
Os06g0553100	Gasu_29480	20.3297	7.38523
Os06g0554100	Gasu_45310	22.4335	20.3448
Os06g0555400	Gasu_53580	59.1304	50.3704
Os06g0555500	Gasu_12150	27.3897	28.7091
Os06g0558300	Gasu_05050	24.2958	27.112
Os06g0558700	Gasu_03250	10.6383	5.99315
Os06g0558766	Gasu_03250	47.8448	19.0068
Os06g0560400	Gasu_58890	31.9444	26.7442
Os06g0562600	Gasu_03580	66.729	66.4804
Os06g0563300	Gasu_44100	36.7089	11.4851
Os06g0563900	Gasu_29900	23.0608	23.0608
Os06g0564800	Gasu_12290	46.2963	10.5042
Os06g0566100	Gasu_08930	29.7945	25.2174
Os06g0566100	Gasu_27460	35.6164	28.2609
Os06g0566300	Gasu_52510	24.1645	25.4054
Os06g0566300	Gasu_57920	28.2776	33.5366
Os06g0568200	Gasu_38840	22.541	70.0637
Os06g0568200	Gasu_38850	50.2049	68.2451
Os06g0571400	Gasu_20560	36.5385	11.838
Os06g0574100	Gasu_09250	25.3012	6.36364
Os06g0574500	Gasu_32010	75.817	69.6697
Os06g0583400	Gasu_08740	50.7722	55.3684
Os06g0588900	Gasu_50370	36.5285	37.7005
Os06g0589300	Gasu_01810	25.7113	25.8201
Os06g0589300	Gasu_51260	22.6554	18.4867
Os06g0590301	Gasu_45210	41.25	40.6154
Os06g0590500	Gasu_13760	23.0519	18.8329
Os06g0590500	Gasu_52940	22.4026	18.1579
Os06g0592500	Gasu_12200	32.9032	38.0597
Os06g0593100	Gasu_62960	29.3296	31.9149
Os06g0598800	Gasu_26960	48.3622	46.1397
Os06g0598900	Gasu_03680	36.5497	41.806
Os06g0600100	Gasu_39320	77.5414	80.5897
Os06g0600301	Gasu_30740	65.0443	65.625
Os06g0602400	Gasu_11930	45.4545	35.2564
Os06g0602600	Gasu_05200	37.1212	38.8889
Os06g0602700	Gasu_38480	17.2577	18.1592
Os06g0602800	Gasu_08820	20.0957	11.5068
Os06g0602800	Gasu_25810	17.7034	7.82241
Os06g0602800	Gasu_29830	22.0096	8.8632
Os06g0602800	Gasu_48630	24.4019	10.9208
Os06g0602800	Gasu_53640	18.6603	7.15596
Os06g0603000	Gasu_19790	36.6782	35.0993
Os06g0603400	Gasu_00360	25.3846	22.9167
Os06g0603600	Gasu_57230	15.5932	23.8342
Os06g0603600	Gasu_60790	24.0678	28.9796
Os06g0606000	Gasu_10050	26.9316	25.8475
Os06g0607700	Gasu_08900	29.5058	30.5263
Os06g0607700	Gasu_48360	29.3605	29.1486
Os06g0607800	Gasu_37490	74.0648	73.1527
Os06g0608300	Gasu_54870	51.1535	50.6455
Os06g0608700	Gasu_01050	65.9218	66.2921
Os06g0608700	Gasu_39170	16.7598	62.5
Os06g0611900	Gasu_57790	0.788955	1.17994
Os06g0611900	Gasu_61820	65.4832	41.4482
Os06g0612200	Gasu_53010	28.692	3.09091
Os06g0612800	Gasu_04260	33.9181	29.8969
Os06g0612800	Gasu_12110	33.9181	27.8846
Os06g0614300	Gasu_55560	22.3752	25.5403
Os06g0617800	Gasu_14260	41.3437	40.7125
Os06g0618000	Gasu_33630	14.2857	17.378
Os06g0620600	Gasu_46710	27.3408	22.884
Os06g0622500	Gasu_55740	33.9474	19.4864
Os06g0628500	Gasu_03030	31.6327	12.367
Os06g0628500	Gasu_40850	36.0544	9.05209
Os06g0628500	Gasu_61020	34.3537	15.4908
Os06g0632200	Gasu_56660	23.2033	19.0878
Os06g0633500	Gasu_45150	29.0323	22.5
Os06g0634600	Gasu_24150	22.3947	26.2338
Os06g0635300	Gasu_01270	26.8041	24.0741
Os06g0636600	Gasu_47850	30.1508	14.2012
Os06g0637500	Gasu_07570	20.2572	26.5823
Os06g0638000	Gasu_04950	3.96135	25.7862
Os06g0639100	Gasu_59720	18.2904	24.2683
Os06g0641800	Gasu_57340	25.7143	5.27344
Os06g0643100	Gasu_07240	55.8824	55.3398
Os06g0643300	Gasu_36450	41.4634	41.2621
Os06g0643300	Gasu_48790	37.561	37.931
Os06g0643600	Gasu_28920	27.5	28.2776
Os06g0643700	Gasu_33960	27.6596	25.1208
Os06g0643800	Gasu_03810	14.1304	3.11751
Os06g0644200	Gasu_15740	36.8286	37.6471
Os06g0644600	Gasu_34970	27.464	26.0231
Os06g0644800	Gasu_10270	21.1409	20.7237
Os06g0645400	Gasu_38250	54.0636	40.6195
Os06g0645700	Gasu_10620	8.4507	1.75953
Os06g0645800	Gasu_10620	3.29545	8.5044
Os06g0645901	Gasu_10620	2.65487	2.6393
Os06g0646000	Gasu_36610	28.1159	29.3051
Os06g0646500	Gasu_52880	16	16.2162
Os06g0646600	Gasu_20940	16.4087	29.6089
Os06g0647200	Gasu_46530	10.8696	13.587
Os06g0649500	Gasu_16910	30.581	33.3333
Os06g0650100	Gasu_13790	77.7778	51.9651
Os06g0650100	Gasu_52970	77.7778	38.8889
Os06g0652000	Gasu_13440	37.2208	26.6667
Os06g0652200	Gasu_33960	28.1938	15.4589
Os06g0652550	Gasu_38120	27.1523	9.33941
Os06g0652550	Gasu_42560	20.5298	11.7871
Os06g0652550	Gasu_53230	19.8675	7.04225
Os06g0652550	Gasu_59040	27.1523	9.49074
Os06g0653800	Gasu_02950	39.6501	39.7661
Os06g0653900	Gasu_19310	56.5217	58.209
Os06g0655100	Gasu_01690	39.3365	46.1967
Os06g0655100	Gasu_15570	39.1785	45.0909
Os06g0656000	Gasu_22350	6.56566	13.7324
Os06g0658900	Gasu_32880	31.4356	29.1954
Os06g0660700	Gasu_34890	35.461	52.0833
Os06g0661400	Gasu_07900	31.2	11.747
Os06g0661400	Gasu_56530	24.8	9.62733
Os06g0661400	Gasu_61490	26.4	10.1538
Os06g0661600	Gasu_11130	64.1975	65
Os06g0662000	Gasu_58840	69.5161	46.645
Os06g0663400	Gasu_47850	29.2056	14.7929
Os06g0663600	Gasu_23830	36.5854	29.0698
Os06g0664100	Gasu_25120	44.8649	13.3226
Os06g0665000	Gasu_14370	39.1061	34.7395
Os06g0665500	Gasu_62890	27.0876	24.7672
Os06g0666600	Gasu_04650	54.6988	67.1598
Os06g0667500	Gasu_18530	53.8462	26.2032
Os06g0667600	Gasu_23250	40	41.5584
Os06g0668200	Gasu_00270	62.0948	51.2346
Os06g0669275	Gasu_21680	19.1011	12.2302
Os06g0669400	Gasu_40260	56.6568	60.4101
Os06g0670000	Gasu_62000	22.4515	22.4242
Os06g0670000	Gasu_65810	4.73301	21.1957
Os06g0670400	Gasu_03910	35.1812	43.1937
Os06g0670400	Gasu_57810	34.7548	42.6702
Os06g0670400	Gasu_66070	35.1812	43.1937
Os06g0670500	Gasu_03910	37.5887	55.4974
Os06g0670500	Gasu_57810	37.234	54.9738
