Gene stable ID	Trifolium pratense gene stable ID	%id. target Trifolium pratense gene identical to query gene	%id. query gene identical to target Trifolium pratense gene
Os05g0217700	Tp57577_TGAC_v2_gene657	2.20994	8
Os05g0217800	Tp57577_TGAC_v2_gene20462	25.0871	32.287
Os05g0217800	Tp57577_TGAC_v2_gene24485	29.2683	29.3706
Os05g0217800	Tp57577_TGAC_v2_gene27336	29.6167	29.4118
Os05g0217800	Tp57577_TGAC_v2_gene38105	28.5714	26.7101
Os05g0217800	Tp57577_TGAC_v2_gene38222	26.1324	15.6904
Os05g0217800	Tp57577_TGAC_v2_gene38231	27.5261	9.97475
Os05g0217800	Tp57577_TGAC_v2_gene38240	29.6167	26.3158
Os05g0217800	Tp57577_TGAC_v2_gene7680	0.348432	0.478469
Os05g0217800	Tp57577_TGAC_v2_gene9162	26.4808	11.6743
Os05g0217800	Tp57577_TGAC_v2_gene9181	26.8293	13.3913
Os05g0217800	Tp57577_TGAC_v2_gene9184	26.8293	12.8763
Os05g0218400	Tp57577_TGAC_v2_gene10039	27.8519	63.0872
Os05g0219800	Tp57577_TGAC_v2_gene17686	53.3927	52.9801
Os05g0219900	Tp57577_TGAC_v2_gene36626	50.6431	51.2195
Os05g0220100	Tp57577_TGAC_v2_gene25077	58.1662	61.5152
Os05g0220300	Tp57577_TGAC_v2_gene11675	21.3415	20.7101
Os05g0220300	Tp57577_TGAC_v2_gene11763	21.9512	21.3018
Os05g0220300	Tp57577_TGAC_v2_gene30905	14.6341	12.2449
Os05g0220600	Tp57577_TGAC_v2_gene12017	53.9855	53.0249
Os05g0220900	Tp57577_TGAC_v2_gene11929	31.6239	33.0357
Os05g0221400	Tp57577_TGAC_v2_gene1376	70.7071	32.5581
Os05g0221900	Tp57577_TGAC_v2_gene20462	20.1893	28.6996
Os05g0221900	Tp57577_TGAC_v2_gene24485	21.7666	24.1259
Os05g0221900	Tp57577_TGAC_v2_gene27336	20.5047	22.4914
Os05g0221900	Tp57577_TGAC_v2_gene38105	20.5047	21.1726
Os05g0221900	Tp57577_TGAC_v2_gene38222	21.1356	14.0167
Os05g0221900	Tp57577_TGAC_v2_gene38231	22.082	8.83838
Os05g0221900	Tp57577_TGAC_v2_gene38240	21.4511	21.0526
Os05g0221900	Tp57577_TGAC_v2_gene7680	0.630915	0.956938
Os05g0221900	Tp57577_TGAC_v2_gene9162	21.1356	10.2919
Os05g0221900	Tp57577_TGAC_v2_gene9181	21.4511	11.8261
Os05g0221900	Tp57577_TGAC_v2_gene9184	21.1356	11.204
Os05g0222200	Tp57577_TGAC_v2_gene13747	56.8571	62.1875
Os05g0222200	Tp57577_TGAC_v2_gene13750	59.5714	59.7421
Os05g0222200	Tp57577_TGAC_v2_gene18243	32.1429	44.1176
Os05g0222200	Tp57577_TGAC_v2_gene18247	29.7143	40.4669
Os05g0222200	Tp57577_TGAC_v2_gene18250	39.7143	40.1154
Os05g0223000	Tp57577_TGAC_v2_gene1416	41.7989	31.8548
Os05g0223000	Tp57577_TGAC_v2_gene28537	27.5132	49.5238
Os05g0223100	Tp57577_TGAC_v2_gene16216	25.4902	13.1313
Os05g0223100	Tp57577_TGAC_v2_gene31112	26.4706	10.3448
Os05g0223100	Tp57577_TGAC_v2_gene5878	14.7059	15.7895
Os05g0223200	Tp57577_TGAC_v2_gene19416	47.1154	30.4348
Os05g0223200	Tp57577_TGAC_v2_gene19421	46.1538	36.9231
Os05g0223200	Tp57577_TGAC_v2_gene36175	45.1923	20.3463
Os05g0223200	Tp57577_TGAC_v2_gene38195	42.3077	23.1579
Os05g0223300	Tp57577_TGAC_v2_gene19416	43.1373	27.3292
Os05g0223300	Tp57577_TGAC_v2_gene19421	40.1961	31.5385
Os05g0223300	Tp57577_TGAC_v2_gene36175	44.1176	19.4805
Os05g0223300	Tp57577_TGAC_v2_gene38195	42.1569	22.6316
Os05g0224700	Tp57577_TGAC_v2_gene28896	43.8095	51.1111
Os05g0224800	Tp57577_TGAC_v2_gene31310	57.3718	16.776
Os05g0227700	Tp57577_TGAC_v2_gene1330	68.8091	71.0938
Os05g0228000	Tp57577_TGAC_v2_gene11195	27.2222	60.4938
Os05g0228000	Tp57577_TGAC_v2_gene24752	50	54.0541
Os05g0228000	Tp57577_TGAC_v2_gene24753	51.3889	56.0606
Os05g0228000	Tp57577_TGAC_v2_gene27885	19.7222	44.9367
Os05g0228000	Tp57577_TGAC_v2_gene34422	13.0556	63.5135
Os05g0228000	Tp57577_TGAC_v2_gene39490	22.2222	37.2093
Os05g0228000	Tp57577_TGAC_v2_gene7243	29.4444	41.5686
Os05g0228400	Tp57577_TGAC_v2_gene23488	34.2169	41.1594
Os05g0228400	Tp57577_TGAC_v2_gene37167	33.494	41.6168
Os05g0228400	Tp57577_TGAC_v2_gene6023	20.241	57.931
Os05g0229475	Tp57577_TGAC_v2_gene1630	57.1429	5.80552
Os05g0230600	Tp57577_TGAC_v2_gene1335	60.6673	61.0376
Os05g0230700	Tp57577_TGAC_v2_gene23467	53.3074	45.5149
Os05g0230700	Tp57577_TGAC_v2_gene37237	58.7549	46.1774
Os05g0230900	Tp57577_TGAC_v2_gene1354	70.1031	58.2857
Os05g0230900	Tp57577_TGAC_v2_gene23452	80.4124	68.2216
Os05g0230900	Tp57577_TGAC_v2_gene28830	70.4467	59.0778
Os05g0231700	Tp57577_TGAC_v2_gene15209	25.7962	52.2581
Os05g0231700	Tp57577_TGAC_v2_gene24533	29.9363	54.023
Os05g0231700	Tp57577_TGAC_v2_gene24545	42.9936	52.5292
Os05g0232200	Tp57577_TGAC_v2_gene35458	20.1389	16.0517
Os05g0232500	Tp57577_TGAC_v2_gene18534	13.4904	74.1176
Os05g0232500	Tp57577_TGAC_v2_gene22144	11.7773	62.5
Os05g0232500	Tp57577_TGAC_v2_gene26255	24.6253	24.7312
Os05g0232500	Tp57577_TGAC_v2_gene38944	34.2612	26.8456
Os05g0232500	Tp57577_TGAC_v2_gene38960	30.1927	32.2654
Os05g0232500	Tp57577_TGAC_v2_gene38975	34.4754	17.019
Os05g0232500	Tp57577_TGAC_v2_gene39007	33.6188	41.4248
Os05g0232500	Tp57577_TGAC_v2_gene39009	33.1906	39.5408
Os05g0232500	Tp57577_TGAC_v2_gene39021	25.0535	51.3158
Os05g0232500	Tp57577_TGAC_v2_gene40091	40.6852	25.1989
Os05g0232500	Tp57577_TGAC_v2_gene5070	38.9722	35
Os05g0232500	Tp57577_TGAC_v2_gene9731	25.2677	34.104
Os05g0232800	Tp57577_TGAC_v2_gene25056	7.27273	22.2222
Os05g0235300	Tp57577_TGAC_v2_gene8301	39.432	71.8404
Os05g0235450	Tp57577_TGAC_v2_gene13015	13.3929	16.4835
Os05g0235450	Tp57577_TGAC_v2_gene13078	47.3214	22.3629
Os05g0235600	Tp57577_TGAC_v2_gene13411	12	6.84932
Os05g0235600	Tp57577_TGAC_v2_gene13417	64.8	23.5465
Os05g0235600	Tp57577_TGAC_v2_gene13422	49.6	32.6316
Os05g0235600	Tp57577_TGAC_v2_gene13423	0	0
Os05g0235600	Tp57577_TGAC_v2_gene20375	27.2	22.6667
Os05g0235600	Tp57577_TGAC_v2_gene22744	48.8	11.5312
Os05g0235600	Tp57577_TGAC_v2_gene27389	32.8	14.1379
Os05g0235600	Tp57577_TGAC_v2_gene30429	38.4	12.3711
Os05g0235600	Tp57577_TGAC_v2_gene6571	60	20.7756
Os05g0235701	Tp57577_TGAC_v2_gene20285	56.4356	17.5385
Os05g0235701	Tp57577_TGAC_v2_gene23215	55.4455	15.1762
Os05g0235800	Tp57577_TGAC_v2_gene22262	8.79518	57.9365
Os05g0235800	Tp57577_TGAC_v2_gene27603	8.6747	53.7313
Os05g0235800	Tp57577_TGAC_v2_gene32248	7.59036	64.9485
Os05g0235800	Tp57577_TGAC_v2_gene39581	4.57831	66.6667
Os05g0235800	Tp57577_TGAC_v2_gene6256	73.3735	71.6471
Os05g0237100	Tp57577_TGAC_v2_gene13460	68.0203	25.7198
Os05g0237100	Tp57577_TGAC_v2_gene13474	23.8579	11.3253
Os05g0237200	Tp57577_TGAC_v2_gene4743	42.1053	34.4498
Os05g0237400	Tp57577_TGAC_v2_gene28375	48.7805	54.1586
Os05g0237400	Tp57577_TGAC_v2_gene3604	55.5749	50.9585
Os05g0237800	Tp57577_TGAC_v2_gene25533	51.5351	51.31
Os05g0238200	Tp57577_TGAC_v2_gene16821	69.2521	81.1688
Os05g0238200	Tp57577_TGAC_v2_gene19375	73.6842	83.3856
Os05g0238200	Tp57577_TGAC_v2_gene31523	41.2742	71.2919
Os05g0238200	Tp57577_TGAC_v2_gene4696	65.374	76.129
Os05g0238200	Tp57577_TGAC_v2_gene7481	63.4349	91.2351
Os05g0238400	Tp57577_TGAC_v2_gene30941	30.4721	37.1728
Os05g0238400	Tp57577_TGAC_v2_gene37939	24.8927	30.2083
Os05g0241000	Tp57577_TGAC_v2_gene15931	23.1689	36.5566
Os05g0241000	Tp57577_TGAC_v2_gene26020	6.72646	29.8013
Os05g0241000	Tp57577_TGAC_v2_gene2672	31.988	31.8927
Os05g0241000	Tp57577_TGAC_v2_gene32551	26.009	32.342
Os05g0241000	Tp57577_TGAC_v2_gene50	8.07175	29.0323
Os05g0241000	Tp57577_TGAC_v2_gene7321	5.8296	29.5455
Os05g0241100	Tp57577_TGAC_v2_gene10087	6.21118	4.73934
Os05g0241100	Tp57577_TGAC_v2_gene30745	61.4907	17.4757
Os05g0241200	Tp57577_TGAC_v2_gene19915	69.802	69.9752
Os05g0241400	Tp57577_TGAC_v2_gene7011	46.6667	47.9452
Os05g0242000	Tp57577_TGAC_v2_gene25369	29.7297	29.0749
Os05g0243100	Tp57577_TGAC_v2_gene22469	46.6667	11.8143
Os05g0243200	Tp57577_TGAC_v2_gene22469	26.875	9.07173
Os05g0243300	Tp57577_TGAC_v2_gene22469	71.2042	28.692
Os05g0244500	Tp57577_TGAC_v2_gene10512	21.1429	50.4545
Os05g0244500	Tp57577_TGAC_v2_gene2193	43.8095	51.6854
Os05g0244500	Tp57577_TGAC_v2_gene28473	16.381	56.5789
Os05g0244500	Tp57577_TGAC_v2_gene28485	14.4762	59.375
Os05g0244500	Tp57577_TGAC_v2_gene28709	51.2381	55.6936
Os05g0244500	Tp57577_TGAC_v2_gene28711	50.0952	52.7054
Os05g0244500	Tp57577_TGAC_v2_gene31688	56.9524	59.2079
Os05g0244500	Tp57577_TGAC_v2_gene31731	13.5238	51.0791
Os05g0244500	Tp57577_TGAC_v2_gene6021	12.1905	48.855
Os05g0244700	Tp57577_TGAC_v2_gene7955	57.9412	57.2674
Os05g0245300	Tp57577_TGAC_v2_gene27502	32.0988	34.8993
Os05g0246600	Tp57577_TGAC_v2_gene26933	1.31579	2.88066
Os05g0246600	Tp57577_TGAC_v2_gene29329	5.82707	6.48536
Os05g0247900	Tp57577_TGAC_v2_gene29256	57.7103	55.0111
Os05g0251400	Tp57577_TGAC_v2_gene6147	30.4196	41.6268
Os05g0251500	Tp57577_TGAC_v2_gene21803	82.8571	82.8571
Os05g0251500	Tp57577_TGAC_v2_gene37229	54.2857	55.8824
Os05g0252801	Tp57577_TGAC_v2_gene21816	35.6808	21.7765
Os05g0252801	Tp57577_TGAC_v2_gene30347	31.4554	18.9802
Os05g0252801	Tp57577_TGAC_v2_gene34592	35.6808	23.0303
Os05g0252801	Tp57577_TGAC_v2_gene35175	10.3286	25.5814
Os05g0252801	Tp57577_TGAC_v2_gene3962	32.8638	38.0435
Os05g0252801	Tp57577_TGAC_v2_gene40358	41.3146	16.7939
Os05g0252801	Tp57577_TGAC_v2_gene40860	24.4131	23.8532
Os05g0252801	Tp57577_TGAC_v2_gene4321	28.6385	14.5933
Os05g0252801	Tp57577_TGAC_v2_gene468	24.8826	21.1155
Os05g0252801	Tp57577_TGAC_v2_gene7120	24.8826	33.9744
Os05g0252801	Tp57577_TGAC_v2_gene8625	36.1502	19.0123
Os05g0255600	Tp57577_TGAC_v2_gene21543	73.4783	73.7991
Os05g0255800	Tp57577_TGAC_v2_gene2167	44.9153	28.6486
Os05g0256100	Tp57577_TGAC_v2_gene12993	14.9144	14.455
Os05g0256100	Tp57577_TGAC_v2_gene13161	5.13447	7.80669
Os05g0256350	Tp57577_TGAC_v2_gene25056	7.5	22.9167
Os05g0256500	Tp57577_TGAC_v2_gene24393	50.3937	31.1284
Os05g0256500	Tp57577_TGAC_v2_gene36547	52.5984	32.3957
Os05g0257100	Tp57577_TGAC_v2_gene12993	16.5766	21.8009
Os05g0257100	Tp57577_TGAC_v2_gene13161	9.72973	20.0744
Os05g0258400	Tp57577_TGAC_v2_gene24393	51.9006	34.5331
Os05g0258400	Tp57577_TGAC_v2_gene36547	52.6316	34.9176
Os05g0261700	Tp57577_TGAC_v2_gene12993	15.0206	17.2986
Os05g0261700	Tp57577_TGAC_v2_gene13161	7.40741	13.3829
Os05g0263100	Tp57577_TGAC_v2_gene24393	50.2434	50.1946
Os05g0263100	Tp57577_TGAC_v2_gene36547	51.4119	51.2124
Os05g0264200	Tp57577_TGAC_v2_gene15168	37.7734	38.7755
Os05g0264200	Tp57577_TGAC_v2_gene15169	16.501	40.4878
Os05g0267800	Tp57577_TGAC_v2_gene23668	38.5159	34.3849
Os05g0269200	Tp57577_TGAC_v2_gene19732	38.3459	38.0597
Os05g0269200	Tp57577_TGAC_v2_gene31199	46.3659	49.8652
Os05g0269200	Tp57577_TGAC_v2_gene37021	31.3283	41.5282
Os05g0269200	Tp57577_TGAC_v2_gene4640	45.8647	47.4093
Os05g0269500	Tp57577_TGAC_v2_gene6715	44.3213	43.6562
Os05g0270000	Tp57577_TGAC_v2_gene17870	47.5472	51.0121
Os05g0270200	Tp57577_TGAC_v2_gene25035	34.9892	46.8208
Os05g0270400	Tp57577_TGAC_v2_gene20664	34.4	19.1964
Os05g0270400	Tp57577_TGAC_v2_gene26967	37.6	27.0115
Os05g0270500	Tp57577_TGAC_v2_gene27917	38.5135	49.5652
Os05g0270500	Tp57577_TGAC_v2_gene5849	55.4054	54.3046
Os05g0270800	Tp57577_TGAC_v2_gene17170	60.1476	53.7954
Os05g0270800	Tp57577_TGAC_v2_gene24522	58.6716	52.4752
Os05g0271300	Tp57577_TGAC_v2_gene10756	33.4385	30.9038
Os05g0271300	Tp57577_TGAC_v2_gene1198	42.2713	38.9535
Os05g0271300	Tp57577_TGAC_v2_gene13409	41.6404	46.3158
Os05g0271900	Tp57577_TGAC_v2_gene9348	39.7541	41.1017
Os05g0272200	Tp57577_TGAC_v2_gene27298	61.8421	55.6213
Os05g0272200	Tp57577_TGAC_v2_gene40493	11.4035	64.1975
Os05g0272800	Tp57577_TGAC_v2_gene27298	55.8767	57.1992
Os05g0272800	Tp57577_TGAC_v2_gene40493	10.2119	65.4321
Os05g0272900	Tp57577_TGAC_v2_gene1149	32.5792	48.6486
Os05g0272900	Tp57577_TGAC_v2_gene13442	52.9412	27.2093
Os05g0272900	Tp57577_TGAC_v2_gene4187	33.9367	37.1287
Os05g0272900	Tp57577_TGAC_v2_gene4616	47.9638	50.4762
Os05g0272900	Tp57577_TGAC_v2_gene7470	24.4344	55.102
Os05g0273800	Tp57577_TGAC_v2_gene1641	54.0785	29.3443
Os05g0273800	Tp57577_TGAC_v2_gene1645	56.7976	36.7906
Os05g0273800	Tp57577_TGAC_v2_gene1648	56.4955	32.8647
Os05g0273800	Tp57577_TGAC_v2_gene1668	56.1934	58.125
Os05g0273800	Tp57577_TGAC_v2_gene17715	41.6918	43.6709
Os05g0273800	Tp57577_TGAC_v2_gene3198	58.006	54.7009
Os05g0274200	Tp57577_TGAC_v2_gene26764	70.0637	70.2128
Os05g0274300	Tp57577_TGAC_v2_gene28325	39.5288	39.0181
Os05g0274300	Tp57577_TGAC_v2_gene29151	34.2932	38.0814
Os05g0274900	Tp57577_TGAC_v2_gene26951	78.4314	86.9565
Os05g0274900	Tp57577_TGAC_v2_gene27314	89.2157	89.2157
Os05g0275000	Tp57577_TGAC_v2_gene20572	49.8108	47.3621
Os05g0275100	Tp57577_TGAC_v2_gene34687	39.1906	42.6914
Os05g0275600	Tp57577_TGAC_v2_gene30177	33.1707	33.4975
Os05g0275700	Tp57577_TGAC_v2_gene14821	71.0526	72.973
Os05g0276100	Tp57577_TGAC_v2_gene12512	61.7722	59.2953
Os05g0276100	Tp57577_TGAC_v2_gene8417	65.3165	63.3907
Os05g0276500	Tp57577_TGAC_v2_gene26370	59.6078	59.375
Os05g0277000	Tp57577_TGAC_v2_gene26370	61.2903	59.375
Os05g0277300	Tp57577_TGAC_v2_gene2425	64.7564	76.6102
Os05g0277500	Tp57577_TGAC_v2_gene3056	60.6335	60.9091
Os05g0277500	Tp57577_TGAC_v2_gene34900	69.6833	70.6422
Os05g0277500	Tp57577_TGAC_v2_gene35722	63.8009	65.5814
Os05g0279300	Tp57577_TGAC_v2_gene12542	37.594	15.3374
Os05g0279400	Tp57577_TGAC_v2_gene4074	45.6038	45.2326
Os05g0279600	Tp57577_TGAC_v2_gene24830	2.27273	1.79641
Os05g0279600	Tp57577_TGAC_v2_gene24874	71.2121	74.6032
Os05g0279900	Tp57577_TGAC_v2_gene30808	66.3492	43.9076
Os05g0279900	Tp57577_TGAC_v2_gene31244	57.7778	68.4211
Os05g0280200	Tp57577_TGAC_v2_gene24575	40.1961	85.4167
Os05g0280500	Tp57577_TGAC_v2_gene30415	18.9944	38.6364
Os05g0280500	Tp57577_TGAC_v2_gene31754	40.9683	40.146
Os05g0280700	Tp57577_TGAC_v2_gene12951	54.6605	56.0803
Os05g0280700	Tp57577_TGAC_v2_gene6912	55.5811	55.0114
Os05g0286100	Tp57577_TGAC_v2_gene5581	27.673	26.9939
Os05g0287800	Tp57577_TGAC_v2_gene13636	69.0096	61.0169
Os05g0287800	Tp57577_TGAC_v2_gene17900	67.4121	60.8069
Os05g0289400	Tp57577_TGAC_v2_gene1282	41.7704	65.6522
Os05g0289400	Tp57577_TGAC_v2_gene1318	42.1853	11.597
Os05g0289400	Tp57577_TGAC_v2_gene18464	13.6929	47.8261
Os05g0289400	Tp57577_TGAC_v2_gene19449	11.8949	49.711
Os05g0289400	Tp57577_TGAC_v2_gene19475	9.40526	51.5152
Os05g0289400	Tp57577_TGAC_v2_gene22647	20.4703	59.6774
Os05g0289400	Tp57577_TGAC_v2_gene27021	4.426	46.3768
Os05g0289400	Tp57577_TGAC_v2_gene38729	5.94744	47.2527
Os05g0289400	Tp57577_TGAC_v2_gene38797	8.43707	59.2233
Os05g0289400	Tp57577_TGAC_v2_gene6076	29.184	63.1737
Os05g0289400	Tp57577_TGAC_v2_gene6708	55.6017	69.3103
Os05g0290300	Tp57577_TGAC_v2_gene32752	46.4115	13.5286
Os05g0291700	Tp57577_TGAC_v2_gene23627	49.4949	45.4545
Os05g0292200	Tp57577_TGAC_v2_gene27370	16.7513	59.4595
Os05g0292200	Tp57577_TGAC_v2_gene6857	36.0406	43.2927
Os05g0292800	Tp57577_TGAC_v2_gene22204	37.5	23.5955
Os05g0292800	Tp57577_TGAC_v2_gene34843	31.25	39.3258
Os05g0294600	Tp57577_TGAC_v2_gene24441	6.07662	57.5
Os05g0294600	Tp57577_TGAC_v2_gene24468	41.0832	43.4358
Os05g0295100	Tp57577_TGAC_v2_gene9024	48.7952	47.6471
Os05g0295200	Tp57577_TGAC_v2_gene6253	19.403	9.35252
Os05g0295300	Tp57577_TGAC_v2_gene28948	0	0
Os05g0295300	Tp57577_TGAC_v2_gene34613	52.4324	4.10495
Os05g0295700	Tp57577_TGAC_v2_gene23817	37.7551	6.13599
Os05g0295800	Tp57577_TGAC_v2_gene6148	65.8228	66.1017
Os05g0295900	Tp57577_TGAC_v2_gene8757	27.7778	38.2215
Os05g0297400	Tp57577_TGAC_v2_gene18864	39.7306	36.9906
Os05g0297900	Tp57577_TGAC_v2_gene37295	88.3333	70.354
Os05g0298200	Tp57577_TGAC_v2_gene17071	51.0319	41.4634
Os05g0298200	Tp57577_TGAC_v2_gene21077	52.9081	42.2156
Os05g0298200	Tp57577_TGAC_v2_gene22434	50.0938	40.2108
Os05g0299200	Tp57577_TGAC_v2_gene10421	31.8548	33.4038
Os05g0299300	Tp57577_TGAC_v2_gene7746	59.7015	12.3267
Os05g0300700	Tp57577_TGAC_v2_gene27300	20.9756	24.7601
Os05g0300700	Tp57577_TGAC_v2_gene32439	26.9919	27.6206
Os05g0300700	Tp57577_TGAC_v2_gene32468	18.6992	21.8631
Os05g0300700	Tp57577_TGAC_v2_gene36283	9.26829	12.1795
Os05g0300700	Tp57577_TGAC_v2_gene8256	18.2114	26.7943
Os05g0301500	Tp57577_TGAC_v2_gene38095	61.626	61.526
Os05g0301500	Tp57577_TGAC_v2_gene38474	14.9593	40.3509
Os05g0301600	Tp57577_TGAC_v2_gene10770	50.303	45.8564
Os05g0301600	Tp57577_TGAC_v2_gene14320	40.6061	42.4051
Os05g0301700	Tp57577_TGAC_v2_gene27478	21.7105	64.7059
Os05g0301700	Tp57577_TGAC_v2_gene7515	79.6053	82.8767
Os05g0302300	Tp57577_TGAC_v2_gene22902	46.344	43.3526
Os05g0302300	Tp57577_TGAC_v2_gene6205	42.8424	39.4687
Os05g0302600	Tp57577_TGAC_v2_gene6761	49.2188	43.0034
Os05g0303000	Tp57577_TGAC_v2_gene2101	33.5512	72.6415
Os05g0303000	Tp57577_TGAC_v2_gene2113	17.8649	26.7974
Os05g0303000	Tp57577_TGAC_v2_gene25396	54.902	41.3115
Os05g0304100	Tp57577_TGAC_v2_gene40609	16.1417	25.3086
Os05g0304200	Tp57577_TGAC_v2_gene10084	30.5732	17.4545
Os05g0304400	Tp57577_TGAC_v2_gene6750	87.191	87.3874
Os05g0304600	Tp57577_TGAC_v2_gene28980	20.0708	40.6699
Os05g0304900	Tp57577_TGAC_v2_gene2651	11.7409	38.9262
Os05g0304900	Tp57577_TGAC_v2_gene38493	43.5223	47.4614
Os05g0304900	Tp57577_TGAC_v2_gene39074	5.87045	27.619
Os05g0305100	Tp57577_TGAC_v2_gene34790	39.547	43.4034
Os05g0305100	Tp57577_TGAC_v2_gene9547	42.5087	39.04
Os05g0305200	Tp57577_TGAC_v2_gene14497	47.6331	43.75
Os05g0305200	Tp57577_TGAC_v2_gene2104	45.2663	12.9551
Os05g0305200	Tp57577_TGAC_v2_gene29255	46.1538	26.087
Os05g0305300	Tp57577_TGAC_v2_gene34250	54.5035	55.5948
Os05g0305700	Tp57577_TGAC_v2_gene18625	52.3404	51.25
Os05g0305700	Tp57577_TGAC_v2_gene6591	38.7234	40.0881
Os05g0305900	Tp57577_TGAC_v2_gene6137	52.7041	51.5026
Os05g0306000	Tp57577_TGAC_v2_gene30733	57.8588	34.8423
Os05g0307100	Tp57577_TGAC_v2_gene2457	54.1176	10.4545
Os05g0307100	Tp57577_TGAC_v2_gene38131	50.5882	9.83982
Os05g0307200	Tp57577_TGAC_v2_gene32036	42.3913	42.723
Os05g0307400	Tp57577_TGAC_v2_gene6365	34.3249	22.1239
Os05g0310500	Tp57577_TGAC_v2_gene8367	34.1969	18.4358
Os05g0310600	Tp57577_TGAC_v2_gene15392	56.5836	55.9859
Os05g0310600	Tp57577_TGAC_v2_gene15894	29.8932	50
Os05g0310600	Tp57577_TGAC_v2_gene23228	35.5872	56.4972
Os05g0310600	Tp57577_TGAC_v2_gene37306	48.0427	53.7849
Os05g0310600	Tp57577_TGAC_v2_gene37311	48.3986	55.2846
Os05g0310600	Tp57577_TGAC_v2_gene37354	35.9431	48.0952
Os05g0310600	Tp57577_TGAC_v2_gene37428	32.3843	48.9247
Os05g0310750	Tp57577_TGAC_v2_gene14021	70.1149	20.6081
Os05g0310800	Tp57577_TGAC_v2_gene15208	16.2214	62.0438
Os05g0310800	Tp57577_TGAC_v2_gene21475	7.06107	61.6667
Os05g0310800	Tp57577_TGAC_v2_gene2492	73.0916	72.2642
Os05g0310800	Tp57577_TGAC_v2_gene6118	72.7099	71.8868
Os05g0311000	Tp57577_TGAC_v2_gene15208	16.0612	61.3139
Os05g0311000	Tp57577_TGAC_v2_gene21475	6.69216	58.3333
Os05g0311000	Tp57577_TGAC_v2_gene2492	73.0402	72.0755
Os05g0311000	Tp57577_TGAC_v2_gene6118	72.8489	71.8868
Os05g0311600	Tp57577_TGAC_v2_gene16720	36.9748	6.75883
Os05g0311600	Tp57577_TGAC_v2_gene24080	6.72269	3.43348
Os05g0311801	Tp57577_TGAC_v2_gene14193	38.4164	35.5978
Os05g0311801	Tp57577_TGAC_v2_gene20132	40.7625	41.4925
Os05g0312000	Tp57577_TGAC_v2_gene35315	3.74904	60.4938
Os05g0312500	Tp57577_TGAC_v2_gene13829	32.6693	33.3333
Os05g0312600	Tp57577_TGAC_v2_gene22098	29.9492	41.2587
Os05g0312600	Tp57577_TGAC_v2_gene24286	22.8426	32.8467
Os05g0313500	Tp57577_TGAC_v2_gene13959	67.7612	65.6069
Os05g0313600	Tp57577_TGAC_v2_gene32036	40.4839	39.2801
Os05g0315100	Tp57577_TGAC_v2_gene24212	41.6856	21.2791
Os05g0315200	Tp57577_TGAC_v2_gene13818	46.778	43.9462
Os05g0315200	Tp57577_TGAC_v2_gene24317	39.3795	42.5258
Os05g0315200	Tp57577_TGAC_v2_gene30735	35.0835	37.3096
Os05g0316000	Tp57577_TGAC_v2_gene35921	16.8467	69.6429
Os05g0316100	Tp57577_TGAC_v2_gene24292	65.8579	63.0182
Os05g0316200	Tp57577_TGAC_v2_gene29287	40.3846	71.3208
Os05g0316200	Tp57577_TGAC_v2_gene34865	13.0342	39.3548
Os05g0316800	Tp57577_TGAC_v2_gene7537	17.4377	23.445
Os05g0317200	Tp57577_TGAC_v2_gene16158	66.9421	66.9421
Os05g0317700	Tp57577_TGAC_v2_gene23381	36.3853	33.5159
Os05g0317700	Tp57577_TGAC_v2_gene24337	51.7241	48.495
Os05g0317700	Tp57577_TGAC_v2_gene33447	31.1534	36.4902
Os05g0317700	Tp57577_TGAC_v2_gene34469	35.434	18.0387
Os05g0317700	Tp57577_TGAC_v2_gene38491	38.6445	38.5528
Os05g0317700	Tp57577_TGAC_v2_gene38514	36.3853	37.181
Os05g0317700	Tp57577_TGAC_v2_gene4247	37.2176	34.933
Os05g0317700	Tp57577_TGAC_v2_gene4273	36.5042	21.559
Os05g0317900	Tp57577_TGAC_v2_gene23381	36.9976	34.2826
Os05g0317900	Tp57577_TGAC_v2_gene24337	51.773	48.8294
Os05g0317900	Tp57577_TGAC_v2_gene33447	31.9149	37.6045
Os05g0317900	Tp57577_TGAC_v2_gene34469	35.9338	18.4019
Os05g0317900	Tp57577_TGAC_v2_gene38491	39.1253	39.2645
Os05g0317900	Tp57577_TGAC_v2_gene38514	36.5248	37.5456
Os05g0317900	Tp57577_TGAC_v2_gene4247	37.1158	35.0446
Os05g0317900	Tp57577_TGAC_v2_gene4273	36.8794	21.9101
Os05g0318100	Tp57577_TGAC_v2_gene17623	56.1162	57.8864
Os05g0318100	Tp57577_TGAC_v2_gene3016	9.93884	34.9462
Os05g0318300	Tp57577_TGAC_v2_gene6538	46.1538	47.5
Os05g0318300	Tp57577_TGAC_v2_gene6604	21.0526	44.0678
Os05g0318600	Tp57577_TGAC_v2_gene23381	34.5745	21.3582
Os05g0318600	Tp57577_TGAC_v2_gene24337	46.2766	29.097
Os05g0318600	Tp57577_TGAC_v2_gene33447	34.5745	27.1588
Os05g0318600	Tp57577_TGAC_v2_gene34469	34.3972	11.7433
Os05g0318600	Tp57577_TGAC_v2_gene38491	39.0071	26.0973
Os05g0318600	Tp57577_TGAC_v2_gene38514	33.156	22.7218
Os05g0318600	Tp57577_TGAC_v2_gene4247	31.2057	19.6429
Os05g0318600	Tp57577_TGAC_v2_gene4273	34.5745	13.6938
