Gene stable ID	Cyanidioschyzon merolae gene stable ID	%id. target Cyanidioschyzon merolae gene identical to query gene	%id. query gene identical to target Cyanidioschyzon merolae gene
Os06g0264300	CMK054C	29.2978	28.1395
Os06g0264700	CMO164C	28.6822	36.2745
Os06g0265000	CMM145C	44.1624	44.1624
Os06g0269200	CMT050C	22.6804	4.45344
Os06g0273800	CMS130C	41.1111	31.4894
Os06g0274200	CMN132C	42.6667	34.2246
Os06g0281400	CMI252C	25.2232	20.7339
Os06g0283400	CMM224C	20	17.3267
Os06g0285200	CMR350C	22.8	37.2549
Os06g0297600	CMH238C	15.894	7.05882
Os06g0297600	CMK065C	13.245	5.88235
Os06g0297600	CMS488C	15.894	6.59341
Os06g0298000	CMK144C	8.55615	0.818833
Os06g0298700	CMK308C	15.5844	13.9535
Os06g0299100	CMK308C	23.1003	17.6744
Os06g0299200	CMK308C	22.6351	15.5814
Os06g0299300	CMK308C	22.7273	17.4419
Os06g0300000	CMK308C	21.3699	18.1395
Os06g0300200	CMK308C	25.1515	19.3023
Os06g0300600	CMH275C	29.0323	21.3018
Os06g0300800	CMF168C	13.6432	20.0662
Os06g0301000	CMG190C	31.4	27.8369
Os06g0305200	CMH179C	17.3559	15.8416
Os06g0308000	CMI148C	21.7877	21.6667
Os06g0308800	CMI268C	16.1885	18.2028
Os06g0310200	CMP054C	15.1575	6.16
Os06g0318200	CMP151C	19.4872	17.9245
Os06g0318600	CMP297C	26.2821	17.2269
Os06g0319600	CMQ424C	36.4341	8.3779
Os06g0319700	CMP175C	50	52.9915
Os06g0319800	CML309C	28.3721	25
Os06g0320700	CMO340C	44.8882	41.8778
Os06g0320850	CMT558C	29.6875	3.4358
Os06g0320900	CMT558C	13.5294	4.15913
Os06g0324800	CMM113C	22.8522	20.4931
Os06g0324800	CMN019C	23.0241	21.0031
Os06g0325200	CMM113C	24.2754	20.6472
Os06g0325200	CMN019C	24.4565	21.1599
Os06g0326400	CMH052C	36.1736	37.6254
Os06g0326700	CMJ162C	19.4118	21.2903
Os06g0338900	CMM014C	25.9341	20.9591
Os06g0340600	CMM224C	23.5915	16.5842
Os06g0342100	CMR091C	28.6765	24.6835
Os06g0342200	CMQ117C	65.9722	60.8974
Os06g0345200	CMC034C	32.9694	32.6134
Os06g0345200	CMT533C	30.786	17.8481
Os06g0354500	CMK115C	38.5401	34.1527
Os06g0367100	CMH144C	28.6822	37.7551
Os06g0367900	CMQ209C	34.386	34.5679
Os06g0470800	CMQ063C	28.0899	16.3399
Os06g0471100	CMQ063C	11.1675	7.18954
Os06g0472000	CMP201C	41.9811	42.1801
Os06g0474866	CMT547C	50.6024	2.67176
Os06g0476200	CMC121C	37.28	38.0719
Os06g0483200	CMJ009C	33.1606	8.16327
Os06g0486400	CMQ204C	29.2929	19.2417
Os06g0487900	CMR366C	13.41	10.9718
Os06g0489500	CMS253C	5.53459	27.0769
Os06g0492000	CMM125C	16.4557	5.48523
Os06g0496000	CMT375C	18.8406	23.5507
Os06g0497350	CMD096C	24.4681	8.18505
Os06g0498400	CMT547C	24.5403	22.0738
Os06g0499301	CMQ136C	16.0436	12.795
Os06g0499900	CMI273C	37.8099	27.031
Os06g0503100	CMI088C	26.9547	19.9088
Os06g0505400	CMQ405C	16.6667	12.1756
Os06g0506200	CMH238C	28.7611	19.1176
Os06g0506200	CMK065C	25.6637	17.0588
Os06g0506200	CMS488C	32.3009	20.0549
Os06g0506600	CMD152C	53.6232	25.1701
Os06g0508700	CMI094C	17.0455	1.82482
Os06g0519400	CMQ348C	11.4695	1.89237
Os06g0519400	CMS073C	1.07527	0.428571
Os06g0520600	CMQ348C	14.2053	5.9728
Os06g0520600	CMS073C	8.72011	8.85714
Os06g0526700	CMK117C	26.1905	18.8931
Os06g0526800	CMK117C	27.8409	18.7023
Os06g0528600	CMP329C	37.9845	44.6809
Os06g0528700	CMG139C	28.0412	26.1538
Os06g0535100	CMS416C	47.5945	38.7413
Os06g0538000	CMB044C	49.1039	49.0161
Os06g0538000	CMB083C	49.6416	49.5528
Os06g0542200	CMS326C	35.9649	45.5556
Os06g0546400	CMJ235C	9.95671	8.51852
Os06g0547900	CMH187C	22.5806	21.875
Os06g0551400	CMD062C	69.1244	66.9643
Os06g0553100	CMO187C	24.7253	9.86842
Os06g0553100	CMT597C	21.4286	8.66667
Os06g0555400	CMA114C	51.3043	45.7364
Os06g0558300	CMI258C	24.6479	25.1346
Os06g0558700	CMQ424C	7.29483	4.27807
Os06g0558766	CMQ424C	44.3966	18.3601
Os06g0562300	CMR176C	11.0092	16.6205
Os06g0562600	CML276C	62.9907	62.8731
Os06g0563300	CMS430C	41.7722	8.8
Os06g0563900	CMQ199C	24.7379	20.6294
Os06g0564800	CMR050C	30.5556	6.91824
Os06g0566100	CMR392C	21.9178	23.4432
Os06g0566300	CMS155C	30.0771	29.6203
Os06g0568200	CMP123C	67.0082	66.4634
Os06g0571100	CMQ158C	24.1477	23.0352
Os06g0571400	CMM003C	35.5769	34.7418
Os06g0571800	CME102C	12.6801	12.6801
Os06g0574100	CMP018C	46.988	10.2632
Os06g0574500	CML332C	78.1046	71.131
Os06g0583400	CMJ129C	49.6139	60.0467
Os06g0588900	CMI164C	34.9741	30.6122
Os06g0589300	CMH235C	22.8662	21.7871
Os06g0590301	CME017C	40	33.5079
Os06g0590500	CMI249C	22.7273	21.0843
Os06g0590500	CMK304C	24.026	18.7817
Os06g0592500	CMJ111C	32.2581	36.4963
Os06g0597900	CMS298C	9.44882	10.0559
Os06g0598800	CMD118C	45.6647	43.1694
Os06g0600100	CMB119C	17.0213	10.4803
Os06g0600301	CMT257C	64.6018	64.0351
Os06g0602400	CMT173C	44.8347	34.6092
Os06g0602700	CMM235C	30.4965	28.7305
Os06g0603000	CMH209C	37.0242	36.5188
Os06g0603400	CMB005C	23.0769	16.1725
Os06g0603600	CMB074C	27.7966	14.2857
Os06g0606000	CMO207C	27.8146	19.7492
Os06g0607700	CMN295C	34.8837	28.5375
Os06g0607800	CMK294C	69.0773	69.4236
Os06g0608300	CMS428C	32.999	38.8889
Os06g0608500	CMI044C	24.0909	16.8254
Os06g0608700	CME145C	61.7318	61.3889
Os06g0611900	CMR282C	61.3412	29.1199
Os06g0612200	CMK037C	32.4895	4.79154
Os06g0614300	CMH007C	17.5559	15.9126
Os06g0617800	CMM249C	41.0853	41.7323
Os06g0617800	CMT292C	42.8941	38.785
Os06g0618000	CMQ181C	17.7945	19.2935
Os06g0620600	CMK186C	32.5843	16.4151
Os06g0622500	CMR407C	30.2632	20.8711
Os06g0624900	CMN156C	26.087	11.8492
Os06g0628500	CMP078C	36.3946	13.7709
Os06g0632200	CMJ191C	23.614	22.549
Os06g0634600	CMS005C	19.7339	27.8125
Os06g0636600	CMS469C	28.6432	13.2097
Os06g0637500	CMJ282C	25.4019	15.1052
Os06g0637500	CMK280C	23.1511	13.8462
Os06g0637500	CMQ253C	23.7942	17.0901
Os06g0638000	CMF161C	2.36715	26.0638
Os06g0638100	CMN128C	26.8293	26.3699
Os06g0639100	CMT548C	18.8419	21.6931
Os06g0641800	CMD096C	22.8571	4.27046
Os06g0643100	CMG188C	49.0196	48.3092
Os06g0643300	CMQ376C	29.7561	27.9817
Os06g0643300	CMR340C	27.8049	19
Os06g0643600	CMP170C	20	30.7692
Os06g0643900	CME135C	30.2521	25.0871
Os06g0643900	CMG168C	29.4118	24.2634
Os06g0644200	CMO102C	34.0153	35.4667
Os06g0644500	CMI226C	20.339	16.2362
Os06g0644600	CMG105C	28.4607	26.4948
Os06g0645400	CMT280C	53.828	37.8625
Os06g0645700	CMA025C	5.6338	0.904977
Os06g0645700	CMH262C	22.5352	0.903444
Os06g0645800	CMA025C	4.77273	9.50226
Os06g0645800	CMH262C	15.1136	7.50988
Os06g0645901	CMA025C	6.48968	4.97738
Os06g0645901	CMH262C	10.9145	2.08922
Os06g0646000	CML067C	33.6232	26.3039
Os06g0646500	CME198C	18.6667	18.5841
Os06g0646500	CMG004C	18.6667	18.5841
Os06g0646600	CMR153C	17.6471	17.8125
Os06g0647200	CMB079C	12.3188	10.6516
Os06g0649500	CMI209C	34.8624	33.6283
Os06g0650800	CMI181C	25.9174	18.4943
Os06g0650800	CMM153C	22.0183	20.4255
Os06g0650800	CMM287C	24.0826	18.2927
Os06g0650800	CMM288C	22.7064	22.8111
Os06g0651000	CMN284C	29.2929	15.9341
Os06g0651100	CMN284C	26.8156	26.3736
Os06g0652000	CMJ257C	38.0893	24.5208
Os06g0652550	CML176C	33.7748	8.88502
Os06g0655100	CMC149C	38.7046	38.4615
Os06g0656000	CMP087C	19.1919	17.757
Os06g0658900	CMN202C	32.9208	32.2034
Os06g0660700	CMS304C	37.9433	47.9821
Os06g0661600	CMS025C	48.1481	46.988
Os06g0661800	CMA044C	37.4138	36.2876
Os06g0661800	CMJ130C	36.5517	31.6891
Os06g0662000	CMS342C	60.9677	61.3636
Os06g0663400	CMS469C	31.0748	15.4114
Os06g0663600	CMQ271C	23.4146	14.5015
Os06g0664100	CMC096C	35.6757	10.1227
Os06g0665000	CMT246C	29.0503	19.7343
Os06g0666100	CMN156C	27.5862	12.9264
Os06g0666600	CMJ250C	53.7349	65.5882
Os06g0666600	CMM167C	56.1446	68.5294
Os06g0667600	CMF098C	41.875	36.413
Os06g0668200	CMJ305C	65.3367	54.9266
Os06g0669400	CMV129C	51.6272	57.8773
Os06g0671900	CMN263C	75.5605	73.102
Os06g0676000	CMJ138C	26.9091	20.6128
Os06g0676000	CML262C	32.5455	30.1347
Os06g0677500	CMT460C	14.4718	26.5957
Os06g0678200	CMJ246C	35.3488	30.7692
Os06g0679100	CML190C	15.7303	5
Os06g0683100	CMN284C	25.6131	25.8242
Os06g0684000	CMQ432C	32.9932	33.9161
Os06g0686500	CMS132C	23.7624	27.8146
Os06g0687700	CMT558C	56.2914	30.7414
Os06g0690700	CMS330C	27.2506	25
Os06g0691000	CMS282C	18.7556	18.7389
Os06g0692800	CMH064C	9.78593	11.7431
Os06g0693500	CMG060C	19.0476	17.4312
Os06g0693500	CMT546C	24.3108	17.6685
Os06g0693600	CMG060C	14.3885	4.58716
Os06g0693600	CMT546C	15.1079	3.82514
Os06g0694500	CMK204C	36.9863	37.8505
Os06g0695800	CMS401C	24.8555	20.0466
Os06g0697400	CMT451C	33.9806	22.4359
Os06g0698300	CMK117C	34.4948	18.8931
Os06g0698400	CMF108C	30.8943	12.6667
Os06g0698674	CMH058C	30.6667	22.1154
Os06g0699400	CMS295C	47.1545	45.9103
Os06g0699500	CMT251C	40.8696	40.5172
Os06g0699700	CMO324C	43.6747	18.1704
Os06g0699700	CMO328C	26.506	17.5299
Os06g0699900	CMP340C	38.5128	37.3922
Os06g0701100	CMK028C	61.3527	60.9113
Os06g0701300	CMA056C	36.7089	22.4155
Os06g0701600	CMK019C	20.6287	12.8205
Os06g0701700	CMK019C	19.8113	12.8205
Os06g0702500	CMT573C	8.85312	19.9546
Os06g0703600	CMC013C	50	47.3846
Os06g0704100	CMH064C	12.6394	12.4771
Os06g0704600	CMD104C	47.6526	50.4975
Os06g0704700	CMT281C	22.0679	20.9064
Os06g0704900	CMC127C	40.694	51.8072
Os06g0708000	CMQ209C	33.6207	34.3915
Os06g0708300	CMI263C	44.5596	25.5193
Os06g0708400	CMH263C	38.9423	34.0336
Os06g0708400	CMR272C	45.6731	37.8486
Os06g0708500	CMH263C	40.8889	38.6555
Os06g0708500	CMR272C	46.6667	41.8327
Os06g0708832	CMS326C	36.8272	48.1481
Os06g0709000	CMS326C	34.6354	49.2593
Os06g0712400	CML052C	15.2473	25.814
Os06g0712900	CMJ210C	36.8171	42.8177
Os06g0714500	CMO019C	35.1145	32.5472
Os06g0714600	CMD062C	50.6667	50.8929
Os06g0717400	CMC024C	30.5618	24.6824
Os06g0721600	CML052C	4.9812	12.3256
Os06g0723400	CML052C	4.9812	12.3256
Os06g0724700	CMN075C	37.8661	6.15437
Os06g0724900	CMO173C	27.305	12.3994
Os06g0725000	CMQ465C	27.7778	22.5989
Os06g0725900	CMQ295C	51.895	45.8763
Os06g0726400	CMH144C	44.6341	53.3528
Os06g0726600	CMS448C	25.6785	30.0733
Os06g0726800	CMI227C	29.8329	35.4108
Os06g0727200	CMI050C	61.1789	60.6855
Os06g0728700	CMK043C	19.2905	17.4
Os06g0728700	CMS371C	16.408	12.693
Os06g0729000	CMM166C	20.2381	15.6827
Os06g0729650	CMO314C	43.6548	39.3593
Os06g0731200	CMD135C	13.6683	16.4848
Os06g0731600	CMT461C	20.2993	24.8853
Os07g0100200	CMP070C	73.5849	72.2222
Os07g0100300	CMR015C	41.5449	38.4913
Os07g0100300	CMR346C	20.6681	15.7895
Os07g0101200	CMQ136C	15.9892	14.6584
Os07g0101500	CMM277C	44.7761	41.0959
Os07g0105700	CMR497C	50.3546	25.0294
Os07g0108300	CMM066C	43.7113	36.9338
Os07g0109300	CMR087C	27.027	14.1176
Os07g0109500	CMR122C	56.3107	57.1429
Os07g0110200	CMB146C	30.8782	16.7692
Os07g0110300	CMO141C	49.7238	34.0909
Os07g0111600	CMR114C	16.8453	20.1465
Os07g0111700	CMG139C	29.3362	26.3462
Os07g0111900	CMG139C	28.7815	26.3462
Os07g0112000	CMG139C	29.0188	26.7308
Os07g0112100	CMG139C	29.6078	29.0385
Os07g0112800	CMS351C	35.8025	36.25
Os07g0114400	CMP128C	73.5736	58.8942
Os07g0123400	CMH064C	17.2414	3.66972
Os07g0123700	CMC146C	23.3668	25.1012
Os07g0124500	CMH126C	31.7308	28.5029
Os07g0129700	CMR153C	17.1831	19.0625
Os07g0133700	CMS108C	41.7722	34.9823
Os07g0134400	CMP067C	26.2821	16.4
Os07g0134700	CMT470C	14.4737	14.9406
Os07g0134800	CMT582C	73.4921	67.0043
Os07g0137000	CMG052C	26.0274	4.96084
Os07g0139400	CMA041C	34.2043	40.5634
Os07g0142900	CMT102C	37.234	32.9412
Os07g0143000	CMT102C	35.809	31.7647
Os07g0150200	CMK118C	54.3478	51.0204
Os07g0150700	CMO207C	29.7778	21.0031
Os07g0152900	CMQ436C	58.8076	55.7841
Os07g0155600	CMT180C	8.97736	19.6246
Os07g0156732	CMT180C	1.16086	1.19454
Os07g0157401	CMT180C	1.16086	1.19454
Os07g0157900	CMK040C	29.6	8.00866
Os07g0158200	CMK040C	36.4198	25.5411
Os07g0160000	CMH074C	26.3277	28.6241
Os07g0160400	CMP184C	32.4468	30.0493
Os07g0162100	CMO284C	18.7726	17.8082
Os07g0162300	CMG167C	33.0645	25.2696
Os07g0163000	CMQ347C	28.2869	9.72603
Os07g0163500	CMT275C	48.0167	45.7256
Os07g0163800	CMR384C	19.0476	3.52423
Os07g0164300	CMI249C	24.0924	21.988
Os07g0164300	CMK304C	24.7525	19.0355
Os07g0164500	CMH028C	29.0135	31.5126
Os07g0164600	CMH208C	20.297	23.6994
Os07g0165000	CMJ098C	47.4801	29.9832
Os07g0165000	CMJ100C	24.6684	52.5424
Os07g0166800	CMK253C	67.7632	41.2
Os07g0167000	CMS102C	32.7711	24.4604
Os07g0167100	CMT488C	54.9296	39.6947
Os07g0168000	CMH146C	37.9157	37.6238
Os07g0170100	CML168C	59.1892	48.9933
Os07g0170200	CMO028C	31.1377	18.1185
Os07g0171200	CMQ030C	21.9595	18.1059
Os07g0171300	CMF099C	31.9027	28.8486
Os07g0172500	CMP008C	44.1667	39.8496
Os07g0172900	CMN318C	44.898	36.0065
Os07g0173501	CMB004C	36.1842	35.7143
Os07g0173700	CMB004C	37.1622	35.7143
Os07g0174200	CMB004C	43.4109	36.3636
Os07g0175900	CMD080C	23.3333	16.3391
Os07g0176200	CMA050C	13.555	14.9929
Os07g0176200	CMH162C	14.0665	11.8026
Os07g0176900	CMO291C	46.7857	43.2343
Os07g0177200	CMD017C	29.148	23.8971
Os07g0177300	CMD017C	30.7377	27.5735
Os07g0178900	CMH022C	58.022	53.6585
Os07g0179300	CMD011C	48.7879	45.2247
Os07g0179400	CMT176C	29.9465	21.374
Os07g0180900	CMQ293C	47.6543	50.5236
Os07g0181000	CMA030C	32.4421	25.6338
Os07g0182100	CMV006C	27.3556	37.037
Os07g0185000	CMR183C	33.1115	17.6575
Os07g0186000	CMJ096C	36.0656	41.9048
Os07g0186000	CMM285C	32.7869	8.86918
Os07g0187200	CMR349C	60.3774	11.4082
Os07g0190000	CMF089C	52.8752	48.8342
Os07g0190800	CMJ096C	27.5362	36.1905
Os07g0190800	CMM285C	31.1594	9.53437
Os07g0191000	CMH095C	33.8235	37.3377
Os07g0191200	CMQ247C	54.8589	55.0314
Os07g0191600	CMI088C	26.3689	27.8116
Os07g0192300	CMP334C	53.5088	53.9823
Os07g0194000	CMC018C	27.7273	22.2628
Os07g0194000	CMH176C	30.4545	26.4822
Os07g0194100	CMF139C	30.3473	31.028
Os07g0194100	CML025C	20.6581	6.58508
Os07g0195400	CMO272C	35.0534	29.6241
Os07g0195400	CMO276C	23.1317	30.8057
Os07g0200700	CMG178C	42.1951	34.879
Os07g0201100	CMP053C	39.3701	37.234
Os07g0202100	CMT173C	47.6489	48.4848
Os07g0202300	CMN033C	33.8028	34.0426
Os07g0202300	CMS018C	33.8028	34.0426
Os07g0203275	CMO023C	14.4681	1.6683
Os07g0203300	CMO023C	23.9478	8.09617
Os07g0203925	CMO173C	35.0427	6.60225
Os07g0204500	CMS409C	20.9836	14.5125
Os07g0204900	CMT061C	49.1349	44.9367
Os07g0205000	CMK031C	21.7143	32.4786
Os07g0205200	CMI209C	30.83	11.5044
Os07g0205700	CMI061C	40.9471	27.1218
Os07g0207400	CMA082C	59.3939	35.6364
Os07g0207700	CMQ110C	26.8398	20.2946
Os07g0208000	CMI202C	62.3077	62.3077
Os07g0209000	CMK108C	30.5239	25.7692
Os07g0212200	CML047C	30.3571	27.7389
Os07g0222300	CMS102C	31.4351	24.8201
Os07g0222800	CMS372C	40.458	41.0853
Os07g0222900	CMP292C	25.5102	7.22543
Os07g0224900	CMQ382C	26.6417	26.151
Os07g0227400	CMA075C	37.4126	16.5379
Os07g0229700	CMM321C	11.3456	14.9306
Os07g0229700	CMT501C	24.2744	11.5869
Os07g0229800	CMR476C	23.8806	11.2941
Os07g0229900	CMK118C	29.697	33.3333
Os07g0230500	CMC047C	12.8631	18.7311
Os07g0231400	CMG103C	26.8698	15.2516
Os07g0232200	CMQ332C	20.6422	30
Os07g0232800	CMS155C	31.3725	28.3544
Os07g0238700	CMK068C	12.0879	3.16547
Os07g0240300	CMM247C	21.219	22.1698
Os07g0243100	CMG033C	33.3333	34.0909
Os07g0249200	CMC018C	18.5484	16.7883
Os07g0249200	CMH176C	22.9839	22.5296
Os07g0249600	CMM070C	21.7277	19.3473
Os07g0251301	CMG118C	38.1818	35.8974
Os07g0252000	CMQ257C	28.6119	20.6122
Os07g0257200	CMJ138C	26.3941	19.7772
Os07g0257200	CML262C	32.342	29.2929
Os07g0258400	CMJ138C	26.6409	19.2201
Os07g0258400	CML262C	33.5907	29.2929
Os07g0260300	CMP081C	38.0952	37.2093
Os07g0262200	CMD067C	43.9446	41.7763
Os07g0270900	CMT341C	37.2414	31.0345
Os07g0271000	CML223C	45.7399	44.5415
Os07g0271600	CMT341C	29.7436	16.6667
Os07g0273150	CMV169C	13.2653	13.6842
Os07g0274100	CML172C	15.7395	16.0443
Os07g0274800	CMF150C	46.6151	30.545
Os07g0278400	CMG043C	53.271	14.3216
Os07g0288700	CMI088C	27.9835	31.003
Os07g0291100	CMN321C	32	24.0343
Os07g0292800	CMT160C	41.7178	34
Os07g0297300	CME156C	9.96441	12.933
Os07g0297500	CMN147C	12.931	19.4805
Os07g0300900	CMJ016C	43.3043	40.8867
Os07g0405100	CML100C	39.4595	39.0374
Os07g0406300	CMI224C	39.4558	40
Os07g0406300	CMI225C	8.5034	48.5437
Os07g0406300	CMR014C	45.068	43.5855
Os07g0406600	CMP267C	5.45455	0.635593
Os07g0406800	CMK284C	29.5896	24.8188
Os07g0407300	CMT271C	19.6721	10.084
Os07g0408700	CMP329C	43.3437	42.5532
Os07g0409500	CMP118C	30	33.5294
Os07g0409700	CMJ253C	14.1053	19.6481
Os07g0409700	CMJ323C	6.73684	32.6531
Os07g0410100	CMN017C	32.5323	36.214
Os07g0411200	CMS386C	55.9524	55.2941
Os07g0412100	CMM317C	20.5592	7.20046
Os07g0412400	CMI163C	37.2222	35.8289
Os07g0414200	CMJ023C	11.7834	8.14978
Os07g0416900	CMK291C	34.359	26.8537
Os07g0417200	CMK291C	32.9843	25.2505
Os07g0418000	CMP136C	3.7415	3.16092
Os07g0435100	CMJ011C	27.7154	26.6187
Os07g0435300	CMV128C	41.7722	35.1064
Os07g0435400	CMP117C	33.6283	33.3333
Os07g0437500	CMP107C	19.3159	15.7377
Os07g0438700	CMB027C	22.7964	9.66495
Os07g0445800	CMO068C	18.3168	5.31609
Os07g0447800	CMC121C	44.1989	39.2157
Os07g0449100	CMB099C	43.1193	39.4958
Os07g0450000	CMC044C	68.5714	69.2308
Os07g0452400	CMD071C	16.9661	6.94444
Os07g0452500	CMQ020C	39.0244	40.5063
Os07g0454700	CML280C	37.7622	37.7622
Os07g0455100	CMG031C	20.0669	17.1103
Os07g0457550	CMQ405C	13.4615	8.38323
Os07g0461900	CMQ064C	35.3659	23.6735
Os07g0463100	CMH017C	42.9577	36.747
Os07g0463400	CMM012C	23.2687	23.0137
Os07g0464600	CMN323C	22.4638	32.7004
Os07g0464600	CMN325C	30.7246	24.5655
Os07g0464700	CMS319C	30.9963	15.8192
Os07g0467200	CMB155C	32.1101	32.7103
Os07g0467800	CMD119C	22.4335	17.0029
Os07g0470300	CMG118C	35.7798	33.3333
Os07g0471000	CMM326C	22.7324	16.0601
Os07g0472400	CMK182C	19.1529	11.6592
Os07g0474600	CMP046C	39.7436	15.6724
Os07g0475900	CMO173C	30.608	11.7552
Os07g0476200	CMF035C	16.1833	17.7436
Os07g0477250	CMN227C	67.6829	28.2443
Os07g0479200	CMR100C	20.082	16.443
Os07g0479200	CMS442C	31.5574	27.7978
Os07g0481100	CME103C	27.8261	9.78593
Os07g0481200	CMI173C	19.5652	4.12214
Os07g0484200	CMN147C	38.1295	34.4156
Os07g0484500	CMI099C	25.7246	23.9057
Os07g0485000	CMQ148C	28.1337	25.5051
Os07g0485400	CMR205C	49.7717	16.5152
Os07g0486000	CMK199C	24.812	21.663
Os07g0489500	CMC045C	33.4646	66.4062
Os07g0490700	CMI044C	19.5876	6.03175
Os07g0491900	CMN131C	27.6657	20.7792
Os07g0492000	CML110C	54.3624	52.9412
Os07g0492100	CMJ089C	13.2189	16.7939
Os07g0492200	CMK296C	54.6512	35.0746
Os07g0493033	CMC045C	19.1304	17.1875
Os07g0495100	CMM005C	46.875	41.0334
Os07g0495200	CMN127C	34.6341	38.3784
Os07g0495400	CMN127C	18.5185	10.8108
Os07g0495900	CMN106C	15.165	12.9474
Os07g0496000	CMQ122C	73.0769	72.0379
Os07g0497400	CMT048C	28.4116	27.6688
Os07g0501900	CMT604C	31.9588	19.7452
Os07g0503700	CMS102C	31.5545	24.4604
Os07g0507000	CMK117C	32.069	17.7481
Os07g0507300	CMS345C	23.487	29.5826
Os07g0507700	CMK212C	10.8153	7.91717
Os07g0508500	CMK144C	14.2857	4.09417
Os07g0509200	CMF073C	20.2765	11.2821
Os07g0509600	CME165C	39.1931	38.0952
Os07g0509700	CMD100C	26.8041	20.4724
Os07g0509800	CMT162C	36.0587	56.9536
Os07g0511900	CMB028C	5.82524	3.22581
Os07g0511900	CMB029C	5.33981	2.39651
Os07g0512000	CML204C	26.4516	24.0469
Os07g0513000	CMQ087C	43.8547	43.1319
Os07g0513100	CMF177C	11.7528	23.5772
Os07g0513600	CMO101C	24.4582	21.5847
Os07g0516200	CMO242C	33.8889	17.8886
Os07g0517000	CMT131C	24.8092	19.1176
Os07g0517300	CMI207C	13.5861	12.0448
Os07g0520900	CMR500C	14.6003	13.9408
Os07g0520900	CMT312C	12.969	26.5
Os07g0522900	CMG153C	37.5	21.1409
Os07g0523100	CMC044C	68.5714	69.2308
Os07g0523150	CMC044C	68.5714	69.2308
Os07g0523300	CMC044C	70.5263	64.4231
Os07g0523400	CMO269C	26.0563	17.7885
Os07g0523500	CMC044C	70.5263	64.4231
Os07g0523600	CMO269C	41.4545	27.4038
Os07g0523700	CMC044C	70.5263	64.4231
Os07g0523965	CMO269C	41.4545	27.4038
Os07g0525400	CMK029C	20.8426	13.0919
Os07g0528900	CMI249C	26.1261	8.73494
Os07g0528900	CMK304C	29.7297	8.37563
Os07g0529800	CMT321C	52.1739	53.0973
Os07g0530100	CMT469C	21.9076	23.9024
Os07g0531600	CMA017C	45.4054	30.2158
Os07g0531700	CMS138C	24.0602	26.2726
Os07g0531700	CMS139C	10.8271	39.5604
Os07g0534000	CMP233C	42.0635	23.6607
Os07g0543100	CMJ087C	28.1341	37.5486
Os07g0543300	CMJ087C	32.0988	10.1167
Os07g0544900	CMJ238C	23.5294	41.3793
Os07g0545300	CMN170C	68.1481	43.6019
Os07g0545300	CMN174C	68.1481	43.6019
Os07g0545400	CMN170C	68.1481	43.6019
Os07g0545400	CMN174C	68.1481	43.6019
Os07g0545500	CMF060C	17.0075	9.91217
Os07g0546000	CMB062C	41.1765	36.8421
Os07g0546600	CME148C	43.0435	37.6426
Os07g0546700	CMJ170C	55.0725	46.9136
Os07g0549700	CMQ386C	11.5044	2.70833
Os07g0549900	CMN166C	95.1456	95.1456
Os07g0553700	CMB099C	29.2683	20.1681
Os07g0555200	CMQ348C	11.8056	9.0479
Os07g0555200	CMS073C	2.39198	4.42857
Os07g0556200	CMI281C	50.2222	47.6793
Os07g0556200	CMO066C	49.3333	46.25
Os07g0556200	CMQ165C	50.2222	47.0833
Os07g0558200	CMR198C	22.5058	26.4305
Os07g0558300	CMR198C	22.5806	26.703
Os07g0558500	CME041C	22.6481	19.8777
Os07g0563700	CMM150C	18.8384	21.1009
Os07g0563800	CMJ165C	14.0756	27.9167
Os07g0564500	CMF056C	32.2064	28.8217
Os07g0565000	CMO287C	60.2484	61.3924
Os07g0565100	CMO287C	60.2484	61.3924
Os07g0565600	CMR079C	22.5806	15
Os07g0566200	CMG203C	24.8244	15.6805
Os07g0567100	CMS319C	38.7674	36.7232
Os07g0570100	CMO219C	28.0242	24.3433
Os07g0570300	CMO219C	28.1377	24.3433
Os07g0570500	CMO219C	29.0061	25.0438
Os07g0570700	CMQ461C	36.0902	30.7692
Os07g0572000	CMC158C	44.0828	40.4891
Os07g0572800	CMR183C	28.125	17.5688
Os07g0572900	CME054C	64.2384	64.2384
Os07g0572900	CMN168C	64.2384	64.2384
Os07g0573100	CMB151C	30.1449	42.623
Os07g0573600	CMQ378C	16.0305	24.1379
Os07g0573800	CMN110C	21.345	16.7816
Os07g0574800	CMT504C	82	82.3661
Os07g0575100	CMI255C	28.5842	26.1401
Os07g0575800	CMC183C	37.0558	13.4686
Os07g0576000	CMS413C	32.4051	29.4931
Os07g0577400	CMB015C	43.0693	48.8764
Os07g0577700	CMH132C	58.006	53.7815
Os07g0578600	CMH212C	24.1135	31.9249
Os07g0578600	CMM112C	24.1135	31.9249
Os07g0580900	CMK058C	41.8033	39.433
Os07g0581000	CMH238C	26.6667	27.0588
Os07g0581000	CMK065C	26.6667	27.0588
Os07g0581000	CMS488C	26.9565	25.5494
Os07g0581100	CMT427C	42.515	14.8536
Os07g0583200	CMT470C	16.3022	13.9219
Os07g0584000	CMK012C	50	49.1071
Os07g0584100	CMR183C	40.6728	11.8012
Os07g0585100	CMJ207C	35.119	27.0023
Os07g0585600	CMB127C	0	0
Os07g0585800	CMO080C	37.1069	32.9609
Os07g0586500	CME143C	32.266	19.0131
Os07g0587400	CMM111C	62.2426	59.5186
