Gene stable ID	Oryza nivara gene stable ID	%id. target Oryza nivara gene identical to query gene	%id. query gene identical to target Oryza nivara gene
Os05g0512000	ONIVA05G23390	99.0881	99.1886
Os05g0512100	ONIVA05G23400	98.8636	98.8636
Os05g0512200	ONIVA05G23410	97.7376	91.5254
Os05g0512301	ONIVA05G23420	100	100
Os05g0512400	ONIVA05G23430	80.2439	68.9727
Os05g0512600	ONIVA05G23440	99.1228	96.9957
Os05g0513100	ONIVA05G23460	95.5782	89.2064
Os05g0513200	ONIVA05G23470	95.6284	84.9515
Os05g0513300	ONIVA05G23480	96.4981	64.2487
Os05g0513350	ONIVA05G23480	100	9.58549
Os05g0513400	ONIVA05G23490	85.8757	94.704
Os05g0513600	ONIVA05G23500	98.0769	87.1795
Os05g0513700	ONIVA05G23510	84.9015	50.7853
Os05g0513800	ONIVA03G33220	65.4206	66.3507
Os05g0513900	ONIVA05G23530	92.7419	61.3333
Os05g0514200	ONIVA05G23540	99.8031	98.8304
Os05g0514300	ONIVA05G23550	98.3871	99.7275
Os05g0514400	ONIVA05G23560	98.8235	96.3671
Os05g0514500	ONIVA05G23570	93.3518	78.5548
Os05g0514600	ONIVA05G23580	89.6694	61.8234
Os05g0514800	ONIVA05G23600	98.7342	98.7342
Os05g0515200	ONIVA05G23620	99.6169	99.6169
Os05g0515400	ONIVA05G23630	98.2315	87.4106
Os05g0515500	ONIVA05G23640	92.9155	92.1622
Os05g0515700	ONIVA05G23660	92.9797	98.8391
Os05g0515900	ONIVA05G23680	85.5932	58.7209
Os05g0516100	ONIVA05G23690	99.1597	99.1597
Os05g0516300	ONIVA05G23700	100	77.6699
Os05g0516400	ONIVA05G23710	98.7908	99.271
Os05g0516600	ONIVA05G23720	95.1456	99.4924
Os05g0516700	ONIVA05G23730	82.7778	98.6755
Os05g0516800	ONIVA05G23740	99.5455	99.5455
Os05g0516900	ONIVA05G23750	96.7213	96.5235
Os05g0517100	ONIVA05G23760	99.6835	99.6835
Os05g0517200	ONIVA05G23770	99.6663	99.6663
Os05g0517400	ONIVA05G23790	94.1606	98.4733
Os05g0517500	ONIVA05G23800	100	99.7041
Os05g0517600	ONIVA05G23810	98.6207	98.6207
Os05g0517800	ONIVA05G23830	96.1039	96.1039
Os05g0517900	ONIVA05G23840	98.9189	98.9189
Os05g0518000	ONIVA05G23850	99.4253	92.0213
Os05g0518200	ONIVA05G23860	98.0095	99.4231
Os05g0518300	ONIVA05G23870	99.726	97.8495
Os05g0518600	ONIVA05G23880	88.7931	21.3472
Os05g0518800	ONIVA10G13570	98.4615	98.4615
Os05g0519000	ONIVA10G13560	95.9259	97.3684
Os05g0519200	ONIVA10G13540	95.3642	99.8267
Os05g0519300	ONIVA10G13530	95.098	98.9796
Os05g0519500	ONIVA10G13520	89.7523	99.1294
Os05g0519600	ONIVA10G13510	75.9912	82.5359
Os05g0519700	ONIVA10G13500	99.6711	99.6711
Os05g0519800	ONIVA10G13490	83.5962	99.2509
Os05g0519900	ONIVA10G13480	83.6836	100
Os05g0520100	ONIVA10G13460	100	100
Os05g0520200	ONIVA10G13450	100	100
Os05g0520300	ONIVA10G13440	100	100
Os05g0520600	ONIVA10G13420	96.8051	99.3443
Os05g0521300	ONIVA06G03070	92.1937	83.4526
Os05g0521500	ONIVA06G03200	98.7365	97.331
Os05g0521600	ONIVA06G03190	99.7487	93.4118
Os05g0521900	ONIVA06G03170	97.2752	80.0448
Os05g0522500	ONIVA01G29380	99.8028	99.8028
Os05g0522600	ONIVA01G29370	99.7041	96.6539
Os05g0522700	ONIVA01G29360	98.7069	78.4247
Os05g0523300	ONIVA01G29330	96.3303	85.3659
Os05g0524100	ONIVA05G23980	57.9167	58.8983
Os05g0524200	ONIVA05G23990	96.817	99.455
Os05g0524300	ONIVA05G24000	68.4211	94.1504
Os05g0524400	ONIVA05G24010	99.4709	99.4709
Os05g0524666	ONIVA05G24030	84.6154	92.437
Os05g0525600	ONIVA05G24020	92.7673	16.9313
Os05g0526200	ONIVA05G24050	98.155	98.155
Os05g0526300	ONIVA05G24060	98.0519	80.5333
Os05g0526400	ONIVA05G24070	97.6096	97.6096
Os05g0526600	ONIVA05G24080	99.0338	99.5146
Os05g0526700	ONIVA05G24090	98.8142	98.8142
Os05g0526800	ONIVA05G24100	98.5417	98.5417
Os05g0526900	ONIVA05G24120	98.9518	98.9518
Os05g0527000	ONIVA05G24130	50.8475	97.9592
Os05g0527100	ONIVA08G22090	95.9746	95.9746
Os05g0527600	ONIVA08G22100	96.1131	55.9671
Os05g0527800	ONIVA08G22120	96.2343	96.0334
Os05g0527900	ONIVA08G22130	99.1398	97.463
Os05g0528000	ONIVA08G22140	100	100
Os05g0528200	ONIVA08G22150	100	100
Os05g0528600	ONIVA08G22170	83.4568	81.6425
Os05g0528900	ONIVA08G22200	96.6019	96.6019
Os05g0529000	ONIVA08G22210	99.2674	99.2674
Os05g0529200	ONIVA08G22220	99.5868	99.5868
Os05g0529300	ONIVA08G22230	100	100
Os05g0529400	ONIVA08G22240	99.115	99.115
Os05g0529600	ONIVA08G22250	99.5383	99.5383
Os05g0529700	ONIVA08G22260	98.2857	100
Os05g0529900	ONIVA05G24150	94.4767	94.4767
Os05g0530300	ONIVA05G24190	96.0474	94.5525
Os05g0530400	ONIVA05G24200	100	100
Os05g0530500	ONIVA05G24210	99.2079	80.5466
Os05g0530701	ONIVA05G24220	99.5754	99.5754
Os05g0531000	ONIVA05G24230	99.3289	99.3289
Os05g0531100	ONIVA05G24240	99.2958	99.2958
Os05g0531200	ONIVA05G24250	96.4103	93.5323
Os05g0531400	ONIVA05G24270	87.3563	88.8889
Os05g0531500	ONIVA05G24280	96.6957	98.7567
Os05g0531600	ONIVA05G24290	76.4493	90.1709
Os05g0531800	ONIVA05G24300	96.0894	65.3992
Os05g0532300	ONIVA05G24470	99.0157	99.4071
Os05g0532500	ONIVA05G24480	96.9754	95.5307
Os05g0532600	ONIVA05G24490	96.2963	26.3158
Os05g0532800	ONIVA05G24500	98.8235	98.8235
Os05g0533100	ONIVA05G24520	87.4126	63.2911
Os05g0533200	ONIVA11G03970	35.0254	14.1104
Os05g0533200	ONIVA11G04060	22.335	23.5294
Os05g0533301	ONIVA05G24530	97.6654	23.724
Os05g0533400	ONIVA05G24530	44.3532	20.4159
Os05g0533450	ONIVA05G24530	48.9231	15.0284
Os05g0533500	ONIVA05G24540	100	100
Os05g0533600	ONIVA05G24550	89.1186	96.6942
Os05g0533700	ONIVA05G24560	100	100
Os05g0533800	ONIVA05G24570	79.7619	53.6
Os05g0533900	ONIVA05G24580	89.1949	82.874
Os05g0534000	ONIVA05G24590	95.8333	43.125
Os05g0534100	ONIVA05G24600	95.671	82.1561
Os05g0534400	ONIVA05G24610	96.6667	99.5098
Os05g0534500	ONIVA05G24620	97.5	100
Os05g0534600	ONIVA05G24630	92.3836	92.645
Os05g0534800	ONIVA05G24640	65.0602	9.0301
Os05g0534900	ONIVA05G24650	99.2064	99.2064
Os05g0535100	ONIVA05G24660	99.5902	99.5902
Os05g0535300	ONIVA05G24670	93.75	19.5167
Os05g0535400	ONIVA05G24680	98.8636	98.3051
Os05g0535500	ONIVA05G24690	99.8073	99.8073
Os05g0535600	ONIVA05G24700	96.9945	52.2059
Os05g0535800	ONIVA05G24710	96.1464	96.7054
Os05g0535900	ONIVA05G24720	99.4773	99.4773
Os05g0536200	ONIVA05G24760	97.1429	98.9091
Os05g0536250	ONIVA05G24770	98.3759	90.4051
Os05g0536400	ONIVA05G24780	99.4545	99.4545
Os05g0536900	ONIVA05G24820	99.5146	99.5146
Os05g0537100	ONIVA05G24830	100	100
Os05g0537300	ONIVA01G32800	62.9526	9.19821
Os05g0537300	ONIVA05G24840	82.7298	14.1294
Os05g0537700	ONIVA05G24860	99.2105	47.3024
Os05g0538250	ONIVA05G25150	65.2751	89.1192
Os05g0538500	ONIVA05G25170	35.9155	71.4953
Os05g0539150	ONIVA05G25190	91.2473	33.1215
Os05g0539300	ONIVA05G25210	99.5249	99.5249
Os05g0539400	ONIVA05G25220	99.7028	100
Os05g0539500	ONIVA05G25230	81.2057	74.3506
Os05g0539600	ONIVA05G25250	73.6842	30.9582
Os05g0539700	ONIVA05G25240	99.7253	65.7609
Os05g0539800	ONIVA05G25260	99.5708	72.7273
Os05g0539900	ONIVA05G25270	96.5909	65.1341
Os05g0540000	ONIVA05G25280	100	84.3537
Os05g0540200	ONIVA05G25300	100	100
Os05g0540800	ONIVA05G25340	81.7352	88.3951
Os05g0540900	ONIVA05G25350	97.6064	97.6064
Os05g0541100	ONIVA05G25360	99.7549	96.9048
Os05g0541200	ONIVA05G25370	99.5516	99.5516
Os05g0541400	ONIVA05G25380	97.5962	97.8313
Os05g0541700	ONIVA05G25410	62.6335	72.7273
Os05g0541750	ONIVA05G25420	73.2558	100
Os05g0541800	ONIVA05G25430	77.4194	40
Os05g0541900	ONIVA05G25440	82.7068	74.8299
Os05g0542001	ONIVA05G25450	73.5632	71.9101
Os05g0542100	ONIVA05G25460	100	100
Os05g0542200	ONIVA05G25480	98.5	91.8415
Os05g0542300	ONIVA05G25490	64.7059	44
Os05g0542500	ONIVA05G25500	98	98
Os05g0542600	ONIVA05G25510	90	87.0968
Os05g0542732	ONIVA05G25520	81.0811	81.8182
Os05g0542900	ONIVA05G25530	99.5506	99.5506
Os05g0543000	ONIVA05G25540	100	100
Os05g0543100	ONIVA05G25550	98.3721	99.7642
Os05g0543200	ONIVA05G25560	95.2206	100
Os05g0543300	ONIVA05G25570	75.3125	97.1774
Os05g0543400	ONIVA05G25580	99.7183	99.7183
Os05g0543700	ONIVA05G25610	99.7041	44.695
Os05g0544600	ONIVA05G25650	97.5504	91.7344
Os05g0544900	ONIVA05G25660	79.798	88.764
Os05g0545000	ONIVA05G25670	100	82.5034
Os05g0545200	ONIVA05G25680	98.3235	94.4129
Os05g0545300	ONIVA05G25690	100	74.4501
Os05g0545600	ONIVA05G25700	91.6844	58.3446
Os05g0545900	ONIVA05G25720	98.4177	91.4706
Os05g0546300	ONIVA05G25740	73.9316	99.4253
Os05g0546400	ONIVA05G25750	100	100
Os05g0546500	ONIVA01G47470	66.6667	43.8596
Os05g0547100	ONIVA07G00120	30.3448	20.5607
Os05g0547850	ONIVA05G25760	96.0938	48.0469
Os05g0548100	ONIVA05G25830	95.7346	95.7346
Os05g0548200	ONIVA05G25840	97.7848	96.8652
Os05g0548300	ONIVA05G25850	98.7972	44.1968
Os05g0548500	ONIVA05G25860	96.1111	99.8351
Os05g0548600	ONIVA05G25870	99.3182	99.3182
Os05g0548700	ONIVA05G25890	79.7428	76.3077
Os05g0548800	ONIVA05G25900	90.6667	36.9565
Os05g0548900	ONIVA05G25910	92.7273	92.7273
Os05g0549000	ONIVA05G25920	100	100
Os05g0549100	ONIVA05G25930	99.1055	94.7009
Os05g0549300	ONIVA05G25940	97.5976	65
Os05g0549500	ONIVA05G25970	99.4444	51.585
Os05g0549600	ONIVA05G25980	95.8904	52.6316
Os05g0549700	ONIVA05G25990	98.2726	97.7099
Os05g0549800	ONIVA05G26000	99.1254	86.2944
Os05g0549900	ONIVA05G26010	95.9184	63.6856
Os05g0550000	ONIVA05G26020	100	100
Os05g0550100	ONIVA05G26030	98.7784	99.8236
Os05g0550250	ONIVA05G26040	100	100
Os05g0550300	ONIVA05G26050	100	100
Os05g0550600	ONIVA05G26060	100	100
Os05g0550700	ONIVA05G26070	97.7901	38.6041
Os05g0550800	ONIVA05G26080	98.538	65.692
Os05g0551000	ONIVA05G26090	96.8822	43.7207
Os05g0551100	ONIVA05G26100	93.4325	82.8571
Os05g0551100	ONIVA05G26120	93.4325	82.8571
Os05g0551500	ONIVA05G26140	97.619	98.0861
Os05g0551600	ONIVA05G26150	99.5146	75.0916
Os05g0551700	ONIVA05G26160	100	100
Os05g0551900	ONIVA05G26170	97.954	95.6305
Os05g0552000	ONIVA05G26180	99.0741	99.0741
Os05g0552100	ONIVA05G26190	99.5787	99.5787
Os05g0552200	ONIVA05G26200	96.6387	96.6387
Os05g0552300	ONIVA05G26210	100	100
Os05g0552400	ONIVA05G26220	99.6032	99.6032
Os05g0552500	ONIVA05G26230	95.5166	99.5935
Os05g0552600	ONIVA05G26240	82.549	96.3387
Os05g0552700	ONIVA05G26250	90.0383	95.723
Os05g0552800	ONIVA05G26260	88	92.2156
Os05g0552900	ONIVA05G26280	95.896	51.9259
Os05g0553700	ONIVA05G26300	98.1343	40.902
Os05g0554000	ONIVA05G26310	99.5098	81.2
Os05g0554100	ONIVA05G26320	99.4949	99.4949
Os05g0554400	ONIVA05G26330	99.2891	69.4859
Os05g0554500	ONIVA05G26340	99.4609	99.4609
Os05g0554800	ONIVA05G26360	97.8842	95.6474
Os05g0555000	ONIVA05G26380	85.2883	69.1936
Os05g0555300	ONIVA05G26390	82.381	86.9347
Os05g0555700	ONIVA05G26430	100	100
Os05g0555800	ONIVA05G26520	92.8571	63.0303
Os05g0556000	ONIVA05G26440	94.5545	91.1694
Os05g0556100	ONIVA05G26450	100	100
Os05g0556300	ONIVA05G26470	93.6283	96.8864
Os05g0556400	ONIVA05G26480	100	100
Os05g0556600	ONIVA05G26490	46.7836	16.3599
Os05g0556700	ONIVA05G26500	99.6951	63.3721
Os05g0556800	ONIVA05G26510	99.4778	99.4778
Os05g0557100	ONIVA05G26540	99.7976	99.7976
Os05g0557200	ONIVA05G26550	93.7262	85.8885
Os05g0557400	ONIVA05G26560	98.0892	89.2754
Os05g0557500	ONIVA05G26570	99.3258	49.0022
Os05g0557600	ONIVA05G26580	99.8035	99.8035
Os05g0557700	ONIVA05G26590	99.6575	96.6777
Os05g0557800	ONIVA05G26610	100	100
Os05g0557900	ONIVA05G26620	92.5311	83.6773
Os05g0558000	ONIVA05G26630	100	100
Os05g0558400	ONIVA05G26650	33.4963	97.8571
Os05g0558800	ONIVA05G26680	99.7783	99.7783
Os05g0558900	ONIVA05G26690	99.8322	99.8322
Os05g0559000	ONIVA05G26700	99.8392	100
Os05g0559350	ONIVA05G26740	100	100
Os05g0559400	ONIVA05G26750	96.4413	78.098
Os05g0559600	ONIVA05G26760	99.7783	95.1374
Os05g0559800	ONIVA05G26770	77.3256	98.5185
Os05g0559900	ONIVA05G26780	96.9961	99.0109
Os05g0560000	ONIVA05G26790	100	100
Os05g0560100	ONIVA05G26800	99.6485	93.719
Os05g0560200	ONIVA05G26810	98.6547	98.6547
Os05g0560300	ONIVA05G26830	99.1189	99.1189
Os05g0560400	ONIVA05G26840	100	88.4422
Os05g0560500	ONIVA05G26850	100	100
Os05g0560600	ONIVA05G26860	99.422	99.422
Os05g0560900	ONIVA05G26870	100	100
Os05g0561400	ONIVA05G27540	100	100
Os05g0561500	ONIVA05G27550	89.899	99.6269
Os05g0561600	ONIVA05G27560	89.3822	89.3822
Os05g0561800	ONIVA05G27590	15.8163	33.3333
Os05g0561900	ONIVA02G21510	37.8571	53.5354
Os05g0561900	ONIVA05G27600	62.1429	94.5652
Os05g0562000	ONIVA05G27610	88.4259	31.6225
Os05g0562200	ONIVA05G27620	99.5575	99.5575
Os05g0562300	ONIVA05G27630	100	100
Os05g0562400	ONIVA05G27640	99.7137	75.0943
Os05g0562800	ONIVA05G27660	94.1176	100
Os05g0563000	ONIVA05G27670	99.6815	96.3077
Os05g0563050	ONIVA05G27680	96.3563	44.8633
Os05g0563100	ONIVA05G27680	68.75	12.4411
Os05g0563400	ONIVA05G27700	98.4551	96.1591
Os05g0563500	ONIVA05G27710	51.9685	29.3333
Os05g0563550	ONIVA05G27720	99.2032	45.941
Os05g0563600	ONIVA05G27720	100	50.1845
Os05g0564000	ONIVA05G27740	87.7358	32.4042
Os05g0564100	ONIVA05G27750	100	100
Os05g0564200	ONIVA05G27760	43.75	89.8649
Os05g0564300	ONIVA05G27770	100	100
Os05g0564400	ONIVA05G27780	100	100
Os05g0564500	ONIVA05G27800	100	12.6214
Os05g0564700	ONIVA05G27810	100	55.6738
Os05g0564800	ONIVA05G27820	87.4016	37.3737
Os05g0565000	ONIVA05G27830	100	73.5537
Os05g0565200	ONIVA05G27840	91.5493	50.2901
Os05g0565500	ONIVA05G27850	100	50.9804
Os05g0565701	ONIVA05G27860	100	100
Os05g0565900	ONIVA05G27870	98.8067	99.0431
Os05g0566200	ONIVA05G27880	85.2459	72.5581
Os05g0566300	ONIVA05G27890	93.0921	45.5717
Os05g0566400	ONIVA05G27910	93.9189	99.6416
Os05g0566500	ONIVA05G27920	100	100
Os05g0566600	ONIVA05G27930	99.1228	63.1285
Os05g0566800	ONIVA05G27960	82.4324	74.0891
Os05g0566900	ONIVA05G27970	99.6479	99.6479
Os05g0567100	ONIVA05G27980	100	94.7859
Os05g0567200	ONIVA05G27990	98.4668	91.746
Os05g0567300	ONIVA05G28000	100	55.792
Os05g0567400	ONIVA05G28010	98.9011	97.4729
Os05g0567500	ONIVA05G28020	99.3103	99.654
Os05g0567800	ONIVA05G28060	100	93.6449
Os05g0567900	ONIVA05G28070	93.6	99.1525
Os05g0568000	ONIVA05G28080	97.8599	94.1948
Os05g0568100	ONIVA05G28090	100	100
Os05g0568300	ONIVA05G28110	100	100
Os05g0568600	ONIVA05G28140	96.9697	95.3191
Os05g0568800	ONIVA05G28170	98.2533	88.5827
Os05g0568900	ONIVA05G28180	99.5423	99.5423
Os05g0569000	ONIVA05G28190	63.8961	49.8986
Os05g0569100	ONIVA05G28200	99.1189	98.6842
Os05g0569200	ONIVA05G28210	99.359	99.359
Os05g0569200	ONIVA05G28280	33.3333	100
Os05g0569300	ONIVA05G28290	99.4737	99.4737
Os05g0569400	ONIVA05G28300	76.1364	19.2529
Os05g0569500	ONIVA05G28310	71.9844	77.7311
Os05g0569700	ONIVA05G28330	97.2803	88.403
Os05g0570200	ONIVA05G28240	98.0535	71.9643
Os05g0570350	ONIVA05G28270	90.9297	99.5037
Os05g0570400	ONIVA05G28400	83.3608	97.3077
Os05g0570900	ONIVA05G28440	99.4475	99.4475
Os05g0571000	ONIVA05G28450	93.007	96.9035
Os05g0571100	ONIVA05G28460	99.8035	99.8035
Os05g0571200	ONIVA05G28480	99.639	98.9247
Os05g0571300	ONIVA05G28490	95.1807	98.1366
Os05g0571400	ONIVA05G28500	70.2312	36.2687
Os05g0571600	ONIVA05G28530	99.4048	99.4048
Os05g0571700	ONIVA05G28540	99.6132	99.6132
Os05g0571800	ONIVA01G33740	68.1481	30.5648
Os05g0572000	ONIVA05G28560	99.2674	99.6324
Os05g0572700	ONIVA05G28570	100	100
Os05g0572900	ONIVA05G28580	99.8544	99.8544
Os05g0573000	ONIVA05G28590	44.5946	24.6883
Os05g0573200	ONIVA05G28600	99.0291	96.6825
Os05g0573300	ONIVA05G28610	99.8355	97.2756
Os05g0573500	ONIVA05G28620	98.6014	99.2958
Os05g0573600	ONIVA05G28630	100	100
Os05g0573700	ONIVA05G28640	99.827	99.827
Os05g0573800	ONIVA05G28650	100	100
Os05g0573900	ONIVA05G28660	99.6124	38.9985
Os05g0574000	ONIVA05G28670	99.0268	99.0268
Os05g0574100	ONIVA05G28680	99.7543	99.7543
Os05g0574300	ONIVA05G28690	100	100
Os05g0574400	ONIVA05G28700	100	95.2381
Os05g0574600	ONIVA05G28710	99.4231	67.8478
Os05g0574700	ONIVA05G28730	83.945	100
Os05g0574800	ONIVA05G28740	94.1379	99.635
Os05g0574900	ONIVA05G28750	99.8	99.8
Os05g0575000	ONIVA05G28760	100	50.7143
Os05g0575101	ONIVA02G29910	55.3672	23.2227
Os05g0575300	ONIVA05G28780	100	56.9246
Os05g0575400	ONIVA05G28790	95.2255	69.7087
Os05g0576300	ONIVA05G28820	100	100
Os05g0576500	ONIVA05G28830	95.1691	61.5625
Os05g0576600	ONIVA05G28850	99.4318	99.4318
Os05g0576700	ONIVA05G28860	100	100
Os05g0576800	ONIVA05G28870	99.4845	99.6558
Os05g0576900	ONIVA05G28890	99.6616	99.6616
Os05g0577100	ONIVA05G28910	100	100
Os05g0577200	ONIVA05G28920	99.7585	85.5072
Os05g0577500	ONIVA05G28940	98.2659	100
Os05g0577700	ONIVA05G28950	100	100
Os05g0577900	ONIVA05G28960	94.6988	50.1276
Os05g0578000	ONIVA05G28970	100	100
Os05g0578100	ONIVA05G28980	97.7124	98.0328
Os05g0578500	ONIVA05G28990	100	100
Os05g0578600	ONIVA05G29000	99.359	54.2907
Os05g0578900	ONIVA05G29020	99.6416	99.6416
Os05g0579000	ONIVA05G29030	91.4172	97.4468
Os05g0579100	ONIVA05G29040	94.3114	97.5232
Os05g0579200	ONIVA05G29050	99.3837	99.537
Os05g0579300	ONIVA05G29060	76.4706	71.4286
Os05g0579600	ONIVA05G29070	78.8889	78.8889
Os05g0579700	ONIVA05G29080	99.0991	99.0991
Os05g0579800	ONIVA05G29090	100	100
Os05g0580000	ONIVA05G29110	99.6146	89.6014
Os05g0580200	ONIVA05G29130	89.6226	93.1373
Os05g0580500	ONIVA05G29140	66.1972	7.58065
Os05g0580800	ONIVA12G13990	20.2335	21.7573
Os05g0580900	ONIVA03G34630	82.2034	71.3235
Os05g0581100	ONIVA12G14010	97.3913	25.9259
Os05g0581200	ONIVA12G14020	64.7059	42.5806
Os05g0581300	ONIVA12G14030	99.7179	99.7179
Os05g0581700	ONIVA12G14040	99.6377	99.6377
Os05g0581800	ONIVA12G14050	98.1221	89.5075
Os05g0581900	ONIVA12G14060	95.3737	98.893
Os05g0582000	ONIVA12G14070	97.6431	97.3154
Os05g0582100	ONIVA12G14080	99.2593	95.7143
Os05g0582300	ONIVA12G14090	99.6825	77.9156
Os05g0583000	ONIVA12G14120	99.1098	99.1098
Os05g0583400	ONIVA03G34780	98.8235	100
Os05g0583500	ONIVA03G34770	96.3908	99.2747
Os05g0583600	ONIVA03G34750	100	21.5434
Os05g0583950	ONIVA03G34740	99.7561	99.7561
Os05g0584200	ONIVA03G34720	100	100
Os05g0584300	ONIVA03G34710	99.1903	99.1903
Os05g0584400	ONIVA03G34700	70.2128	57.2917
Os05g0584600	ONIVA03G34690	99.6491	99.6491
Os05g0584900	ONIVA02G21100	17.3387	20.1878
Os05g0585400	ONIVA03G34650	99.6689	85.2691
Os05g0585500	ONIVA03G34640	99.4465	96.0784
Os05g0585700	ONIVA03G34620	37.415	63.2184
Os05g0585800	ONIVA03G34610	90.701	90.3134
Os05g0585900	ONIVA03G34600	100	100
Os05g0586200	ONIVA05G29530	99.8279	99.8279
Os05g0586300	ONIVA05G29540	99.7416	91.6865
Os05g0586400	ONIVA05G29550	97.1795	99.2147
Os05g0586500	ONIVA05G29560	100	100
Os05g0586600	ONIVA05G29570	60	42.6
Os05g0586700	ONIVA05G29580	87.9085	97.8182
Os05g0586900	ONIVA10G19590	98.9311	99.6412
Os05g0587000	ONIVA10G19580	99.5536	99.3318
Os05g0587100	ONIVA10G19570	99.7963	99.7963
Os05g0587200	ONIVA10G19560	97.7901	35.4
Os05g0587300	ONIVA10G19550	97.8378	78.1295
Os05g0587400	ONIVA10G19540	99.1176	46.4828
Os05g0588100	ONIVA10G19510	67.2535	81.6239
Os05g0588200	ONIVA10G19500	79.4355	75.7692
Os05g0588500	ONIVA10G19470	99.5781	99.5781
Os05g0588700	ONIVA05G29680	99.1842	99.1842
Os05g0588850	ONIVA05G29700	99.7613	87.2651
Os05g0588900	ONIVA05G29710	99.422	71.0744
Os05g0589000	ONIVA05G29720	85.4701	93.1677
Os05g0589200	ONIVA05G29730	99.1379	79.4473
Os05g0589400	ONIVA05G29740	98.5185	100
Os05g0589600	ONIVA05G29750	100	100
Os05g0589700	ONIVA05G29760	95.082	65.2602
Os05g0590000	ONIVA05G29640	98.5447	99.7895
Os05g0590100	ONIVA05G29650	98.8055	99.4845
Os05g0590300	ONIVA05G29660	98.9967	98.9967
Os05g0591400	ONIVA05G29600	55.6064	97.9839
Os05g0591600	ONIVA05G29620	100	73.0769
Os05g0591800	ONIVA05G29770	90.3475	52
Os05g0591900	ONIVA05G29780	100	87.538
Os05g0592000	ONIVA05G29800	95.2229	95.2229
Os05g0592100	ONIVA05G29810	99.7409	99.7409
Os05g0592300	ONIVA05G29820	98.9051	92.8082
Os05g0592400	ONIVA05G29830	99.1743	100
Os05g0592600	ONIVA05G29840	77.1334	99.5722
Os05g0592800	ONIVA05G29850	99.3258	98.8814
Os05g0593000	ONIVA05G29860	99.7636	99.7636
Os05g0593100	ONIVA05G29870	96.817	90.1235
Os05g0593200	ONIVA05G29880	99.3671	99.3671
Os05g0593300	ONIVA05G29890	92.9635	37.4183
Os05g0593550	ONIVA05G29890	96.1464	27.1786
Os05g0593800	ONIVA05G29920	99.7886	93.6508
Os05g0593900	ONIVA05G29930	98.7342	95.1219
Os05g0594100	ONIVA05G29940	99.278	99.278
Os05g0594200	ONIVA05G29950	94.4812	99.5349
Os05g0594500	ONIVA05G29970	91.0747	96.7118
Os05g0594700	ONIVA05G29990	99.8695	99.8695
Os05g0594800	ONIVA05G30000	90.5229	84.9693
Os05g0595000	ONIVA05G30020	85.3535	90.3743
Os05g0595100	ONIVA05G30030	100	100
Os05g0595200	ONIVA05G30040	99.3976	100
Os05g0595300	ONIVA05G30050	99.6753	99.6753
Os05g0595400	ONIVA05G30070	99.5816	99.5816
Os05g0595500	ONIVA05G30080	91.6	99.5652
Os05g0595800	ONIVA04G10760	99.6606	85.2856
Os05g0596000	ONIVA04G10770	98.3178	98.3178
Os05g0596200	ONIVA04G10790	68.9024	41.0909
Os05g0596500	ONIVA05G30220	100	100
Os05g0596600	ONIVA05G30230	92.77	96.4844
Os05g0597000	ONIVA05G30250	99.5595	99.5595
Os05g0597100	ONIVA05G30260	76.0943	98.69
Os05g0597200	ONIVA05G30270	95.7447	91.6667
Os05g0597400	ONIVA05G30290	48.1481	11.7117
Os05g0597700	ONIVA05G30300	97.561	97.561
Os06g0101000	ONIVA06G00030	92.7805	95.1952
Os06g0101300	ONIVA06G00050	98.8166	98.2353
Os06g0101600	ONIVA06G00060	99.3506	99.3506
Os06g0101800	ONIVA06G00080	51.532	26.8116
Os06g0102100	ONIVA06G00090	99.2278	99.2278
Os06g0102700	ONIVA06G00110	99.3377	98.1997
Os06g0102800	ONIVA06G00120	99.7645	59.5874
Os06g0102900	ONIVA06G00120	98.4397	32.5363
Os06g0103200	ONIVA06G00140	98.6985	97.6395
Os06g0103300	ONIVA06G00150	100	100
Os06g0103400	ONIVA06G00170	100	98.8024
Os06g0103500	ONIVA06G00180	99.8505	99.8505
Os06g0103600	ONIVA06G00190	96.5356	98.0971
Os06g0103700	ONIVA06G00200	97.6608	93.8202
Os06g0103800	ONIVA06G00210	96.1436	89.1492
Os06g0103900	ONIVA06G00220	99.8415	85.7143
Os06g0104000	ONIVA06G00230	97.6323	97.7685
Os06g0104100	ONIVA06G00240	100	91.7933
Os06g0104200	ONIVA06G00260	100	100
Os06g0104300	ONIVA06G00270	99.6627	99.6627
Os06g0104400	ONIVA06G00280	99.0521	91.4661
Os06g0104800	ONIVA06G00290	100	100
Os06g0105100	ONIVA06G00300	41.8142	100
Os06g0105100	ONIVA06G00310	20.1327	81.982
Os06g0105300	ONIVA03G00870	23.9583	36.1635
Os06g0105350	ONIVA06G00320	95.092	96.6736
Os06g0105400	ONIVA06G00330	97.2727	99.8134
Os06g0105500	ONIVA06G00340	91.3889	92.028
Os06g0105600	ONIVA06G00360	98.6777	39.6151
Os06g0105700	ONIVA06G00370	99.711	99.711
Os06g0105800	ONIVA06G00380	48.6577	99.3151
Os06g0105800	ONIVA06G00390	27.1812	92.0455
Os06g0105900	ONIVA06G00400	99.7053	99.7053
Os06g0106000	ONIVA06G00410	100	100
Os06g0106100	ONIVA06G00420	99.5652	99.5652
Os06g0106800	ONIVA06G00440	99.7938	99.7938
Os06g0106900	ONIVA06G00450	96.2791	95.8333
