Gene stable ID	Arabidopsis lyrata gene stable ID	%id. target Arabidopsis lyrata gene identical to query gene	%id. query gene identical to target Arabidopsis lyrata gene
Os07g0124800	fgenesh1_pg.C_scaffold_6002479	45.9916	46.5812
Os07g0124900	Al_scaffold_0001_4259	34.6369	52.9915
Os07g0124900	Al_scaffold_0003_3311	43.0168	47.8261
Os07g0124900	Al_scaffold_0003_3312	41.8994	46.2963
Os07g0124900	fgenesh2_kg.1__4096__AT1G50060.1	41.8994	46.5839
Os07g0124900	fgenesh2_kg.746__1__AT4G33710.1	40.2235	43.3735
Os07g0124900	fgenesh2_kg.7__741__AT4G33720.1	42.4581	49.0323
Os07g0124900	fgenesh2_kg.7__742__AT4G33710.1	39.6648	42.7711
Os07g0124900	scaffold_302328.1	41.8994	46.5839
Os07g0124900	scaffold_700778.1	37.4302	38.9535
Os07g0124900	scaffold_74600001.1	39.6648	42.7711
Os07g0125500	Al_scaffold_0001_4259	34.6369	52.9915
Os07g0125500	Al_scaffold_0003_3311	43.0168	47.8261
Os07g0125500	Al_scaffold_0003_3312	41.8994	46.2963
Os07g0125500	fgenesh2_kg.1__4096__AT1G50060.1	41.8994	46.5839
Os07g0125500	fgenesh2_kg.746__1__AT4G33710.1	40.2235	43.3735
Os07g0125500	fgenesh2_kg.7__741__AT4G33720.1	42.4581	49.0323
Os07g0125500	fgenesh2_kg.7__742__AT4G33710.1	39.6648	42.7711
Os07g0125500	scaffold_302328.1	41.8994	46.5839
Os07g0125500	scaffold_700778.1	37.4302	38.9535
Os07g0125500	scaffold_74600001.1	39.6648	42.7711
Os07g0126301	Al_scaffold_0001_4259	34.6369	52.9915
Os07g0126301	Al_scaffold_0003_3311	43.0168	47.8261
Os07g0126301	Al_scaffold_0003_3312	41.8994	46.2963
Os07g0126301	fgenesh2_kg.1__4096__AT1G50060.1	41.8994	46.5839
Os07g0126301	fgenesh2_kg.746__1__AT4G33710.1	40.2235	43.3735
Os07g0126301	fgenesh2_kg.7__741__AT4G33720.1	42.4581	49.0323
Os07g0126301	fgenesh2_kg.7__742__AT4G33710.1	39.6648	42.7711
Os07g0126301	scaffold_302328.1	41.8994	46.5839
Os07g0126301	scaffold_700778.1	37.4302	38.9535
Os07g0126301	scaffold_74600001.1	39.6648	42.7711
Os07g0127900	Al_scaffold_0001_4259	28.0702	41.0256
Os07g0127900	Al_scaffold_0003_3311	40.9357	43.4783
Os07g0127900	Al_scaffold_0003_3312	40.3509	42.5926
Os07g0127900	fgenesh2_kg.1__4096__AT1G50060.1	35.0877	37.2671
Os07g0127900	fgenesh2_kg.746__1__AT4G33710.1	38.0117	39.1566
Os07g0127900	fgenesh2_kg.7__741__AT4G33720.1	38.0117	41.9355
Os07g0127900	fgenesh2_kg.7__742__AT4G33710.1	38.5965	39.759
Os07g0127900	scaffold_302328.1	36.8421	39.1304
Os07g0127900	scaffold_700778.1	35.0877	34.8837
Os07g0127900	scaffold_74600001.1	38.0117	39.1566
Os07g0128800	Al_scaffold_0001_4259	36.6279	53.8462
Os07g0128800	Al_scaffold_0003_3311	44.7674	47.8261
Os07g0128800	Al_scaffold_0003_3312	44.186	46.9136
Os07g0128800	fgenesh2_kg.1__4096__AT1G50060.1	41.2791	44.0994
Os07g0128800	fgenesh2_kg.746__1__AT4G33710.1	47.6744	49.3976
Os07g0128800	fgenesh2_kg.7__741__AT4G33720.1	43.6047	48.3871
Os07g0128800	fgenesh2_kg.7__742__AT4G33710.1	45.3488	46.988
Os07g0128800	scaffold_302328.1	45.9302	49.0683
Os07g0128800	scaffold_700778.1	44.186	44.186
Os07g0128800	scaffold_74600001.1	44.7674	46.3855
Os07g0129200	Al_scaffold_0001_4259	36.9048	52.9915
Os07g0129200	Al_scaffold_0003_3311	47.0238	49.0683
Os07g0129200	Al_scaffold_0003_3312	46.4286	48.1481
Os07g0129200	fgenesh2_kg.1__4096__AT1G50060.1	45.2381	47.205
Os07g0129200	fgenesh2_kg.746__1__AT4G33710.1	50.5952	51.2048
Os07g0129200	fgenesh2_kg.7__741__AT4G33720.1	47.0238	50.9677
Os07g0129200	fgenesh2_kg.7__742__AT4G33710.1	47.0238	47.5904
Os07g0129200	scaffold_302328.1	48.8095	50.9317
Os07g0129200	scaffold_700778.1	44.6429	43.6047
Os07g0129200	scaffold_74600001.1	46.4286	46.988
Os07g0129300	Al_scaffold_0001_4259	40	56.4103
Os07g0129300	Al_scaffold_0003_3311	48.4848	49.6894
Os07g0129300	Al_scaffold_0003_3312	47.2727	48.1481
Os07g0129300	fgenesh2_kg.1__4096__AT1G50060.1	45.4545	46.5839
Os07g0129300	fgenesh2_kg.746__1__AT4G33710.1	52.7273	52.4096
Os07g0129300	fgenesh2_kg.7__741__AT4G33720.1	47.8788	50.9677
Os07g0129300	fgenesh2_kg.7__742__AT4G33710.1	48.4848	48.1928
Os07g0129300	scaffold_302328.1	49.0909	50.3106
Os07g0129300	scaffold_700778.1	44.8485	43.0233
Os07g0129300	scaffold_74600001.1	47.8788	47.5904
Os07g0129700	fgenesh2_kg.6__2861__AT4G08150.1	55.7746	50.1266
Os07g0129800	fgenesh1_pg.C_scaffold_7001070	35.8914	46.2709
Os07g0129800	fgenesh2_kg.4__1833__AT2G37710.1	40.2597	50.8955
Os07g0129800	fgenesh2_kg.5__1767__AT3G53810.1	39.3152	49.115
Os07g0129800	fgenesh2_kg.6__3459__AT4G02420.1	38.3707	48.6527
Os07g0129800	fgenesh2_kg.6__3460__AT4G02410.1	38.961	49.0342
Os07g0129800	scaffold_604033.1	37.8985	47.7679
Os07g0129900	fgenesh1_pg.C_scaffold_7001070	0	0
Os07g0129900	fgenesh2_kg.4__1833__AT2G37710.1	0	0
Os07g0129900	fgenesh2_kg.5__1767__AT3G53810.1	0	0
Os07g0129900	fgenesh2_kg.6__3459__AT4G02420.1	0	0
Os07g0129900	fgenesh2_kg.6__3460__AT4G02410.1	0	0
Os07g0129900	scaffold_604033.1	0	0
Os07g0130100	fgenesh1_pg.C_scaffold_7001070	45.6681	47.3364
Os07g0130100	fgenesh2_kg.4__1833__AT2G37710.1	51.8355	52.6866
Os07g0130100	fgenesh2_kg.5__1767__AT3G53810.1	52.7166	52.9499
Os07g0130100	fgenesh2_kg.6__3459__AT4G02420.1	50.514	51.497
Os07g0130100	fgenesh2_kg.6__3460__AT4G02410.1	50.8076	51.4116
Os07g0130100	scaffold_604033.1	49.0455	49.7024
Os07g0130200	fgenesh1_pg.C_scaffold_7001070	0.726744	0.761035
Os07g0130200	fgenesh2_kg.4__1833__AT2G37710.1	0.726744	0.746269
Os07g0130200	fgenesh2_kg.5__1767__AT3G53810.1	0.726744	0.737463
Os07g0130200	fgenesh2_kg.6__3459__AT4G02420.1	0.581395	0.598802
Os07g0130200	fgenesh2_kg.6__3460__AT4G02410.1	0.581395	0.594354
Os07g0130200	scaffold_604033.1	0.581395	0.595238
Os07g0130400	fgenesh1_pg.C_scaffold_7001070	42.6513	45.0533
Os07g0130400	fgenesh2_kg.4__1833__AT2G37710.1	48.9914	50.7463
Os07g0130400	fgenesh2_kg.5__1767__AT3G53810.1	48.415	49.5575
Os07g0130400	fgenesh2_kg.6__3459__AT4G02420.1	45.8213	47.6048
Os07g0130400	fgenesh2_kg.6__3460__AT4G02410.1	45.389	46.8053
Os07g0130400	scaffold_604033.1	42.9395	44.3452
Os07g0130800	fgenesh1_pg.C_scaffold_7001070	43.2857	46.1187
Os07g0130800	fgenesh2_kg.4__1833__AT2G37710.1	49.1429	51.3433
Os07g0130800	fgenesh2_kg.5__1767__AT3G53810.1	47	48.5251
Os07g0130800	fgenesh2_kg.6__3459__AT4G02420.1	46	48.2036
Os07g0130800	fgenesh2_kg.6__3460__AT4G02410.1	46.1429	47.9941
Os07g0130800	scaffold_604033.1	46	47.9167
Os07g0131375	fgenesh1_pg.C_scaffold_7001070	31.0631	28.4627
Os07g0131375	fgenesh2_kg.4__1833__AT2G37710.1	35.2159	31.6418
Os07g0131375	fgenesh2_kg.5__1767__AT3G53810.1	34.7176	30.826
Os07g0131375	fgenesh2_kg.6__3459__AT4G02420.1	33.7209	30.3892
Os07g0131375	fgenesh2_kg.6__3460__AT4G02410.1	34.0532	30.4606
Os07g0131375	scaffold_604033.1	34.2193	30.6548
Os07g0131500	fgenesh1_pg.C_scaffold_7001070	47.7987	46.2709
Os07g0131500	fgenesh2_kg.4__1833__AT2G37710.1	52.044	49.403
Os07g0131500	fgenesh2_kg.5__1767__AT3G53810.1	50.7862	47.6401
Os07g0131500	fgenesh2_kg.6__3459__AT4G02420.1	49.5283	47.1557
Os07g0131500	fgenesh2_kg.6__3460__AT4G02410.1	50.4717	47.6969
Os07g0131500	scaffold_604033.1	49.8428	47.1726
Os07g0131600	scaffold_802796.1	53.4351	55.5556
Os07g0132300	fgenesh1_pg.C_scaffold_7000230	32.2581	39.6825
Os07g0132600	fgenesh2_kg.6__1111__AT5G11420.1	17.2603	17.2131
Os07g0132600	scaffold_602662.1	16.7123	16.5312
Os07g0132600	scaffold_700945.1	16.9863	16.9863
Os07g0133000	Al_scaffold_0001_4740	19.4805	30.9917
Os07g0133000	fgenesh1_pm.C_scaffold_4000755	34.2857	21.0191
Os07g0133000	fgenesh2_kg.1__4381__AT1G53080.1	21.5584	29.8561
Os07g0133000	fgenesh2_kg.1__722__AT1G07460.1	23.6364	36.5462
Os07g0133000	fgenesh2_kg.3__1669__AT3G15356.1	20.7792	29.5203
Os07g0133000	fgenesh2_kg.3__1817__AT3G16530.1	20.7792	28.9855
Os07g0133000	scaffold_105127.1	20.2597	28.6765
Os07g0133000	scaffold_29500001.1	34.026	20.8599
Os07g0133000	scaffold_401384.1	31.6883	19.6774
Os07g0133000	scaffold_401387.1	33.2468	20.5128
Os07g0133500	scaffold_101054.1	54.9784	55.0976
Os07g0133700	fgenesh2_kg.6__1294__AT5G13410.1	65.8228	60.9375
Os07g0134000	fgenesh2_kg.1__1066__AT1G10010.1	59.7536	59.7536
Os07g0134000	fgenesh2_kg.8__838__AT5G49630.1	66.1191	63.5108
Os07g0134000	scaffold_101052.1	57.4949	57.0265
Os07g0134000	scaffold_200732.1	60.7803	61.0309
Os07g0134200	fgenesh2_kg.8__2623__AT5G65700.1	68.4262	69.7906
Os07g0134200	scaffold_501969.1	67.8397	69.3307
Os07g0134400	fgenesh1_pm.C_scaffold_6002668	40.3846	22.3404
Os07g0134400	fgenesh1_pm.C_scaffold_7001706	46.7949	24.0924
Os07g0134500	Al_scaffold_0006_3373	66.4948	37.6826
Os07g0134500	scaffold_702047.1	68.2131	39.1133
Os07g0134600	fgenesh2_kg.3__3496__AT2G16250.1	38.7306	32.9658
Os07g0134600	fgenesh2_kg.7__137__AT4G39270.1	36.658	32.7546
Os07g0134700	fgenesh2_kg.4__96__AT2G21710.1	50.6579	50.2447
Os07g0134800	fgenesh2_kg.3__3453__AT2G18450.1	86.0317	85.8954
Os07g0134800	fgenesh2_kg.8__2740__AT5G66760.1	89.3651	88.8013
Os07g0137000	fgenesh1_pg.C_scaffold_7001962	34.2466	3.2175
Os07g0137000	fgenesh2_kg.3__2002__AT3G18100.1	36.9863	3.33745
Os07g0137000	scaffold_703601.1	35.6164	4.16667
Os07g0137800	Al_scaffold_0003_3824	46.4684	39.0625
Os07g0137800	Al_scaffold_0007_610	46.8401	37.6682
Os07g0137800	fgenesh1_pm.C_scaffold_1003128	45.9108	35.2857
Os07g0137800	scaffold_302227.1	44.9814	34.7701
Os07g0137900	fgenesh2_kg.8__540__AT5G42950.1	29.4222	19.3116
Os07g0138100	fgenesh2_kg.4__1065__AT2G30880.1	55.3719	53.1746
Os07g0139400	Al_scaffold_0004_1976	76.7221	77.458
Os07g0139400	Al_scaffold_0007_2104	73.3967	79.0281
Os07g0139400	Al_scaffold_0008_517	73.3967	75
Os07g0139400	scaffold_103410.1	77.6722	78.2297
Os07g0141400	fgenesh2_kg.1__643__AT1G06680.1	66.1417	63.8783
Os07g0141400	scaffold_401578.1	66.9291	64.8855
Os07g0141600	fgenesh1_pm.C_scaffold_2001061	24.1736	69.2308
Os07g0142000	fgenesh2_kg.3__1055__AT3G10260.1	49.187	48.9879
Os07g0142700	fgenesh2_kg.6__750__AT5G07850.1	37.6842	39.2544
Os07g0142700	fgenesh2_kg.6__751__AT5G07870.1	36.6316	37.8261
Os07g0142700	scaffold_800835.1	36	38.7755
Os07g0142900	Al_scaffold_0004_412	18.0851	35.7895
Os07g0142900	fgenesh2_kg.1__645__AT1G06690.1	67.5532	67.374
Os07g0143000	Al_scaffold_0004_412	20.6897	41.0526
Os07g0143000	fgenesh2_kg.1__645__AT1G06690.1	73.4748	73.4748
Os07g0143700	fgenesh1_pm.C_scaffold_998000001	0.911854	1.06007
Os07g0143700	fgenesh2_kg.3__2445__AT3G22310.1	57.1429	30.5691
Os07g0143700	fgenesh2_kg.3__2447__AT3G22330.1	57.1429	30.719
Os07g0144900	scaffold_302606.1	53.7037	38.6667
Os07g0145400	fgenesh1_pm.C_scaffold_7001732	56.338	61.4125
Os07g0147600	fgenesh2_kg.1__3240__AT1G30570.1	51.9435	52.6882
Os07g0147700	fgenesh2_kg.1__3238__AT1G30540.1	59.9432	60.114
Os07g0147800	fgenesh2_kg.4__1497__AT2G34730.1	20.4993	18.705
Os07g0147900	fgenesh1_pm.C_scaffold_6002674	73.545	78.3099
Os07g0147900	scaffold_103394.1	77.2487	76.6404
Os07g0148200	Al_scaffold_0003_3178	7.75681	28.0303
Os07g0148200	fgenesh1_pm.C_scaffold_1002473	37.5262	39.4273
Os07g0148200	fgenesh1_pm.C_scaffold_6001359	38.9937	40.3471
Os07g0148200	fgenesh2_kg.6__1700__AT5G17030.1	38.3648	40.1316
Os07g0148200	fgenesh2_kg.6__1701__AT5G17040.1	37.3166	39.5556
Os07g0148600	Al_scaffold_0001_2899	33.3333	37.0031
Os07g0148600	Al_scaffold_0002_2117	33.0578	34.6821
Os07g0148600	Al_scaffold_0002_257	26.1708	33.101
Os07g0148600	Al_scaffold_0007_1510	33.8843	39.6774
Os07g0148600	fgenesh1_pg.C_scaffold_2000378	31.9559	32.7684
Os07g0148600	fgenesh2_kg.1__1451__AT1G13420.1	33.8843	37.963
Os07g0148600	fgenesh2_kg.1__1452__AT1G13430.1	33.6088	35.0575
Os07g0148600	fgenesh2_kg.1__2033__AT1G18590.1	33.0578	34.6821
Os07g0148600	fgenesh2_kg.5__276__AT2G03750.1	34.9862	38.1381
Os07g0148600	fgenesh2_kg.5__894__AT3G45070.1	25.6198	36.6142
Os07g0148600	fgenesh2_kg.6__655__AT5G07010.1	32.7824	33.427
Os07g0148600	scaffold_103146.1	33.8843	37.963
Os07g0148600	scaffold_202357.1	31.9559	34.3195
Os07g0148800	fgenesh1_pm.C_scaffold_4001242	68.883	15.2263
Os07g0148900	scaffold_103374.1	65.4135	66.4122
Os07g0149900	fgenesh1_pm.C_scaffold_6002678	41.1392	45.4545
Os07g0150100	fgenesh2_kg.1__3213__AT1G30360.1	54.9932	55.6787
Os07g0150500	fgenesh2_kg.1__1878__AT1G17210.1	49.0986	48.3299
Os07g0151200	fgenesh2_kg.4__1606__AT2G35740.1	54.3624	55.8621
Os07g0151200	scaffold_702843.1	57.3825	58.7629
Os07g0151300	fgenesh1_pm.C_scaffold_1002778	58.2979	55.0201
Os07g0152200	scaffold_101915.1	56.4473	56.5492
Os07g0152700	Al_scaffold_0001_1778	39.5939	39.5939
Os07g0152700	Al_scaffold_0001_4815	40.1015	35.2679
Os07g0152700	fgenesh1_pm.C_scaffold_2001774	40.6091	12.3839
Os07g0152700	fgenesh2_kg.1__1874__AT1G17170.1	42.132	38.0734
Os07g0152700	fgenesh2_kg.1__1876__AT1G17190.1	35.0254	31.5068
Os07g0152700	fgenesh2_kg.2__2131__AT1G78340.1	41.1168	37.156
Os07g0152700	scaffold_202800.1	29.9492	43.0657
Os07g0152700	scaffold_501167.1	35.533	30.837
Os07g0152800	fgenesh2_kg.3__780__AT3G07560.1	60	55.2632
Os07g0152900	fgenesh1_pm.C_scaffold_60000002	85.9079	85.9079
Os07g0152900	fgenesh2_kg.3__1563__AT3G14420.2	86.9919	87.4659
Os07g0152900	scaffold_202808.1	85.9079	85.9079
Os07g0153300	fgenesh2_kg.1__3186__AT1G30130.1	55.9809	37.8641
Os07g0153400	fgenesh2_kg.1__3181__AT1G30090.1	57.8818	59.0452
Os07g0154100	scaffold_105580.1	7.56014	51.7647
Os07g0154300	scaffold_402045.1	47.3684	44.4444
Os07g0154400	scaffold_703074.1	45.7407	35.6679
Os07g0155100	fgenesh2_kg.8__2687__AT5G67290.1	56.7775	55.0868
Os07g0155600	fgenesh2_kg.6__233__AT5G03280.1	39.032	38.6399
Os07g0156732	fgenesh2_kg.6__233__AT5G03280.1	40.796	19.0108
Os07g0157401	fgenesh2_kg.6__233__AT5G03280.1	40.796	19.0108
Os07g0157900	fgenesh2_kg.5__1599__AT3G52390.2	45.6	16.1473
Os07g0158200	fgenesh2_kg.5__1599__AT3G52390.2	74.6914	68.5552
Os07g0158300	scaffold_502310.1	39.8352	43.9394
Os07g0158400	fgenesh1_pm.C_scaffold_1001188	32.8125	20.2572
Os07g0158400	fgenesh1_pm.C_scaffold_6000114	17.7083	23.2877
Os07g0158500	fgenesh2_kg.3__563__AT3G05690.1	24.2744	31.1864
Os07g0158500	scaffold_600636.1	23.7467	33.4572
Os07g0158800	fgenesh2_kg.5__1558__AT3G52060.2	48.7465	50.8721
Os07g0158800	fgenesh2_kg.6__2193__AT5G22070.1	42.0613	41.7127
Os07g0159500	fgenesh2_kg.1__3308__AT5G45410.3	42.615	50.4298
Os07g0159500	fgenesh2_kg.7__1768__AT4G25030.1	43.0993	51.7442
Os07g0159600	fgenesh2_kg.4__1621__AT2G35910.1	39.5604	40
Os07g0159600	scaffold_600634.1	38.4615	35.533
Os07g0159700	fgenesh2_kg.6__2190__AT5G22050.2	35.0877	39.0879
Os07g0159800	fgenesh1_pg.C_scaffold_6000505	51.9737	51.634
Os07g0159800	fgenesh2_kg.3__1225__AT3G11780.1	54.6053	54.2484
Os07g0159900	fgenesh1_pg.C_scaffold_3001062	28.125	35.468
Os07g0159900	fgenesh2_kg.6__590__AT5G06470.1	33.2031	35.5649
Os07g0159900	fgenesh2_kg.6__68__AT5G01420.1	36.7188	23.2099
Os07g0160000	fgenesh1_pm.C_scaffold_6001734	45.6497	45.3423
Os07g0160000	scaffold_104805.1	26.6667	48.3607
Os07g0160100	fgenesh2_kg.1__861__AT1G08465.1	49.7041	45.6522
Os07g0160400	fgenesh2_kg.8__1612__AT5G57040.1	56.9149	54.5918
Os07g0160600	Al_scaffold_0004_2086	65.9708	71.0112
Os07g0160600	fgenesh2_kg.3__1216__AT3G11700.1	62.4217	65
Os07g0160600	fgenesh2_kg.5__1596__AT3G52370.1	64.3006	70.8046
Os07g0160600	fgenesh2_kg.6__582__AT5G06390.1	63.8831	66.8122
Os07g0161000	fgenesh2_kg.6__2179__AT5G21990.1	48.8117	47.8495
Os07g0161600	fgenesh1_pg.C_scaffold_4002010	67.7817	65.6997
Os07g0162100	fgenesh2_kg.6__1584__AT5G16010.1	46.2094	48.3019
Os07g0162300	fgenesh2_kg.7__3141__AT5G37350.1	58.6694	54.5966
Os07g0162300	scaffold_400604.1	62.9032	58.5366
Os07g0162400	fgenesh2_kg.6__601__AT5G06570.1	44.3425	44.0729
Os07g0162500	fgenesh2_kg.6__601__AT5G06570.1	45.4268	45.2888
Os07g0162600	fgenesh2_kg.6__601__AT5G06570.1	1.19403	1.21581
Os07g0162700	fgenesh2_kg.6__601__AT5G06570.1	46.4387	49.5441
Os07g0162900	fgenesh2_kg.6__601__AT5G06570.1	39.8496	48.3283
Os07g0163000	fgenesh2_kg.6__602__AT5G06580.1	58.1673	25.7951
Os07g0163500	fgenesh1_pm.C_scaffold_6001330	69.3111	60.3088
Os07g0164000	Al_scaffold_0007_2086	36.3931	39.4614
Os07g0164000	fgenesh2_kg.7__2228__AT4G20910.1	42.5486	41.7815
Os07g0164100	fgenesh2_kg.3__2057__AT3G18520.1	48.7961	55.0725
Os07g0164200	fgenesh2_kg.6__2136__AT5G20935.1	34	31.4815
Os07g0164300	fgenesh1_pm.C_scaffold_3000276	61.3861	60.7843
Os07g0164300	fgenesh2_kg.6__775__AT5G08080.1	66.9967	66.7763
Os07g0164500	fgenesh2_kg.7__3564__AT5G38460.1	57.2534	55.5347
Os07g0164600	Al_scaffold_0006_1918	61.3861	63.5897
Os07g0165000	fgenesh2_kg.8__1136__AT5G52520.1	80.1061	55.7196
Os07g0165100	scaffold_601856.1	52.3227	40.6458
Os07g0165200	fgenesh2_kg.3__332__AT3G03790.2	61.008	42.5532
Os07g0165900	Al_scaffold_0003_1860	25.5952	33.3333
Os07g0166100	fgenesh2_kg.7__1854__AT4G24290.2	67.5987	67.8218
Os07g0166500	fgenesh2_kg.3__262__AT3G03130.1	22.1477	6.33397
Os07g0166500	fgenesh2_kg.6__1710__AT5G17160.1	23.4899	6.16197
Os07g0166700	fgenesh2_kg.3__326__AT3G03770.1	52.6976	52.3691
Os07g0166800	scaffold_802920.1	90.1316	91.3333
Os07g0167000	fgenesh2_kg.5__2163__AT3G57290.1	70.1205	65.9864
Os07g0167100	fgenesh2_kg.1__4517__AT1G55090.1	71.831	56.2759
Os07g0167200	scaffold_300359.1	67.6887	65.6751
Os07g0167200	scaffold_501153.1	62.5	63.8554
Os07g0167200	scaffold_602199.1	62.9717	65.1219
Os07g0168000	scaffold_300355.1	63.8581	62.4729
Os07g0168600	Al_scaffold_0006_1737	58.2463	56.9388
Os07g0168600	fgenesh1_pg.C_scaffold_3000323	59.9165	58.215
Os07g0168600	scaffold_200850.1	62.2129	62.3431
Os07g0168600	scaffold_303911.1	12.9436	55.8559
Os07g0169500	scaffold_701780.1	25.6579	28.4672
Os07g0169500	scaffold_703210.1	31.5789	34.2857
Os07g0169700	fgenesh2_kg.6__677__AT5G07200.1	49.8638	48.1579
Os07g0169700	fgenesh2_kg.7__1720__AT4G25420.1	50.6812	49.4681
Os07g0169700	fgenesh2_kg.8__1062__AT5G51810.1	50.6812	49.3369
Os07g0169800	Al_scaffold_0005_1149	17.2	32.3308
Os07g0169800	scaffold_100642.1	17.6	24.7887
Os07g0169800	scaffold_103116.1	16.6	25.7764
Os07g0169800	scaffold_501231.1	5.8	31.5217
Os07g0169800	scaffold_501234.1	15	26.1324
Os07g0170000	fgenesh2_kg.9__43__AT4G13180.1	51.7986	54.7529
Os07g0170100	fgenesh2_kg.3__1430__AT3G13450.1	77.027	79.1667
Os07g0170100	scaffold_105341.1	76.7568	80.6818
Os07g0170200	fgenesh2_kg.1__4666__AT2G23840.1	76.6467	45.2297
Os07g0170300	fgenesh1_pg.C_scaffold_1004195	37.3754	38.3959
Os07g0170300	fgenesh2_kg.3__1434__AT3G13460.1	38.0399	33.8257
Os07g0170300	fgenesh2_kg.3__349__AT3G03950.3	28.5714	40.1869
Os07g0170300	fgenesh2_kg.8__2071__AT5G61020.1	31.3953	37.9518
Os07g0171100	scaffold_105337.1	61.791	61.791
Os07g0171200	fgenesh2_kg.6__1821__AT5G18200.1	50.6757	42.735
Os07g0171300	fgenesh1_pg.C_scaffold_3000254	28.0401	73.9623
Os07g0171300	fgenesh2_kg.6__1820__AT5G18190.2	75.3934	76.2663
Os07g0171300	scaffold_300387.1	76.2518	75.9259
Os07g0172200	fgenesh2_kg.1__3930__AT1G48380.1	38.6921	41.0405
Os07g0172500	scaffold_502273.1	73.3333	75.8621
Os07g0172600	fgenesh2_kg.6__293__AT5G03800.1	42.3165	41.183
Os07g0172900	fgenesh2_kg.4__1193__AT2G32040.1	72.449	63.6201
Os07g0173100	Al_scaffold_0003_2029	43.2749	44.0476
Os07g0173100	Al_scaffold_0862_2	43.2749	44.0476
Os07g0173100	fgenesh2_kg.3__2473__AT3G22530.1	43.2749	44.5783
Os07g0173100	scaffold_104643.1	30.4094	43.3333
Os07g0173100	scaffold_703091.1	43.8596	49.3421
Os07g0173200	fgenesh2_kg.3__2463__AT3G22440.1	43.8202	44.0678
Os07g0173200	scaffold_703084.1	43.4457	43.609
Os07g0173501	fgenesh2_kg.1__2476__AT1G22780.1	46.7105	46.7105
Os07g0173501	fgenesh2_kg.1__3511__AT1G34030.1	46.7105	46.7105
Os07g0173501	fgenesh2_kg.6__2966__AT4G09800.1	46.7105	46.7105
Os07g0173700	fgenesh2_kg.1__2476__AT1G22780.1	45.9459	44.7368
Os07g0173700	fgenesh2_kg.1__3511__AT1G34030.1	45.9459	44.7368
Os07g0173700	fgenesh2_kg.6__2966__AT4G09800.1	45.9459	44.7368
Os07g0174400	Al_scaffold_0003_2422	41.2214	31.7647
Os07g0174400	Al_scaffold_0007_2822	36.6412	30.9677
Os07g0174400	fgenesh1_pm.C_scaffold_1000192	36.6412	29.6296
Os07g0174400	fgenesh1_pm.C_scaffold_4002513	34.3511	24.5902
Os07g0174900	Al_scaffold_0003_2422	39.7661	40
Os07g0174900	Al_scaffold_0007_2822	35.6725	39.3548
Os07g0174900	fgenesh1_pm.C_scaffold_1000192	38.0117	40.1235
Os07g0174900	fgenesh1_pm.C_scaffold_4002513	34.5029	32.2404
Os07g0175000	Al_scaffold_0003_2422	25.5814	25.8824
Os07g0175000	Al_scaffold_0007_2822	22.093	24.5161
Os07g0175000	fgenesh1_pm.C_scaffold_1000192	26.7442	28.3951
Os07g0175000	fgenesh1_pm.C_scaffold_4002513	24.4186	22.9508
Os07g0175500	fgenesh2_kg.1__500__AT1G05450.2	26.6667	18.6047
Os07g0175500	fgenesh2_kg.3__2479__AT3G22620.1	33.3333	19.7044
Os07g0175500	fgenesh2_kg.4__3068__AT2G48140.1	34.1667	20.297
Os07g0175600	Al_scaffold_0003_2422	37.6471	37.6471
Os07g0175600	Al_scaffold_0007_2822	30.5882	33.5484
Os07g0175600	fgenesh1_pm.C_scaffold_1000192	36.4706	38.2716
Os07g0175600	fgenesh1_pm.C_scaffold_4002513	41.1765	38.2514
Os07g0175750	fgenesh2_kg.1__1574__AT1G14450.1	44.6809	28.7671
Os07g0175750	fgenesh2_kg.5__156__AT2G02510.1	38.2979	25
Os07g0175900	fgenesh1_pg.C_scaffold_1000431	60.5263	62.7273
Os07g0175900	fgenesh2_kg.4__1191__AT2G32010.1	61.2281	58.7542
Os07g0175900	fgenesh2_kg.5__2819__AT3G63240.1	62.2807	65.4982
Os07g0176200	fgenesh1_pm.C_scaffold_3000366	21.4834	27.4959
Os07g0176500	scaffold_16600003.1	52.7439	48.0556
Os07g0176500	scaffold_302731.1	52.1341	38.7755
Os07g0176600	fgenesh2_kg.1__4680__AT1G54510.1	54.8718	52.451
Os07g0176600	fgenesh2_kg.3__451__AT3G04810.2	55.8974	54.0496
Os07g0176600	fgenesh2_kg.5__2825__AT3G63280.1	55.7265	57.8014
Os07g0176600	fgenesh2_kg.6__2780__AT5G28290.1	56.0684	57.8483
Os07g0176900	scaffold_300496.1	66.4286	67.3913
Os07g0177100	fgenesh1_pm.C_scaffold_8000568	36.0534	21.5617
Os07g0177200	fgenesh1_pg.C_scaffold_7002496	47.0852	42.1687
Os07g0177200	fgenesh2_kg.1__240__AT1G03070.1	51.5695	46.748
Os07g0177200	fgenesh2_kg.5__2831__AT3G63310.1	53.8117	50.2092
Os07g0177200	fgenesh2_kg.6__3423__AT4G02690.1	50.2242	45.3441
Os07g0178100	fgenesh2_kg.6__3424__AT4G02680.1	67.7201	67.5676
Os07g0178600	fgenesh1_pg.C_scaffold_5002781	31.4516	39.3939
Os07g0178600	fgenesh1_pg.C_scaffold_8000489	31.4516	40.625
Os07g0178600	fgenesh2_kg.3__2495__AT3G22830.1	48.1183	43.2367
