Gene stable ID	Aegilops tauschii gene stable ID	%id. target Aegilops tauschii gene identical to query gene	%id. query gene identical to target Aegilops tauschii gene
Os05g0147200	F775_03713	80.2784	49.078
Os05g0147400	F775_30172	91.4019	91.4019
Os05g0147500	F775_10061	86.2416	80.0623
Os05g0147600	F775_21545	85.5204	30.832
Os05g0147700	F775_12139	12.7753	13.615
Os05g0147700	F775_42873	53.7445	43.8849
Os05g0148300	F775_03924	50	69.3333
Os05g0148600	F775_29391	81.0662	81.2155
Os05g0148700	F775_28575	34.1357	46.8468
Os05g0148900	F775_15985	64.3216	37.6471
Os05g0148900	F775_52443	65.3266	50
Os05g0149000	F775_02192	61.2022	61.8785
Os05g0149100	F775_15531	55.5556	59.1603
Os05g0149200	F775_04871	4.27807	4.18848
Os05g0149200	F775_10116	37.9679	41.1594
Os05g0149300	F775_52717	80.6452	45.5927
Os05g0149400	F775_52717	86.3636	80.8511
Os05g0149500	F775_09992	71.6216	60.9195
Os05g0149600	F775_32609	92.278	31.6138
Os05g0149800	F775_28720	88.7295	75.1736
Os05g0150100	F775_08831	10.0649	10.299
Os05g0150100	F775_13895	21.4286	20.9524
Os05g0150300	F775_01832	68.0484	82.9474
Os05g0150400	F775_06460	61.6915	53.835
Os05g0150600	F775_05334	45.7346	72.9679
Os05g0150733	F775_23039	52.3077	49.5146
Os05g0151000	F775_08120	80.7818	79.957
Os05g0151000	F775_15342	78.8274	76.2205
Os05g0151300	F775_29174	78.6561	78.9683
Os05g0151400	F775_07514	76.2634	72.2787
Os05g0152400	F775_30472	60.166	36.802
Os05g0152600	F775_02243	24.7082	31.1275
Os05g0152600	F775_14052	25.0973	47.7778
Os05g0152900	F775_02243	32.25	31.6176
Os05g0152900	F775_14052	32	47.4074
Os05g0153000	F775_28471	66.3133	70.1121
Os05g0153132	F775_01550	58.7786	17.6
Os05g0153132	F775_01854	59.1603	16.1627
Os05g0153132	F775_02220	17.9389	6.41201
Os05g0153132	F775_02606	58.0153	15.6701
Os05g0153132	F775_02607	57.6336	15.4082
Os05g0153132	F775_03216	58.3969	16.5227
Os05g0153132	F775_03296	41.6031	14.0827
Os05g0153132	F775_03488	45.8015	13.3185
Os05g0153132	F775_03852	58.0153	15.8169
Os05g0153132	F775_04071	0.763359	0.613497
Os05g0153132	F775_04167	49.2366	35.3425
Os05g0153132	F775_04168	0.763359	0.606061
Os05g0153132	F775_15926	55.3435	57.5397
Os05g0153132	F775_43146	42.7481	59.2593
Os05g0153200	F775_12527	33.9506	60.9418
Os05g0153300	F775_12248	45.0652	65.5827
Os05g0153300	F775_17724	45.9963	62.3737
Os05g0153300	F775_29216	51.5829	68.3951
Os05g0153400	F775_14250	79.4872	81.25
Os05g0153901	F775_32702	67.5	12.0267
Os05g0154500	F775_02092	79.443	82.3934
Os05g0154600	F775_27141	78.211	80.047
Os05g0154700	F775_30639	78.8767	85.112
Os05g0154800	F775_06427	80.6324	81.9277
Os05g0154900	F775_13358	68.4931	57.4713
Os05g0155000	F775_17199	74.8619	72.1704
Os05g0155100	F775_27588	90.9574	90.9574
Os05g0155200	F775_13171	88.8031	71.9875
Os05g0155300	F775_27466	82.7206	84.5865
Os05g0155400	F775_06244	55.4404	73.2877
Os05g0155601	F775_30630	66.1049	65.7356
Os05g0155700	F775_16901	76.1711	55
Os05g0156200	F775_03052	64.9306	64.0411
Os05g0156300	F775_29841	77.3842	77.8082
Os05g0156500	F775_24111	9.58904	11.2
Os05g0156500	F775_32298	89.726	37.4286
Os05g0156800	F775_07453	22.2222	26.3566
Os05g0156900	F775_28881	65.7143	88.1533
Os05g0157100	F775_28429	85.1429	85.1429
Os05g0157200	F775_28428	82.0359	82.5301
Os05g0157300	F775_09154	55.8252	77.4411
Os05g0157600	F775_00825	26.2156	15.4613
Os05g0158200	F775_00825	24.6809	14.4638
Os05g0158400	F775_00825	26.1339	15.0873
Os05g0158600	F775_11349	48.6911	65.7244
Os05g0159000	F775_29894	70	75.7353
Os05g0159100	F775_27613	87.1658	67.9167
Os05g0159200	F775_13230	58.2367	78.1931
Os05g0159500	F775_13231	49.1018	50.3067
Os05g0160100	F775_28620	58.867	78.3607
Os05g0160300	F775_27055	75.2137	56.7742
Os05g0160800	F775_01837	67.6587	73.8095
Os05g0161500	F775_06288	55.814	62.7767
Os05g0161800	F775_06288	57.7855	67.2032
Os05g0162000	F775_09410	69.9164	70.3081
Os05g0162200	F775_31777	76.0671	66.6222
Os05g0162600	F775_27171	36.0947	38.0062
Os05g0162800	F775_22448	48.5437	34.0136
Os05g0163000	F775_29024	83.8284	66.6667
Os05g0163100	F775_29862	52.6316	50.3597
Os05g0163250	F775_03531	86.9176	20.1328
Os05g0163250	F775_12029	79.2115	19.403
Os05g0163300	F775_09011	73.0909	76.4259
Os05g0163400	F775_31252	71.2946	72.7969
Os05g0163700	F775_29861	90.9302	89.4737
Os05g0163900	F775_01873	42.4354	54.5024
Os05g0164100	F775_52380	86.6753	82.8183
Os05g0164200	F775_43381	64.0449	64.7727
Os05g0164800	F775_31540	23.5443	93
Os05g0164900	F775_04866	50.6679	60.0211
Os05g0165400	F775_08545	60.199	62.0513
Os05g0165450	F775_52636	68.9516	64.0449
Os05g0165800	F775_42644	57.5342	47.191
Os05g0166525	F775_42644	28.6765	43.8202
Os05g0167600	F775_07145	25.9434	22.541
Os05g0167600	F775_31140	13.6792	12.7753
Os05g0168200	F775_07145	22.2656	23.3607
Os05g0168200	F775_31140	16.0156	18.0617
Os05g0168300	F775_10141	75.7747	70.4188
Os05g0168400	F775_31834	86.7841	79.7571
Os05g0168500	F775_26263	92.5305	93.0982
Os05g0168700	F775_09445	82.7684	94.5161
Os05g0168800	F775_09444	64.1026	68.8468
Os05g0169100	F775_32853	92.2374	92.2374
Os05g0169200	F775_09709	62.8272	50.6329
Os05g0169300	F775_43322	50.1134	68.2099
Os05g0169400	F775_09697	68.4701	63.9373
Os05g0169800	F775_21924	49.6552	71.2871
Os05g0170000	F775_05267	69.6742	67.3123
Os05g0170300	F775_05785	71.3462	75.1773
Os05g0170600	F775_05277	37.3913	44.3299
Os05g0170800	F775_04211	63.6667	93.1707
Os05g0170950	F775_14112	3.2967	1.18577
Os05g0170950	F775_28944	6.59341	3.79747
Os05g0171000	F775_15472	78.5194	71.4128
Os05g0171300	F775_18224	81.9277	78.5219
Os05g0171900	F775_15409	63.4615	70.9677
Os05g0172100	F775_19532	27.5064	22.8632
Os05g0172300	F775_15871	64.2659	76.4415
Os05g0172400	F775_19532	28.5714	8.11966
Os05g0172500	F775_19532	31.1518	25.4274
Os05g0175800	F775_07357	20.6967	25.8312
Os05g0175800	F775_18559	20.6967	25.5696
Os05g0175800	F775_18560	17.2131	23.796
Os05g0175800	F775_18562	14.3443	21.2121
Os05g0176000	F775_27348	75.7282	96.6942
Os05g0176000	F775_28842	86.4078	88.1188
Os05g0176100	F775_15410	93.2156	93.3892
Os05g0176100	F775_27116	94.8885	94.9767
Os05g0176400	F775_07315	52.9412	52.4096
Os05g0176700	F775_30469	66.1017	69.0266
Os05g0176800	F775_17966	81.8316	79.3696
Os05g0177000	F775_07357	38.6792	41.9437
Os05g0177000	F775_18559	38.6792	41.519
Os05g0177000	F775_18560	35.6132	42.7762
Os05g0177000	F775_18562	29.9528	38.4848
Os05g0177100	F775_07357	49.2958	53.7084
Os05g0177100	F775_18559	51.1737	55.1899
Os05g0177100	F775_18560	44.6009	53.8244
Os05g0177100	F775_18562	39.4366	50.9091
Os05g0177400	F775_07357	55.8974	55.7545
Os05g0177400	F775_18559	57.9487	57.2152
Os05g0177400	F775_18560	50	55.2408
Os05g0177400	F775_18562	44.1026	52.1212
Os05g0177500	F775_11889	60.6618	64.3275
Os05g0177500	F775_12326	38.4191	68.9769
Os05g0178000	F775_16871	19.9601	21.322
Os05g0178000	F775_16894	19.1617	23.3577
Os05g0178400	F775_31095	83.0957	83.9506
Os05g0178600	F775_27665	73.5849	78.392
Os05g0178900	F775_08174	76.0369	77.6471
Os05g0179100	F775_01054	43.617	48.2353
Os05g0179300	F775_07610	18.2232	93.0233
Os05g0179800	F775_09657	68.1672	67.5159
Os05g0179900	F775_03955	11.1465	34.3137
Os05g0180300	F775_07652	67.3913	81.1047
Os05g0180400	F775_19064	56.7968	59.7734
Os05g0180500	F775_18381	48.0122	37.0283
Os05g0180600	F775_06321	81.6953	79.3556
Os05g0181000	F775_30826	75.8499	71.8091
Os05g0181000	F775_32879	77.8429	78.8599
Os05g0181200	F775_18925	49.5069	71.1048
Os05g0181250	F775_08888	63.4921	13.245
Os05g0182000	F775_31069	69.2857	64.6667
Os05g0182100	F775_01349	48.4848	40.3361
Os05g0182100	F775_01350	20.202	75.4717
Os05g0182201	F775_23926	32.5671	69.1057
Os05g0182500	F775_31851	96.0526	96.0526
Os05g0182600	F775_29723	83.5938	84.9206
Os05g0182700	F775_28002	74.8252	72.5424
Os05g0182900	F775_31858	61.5176	73.2258
Os05g0183300	F775_25623	86.911	31.8008
Os05g0185650	F775_07977	0	0
Os05g0185650	F775_07978	94.958	20.071
Os05g0185700	F775_28142	50.1188	71.0438
Os05g0185800	F775_15983	68.2334	66.091
Os05g0186000	F775_30618	65.942	72.2222
Os05g0186100	F775_03124	88.7417	82.2086
Os05g0186300	F775_31417	85.9649	69.4051
Os05g0187000	F775_28262	88.6029	88.6029
Os05g0187100	F775_28261	79.0497	85.1163
Os05g0188100	F775_30924	48.3146	55.1282
Os05g0188100	F775_32912	52.809	67.1429
Os05g0188300	F775_18525	83.2061	68.9873
Os05g0188300	F775_43249	56.4885	85.0575
Os05g0188600	F775_26868	60.3806	44.801
Os05g0188700	F775_09224	78.8557	74.2389
Os05g0188800	F775_28918	88.1057	64.7249
Os05g0191500	F775_10382	48.8372	37.7698
Os05g0191500	F775_12060	45.5814	35.8974
Os05g0191500	F775_18166	23.7209	28.022
Os05g0191500	F775_25904	46.9767	30.4217
Os05g0191500	F775_30611	39.0698	33.6
Os05g0191500	F775_30612	43.2558	35.6322
Os05g0192500	F775_10871	31.4815	59.3023
Os05g0192500	F775_19224	29.0123	32.4138
Os05g0192500	F775_28791	42.5926	38.764
Os05g0192500	F775_52466	52.4691	39.3519
Os05g0193700	F775_10871	29.3333	51.1628
Os05g0193700	F775_19224	29.3333	30.3448
Os05g0193700	F775_28791	41.3333	34.8315
Os05g0193700	F775_52466	52.6667	36.5741
Os05g0194600	F775_16089	45.5263	74.569
Os05g0196100	F775_52475	70.5922	76.5135
Os05g0196500	F775_32320	75.8481	72.5657
Os05g0196700	F775_14058	34.6269	28.8557
Os05g0197300	F775_09194	68.8849	54.2493
Os05g0197900	F775_00912	62.0253	45.6117
Os05g0198400	F775_11375	79.4271	75.8706
Os05g0199100	F775_29356	35.8362	70
Os05g0199500	F775_52471	60.5128	36.646
Os05g0200100	F775_10991	40.7407	56.4103
Os05g0200500	F775_14809	89.4563	79.6188
Os05g0202300	F775_04918	36.6071	41.6244
Os05g0202800	F775_43862	55.7692	46.7742
Os05g0203000	F775_01891	31.3869	62.3188
Os05g0203000	F775_09967	35.0365	41.3793
Os05g0203000	F775_11053	35.0365	66.6667
Os05g0203400	F775_00857	0.898204	1.35747
Os05g0203500	F775_04109	30.5785	47.6395
Os05g0203800	F775_27908	61.3971	56.9966
Os05g0203900	F775_12292	5.29801	29.6296
Os05g0203900	F775_17131	7.54967	24.0506
Os05g0204900	F775_32776	86.9565	86.9565
Os05g0205050	F775_17429	71.7593	53.8194
Os05g0205050	F775_18140	37.5	40.7035
Os05g0205100	F775_10167	65.798	56.2674
Os05g0206100	F775_31444	52.8846	57.2917
Os05g0207200	F775_07301	43.6831	71.3287
Os05g0207300	F775_28130	90.6593	91.6667
Os05g0207300	F775_32940	91.2088	92.2222
Os05g0207400	F775_02026	45.8333	41.6216
Os05g0207500	F775_31399	92.0398	87.886
Os05g0207700	F775_30393	47.4057	91.3636
Os05g0207900	F775_25978	39.0927	34.9439
Os05g0208000	F775_32960	79.4118	85.8657
Os05g0209100	F775_06012	80.4651	69.852
Os05g0209400	F775_15952	33.7209	55.7692
Os05g0209600	F775_27252	59.0028	60.8571
Os05g0210100	F775_11339	54.5946	77.6923
Os05g0210100	F775_20013	76.2162	89.5238
Os05g0210400	F775_16281	59.9078	68.0628
Os05g0210500	F775_07804	63.0058	51.799
Os05g0211100	F775_02206	69	75.8242
Os05g0211100	F775_03040	54.2	66.4216
Os05g0211100	F775_04828	48.6	68.2584
Os05g0211100	F775_18519	69.2	72.5367
Os05g0211100	F775_52277	65.6	70.9957
Os05g0212100	F775_05716	64.7202	75.3541
Os05g0212200	F775_03170	54.6205	62.6894
Os05g0212300	F775_52481	69.3164	83.8462
Os05g0212600	F775_17847	58.2781	43.7811
Os05g0212900	F775_17847	63.7755	62.1891
Os05g0213100	F775_17847	58.0796	61.6915
Os05g0214300	F775_06303	61.5385	71.4286
Os05g0214400	F775_07599	80.4255	80.7692
Os05g0215300	F775_18712	63.2653	65.9574
Os05g0215800	F775_26901	91.3433	90.8012
Os05g0217000	F775_31354	71.6418	67.6056
Os05g0217700	F775_09019	6.62983	3.6036
Os05g0217700	F775_19231	4.41989	1.91388
Os05g0218001	F775_24051	29.7398	37.3832
Os05g0218400	F775_26847	83.4074	86.0856
Os05g0219800	F775_03932	45.1613	59.7938
Os05g0219800	F775_04205	66.7408	69.7674
Os05g0219900	F775_17307	67.2026	67.6375
Os05g0220100	F775_08311	74.4986	75.8018
Os05g0220100	F775_25984	80.8023	78.771
Os05g0220500	F775_11237	20.5945	36.4662
Os05g0220600	F775_30052	78.9855	78.4173
Os05g0220900	F775_32628	55.8405	73.6842
Os05g0221400	F775_29387	59.596	37.5796
Os05g0222200	F775_13740	80	81.1594
Os05g0223000	F775_26389	74.0741	81.3953
Os05g0223200	F775_24144	56.7308	59
Os05g0223200	F775_27046	54.8077	55.8824
Os05g0223300	F775_24144	60.7843	62
Os05g0223300	F775_27046	60.7843	60.7843
Os05g0224700	F775_28429	71.9048	86.2857
Os05g0224800	F775_22602	63.4615	16.0194
Os05g0227700	F775_04668	57.0888	52.1589
Os05g0227800	F775_03977	36.3395	22.3856
Os05g0229475	F775_03656	15.7143	4.28016
Os05g0230600	F775_31297	85.3387	74.1001
Os05g0230900	F775_30136	91.7526	83.6991
Os05g0231100	F775_10722	5.58511	7.11864
Os05g0231100	F775_10723	34.5745	37.037
Os05g0231100	F775_14285	37.766	20.3438
Os05g0231700	F775_28072	67.5159	52.8678
Os05g0232200	F775_06131	40.5093	15.7516
Os05g0232500	F775_07119	71.3062	73.348
Os05g0232500	F775_16531	36.1884	58.4775
Os05g0235300	F775_08603	83.57	92.5427
Os05g0235300	F775_30682	5.3144	83.4395
Os05g0235450	F775_10090	66.0714	31.7597
Os05g0235701	F775_25272	64.3564	43.0464
Os05g0235800	F775_30107	81.5663	95.3521
Os05g0236600	F775_04127	21.0863	25.2874
Os05g0237800	F775_01294	56.3596	71.9888
Os05g0238200	F775_16918	70.0831	76.6667
Os05g0238200	F775_32622	51.5235	83.7838
Os05g0239400	F775_33134	33.0275	17.6904
Os05g0241000	F775_08297	61.2855	59.3343
Os05g0241400	F775_10236	52.6667	41.5789
Os05g0243100	F775_28024	59.1667	24.2321
Os05g0243200	F775_28024	36.875	20.1365
Os05g0243300	F775_28024	83.2461	54.2662
Os05g0244500	F775_09469	69.1429	72.0238
Os05g0244500	F775_12059	31.0476	72.1239
Os05g0244500	F775_31853	68.5714	71.4286
Os05g0244900	F775_00686	38.2075	31.5175
Os05g0244900	F775_03739	35.8491	28.5714
Os05g0244900	F775_03860	35.3774	30.6122
Os05g0244900	F775_04709	39.6226	29.3706
Os05g0244900	F775_42422	27.8302	25.6522
Os05g0245300	F775_04463	67.9012	67.9012
Os05g0246300	F775_28155	78.0303	78.626
Os05g0246600	F775_14775	49.812	28.6177
Os05g0246600	F775_16154	25.7519	23.2598
Os05g0247900	F775_01781	71.3785	64.7932
Os05g0250700	F775_02670	28.2014	61.0592
Os05g0250700	F775_07703	53.0935	36.8631
Os05g0250700	F775_13917	56.1151	31.6558
Os05g0250700	F775_14698	28.0576	57.8635
Os05g0250700	F775_14699	29.0647	60.479
Os05g0250700	F775_17651	30.0719	62.2024
Os05g0250700	F775_19912	26.3309	60.596
Os05g0250700	F775_19913	26.9065	52.9745
Os05g0250700	F775_21178	48.9209	35.4167
Os05g0250700	F775_21206	37.8417	37.5178
Os05g0250700	F775_22763	56.4029	22.5287
Os05g0250700	F775_52265	56.6906	45.8673
Os05g0251400	F775_32231	42.6573	50.8333
Os05g0251500	F775_30581	94.2857	66.6667
Os05g0251900	F775_16554	37.9688	52.1459
Os05g0252000	F775_16554	34.9854	51.5021
Os05g0252100	F775_16944	56.7623	64.1204
Os05g0255600	F775_05766	70.8696	84.8958
Os05g0255600	F775_21876	38.6957	71.2
Os05g0255800	F775_15871	57.839	44.9753
Os05g0256000	F775_29343	73.0061	58.6207
Os05g0256100	F775_14741	33.9853	47.4403
Os05g0257100	F775_14741	25.045	47.4403
Os05g0261700	F775_14741	27.572	45.7338
Os05g0264200	F775_29065	67.3956	59.7884
Os05g0268500	F775_17306	55.0725	68.3805
Os05g0268500	F775_29229	71.0145	73.2906
Os05g0269100	F775_21847	16.0093	20.354
Os05g0270000	F775_26361	87.9245	70.8207
Os05g0270200	F775_30953	73.2181	74.8344
Os05g0270400	F775_43220	30.4	27.1429
Os05g0270800	F775_20090	74.5387	69.1781
Os05g0270800	F775_21941	57.5646	63.1579
Os05g0271300	F775_12366	73.5016	81.7544
Os05g0271300	F775_15586	81.0726	81.8471
Os05g0271300	F775_18759	77.2871	77.7778
Os05g0271900	F775_14551	52.6639	67.81
Os05g0272200	F775_12133	85.0877	63.9209
Os05g0272800	F775_12133	78.2274	66.8863
Os05g0272900	F775_19324	82.8054	60
Os05g0273500	F775_08187	30.4267	30.54
Os05g0273800	F775_13984	71.2991	73.2919
Os05g0273800	F775_19531	68.5801	62.5344
Os05g0273800	F775_52362	76.435	75.0742
Os05g0274300	F775_07111	68.3246	63.3495
Os05g0274900	F775_30257	85.2941	95.082
Os05g0274900	F775_32291	93.6274	73.1801
Os05g0275000	F775_17158	65.826	82.4645
Os05g0275100	F775_16833	73.6954	66.1568
Os05g0275700	F775_05270	69.2982	83.4507
Os05g0277000	F775_06978	73.3871	71.3726
Os05g0277300	F775_03796	91.1175	66.3883
Os05g0277500	F775_31942	84.6154	83.4821
Os05g0278500	F775_13114	75.463	54.424
Os05g0279400	F775_12692	54.9824	43.6685
Os05g0279400	F775_28426	73.7397	72.382
Os05g0279900	F775_13349	91.746	74.8705
Os05g0280500	F775_19891	62.5698	71.6418
Os05g0280700	F775_16885	69.8504	72.8691
Os05g0283200	F775_26488	66.2983	66.2983
Os05g0286100	F775_05851	53.7736	42.0147
Os05g0289400	F775_18351	59.8894	81.8526
Os05g0289400	F775_19363	77.5934	78.1337
Os05g0289700	F775_32998	52.1552	67.036
Os05g0290300	F775_21831	33.0144	10.6811
Os05g0291700	F775_28691	62.0202	73.9759
Os05g0292200	F775_02212	51.5228	73.2852
Os05g0292200	F775_02418	40.1015	75.5981
Os05g0292200	F775_02419	56.599	75.0842
Os05g0293500	F775_19413	70.2413	69.3122
Os05g0294600	F775_52629	65.3897	68.6546
Os05g0295100	F775_22360	27.4096	46.076
Os05g0295100	F775_23306	36.4458	50.3119
Os05g0295100	F775_24112	66.5663	46.3312
Os05g0295200	F775_13306	38.0597	22.1739
Os05g0295300	F775_20574	77.8378	6.23107
Os05g0295700	F775_21040	54.0816	14.8045
Os05g0295900	F775_27256	19.0476	51.6923
Os05g0297400	F775_26651	54.5455	43.7838
Os05g0298050	F775_17610	26.2821	9.51276
Os05g0298200	F775_06556	65.2908	50.7289
Os05g0299200	F775_30011	39.7177	48.1663
Os05g0299300	F775_05499	81.3433	19.4991
Os05g0299700	F775_29845	70.6897	79.8701
Os05g0301500	F775_28152	83.7398	82.1372
Os05g0301600	F775_02610	72.7273	71.8563
Os05g0301700	F775_32631	78.6184	63.7333
Os05g0302300	F775_20678	69.001	60.5239
Os05g0302600	F775_11996	73.8281	70.5224
Os05g0302700	F775_07515	77.3684	77.7778
Os05g0303000	F775_29881	92.5926	62.3167
Os05g0304100	F775_02376	33.4646	58.2192
Os05g0304100	F775_02377	51.9685	67.3469
Os05g0304200	F775_43282	34.3949	19.0141
Os05g0304400	F775_31899	89.8876	94.3396
Os05g0304400	F775_31900	93.4831	76.8946
Os05g0304600	F775_20424	67.5325	77.8231
Os05g0304800	F775_00240	19.8777	21.8121
Os05g0304900	F775_20006	83.4008	73.3096
Os05g0305100	F775_08032	76.4808	75.3002
Os05g0305100	F775_08221	33.101	55.3936
Os05g0305100	F775_22089	37.4564	63.7982
Os05g0305100	F775_22631	32.4042	52.1008
Os05g0305200	F775_11214	82.5444	65.6471
Os05g0305200	F775_26434	77.5148	62.9808
Os05g0305300	F775_16951	78.06	74.8616
Os05g0305900	F775_17894	72.3224	64.0977
Os05g0306000	F775_30139	61.2756	59.6452
Os05g0307100	F775_27455	83.5294	16.7453
Os05g0307200	F775_18701	68.323	77.4648
Os05g0307400	F775_22372	50.1144	54.3424
Os05g0307400	F775_26219	57.4371	48.1766
Os05g0310500	F775_27157	39.3782	18.1818
Os05g0310500	F775_32770	39.8964	21.7514
Os05g0310600	F775_31783	77.5801	54.5
Os05g0310750	F775_30704	81.6092	22.1184
Os05g0311500	F775_28111	55.814	70.1754
Os05g0312500	F775_30397	82.4701	75.8242
Os05g0312600	F775_16286	38.5787	75.2475
Os05g0313500	F775_30125	78.5075	76.2319
Os05g0313600	F775_18701	59.8387	65.3169
Os05g0314700	F775_04929	54.5455	4.44115
Os05g0315100	F775_21347	45.3303	43.8326
Os05g0315200	F775_12252	62.5298	73.1844
Os05g0315700	F775_32998	49.0566	64.8199
Os05g0316000	F775_27101	35.6371	85.9375
Os05g0316000	F775_27102	44.9244	66.0317
Os05g0316100	F775_30543	37.9549	73.4899
Os05g0316100	F775_30544	50.6066	82.9545
Os05g0316200	F775_06592	52.3504	68.8202
Os05g0316200	F775_25884	57.906	73.4417
Os05g0317200	F775_07933	76.0331	87.3418
Os05g0317200	F775_24431	23.2782	53.481
Os05g0317700	F775_16667	56.5993	61.1825
Os05g0317700	F775_20663	55.648	63.5007
Os05g0317900	F775_16667	58.5106	63.6247
Os05g0317900	F775_20663	56.2648	64.5862
Os05g0318100	F775_14226	67.8899	80
Os05g0318300	F775_15147	49.7976	65.4255
Os05g0318600	F775_19911	65.6028	47.4968
Os05g0318700	F775_29906	75.3689	75.1982
Os05g0319200	F775_06062	73.3871	80
Os05g0319700	F775_08922	64.0167	65.5246
Os05g0319800	F775_19015	64.5957	80.665
Os05g0319900	F775_15317	47.3214	21.7213
Os05g0319900	F775_20576	72.7679	29.4224
Os05g0319900	F775_21435	69.1964	28.3364
Os05g0320100	F775_01059	19.0981	35.2941
Os05g0320100	F775_07092	25.4642	26.9663
Os05g0320100	F775_08222	14.0584	23.2456
Os05g0320100	F775_09906	36.3395	18.2911
Os05g0320100	F775_10426	37.931	36.9509
Os05g0320100	F775_10427	32.626	27.8912
Os05g0320100	F775_10428	21.2202	41.0256
Os05g0320100	F775_10933	34.4828	30.445
Os05g0320100	F775_12026	35.2785	32.0482
Os05g0320100	F775_13162	21.4854	32.5301
Os05g0320100	F775_13580	25.9947	31.1111
Os05g0320100	F775_14663	22.0159	27.8523
Os05g0320100	F775_14776	33.9523	26.8908
Os05g0320100	F775_15000	35.5438	35.5438
Os05g0320100	F775_15120	31.8302	28.3688
Os05g0320100	F775_15526	36.0743	28.692
Os05g0320100	F775_15527	25.9947	37.8378
Os05g0320100	F775_17453	34.2175	28.6667
Os05g0320100	F775_17454	32.626	30.9045
Os05g0320100	F775_17455	33.4217	24
Os05g0320100	F775_17553	27.8515	36.9718
Os05g0320100	F775_18110	25.9947	30.4348
Os05g0320100	F775_18530	24.4032	17.7264
Os05g0320100	F775_19621	28.1167	25.8537
Os05g0320100	F775_20883	20.4244	30.0781
Os05g0320100	F775_21076	38.992	41.1765
Os05g0320100	F775_21519	34.2175	38.2789
Os05g0320100	F775_22974	32.626	26.1702
Os05g0320100	F775_29875	33.1565	29.8329
Os05g0320100	F775_33170	17.5066	26.506
Os05g0320100	F775_52120	19.8939	41.6667
Os05g0320700	F775_19565	86.2	86.2
Os05g0320700	F775_26202	88.6	88.247
Os05g0321900	F775_02122	47.8972	59.0778
Os05g0322900	F775_32858	48.773	54.6392
Os05g0323100	F775_11739	73.1602	75.2784
Os05g0323900	F775_26675	67.9654	64.876
Os05g0324100	F775_21111	76.5306	24.6711
Os05g0324200	F775_21111	46.798	31.25
Os05g0324300	F775_52188	61.7152	48.3794
Os05g0324700	F775_05031	48.3146	53.0864
Os05g0324700	F775_43167	32.5843	35.8025
Os05g0328300	F775_02565	59.1837	26.8519
Os05g0331200	F775_16937	84.6957	83.3904
Os05g0332250	F775_21188	47.7193	29.9559
Os05g0332600	F775_43079	51.5738	84.8606
Os05g0333100	F775_00664	50.7645	29.6959
Os05g0333200	F775_15347	51.2821	75.7576
Os05g0333200	F775_20834	38.9744	61.5385
Os05g0333200	F775_27262	74.8718	79.564
Os05g0333500	F775_32213	75.8389	77.221
Os05g0334000	F775_32213	75.8389	77.221
Os05g0334400	F775_32213	75.8389	77.221
Os05g0334750	F775_00664	63.1929	50.9839
Os05g0335100	F775_31890	64.574	64.2857
Os05g0335401	F775_09342	10.4575	3.0303
Os05g0335500	F775_19019	42.4107	57.9268
Os05g0335800	F775_10386	71.6312	35.8792
Os05g0335800	F775_15246	46.8085	31.5789
Os05g0336200	F775_31742	50	43.4483
Os05g0337400	F775_20443	42.0732	75
Os05g0338900	F775_19057	53.1707	78.4173
Os05g0338900	F775_19058	0	0
Os05g0338900	F775_21230	45.8537	48.9583
Os05g0338900	F775_21231	0.487805	0.490196
Os05g0338933	F775_12929	49.2308	52.0325
Os05g0338933	F775_27417	0	0
Os05g0339000	F775_08936	39.6985	59.25
Os05g0339000	F775_08937	24.9581	65.0655
