Gene stable ID	Physcomitrella patens gene stable ID	%id. target Physcomitrella patens gene identical to query gene	%id. query gene identical to target Physcomitrella patens gene
Os07g0106000	PP1S147_29V6	56.0039	62.0502
Os07g0106000	PP1S72_100V6	54.1339	56.6426
Os07g0106100	PP1S194_189V6	19.1853	22.427
Os07g0106100	PP1S233_45V6	20.3679	18.7879
Os07g0106200	PP1S8_104V6	62.1622	64.0159
Os07g0106200	PP1S8_107V6	62.3552	62.963
Os07g0108000	PP1S117_124V6	31.323	29.8701
Os07g0108200	PP1S13_263V6	37.2428	32.4955
Os07g0108200	PP1S145_130V6	39.9177	34.8294
Os07g0108300	PP1S215_28V6	74.2268	75
Os07g0108300	PP1S341_73V6	74.6392	75.4167
Os07g0108300	PP1S64_220V6	73.6082	74.375
Os07g0108400	PP1S191_12V6	40.8046	23.2787
Os07g0108400	PP1S275_103V6	36.7816	17.3442
Os07g0108400	PP1S33_273V6	38.5057	17.7719
Os07g0108500	PP1S191_12V6	34.9727	20.9836
Os07g0108500	PP1S275_103V6	35.5191	17.6152
Os07g0108500	PP1S33_273V6	34.9727	16.9761
Os07g0108800	PP1S334_27V6	43.553	40
Os07g0108900	PP1S118_209V6	32.2097	24.2938
Os07g0108900	PP1S209_130V6	32.5843	26.1261
Os07g0108900	PP1S267_56V6	31.0861	23.8506
Os07g0108900	PP1S26_90V6	32.2097	31.7343
Os07g0108900	PP1S55_304V6	31.8352	24.4253
Os07g0109300	PP1S221_74V6	39.1892	10.52
Os07g0109300	PP1S27_252V6	36.036	36.8664
Os07g0109300	PP1S27_257V6	36.036	36.8664
Os07g0109500	PP1S165_40V6	76.699	75.9615
Os07g0109500	PP1S174_48V6	77.1845	76.4423
Os07g0109500	PP1S63_162V6	76.699	75.9615
Os07g0109500	PP1S75_223V6	77.6699	76.9231
Os07g0109500	PP1S80_110V6	76.699	75.9615
Os07g0109600	PP1S338_9V6	42.437	32.0127
Os07g0110200	PP1S49_47V6	58.6402	30.7122
Os07g0110200	PP1S9_29V6	58.6402	30.7122
Os07g0110300	PP1S90_53V6	64.6409	47.9508
Os07g0110400	PP1S104_102V6	50.9249	25.8136
Os07g0111400	PP1S109_123V6	22.7586	12.3827
Os07g0111400	PP1S159_105V6	23.1034	9.26694
Os07g0111400	PP1S198_83V6	25.1724	9.63061
Os07g0111400	PP1S235_126V6	23.1034	10.859
Os07g0111400	PP1S244_77V6	18.6207	33.5404
Os07g0111400	PP1S25_173V6	29.3103	14.6048
Os07g0111400	PP1S35_401V6	24.8276	8.4014
Os07g0111400	PP1S39_212V6	26.8966	15.2642
Os07g0111400	PP1S39_217V6	21.0345	12.0553
Os07g0111400	PP1S407_55V6	23.4483	13.4921
Os07g0111400	PP1S426_27V6	22.069	14.6453
Os07g0111400	PP1S426_30V6	20.3448	10.1027
Os07g0111600	PP1S105_164V6	46.5544	44.7717
Os07g0111600	PP1S21_33V6	45.3293	43.787
Os07g0111600	PP1S53_156V6	46.2481	45.142
Os07g0111700	PP1S11_276V6	40.6852	38
Os07g0111900	PP1S11_276V6	40.126	38.2
Os07g0112000	PP1S11_276V6	39.4572	37.8
Os07g0112100	PP1S11_276V6	38.0392	38.8
Os07g0112800	PP1S462_12V6	20.9877	39.5349
Os07g0113100	PP1S228_41V6	24.2424	16.129
Os07g0113100	PP1S228_53V6	24.8485	6.25
Os07g0113100	PP1S374_6V6	23.6364	5.6196
Os07g0113100	PP1S63_205V6	1.21212	0.609756
Os07g0113700	PP1S76_209V6	40.2572	43.4365
Os07g0114000	PP1S123_90V6	45.3581	46.0916
Os07g0114000	PP1S12_51V6	43.7666	43.883
Os07g0114000	PP1S19_76V6	43.2361	43.4667
Os07g0114000	PP1S207_71V6	44.8276	45.5526
Os07g0114000	PP1S272_48V6	41.9098	40.7216
Os07g0114400	PP1S165_107V6	88.5886	67.9724
Os07g0114400	PP1S165_119V6	90.0901	90.0901
Os07g0114400	PP1S230_93V6	89.7898	89.7898
Os07g0114400	PP1S63_208V6	89.7898	89.7898
Os07g0115600	PP1S101_29V6	28.0769	18.0247
Os07g0115600	PP1S334_52V6	26.7308	17.6845
Os07g0115600	PP1S335_75V6	26.3462	17.4079
Os07g0115600	PP1S438_9V6	27.1154	17.9847
Os07g0116600	PP1S20_204V6	42.0655	40.1442
Os07g0116600	PP1S324_10V6	41.5617	33.0661
Os07g0118200	PP1S281_27V6	35.2113	34.2466
Os07g0118250	PP1S281_27V6	33.0986	32.1918
Os07g0118300	PP1S142_145V6	42.3077	38.2609
Os07g0118300	PP1S143_157V6	39.9038	37.0536
Os07g0118300	PP1S99_180V6	38.4615	31.4961
Os07g0119300	PP1S24_189V6	31.2676	20.7477
Os07g0119300	PP1S83_100V6	32.1127	21.7557
Os07g0119400	PP1S217_57V6	47.7064	47.7064
Os07g0119800	PP1S281_27V6	34.2657	33.5616
Os07g0120000	PP1S281_27V6	33.0986	32.1918
Os07g0120100	PP1S281_27V6	35.9155	34.9315
Os07g0120300	PP1S281_27V6	35.2113	34.2466
Os07g0120500	PP1S281_27V6	34.507	33.5616
Os07g0120650	PP1S281_27V6	34.507	33.5616
Os07g0120700	PP1S55_170V6	19.152	21.8698
Os07g0122400	PP1S363_14V6	17.9104	24.8521
Os07g0122400	PP1S387_52V6	28.7846	28.6624
Os07g0123300	PP1S100_24V6	33.1984	21.9839
Os07g0123300	PP1S20_268V6	33.6032	22.4932
Os07g0123300	PP1S249_55V6	30.3644	21.8659
Os07g0123300	PP1S299_5V6	20.2429	15.625
Os07g0123300	PP1S65_114V6	31.5789	22.1591
Os07g0123300	PP1S7_315V6	32.3887	22.6629
Os07g0123400	PP1S426_15V6	31.8966	5.65749
Os07g0123400	PP1S45_72V6	29.3103	4.30925
Os07g0123500	PP1S1_642V6	39.6584	30.6902
Os07g0123500	PP1S52_175V6	39.8482	30.6122
Os07g0123700	PP1S37_31V6	52.0101	53.9062
Os07g0124000	PP1S28_232V6	20.1511	14.0105
Os07g0124000	PP1S79_139V6	23.1738	15.9445
Os07g0124500	PP1S140_60V6	58.6538	57.4869
Os07g0124500	PP1S5_345V6	56.9444	55.6949
Os07g0124500	PP1S60_189V6	57.6923	56.5445
Os07g0124500	PP1S6_162V6	57.265	56.2434
Os07g0124700	PP1S131_131V6	47.1299	18.6603
Os07g0124700	PP1S131_139V6	49.2447	20.1483
Os07g0124700	PP1S66_255V6	48.6405	16.9474
Os07g0124700	PP1S66_282V6	48.6405	16.9652
Os07g0124750	PP1S15_115V6	60.8392	62.8613
Os07g0124750	PP1S162_130V6	61.958	63.925
Os07g0124750	PP1S164_5V6	59.8601	61.7605
Os07g0124750	PP1S19_258V6	61.6783	63.4532
Os07g0124750	PP1S224_44V6	58.1818	59.9424
Os07g0124750	PP1S373_28V6	61.1189	62.8777
Os07g0124750	PP1S89_286V6	57.9021	59.3974
Os07g0124800	PP1S277_24V6	23.2068	21.0728
Os07g0124900	PP1S173_37V6	32.4022	36.7089
Os07g0124900	PP1S215_2V6	36.3129	36.3129
Os07g0125000	PP1S173_37V6	39.645	42.4051
Os07g0125000	PP1S215_2V6	39.645	37.4302
Os07g0125201	PP1S173_37V6	39.5349	43.038
Os07g0125201	PP1S215_2V6	43.6047	41.8994
Os07g0125500	PP1S173_37V6	32.4022	36.7089
Os07g0125500	PP1S215_2V6	36.3129	36.3129
Os07g0125600	PP1S173_37V6	39.645	42.4051
Os07g0125600	PP1S215_2V6	39.645	37.4302
Os07g0126100	PP1S173_37V6	39.5349	43.038
Os07g0126100	PP1S215_2V6	43.6047	41.8994
Os07g0126301	PP1S173_37V6	32.4022	36.7089
Os07g0126301	PP1S215_2V6	36.3129	36.3129
Os07g0126401	PP1S173_37V6	39.645	42.4051
Os07g0126401	PP1S215_2V6	39.645	37.4302
Os07g0126500	PP1S173_37V6	39.5349	43.038
Os07g0126500	PP1S215_2V6	43.6047	41.8994
Os07g0127500	PP1S173_37V6	36.0465	39.2405
Os07g0127500	PP1S215_2V6	41.8605	40.2235
Os07g0127600	PP1S173_37V6	39.645	42.4051
Os07g0127600	PP1S215_2V6	39.645	37.4302
Os07g0127900	PP1S173_37V6	34.5029	37.3418
Os07g0127900	PP1S215_2V6	38.0117	36.3129
Os07g0128800	PP1S173_37V6	38.3721	41.7722
Os07g0128800	PP1S215_2V6	39.5349	37.9888
Os07g0129200	PP1S173_37V6	39.881	42.4051
Os07g0129200	PP1S215_2V6	40.4762	37.9888
Os07g0129300	PP1S173_37V6	40	41.7722
Os07g0129300	PP1S215_2V6	42.4242	39.1061
Os07g0129700	PP1S235_27V6	26.7606	18.7008
Os07g0129700	PP1S33_357V6	26.7606	21.3483
Os07g0131250	PP1S44_130V6	44.6281	24.6575
Os07g0131600	PP1S8_104V6	50.1908	52.2863
Os07g0131600	PP1S8_107V6	50.1908	51.2671
Os07g0132500	PP1S116_173V6	36.7816	14.2857
Os07g0132500	PP1S130_71V6	41.7625	17.0846
Os07g0132500	PP1S13_43V6	42.1456	19.6429
Os07g0132500	PP1S155_56V6	37.931	12.5794
Os07g0132500	PP1S2_640V6	43.6782	22.4852
Os07g0132500	PP1S293_76V6	39.4636	13.394
Os07g0132500	PP1S31_29V6	39.8467	22.9581
Os07g0132500	PP1S56_57V6	41.7625	19.8182
Os07g0132500	PP1S61_46V6	42.5287	14.0506
Os07g0132500	PP1S9_214V6	44.8276	12.7312
Os07g0133000	PP1S135_2V6	19.7403	20.1058
Os07g0133000	PP1S86_152V6	20	23.839
Os07g0133100	PP1S116_173V6	27.3932	27.6786
Os07g0133100	PP1S130_71V6	21.5022	22.884
Os07g0133100	PP1S13_43V6	25.0368	30.3571
Os07g0133100	PP1S155_56V6	30.6333	26.4295
Os07g0133100	PP1S2_640V6	24.3004	32.5444
Os07g0133100	PP1S293_76V6	29.6024	26.1378
Os07g0133100	PP1S31_29V6	21.0604	31.5673
Os07g0133100	PP1S56_57V6	25.0368	30.9091
Os07g0133100	PP1S61_46V6	29.0133	24.9367
Os07g0133100	PP1S9_214V6	28.5714	21.1099
Os07g0133500	PP1S14_109V6	37.2294	38.914
Os07g0133500	PP1S242_9V6	38.7446	40.7745
Os07g0133500	PP1S41_5V6	37.4459	39.1403
Os07g0133700	PP1S15_317V6	59.0717	52.2388
Os07g0133700	PP1S297_17V6	55.6962	48.8889
Os07g0134000	PP1S107_87V6	49.692	47.9208
Os07g0134000	PP1S387_41V6	54.6201	54.2857
Os07g0134200	PP1S14_447V6	50.4399	50.7375
Os07g0134200	PP1S5_68V6	51.0264	50.6305
Os07g0134400	PP1S110_19V6	24.359	12.6246
Os07g0134500	PP1S147_29V6	58.5911	37.1865
Os07g0134500	PP1S72_100V6	61.1684	36.6632
Os07g0134600	PP1S14_234V6	33.6788	28.1385
Os07g0134600	PP1S2_806V6	35.1036	27.6813
Os07g0134600	PP1S41_20V6	31.4767	26.6156
Os07g0134600	PP1S45_80V6	33.5492	28.2135
Os07g0134600	PP1S61_210V6	33.0311	31.1736
Os07g0134700	PP1S25_200V6	36.6776	23.1809
Os07g0134800	PP1S276_97V6	85.5556	85.42
Os07g0134800	PP1S53_211V6	85.5556	85.0158
Os07g0137000	PP1S52_54V6	26.0274	1.5625
Os07g0137800	PP1S118_23V6	40.1487	25.5924
Os07g0137800	PP1S134_145V6	39.4052	28.0053
Os07g0137800	PP1S145_144V6	40.1487	25.6228
Os07g0137800	PP1S160_128V6	39.777	21.9262
Os07g0137800	PP1S83_193V6	39.5911	26.5918
Os07g0137900	PP1S146_5V6	20.8	11.0691
Os07g0137900	PP1S261_6V6	19.6444	10.9406
Os07g0137900	PP1S70_258V6	21.0667	12.4475
Os07g0138100	PP1S149_57V6	28.5124	17.016
Os07g0138100	PP1S405_38V6	39.6694	37.7953
Os07g0139300	PP1S10_72V6	34.4203	32.5342
Os07g0139300	PP1S44_284V6	34.058	32.526
Os07g0139300	PP1S73_217V6	34.058	32.526
Os07g0139300	PP1S8_54V6	33.6957	32.1799
Os07g0139400	PP1S165_63V6	68.171	67.2131
Os07g0139400	PP1S59_345V6	66.9834	66.6667
Os07g0140566	PP1S72_101V6	0	0
Os07g0141400	PP1S11_281V6	21.2598	60
Os07g0141400	PP1S11_39V6	50.3937	47.4074
Os07g0141400	PP1S135_79V6	53.937	51.1194
Os07g0141400	PP1S61_321V6	42.9134	59.2391
Os07g0141400	PP1S63_71V6	51.5748	48.8806
Os07g0141400	PP1S75_141V6	53.1496	50.1859
Os07g0141600	PP1S154_55V6	76.4463	68.5185
Os07g0142000	PP1S13_291V6	28.4553	28
Os07g0142000	PP1S246_60V6	28.4553	28.6885
Os07g0142000	PP1S351_44V6	30.4878	31.3808
Os07g0142000	PP1S351_49V6	30.4878	31.3808
Os07g0142000	PP1S37_13V6	31.7073	32.5
Os07g0142000	PP1S421_1V6	31.3008	32.0833
Os07g0142900	PP1S291_38V6	37.234	38.1471
Os07g0143000	PP1S291_38V6	38.1963	39.2371
Os07g0143600	PP1S234_85V6	25.5319	31.0881
Os07g0143700	PP1S163_96V6	48.6322	21.4765
Os07g0143700	PP1S54_79V6	48.3283	21.4575
Os07g0143700	PP1S7_15V6	49.848	19.759
Os07g0143700	PP1S7_56V6	48.9362	21.6689
Os07g0144500	PP1S14_331V6	25.7212	24.6544
Os07g0144500	PP1S64_166V6	24.7596	23.7327
Os07g0145400	PP1S20_213V6	36.6197	41.1392
Os07g0145400	PP1S324_19V6	36.6197	40.5405
Os07g0147500	PP1S15_409V6	51.0949	47.619
Os07g0147500	PP1S41_264V6	48.1752	48.1752
Os07g0147500	PP1S54_166V6	52.5547	49.3151
Os07g0147500	PP1S54_167V6	51.8248	48.2993
Os07g0147550	PP1S15_409V6	47.482	44.898
Os07g0147550	PP1S41_264V6	47.482	48.1752
Os07g0147550	PP1S54_166V6	51.7986	49.3151
Os07g0147550	PP1S54_167V6	48.9209	46.2585
Os07g0147600	PP1S24_5V6	37.5736	40.4309
Os07g0147600	PP1S29_343V6	40.2827	39.2202
Os07g0147600	PP1S44_178V6	41.1072	38.521
Os07g0147600	PP1S44_215V6	42.7562	42.4561
Os07g0147700	PP1S26_48V6	50.2841	47.7089
Os07g0147800	PP1S211_9V6	9.98686	5.52727
Os07g0147900	PP1S131_154V6	69.0476	69.0476
Os07g0147900	PP1S131_175V6	69.0476	69.0476
Os07g0147900	PP1S174_107V6	69.0476	67.6166
Os07g0148800	PP1S277_48V6	61.4362	11.3962
Os07g0148800	PP1S36_286V6	61.7021	11.3893
Os07g0148900	PP1S5_384V6	60.9023	61.8321
Os07g0148900	PP1S5_396V6	57.1429	63.8655
Os07g0148900	PP1S74_135V6	60.1504	60.6061
Os07g0149900	PP1S12_287V6	27.8481	24.8588
Os07g0149900	PP1S132_136V6	25.9494	19.9029
Os07g0149900	PP1S301_24V6	29.1139	21.5962
Os07g0149900	PP1S325_5V6	26.5823	12.8049
Os07g0150100	PP1S11_376V6	45.0068	45.0068
Os07g0150100	PP1S127_22V6	44.186	44.0055
Os07g0150100	PP1S213_49V6	48.1532	47.3755
Os07g0150100	PP1S46_172V6	46.1012	45.5405
Os07g0150100	PP1S53_138V6	43.0917	42.9741
Os07g0150100	PP1S86_71V6	47.1956	46.0614
Os07g0150100	PP1S87_23V6	46.3748	46.3115
Os07g0150100	PP1S96_240V6	39.5349	38.5333
Os07g0150200	PP1S194_130V6	76.8116	72.6027
Os07g0150200	PP1S26_289V6	73.1884	69.1781
Os07g0150200	PP1S404_26V6	72.4638	69.9301
Os07g0150500	PP1S311_61V6	27.2534	27.7238
Os07g0150700	PP1S15_28V6	66.8889	67.7928
Os07g0150700	PP1S186_77V6	66.6667	67.4157
Os07g0150700	PP1S30_102V6	66	66.5919
Os07g0150700	PP1S54_230V6	32.4444	63.4783
Os07g0150700	PP1S58_13V6	66.2222	66.6667
Os07g0150700	PP1S79_209V6	67.3333	67.4833
Os07g0151100	PP1S125_114V6	31.25	51.7241
Os07g0151100	PP1S63_8V6	30.7292	50.8621
Os07g0151300	PP1S206_100V6	39.1489	42.7907
Os07g0152000	PP1S207_110V6	27.4157	21.2914
Os07g0152200	PP1S178_122V6	45.807	44.4056
Os07g0152200	PP1S212_3V6	45.8972	44.493
Os07g0152800	PP1S123_33V6	38.5714	35.0649
Os07g0152900	PP1S109_241V6	80.2168	80.4348
Os07g0152900	PP1S12_209V6	79.9458	80.163
Os07g0152900	PP1S293_40V6	42.5474	48.7578
Os07g0152900	PP1S33_207V6	78.3198	78.5326
Os07g0153300	PP1S303_41V6	49.7608	31.4199
Os07g0154100	PP1S412_7V6	51.2027	50.9402
Os07g0154100	PP1S81_8V6	50.8591	50.5983
Os07g0154300	PP1S36_317V6	38.1579	34.1176
Os07g0154400	PP1S204_101V6	37.5926	26.9409
Os07g0155100	PP1S36_219V6	50.3836	38.6275
Os07g0155200	PP1S104_182V6	35.8804	21.0117
Os07g0155600	PP1S197_39V6	31.9282	26.4725
Os07g0155600	PP1S54_141V6	31.6159	25.7143
Os07g0156467	PP1S114_160V6	35.2025	35.7595
Os07g0156467	PP1S114_162V6	35.2025	35.7595
Os07g0156467	PP1S1_614V6	39.5639	39.3189
Os07g0156467	PP1S219_6V6	38.0062	36.3095
Os07g0156467	PP1S219_8V6	38.0062	36.3095
Os07g0156467	PP1S232_69V6	25.5452	32.1569
Os07g0156467	PP1S256_80V6	19.6262	38.1818
Os07g0156467	PP1S256_82V6	19.6262	38.1818
Os07g0156467	PP1S256_84V6	38.3178	39.2971
Os07g0156467	PP1S25_74V6	39.8754	39.5062
Os07g0156467	PP1S266_31V6	28.3489	19.4861
Os07g0156467	PP1S306_26V6	37.0717	35.2071
Os07g0156467	PP1S309_93V6	35.2025	33.7313
Os07g0156467	PP1S354_23V6	41.1215	38.3721
Os07g0156467	PP1S37_275V6	39.5639	38.1381
Os07g0156467	PP1S381_53V6	32.7103	32.1101
Os07g0156467	PP1S46_76V6	36.4486	36.9085
Os07g0156467	PP1S47_273V6	35.8255	36.2776
Os07g0156467	PP1S81_174V6	33.3333	34.7403
Os07g0156732	PP1S197_39V6	35.4892	13.8511
Os07g0156732	PP1S54_141V6	35.3234	13.5238
Os07g0157000	PP1S114_160V6	35.2025	35.7595
Os07g0157000	PP1S114_162V6	35.2025	35.7595
Os07g0157000	PP1S1_614V6	39.5639	39.3189
Os07g0157000	PP1S219_6V6	38.0062	36.3095
Os07g0157000	PP1S219_8V6	38.0062	36.3095
Os07g0157000	PP1S232_69V6	25.5452	32.1569
Os07g0157000	PP1S256_80V6	19.6262	38.1818
Os07g0157000	PP1S256_82V6	19.6262	38.1818
Os07g0157000	PP1S256_84V6	38.3178	39.2971
Os07g0157000	PP1S25_74V6	39.8754	39.5062
Os07g0157000	PP1S266_31V6	28.3489	19.4861
Os07g0157000	PP1S306_26V6	37.0717	35.2071
Os07g0157000	PP1S309_93V6	35.2025	33.7313
Os07g0157000	PP1S354_23V6	41.1215	38.3721
Os07g0157000	PP1S37_275V6	39.5639	38.1381
Os07g0157000	PP1S381_53V6	32.7103	32.1101
Os07g0157000	PP1S46_76V6	36.4486	36.9085
Os07g0157000	PP1S47_273V6	35.8255	36.2776
Os07g0157000	PP1S81_174V6	33.3333	34.7403
Os07g0157401	PP1S197_39V6	35.4892	13.8511
Os07g0157401	PP1S54_141V6	35.3234	13.5238
Os07g0157900	PP1S80_159V6	45.6	20.3571
Os07g0158200	PP1S80_159V6	51.5432	59.6429
Os07g0158400	PP1S81_35V6	24.4792	24.7368
Os07g0158800	PP1S18_36V6	25.3482	23.822
Os07g0158800	PP1S295_38V6	24.5125	22.6804
Os07g0158800	PP1S353_9V6	19.2201	19.0083
Os07g0158800	PP1S59_195V6	25.0696	20.9302
Os07g0158800	PP1S7_452V6	25.6267	21.2963
Os07g0159500	PP1S10_298V6	42.615	45.3608
Os07g0159500	PP1S10_300V6	42.1307	38.4106
Os07g0159500	PP1S362_15V6	40.1937	42.0253
Os07g0159600	PP1S14_164V6	33.5165	33.3333
Os07g0159600	PP1S41_270V6	34.0659	33.8798
Os07g0159700	PP1S142_28V6	31.2866	12.1453
Os07g0159800	PP1S120_100V6	29.6053	24.8619
Os07g0159800	PP1S69_198V6	30.9211	26.5537
Os07g0159900	PP1S386_26V6	32.0312	10.6218
Os07g0159900	PP1S93_173V6	15.625	4.88401
Os07g0160300	PP1S6_67V6	41.206	27.0627
Os07g0160300	PP1S74_82V6	40.7035	28.0277
Os07g0160400	PP1S198_140V6	49.4681	43.0556
Os07g0160400	PP1S227_18V6	45.7447	50
Os07g0160600	PP1S402_51V6	32.9854	35.0333
Os07g0160600	PP1S88_59V6	11.691	27.7228
Os07g0161000	PP1S80_155V6	42.0475	42.9104
Os07g0161600	PP1S166_57V6	54.2254	56
Os07g0161600	PP1S187_77V6	59.6831	68.9024
Os07g0161600	PP1S187_88V6	60.9155	58.3474
Os07g0161600	PP1S205_14V6	60.3873	59.6522
Os07g0161600	PP1S309_91V6	52.4648	60.3239
Os07g0161600	PP1S49_200V6	60.0352	69.4501
Os07g0161600	PP1S49_208V6	60.0352	69.4501
Os07g0162100	PP1S340_21V6	25.6318	24.7387
Os07g0162100	PP1S53_234V6	32.852	31.3793
Os07g0162300	PP1S191_78V6	51.6129	44.5217
Os07g0163000	PP1S18_85V6	42.6295	18.4801
Os07g0163000	PP1S44_301V6	37.0518	17.2222
Os07g0163500	PP1S70_257V6	65.1357	62.7136
Os07g0163800	PP1S104_2V6	72.449	19.1031
Os07g0163800	PP1S123_138V6	74.1497	19.3778
Os07g0163800	PP1S42_181V6	74.4898	19.6413
Os07g0164000	PP1S283_7V6	32.8294	29.7747
Os07g0164100	PP1S145_70V6	39.9679	46.3687
Os07g0164100	PP1S312_11V6	36.9181	48.1172
Os07g0164200	PP1S204_5V6	26	16.7742
Os07g0164300	PP1S161_112V6	53.4653	52.09
Os07g0164300	PP1S496_4V6	47.5248	51.4286
Os07g0164500	PP1S290_38V6	52.6112	52.6112
Os07g0164600	PP1S149_14V6	52.9703	57.2192
Os07g0165000	PP1S286_14V6	71.0875	44.2244
Os07g0165100	PP1S120_96V6	43.0318	34.817
Os07g0165100	PP1S280_45V6	44.0098	38.055
Os07g0165100	PP1S280_48V6	40.8313	35.914
Os07g0165100	PP1S375_14V6	42.4205	37.1919
Os07g0165100	PP1S375_16V6	41.4425	35.873
Os07g0165100	PP1S69_195V6	43.643	35.5224
Os07g0165200	PP1S221_56V6	52.9178	41.1765
Os07g0166100	PP1S125_1V6	45.8882	39.1854
Os07g0166100	PP1S230_38V6	45.2303	38.3543
Os07g0166700	PP1S34_399V6	33.5006	30.6193
Os07g0166800	PP1S219_106V6	89.4737	83.9506
Os07g0166800	PP1S91_87V6	94.0789	94.0789
Os07g0166800	PP1S91_88V6	94.0789	94.0789
Os07g0167000	PP1S363_21V6	68.4337	64.5455
Os07g0167000	PP1S73_26V6	68.6747	64.7727
Os07g0167000	PP1S9_109V6	68.4337	64.5455
Os07g0167100	PP1S68_87V6	67.4296	46.8215
Os07g0167200	PP1S148_71V6	65.566	69.1542
Os07g0167200	PP1S205_22V6	64.1509	67.8304
Os07g0167200	PP1S349_1V6	65.3302	69.0773
Os07g0168000	PP1S307_19V6	52.439	54.5559
Os07g0168600	PP1S109_183V6	17.3278	34.5833
Os07g0168600	PP1S14_30V6	45.929	43.3925
Os07g0168600	PP1S157_11V6	45.5115	44.856
Os07g0168600	PP1S162_17V6	44.8852	43.4343
Os07g0168600	PP1S197_52V6	47.3904	44.5972
Os07g0168600	PP1S27_327V6	44.6764	43.0583
Os07g0168600	PP1S54_130V6	46.7641	45.7143
Os07g0169600	PP1S283_72V6	30	32.0755
Os07g0169600	PP1S46_151V6	30.8824	29.745
Os07g0169600	PP1S5_403V6	29.4118	31.4465
Os07g0169700	PP1S194_145V6	17.1662	29.0323
Os07g0170100	PP1S152_53V6	74.3243	72.5594
Os07g0170200	PP1S143_123V6	53.8922	28.6624
Os07g0170200	PP1S70_250V6	56.2874	29.653
Os07g0170300	PP1S181_63V6	33.7209	20.9494
Os07g0170300	PP1S198_172V6	34.2193	21.3693
Os07g0170800	PP1S267_8V6	31.0924	24.5033
Os07g0171100	PP1S20_130V6	48.9552	48.6647
Os07g0171100	PP1S71_358V6	36.1194	45.1493
Os07g0171200	PP1S243_12V6	29.7297	26.3473
Os07g0171200	PP1S65_277V6	31.7568	27.2464
Os07g0171300	PP1S117_225V6	10.8727	48.1013
Os07g0172200	PP1S417_2V6	34.6049	24.5174
Os07g0172500	PP1S36_15V6	65.8333	43.1694
Os07g0172500	PP1S7_46V6	62.5	64.1026
Os07g0172900	PP1S162_81V6	62.8571	59.3449
Os07g0172900	PP1S245_5V6	62.0408	55.4745
Os07g0172900	PP1S300_31V6	64.2857	47.9452
Os07g0173100	PP1S490_18V6	30.4094	18.0556
Os07g0173100	PP1S60_45V6	29.8246	17.6471
Os07g0173200	PP1S110_89V6	26.779	21.0914
Os07g0173200	PP1S6_204V6	27.3408	23.0648
Os07g0173501	PP1S14_433V6	48.6842	48.6842
Os07g0173501	PP1S14_438V6	49.3421	49.3421
Os07g0173501	PP1S215_71V6	48.6842	48.6842
Os07g0173501	PP1S215_81V6	48.6842	48.6842
Os07g0173501	PP1S242_94V6	48.6842	48.6842
Os07g0173501	PP1S72_222V6	48.0263	48.0263
Os07g0173700	PP1S14_433V6	45.9459	44.7368
Os07g0173700	PP1S14_438V6	46.6216	45.3947
Os07g0173700	PP1S215_71V6	45.9459	44.7368
Os07g0173700	PP1S215_81V6	45.9459	44.7368
Os07g0173700	PP1S242_94V6	45.9459	44.7368
Os07g0173700	PP1S72_222V6	45.9459	44.7368
Os07g0174200	PP1S14_433V6	57.3643	48.6842
Os07g0174200	PP1S14_438V6	57.3643	48.6842
Os07g0174200	PP1S215_71V6	57.3643	48.6842
Os07g0174200	PP1S215_81V6	58.1395	49.3421
Os07g0174200	PP1S242_94V6	57.3643	48.6842
Os07g0174200	PP1S72_222V6	57.3643	48.6842
Os07g0175100	PP1S239_44V6	39.4495	39.18
Os07g0175400	PP1S2_170V6	34.5992	26.0317
Os07g0175400	PP1S22_165V6	33.3333	24.2331
Os07g0175400	PP1S283_74V6	35.3024	26.589
Os07g0175400	PP1S3_156V6	36.4276	26.7839
Os07g0175750	PP1S199_126V6	38.2979	25.3521
Os07g0175750	PP1S83_49V6	31.9149	21.1268
Os07g0175900	PP1S12_101V6	37.193	40.1515
Os07g0175900	PP1S254_26V6	36.6667	30.4665
Os07g0175900	PP1S27_356V6	37.0175	38.5037
Os07g0175900	PP1S3_527V6	37.8947	39.7059
Os07g0175900	PP1S355_37V6	35.2632	34.1837
Os07g0175900	PP1S54_274V6	38.0702	34.6092
Os07g0176200	PP1S193_30V6	14.9616	23.0769
Os07g0176200	PP1S220_14V6	22.2506	15.5357
Os07g0176200	PP1S291_71V6	24.6803	15.2088
Os07g0176200	PP1S29_305V6	23.5294	15.6596
Os07g0176500	PP1S118_151V6	39.3293	19.6947
Os07g0176500	PP1S287_63V6	39.6341	20.5696
Os07g0176500	PP1S35_242V6	38.7195	19.7819
Os07g0176500	PP1S35_305V6	39.3293	27.7419
Os07g0176500	PP1S96_30V6	42.378	20.2035
Os07g0176900	PP1S106_185V6	67.5	59.6215
Os07g0176900	PP1S218_93V6	68.2143	59.6875
Os07g0177100	PP1S199_89V6	25.0742	14.9162
Os07g0177200	PP1S102_210V6	42.1525	37.6
Os07g0177200	PP1S104_212V6	41.704	36.3281
Os07g0177200	PP1S25_219V6	45.2915	40.7258
Os07g0177200	PP1S29_100V6	18.3857	34.1667
Os07g0177300	PP1S102_210V6	54.918	53.6
Os07g0177300	PP1S104_212V6	51.6393	49.2188
Os07g0177300	PP1S25_219V6	53.6885	52.8226
Os07g0177300	PP1S29_100V6	22.541	45.8333
