Gene stable ID	Chondrus crispus gene stable ID	%id. target Chondrus crispus gene identical to query gene	%id. query gene identical to target Chondrus crispus gene
Os05g0117500	CHC_T00003099001	28.7625	29.6552
Os05g0117798	CHC_T00009138001	30.5871	25.9438
Os05g0117864	CHC_T00007713001	11.3617	27.1784
Os05g0119000	CHC_T00004268001	18.2456	23.4234
Os05g0121500	CHC_T00003658001	15.7068	13.3333
Os05g0121900	CHC_T00006110001	14.4118	18.2156
Os05g0122400	CHC_T00002451001	13.3433	9.9664
Os05g0125000	CHC_T00002848001	10.4	12.6389
Os05g0126300	CHC_T00000022001	0.717703	0.635593
Os05g0126300	CHC_T00002025001	2.63158	0.904605
Os05g0127200	CHC_T00005154001	23.5786	18.9516
Os05g0128400	CHC_T00003941001	29.9043	30.4136
Os05g0128400	CHC_T00004015001	18.6603	17.1053
Os05g0128900	CHC_T00010201001	34.1232	7.56302
Os05g0129100	CHC_T00008340001	40.184	31.8735
Os05g0131100	CHC_T00005423001	25.1852	26.7717
Os05g0131401	CHC_T00005423001	24.581	17.3228
Os05g0132000	CHC_T00000207001	21.1931	17.3077
Os05g0132000	CHC_T00002161001	17.1115	14.2112
Os05g0132000	CHC_T00007940001	21.3501	19.3457
Os05g0132000	CHC_T00008166001	14.7567	13.6232
Os05g0132100	CHC_T00009428001	31.2407	31.5234
Os05g0135700	CHC_T00001840001	38.8889	62.3482
Os05g0135700	CHC_T00002078001	37.6263	60.3239
Os05g0135700	CHC_T00006499001	30.8081	68.1564
Os05g0135700	CHC_T00006961001	38.6364	61.9433
Os05g0135700	CHC_T00008353001	30.303	67.0391
Os05g0135700	CHC_T00008826001	67.9293	69.8701
Os05g0136200	CHC_T00008512001	30.1762	17.1464
Os05g0141800	CHC_T00002455001	30.9192	23.8197
Os05g0143400	CHC_T00008928001	29.5455	26.4228
Os05g0143500	CHC_T00008310001	33.5793	39.9123
Os05g0143500	CHC_T00008711001	31.9188	33.4623
Os05g0143500	CHC_T00008904001	36.5314	32.4059
Os05g0143500	CHC_T00008964001	36.9004	35.2113
Os05g0143500	CHC_T00009481001	33.3948	39.0929
Os05g0144100	CHC_T00009106001	18.845	14.7971
Os05g0144300	CHC_T00000150001	34.1312	28.7743
Os05g0144300	CHC_T00006862001	31.383	21.0089
Os05g0144800	CHC_T00003332001	51.847	50.5792
Os05g0144800	CHC_T00005127001	47.6253	47.0052
Os05g0147150	CHC_T00004357001	7.03518	2.1374
Os05g0147200	CHC_T00004357001	24.826	16.3359
Os05g0147400	CHC_T00003824001	58.6916	59.3573
Os05g0147500	CHC_T00001466001	22.1477	33.2494
Os05g0147500	CHC_T00005341001	18.6242	38.2759
Os05g0147500	CHC_T00005342001	15.4362	34.4569
Os05g0149600	CHC_T00001825001	33.2046	12.7219
Os05g0149600	CHC_T00004956001	39.7683	14.7989
Os05g0150000	CHC_T00009178001	56.7901	57.0248
Os05g0150300	CHC_T00010228001	40.3282	45.2081
Os05g0150800	CHC_T00008670001	64.0411	62.1262
Os05g0150900	CHC_T00004806001	22.9379	39.0385
Os05g0151000	CHC_T00009400001	45.1683	46.0687
Os05g0152400	CHC_T00000714001	18.2573	10.6024
Os05g0152400	CHC_T00005911001	15.3527	10.3352
Os05g0152400	CHC_T00008436001	17.0124	9.55711
Os05g0152400	CHC_T00008553001	16.5975	8.94855
Os05g0152400	CHC_T00008592001	14.1079	8.58586
Os05g0152400	CHC_T00008814001	17.8423	10.9415
Os05g0152400	CHC_T00009017001	15.3527	8.85168
Os05g0152400	CHC_T00010079001	17.0124	9.87952
Os05g0152400	CHC_T00010247001	18.6722	11.2782
Os05g0153132	CHC_T00007109001	32.4427	7.34659
Os05g0153500	CHC_T00010201001	32.7381	5.77731
Os05g0154800	CHC_T00010258001	14.6245	34.5794
Os05g0155000	CHC_T00009349001	36.8785	23.1771
Os05g0155100	CHC_T00004290001	60.6383	61.6216
Os05g0155300	CHC_T00000253001	43.0147	52.7027
Os05g0155601	CHC_T00008289001	61.6105	56.0477
Os05g0156300	CHC_T00008734001	37.0572	37.1585
Os05g0156600	CHC_T00008366001	69.7228	69.4268
Os05g0156700	CHC_T00008441001	60.0858	26.465
Os05g0156900	CHC_T00006490001	22.8571	16.8421
Os05g0157300	CHC_T00002073001	37.3786	34.4519
Os05g0160000	CHC_T00010287001	65.2778	9.49495
Os05g0160100	CHC_T00004764001	37.4384	24.7961
Os05g0160800	CHC_T00002866001	34.127	27.2152
Os05g0162800	CHC_T00009167001	33.0097	8.22249
Os05g0163000	CHC_T00010186001	40.7591	40.3595
Os05g0163250	CHC_T00010256001	58.7814	13.5425
Os05g0164100	CHC_T00009308001	25.4851	40.7025
Os05g0168300	CHC_T00007698001	18.3099	33.6788
Os05g0168500	CHC_T00002944001	34.6037	35.4688
Os05g0168500	CHC_T00004887001	35.9756	39.2679
Os05g0168500	CHC_T00004888001	32.4695	35.2066
Os05g0168500	CHC_T00007239001	36.2805	36.8992
Os05g0168700	CHC_T00008458001	30.5085	31.3953
Os05g0168700	CHC_T00009112001	24.2938	25.9036
Os05g0169000	CHC_T00006120001	33.3333	20.0913
Os05g0169000	CHC_T00010277001	24.2424	6.85225
Os05g0169100	CHC_T00010048001	41.5525	71.6535
Os05g0170800	CHC_T00004375001	29	27.1875
Os05g0170800	CHC_T00005713001	15.3333	20.9091
Os05g0170950	CHC_T00002811001	43.956	7.5188
Os05g0171000	CHC_T00005313001	37.9854	36.4802
Os05g0171000	CHC_T00010222001	34.1019	31.2918
Os05g0171300	CHC_T00007159001	26.747	30.0813
Os05g0173700	CHC_T00001921001	68.3168	9.21228
Os05g0176000	CHC_T00008385001	66.6667	61.1276
Os05g0176800	CHC_T00008463001	20.9749	17.596
Os05g0176800	CHC_T00008507001	20.5318	20.8396
Os05g0179000	CHC_T00002816001	16.4619	22.5589
Os05g0180600	CHC_T00004978001	9.95086	19.1489
Os05g0181902	CHC_575	29.7872	15.2174
Os05g0182201	CHC_T00004428001	24.1379	33.871
Os05g0182500	CHC_T00010346001	82.2368	82.7815
Os05g0182600	CHC_T00005191001	25.9375	33.6032
Os05g0182800	CHC_T00001673001	32.4121	52.8689
Os05g0182800	CHC_T00001675001	7.53769	27.7778
Os05g0186300	CHC_T00009563001	42.4561	44.0801
Os05g0187000	CHC_T00009185001	59.5588	58.0645
Os05g0188500	CHC_T00003441001	17.2043	13.1058
Os05g0188800	CHC_T00007904001	37.4449	36.4807
Os05g0193900	CHC_T00001825001	9.92556	5.91716
Os05g0193900	CHC_T00004956001	13.1514	7.61494
Os05g0194600	CHC_T00008520001	59.2105	65.5977
Os05g0196800	CHC_T00007755001	11.8959	38.7879
Os05g0196800	CHC_T00009240001	17.4721	36.7188
Os05g0196800	CHC_T00010127001	12.2677	40
Os05g0200500	CHC_T00007702001	14.4975	42.7184
Os05g0203400	CHC_T00009237001	24.2515	21.7742
Os05g0204900	CHC_T00004777001	49.0683	44.6328
Os05g0205100	CHC_T00001624001	30.2932	28.882
Os05g0207300	CHC_T00006638001	65.3846	64.6739
Os05g0207900	CHC_T00004511001	9.36293	11.5614
Os05g0208000	CHC_T00002818001	33.9869	34.3234
Os05g0208000	CHC_T00008996001	40.5229	38.9937
Os05g0211100	CHC_T00009303001	37.8	36.6279
Os05g0215800	CHC_T00008458001	28.9552	28.1977
Os05g0215800	CHC_T00009112001	25.0746	25.3012
Os05g0219800	CHC_T00003277001	26.6963	28.6396
Os05g0219900	CHC_T00001120001	15.1125	24.8021
Os05g0221400	CHC_T00002606001	57.5758	27.1429
Os05g0227700	CHC_T00008880001	36.2949	35.3591
Os05g0230600	CHC_T00004460001	15.2679	21.1781
Os05g0230900	CHC_T00009567001	57.3883	51.227
Os05g0232500	CHC_T00007109001	25.6959	10.3717
Os05g0235600	CHC_T00003052001	26.4	7.78302
Os05g0235701	CHC_T00006851001	40.5941	15.4717
Os05g0235800	CHC_T00009274001	44.2169	44.3773
Os05g0241100	CHC_T00004313001	42.8571	12.1265
Os05g0241200	CHC_T00009257001	34.901	35.4271
Os05g0243100	CHC_T00000019001	26.6667	12.8
Os05g0243200	CHC_T00000019001	15.625	10
Os05g0243300	CHC_T00000019001	40.3141	30.8
Os05g0247900	CHC_T00003430001	21.729	17.6974
Os05g0256000	CHC_T00008431001	47.2393	47.0948
Os05g0269200	CHC_T00001120001	20.0501	21.1082
Os05g0270800	CHC_T00006609001	28.0443	26.1168
Os05g0271300	CHC_T00004988001	24.9211	5.48992
Os05g0274200	CHC_T00003068001	33.2272	39.5202
Os05g0274900	CHC_T00010309001	75	70.8333
Os05g0275100	CHC_T00007367001	14.164	16.6042
Os05g0279300	CHC_T00006204001	27.8195	10.8187
Os05g0279400	CHC_T00004406001	14.068	14.3198
Os05g0289400	CHC_T00005776001	36.7911	39.3491
Os05g0295100	CHC_T00000579001	26.506	21.6482
Os05g0295100	CHC_T00005012001	26.8072	22.8792
Os05g0295300	CHC_T00009359001	24.3243	1.82408
Os05g0295800	CHC_T00000393001	34.5992	16.5992
Os05g0297900	CHC_T00000271001	45.5556	50.9317
Os05g0301700	CHC_T00009218001	49.6711	53.3569
Os05g0303000	CHC_600	65.3595	48.0769
Os05g0304400	CHC_T00009036001	51.9101	50.3268
Os05g0305100	CHC_T00000339001	25.784	26.6187
Os05g0306000	CHC_T00000569001	22.779	21.9298
Os05g0310750	CHC_T00001786001	47.1264	22.1622
Os05g0310800	CHC_T00009496001	43.3206	39.4097
Os05g0311000	CHC_T00009496001	42.2562	38.3681
Os05g0314100	CHC_T00010151001	52.381	42.6357
Os05g0314700	CHC_T00000577001	0	0
Os05g0317200	CHC_T00008811001	19.146	21.821
Os05g0323800	CHC_T00009527001	41.6826	28.6465
Os05g0324100	CHC_T00002532001	22.449	2.78481
Os05g0324200	CHC_T00002532001	20.6897	5.31646
Os05g0327100	CHC_T00002254001	36.1345	3.76862
Os05g0333100	CHC_T00008512001	22.0183	9.01126
Os05g0333500	CHC_T00007355001	40.9396	41.2162
Os05g0334000	CHC_T00007355001	40.9396	41.2162
Os05g0334400	CHC_T00007355001	40.9396	41.2162
Os05g0334750	CHC_T00008512001	23.2816	13.1414
Os05g0335401	CHC_T00000225001	0	0
Os05g0335401	CHC_T00000226001	1.30719	0.873362
Os05g0335401	CHC_T00000505001	26.1438	5.7971
Os05g0335401	CHC_T00000723001	0.653595	0.348432
Os05g0335401	CHC_T00000829001	12.4183	2.49671
Os05g0335401	CHC_T00003061001	1.30719	0.26738
Os05g0335401	CHC_T00003209001	30.0654	3.68885
Os05g0335401	CHC_T00004261001	0.653595	0.222222
Os05g0335401	CHC_T00006146001	11.7647	3.01003
Os05g0335401	CHC_T00006675001	27.451	6.25931
Os05g0335401	CHC_T00007060001	1.96078	1.40187
Os05g0345400	CHC_T00007851001	16.437	17.9763
Os05g0346500	CHC_T00009347001	22.5392	17.4972
Os05g0349200	CHC_T00008583001	61.461	32.973
Os05g0349500	CHC_T00000550001	20.339	21.3333
Os05g0349700	CHC_T00008377001	58.2447	64.0351
Os05g0350500	CHC_T00000651001	38.9313	38.9313
Os05g0350600	CHC_T00006060001	33.6364	34.5794
Os05g0350900	CHC_T00007941001	18.4834	7.8629
Os05g0350900	CHC_T00008608001	10.9005	6.59026
Os05g0353400	CHC_T00002097001	29.4931	36.8876
Os05g0354300	CHC_T00004183001	29.9574	21.3202
Os05g0355500	CHC_T00002555001	55	27.5
Os05g0357200	CHC_T00007457001	33.0357	33.945
Os05g0357600	CHC_T00008792001	51.1278	59.6491
Os05g0357700	CHC_T00002173001	25	22.4409
Os05g0357800	CHC_T00002817001	27.2277	30.6407
Os05g0358200	CHC_T00000595001	29.0323	8.29493
Os05g0358500	CHC_T00007644001	25.779	15.993
Os05g0361200	CHC_T00008918001	16.33	22.9858
Os05g0362100	CHC_T00009349001	35.4839	14.3229
Os05g0363200	CHC_T00008912001	49.6644	54.4118
Os05g0363200	CHC_T00008950001	49.8881	62.465
Os05g0364500	CHC_T00003939001	24.8101	24.5614
Os05g0365600	CHC_T00009011001	31.4394	35.4701
Os05g0365600	CHC_T00009266001	30.8712	31.1663
Os05g0366000	CHC_T00009011001	33.463	36.7521
Os05g0366000	CHC_T00009266001	33.0739	32.5048
Os05g0366600	CHC_T00009011001	30.9568	35.2564
Os05g0366600	CHC_T00009266001	33.2083	33.8432
Os05g0366800	CHC_T00009011001	30.6306	29.0598
Os05g0366800	CHC_T00009266001	30.1802	25.6214
Os05g0367000	CHC_T00002875001	33.6364	42.0455
Os05g0367400	CHC_T00001114001	17.2285	39.6552
Os05g0368300	CHC_T00010147001	63.4981	63.4981
Os05g0371200	CHC_T00008390001	75.8958	73.9683
Os05g0373300	CHC_T00004689001	30.0336	31.5697
Os05g0373700	CHC_T00007417001	50.2439	49.0476
Os05g0373900	CHC_T00008673001	62.9545	62.8118
Os05g0375600	CHC_T00008354001	14.1631	9.88024
Os05g0376200	CHC_T00004098001	41.1765	30.4924
Os05g0377000	CHC_T00009135001	44.186	42.8571
Os05g0378900	CHC_T00006749001	18.9255	22.6277
Os05g0381500	CHC_T00006344001	13.7931	8.45921
Os05g0383100	CHC_T00009476001	34.5324	31.5098
Os05g0387200	CHC_T00009188001	38.6221	36.7063
Os05g0387800	CHC_T00005602001	24.4275	29.7674
Os05g0387900	CHC_T00004755001	29.0043	27.2358
Os05g0388025	CHC_T00006720001	19.7425	9.54357
Os05g0388500	CHC_320	30.9192	46.8354
Os05g0389700	CHC_T00008528001	36.2235	51.5069
Os05g0389700	CHC_T00008618001	42.3892	48.6726
Os05g0389800	CHC_T00010310001	42.5234	53.0303
Os05g0390100	CHC_T00004911001	12.4533	17.4825
Os05g0390500	CHC_T00007021001	16.9776	15.9091
Os05g0392100	CHC_T00001456001	18.8636	23.0556
Os05g0392300	CHC_T00009512001	30.466	23.4807
Os05g0395300	CHC_T00005074001	29.8	20.0809
Os05g0397650	CHC_T00002227001	20	11.794
Os05g0397700	CHC_510	18.4502	24.3309
Os05g0398000	CHC_T00006417001	30.4348	13.4185
Os05g0400800	CHC_T00001580001	37.6623	21.9697
Os05g0402800	CHC_T00002352001	39.3372	26.5306
Os05g0404000	CHC_T00001864001	16.3386	15.514
Os05g0404200	CHC_T00005364001	34.4978	40.1015
Os05g0404400	CHC_T00005278001	21.7573	17.8082
Os05g0407200	CHC_T00009106001	18.5745	20.5251
Os05g0408900	CHC_T00000864001	12.6389	47.8947
Os05g0408900	CHC_T00000865001	20.1389	64.7321
Os05g0408900	CHC_T00000866001	20.1389	64.7321
Os05g0408900	CHC_T00000867001	12.6389	47.8947
Os05g0408900	CHC_T00001454001	18.4722	52.1569
Os05g0408900	CHC_T00001589001	13.1944	48.9691
Os05g0408900	CHC_T00001730001	29.8611	58.1081
Os05g0408900	CHC_T00003375001	10	48.6486
Os05g0408900	CHC_T00003376001	23.8889	65.1515
Os05g0408900	CHC_T00003401001	12.6389	47.8947
Os05g0408900	CHC_T00003402001	20.1389	64.7321
Os05g0408900	CHC_T00008758001	55.4167	54.5082
Os05g0408900	CHC_T00009061001	31.3889	54.9878
Os05g0409200	CHC_T00002178001	18.6916	4.90196
Os05g0409200	CHC_T00003386001	23.3645	3.67107
Os05g0413200	CHC_T00004301001	65.991	64.6799
Os05g0413200	CHC_T00008909001	69.1441	67.3246
Os05g0413400	CHC_T00006126001	35.1536	38.8679
Os05g0415800	CHC_T00009303001	31.5175	31.3953
Os05g0415900	CHC_T00009303001	28	14.9225
Os05g0416400	CHC_T00009303001	34.0122	32.3643
Os05g0417100	CHC_T00003287001	31.2704	37.7953
Os05g0417300	CHC_T00003442001	22.9167	25.2294
Os05g0418000	CHC_T00009036001	52.809	51.1983
Os05g0419000	CHC_T00004600001	31.7618	33.0749
Os05g0419200	CHC_T00008668001	33.012	27.1287
Os05g0420200	CHC_T00006905001	18.4659	24.0741
Os05g0420600	CHC_T00009007001	61.6071	60.5263
Os05g0422200	CHC_T00006630001	16.5854	11.039
Os05g0424800	CHC_T00004267001	31.0056	27.4752
Os05g0426100	CHC_T00008646001	18.7688	17.4095
Os05g0427800	CHC_950	56.7568	17.2131
Os05g0427900	CHC_T00000787001	32.2785	12.3487
Os05g0427900	CHC_T00004401001	32.2785	15.4079
Os05g0428700	CHC_T00001252001	11.3074	11.2676
Os05g0429000	CHC_T00008323001	43.9523	54.4304
Os05g0429500	CHC_T00004692001	37.6812	32.636
Os05g0430400	CHC_T00000923001	35.31	34.3832
Os05g0430700	CHC_T00004267001	25.6338	22.5248
Os05g0430800	CHC_T00009506001	50.6469	46.3621
Os05g0432400	CHC_T00005478001	18.9796	24.5383
Os05g0432500	CHC_T00004397001	25.1534	24.4048
Os05g0432600	CHC_T00003090001	13.0809	18.4019
Os05g0433100	CHC_T00009076001	14.6341	9.35065
Os05g0435700	CHC_T00009190001	40.4651	31.5217
Os05g0436900	CHC_T00005334001	24.4755	22.1519
Os05g0438500	CHC_T00008749001	24.5536	7.80142
Os05g0438600	CHC_T00008537001	45.5285	15.5989
Os05g0438800	CHC_T00008795001	67.5532	68.0965
Os05g0438800	CHC_T00008840001	70.4787	71.0456
Os05g0440250	CHC_T00005509001	23.9796	23.3251
Os05g0440300	CHC_T00005509001	18.9873	18.6104
Os05g0443300	CHC_T00002574001	27.4431	28.6713
Os05g0443500	CHC_450	37.1622	56.1224
Os05g0445500	CHC_T00003758001	40.2878	52.8302
Os05g0446300	CHC_T00004010001	40	27.8846
Os05g0446800	CHC_T00007865001	28.1056	26.3848
Os05g0453500	CHC_T00007442001	4.0404	4.16667
Os05g0453900	CHC_T00009337001	30.9645	32.1053
Os05g0454200	CHC_T00003971001	18.838	15.0917
Os05g0455200	CHC_T00007649001	13.4483	16.7382
Os05g0455500	CHC_T00008349001	25.419	40.4444
Os05g0455700	CHC_T00000924001	20.9302	27.8761
Os05g0455800	CHC_T00002462001	18.315	16.835
Os05g0456200	CHC_T00007631001	34.7107	23.5955
Os05g0456300	CHC_T00007631001	36.1963	33.1461
Os05g0458000	CHC_T00004059001	22.2615	21.875
Os05g0458400	CHC_T00009243001	44.7689	41.4414
Os05g0458400	CHC_T00009342001	39.4161	55.7659
Os05g0459400	CHC_T00009001001	20.3767	11.2053
Os05g0459900	CHC_T00009269001	51.3274	59.7938
Os05g0460000	CHC_T00010187001	75.8514	74.6951
Os05g0460200	CHC_T00009466001	66.2722	67.0659
Os05g0460475	CHC_T00008338001	67.9245	57.6
Os05g0460475	CHC_T00009535001	66.9811	56.3492
Os05g0460600	CHC_T00001056001	42.7239	40.035
Os05g0460700	CHC_T00008990001	33.1633	42.2078
Os05g0460800	CHC_T00005797001	27.8539	27.6018
Os05g0461400	CHC_T00008687001	49.6933	63.2812
Os05g0461400	CHC_T00009247001	50.3067	67.2131
Os05g0461900	CHC_T00004363001	26.8617	30.7927
Os05g0462301	CHC_T00000518001	35.8974	1.47059
Os05g0462400	CHC_T00000518001	13.009	12.0798
Os05g0462600	CHC_T00002704001	18.0838	19.9735
Os05g0462700	CHC_T00008336001	94.1748	94.1748
Os05g0462700	CHC_T00009168001	93.2039	93.2039
Os05g0462700	CHC_T00009200001	93.2039	93.2039
Os05g0462900	CHC_T00008336001	70.7071	67.9612
Os05g0462900	CHC_T00009168001	69.697	66.9903
Os05g0462900	CHC_T00009200001	69.697	66.9903
Os05g0463900	CHC_T00002451001	33.6414	10.1904
Os05g0464100	CHC_T00008686001	39.0852	24.6073
Os05g0465800	CHC_T00004536001	15.7509	12.1698
Os05g0465800	CHC_T00006174001	15.9951	13.313
Os05g0465800	CHC_T00006445001	16.1172	16.5
Os05g0465800	CHC_T00010210001	17.5824	17.4545
Os05g0466600	CHC_T00008336001	94.1748	94.1748
Os05g0466600	CHC_T00009168001	93.2039	93.2039
Os05g0466600	CHC_T00009200001	93.2039	93.2039
Os05g0466800	CHC_T00001624001	21.1356	20.8075
Os05g0467000	CHC_T00008959001	25.5942	21.7729
Os05g0467000	CHC_T00009203001	21.755	17.6035
Os05g0470700	CHC_T00005498001	11.7438	27.9661
Os05g0470800	CHC_T00002091001	17.1154	24.93
Os05g0472300	CHC_T00002241001	13.8211	18.2796
Os05g0473900	CHC_T00003462001	36.2989	34.8123
Os05g0476200	CHC_T00001921001	42.8571	44.0587
Os05g0477300	CHC_T00008627001	47.0588	51.6129
Os05g0480000	CHC_T00007490001	12.5212	19.7861
Os05g0480200	CHC_T00006120001	29.6296	18.2648
Os05g0480200	CHC_T00010277001	21.4815	6.20985
Os05g0480700	CHC_T00005161001	40.2597	42.6605
Os05g0481000	CHC_20	31.8898	44.5055
Os05g0482600	CHC_T00006279001	48.3517	46.3158
Os05g0482700	CHC_T00000449001	27.3703	42.1488
Os05g0482700	CHC_T00001519001	33.8104	29.8107
Os05g0482700	CHC_T00004201001	23.9714	45.8904
Os05g0482700	CHC_T00007707001	38.4615	37.8521
Os05g0483801	CHC_T00008702001	39.2308	15.6442
Os05g0486300	CHC_T00006992001	13.2812	7.23404
Os05g0486700	CHC_T00010216001	40.3727	44.8276
Os05g0488800	CHC_T00003966001	15.4799	29.5858
Os05g0489000	CHC_T00005773001	21.9203	14.491
Os05g0489800	CHC_T00009360001	27.439	26.0116
Os05g0490000	CHC_T00006976001	19.6944	22.3938
Os05g0490100	CHC_T00010181001	56.25	56.7568
Os05g0490200	CHC_T00009294001	36.9792	36.2245
Os05g0490800	CHC_T00005699001	57.8313	56.25
Os05g0491200	CHC_T00001628001	21.3793	13.9013
Os05g0493500	CHC_T00005446001	20.3285	39.1304
Os05g0494100	CHC_T00006330001	18.6207	27.9793
Os05g0494500	CHC_T00006110001	19.4915	25.6506
Os05g0494900	CHC_T00004231001	12.5731	2.28117
Os05g0495000	CHC_T00003966001	15.7343	26.6272
Os05g0495600	CHC_T00006343001	32.0719	34.0361
Os05g0496200	CHC_T00004105001	59.7107	62.963
Os05g0496400	CHC_T00009024001	19.3443	11.0487
Os05g0496500	CHC_T00009024001	25.2381	19.8502
Os05g0497150	CHC_T00006242001	39.1218	16.1184
Os05g0497675	CHC_T00002256001	21.7604	28.254
Os05g0498300	CHC_T00006611001	10.754	29.4915
Os05g0498300	CHC_T00006612001	14.9567	25.5274
Os05g0498400	CHC_T00008969001	51.3043	51.7544
Os05g0499500	CHC_T00001228001	14.2494	17.6101
Os05g0502200	CHC_T00008325001	20.9068	23.7822
Os05g0502800	CHC_T00004317001	18.649	16.558
Os05g0503300	CHC_T00008525001	42.7457	37.7931
Os05g0506200	CHC_T00001634001	10.0683	5.7393
Os05g0508700	CHC_T00005330001	7.26329	8.23529
Os05g0508700	CHC_T00007146001	9.59793	5.08591
Os05g0508800	CHC_T00004749001	23.75	16.9643
Os05g0509200	CHC_T00009333001	41.9708	41.5162
Os05g0509300	CHC_T00006579001	32.0707	17.2554
Os05g0509500	CHC_T00008305001	54.8654	53.8618
Os05g0511300	CHC_T00006594001	20.2429	26.6667
Os05g0511300	CHC_T00006900001	21.2551	23.4375
Os05g0511400	CHC_T00008666001	36.3309	42.5263
Os05g0511400	CHC_T00009319001	37.4101	22.658
Os05g0511500	CHC_T00008509001	50	60.9524
Os05g0513200	CHC_T00002786001	26.776	26.5583
Os05g0513400	CHC_T00004267001	26.8362	23.5149
Os05g0513700	CHC_T00008911001	18.1619	21.5584
Os05g0513800	CHC_T00000146001	42.0561	43.4783
Os05g0513900	CHC_T00005999001	43.5484	27.1357
Os05g0516600	CHC_T00009482001	58.7379	58.7379
Os05g0516800	CHC_T00009363001	52.7273	60.733
Os05g0517200	CHC_T00010201001	36.8187	34.7689
Os05g0518600	CHC_T00009495001	43.1034	11.0988
Os05g0519200	CHC_T00009163001	21.3576	19.4277
Os05g0519400	CHC_T00006591001	45.895	45.4667
Os05g0519500	CHC_T00009053001	35.6982	33.6876
Os05g0519600	CHC_T00007093001	15.1982	31.6514
Os05g0519800	CHC_T00000775001	30.9148	34.8754
Os05g0519900	CHC_T00009034001	43.0161	47.868
Os05g0520200	CHC_T00005073001	20.5882	27.8146
Os05g0520200	CHC_T00008495001	34.3137	39.7727
Os05g0521300	CHC_T00009381001	20.6522	23.0939
Os05g0528000	CHC_T00004536001	12.8286	11.5094
Os05g0528000	CHC_T00006174001	14.511	14.0244
Os05g0528000	CHC_T00006445001	13.4595	16
Os05g0528000	CHC_T00010210001	14.7213	16.9697
Os05g0529300	CHC_T00008717001	53.9535	53.211
Os05g0529600	CHC_T00001637001	8.9566	17.5407
Os05g0529700	CHC_T00003755001	16.8571	19.3443
Os05g0529900	CHC_T00004167001	30.2326	29.5455
Os05g0530500	CHC_T00008782001	28.5149	12.5326
Os05g0530500	CHC_T00009300001	50.495	49.4186
Os05g0530500	CHC_T00009502001	22.5743	25.618
Os05g0533500	CHC_T00008894001	43.6306	36.0526
Os05g0533600	CHC_T00009277001	15.5604	10.149
Os05g0533700	CHC_T00009457001	61.2745	54.5852
Os05g0533900	CHC_T00000060001	40.678	33.8624
Os05g0533900	CHC_T00006198001	41.5254	35.3153
Os05g0534800	CHC_T00003722001	1.20482	0.163132
Os05g0534800	CHC_T00003977001	1.20482	0.146628
Os05g0535500	CHC_T00007905001	20.2312	36.5854
Os05g0535600	CHC_T00005773001	11.4754	5.02994
Os05g0535800	CHC_280	11.5607	22.7273
Os05g0536200	CHC_T00006710001	23.2143	18.4659
Os05g0536200	CHC_T00007150001	23.2143	23.4657
Os05g0536900	CHC_T00009482001	57.2816	57.2816
Os05g0538900	CHC_T00008982001	24.7934	15.7895
Os05g0539700	CHC_T00003052001	29.9451	25.7075
Os05g0539900	CHC_690	21.5909	23.0303
Os05g0540000	CHC_T00008916001	13.8441	19.145
Os05g0540000	CHC_T00009229001	12.5	18.75
Os05g0540100	CHC_T00000005001	44.4737	42.4623
Os05g0540300	CHC_T00008986001	54.2169	54.5927
Os05g0541200	CHC_T00001062001	26.9058	29.5567
Os05g0543100	CHC_T00008798001	50.2326	49.0909
Os05g0543200	CHC_T00002178001	27.3897	36.5196
Os05g0543200	CHC_T00003386001	21.5074	17.1806
Os05g0543300	CHC_T00008549001	32.1875	28.9326
Os05g0543400	CHC_T00002324001	40.8451	34.0376
Os05g0543700	CHC_T00003004001	33.432	22.7364
Os05g0543700	CHC_T00005502001	30.4734	23.2506
Os05g0543700	CHC_T00007425001	38.7574	17.6075
Os05g0546500	CHC_T00005228001	45.3333	24.8175
Os05g0547850	CHC_T00005228001	39.8438	37.2263
Os05g0548300	CHC_T00001951001	40.2062	18.1395
Os05g0548300	CHC_T00006026001	40.8935	17.6427
Os05g0548300	CHC_T00006926001	43.4708	21.5686
Os05g0548500	CHC_T00001951001	35.3968	34.5736
Os05g0548500	CHC_T00006026001	37.5397	35.063
Os05g0548500	CHC_T00006926001	36.6667	39.3862
Os05g0549000	CHC_T00008646001	23.4568	18.5237
Os05g0549100	CHC_T00007490001	14.3113	21.3904
Os05g0549700	CHC_T00009376001	54.5106	63.3929
Os05g0549900	CHC_T00009530001	26.9388	25.8824
