Gene stable ID	Lupinus angustifolius gene stable ID	%id. target Lupinus angustifolius gene identical to query gene	%id. query gene identical to target Lupinus angustifolius gene
Os05g0166300	TanjilG_06527	41.4695	41.3665
Os05g0166600	TanjilG_06527	41.9154	41.8634
Os05g0166900	TanjilG_06527	30.3448	10.9317
Os05g0168300	TanjilG_16211	63.3803	63.2022
Os05g0168400	TanjilG_12911	22.0264	64.9351
Os05g0168500	TanjilG_28882	75.6098	75.4947
Os05g0168700	TanjilG_09548	76.5537	78.3237
Os05g0168700	TanjilG_09549	77.6836	78.7966
Os05g0168700	TanjilG_10732	76.5537	77.6504
Os05g0168800	TanjilG_19480	26.1218	29.4756
Os05g0168800	TanjilG_24063	29.0064	29.4788
Os05g0169000	TanjilG_12914	55.303	52.1429
Os05g0169000	TanjilG_19280	57.5758	54.2857
Os05g0169100	TanjilG_10750	41.5525	75.8333
Os05g0169600	TanjilG_26627	24.8889	33.3333
Os05g0170200	TanjilG_17928	36.9458	48.7013
Os05g0170200	TanjilG_17929	21.1823	43.8776
Os05g0170950	TanjilG_14730	68.1319	20.3947
Os05g0171000	TanjilG_14849	60.6796	61.5006
Os05g0171300	TanjilG_07883	60.4819	61.2195
Os05g0171300	TanjilG_15750	58.0723	65.847
Os05g0171300	TanjilG_24130	61.2048	62.2549
Os05g0171900	TanjilG_16301	50.4808	62.8743
Os05g0171900	TanjilG_24008	21.6346	55.5556
Os05g0176000	TanjilG_14222	77.6699	77.9221
Os05g0176100	TanjilG_07884	77.6952	68.75
Os05g0176100	TanjilG_24131	83.5502	54.3202
Os05g0176300	TanjilG_18193	31.3131	26.0504
Os05g0176500	TanjilG_16261	45.8955	23.4733
Os05g0176800	TanjilG_13994	60.5613	54.0184
Os05g0177500	TanjilG_15649	27.5735	30.2419
Os05g0177500	TanjilG_19263	26.6544	29.1751
Os05g0177500	TanjilG_19305	28.3088	31.8841
Os05g0177500	TanjilG_19306	29.2279	33.125
Os05g0177500	TanjilG_23880	30.3309	34.375
Os05g0177500	TanjilG_23881	29.7794	33.75
Os05g0177800	TanjilG_00560	35.5731	18.4049
Os05g0177800	TanjilG_00562	34.3874	17.505
Os05g0177800	TanjilG_20461	36.3636	18.1102
Os05g0177800	TanjilG_20462	33.5968	17.418
Os05g0178000	TanjilG_16306	35.5289	42.0804
Os05g0178100	TanjilG_16309	32.5459	32.7177
Os05g0178100	TanjilG_18183	14.6982	35
Os05g0178100	TanjilG_19353	22.5722	34.9594
Os05g0178900	TanjilG_24087	61.7512	62.9108
Os05g0179000	TanjilG_04951	50.86	48.8208
Os05g0179000	TanjilG_15731	32.6781	67.1717
Os05g0179000	TanjilG_18181	52.3342	47.0199
Os05g0179000	TanjilG_19351	50.1228	45.4343
Os05g0179800	TanjilG_07906	45.6592	43.9628
Os05g0179800	TanjilG_13975	49.5177	47.0948
Os05g0179800	TanjilG_13976	28.6174	38.8646
Os05g0179900	TanjilG_30723	22.9299	26.7658
Os05g0179950	TanjilG_10993	32.8273	37.365
Os05g0180300	TanjilG_30729	57.971	34.384
Os05g0180400	TanjilG_23998	26.3795	28.4884
Os05g0180400	TanjilG_27290	28.1292	28.9875
Os05g0180500	TanjilG_07909	28.4404	22.4096
Os05g0180500	TanjilG_13980	27.5229	22.5564
Os05g0180500	TanjilG_16318	28.4404	22.6829
Os05g0181000	TanjilG_18176	66.0023	66.7853
Os05g0181000	TanjilG_23997	66.9402	40.2113
Os05g0181000	TanjilG_27291	66.4713	67.6611
Os05g0181200	TanjilG_16426	35.3057	35.7285
Os05g0181250	TanjilG_03505	44.4444	16.2791
Os05g0181250	TanjilG_15667	46.0317	20.7143
Os05g0181250	TanjilG_26765	42.8571	28.125
Os05g0182500	TanjilG_00175	57.2368	65.9091
Os05g0182600	TanjilG_08312	63.9062	67.0492
Os05g0182700	TanjilG_21164	41.958	39.2157
Os05g0182800	TanjilG_15848	72.1105	52.4201
Os05g0183100	TanjilG_11359	29.717	38.4146
Os05g0183100	TanjilG_14105	28.7736	66.3043
Os05g0183300	TanjilG_03784	54.9738	19.6629
Os05g0183300	TanjilG_05395	55.4974	20.229
Os05g0185650	TanjilG_28491	63.8655	5.23416
Os05g0185700	TanjilG_23099	47.0309	49.8741
Os05g0185800	TanjilG_18146	30.6321	30.1917
Os05g0186100	TanjilG_28497	47.6821	50
Os05g0186300	TanjilG_00449	80.3509	77.6271
Os05g0186300	TanjilG_16216	7.01754	35.3982
Os05g0186300	TanjilG_25156	76.6667	71.9934
Os05g0187000	TanjilG_27627	80.5147	80.2198
Os05g0187100	TanjilG_02943	65.8747	61.3682
Os05g0187500	TanjilG_00447	42.766	51.0152
Os05g0187500	TanjilG_29745	47.6596	52.093
Os05g0188500	TanjilG_10561	55.8244	56.4823
Os05g0188800	TanjilG_01364	51.9824	74.6835
Os05g0188800	TanjilG_01365	51.9824	74.6835
Os05g0189300	TanjilG_00130	44.6215	42.7481
Os05g0189300	TanjilG_18148	43.4263	41.7625
Os05g0189900	TanjilG_00130	46.4	44.2748
Os05g0189900	TanjilG_18148	47.6	45.5939
Os05g0190300	TanjilG_00130	45.679	42.3664
Os05g0190300	TanjilG_18148	46.5021	43.295
Os05g0190500	TanjilG_00130	44.1509	44.6565
Os05g0190500	TanjilG_18148	45.283	45.977
Os05g0191500	TanjilG_00130	37.6744	30.916
Os05g0191500	TanjilG_18148	36.7442	30.2682
Os05g0191700	TanjilG_00130	32.8125	40.0763
Os05g0191700	TanjilG_18148	34.375	42.1456
Os05g0194500	TanjilG_11332	47.9885	35.0105
Os05g0194600	TanjilG_10860	38.1579	77.5401
Os05g0194600	TanjilG_14680	22.8947	69.6
Os05g0195200	TanjilG_02932	45.5224	51.4045
Os05g0195200	TanjilG_18260	45.0249	52.7697
Os05g0196200	TanjilG_00371	66.0057	66.954
Os05g0196200	TanjilG_11343	60.6232	32.2289
Os05g0196200	TanjilG_18268	61.4731	67.1827
Os05g0196500	TanjilG_02765	25.4443	37.5447
Os05g0196500	TanjilG_21869	46.6882	45.6556
Os05g0196600	TanjilG_11340	64.6018	65.1786
Os05g0196600	TanjilG_18266	61.2832	66.5865
Os05g0196800	TanjilG_03506	49.0706	55.1148
Os05g0198200	TanjilG_24837	40.5797	37.8378
Os05g0198700	TanjilG_21928	56.7901	65.7143
Os05g0200280	TanjilG_18133	42.487	43.617
Os05g0200500	TanjilG_00142	77.43	75.6844
Os05g0200500	TanjilG_20969	80.5601	76.8868
Os05g0200500	TanjilG_32021	77.9242	81.5517
Os05g0200700	TanjilG_29734	24	28.8462
Os05g0201700	TanjilG_13092	20.6897	25.1497
Os05g0201700	TanjilG_28500	22.1675	26.6272
Os05g0202300	TanjilG_13092	23.6607	31.7365
Os05g0202300	TanjilG_28500	24.5536	32.5444
Os05g0202800	TanjilG_01135	46.1538	36.9231
Os05g0203000	TanjilG_14517	29.1971	33.3333
Os05g0203000	TanjilG_17601	29.927	36.2832
Os05g0203400	TanjilG_03696	32.6347	16.293
Os05g0203400	TanjilG_15300	32.6347	16.293
Os05g0203400	TanjilG_26487	33.2335	13.4872
Os05g0205050	TanjilG_11396	44.4444	37.6471
Os05g0205050	TanjilG_27606	46.2963	36.63
Os05g0207500	TanjilG_06550	81.0945	80.2956
Os05g0207500	TanjilG_11079	33.3333	74.4444
Os05g0207500	TanjilG_11420	62.4378	84.7973
Os05g0207500	TanjilG_24244	78.1095	84.1823
Os05g0207700	TanjilG_31407	63.6792	69.9482
Os05g0207900	TanjilG_14865	22.0077	20
Os05g0207900	TanjilG_28453	22.973	25.5091
Os05g0208000	TanjilG_24231	79.7386	81.0631
Os05g0208100	TanjilG_11425	51.073	53.4831
Os05g0208550	TanjilG_24372	46.2396	47.2934
Os05g0208550	TanjilG_31897	43.454	47.2727
Os05g0210525	TanjilG_09887	16.3934	15.873
Os05g0210600	TanjilG_03680	53.8653	32.3838
Os05g0210600	TanjilG_16480	46.1347	30.3777
Os05g0210600	TanjilG_22701	54.3641	31.2769
Os05g0210600	TanjilG_31842	46.1347	26.5043
Os05g0212100	TanjilG_03844	49.5134	48.568
Os05g0212400	TanjilG_05511	60	39.9625
Os05g0212400	TanjilG_11206	59.1549	54.6875
Os05g0212400	TanjilG_18058	60.5634	59.3923
Os05g0212400	TanjilG_25681	26.4789	31.9728
Os05g0213500	TanjilG_05514	43.0622	74.3802
Os05g0213500	TanjilG_11210	65.5502	74.0541
Os05g0213500	TanjilG_14069	67.4641	68.7805
Os05g0213500	TanjilG_18056	66.5072	75.1351
Os05g0214300	TanjilG_14072	40	41.4343
Os05g0214300	TanjilG_16502	41.9231	42.0849
Os05g0214400	TanjilG_07548	13.617	50.7937
Os05g0215000	TanjilG_05378	25.5556	23.3108
Os05g0215000	TanjilG_05380	24.4444	18.1818
Os05g0215066	TanjilG_05378	35.9833	29.0541
Os05g0215066	TanjilG_05380	32.636	21.4876
Os05g0215800	TanjilG_13578	74.0299	77.2586
Os05g0215800	TanjilG_24363	73.4328	73.4328
Os05g0215800	TanjilG_24394	72.8358	75.7764
Os05g0217800	TanjilG_05378	30.3136	29.3919
Os05g0217800	TanjilG_05380	26.8293	21.2121
Os05g0218400	TanjilG_30748	47.7037	71.5556
Os05g0219800	TanjilG_25792	51.7241	51.3245
Os05g0219900	TanjilG_18749	52.2508	53.8079
Os05g0220300	TanjilG_03681	16.4634	15.2542
Os05g0220300	TanjilG_06607	23.1707	22.8916
Os05g0220300	TanjilG_24234	21.9512	21.3018
Os05g0220600	TanjilG_15711	51.087	67.7885
Os05g0221200	TanjilG_14820	30.2564	33.5227
Os05g0221200	TanjilG_31358	29.2308	32.5714
Os05g0221400	TanjilG_24208	73.7374	33.9535
Os05g0221900	TanjilG_05378	21.4511	22.973
Os05g0221900	TanjilG_05380	20.8202	18.1818
Os05g0222200	TanjilG_10526	47	49.3994
Os05g0222200	TanjilG_16389	58.5714	57.9915
Os05g0222200	TanjilG_16390	61.4286	62.8655
Os05g0223000	TanjilG_13804	42.8571	49.6933
Os05g0223000	TanjilG_21963	42.8571	46.2857
Os05g0223100	TanjilG_19200	27.451	19.7183
Os05g0224700	TanjilG_13126	45.7143	53.3333
Os05g0224700	TanjilG_19312	27.619	39.4558
Os05g0224800	TanjilG_03760	60.2564	14.1887
Os05g0227700	TanjilG_24212	17.3913	53.1792
Os05g0228400	TanjilG_16330	30.8434	42.5249
Os05g0228400	TanjilG_20186	27.4699	41.6058
Os05g0228400	TanjilG_21125	30.1205	42.2297
Os05g0230600	TanjilG_24219	39.7371	68.4669
Os05g0230700	TanjilG_30758	54.0856	44.9838
Os05g0232200	TanjilG_17577	18.0556	14.4712
Os05g0232500	TanjilG_01134	38.5439	25.3165
Os05g0232500	TanjilG_16518	38.3298	40.4977
Os05g0235300	TanjilG_07578	73.9554	65.0607
Os05g0235300	TanjilG_22988	72.7789	72.0193
Os05g0235450	TanjilG_28264	52.6786	27.1889
Os05g0235600	TanjilG_03510	68	23.3516
Os05g0235600	TanjilG_03511	60.8	21.229
Os05g0235701	TanjilG_07660	54.4554	17.4051
Os05g0237100	TanjilG_13892	67.5127	28.7879
Os05g0237200	TanjilG_02511	41.5205	34.5499
Os05g0237400	TanjilG_14344	54.7038	54.5139
Os05g0237400	TanjilG_29764	53.4843	60.9127
Os05g0238200	TanjilG_02514	68.6981	80
Os05g0238200	TanjilG_05507	67.59	78.7097
Os05g0238200	TanjilG_08071	72.2992	80.5556
Os05g0238200	TanjilG_10874	60.9418	79.7101
Os05g0238200	TanjilG_11200	67.59	78.7097
Os05g0238200	TanjilG_18065	68.144	79.3548
Os05g0238200	TanjilG_21716	72.5762	80.8642
Os05g0238400	TanjilG_07556	28.3262	28.9474
Os05g0241000	TanjilG_23260	29.7459	32.7842
Os05g0241000	TanjilG_29971	31.3901	17.4129
Os05g0241000	TanjilG_31963	28.6996	29.3578
Os05g0241100	TanjilG_25844	60.8696	18.1818
Os05g0241200	TanjilG_05547	67.3267	66.6667
Os05g0243100	TanjilG_18676	48.3333	29
Os05g0243200	TanjilG_18676	29.375	23.5
Os05g0243300	TanjilG_18676	69.6335	66.5
Os05g0244500	TanjilG_02795	55.0476	57.3413
Os05g0245300	TanjilG_24413	40.7407	41.25
Os05g0246600	TanjilG_15688	13.9098	15.1639
Os05g0247900	TanjilG_06551	55.257	57.8947
Os05g0251400	TanjilG_21893	34.965	40.3226
Os05g0255600	TanjilG_20544	72.1739	72.807
Os05g0256500	TanjilG_06579	53.7008	13.6619
Os05g0258400	TanjilG_06579	51.462	14.1026
Os05g0263100	TanjilG_06579	52.2882	21.5144
Os05g0264200	TanjilG_02155	57.6541	41.847
Os05g0264200	TanjilG_22295	57.2565	40.7932
Os05g0269200	TanjilG_19698	45.8647	48.285
Os05g0269500	TanjilG_18010	38.3657	44.8947
Os05g0270000	TanjilG_09925	62.2642	62.9771
Os05g0270200	TanjilG_06684	41.2527	40.2105
Os05g0270500	TanjilG_12830	45.9459	62.963
Os05g0270800	TanjilG_20568	57.1956	51.495
Os05g0270800	TanjilG_23708	29.1513	59.3985
Os05g0271900	TanjilG_06555	37.7049	43.3962
Os05g0272900	TanjilG_06796	54.7511	55.2511
Os05g0272900	TanjilG_07231	49.3213	53.1707
Os05g0272900	TanjilG_19699	50.6787	50.6787
Os05g0272900	TanjilG_26036	52.0362	52.5114
Os05g0273800	TanjilG_01050	51.0574	53.1447
Os05g0273800	TanjilG_01051	55.8912	57.9937
Os05g0273800	TanjilG_01052	54.0785	56.6456
Os05g0273800	TanjilG_29112	60.423	57.1429
Os05g0274900	TanjilG_25845	91.1765	91.1765
Os05g0275100	TanjilG_14133	34.3983	37.341
Os05g0275700	TanjilG_23909	67.2515	74.9186
Os05g0276100	TanjilG_29181	66.3291	64.7713
Os05g0276500	TanjilG_24384	60.3922	60.1562
Os05g0277000	TanjilG_24384	60.8871	58.9844
Os05g0277500	TanjilG_05325	60.181	64.2512
Os05g0279300	TanjilG_06272	34.5865	14.375
Os05g0279400	TanjilG_05338	43.728	45.599
Os05g0279900	TanjilG_17942	68.254	45.1681
Os05g0279900	TanjilG_19295	69.2064	48.1236
Os05g0280200	TanjilG_13805	47.0588	65.7534
Os05g0280500	TanjilG_01648	41.3408	44.3114
Os05g0280700	TanjilG_07737	55.1208	55.3757
Os05g0280700	TanjilG_10127	55.8113	55.8756
Os05g0286100	TanjilG_12746	25.7862	28.8732
Os05g0287800	TanjilG_12738	65.1757	65.3846
Os05g0287800	TanjilG_14465	67.7316	67.3016
Os05g0287800	TanjilG_15802	69.0096	68.5714
Os05g0290300	TanjilG_10509	46.89	13.7063
Os05g0292800	TanjilG_12749	53.5714	43.4783
Os05g0294600	TanjilG_02407	41.6116	52.1523
Os05g0295900	TanjilG_11224	34.6939	34.382
Os05g0297900	TanjilG_24010	85.5556	85.5556
Os05g0298200	TanjilG_25130	11.0694	59.596
Os05g0298200	TanjilG_25131	9.7561	41.9355
Os05g0300700	TanjilG_26694	27.4797	16.2656
Os05g0300700	TanjilG_32431	27.4797	29.806
Os05g0301500	TanjilG_05100	61.7886	64.9573
Os05g0301700	TanjilG_13628	85.5263	84.6906
Os05g0301700	TanjilG_14576	85.8553	82.8571
Os05g0302300	TanjilG_14143	46.241	44.0196
Os05g0302600	TanjilG_13625	49.2188	54.5455
Os05g0302600	TanjilG_14575	48.0469	53.2468
Os05g0303000	TanjilG_14921	87.5817	58.858
Os05g0304100	TanjilG_18236	24.0157	25.8475
Os05g0304400	TanjilG_24284	88.3146	88.5135
Os05g0304900	TanjilG_16435	51.2146	49.1262
Os05g0305100	TanjilG_06119	21.6028	38.75
Os05g0305200	TanjilG_19823	47.6331	28.0488
Os05g0305900	TanjilG_16556	52.386	52.4416
Os05g0307100	TanjilG_05424	49.4118	9.69977
Os05g0307100	TanjilG_11518	55.2941	10.3753
Os05g0310800	TanjilG_07623	68.1298	70.4142
Os05g0310800	TanjilG_14331	67.7481	70.0197
Os05g0311000	TanjilG_07623	68.4512	70.6114
Os05g0311000	TanjilG_14331	68.0688	70.217
Os05g0311801	TanjilG_00617	39.2962	45.1178
Os05g0315100	TanjilG_02499	34.6241	19.4872
Os05g0315100	TanjilG_22230	35.9909	19.3627
Os05g0315200	TanjilG_10014	35.3222	39.4667
Os05g0315200	TanjilG_12924	38.1862	40.9207
Os05g0315200	TanjilG_19486	46.3007	33.4483
Os05g0315200	TanjilG_26492	45.1074	43.3486
Os05g0316000	TanjilG_08407	51.4039	47.6954
Os05g0316000	TanjilG_12838	57.6674	52.1484
Os05g0316100	TanjilG_10011	66.2045	64.4182
Os05g0316100	TanjilG_12116	63.7782	61.3333
Os05g0316200	TanjilG_23030	55.1282	64.1791
Os05g0316800	TanjilG_24064	26.3345	26.9091
Os05g0317200	TanjilG_25095	66.3912	68.661
Os05g0317700	TanjilG_12126	51.0107	47.351
Os05g0317700	TanjilG_12915	50.8918	48.5261
Os05g0317700	TanjilG_19281	51.4863	40.0926
Os05g0317700	TanjilG_32452	41.8549	39.6396
Os05g0317900	TanjilG_12126	50.8274	47.4614
Os05g0317900	TanjilG_12915	50.9456	48.8662
Os05g0317900	TanjilG_19281	51.6548	40.463
Os05g0317900	TanjilG_32452	41.3712	39.4144
Os05g0318100	TanjilG_14443	44.4954	44.2249
Os05g0318600	TanjilG_12126	46.9858	29.2494
Os05g0318600	TanjilG_12915	46.0993	29.4785
Os05g0318600	TanjilG_19281	46.6312	24.3519
Os05g0318600	TanjilG_32452	36.3475	23.0856
Os05g0318700	TanjilG_12126	55.5051	53.9735
Os05g0318700	TanjilG_12915	55.6186	55.5556
Os05g0318700	TanjilG_19281	55.7321	45.463
Os05g0318700	TanjilG_32452	43.8138	43.4685
Os05g0319200	TanjilG_11340	58.6694	64.9554
Os05g0319200	TanjilG_18266	54.2339	64.6635
Os05g0319800	TanjilG_02179	72.4852	59.9511
Os05g0319800	TanjilG_06962	74.0631	79.3031
Os05g0319800	TanjilG_10788	73.2742	78.4583
Os05g0319800	TanjilG_16283	72.7811	42.7331
Os05g0321900	TanjilG_08406	22.6636	28.2799
Os05g0321900	TanjilG_09566	22.4299	33.218
Os05g0321900	TanjilG_12847	16.8224	28.9157
Os05g0322900	TanjilG_12917	20.5521	24.4526
Os05g0323100	TanjilG_12846	60.8225	60.3004
Os05g0323400	TanjilG_09565	42.8571	37.9747
Os05g0323800	TanjilG_10038	80.3059	58.5774
Os05g0323900	TanjilG_09550	71.4286	69.9153
Os05g0324100	TanjilG_09555	46.9388	10.0877
Os05g0324200	TanjilG_09555	40.3941	17.9825
Os05g0331200	TanjilG_13063	65.5652	65.2249
Os05g0332600	TanjilG_10731	68.7651	47.973
Os05g0333500	TanjilG_11033	66.8904	74.5636
Os05g0333500	TanjilG_19860	68.4564	69.7039
Os05g0334000	TanjilG_11033	66.8904	74.5636
Os05g0334000	TanjilG_19860	68.4564	69.7039
Os05g0334400	TanjilG_11033	66.8904	74.5636
Os05g0334400	TanjilG_19860	68.4564	69.7039
Os05g0335100	TanjilG_19378	27.8027	30.3922
Os05g0335401	TanjilG_20940	56.2092	10.9137
Os05g0335401	TanjilG_27446	54.902	11.0381
Os05g0335500	TanjilG_12904	25.8929	32.5843
Os05g0335500	TanjilG_16212	16.5179	18.6869
Os05g0335500	TanjilG_19271	22.7679	30
Os05g0335500	TanjilG_20893	17.4107	25.6579
Os05g0339000	TanjilG_12140	44.2211	37.4468
Os05g0339000	TanjilG_19267	45.3936	35.894
Os05g0339200	TanjilG_24049	17.6166	21.519
Os05g0342000	TanjilG_16207	20.098	34.7458
Os05g0342100	TanjilG_06781	28.8136	31.2883
Os05g0342100	TanjilG_12144	38.4181	43.871
Os05g0342900	TanjilG_12147	60.1942	59.6154
Os05g0342900	TanjilG_22678	55.3398	56.4356
Os05g0343400	TanjilG_12899	40.6571	38.7476
Os05g0343400	TanjilG_22680	37.3717	36.1111
Os05g0344400	TanjilG_12900	46.0784	46.5347
Os05g0344400	TanjilG_19264	17.1569	35.7143
Os05g0345100	TanjilG_12816	54.4872	39.1705
Os05g0345100	TanjilG_20522	57.6923	44.226
Os05g0345175	TanjilG_12816	58.2278	10.5991
Os05g0345175	TanjilG_20522	60.7595	11.7936
Os05g0345400	TanjilG_24099	53.0512	53.2609
Os05g0345500	TanjilG_29402	54.4665	54.875
Os05g0346100	TanjilG_24044	58.5185	56.9369
Os05g0346300	TanjilG_02154	77.6042	78.0105
Os05g0346300	TanjilG_22293	78.125	78.534
Os05g0346400	TanjilG_12801	54.7059	76.8595
Os05g0346400	TanjilG_19251	47.6471	66.9421
Os05g0346500	TanjilG_16197	46.933	50.9288
Os05g0346800	TanjilG_10897	56.5217	67.6301
Os05g0346800	TanjilG_16196	52.657	71.7105
Os05g0347000	TanjilG_10980	64	59.8131
Os05g0347400	TanjilG_24040	43.3099	56.422
Os05g0349200	TanjilG_12164	88.4131	41.7857
Os05g0349500	TanjilG_16316	37.7119	41.2993
Os05g0349700	TanjilG_12163	76.0638	74.4792
Os05g0349800	TanjilG_10835	73.6842	71.4286
Os05g0350500	TanjilG_12162	83.4606	84.3188
Os05g0350500	TanjilG_24312	82.6972	82.2785
Os05g0350500	TanjilG_24313	82.1883	82.1883
Os05g0350600	TanjilG_25064	57.2727	56.7568
Os05g0350600	TanjilG_25723	55	54.7511
Os05g0351500	TanjilG_22355	10.6952	25.641
Os05g0352700	TanjilG_14681	26.5217	8.6771
Os05g0354400	TanjilG_16184	44.2561	50.3212
Os05g0355133	TanjilG_23916	57.8422	57.6119
Os05g0355200	TanjilG_03757	37.8165	59.1584
Os05g0355200	TanjilG_11414	43.6709	51.2059
Os05g0355300	TanjilG_33064	29.8319	33.6493
Os05g0355500	TanjilG_17917	88.3333	15.0568
Os05g0355500	TanjilG_29132	93.3333	91.8033
Os05g0355900	TanjilG_26955	9.56938	26.6667
Os05g0356700	TanjilG_16198	50.6608	54.5024
Os05g0357500	TanjilG_12824	22.4227	27.2727
Os05g0357600	TanjilG_21136	92.4812	92.4812
Os05g0357600	TanjilG_25811	91.4787	91.4787
Os05g0357800	TanjilG_01108	53.9604	55.6122
Os05g0358000	TanjilG_17909	35.6223	45.3552
Os05g0358200	TanjilG_17995	63.7097	17.6734
Os05g0358400	TanjilG_17905	54.2208	66.8
Os05g0358400	TanjilG_29119	46.7532	59.2593
Os05g0358500	TanjilG_01045	56.0907	54.3956
Os05g0358500	TanjilG_17607	59.2068	59.2068
Os05g0358500	TanjilG_17904	52.4079	50.4087
Os05g0361000	TanjilG_00341	28.8848	35.7466
Os05g0361000	TanjilG_00342	22.1207	36.4458
Os05g0361000	TanjilG_07185	33.8208	38.0658
Os05g0361200	TanjilG_06328	63.8047	71.9165
Os05g0361200	TanjilG_29909	56.9024	77.7011
Os05g0361200	TanjilG_29911	30.1347	61.0922
Os05g0361500	TanjilG_14534	45.0172	50.8738
Os05g0361500	TanjilG_16489	46.0481	50.0935
Os05g0361500	TanjilG_16491	46.0481	50.0935
Os05g0361500	TanjilG_31179	46.2199	47.7798
Os05g0363100	TanjilG_16485	60.9687	63.8806
Os05g0363200	TanjilG_01816	69.1275	72.7059
Os05g0363600	TanjilG_01817	53.211	54.717
Os05g0365000	TanjilG_14527	42.2096	47.3016
Os05g0365200	TanjilG_18295	11.215	17.4927
Os05g0365200	TanjilG_26008	14.5794	16.7382
Os05g0365500	TanjilG_14928	35.7849	43.0647
Os05g0365600	TanjilG_11507	46.4015	27.5591
Os05g0365600	TanjilG_12236	44.5076	46.2598
Os05g0365600	TanjilG_12237	41.6667	47.3118
Os05g0365600	TanjilG_23044	38.8258	46.8037
Os05g0366000	TanjilG_11507	49.6109	28.6839
Os05g0366000	TanjilG_12236	45.9144	46.4567
Os05g0366000	TanjilG_12237	43.5798	48.172
Os05g0366000	TanjilG_23044	41.8288	49.0868
Os05g0366300	TanjilG_18295	18.3983	24.7813
Os05g0366300	TanjilG_26008	24.8918	24.6781
Os05g0366600	TanjilG_11507	50.2814	30.1462
Os05g0366600	TanjilG_12236	47.0919	49.4095
Os05g0366600	TanjilG_12237	43.9024	50.3226
Os05g0366600	TanjilG_23044	42.5891	51.8265
Os05g0366800	TanjilG_11507	47.7477	23.847
Os05g0366800	TanjilG_12236	41.6667	36.4173
Os05g0366800	TanjilG_12237	38.7387	36.9892
Os05g0366800	TanjilG_23044	38.5135	39.0411
Os05g0367000	TanjilG_13914	100	100
Os05g0367100	TanjilG_14525	52.8205	53.6458
Os05g0367400	TanjilG_14522	62.5468	63.4981
Os05g0367900	TanjilG_29252	35.3846	40.3509
Os05g0368300	TanjilG_12799	85.5513	83.9552
Os05g0371100	TanjilG_01826	36.3014	3.46405
Os05g0371100	TanjilG_06278	36.3014	3.40617
Os05g0371100	TanjilG_11501	39.0411	3.48411
Os05g0371200	TanjilG_11393	92.5081	84.0237
Os05g0371200	TanjilG_24487	94.1368	92.6282
Os05g0372300	TanjilG_03704	50.4817	50.5792
Os05g0372300	TanjilG_03705	50.6744	50.4798
Os05g0372300	TanjilG_26479	45.0867	48.4472
Os05g0372400	TanjilG_20244	34.7953	50.211
Os05g0372400	TanjilG_23201	56.1404	53.7815
Os05g0373500	TanjilG_13019	34.7409	35.214
Os05g0373500	TanjilG_31652	34.7409	35.0097
Os05g0373700	TanjilG_11995	73.1707	73.5294
Os05g0373700	TanjilG_23949	64.3902	74.1573
Os05g0373700	TanjilG_23950	62.9268	80.625
Os05g0374200	TanjilG_10513	49.7121	59.1324
Os05g0374600	TanjilG_10516	45.5665	12.3251
Os05g0375100	TanjilG_22931	56.5476	56.8862
Os05g0375400	TanjilG_14353	36.5269	39.8693
Os05g0375400	TanjilG_17918	37.7246	40.6452
Os05g0375400	TanjilG_17919	41.3174	41.4414
Os05g0375600	TanjilG_16824	33.0472	22.1902
Os05g0376000	TanjilG_21232	64.1148	35.3562
Os05g0376300	TanjilG_00597	38.3436	40.4531
Os05g0376300	TanjilG_06810	46.6258	44.5748
Os05g0377000	TanjilG_15812	62.7907	62.3077
Os05g0378200	TanjilG_17988	23.412	28.7946
Os05g0378500	TanjilG_17988	22.8571	28.5714
Os05g0380700	TanjilG_18141	19.6532	8.90052
Os05g0380900	TanjilG_01367	35.3234	38.587
Os05g0380900	TanjilG_07836	39.3035	42.7027
Os05g0380900	TanjilG_07837	39.3035	42.7027
Os05g0380900	TanjilG_13822	39.3035	40.9326
Os05g0380900	TanjilG_24116	38.806	40
Os05g0381600	TanjilG_03465	33.9744	6.70038
Os05g0381700	TanjilG_03465	12.6566	12.7686
Os05g0382000	TanjilG_01801	48.8608	56.1047
Os05g0382000	TanjilG_20304	48.1013	46.2287
Os05g0382000	TanjilG_21066	41.0127	54
Os05g0382600	TanjilG_29364	46.7085	47.0032
Os05g0382900	TanjilG_29365	42.2043	48.9097
Os05g0384600	TanjilG_00412	48.2963	50.3086
Os05g0386000	TanjilG_22359	69.7222	69.7222
Os05g0386400	TanjilG_20964	22.9437	12.8641
Os05g0386800	TanjilG_07529	66.9584	68.6099
Os05g0386800	TanjilG_12277	74.6171	75.4425
Os05g0386800	TanjilG_23250	69.5842	73.9535
Os05g0386800	TanjilG_29966	68.0525	71.167
Os05g0386900	TanjilG_19293	57.6705	61.3293
Os05g0387200	TanjilG_10506	77.0355	78.0127
Os05g0387700	TanjilG_16356	30.7806	40.8203
Os05g0387900	TanjilG_16814	54.1126	54.8246
Os05g0388025	TanjilG_07230	18.8841	13.75
Os05g0388151	TanjilG_14617	23.9362	12.931
Os05g0388151	TanjilG_21821	26.0638	12.2195
Os05g0388400	TanjilG_16387	43.9114	23.1518
Os05g0389000	TanjilG_10523	31.2941	41.433
Os05g0389300	TanjilG_09569	55.0562	94.2308
Os05g0390000	TanjilG_11453	48.8735	54.4402
Os05g0390500	TanjilG_06955	45.709	47.4806
Os05g0390500	TanjilG_13713	46.8284	55.6541
