Gene stable ID	Glycine max gene stable ID	%id. target Glycine max gene identical to query gene	%id. query gene identical to target Glycine max gene
Os06g0582600	GLYMA_15G082200	33.3333	32.2493
Os06g0582600	GLYMA_15G083400	26.6106	27.6968
Os06g0582600	GLYMA_16G107200	33.8936	33.9888
Os06g0583400	GLYMA_01G245100	74.3243	77.4648
Os06g0583400	GLYMA_04G000200	73.166	76.2575
Os06g0583400	GLYMA_06G000100	72.5869	75.6539
Os06g0583400	GLYMA_11G000300	74.3243	77.4648
Os06g0583600	GLYMA_05G126400	36.2406	19.8517
Os06g0583900	GLYMA_01G042700	55.3571	55.3571
Os06g0583900	GLYMA_02G020600	52.4554	52.5727
Os06g0583900	GLYMA_04G173900	55.1339	56.7816
Os06g0583900	GLYMA_06G190700	41.2946	55.5556
Os06g0583900	GLYMA_08G296900	54.6875	54.3237
Os06g0583900	GLYMA_13G064700	55.5804	56.2077
Os06g0583900	GLYMA_18G255900	56.0268	57.0455
Os06g0583900	GLYMA_19G020200	54.9107	55.5305
Os06g0584200	GLYMA_13G0646001	42.2619	64.8402
Os06g0584200	GLYMA_19G020300	52.5298	51.4577
Os06g0585950	GLYMA_05G126400	35.4474	33.6079
Os06g0585982	GLYMA_05G126400	36.3636	33.2784
Os06g0586150	GLYMA_05G126400	37.234	34.5964
Os06g0587000	GLYMA_05G126400	36.7508	19.1928
Os06g0587200	GLYMA_05G126400	37.0337	34.3493
Os06g0587900	GLYMA_05G126400	35.9109	22.57
Os06g0588800	GLYMA_05G126400	35.9375	34.1021
Os06g0588900	GLYMA_01G097700	57.772	57.772
Os06g0588900	GLYMA_08G273300	58.0311	58.0311
Os06g0588900	GLYMA_13G253900	62.9534	63.1169
Os06g0588900	GLYMA_15G061000	62.1762	62.3377
Os06g0589300	GLYMA_04G172900	44.8894	58.5165
Os06g0589300	GLYMA_05G028500	54.6891	54.6891
Os06g0589300	GLYMA_06G191400	50.7903	59.7274
Os06g0589300	GLYMA_17G098300	54.6891	54.4025
Os06g0589300	GLYMA_U001700	27.8188	53.7678
Os06g0589500	GLYMA_04G173200	35.2601	33.8889
Os06g0589500	GLYMA_05G028700	35.2601	33.0623
Os06g0589500	GLYMA_06G191000	34.3931	32.8729
Os06g0589500	GLYMA_17G098100	34.6821	30.2267
Os06g0589600	GLYMA_01G043700	42.9224	12.6344
Os06g0589600	GLYMA_02G019800	43.8356	12.9206
Os06g0589600	GLYMA_08G297400	47.032	13.9566
Os06g0589600	GLYMA_18G124500	47.032	13.9756
Os06g0589700	GLYMA_02G077400	41.8546	26.5501
Os06g0589700	GLYMA_16G160800	44.8622	26.8769
Os06g0589700	GLYMA_20G171200	48.6216	29.7546
Os06g0589800	GLYMA_10G220700	70.6157	70.0278
Os06g0589800	GLYMA_20G170900	69.4963	69.0454
Os06g0590301	GLYMA_02G078600	70.3125	65.407
Os06g0590500	GLYMA_08G058300	67.8571	68.75
Os06g0590500	GLYMA_13G245800	68.1818	69.0789
Os06g0590500	GLYMA_15G068000	68.1818	69.0789
Os06g0590600	GLYMA_04G218600	31.8841	53.4722
Os06g0590600	GLYMA_05G185100	52.795	53.0146
Os06g0590600	GLYMA_06G147300	52.795	52.1472
Os06g0591600	GLYMA_04G079200	58.1395	53.1915
Os06g0591600	GLYMA_06G080700	20.9302	24.6575
Os06g0591600	GLYMA_14G140400	70.9302	72.1893
Os06g0592400	GLYMA_05G231800	59.6154	12.3506
Os06g0592400	GLYMA_05G231900	61.5385	11.8959
Os06g0592400	GLYMA_07G087400	58.6538	12.1756
Os06g0592400	GLYMA_07G087500	59.6154	12.3752
Os06g0592400	GLYMA_07G087600	1.92308	1.0101
Os06g0592400	GLYMA_08G039200	59.6154	12.3752
Os06g0592400	GLYMA_08G039300	60.5769	12.4752
Os06g0592400	GLYMA_09G189200	60.5769	12.1857
Os06g0592400	GLYMA_09G189300	59.6154	12.3752
Os06g0592400	GLYMA_09G189500	57.6923	11.976
Os06g0593100	GLYMA_01G044200	69.8324	75.7576
Os06g0593100	GLYMA_02G019400	69.2737	75.1515
Os06g0593100	GLYMA_18G123700	21.229	59.8425
Os06g0593200	GLYMA_05G150600	37.931	40.6522
Os06g0593200	GLYMA_05G150700	37.5254	37.9098
Os06g0593200	GLYMA_08G107500	38.5396	40.8602
Os06g0593200	GLYMA_08G107600	35.6998	36.8201
Os06g0593200	GLYMA_18G003100	37.5254	39.7849
Os06g0593800	GLYMA_05G150600	38.5928	39.3478
Os06g0593800	GLYMA_05G150700	39.0192	37.5
Os06g0593800	GLYMA_08G107500	41.1514	41.5054
Os06g0593800	GLYMA_08G107600	38.1663	37.4477
Os06g0593800	GLYMA_18G003100	39.0192	39.3548
Os06g0594100	GLYMA_05G232600	64.0553	68.1373
Os06g0594100	GLYMA_08G040000	63.5945	67.6471
Os06g0594400	GLYMA_07G034400	41.7323	44.9153
Os06g0594400	GLYMA_08G207700	40.4199	43.6261
Os06g0594400	GLYMA_13G360600	40.9449	43.5754
Os06g0594400	GLYMA_15G013300	39.895	39.6867
Os06g0595900	GLYMA_04G071900	27.3183	9.81098
Os06g0595900	GLYMA_06G073200	28.3208	9.88626
Os06g0596300	GLYMA_04G151600	57.1429	48.3412
Os06g0596300	GLYMA_05G012300	57.9832	49.7596
Os06g0596300	GLYMA_06G211300	57.1429	48.6874
Os06g0596300	GLYMA_17G120400	56.8627	48.7981
Os06g0597200	GLYMA_04G069900	66.7575	66.2162
Os06g0597200	GLYMA_06G071900	65.9401	65.4054
Os06g0597250	GLYMA_02G163100	8.50112	30.1587
Os06g0597250	GLYMA_04G100000	25.7271	40.7801
Os06g0597250	GLYMA_05G046500	13.8702	35.6322
Os06g0597250	GLYMA_06G099200	14.9888	38.9535
Os06g0597250	GLYMA_06G137400	19.4631	41.2322
Os06g0597250	GLYMA_07G104400	15.4362	31.7972
Os06g0597250	GLYMA_07G216100	13.8702	41.8919
Os06g0597250	GLYMA_09G085900	16.5548	40.6593
Os06g0597250	GLYMA_09G141000	17.8971	32.6531
Os06g0597250	GLYMA_09G149100	10.962	35.5072
Os06g0597250	GLYMA_12G076300	12.3043	33.3333
Os06g0597250	GLYMA_13G055000	25.2796	42.4812
Os06g0597250	GLYMA_14G164500	15.4362	36.8984
Os06g0597250	GLYMA_15G212700	22.8188	40.9639
Os06g0597250	GLYMA_17G118900	13.4228	34.0909
Os06g0597250	GLYMA_17G144600	16.7785	37.3134
Os06g0597250	GLYMA_18G216700	16.3311	40.5556
Os06g0597250	GLYMA_20G082900	13.8702	33.3333
Os06g0597250	GLYMA_20G113900	13.6465	33.8889
Os06g0597400	GLYMA_04G150900	70.3779	75.7976
Os06g0597400	GLYMA_05G0113002	69.2543	74.6696
Os06g0597400	GLYMA_06G213300	70.0715	75.4675
Os06g0597400	GLYMA_17G119400	69.05	74.8616
Os06g0597500	GLYMA_02G087100	46.7925	43.4326
Os06g0597500	GLYMA_07G173900	46.0377	39.2915
Os06g0597600	GLYMA_14G127200	29.2343	49.6063
Os06g0597600	GLYMA_14G127300	16.9374	47.7124
Os06g0597600	GLYMA_17G206700	51.2761	49.7748
Os06g0597800	GLYMA_01G000400	25.1121	30.6569
Os06g0597800	GLYMA_01G000600	35.725	29.3973
Os06g0597800	GLYMA_02G273500	33.3333	25.3697
Os06g0597800	GLYMA_02G312300	25.5605	31.2044
Os06g0597800	GLYMA_08G227500	33.6323	26.3158
Os06g0597800	GLYMA_11G088700	34.9776	29.6203
Os06g0597800	GLYMA_14G000400	35.5755	30.6306
Os06g0597800	GLYMA_14G043900	32.7354	24.9715
Os06g0597800	GLYMA_20G053500	34.2302	26.0227
Os06g0597900	GLYMA_04G149400	19.4226	59.2
Os06g0597900	GLYMA_06G214700	62.2047	61.2403
Os06g0598800	GLYMA_04G149300	75.7225	77.0588
Os06g0598800	GLYMA_05G011100	77.0713	78.4314
Os06g0598800	GLYMA_06G214800	74.7592	76.0784
Os06g0598800	GLYMA_17G118700	77.0713	78.4314
Os06g0598900	GLYMA_05G010900	81.5789	79.2614
Os06g0598900	GLYMA_17G118600	80.9941	78.6932
Os06g0599200	GLYMA_03G021200	38.4	37.2093
Os06g0599200	GLYMA_07G083000	39.6	39.759
Os06g0599200	GLYMA_10G200800	35.8	36.3821
Os06g0599200	GLYMA_10G203500	36.2	36.4185
Os06g0599200	GLYMA_11G108300	36.6	36.0947
Os06g0599200	GLYMA_12G160900	19	31.457
Os06g0599200	GLYMA_13G265300	35.8	36.9072
Os06g0599200	GLYMA_18G222900	36.4	36.4
Os06g0599200	GLYMA_18G223100	35.2	35.0598
Os06g0599200	GLYMA_20G147900	36.6	36.747
Os06g0599200	GLYMA_20G148000	37	36.9261
Os06g0599200	GLYMA_20G189600	35.4	36.1224
Os06g0599200	GLYMA_U000100	34.4	35.6108
Os06g0600100	GLYMA_10G115100	10.4019	68.75
Os06g0600301	GLYMA_04G069100	77.4336	79.1855
Os06g0600301	GLYMA_04G069200	77.4336	60.3448
Os06g0600301	GLYMA_04G069300	77.4336	79.1855
Os06g0600301	GLYMA_06G070500	77.4336	79.1855
Os06g0600301	GLYMA_06G070600	77.4336	79.1855
Os06g0600301	GLYMA_06G070700	77.4336	79.1855
Os06g0600400	GLYMA_05G010200	54.6468	56.6474
Os06g0600400	GLYMA_06G215200	52.2305	53.4221
Os06g0600400	GLYMA_17G118100	54.8327	57.06
Os06g0600700	GLYMA_04G068800	32.0896	32.9923
Os06g0600700	GLYMA_05G010000	32.5871	32.9975
Os06g0600700	GLYMA_06G070400	16.6667	25.969
Os06g0600700	GLYMA_17G118000	33.0846	32.9208
Os06g0601000	GLYMA_04G068000	43.3544	42.5466
Os06g0601000	GLYMA_06G069700	41.4557	38.3041
Os06g0601100	GLYMA_07G031900	28.8591	39.4495
Os06g0601100	GLYMA_08G210800	25.5034	34.8624
Os06g0601100	GLYMA_13G168400	26.1745	42.8571
Os06g0601100	GLYMA_13G364000	28.1879	36.5217
Os06g0601100	GLYMA_15G009900	27.5168	30.597
Os06g0601100	GLYMA_17G116100	26.1745	39.3939
Os06g0601500	GLYMA_08G302500	70.6667	16.358
Os06g0601500	GLYMA_18G117100	73.3333	16.8712
Os06g0602400	GLYMA_13G168000	52.8926	43.686
Os06g0602400	GLYMA_17G115700	52.2727	41.4754
Os06g0602600	GLYMA_07G031600	69.697	66.6667
Os06g0602600	GLYMA_08G211200	79.5455	72.9167
Os06g0602600	GLYMA_13G364200	79.5455	78.9474
Os06g0602600	GLYMA_15G009400	78.0303	78.626
Os06g0602700	GLYMA_04G067800	57.9196	62.6598
Os06g0602700	GLYMA_06G069500	58.3924	63.1714
Os06g0602700	GLYMA_14G117100	42.7896	75.7322
Os06g0602700	GLYMA_17G115600	57.9196	59.9022
Os06g0602700	GLYMA_17G209500	57.2104	57.8947
Os06g0602800	GLYMA_04G148100	71.7703	35.3774
Os06g0602800	GLYMA_06G222700	70.3349	34.2657
Os06g0602800	GLYMA_13G167500	68.8995	34.2857
Os06g0602800	GLYMA_17G115100	69.378	34.3602
Os06g0602900	GLYMA_06G222500	57.3099	56.6474
Os06g0603000	GLYMA_04G147700	54.6713	56.0284
Os06g0603000	GLYMA_06G221900	56.4014	57.8014
Os06g0603400	GLYMA_07G041800	33.8462	29.1391
Os06g0603400	GLYMA_09G089900	33.4615	33.9844
Os06g0603400	GLYMA_18G279200	35.7692	34.7015
Os06g0603600	GLYMA_04G067400	52.2034	61.6
Os06g0603600	GLYMA_04G147600	62.0339	63.986
Os06g0603600	GLYMA_06G069000	51.5254	60.8
Os06g0603600	GLYMA_10G261900	42.7119	50.4
Os06g0603600	GLYMA_13G166800	65.7627	68.3099
Os06g0603600	GLYMA_17G114700	65.7627	65.7627
Os06g0603600	GLYMA_20G129000	43.7288	47.7778
Os06g0604000	GLYMA_04G067200	44.0329	55.7292
Os06g0604000	GLYMA_04G147500	53.9095	60.0917
Os06g0604000	GLYMA_06G068800	45.2675	59.4595
Os06g0604000	GLYMA_06G221800	53.4979	59.3607
Os06g0604000	GLYMA_07G031200	51.0288	65.6085
Os06g0604000	GLYMA_08G211600	51.4403	62.5
Os06g0604000	GLYMA_13G166700	55.5556	56.7227
Os06g0604000	GLYMA_15G008600	48.1481	66.4773
Os06g0604000	GLYMA_17G114500	55.9671	56.9038
Os06g0604000	GLYMA_17G210500	45.2675	55.2764
Os06g0604500	GLYMA_02G067100	66.7961	71.2215
Os06g0604500	GLYMA_04G202800	66.7961	73.5043
Os06g0604500	GLYMA_05G199400	72.0388	74.2
Os06g0604500	GLYMA_06G162700	66.7961	72.2689
Os06g0604500	GLYMA_08G006900	71.4563	74.7967
Os06g0604500	GLYMA_16G046600	67.1845	73.1501
Os06g0604500	GLYMA_19G105600	68.7379	74.2138
Os06g0605900	GLYMA_04G066900	43.2217	42.6101
Os06g0605900	GLYMA_04G147000	46.4115	44.7692
Os06g0605900	GLYMA_06G068400	43.7002	42.9467
Os06g0605900	GLYMA_13G166200	46.7305	45.8529
Os06g0605900	GLYMA_14G116800	45.4545	44.2547
Os06g0605900	GLYMA_17G113900	47.2089	46.3224
Os06g0605900	GLYMA_17G211000	42.4242	43.6066
Os06g0606000	GLYMA_13G166100	69.5364	70.6278
Os06g0606000	GLYMA_17G113700	70.4194	71.5247
Os06g0606700	GLYMA_07G030500	33.4532	29.5238
Os06g0606700	GLYMA_08G212300	32.7338	28.8889
Os06g0606700	GLYMA_13G165800	34.1727	36.965
Os06g0606700	GLYMA_13G365300	30.9353	33.463
Os06g0606700	GLYMA_15G0079002	17.9856	44.2478
Os06g0606700	GLYMA_17G113600	35.6115	37.931
Os06g0606800	GLYMA_04G066800	36.2903	27.439
Os06g0606800	GLYMA_06G068300	35.4839	28.6334
Os06g0606800	GLYMA_14G116600	37.0968	28.6902
Os06g0606800	GLYMA_17G211100	37.3656	28.8981
Os06g0606900	GLYMA_04G146900	19.0255	11.2637
Os06g0606900	GLYMA_06G217600	0.464037	0.689655
Os06g0606900	GLYMA_06G217700	18.0974	20.9115
Os06g0607000	GLYMA_13G158000	48.3402	60.0515
Os06g0607000	GLYMA_17G113200	48.1328	55.5024
Os06g0607100	GLYMA_07G029800	45.9283	50.5376
Os06g0607100	GLYMA_08G213100	47.2313	54.3071
Os06g0607200	GLYMA_01G061400	4.13793	4.87805
Os06g0607200	GLYMA_02G301600	11.0345	7.61905
Os06g0607200	GLYMA_03G066900	6.89655	6.99301
Os06g0607200	GLYMA_08G330900	13.1034	7.0632
Os06g0607200	GLYMA_08G331400	18.6207	10.4247
Os06g0607200	GLYMA_08G331800	50.3448	21.5976
Os06g0607200	GLYMA_14G012600	45.5172	20.4969
Os06g0607200	GLYMA_18G075200	49.6552	17.561
Os06g0607200	GLYMA_U005400	0	0
Os06g0607200	GLYMA_U005500	22.069	17.0213
Os06g0607700	GLYMA_02G302200	57.2674	57.4344
Os06g0607700	GLYMA_08G332100	42.8779	60.3272
Os06g0607700	GLYMA_14G012000	57.5581	57.7259
Os06g0607700	GLYMA_18G074800	59.0116	59.5308
Os06g0607800	GLYMA_04G029400	90.7731	91.4573
Os06g0607800	GLYMA_06G029400	90.7731	91.4573
Os06g0607900	GLYMA_07G269000	57.9096	19.9611
Os06g0607900	GLYMA_09G015700	57.3446	19.9411
Os06g0607900	GLYMA_09G182700	0	0
Os06g0607900	GLYMA_15G121500	56.4972	19.6464
Os06g0607900	GLYMA_17G004700	49.435	17.8754
Os06g0608100	GLYMA_13G008500	17.2277	7.37288
Os06g0608100	GLYMA_20G060900	9.70297	5.26316
Os06g0608100	GLYMA_20G061000	13.0693	25.6809
Os06g0608300	GLYMA_13G165400	79.338	80.2231
Os06g0608300	GLYMA_17G105700	79.2377	79.9595
Os06g0608500	GLYMA_05G224200	71.3636	72.0183
Os06g0608500	GLYMA_08G031200	73.6364	74.3119
Os06g0608500	GLYMA_17G216900	21.8182	57.8313
Os06g0608600	GLYMA_08G333100	68.8312	72.2727
Os06g0608600	GLYMA_18G073700	68.3983	71.8182
Os06g0609400	GLYMA_05G048100	32.7485	25.1121
Os06g0609400	GLYMA_17G004100	47.3684	21.372
Os06g0609400	GLYMA_18G250000	42.1053	26.5683
Os06g0609500	GLYMA_09G017400	53.4954	53.4954
Os06g0609500	GLYMA_15G123100	52.8875	52.8875
Os06g0609600	GLYMA_08G265200	75.8929	74.2358
Os06g0609600	GLYMA_16G095700	75	73.3624
Os06g0609700	GLYMA_07G270200	61.9522	65.0628
Os06g0609700	GLYMA_09G017500	59.1633	59.879
Os06g0609700	GLYMA_11G157900	7.76892	52
Os06g0609700	GLYMA_15G123200	57.9681	59.1463
Os06g0609700	GLYMA_17G003700	61.5538	64.2412
Os06g0609800	GLYMA_04G193600	32.6376	31.1031
Os06g0609800	GLYMA_06G172500	34.1556	32.316
Os06g0610100	GLYMA_06G264600	11.6352	28.2443
Os06g0610100	GLYMA_11G196600	23.5849	27.1739
Os06g0610100	GLYMA_11G196700	23.2704	26.5233
Os06g0610100	GLYMA_12G176000	19.8113	25.3012
Os06g0610100	GLYMA_13G324400	21.0692	24.4526
Os06g0610800	GLYMA_02G256500	30.2505	33.9827
Os06g0610800	GLYMA_02G264300	28.9017	36.6748
Os06g0610800	GLYMA_02G264400	31.4066	35.3579
Os06g0610800	GLYMA_08G321100	37.3796	39.7541
Os06g0610800	GLYMA_08G321200	36.2235	38.7629
Os06g0610800	GLYMA_08G321400	36.0308	38.7967
Os06g0610800	GLYMA_08G321500	24.6628	41.1576
Os06g0610800	GLYMA_18G090900	37.7649	40
Os06g0611000	GLYMA_02G295100	68.1583	68.0412
Os06g0611000	GLYMA_08G322200	31.6695	58.4127
Os06g0611000	GLYMA_14G018300	67.2978	66.2712
Os06g0611000	GLYMA_14G018500	64.716	63.0872
Os06g0611000	GLYMA_18G090000	47.3322	62.6424
Os06g0611100	GLYMA_02G266000	25.8993	9.20716
Os06g0611100	GLYMA_14G051500	27.3381	8.27887
Os06g0611200	GLYMA_09G086600	43.3083	43.3735
Os06g0611400	GLYMA_02G016300	40.0955	40.3846
Os06g0611400	GLYMA_07G245100	35.5609	35.3081
Os06g0611400	GLYMA_09G041600	36.7542	36.4929
Os06g0611400	GLYMA_10G016900	33.4129	37.1353
Os06g0611400	GLYMA_15G151800	35.5609	35.3081
Os06g0611600	GLYMA_04G154700	33.8095	38.172
Os06g0611600	GLYMA_05G222300	47.1429	33.7884
Os06g0611600	GLYMA_07G129300	44.7619	33.813
Os06g0611600	GLYMA_08G029000	40.9524	31.0469
Os06g0611700	GLYMA_09G064400	66.1597	47.6712
Os06g0611700	GLYMA_13G105600	69.962	49.0667
Os06g0611700	GLYMA_13G349200	67.3004	53.1532
Os06g0611700	GLYMA_15G024700	66.1597	47.541
Os06g0611700	GLYMA_15G170700	66.1597	47.9339
Os06g0611700	GLYMA_17G053800	69.5817	48.285
Os06g0611900	GLYMA_04G051200	87.1795	42.871
Os06g0611900	GLYMA_06G052100	86.1933	42.7175
Os06g0611900	GLYMA_14G094700	88.9546	42.5873
Os06g0611900	GLYMA_17G226900	53.6489	75.1381
Os06g0611900	GLYMA_17G228800	89.1519	42.803
Os06g0612200	GLYMA_02G181200	38.3966	7.06522
Os06g0612200	GLYMA_10G095200	43.8819	6.29921
Os06g0612800	GLYMA_03G140500	64.3275	64.7059
Os06g0612800	GLYMA_11G132000	70.7602	69.1429
Os06g0612800	GLYMA_12G056500	70.7602	69.5402
Os06g0612800	GLYMA_13G341000	69.0059	68.6047
Os06g0612800	GLYMA_15G033400	68.4211	68.0233
Os06g0612800	GLYMA_19G1432001	64.9123	64.5349
Os06g0612900	GLYMA_11G131500	0	0
Os06g0612900	GLYMA_11G131600	48.4375	3.6215
Os06g0612900	GLYMA_11G131700	43.75	3.21839
Os06g0612900	GLYMA_12G055800	0	0
Os06g0612900	GLYMA_12G055900	46.875	3.45224
Os06g0612900	GLYMA_15G033000	6.25	0.5148
Os06g0613000	GLYMA_11G131500	8.26613	39.0476
Os06g0613000	GLYMA_11G131600	42.5403	24.6495
Os06g0613000	GLYMA_11G131700	43.3468	24.7126
Os06g0613000	GLYMA_12G055800	10.0806	51.0204
Os06g0613000	GLYMA_12G055900	43.75	24.9712
Os06g0613000	GLYMA_15G033000	34.2742	21.879
Os06g0613400	GLYMA_12G238500	28.7958	34.2324
Os06g0613400	GLYMA_13G204200	27.0506	37.7129
Os06g0613500	GLYMA_02G174800	50	25.1412
Os06g0613500	GLYMA_03G141200	50.5618	22.5
Os06g0613500	GLYMA_10G093600	49.4382	24.6499
Os06g0613500	GLYMA_19G143900	51.1236	24.8634
Os06g0613600	GLYMA_01G109000	15.3409	50.625
Os06g0613600	GLYMA_02G176200	43.9394	44.7876
Os06g0613600	GLYMA_03G142000	51.5152	52.4085
Os06g0613600	GLYMA_03G142100	47.5379	49.2157
Os06g0613600	GLYMA_03G143700	48.8636	50.6876
Os06g0613600	GLYMA_07G202300	38.2576	38.7716
Os06g0613600	GLYMA_07G202400	10.0379	42.0635
Os06g0613600	GLYMA_08G350800	42.4242	43.6647
Os06g0613600	GLYMA_10G092500	47.3485	49.1159
Os06g0613600	GLYMA_10G092600	45.6439	46.9786
Os06g0613600	GLYMA_11G144100	22.5379	33.6158
Os06g0613600	GLYMA_12G067000	39.7727	39.8482
Os06g0613600	GLYMA_12G067100	39.5833	39.6584
Os06g0613600	GLYMA_12G173900	15.7197	46.3687
Os06g0613600	GLYMA_12G239100	36.553	37.9175
Os06g0613600	GLYMA_13G173400	4.73485	33.7838
Os06g0613600	GLYMA_13G173500	37.6894	38.1958
Os06g0613600	GLYMA_17G162300	20.4545	50.4673
Os06g0613600	GLYMA_19G144600	36.1742	38.2
Os06g0613600	GLYMA_19G144700	46.9697	49.4024
Os06g0613600	GLYMA_19G146800	48.2955	50.0982
Os06g0614000	GLYMA_02G176700	67.3544	69.7236
Os06g0614000	GLYMA_10G092200	67.3544	69.6361
Os06g0614300	GLYMA_03G142600	59.2083	56.5789
Os06g0614300	GLYMA_03G142700	60.5852	62.3009
Os06g0614300	GLYMA_07G110400	8.0895	47.9592
Os06g0614300	GLYMA_09G155600	4.99139	40.8451
Os06g0614300	GLYMA_19G1455001	39.9312	64.4444
Os06g0614300	GLYMA_19G1455002	20.1377	56.7961
Os06g0614300	GLYMA_19G145600	61.2737	63.0089
Os06g0618000	GLYMA_03G144100	37.3434	43.5673
Os06g0618000	GLYMA_10G296500	36.8421	40.4959
Os06g0618000	GLYMA_20G247200	35.0877	39.3258
Os06g0618100	GLYMA_02G173900	56.3707	49.4915
Os06g0618100	GLYMA_03G144200	56.7568	49.8305
Os06g0618100	GLYMA_03G144300	56.7568	49.8305
Os06g0618100	GLYMA_10G296700	53.668	46.8013
Os06g0618100	GLYMA_19G147100	55.9846	49.1525
Os06g0618100	GLYMA_20G247500	53.668	46.8013
Os06g0618150	GLYMA_08G149400	49.2105	54.519
Os06g0618150	GLYMA_14G136100	10	54.2857
Os06g0618300	GLYMA_02G139000	33.7349	40.5797
Os06g0618300	GLYMA_05G092500	22.8916	28.3582
Os06g0618300	GLYMA_07G088700	33.7349	33.3333
Os06g0618300	GLYMA_07G167700	27.7108	17.8295
Os06g0618600	GLYMA_03G102500	53.4392	37.2694
Os06g0618600	GLYMA_07G121300	52.6455	36.6483
Os06g0619600	GLYMA_12G240200	6.13718	23.7209
Os06g0620200	GLYMA_12G240200	5.75793	22.7907
Os06g0620600	GLYMA_08G256100	64.0449	62.6374
Os06g0620600	GLYMA_13G049600	65.9176	65.4275
Os06g0620600	GLYMA_18G279000	65.5431	44.757
Os06g0620600	GLYMA_19G042700	65.5431	65.0558
Os06g0621900	GLYMA_06G294600	59.2308	60.6299
Os06g0621900	GLYMA_12G111100	59.6154	61.0236
Os06g0622000	GLYMA_01G156800	43.5606	50.2183
Os06g0622300	GLYMA_01G156400	52.7115	46.7308
Os06g0622300	GLYMA_04G014100	45.1193	50.2415
Os06g0622300	GLYMA_05G090200	17.3536	55.1724
Os06g0622300	GLYMA_06G013900	44.2516	50.495
Os06g0622300	GLYMA_09G195700	48.1562	42.0455
Os06g0622300	GLYMA_11G088400	51.6269	45.0758
Os06g0622300	GLYMA_16G114800	47.2885	40.6716
Os06g0622500	GLYMA_08G046900	0	0
Os06g0622500	GLYMA_13G049400	59.2105	29.7226
Os06g0622500	GLYMA_18G279500	61.5789	30.9524
Os06g0622500	GLYMA_19G042200	59.2105	29.7226
Os06g0622700	GLYMA_02G161100	31.25	33.4507
Os06g0622800	GLYMA_02G312200	57.1219	22.6031
Os06g0622800	GLYMA_14G000300	56.2408	22.3454
Os06g0622900	GLYMA_04G014300	49.8182	47.9021
Os06g0622900	GLYMA_06G014300	50.1818	48.2517
Os06g0623200	GLYMA_11G205000	23.5714	24.6269
Os06g0623300	GLYMA_07G026300	54.8287	54.8287
Os06g0623300	GLYMA_08G216200	40.1869	46.7391
Os06g0623600	GLYMA_07G026300	56.6978	56.6978
Os06g0623600	GLYMA_08G216200	40.81	47.4638
Os06g0623700	GLYMA_05G016500	31.7143	32.4561
Os06g0623700	GLYMA_06G208000	31.4286	32.6409
Os06g0623700	GLYMA_08G269600	36	36.1032
Os06g0623700	GLYMA_16G091100	36.8571	37.1758
Os06g0623700	GLYMA_17G083600	31.4286	32.7381
Os06g0624100	GLYMA_11G088900	59.7841	58.1365
Os06g0625200	GLYMA_02G269600	39.2063	38.2353
Os06g0625200	GLYMA_15G212300	24.9206	37.381
Os06g0625400	GLYMA_01G233300	71.3948	48.2043
Os06g0625400	GLYMA_11G009500	71.2766	47.9714
Os06g0625500	GLYMA_03G190400	43.5345	75.3731
Os06g0625500	GLYMA_19G190800	54.7414	59.0698
Os06g0625900	GLYMA_01G031800	62.5148	66.8782
Os06g0625900	GLYMA_02G033600	57.6512	65.1475
Os06g0625900	GLYMA_08G2885001	62.5148	67.2194
Os06g0625900	GLYMA_13G170700	67.6157	73.1707
Os06g0625900	GLYMA_18G136500	61.5658	66.5385
Os06g0625900	GLYMA_19G010900	67.9715	73.4615
Os06g0626600	GLYMA_08G270000	33.6927	37.3134
Os06g0626600	GLYMA_11G158900	33.6927	36.5497
Os06g0626600	GLYMA_13G191400	32.6146	35.1744
Os06g0626600	GLYMA_13G191600	29.9191	31.7143
Os06g0626600	GLYMA_13G198300	31.2668	35.3659
Os06g0626600	GLYMA_13G198400	30.7278	35.0769
Os06g0626700	GLYMA_01G214200	47.7212	50.5682
Os06g0626700	GLYMA_11G027700	46.6488	49.4318
Os06g0627500	GLYMA_10G038800	32.2799	32.0628
Os06g0627500	GLYMA_13G125200	30.9255	32.0093
Os06g0628500	GLYMA_10G245900	18.0272	50
Os06g0630300	GLYMA_02G145500	50.2793	55.2147
Os06g0630300	GLYMA_10G028600	49.7207	54.6012
Os06g0631300	GLYMA_04G023600	28.5451	15.5311
Os06g0631300	GLYMA_06G023600	29.2818	15.8683
Os06g0631300	GLYMA_14G219900	30.5709	15.6604
Os06g0631300	GLYMA_17G258900	30.5709	15.4995
Os06g0632200	GLYMA_13G049500	70.8419	68.7251
Os06g0632200	GLYMA_19G042400	32.6489	66.5272
Os06g0632300	GLYMA_07G220300	22.2707	20.8163
Os06g0632300	GLYMA_07G220400	25.7642	23.4127
Os06g0632300	GLYMA_07G220500	26.8559	24.6
Os06g0632300	GLYMA_09G215600	23.3624	21.0216
Os06g0632300	GLYMA_12G013700	25.1092	22.5933
Os06g0632300	GLYMA_18G134000	20.3057	29.2453
Os06g0632300	GLYMA_20G018600	26.6376	24.4
Os06g0632300	GLYMA_20G018800	27.7293	24.8047
Os06g0632300	GLYMA_20G018900	27.7293	25.0988
Os06g0632700	GLYMA_10G143700	43.3518	41.2385
Os06g0632700	GLYMA_13G119300	44.5983	42.8191
Os06g0632700	GLYMA_17G040900	44.1828	42.6471
