Gene stable ID	Oryza glumaepatula gene stable ID	%id. target Oryza glumaepatula gene identical to query gene	%id. query gene identical to target Oryza glumaepatula gene
Os06g0534950	OGLUM06G18840	98.9189	57.3668
Os06g0535100	OGLUM06G18430	87.9725	99.0329
Os06g0535200	OGLUM06G18440	93.2735	100
Os06g0535300	OGLUM06G18450	99.7053	99.7053
Os06g0535333	OGLUM06G18460	93.2203	34.1615
Os06g0535400	OGLUM06G18470	98.4064	94.636
Os06g0535900	OGLUM06G18510	98.9583	43.2802
Os06g0536100	OGLUM06G18490	100	100
Os06g0536333	OGLUM06G27380	45.2514	84.375
Os06g0537300	OGLUM06G18540	75.6881	94.8276
Os06g0537500	OGLUM06G18570	84.9594	62.7628
Os06g0537600	OGLUM06G18590	98	96.7105
Os06g0537700	OGLUM06G18600	83.871	87.1508
Os06g0538000	OGLUM06G18610	99.6416	99.6416
Os06g0538200	OGLUM06G18630	83.4901	96.2651
Os06g0538400	OGLUM06G18640	98.0676	98.0676
Os06g0538900	OGLUM06G18700	84.7368	98.1707
Os06g0539100	OGLUM06G18720	100	100
Os06g0539400	OGLUM06G18730	99.6644	99.6644
Os06g0539500	OGLUM06G18740	96.748	91.5385
Os06g0539700	OGLUM06G18750	98.4962	100
Os06g0540050	OGLUM06G18530	88.0682	93.3735
Os06g0541132	OGLUM10G06540	80.8824	30.7263
Os06g0542000	OGLUM06G18760	5.26316	1.6
Os06g0542200	OGLUM06G18780	88.0117	98.6885
Os06g0542300	OGLUM06G18790	93.9891	97.1751
Os06g0542600	OGLUM06G18810	80.3493	42.7907
Os06g0542701	OGLUM06G18820	90.3915	66.8421
Os06g0543200	OGLUM06G18870	96.1326	98.8636
Os06g0543400	OGLUM06G18880	97.8599	98.6274
Os06g0543601	OGLUM07G14580	40.9639	17.9894
Os06g0544100	OGLUM06G18900	98.8287	98.6842
Os06g0545200	OGLUM06G18920	86.9565	76.1246
Os06g0545400	OGLUM06G18930	99.2718	99.2718
Os06g0545400	OGLUM06G18960	99.2718	99.2718
Os06g0545800	OGLUM06G18930	99.2718	99.2718
Os06g0545800	OGLUM06G18960	99.2718	99.2718
Os06g0545900	OGLUM06G18970	93.6982	86.9231
Os06g0546400	OGLUM06G18980	95.671	53.5109
Os06g0547900	OGLUM06G19030	100	100
Os06g0548000	OGLUM06G19040	92.6566	99.7674
Os06g0548100	OGLUM06G19050	99.6262	99.6262
Os06g0548200	OGLUM06G19060	99.0637	99.0637
Os06g0548800	OGLUM06G19070	98.8701	98.8701
Os06g0549300	OGLUM06G19090	95.2199	95.2199
Os06g0549600	OGLUM06G19100	97.9087	49.0009
Os06g0549700	OGLUM01G13470	74.8201	46.8468
Os06g0549900	OGLUM06G19110	98.6742	99.6176
Os06g0550000	OGLUM06G19120	90.9548	99.4505
Os06g0550800	OGLUM06G19150	94.6996	95.7143
Os06g0551400	OGLUM06G19160	100	80.6691
Os06g0551500	OGLUM06G19170	100	100
Os06g0552000	OGLUM06G19190	27.6562	91.7098
Os06g0552300	OGLUM06G19210	99.7183	99.7183
Os06g0552400	OGLUM06G19220	99.0893	94.7735
Os06g0552700	OGLUM06G19240	99.6337	98.1949
Os06g0553200	OGLUM06G19300	91.3979	93.4066
Os06g0553700	OGLUM06G19330	93.8053	46.696
Os06g0553800	OGLUM06G19340	96.2162	82.7907
Os06g0554100	OGLUM06G19350	95.057	96.8992
Os06g0554200	OGLUM06G19360	39.3064	84.472
Os06g0554300	OGLUM06G19370	91.7062	99.4859
Os06g0554600	OGLUM06G19380	94.3262	100
Os06g0554800	OGLUM06G19400	98.7147	76.9025
Os06g0555400	OGLUM06G19410	100	52.5114
Os06g0555500	OGLUM06G19420	95.4044	90.7343
Os06g0556000	OGLUM06G19430	97.5359	98.3437
Os06g0556300	OGLUM06G19450	97.1631	97.1631
Os06g0556600	OGLUM06G19460	99.4286	99.4286
Os06g0557100	OGLUM06G19470	99.3276	94.5155
Os06g0557400	OGLUM06G19490	73.2538	53.616
Os06g0557700	OGLUM06G19540	99.1326	89.1862
Os06g0558300	OGLUM06G19550	89.9648	99.2233
Os06g0558700	OGLUM06G19560	98.4802	43.3735
Os06g0558766	OGLUM06G19560	93.5345	29.0495
Os06g0559400	OGLUM06G19580	93.913	93.5065
Os06g0559500	OGLUM06G19590	96.9697	97.3384
Os06g0560000	OGLUM06G19610	92.1488	91.3934
Os06g0560300	OGLUM06G19630	94.8795	61.4035
Os06g0560400	OGLUM06G19640	55.0926	71.2575
Os06g0560700	OGLUM06G19660	93.3661	98.7013
Os06g0561000	OGLUM06G19670	99.3506	76.6917
Os06g0561100	OGLUM06G19680	91.791	59.1346
Os06g0561200	OGLUM06G19690	84.8485	93.9929
Os06g0561800	OGLUM06G19710	65.7143	25.1562
Os06g0562200	OGLUM06G19720	99.0338	99.0338
Os06g0562300	OGLUM06G19730	99.4495	99.4495
Os06g0562600	OGLUM06G19740	99.2523	99.2523
Os06g0562700	OGLUM06G19750	99.3039	29.1752
Os06g0563000	OGLUM06G19760	94.5402	100
Os06g0563300	OGLUM06G19780	40.5063	14.6119
Os06g0563900	OGLUM06G19800	88.26	97.2286
Os06g0564100	OGLUM06G19810	94.0299	96.9231
Os06g0564500	OGLUM06G19820	96.9188	97.4648
Os06g0564700	OGLUM06G19850	96.1988	99.697
Os06g0564800	OGLUM06G19860	77.7778	16.8675
Os06g0565000	OGLUM06G19900	96.2536	89.1856
Os06g0565100	OGLUM06G19910	84.6296	92.6978
Os06g0565200	OGLUM06G19920	87.6133	97.6431
Os06g0565300	OGLUM06G19930	94.702	40.3955
Os06g0565900	OGLUM06G19950	100	53.3552
Os06g0566100	OGLUM06G19960	99.6575	71.6749
Os06g0566300	OGLUM06G19970	98.7147	94.5813
Os06g0566500	OGLUM06G19980	90.0474	63.1229
Os06g0567000	OGLUM06G19990	100	100
Os06g0567200	OGLUM06G20000	99.6558	98.4694
Os06g0567900	OGLUM06G20030	86.4139	98.2047
Os06g0568000	OGLUM06G20040	99.7368	63.3779
Os06g0568200	OGLUM06G20060	100	100
Os06g0568400	OGLUM06G20080	94.3128	93.8679
Os06g0568600	OGLUM06G20100	99.2048	97.8431
Os06g0569500	OGLUM06G20130	72.7451	37.6268
Os06g0570566	OGLUM06G20170	81.5385	30.2281
Os06g0570600	OGLUM06G20170	93.6455	53.2319
Os06g0570650	OGLUM06G20180	65.7534	47.5248
Os06g0570900	OGLUM06G20200	90.538	84.7222
Os06g0571100	OGLUM06G20210	99.1477	84.2995
Os06g0571300	OGLUM06G20220	59.1716	33.1126
Os06g0571400	OGLUM06G20230	99.7596	99.7596
Os06g0571800	OGLUM06G20240	97.1182	73.102
Os06g0572300	OGLUM06G20260	74.6114	79.558
Os06g0572400	OGLUM06G20270	97.4265	97.4265
Os06g0573500	OGLUM06G20280	48.3333	26.6055
Os06g0573600	OGLUM06G20290	93.5664	98.2379
Os06g0573800	OGLUM06G20300	92.3554	95.3092
Os06g0573900	OGLUM06G20310	87.037	64.1638
Os06g0574000	OGLUM06G20320	82.5714	92.3323
Os06g0574100	OGLUM03G30880	73.494	22.4265
Os06g0574100	OGLUM06G20330	16.8675	4.06977
Os06g0574100	OGLUM06G20340	100	25.6966
Os06g0574200	OGLUM06G20350	98.7593	99.1283
Os06g0574400	OGLUM06G20360	96.4149	48.8644
Os06g0574450	OGLUM06G20360	94.6121	28.488
Os06g0575100	OGLUM06G20390	42.3077	44.5344
Os06g0579100	OGLUM05G20770	38.0282	23.2759
Os06g0579100	OGLUM07G12060	45.0704	21.3333
Os06g0579100	OGLUM09G14480	11.2676	5.06329
Os06g0580100	OGLUM06G20430	55.3333	57.2414
Os06g0581000	OGLUM06G20480	99.8305	91.4596
Os06g0581300	OGLUM06G20490	94.902	94.5312
Os06g0583400	OGLUM06G20570	99.6139	97.7273
Os06g0583600	OGLUM06G20580	95.0376	54.9565
Os06g0583900	OGLUM06G20590	99.5536	89.5582
Os06g0584000	OGLUM06G02960	24.5455	9.67742
Os06g0584200	OGLUM06G20610	97.0238	97.0238
Os06g0585950	OGLUM06G20640	91.8332	95.7428
Os06g0586000	OGLUM06G20660	92.7536	27.3504
Os06g0586150	OGLUM06G20690	42.5532	80.402
Os06g0586300	OGLUM06G20670	52.8662	51.2346
Os06g0587000	OGLUM06G20720	84.5426	48.9945
Os06g0587100	OGLUM06G20740	0.862069	1.78571
Os06g0587200	OGLUM06G20750	92.8064	96.7593
Os06g0588800	OGLUM06G20760	90.7118	92.1517
Os06g0588900	OGLUM06G20770	99.2228	99.2228
Os06g0589300	OGLUM06G20780	99.2624	99.1579
Os06g0589500	OGLUM06G20790	97.6879	99.1202
Os06g0589600	OGLUM06G20800	99.0868	28.5526
Os06g0589700	OGLUM06G20810	94.9875	57.6865
Os06g0589800	OGLUM06G20820	99.1604	99.906
Os06g0590500	OGLUM06G20850	100	81.4815
Os06g0590600	OGLUM06G20860	100	100
Os06g0590700	OGLUM06G20870	95.6701	95.6701
Os06g0590800	OGLUM06G20880	78.0684	98.4772
Os06g0591600	OGLUM06G20910	97.6744	71.7949
Os06g0592500	OGLUM06G20930	100	100
Os06g0593100	OGLUM06G20940	99.7207	99.7207
Os06g0593200	OGLUM06G20950	99.3915	99.3915
Os06g0593800	OGLUM06G20960	99.7868	99.1525
Os06g0594100	OGLUM06G20970	97.4654	99.7642
Os06g0594200	OGLUM11G07170	36.6197	5.01285
Os06g0594400	OGLUM06G20990	94.2257	94.4737
Os06g0594600	OGLUM06G21000	99.3228	99.3228
Os06g0595180	OGLUM02G05450	64.9351	37.8788
Os06g0595800	OGLUM06G21030	11.3689	24.1379
Os06g0595800	OGLUM06G21050	40.3712	94.0541
Os06g0595900	OGLUM06G21040	97.995	36.3383
Os06g0596200	OGLUM01G42120	83.3333	85.5856
Os06g0596200	OGLUM06G21060	90.3509	92.7928
Os06g0596300	OGLUM06G21070	94.6779	79.9054
Os06g0597200	OGLUM06G21110	100	96.8338
Os06g0597400	OGLUM06G21120	97.9571	98.866
Os06g0597500	OGLUM06G21130	99.0566	99.4318
Os06g0597900	OGLUM06G21150	95.2756	96.5426
Os06g0598800	OGLUM06G21160	99.8073	99.8073
Os06g0598900	OGLUM06G21170	97.9532	97.1014
Os06g0599400	OGLUM06G21180	90.4348	90.4348
Os06g0599700	OGLUM06G20190	25.7683	94.7826
Os06g0600100	OGLUM06G21210	99.2908	86.7769
Os06g0600301	OGLUM06G21230	99.5575	99.5575
Os06g0600400	OGLUM06G21240	99.2565	99.2565
Os06g0600700	OGLUM06G21250	98.0099	84.188
Os06g0600800	OGLUM06G21260	78.125	71.4286
Os06g0601000	OGLUM06G21270	99.0506	99.0506
Os06g0601500	OGLUM06G21280	94.6667	43.2927
Os06g0601600	OGLUM06G21290	53.8168	35.9236
Os06g0602400	OGLUM06G21300	93.8017	73.7013
Os06g0602500	OGLUM06G21310	98.77	98.77
Os06g0602600	OGLUM06G21320	100	100
Os06g0602700	OGLUM06G21330	99.7636	99.7636
Os06g0602800	OGLUM06G21350	99.5215	57.1429
Os06g0602900	OGLUM06G21360	99.4152	99.4152
Os06g0603000	OGLUM06G21370	99.654	99.654
Os06g0603300	OGLUM06G21380	45.5882	83.7838
Os06g0603600	OGLUM06G21400	100	100
Os06g0604000	OGLUM06G21440	99.5885	99.5885
Os06g0604200	OGLUM06G21450	92.1875	99.2238
Os06g0604300	OGLUM06G21460	98.3373	48.8496
Os06g0604500	OGLUM06G21470	90.4854	99.3603
Os06g0604600	OGLUM06G21480	100	100
Os06g0605600	OGLUM06G21530	99.4169	56.3636
Os06g0605750	OGLUM06G21530	94.7368	26.7769
Os06g0605900	OGLUM06G21540	99.0431	93.6652
Os06g0606000	OGLUM06G21550	98.234	96.7391
Os06g0606250	OGLUM01G03530	32.0354	80.8036
Os06g0606700	OGLUM06G21570	99.6403	98.227
Os06g0606800	OGLUM06G21560	99.7312	75.8691
Os06g0606900	OGLUM06G21590	74.478	58.3636
Os06g0607000	OGLUM06G21600	84.2324	99.2665
Os06g0607100	OGLUM06G21620	82.4104	96.1977
Os06g0607200	OGLUM06G21610	51.0345	96.1039
Os06g0607200	OGLUM06G21630	9.65517	6.03448
Os06g0607700	OGLUM06G21640	95.6395	99.697
Os06g0607800	OGLUM06G21650	99.5012	99.5012
Os06g0607900	OGLUM06G21660	99.435	32.4125
Os06g0608000	OGLUM06G21680	96.748	97.541
Os06g0608100	OGLUM06G21690	97.8218	45.3627
Os06g0608300	OGLUM06G21700	100	100
Os06g0608401	OGLUM05G16640	31.1111	7.40741
Os06g0608500	OGLUM06G21720	100	100
Os06g0608700	OGLUM06G21730	98.8827	63.1016
Os06g0608800	OGLUM06G21740	99.7763	99.7763
Os06g0609500	OGLUM06G21780	96.6565	99.6865
Os06g0609700	OGLUM06G21790	92.4303	88.7189
Os06g0609800	OGLUM06G21800	98.1025	86.5997
Os06g0609900	OGLUM06G21810	97.3154	59.9174
Os06g0610100	OGLUM06G21830	39.3082	67.5676
Os06g0610300	OGLUM06G21850	76.2712	52.3256
Os06g0610350	OGLUM06G21860	86.6213	84.5133
Os06g0610800	OGLUM06G21880	96.9171	96.7308
Os06g0611000	OGLUM06G21900	99.8279	99.8279
Os06g0611100	OGLUM06G21920	100	32.1759
Os06g0611200	OGLUM06G21930	91.8797	99.3496
Os06g0611500	OGLUM06G21950	99.0588	99.0588
Os06g0611700	OGLUM06G21970	92.0152	59.3137
Os06g0611900	OGLUM06G21980	100	49.1756
Os06g0612200	OGLUM06G21990	98.3122	13.4371
Os06g0612300	OGLUM06G22000	100	99.3304
Os06g0612800	OGLUM06G22020	98.8304	83.6634
Os06g0612900	OGLUM06G22030	87.5	6.18102
Os06g0613000	OGLUM06G22040	97.1774	53.9754
Os06g0613400	OGLUM06G22060	98.6038	98.6038
Os06g0613500	OGLUM06G22070	100	54.6012
Os06g0613600	OGLUM06G22080	99.8106	96.6973
Os06g0614000	OGLUM06G22100	99.7573	99.3954
Os06g0614100	OGLUM06G22110	84.9224	95.5112
Os06g0614300	OGLUM06G22140	95.3528	84.4512
Os06g0617800	OGLUM06G22230	87.5969	84.9624
Os06g0618000	OGLUM06G22240	95.99	93.643
Os06g0618100	OGLUM06G22250	97.2973	82.8947
Os06g0618150	OGLUM06G22260	89.7368	96.875
Os06g0618300	OGLUM06G22270	90.3614	88.2353
Os06g0618600	OGLUM06G22280	94.709	68.714
Os06g0618700	OGLUM06G22290	97.8723	98.3957
Os06g0619000	OGLUM06G22300	98.1213	98.1213
Os06g0620200	OGLUM06G22330	99.1774	98.829
Os06g0620600	OGLUM06G22350	100	100
Os06g0620700	OGLUM06G22360	98.913	96.8085
Os06g0621900	OGLUM06G22410	100	100
Os06g0622000	OGLUM06G22420	95.7071	99.6058
Os06g0622300	OGLUM06G22430	99.3492	96.8288
Os06g0622500	OGLUM06G22440	96.0526	51.264
Os06g0622700	OGLUM06G22450	99.0132	80.914
Os06g0622800	OGLUM06G22460	99.2658	39.9291
Os06g0622900	OGLUM06G22480	90.1818	87.3239
Os06g0623300	OGLUM06G22500	100	99.6894
Os06g0623600	OGLUM06G22540	84.4237	47.9646
Os06g0623700	OGLUM06G22550	88.2857	92.2388
Os06g0624100	OGLUM06G22580	93.1174	81.464
Os06g0624700	OGLUM06G22600	98.364	92.5
Os06g0624900	OGLUM06G22610	100	90.681
Os06g0625200	OGLUM06G22630	97.4603	96.5409
Os06g0625400	OGLUM06G22640	94.0898	64.0902
Os06g0625500	OGLUM06G22650	100	100
Os06g0625700	OGLUM06G22660	99.6205	99.6205
Os06g0625800	OGLUM06G22670	98.6143	35.6725
Os06g0626200	OGLUM06G22690	35.3448	24.4048
Os06g0626600	OGLUM06G22710	94.0701	71.6632
Os06g0626700	OGLUM06G22730	92.2252	99.1354
Os06g0627100	OGLUM06G22770	33.0097	14.978
Os06g0627500	OGLUM06G22800	99.7743	99.5496
Os06g0628032	OGLUM06G22860	63.1206	53.9394
Os06g0629687	OGLUM09G00020	27.044	46.2366
Os06g0630300	OGLUM06G22870	70.9497	91.3669
Os06g0630850	OGLUM06G23770	45.3237	30
Os06g0631300	OGLUM06G23740	98.5267	59.4444
Os06g0631800	OGLUM09G02140	60.4651	41.9355
Os06g0632200	OGLUM06G22910	90.5544	96.4989
Os06g0632300	OGLUM06G22920	51.0917	77.2277
Os06g0632500	OGLUM06G22930	98.2188	93.9173
Os06g0633100	OGLUM06G22940	100	98.4615
Os06g0633300	OGLUM06G22950	63.75	36.6906
Os06g0633500	OGLUM06G22970	99.1936	36.3905
Os06g0633800	OGLUM06G22980	99.7817	91.7671
Os06g0634000	OGLUM06G23010	99.0909	72.6667
Os06g0634100	OGLUM06G23020	99.5134	99.5134
Os06g0634300	OGLUM06G23040	85.5615	85.5615
Os06g0634500	OGLUM06G23050	71.6129	16.6168
Os06g0634600	OGLUM06G23060	94.0133	93.5982
Os06g0635200	OGLUM06G23080	90.708	97.619
Os06g0635300	OGLUM06G23090	85.8247	69.375
Os06g0635700	OGLUM06G23100	92.5926	57.7309
Os06g0636100	OGLUM06G23160	99.6364	99.6364
Os06g0636600	OGLUM06G23210	99.7487	88.4187
Os06g0636700	OGLUM06G23220	99.2147	92.8922
Os06g0636800	OGLUM06G23230	100	98.2143
Os06g0637400	OGLUM06G23250	98.913	98.913
Os06g0637500	OGLUM06G23260	99.6785	100
Os06g0638000	OGLUM06G23280	97.9227	97.8754
Os06g0638100	OGLUM06G23290	99.3031	99.3031
Os06g0638200	OGLUM06G23300	98.9796	50.2591
Os06g0638300	OGLUM06G23330	33.3333	39.779
Os06g0638500	OGLUM06G23320	99.6575	99.6575
Os06g0638700	OGLUM06G23350	88.6029	73.2523
Os06g0638900	OGLUM06G23360	80.7692	22.3404
Os06g0639100	OGLUM06G23370	98.3456	99.7204
Os06g0639200	OGLUM06G23380	97.6048	74.7706
Os06g0639300	OGLUM06G23410	97.7778	99.435
Os06g0639500	OGLUM06G23430	99.3651	85.4025
Os06g0639600	OGLUM06G23440	99.2042	95.8974
Os06g0639800	OGLUM06G23460	89.3939	89.3939
Os06g0640100	OGLUM06G23470	42.6136	88.9328
Os06g0641200	OGLUM06G23490	93.6364	23.8426
Os06g0641500	OGLUM06G23500	89.0805	93.1864
Os06g0641600	OGLUM11G20020	60.0639	44.9761
Os06g0641800	OGLUM02G06470	59.0476	9.26756
Os06g0641800	OGLUM02G06500	55.2381	32.9545
Os06g0641800	OGLUM02G23540	61.9048	21.3816
Os06g0642600	OGLUM06G23540	83.1349	88.3966
Os06g0642650	OGLUM06G23550	98.1132	98.1132
Os06g0642900	OGLUM06G23580	99.2727	99.2727
Os06g0643000	OGLUM06G23590	99.1549	99.435
Os06g0643100	OGLUM06G23600	100	68.2274
Os06g0643300	OGLUM06G23610	100	100
Os06g0643500	OGLUM06G23620	92.1569	86.0806
Os06g0643600	OGLUM06G23630	96.5	96.0199
Os06g0643700	OGLUM06G23640	98.1383	96.5969
Os06g0643900	OGLUM06G23660	99.7899	99.7899
Os06g0644100	OGLUM06G23670	99.0244	99.0244
Os06g0644500	OGLUM06G23820	90.9091	97.6821
Os06g0644600	OGLUM06G23830	91.5836	97.6387
Os06g0644700	OGLUM06G23840	99.1614	96.728
Os06g0644800	OGLUM06G23850	98.3222	98.3222
Os06g0645100	OGLUM06G23870	83.848	96.7123
Os06g0645400	OGLUM06G23890	93.8751	68.0034
Os06g0645500	OGLUM06G23900	72.2689	71.0744
Os06g0645600	OGLUM06G23910	97.9323	94.7273
Os06g0645700	OGLUM06G23920	100	3.89254
Os06g0645800	OGLUM06G23920	97.5	47.0395
Os06g0645901	OGLUM06G23920	99.705	18.5307
Os06g0646000	OGLUM06G23930	100	100
Os06g0646100	OGLUM06G23940	95.098	95.098
Os06g0646400	OGLUM06G23960	98.741	98.1233
Os06g0646500	OGLUM06G23970	100	100
Os06g0646600	OGLUM06G23980	79.8762	91.1661
Os06g0646700	OGLUM06G23990	96.3303	39.3258
Os06g0647100	OGLUM06G24010	100	100
Os06g0647200	OGLUM06G24020	97.5362	96.9741
Os06g0647400	OGLUM06G24030	88.3117	99.5816
Os06g0647500	OGLUM06G24040	18.4211	9.65517
Os06g0647801	OGLUM06G24050	82.1429	12.234
Os06g0647900	OGLUM06G24060	97.1429	100
Os06g0648500	OGLUM06G24100	96.5909	97.4212
Os06g0649000	OGLUM06G24120	98.5163	84.4784
Os06g0649500	OGLUM06G24140	89.9083	97.351
Os06g0649700	OGLUM06G24160	97.6667	99.547
Os06g0649800	OGLUM06G24170	97.6636	96.7593
Os06g0649900	OGLUM06G24180	90.0391	96.4435
Os06g0650300	OGLUM06G24210	99.284	99.284
Os06g0650600	OGLUM06G24220	99.845	99.845
Os06g0650700	OGLUM06G24230	100	100
Os06g0650800	OGLUM06G24240	100	100
Os06g0650900	OGLUM06G24250	99.2958	92.1569
Os06g0651000	OGLUM06G24260	93.9394	29.9035
Os06g0651200	OGLUM06G24270	100	100
Os06g0651300	OGLUM06G24280	97.6087	91.82
Os06g0651600	OGLUM06G24290	99.7283	99.7283
Os06g0651900	OGLUM06G24300	100	100
Os06g0652000	OGLUM06G24310	97.8908	82.0166
Os06g0652100	OGLUM06G24320	99.532	99.532
Os06g0652200	OGLUM06G24330	99.1189	54.6117
Os06g0652300	OGLUM02G26580	35.7349	65.2632
Os06g0652400	OGLUM06G24350	100	100
Os06g0652550	OGLUM06G24360	64.2384	90.6542
Os06g0652600	OGLUM06G24370	99.4209	99.4209
Os06g0653000	OGLUM06G24380	100	100
Os06g0653100	OGLUM06G24400	100	100
Os06g0653200	OGLUM06G24410	97.4093	97.9167
Os06g0653800	OGLUM06G24440	95.0437	100
Os06g0653900	OGLUM06G24450	97.1014	74.4444
Os06g0654000	OGLUM06G24460	99.7881	88.1197
Os06g0654300	OGLUM06G24470	99.2126	13.0165
Os06g0654400	OGLUM06G24480	99.4565	99.4565
Os06g0654600	OGLUM06G24490	52.5	50.4808
Os06g0655100	OGLUM06G24510	87.3618	90.2121
Os06g0655200	OGLUM06G24520	88.8889	99.0476
Os06g0655500	OGLUM06G24540	99.2188	99.4778
Os06g0656000	OGLUM06G24550	72.8956	98.4091
Os06g0656300	OGLUM06G24580	99.4845	99.4845
Os06g0656500	OGLUM06G24590	99.8211	99.8211
Os06g0656700	OGLUM06G24610	98.8764	98.8764
Os06g0656800	OGLUM06G24630	99.6283	92.7336
Os06g0657500	OGLUM06G24650	98.5075	99.784
Os06g0658500	OGLUM06G24660	91.8919	98.441
Os06g0658900	OGLUM06G24690	60.1485	75
Os06g0658900	OGLUM06G24840	18.3168	50.3401
Os06g0659100	OGLUM06G24700	98.8263	98.8263
Os06g0659200	OGLUM06G24710	88.0239	15.49
Os06g0659300	OGLUM06G24720	99.311	96.0952
Os06g0659400	OGLUM06G24730	98.2721	92.2921
Os06g0659500	OGLUM06G24740	100	57.8947
Os06g0659800	OGLUM06G24760	98.1366	98.1366
Os06g0660200	OGLUM06G24770	99.5238	99.5238
Os06g0660400	OGLUM06G24780	72.8261	98.5294
Os06g0660700	OGLUM06G24800	89.3617	100
Os06g0660800	OGLUM06G24810	99.3865	22.101
Os06g0661200	OGLUM06G24850	65.1452	78.8945
Os06g0661400	OGLUM06G24860	79.6	32.3052
Os06g0661600	OGLUM06G24870	100	100
Os06g0661700	OGLUM06G24880	99.7315	99.7315
Os06g0661766	OGLUM06G24890	88.6364	50.8696
Os06g0661800	OGLUM06G24900	99.3103	98.9691
Os06g0661900	OGLUM06G24910	92.6702	100
Os06g0662000	OGLUM06G24920	96.9355	100
Os06g0662200	OGLUM06G24950	93.5593	99.2806
Os06g0662225	OGLUM06G24960	86.3636	96.6102
Os06g0662300	OGLUM06G24970	97.4576	97.4576
Os06g0662550	OGLUM06G14870	91.5254	83.0769
Os06g0662600	OGLUM06G24980	94.0171	58.2011
Os06g0662600	OGLUM06G25010	95.7265	63.6364
Os06g0662700	OGLUM06G25020	70.4762	92.5
Os06g0663000	OGLUM06G25000	94.0476	73.1481
Os06g0663100	OGLUM06G24990	94.9239	44.9519
Os06g0663200	OGLUM06G25040	99.5736	99.5736
Os06g0663300	OGLUM06G25050	99.1453	99.1453
Os06g0663400	OGLUM06G25060	99.7664	99.7664
Os06g0663500	OGLUM06G25070	97.9592	98.2456
Os06g0663600	OGLUM06G25090	86.8293	37.4737
Os06g0663800	OGLUM06G25100	96.789	99.061
Os06g0663900	OGLUM06G25110	99.4595	90.0489
Os06g0664100	OGLUM06G25120	76.2162	26.454
Os06g0664200	OGLUM06G25130	99.5012	99.5012
Os06g0664400	OGLUM06G25160	81.6514	97.5342
Os06g0664800	OGLUM06G25170	90.2878	74.4807
Os06g0664900	OGLUM06G25180	98.7952	96.4706
Os06g0665000	OGLUM06G25190	99.7207	99.7207
Os06g0665100	OGLUM06G25200	99.6169	99.6169
Os06g0665200	OGLUM06G25210	88.785	87.963
Os06g0665400	OGLUM06G25220	88.1119	98.9529
Os06g0665500	OGLUM06G25230	97.7597	96.7742
Os06g0665800	OGLUM06G25240	94.7159	98.8554
Os06g0665900	OGLUM06G25250	77.5862	68.5279
Os06g0666100	OGLUM06G25260	96.5517	98.4375
Os06g0666400	OGLUM06G25270	99.061	99.061
Os06g0666500	OGLUM06G25280	98.3425	98.3425
Os06g0666600	OGLUM06G25290	100	100
Os06g0666800	OGLUM06G25310	100	100
Os06g0667000	OGLUM06G25340	98.869	98.869
Os06g0667200	OGLUM06G25360	64.7059	69.7561
Os06g0667600	OGLUM06G25390	100	100
Os06g0667900	OGLUM06G25410	99.8299	90.9373
Os06g0668200	OGLUM06G25420	99.0025	99.0025
Os06g0668300	OGLUM06G25430	97.3761	90.027
Os06g0668400	OGLUM06G25440	98.9011	98.9011
Os06g0669225	OGLUM06G25460	68.0272	96.1538
Os06g0669275	OGLUM06G25470	77.9026	13.3333
Os06g0669400	OGLUM06G25480	94.9704	80.4511
Os06g0669600	OGLUM06G25490	94.1489	21.1976
Os06g0669700	OGLUM06G25500	97.166	72.0721
Os06g0669800	OGLUM06G25510	90.3084	54.8128
Os06g0670000	OGLUM06G25530	99.6359	99.6359
Os06g0670100	OGLUM06G25540	99.0315	99.0315
Os06g0670300	OGLUM06G25550	97.6562	97.6562
Os06g0670400	OGLUM06G25560	89.9787	36.1301
Os06g0671000	OGLUM06G25570	99.7429	99.7429
Os06g0671150	OGLUM06G25580	90	89.3617
Os06g0671300	OGLUM06G25590	97.1576	69.3727
Os06g0671700	OGLUM06G25610	99.5536	28.886
Os06g0671900	OGLUM06G25620	99.7758	100
Os06g0672700	OGLUM06G25660	73.5294	21.6138
Os06g0672801	OGLUM06G25670	85.443	87.0968
Os06g0673300	OGLUM06G25710	88.8	59.6774
Os06g0673500	OGLUM08G05320	59.3301	26.6667
Os06g0673800	OGLUM06G25730	97.3684	95.6897
Os06g0674000	OGLUM06G25740	92.1569	78.3333
Os06g0674100	OGLUM06G25770	60.2649	76.4706
Os06g0674800	OGLUM06G25800	94.4196	51.6483
Os06g0674800	OGLUM06G26080	0.446429	1.06952
Os06g0675200	OGLUM06G25820	99.7573	99.7573
Os06g0675300	OGLUM06G25830	99.7423	99.7423
Os06g0675600	OGLUM06G25850	99.0132	99.6689
Os06g0675700	OGLUM06G25860	94.1243	86.952
Os06g0676000	OGLUM06G25870	99.8182	90.1478
Os06g0676600	OGLUM06G25900	97.644	98.939
Os06g0676700	OGLUM06G25920	99.5485	99.5485
Os06g0677000	OGLUM06G25930	93.3472	99.7778
Os06g0677300	OGLUM06G25950	99.5859	99.5859
Os06g0677400	OGLUM06G25960	91.5205	99.6815
Os06g0677500	OGLUM06G25970	99.4211	99.4211
Os06g0677600	OGLUM06G25980	99.1379	99.1379
Os06g0677700	OGLUM06G25990	98.9796	98.2634
Os06g0677800	OGLUM06G26000	100	100
