Gene stable ID	Hordeum vulgare gene stable ID	%id. target Hordeum vulgare gene identical to query gene	%id. query gene identical to target Hordeum vulgare gene
Os05g0398800	HORVU1Hr1G062130	76.3747	66.2544
Os05g0399100	HORVU1Hr1G062080	82.0833	82.0833
Os05g0399100	HORVU1Hr1G062110	83.75	69.3103
Os05g0399100	HORVU4Hr1G048640	13.3333	72.7273
Os05g0399300	HORVU1Hr1G062030	81.8182	55.5882
Os05g0400100	HORVU1Hr1G061970	58.2759	50.5988
Os05g0400200	HORVU1Hr1G061970	55.2124	42.8144
Os05g0400400	HORVU1Hr1G061960	66.129	63.0769
Os05g0400600	HORVU1Hr1G061790	80.6701	73.6471
Os05g0400700	HORVU1Hr1G061810	96.0452	96.0452
Os05g0400800	HORVU3Hr1G016160	24.6753	17.9245
Os05g0400800	HORVU5Hr1G030850	16.2338	15.3374
Os05g0401000	HORVU1Hr1G061820	82.732	84.0314
Os05g0401100	HORVU1Hr1G061830	75.9197	75.6667
Os05g0401200	HORVU6Hr1G033970	69.1542	61.2335
Os05g0401300	HORVU5Hr1G030330	16.996	62.3188
Os05g0402300	HORVU1Hr1G061500	81.8182	82.4427
Os05g0402700	HORVU3Hr1G088500	55.8559	83.0357
Os05g0402700	HORVU3Hr1G088540	87.0871	74.9354
Os05g0402700	HORVU3Hr1G088570	86.7868	76.2533
Os05g0402800	HORVU1Hr1G061420	89.7695	49.6414
Os05g0402900	HORVU1Hr1G061380	80.778	82.093
Os05g0403000	HORVU1Hr1G061380	75.0572	76.2791
Os05g0403100	HORVU1Hr1G061380	73.3524	59.5349
Os05g0403300	HORVU1Hr1G061380	72.5275	76.7442
Os05g0403600	HORVU1Hr1G061360	59.1479	59.7468
Os05g0404000	HORVU1Hr1G061210	83.2677	85.1107
Os05g0404400	HORVU1Hr1G061230	64.0167	61.6936
Os05g0404600	HORVU1Hr1G061190	72.0238	50.6276
Os05g0405000	HORVU1Hr1G061160	83.4213	82.206
Os05g0405400	HORVU1Hr1G061080	74.1379	37.069
Os05g0405500	HORVU1Hr1G061090	65.2705	69.3878
Os05g0405600	HORVU1Hr1G061090	77.0588	72.9128
Os05g0405900	HORVU1Hr1G061010	78.33	77.3307
Os05g0406100	HORVU1Hr1G060960	75.3351	64.9711
Os05g0406800	HORVU1Hr1G060920	85.7868	86.0051
Os05g0407200	HORVU1Hr1G060850	56.1555	81.761
Os05g0407500	HORVU1Hr1G060810	82.7684	82.7684
Os05g0407900	HORVU1Hr1G060790	76.1044	74.6063
Os05g0408200	HORVU1Hr1G060770	50.5938	66.2519
Os05g0408300	HORVU1Hr1G060740	85.3503	79.9205
Os05g0408800	HORVU1Hr1G060620	73.8832	74.3945
Os05g0408900	HORVU1Hr1G060610	86.8056	86.0882
Os05g0409000	HORVU0Hr1G000600	74.564	80.1562
Os05g0409100	HORVU1Hr1G060580	68.8047	68.6047
Os05g0409200	HORVU1Hr1G063300	53.271	8.72894
Os05g0409200	HORVU3Hr1G090080	52.3364	10.1083
Os05g0409300	HORVU1Hr1G063320	47.8261	35.4839
Os05g0409400	HORVU1Hr1G063330	77.4834	73.817
Os05g0409500	HORVU1Hr1G063340	48.0493	64.4628
Os05g0409800	HORVU1Hr1G063370	75.6944	76.0465
Os05g0410200	HORVU1Hr1G063380	80.3867	81.0585
Os05g0410200	HORVU1Hr1G063450	79.558	80.2228
Os05g0410500	HORVU1Hr1G063420	83.0743	79.7678
Os05g0410900	HORVU1Hr1G063470	79.7659	79.3677
Os05g0411200	HORVU1Hr1G063510	81.8056	80.4645
Os05g0411600	HORVU1Hr1G063590	70.4478	65.0138
Os05g0412000	HORVU1Hr1G064950	60.5327	81.9672
Os05g0412800	HORVU1Hr1G064890	78.4672	62.1387
Os05g0413000	HORVU1Hr1G064880	61.519	64.2857
Os05g0413400	HORVU1Hr1G064860	74.4027	73.4007
Os05g0414200	HORVU1Hr1G064770	62.1495	23.8994
Os05g0414300	HORVU3Hr1G094660	36.0124	20.6195
Os05g0414700	HORVU1Hr1G064780	83.6903	84.106
Os05g0415200	HORVU1Hr1G081110	50.813	65.445
Os05g0415200	HORVU7Hr1G040110	72.7642	33.6466
Os05g0415700	HORVU1Hr1G064700	76.4595	70.6087
Os05g0415700	HORVU7Hr1G087370	7.15631	54.2857
Os05g0417000	HORVU1Hr1G064640	73.1183	73.3813
Os05g0417100	HORVU1Hr1G064600	82.7362	83.4154
Os05g0417200	HORVU1Hr1G064560	65.3495	66.1538
Os05g0417600	HORVU1Hr1G064530	58.9286	59.4595
Os05g0418000	HORVU2Hr1G104740	13.2584	62.766
Os05g0418000	HORVU7Hr1G075170	14.382	58.1818
Os05g0418500	HORVU1Hr1G064420	74.1573	21.6393
Os05g0418800	HORVU1Hr1G064300	56.5844	69.9746
Os05g0419000	HORVU1Hr1G064290	70.9677	71.5
Os05g0419100	HORVU1Hr1G064250	88.7597	86.7424
Os05g0419200	HORVU1Hr1G064240	92.2892	73.5125
Os05g0419500	HORVU1Hr1G064200	85.567	84.1216
Os05g0419600	HORVU1Hr1G064160	80.1887	44.5026
Os05g0419800	HORVU1Hr1G064020	81.9338	81.7259
Os05g0420200	HORVU1Hr1G064040	79.5455	71.2468
Os05g0420300	HORVU1Hr1G064030	57.868	50.2203
Os05g0420500	HORVU1Hr1G063930	59.0717	57.5342
Os05g0420600	HORVU3Hr1G090840	92.8571	70.2703
Os05g0421000	HORVU3Hr1G090910	43.4783	4.36681
Os05g0421100	HORVU1Hr1G063880	57.8947	62.1469
Os05g0421600	HORVU2Hr1G004130	17.7419	11.7857
Os05g0421600	HORVU3Hr1G094170	12.3656	18.1102
Os05g0421600	HORVU4Hr1G089660	14.5161	11.8943
Os05g0421750	HORVU7Hr1G081730	4.98084	6.34146
Os05g0421900	HORVU1Hr1G063780	55.8824	54.8077
Os05g0422300	HORVU1Hr1G063720	58.8072	51.3317
Os05g0423200	HORVU1Hr1G063630	49.1049	55.4913
Os05g0423400	HORVU1Hr1G063620	81.8605	78.9238
Os05g0423500	HORVU1Hr1G063610	73.913	74.028
Os05g0424000	HORVU1Hr1G064970	86.6936	87.0445
Os05g0424300	HORVU1Hr1G064990	69.3642	66.055
Os05g0424800	HORVU1Hr1G065000	89.9441	84.5144
Os05g0425700	HORVU1Hr1G065030	83.2447	82.5858
Os05g0426066	HORVU6Hr1G064300	48.1928	49.3827
Os05g0426100	HORVU0Hr1G000720	64.7147	71.1221
Os05g0426100	HORVU1Hr1G065590	65.4655	71.9472
Os05g0426200	HORVU0Hr1G000630	44.3207	74.812
Os05g0426200	HORVU1Hr1G065570	56.5702	58.9327
Os05g0426200	HORVU2Hr1G045580	48.9978	62.8571
Os05g0426200	HORVU7Hr1G033990	48.7751	62.5714
Os05g0426300	HORVU0Hr1G000660	62.1247	65.2913
Os05g0426300	HORVU1Hr1G065550	80.8314	81.5851
Os05g0426400	HORVU0Hr1G000650	84.9162	48.1775
Os05g0426400	HORVU0Hr1G000670	82.4022	74.1206
Os05g0426400	HORVU1Hr1G065560	84.9162	48.4076
Os05g0426900	HORVU1Hr1G065480	53.1579	59.7633
Os05g0426900	HORVU1Hr1G065500	25.7895	29.1667
Os05g0426900	HORVU1Hr1G065510	53.1579	59.7633
Os05g0427100	HORVU1Hr1G065470	65.5738	55.2995
Os05g0427200	HORVU1Hr1G065460	84.5238	88.5287
Os05g0427300	HORVU1Hr1G065390	79.1444	65.7778
Os05g0427300	HORVU1Hr1G065440	79.1444	78.3069
Os05g0427400	HORVU6Hr1G058840	91.0615	91.573
Os05g0427800	HORVU0Hr1G030760	24.3243	94.7368
Os05g0427900	HORVU0Hr1G000620	79.1139	31.6456
Os05g0428100	HORVU1Hr1G065290	80.148	79.0754
Os05g0428400	HORVU4Hr1G035910	24.8889	36.3636
Os05g0428400	HORVU4Hr1G076900	25.3333	71.25
Os05g0428400	HORVU4Hr1G082060	44.4444	57.8035
Os05g0428400	HORVU5Hr1G017800	24	62.069
Os05g0428400	HORVU6Hr1G010910	24.8889	62.9213
Os05g0428600	HORVU5Hr1G078400	79.3304	81.2221
Os05g0428600	HORVU7Hr1G098810	79.6215	81.3988
Os05g0428700	HORVU1Hr1G065250	75.9717	48.4234
Os05g0429400	HORVU1Hr1G075150	77.7778	68.5241
Os05g0429500	HORVU1Hr1G075120	79.7101	47.2779
Os05g0429700	HORVU1Hr1G075050	91.1692	91.0559
Os05g0429900	HORVU1Hr1G074260	79.6154	82.4701
Os05g0430300	HORVU1Hr1G074410	80.1562	79.5349
Os05g0430400	HORVU1Hr1G074420	79.2453	79.0323
Os05g0430800	HORVU1Hr1G074460	86.3216	82.8014
Os05g0430900	HORVU1Hr1G074450	63.3962	66.2722
Os05g0430900	HORVU1Hr1G074490	75.4717	68.1431
Os05g0431700	HORVU1Hr1G074550	75.5594	75.0427
Os05g0432200	HORVU1Hr1G074530	71.7391	71.7391
Os05g0432200	HORVU1Hr1G074580	72.8261	57.265
Os05g0432400	HORVU0Hr1G001340	68.5714	77.0642
Os05g0432600	HORVU1Hr1G074650	80.0344	78.2828
Os05g0432700	HORVU0Hr1G005230	44.2029	59.2233
Os05g0432700	HORVU1Hr1G054290	50	50
Os05g0432700	HORVU1Hr1G074660	64.4928	42.9952
Os05g0432700	HORVU2Hr1G090450	44.2029	59.2233
Os05g0432700	HORVU6Hr1G057270	48.5507	46.5278
Os05g0432700	HORVU7Hr1G075540	47.8261	46.4789
Os05g0433100	HORVU1Hr1G074670	64.6341	37.8571
Os05g0433800	HORVU1Hr1G074720	64.1791	14.9306
Os05g0433800	HORVU1Hr1G074790	67.1642	12.9683
Os05g0433800	HORVU1Hr1G074800	65.6716	16.6667
Os05g0433800	HORVU4Hr1G087840	64.1791	13.7821
Os05g0435300	HORVU1Hr1G074840	25.4545	21.6216
Os05g0435400	HORVU1Hr1G074850	83.0357	89.4231
Os05g0435800	HORVU4Hr1G068660	40.0788	38.7056
Os05g0435800	HORVU4Hr1G078720	38.2392	37.2599
Os05g0436100	HORVU1Hr1G074860	73.9777	76.834
Os05g0436400	HORVU3Hr1G108010	83.2168	68.7861
Os05g0436400	HORVU6Hr1G009670	86.014	71.9298
Os05g0436900	HORVU1Hr1G074890	82.9837	79.2873
Os05g0437200	HORVU1Hr1G075030	88.0769	79.7909
Os05g0437300	HORVU1Hr1G075000	84.4595	75.9109
Os05g0437500	HORVU1Hr1G074970	78.8531	65.6716
Os05g0437700	HORVU1Hr1G074960	68.8259	67.7291
Os05g0437900	HORVU1Hr1G074940	88.764	87.3894
Os05g0438500	HORVU1Hr1G075110	77.6786	75
Os05g0438500	HORVU2Hr1G065020	25.4464	41.3043
Os05g0438500	HORVU6Hr1G058900	40.1786	50
Os05g0438800	HORVU1Hr1G074350	97.6064	97.6064
Os05g0439000	HORVU1Hr1G074230	53.6364	50.4273
Os05g0439300	HORVU1Hr1G074220	80.3993	76.5112
Os05g0439400	HORVU1Hr1G074180	87.6106	87.4172
Os05g0440000	HORVU1Hr1G074140	65.4434	62.2093
Os05g0440100	HORVU1Hr1G074130	83.5766	83.2727
Os05g0440250	HORVU1Hr1G074110	86.2245	86.8895
Os05g0440300	HORVU1Hr1G074110	63.038	64.0103
Os05g0440800	HORVU1Hr1G074060	68.6108	68.6108
Os05g0440900	HORVU1Hr1G074020	60.1732	61.2335
Os05g0441400	HORVU1Hr1G074030	63.1373	64.9194
Os05g0441750	HORVU3Hr1G089650	39.6341	10.8153
Os05g0441750	HORVU6Hr1G045140	19.5122	39.5062
Os05g0441750	HORVU7Hr1G069930	29.2683	18.0451
Os05g0442000	HORVU1Hr1G074000	60.6061	49.3827
Os05g0442700	HORVU1Hr1G073900	69.708	63.8796
Os05g0443300	HORVU1Hr1G073890	82.4632	82.4632
Os05g0443800	HORVU1Hr1G073840	75.6356	66.2338
Os05g0443900	HORVU1Hr1G073870	81.6116	75.5258
Os05g0444300	HORVU1Hr1G073720	72.0339	73.487
Os05g0444300	HORVU1Hr1G073760	70.904	65.0259
Os05g0445100	HORVU1Hr1G073700	84.2004	84.5261
Os05g0445500	HORVU1Hr1G073640	66.9065	82.3009
Os05g0445800	HORVU1Hr1G073610	47.8322	59.1696
Os05g0445900	HORVU1Hr1G073540	54.7374	56.5436
Os05g0446300	HORVU1Hr1G073660	96.5517	96.5517
Os05g0446500	HORVU1Hr1G073610	46.7133	57.7855
Os05g0446550	HORVU1Hr1G073540	58.7156	3.57942
Os05g0446600	HORVU1Hr1G073540	43.662	15.604
Os05g0446800	HORVU1Hr1G073500	75.4658	76.1756
Os05g0446900	HORVU1Hr1G073510	43.9678	29.9817
Os05g0447200	HORVU1Hr1G073490	84.0954	70.7358
Os05g0447500	HORVU2Hr1G110410	80.3082	24.6065
Os05g0447500	HORVU5Hr1G125050	79.6233	24.4608
Os05g0447580	HORVU2Hr1G110410	87.2629	16.894
Os05g0447580	HORVU5Hr1G125050	87.2629	16.9385
Os05g0447700	HORVU1Hr1G073460	76.6529	72.4609
Os05g0448300	HORVU1Hr1G073340	70.9877	69
Os05g0448675	HORVU0Hr1G013490	16.9725	14.8
Os05g0448675	HORVU4Hr1G079630	14.6789	13.617
Os05g0448675	HORVU5Hr1G079980	16.9725	14.8
Os05g0449200	HORVU1Hr1G073330	79.1667	68.2226
Os05g0449500	HORVU1Hr1G073230	84.2546	85.11
Os05g0449600	HORVU1Hr1G073280	86.7924	41.3174
Os05g0449600	HORVU2Hr1G107600	83.6478	43.252
Os05g0449900	HORVU1Hr1G073300	75.2381	49.375
Os05g0450600	HORVU1Hr1G073190	73.2014	61.9482
Os05g0451900	HORVU1Hr1G073150	91.6667	64.2738
Os05g0452600	HORVU1Hr1G076930	96.4912	94.8276
Os05g0452800	HORVU1Hr1G073050	72.1311	72.1311
Os05g0452900	HORVU1Hr1G073040	84.6154	86.2069
Os05g0452900	HORVU1Hr1G073060	84.6154	86.2069
Os05g0453300	HORVU1Hr1G073010	34.3234	24.4706
Os05g0453500	HORVU1Hr1G072990	71.7172	16.7059
Os05g0453900	HORVU1Hr1G072930	86.2944	55.3746
Os05g0453900	HORVU4Hr1G023720	15.2284	73.1707
Os05g0453900	HORVU6Hr1G023260	15.2284	73.1707
Os05g0453900	HORVU6Hr1G023310	15.2284	73.1707
Os05g0454200	HORVU1Hr1G072910	74.4718	75
Os05g0454500	HORVU1Hr1G072890	69.4444	67.5676
Os05g0455200	HORVU1Hr1G072850	79.3103	57.9345
Os05g0455400	HORVU1Hr1G072810	78.3784	48.7395
Os05g0455500	HORVU1Hr1G072780	88.4078	88.4078
Os05g0455600	HORVU1Hr1G072730	95.6938	95.6938
Os05g0455700	HORVU1Hr1G072750	83.0565	78.6164
Os05g0455800	HORVU1Hr1G072650	82.4176	82.4176
Os05g0455900	HORVU6Hr1G091320	75.5149	75.6881
Os05g0456000	HORVU1Hr1G072660	59.6899	60.1562
Os05g0456200	HORVU1Hr1G072670	65.2893	50.8039
Os05g0456200	HORVU1Hr1G072680	61.157	56.0606
Os05g0456200	HORVU1Hr1G072690	33.0578	37.2093
Os05g0456300	HORVU1Hr1G072700	79.4479	67.0984
Os05g0456500	HORVU1Hr1G072710	76.129	76.6234
Os05g0456900	HORVU1Hr1G072720	46.6667	53.8462
Os05g0457700	HORVU1Hr1G072640	74.2788	65.6051
Os05g0457800	HORVU1Hr1G072590	77.9693	73.8657
Os05g0458000	HORVU1Hr1G072560	83.0389	73.6677
Os05g0458100	HORVU1Hr1G072570	95.6989	64.7273
Os05g0458200	HORVU1Hr1G072580	39.0805	46.5753
Os05g0458300	HORVU1Hr1G072530	79.6233	70.348
Os05g0458400	HORVU1Hr1G072490	84.1849	87.1537
Os05g0458500	HORVU1Hr1G072470	83.2753	81.9897
Os05g0458600	HORVU1Hr1G072470	83.2753	81.9897
Os05g0459000	HORVU1Hr1G072430	63.6054	62.3333
Os05g0459300	HORVU1Hr1G072410	85.2018	48.7179
Os05g0459400	HORVU1Hr1G072370	78.2534	78.7931
Os05g0459400	HORVU3Hr1G081700	13.5274	64.2276
Os05g0459700	HORVU1Hr1G072290	80.0453	81.1494
Os05g0459900	HORVU5Hr1G009600	59.292	57.7586
Os05g0460200	HORVU1Hr1G072200	91.716	91.716
Os05g0460475	HORVU1Hr1G072190	94.3396	56.8182
Os05g0460600	HORVU1Hr1G072180	52.0522	83.7838
Os05g0460800	HORVU1Hr1G072170	80.3653	69.0196
Os05g0461300	HORVU1Hr1G072070	86.5741	83.1111
Os05g0461900	HORVU1Hr1G071930	81.9149	76.2376
Os05g0462000	HORVU1Hr1G071910	88.2353	90
Os05g0462200	HORVU1Hr1G071870	48.2385	47.8495
Os05g0462301	HORVU1Hr1G050420	0	0
Os05g0462301	HORVU1Hr1G071890	92.3077	3.29369
Os05g0462400	HORVU1Hr1G050420	0.113122	2.32558
Os05g0462400	HORVU1Hr1G071890	59.276	47.9414
Os05g0462500	HORVU1Hr1G071810	82.3144	74.2126
Os05g0462600	HORVU1Hr1G071780	68.0239	58.8601
Os05g0462700	HORVU6Hr1G066400	100	100
Os05g0462900	HORVU5Hr1G079130	76.7677	57.1429
Os05g0463000	HORVU1Hr1G071750	67.8657	65.814
Os05g0463300	HORVU1Hr1G071700	51.7928	50.5837
Os05g0463400	HORVU1Hr1G071710	29.4686	33.2123
Os05g0463500	HORVU1Hr1G071590	61.0022	21.9436
Os05g0463800	HORVU1Hr1G071620	82.1622	60.3175
Os05g0463900	HORVU1Hr1G071580	82.0702	33.7386
Os05g0464100	HORVU1Hr1G071560	72.973	43.2266
Os05g0464300	HORVU1Hr1G071520	43.2432	42.1053
Os05g0465000	HORVU1Hr1G071520	46.25	48.6842
Os05g0465100	HORVU1Hr1G071360	78.0723	72.6457
Os05g0465400	HORVU1Hr1G071350	66.8394	67.8947
Os05g0465800	HORVU1Hr1G071340	81.9292	66.3699
Os05g0466200	HORVU1Hr1G071280	70.4258	67.1053
Os05g0466800	HORVU1Hr1G071150	75.7098	80
Os05g0466900	HORVU1Hr1G071160	72.8926	61.9382
Os05g0467000	HORVU1Hr1G070840	31.9927	72.9167
Os05g0467000	HORVU1Hr1G071060	58.5009	94.6746
Os05g0467300	HORVU1Hr1G070920	61.0895	63.0522
Os05g0467300	HORVU5Hr1G100450	39.6887	57.9545
Os05g0467400	HORVU5Hr1G036120	20.362	32.0285
Os05g0468100	HORVU1Hr1G070800	40.8989	40.625
Os05g0468100	HORVU5Hr1G010150	24.4944	38.5159
Os05g0468100	HORVU5Hr1G010270	30.5618	36.3636
Os05g0468100	HORVU5Hr1G010280	23.8202	35.8108
Os05g0468200	HORVU1Hr1G070800	40.3341	37.7232
Os05g0468200	HORVU5Hr1G010150	26.0143	38.5159
Os05g0468200	HORVU5Hr1G010270	34.1289	38.2353
Os05g0468200	HORVU5Hr1G010280	26.4916	37.5
Os05g0468400	HORVU1Hr1G070800	0	0
Os05g0468400	HORVU5Hr1G010150	0	0
Os05g0468400	HORVU5Hr1G010270	0	0
Os05g0468400	HORVU5Hr1G010280	0	0
Os05g0468500	HORVU1Hr1G070790	63.6111	59.9476
Os05g0468600	HORVU1Hr1G070740	68.709	77.1499
Os05g0468700	HORVU1Hr1G070730	63.1687	56.9573
Os05g0468800	HORVU1Hr1G070690	76.0479	77.439
Os05g0468800	HORVU2Hr1G005640	26.3473	58.6667
Os05g0468800	HORVU2Hr1G029580	61.0778	63.75
Os05g0468800	HORVU3Hr1G054960	30.5389	51.5152
Os05g0468800	HORVU4Hr1G013240	60.479	61.9632
Os05g0468800	HORVU4Hr1G054310	41.3174	69
Os05g0468800	HORVU4Hr1G065960	62.2754	63.8037
Os05g0468800	HORVU4Hr1G068010	58.6826	59.0361
Os05g0468800	HORVU5Hr1G116560	60.479	61.2121
Os05g0468800	HORVU5Hr1G116620	61.6766	63.1902
Os05g0468800	HORVU6Hr1G082300	30.5389	49.0385
Os05g0468800	HORVU7Hr1G059490	60.479	63.924
Os05g0468800	HORVU7Hr1G080390	60.479	62.3457
Os05g0468900	HORVU1Hr1G070640	61.3402	62.963
Os05g0469900	HORVU0Hr1G019330	9.89011	8.18182
Os05g0469900	HORVU7Hr1G018920	9.89011	8.18182
Os05g0469900	HORVU7Hr1G104150	9.89011	7.5
Os05g0470700	HORVU1Hr1G070620	75.8007	77.1739
Os05g0470800	HORVU1Hr1G070610	80	71.1111
Os05g0470900	HORVU1Hr1G070600	41.6335	50.9756
Os05g0471000	HORVU1Hr1G070580	61.859	61.2698
Os05g0471350	HORVU1Hr1G070570	58.7549	57.8544
Os05g0472000	HORVU1Hr1G070480	70.1681	71.9828
Os05g0472200	HORVU1Hr1G070430	75.2688	74.6951
Os05g0472300	HORVU1Hr1G070440	65.3117	75.5486
Os05g0472300	HORVU1Hr1G076500	65.0406	75.2351
Os05g0472400	HORVU1Hr1G070450	59.4872	54.0793
Os05g0472400	HORVU4Hr1G073790	57.4359	64
Os05g0472400	HORVU4Hr1G073810	30.2564	57.0048
Os05g0472700	HORVU1Hr1G070460	77.3371	74.7945
Os05g0473000	HORVU1Hr1G070420	81.106	87.5622
Os05g0473300	HORVU1Hr1G070410	41.7625	28.1654
Os05g0473401	HORVU1Hr1G070400	74.8201	74.8201
Os05g0473500	HORVU1Hr1G070390	86.7227	74.5665
Os05g0473900	HORVU4Hr1G007050	83.6299	74.1325
Os05g0474400	HORVU1Hr1G070360	85.9091	85.1351
Os05g0474500	HORVU1Hr1G070330	66.0784	28.0833
Os05g0474800	HORVU1Hr1G070250	58.2168	65.0391
Os05g0474900	HORVU1Hr1G070270	79.0614	78.3542
Os05g0475300	HORVU1Hr1G070230	77.92	70.2742
Os05g0475400	HORVU1Hr1G070220	90.7928	71.8624
Os05g0475700	HORVU1Hr1G070190	74.8663	77.7778
Os05g0476000	HORVU1Hr1G070140	50.2326	47.3684
Os05g0476100	HORVU1Hr1G070120	62.5442	57.2816
Os05g0476200	HORVU1Hr1G070110	86.4935	80.3378
Os05g0476350	HORVU1Hr1G070100	72.6437	63.5815
Os05g0476400	HORVU1Hr1G070080	41.2162	48.0315
Os05g0476700	HORVU1Hr1G069990	82.7179	82.1114
Os05g0477200	HORVU1Hr1G069900	43.7352	43.943
Os05g0477300	HORVU3Hr1G081210	45.5882	45.5882
Os05g0477300	HORVU3Hr1G081220	58.0882	73.8318
Os05g0477900	HORVU1Hr1G069800	69.8795	37.6623
Os05g0478000	HORVU1Hr1G069670	62.963	59.799
Os05g0478200	HORVU1Hr1G069650	39.8678	34.8077
Os05g0478400	HORVU1Hr1G069620	46.9274	56
Os05g0478400	HORVU2Hr1G006600	39.9441	44.5483
Os05g0478700	HORVU0Hr1G023420	51.7857	46.4744
Os05g0478700	HORVU1Hr1G069610	51.7857	50.173
Os05g0478700	HORVU1Hr1G069640	48.9286	46.7577
Os05g0478800	HORVU1Hr1G069620	35.8744	26.6667
Os05g0478800	HORVU2Hr1G006600	29.5964	20.5607
Os05g0479700	HORVU5Hr1G085900	46.8795	20.534
Os05g0479700	HORVU5Hr1G099940	18.4325	13.1198
Os05g0479800	HORVU5Hr1G085920	64.5768	62.0482
Os05g0479800	HORVU5Hr1G085940	64.5768	62.0482
Os05g0479900	HORVU0Hr1G002270	29.8193	35.6115
Os05g0479900	HORVU1Hr1G069570	37.6506	37.5375
Os05g0480000	HORVU1Hr1G069560	71.7428	67.5159
Os05g0480200	HORVU1Hr1G069550	66.6667	68.7023
Os05g0480400	HORVU1Hr1G069510	58.6207	58.2555
Os05g0480700	HORVU0Hr1G025810	80.0866	79.7414
Os05g0480700	HORVU1Hr1G069480	80.0866	79.7414
Os05g0481000	HORVU0Hr1G023300	77.5591	68.4028
Os05g0481000	HORVU1Hr1G069430	77.5591	68.4028
Os05g0481000	HORVU1Hr1G069440	77.5591	68.4028
Os05g0481100	HORVU0Hr1G001070	75.9454	76.5079
Os05g0481100	HORVU1Hr1G069400	75.8403	76.4021
Os05g0481400	HORVU0Hr1G001110	72.043	70.7747
Os05g0481400	HORVU1Hr1G069420	72.7599	71.2281
Os05g0481500	HORVU0Hr1G001050	86.1702	81.8182
Os05g0481500	HORVU0Hr1G001300	86.1702	81.8182
Os05g0481500	HORVU1Hr1G069380	86.1702	81.8182
Os05g0481600	HORVU1Hr1G069340	72.7273	36.9231
Os05g0481600	HORVU1Hr1G069360	72.7273	50
Os05g0481800	HORVU1Hr1G020200	54.2416	54.2416
Os05g0482400	HORVU1Hr1G069310	72.0971	75.226
Os05g0482501	HORVU1Hr1G069300	72.0379	73.7864
Os05g0482600	HORVU1Hr1G069210	90.3297	90.3297
Os05g0483801	HORVU7Hr1G051180	51.5385	20.0599
Os05g0484800	HORVU1Hr1G069180	70.5128	79.3269
Os05g0485000	HORVU1Hr1G069170	66.476	66.1731
Os05g0485400	HORVU1Hr1G069140	67.4	72.1627
Os05g0485800	HORVU1Hr1G069130	37.0044	45
Os05g0486100	HORVU1Hr1G069100	72.033	72.4818
Os05g0486200	HORVU1Hr1G069080	67.2131	81.1881
Os05g0486300	HORVU1Hr1G069060	52.3438	21.8954
Os05g0486600	HORVU0Hr1G002630	41.3979	34.4776
Os05g0486600	HORVU1Hr1G069020	43.0108	34.3348
Os05g0487300	HORVU1Hr1G068910	53	53.5354
Os05g0488500	HORVU1Hr1G068940	63.0705	58.9147
Os05g0488600	HORVU1Hr1G068930	79.8054	76.1021
Os05g0488800	HORVU1Hr1G068950	78.6378	65.8031
Os05g0488900	HORVU0Hr1G031690	51.773	89.0244
Os05g0488900	HORVU1Hr1G068870	89.0071	89.9642
Os05g0488900	HORVU3Hr1G080010	24.4681	85.1852
Os05g0489000	HORVU1Hr1G068860	81.8841	68.5888
Os05g0489100	HORVU0Hr1G025870	66.4577	79.4007
Os05g0489100	HORVU1Hr1G068850	72.7273	75.3247
Os05g0489200	HORVU0Hr1G025850	35.6557	41.8269
Os05g0489200	HORVU1Hr1G068830	51.6393	49.8024
Os05g0489600	HORVU0Hr1G027130	100	71.2598
Os05g0489600	HORVU1Hr1G068790	100	76.6949
Os05g0489600	HORVU3Hr1G079700	100	58.1994
Os05g0489700	HORVU0Hr1G023640	71.6418	68.7679
Os05g0489700	HORVU1Hr1G068760	74.6269	75.5287
Os05g0489800	HORVU0Hr1G023660	61.5854	47.6415
Os05g0489800	HORVU1Hr1G068740	34.1463	44.4444
Os05g0489800	HORVU1Hr1G068770	61.5854	52.8796
Os05g0489800	HORVU6Hr1G034050	40.8537	48.2014
Os05g0489900	HORVU1Hr1G068660	88.1783	87.5
Os05g0490000	HORVU0Hr1G023280	69.1002	56.0606
Os05g0490000	HORVU1Hr1G068650	69.1002	53.836
Os05g0490100	HORVU0Hr1G023290	85.7143	84.9557
Os05g0490100	HORVU1Hr1G068640	91.9643	75.1825
Os05g0490100	HORVU7Hr1G110660	85.7143	53.9326
Os05g0490200	HORVU0Hr1G030440	89.3229	89.5561
Os05g0490200	HORVU1Hr1G068580	89.3229	89.5561
Os05g0490300	HORVU0Hr1G030450	68.8889	87.8187
Os05g0490300	HORVU1Hr1G068570	69.3333	88.3853
Os05g0490400	HORVU0Hr1G001240	46.1988	28.0806
Os05g0490400	HORVU1Hr1G068550	46.3938	28.0992
Os05g0490500	HORVU1Hr1G068530	64.9606	39.5683
Os05g0490600	HORVU0Hr1G001230	36.0406	28.6869
Os05g0490600	HORVU1Hr1G068520	36.0406	28.6869
Os05g0490700	HORVU0Hr1G001190	80.6548	75.9104
Os05g0490700	HORVU1Hr1G068460	80.506	80.2671
Os05g0490800	HORVU0Hr1G001180	94.7791	94.7791
Os05g0490800	HORVU1Hr1G068490	94.7791	94.7791
Os05g0490800	HORVU5Hr1G076600	79.5181	76.4479
Os05g0490900	HORVU0Hr1G001170	57.5581	50.7692
Os05g0490900	HORVU1Hr1G068500	50.5814	51.4793
Os05g0491000	HORVU0Hr1G001280	74.1936	76.1589
