Gene stable ID	Brachypodium distachyon gene stable ID	%id. target Brachypodium distachyon gene identical to query gene	%id. query gene identical to target Brachypodium distachyon gene
Os04g0578400	BRADI5G19130	77.9935	76.9968
Os04g0578550	BRADI5G19140	32.0988	14.8571
Os04g0578600	BRADI5G19150	59.2428	36.1905
Os04g0578700	BRADI1G57010	27.0992	39.8876
Os04g0578700	BRADI5G19160	69.8473	69.3182
Os04g0578800	BRADI5G19170	88.1679	88.8462
Os04g0579200	BRADI5G19180	75.4717	74.0741
Os04g0579700	BRADI3G02087	89.6811	86.9091
Os04g0580300	BRADI5G19190	76.252	74.8019
Os04g0580400	BRADI5G19200	61.1511	53.4591
Os04g0580500	BRADI5G19210	35.905	36.3363
Os04g0580800	BRADI5G19220	66.0494	59.7765
Os04g0580866	BRADI5G19230	51.1628	46.8085
Os04g0581000	BRADI5G19240	87.0588	87.3156
Os04g0581100	BRADI5G19250	89.2045	90.2299
Os04g0581400	BRADI5G19260	71.6724	50.8475
Os04g0581502	BRADI2G55030	72.5806	18.595
Os04g0581800	BRADI5G19270	84.4262	83.7398
Os04g0582600	BRADI5G19290	37.2385	31.7479
Os04g0582700	BRADI5G19290	9.09091	6.30202
Os04g0582900	BRADI5G19290	0.757576	0.118906
Os04g0583101	BRADI5G19320	79.0429	78.268
Os04g0583200	BRADI5G19330	41.4634	44.5026
Os04g0583500	BRADI5G19340	88.3269	88.3269
Os04g0583700	BRADI5G19367	70.6963	71.4565
Os04g0583900	BRADI5G19380	63.067	60.8333
Os04g0584100	BRADI1G53947	76.4881	38.1306
Os04g0584100	BRADI5G19387	75.5952	78.3951
Os04g0584500	BRADI5G19417	50.4202	40.1338
Os04g0584600	BRADI5G19430	92.3775	90.7308
Os04g0584700	BRADI5G19440	89.3773	28.2081
Os04g0584800	BRADI5G19450	79.9043	79.9043
Os04g0584900	BRADI5G19460	75.2351	75.7098
Os04g0585100	BRADI5G19550	85.5519	85.4133
Os04g0585200	BRADI5G19560	73.1481	41.9766
Os04g0585300	BRADI5G19570	80	79.7297
Os04g0585400	BRADI5G19577	76.2431	76.4543
Os04g0585600	BRADI5G19590	68.3333	66.129
Os04g0585700	BRADI5G19600	71.3333	64.4578
Os04g0585900	BRADI5G19605	78.9916	71.7557
Os04g0586000	BRADI5G19610	73.2283	77.5
Os04g0586100	BRADI5G19620	73.1959	73.9583
Os04g0586100	BRADI5G19640	77.3196	75
Os04g0586100	BRADI5G19650	71.134	69
Os04g0586200	BRADI5G19660	72.1154	70.7547
Os04g0586500	BRADI5G19680	64.7173	64.5914
Os04g0586700	BRADI5G19690	65.4596	65.4596
Os04g0587100	BRADI5G19700	39.8936	41.8994
Os04g0587200	BRADI5G19700	50.2645	53.0726
Os04g0588000	BRADI5G19734	61.8421	33.3333
Os04g0588200	BRADI5G19741	82.3529	77.717
Os04g0588350	BRADI5G19750	70.1439	70.6522
Os04g0588350	BRADI5G19810	64.2086	72.4138
Os04g0588700	BRADI5G19787	57.3893	60.0943
Os04g0589200	BRADI5G19760	71.9697	73.0769
Os04g0589500	BRADI5G19820	41.7391	37.5
Os04g0589600	BRADI5G19840	85.8852	83.683
Os04g0589700	BRADI5G19850	74.8219	73.7705
Os04g0589800	BRADI5G19870	60.6557	64.3478
Os04g0589800	BRADI5G19880	62.2951	69.7248
Os04g0589900	BRADI5G19900	66.7546	63.8889
Os04g0590100	BRADI5G19910	65.4545	49.4845
Os04g0590200	BRADI5G19920	83.2787	78.1538
Os04g0590366	BRADI1G15200	12.0548	34.9206
Os04g0590366	BRADI2G48100	33.9726	50
Os04g0590400	BRADI1G03620	72.4843	69.9545
Os04g0590900	BRADI5G19960	76.5013	75.7106
Os04g0591000	BRADI5G19970	65.9794	67.1329
Os04g0591100	BRADI5G19980	71.4859	86.4078
Os04g0591300	BRADI5G19990	64.8045	57.7114
Os04g0592400	BRADI5G20012	67.1916	64.7282
Os04g0592500	BRADI5G20020	78.4741	79.3388
Os04g0592600	BRADI5G20030	91.3386	91.3386
Os04g0592700	BRADI5G20040	82.1549	82.7119
Os04g0593400	BRADI5G20060	74.5342	74.5342
Os04g0593500	BRADI3G48400	59.0643	60.479
Os04g0593600	BRADI5G20070	68.2464	22.7488
Os04g0594100	BRADI5G20130	66.8464	67.9452
Os04g0594400	BRADI5G20150	81.8471	81.8471
Os04g0594500	BRADI5G20160	61.7188	48.3673
Os04g0594700	BRADI5G20170	46.0064	64.8649
Os04g0594800	BRADI5G20190	76.9335	77.038
Os04g0596300	BRADI5G20197	72.5926	75.1918
Os04g0596400	BRADI1G72250	91.1392	91.1392
Os04g0596400	BRADI5G20210	89.8734	89.8734
Os04g0596500	BRADI5G20240	75.4573	72.7941
Os04g0597000	BRADI5G20280	84.2491	73.4824
Os04g0597300	BRADI3G52420	54.3478	49.3421
Os04g0597501	BRADI5G20270	65.9878	56.446
Os04g0597501	BRADI5G20300	67.8208	57.2165
Os04g0597600	BRADI5G20310	79.8246	78.7197
Os04g0597800	BRADI5G20310	74.8735	76.8166
Os04g0597900	BRADI5G20315	23.4615	7.73131
Os04g0598000	BRADI5G20320	83.1933	81.8182
Os04g0598200	BRADI5G20330	93.9759	93.9759
Os04g0598300	BRADI5G20340	83.8046	82.1159
Os04g0598600	BRADI5G20350	53.6232	49.8077
Os04g0598800	BRADI5G20350	35.2055	49.4231
Os04g0599000	BRADI5G20380	76.4045	73.8128
Os04g0599300	BRADI5G20397	79.0948	78.9247
Os04g0599400	BRADI5G20410	80.0595	75.9887
Os04g0599650	BRADI2G33240	28.3333	54.6289
Os04g0599650	BRADI5G20420	69.3651	63.3563
Os04g0599700	BRADI5G20490	84.4282	84.6341
Os04g0599900	BRADI5G20510	80.9764	80.8403
Os04g0600100	BRADI5G20530	90.7692	47.012
Os04g0600200	BRADI5G20540	82.5301	82.2823
Os04g0600300	BRADI5G20547	77.3134	79.9383
Os04g0600300	BRADI5G20557	77.3134	78.4848
Os04g0600400	BRADI5G20570	79.288	78.2748
Os04g0600500	BRADI5G20580	53.0516	31.3889
Os04g0600800	BRADI5G20597	95.5128	95.5128
Os04g0600900	BRADI5G20607	79.1667	77.3537
Os04g0601400	BRADI5G20620	85.4651	84.4828
Os04g0601500	BRADI5G20630	58.5859	68.2353
Os04g0601700	BRADI2G17810	97.2727	97.2727
Os04g0601700	BRADI5G20650	95.4545	95.4545
Os04g0601800	BRADI5G20660	100	42.7907
Os04g0602000	BRADI5G20640	18.4685	19.68
Os04g0602100	BRADI5G20670	76.4873	73.7705
Os04g0602200	BRADI5G20690	81.1989	56.654
Os04g0602300	BRADI5G20847	71.9212	53.0909
Os04g0602400	BRADI5G20840	72.9323	71.3235
Os04g0602400	BRADI5G20870	66.416	76.1494
Os04g0602500	BRADI5G20827	65.2361	77.7494
Os04g0602600	BRADI5G20810	77.7363	80.2311
Os04g0602700	BRADI5G20800	80.7471	80.5158
Os04g0602800	BRADI5G20787	73.4848	73.5645
Os04g0603000	BRADI5G20770	78.4661	81.0976
Os04g0603200	BRADI5G20760	58.6626	49.8708
Os04g0603400	BRADI5G20755	75	73.4043
Os04g0603800	BRADI2G31805	56.9106	51.0949
Os04g0604000	BRADI5G20750	82.7696	83.121
Os04g0604300	BRADI5G20742	68.5714	68.8172
Os04g0604800	BRADI5G20734	73.8095	73.5593
Os04g0604900	BRADI5G20718	59.8131	60.7595
Os04g0604900	BRADI5G20726	56.3863	48.6559
Os04g0605100	BRADI5G20700	80.5825	80.0643
Os04g0605200	BRADI5G20857	77.2973	77.7174
Os04g0605300	BRADI5G20880	82.6705	79.726
Os04g0605500	BRADI5G20890	86.1213	86.5989
Os04g0605900	BRADI1G04950	92.6229	92.6229
Os04g0605900	BRADI5G20900	93.0328	93.0328
Os04g0606000	BRADI3G22950	52.1459	52.7115
Os04g0606200	BRADI5G20910	74.6479	75.7143
Os04g0606400	BRADI5G20920	87.4126	88.0282
Os04g0606500	BRADI5G20940	81.3278	81.1594
Os04g0606700	BRADI5G20950	60	63.354
Os04g0606800	BRADI4G02260	76.6187	75.265
Os04g0606900	BRADI5G20960	84.1837	81.2808
Os04g0607000	BRADI5G20970	83.5616	82.8054
Os04g0607100	BRADI5G20980	72.5962	40.1596
Os04g0607150	BRADI5G20990	49.0411	54.0785
Os04g0607583	BRADI5G21017	57.732	31.2849
Os04g0607600	BRADI5G21030	67.2	62.3377
Os04g0608100	BRADI5G21040	86.9767	85.3881
Os04g0608300	BRADI5G21060	75.5682	73.0769
Os04g0608400	BRADI5G21070	75.5682	77.9601
Os04g0608500	BRADI5G21080	88.961	26.8627
Os04g0609100	BRADI3G18110	1.07914	4.95868
Os04g0609100	BRADI5G21090	32.7338	21.3866
Os04g0609200	BRADI5G21097	86.2745	18.0328
Os04g0609300	BRADI5G21130	66.9528	66.8094
Os04g0609500	BRADI5G21130	72.6477	71.0921
Os04g0609600	BRADI5G21140	91.2773	92.7215
Os04g0609700	BRADI5G21150	90.2676	57.3859
Os04g0609900	BRADI5G21160	56.1129	46.8996
Os04g0610200	BRADI5G21230	58.4466	56.1567
Os04g0610400	BRADI5G21250	74.7748	76.8519
Os04g0610500	BRADI5G21260	77.6471	76.5217
Os04g0610600	BRADI5G21280	51.8248	44.795
Os04g0610700	BRADI5G21300	83.8524	84.241
Os04g0610800	BRADI5G21310	93.2258	73.913
Os04g0610900	BRADI5G21330	75.964	77.5591
Os04g0611200	BRADI5G21350	68.8787	70
Os04g0611300	BRADI5G21360	77.3109	77.9661
Os04g0611400	BRADI5G21370	77.3734	76.6458
Os04g0611500	BRADI5G21380	90.4851	55.5556
Os04g0612500	BRADI5G21530	59.5506	32.3171
Os04g0612600	BRADI2G31740	23.3449	65.6863
Os04g0612600	BRADI5G21540	93.3798	93.3798
Os04g0612700	BRADI5G21550	74.934	76.3441
Os04g0612800	BRADI5G21560	89.0166	89.9355
Os04g0612900	BRADI1G69860	71.028	65.5172
Os04g0612900	BRADI5G21570	82.243	68.2171
Os04g0613000	BRADI5G21580	81.8681	82.7778
Os04g0613200	BRADI5G21587	71.6	73.8144
Os04g0613300	BRADI5G21600	72.9537	70.6897
Os04g0613400	BRADI1G69850	73.3129	73.9938
Os04g0613400	BRADI5G21620	77.9141	79.375
Os04g0613500	BRADI5G21630	90	45.5696
Os04g0613600	BRADI5G21630	89.441	91.1392
Os04g0613700	BRADI5G21650	93.6073	41.5821
Os04g0613800	BRADI5G21660	58.1218	26.9729
Os04g0613900	BRADI5G21677	91.6561	91.5404
Os04g0614000	BRADI5G21687	92.9766	92.9766
Os04g0614100	BRADI5G21700	76.9663	57.0833
Os04g0614500	BRADI5G21710	79.6781	76.8932
Os04g0614650	BRADI5G21740	73.7769	62.694
Os04g0615000	BRADI5G21750	87.457	79.6557
Os04g0615100	BRADI5G21757	85.5535	86.0377
Os04g0615500	BRADI5G21780	81.3679	80.4196
Os04g0615700	BRADI5G21800	67.6015	68.0623
Os04g0615800	BRADI5G21800	57.935	29.5034
Os04g0615900	BRADI5G21820	73.0994	51.8672
Os04g0616000	BRADI5G21840	84.9359	80.303
Os04g0616100	BRADI5G21850	68.6916	60.4938
Os04g0616200	BRADI5G21857	81.7073	26.1975
Os04g0616400	BRADI5G21870	70.4268	47.0948
Os04g0616500	BRADI5G21870	73.2422	76.4526
Os04g0616600	BRADI5G21870	78.6517	21.4067
Os04g0616700	BRADI5G21870	52.2505	54.4342
Os04g0616900	BRADI1G04450	11.1111	25.1429
Os04g0617050	BRADI5G21880	62.5899	65.9091
Os04g0617600	BRADI5G21890	80.5319	81.9264
Os04g0617700	BRADI5G21895	68.8525	19.2661
Os04g0617800	BRADI5G21900	83.2714	82.963
Os04g0618050	BRADI5G21920	79.3388	73.4694
Os04g0618200	BRADI5G21930	89.2583	89.7172
Os04g0618500	BRADI5G21937	86.9128	88.3959
Os04g0618600	BRADI5G21950	87.8453	80.303
Os04g0618700	BRADI5G21960	68.47	66.2306
Os04g0618950	BRADI5G21980	48.6726	47.2779
Os04g0619300	BRADI5G22000	84.0336	83.8574
Os04g0619400	BRADI5G22007	78.2258	80.6094
Os04g0619500	BRADI4G02970	81.4241	81.1728
Os04g0619600	BRADI5G22040	86.3744	86.5796
Os04g0619700	BRADI5G22050	76.9366	78.1753
Os04g0619800	BRADI5G22060	69.2308	68.75
Os04g0619900	BRADI5G22070	25.641	33.8346
Os04g0620000	BRADI5G22077	91.5181	91.4058
Os04g0620200	BRADI5G22090	80.2632	80.566
Os04g0620400	BRADI5G22100	82.2995	67.8304
Os04g0620600	BRADI5G22110	53.2609	51.5789
Os04g0620700	BRADI5G22117	54.7383	52.2267
Os04g0622000	BRADI5G22200	41.8605	29.4479
Os04g0622800	BRADI5G22200	71.3826	45.3988
Os04g0623100	BRADI5G22200	68.6404	64.0082
Os04g0623300	BRADI5G22220	94.8347	95.0311
Os04g0623400	BRADI5G22230	54.6099	52.7397
Os04g0623500	BRADI5G22250	90.4632	89.008
Os04g0623700	BRADI5G22280	77.2727	78.4615
Os04g0623800	BRADI5G22290	93.1373	92.4574
Os04g0624000	BRADI0098S00200	94.1176	93.3333
Os04g0624400	BRADI5G22300	56.338	21.3523
Os04g0624450	BRADI5G22300	60.9137	21.3523
Os04g0624500	BRADI5G22300	58.7719	59.6085
Os04g0624600	BRADI5G22310	80.9211	76.5759
Os04g0624701	BRADI5G22320	63.5037	67.9688
Os04g0624800	BRADI3G52270	67.2872	64.0506
Os04g0624900	BRADI3G52277	88.6076	78.6517
Os04g0625000	BRADI5G22330	82.1839	83.1395
Os04g0625100	BRADI5G22350	49.7608	22.576
Os04g0625300	BRADI3G46440	72.2222	9.66354
Os04g0625350	BRADI3G46440	70.5357	6.18153
Os04g0625400	BRADI1G77537	47.8788	43.5262
Os04g0625600	BRADI5G22400	76.1538	80.7065
Os04g0625800	BRADI5G22410	86.3529	77.2632
Os04g0625900	BRADI5G22420	57.5221	58.8235
Os04g0626000	BRADI5G22430	46.8599	47.4328
Os04g0626100	BRADI5G22430	60.3865	30.5623
Os04g0626400	BRADI5G22510	81.5789	70.8122
Os04g0626600	BRADI1G19590	19.2171	18.4932
Os04g0626700	BRADI1G19590	26.4249	17.4658
Os04g0626900	BRADI5G22560	92.1329	92.1329
Os04g0627000	BRADI5G22570	84.6416	63.0241
Os04g0627200	BRADI5G22580	91.5179	91.5179
Os04g0627300	BRADI5G22590	60.6557	58.1152
Os04g0627900	BRADI5G22610	28.2787	53.9062
Os04g0628000	BRADI5G22630	77.37	76.2048
Os04g0628100	BRADI1G32460	96.6837	99.4751
Os04g0628200	BRADI5G22640	78.5331	78.6738
Os04g0628300	BRADI5G22660	61.7117	63.1336
Os04g0628400	BRADI5G22670	74.7226	73.8124
Os04g0628600	BRADI5G22700	83.2093	83.0033
Os04g0628900	BRADI5G22707	55.6818	57.4219
Os04g0629000	BRADI5G22720	78.2609	81.25
Os04g0629100	BRADI5G22730	71.6475	79.0698
Os04g0629300	BRADI5G22745	60.3235	62.5247
Os04g0629500	BRADI5G22770	78.9474	78.9474
Os04g0629700	BRADI5G22780	80.7882	83.2487
Os04g0630000	BRADI5G22790	81.7556	57.4365
Os04g0630600	BRADI5G22830	61.6246	64.8968
Os04g0630800	BRADI5G22830	74.1279	75.2212
Os04g0630900	BRADI5G22830	53.3333	40.118
Os04g0631000	BRADI5G22830	70.2381	69.6165
Os04g0631100	BRADI5G22900	78.8835	62.2605
Os04g0631600	BRADI5G22920	65.2174	61.1588
Os04g0631800	BRADI2G51917	39.1198	35.4374
Os04g0632500	BRADI5G23027	38.4146	38.8889
Os04g0632500	BRADI5G23040	25	29.5389
Os04g0632500	BRADI5G23050	35.8537	36.796
Os04g0632500	BRADI5G23060	38.1707	38.3109
Os04g0634000	BRADI5G23290	45.079	43.1898
Os04g0634400	BRADI5G23110	63.6364	59.8795
Os04g0634700	BRADI5G23130	86.3727	86.5462
Os04g0635100	BRADI5G23150	91.8605	85.8696
Os04g0635100	BRADI5G23166	87.2093	85.2273
Os04g0635100	BRADI5G23174	90.6977	87.6404
Os04g0635100	BRADI5G23182	81.3953	84.3373
Os04g0635500	BRADI5G23150	88.5057	83.6957
Os04g0635500	BRADI5G23166	83.908	82.9545
Os04g0635500	BRADI5G23174	87.3563	85.3933
Os04g0635500	BRADI5G23182	78.1609	81.9277
Os04g0635700	BRADI5G23190	62.5767	65.8064
Os04g0635800	BRADI5G23210	90.9091	92.7835
Os04g0635900	BRADI5G23230	89.7872	86.8313
Os04g0636000	BRADI5G23240	34.728	68.2192
Os04g0636100	BRADI5G23250	89.0288	87.6106
Os04g0636200	BRADI5G23260	62.3318	55.1587
Os04g0636300	BRADI5G23270	70.1571	30.5239
Os04g0636400	BRADI5G23280	77.0492	75.5627
Os04g0636500	BRADI5G23307	63.6646	60.8309
Os04g0636600	BRADI5G23320	60.4336	36.4975
Os04g0636700	BRADI4G06380	75.947	75.8034
Os04g0636900	BRADI5G23330	82.3301	83.1373
Os04g0637000	BRADI5G23340	63.9799	65.4639
Os04g0637300	BRADI5G23357	57.1429	58.4615
Os04g0637400	BRADI5G23367	91.0714	49.4665
Os04g0637500	BRADI5G23380	61.5776	60.199
Os04g0638100	BRADI5G23390	53.8288	59.0123
Os04g0638100	BRADI5G23400	63.0631	62.5
Os04g0638401	BRADI5G23390	41.7178	33.5802
Os04g0638401	BRADI5G23400	53.3742	38.8393
Os04g0638800	BRADI5G23420	59.1362	52.819
Os04g0639200	BRADI5G23430	68.5567	68.9119
Os04g0639300	BRADI5G23437	90.7514	48.1595
Os04g0640300	BRADI2G09220	35.9621	41.7582
Os04g0640300	BRADI2G09270	32.8076	30.6785
Os04g0640300	BRADI2G39300	29.3375	29.1536
Os04g0640500	BRADI5G23450	86.25	88.2102
Os04g0640600	BRADI5G23460	58.2011	37.037
Os04g0640700	BRADI5G23470	86.5359	85.7513
Os04g0640800	BRADI5G23500	77.0718	73.6148
Os04g0640900	BRADI5G23510	74.0973	71.9512
Os04g0641000	BRADI2G05777	82.0288	84.6661
Os04g0641000	BRADI4G15740	81.7891	84.4188
Os04g0641000	BRADI5G23540	80.9904	82.0388
Os04g0641200	BRADI5G23550	51.3903	63.486
Os04g0641300	BRADI5G23560	61.1738	64.8325
Os04g0641400	BRADI5G23570	72.4739	85.2459
Os04g0641700	BRADI5G23580	80.7692	82.3529
Os04g0642000	BRADI5G23600	92.8105	44.8657
Os04g0642100	BRADI5G23610	80.6691	78.6232
Os04g0643000	BRADI5G23650	83.1737	54.6763
Os04g0643100	BRADI5G23660	90.7063	90.3704
Os04g0643200	BRADI5G23667	85.0187	83.7638
Os04g0643300	BRADI5G23680	83.8235	84.0295
Os04g0643500	BRADI5G23690	72.0859	72.0859
Os04g0643600	BRADI5G23700	91.2698	32.0334
Os04g0643700	BRADI5G23710	84.3891	84.5805
Os04g0643800	BRADI5G23715	40	32.1678
Os04g0644000	BRADI5G23730	68.1319	68.2569
Os04g0644100	BRADI5G23740	36.1702	25.1852
Os04g0644200	BRADI5G23750	61.7916	76.298
Os04g0644300	BRADI5G23760	60.5714	18.3709
Os04g0644400	BRADI5G23770	50.5494	37.247
Os04g0644600	BRADI5G23790	75.7653	75.7653
Os04g0644700	BRADI5G23800	80.8081	81.9113
Os04g0644800	BRADI5G23807	86.9159	11.5099
Os04g0645100	BRADI5G23890	80.6395	81.1111
Os04g0645500	BRADI5G23900	63.3064	64.6091
Os04g0645600	BRADI5G23910	87.1212	86.9018
Os04g0646000	BRADI2G55450	40.1163	21.0046
Os04g0646050	BRADI2G55450	69.1358	17.0472
Os04g0647300	BRADI5G23920	68.1895	71.5808
Os04g0647800	BRADI5G23940	90.7372	90.3955
Os04g0648500	BRADI5G23970	77.0221	76.1818
Os04g0648700	BRADI5G23976	35.8462	55.4762
Os04g0648800	BRADI5G24120	76.012	76.702
Os04g0648900	BRADI5G24110	76.3949	71.4859
Os04g0649100	BRADI5G24100	82.6087	81.5451
Os04g0649200	BRADI5G24090	69.7397	70.1965
Os04g0649400	BRADI5G24080	67.7966	67.7966
Os04g0649500	BRADI5G24070	52.7273	49.1525
Os04g0649700	BRADI5G24060	79.8592	79.8592
Os04g0649900	BRADI5G24040	79.8742	80.3797
Os04g0650200	BRADI1G05640	45.6338	42.4084
Os04g0650200	BRADI1G44590	34.3662	45.6929
Os04g0650200	BRADI1G54140	37.7465	45.5782
Os04g0650200	BRADI1G57440	32.9577	43.4944
Os04g0650200	BRADI1G58960	44.7887	39.75
Os04g0650200	BRADI3G35300	43.9437	40.3101
Os04g0650200	BRADI3G56680	49.5775	45.5959
Os04g0650200	BRADI4G10440	36.0563	45.8781
Os04g0650200	BRADI4G10460	49.5775	45.8333
Os04g0650200	BRADI5G24000	44.7887	44.4134
Os04g0650366	BRADI5G24290	50.6637	53.38
Os04g0650500	BRADI5G24257	77.1331	80.1418
Os04g0650600	BRADI5G24250	74.73	74.73
Os04g0650700	BRADI5G24227	85.5856	85.0746
Os04g0650800	BRADI1G07400	88.7439	88.0259
Os04g0650800	BRADI5G24220	88.7439	88.3117
Os04g0650900	BRADI5G24207	93.75	14.4753
Os04g0651000	BRADI5G24200	79.6238	78.6378
Os04g0651500	BRADI3G46290	4.55764	3.31384
Os04g0651600	BRADI5G24490	37.8571	10.9959
Os04g0652400	BRADI5G24170	88.351	89.2966
Os04g0652500	BRADI5G24160	75.0487	74.9027
Os04g0652600	BRADI3G16570	19.708	22.1311
Os04g0652600	BRADI5G09064	19.3431	16.0606
Os04g0652600	BRADI5G09076	17.7007	24.6193
Os04g0652700	BRADI5G24140	69.3103	70.7747
Os04g0652700	BRADI5G24430	81.3793	81.9444
Os04g0652900	BRADI5G24420	78.6885	77.4194
Os04g0653000	BRADI5G24410	67.5926	74.4898
Os04g0653100	BRADI5G24397	53.0945	77.9904
Os04g0653200	BRADI5G24387	90.8873	90.8873
Os04g0653300	BRADI5G24380	55.0296	49.7326
Os04g0653400	BRADI5G24370	90.7914	91.185
Os04g0653600	BRADI5G24360	38.1818	36.2764
Os04g0654550	BRADI1G76540	56.7164	5.03979
Os04g0654600	BRADI5G24450	84.1432	85.4545
Os04g0654700	BRADI5G24470	88.3333	88.3333
Os04g0654800	BRADI1G35310	57.8475	60.4215
Os04g0654800	BRADI5G24480	60.7623	64.6778
Os04g0655000	BRADI1G35310	63.5583	60.6557
Os04g0655000	BRADI5G24480	67.2393	65.3938
Os04g0655300	BRADI5G24760	75.9124	67.5325
Os04g0655400	BRADI3G07617	76.1905	34.9515
Os04g0655400	BRADI5G24750	39.6825	20.6612
Os04g0655600	BRADI5G24730	63.9515	61.5
Os04g0655700	BRADI5G24700	37.9085	40.8451
Os04g0655700	BRADI5G24710	33.9869	32.0988
Os04g0655700	BRADI5G24720	38.5621	41.2587
Os04g0656100	BRADI5G24690	93.1651	93.1651
Os04g0656500	BRADI5G24670	74.5192	73.8095
Os04g0656800	BRADI5G24650	86.1446	83.6257
Os04g0657500	BRADI5G24630	74.6753	75.6579
Os04g0657600	BRADI2G42000	46.2338	47.0899
Os04g0657900	BRADI5G24620	71.6418	69.5652
Os04g0658000	BRADI5G24610	87.5	89.3175
Os04g0658100	BRADI5G24600	73.1308	73.4742
Os04g0658300	BRADI5G24590	84.8073	85.5835
Os04g0658400	BRADI2G42170	48.75	35.5083
Os04g0658600	BRADI5G24580	74.1818	72.3404
Os04g0658700	BRADI5G24570	84.0964	82.8979
Os04g0659000	BRADI5G24560	44.4444	33.5329
Os04g0659100	BRADI5G24550	92.0561	91.6279
Os04g0659150	BRADI5G24536	51.9337	58.0247
Os04g0659150	BRADI5G24542	4.41989	1.40351
Os04g0659400	BRADI4G33810	74.75	74.9373
Os04g0659500	BRADI5G24530	92.9078	92.2535
Os04g0659800	BRADI5G24800	64.3253	73.2632
Os04g0659800	BRADI5G24810	63.2163	71.1019
Os04g0659900	BRADI2G43260	43.254	28.9125
Os04g0659900	BRADI4G32400	41.6667	27.8515
Os04g0659900	BRADI5G24820	62.3016	41.5344
Os04g0660100	BRADI5G24830	55.9406	54.8544
Os04g0660200	BRADI5G24836	81.8731	86.0317
Os04g0660400	BRADI5G24850	88.1844	87.931
Os04g0660500	BRADI5G24870	86.367	87.1375
Os04g0661100	BRADI5G24880	58.7097	62.3288
Os04g0661200	BRADI5G24890	84.2697	82.5991
Os04g0661300	BRADI5G24900	77.7457	76.8571
Os04g0661600	BRADI5G24930	82.9268	51.2048
Os04g0661700	BRADI5G24937	59.5992	62.5692
Os04g0661800	BRADI5G24950	91.4773	91.4773
Os04g0661900	BRADI5G24960	92.9412	50.9677
Os04g0662100	BRADI5G24980	29.2308	20.8791
Os04g0662200	BRADI5G24990	83.9161	81.0811
Os04g0662400	BRADI5G25010	54.2484	53.8961
Os04g0662400	BRADI5G25020	58.8235	62.5
Os04g0662600	BRADI5G25050	51.2315	55.7641
Os04g0662700	BRADI5G25070	79.7222	59.7917
Os04g0662800	BRADI5G25080	82.3315	82.6325
Os04g0662900	BRADI1G54400	83.9286	83.5556
Os04g0662900	BRADI2G02687	83.4821	83.4821
Os04g0663100	BRADI5G25090	66.6293	70
Os04g0663200	BRADI5G25100	55.7252	48.2379
Os04g0663300	BRADI1G36290	100	100
Os04g0663500	BRADI1G36277	75.9358	81.6092
Os04g0663700	BRADI5G25130	77.4254	76.8519
Os04g0664400	BRADI5G25157	81.9565	78.9529
Os04g0664600	BRADI5G25170	67.9287	67.6275
Os04g0664900	BRADI4G07847	58.2133	35.1916
Os04g0665000	BRADI5G25277	58.1633	66.2791
Os04g0665400	BRADI5G25300	85.5721	84.9383
Os04g0665500	BRADI5G25310	71.5762	71.5762
Os04g0665600	BRADI5G25320	50.9434	52.1739
Os04g0665666	BRADI5G25330	34.1317	28.7879
Os04g0665700	BRADI5G25340	73.7864	76.5101
Os04g0665800	BRADI5G25350	76.412	77.1812
Os04g0665900	BRADI5G25360	33.9744	33.125
Os04g0666900	BRADI5G25390	90.0166	85.1969
Os04g0667000	BRADI5G25400	84.0764	44.5946
Os04g0667200	BRADI5G25407	80.3681	80.8642
Os04g0667400	BRADI5G25417	66.3664	69.279
Os04g0667500	BRADI5G25427	52.1739	19.8347
Os04g0667600	BRADI5G25440	49.1379	40.4255
Os04g0667700	BRADI5G25450	72.3077	28.2565
Os04g0667800	BRADI5G25460	98.6487	98.6487
Os04g0667900	BRADI5G25467	64.4928	66.9173
Os04g0668600	BRADI5G25490	83.5714	87.0968
Os04g0668700	BRADI5G25500	82.6446	80.1282
Os04g0668800	BRADI5G25506	78.9474	76.7442
Os04g0668900	BRADI5G25540	75.8929	69.2935
Os04g0669100	BRADI5G25547	79.1667	71.6981
Os04g0669200	BRADI5G25570	61.0526	62.0321
Os04g0669300	BRADI5G25580	87.0849	86.1314
Os04g0669475	BRADI5G25585	51.9651	51.2931
Os04g0669500	BRADI5G25590	86.0902	87.0722
Os04g0669600	BRADI5G25600	74.4681	70.8502
Os04g0669800	BRADI5G25610	81.3953	82.1596
Os04g0669900	BRADI5G25610	82.4228	81.4554
Os04g0670000	BRADI5G25620	81.407	81.8182
Os04g0670200	BRADI5G25637	79.4715	83.1915
Os04g0670400	BRADI5G25650	61.0169	37.4026
Os04g0670600	BRADI5G25660	83.6283	82.1739
Os04g0670700	BRADI5G25667	75	24.7619
Os04g0670800	BRADI5G25710	83.0065	83.3698
Os04g0670900	BRADI5G25700	49.4872	46.9586
Os04g0671100	BRADI5G25720	89.781	42.5606
Os04g0671200	BRADI5G25730	85.6263	84.9287
Os04g0671300	BRADI5G25740	92.4797	92.4797
Os04g0671700	BRADI5G25750	90.9561	90.7216
Os04g0671800	BRADI5G25760	69.6203	70.4125
Os04g0671900	BRADI5G25767	91.9315	90.4934
Os04g0672100	BRADI5G25790	76.3834	73.1315
Os04g0672200	BRADI1G63360	61.5224	69.4118
