Gene stable ID	Solanum lycopersicum gene stable ID	%id. target Solanum lycopersicum gene identical to query gene	%id. query gene identical to target Solanum lycopersicum gene
Os06g0652400	Solyc07g006070.1	71.6463	75.0799
Os06g0653000	Solyc03g117800.2	61.882	60.5304
Os06g0653000	Solyc07g006300.2	61.563	61.2698
Os06g0653000	Solyc12g010580.1	30.1435	71.3208
Os06g0653100	Solyc07g006280.2	60.223	60.9023
Os06g0653100	Solyc12g010570.1	56.5056	56.2963
Os06g0653200	Solyc07g006310.1	10.3627	33.3333
Os06g0653800	Solyc03g059100.1	74.9271	78.8344
Os06g0654000	Solyc08g069050.2	32.4153	39.3822
Os06g0654000	Solyc12g096430.1	27.0127	40.9968
Os06g0654300	Solyc08g068960.2	85.8268	10.7073
Os06g0654400	Solyc07g006600.1	33.1522	32.973
Os06g0654400	Solyc08g006520.1	35.8696	37.0787
Os06g0654400	Solyc12g096480.1	30.9783	37.5
Os06g0654400	Solyc12g096490.1	32.0652	35.9756
Os06g0654600	Solyc07g006610.2	42	43.5233
Os06g0654900	Solyc08g006530.2	59.2593	13.7536
Os06g0654900	Solyc12g096500.1	61.7284	13.9665
Os06g0655100	Solyc03g123830.2	66.9826	67.6236
Os06g0656000	Solyc03g123820.1	39.899	43.8889
Os06g0656500	Solyc03g117870.2	63.5063	65.1376
Os06g0656500	Solyc06g068650.2	64.2218	66.1142
Os06g0656500	Solyc07g008360.1	62.0751	61.0915
Os06g0656500	Solyc12g042460.1	58.8551	60.0365
Os06g0656800	Solyc08g006300.2	26.7658	27.1698
Os06g0656800	Solyc08g006810.1	27.1375	20.1657
Os06g0657500	Solyc07g018290.2	42.6439	42.735
Os06g0658900	Solyc07g017770.2	58.9109	59.204
Os06g0659100	Solyc01g090730.2	23.2394	33.1104
Os06g0659100	Solyc10g018780.1	23.2394	33.7884
Os06g0659200	Solyc03g033520.2	59.8802	15.9236
Os06g0659300	Solyc02g021420.2	64.1732	67.0092
Os06g0659400	Solyc07g006920.2	55.0756	47.9323
Os06g0659500	Solyc11g069860.1	67.5325	36.3636
Os06g0660200	Solyc07g006900.1	63.4921	63.3914
Os06g0660400	Solyc02g081560.1	32.6087	45.4545
Os06g0660400	Solyc07g008430.1	35.8696	49.2537
Os06g0660700	Solyc10g081160.1	65.2482	69.962
Os06g0660800	Solyc02g078780.2	54.6012	12.0596
Os06g0660800	Solyc07g054500.2	53.9877	11.1252
Os06g0660800	Solyc12g010740.1	53.9877	11.2965
Os06g0661600	Solyc01g109070.2	66.6667	66.6667
Os06g0661700	Solyc02g014450.1	32.7517	33.6088
Os06g0661700	Solyc07g008840.2	42.2819	38.3212
Os06g0661800	Solyc08g074270.2	62.7586	63.0849
Os06g0661900	Solyc07g008940.2	64.1361	62.341
Os06g0662000	Solyc06g063330.2	91.2903	90.8507
Os06g0662000	Solyc12g055800.1	91.9355	91.4928
Os06g0662200	Solyc08g006110.2	33.2203	27.9202
Os06g0663000	Solyc03g124050.2	40.3061	33.2865
Os06g0663000	Solyc05g047570.2	41.1565	36.1734
Os06g0663000	Solyc07g017230.2	37.585	34.4237
Os06g0663000	Solyc08g069170.1	42.517	38.4615
Os06g0663100	Solyc07g017250.2	2.53807	2.55102
Os06g0663100	Solyc07g017260.2	51.7766	43.9655
Os06g0663200	Solyc07g042590.2	53.3049	56.5611
Os06g0663200	Solyc12g009310.1	50.5331	63.2
Os06g0663400	Solyc07g042680.2	68.2243	70.8738
Os06g0663400	Solyc07g042890.2	68.6916	71.3592
Os06g0663400	Solyc12g009340.1	63.785	68.25
Os06g0663400	Solyc12g009350.1	40.4206	66.5385
Os06g0663400	Solyc12g015980.1	39.2523	64.6154
Os06g0663400	Solyc12g016060.1	30.6075	68.2292
Os06g0663400	Solyc12g016100.1	40.4206	66.5385
Os06g0663400	Solyc12g016140.1	35.9813	66.6667
Os06g0663500	Solyc04g045560.2	27.1137	26.5714
Os06g0663500	Solyc05g015510.2	32.9446	24.406
Os06g0663600	Solyc12g096280.1	50.2439	42.7386
Os06g0663800	Solyc08g006540.2	50	41.4449
Os06g0663900	Solyc04g014410.2	35.8559	62.3824
Os06g0663900	Solyc11g010730.1	46.6667	51.3889
Os06g0664100	Solyc02g062970.2	62.1622	17.5841
Os06g0664100	Solyc02g085640.2	63.7838	18.0153
Os06g0664200	Solyc01g106010.2	65.0873	70.7317
Os06g0664300	Solyc02g081970.2	66.876	66.7712
Os06g0664400	Solyc01g098030.2	44.2661	40.8034
Os06g0664800	Solyc12g017370.1	43.5252	34.4729
Os06g0665000	Solyc05g054800.1	62.5698	64
Os06g0665100	Solyc02g081820.2	62.4521	67.0782
Os06g0665100	Solyc02g081830.2	73.9464	75.3906
Os06g0665400	Solyc02g081670.1	41.7249	39.3407
Os06g0665500	Solyc02g068380.2	59.0631	58.8235
Os06g0665800	Solyc02g068490.2	68.0957	68.0957
Os06g0665900	Solyc02g068500.2	44.2529	39.6907
Os06g0666100	Solyc02g068510.1	54.4061	58.9212
Os06g0666600	Solyc10g005510.2	75.9036	75.179
Os06g0667000	Solyc03g019980.1	37.606	37.3596
Os06g0667000	Solyc03g096190.1	37.983	38.6756
Os06g0667000	Solyc03g098400.1	37.3233	38.3721
Os06g0667000	Solyc04g009040.2	37.7003	39.0625
Os06g0667000	Solyc06g076910.1	38.36	39.097
Os06g0667200	Solyc11g005120.1	35.7466	33.1933
Os06g0667500	Solyc10g081310.1	71.4286	50
Os06g0667600	Solyc02g068740.2	61.875	64.2857
Os06g0668200	Solyc07g066600.2	83.7905	83.7905
Os06g0669275	Solyc01g090860.2	58.0524	9.98711
Os06g0669600	Solyc05g006950.2	65.4255	14.7305
Os06g0669700	Solyc06g036300.2	54.6559	44.8505
Os06g0669800	Solyc05g016250.2	63.4361	62.6087
Os06g0669800	Solyc07g043510.2	44.4934	73.1884
Os06g0670000	Solyc07g066480.2	58.6165	59.1912
Os06g0670100	Solyc07g045010.2	22.5182	17.5803
Os06g0670100	Solyc12g006270.1	20.0969	17.1488
Os06g0670300	Solyc07g045000.2	13.6719	19.8864
Os06g0670300	Solyc12g006280.1	18.75	27.5862
Os06g0670400	Solyc02g061800.2	34.7548	55.6314
Os06g0670400	Solyc05g008280.1	5.75693	27.2727
Os06g0670400	Solyc07g066420.2	56.5032	45.1448
Os06g0670400	Solyc09g018480.1	3.19829	17.2414
Os06g0670400	Solyc12g038000.1	22.1748	48.5981
Os06g0670400	Solyc12g038010.1	19.8294	47.2081
Os06g0670400	Solyc12g038020.1	9.16844	25.2941
Os06g0670400	Solyc12g038030.1	12.7932	64.5161
Os06g0670400	Solyc12g038070.1	16.6311	49.3671
Os06g0670400	Solyc12g038110.1	8.10235	62.2951
Os06g0670400	Solyc12g038120.1	16.4179	35.9813
Os06g0670400	Solyc12g038150.1	17.484	49.697
Os06g0670400	Solyc12g049430.1	42.0043	51.5707
Os06g0670400	Solyc12g089200.1	10.8742	68
Os06g0670500	Solyc02g061800.2	34.5745	66.5529
Os06g0670500	Solyc05g008280.1	9.39716	53.5354
Os06g0670500	Solyc07g066420.2	57.4468	55.1959
Os06g0670500	Solyc09g018480.1	7.44681	48.2759
Os06g0670500	Solyc12g038000.1	21.8085	57.4766
Os06g0670500	Solyc12g038010.1	17.7305	50.7614
Os06g0670500	Solyc12g038020.1	12.766	42.3529
Os06g0670500	Solyc12g038030.1	10.9929	66.6667
Os06g0670500	Solyc12g038070.1	13.4752	48.1013
Os06g0670500	Solyc12g038110.1	7.0922	65.5738
Os06g0670500	Solyc12g038120.1	20.7447	54.6729
Os06g0670500	Solyc12g038150.1	15.6028	53.3333
Os06g0670500	Solyc12g049430.1	43.9716	64.9215
Os06g0670500	Solyc12g089200.1	9.21986	69.3333
Os06g0671150	Solyc07g066560.1	38.5714	42.8571
Os06g0671300	Solyc01g008640.2	34.8837	27.3834
Os06g0671300	Solyc01g008650.2	37.2093	28.5714
Os06g0671300	Solyc01g008670.2	37.7261	29.4949
Os06g0671300	Solyc02g062030.1	35.1421	27.0378
Os06g0671300	Solyc02g082070.2	35.6589	27.381
Os06g0671300	Solyc02g092250.2	39.2765	30.2187
Os06g0671300	Solyc04g083140.1	38.2429	29.5409
Os06g0671300	Solyc06g060190.2	35.4005	27.2366
Os06g0671300	Solyc06g066230.2	34.3669	26.3889
Os06g0671300	Solyc06g066240.2	34.6253	26.1209
Os06g0671300	Solyc07g007460.1	33.8501	27.0661
Os06g0671300	Solyc07g052370.2	36.9509	28.373
Os06g0671300	Solyc08g005650.2	35.4005	27.0751
Os06g0671300	Solyc08g074260.2	33.0749	25.3968
Os06g0671300	Solyc08g076250.1	36.9509	28.6573
Os06g0671300	Solyc09g066370.1	35.1421	27.0916
Os06g0671300	Solyc09g066400.1	35.4005	27.2908
Os06g0671300	Solyc10g017510.2	37.9845	28.655
Os06g0671300	Solyc10g084590.2	35.1421	26.7191
Os06g0671300	Solyc10g087010.1	35.4005	26.8627
Os06g0671300	Solyc10g087030.1	35.4005	26.8102
Os06g0671300	Solyc11g007980.1	36.6925	27.9528
Os06g0671700	Solyc02g022830.2	77.2321	24.8207
Os06g0671700	Solyc02g070220.2	0	0
Os06g0671700	Solyc02g070230.1	0	0
Os06g0671800	Solyc02g070210.2	41.0468	31.6348
Os06g0672400	Solyc02g069510.1	39.3502	60.221
Os06g0674800	Solyc10g005600.2	30.1339	14.2255
Os06g0675200	Solyc07g066350.1	37.6214	38.75
Os06g0675200	Solyc10g005610.1	36.4078	40.4313
Os06g0675600	Solyc07g066330.2	49.6711	44.152
Os06g0675700	Solyc02g069670.2	50.1695	52.7943
Os06g0675700	Solyc04g009630.2	43.9548	59.9384
Os06g0676000	Solyc03g116900.2	68.5455	72.2222
Os06g0676600	Solyc07g062620.2	57.0681	56.6234
Os06g0676600	Solyc10g005630.2	59.4241	58.961
Os06g0676700	Solyc02g069670.2	49.3228	51.9619
Os06g0676700	Solyc04g009630.2	43.3409	59.1679
Os06g0677000	Solyc10g078530.1	36.3825	40.2299
Os06g0677000	Solyc10g080690.1	35.9667	40.0463
Os06g0677300	Solyc07g044780.2	52.1739	48.7427
Os06g0677400	Solyc02g022930.2	64.6199	64.2442
Os06g0677500	Solyc04g076430.2	45.0072	44.1761
Os06g0677600	Solyc08g048520.1	44.8276	42.2764
Os06g0677600	Solyc08g048540.1	51.7241	50.8475
Os06g0677700	Solyc02g021760.2	53.7901	53.5559
Os06g0677700	Solyc02g070240.2	54.6647	55.8867
Os06g0677800	Solyc07g043620.2	43.8386	76.5714
Os06g0678200	Solyc08g023470.2	64.4186	66.747
Os06g0678650	Solyc04g076500.2	0	0
Os06g0678650	Solyc04g076510.2	67.3307	10.2798
Os06g0678651	Solyc04g076500.2	1.79211	0.415973
Os06g0678651	Solyc04g076510.2	56.2724	9.54988
Os06g0678700	Solyc04g076500.2	9.00563	3.99334
Os06g0678700	Solyc04g076510.2	0.375235	0.121655
Os06g0678800	Solyc02g080670.2	73.6162	72.8102
Os06g0678800	Solyc07g052230.2	71.4022	72.067
Os06g0678800	Solyc07g052240.2	74.7232	74.5856
Os06g0679100	Solyc03g113740.2	52.2472	16.1458
Os06g0679400	Solyc07g052300.2	26.1745	24.0741
Os06g0679400	Solyc12g005890.1	19.0157	20.9877
Os06g0679500	Solyc07g064670.2	66.3291	64.2157
Os06g0679700	Solyc07g064630.2	30.8989	20.3704
Os06g0679800	Solyc02g080470.2	56.3088	39.7078
Os06g0680500	Solyc05g045650.2	58.9888	59.8632
Os06g0680500	Solyc07g052400.2	54.0449	59.3095
Os06g0680700	Solyc02g080330.2	60.3738	63.5827
Os06g0680900	Solyc12g009660.1	31.6562	44.6746
Os06g0680900	Solyc12g019050.1	35.0105	47.4432
Os06g0681200	Solyc07g064240.2	31.1828	39.9083
Os06g0681300	Solyc02g080230.2	36.076	25.5605
Os06g0681300	Solyc03g031770.2	31.6456	35.2113
Os06g0681300	Solyc10g005340.2	30.3797	34.0426
Os06g0681600	Solyc04g056420.1	43.0267	53.1136
Os06g0681600	Solyc05g046010.2	56.9733	58.7156
Os06g0681600	Solyc05g046020.2	57.5668	59.3272
Os06g0681600	Solyc05g046030.2	56.6766	58.4098
Os06g0681600	Solyc07g047740.2	56.3798	57.4018
Os06g0681600	Solyc07g049240.2	55.7864	56.7976
Os06g0681600	Solyc07g052510.2	58.1602	59.7561
Os06g0681600	Solyc07g052530.2	56.0831	57.4468
Os06g0681600	Solyc07g052540.2	56.0831	57.4468
Os06g0681600	Solyc07g052550.1	55.4896	56.8389
Os06g0681700	Solyc09g061320.2	55.1111	56.8807
Os06g0682700	Solyc10g083200.1	52.0186	49.8512
Os06g0682800	Solyc12g005770.1	25.2747	5.14541
Os06g0682900	Solyc02g079930.2	61.5894	65.035
Os06g0683100	Solyc12g005350.1	45.5041	48.9736
Os06g0683200	Solyc07g063960.2	58.4211	58.7302
Os06g0683300	Solyc07g063880.2	66.5605	41.3043
Os06g0683400	Solyc02g079520.1	49.6	53.913
Os06g0683400	Solyc02g079720.1	43.2	50.4673
Os06g0683400	Solyc03g006710.1	53.6	58.2609
Os06g0683400	Solyc07g053050.1	48.8	52.5862
Os06g0683400	Solyc07g063690.1	50.4	55.7522
Os06g0683400	Solyc10g006660.2	53.6	51.938
Os06g0683400	Solyc10g006700.1	52.8	54.0984
Os06g0683400	Solyc10g006740.2	46.4	39.726
Os06g0683500	Solyc04g076610.1	21.3592	9.38166
Os06g0683700	Solyc07g054750.1	32.0388	38.3721
Os06g0683700	Solyc07g054760.1	36.8932	45.7831
Os06g0683700	Solyc07g054770.1	31.068	35.9551
Os06g0683700	Solyc07g054780.1	37.8641	46.988
Os06g0683700	Solyc07g054790.1	33.9806	38.8889
Os06g0683700	Solyc07g054800.1	36.8932	45.7831
Os06g0683700	Solyc07g063640.1	33.9806	35.3535
Os06g0683950	Solyc02g079200.1	36.394	37.8472
Os06g0685100	Solyc02g080250.1	23.4261	46.7836
Os06g0685100	Solyc07g064200.2	47.2914	52.5203
Os06g0685100	Solyc10g006450.2	50.366	51.2668
Os06g0685300	Solyc09g007860.2	55.9259	55.4128
Os06g0686400	Solyc08g007460.2	36.8	30.4636
Os06g0686400	Solyc08g079250.2	28.8	13.2353
Os06g0686500	Solyc03g083580.2	59.9717	59.7183
Os06g0686600	Solyc04g051470.1	41.9355	49.3671
Os06g0687000	Solyc03g120120.2	20.3018	31.0924
Os06g0687000	Solyc06g066690.2	13.5802	32.0388
Os06g0687000	Solyc07g022860.2	17.6955	23.412
Os06g0687000	Solyc12g043150.1	18.93	27.0588
Os06g0687400	Solyc05g013730.2	84.3137	45.9893
Os06g0687450	Solyc02g067890.2	65.2246	64.2623
Os06g0687500	Solyc02g093120.2	14.6119	16.8421
Os06g0687600	Solyc01g107800.2	43.75	46.8153
Os06g0687600	Solyc02g093090.1	40.1786	43.8312
Os06g0687700	Solyc06g065520.2	90.0662	48.7455
Os06g0687800	Solyc07g064910.2	81.6176	81.4679
Os06g0687800	Solyc10g006110.2	78.3088	78.453
Os06g0687800	Solyc11g012020.1	76.2868	75.8684
Os06g0687800	Solyc12g014460.1	80.5147	80.367
Os06g0687900	Solyc01g020130.2	0	0
Os06g0687900	Solyc11g011850.1	60.8333	14.4269
Os06g0688100	Solyc02g082340.2	40.836	41.1669
Os06g0688200	Solyc07g006390.1	44.5205	51.1811
Os06g0688300	Solyc07g006390.1	30.597	32.2835
Os06g0689600	Solyc03g111540.1	30.8534	20.8889
Os06g0690200	Solyc03g111540.1	29.4545	24
Os06g0690700	Solyc02g092920.2	61.3139	61.3885
Os06g0690900	Solyc10g081880.1	36.4278	39.54
Os06g0691000	Solyc01g107510.2	37.7778	40.6699
Os06g0691200	Solyc03g118780.2	64.1434	65.7143
Os06g0691400	Solyc10g079640.1	52.9412	55.6701
Os06g0691800	Solyc03g123780.2	37.8987	43.5814
Os06g0692100	Solyc03g123780.2	33.5244	37.8641
Os06g0692300	Solyc03g123780.2	33.7361	39.1586
Os06g0692500	Solyc03g123780.2	33.302	38.1877
Os06g0692600	Solyc03g123780.2	30.4878	35.0593
Os06g0693000	Solyc03g111540.1	30.7407	24.5926
Os06g0693100	Solyc04g015630.2	10.9615	11.7769
Os06g0693100	Solyc04g039980.2	0.769231	1.7094
Os06g0693100	Solyc04g039990.2	28.2692	34.7518
Os06g0693200	Solyc07g018140.2	51.2755	53.1746
Os06g0693300	Solyc07g018300.2	19.7674	31.25
Os06g0693300	Solyc10g081830.1	18.1395	27.8571
Os06g0693500	Solyc08g006470.2	47.3684	56.5868
Os06g0693500	Solyc12g096450.1	62.9073	60.4819
Os06g0693600	Solyc08g006470.2	15.1079	6.28743
Os06g0693600	Solyc12g096450.1	35.2518	11.8072
Os06g0693700	Solyc12g096460.1	44.4795	47.1572
Os06g0694000	Solyc07g017750.2	66.6667	76.225
Os06g0694100	Solyc06g009690.1	48.926	46.5909
Os06g0694200	Solyc01g099010.2	37.9947	38.4
Os06g0694200	Solyc01g099020.2	37.7309	37.6316
Os06g0694200	Solyc01g099030.2	40.1055	40.5333
Os06g0694200	Solyc01g099040.2	36.9393	36.8421
Os06g0694200	Solyc01g099050.2	40.8971	41.1141
Os06g0694200	Solyc01g099060.1	43.2718	43.1579
Os06g0694200	Solyc01g099080.2	20.8443	44.8864
Os06g0694200	Solyc12g017460.1	37.7309	38.7534
Os06g0694200	Solyc12g096620.1	36.1478	36.0526
Os06g0694300	Solyc02g084830.2	41.1606	49.3528
Os06g0694500	Solyc05g044630.2	58.9041	55.6034
Os06g0694600	Solyc04g071280.1	37.3967	35.9127
Os06g0694800	Solyc07g017800.2	52.381	52.9412
Os06g0695200	Solyc02g092580.2	49.3631	46.6867
Os06g0695200	Solyc02g094180.2	47.4522	45.8462
Os06g0695200	Solyc03g044100.2	49.0446	46.5257
Os06g0695200	Solyc07g017880.2	50.6369	48.3283
Os06g0695200	Solyc08g069040.2	48.7261	45.5357
Os06g0695300	Solyc02g092580.2	50.3185	47.5904
Os06g0695300	Solyc02g094180.2	48.4076	46.7692
Os06g0695300	Solyc03g044100.2	49.3631	46.8278
Os06g0695300	Solyc07g017880.2	51.5924	49.2401
Os06g0695300	Solyc08g069040.2	48.4076	45.2381
Os06g0695400	Solyc02g092580.2	49.5298	47.5904
Os06g0695400	Solyc02g094180.2	46.0815	45.2308
Os06g0695400	Solyc03g044100.2	48.2759	46.5257
Os06g0695400	Solyc07g017880.2	51.7241	50.152
Os06g0695400	Solyc08g069040.2	46.7085	44.3452
Os06g0695500	Solyc02g092580.2	46.2908	46.988
Os06g0695500	Solyc02g094180.2	45.9941	47.6923
Os06g0695500	Solyc03g044100.2	48.0712	48.9426
Os06g0695500	Solyc07g017880.2	51.3353	52.5836
Os06g0695500	Solyc08g069040.2	45.1039	45.2381
Os06g0695600	Solyc08g006460.2	31.2608	34.0866
Os06g0695600	Solyc12g096420.1	32.2971	33.9383
Os06g0695800	Solyc03g117810.2	50.578	66.5399
Os06g0695800	Solyc06g068600.2	38.4393	71.8919
Os06g0695900	Solyc07g007440.1	39.8496	37.8571
Os06g0696400	Solyc07g006850.1	56.314	48.2456
Os06g0696600	Solyc03g093080.2	59.7222	60.1399
Os06g0696600	Solyc03g093110.2	58.3333	58.5366
Os06g0696600	Solyc03g093120.2	59.0278	59.4406
Os06g0696600	Solyc03g093130.2	59.0278	59.2334
Os06g0696600	Solyc05g046290.2	56.5972	56.5972
Os06g0696600	Solyc07g006860.2	59.0278	59.6491
Os06g0696600	Solyc07g009380.2	60.7639	63.6364
Os06g0697000	Solyc07g006850.1	58.6207	49.7076
Os06g0697200	Solyc03g117440.2	71.0824	73.9496
Os06g0697200	Solyc06g068280.2	71.2439	74.1176
Os06g0697400	Solyc01g081150.2	36.8932	26.3889
Os06g0697400	Solyc03g031690.2	48.5437	45.8716
Os06g0698200	Solyc07g054380.1	32.8125	40.5797
Os06g0698300	Solyc12g096520.1	78.3972	76.7918
Os06g0698600	Solyc08g069100.1	56.8627	56.2687
Os06g0698600	Solyc12g055770.1	37.4057	37.8049
Os06g0698600	Solyc12g096370.1	57.7677	56.8249
Os06g0698674	Solyc02g091210.1	66.2222	66.2222
Os06g0698674	Solyc02g091220.1	66.6667	66.6667
Os06g0698674	Solyc03g034430.1	68	69.2308
Os06g0698674	Solyc03g034440.2	64.2222	69.9758
Os06g0698748	Solyc08g068970.2	18.8596	24.2938
Os06g0698785	Solyc07g008300.1	35.9649	10
Os06g0698785	Solyc07g008310.2	30.7018	8.49515
Os06g0698859	Solyc01g009090.2	55.74	53.877
Os06g0699200	Solyc07g009460.2	57.7428	52.2565
Os06g0699400	Solyc02g084870.2	77.2358	77.027
Os06g0699400	Solyc04g080730.2	83.7398	83.0645
Os06g0699500	Solyc07g008470.2	65.2174	65.2174
Os06g0699600	Solyc07g008540.2	30.4721	32.8704
Os06g0699700	Solyc04g049360.2	65.6627	24.1685
Os06g0699800	Solyc12g017430.1	4.7836	9.90566
Os06g0699800	Solyc12g017440.1	42.8246	62.8763
Os06g0699900	Solyc07g053650.2	68.7014	75.3041
Os06g0699900	Solyc10g008170.2	12.9856	57.9208
Os06g0699900	Solyc10g008180.1	54.162	66.7579
Os06g0700000	Solyc07g008900.2	68.5366	68.7882
Os06g0700300	Solyc07g008930.1	31.6062	30.6533
Os06g0700500	Solyc07g008940.2	61.828	58.5242
Os06g0700700	Solyc07g009130.2	46.5792	38.172
Os06g0701100	Solyc06g062800.2	91.3043	91.5254
Os06g0701100	Solyc07g040750.1	88.1643	88.3777
Os06g0701100	Solyc08g062800.2	94.2029	94.431
Os06g0701100	Solyc12g095990.1	93.9613	94.1889
Os06g0701100	Solyc12g096000.1	91.3043	95.9391
Os06g0701200	Solyc04g058070.2	73.2143	73.0956
Os06g0701300	Solyc08g074280.2	71.8354	47.4895
Os06g0701400	Solyc07g009330.2	74.7899	74.7899
Os06g0701900	Solyc03g124020.1	31.6327	32.9787
Os06g0702100	Solyc05g047450.1	33.9833	34.8571
Os06g0702100	Solyc07g015930.1	23.1198	45.1087
Os06g0702100	Solyc10g018450.1	8.07799	36.7089
Os06g0702100	Solyc10g018460.1	15.8774	37.5
Os06g0702100	Solyc10g018470.1	13.9276	34.7222
Os06g0702500	Solyc07g016170.2	63.8833	64.7959
Os06g0702600	Solyc05g047460.2	56.9122	51.4129
Os06g0702600	Solyc07g016180.2	61.0494	54.4065
Os06g0702700	Solyc08g006070.2	50	55.8824
Os06g0702800	Solyc07g017290.2	32.0548	33.3333
Os06g0702800	Solyc12g017470.1	31.2329	31.8436
Os06g0703500	Solyc04g045560.2	24.6316	33.4286
Os06g0703500	Solyc05g015510.2	35.7895	36.7171
Os06g0704000	Solyc09g005650.1	26.1796	28.0587
Os06g0704000	Solyc09g005660.2	26.9406	24.7552
Os06g0704000	Solyc09g005670.1	25.1142	26.5273
Os06g0704200	Solyc10g086470.1	56.6372	32.1608
Os06g0704300	Solyc12g009390.1	37.9487	34.4988
Os06g0704500	Solyc11g005150.1	47.1883	31.1793
Os06g0704600	Solyc08g069030.2	73.2394	72.5581
Os06g0704700	Solyc08g016080.2	60.9568	66.6105
Os06g0704800	Solyc01g008120.2	38.5685	32.8791
Os06g0704800	Solyc04g008610.2	38.9854	34
Os06g0704900	Solyc09g014320.2	86.4353	86.7089
Os06g0705100	Solyc12g009600.1	40.1674	45.7143
Os06g0705200	Solyc09g015230.1	21.0811	39.6947
Os06g0705200	Solyc09g015240.1	36.6216	35.4712
Os06g0705300	Solyc04g025430.1	41.0982	37.6524
Os06g0705350	Solyc06g076900.2	37.3212	32.8751
Os06g0705350	Solyc10g084540.1	32.5098	15.9949
Os06g0705400	Solyc02g086310.1	37.234	37.234
Os06g0705400	Solyc03g034330.1	35.1064	34.0206
Os06g0705400	Solyc03g034380.1	28.7234	27
Os06g0705400	Solyc03g034390.1	30.8511	30.5263
Os06g0705400	Solyc03g119210.1	38.2979	38.7097
Os06g0705400	Solyc06g069070.1	35.1064	35.1064
Os06g0705600	Solyc02g021240.2	47.532	44.4444
Os06g0705600	Solyc12g042300.1	47.532	44.4444
Os06g0705700	Solyc02g021240.2	49.3849	48.0342
Os06g0705700	Solyc12g042300.1	48.6819	47.3504
Os06g0706100	Solyc02g021240.2	46.6552	46.4957
Os06g0706100	Solyc12g042300.1	46.1407	45.9829
Os06g0706400	Solyc02g021240.2	48.4561	34.8718
Os06g0706400	Solyc12g042300.1	47.2684	34.0171
Os06g0706600	Solyc09g015230.1	34.2857	33.5878
Os06g0706600	Solyc09g015240.1	45.7143	23.0366
Os06g0707000	Solyc03g118930.2	38.2796	38.1974
Os06g0707000	Solyc03g118940.2	34.4086	34.4086
Os06g0707100	Solyc04g007540.1	55.4865	55.8333
Os06g0708000	Solyc04g007710.2	57.7586	65.4297
Os06g0708000	Solyc05g008020.2	56.7241	64.1326
Os06g0708000	Solyc06g068990.2	73.6207	71.0483
Os06g0708000	Solyc12g040680.1	70.3448	70.9565
Os06g0708100	Solyc02g065590.2	34.8235	57.5875
Os06g0708100	Solyc05g010050.2	56.2353	51.5086
Os06g0708200	Solyc06g065620.1	19.7368	9.5339
Os06g0708300	Solyc01g109770.2	70.9845	70.6186
Os06g0708400	Solyc06g051650.2	63.4615	58.6667
Os06g0708500	Solyc06g076970.2	77.7778	84.5411
Os06g0708600	Solyc04g056350.1	72.807	79.0476
Os06g0708700	Solyc08g075450.2	50.8475	55.5556
Os06g0708700	Solyc08g075460.2	49.1525	52.7273
Os06g0708700	Solyc08g075470.2	50.8475	54.9738
Os06g0708700	Solyc12g096160.1	51.0896	54.9479
Os06g0708832	Solyc07g007590.1	57.2238	53.5809
Os06g0708832	Solyc09g011870.1	50.1416	45.3846
Os06g0708900	Solyc08g075420.2	49.0683	11.5836
Os06g0709000	Solyc07g007590.1	48.6979	49.6021
Os06g0709000	Solyc09g011870.1	45.0521	44.359
Os06g0709100	Solyc08g075380.2	51.7333	46.6346
Os06g0710300	Solyc08g075280.2	43.9689	44.3137
Os06g0710500	Solyc08g075230.1	26.8	33.8384
Os06g0710500	Solyc12g096180.1	24	30.4569
Os06g0710800	Solyc10g080330.1	43.2927	55.9055
Os06g0711200	Solyc07g052200.1	15.7895	13.7755
Os06g0711200	Solyc08g067460.1	7.60234	7.30337
Os06g0711200	Solyc10g055640.1	22.2222	12.2581
Os06g0711600	Solyc07g052200.1	32.0588	55.6122
Os06g0711600	Solyc08g067460.1	35.5882	67.9775
Os06g0711600	Solyc10g055640.1	58.8235	64.5161
Os06g0711700	Solyc01g081210.2	32.7231	36.2944
Os06g0711700	Solyc08g005930.1	37.9863	43.0052
Os06g0711700	Solyc08g074660.1	37.7574	41.6667
Os06g0711800	Solyc01g091100.2	32	31.068
Os06g0711800	Solyc01g091110.2	34.5	32.243
Os06g0711800	Solyc06g034370.1	37.5	39.0625
Os06g0711800	Solyc08g007450.1	38.5	38.1188
Os06g0711800	Solyc10g018320.1	32	31.068
Os06g0711800	Solyc10g018330.1	30.5	27.3543
Os06g0711900	Solyc03g118580.2	20.4969	18.6441
Os06g0712200	Solyc03g081220.1	43.1535	35.9862
Os06g0712300	Solyc01g091950.2	51.0791	51.8248
Os06g0712400	Solyc08g080110.2	42.033	46.6463
Os06g0712500	Solyc01g093970.2	65.7718	54.4444
Os06g0712500	Solyc10g017600.2	53.4676	52.4123
Os06g0712600	Solyc01g110140.2	20.3125	37.8641
Os06g0712600	Solyc02g062400.2	32.2917	35.3276
Os06g0712600	Solyc02g084680.2	33.3333	36.3636
Os06g0712600	Solyc04g080970.2	36.7188	37.9032
Os06g0712600	Solyc10g054070.1	19.5312	40.107
Os06g0712700	Solyc02g084630.2	51.7857	51.5556
Os06g0712700	Solyc04g081000.2	50.4464	49.5614
Os06g0712800	Solyc02g084670.2	54.3624	27.5198
