Gene stable ID	Arabidopsis thaliana gene stable ID	%id. target Arabidopsis thaliana gene identical to query gene	%id. query gene identical to target Arabidopsis thaliana gene	Arabidopsis thaliana orthology confidence [0 low, 1 high]
Os05g0574300	AT3G45980	80.2632	81.3333	
Os05g0574300	AT3G46030	78.9474	82.7586	
Os05g0574300	AT3G53650	75	82.6087	
Os05g0574300	AT5G02570	71.0526	81.8182	
Os05g0574300	AT5G22880	76.9737	80.6897	
Os05g0574300	AT5G59910	81.5789	82.6667	
Os05g0574400	AT1G53240	80.8824	80.6452	
Os05g0574400	AT3G15020	79.7059	79.4721	
Os05g0574400	AT3G53910	10.2941	32.4074	
Os05g0574500	AT5G20010	92.3077	92.3077	
Os05g0574500	AT5G20020	92.7602	92.7602	
Os05g0574500	AT5G55190	94.1176	94.1176	
Os05g0574600	AT2G26640	76.3462	77.9961	
Os05g0574700	AT2G25605	61.0092	66.5	
Os05g0574800	AT1G15510	50.6897	50.9238	
Os05g0575000	AT2G25625	47.8873	22.3684	
Os05g0575101	AT2G42005	45.1977	19.3705	
Os05g0575101	AT4G38250	42.9379	17.4312	
Os05g0575101	AT5G65990	42.3729	17.5644	
Os05g0575300	AT1G17220	76.0286	41.423	
Os05g0576300	AT1G66810	33.2362	36.7742	
Os05g0576300	AT1G68200	31.4869	35.0649	
Os05g0576500	AT1G15540	28.9855	18.3486	
Os05g0576500	AT1G52790	28.0193	18.7097	
Os05g0576500	AT1G52800	28.9855	19.1083	
Os05g0576500	AT1G80320	28.5024	18.4375	
Os05g0576700	AT1G48990	43.9306	44.9704	
Os05g0576700	AT3G18570	43.9306	45.7831	
Os05g0576800	AT1G18150	67.0103	66.2139	
Os05g0576800	AT1G73670	65.8076	66.4931	
Os05g0576800	AT2G01450	54.811	65.6379	
Os05g0576800	AT3G18040	67.6976	60.8025	
Os05g0576900	AT1G23080	54.8223	52.3425	
Os05g0576900	AT1G70940	56.5144	52.1875	
Os05g0576900	AT2G01420	55.6684	53.4091	
Os05g0577100	AT3G25640	43.0976	43.686	
Os05g0577100	AT5G23100	43.0976	46.2094	
Os05g0577200	AT1G26120	59.1787	51.4706	
Os05g0577200	AT3G02410	61.3527	60.1896	
Os05g0577200	AT5G15860	60.8696	59.0164	
Os05g0577500	AT1G18530	57.2254	63.0573	
Os05g0577500	AT3G25600	57.2254	61.4907	
Os05g0577700	AT3G01490	78.4777	72.7494	
Os05g0577800	AT3G27930	56.6038	56.4706	
Os05g0577900	AT3G27930	46.2651	45.1765	
Os05g0578000	AT5G62810	30.2583	16.1736	
Os05g0578100	AT1G23710	21.8954	22.7119	
Os05g0578100	AT1G70420	18.9542	21.3235	
Os05g0578100	AT3G27880	20.2614	25.6198	
Os05g0578100	AT5G62770	20.5882	23.5075	
Os05g0578500	AT5G14700	41.9525	43.2065	
Os05g0578600	AT1G10640	65.0641	38.1579	
Os05g0578600	AT1G60590	67.3077	38.8889	
Os05g0578600	AT5G14650	58.9744	42.2989	
Os05g0578900	AT2G18380	24.0143	32.2115	
Os05g0578900	AT3G50870	29.0323	27.4576	
Os05g0578900	AT4G36620	25.0896	33.1754	
Os05g0579000	AT1G19450	71.8563	73.7705	
Os05g0579000	AT1G75220	71.4571	73.5113	
Os05g0579100	AT1G19480	49.7006	43.4555	
Os05g0579100	AT1G75230	50	42.3858	
Os05g0579100	AT3G50880	40.1198	49.0842	
Os05g0579800	AT2G18290	73.6318	77.0833	
Os05g0580000	AT1G27680	62.0424	62.1622	
Os05g0580000	AT2G21590	59.3449	58.891	
Os05g0580000	AT4G39210	58.7669	58.5413	
Os05g0580500	AT5G05490	56.338	6.37959	
Os05g0581300	AT3G47840	39.0691	39.2351	
Os05g0581800	AT1G29350	26.9953	27.6775	
Os05g0581800	AT1G29370	27.1127	27.7978	
Os05g0581900	AT1G29380	31.6726	28.254	
Os05g0582000	AT2G42900	28.6195	30.7971	
Os05g0582100	AT1G29890	72.037	66.6096	
Os05g0582100	AT2G34410	72.5926	72.5926	
Os05g0582100	AT5G46340	71.2963	71.2963	
Os05g0582300	AT1G17050	63.1746	47.7218	
Os05g0582300	AT1G78510	63.1746	49.0148	
Os05g0582500	AT1G15000	44.843	45.045	
Os05g0582600	AT1G15000	44.3459	45.045	
Os05g0582800	AT1G15000	51.3575	51.1261	
Os05g0583000	AT1G29860	29.0801	34.7518	
Os05g0583000	AT2G47260	29.6736	29.6736	
Os05g0583000	AT3G62340	23.4421	28.5199	
Os05g0583000	AT4G18170	28.1899	29.8742	
Os05g0583000	AT5G46350	26.4095	27.3006	
Os05g0583000	AT5G49520	28.7834	24.3108	
Os05g0583100	AT3G42170	47.1459	32.0402	
Os05g0583200	AT3G42170	38.2979	41.3793	
Os05g0583400	AT1G64220	35.2941	38.961	
Os05g0583400	AT5G41685	36.4706	41.3333	
Os05g0583500	AT1G15240	40.0528	44.6078	
Os05g0583600	AT5G19650	47.7612	14.4796	
Os05g0583950	AT4G11690	45.122	32.6855	
Os05g0584200	AT1G01470	52.9801	52.9801	
Os05g0584200	AT2G46140	55.6291	50.6024	
Os05g0585400	AT2G46225	43.0464	39.5137	
Os05g0585500	AT4G23650	68.8192	70.5104	
Os05g0585800	AT1G01450	25.1788	37.4468	
Os05g0585800	AT1G64300	39.7711	38.7727	
Os05g0585800	AT5G41730	39.7711	39.0999	
Os05g0585900	AT4G01100	81.6901	79.235	
Os05g0586200	AT2G46370	60.7573	60.2389	
Os05g0586300	AT3G24140	49.8708	46.6184	
Os05g0586400	AT2G46380	21.5385	21.875	
Os05g0586400	AT3G61670	22.4359	22.1519	
Os05g0586500	AT5G41800	63.2017	67.2566	
Os05g0586600	AT5G24120	41.1268	28.2398	
Os05g0586700	AT5G24130	41.8301	40.5063	
Os05g0586900	AT4G01030	38.9549	42.7083	
Os05g0587000	AT4G23820	60.7143	61.2613	
Os05g0587000	AT5G41870	57.3661	57.2383	
Os05g0587100	AT5G53140	47.2505	55.2381	
Os05g0587200	AT4G20130	44.7514	16.7702	
Os05g0587300	AT1G53300	44.3243	35.1931	
Os05g0587300	AT2G42580	46.8468	37.6266	
Os05g0587300	AT3G14950	38.9189	29.589	
Os05g0587300	AT3G58620	45.4054	36.9501	
Os05g0587400	AT4G27610	47.6471	48.503	
Os05g0587400	AT4G27620	45	47.0769	
Os05g0588100	AT1G47780	18.3099	40.3101	
Os05g0588100	AT1G47786	23.2394	35.4839	
Os05g0588100	AT1G51300	29.5775	30	
Os05g0588100	AT1G52440	19.7183	28	
Os05g0588100	AT1G52460	23.2394	28.6957	
Os05g0588100	AT1G52470	21.831	26.383	
Os05g0588100	AT1G52695	28.5211	35.0649	
Os05g0588100	AT1G52700	50.7042	56.4706	
Os05g0588100	AT3G15650	49.2958	51.0949	
Os05g0588100	AT5G20060	48.5915	54.7619	
Os05g0588200	AT1G12790	57.6613	57.2	
Os05g0588300	AT5G41680	38.4236	21.727	
Os05g0588500	AT3G28007	55.6962	52.5896	
Os05g0588500	AT5G40260	44.7257	44.3515	
Os05g0588500	AT5G62850	49.3671	48.75	
Os05g0588700	AT1G10250	3.14685	35.0649	
Os05g0588850	AT2G18190	36.9928	31.3765	
Os05g0588850	AT2G18193	37.2315	31.5152	
Os05g0588850	AT5G17730	39.3795	35.1064	
Os05g0588850	AT5G17740	36.2768	28.5178	
Os05g0588850	AT5G17750	29.3556	31.3776	
Os05g0588850	AT5G17760	40.8115	33.8614	
Os05g0588900	AT2G18190	49.1329	34.413	
Os05g0588900	AT2G18193	49.711	34.7475	
Os05g0588900	AT5G17730	50	36.8085	
Os05g0588900	AT5G17740	47.9769	31.1445	
Os05g0588900	AT5G17750	42.4855	37.5	
Os05g0588900	AT5G17760	50.8671	34.8515	
Os05g0589000	AT3G02420	59.5442	60.0575	
Os05g0589200	AT3G53920	28.2328	22.9422	
Os05g0589600	AT4G16830	47.5196	51.2676	
Os05g0589600	AT4G17520	44.1253	46.9444	
Os05g0589600	AT5G47210	44.9086	48.1793	
Os05g0589700	AT1G55200	53.6885	38.7574	
Os05g0589700	AT3G13690	59.0164	38.247	
Os05g0590000	AT1G01300	51.9751	51.5464	
Os05g0590000	AT3G61820	50.7276	50.5176	
Os05g0590100	AT5G24240	53.9249	55.0523	
Os05g0590300	AT3G24420	35.4515	38.8278	
Os05g0591400	AT5G28540	34.5538	22.571	
Os05g0591400	AT5G42020	34.0961	22.1397	
Os05g0591450	AT1G22790	33.0935	21.2963	
Os05g0591450	AT1G34010	33.0935	18.6235	
Os05g0591600	AT5G06300	57.5188	70.5069	
Os05g0591900	AT5G62740	87.1528	87.7622	
Os05g0592100	AT1G49970	53.3679	53.23	
Os05g0592300	AT5G15120	39.4161	36.8601	
Os05g0592300	AT5G39890	42.3358	42.029	
Os05g0592400	AT4G05420	83.1193	83.2721	
Os05g0592400	AT4G21100	80.1835	80.3309	
Os05g0592500	AT1G30470	56.7532	53.8841	
Os05g0593000	AT4G29780	56.0284	43.8889	
Os05g0593000	AT5G12010	60.0473	50.5976	
Os05g0593100	AT1G12840	76.3926	76.8	
Os05g0593200	AT1G55160	36.076	26.7606	
Os05g0593200	AT2G19530	28.481	22.2772	
Os05g0593300	AT3G24870	32.0704	12.4279	
Os05g0593300	AT3G24880	31.7997	12.0082	
Os05g0593550	AT3G24870	27.553	7.49869	
Os05g0593550	AT3G24880	27.7457	7.3582	
Os05g0593800	AT1G72710	71.0359	72.2581	
Os05g0593800	AT2G19470	61.7336	67.4365	
Os05g0593800	AT4G08800	44.6089	74.0351	
Os05g0593800	AT4G26100	67.6533	71.1111	
Os05g0593800	AT5G57015	65.1163	70.8046	
Os05g0593900	AT2G25940	54.8523	54.3933	
Os05g0593900	AT4G32940	55.4852	53.2389	
Os05g0594100	AT5G42050	54.5126	43.2665	
Os05g0594200	AT2G38170	57.3951	54.7368	
Os05g0594200	AT3G51860	58.4989	56.6239	
Os05g0594200	AT5G01490	54.3046	54.185	
Os05g0594500	AT3G48200	45.173	45.5882	
Os05g0594700	AT1G11960	68.4073	67.9637	
Os05g0594700	AT1G62320	68.0157	66.9666	
Os05g0594700	AT3G21620	66.0574	66.9312	
Os05g0594700	AT4G04340	69.0601	68.5233	
Os05g0594700	AT4G15430	63.4465	63.8633	
Os05g0594700	AT4G22120	69.0601	68.6122	
Os05g0594800	AT2G26590	60.7843	62	
Os05g0594900	AT1G65700	80.8081	56.7376	
Os05g0595100	AT1G64440	74.2938	75.5747	
Os05g0595100	AT4G10960	76.2712	76.9231	
Os05g0595100	AT4G23920	75.9887	76.8571	
Os05g0595200	AT1G01310	22.8916	31.5353	
Os05g0595200	AT3G09590	19.5783	34.9462	
Os05g0595200	AT5G02730	21.0843	34.1463	
Os05g0595300	AT4G27900	38.6364	45.5939	
Os05g0595300	AT5G53420	39.6104	46.2121	
Os05g0595400	AT4G11010	69.8745	70.1681	
Os05g0595400	AT4G23895	68.6192	35.1178	
Os05g0595400	AT4G23900	69.0377	69.6203	
Os05g0595800	AT4G20270	50	44.5564	
Os05g0596000	AT3G12700	24.6729	28.6334	
Os05g0596200	AT5G11600	48.7805	33.0578	
Os05g0596500	AT2G20030	32.4675	32.0513	
Os05g0596500	AT4G28890	30.9091	27.5463	
Os05g0596600	AT5G15920	58.7793	59.4492	
Os05g0596700	AT5G19830	48.5294	15.0685	
Os05g0597000	AT3G06120	48.4581	54.4554	
Os05g0597100	AT2G27840	19.5286	28.5714	
Os05g0597100	AT3G44750	34.0067	41.2245	
Os05g0597100	AT5G03740	38.3838	38.7755	
Os05g0597100	AT5G22650	38.7205	37.5817	
Os06g0101000	AT2G27980	34.6341	33.1157	
Os06g0101000	AT2G36720	28.878	29.3942	
Os06g0101100	AT1G73320	54.6125	46.8354	
Os06g0101300	AT3G19950	41.4201	36.2694	
Os06g0101600	AT1G20340	60.3896	55.6886	
Os06g0101600	AT1G76100	61.039	45.4106	
Os06g0101800	AT1G01010	17.2702	14.4522	
Os06g0101800	AT1G02210	7.52089	31.0345	
Os06g0101800	AT1G02220	16.9916	15.4822	
Os06g0101800	AT1G02230	20.8914	20.8914	
Os06g0101800	AT1G02250	19.4986	19.337	
Os06g0101800	AT3G04420	18.1059	19.0058	
Os06g0101800	AT3G04430	13.0919	23.7374	
Os06g0101800	AT4G01520	21.4485	25.4967	
Os06g0101800	AT4G01540	21.1699	16.0677	
Os06g0101800	AT4G01550	23.9554	18.8184	
Os06g0102300	AT1G03980	51.7928	54.8523	
Os06g0102300	AT5G44070	55.9761	57.9381	
Os06g0102700	AT3G54850	56.9536	54.4304	
Os06g0102800	AT1G08060	20.9576	13.3367	
Os06g0102900	AT1G08060	14.8936	5.24476	
Os06g0103200	AT5G07850	37.961	38.3772	
Os06g0103200	AT5G07860	37.5271	38.1057	
Os06g0103200	AT5G07870	37.961	37.7155	
Os06g0103200	AT5G42830	41.8655	42.8889	
Os06g0103300	AT5G54080	72.3404	73.7527	
Os06g0103500	AT2G35690	74.29	74.8494	
Os06g0103500	AT4G16760	77.728	78.3133	
Os06g0103600	AT3G48110	64.8876	64.9485	
Os06g0103700	AT4G25720	46.4912	49.6875	
Os06g0103800	AT4G27860	16.7553	20.2899	
Os06g0103800	AT4G27870	24.734	23.8156	
Os06g0103800	AT5G24290	16.6223	22.7273	
Os06g0103900	AT1G33170	65.6101	64.7887	
Os06g0103900	AT4G10440	65.9271	65.7188	
Os06g0104000	AT2G46915	46.6574	47.3164	
Os06g0104100	AT1G62730	63.5762	63.1579	
Os06g0104200	AT1G12260	49.1758	45.3165	
Os06g0104200	AT1G62700	49.4506	45.6853	
Os06g0104200	AT5G62380	41.7582	43.6782	
Os06g0104300	AT4G12420	67.1164	67.8024	
Os06g0104300	AT4G25240	60.2024	60.6112	
Os06g0104300	AT5G48450	60.2024	57.4879	
Os06g0104300	AT5G51480	60.2024	60.3041	
Os06g0104400	AT5G62390	34.1232	32.287	
Os06g0104800	AT4G12470	45.082	34.1615	
Os06g0104800	AT4G12480	45.9016	33.3333	
Os06g0104800	AT4G12490	45.9016	30.7692	
Os06g0104800	AT4G12500	45.082	31.0734	
Os06g0104800	AT4G12510	47.541	44.9612	
Os06g0104800	AT4G12520	47.541	44.9612	
Os06g0104900	AT1G31095	8.05556	43.9394	
Os06g0105100	AT2G25940	53.3186	50.4184	
Os06g0105100	AT4G32940	52.2124	47.7733	
Os06g0105350	AT2G45160	31.2883	23.9062	
Os06g0105350	AT3G60630	30.4703	23.9165	
Os06g0105350	AT4G00150	31.6973	27.7778	
Os06g0105400	AT1G54220	58.9091	60.1113	
Os06g0105400	AT3G13930	60.9091	62.1521	
Os06g0105500	AT4G16570	52.6389	52.3481	
Os06g0105600	AT5G47480	41.8182	18.7407	
Os06g0105600	AT5G47490	42.1488	18.7362	
Os06g0105700	AT4G16620	39.8844	38.4401	
Os06g0105700	AT5G47470	40.7514	35.9694	
Os06g0105800	AT5G52660	50.3356	45.3172	
Os06g0105900	AT4G01290	27.6031	28.3552	
Os06g0106000	AT5G24020	66.6667	62.5767	
Os06g0106100	AT3G13200	75.6522	75.6522	
Os06g0106800	AT2G23900	53.8144	54.717	
Os06g0106800	AT3G48950	54.2268	56.0768	
Os06g0106800	AT3G61490	60.8247	50.0849	
Os06g0106800	AT4G23500	59.5876	58.3838	
Os06g0106900	AT4G25670	34.4186	39.3617	
Os06g0106900	AT4G25690	34.4186	38.7435	
Os06g0106900	AT5G52550	27.4419	16.3889	
Os06g0107000	AT4G25660	48.8889	51.7647	
Os06g0107000	AT4G25680	48.5185	51.9841	
Os06g0107100	AT5G24000	49.4331	49.2099	
Os06g0107100	AT5G52540	53.7415	51.41	
Os06g0107600	AT1G01070	36.0882	35.8904	
Os06g0107600	AT1G11450	34.1598	35.2273	
Os06g0107600	AT1G11460	32.7824	35.3116	
Os06g0107600	AT3G30340	34.7107	34.6154	
Os06g0107600	AT4G01430	34.9862	34.7945	
Os06g0107600	AT4G01440	37.4656	37.2603	
Os06g0107600	AT4G01450	36.0882	36.2881	
Os06g0107700	AT1G20020	76.7956	75.3388	
Os06g0107700	AT5G66190	76.2431	76.6667	
Os06g0107800	AT1G01030	42.2111	23.4637	
Os06g0107800	AT2G46870	41.7085	26.7742	
Os06g0107800	AT3G61970	41.206	27.4247	
Os06g0107800	AT4G01500	43.2161	25.8258	
Os06g0108600	AT1G12560	46.2687	47.3282	
Os06g0108600	AT1G62980	43.2836	45.1362	
Os06g0108900	AT5G41410	36.0377	31.2602	
Os06g0109100	AT1G63840	28.5714	27.7108	
Os06g0109100	AT3G61460	26.7081	25.2941	
Os06g0109100	AT4G00305	19.2547	24.6032	
Os06g0109100	AT4G11360	22.9814	23.5669	
Os06g0109100	AT4G11370	23.6025	23.8994	
Os06g0109100	AT5G41400	29.1925	26.7045	
Os06g0109200	AT1G01070	17.3184	16.9863	
Os06g0109200	AT1G11450	17.0391	17.3295	
Os06g0109200	AT1G11460	15.9218	16.9139	
Os06g0109200	AT3G30340	20.6704	20.3297	
Os06g0109200	AT4G01430	17.8771	17.5342	
Os06g0109200	AT4G01440	22.3464	21.9178	
Os06g0109200	AT4G01450	18.7151	18.5596	
Os06g0109300	AT1G01070	33.6111	33.1507	
Os06g0109300	AT1G11450	33.6111	34.375	
Os06g0109300	AT1G11460	31.6667	33.8279	
Os06g0109300	AT3G30340	36.1111	35.7143	
Os06g0109300	AT4G01430	33.8889	33.4247	
Os06g0109300	AT4G01440	36.3889	35.8904	
Os06g0109300	AT4G01450	35.2778	35.1801	
Os06g0109400	AT3G01610	49.7403	46.1446	
Os06g0110000	AT1G05160	51.1858	52.8571	
Os06g0110000	AT2G32440	51.581	53.3742	
Os06g0110100	AT2G35320	53.5117	52.1173	
Os06g0111300	AT5G27270	33.7793	19.4605	
Os06g0111400	AT1G31930	60.2076	61.5566	
Os06g0111500	AT3G02360	85	83.9506	
Os06g0111600	AT5G35930	44.2125	41.1661	
Os06g0111700	AT2G35540	29.2887	23.7288	
Os06g0111800	AT3G03050	79.4872	81.2227	
Os06g0111800	AT5G16910	78.6325	80.3493	
Os06g0112000	AT1G11290	56.267	51.0507	
Os06g0112100	AT4G24340	38.7755	39.3491	
Os06g0112100	AT4G24350	36.4431	37.2024	
Os06g0112200	AT4G34840	62.9344	64.1732	
Os06g0112200	AT4G38800	63.3205	61.4232	
Os06g0112400	AT4G17720	61.3027	51.1182	
Os06g0112400	AT5G16840	59.0038	59.2308	
Os06g0112400	AT5G46870	57.8544	51.1864	
Os06g0112700	AT3G02940	35.1499	40.1869	
Os06g0112700	AT5G16770	35.6948	38.9881	
Os06g0112800	AT2G36850	77.3196	15.7563	
Os06g0113150	AT2G36850	60.1227	15.4412	
Os06g0114000	AT1G55490	84.6922	84.8333	
Os06g0114000	AT3G13470	85.1913	85.906	
Os06g0114000	AT5G56500	82.6955	83.2496	
Os06g0114500	AT1G01170	70.8861	67.4699	
Os06g0114500	AT4G00860	58.2278	57.5	
Os06g0114650	AT2G16790	47.449	47.9381	
Os06g0114700	AT5G17210	54.6341	53.5885	
Os06g0115100	AT1G01170	45.4545	42.1687	
Os06g0115100	AT4G00860	44.1558	42.5	
Os06g0115200	AT1G19370	36.1934	38.3471	
Os06g0115200	AT1G75140	38.8456	40.3566	
Os06g0115300	AT1G31812	71.4286	70.6522	
Os06g0115400	AT4G25100	26.087	48.1132	
Os06g0115400	AT5G51100	32.2251	41.3115	
Os06g0115500	AT3G48960	76.4423	77.1845	
Os06g0115500	AT3G49010	84.1346	84.9515	
Os06g0115500	AT5G23900	82.2115	83.0097	
Os06g0115700	AT4G28310	27.6151	32.6733	
Os06g0115800	AT4G25030	49.8233	40.9884	
Os06g0115800	AT5G45410	51.5901	42.6901	
Os06g0116300	AT3G05710	71.5152	71.2991	
Os06g0116300	AT5G26980	68.7879	70.4969	
Os06g0116400	AT2G16800	56.6758	55.914	
Os06g0116400	AT4G35080	54.2234	51.1568	
Os06g0116600	AT1G32580	80.6061	58.0786	
Os06g0116600	AT2G35240	78.1818	55.6034	
Os06g0116800	AT5G48030	55.4299	53.7281	
Os06g0118000	AT5G10760	35.9073	20.0431	
Os06g0118000	AT5G10770	40.1544	21.9409	
Os06g0118150	AT3G60460	49	16.3333	
Os06g0118700	AT5G10760	27.7328	29.5259	
Os06g0118700	AT5G10770	29.1498	30.3797	
Os06g0119600	AT5G10760	30.9091	32.9741	
Os06g0119600	AT5G10770	31.7172	33.1224	
Os06g0120732	ATCG00480	86.3095	29.1165	
Os06g0121500	AT5G10760	27.3756	26.0776	
Os06g0121500	AT5G10770	29.638	27.6371	
Os06g0121800	AT5G10760	28.4254	29.9569	
Os06g0121800	AT5G10770	30.0613	31.0127	
Os06g0125200	AT2G44670	15.9722	24.7312	
Os06g0125300	AT5G16420	40.3738	40.3738	
Os06g0125400	AT4G10770	72.6081	72.3238	
Os06g0125500	AT4G10770	69.8433	69.8433	
Os06g0125600	AT5G08510	40.2985	26.4188	
Os06g0125800	AT5G52140	24.9042	23.2143	
Os06g0125800	AT5G52150	14.1762	18.5	
Os06g0125800	AT5G52155	14.1762	20.3297	
Os06g0126000	AT4G25515	30.9002	37.0803	
Os06g0126000	AT4G25520	31.9951	35.1604	
Os06g0126000	AT5G62090	35.7664	36.0294	
Os06g0126250	AT2G21480	61.1834	59.3571	
Os06g0126250	AT4G39110	61.8935	59.5672	
Os06g0126500	AT5G07220	37.1681	41.5842	
Os06g0126500	AT5G52060	41.2979	40.9357	
Os06g0126500	AT5G62100	33.6283	38.5135	
Os06g0127000	AT1G01820	41.6471	75.3191	
Os06g0127000	AT2G45740	39.2941	70.7627	
Os06g0127000	AT3G61070	40	73.5931	
Os06g0127100	AT1G12610	35.9813	36.8421	
Os06g0127100	AT1G63030	35.0467	41.4365	
Os06g0127100	AT4G25470	42.0561	41.6667	
Os06g0127100	AT4G25480	43.4579	43.0556	
Os06g0127100	AT4G25490	42.9907	43.1925	
Os06g0127100	AT5G51990	43.9252	41.9643	
Os06g0127200	AT1G01920	48.6535	47.3776	
Os06g0127300	AT1G12580	35.3741	19.9234	
Os06g0127700	AT4G10770	70.5263	69.9739	
Os06g0127800	AT1G63100	42.7877	40.1216	
Os06g0127900	AT3G27060	75.942	78.9157	
Os06g0128100	AT2G45750	56.7961	55.626	
Os06g0128100	AT4G00750	58.8997	57.5039	
Os06g0128200	AT3G08930	75.8824	76.0314	
Os06g0128200	AT5G01460	75.8824	76.0314	
Os06g0128300	AT4G28620	56.0709	60.4412	
Os06g0128300	AT4G28630	58.7995	63.5693	
Os06g0128300	AT5G58270	66.4393	66.8956	
Os06g0128400	AT3G56990	63.6156	39.0999	
Os06g0128500	AT1G07830	68.9655	69.4444	
Os06g0128600	AT5G07270	60	7.60234	
Os06g0128700	AT5G07270	52	12.6706	
Os06g0129000	AT5G52180	31.0433	26.6376	
Os06g0129100	AT1G64590	60.6232	64.0719	
Os06g0129100	AT4G24050	60.3399	64.1566	
Os06g0129200	AT4G10800	29.5612	45.2297	
Os06g0129300	AT4G27750	55.9603	55.4098	
Os06g0129400	AT1G63010	70.9169	69.9153	
Os06g0129400	AT4G11810	70.6304	69.7313	
Os06g0129400	AT4G22990	71.3467	71.1429	
Os06g0129700	AT4G11980	56	58.8997	
Os06g0129800	AT2G45520	33.4764	38.0488	
Os06g0129900	AT2G44890	47.0476	48.3366	
Os06g0129900	AT2G45510	49.7143	51.0763	
Os06g0130000	AT2G45500	65.7084	64.3863	
Os06g0130100	AT5G07180	68.0681	70.3206	
Os06g0130100	AT5G62230	69.4695	71.8427	
Os06g0130200	AT4G11990	25.8427	22.9541	
Os06g0130200	AT4G22860	26.5169	23.1827	
Os06g0130200	AT5G07170	17.5281	21.4876	
Os06g0130200	AT5G62240	16.4045	19.3634	
Os06g0130400	AT1G62960	52.0295	50.6284	
Os06g0130400	AT5G51690	51.6605	56.5657	
Os06g0130500	AT1G01940	89.375	89.375	
Os06g0130600	AT2G21240	40.1813	44.9324	
Os06g0130600	AT4G38910	34.7432	40.636	
Os06g0130600	AT5G42520	47.1299	45.614	
Os06g0130800	AT2G18050	26.6667	38.3234	
Os06g0130900	AT5G10980	80.4734	100	
Os06g0131100	AT4G29860	50.2551	51.0363	
Os06g0131300	AT2G16500	60.5413	60.5413	
Os06g0131300	AT4G34710	60.5413	59.775	
Os06g0131500	AT1G32860	40.3118	42.4883	
Os06g0131500	AT5G42100	41.2027	43.5294	
Os06g0131700	AT1G32770	43.2911	47.7654	
Os06g0131700	AT2G46770	46.5823	50.411	
Os06g0131700	AT3G61910	42.5316	50.2994	
Os06g0132100	AT5G42090	68.2819	70.615	
Os06g0132400	AT4G25080	66.9725	22.3926	
Os06g0132600	AT4G17760	66.1184	67	
Os06g0133600	AT5G51550	58.908	60.8309	
Os06g0133800	AT2G45290	85.1032	77.8677	
Os06g0133800	AT3G60750	84.5133	77.3279	
Os06g0133900	AT1G48860	72.7984	71.4012	
Os06g0133900	AT2G45300	72.9941	71.7308	
Os06g0134000	AT3G45030	76.5625	79.0323	
Os06g0134000	AT3G47370	75.7812	79.5082	
Os06g0134000	AT5G62300	76.5625	79.0323	
Os06g0134050	AT2G45330	59.4406	58.8235	
Os06g0134050	AT5G23600	51.7483	69.8113	
Os06g0134800	AT4G12130	56.3591	57.5064	
Os06g0134900	AT2G45380	41	24.8988	
Os06g0134900	AT4G22740	43.6667	36.7978	
Os06g0135000	AT5G51570	47.4359	12.6712	
Os06g0135900	AT1G02010	63.9847	47.5107	
Os06g0135900	AT1G12360	61.8774	48.4985	
Os06g0135900	AT4G12120	54.4061	42.9003	
Os06g0136000	AT5G51570	78.8194	77.7397	
Os06g0136500	AT1G12340	49.3976	31.7829	
Os06g0136500	AT1G12390	57.8313	35.0365	
Os06g0136500	AT1G62880	54.2169	32.8467	
Os06g0136500	AT4G12090	53.012	32.5926	
Os06g0136800	AT1G12410	55.5556	59.1398	
Os06g0137100	AT1G01950	79.3706	24.8087	
Os06g0137100	AT1G12430	78.6713	24.4565	
Os06g0137300	AT2G18000	45.8861	54.1045	
Os06g0137300	AT5G45600	55.3797	65.2985	
Os06g0137400	AT1G19830	48.7395	49.5727	
Os06g0137400	AT1G75580	52.9412	58.3333	
Os06g0137400	AT2G16580	46.2185	50.9259	
Os06g0137400	AT2G18010	47.0588	50	
Os06g0137400	AT2G21220	50.4202	57.6923	
Os06g0137400	AT4G34760	49.5798	55.1402	
Os06g0137400	AT4G36110	49.5798	56.7308	
Os06g0137400	AT4G38860	52.1008	59.0476	
Os06g0137500	AT4G01560	59.1837	67.6385	
Os06g0137600	AT4G34730	58.8517	57.2093	
Os06g0137700	AT3G51160	73.6	73.9946	
Os06g0137700	AT5G66280	72.8	75.6233	
Os06g0138000	AT2G34900	50.8064	16.3212	
Os06g0138000	AT3G52280	41.9355	13.4715	
Os06g0138100	AT2G18030	57.874	57.874	
Os06g0138200	AT1G48980	29.7078	55.287	
Os06g0138200	AT2G17970	38.961	47.3373	
Os06g0138200	AT4G36090	39.7727	47.1154	
Os06g0138400	AT1G06450	21.8667	22.7778	
Os06g0138400	AT1G27820	22.6667	27.4194	
Os06g0138400	AT1G27890	22.1333	27.4834	
Os06g0138400	AT1G61470	21.0667	28.4173	
Os06g0138400	AT3G44240	19.4667	30.5439	
Os06g0138600	AT3G27230	44.9086	41.9512	
Os06g0138600	AT5G40830	43.0809	39.8551	
Os06g0139700	AT5G47090	52.7331	52.9032	
Os06g0139800	AT4G25150	51.1945	57.6923	
Os06g0139800	AT5G51260	52.5597	59.9222	
Os06g0139900	AT4G31300	72.3577	76.0684	
Os06g0140100	AT1G02100	64.4118	65.9639	
Os06g0140200	AT2G34930	33.9796	36.7956	
Os06g0140300	AT2G34930	35.6335	34.8066	
Os06g0140400	AT4G17460	41.4062	37.5887	
Os06g0140400	AT5G47370	41.0156	37.1025	
