Gene stable ID	Gossypium raimondii gene stable ID	%id. target Gossypium raimondii gene identical to query gene	%id. query gene identical to target Gossypium raimondii gene
Os06g0112800	B456_003G109000	81.1856	16.5964
Os06g0113150	B456_003G109000	62.5767	16.1222
Os06g0113800	B456_004G269000	33.7349	33.1361
Os06g0113900	B456_004G180600	34.359	36.3472
Os06g0113900	B456_008G222100	37.7778	39.8198
Os06g0114000	B456_001G219700	19.8003	70.8333
Os06g0114000	B456_001G233100	20.7987	68.6813
Os06g0114000	B456_009G136600	83.3611	82.266
Os06g0114000	B456_010G062100	7.8203	43.9252
Os06g0114000	B456_011G203800	12.4792	62.5
Os06g0114000	B456_011G224500	85.8569	84.5902
Os06g0114600	B456_006G005800	51.4563	52.6055
Os06g0114650	B456_007G188000	50.5102	51.2953
Os06g0114700	B456_003G051400	60.4878	58.4906
Os06g0114700	B456_004G259500	39.5122	42.4084
Os06g0114700	B456_004G259600	49.2683	49.5098
Os06g0114700	B456_004G259700	40.9756	40.9756
Os06g0114700	B456_004G259800	36.0976	40.884
Os06g0114700	B456_004G259900	30.2439	33.8798
Os06g0114700	B456_004G260000	41.4634	43.1472
Os06g0115200	B456_009G203600	41.0296	37.8963
Os06g0115200	B456_010G011100	39.0016	40.6504
Os06g0115300	B456_007G349800	76.9231	77.7778
Os06g0115300	B456_007G349900	73.6264	78.8235
Os06g0115400	B456_001G052700	31.9693	40.4531
Os06g0115500	B456_001G093800	86.5385	86.9565
Os06g0115500	B456_001G197800	84.6154	85.0242
Os06g0115500	B456_004G062900	86.5385	86.9565
Os06g0115500	B456_007G172400	86.5385	86.9565
Os06g0115600	B456_008G220100	50.5929	45.6328
Os06g0115700	B456_005G201200	31.3808	32.7511
Os06g0115700	B456_012G128300	32.2176	25.9259
Os06g0115800	B456_008G220400	53.3569	42.0613
Os06g0115800	B456_009G314700	53.3569	42.1788
Os06g0115800	B456_013G026400	54.417	39.8964
Os06g0116300	B456_007G303900	68.7879	69.419
Os06g0116300	B456_013G127800	73.3333	74.2331
Os06g0116400	B456_002G198400	57.7657	55.0649
Os06g0116600	B456_005G052100	89.697	61.157
Os06g0116800	B456_004G065200	54.0724	53.8288
Os06g0118000	B456_009G064800	39.7683	21.3251
Os06g0118000	B456_009G064900	40.9266	21.8557
Os06g0118000	B456_009G065000	38.61	20.4082
Os06g0118000	B456_010G120300	40.5405	21.875
Os06g0118150	B456_003G112700	47	16.4912
Os06g0118150	B456_004G165400	57	13.7349
Os06g0118700	B456_009G064800	29.7571	30.4348
Os06g0118700	B456_009G064900	30.1619	30.7216
Os06g0118700	B456_009G065000	30.1619	30.4082
Os06g0118700	B456_010G120300	30.3644	31.25
Os06g0119600	B456_009G064800	33.1313	33.9545
Os06g0119600	B456_009G064900	33.9394	34.6392
Os06g0119600	B456_009G065000	31.9192	32.2449
Os06g0119600	B456_010G120300	33.1313	34.1667
Os06g0120732	B456_005G109000	0	0
Os06g0121500	B456_009G064800	30.0905	27.5362
Os06g0121500	B456_009G064900	31.2217	28.4536
Os06g0121500	B456_009G065000	30.7692	27.7551
Os06g0121500	B456_010G120300	30.7692	28.3333
Os06g0121800	B456_009G064800	31.2883	31.677
Os06g0121800	B456_009G064900	32.3108	32.5773
Os06g0121800	B456_009G065000	32.1063	32.0408
Os06g0121800	B456_010G120300	31.6973	32.2917
Os06g0125200	B456_004G068200	20.1389	31.8681
Os06g0125200	B456_004G068300	19.4444	30.7692
Os06g0125200	B456_007G084500	20.1389	31.8681
Os06g0125300	B456_001G152700	39.4393	39.0019
Os06g0125400	B456_004G130200	78.637	79.0514
Os06g0125500	B456_004G130200	73.6292	74.3083
Os06g0125600	B456_008G127300	39.1045	25.7367
Os06g0126000	B456_004G121400	37.9562	37.1871
Os06g0126000	B456_006G046800	38.0779	38.7856
Os06g0126000	B456_007G010500	38.0779	37.1293
Os06g0126000	B456_008G280000	39.2944	37.9553
Os06g0126250	B456_005G246200	56.8047	55.6199
Os06g0126250	B456_013G034800	58.1065	57.6968
Os06g0126500	B456_004G121700	44.2478	44.5104
Os06g0126500	B456_007G010400	44.2478	48.0769
Os06g0126500	B456_008G280100	45.7227	45.5882
Os06g0127000	B456_001G171900	40.7059	68.6508
Os06g0127000	B456_007G095300	41.4118	74.8936
Os06g0127100	B456_003G162700	39.7196	42.5
Os06g0127100	B456_006G046200	44.3925	42.0354
Os06g0127100	B456_007G010100	43.4579	43.662
Os06g0127100	B456_008G243600	39.7196	34.1365
Os06g0127100	B456_008G280600	40.1869	41.5459
Os06g0127100	B456_011G151600	28.0374	42.5532
Os06g0127200	B456_001G172000	51.167	50.0879
Os06g0127300	B456_006G210300	38.7755	22.3969
Os06g0127300	B456_008G280900	38.4354	22.1569
Os06g0127500	B456_007G016200	46.0377	52.3605
Os06g0127700	B456_004G130200	74.6053	74.7036
Os06g0127800	B456_003G162400	44.8947	43.1464
Os06g0127800	B456_008G243900	46.1912	42.5373
Os06g0127900	B456_001G271500	65.7971	78.5467
Os06g0127900	B456_011G086100	77.3913	81.155
Os06g0128100	B456_001G171500	58.4142	57.4841
Os06g0128100	B456_007G095700	59.2233	58.1876
Os06g0128200	B456_006G182500	76.4706	76.4706
Os06g0128300	B456_003G153100	65.4843	64.9526
Os06g0128400	B456_004G004200	5.94966	22.2222
Os06g0128400	B456_007G353300	66.3616	41.1348
Os06g0128500	B456_008G297400	62.7586	62.7586
Os06g0128600	B456_004G120500	60	7.4856
Os06g0128600	B456_008G279200	60	7.19557
Os06g0128700	B456_004G120500	57.6	13.8196
Os06g0128700	B456_008G279200	56	12.9151
Os06g0129000	B456_004G119800	27.7354	28.0206
Os06g0129000	B456_008G279100	32.8244	29.4521
Os06g0129100	B456_004G131000	64.0227	66.4706
Os06g0129100	B456_007G020400	62.8895	68.5185
Os06g0129200	B456_008G257000	49.8845	50.116
Os06g0129300	B456_004G122700	56.9536	55.3055
Os06g0129400	B456_003G162900	72.2063	72.7273
Os06g0129400	B456_008G115900	67.765	67.6681
Os06g0129400	B456_008G243400	71.9198	72.023
Os06g0129700	B456_006G210900	56.9231	58.1761
Os06g0129800	B456_007G092800	42.0601	43.1718
Os06g0129900	B456_001G047200	53.5238	47.7891
Os06g0130000	B456_001G173400	65.9138	66.4596
Os06g0130100	B456_007G009000	71.1712	71.6012
Os06g0130200	B456_003G164700	28.764	25.3465
Os06g0130200	B456_006G196100	24.2697	22.0408
Os06g0130200	B456_008G241500	30.3371	27.4949
Os06g0130400	B456_001G046900	52.952	57.1713
Os06g0130400	B456_004G204200	57.1956	57.4074
Os06g0130400	B456_008G241400	56.6421	56.5378
Os06g0130400	B456_008G283200	56.4576	56.7718
Os06g0130500	B456_004G160500	90.625	90.625
Os06g0130600	B456_001G243700	41.3897	44.1936
Os06g0130600	B456_002G124900	48.9426	48.2143
Os06g0130800	B456_007G196300	33.3333	43.2432
Os06g0130900	B456_003G041300	80.4734	88.8889
Os06g0130900	B456_005G111200	80.4734	100
Os06g0131100	B456_010G006000	52.2959	53.3854
Os06g0131100	B456_010G0063001	9.94898	58.209
Os06g0131100	B456_010G0063002	9.94898	67.2414
Os06g0131300	B456_002G149300	61.396	59.3664
Os06g0131300	B456_005G248700	52.849	62.1441
Os06g0131300	B456_012G154100	59.8291	58.7413
Os06g0131500	B456_004G128800	43.2071	47.7833
Os06g0131500	B456_007G018900	42.7617	46.4891
Os06g0131500	B456_008G260000	42.0935	47.0149
Os06g0131700	B456_001G150800	44.0506	49.8567
Os06g0131700	B456_003G077700	48.1013	48.3461
Os06g0131700	B456_004G129200	49.1139	47.9012
Os06g0131700	B456_006G205300	45.0633	43.8424
Os06g0131700	B456_007G112500	47.5949	49.8674
Os06g0131700	B456_008G130300	47.0886	45.1456
Os06g0131700	B456_008G259700	47.0886	47.9381
Os06g0132100	B456_003G077500	66.9604	69.5652
Os06g0132100	B456_007G019200	66.7401	69.9769
Os06g0132100	B456_007G019300	57.489	59.7254
Os06g0132100	B456_007G019400	48.2379	50.4608
Os06g0132100	B456_008G259300	66.9604	69.7248
Os06g0132400	B456_001G054400	66.055	22.0183
Os06g0132600	B456_004G183200	70.0658	71.4765
Os06g0133600	B456_006G064600	60.0575	61.8343
Os06g0133600	B456_007G008200	59.7701	61.1765
Os06g0133600	B456_008G284800	60.9195	59.7183
Os06g0133800	B456_001G174600	88.0531	80.1342
Os06g0133800	B456_007G090400	86.2832	78.5235
Os06g0133800	B456_008G113400	59.1445	71.3523
Os06g0133800	B456_008G113500	83.6283	76.7253
Os06g0133900	B456_001G174400	73.9726	72.5528
Os06g0133900	B456_008G113600	73.3855	71.977
Os06g0133900	B456_008G113700	30.7241	71.0407
Os06g0133900	B456_008G113800	46.9667	70.3812
Os06g0134000	B456_001G046200	77.3438	80.4878
Os06g0134000	B456_006G064700	77.3438	81.1475
Os06g0134000	B456_006G195800	77.3438	81.1475
Os06g0134000	B456_007G008300	78.125	81.9672
Os06g0134050	B456_001G000200	17.1329	44.5455
Os06g0134050	B456_001G0003002	24.4755	78.6517
Os06g0134050	B456_002G173800	15.3846	74.5763
Os06g0134050	B456_002G268800	56.993	59.2727
Os06g0134050	B456_003G063700	39.5105	66.0819
Os06g0134050	B456_004G162500	63.2867	61.9863
Os06g0134050	B456_007G0004004	47.9021	63.7209
Os06g0134050	B456_007G184200	37.4126	78.6765
Os06g0134050	B456_008G298600	46.5035	72.2826
Os06g0134050	B456_009G455600	44.4056	68.2796
Os06g0134050	B456_010G043000	39.5105	51.3636
Os06g0134050	B456_012G088100	31.4685	72
Os06g0134800	B456_003G166400	55.1122	59.0909
Os06g0134800	B456_008G239600	57.8554	59.4872
Os06g0134900	B456_003G166700	46.6667	41.791
Os06g0134900	B456_007G021600	48	40.5634
Os06g0134900	B456_007G090800	42.6667	41.2903
Os06g0135000	B456_006G064900	47.4359	12.6712
Os06g0135000	B456_008G283900	47.4359	12.7148
Os06g0135900	B456_004G161800	61.1111	47.6831
Os06g0135900	B456_004G203000	60.1533	47.1471
Os06g0135900	B456_008G239900	62.6437	49.3213
Os06g0136000	B456_006G064900	79.8611	78.7671
Os06g0136000	B456_008G283900	79.1667	78.3505
Os06g0136300	B456_008G240300	42.2764	28.1081
Os06g0136500	B456_003G167000	61.4458	37.2263
Os06g0136500	B456_004G161400	42.1687	34.6535
Os06g0136500	B456_004G203400	62.6506	37.9562
Os06g0136500	B456_006G211700	65.0602	39.4161
Os06g0136500	B456_007G091200	43.3735	16.4384
Os06g0136500	B456_008G240400	65.0602	39.4161
Os06g0136600	B456_001G046400	90.8072	86.9099
Os06g0136800	B456_008G240600	60.6061	64.5161
Os06g0137100	B456_002G186700	1.3986	1.83486
Os06g0137100	B456_004G041300	79.3706	25.1942
Os06g0137100	B456_005G103100	2.0979	3
Os06g0137100	B456_006G211400	79.3706	25.0276
Os06g0137100	B456_007G091900	79.3706	25.2222
Os06g0137100	B456_008G240800	79.021	24.6456
Os06g0137100	B456_010G126500	1.3986	3.57143
Os06g0137300	B456_007G048500	55.6962	58.6667
Os06g0137300	B456_008G032700	58.8608	69.6629
Os06g0137300	B456_008G033500	22.4684	65.1376
Os06g0137400	B456_001G244500	55.4622	63.4615
Os06g0137400	B456_002G124000	52.9412	59.434
Os06g0137400	B456_005G249300	54.6218	59.633
Os06g0137400	B456_007G195900	52.1008	59.0476
Os06g0137400	B456_008G032600	53.7815	61.5385
Os06g0137400	B456_009G195800	53.7815	60.9524
Os06g0137400	B456_009G270400	51.2605	58.6538
Os06g0137400	B456_010G005300	51.2605	55.4545
Os06g0137400	B456_011G099000	44.5378	50.9615
Os06g0137400	B456_012G153800	38.6555	40.3509
Os06g0137500	B456_001G149800	62.7551	69.2958
Os06g0137600	B456_001G244200	57.4163	56.6038
Os06g0137700	B456_007G196100	75.4667	75.8713
Os06g0138000	B456_008G052200	50	16.3158
Os06g0138000	B456_011G241100	48.3871	16.0858
Os06g0138000	B456_012G094500	55.6452	18.4
Os06g0138100	B456_008G063300	59.4488	54.1219
Os06g0138200	B456_007G195400	40.0974	48.0545
Os06g0138400	B456_005G220800	16.5333	29.3839
Os06g0138400	B456_005G242700	26.6667	35.3357
Os06g0138400	B456_005G243400	27.2	36.0424
Os06g0138400	B456_007G307800	24	33.4572
Os06g0138400	B456_007G308000	21.6	30.916
Os06g0138400	B456_011G291800	18.1333	30.0885
Os06g0138400	B456_012G152600	22.1333	35.7759
Os06g0138400	B456_012G152800	26.9333	37.5465
Os06g0138400	B456_012G152900	27.7333	38.6617
Os06g0138400	B456_012G155600	27.4667	38.29
Os06g0138600	B456_002G124500	46.7363	42.619
Os06g0138600	B456_010G005600	40.7311	40.8377
Os06g0139700	B456_004G191100	54.9839	54.6326
Os06g0139800	B456_001G050400	50.8532	46.7085
Os06g0139900	B456_009G069600	71.5447	74.8936
Os06g0139900	B456_013G211700	73.9837	77.4468
Os06g0140100	B456_004G039000	64.1176	56.4767
Os06g0140200	B456_003G112100	36.2245	34.8723
Os06g0140200	B456_004G248900	34.4898	33.565
Os06g0140200	B456_007G280700	31.1224	32.6902
Os06g0140200	B456_007G295800	34.2857	32.7167
Os06g0140200	B456_007G336000	32.8571	33.9662
Os06g0140200	B456_007G338100	32.8571	33.7526
Os06g0140200	B456_007G338300	32.7551	34.2583
Os06g0140200	B456_007G338700	33.7755	32.1984
Os06g0140200	B456_007G338900	33.4694	33.8493
Os06g0140200	B456_007G339100	32.9592	33.2647
Os06g0140200	B456_007G339300	32.9592	33.7161
Os06g0140200	B456_007G339600	29.4898	34.1608
Os06g0140200	B456_007G339900	32.551	33.2292
Os06g0140200	B456_007G340000	31.4286	32.766
Os06g0140200	B456_007G340200	32.449	33.7222
Os06g0140200	B456_007G340300	29.3878	35.4244
Os06g0140200	B456_007G340700	28.6735	33.3729
Os06g0140200	B456_008G051600	32.2449	35.3073
Os06g0140200	B456_008G156800	31.4286	33.809
Os06g0140200	B456_011G143400	32.1429	32.7784
Os06g0140200	B456_011G143500	32.1429	30.7918
Os06g0140200	B456_011G177700	34.898	35.0769
Os06g0140300	B456_003G112100	39.5928	34.3811
Os06g0140300	B456_004G248900	36.3122	31.8769
Os06g0140300	B456_007G280700	32.6923	30.9753
Os06g0140300	B456_007G295800	36.4253	31.3535
Os06g0140300	B456_007G336000	33.9367	31.6456
Os06g0140300	B456_007G338100	33.7104	31.2369
Os06g0140300	B456_007G338300	33.371	31.4835
Os06g0140300	B456_007G338700	34.8416	29.9611
Os06g0140300	B456_007G338900	35.0679	31.9917
Os06g0140300	B456_007G339100	33.2579	30.2781
Os06g0140300	B456_007G339300	34.5023	31.8372
Os06g0140300	B456_007G339600	30.3167	31.6785
Os06g0140300	B456_007G339900	34.7285	31.9792
Os06g0140300	B456_007G340000	32.0136	30.1064
Os06g0140300	B456_007G340200	33.1448	31.0711
Os06g0140300	B456_007G340300	29.1855	31.7343
Os06g0140300	B456_007G340700	29.4118	30.8789
Os06g0140300	B456_008G051600	34.9548	34.5251
Os06g0140300	B456_008G156800	32.4661	31.5038
Os06g0140300	B456_011G143400	35.181	32.3621
Os06g0140300	B456_011G143500	35.4072	30.5963
Os06g0140300	B456_011G177700	38.2353	34.6667
Os06g0140800	B456_001G050300	51.1166	50.1827
Os06g0141100	B456_001G050200	59.8077	60.8611
Os06g0141100	B456_003G112800	55.9615	57.1709
Os06g0141100	B456_008G215100	63.4615	64.9606
Os06g0141166	B456_004G277900	56.7901	55.1559
Os06g0141166	B456_013G233600	62.4691	55.7269
Os06g0141200	B456_009G010300	53.7931	50.3226
Os06g0141200	B456_009G130100	53.1034	52.027
Os06g0141200	B456_010G227000	52.4138	54.6763
Os06g0141400	B456_009G019400	34.4538	38.6792
Os06g0141400	B456_009G019500	33.6134	38.835
Os06g0141400	B456_010G065100	32.7731	37.5
Os06g0141600	B456_009G019400	37.4101	49.0566
Os06g0141600	B456_009G019500	36.6906	49.5146
Os06g0141600	B456_010G065100	33.0935	44.2308
Os06g0141700	B456_009G019400	55.6522	60.3774
Os06g0141700	B456_009G019500	53.913	60.1942
Os06g0141700	B456_010G065100	49.5652	54.8077
Os06g0142050	B456_001G041600	57.1429	28.7425
Os06g0142050	B456_009G018400	57.1429	28.5714
Os06g0142200	B456_009G019400	54.7826	59.434
Os06g0142200	B456_009G019500	53.0435	59.2233
Os06g0142200	B456_010G065100	47.8261	52.8846
Os06g0142300	B456_009G019400	56.5217	61.3208
Os06g0142300	B456_009G019500	54.7826	61.165
Os06g0142300	B456_010G065100	50.4348	55.7692
Os06g0142350	B456_009G019400	53	50
Os06g0142350	B456_009G019500	52	50.4854
Os06g0142350	B456_010G065100	47	45.1923
Os06g0142400	B456_009G019400	54.7826	59.434
Os06g0142400	B456_009G019500	53.0435	59.2233
Os06g0142400	B456_010G065100	47.8261	52.8846
Os06g0142500	B456_003G113700	34.2484	37.9161
Os06g0142500	B456_005G085600	34.3791	35.2547
Os06g0142500	B456_005G085800	34.6405	35.4278
Os06g0142500	B456_005G0860001	27.451	35.6536
Os06g0142500	B456_005G086200	33.9869	34.4371
Os06g0142500	B456_005G086300	35.0327	35.6858
Os06g0142500	B456_005G086500	37.5163	37.6147
Os06g0142500	B456_005G086700	35.6863	37.9167
Os06g0142500	B456_005G086800	36.2092	38.6871
Os06g0142500	B456_009G250200	36.8627	37.7005
Os06g0142500	B456_009G250400	36.6013	37.1846
Os06g0142500	B456_009G250500	29.1503	42.4762
Os06g0142500	B456_013G109000	27.5817	40.9709
Os06g0142600	B456_001G024000	27.2368	29.3617
Os06g0142600	B456_001G024100	28.1579	30.3977
Os06g0142600	B456_003G060800	6.57895	28.0899
Os06g0142600	B456_006G096400	27.7632	30.4035
Os06g0142600	B456_009G138600	30.1316	31.327
Os06g0142650	B456_001G002500	49.0239	49.5614
Os06g0142650	B456_010G065600	50.3254	51.6704
Os06g0142700	B456_009G1296002	44.1558	80.9524
Os06g0142700	B456_010G143500	50.6493	46.4286
Os06g0142700	B456_010G227300	55.1948	51.2048
Os06g0142700	B456_011G080500	51.2987	59.3985
Os06g0142700	B456_N017100	23.3766	30.2521
Os06g0142800	B456_009G020400	67.8947	69.5418
Os06g0142900	B456_004G111100	69.0583	21.5989
Os06g0143000	B456_013G068400	59.6078	59.375
Os06g0143400	B456_001G003300	61.1241	62.1429
Os06g0143400	B456_004G279300	59.2506	61.2591
Os06g0143400	B456_009G132400	31.6159	34.4388
Os06g0143400	B456_010G068500	61.3583	62.6794
Os06g0143400	B456_013G231200	60.6557	62.8641
Os06g0143600	B456_004G064700	58.9744	5.48926
Os06g0143700	B456_002G059100	63.8806	64.1679
Os06g0143700	B456_009G132900	65.3731	65.8647
Os06g0143900	B456_002G058900	79.9338	81.0962
Os06g0143900	B456_006G099000	84.2337	84.3267
Os06g0143900	B456_009G132800	83.5722	82.7511
Os06g0143900	B456_011G077300	83.5722	82.8415
Os06g0144000	B456_002G058300	51.2968	48.5014
Os06g0144200	B456_002G064100	55.7778	55.2863
Os06g0144200	B456_003G094800	54.6667	56.682
Os06g0144200	B456_005G227000	54.2222	53.7445
Os06g0144200	B456_006G024800	55.7778	55.2863
Os06g0144200	B456_007G078600	54.8889	54.4053
Os06g0144200	B456_007G265100	51.3333	52.6196
Os06g0144200	B456_009G334500	47.1111	48.6239
Os06g0144200	B456_009G334600	37.7778	49.2754
Os06g0144200	B456_009G334700	47.1111	48.8479
Os06g0144200	B456_009G334800	47.3333	49.0783
Os06g0144200	B456_009G334900	34.8889	50.1597
Os06g0144200	B456_009G335000	32.8889	40.4372
Os06g0144200	B456_009G335100	28.2222	43.7931
Os06g0144200	B456_009G438700	53.7778	53.304
Os06g0144200	B456_009G439300	53.5556	53.0837
Os06g0144200	B456_012G187800	52.2222	53.4091
Os06g0144200	B456_013G077600	50.2222	51.1312
Os06g0144200	B456_013G078300	50.6667	52.1739
Os06g0144200	B456_013G078500	49.1111	50.5721
Os06g0144200	B456_N020100	47.3333	49.0783
Os06g0144200	B456_N020200	47.1111	48.8479
Os06g0144200	B456_N020300	42.4444	48.6005
Os06g0144600	B456_009G286300	51.5556	23.6735
Os06g0144800	B456_006G025800	79.7888	79.7888
Os06g0144900	B456_002G064100	53.9112	56.1674
Os06g0144900	B456_003G094800	52.0085	56.682
Os06g0144900	B456_005G227000	50.9514	53.0837
Os06g0144900	B456_006G024800	53.277	55.5066
Os06g0144900	B456_007G078600	50.1057	52.2026
Os06g0144900	B456_007G265100	47.9915	51.7084
Os06g0144900	B456_009G334500	44.3975	48.1651
Os06g0144900	B456_009G334600	35.7294	48.9855
Os06g0144900	B456_009G334700	44.8203	48.8479
Os06g0144900	B456_009G334800	45.2431	49.3088
Os06g0144900	B456_009G334900	33.8266	51.1182
Os06g0144900	B456_009G335000	31.7125	40.9836
Os06g0144900	B456_009G335100	27.0613	44.1379
Os06g0144900	B456_009G438700	51.3742	53.5242
Os06g0144900	B456_009G439300	51.1628	53.304
Os06g0144900	B456_012G187800	48.8372	52.5
Os06g0144900	B456_013G077600	48.8372	52.2624
Os06g0144900	B456_013G078300	48.4144	52.4027
Os06g0144900	B456_013G078500	48.6258	52.6316
Os06g0144900	B456_N020100	45.0317	49.0783
Os06g0144900	B456_N020200	45.0317	49.0783
Os06g0144900	B456_N020300	41.0148	49.3639
Os06g0145700	B456_001G256900	50.9317	44.9315
Os06g0145700	B456_006G025100	51.5528	42.8941
Os06g0145700	B456_006G025200	44.0994	51.8248
Os06g0145700	B456_008G182500	52.795	43.9277
Os06g0145700	B456_012G056300	52.4845	44.357
Os06g0145800	B456_013G077400	47.7941	48.1481
Os06g0146250	B456_006G025700	32.7815	39.6
Os06g0146250	B456_008G191200	39.5695	39.374
Os06g0146250	B456_012G056800	36.5894	39.8917
Os06g0146250	B456_013G082300	32.7815	40.8247
Os06g0146400	B456_011G114300	52.1505	55.7471
Os06g0147800	B456_001G013600	65.9091	64.0884
Os06g0147800	B456_009G033800	68.75	67.036
Os06g0147800	B456_010G085300	55.1136	53.2967
Os06g0148000	B456_004G286400	32	13.5593
Os06g0148200	B456_009G138200	58.4046	56.3187
Os06g0148200	B456_011G070000	65.2422	58.1218
Os06g0149100	B456_009G138200	44.5122	20.0549
Os06g0149100	B456_011G070000	42.6829	17.7665
Os06g0149200	B456_001G011700	28.3951	3.29986
Os06g0149400	B456_001G012500	60.0529	61.186
Os06g0149400	B456_009G032000	65.873	68.7845
Os06g0149400	B456_010G084100	69.3122	70.4301
Os06g0149500	B456_010G050000	35.8974	36.5217
Os06g0150100	B456_009G046500	49.8246	52.2059
Os06g0150100	B456_010G105200	8.77193	27.4725
Os06g0150400	B456_001G010800	56.2092	57.1429
Os06g0150600	B456_008G218100	29.7468	30.5857
Os06g0151100	B456_008G218100	29.9163	31.0195
Os06g0151200	B456_011G066400	45.3333	49.8168
Os06g0151300	B456_003G067000	50.3497	59.5041
Os06g0151300	B456_004G0967001	39.8601	61.9565
Os06g0151300	B456_006G172500	71.3287	72.3404
Os06g0151300	B456_007G198600	51.049	79.3478
Os06g0151300	B456_007G376100	72.7273	73.7589
Os06g0151300	B456_010G140600	53.1469	54.2857
Os06g0151300	B456_010G151900	32.8671	60.2564
Os06g0151300	B456_013G1824002	32.8671	58.0247
Os06g0151300	B456_N004900	40.5594	63.7363
Os06g0151600	B456_011G070300	51.2116	49.8428
Os06g0151900	B456_001G025000	68.5897	19.5255
Os06g0151900	B456_003G061100	64.7436	24.1627
Os06g0151900	B456_009G029100	64.7436	17.5958
Os06g0151900	B456_010G079100	66.0256	18.5586
Os06g0151900	B456_010G1038001	47.4359	75.5102
Os06g0151900	B456_010G1038002	1.92308	1.65746
Os06g0151900	B456_010G103900	69.8718	22.2449
Os06g0151900	B456_013G229200	63.4615	20.7983
Os06g0152000	B456_009G028800	61.9048	22.8873
Os06g0152000	B456_010G078800	60.9524	22.6148
Os06g0152200	B456_002G047200	38.8889	47.2973
Os06g0152200	B456_004G271600	21.6667	63.9344
Os06g0152200	B456_007G331700	36.6667	46.6431
Os06g0152300	B456_002G205900	57.7982	62.5828
Os06g0152300	B456_002G206300	47.0948	66.6667
Os06g0152400	B456_002G205900	43.6441	34.106
