Gene stable ID	Populus trichocarpa gene stable ID	%id. target Populus trichocarpa gene identical to query gene	%id. query gene identical to target Populus trichocarpa gene
Os07g0160600	POPTR_0006s21460	67.6409	69.5279
Os07g0160600	POPTR_0008s01310	64.7182	66.9546
Os07g0160600	POPTR_0010s25110	62.6305	68.3371
Os07g0160600	POPTR_0016s06680	66.1795	68.0257
Os07g0160600	POPTR_0073s00210	46.7641	62.0499
Os07g0160600	POPTR_0276s00200	34.238	66.6667
Os07g0161000	POPTR_0001s42120	7.67825	53.1646
Os07g0161000	POPTR_0004s20190	48.9945	47.9428
Os07g0161000	POPTR_0005s17890	10.9689	52.1739
Os07g0161000	POPTR_0009s15380	50.8227	47.2789
Os07g0161500	POPTR_0016s11570	20.9251	22.3005
Os07g0161500	POPTR_0091s00230	13.4361	25.3112
Os07g0161600	POPTR_0006s21390	66.7253	63.3779
Os07g0162100	POPTR_0008s01340	45.8484	47.5655
Os07g0162100	POPTR_0008s01350	16.6065	25.6983
Os07g0162100	POPTR_0008s01360	44.0433	45.3532
Os07g0162100	POPTR_0008s01370	44.7653	46.9697
Os07g0162100	POPTR_0010s25140	45.1264	46.6418
Os07g0162100	POPTR_0010s25150	48.3755	50.7576
Os07g0162100	POPTR_0010s25160	46.5704	48.8636
Os07g0162300	POPTR_0015s10810	67.1371	59.5707
Os07g0162400	POPTR_0006s21320	31.1927	44.5415
Os07g0162400	POPTR_0009s15770	46.4832	46.0606
Os07g0162400	POPTR_0016s06500	31.8043	41.7671
Os07g0162500	POPTR_0006s21320	31.4024	44.9782
Os07g0162500	POPTR_0009s15770	46.3415	46.0606
Os07g0162500	POPTR_0016s06500	31.4024	41.3655
Os07g0162600	POPTR_0006s21320	0.895522	1.31004
Os07g0162600	POPTR_0009s15770	0.597015	0.606061
Os07g0162600	POPTR_0016s06500	0.895522	1.20482
Os07g0162700	POPTR_0006s21320	30.4843	46.7249
Os07g0162700	POPTR_0009s15770	47.0085	50
Os07g0162700	POPTR_0016s06500	30.7692	43.3735
Os07g0162900	POPTR_0006s21320	28.3208	49.345
Os07g0162900	POPTR_0009s15770	45.1128	54.5455
Os07g0162900	POPTR_0016s06500	27.8195	44.5783
Os07g0163000	POPTR_0006s21310	18.7251	14.8734
Os07g0163000	POPTR_0016s06470	33.0677	41.7085
Os07g0163000	POPTR_0016s06480	17.9283	14.0625
Os07g0163200	POPTR_0016s11570	20.2429	23.4742
Os07g0163200	POPTR_0091s00230	12.3482	25.3112
Os07g0163500	POPTR_0004s08980	62.6305	76.5306
Os07g0163500	POPTR_0005s14610	78.4969	77.3663
Os07g0163900	POPTR_0006s24730	49.9232	53.9867
Os07g0164000	POPTR_0001s46980	44.4924	43.4141
Os07g0164000	POPTR_0011s16650	42.8726	46.1092
Os07g0164100	POPTR_0012s05730	50.8828	53.5473
Os07g0164200	POPTR_0009s15720	32	24.8062
Os07g0164300	POPTR_0019s05240	71.6172	71.3816
Os07g0164500	POPTR_0004s09960	31.7215	56.9444
Os07g0164500	POPTR_0004s09980	12.9594	48.9051
Os07g0164500	POPTR_0005s15720	32.4952	58.5366
Os07g0164500	POPTR_0005s15730	19.9226	51.2438
Os07g0164600	POPTR_0012s11490	61.8812	63.4518
Os07g0164600	POPTR_0015s12240	63.8614	62.9268
Os07g0165000	POPTR_0004s07710	57.5597	51.1792
Os07g0165000	POPTR_0017s01720	81.4324	56.1243
Os07g0165100	POPTR_0013s05220	54.2787	42.6923
Os07g0165200	POPTR_0013s05200	64.7215	45.3953
Os07g0165900	POPTR_0013s05140	32.7381	35.2564
Os07g0165900	POPTR_0019s05370	32.7381	35.4839
Os07g0166100	POPTR_0001s31300	63.9803	65.1591
Os07g0166100	POPTR_0019s01500	63.4868	64.7651
Os07g0166100	POPTR_0022s00550	53.9474	65.6
Os07g0166500	POPTR_0013s07980	22.1477	4.52675
Os07g0166500	POPTR_0019s06950	20.8054	4.5388
Os07g0166700	POPTR_0008s01490	46.0477	48.6093
Os07g0166700	POPTR_0013s06050	52.0703	50.1208
Os07g0166700	POPTR_0019s05520	53.4504	54.3367
Os07g0167000	POPTR_0006s04620	71.3253	67.7346
Os07g0167000	POPTR_0016s04310	71.0843	67.5057
Os07g0167100	POPTR_0001s11020	76.0563	59.1781
Os07g0167100	POPTR_0003s14370	76.4084	59.4521
Os07g0167200	POPTR_0001s18490	38.6792	63.5659
Os07g0167200	POPTR_0004s20520	31.1321	56.4103
Os07g0167200	POPTR_0004s20530	42.217	68.5824
Os07g0167200	POPTR_0009s15820	26.1792	87.4016
Os07g0167200	POPTR_0009s15830	43.6321	70.6107
Os07g0167200	POPTR_0019s05580	59.9057	74.9263
Os07g0168000	POPTR_0013s06180	49.2239	66.8675
Os07g0168000	POPTR_0013s06190	17.8492	58.3333
Os07g0168000	POPTR_0019s05650	27.7162	63.2911
Os07g0168000	POPTR_0019s05660	33.7029	72.7273
Os07g0168600	POPTR_0013s05620	61.5866	61.7155
Os07g0168600	POPTR_0019s04850	64.0919	60.4331
Os07g0169300	POPTR_1539s00200	17.1875	11.9134
Os07g0169500	POPTR_0012s14290	30.9211	31.9728
Os07g0169500	POPTR_0012s14300	32.2368	32.2368
Os07g0169500	POPTR_0015s14300	34.8684	36.0544
Os07g0169500	POPTR_0015s14340	30.9211	38.843
Os07g0169600	POPTR_0002s04060	44.4118	44.2815
Os07g0169600	POPTR_0002s04070	42.9412	42.8153
Os07g0169600	POPTR_0002s04150	31.4706	40.3774
Os07g0169600	POPTR_0005s01660	42.6471	42.029
Os07g0169600	POPTR_0005s24440	43.5294	42.8986
Os07g0169600	POPTR_0056s00260	42.3529	41.7391
Os07g0169700	POPTR_0002s15260	51.4986	51.6393
Os07g0169700	POPTR_0012s14040	51.4986	49.0909
Os07g0169700	POPTR_0014s06960	50.1362	47.9167
Os07g0169700	POPTR_0015s14030	51.7711	49.3507
Os07g0169800	POPTR_0004s04850	14.2	32.7189
Os07g0169800	POPTR_0018s00650	18.4	30.5648
Os07g0170000	POPTR_0013s05560	54.3165	56.3433
Os07g0170100	POPTR_0003s20830	77.8378	78.2609
Os07g0170200	POPTR_0013s05590	37.7246	35.7955
Os07g0170200	POPTR_0013s05600	44.9102	64.6552
Os07g0170200	POPTR_0019s04880	77.2455	47.4265
Os07g0170300	POPTR_0001s03940	36.0465	38.3392
Os07g0170300	POPTR_0003s20840	42.0266	40.8724
Os07g0170300	POPTR_0019s04990	34.2193	37.2514
Os07g0170800	POPTR_0008s17530	58.8235	45.1613
Os07g0170800	POPTR_0010s07050	44.958	64.0719
Os07g0171100	POPTR_0001s04000	51.9403	48.6034
Os07g0171100	POPTR_0003s20890	61.791	60.1744
Os07g0171200	POPTR_0006s24940	51.6892	43.9655
Os07g0171200	POPTR_0019s05000	52.3649	44.9275
Os07g0171200	POPTR_0846s00200	31.4189	62.4161
Os07g0171300	POPTR_0019s05010	76.3949	74.1667
Os07g0172200	POPTR_0004s06800	41.4169	34.3115
Os07g0172500	POPTR_0009s07520	75.8333	78.4483
Os07g0172600	POPTR_0016s11000	46.2156	44.0437
Os07g0172900	POPTR_0010s09590	74.6939	65.4741
Os07g0172900	POPTR_0420s00220	30.6122	79.7872
Os07g0173100	POPTR_0008s15390	46.7836	46.7836
Os07g0173100	POPTR_0010s09640	46.1988	33.4746
Os07g0173200	POPTR_0008s15290	47.5655	48.7524
Os07g0173501	POPTR_0002s05220	48.0263	48.0263
Os07g0173501	POPTR_0005s21860	49.3421	49.3421
Os07g0173501	POPTR_0005s23280	48.6842	48.6842
Os07g0173700	POPTR_0002s05220	47.973	46.7105
Os07g0173700	POPTR_0005s21860	48.6486	47.3684
Os07g0173700	POPTR_0005s23280	47.973	46.7105
Os07g0174400	POPTR_0002s05120	39.6947	26.3959
Os07g0174400	POPTR_0002s05130	44.2748	29.5918
Os07g0174400	POPTR_0002s05140	44.2748	34.9398
Os07g0174400	POPTR_0005s23340	45.8015	36.1446
Os07g0174400	POPTR_0005s23350	40.458	27.4611
Os07g0174400	POPTR_0008s15490	39.6947	34.4371
Os07g0174400	POPTR_0010s09540	41.9847	33.1325
Os07g0174400	POPTR_0010s09550	41.2214	31.7647
Os07g0174900	POPTR_0002s05120	41.5205	36.0406
Os07g0174900	POPTR_0002s05130	40.3509	35.2041
Os07g0174900	POPTR_0002s05140	43.8596	45.1807
Os07g0174900	POPTR_0005s23340	44.4444	45.7831
Os07g0174900	POPTR_0005s23350	40.9357	36.2694
Os07g0174900	POPTR_0008s15490	38.5965	43.7086
Os07g0174900	POPTR_0010s09540	40.9357	42.1687
Os07g0174900	POPTR_0010s09550	42.6901	42.9412
Os07g0175000	POPTR_0002s05120	27.907	24.3655
Os07g0175000	POPTR_0002s05130	28.4884	25
Os07g0175000	POPTR_0002s05140	27.907	28.9157
Os07g0175000	POPTR_0005s23340	28.4884	29.5181
Os07g0175000	POPTR_0005s23350	27.907	24.8705
Os07g0175000	POPTR_0008s15490	30.814	35.0993
Os07g0175000	POPTR_0010s09540	28.4884	29.5181
Os07g0175000	POPTR_0010s09550	30.2326	30.5882
Os07g0175100	POPTR_0002s05040	61.0092	67.0025
Os07g0175100	POPTR_0005s23520	20.8716	52.907
Os07g0175200	POPTR_0001s17870	43.662	23.1343
Os07g0175400	POPTR_0006s15950	42.7567	35.8491
Os07g0175400	POPTR_0006s26600	29.6765	29.8867
Os07g0175400	POPTR_0018s01360	30.2391	30.112
Os07g0175400	POPTR_0018s06510	43.1786	35.0057
Os07g0175500	POPTR_0002s05110	35	20.7921
Os07g0175500	POPTR_0005s23360	35.8333	20.7729
Os07g0175500	POPTR_0008s15500	31.6667	19.3878
Os07g0175500	POPTR_0010s09530	33.3333	18.5185
Os07g0175600	POPTR_0002s05120	42.3529	36.5482
Os07g0175600	POPTR_0002s05130	38.8235	33.6735
Os07g0175600	POPTR_0002s05140	39.4118	40.3614
Os07g0175600	POPTR_0005s23340	40.5882	41.5663
Os07g0175600	POPTR_0005s23350	43.5294	38.342
Os07g0175600	POPTR_0008s15490	38.8235	43.7086
Os07g0175600	POPTR_0010s09540	43.5294	44.5783
Os07g0175600	POPTR_0010s09550	42.9412	42.9412
Os07g0175750	POPTR_0004s23900	59.5745	41.1765
Os07g0175900	POPTR_0002s05090	66.4912	69.287
Os07g0175900	POPTR_0005s23440	67.7193	69.1756
Os07g0175900	POPTR_0008s15550	65.0877	64.076
Os07g0175900	POPTR_0010s09440	65.0877	64.4097
Os07g0176200	POPTR_0005s05270	27.6215	28.8385
Os07g0176500	POPTR_0008s15620	21.3415	46.3576
Os07g0176500	POPTR_0010s09310	49.3902	44.8753
Os07g0176500	POPTR_0010s09320	48.4756	44.4134
Os07g0176600	POPTR_0002s05020	60.8547	58.7459
Os07g0176600	POPTR_0005s05320	60.6838	57.2581
Os07g0176600	POPTR_0013s03660	60.3419	56.9355
Os07g0176900	POPTR_0005s05360	67.8571	65.5172
Os07g0176900	POPTR_0013s03700	67.8571	66.2021
Os07g0177100	POPTR_0003s04710	10.3858	51.8519
Os07g0177100	POPTR_0003s04720	22.2552	16.4294
Os07g0177200	POPTR_0002s04980	51.1211	47.1074
Os07g0177200	POPTR_0002s04990	18.8341	35.2941
Os07g0177200	POPTR_0005s23560	49.3274	46.0251
Os07g0177200	POPTR_0005s23570	53.3632	49.1736
Os07g0177200	POPTR_0008s15690	40.8072	44.3902
Os07g0178100	POPTR_0002s04910	64.6727	68.8702
Os07g0178100	POPTR_0005s23610	71.219	70.5817
Os07g0178100	POPTR_1438s00200	6.88488	85.9155
Os07g0178600	POPTR_0002s04900	47.3118	53.3333
Os07g0178600	POPTR_0005s23640	48.9247	50.6964
Os07g0178600	POPTR_0008s15740	46.5054	49.7126
Os07g0178600	POPTR_0010s09210	46.7742	48.6034
Os07g0178700	POPTR_0008s15760	39	42.8571
Os07g0178700	POPTR_0008s15770	39.5	43.4066
Os07g0178700	POPTR_0008s15780	40.5	44.5055
Os07g0178700	POPTR_0008s15800	43.5	47.8022
Os07g0178700	POPTR_2515s00200	18.5	44.0476
Os07g0178800	POPTR_0008s15760	38.5417	40.6593
Os07g0178800	POPTR_0008s15770	39.0625	41.2088
Os07g0178800	POPTR_0008s15780	40.625	42.8571
Os07g0178800	POPTR_0008s15800	43.2292	45.6044
Os07g0178800	POPTR_2515s00200	19.2708	44.0476
Os07g0178900	POPTR_0004s20930	87.033	87.033
Os07g0178900	POPTR_0009s16220	75.8242	78.2313
Os07g0179000	POPTR_0003s20190	42.3659	45.0952
Os07g0179200	POPTR_0002s04800	37.234	15.2616
Os07g0179200	POPTR_0005s23730	35.1064	14.7103
Os07g0179300	POPTR_0002s04790	70.9091	68.8235
Os07g0179300	POPTR_0005s23740	72.4242	70.2941
Os07g0179300	POPTR_0008s15920	70.6061	68.3284
Os07g0179400	POPTR_0005s12320	55.0802	57.8652
Os07g0179500	POPTR_0002s04760	22.2222	17.2589
Os07g0179500	POPTR_0005s23770	24.183	19.5251
Os07g0180700	POPTR_0006s02710	40.3315	15.272
Os07g0180700	POPTR_0008s01110	40.3315	14.7475
Os07g0180700	POPTR_0010s25470	0.552486	0.75188
Os07g0180700	POPTR_0016s02500	41.4365	15.6576
Os07g0180900	POPTR_0006s13470	69.6296	75.4011
Os07g0180900	POPTR_0006s13480	73.8272	73.2843
Os07g0180900	POPTR_0016s08520	73.0864	72.7273
Os07g0181000	POPTR_0008s15950	79.5009	75.4653
Os07g0181000	POPTR_0010s09090	78.9661	75.0847
Os07g0181100	POPTR_0012s01010	11.0577	35.567
Os07g0181100	POPTR_0015s05730	11.6987	33.0317
Os07g0181700	POPTR_0002s04680	69.687	70.2658
Os07g0181700	POPTR_0005s23880	69.687	63.8009
Os07g0181800	POPTR_0010s08960	36.3636	57.1429
Os07g0182100	POPTR_0002s04640	62.9179	66.7742
Os07g0182100	POPTR_0005s23920	63.2219	67.0968
Os07g0182200	POPTR_0005s05500	71.3235	29.3051
Os07g0182400	POPTR_0002s04590	40.6393	44.7236
Os07g0182400	POPTR_0005s05550	40.1826	43.7811
Os07g0182400	POPTR_0005s23970	42.0091	47.1795
Os07g0182400	POPTR_0008s16100	39.726	38.4956
Os07g0182400	POPTR_0010s08890	42.0091	30.9764
Os07g0182400	POPTR_0013s03860	41.0959	44.335
Os07g0182900	POPTR_0004s14140	58.208	58.208
Os07g0182900	POPTR_0019s00240	59.3198	57.5508
Os07g0183050	POPTR_0002s09050	16.3265	4.0404
Os07g0183050	POPTR_0005s16320	15.6463	3.88514
Os07g0183100	POPTR_0002s09050	0.837989	0.50505
Os07g0183100	POPTR_0005s16320	0.837989	0.506757
Os07g0183200	POPTR_0002s09050	26.7813	18.3502
Os07g0183200	POPTR_0005s16320	26.2899	18.0743
Os07g0183350	POPTR_0002s09050	13.9108	17.8451
Os07g0183350	POPTR_0005s16320	13.1234	16.8919
Os07g0183700	POPTR_0002s09050	17.7481	15.6566
Os07g0183700	POPTR_0005s16320	17.1756	15.2027
Os07g0184800	POPTR_0002s04410	29.4964	28.6713
Os07g0184800	POPTR_0005s24130	33.0935	32.2807
Os07g0184800	POPTR_0008s16220	26.9784	41.4365
Os07g0184800	POPTR_0010s08740	28.777	40.6091
Os07g0184800	POPTR_0013s04000	23.741	34.7368
Os07g0184900	POPTR_0011s10840	12.0192	65.2174
Os07g0184900	POPTR_0011s10870	66.3462	65.9236
Os07g0185000	POPTR_0005s05140	45.7571	37.8788
Os07g0185000	POPTR_0008s15170	44.5923	38.1766
Os07g0185000	POPTR_0010s09830	43.0948	35.0474
Os07g0185000	POPTR_0030s00490	46.2562	38.0822
Os07g0185200	POPTR_0008s16250	57.7215	51.8182
Os07g0185200	POPTR_0010s08690	32.1519	47.9245
Os07g0185200	POPTR_0010s08700	26.5823	58.9888
Os07g0185300	POPTR_0002s25170	36	25.0996
Os07g0185432	POPTR_0005s05770	35.5491	33.7912
Os07g0185432	POPTR_0008s16270	35.2601	31.5245
Os07g0185432	POPTR_0010s08670	36.7052	27.8509
Os07g0185432	POPTR_0013s04010	34.9711	33.518
Os07g0185700	POPTR_0014s18920	5.81395	47.9452
Os07g0185700	POPTR_0014s18930	43.0233	50.0967
Os07g0185800	POPTR_0019s02250	69.697	60.5263
Os07g0185900	POPTR_0001s27080	38.75	42.4658
Os07g0185900	POPTR_0006s04930	43.75	41.6667
Os07g0185900	POPTR_0012s01290	38.75	23.4848
Os07g0185900	POPTR_0016s05620	47.5	30.8943
Os07g0186200	POPTR_0013s14590	37.9928	42.8571
Os07g0186200	POPTR_0019s14170	41.4576	43.213
Os07g0186200	POPTR_0151s00200	41.0992	41.5961
Os07g0186400	POPTR_0004s16700	68.3486	69.3023
Os07g0186400	POPTR_0009s12380	66.5138	67.4419
Os07g0186400	POPTR_1680s00200	54.5872	73.4568
Os07g0186500	POPTR_0002s22350	34.2163	33.6957
Os07g0187200	POPTR_0007s13500	69.8113	15.4167
Os07g0187300	POPTR_0008s03290	11.4173	12.0332
Os07g0187300	POPTR_0010s23550	10.6299	11.157
Os07g0187400	POPTR_0011s09900	6.86695	71.6418
Os07g0187700	POPTR_0008s02920	55.0388	55.0388
Os07g0187700	POPTR_0010s23870	51.4212	51.6883
Os07g0187900	POPTR_0001s19730	30.609	59.1331
Os07g0187900	POPTR_0002s13500	43.75	54.2744
Os07g0187900	POPTR_0004s22540	48.3974	54.025
Os07g0187900	POPTR_0006s12430	51.4423	52.623
Os07g0187900	POPTR_0008s03280	52.4038	53.6946
Os07g0187900	POPTR_0009s01190	47.5962	53.1306
Os07g0188000	POPTR_0001s22120	45.4373	52.8761
Os07g0188000	POPTR_0006s12010	47.3384	53.7217
Os07g0188000	POPTR_0009s00660	47.6236	50.7599
Os07g0188700	POPTR_0006s11930	36.9637	66.0767
Os07g0188700	POPTR_0014s16900	38.9439	51.1931
Os07g0188700	POPTR_0014s16920	41.9142	56.1947
Os07g0188800	POPTR_0001s28990	76.779	75.6458
Os07g0188800	POPTR_0001s29010	30.7116	66.6667
Os07g0188800	POPTR_0005s19150	25.2809	34.264
Os07g0188800	POPTR_0009s08220	75.6554	74.5387
Os07g0188800	POPTR_0009s08230	66.1049	49.5091
Os07g0189700	POPTR_0001s12870	40.8889	42.9907
Os07g0189700	POPTR_0015s11960	42.2222	43.379
Os07g0189800	POPTR_0001s12870	43.8053	46.2617
Os07g0189800	POPTR_0015s11960	43.8053	45.2055
Os07g0190000	POPTR_0007s09490	76.7181	79.0462
Os07g0190150	POPTR_0008s12060	40.8511	26.5193
Os07g0190150	POPTR_0010s13370	34.4681	31.3953
Os07g0190650	POPTR_0001s34640	50.3236	52.1812
Os07g0190650	POPTR_0012s07320	49.1909	52.1441
Os07g0190650	POPTR_0012s07340	48.3819	49.2586
Os07g0190650	POPTR_0017s11320	49.6764	51.3378
Os07g0190800	POPTR_0008s19870	34.058	32.8671
Os07g0190800	POPTR_0017s11310	47.1014	46.4286
Os07g0190900	POPTR_0002s02980	22.659	26.9231
Os07g0190900	POPTR_0005s11990	16.8786	26.3063
Os07g0190900	POPTR_0005s25570	24.6243	29.0587
Os07g0190900	POPTR_0007s13670	23.4682	26.3979
Os07g0191000	POPTR_0009s12340	59.1176	59.292
Os07g0191200	POPTR_0012s07350	88.2968	87.4741
Os07g0191200	POPTR_0015s07710	85.8934	88.7689
Os07g0191500	POPTR_0018s10010	53.0909	49.0756
Os07g0191600	POPTR_0007s14940	65.7061	62.2951
Os07g0191700	POPTR_0006s13600	3.95869	34.5865
Os07g0192000	POPTR_0012s07430	39.9225	48.6998
Os07g0192000	POPTR_0015s07870	45.3488	46.8
Os07g0192300	POPTR_0006s13340	78.9474	80.3571
Os07g0192300	POPTR_0008s04310	76.3158	77.6786
Os07g0192700	POPTR_0012s07430	0.187617	0.236407
Os07g0192700	POPTR_0015s07870	0.187617	0.2
Os07g0192800	POPTR_0012s07430	39.0728	41.844
Os07g0192800	POPTR_0015s07870	45.4746	41.2
Os07g0192900	POPTR_0012s09450	61.4865	34.3396
Os07g0192900	POPTR_0015s10190	58.4459	33.5922
Os07g0193200	POPTR_0013s13690	16.9039	23.6908
Os07g0193200	POPTR_0013s13720	21.7082	18.1278
Os07g0193200	POPTR_0013s13730	22.4199	17.8723
Os07g0193200	POPTR_0013s13740	16.1922	22.4138
Os07g0193200	POPTR_0013s13830	18.6833	23.4899
Os07g0193200	POPTR_0018s05940	18.8612	20.3455
Os07g0193200	POPTR_0018s05990	17.0819	19.6721
Os07g0193200	POPTR_0018s06000	16.3701	19.2067
Os07g0193200	POPTR_0018s06010	6.22776	19.6629
Os07g0193200	POPTR_0018s06020	20.2847	17.7847
Os07g0193200	POPTR_0019s13260	21.8861	17.3729
Os07g0193200	POPTR_0019s13280	20.2847	16.839
Os07g0193200	POPTR_0163s00220	20.6406	16.9343
Os07g0193200	POPTR_0163s00240	21.1744	16.9275
Os07g0193200	POPTR_0163s00250	21.1744	18.949
Os07g0193200	POPTR_1669s00200	10.8541	17.9941
Os07g0193200	POPTR_2038s00200	8.8968	23.4742
Os07g0193600	POPTR_0012s07410	2.53378	9.25926
Os07g0193600	POPTR_0012s07420	52.027	56.102
Os07g0193600	POPTR_0015s07850	2.53378	9.14634
Os07g0193600	POPTR_0015s07860	51.8581	56.0219
Os07g0193800	POPTR_0008s19510	57.2115	44.403
Os07g0193800	POPTR_0010s04920	57.6923	49.7925
Os07g0193800	POPTR_0012s07470	54.8077	41.9118
Os07g0193800	POPTR_0015s07930	56.25	42.7007
Os07g0194000	POPTR_0001s14430	90	90.411
Os07g0194000	POPTR_0003s17620	93.6364	94.0639
Os07g0194800	POPTR_0010s04950	54.8092	56.0062
Os07g0194800	POPTR_0012s07440	52.2137	48.169
Os07g0194800	POPTR_0015s07890	55.5725	54.0059
Os07g0195200	POPTR_0010s04950	59.7285	61.7785
Os07g0195200	POPTR_0012s07440	57.4661	53.662
Os07g0195200	POPTR_0015s07890	60.4827	59.4955
Os07g0195400	POPTR_0001s02980	59.0747	59.18
Os07g0196200	POPTR_0001s10650	40.4082	44
Os07g0196200	POPTR_0003s14030	39.5918	41.453
Os07g0197100	POPTR_0005s25980	25.6881	15.4696
Os07g0198300	POPTR_0001s04590	33.8164	37.037
Os07g0198300	POPTR_0001s23850	38.1642	40.1015
Os07g0198300	POPTR_0003s21390	36.715	40
Os07g0198300	POPTR_0006s21040	30.9179	34.9727
Os07g0200000	POPTR_0006s21230	32.3604	56.541
Os07g0200000	POPTR_0016s06370	60.6599	62.4837
Os07g0200700	POPTR_0004s16830	66.5854	57.3529
Os07g0200700	POPTR_0009s12590	66.5854	66.1017
Os07g0201100	POPTR_0004s16090	84.5894	84.9717
Os07g0201100	POPTR_0009s11800	84.1395	84.4244
Os07g0201300	POPTR_0001s06790	39.0449	29.2632
Os07g0201300	POPTR_0003s18260	36.5169	27.4841
Os07g0201300	POPTR_0010s18980	37.9213	28.3019
Os07g0201300	POPTR_0010s18990	16.2921	18.7097
Os07g0201300	POPTR_0012s01130	38.4831	28.8421
Os07g0201300	POPTR_0018s13720	37.0787	31.4286
Os07g0201500	POPTR_0001s06790	38.6885	24.8421
Os07g0201500	POPTR_0003s18260	36.0656	23.2558
Os07g0201500	POPTR_0010s18980	39.3443	25.1572
Os07g0201500	POPTR_0010s18990	38.3607	37.7419
Os07g0201500	POPTR_0012s01130	36.3934	23.3684
Os07g0201500	POPTR_0018s13720	32.1311	23.3333
Os07g0201800	POPTR_0001s06790	37.365	36.4211
Os07g0201800	POPTR_0003s18260	33.4773	32.7696
Os07g0201800	POPTR_0010s18980	36.5011	35.4298
Os07g0201800	POPTR_0010s18990	22.8942	34.1936
Os07g0201800	POPTR_0012s01130	36.5011	35.5789
Os07g0201800	POPTR_0018s13720	30.8855	34.0476
Os07g0202000	POPTR_0001s06790	39.8798	41.8947
Os07g0202000	POPTR_0003s18260	37.4749	39.5349
Os07g0202000	POPTR_0010s18980	42.0842	44.0252
Os07g0202000	POPTR_0010s18990	26.4529	42.5806
Os07g0202000	POPTR_0012s01130	37.2745	39.1579
Os07g0202000	POPTR_0018s13720	34.0681	40.4762
Os07g0202100	POPTR_0001s04510	70.0627	72.2132
Os07g0202100	POPTR_0003s21330	71.0031	72.5962
Os07g0202100	POPTR_0006s21070	64.4201	74.7273
Os07g0202100	POPTR_0016s06180	67.0846	70.0491
Os07g0202300	POPTR_0007s07660	98.5916	98.5916
Os07g0202900	POPTR_0013s15000	60.7595	52.0607
Os07g0203275	POPTR_0016s06250	51.0638	6.46552
Os07g0203300	POPTR_0016s06250	54.717	20.3125
Os07g0203700	POPTR_0006s21160	53.1532	25.34
Os07g0203900	POPTR_0009s04000	44.5423	41.7492
Os07g0203925	POPTR_0002s07070	60.6838	26.742
Os07g0203925	POPTR_0005s21250	60.6838	29.0389
Os07g0204000	POPTR_0001s04190	37.9699	35.1916
Os07g0204000	POPTR_0003s21090	36.4662	37.1647
Os07g0204100	POPTR_0013s05380	20.0873	15.1316
Os07g0204100	POPTR_0019s05120	27.0742	20.7358
Os07g0204400	POPTR_0005s23260	56.25	57.1429
Os07g0204400	POPTR_0008s15160	56.25	58.0645
Os07g0204400	POPTR_0010s09850	57.8125	30.3279
Os07g0204400	POPTR_0013s03460	53.125	53.9683
Os07g0204500	POPTR_0010s09840	46.2295	49.4737
Os07g0204500	POPTR_0683s00200	50.8197	50.8197
Os07g0204900	POPTR_0005s05230	77.5087	76.0611
Os07g0204900	POPTR_0013s03470	77.5087	76.9759
Os07g0205000	POPTR_0006s26610	50.2857	72.1311
Os07g0205000	POPTR_0018s01370	41.1429	72
Os07g0205200	POPTR_0006s27930	65.2174	24.4444
Os07g0205200	POPTR_0016s04420	4.34783	5.04587
Os07g0205200	POPTR_0018s02430	65.2174	24.4444
Os07g0205500	POPTR_0001s04100	76.4706	73.5849
Os07g0205500	POPTR_0003s20980	77.2059	74.2924
Os07g0205700	POPTR_0013s02230	59.1922	63.1501
Os07g0205900	POPTR_0006s05060	42.4015	50.1665
Os07g0205900	POPTR_0016s05540	48.4053	50.5882
Os07g0206600	POPTR_0008s15010	62.3301	62.4514
Os07g0206600	POPTR_0008s15020	62.3301	61.6123
Os07g0206600	POPTR_0010s10030	61.5534	64.4309
Os07g0206700	POPTR_0006s04900	27.3256	51.087
Os07g0206800	POPTR_0001s18090	25.1968	29.0909
Os07g0206800	POPTR_0003s05380	23.2283	34.5029
Os07g0206800	POPTR_0006s16220	24.4094	29.5238
Os07g0206900	POPTR_0001s27110	41.8367	11.2329
Os07g0206900	POPTR_0009s06370	41.8367	11.2329
Os07g0207400	POPTR_0001s34260	69.697	35.2761
Os07g0207700	POPTR_0001s14000	42.4242	45.3704
Os07g0207700	POPTR_0003s17220	52.1645	49.8965
Os07g0207800	POPTR_0012s02090	5.386	15.873
Os07g0208000	POPTR_0001s07890	96.1538	96.1538
Os07g0208000	POPTR_0003s11430	96.1538	96.1538
Os07g0208000	POPTR_0008s05190	96.1538	78.6164
Os07g0208000	POPTR_0010s21580	96.1538	96.1538
Os07g0208100	POPTR_0012s02090	17.9775	25.3968
Os07g0208500	POPTR_0001s27320	83.1637	83.1637
Os07g0208500	POPTR_0006s05110	79.556	81.2854
Os07g0208500	POPTR_0009s06560	82.8862	83.0398
Os07g0208500	POPTR_0016s05520	79.8335	80.8052
Os07g0208600	POPTR_0006s05180	46.9466	44.2446
Os07g0208600	POPTR_0016s05470	47.3282	44.6043
Os07g0208801	POPTR_0004s04280	13.9594	26.1905
Os07g0208801	POPTR_0011s05160	13.9594	25.9434
Os07g0208900	POPTR_0007s12360	64.8101	52.5667
Os07g0209000	POPTR_0005s12850	69.4761	69.6347
Os07g0209000	POPTR_0006s16630	15.0342	55
Os07g0209000	POPTR_0007s12340	70.615	70.615
Os07g0209000	POPTR_0009s11580	38.7244	62.0438
