Gene stable ID	Setaria italica gene stable ID	%id. target Setaria italica gene identical to query gene	%id. query gene identical to target Setaria italica gene
Os04g0659500	Si022880m.g	95.7447	95.0704
Os04g0659800	Si021976m.g	71.1645	82.9741
Os04g0659900	Si022307m.g	61.9048	40.3101
Os04g0660100	Si024993m.g	63.8614	62.6214
Os04g0660200	Si021469m.g	82.7795	87.68
Os04g0660400	Si024494m.g	89.6254	89.3678
Os04g0660500	Si020980m.g	84.5984	85.9925
Os04g0660600	Si008141m.g	86.9565	50.8475
Os04g0660900	Si040247m.g	61.3312	68.8612
Os04g0661100	Si023557m.g	58.0645	61.6438
Os04g0661200	Si022015m.g	80.6742	79.4248
Os04g0661300	Si004347m.g	25.7225	78.0702
Os04g0661300	Si010535m.g	85.8382	87.3529
Os04g0661300	Si022488m.g	90.4624	88.4181
Os04g0661600	Si021412m.g	84.8781	52.6475
Os04g0661700	Si021275m.g	51.5823	63.0968
Os04g0661800	Si018486m.g	81.8182	82.7586
Os04g0661800	Si023190m.g	81.25	64.7059
Os04g0661900	Si024273m.g	93.5294	58.4559
Os04g0662100	Si007354m.g	30.7692	21.978
Os04g0662100	Si014512m.g	30.7692	21.978
Os04g0662100	Si025201m.g	28.4615	22.4242
Os04g0662400	Si025068m.g	58.8235	52.6316
Os04g0662600	Si022356m.g	54.4335	58.1579
Os04g0662700	Si021939m.g	84.7222	64.346
Os04g0662800	Si021668m.g	87.2495	87.4088
Os04g0662800	Si033370m.g	58.1056	65.9091
Os04g0662900	Si018281m.g	85.2679	85.2679
Os04g0663100	Si021170m.g	64.1657	64.7458
Os04g0663200	Si024685m.g	52.1628	47.6744
Os04g0663300	Si023709m.g	100	100
Os04g0663500	Si023436m.g	77.0053	83.237
Os04g0663600	Si024219m.g	55.3633	49.2308
Os04g0663700	Si021687m.g	79.4776	78.5978
Os04g0664400	Si021121m.g	79.6739	78.2284
Os04g0664666	Si029879m.g	38.6047	18.9931
Os04g0664800	Si025317m.g	64.7651	75.835
Os04g0664900	Si021617m.g	59.366	36.3316
Os04g0664900	Si025212m.g	56.7723	36.7537
Os04g0665000	Si024018m.g	38.7755	80.8511
Os04g0665400	Si022206m.g	90.0498	89.1626
Os04g0665500	Si022281m.g	78.0362	77.2379
Os04g0665600	Si022099m.g	68.1604	66.7437
Os04g0665666	Si024849m.g	41.3174	33.4951
Os04g0665700	Si022785m.g	80.9062	82.7815
Os04g0665800	Si022806m.g	83.0565	83.8926
Os04g0665900	Si024180m.g	37.8205	38.5621
Os04g0666800	Si024062m.g	49.7041	56.3758
Os04g0666900	Si021002m.g	90.6822	85.8268
Os04g0667000	Si022821m.g	85.3503	45.2703
Os04g0667200	Si024723m.g	66.8712	78.9855
Os04g0667500	Si023056m.g	58.6957	21.6867
Os04g0667600	Si023380m.g	56.8966	36.0656
Os04g0667700	Si021877m.g	78.4615	31.2245
Os04g0667900	Si022888m.g	65.942	64.311
Os04g0668600	Si022138m.g	88.3333	87.5
Os04g0668700	Si021492m.g	84.4628	82.9545
Os04g0668800	Si023245m.g	84.2105	83.8095
Os04g0668900	Si022681m.g	75	78.5047
Os04g0669100	Si023248m.g	76.5625	70.3349
Os04g0669200	Si023330m.g	67.8947	66.8394
Os04g0669300	Si024128m.g	86.7159	87.5233
Os04g0669600	Si021999m.g	74.4681	38.3772
Os04g0669700	Si022689m.g	67.3077	21.9436
Os04g0669800	Si022133m.g	82.5581	83.5294
Os04g0669900	Si022133m.g	83.1354	82.3529
Os04g0670000	Si023298m.g	84.4221	84.8485
Os04g0670200	Si021989m.g	76.626	81.7787
Os04g0670400	Si024571m.g	67.7966	46.1095
Os04g0670500	Si024394m.g	63.4694	68.2018
Os04g0670600	Si025194m.g	82.9646	82.7815
Os04g0670700	Si022432m.g	82.6923	23.6264
Os04g0670800	Si022001m.g	77.9956	78.5088
Os04g0671100	Si022856m.g	93.4307	44.1379
Os04g0671200	Si021886m.g	89.5277	89.5277
Os04g0671300	Si021875m.g	91.4634	91.6497
Os04g0671700	Si022309m.g	90.4393	90.4393
Os04g0671800	Si021446m.g	55.2743	61.3105
Os04g0671900	Si021223m.g	91.5648	89.7006
Os04g0672100	Si021061m.g	77.3715	74.9282
Os04g0672200	Si016267m.g	57.6642	61.4444
Os04g0672200	Si021192m.g	58.1856	64.6582
Os04g0672300	Si023597m.g	76.1905	81.1594
Os04g0672600	Si021061m.g	66.25	45.6459
Os04g0672700	Si025040m.g	77.7469	77.7469
Os04g0672800	Si023022m.g	75.8893	75.2941
Os04g0672900	Si022768m.g	51.1161	74.8366
Os04g0673000	Si022709m.g	76.9968	76.2658
Os04g0673300	Si023483m.g	78.8235	81.7073
Os04g0673400	Si022757m.g	85.1485	84.0391
Os04g0674000	Si025144m.g	51.4019	33.6735
Os04g0674100	Si023028m.g	72.8	71.6535
Os04g0674200	Si023123m.g	94.2731	91.0638
Os04g0674300	Si021621m.g	81.9788	82.1239
Os04g0674400	Si022985m.g	80	80.6084
Os04g0674400	Si024620m.g	31.3208	76.1468
Os04g0674450	Si022500m.g	81.9398	69.6023
Os04g0674600	Si024743m.g	84.8397	84.7162
Os04g0674700	Si021644m.g	87.6344	87.7917
Os04g0674700	Si021913m.g	70.6093	82.0833
Os04g0674800	Si021476m.g	79.2	79.582
Os04g0675000	Si038886m.g	22.9541	30.1837
Os04g0675101	Si020938m.g	77.4725	40.1358
Os04g0675200	Si020938m.g	82.1101	23.5165
Os04g0675300	Si020938m.g	87.4576	5.64922
Os04g0675400	Si021866m.g	64.4033	63.3603
Os04g0675500	Si021341m.g	96.3939	96.5278
Os04g0675600	Si025098m.g	88.1679	42.0765
Os04g0675800	Si021247m.g	49.9553	69.7878
Os04g0676100	Si023425m.g	71.1111	73.1429
Os04g0676200	Si021546m.g	74.0648	49.8322
Os04g0676300	Si024874m.g	87.8465	90.5495
Os04g0676400	Si022922m.g	63.5739	66.787
Os04g0676600	Si025187m.g	37.8753	37.963
Os04g0676650	Si025187m.g	42.4658	43.0556
Os04g0676700	Si022762m.g	66.0804	85.9477
Os04g0677066	Si022259m.g	81.6794	81.2658
Os04g0677100	Si021964m.g	49.6994	52.9915
Os04g0677200	Si024528m.g	70.0229	58.2857
Os04g0677300	Si024146m.g	75.6863	77.2
Os04g0677400	Si021366m.g	78.1032	80.4598
Os04g0677500	Si021784m.g	95.1076	94.7368
Os04g0677600	Si025284m.g	35.1759	40
Os04g0677700	Si021140m.g	81.573	78.8274
Os04g0677800	Si021401m.g	69.6481	71.2144
Os04g0678300	Si021259m.g	83.3944	85.804
Os04g0678400	Si023256m.g	66.0194	65.7005
Os04g0678700	Si022300m.g	89.1473	88.9175
Os04g0678800	Si022992m.g	76.7176	76.7176
Os04g0679000	Si024133m.g	89.5833	63.586
Os04g0679050	Si024335m.g	66.5944	66.3067
Os04g0679100	Si022765m.g	76.412	75.1634
Os04g0679200	Si022383m.g	79.2405	83.9142
Os04g0679400	Si023011m.g	87.5969	87.5969
Os04g0679600	Si022801m.g	20.5446	27.7592
Os04g0679800	Si023019m.g	80.8917	49.8039
Os04g0679900	Si023199m.g	79.7235	79.3578
Os04g0680000	Si013723m.g	90.6874	90.6874
Os04g0680000	Si024464m.g	19.2905	76.3158
Os04g0680000	Si025458m.g	19.5122	93.617
Os04g0680300	Si023596m.g	79.7101	79.7101
Os04g0680400	Si021817m.g	85.7595	53.5573
Os04g0680550	Si001932m.g	70.1807	63.4877
Os04g0680700	Si021154m.g	70.0201	38.5382
Os04g0680800	Si021516m.g	74.8466	40.1977
Os04g0681400	Si021350m.g	89.0295	89.1549
Os04g0681500	Si025101m.g	55.2198	54.918
Os04g0681600	Si021350m.g	89.0295	89.1549
Os04g0681900	Si022630m.g	76.4881	77.8788
Os04g0681950	Si021971m.g	68.9579	66.7382
Os04g0682000	Si021920m.g	83.0544	82.7083
Os04g0682050	Si022985m.g	80.303	80.6084
Os04g0682050	Si024620m.g	31.4394	76.1468
Os04g0682100	Si023588m.g	78.6207	81.4286
Os04g0682300	Si023057m.g	92.7419	92.3695
Os04g0682400	Si024033m.g	36.1111	51.7781
Os04g0682500	Si025259m.g	70.1124	74.1093
Os04g0682800	Si021020m.g	87.175	86.4261
Os04g0682900	Si021048m.g	68.8009	54.5203
Os04g0683100	Si023281m.g	100	100
Os04g0683400	Si023636m.g	79.2	77.3438
Os04g0683500	Si024866m.g	73.0458	69.4872
Os04g0683600	Si021400m.g	83.7709	52.5449
Os04g0683700	Si021736m.g	83.5907	82.0076
Os04g0683800	Si021079m.g	91.4936	91.4032
Os04g0683850	Si023447m.g	62.1622	40.3509
Os04g0683900	Si022255m.g	71.599	75.7576
Os04g0684200	Si021873m.g	78.4483	18.5336
Os04g0684500	Si021162m.g	84.4617	85.4097
Os04g0684600	Si024754m.g	62.963	57.9545
Os04g0684800	Si023513m.g	72.1854	69.4268
Os04g0684900	Si022872m.g	60.1824	68.9895
Os04g0685000	Si024456m.g	52.439	51.3944
Os04g0685200	Si024643m.g	65.1515	46.5368
Os04g0685300	Si023265m.g	55.6098	74.026
Os04g0685400	Si022661m.g	83.6364	56.6154
Os04g0685500	Si021495m.g	57.0111	50.3257
Os04g0685600	Si021449m.g	94.9527	94.5055
Os04g0685700	Si022401m.g	70.4626	53.5135
Os04g0685800	Si023162m.g	79.6512	60.6195
Os04g0685900	Si025337m.g	72.2814	71.9745
Os04g0686000	Si022170m.g	76.9976	76.4423
Os04g0686000	Si024634m.g	74.8184	73.0496
Os04g0686100	Si024360m.g	49.4382	45.8333
Os04g0686200	Si025120m.g	64.333	80.1887
Os04g0686300	Si023540m.g	84.4961	73.1544
Os04g0686600	Si022905m.g	69.0323	38.2143
Os04g0686650	Si024868m.g	71.9222	58.9381
Os04g0686700	Si022215m.g	68.4706	71.8519
Os04g0686800	Si024125m.g	42.3077	80
Os04g0686800	Si024336m.g	38.4615	72.7273
Os04g0687100	Si023207m.g	97.1831	95.8333
Os04g0687300	Si022906m.g	75.1825	73.8351
Os04g0687800	Si022316m.g	63.3495	67.7922
Os04g0687800	Si026555m.g	58.7379	67.2222
Os04g0687800	Si036302m.g	58.9806	66.9421
Os04g0687900	Si022083m.g	78.7879	83.105
Os04g0688000	Si022179m.g	30.2083	34.9398
Os04g0688100	Si022514m.g	73.9884	73.1429
Os04g0688200	Si022524m.g	51.4368	51.4368
Os04g0688300	Si027677m.g	24.1176	48.5207
Os04g0688500	Si027677m.g	25	52.071
Os04g0688600	Si027677m.g	26.5672	52.6627
Os04g0689000	Si027677m.g	25.4438	50.8876
Os04g0689300	Si024995m.g	57.4786	64.0476
Os04g0689400	Si021391m.g	87.6672	87.0207
Os04g0689500	Si022636m.g	75.8427	82.0669
Os04g0689700	Si007312m.g	74.5098	75.6219
Os04g0689700	Si023293m.g	71.0784	72.1393
Os04g0689800	Si032774m.g	9.87952	39.4231
Os04g0689900	Si022897m.g	66.1238	72.242
Os04g0690100	Si025079m.g	54.0161	58.3514
Os04g0690300	Si024632m.g	67.5676	73.0337
Os04g0690400	Si021331m.g	45.961	45.3297
Os04g0690500	Si023253m.g	51.5419	56.25
Os04g0690600	Si021833m.g	51.7958	54.5817
Os04g0691100	Si022358m.g	89.7297	87.3684
Os04g0691200	Si020954m.g	81.6746	29.8155
Os04g0691300	Si022723m.g	44.7552	40.8946
Os04g0691400	Si022071m.g	61.4796	54.7727
Os04g0691500	Si021165m.g	90.625	78.2022
Os04g0691600	Si023583m.g	69.6552	72.1429
Os04g0691600	Si024263m.g	71.7241	52.7919
Os04g0691700	Si020995m.g	74.8731	22.9037
Os04g0691800	Si021073m.g	78.8443	78.6901
Os04g0691900	Si020982m.g	60.391	62.6126
Os04g0692000	Si022584m.g	89.4286	92.3304
Os04g0692100	Si025676m.g	84.9594	86.0082
Os04g0692200	Si022767m.g	49.5298	51.634
Os04g0692300	Si022424m.g	71.9033	65.0273
Os04g0692400	Si021320m.g	77.9911	71.6418
Os04g0692500	Si021640m.g	60	60.2151
Os04g0692600	Si022973m.g	32	33.2075
Os04g0692750	Si021066m.g	68.693	65.3809
Os04g0692800	Si021864m.g	73.0539	24.6964
Os04g0693000	Si029572m.g	83.7553	78.7698
Os04g0693050	Si023695m.g	80	67.8571
Os05g0100008	Si038617m.g	17.5	5.66802
Os05g0100100	Si003778m.g	30.3419	37.5661
Os05g0100500	Si020979m.g	55.163	14.9595
Os05g0100700	Si021513m.g	87.8327	37.931
Os05g0100800	Si003302m.g	90.2985	88.3212
Os05g0100900	Si021305m.g	78.4	78.2956
Os05g0101200	Si025351m.g	63.2735	60.6119
Os05g0101400	Si037955m.g	73.7226	72.1429
Os05g0101600	Si024524m.g	44.7876	49.3617
Os05g0102000	Si024534m.g	55.496	53.2134
Os05g0102400	Si022774m.g	59.8456	50.9868
Os05g0102500	Si023405m.g	59.6244	70.9497
Os05g0102600	Si024224m.g	36.3752	65.2273
Os05g0102800	Si021132m.g	68.6911	70.4619
Os05g0102900	Si023148m.g	90.9483	92.5439
Os05g0103100	Si024699m.g	51.5556	52.2523
Os05g0103200	Si023033m.g	85.6	84.585
Os05g0103300	Si023898m.g	76.3889	78.5714
Os05g0103500	Si023369m.g	68.8889	66.6667
Os05g0103600	Si022006m.g	82.6087	83.5165
Os05g0103700	Si024138m.g	29.7814	50
Os05g0103800	Si023537m.g	57.4257	38.6667
Os05g0103800	Si040065m.g	52.4752	82.8125
Os05g0104100	Si021122m.g	83.547	83.547
Os05g0104150	Si022539m.g	57.6023	56.9364
Os05g0104600	Si022502m.g	58.4071	56.25
Os05g0104650	Si033895m.g	87.1378	86.9535
Os05g0104700	Si022502m.g	53.616	61.0795
Os05g0104800	Si022875m.g	90.493	89.8601
Os05g0104900	Si022917m.g	68.1319	44.6043
Os05g0105000	Si021042m.g	89.4834	88.6655
Os05g0105050	Si025273m.g	53.4653	48.2143
Os05g0105100	Si023198m.g	94.0909	94.9541
Os05g0105200	Si025130m.g	80.1724	65.035
Os05g0105300	Si021638m.g	82.6816	26.4286
Os05g0105500	Si023422m.g	74.7126	74.2857
Os05g0105600	Si021487m.g	57.3668	59.3193
Os05g0106000	Si022363m.g	64.0898	67.9894
Os05g0106100	Si012647m.g	95.7831	66.25
Os05g0106200	Si022284m.g	69.0104	67.7749
Os05g0106300	Si022395m.g	41.048	25.2688
Os05g0106500	Si023121m.g	65.6522	63.9831
Os05g0106600	Si022368m.g	99.7347	99.7347
Os05g0106700	Si021141m.g	80.7447	82.8603
Os05g0107000	Si037184m.g	33.2731	74.1936
Os05g0107300	Si021013m.g	65.3719	65.426
Os05g0107600	Si020984m.g	91.1304	79.2738
Os05g0107700	Si023722m.g	93.3962	93.3962
Os05g0107801	Si008592m.g	36.8852	26.7857
Os05g0107801	Si012678m.g	27.8689	48.5714
Os05g0107801	Si015404m.g	35.2459	54.4304
Os05g0107801	Si019753m.g	37.7049	44.6602
Os05g0107801	Si032071m.g	36.0656	50
Os05g0107801	Si039348m.g	34.4262	47.7273
Os05g0107801	Si040089m.g	37.7049	45.098
Os05g0108000	Si021882m.g	78.8934	78.7321
Os05g0108100	Si022229m.g	92.02	92.02
Os05g0108300	Si021438m.g	80.3543	77.1252
Os05g0108400	Si022724m.g	82.0261	80.1917
Os05g0108500	Si023901m.g	66.1538	61.4286
Os05g0108500	Si023985m.g	60	70.9091
Os05g0108600	Si022444m.g	78.771	78.1163
Os05g0108800	Si023618m.g	90.5109	93.2331
Os05g0109400	Si003830m.g	49.6403	43.8095
Os05g0109600	Si021183m.g	83.7868	84.845
Os05g0110100	Si023669m.g	61.0687	67.7966
Os05g0110300	Si022784m.g	80.5732	83.7748
Os05g0110500	Si021526m.g	88.1557	86.2583
Os05g0110600	Si023621m.g	77.9528	75
Os05g0110700	Si022696m.g	41.5512	47.1698
Os05g0110800	Si022918m.g	82.7869	36.3309
Os05g0110900	Si022221m.g	84.557	82.6733
Os05g0111000	Si019046m.g	48.1598	55.6501
Os05g0111100	Si023755m.g	68.4211	64.3564
Os05g0111200	Si023559m.g	89.726	89.726
Os05g0111300	Si024366m.g	77.381	61.3208
Os05g0111800	Si024397m.g	38.9694	41.9411
Os05g0111900	Si022068m.g	74.3842	34.2404
Os05g0112000	Si021653m.g	90.2222	73.2852
Os05g0112101	Si021497m.g	68.1583	64.4951
Os05g0112750	Si003055m.g	68.8623	62.8415
Os05g0112750	Si007860m.g	58.0838	56.0694
Os05g0112800	Si022262m.g	70.5882	48.731
Os05g0112900	Si039650m.g	67.6248	61.9972
Os05g0113000	Si022027m.g	71.3974	72.9911
Os05g0113300	Si021199m.g	89.5735	88.5246
Os05g0113400	Si023591m.g	94.2029	93.5252
Os05g0113500	Si023010m.g	56.8182	58.1395
Os05g0113900	Si023519m.g	87.8205	88.961
Os05g0114000	Si022898m.g	93.9815	72.242
Os05g0114100	Si025245m.g	69.5853	63.1799
Os05g0114400	Si023353m.g	78.7879	82.9787
Os05g0114500	Si021462m.g	44.1379	20.3498
Os05g0114600	Si023627m.g	92.1875	90.0763
Os05g0115500	Si024973m.g	55.3506	53.1915
Os05g0115600	Si023052m.g	74.4856	72.4
Os05g0115700	Si022456m.g	87.2222	87.4652
Os05g0115900	Si021693m.g	87.2458	87.2458
Os05g0116000	Si022464m.g	85.5153	85.7542
Os05g0116100	Si023201m.g	85.9155	84.3318
Os05g0116700	Si021102m.g	54.954	55.2361
Os05g0116800	Si040180m.g	54.9261	48.7965
Os05g0116850	Si029879m.g	39.2857	20.1373
Os05g0117000	Si024477m.g	40.5172	22.381
Os05g0117000	Si024738m.g	39.6552	23.9583
Os05g0117300	Si024477m.g	46.1538	42.8571
Os05g0117300	Si024738m.g	44.1026	44.7917
Os05g0117500	Si023087m.g	48.1605	59.5041
Os05g0117600	Si021229m.g	88.5468	87.4696
Os05g0117798	Si021062m.g	90.625	91.8426
Os05g0117864	Si020983m.g	70.7719	61.5385
Os05g0118000	Si011982m.g	20.2797	10.4693
Os05g0118700	Si022944m.g	58.7413	61.5385
Os05g0118800	Si023959m.g	69.0909	64.4068
Os05g0118900	Si008563m.g	54.1936	63.1579
Os05g0119000	Si024063m.g	30.8772	81.4815
Os05g0119400	Si024726m.g	67.3887	54.6341
Os05g0119600	Si036705m.g	62.1622	80.3175
Os05g0120100	Si022120m.g	80.1858	60.6557
Os05g0120100	Si022610m.g	79.8762	77.2455
Os05g0120200	Si021371m.g	86.9814	87.6081
Os05g0120200	Si021378m.g	84.4063	85.5072
Os05g0120300	Si023124m.g	59.0909	55.5556
Os05g0120700	Si021060m.g	92.1708	24.7373
Os05g0120800	Si023419m.g	63.6871	64.7727
Os05g0120900	Si022766m.g	64.0411	61.1111
Os05g0121000	Si023310m.g	79.8969	79.4872
Os05g0121200	Si022340m.g	80.5774	80.3665
Os05g0121400	Si022364m.g	77.8947	78.3069
Os05g0121500	Si024472m.g	74.8691	68.75
Os05g0121600	Si025305m.g	67.9688	61.9217
Os05g0121700	Si022431m.g	82.0937	81.8681
Os05g0121800	Si028969m.g	56.6068	43.593
Os05g0121900	Si025710m.g	37.6471	86.4865
Os05g0122400	Si024055m.g	63.1184	62.6022
Os05g0122500	Si024549m.g	48.0076	50.6
Os05g0122600	Si022095m.g	48.4245	67.1264
Os05g0122700	Si024454m.g	94.4444	94.4444
Os05g0122800	Si022841m.g	88.0952	88.3959
Os05g0122900	Si007679m.g	93.8272	93.8272
Os05g0123100	Si022408m.g	81.1321	81.5718
Os05g0123200	Si001404m.g	80.1688	83.8852
Os05g0123200	Si021950m.g	84.1772	84.7134
Os05g0123300	Si022428m.g	76.3926	78.9041
Os05g0123300	Si025321m.g	68.435	74.5665
Os05g0124000	Si004196m.g	25.4701	58.8933
Os05g0124000	Si004263m.g	36.7521	52.3114
Os05g0124600	Si004196m.g	25.9392	57.3123
Os05g0124600	Si004263m.g	36.8515	50.1217
Os05g0125000	Si021164m.g	75.7714	74.4944
Os05g0125100	Si022266m.g	64.3193	34.8601
Os05g0125200	Si021314m.g	78.7289	81.4765
Os05g0125300	Si024538m.g	67.2686	66.8161
Os05g0125400	Si024538m.g	76.3636	75.3363
Os05g0125500	Si024653m.g	94.3765	89.5592
Os05g0125600	Si029944m.g	45.5224	43.2624
Os05g0126100	Si022823m.g	55.5556	54.0541
Os05g0126200	Si023372m.g	75.5208	77.957
Os05g0126300	Si020953m.g	40.6699	9.7645
Os05g0126800	Si025124m.g	62.4113	57.5163
Os05g0127200	Si021550m.g	81.2709	81.8182
Os05g0127300	Si021226m.g	75.2113	64.5707
Os05g0127500	Si022805m.g	59.5109	73.4899
Os05g0128100	Si023535m.g	55.2632	55.6291
Os05g0128200	Si021557m.g	83.5275	84.6543
Os05g0128300	Si025015m.g	41.4835	38.4224
Os05g0128400	Si022161m.g	83.4928	83.4928
Os05g0128700	Si035323m.g	71.25	11.4
Os05g0128900	Si013243m.g	77.7251	19.0035
Os05g0129000	Si021842m.g	90.4472	89.3574
Os05g0129100	Si021951m.g	82.2086	57.0213
Os05g0129200	Si024756m.g	59.5703	70.4388
Os05g0129300	Si023562m.g	78.3784	80
Os05g0129700	Si023561m.g	45.3376	96.5753
Os05g0129700	Si024425m.g	42.7653	71.8919
Os05g0129800	Si008215m.g	18.2927	13.9752
Os05g0129900	Si022241m.g	78.5894	78.1955
Os05g0130100	Si021410m.g	78.6219	67.1192
Os05g0130400	Si014867m.g	16.0517	17.126
Os05g0130400	Si024401m.g	16.9742	18.3267
Os05g0131000	Si014867m.g	60.5313	62.7953
Os05g0131000	Si024401m.g	64.7059	67.9283
Os05g0131100	Si022921m.g	74.8148	72.9242
Os05g0131401	Si022921m.g	62.0112	40.0722
Os05g0131500	Si021584m.g	41.2073	27.0224
Os05g0131900	Si023063m.g	71.6	72.1774
Os05g0132000	Si024073m.g	70.8006	70.6897
Os05g0132100	Si021398m.g	84.006	83.8806
Os05g0132400	Si022056m.g	65.2582	31.377
Os05g0132500	Si009577m.g	86.3988	85.474
Os05g0133100	Si022829m.g	60.3774	43.3898
Os05g0133401	Si030025m.g	50.137	44.9631
Os05g0133900	Si021418m.g	57.5	59.4225
Os05g0134000	Si022194m.g	96.1071	96.3415
Os05g0134200	Si022279m.g	87.1465	86.7008
Os05g0134300	Si021318m.g	67.4931	66.3058
Os05g0134400	Si022557m.g	75.731	75.2907
Os05g0134700	Si017708m.g	58.4527	59.6491
Os05g0135000	Si022679m.g	65.6716	68.5358
Os05g0135000	Si024230m.g	65.0746	66.4634
Os05g0135000	Si024554m.g	68.3582	70.8978
Os05g0135000	Si025059m.g	65.6716	67.4847
Os05g0135200	Si022615m.g	46.7236	49.1018
Os05g0135700	Si022004m.g	97.2222	84.6154
Os05g0135800	Si022446m.g	94.7368	94.7368
Os05g0135900	Si022525m.g	85.7558	84.7701
Os05g0136200	Si021946m.g	80.1762	77.1186
Os05g0136900	Si022109m.g	77.7523	78.6543
Os05g0137300	Si022184m.g	65.5257	64.7343
Os05g0137400	Si021835m.g	86.2903	85.4291
Os05g0137500	Si022468m.g	31.0127	41.0615
Os05g0137600	Si024532m.g	42.0213	56.4286
Os05g0137700	Si023446m.g	47.5113	61.4035
Os05g0137700	Si024839m.g	31.6742	58.3333
Os05g0139200	Si038605m.g	44.1103	43.6725
Os05g0139300	Si038605m.g	42.6087	36.4764
Os05g0140100	Si022113m.g	91.8033	91.1628
Os05g0140500	Si023278m.g	77.451	77.8325
Os05g0140600	Si022402m.g	35.5556	25.9459
Os05g0140800	Si022469m.g	67.3973	68.9076
Os05g0141300	Si003818m.g	50.2252	55.75
Os05g0141300	Si024199m.g	42.5676	52.9412
Os05g0141300	Si024246m.g	70.2703	69.3333
Os05g0141400	Si022165m.g	89.2857	47.9616
Os05g0141500	Si028922m.g	73.8479	76.038
Os05g0141700	Si022589m.g	81.6949	71.3018
Os05g0141800	Si024374m.g	67.4095	66.3014
Os05g0142100	Si023792m.g	45.5446	50
Os05g0142200	Si023801m.g	39	43.8202
Os05g0142400	Si023867m.g	51.2821	52.6316
Os05g0143200	Si022483m.g	52.8846	15.4494
Os05g0143300	Si022067m.g	65.7837	67.5737
Os05g0143400	Si007207m.g	89.0909	84.4828
Os05g0143400	Si023196m.g	89.5455	89.9543
Os05g0143500	Si021645m.g	89.4834	87.0736
Os05g0143600	Si023546m.g	66.4474	67.7852
Os05g0143600	Si027795m.g	40.1316	57.5472
Os05g0143600	Si039311m.g	61.1842	52.8409
Os05g0143700	Si022605m.g	48.583	35.8209
Os05g0144000	Si021756m.g	86.1804	85.687
Os05g0144100	Si021958m.g	68.997	48.4009
Os05g0144200	Si022352m.g	77.1429	78.1579
Os05g0144300	Si021030m.g	79.4326	79.7863
Os05g0144400	Si021168m.g	94.564	94.1375
Os05g0144800	Si021296m.g	95.9103	95.9103
Os05g0144900	Si022142m.g	77.686	22.2222
Os05g0144900	Si024709m.g	70.2479	20.4819
Os05g0145000	Si001125m.g	84.9741	64.9505
Os05g0145300	Si021424m.g	76.4286	65.4434
Os05g0145400	Si022267m.g	37.2323	57.5064
Os05g0145600	Si022021m.g	82.5991	83.1486
Os05g0145700	Si029743m.g	35.4005	29.2735
Os05g0146100	Si029743m.g	22.9642	30.1282
Os05g0146900	Si029743m.g	22.8758	22.4359
Os05g0147133	Si021018m.g	60.1705	40.9958
Os05g0147150	Si021255m.g	65.3266	16.2907
Os05g0147200	Si021255m.g	86.5429	46.7419
Os05g0147300	Si022807m.g	63.8554	53.3557
Os05g0147400	Si021480m.g	95.7009	82.5806
Os05g0147500	Si021537m.g	90.4362	89.9833
Os05g0147600	Si021496m.g	81.9005	29.4788
Os05g0148300	Si025529m.g	92.3077	92.3077
Os05g0148600	Si021674m.g	87.5	87.1795
Os05g0148700	Si026368m.g	72.6477	74.6067
Os05g0148900	Si023186m.g	66.8342	60.181
Os05g0149000	Si024722m.g	59.0164	57.754
Os05g0149100	Si024837m.g	59.1398	59.1398
Os05g0149200	Si021114m.g	45.4545	17.8947
Os05g0149300	Si022728m.g	76.8817	45.8333
Os05g0149300	Si022729m.g	76.8817	45.8333
Os05g0149400	Si022728m.g	83.7662	82.6923
Os05g0149400	Si022729m.g	83.7662	82.6923
Os05g0149500	Si025803m.g	74.3243	65.6716
Os05g0149600	Si021373m.g	96.5251	36.075
Os05g0149800	Si022429m.g	72.9508	97.5342
Os05g0149900	Si021757m.g	85.5615	91.7782
Os05g0150000	Si023064m.g	96.7078	94.7581
Os05g0150400	Si021689m.g	59.204	65.8672
Os05g0150500	Si021562m.g	91.1414	90.678
Os05g0150600	Si021266m.g	62.2038	66.4557
Os05g0150733	Si022452m.g	66.1538	35.8333
Os05g0150800	Si022846m.g	93.4931	93.4931
Os05g0150900	Si021163m.g	85.1977	84.624
Os05g0151000	Si013115m.g	82.2476	81.8035
Os05g0151100	Si024682m.g	36.2162	41.2308
Os05g0151200	Si024757m.g	60.6218	62.5668
Os05g0151300	Si023018m.g	79.8419	79.2157
Os05g0151400	Si004865m.g	73.8132	72.1017
Os05g0151400	Si021197m.g	48.8515	74.5327
Os05g0152400	Si022136m.g	63.0705	35.7647
Os05g0152600	Si023215m.g	17.7043	42.3256
Os05g0152600	Si024217m.g	22.7626	44.8276
Os05g0152900	Si023215m.g	22.5	41.8605
Os05g0152900	Si024217m.g	26.75	40.9962
Os05g0153000	Si009429m.g	67.02	73.9922
Os05g0153200	Si009609m.g	53.2407	54.9363
Os05g0153300	Si009776m.g	67.2253	66.9759
Os05g0153400	Si012084m.g	78.501	79.6
Os05g0153500	Si013243m.g	77.9762	15.1796
Os05g0153901	Si035323m.g	67.5	10.8
Os05g0154500	Si009445m.g	82.8912	82.8912
Os05g0154600	Si010152m.g	80.5046	81.0624
Os05g0154700	Si009390m.g	86.3248	88.4856
Os05g0154800	Si010889m.g	81.8182	80.5447
Os05g0154900	Si011262m.g	84.2466	85.4167
