Gene stable ID	Nicotiana attenuata str. UT gene stable ID	%id. target Nicotiana attenuata str. UT gene identical to query gene	%id. query gene identical to target Nicotiana attenuata str. UT gene
Os04g0635100	A4A49_05508	53.4884	53.4884
Os04g0635100	A4A49_05509	48.8372	48.8372
Os04g0635100	A4A49_08206	48.8372	46.6667
Os04g0635100	A4A49_20337	43.0233	39.3617
Os04g0635100	A4A49_40578	48.8372	49.4118
Os04g0635100	A4A49_57985	50	50.5882
Os04g0635100	A4A49_60171	48.8372	49.4118
Os04g0635500	A4A49_05506	50.5747	49.4382
Os04g0635500	A4A49_05508	49.4253	50
Os04g0635500	A4A49_05509	44.8276	45.3488
Os04g0635500	A4A49_08206	44.8276	43.3333
Os04g0635500	A4A49_20337	39.0805	36.1702
Os04g0635500	A4A49_40578	44.8276	45.8824
Os04g0635500	A4A49_57985	47.1264	48.2353
Os04g0635500	A4A49_60171	44.8276	45.8824
Os04g0635800	A4A49_33167	71.2121	75.4011
Os04g0635800	A4A49_58073	29.2929	66.6667
Os04g0636100	A4A49_26155	63.1295	65.7303
Os04g0636200	A4A49_35767	22.6457	13.9696
Os04g0636300	A4A49_20652	47.1204	20
Os04g0636400	A4A49_36072	66.2295	67.1096
Os04g0636500	A4A49_03776	47.8261	51.505
Os04g0636500	A4A49_26862	47.6708	50.4934
Os04g0636500	A4A49_42101	46.118	50.8562
Os04g0636500	A4A49_57511	50.4658	51.8341
Os04g0637000	A4A49_01155	47.8589	52.3416
Os04g0637000	A4A49_28673	47.8589	52.3416
Os04g0637000	A4A49_62391	48.1108	51.2064
Os04g0637400	A4A49_60931	10.3571	63.7363
Os04g0637400	A4A49_60987	10.1786	62.6374
Os04g0638800	A4A49_34159	33.2226	41.4938
Os04g0640500	A4A49_32786	55.4167	67.3987
Os04g0640600	A4A49_03053	39.1534	24.9158
Os04g0640700	A4A49_10220	64.183	62.6276
Os04g0640800	A4A49_11112	45.8564	45.2316
Os04g0641000	A4A49_19438	60.8626	62.5616
Os04g0641000	A4A49_57410	4.15335	54.1667
Os04g0641000	A4A49_59952	3.91374	51.0417
Os04g0641000	A4A49_60054	3.99361	52.0833
Os04g0641000	A4A49_63115	3.91374	51.0417
Os04g0641000	A4A49_63605	3.99361	52.0833
Os04g0641200	A4A49_25208	22.0391	36.3328
Os04g0642000	A4A49_07249	82.0261	40.1922
Os04g0642100	A4A49_32048	60.9665	61.4232
Os04g0643000	A4A49_06268	75.7866	75.5798
Os04g0643100	A4A49_63338	74.7212	77.0115
Os04g0643200	A4A49_29608	61.985	63.7765
Os04g0643500	A4A49_18670	4.60123	4.7619
Os04g0643500	A4A49_18671	6.13497	6.30915
Os04g0643500	A4A49_18674	6.74847	6.96203
Os04g0643500	A4A49_43479	1.22699	3.05344
Os04g0643600	A4A49_13937	71.4286	25.974
Os04g0643600	A4A49_19266	61.1111	22.1583
Os04g0643600	A4A49_19424	76.5873	26.3661
Os04g0643700	A4A49_41352	50.2262	46.9345
Os04g0644000	A4A49_15257	44.8718	44.2238
Os04g0644000	A4A49_30433	45.2381	46.1682
Os04g0644600	A4A49_43852	41.5816	61.0487
Os04g0644675	A4A49_14733	21.8456	13.1519
Os04g0644700	A4A49_38572	68.6869	70.1031
Os04g0644800	A4A49_20118	65.4206	8.88325
Os04g0645100	A4A49_25064	42.7907	38.7981
Os04g0645600	A4A49_36645	66.9192	67.0886
Os04g0645700	A4A49_21589	5.88235	2.80374
Os04g0646000	A4A49_35647	18.0233	8.99855
Os04g0646050	A4A49_35647	32.716	7.69231
Os04g0647300	A4A49_13088	48.9002	48.0865
Os04g0647800	A4A49_42264	77.1267	78.1609
Os04g0648500	A4A49_31960	42.6471	48.0331
Os04g0648700	A4A49_18955	36.4615	36.9735
Os04g0648700	A4A49_39112	11.2308	56.1538
Os04g0649100	A4A49_41243	50.8696	46.988
Os04g0649400	A4A49_04084	40.678	40.8511
Os04g0649700	A4A49_36498	42.3944	44.2647
Os04g0649700	A4A49_61477	16.4789	54.9296
Os04g0649900	A4A49_35051	43.0818	43.4921
Os04g0650200	A4A49_04572	23.9437	26.1538
Os04g0650600	A4A49_00433	46.8683	43.662
Os04g0650600	A4A49_03355	33.2613	34.375
Os04g0650800	A4A49_33077	44.3719	75.9777
Os04g0650800	A4A49_65143	77.4878	79.2988
Os04g0651000	A4A49_01944	60.5016	61.465
Os04g0651000	A4A49_07296	59.8746	60.828
Os04g0651000	A4A49_60730	59.2477	61.3636
Os04g0651500	A4A49_28627	11.7962	7.22496
Os04g0651500	A4A49_28628	17.4263	9.28571
Os04g0651600	A4A49_11171	20.7143	6.37363
Os04g0652400	A4A49_20478	68.8351	70.216
Os04g0652500	A4A49_23700	38.5965	28.0851
Os04g0652900	A4A49_05298	51.6393	69.2308
Os04g0653100	A4A49_03067	29.9674	36.6534
Os04g0653200	A4A49_02766	70.7434	68.4455
Os04g0653300	A4A49_29887	37.8698	55.1724
Os04g0653400	A4A49_18823	70.0719	68.3029
Os04g0653600	A4A49_28363	40.8081	38.5496
Os04g0654600	A4A49_10048	56.266	57.5916
Os04g0654700	A4A49_35777	81.1111	79.564
Os04g0654800	A4A49_03302	40.3587	44.7761
Os04g0655000	A4A49_03302	43.9264	44.5274
Os04g0655600	A4A49_20049	14.3847	20.1946
Os04g0655700	A4A49_06211	38.5621	33.908
Os04g0655700	A4A49_20806	36.6013	33.9394
Os04g0655700	A4A49_30553	40.5229	31.1558
Os04g0655700	A4A49_36962	36.6013	31.2849
Os04g0656800	A4A49_14306	52.4096	52.8875
Os04g0656800	A4A49_34719	49.3976	49.3976
Os04g0656800	A4A49_43469	48.494	49.6914
Os04g0656800	A4A49_60657	48.494	49.6914
Os04g0657100	A4A49_24015	48.2143	55.2632
Os04g0657100	A4A49_35707	46.9388	53.8012
Os04g0657500	A4A49_07177	38.961	37.5
Os04g0657500	A4A49_08627	38.0952	37.0526
Os04g0657500	A4A49_31963	36.5801	35.7294
Os04g0657900	A4A49_33871	46.2687	43.662
Os04g0658000	A4A49_14308	40.6977	77.3481
Os04g0658100	A4A49_06138	32.7103	33.2542
Os04g0658100	A4A49_06676	34.5794	35.4067
Os04g0658200	A4A49_40484	36.9565	35.7895
Os04g0658300	A4A49_06679	65.9864	66.287
Os04g0658400	A4A49_32701	49.375	32.6897
Os04g0658700	A4A49_20880	59.5181	59.375
Os04g0659100	A4A49_13682	80.3738	79.6296
Os04g0659400	A4A49_23980	45	42.0561
Os04g0659500	A4A49_35737	79.7872	76.7918
Os04g0659800	A4A49_22191	43.9926	48.7705
Os04g0659900	A4A49_32545	48.4127	32.2751
Os04g0660200	A4A49_60164	38.8218	56.1135
Os04g0660500	A4A49_16503	6.55859	83.9623
Os04g0660500	A4A49_38790	5.82167	71.8182
Os04g0660500	A4A49_61541	57.9956	59.757
Os04g0660900	A4A49_28290	30.1109	32.0405
Os04g0660900	A4A49_33419	37.401	38.6885
Os04g0661200	A4A49_05346	45.8427	45.4343
Os04g0661300	A4A49_25186	54.0462	46.402
Os04g0661600	A4A49_35954	66.8293	41.1411
Os04g0661600	A4A49_42112	18.5366	64.9573
Os04g0661600	A4A49_63330	18.7805	65.812
Os04g0661700	A4A49_02846	28.1646	28.4345
Os04g0662100	A4A49_15453	23.8462	17.033
Os04g0662200	A4A49_30230	52.4476	50
Os04g0662400	A4A49_30230	40.5229	41.3333
Os04g0662800	A4A49_06745	65.0273	66.2338
Os04g0662900	A4A49_30532	60.7143	60.7143
Os04g0662900	A4A49_56984	16.5179	51.3889
Os04g0663100	A4A49_06746	29.4513	30.8685
Os04g0663200	A4A49_38186	30.7888	24.846
Os04g0663600	A4A49_17595	33.218	30.9677
Os04g0663800	A4A49_15871	75	42.5197
Os04g0663800	A4A49_30226	70.8333	43.2203
Os04g0664500	A4A49_32019	19.2	6.74157
Os04g0664600	A4A49_32019	37.1938	46.9101
Os04g0665200	A4A49_16675	63.1188	65.5527
Os04g0665400	A4A49_57665	72.3881	69.7842
Os04g0665500	A4A49_34424	36.1757	40.2299
Os04g0665600	A4A49_07087	28.3019	28.3019
Os04g0665600	A4A49_21885	29.0094	31.6195
Os04g0665600	A4A49_41088	31.1321	32.5926
Os04g0665666	A4A49_20546	27.5449	23.4694
Os04g0665700	A4A49_00670	54.6926	57.6792
Os04g0665700	A4A49_04667	55.9871	58.2492
Os04g0665800	A4A49_03089	50.1661	50.1661
Os04g0665800	A4A49_38587	34.2193	36.5248
Os04g0665900	A4A49_03092	22.4359	21.2121
Os04g0665900	A4A49_30672	25.641	24.5399
Os04g0665900	A4A49_35961	23.0769	26.087
Os04g0665900	A4A49_38586	22.4359	20.4678
Os04g0666800	A4A49_12703	21.8935	28.0303
Os04g0666800	A4A49_25004	30.7692	29.7143
Os04g0666800	A4A49_55340	21.8935	28.0303
Os04g0666800	A4A49_62582	17.1598	26.1261
Os04g0666800	A4A49_65771	15.3846	30.9524
Os04g0666900	A4A49_39275	68.7188	68.4341
Os04g0667000	A4A49_13093	64.9682	35.6643
Os04g0667500	A4A49_27831	34.7826	13.5021
Os04g0667500	A4A49_32693	38.0435	15.0215
Os04g0667600	A4A49_11840	54.3103	30.4348
Os04g0667600	A4A49_19899	49.1379	27.9412
Os04g0667600	A4A49_29905	43.9655	25
Os04g0667900	A4A49_23893	34.4203	31.457
Os04g0668700	A4A49_14403	64.4628	61.0329
Os04g0668700	A4A49_32598	65.2893	61.7188
Os04g0668800	A4A49_01251	45.933	47.7612
Os04g0668900	A4A49_41907	62.2024	57.1038
Os04g0669100	A4A49_05037	46.875	46.6321
Os04g0669200	A4A49_05036	45.7895	43.2836
Os04g0669200	A4A49_41728	43.6842	44.1489
Os04g0669200	A4A49_56500	43.6842	44.1489
Os04g0669300	A4A49_04847	75.0923	74.6789
Os04g0669300	A4A49_28746	74.3542	74.2173
Os04g0669475	A4A49_28822	23.5808	29.5082
Os04g0669500	A4A49_37386	45.8647	69.7143
Os04g0669800	A4A49_34334	72.5581	74.2857
Os04g0669900	A4A49_34334	72.9216	73.0952
Os04g0670000	A4A49_23401	53.2663	51.9608
Os04g0670800	A4A49_13796	10.6754	30.0613
Os04g0671100	A4A49_31341	72.2628	35.1064
Os04g0671100	A4A49_33131	76.6423	36.0825
Os04g0671200	A4A49_13607	65.5031	64.4444
Os04g0671300	A4A49_13607	68.9024	68.4848
Os04g0671700	A4A49_25821	17.5711	36.7568
Os04g0671800	A4A49_26845	29.3952	29.2308
Os04g0671800	A4A49_35582	31.083	30.7799
Os04g0671800	A4A49_42624	23.0661	23.7681
Os04g0671900	A4A49_35810	63.8142	62.2169
Os04g0672700	A4A49_04510	43.1154	43.7236
Os04g0672900	A4A49_09300	41.2946	45.9057
Os04g0673000	A4A49_42409	35.4633	36.039
Os04g0673800	A4A49_28720	42.7778	43.5028
Os04g0674100	A4A49_04197	41.6	39.2453
Os04g0674300	A4A49_33655	49.2933	51.0989
Os04g0674300	A4A49_38055	48.5866	49.8188
Os04g0674400	A4A49_00729	51.6981	43.0818
Os04g0674400	A4A49_04949	51.6981	51.8939
Os04g0674450	A4A49_00897	50.8361	42.3398
Os04g0674450	A4A49_16499	51.8395	42.5824
Os04g0674700	A4A49_12901	60.7527	61.5245
Os04g0675000	A4A49_10352	19.2615	18.7743
Os04g0675101	A4A49_32452	46.7456	25.1192
Os04g0675101	A4A49_32454	9.84784	64.9025
Os04g0675200	A4A49_32452	52.1407	15.4894
Os04g0675200	A4A49_32454	0	0
Os04g0675300	A4A49_32452	54.2373	3.63389
Os04g0675300	A4A49_32454	0	0
Os04g0675400	A4A49_03896	40.7407	42.4893
Os04g0675500	A4A49_31821	85.7143	84.7737
Os04g0675800	A4A49_10350	32.8865	44.2308
Os04g0676200	A4A49_31819	49.8753	35.461
Os04g0677066	A4A49_20393	54.4529	48.8584
Os04g0677100	A4A49_32144	33.4669	34.1513
Os04g0677200	A4A49_15499	50.1144	36.1983
Os04g0677300	A4A49_10969	32.549	32.1705
Os04g0677300	A4A49_13600	34.902	34.2308
Os04g0677300	A4A49_13806	33.3333	33.7302
Os04g0677500	A4A49_13877	86.4971	86.6667
Os04g0677500	A4A49_22535	86.4971	86.6667
Os04g0677700	A4A49_06393	45.9551	50.4316
Os04g0677800	A4A49_20070	48.827	45.9945
Os04g0678200	A4A49_11259	53.5519	52.6882
Os04g0678300	A4A49_11260	49.4506	42.948
Os04g0678300	A4A49_37297	47.3748	44.3936
Os04g0678400	A4A49_24184	26.2136	24.1071
Os04g0678400	A4A49_35213	28.1553	28.8557
Os04g0678700	A4A49_37298	74.9354	73.0479
Os04g0678700	A4A49_39085	72.6098	70.4261
Os04g0679100	A4A49_26118	43.1894	30.2326
Os04g0679100	A4A49_34116	45.5149	42.6791
Os04g0679200	A4A49_37348	55.1899	59.5628
Os04g0679200	A4A49_43732	41.2658	61.0487
Os04g0679400	A4A49_30744	55.4264	56.0784
Os04g0679600	A4A49_29687	24.5049	25.2551
Os04g0679600	A4A49_31043	22.7723	23.0576
Os04g0679600	A4A49_41827	25.2475	25.1852
Os04g0679800	A4A49_29686	71.9745	44.3137
Os04g0679900	A4A49_26123	49.7696	48.6486
Os04g0680000	A4A49_29930	70.7317	43.1081
Os04g0680300	A4A49_29684	64.4928	63.1206
Os04g0680550	A4A49_21637	45.4819	37.0098
Os04g0680550	A4A49_26975	24.6988	30.8271
Os04g0680700	A4A49_11927	44.4668	24.3392
Os04g0680800	A4A49_20009	54.6012	31.8996
Os04g0681400	A4A49_20004	72.5738	73.7143
Os04g0681500	A4A49_16309	33.2418	35.1744
Os04g0681600	A4A49_20004	72.2925	73.4286
Os04g0681900	A4A49_32798	54.1667	53.2164
Os04g0681950	A4A49_32797	39.2461	45.8549
Os04g0682050	A4A49_00729	52.2727	43.3962
Os04g0682050	A4A49_04949	51.8939	51.8939
Os04g0682100	A4A49_35272	53.1034	28.2051
Os04g0682100	A4A49_64954	64.1379	64.5833
Os04g0682300	A4A49_23900	86.2903	85.259
Os04g0682300	A4A49_33365	85.8871	84.5238
Os04g0682500	A4A49_33367	24.7191	50.2283
Os04g0683100	A4A49_37391	88.1188	89
Os04g0683400	A4A49_54986	56.8	58.6777
Os04g0683500	A4A49_00020	42.8571	37.3239
Os04g0683600	A4A49_34042	47.9714	30.4085
Os04g0683600	A4A49_38972	46.0621	29.1101
Os04g0683700	A4A49_14574	65.8301	65.0763
Os04g0683700	A4A49_36442	67.3745	66.7304
Os04g0683800	A4A49_36323	67.6558	67.7899
Os04g0683800	A4A49_37593	72.6014	73.2535
Os04g0683900	A4A49_27473	23.1504	29.3939
Os04g0684200	A4A49_11618	60.3448	14.1988
Os04g0684200	A4A49_25904	62.069	14.8148
Os04g0684200	A4A49_34517	63.7931	15.1951
Os04g0684600	A4A49_22135	40.7407	30
Os04g0684600	A4A49_31948	40.7407	27.7311
Os04g0684600	A4A49_34479	39.5062	29.6296
Os04g0684600	A4A49_37268	40.7407	29.2035
Os04g0685000	A4A49_28767	17.4797	27.3885
Os04g0685000	A4A49_41274	30.8943	30.6452
Os04g0685100	A4A49_14903	63.0303	62.8399
Os04g0685200	A4A49_37099	43.3333	31.087
Os04g0685200	A4A49_41469	40	28.884
Os04g0685300	A4A49_24264	30.2439	30.2439
Os04g0685400	A4A49_04750	48.1818	49.7653
Os04g0685400	A4A49_18767	38.1818	39.8104
Os04g0685500	A4A49_19288	47.417	39.1768
Os04g0685500	A4A49_32180	44.6494	37.8125
Os04g0685500	A4A49_36747	35.6089	35.6747
Os04g0685600	A4A49_19288	65.142	62.9573
Os04g0685600	A4A49_32180	62.1451	61.5625
Os04g0685600	A4A49_36747	51.4196	60.2588
Os04g0685700	A4A49_08205	21.3523	22.4719
Os04g0685800	A4A49_19289	64.5349	49.5536
Os04g0685900	A4A49_17228	53.3049	53.5332
Os04g0685900	A4A49_26867	51.0661	49.6888
Os04g0686000	A4A49_33780	43.8257	44.9132
Os04g0686000	A4A49_39634	46.247	46.9287
Os04g0686000	A4A49_42245	45.5206	44.3396
Os04g0686200	A4A49_35982	59.4134	55.6738
Os04g0686300	A4A49_36338	58.9147	59.8425
Os04g0686500	A4A49_20881	52.6391	53.2468
Os04g0686800	A4A49_05334	55.7692	52.968
Os04g0687100	A4A49_31579	84.507	86.1244
Os04g0687100	A4A49_38504	84.507	84.9057
Os04g0687900	A4A49_22196	66.8831	72.7059
Os04g0687900	A4A49_35683	69.0476	74.7073
Os04g0688000	A4A49_13733	23.5417	29.4271
Os04g0689500	A4A49_04592	51.6854	60.1307
Os04g0689500	A4A49_08620	40.4494	53.7313
Os04g0689500	A4A49_39822	52.2472	58.125
Os04g0689700	A4A49_32567	42.1569	43
Os04g0689700	A4A49_36186	40.1961	41.8367
Os04g0690500	A4A49_07425	33.4802	34.3891
Os04g0690600	A4A49_32102	34.2155	30.9402
Os04g0690600	A4A49_59224	27.0321	40.1685
Os04g0690800	A4A49_26955	74.8031	69.8529
Os04g0691100	A4A49_22629	72.7027	75.5618
Os04g0691200	A4A49_31176	44.8657	16.1364
Os04g0691300	A4A49_13115	39.8601	34.7561
Os04g0691300	A4A49_32835	40.2098	38.206
Os04g0691400	A4A49_08568	42.8571	29.5255
Os04g0691400	A4A49_13588	42.8571	30.9963
Os04g0691500	A4A49_31657	71.875	61.676
Os04g0691800	A4A49_19672	59.2556	59.082
Os04g0691900	A4A49_00074	11.1513	48.4277
Os04g0691900	A4A49_00075	16.1477	34.4668
Os04g0692000	A4A49_23509	78.2857	80.5882
Os04g0692000	A4A49_28405	74.5714	77.4481
Os04g0692300	A4A49_24095	50.7553	46.5374
Os04g0692400	A4A49_01806	61.0044	53.9165
Os04g0692400	A4A49_03139	64.8449	55.0125
Os04g0692500	A4A49_51821	5.89286	36.2637
Os04g0692600	A4A49_43627	23.6364	25
Os04g0692800	A4A49_33497	35.3293	35.5422
Os04g0692800	A4A49_42194	34.7305	34.9398
Os04g0692900	A4A49_03110	3.85488	4.85714
Os04g0693200	A4A49_02230	35.2941	14.5161
Os04g0693250	A4A49_02230	34.8659	36.6936
Os05g0100008	A4A49_20296	21.875	7.52688
Os05g0100500	A4A49_11369	49.4565	13.4815
Os05g0100800	A4A49_29953	67.1642	68.7023
Os05g0100800	A4A49_40746	51.4925	55.6452
Os05g0100900	A4A49_08948	52	51.4512
Os05g0102600	A4A49_04218	39.5437	47.7064
Os05g0102900	A4A49_12706	78.0172	77.0213
Os05g0103000	A4A49_36055	38.0531	35.6354
Os05g0103100	A4A49_19832	30.6667	36.3158
Os05g0103100	A4A49_38817	28.8889	47.1014
Os05g0103300	A4A49_31269	59.7222	61.4286
Os05g0103300	A4A49_56577	61.1111	62.8571
Os05g0103500	A4A49_32182	46.6667	46.4088
Os05g0104000	A4A49_14672	31.0843	26.2729
Os05g0104000	A4A49_31903	30.8434	30.8063
Os05g0104150	A4A49_01213	40.3509	40.3509
Os05g0104150	A4A49_38143	43.5673	45.0151
Os05g0104150	A4A49_42144	42.6901	43.8438
Os05g0104200	A4A49_01213	44.0129	39.7661
Os05g0104200	A4A49_38143	44.9838	41.994
Os05g0104200	A4A49_42144	45.3074	42.042
Os05g0104600	A4A49_01213	38.9381	38.5965
Os05g0104600	A4A49_38143	39.233	40.1813
Os05g0104600	A4A49_42144	39.528	40.2402
Os05g0104700	A4A49_01213	32.419	38.0117
Os05g0104700	A4A49_38143	34.6633	41.994
Os05g0104700	A4A49_42144	34.9127	42.042
Os05g0104800	A4A49_07427	74.6479	74.386
Os05g0104800	A4A49_57489	73.9437	73.6842
Os05g0104900	A4A49_02506	28.5714	32.0988
Os05g0104900	A4A49_13220	42.3077	27.7978
Os05g0104900	A4A49_20544	10.989	12.5
Os05g0105100	A4A49_19725	75	76.7442
Os05g0105300	A4A49_39039	53.0726	17.2101
Os05g0105500	A4A49_19223	59.1954	56.9061
Os05g0105500	A4A49_37328	58.6207	51
Os05g0105600	A4A49_33844	23.3542	26.2324
Os05g0106600	A4A49_00746	74.2706	73.2984
Os05g0106600	A4A49_00747	74.5358	71.3198
Os05g0106600	A4A49_00753	33.1565	69.0608
Os05g0106600	A4A49_00754	74.5358	54.1426
Os05g0106600	A4A49_14085	97.3475	97.3475
Os05g0106600	A4A49_20241	96.817	96.817
Os05g0106600	A4A49_40222	66.313	68.8705
Os05g0106600	A4A49_60922	74.2706	75.4717
Os05g0106600	A4A49_64093	81.9629	92.7928
Os05g0106700	A4A49_35982	61.5957	51.3298
Os05g0107000	A4A49_02702	33.2731	33.8858
Os05g0107000	A4A49_53968	5.96745	37.931
Os05g0107600	A4A49_32611	74.4348	63.6905
Os05g0107900	A4A49_02747	34.6369	29.6651
Os05g0108000	A4A49_29735	57.7869	49.387
Os05g0108300	A4A49_56472	54.9114	54.7352
Os05g0108500	A4A49_19958	47.6923	44.2857
Os05g0108600	A4A49_02294	64.5251	65.0704
Os05g0108600	A4A49_16637	64.5251	65.0704
Os05g0108800	A4A49_03216	74.4526	75
Os05g0108800	A4A49_30198	71.5328	72.0588
Os05g0109600	A4A49_12310	51.8141	48.0547
Os05g0109600	A4A49_16525	56.9161	49.703
Os05g0109600	A4A49_19942	51.7007	48.1521
Os05g0109600	A4A49_28907	55.102	49.3902
Os05g0110000	A4A49_08461	51.952	47.3973
Os05g0110000	A4A49_12307	54.0541	46.9974
Os05g0110000	A4A49_15880	54.6547	46.7866
Os05g0110100	A4A49_06558	57.2519	47.1698
Os05g0110600	A4A49_29296	60.6299	60.6299
Os05g0110700	A4A49_02787	30.7479	35.0158
Os05g0110700	A4A49_30355	27.7008	30.581
Os05g0110800	A4A49_29295	54.0984	23.0769
Os05g0110900	A4A49_01827	68.8608	67.3267
Os05g0110900	A4A49_22503	66.076	62.7404
Os05g0110900	A4A49_36157	63.2911	63.4518
Os05g0110900	A4A49_40188	64.3038	61.2048
Os05g0111800	A4A49_14016	25.7649	25.89
Os05g0111800	A4A49_39472	27.8583	24.1283
Os05g0111900	A4A49_14015	46.798	22.5653
Os05g0112000	A4A49_35912	63.1111	64.1084
Os05g0112101	A4A49_31961	51.463	48.6971
Os05g0112101	A4A49_38230	55.0775	50.1567
Os05g0112200	A4A49_38012	31.7241	28.8401
Os05g0112750	A4A49_11519	54.491	53.8462
Os05g0113000	A4A49_04749	50.655	55.3699
Os05g0113000	A4A49_17674	42.5764	52.2788
Os05g0113000	A4A49_30215	50	54.6539
Os05g0113300	A4A49_20947	49.4076	52.986
Os05g0113400	A4A49_07413	84.058	83.4532
Os05g0113400	A4A49_27368	80.4348	77.6224
Os05g0113400	A4A49_29056	75.3623	74.8201
Os05g0113500	A4A49_33004	28.4091	26.2238
Os05g0114100	A4A49_27175	49.0783	42.8571
Os05g0114400	A4A49_33020	37.8788	46.2963
Os05g0114400	A4A49_42498	38.8889	46.1078
Os05g0114400	A4A49_62051	37.8788	48.0769
Os05g0114600	A4A49_21035	73.4375	70.6767
Os05g0115100	A4A49_33975	29.6296	28.2686
Os05g0115700	A4A49_33980	63.8889	75.6579
Os05g0115900	A4A49_00569	60.9981	60.9981
Os05g0116000	A4A49_26010	40.1114	36.0902
Os05g0116000	A4A49_42280	32.312	36.7089
Os05g0116100	A4A49_33344	69.953	70.283
Os05g0116700	A4A49_35738	11.7467	18.0251
Os05g0116700	A4A49_40962	19.8161	19.9794
Os05g0116800	A4A49_32019	26.601	30.3371
Os05g0117798	A4A49_12894	51.0417	52.895
Os05g0117798	A4A49_15037	66.4773	66.6667
Os05g0117798	A4A49_38243	68.9394	69.3994
Os05g0117864	A4A49_38244	39.549	33.3577
Os05g0118000	A4A49_60771	4.8951	14.1414
Os05g0119000	A4A49_25941	71.2281	76.8939
Os05g0119400	A4A49_10643	39.4705	35.8862
Os05g0119400	A4A49_39853	40.1925	36.1863
Os05g0119600	A4A49_37895	53.0713	53.7313
Os05g0120000	A4A49_29710	59.1176	54.3243
Os05g0120000	A4A49_34374	51.7647	50.0711
Os05g0120000	A4A49_40166	52.6471	51.1429
Os05g0120200	A4A49_29710	60.515	57.1622
Os05g0120200	A4A49_34374	53.6481	53.3428
Os05g0120200	A4A49_40166	53.9342	53.8571
Os05g0120300	A4A49_38358	26.3636	40.2778
Os05g0120300	A4A49_40465	28.1818	38.2716
Os05g0120300	A4A49_55056	26.3636	25.4386
Os05g0120300	A4A49_63404	21.8182	38.0952
Os05g0120900	A4A49_63511	22.6027	23.6559
Os05g0121400	A4A49_24616	51.8421	51.5707
Os05g0121700	A4A49_24524	62.259	60.9164
Os05g0121800	A4A49_33379	22.0228	11.0114
Os05g0122600	A4A49_08676	40.4643	40.4643
Os05g0122600	A4A49_09694	39.6352	38.9251
Os05g0122600	A4A49_33377	39.801	40.404
Os05g0122800	A4A49_60383	58.8435	60.7018
Os05g0123100	A4A49_02542	41.5094	41.3979
Os05g0123200	A4A49_02545	51.2658	52.0343
Os05g0123200	A4A49_22118	51.2658	52.7115
Os05g0123300	A4A49_25195	49.6021	44.6301
Os05g0125000	A4A49_32004	47.4286	47.2665
Os05g0125000	A4A49_36449	25.6	59.893
Os05g0125300	A4A49_41478	44.0181	39.2354
Os05g0125300	A4A49_61322	47.6298	58.4488
Os05g0125400	A4A49_41478	46.1364	40.8451
Os05g0125400	A4A49_61322	49.7727	60.6648
Os05g0125500	A4A49_20628	77.2616	77.2616
Os05g0126200	A4A49_15503	51.0417	53.5519
Os05g0126300	A4A49_28522	15.0718	3.74332
Os05g0126800	A4A49_24883	30.4965	24.4318
Os05g0127200	A4A49_15602	54.515	55.4422
Os05g0127200	A4A49_34064	51.6722	51.8456
Os05g0127200	A4A49_65953	21.5719	46.9091
Os05g0127500	A4A49_33143	56.25	56.8681
Os05g0127500	A4A49_36952	49.4565	31.1644
Os05g0127500	A4A49_36954	51.3587	53.0899
Os05g0128000	A4A49_02450	30.9309	39.4636
Os05g0128000	A4A49_20643	33.6336	37.3333
Os05g0128200	A4A49_12047	45.4243	39.1679
Os05g0128200	A4A49_33778	41.7637	38.9752
Os05g0128400	A4A49_22327	70.5742	70.5742
Os05g0128900	A4A49_03124	56.3981	13.8856
Os05g0129300	A4A49_07068	40.5405	43.4783
Os05g0129300	A4A49_12832	45.9459	46.8966
Os05g0129300	A4A49_25729	38.5135	40.1408
Os05g0129300	A4A49_59741	22.973	36.5591
Os05g0129300	A4A49_60070	22.2973	35.4839
Os05g0129700	A4A49_16490	54.0193	51.3761
Os05g0129800	A4A49_32167	16.6667	11.7143
Os05g0129800	A4A49_41989	7.31707	10.8434
Os05g0129900	A4A49_27692	46.3476	39.9132
Os05g0130100	A4A49_31526	42.9329	37.2129
Os05g0131100	A4A49_34054	54.4444	57.4219
Os05g0131401	A4A49_34054	39.6648	27.7344
Os05g0131900	A4A49_41171	29.6	30.2041
Os05g0132000	A4A49_02473	42.3862	41.2214
Os05g0132100	A4A49_00870	64.1256	46.5798
Os05g0132500	A4A49_21706	59.3508	58.8055
Os05g0133100	A4A49_08754	54.717	57.7114
Os05g0133900	A4A49_00087	33.3824	32.1986
Os05g0134000	A4A49_64278	82.7251	83.1296
Os05g0134200	A4A49_00089	50.6427	53.5326
Os05g0134200	A4A49_05470	56.5553	63.2184
Os05g0134200	A4A49_08756	60.1542	54.2923
Os05g0134300	A4A49_06807	34.573	37.8012
Os05g0135000	A4A49_02924	39.7015	38.4393
Os05g0135100	A4A49_28627	25.9705	31.8555
Os05g0135100	A4A49_28628	29.9866	32
Os05g0135200	A4A49_02924	31.9088	32.3699
Os05g0135400	A4A49_23426	17.0732	33.3333
Os05g0135500	A4A49_02924	46.5116	46.2428
Os05g0135700	A4A49_20707	92.1717	92.8753
Os05g0135700	A4A49_24421	91.4141	92.112
Os05g0135800	A4A49_20705	78.6704	80.226
Os05g0135900	A4A49_24590	68.6047	67.8161
Os05g0136200	A4A49_20699	58.37	58.37
Os05g0137400	A4A49_12825	46.5726	48.9407
