Gene stable ID	Triticum urartu gene stable ID	%id. target Triticum urartu gene identical to query gene	%id. query gene identical to target Triticum urartu gene
Os04g0446100	TRIUR3_18839	53.6878	75.6039
Os04g0446200	TRIUR3_25588	75.8064	47
Os04g0446300	TRIUR3_25589	86.4583	78.3019
Os04g0446500	TRIUR3_20435	58.4762	48.4992
Os04g0447100	TRIUR3_30203	47.4874	82.5328
Os04g0447166	TRIUR3_10587	36.7442	33.4746
Os04g0447166	TRIUR3_20126	40.9302	34.1085
Os04g0447400	TRIUR3_28343	51.6529	91.5751
Os04g0447500	TRIUR3_21584	51.0511	77.6256
Os04g0447600	TRIUR3_21585	59.7523	70.1818
Os04g0447600	TRIUR3_31166	61.6099	59.7598
Os04g0447700	TRIUR3_21585	55.1821	71.6364
Os04g0447700	TRIUR3_31166	60.2241	64.5646
Os04g0447800	TRIUR3_31483	76	85.9728
Os04g0448000	TRIUR3_23467	77.9923	53.2982
Os04g0448100	TRIUR3_23466	66.2921	55.4859
Os04g0448200	TRIUR3_18915	60.7874	58.1325
Os04g0448600	TRIUR3_19331	51.3369	59.2593
Os04g0448700	TRIUR3_19330	59.322	59.7561
Os04g0448800	TRIUR3_07456	86.9444	84.5946
Os04g0448900	TRIUR3_07455	77.997	76.0355
Os04g0448950	TRIUR3_07455	61.0063	14.3491
Os04g0449000	TRIUR3_07454	34.7403	74.3056
Os04g0449100	TRIUR3_32887	36.6894	61.0795
Os04g0449200	TRIUR3_32887	36.4261	60.2273
Os04g0449300	TRIUR3_01179	44.8276	44.8276
Os04g0449300	TRIUR3_06272	39.1626	42.0635
Os04g0449300	TRIUR3_12975	37.4384	41.7582
Os04g0449300	TRIUR3_17935	37.1921	37.8446
Os04g0449400	TRIUR3_07453	79.7414	45.3431
Os04g0449500	TRIUR3_07452	55.4031	75.8216
Os04g0449900	TRIUR3_33273	74.677	92.0382
Os04g0450000	TRIUR3_24611	31.7536	34.5361
Os04g0450200	TRIUR3_26852	84.589	75.076
Os04g0450300	TRIUR3_16754	44.2478	56.391
Os04g0450400	TRIUR3_34655	25.8134	61.3402
Os04g0450500	TRIUR3_20461	53.3865	45.1178
Os04g0450600	TRIUR3_18329	42.8571	40.3846
Os04g0450600	TRIUR3_18331	62.2449	56.7442
Os04g0450600	TRIUR3_20460	51.5306	52.0619
Os04g0450900	TRIUR3_07153	70.8511	53.451
Os04g0451100	TRIUR3_07154	64.8585	60.5727
Os04g0451200	TRIUR3_07155	58.2485	78.5714
Os04g0451700	TRIUR3_28225	50.5618	52.3256
Os04g0452000	TRIUR3_17981	68.662	87.4439
Os04g0452100	TRIUR3_17982	85.4286	88.4615
Os04g0452400	TRIUR3_17983	96.4578	96.1957
Os04g0452500	TRIUR3_29217	80.4373	78.3632
Os04g0452700	TRIUR3_21360	53.1915	81.3609
Os04g0453233	TRIUR3_24385	55.9091	31.6195
Os04g0453266	TRIUR3_17257	81.3559	16.4666
Os04g0453300	TRIUR3_17257	58.6207	17.4957
Os04g0453400	TRIUR3_17255	84.5703	81.2383
Os04g0453450	TRIUR3_17256	75.0649	76.455
Os04g0453950	TRIUR3_27056	35.2174	34.764
Os04g0453950	TRIUR3_35342	33.913	33.3333
Os04g0454200	TRIUR3_28567	43.1335	86.1004
Os04g0455800	TRIUR3_32639	70.4188	62.9977
Os04g0455900	TRIUR3_27593	87.9599	64.6192
Os04g0456700	TRIUR3_34492	52.3316	63.125
Os04g0456900	TRIUR3_20987	62.5369	38.4058
Os04g0457000	TRIUR3_20986	68.6508	83.1731
Os04g0457200	TRIUR3_29462	67.9128	76.7606
Os04g0457500	TRIUR3_33888	64.2857	46.5909
Os04g0457800	TRIUR3_29420	91.242	87.2146
Os04g0458200	TRIUR3_18004	77.997	81.458
Os04g0458300	TRIUR3_23127	56.5789	78.7546
Os04g0458600	TRIUR3_13316	73.7569	80.9091
Os04g0458600	TRIUR3_25056	76.7956	76.3736
Os04g0458600	TRIUR3_25057	44.4751	69.3966
Os04g0458800	TRIUR3_13317	42.3077	40.7407
Os04g0458900	TRIUR3_13318	85.0352	85.7904
Os04g0459000	TRIUR3_16643	88.4035	85.0267
Os04g0459500	TRIUR3_15760	82.3383	90.6849
Os04g0459600	TRIUR3_14854	87.6238	87.6238
Os04g0459700	TRIUR3_14852	74.9035	73.4848
Os04g0459800	TRIUR3_15800	51.3624	69.6858
Os04g0459900	TRIUR3_15801	77.9775	78.8636
Os04g0460200	TRIUR3_23690	73.1707	48
Os04g0460300	TRIUR3_23690	0.43956	0.533333
Os04g0460350	TRIUR3_09913	67.9245	24.1611
Os04g0460500	TRIUR3_09914	79.9107	81.3636
Os04g0460600	TRIUR3_09915	61.516	49.0698
Os04g0461000	TRIUR3_25784	43.4783	93.1677
Os04g0461100	TRIUR3_25785	77.0492	77.9006
Os04g0461300	TRIUR3_19891	85.3333	36.9942
Os04g0461600	TRIUR3_29610	51.9553	65.035
Os04g0461600	TRIUR3_30584	30.7263	67.0732
Os04g0461800	TRIUR3_28173	66.9868	65.1869
Os04g0462200	TRIUR3_19320	30	60
Os04g0462300	TRIUR3_19321	52.6471	65.3285
Os04g0462500	TRIUR3_22218	96.1832	95.8175
Os04g0463200	TRIUR3_30247	41.2541	47.3485
Os04g0463400	TRIUR3_16365	61.1111	81.9149
Os04g0463500	TRIUR3_17944	57.6389	67.7551
Os04g0463600	TRIUR3_25458	54.9724	62.1875
Os04g0463700	TRIUR3_25459	65.7492	61.9597
Os04g0463800	TRIUR3_05639	67.1447	72.4332
Os04g0464100	TRIUR3_01184	54.2373	50
Os04g0464100	TRIUR3_01185	50.8475	53.0973
Os04g0464100	TRIUR3_01186	45.7627	56.25
Os04g0464100	TRIUR3_01187	50	52.6786
Os04g0464100	TRIUR3_01188	47.4576	50.9091
Os04g0464100	TRIUR3_01189	57.6271	57.6271
Os04g0464200	TRIUR3_05640	84.9505	78.8603
Os04g0464400	TRIUR3_25152	23.2745	28.5996
Os04g0464500	TRIUR3_34002	58.1994	74.7934
Os04g0464600	TRIUR3_18408	28.0967	45.5882
Os04g0464800	TRIUR3_18407	52.7421	48.4459
Os04g0464966	TRIUR3_13337	37.0526	43.4568
Os04g0465000	TRIUR3_25107	30.0578	25.9352
Os04g0465100	TRIUR3_25106	17.3134	82.8571
Os04g0465300	TRIUR3_31020	72.381	71.028
Os04g0465600	TRIUR3_17260	89.8089	92.1569
Os04g0465600	TRIUR3_35374	35.0318	78.5714
Os04g0465700	TRIUR3_08068	24.4032	12.0894
Os04g0465700	TRIUR3_08069	49.8674	65.5052
Os04g0465700	TRIUR3_17258	74.2706	25.7117
Os04g0465700	TRIUR3_30378	27.5862	17.5084
Os04g0465750	TRIUR3_08070	59.8684	61.4865
Os04g0466600	TRIUR3_07246	52.8947	58.2609
Os04g0467100	TRIUR3_30012	50.8296	52.9874
Os04g0467901	TRIUR3_32316	72.8938	39.1347
Os04g0468600	TRIUR3_26965	32.3383	53.719
Os04g0469000	TRIUR3_01184	51.6393	49.2188
Os04g0469000	TRIUR3_01185	46.7213	50.4425
Os04g0469000	TRIUR3_01186	39.3443	50
Os04g0469000	TRIUR3_01187	45.082	49.1071
Os04g0469000	TRIUR3_01188	45.9016	50.9091
Os04g0469000	TRIUR3_01189	56.5574	58.4746
Os04g0469500	TRIUR3_23489	66.9405	70.4104
Os04g0469800	TRIUR3_23488	81.875	90.7621
Os04g0470100	TRIUR3_25874	91.4692	91.9048
Os04g0470700	TRIUR3_19444	83.9056	81.1203
Os04g0470801	TRIUR3_19445	35.9281	76.9231
Os04g0471300	TRIUR3_32572	40.7285	58.5714
Os04g0471400	TRIUR3_27073	55.8515	53.1082
Os04g0471700	TRIUR3_31607	32.6653	51.2579
Os04g0472200	TRIUR3_13704	63.1179	65.098
Os04g0472300	TRIUR3_13703	83.7838	83.3333
Os04g0472400	TRIUR3_08880	0	0
Os04g0472400	TRIUR3_08881	51.5789	27.3743
Os04g0472500	TRIUR3_08882	51.89	72.9469
Os04g0472700	TRIUR3_18993	39.661	45.8824
Os04g0473150	TRIUR3_13452	0	0
Os04g0473900	TRIUR3_08248	59.1803	81.8866
Os04g0474500	TRIUR3_01640	41.2969	33.7047
Os04g0474500	TRIUR3_01641	55.9727	33.9545
Os04g0474500	TRIUR3_08250	49.4881	33.5648
Os04g0474500	TRIUR3_35447	60.7509	33.4586
Os04g0474700	TRIUR3_01640	39.2442	37.6045
Os04g0474700	TRIUR3_01641	54.3605	38.7164
Os04g0474700	TRIUR3_08250	49.1279	39.1204
Os04g0474700	TRIUR3_35447	59.0116	38.1579
Os04g0474800	TRIUR3_01640	66.7519	72.702
Os04g0474800	TRIUR3_01641	64.4501	52.1739
Os04g0474800	TRIUR3_08250	78.2609	70.8333
Os04g0474800	TRIUR3_35447	79.5396	58.4586
Os04g0474900	TRIUR3_01640	53.3597	75.2089
Os04g0474900	TRIUR3_01641	64.0316	67.0807
Os04g0474900	TRIUR3_08250	66.6008	78.0093
Os04g0474900	TRIUR3_35447	73.7154	70.1128
Os04g0475100	TRIUR3_14811	56.5491	59.4702
Os04g0475200	TRIUR3_14811	56.6791	60.1325
Os04g0475300	TRIUR3_32080	75.5682	75.5682
Os04g0475400	TRIUR3_22676	24.4681	36.1257
Os04g0475400	TRIUR3_22677	21.9858	34.2541
Os04g0475500	TRIUR3_35082	70.1754	68.6695
Os04g0475600	TRIUR3_23120	47.3333	80.6818
Os04g0476000	TRIUR3_09439	46.1942	85.8537
Os04g0476100	TRIUR3_09438	95.5598	67.3469
Os04g0476400	TRIUR3_09436	57.4074	18.5629
Os04g0476500	TRIUR3_23344	85.9278	84.0438
Os04g0476600	TRIUR3_23345	83.9286	55.4028
Os04g0476700	TRIUR3_23699	83.0258	76.5306
Os04g0476800	TRIUR3_23698	39.6141	41.5476
Os04g0477200	TRIUR3_34538	77.8022	80.0905
Os04g0477300	TRIUR3_04855	33.1731	19.2201
Os04g0477300	TRIUR3_27497	28.3654	27.0642
Os04g0477300	TRIUR3_29406	28.8462	19.6078
Os04g0477500	TRIUR3_11188	87.1134	89.418
Os04g0479000	TRIUR3_16973	57.2632	75.1381
Os04g0479100	TRIUR3_31349	71.1823	65.237
Os04g0479200	TRIUR3_16974	83.6461	92.0354
Os04g0479300	TRIUR3_16975	60.0733	55.2189
Os04g0479500	TRIUR3_05276	53.2751	25.1546
Os04g0479500	TRIUR3_05278	47.1616	22.1311
Os04g0479500	TRIUR3_31083	62.4454	27.0833
Os04g0479800	TRIUR3_05276	60.8108	64.9485
Os04g0479800	TRIUR3_05278	55.9846	59.4262
Os04g0479800	TRIUR3_31083	66.7954	65.5303
Os04g0480100	TRIUR3_07857	35.9023	61.2179
Os04g0480300	TRIUR3_27496	71.9643	49.7531
Os04g0481100	TRIUR3_23305	67.8284	59.0432
Os04g0481200	TRIUR3_23304	38.6401	80.3448
Os04g0481500	TRIUR3_23024	72.0721	68.3761
Os04g0481700	TRIUR3_12633	68.9552	39.4198
Os04g0481800	TRIUR3_17334	57.3066	55.4017
Os04g0481900	TRIUR3_17334	60.2899	57.6177
Os04g0482000	TRIUR3_17333	83.9572	75.8454
Os04g0482100	TRIUR3_17333	78.4211	71.9807
Os04g0482300	TRIUR3_15124	13.5211	54.5455
Os04g0482300	TRIUR3_29108	47.6056	75.7848
Os04g0482600	TRIUR3_08421	68.0556	70
Os04g0482700	TRIUR3_08422	56.5854	35.474
Os04g0482700	TRIUR3_08423	35.6098	45.0617
Os04g0482800	TRIUR3_10451	87.1407	78.2609
Os04g0482900	TRIUR3_06971	82.4	42.3868
Os04g0483000	TRIUR3_06967	65.1376	72.449
Os04g0483200	TRIUR3_24699	63.9456	69.6296
Os04g0483400	TRIUR3_24698	45.2555	27.5964
Os04g0483500	TRIUR3_10974	38.0503	71.5976
Os04g0483500	TRIUR3_10975	36.478	77.3333
Os04g0483600	TRIUR3_10973	74.3202	83.2487
Os04g0485200	TRIUR3_33812	65.7718	65.5518
Os04g0485300	TRIUR3_33289	90.495	89.7839
Os04g0485400	TRIUR3_06984	19.2737	75
Os04g0485700	TRIUR3_06985	88.8889	17.3913
Os04g0485800	TRIUR3_06986	52.7594	44.1774
Os04g0486300	TRIUR3_07235	47.4057	52.2078
Os04g0486400	TRIUR3_08260	72.4675	61.7257
Os04g0486500	TRIUR3_08259	86.4734	79.9107
Os04g0486800	TRIUR3_14303	65.5508	75.5915
Os04g0486900	TRIUR3_14304	85.6209	86.1842
Os04g0486950	TRIUR3_14305	74.7795	86.8852
Os04g0487100	TRIUR3_22514	68.3333	86.1862
Os04g0487200	TRIUR3_33680	19.4534	69.1429
Os04g0487300	TRIUR3_06083	33.5329	48.2759
Os04g0487300	TRIUR3_06084	60.479	52.8796
Os04g0487300	TRIUR3_06085	50.2994	41.791
Os04g0488000	TRIUR3_03695	71.2676	81.0897
Os04g0488050	TRIUR3_03696	74.0385	64.7059
Os04g0488100	TRIUR3_03697	43.7917	42.1594
Os04g0488200	TRIUR3_03700	76.9048	77.0883
Os04g0488400	TRIUR3_03701	51.7241	83.3333
Os04g0488500	TRIUR3_13774	74.5318	61.1054
Os04g0488600	TRIUR3_13773	77.4566	86.4516
Os04g0488700	TRIUR3_13772	51.2987	71.8182
Os04g0488800	TRIUR3_14911	30.2439	26.8398
Os04g0489100	TRIUR3_34544	56.9797	66.1267
Os04g0489800	TRIUR3_28334	65.625	46.7498
Os04g0490300	TRIUR3_16658	15.873	3.59712
Os04g0490400	TRIUR3_16659	84.2308	84.2308
Os04g0490600	TRIUR3_19349	84.6416	60.9337
Os04g0490700	TRIUR3_12764	74.3939	74.5068
Os04g0490800	TRIUR3_12766	67.6712	82.6087
Os04g0491100	TRIUR3_14462	66.4488	68.8488
Os04g0491200	TRIUR3_27061	34.9618	45.2569
Os04g0491350	TRIUR3_27061	0.645161	0.592885
Os04g0491500	TRIUR3_27061	14.5422	16.0079
Os04g0491700	TRIUR3_03272	86.9565	87.6494
Os04g0492100	TRIUR3_18824	80.7203	57.4661
Os04g0492300	TRIUR3_12127	68.0405	75.4006
Os04g0492300	TRIUR3_15791	34.3456	68.9405
Os04g0492300	TRIUR3_18645	36.2979	80.5779
Os04g0492400	TRIUR3_33843	91.3295	68.2505
Os04g0492800	TRIUR3_17618	47.9592	78.3333
Os04g0492900	TRIUR3_15130	65.762	82.4607
Os04g0492900	TRIUR3_22923	62.4217	83.2869
Os04g0493100	TRIUR3_15128	76.9231	71.8563
Os04g0493100	TRIUR3_22922	82.0513	66.6667
Os04g0493300	TRIUR3_30348	47.2393	43.0168
Os04g0493400	TRIUR3_14942	57.2052	62.6794
Os04g0493400	TRIUR3_14943	53.7118	60.5911
Os04g0493600	TRIUR3_20157	50.5494	56.0976
Os04g0494100	TRIUR3_14942	47.2222	65.0718
Os04g0494100	TRIUR3_14943	44.7917	63.5468
Os04g0494600	TRIUR3_06873	63.6605	63.6605
Os04g0494600	TRIUR3_06876	61.008	60.686
Os04g0494600	TRIUR3_16982	44.5623	52.8302
Os04g0494800	TRIUR3_01734	64.6438	71.2209
Os04g0494900	TRIUR3_01734	63.6605	69.7674
Os04g0494950	TRIUR3_01734	0	0
Os04g0495000	TRIUR3_01734	50.134	54.3605
Os04g0495800	TRIUR3_26920	72.9701	74.8083
Os04g0496400	TRIUR3_25732	72.2689	62.3188
Os04g0496700	TRIUR3_19980	6.31068	17.3333
Os04g0497350	TRIUR3_17804	26.2626	48.5981
Os04g0497400	TRIUR3_17805	60.6335	61.7512
Os04g0497600	TRIUR3_17806	58.3908	61.8005
Os04g0497700	TRIUR3_27757	37.8378	85.1351
Os04g0497900	TRIUR3_24836	43.6306	49.3694
Os04g0498101	TRIUR3_24837	64.2276	64.7541
Os04g0498600	TRIUR3_07278	82.6633	84.1432
Os04g0498650	TRIUR3_06973	28.3951	28.3951
Os04g0498700	TRIUR3_07280	42.5197	74.7405
Os04g0498800	TRIUR3_21243	73.3564	75.8497
Os04g0498900	TRIUR3_21242	72.0859	52.809
Os04g0499100	TRIUR3_09644	66.6034	73.8947
Os04g0499200	TRIUR3_09645	39.0909	76.7857
Os04g0499300	TRIUR3_09646	71.464	78.9041
Os04g0499500	TRIUR3_09647	33.6449	65.4545
Os04g0500300	TRIUR3_23405	9.86842	15.9574
Os04g0500400	TRIUR3_23405	11.3333	18.0851
Os04g0500700	TRIUR3_30868	71.9457	68.0942
Os04g0500900	TRIUR3_20391	48.7889	36.4341
Os04g0501000	TRIUR3_20390	92.7632	80.1136
Os04g0501100	TRIUR3_17904	17.3333	14.1304
Os04g0501200	TRIUR3_17903	83.0287	83.6842
Os04g0501500	TRIUR3_29164	41.63	65.625
Os04g0501700	TRIUR3_22209	78.903	70.9229
Os04g0502200	TRIUR3_09999	81.3816	85.1852
Os04g0502900	TRIUR3_13087	64.6186	75.6824
Os04g0503500	TRIUR3_13085	71.4286	83.1663
Os04g0503700	TRIUR3_04268	71.2274	73.5967
Os04g0503800	TRIUR3_04269	82.906	49.4898
Os04g0504000	TRIUR3_04270	74.4318	64.532
Os04g0504200	TRIUR3_04271	52.6882	37.9845
Os04g0504500	TRIUR3_22176	51.9757	70.6612
Os04g0504600	TRIUR3_16548	68.5885	55.2
Os04g0504800	TRIUR3_16547	74.3551	86.4198
Os04g0505200	TRIUR3_11917	63.6564	69.8068
Os04g0505400	TRIUR3_08820	71.5564	88.4956
Os04g0505500	TRIUR3_08821	65.0558	75.431
Os04g0505700	TRIUR3_30150	66.988	77.8711
Os04g0506300	TRIUR3_27228	79.4554	69.0323
Os04g0506500	TRIUR3_02092	31.1765	46.9027
Os04g0506500	TRIUR3_02095	32.9412	46.281
Os04g0506500	TRIUR3_21515	34.7059	48.3607
Os04g0506900	TRIUR3_23853	60.1704	56.7269
Os04g0507000	TRIUR3_21148	45.9364	72.8291
Os04g0507100	TRIUR3_19064	14.5455	49.4845
Os04g0507400	TRIUR3_23878	59.2428	77.3256
Os04g0507500	TRIUR3_23879	72.8435	30.2588
Os04g0507700	TRIUR3_14776	81.7935	81.7935
Os04g0507800	TRIUR3_14775	89.0244	28.0769
Os04g0507800	TRIUR3_23512	87.8049	30
Os04g0507900	TRIUR3_14774	53.3141	81.8584
Os04g0508000	TRIUR3_15228	27.1449	71.2177
Os04g0508100	TRIUR3_15227	63.3803	62.5
Os04g0508100	TRIUR3_27422	64.7887	42.2018
Os04g0508200	TRIUR3_18022	60.6695	85.044
Os04g0508300	TRIUR3_18021	83.0357	72.093
Os04g0508500	TRIUR3_18020	61.9217	66.6667
Os04g0508600	TRIUR3_30049	73.5556	84.0102
Os04g0508751	TRIUR3_03364	76.5766	29.7203
Os04g0508800	TRIUR3_07259	73.1638	76.0646
Os04g0508900	TRIUR3_07258	48.4848	71.4286
Os04g0509000	TRIUR3_07257	37.5385	21.9031
Os04g0509100	TRIUR3_07076	60.5757	56.5421
Os04g0509200	TRIUR3_07074	50.2203	60
Os04g0509300	TRIUR3_07073	65.6005	71.8915
Os04g0510400	TRIUR3_15068	73.3173	69.874
Os04g0510500	TRIUR3_26083	63.8528	62.5
Os04g0510600	TRIUR3_26082	64.6209	35.4455
Os04g0510900	TRIUR3_05867	62.9032	64.784
Os04g0511200	TRIUR3_12952	55.7377	76.4045
Os04g0511400	TRIUR3_12950	80.895	79.258
Os04g0511600	TRIUR3_23722	51.2329	54.2029
Os04g0511700	TRIUR3_23723	54.7414	53.2495
Os04g0512200	TRIUR3_05909	74.5283	12.0795
Os04g0512200	TRIUR3_05911	59.434	10.9565
Os04g0512200	TRIUR3_06818	69.8113	12.2314
Os04g0512300	TRIUR3_05908	72.8261	74.4444
Os04g0512400	TRIUR3_05907	64.5469	64.4444
Os04g0513000	TRIUR3_17209	36.5269	52.1368
Os04g0513100	TRIUR3_17208	71.8992	67.2101
Os04g0513400	TRIUR3_08998	61.5672	31.1321
Os04g0513400	TRIUR3_23540	71.6418	37.721
Os04g0513400	TRIUR3_31970	63.4328	31.5985
Os04g0513700	TRIUR3_08998	50.8997	37.3585
Os04g0513700	TRIUR3_23540	53.2134	40.668
Os04g0513700	TRIUR3_31970	51.4139	37.1747
Os04g0514400	TRIUR3_13397	14.1689	24.8804
Os04g0514500	TRIUR3_16759	66.1149	64.5437
Os04g0514600	TRIUR3_13398	72.6154	25.6801
Os04g0515300	TRIUR3_08157	83.5821	41.0256
Os04g0515400	TRIUR3_32230	70.8029	78.2258
Os04g0515900	TRIUR3_33179	54.3165	76.2626
Os04g0516600	TRIUR3_07322	56.9892	77.9412
Os04g0516600	TRIUR3_14435	81.9893	87.3925
Os04g0516600	TRIUR3_19558	66.6667	82.1192
Os04g0516600	TRIUR3_21324	79.5699	80.654
Os04g0516701	TRIUR3_07323	59.7826	60.1093
Os04g0516701	TRIUR3_14436	61.413	64.5714
Os04g0516701	TRIUR3_21325	65.2174	67.4157
Os04g0516900	TRIUR3_29755	38.7424	36.381
Os04g0517000	TRIUR3_30226	74.3017	66.1692
Os04g0517300	TRIUR3_21135	78.5388	86
Os04g0517400	TRIUR3_21134	47.6351	36.1538
Os04g0517900	TRIUR3_01799	70.5426	72.2222
Os04g0518400	TRIUR3_02596	78.5714	90.9238
Os04g0518400	TRIUR3_02598	54.0616	91.253
Os04g0518400	TRIUR3_02599	44.958	87.2283
Os04g0518400	TRIUR3_10834	75.7703	92.1635
Os04g0518400	TRIUR3_15323	35.2941	85.7143
Os04g0518400	TRIUR3_15324	18.6275	67.8571
Os04g0518400	TRIUR3_17898	82.9132	91.2173
Os04g0518400	TRIUR3_21822	71.8487	75.5523
Os04g0518400	TRIUR3_22522	84.0336	92.3077
Os04g0518400	TRIUR3_22523	85.2941	90.7601
Os04g0518400	TRIUR3_27546	76.0504	84.8438
Os04g0518400	TRIUR3_32007	85.014	75.1238
Os04g0518650	TRIUR3_14326	64.5161	75
Os04g0518650	TRIUR3_21235	64.5161	75
Os04g0518650	TRIUR3_27980	67.7419	78.75
Os04g0518800	TRIUR3_29360	36.4	56.1728
Os04g0519700	TRIUR3_24352	16.8367	15.103
Os04g0519900	TRIUR3_06782	73.2719	18.2759
Os04g0519900	TRIUR3_24353	73.7327	17.6211
Os04g0519925	TRIUR3_06782	70.8464	25.977
Os04g0519925	TRIUR3_24353	72.4138	25.4405
Os04g0520000	TRIUR3_22707	72.6984	78.4247
Os04g0520000	TRIUR3_28456	89.5238	86.5031
Os04g0520900	TRIUR3_28674	51.7241	46.6926
Os04g0521100	TRIUR3_26703	91.0345	91.0345
Os04g0521300	TRIUR3_22441	67.4157	71.4286
Os04g0521800	TRIUR3_16811	37.0892	70.5357
Os04g0521800	TRIUR3_34674	78.8732	80.7692
Os04g0521900	TRIUR3_16813	62.963	60.7143
Os04g0522500	TRIUR3_06906	70.1117	71.1048
Os04g0522500	TRIUR3_28454	70.9497	71.7514
Os04g0522500	TRIUR3_29518	45.8101	49.1018
Os04g0522800	TRIUR3_14009	70.339	45.6044
Os04g0523100	TRIUR3_14011	66.5529	21.8121
Os04g0523200	TRIUR3_30659	64.2857	6.15911
Os04g0523350	TRIUR3_30659	67.9487	9.06758
Os04g0523600	TRIUR3_31865	74.502	76.6393
Os04g0524500	TRIUR3_04305	79.6502	71.3675
Os04g0524500	TRIUR3_04308	76.3116	77.4194
Os04g0524600	TRIUR3_06185	84.375	73.1928
Os04g0524700	TRIUR3_01597	67.4699	68.2927
Os04g0524700	TRIUR3_08841	44.5783	45.122
Os04g0524800	TRIUR3_02679	38.0165	42.2018
Os04g0524800	TRIUR3_04307	53.719	76.4706
Os04g0524800	TRIUR3_18753	49.5868	49.1803
Os04g0524900	TRIUR3_11765	70.7865	83.1683
Os04g0525000	TRIUR3_11764	69.084	71.8254
Os04g0525600	TRIUR3_06913	28.479	84.6154
Os04g0525700	TRIUR3_06914	52.5581	58.5492
Os04g0525900	TRIUR3_31027	73.0932	75.1634
Os04g0526300	TRIUR3_06854	62.7168	49.7706
Os04g0526300	TRIUR3_07989	67.6301	41.7857
Os04g0526300	TRIUR3_17576	64.4509	46.4583
Os04g0526300	TRIUR3_17578	69.6532	50.3132
Os04g0526800	TRIUR3_02318	84.9785	57.7259
Os04g0527000	TRIUR3_02315	72.093	56.7766
Os04g0527000	TRIUR3_02316	74.4186	51.9481
Os04g0527000	TRIUR3_02317	49.3023	61.9883
Os04g0527400	TRIUR3_11623	88.3777	87.7404
Os04g0527500	TRIUR3_11622	83.0645	31.307
Os04g0527800	TRIUR3_11621	48.8166	71.1207
Os04g0527900	TRIUR3_15395	82.2642	82.2642
Os04g0528100	TRIUR3_15396	66.1417	65.1163
Os04g0528200	TRIUR3_15397	44.1558	66.0194
Os04g0528300	TRIUR3_22646	70.3235	93.1099
Os04g0528400	TRIUR3_22647	81.2883	83.3333
Os04g0528600	TRIUR3_18338	32.5688	50.7143
Os04g0528800	TRIUR3_18339	22.561	43.0233
Os04g0529500	TRIUR3_22747	70.7395	74.3243
Os04g0529700	TRIUR3_22746	57.3276	70.3704
Os04g0529800	TRIUR3_11427	88.1453	87.1456
Os04g0530000	TRIUR3_07838	65.9722	66.9014
Os04g0530000	TRIUR3_11425	68.0556	67.5862
Os04g0530400	TRIUR3_08168	87.9747	87.6972
Os04g0530500	TRIUR3_08167	64.0316	37.4134
Os04g0530600	TRIUR3_19605	62.7778	88.2812
Os04g0530700	TRIUR3_19604	67.6623	79.908
Os04g0531100	TRIUR3_30883	81.25	81.25
Os04g0531300	TRIUR3_06662	81.8182	70.7317
Os04g0531400	TRIUR3_06663	69.4969	73.913
Os04g0531500	TRIUR3_06665	66.0326	87.2531
Os04g0531700	TRIUR3_24920	5.50459	3.1746
Os04g0531700	TRIUR3_29932	5.50459	3.5503
Os04g0531750	TRIUR3_24920	2.41692	4.2328
Os04g0531750	TRIUR3_29932	1.20846	2.36686
Os04g0531900	TRIUR3_13848	67.4267	60.7038
Os04g0531900	TRIUR3_24921	52.7687	36.4045
Os04g0531900	TRIUR3_34233	70.0326	63.6095
Os04g0531900	TRIUR3_34573	52.443	67.364
Os04g0532100	TRIUR3_30505	58.5761	45.4774
Os04g0532400	TRIUR3_13848	66.1238	59.5308
Os04g0532400	TRIUR3_24921	53.7459	37.0787
Os04g0532400	TRIUR3_34233	68.7296	62.426
Os04g0532400	TRIUR3_34573	51.7915	66.5272
Os04g0532500	TRIUR3_34022	54.2289	50.6977
Os04g0532800	TRIUR3_15020	72.5275	69.9647
Os04g0532800	TRIUR3_15022	40.6593	87.4016
Os04g0532800	TRIUR3_27902	44.3223	87.0504
Os04g0533000	TRIUR3_26148	68.0723	95.2247
Os04g0534000	TRIUR3_06862	56.2992	60.2105
Os04g0534100	TRIUR3_06864	33.79	51.3889
Os04g0534200	TRIUR3_02522	81.4208	22.3724
Os04g0534300	TRIUR3_02523	62.8472	62.4138
Os04g0534400	TRIUR3_02524	38.8	80.1653
Os04g0534500	TRIUR3_02526	77.9762	64.532
Os04g0534600	TRIUR3_02525	38.2883	74.5614
Os04g0535000	TRIUR3_27609	22.5352	6.61157
Os04g0535400	TRIUR3_18629	62.7329	77.0992
Os04g0537900	TRIUR3_18628	67.8068	73.4205
Os04g0538000	TRIUR3_02616	16.9687	45.7778
Os04g0538100	TRIUR3_22217	53.3679	30.073
Os04g0538166	TRIUR3_22217	68.0851	14.0146
Os04g0538700	TRIUR3_31264	44.0385	68.1548
Os04g0538800	TRIUR3_15213	82.2222	83.7284
Os04g0539000	TRIUR3_10110	40.9091	73.7705
Os04g0539100	TRIUR3_16404	60.423	52.6316
Os04g0539300	TRIUR3_16403	64.4788	32.4903
Os04g0539800	TRIUR3_31064	79.4038	83.7143
Os04g0540200	TRIUR3_34783	50.8	66.4921
Os04g0540300	TRIUR3_29754	50.1139	70.0637
Os04g0540600	TRIUR3_14849	62.9258	52.862
Os04g0541100	TRIUR3_29570	37.5207	44.4227
