Gene stable ID	Vitis vinifera gene stable ID	%id. target Vitis vinifera gene identical to query gene	%id. query gene identical to target Vitis vinifera gene
Os04g0542000	VIT_08s0007g02950	33.0144	31.6514
Os04g0542200	VIT_02s0025g02500	58.8811	63.6914
Os04g0542200	VIT_02s0025g02510	50.7692	66.1202
Os04g0542200	VIT_16s0098g01250	64.6154	69.4737
Os04g0542800	VIT_02s0025g02500	60.7407	62.0272
Os04g0542800	VIT_02s0025g02510	50.6667	62.2951
Os04g0542800	VIT_16s0098g01250	65.7778	66.7669
Os04g0542900	VIT_02s0012g00180	49.1329	57.4324
Os04g0543000	VIT_02s0012g00150	45.6332	50.2404
Os04g0543000	VIT_15s0021g00970	48.4716	51.9906
Os04g0543200	VIT_15s0021g01160	60.7235	57.8818
Os04g0543600	VIT_00s0204g00030	53.1532	58.8529
Os04g0543600	VIT_00s1918g00010	11.9369	25.6039
Os04g0543700	VIT_00s0204g00120	18.0368	58.5657
Os04g0543900	VIT_00s0204g00150	27.7372	64.7727
Os04g0543900	VIT_00s0204g00160	17.0316	74.4681
Os04g0543900	VIT_00s1491g00010	45.9854	78.75
Os04g0543900	VIT_16s0039g02720	81.7518	81.7518
Os04g0543900	VIT_16s0039g02740	62.7737	62.6214
Os04g0543900	VIT_16s0039g02750	82.4818	82.4818
Os04g0544200	VIT_15s0021g01280	45.283	47.0588
Os04g0544200	VIT_16s0013g00630	41.0377	44.8454
Os04g0544400	VIT_15s0021g01300	45.5969	44.2125
Os04g0544500	VIT_00s0287g00040	10.8889	18.0147
Os04g0544500	VIT_00s2393g00010	15.1111	44.7368
Os04g0544900	VIT_15s0021g01320	61.167	64.8188
Os04g0545000	VIT_07s0031g01840	34.4	38.0531
Os04g0545100	VIT_15s0021g01340	73.6842	73.4082
Os04g0545200	VIT_15s0021g01370	58.4388	55.1793
Os04g0545400	VIT_16s0013g00590	36.2162	36.8132
Os04g0545600	VIT_15s0021g01390	35.6021	37.5691
Os04g0545700	VIT_00s0533g00030	21.9321	29.7872
Os04g0546100	VIT_08s0007g07060	48.7685	46.5882
Os04g0546300	VIT_15s0021g01540	75.3957	73.5955
Os04g0546400	VIT_02s0234g00100	32.7434	15.678
Os04g0546500	VIT_02s0234g00110	50.6757	56.391
Os04g0546500	VIT_16s0013g00880	52.7027	54.1667
Os04g0546800	VIT_02s0234g00130	36.478	41.1348
Os04g0546800	VIT_15s0021g01590	25.1572	39.0244
Os04g0546800	VIT_15s0021g01600	25.1572	39.0244
Os04g0546800	VIT_15s0021g01610	25.1572	38.6473
Os04g0546800	VIT_15s0021g01630	26.1006	38.785
Os04g0547600	VIT_16s0013g00900	24.6951	35.3712
Os04g0547600	VIT_16s0013g00950	26.5244	31.4079
Os04g0547600	VIT_16s0013g00970	21.0366	21.8354
Os04g0547600	VIT_16s0013g00980	26.5244	31.6364
Os04g0547600	VIT_16s0013g00990	25.9146	30.5755
Os04g0547600	VIT_16s0013g01000	27.439	33.5821
Os04g0547600	VIT_16s0013g01030	10.6707	31.5315
Os04g0547600	VIT_16s0013g01050	26.2195	31.0469
Os04g0547600	VIT_16s0013g01060	26.2195	31.0469
Os04g0547600	VIT_16s0013g01070	27.1341	32.3636
Os04g0547600	VIT_16s0013g01090	24.3902	30.303
Os04g0547600	VIT_16s0013g01110	27.1341	36.9295
Os04g0547600	VIT_16s0013g01120	28.3537	38.4298
Os04g0548300	VIT_16s0013g01520	0.881057	0.236686
Os04g0548300	VIT_16s0013g01530	58.1498	11.3402
Os04g0548400	VIT_16s0013g01940	34.6667	16.5079
Os04g0548700	VIT_00s0299g00100	52.2267	43.4343
Os04g0549300	VIT_16s0013g01680	64.8579	70.5056
Os04g0549300	VIT_16s0013g01690	14.7287	70.3704
Os04g0549300	VIT_16s0013g01720	16.2791	79.7468
Os04g0549400	VIT_15s0021g02030	42.5743	45.2632
Os04g0549600	VIT_15s0021g02090	74.2788	69.7517
Os04g0549700	VIT_15s0021g02110	30.9859	46.8085
Os04g0549800	VIT_15s0021g02110	36.8421	48.4043
Os04g0550200	VIT_15s0021g02110	42.3963	48.9362
Os04g0550400	VIT_15s0021g02140	48.9819	49.3166
Os04g0550500	VIT_04s0008g03050	65.0146	63.5328
Os04g0550600	VIT_15s0021g02190	55.8292	55.7377
Os04g0550700	VIT_15s0021g02210	16.9355	23.5955
Os04g0550700	VIT_15s0046g02570	14.7849	29.2553
Os04g0550700	VIT_16s0013g02030	21.2366	22.9651
Os04g0550800	VIT_16s0022g00330	52.4164	56.6265
Os04g0550900	VIT_00s0229g00130	72.5352	41.2
Os04g0550900	VIT_00s2783g00010	4.22535	4.83871
Os04g0551300	VIT_00s0229g00100	65.5949	35.6643
Os04g0551500	VIT_15s0021g02290	27.7778	25.0627
Os04g0551600	VIT_15s0021g02270	39.5161	38.8889
Os04g0551700	VIT_15s0021g02260	50.2326	42.3529
Os04g0551800	VIT_15s0021g02230	91.0092	90.8425
Os04g0552300	VIT_15s0021g02680	45.6221	43.2314
Os04g0552400	VIT_15s0021g02710	30.5263	35.4379
Os04g0553000	VIT_05s0062g00940	53.3693	56.25
Os04g0553300	VIT_01s0011g03700	39.5973	16.2534
Os04g0553300	VIT_01s0011g03710	37.5839	28.2828
Os04g0553500	VIT_02s0154g00600	76.3547	44.4126
Os04g0553800	VIT_00s2563g00010	62.0225	72.2513
Os04g0554200	VIT_15s0048g00600	46.7213	47.6987
Os04g0554500	VIT_02s0154g00280	56.9231	55.6391
Os04g0554500	VIT_02s0154g00290	57.6923	56.8182
Os04g0554500	VIT_02s0154g00300	59.2308	57.037
Os04g0554500	VIT_02s0154g00320	56.1538	55.303
Os04g0554500	VIT_04s0008g05640	46.9231	47.6562
Os04g0554500	VIT_12s0035g02000	52.3077	51.1278
Os04g0554500	VIT_12s0055g00800	60.7692	58.5185
Os04g0554500	VIT_15s0048g00630	49.2308	43.8356
Os04g0554600	VIT_02s0154g00280	58.0153	57.1429
Os04g0554600	VIT_02s0154g00290	58.7786	58.3333
Os04g0554600	VIT_02s0154g00300	60.3053	58.5185
Os04g0554600	VIT_02s0154g00320	56.4885	56.0606
Os04g0554600	VIT_04s0008g05640	48.0916	49.2188
Os04g0554600	VIT_12s0035g02000	53.4351	52.6316
Os04g0554600	VIT_12s0055g00800	61.8321	60
Os04g0554600	VIT_15s0048g00630	49.6183	44.5205
Os04g0554800	VIT_02s0154g00280	45.9854	47.3684
Os04g0554800	VIT_02s0154g00290	48.9051	50.7576
Os04g0554800	VIT_02s0154g00300	57.6642	58.5185
Os04g0554800	VIT_02s0154g00320	54.7445	56.8182
Os04g0554800	VIT_04s0008g05640	47.4453	50.7812
Os04g0554800	VIT_12s0035g02000	48.1752	49.6241
Os04g0554800	VIT_12s0055g00800	56.2044	57.037
Os04g0554800	VIT_15s0048g00630	51.8248	48.6301
Os04g0555000	VIT_02s0154g00400	28.27	39.2578
Os04g0555000	VIT_15s0048g00270	34.7398	31.871
Os04g0555300	VIT_16s0022g00540	64.3527	66.4729
Os04g0555400	VIT_16s0039g02100	13.2231	74.4186
Os04g0555500	VIT_18s0001g07710	20.7547	3.10053
Os04g0555600	VIT_18s0001g07710	17.3541	6.98403
Os04g0555700	VIT_15s0046g03040	84.1727	45.7031
Os04g0555700	VIT_16s0050g00220	76.9784	81.0606
Os04g0555800	VIT_16s0050g00230	49.1936	21.8638
Os04g0555900	VIT_02s0025g03670	70.2065	71.4715
Os04g0556000	VIT_02s0025g03630	69.9601	36.2087
Os04g0556000	VIT_02s0025g03640	37.3253	75.4032
Os04g0556300	VIT_02s0025g03600	83.9286	83.432
Os04g0556400	VIT_08s0007g08890	6.68449	40.9836
Os04g0556400	VIT_08s0007g08910	41.4439	28.7037
Os04g0556400	VIT_08s0007g08920	40.3743	31.3929
Os04g0556500	VIT_08s0007g08890	8.20734	62.2951
Os04g0556500	VIT_08s0007g08910	41.0367	35.1852
Os04g0556500	VIT_08s0007g08920	39.5248	38.0457
Os04g0556600	VIT_08s0007g08890	8.20734	62.2951
Os04g0556600	VIT_08s0007g08910	40.3888	34.6296
Os04g0556600	VIT_08s0007g08920	39.0929	37.6299
Os04g0556900	VIT_15s0046g02890	24.4344	25.8373
Os04g0557200	VIT_02s0025g03450	37.3882	33.2803
Os04g0557200	VIT_15s0046g02560	37.0304	31.4112
Os04g0557500	VIT_02s0025g03450	50	14.3312
Os04g0557500	VIT_15s0046g02560	49.4444	13.5053
Os04g0557800	VIT_02s0025g03450	35.5401	32.4841
Os04g0557800	VIT_15s0046g02560	34.8432	30.349
Os04g0558400	VIT_15s0046g02700	63.3178	63.1702
Os04g0558900	VIT_02s0025g04780	39.4704	47.8593
Os04g0558900	VIT_02s0025g04790	39.4704	48.1538
Os04g0558900	VIT_02s0025g04810	42.623	45.4301
Os04g0558900	VIT_02s0025g04820	34.174	46.8048
Os04g0558900	VIT_02s0025g04970	20.3026	44.5983
Os04g0559000	VIT_02s0025g04780	48.2895	56.1162
Os04g0559000	VIT_02s0025g04790	48.0263	56.1538
Os04g0559000	VIT_02s0025g04810	50.7895	51.8817
Os04g0559000	VIT_02s0025g04820	41.8421	54.9223
Os04g0559000	VIT_02s0025g04970	24.8684	52.3546
Os04g0559100	VIT_15s0046g02530	52.1978	18.8492
Os04g0559200	VIT_02s0025g03420	16.4352	16.5308
Os04g0559200	VIT_15s0046g02500	22.2222	19.7938
Os04g0559400	VIT_00s0558g00010	10.4878	31.3869
Os04g0559400	VIT_00s0657g00010	17.0732	64.8148
Os04g0559800	VIT_02s0025g03370	60.7383	60.2664
Os04g0559800	VIT_02s0025g03850	21.3647	78.2787
Os04g0559800	VIT_16s0050g00770	61.2975	61.435
Os04g0560100	VIT_02s0025g03320	68.9908	69.3727
Os04g0560100	VIT_15s0046g02380	67.8899	65.371
Os04g0560200	VIT_08s0007g04990	70.5426	73.3871
Os04g0560300	VIT_13s0019g04820	69.6671	55.0682
Os04g0560400	VIT_06s0061g00480	58.7209	55.5963
Os04g0560500	VIT_03s0038g02680	52.7473	54.3396
Os04g0560600	VIT_18s0001g00990	63.0394	64.2447
Os04g0560700	VIT_00s0264g00050	24.5614	17.5
Os04g0561200	VIT_00s0338g00030	48.7805	49.505
Os04g0561200	VIT_18s0001g00610	45.3659	45.3659
Os04g0561500	VIT_18s0001g00510	65.2233	65.9371
Os04g0561600	VIT_03s0038g03610	68.8034	70.3057
Os04g0561700	VIT_18s0001g00500	53.5448	49.654
Os04g0561800	VIT_19s0090g00660	19.8966	21.1538
Os04g0561900	VIT_10s0116g01610	61.5523	63.1481
Os04g0561900	VIT_12s0059g00770	63.8989	65.4344
Os04g0562000	VIT_00s0302g00050	45.245	34.5815
Os04g0562100	VIT_00s0302g00020	59.9609	58.365
Os04g0562100	VIT_03s0038g03530	58.3984	53.3929
Os04g0562100	VIT_03s0038g03540	48.8281	47.1698
Os04g0562100	VIT_18s0001g00320	56.8359	28.1977
Os04g0562500	VIT_18s0001g00160	11.8568	18.1507
Os04g0562800	VIT_03s0038g03260	39.5985	26.7241
Os04g0562800	VIT_18s0001g00170	32.1168	23.7197
Os04g0563000	VIT_03s0038g03240	63.4058	59.1216
Os04g0563000	VIT_18s0001g00100	61.5942	59.3368
Os04g0563100	VIT_03s0038g03670	62.5532	60.9958
Os04g0563700	VIT_03s0038g02800	53.8095	53.3019
Os04g0563700	VIT_18s0001g14170	56.9048	54.195
Os04g0563801	VIT_03s0038g03730	70.8989	48.8768
Os04g0563801	VIT_18s0122g01280	70.4494	50.4831
Os04g0563900	VIT_03s0038g03800	52.8421	58.9202
Os04g0563900	VIT_18s0122g01260	48.8421	51.7857
Os04g0563900	VIT_18s0122g01270	47.1579	53.5885
Os04g0564000	VIT_04s0044g00060	20.4142	51.8797
Os04g0564600	VIT_04s0044g00110	38.6364	33.1169
Os04g0564600	VIT_18s0122g01190	39.3939	33.9869
Os04g0564700	VIT_04s0044g00130	44	42.268
Os04g0565200	VIT_08s0007g08890	8.18966	62.2951
Os04g0565200	VIT_08s0007g08910	41.3793	35.5556
Os04g0565200	VIT_08s0007g08920	40.5172	39.0852
Os04g0565400	VIT_08s0007g08890	8.40517	63.9344
Os04g0565400	VIT_08s0007g08910	40.9483	35.1852
Os04g0565400	VIT_08s0007g08920	40.7328	39.2931
Os04g0565500	VIT_03s0038g03900	60.4706	60.3286
Os04g0565500	VIT_07s0031g02140	60.9412	61.3744
Os04g0565900	VIT_01s0010g02070	21.5311	17.7165
Os04g0566000	VIT_19s0014g02690	68.0851	28.3186
Os04g0566100	VIT_01s0010g02080	57.9374	68.6813
Os04g0566400	VIT_01s0010g02090	44.0457	40.8472
Os04g0566400	VIT_01s0010g02100	43.8825	47.028
Os04g0566500	VIT_17s0053g00680	76.7484	77.8802
Os04g0566500	VIT_19s0014g01840	58.3106	82.6255
Os04g0566700	VIT_04s0008g06730	27.2727	28.022
Os04g0566700	VIT_09s0002g01810	28.877	29.5082
Os04g0566800	VIT_07s0031g02810	44.5736	9.27419
Os04g0566900	VIT_07s0031g02810	37.9538	9.27419
Os04g0567200	VIT_02s0025g02320	29.2398	52.6316
Os04g0567200	VIT_15s0046g00130	43.6647	45.3441
Os04g0567700	VIT_02s0025g02260	80.2548	80.2548
Os04g0567700	VIT_15s0046g00140	82.1656	82.1656
Os04g0567800	VIT_15s0046g00150	34.1598	39.2405
Os04g0567800	VIT_16s0098g01420	40.7714	51.5679
Os04g0568400	VIT_02s0025g02240	42.5501	40.8528
Os04g0568400	VIT_15s0046g00160	44.2693	41.0904
Os04g0568400	VIT_16s0098g01520	42.2636	40.3005
Os04g0568600	VIT_16s0100g01210	61.5385	59.1133
Os04g0568700	VIT_08s0007g08750	31.4754	39.834
Os04g0568800	VIT_02s0025g04160	38.6139	6.77083
Os04g0568900	VIT_02s0025g04150	68.4039	54.6875
Os04g0568900	VIT_15s0048g02030	64.1694	51.5707
Os04g0569000	VIT_02s0025g04140	82.9851	84.2424
Os04g0569300	VIT_02s0025g04130	57.8947	60.3659
Os04g0569300	VIT_16s0100g00640	54.9708	57.8462
Os04g0569400	VIT_15s0048g01990	66.8942	65.6616
Os04g0569900	VIT_02s0025g04120	52.1552	48.9879
Os04g0569900	VIT_16s0100g00620	26.2931	36.6366
Os04g0570000	VIT_02s0025g04080	59.7276	65.0424
Os04g0570500	VIT_04s0210g00150	36.722	35.119
Os04g0570500	VIT_04s0210g00160	39.0042	37.9032
Os04g0570500	VIT_18s0001g00030	42.1162	42.6471
Os04g0570500	VIT_18s0122g01460	39.834	40.3361
Os04g0570500	VIT_18s0122g01470	41.9087	42.437
Os04g0570500	VIT_18s0122g01480	37.5519	41.2301
Os04g0570600	VIT_04s0210g00150	0.411523	0.396825
Os04g0570600	VIT_04s0210g00160	0	0
Os04g0570600	VIT_18s0001g00030	0	0
Os04g0570600	VIT_18s0122g01460	0	0
Os04g0570600	VIT_18s0122g01470	0	0
Os04g0570600	VIT_18s0122g01480	0	0
Os04g0570800	VIT_15s0048g01940	62.5387	63.924
Os04g0570800	VIT_16s0100g00570	64.2415	63.2622
Os04g0571200	VIT_12s0028g01220	30.7087	35.6164
Os04g0571300	VIT_02s0025g04380	58.5526	57.6052
Os04g0571300	VIT_15s0048g01930	56.9079	59.8616
Os04g0571300	VIT_16s0100g00520	52.9605	57.7061
Os04g0571600	VIT_02s0025g04420	55.8929	59.0566
Os04g0571600	VIT_16s0100g00460	55.7143	58.427
Os04g0571800	VIT_15s0048g01840	41.5842	41.791
Os04g0572200	VIT_02s0025g04440	45.6311	50.5376
Os04g0572200	VIT_16s0100g00400	43.6893	37.9747
Os04g0572400	VIT_02s0025g04460	44.7489	41.7021
Os04g0572400	VIT_11s0016g02140	28.7671	42.8571
Os04g0572400	VIT_16s0100g00380	44.2922	44.4954
Os04g0572600	VIT_02s0025g04530	33.9246	10.6769
Os04g0572700	VIT_00s0279g00070	15.3488	21.5686
Os04g0572700	VIT_03s0091g00920	2.32558	5.31915
Os04g0572700	VIT_03s0091g00940	26.5116	12.1535
Os04g0572700	VIT_04s0023g00220	26.5116	12.7803
Os04g0572700	VIT_10s0071g00410	27.4419	12.58
Os04g0572700	VIT_10s0071g00460	17.2093	11.2805
Os04g0572700	VIT_10s0071g00490	27.4419	12.1399
Os04g0572700	VIT_10s0071g00520	26.9767	12.3932
Os04g0572700	VIT_10s0071g00570	20	9.81735
Os04g0572700	VIT_13s0047g01130	20.4651	9.2437
Os04g0572700	VIT_16s0022g02520	19.0698	26.9737
Os04g0572700	VIT_16s0022g02530	7.44186	23.1884
Os04g0572700	VIT_16s0100g00320	32.093	15.6109
Os04g0572800	VIT_15s0048g01080	44.5378	54.6392
Os04g0572800	VIT_16s0100g00270	52.1008	54.8673
Os04g0573000	VIT_02s0025g04540	73.1322	72.9226
Os04g0573000	VIT_15s0048g01090	68.6782	68.6782
Os04g0573100	VIT_02s0025g04550	63.7902	65.2249
Os04g0573200	VIT_02s0025g04830	55.1282	67.9842
Os04g0573300	VIT_16s0022g02200	57.1751	65.3747
Os04g0574100	VIT_16s0022g02080	48.1013	46.6258
Os04g0574200	VIT_15s0048g01750	56.3805	58.4135
Os04g0574500	VIT_02s0025g04910	40.678	45.933
Os04g0574600	VIT_15s0048g01760	50.7508	50.7508
Os04g0574700	VIT_02s0025g04930	60.3806	66.6031
Os04g0574800	VIT_15s0048g00750	73.4286	70.411
Os04g0576300	VIT_08s0007g00190	74.3719	25.256
Os04g0576300	VIT_09s0002g08600	9.54774	23.1707
Os04g0576800	VIT_03s0038g00820	54.2373	56.8047
Os04g0576800	VIT_04s0023g03100	54.8023	56.7251
Os04g0576900	VIT_04s0023g03070	66.0772	36.3717
Os04g0576900	VIT_18s0001g13590	60.1286	34.2178
Os04g0577200	VIT_15s0048g02830	46.1378	46.6245
Os04g0577300	VIT_02s0025g02630	45.814	52.6738
Os04g0577500	VIT_15s0024g00050	59.4855	58.9172
Os04g0577700	VIT_08s0007g02550	14.9864	29.5699
Os04g0577800	VIT_02s0025g03250	55	49.162
Os04g0578000	VIT_02s0025g00360	59.8344	60.0832
Os04g0578000	VIT_15s0046g02220	53.0021	58.4475
Os04g0578200	VIT_15s0046g02050	50.6073	48.8281
Os04g0578400	VIT_16s0050g01090	60.8414	61.4379
Os04g0578600	VIT_15s0046g01900	46.5479	30.1587
Os04g0578600	VIT_15s0046g01920	48.1069	28.8
Os04g0578600	VIT_16s0050g00980	50.3341	31.6527
Os04g0578600	VIT_16s0050g00990	47.8842	18.2513
Os04g0578700	VIT_15s0046g01940	42.3664	55.0868
Os04g0579200	VIT_02s0025g00140	39.1509	49.4048
Os04g0579200	VIT_14s0060g02560	25	46.4912
Os04g0579200	VIT_15s0046g01880	37.7358	47.9042
Os04g0579700	VIT_02s0025g00150	67.5422	53.973
Os04g0580300	VIT_16s0050g00950	36.1874	38.0306
Os04g0580500	VIT_02s0025g04690	21.365	23.6066
Os04g0580700	VIT_15s0048g01270	64.9606	67.6229
Os04g0580700	VIT_16s0022g02330	55.9055	57.0281
Os04g0581000	VIT_13s0047g00210	67.0588	67.6558
Os04g0581000	VIT_16s0098g00860	65.5882	65.9763
Os04g0581100	VIT_02s0025g02960	59.375	60.0575
Os04g0581100	VIT_02s0025g02970	58.5227	59.1954
Os04g0581100	VIT_15s0048g02430	63.0682	64.5349
Os04g0581300	VIT_02s0025g02990	76.7442	74.1573
Os04g0581502	VIT_06s0004g05850	50	15.6566
Os04g0581800	VIT_16s0098g00800	49.1803	37.5
Os04g0582000	VIT_16s0050g02320	26.2829	19.0909
Os04g0582000	VIT_16s0050g02330	28.9111	20.3524
Os04g0582000	VIT_16s0050g02340	26.2829	19.1781
Os04g0582000	VIT_16s0050g02350	25.1564	19.2161
Os04g0582600	VIT_16s0050g02320	27.7545	18.0909
Os04g0582600	VIT_16s0050g02330	30.265	19.1189
Os04g0582600	VIT_16s0050g02340	29.4282	19.2694
Os04g0582600	VIT_16s0050g02350	27.894	19.1205
Os04g0582700	VIT_16s0050g02320	10.9777	5.81818
Os04g0582700	VIT_16s0050g02330	10.4631	5.37445
Os04g0582700	VIT_16s0050g02340	9.09091	4.84018
Os04g0582700	VIT_16s0050g02350	9.09091	5.06692
Os04g0582900	VIT_16s0050g02320	1.51515	0.181818
Os04g0582900	VIT_16s0050g02330	0.757576	0.0881057
Os04g0582900	VIT_16s0050g02340	1.51515	0.182648
Os04g0582900	VIT_16s0050g02350	0.757576	0.0956023
Os04g0583101	VIT_01s0010g01900	31.6832	47.6427
Os04g0583101	VIT_11s0065g01100	39.604	41.3793
Os04g0583200	VIT_04s0079g00810	27.8049	30.8108
Os04g0583500	VIT_04s0079g00420	64.5914	61.2546
Os04g0583700	VIT_04s0079g00290	37.3308	38.408
Os04g0583900	VIT_04s0079g00410	31.3175	30.2714
Os04g0584100	VIT_08s0007g06560	47.9167	24.6177
Os04g0584100	VIT_08s0007g06570	49.4048	25.3823
Os04g0584100	VIT_08s0007g06580	49.4048	35.7759
Os04g0584100	VIT_08s0007g06590	18.1548	36.3095
Os04g0584100	VIT_08s0007g06610	45.5357	23.4663
Os04g0584100	VIT_18s0041g01140	47.9167	26.6998
Os04g0584100	VIT_18s0041g01160	48.5119	24.772
Os04g0584100	VIT_18s0041g01170	48.2143	27.6451
Os04g0584100	VIT_18s0041g01210	48.5119	27.0315
Os04g0584500	VIT_06s0004g01260	28.4314	18.7269
Os04g0584700	VIT_18s0122g00840	47.2527	16.3498
Os04g0584800	VIT_07s0031g02260	50.2392	52.1092
Os04g0584900	VIT_18s0122g00860	41.3793	39.403
Os04g0585100	VIT_18s0122g00920	62.013	58.1431
Os04g0585200	VIT_03s0038g03920	50	29.4438
Os04g0585200	VIT_07s0031g02170	53.7037	30.9829
Os04g0585200	VIT_18s0122g00990	54.0741	31.2634
Os04g0585300	VIT_00s0227g00020	16.2712	40.8511
Os04g0585300	VIT_00s1336g00020	8.30509	43.3628
Os04g0585400	VIT_01s0010g02150	29.2818	58.2418
Os04g0585400	VIT_17s0053g00710	48.6188	51.462
Os04g0585400	VIT_17s0053g00720	25.9669	38.5246
Os04g0585400	VIT_17s0053g00730	30.9392	52.3364
Os04g0585600	VIT_02s0025g02470	41.25	39.2857
Os04g0585700	VIT_15s0021g00940	27.3333	40.5941
Os04g0585900	VIT_15s0021g00940	31.9328	37.6238
Os04g0586000	VIT_15s0021g00940	32.2835	40.5941
Os04g0586100	VIT_15s0021g00940	34.0206	32.6733
Os04g0586200	VIT_15s0021g00940	33.6538	34.6535
Os04g0586500	VIT_14s0068g00070	33.5283	28.7145
Os04g0586500	VIT_14s0068g00110	35.2826	14.7755
Os04g0586700	VIT_15s0021g00890	19.2201	33.9901
Os04g0588000	VIT_15s0021g00520	39.4737	19.802
Os04g0588200	VIT_15s0021g00210	56.0895	47.0793
Os04g0588700	VIT_15s0021g00220	57.0143	50.3311
Os04g0589200	VIT_15s0021g00250	37.1212	45.7944
Os04g0589600	VIT_19s0014g01190	69.1388	72.9798
Os04g0589900	VIT_02s0012g00900	44.0633	47.3088
Os04g0590100	VIT_15s0045g01140	20.4545	20.5479
Os04g0590366	VIT_07s0031g02450	22.4658	28.0822
Os04g0590400	VIT_06s0004g04950	44.4969	37.5332
Os04g0590400	VIT_06s0004g04960	42.9245	34.2535
Os04g0590400	VIT_06s0004g04970	42.6101	41.1854
Os04g0590400	VIT_06s0004g04980	43.239	39.0625
Os04g0590400	VIT_06s0004g04990	36.0063	51.81
Os04g0590400	VIT_08s0007g00510	49.8428	44.7109
Os04g0590400	VIT_13s0019g01700	45.9119	38.4211
Os04g0590400	VIT_13s0019g01710	43.3962	37.9642
Os04g0590400	VIT_13s0019g01780	38.8365	41.1667
Os04g0590400	VIT_13s0019g01790	42.9245	37.9694
Os04g0590400	VIT_13s0019g01810	47.6415	40.508
Os04g0590900	VIT_02s0012g01440	26.893	35.274
Os04g0591000	VIT_02s0012g01420	35.3952	46.1883
Os04g0591100	VIT_02s0012g01400	67.4699	64.1221
Os04g0591100	VIT_16s0039g01560	63.0522	67.9654
Os04g0591300	VIT_02s0012g01390	34.0782	27.4775
Os04g0592500	VIT_16s0039g01680	53.406	44.6469
Os04g0592600	VIT_02s0012g01630	72.8346	72.8346
Os04g0592700	VIT_00s0214g00020	8.41751	52.0833
Os04g0592700	VIT_16s0039g01690	62.7385	62.1111
Os04g0593200	VIT_02s0012g01650	34.7059	35.0148
Os04g0593200	VIT_16s0039g01710	34.4118	34.3109
Os04g0593400	VIT_16s0039g01770	41.6149	40.8537
Os04g0593400	VIT_16s0039g01790	18.6335	30.6122
Os04g0593500	VIT_16s0039g01770	35.6725	37.1951
Os04g0593500	VIT_16s0039g01790	19.883	34.6939
Os04g0593600	VIT_02s0012g01750	56.3981	17.9758
Os04g0593700	VIT_02s0012g01750	36.039	16.7674
Os04g0593800	VIT_02s0012g01750	25.6881	4.22961
Os04g0594400	VIT_02s0012g01860	57.0064	63.4752
Os04g0594400	VIT_16s0039g01860	56.6879	64.2599
Os04g0594500	VIT_05s0102g00510	37.5	23.5294
Os04g0594700	VIT_05s0102g00510	33.2268	16.9935
Os04g0594800	VIT_03s0097g00510	66.3501	65.7258
Os04g0594800	VIT_18s0001g07940	64.8575	63.9893
Os04g0594800	VIT_18s0001g07950	64.4505	63.5027
Os04g0596300	VIT_02s0012g02240	50.1235	50.3722
Os04g0596400	VIT_08s0007g01580	65.1899	45.5752
Os04g0596500	VIT_03s0017g00530	55.4878	47.8947
Os04g0596900	VIT_02s0109g00080	74.8756	73.7745
Os04g0597000	VIT_02s0012g02790	65.5678	66.5427
Os04g0597000	VIT_12s0055g01200	39.1941	51.9417
Os04g0597300	VIT_10s0003g05740	38.8889	51.6026
Os04g0597400	VIT_15s0048g00410	0	0
Os04g0597900	VIT_16s0039g02440	18.4615	16.1074
Os04g0598000	VIT_12s0055g00400	26.8908	40
Os04g0598000	VIT_16s0039g02550	43.6975	39.6947
Os04g0598200	VIT_06s0004g02840	90.9639	90.9639
Os04g0598200	VIT_08s0040g01870	90.9639	90.9639
Os04g0598200	VIT_13s0019g04300	90.3614	90.3614
Os04g0598300	VIT_17s0000g00150	58.0977	56.2189
Os04g0598600	VIT_10s0003g05150	37.4741	14.4453
Os04g0598600	VIT_17s0000g04390	19.2547	39.5745
Os04g0598600	VIT_17s0000g04400	19.0476	18.146
Os04g0598600	VIT_17s0000g04420	21.9462	45.6897
Os04g0598800	VIT_10s0003g05150	21.5068	12.5299
Os04g0598800	VIT_17s0000g04390	9.86301	30.6383
Os04g0598800	VIT_17s0000g04400	11.7808	16.9625
Os04g0598800	VIT_17s0000g04420	11.2329	35.3448
Os04g0598900	VIT_10s0003g05090	29.6053	32.0513
Os04g0598900	VIT_10s0003g05130	34.0789	36.1732
Os04g0598900	VIT_10s0003g05160	36.9737	35.8876
Os04g0598900	VIT_10s0003g05210	29.3421	43.1335
Os04g0598900	VIT_18s0089g01140	34.8684	38.6861
Os04g0598900	VIT_18s0089g01150	36.1842	37.3641
Os04g0599000	VIT_10s0003g05090	31.882	32.3362
Os04g0599000	VIT_10s0003g05130	35.2528	35.0559
Os04g0599000	VIT_10s0003g05160	39.1854	35.6322
Os04g0599000	VIT_10s0003g05210	30.7584	42.3598
Os04g0599000	VIT_18s0089g01140	38.9045	40.438
Os04g0599000	VIT_18s0089g01150	38.2022	36.9565
Os04g0599300	VIT_15s0107g00380	33.1897	33.0472
Os04g0599400	VIT_16s0039g02490	54.7619	44.6602
Os04g0599650	VIT_01s0010g01830	37.1825	35.3718
Os04g0599700	VIT_02s0033g00320	69.3431	68.6747
Os04g0599800	VIT_05s0029g01120	57.9365	70.7022
Os04g0599800	VIT_05s0102g00550	57.9365	70.7022
Os04g0599800	VIT_05s0102g00640	57.9365	70.7022
Os04g0599800	VIT_05s0102g00680	57.9365	70.3614
