Gene stable ID	Ostreococcus lucimarinus gene stable ID	%id. target Ostreococcus lucimarinus gene identical to query gene	%id. query gene identical to target Ostreococcus lucimarinus gene
Os05g0275700	OSTLU_41926	28.3626	34.1549
Os05g0277300	OSTLU_41024	47.5645	44.504
Os05g0279300	OSTLU_28572	24.0602	11.1888
Os05g0289400	OSTLU_36244	54.2185	56.3218
Os05g0292200	OSTLU_119594	16.4975	35.7143
Os05g0295100	OSTLU_40506	27.4096	38.6412
Os05g0295200	OSTLU_92863	8.95522	5.50459
Os05g0295300	OSTLU_11	19.4595	1.80542
Os05g0295300	OSTLU_44400	29.7297	2.7336
Os05g0295700	OSTLU_32541	29.5918	9.03427
Os05g0295800	OSTLU_14348	17.7215	31.8182
Os05g0295900	OSTLU_31311	13.6054	18.018
Os05g0297900	OSTLU_87247	52.2222	46.3054
Os05g0299200	OSTLU_93416	18.5484	18.8912
Os05g0299500	OSTLU_5022	20	26.1649
Os05g0301700	OSTLU_28125	59.8684	72.51
Os05g0302300	OSTLU_30668	21.7302	38.3636
Os05g0303000	OSTLU_48839	71.2418	47.0504
Os05g0304400	OSTLU_42040	58.427	57.5221
Os05g0305100	OSTLU_36784	37.108	36.9792
Os05g0305100	OSTLU_41529	37.108	36.9792
Os05g0305200	OSTLU_31099	19.2308	17.663
Os05g0310500	OSTLU_5520	7.77202	6.12245
Os05g0310500	OSTLU_94479	15.544	9.09091
Os05g0310800	OSTLU_94212	43.8931	54.2453
Os05g0311000	OSTLU_94212	43.9771	54.2453
Os05g0311801	OSTLU_34266	27.2727	20.9459
Os05g0314100	OSTLU_35794	78.0952	79.6116
Os05g0316000	OSTLU_41951	15.5508	43.1138
Os05g0316100	OSTLU_86026	26.3432	27.4368
Os05g0317200	OSTLU_24496	40.2204	43.7781
Os05g0318300	OSTLU_35651	18.6235	33.3333
Os05g0318300	OSTLU_92118	19.8381	27.0718
Os05g0319100	OSTLU_3863	23.8289	33.3333
Os05g0319100	OSTLU_4036	20.7739	38.7833
Os05g0319200	OSTLU_42674	27.8226	30.6667
Os05g0323100	OSTLU_27003	18.6147	20.0935
Os05g0323100	OSTLU_43411	11.9048	19.7133
Os05g0323800	OSTLU_35328	58.5086	47.8125
Os05g0323900	OSTLU_31067	48.9177	50.4464
Os05g0324100	OSTLU_17464	30.6122	6.99301
Os05g0324200	OSTLU_17464	30.0493	14.2191
Os05g0331200	OSTLU_44781	35.6522	34.8048
Os05g0333100	OSTLU_41712	24.159	17.7928
Os05g0333500	OSTLU_12940	53.2438	64.4986
Os05g0334000	OSTLU_12940	53.2438	64.4986
Os05g0334400	OSTLU_12940	53.2438	64.4986
Os05g0334750	OSTLU_41712	25.2772	25.6757
Os05g0341600	OSTLU_32150	49.5283	49.0654
Os05g0345400	OSTLU_26123	18.7992	18.9484
Os05g0346100	OSTLU_27578	27.5926	29.5049
Os05g0346300	OSTLU_33586	51.5625	60
Os05g0349200	OSTLU_35795	68.5139	48.6583
Os05g0349500	OSTLU_25876	18.2203	27.2152
Os05g0349700	OSTLU_16384	55.0532	65.2997
Os05g0350500	OSTLU_28526	46.056	47.7573
Os05g0350600	OSTLU_10538	21.8182	44.0367
Os05g0352700	OSTLU_27617	16.087	4.94652
Os05g0353400	OSTLU_36086	45.7373	45.4754
Os05g0354300	OSTLU_45844	36.0341	21.4195
Os05g0355500	OSTLU_26572	60	63.1579
Os05g0357100	OSTLU_24216	19.3103	18.241
Os05g0357200	OSTLU_44261	44.0476	42.8986
Os05g0357600	OSTLU_35696	67.6692	65.8537
Os05g0357700	OSTLU_16795	19.7368	17.7866
Os05g0358200	OSTLU_41816	26.6129	8.29146
Os05g0358200	OSTLU_48208	26.6129	8.29146
Os05g0361200	OSTLU_2831	41.5825	67.4863
Os05g0361900	OSTLU_39985	44.0972	46.5201
Os05g0361900	OSTLU_89011	30.2083	27.7955
Os05g0361900	OSTLU_89833	30.2083	27.7955
Os05g0362100	OSTLU_49128	46.6667	30.0554
Os05g0363100	OSTLU_31753	25.641	23.5602
Os05g0363200	OSTLU_29801	51.4541	67.6471
Os05g0363200	OSTLU_33309	51.4541	67.6471
Os05g0363200	OSTLU_43376	53.6913	73.6196
Os05g0364500	OSTLU_9549	9.62025	55.0725
Os05g0364600	OSTLU_8794	16.9279	41.8605
Os05g0364700	OSTLU_45915	32.4675	10.5485
Os05g0365600	OSTLU_2583	26.8939	31.3466
Os05g0366000	OSTLU_2583	29.3774	33.3333
Os05g0366600	OSTLU_2583	29.4559	34.6578
Os05g0366800	OSTLU_2583	27.9279	27.3731
Os05g0367000	OSTLU_39608	84.5455	83.0357
Os05g0367100	OSTLU_92656	27.6923	27.551
Os05g0367400	OSTLU_12109	33.3333	36.0324
Os05g0368300	OSTLU_18526	66.5399	69.17
Os05g0370600	OSTLU_24349	24.5478	19.4076
Os05g0371200	OSTLU_35481	74.2671	74.2671
Os05g0372200	OSTLU_33581	15.5039	40
Os05g0373000	OSTLU_14647	13.6268	31.8627
Os05g0373700	OSTLU_12381	35.122	59.5041
Os05g0373900	OSTLU_49593	60	59.7285
Os05g0374500	OSTLU_31834	6.14251	6.87758
Os05g0374600	OSTLU_8481	15.0246	37.8882
Os05g0375600	OSTLU_15725	7.72532	6.47482
Os05g0376200	OSTLU_40257	47.0588	34.2644
Os05g0376300	OSTLU_26249	20.8589	29.4372
Os05g0377000	OSTLU_42161	46.5116	52.6316
Os05g0378900	OSTLU_1175	24.0537	27.6685
Os05g0381500	OSTLU_26439	23.6453	16.9611
Os05g0382600	OSTLU_6061	19.7492	20.9302
Os05g0382900	OSTLU_6061	19.086	23.588
Os05g0383000	OSTLU_32576	28.0488	22.8856
Os05g0383100	OSTLU_50277	31.6547	31.1321
Os05g0384800	OSTLU_26074	19.9816	27.7139
Os05g0386000	OSTLU_32501	25	20.1794
Os05g0386000	OSTLU_37760	41.1111	46.5409
Os05g0386000	OSTLU_4701	21.3889	28.7313
Os05g0387200	OSTLU_46754	54.9061	67.4359
Os05g0387800	OSTLU_31107	22.5191	37.5796
Os05g0388025	OSTLU_12605	21.03	13.2432
Os05g0388500	OSTLU_12802	33.4262	57.4163
Os05g0389000	OSTLU_34044	16.2353	35.2041
Os05g0389300	OSTLU_32713	73.0337	69.8925
Os05g0389500	OSTLU_37824	30.0771	38.4868
Os05g0389700	OSTLU_3057	46.0501	71.988
Os05g0389800	OSTLU_18937	47.1963	57.8465
Os05g0390100	OSTLU_44250	23.9103	30.3797
Os05g0390500	OSTLU_6261	18.097	39.1129
Os05g0392100	OSTLU_14335	20.6818	16.6362
Os05g0392300	OSTLU_35576	31.5412	23.0366
Os05g0392700	OSTLU_13728	36.6667	37.3457
Os05g0393700	OSTLU_30244	21.6689	21.7862
Os05g0393800	OSTLU_28050	20.7301	15.5273
Os05g0393800	OSTLU_29234	20.2086	11.8592
Os05g0395300	OSTLU_49610	24.4	21.1806
Os05g0397650	OSTLU_37681	14.3662	56.044
Os05g0397700	OSTLU_33175	21.5867	27.791
Os05g0398100	OSTLU_27814	28.5714	4.13972
Os05g0400600	OSTLU_4931	26.8041	40.4669
Os05g0400700	OSTLU_37948	54.8023	54.1899
Os05g0400800	OSTLU_35464	58.4416	31.5789
Os05g0401100	OSTLU_17635	35.1171	38.3212
Os05g0401200	OSTLU_26400	40.2985	30.3371
Os05g0402800	OSTLU_199	34.0058	21.5722
Os05g0402800	OSTLU_516	34.0058	21.5722
Os05g0404200	OSTLU_9083	31.441	56.25
Os05g0404400	OSTLU_88260	34.728	42.5641
Os05g0405000	OSTLU_16882	46.4625	49.162
Os05g0405000	OSTLU_29856	59.0285	65.9976
Os05g0408900	OSTLU_48774	64.4444	62.1984
Os05g0409200	OSTLU_2293	24.2991	6.01852
Os05g0411200	OSTLU_33225	34.0278	51.9068
Os05g0412000	OSTLU_26838	12.8329	20.7843
Os05g0413200	OSTLU_12139	90.0901	89.4855
Os05g0413200	OSTLU_28827	87.3874	87.3874
Os05g0413400	OSTLU_13493	34.1297	39.0625
Os05g0415800	OSTLU_43938	38.716	42.2505
Os05g0415900	OSTLU_43938	37.8182	22.0807
Os05g0416400	OSTLU_43938	40.3259	42.0382
Os05g0418000	OSTLU_42040	58.8764	57.9646
Os05g0419000	OSTLU_4818	31.2655	45
Os05g0419100	OSTLU_29338	40.6977	39.3258
Os05g0420200	OSTLU_29987	17.0455	25.4237
Os05g0420600	OSTLU_15043	76.7857	76.7857
Os05g0422200	OSTLU_7332	14.1463	14.9485
Os05g0423200	OSTLU_86901	6.13811	6.55738
Os05g0427900	OSTLU_30687	26.5823	10.396
Os05g0428700	OSTLU_41686	16.9611	14.8148
Os05g0429000	OSTLU_30421	48.0409	60.7759
Os05g0429700	OSTLU_24349	23.01	18.8968
Os05g0430200	OSTLU_119574	26.5263	41.5842
Os05g0430400	OSTLU_33865	39.3531	39.5664
Os05g0430800	OSTLU_19754	32.7172	31.4387
Os05g0432500	OSTLU_8406	28.2209	37.3984
Os05g0433100	OSTLU_42248	4.87805	7.94702
Os05g0435700	OSTLU_12372	44.6512	65.7534
Os05g0436400	OSTLU_31074	23.4266	12.0287
Os05g0436900	OSTLU_10631	6.06061	44.8276
Os05g0437500	OSTLU_6551	28.6738	46.2428
Os05g0437900	OSTLU_44336	18.8764	30
Os05g0440250	OSTLU_33510	23.4694	14.7436
Os05g0440250	OSTLU_5838	17.3469	29.0598
Os05g0440300	OSTLU_33510	20	12.6603
Os05g0440300	OSTLU_5838	17.4684	29.4872
Os05g0441750	OSTLU_33072	16.4634	5.05618
Os05g0442400	OSTLU_8087	37.3626	43.038
Os05g0443300	OSTLU_24928	25.8367	23.4223
Os05g0443800	OSTLU_32569	48.9407	58.7786
Os05g0444300	OSTLU_5022	25.9887	32.9749
Os05g0444500	OSTLU_5022	30.7407	29.7491
Os05g0445500	OSTLU_27612	35.9712	44.6429
Os05g0445900	OSTLU_9330	2.92366	50.4673
Os05g0446300	OSTLU_10590	39.3103	39.5833
Os05g0446550	OSTLU_9330	0	0
Os05g0446600	OSTLU_9330	0	0
Os05g0446900	OSTLU_26014	12.0643	18.0723
Os05g0446900	OSTLU_32121	12.0643	18.8285
Os05g0447000	OSTLU_13112	31.9767	41.3534
Os05g0447000	OSTLU_9067	26.1628	38.1356
Os05g0449900	OSTLU_8087	28.254	56.3291
Os05g0451100	OSTLU_2927	36.8224	45.9207
Os05g0452600	OSTLU_29342	63.1579	60
Os05g0453900	OSTLU_43894	31.9797	29.4393
Os05g0455200	OSTLU_27999	11.8966	19.0608
Os05g0455500	OSTLU_1184	33.6592	57.381
Os05g0455700	OSTLU_32758	40.5316	57.5472
Os05g0455800	OSTLU_6724	19.4139	26.2376
Os05g0456000	OSTLU_31802	21.3178	20
Os05g0456925	OSTLU_40439	9.34959	28.75
Os05g0456925	OSTLU_89498	14.4309	18.883
Os05g0458000	OSTLU_34299	38.5159	36.3333
Os05g0459000	OSTLU_34891	18.1973	59.4444
Os05g0459400	OSTLU_2187	15.9247	27.1137
Os05g0459900	OSTLU_119615	57.5221	61.9048
Os05g0460000	OSTLU_28169	84.3653	83.8462
Os05g0460200	OSTLU_15194	68.6391	70.303
Os05g0460475	OSTLU_12804	76.4151	72.3214
Os05g0460475	OSTLU_13105	76.4151	72.3214
Os05g0460600	OSTLU_15668	15.1119	32.4
Os05g0460600	OSTLU_87976	44.2164	48.6653
Os05g0460700	OSTLU_119585	23.9796	43.1193
Os05g0460800	OSTLU_87349	31.5068	32.093
Os05g0461000	OSTLU_119586	45.7627	46.2857
Os05g0461300	OSTLU_38767	65.2778	68.7805
Os05g0461900	OSTLU_33926	40.1596	39.9471
Os05g0462000	OSTLU_28974	28.4314	12.8319
Os05g0462301	OSTLU_19583	41.0256	6.34921
Os05g0462400	OSTLU_19583	3.39367	11.9048
Os05g0462500	OSTLU_36648	35.8079	37.8753
Os05g0462500	OSTLU_46582	35.8079	37.8753
Os05g0462600	OSTLU_31543	16.8862	26.7552
Os05g0462700	OSTLU_14029	99.0291	99.0291
Os05g0462700	OSTLU_44220	99.0291	99.0291
Os05g0462900	OSTLU_14029	74.7475	71.8447
Os05g0462900	OSTLU_44220	74.7475	71.8447
Os05g0463800	OSTLU_35958	44.8649	72.807
Os05g0463900	OSTLU_39499	36.0444	37.5
Os05g0464100	OSTLU_39165	33.264	21.025
Os05g0465100	OSTLU_8298	5.42169	32.8467
Os05g0466600	OSTLU_14029	99.0291	99.0291
Os05g0466600	OSTLU_44220	99.0291	99.0291
Os05g0466900	OSTLU_36819	31.9008	48.8608
Os05g0467000	OSTLU_24253	40.2194	45.929
Os05g0467000	OSTLU_49728	36.0146	37.7395
Os05g0467501	OSTLU_52010	39.9123	21.4623
Os05g0468600	OSTLU_88889	35.4486	43.843
Os05g0468700	OSTLU_31514	24.8971	28.9474
Os05g0468700	OSTLU_32601	27.572	25.283
Os05g0470700	OSTLU_26544	9.60854	28.125
Os05g0470800	OSTLU_31953	26.3462	25.2768
Os05g0473900	OSTLU_35257	48.3986	45.9459
Os05g0474400	OSTLU_44260	30	34.0206
Os05g0474500	OSTLU_27578	26.2745	26.5347
Os05g0476200	OSTLU_119520	42.8571	46.6761
Os05g0477300	OSTLU_14364	46.3235	55.2632
Os05g0478300	OSTLU_1531	16.0102	28.1879
Os05g0480000	OSTLU_41004	17.5973	45.4148
Os05g0480200	OSTLU_10652	20.7407	43.0769
Os05g0480200	OSTLU_37753	19.2593	25.7426
Os05g0480700	OSTLU_7408	44.5887	47.6852
Os05g0481000	OSTLU_43627	31.1024	48.4663
Os05g0481900	OSTLU_93051	19.222	22.0472
Os05g0482700	OSTLU_33106	59.9284	61.2431
Os05g0486300	OSTLU_8137	0.390625	0.584795
Os05g0486600	OSTLU_24500	6.81004	6.13893
Os05g0486700	OSTLU_43138	46.5839	59.0551
Os05g0488900	OSTLU_3554	2.83688	2.13333
Os05g0489000	OSTLU_49318	26.087	28.6282
Os05g0489100	OSTLU_37480	40.1254	38.7879
Os05g0489600	OSTLU_51064	93.3702	93.3702
Os05g0489800	OSTLU_29021	32.3171	39.2593
Os05g0489900	OSTLU_29394	16.2791	22.8261
Os05g0490000	OSTLU_16531	30.8998	26.4535
Os05g0490100	OSTLU_37627	63.3929	63.964
Os05g0490200	OSTLU_38141	31.7708	32.7078
Os05g0490200	OSTLU_4129	39.8438	40.3694
Os05g0490500	OSTLU_93951	21.2598	27.551
Os05g0490800	OSTLU_7255	51.8072	54.2017
Os05g0490900	OSTLU_36919	36.0465	38.0368
Os05g0491000	OSTLU_39965	47.0968	48.9933
Os05g0491100	OSTLU_39965	91.9463	91.9463
Os05g0491200	OSTLU_33884	30	31.9853
Os05g0493500	OSTLU_39570	27.5154	39.645
Os05g0494100	OSTLU_34929	14.8276	43.8776
Os05g0494500	OSTLU_34640	43.2203	43.7143
Os05g0494900	OSTLU_51236	10.8187	2.97189
Os05g0495600	OSTLU_164	34.4371	39.5652
Os05g0495600	OSTLU_40728	27.6254	31.5335
Os05g0496100	OSTLU_26180	24.0741	22.2222
Os05g0496200	OSTLU_46028	59.9174	66.6667
Os05g0497150	OSTLU_242	43.9122	17.9739
Os05g0497675	OSTLU_6437	26.6504	36.7003
Os05g0498300	OSTLU_6754	10.0124	38.756
Os05g0498400	OSTLU_37721	44.3478	59.3023
Os05g0499500	OSTLU_38424	14.7583	22.6562
Os05g0500400	OSTLU_92473	22.3529	24.127
Os05g0501300	OSTLU_7955	24.878	34.9315
Os05g0502800	OSTLU_29940	10.8664	34.1014
Os05g0503000	OSTLU_89451	24.4681	31.3636
Os05g0503300	OSTLU_25282	52.7301	48.9855
Os05g0506200	OSTLU_87576	9.72696	6.07676
Os05g0506900	OSTLU_5921	41.4414	15.4882
Os05g0508700	OSTLU_4022	26.07	53.3157
Os05g0509200	OSTLU_7050	47.8102	60.3687
Os05g0509300	OSTLU_34867	32.5758	19.7853
Os05g0509500	OSTLU_26018	53.4161	50.2924
Os05g0509900	OSTLU_6696	27.027	29.0456
Os05g0510600	OSTLU_36228	18.4071	22.9581
Os05g0510800	OSTLU_18489	28.4884	38.1323
Os05g0511300	OSTLU_38469	27.9352	36.0313
Os05g0511500	OSTLU_31232	52.0833	61.7284
Os05g0512000	OSTLU_24500	7.49747	11.9548
Os05g0512200	OSTLU_18359	29.1855	29.385
Os05g0512200	OSTLU_3566	30.0905	38.8889
Os05g0512200	OSTLU_37092	29.1855	33.162
Os05g0512200	OSTLU_44556	39.3665	35.9504
Os05g0513200	OSTLU_34411	27.3224	42.1941
Os05g0513500	OSTLU_29342	63.1579	60
Os05g0513800	OSTLU_41392	49.5327	55.4974
Os05g0514300	OSTLU_44336	20.9677	27.8571
Os05g0516600	OSTLU_14983	66.9903	66.6667
Os05g0516800	OSTLU_24119	56.8182	61.8812
Os05g0516900	OSTLU_3819	18.6475	27.4096
Os05g0517200	OSTLU_51081	41.8242	44.8153
Os05g0517800	OSTLU_43087	29.8701	29.4872
Os05g0518600	OSTLU_991	62.5	19.863
Os05g0519400	OSTLU_30476	54.3742	54.8168
Os05g0519400	OSTLU_41487	31.0902	42
Os05g0519500	OSTLU_8348	6.75676	40.5405
Os05g0519600	OSTLU_44270	22.0264	39.5257
Os05g0519800	OSTLU_31615	27.4448	34.252
Os05g0519900	OSTLU_49512	27.8121	30.2826
Os05g0520100	OSTLU_92436	18.7311	16.5775
Os05g0520200	OSTLU_44311	25.9804	39.2593
Os05g0520300	OSTLU_15409	16.0622	25.5144
Os05g0520300	OSTLU_32750	14.7668	14.4304
Os05g0524300	OSTLU_51888	40.4858	44.6429
Os05g0524666	OSTLU_32237	20	24.5283
Os05g0524666	OSTLU_9256	20	34.2105
Os05g0525900	OSTLU_24342	38.4314	17.6259
Os05g0528200	OSTLU_19091	57.0248	62.7273
Os05g0528900	OSTLU_18094	27.1845	29.6296
Os05g0529300	OSTLU_119505	64.6512	64.6512
Os05g0529400	OSTLU_28105	30.9735	25.1799
Os05g0529600	OSTLU_35082	7.47922	23.6842
Os05g0529900	OSTLU_44624	33.7209	34.8348
Os05g0530500	OSTLU_12650	61.5842	58.9015
Os05g0533500	OSTLU_87889	46.8153	39.3048
Os05g0533600	OSTLU_48511	22.7421	36.8607
Os05g0533800	OSTLU_26185	27.381	17.6923
Os05g0533900	OSTLU_23955	40.4661	36.4504
Os05g0534100	OSTLU_119604	28.5714	24
Os05g0534400	OSTLU_27748	41.9048	41.1215
Os05g0534800	OSTLU_30703	2.40964	0.350877
Os05g0535600	OSTLU_49318	19.6721	14.3141
Os05g0536400	OSTLU_30910	58.3636	61.6123
Os05g0536900	OSTLU_14983	63.5922	63.285
Os05g0537200	OSTLU_40911	46.2366	11.8376
Os05g0537400	OSTLU_13696	17.2297	14.3662
Os05g0537400	OSTLU_32845	19.5946	16.8116
Os05g0539600	OSTLU_17060	25.1462	14.3813
Os05g0539700	OSTLU_41877	47.2527	46.2366
Os05g0540000	OSTLU_36758	9.00538	25.4753
Os05g0540000	OSTLU_41697	9.00538	25.4753
Os05g0540100	OSTLU_42373	58.9474	57.5835
Os05g0540300	OSTLU_25997	61.4458	61.1301
Os05g0540800	OSTLU_31682	37.8995	35.3945
Os05g0541200	OSTLU_119538	42.1525	48.4536
Os05g0543100	OSTLU_119564	42.5581	42.2633
Os05g0543200	OSTLU_2293	29.2279	36.8056
Os05g0543300	OSTLU_12699	36.875	35.0148
Os05g0543400	OSTLU_34113	49.0141	50
Os05g0543700	OSTLU_5621	34.9112	36.5325
Os05g0545200	OSTLU_26074	20.4142	26.4368
Os05g0545600	OSTLU_31788	17.2708	45.5056
Os05g0548200	OSTLU_43151	31.6456	25.641
Os05g0548800	OSTLU_30621	48	22.3602
Os05g0549000	OSTLU_27074	21.6931	18.6646
Os05g0549100	OSTLU_50622	38.9982	35.6209
Os05g0549600	OSTLU_7303	25.3425	19.5767
Os05g0549700	OSTLU_37018	64.8752	68.008
Os05g0549900	OSTLU_33830	32.6531	30.303
Os05g0551000	OSTLU_44133	22.2864	47.6543
Os05g0551700	OSTLU_34266	22.5	18.2432
Os05g0552300	OSTLU_19794	65.7738	68.8474
Os05g0552300	OSTLU_48240	65.7738	68.8474
Os05g0552500	OSTLU_26259	24.5614	24.0458
Os05g0553000	OSTLU_119590	73.1884	76.2264
Os05g0553700	OSTLU_45798	33.5821	32.1429
Os05g0553800	OSTLU_7952	55.3191	67.9739
Os05g0554100	OSTLU_8310	32.8283	47.1014
Os05g0554400	OSTLU_3295	34.5972	39.8907
Os05g0554500	OSTLU_93272	14.0162	20.6349
Os05g0555100	OSTLU_35344	43.2071	45.2214
Os05g0555800	OSTLU_33191	51.7857	53.211
Os05g0556700	OSTLU_42602	70.1219	43.3962
Os05g0556900	OSTLU_33191	52.2523	53.211
Os05g0557000	OSTLU_13231	76.087	76.087
Os05g0557800	OSTLU_29064	30.4	36.715
Os05g0557900	OSTLU_33438	22.8216	30.137
Os05g0558000	OSTLU_15606	22.6506	33.813
Os05g0558400	OSTLU_31397	46.4548	56.5476
Os05g0558900	OSTLU_28254	54.1946	53.9232
Os05g0559900	OSTLU_31052	19.6705	28.273
Os05g0560000	OSTLU_27383	33.8028	36.9231
Os05g0560000	OSTLU_9089	26.7606	41.7582
Os05g0560400	OSTLU_44336	22.1591	27.8571
Os05g0561500	OSTLU_27757	28.6195	24.4253
Os05g0562300	OSTLU_30687	23.2044	20.7921
Os05g0564100	OSTLU_28521	19.6429	19.214
Os05g0564200	OSTLU_13306	44.4079	55.5556
Os05g0564400	OSTLU_24119	59.9078	64.3564
Os05g0564500	OSTLU_27102	43.0769	13.5922
Os05g0565000	OSTLU_32420	57.3034	56.9832
Os05g0565200	OSTLU_44942	59.1549	63.1579
Os05g0566200	OSTLU_7767	8.46994	16.3158
Os05g0566300	OSTLU_38467	23.6842	30.6383
Os05g0566400	OSTLU_1909	42.0608	64.3411
Os05g0566500	OSTLU_46324	32.3077	45.4327
Os05g0567100	OSTLU_44385	45.3831	50.8811
Os05g0567300	OSTLU_43907	43.6441	29.3447
Os05g0567400	OSTLU_89244	18.8034	40.9574
Os05g0567900	OSTLU_14167	20	6.75676
Os05g0568100	OSTLU_28911	58.7209	63.924
Os05g0568300	OSTLU_37027	35.7542	42.953
Os05g0568900	OSTLU_3562	45.9954	61.0942
Os05g0569700	OSTLU_28993	56.9038	46.3373
Os05g0570400	OSTLU_28993	55.3542	57.2402
Os05g0571000	OSTLU_33818	7.08042	20.1493
Os05g0572700	OSTLU_13696	23.0971	24.7887
Os05g0572700	OSTLU_32845	22.3097	24.6377
Os05g0573200	OSTLU_29641	32.767	33.0073
Os05g0573200	OSTLU_47417	31.7961	32.9975
Os05g0573300	OSTLU_28993	62.9934	65.247
Os05g0573500	OSTLU_35958	48.2517	60.5263
Os05g0573700	OSTLU_30575	56.7474	60.0733
Os05g0574300	OSTLU_12804	60.5263	82.1429
Os05g0574300	OSTLU_13105	60.5263	82.1429
Os05g0574400	OSTLU_24671	64.7059	65.6716
Os05g0574500	OSTLU_41856	77.8281	78.1818
Os05g0575101	OSTLU_25632	13.5593	5.13919
Os05g0575300	OSTLU_118781	53.6673	28.49
Os05g0576300	OSTLU_9818	12.2449	58.3333
Os05g0576800	OSTLU_1909	44.6735	67.1835
Os05g0577200	OSTLU_25096	35.7488	34.9057
Os05g0577700	OSTLU_46664	21.2598	14.6209
Os05g0578900	OSTLU_14167	15.4122	5.81081
Os05g0579800	OSTLU_6074	42.2886	30.3571
Os05g0580000	OSTLU_42209	50.289	54.9474
Os05g0580800	OSTLU_2179	12.4514	8.46561
Os05g0581300	OSTLU_30981	11.1425	17.9954
Os05g0582100	OSTLU_47312	43.7037	52.6786
Os05g0582300	OSTLU_51700	49.2063	49.8392
Os05g0583500	OSTLU_33114	12.6761	20
Os05g0585900	OSTLU_34060	51.2676	53.5294
Os05g0588100	OSTLU_32853	19.7183	24.7788
Os05g0588700	OSTLU_31660	6.29371	12.2727
Os05g0589200	OSTLU_41331	15.5172	20.9302
Os05g0590100	OSTLU_6116	21.5017	51.4286
Os05g0591600	OSTLU_119538	39.4737	54.1237
Os05g0591900	OSTLU_49504	51.0417	49.4949
Os05g0592100	OSTLU_25048	25.3886	25.7218
Os05g0592300	OSTLU_32579	23.7226	29.9539
Os05g0592400	OSTLU_26305	54.4954	53.0357
Os05g0592600	OSTLU_48964	30.406	58.9085
Os05g0592800	OSTLU_13696	19.3258	24.2254
Os05g0592800	OSTLU_32845	18.6517	24.058
Os05g0593100	OSTLU_87859	42.9708	43.3155
Os05g0593300	OSTLU_93921	6.08931	5.94452
Os05g0593550	OSTLU_93921	2.11946	1.4531
Os05g0593800	OSTLU_14134	47.9915	76.9492
Os05g0594700	OSTLU_28050	19.7128	14.7461
Os05g0594700	OSTLU_29234	20.4961	12.0122
Os05g0594800	OSTLU_26573	23.2026	19.8324
Os05g0594900	OSTLU_32889	58.5859	59.7938
Os05g0595100	OSTLU_42345	61.0169	61.3636
Os05g0596200	OSTLU_14151	28.6585	27.0115
Os05g0596600	OSTLU_29255	27.7934	27.5093
Os05g0596700	OSTLU_7303	33.8235	12.1693
Os06g0101600	OSTLU_34733	38.3117	56.7308
Os06g0103500	OSTLU_13743	40.2093	38.705
Os06g0103600	OSTLU_29834	47.5655	48.3349
Os06g0103700	OSTLU_6083	25.731	35.0598
Os06g0104000	OSTLU_32756	14.0669	17.5958
Os06g0104100	OSTLU_5923	37.4172	38.5666
Os06g0105400	OSTLU_31760	35.6364	46.5558
Os06g0105500	OSTLU_15961	20.6944	13.7963
Os06g0105600	OSTLU_26531	16.5289	8.51789
Os06g0105800	OSTLU_6612	23.1544	28.8703
Os06g0105800	OSTLU_9264	13.4228	62.5
Os06g0106000	OSTLU_29906	41.5033	52.0492
Os06g0106100	OSTLU_33271	50	48.7288
Os06g0107000	OSTLU_6946	24.8148	38.2857
Os06g0107100	OSTLU_37056	40.8163	43.3735
Os06g0108500	OSTLU_29140	14.554	26.7241
Os06g0108900	OSTLU_27999	15.6604	22.9282
Os06g0109000	OSTLU_6517	33.0578	59.4059
Os06g0109400	OSTLU_37691	38.3117	42.6917
Os06g0109500	OSTLU_10396	21.875	33.3333
Os06g0109500	OSTLU_40332	33.5938	34.8178
Os06g0109600	OSTLU_40028	35.3909	40.9524
Os06g0111500	OSTLU_32825	69.1667	65.4832
Os06g0111600	OSTLU_27868	9.96205	10.2539
Os06g0111600	OSTLU_31263	10.3416	14.1009
Os06g0112200	OSTLU_26221	40.1544	41.9355
Os06g0113800	OSTLU_28570	39.1566	43.0464
Os06g0114000	OSTLU_32642	67.8869	68.6869
Os06g0114200	OSTLU_37806	61.3757	54.9763
Os06g0115200	OSTLU_94056	20.4368	20.5651
Os06g0115300	OSTLU_32604	45.0549	47.1264
Os06g0115500	OSTLU_15603	59.1346	55.6561
Os06g0116300	OSTLU_5512	28.1818	37.6518
Os06g0116400	OSTLU_43009	27.248	42.9185
Os06g0116800	OSTLU_5358	28.5068	42.8571
Os06g0127200	OSTLU_18374	20.8259	30.9333
Os06g0127300	OSTLU_38300	5.78231	6.15942
Os06g0127300	OSTLU_38920	7.48299	6.91824
Os06g0127300	OSTLU_39729	8.16327	8.79121
Os06g0127900	OSTLU_39468	67.2464	67.052
Os06g0128000	OSTLU_88189	18.8406	20.3125
Os06g0128200	OSTLU_27024	39.6078	38.0414
Os06g0128300	OSTLU_13171	46.1119	52.4031
Os06g0128400	OSTLU_89076	46.4531	29.6784
Os06g0128500	OSTLU_9236	33.1034	50
Os06g0130100	OSTLU_1531	12.8128	28.6353
Os06g0130400	OSTLU_42674	23.4317	28.2222
Os06g0130500	OSTLU_18195	57.5	57.5
Os06g0130900	OSTLU_32891	79.2899	98.5294
Os06g0131100	OSTLU_41450	15.3061	34.2857
Os06g0132100	OSTLU_36648	36.7841	38.5681
