Gene stable ID	Oryza barthii gene stable ID	%id. target Oryza barthii gene identical to query gene	%id. query gene identical to target Oryza barthii gene
Os06g0278000	OBART06G10720	98.1982	80.7407
Os06g0279900	OBART11G22780	58.7145	51.4069
Os06g0281400	OBART06G10800	98.9955	75.1695
Os06g0281400	OBART06G10820	98.9955	75.1695
Os06g0281550	OBART06G10810	41.0628	98.8372
Os06g0281550	OBART06G10830	41.0628	98.8372
Os06g0281800	OBART06G10840	97.7143	97.1591
Os06g0282400	OBART06G10880	24.0404	61.0256
Os06g0283200	OBART06G10900	99.2136	99.3438
Os06g0283300	OBART06G10910	100	100
Os06g0283400	OBART06G10920	92.1429	99.2308
Os06g0284200	OBART06G10940	99.8031	99.8031
Os06g0284800	OBART06G10970	100	100
Os06g0284900	OBART06G10980	100	77.3438
Os06g0285100	OBART06G10990	99.1632	93.3071
Os06g0285200	OBART06G11000	77.2	97.4747
Os06g0285400	OBART06G11010	90.9742	97.8428
Os06g0285900	OBART06G11040	93.9914	98.6487
Os06g0286146	OBART06G11040	1.44928	1.8018
Os06g0286228	OBART06G11120	74.3243	85.0515
Os06g0286310	OBART06G11130	82.0755	34.3874
Os06g0286351	OBART06G11140	95.836	99.336
Os06g0286375	OBART06G11170	50.3067	70.0855
Os06g0286500	OBART06G11150	99.4867	88.4124
Os06g0286500	OBART06G11180	98.46	99.4813
Os06g0286700	OBART06G11160	89.6629	81.2627
Os06g0286700	OBART06G11190	87.7528	38.0976
Os06g0287000	OBART06G11160	88.3994	61.3035
Os06g0287000	OBART06G11190	89.1336	29.6098
Os06g0287200	OBART06G11200	82	78.2816
Os06g0287500	OBART06G11210	95.5272	29.5747
Os06g0287700	OBART06G11220	36.8966	18.4165
Os06g0288100	OBART06G11230	99.6071	99.6071
Os06g0288300	OBART06G11240	99.5754	99.5754
Os06g0289200	OBART06G11290	99.1753	99.1753
Os06g0289300	OBART06G11310	93.7107	94.3038
Os06g0289900	OBART06G11320	95.0104	91.0359
Os06g0291600	OBART06G11420	99.1511	99.1511
Os06g0291800	OBART06G11430	96.1981	94.1176
Os06g0292100	OBART06G11440	92.2581	98.2818
Os06g0292400	OBART06G11450	97.1264	97.1264
Os06g0293000	OBART06G11470	27.972	46.7836
Os06g0293100	OBART06G11470	1.222	3.50877
Os06g0293500	OBART06G11490	89.2523	97.3248
Os06g0294000	OBART06G11490	41.1765	48.1529
Os06g0294200	OBART06G11490	0	0
Os06g0294400	OBART06G11490	34.6812	28.4076
Os06g0294600	OBART06G11550	98.2626	50.1972
Os06g0295000	OBART06G11560	95.1613	48.4742
Os06g0295300	OBART06G11600	96.3993	60.1634
Os06g0295900	OBART10G01370	96.9388	68.8406
Os06g0296100	OBART06G11610	90.0798	76.8483
Os06g0296900	OBART06G11630	87.8661	49.1228
Os06g0297300	OBART06G11640	95.7424	88.3182
Os06g0297400	OBART06G11650	99.4835	88.511
Os06g0297600	OBART06G11660	99.3377	38.8601
Os06g0297700	OBART06G11670	63.1161	100
Os06g0297800	OBART06G11680	95.0459	99.9036
Os06g0298200	OBART06G11710	100	100
Os06g0298400	OBART06G11730	52.093	94.7146
Os06g0298500	OBART06G11740	97.0149	99.4898
Os06g0298700	OBART06G11760	65.1948	73.8235
Os06g0299100	OBART06G11770	84.4985	62.4719
Os06g0299300	OBART06G11800	97.5758	33.8591
Os06g0300000	OBART06G11810	48.2192	72.7273
Os06g0300200	OBART06G11830	91.5152	92.3547
Os06g0300300	OBART06G11840	79.8246	100
Os06g0300500	OBART06G11880	84.007	63.3113
Os06g0300700	OBART06G11890	98.6532	98.6532
Os06g0300800	OBART06G11900	98.8006	96.6276
Os06g0301000	OBART06G11930	95.4	96.1694
Os06g0301100	OBART06G11940	100	100
Os06g0301300	OBART06G11960	73.3624	32.3492
Os06g0301400	OBART06G11970	94.6429	97.9466
Os06g0301500	OBART06G11980	77.1429	43.0851
Os06g0302650	OBART06G12020	97.7612	65.8291
Os06g0303700	OBART06G12040	96.0744	72.5429
Os06g0304500	OBART06G12080	81.6092	100
Os06g0304600	OBART06G12090	80.8102	80.6383
Os06g0304700	OBART07G06800	9.42761	17.4455
Os06g0305200	OBART06G12110	76.8136	99.386
Os06g0305400	OBART04G24420	59.7774	87.6457
Os06g0306300	OBART06G12140	52.4548	77.4809
Os06g0306600	OBART06G12170	81.3889	97.3422
Os06g0307900	OBART06G12250	64.8739	85.7778
Os06g0308000	OBART06G12260	65.3631	100
Os06g0308100	OBART06G12270	98.5663	96.831
Os06g0308200	OBART06G12280	94.5783	67.8186
Os06g0308300	OBART06G12290	99.8264	99.8264
Os06g0308800	OBART06G12300	99.7951	99.7951
Os06g0309000	OBART06G12320	83.3837	99.639
Os06g0309200	OBART06G12330	91.2752	27.5862
Os06g0311300	OBART06G12350	88	68.5358
Os06g0311600	OBART06G12370	90	88.7892
Os06g0311800	OBART06G12390	93.1232	87.3656
Os06g0313440	OBART06G12410	85.9296	47.6323
Os06g0314000	OBART06G12450	99.4071	58.5565
Os06g0314300	OBART11G22100	35.7143	53.1915
Os06g0314400	OBART06G12480	53.0648	34.6682
Os06g0314501	OBART06G12500	95.7447	99.2647
Os06g0314600	OBART06G12510	92.0118	89.3678
Os06g0315300	OBART06G12520	98.6072	85.0962
Os06g0316000	OBART06G12540	100	100
Os06g0316100	OBART06G12550	100	100
Os06g0316300	OBART06G12560	98.2036	98.2036
Os06g0316800	OBART06G12570	97.9021	92.7152
Os06g0317200	OBART06G12600	95.2703	95.2703
Os06g0317400	OBART06G12610	92.1569	95.9184
Os06g0317600	OBART06G12620	98.4848	77.381
Os06g0318200	OBART06G12640	99.3162	99.3162
Os06g0318300	OBART06G12650	82.2222	81.9188
Os06g0318300	OBART06G12660	82.2222	81.9188
Os06g0318400	OBART11G06970	6.77083	21.3115
Os06g0318400	OBART11G06980	33.8542	38.4615
Os06g0318500	OBART06G12670	99.2606	97.6364
Os06g0318600	OBART06G12700	71.3675	98.8166
Os06g0318700	OBART06G12710	99.1848	97.3333
Os06g0319600	OBART06G12740	86.8217	14.9933
Os06g0319700	OBART06G12750	99.1936	99.1936
Os06g0320000	OBART06G12780	96.4029	96.4029
Os06g0320100	OBART06G12790	91.0394	91.8626
Os06g0320300	OBART06G12810	100	100
Os06g0320500	OBART06G12820	100	100
Os06g0320700	OBART06G12830	99.8403	99.8403
Os06g0320850	OBART06G12840	68.75	21.4634
Os06g0321700	OBART06G12850	95.6989	96.7391
Os06g0324000	OBART03G34450	42.8571	35
Os06g0324300	OBART06G12860	85.4317	83.4798
Os06g0324400	OBART06G12870	100	100
Os06g0324800	OBART06G12880	79.2096	99.7835
Os06g0325200	OBART06G12910	99.6377	99.6377
Os06g0325500	OBART06G12920	100	100
Os06g0325700	OBART06G12940	48.5714	90.6667
Os06g0325900	OBART06G12960	92.6471	98.2456
Os06g0326000	OBART06G12970	42.328	100
Os06g0326400	OBART06G12990	97.4277	99.8353
Os06g0326500	OBART06G13000	96.6543	98.4848
Os06g0326700	OBART06G13010	99.1176	91.0811
Os06g0326900	OBART06G13020	48.4472	99.3631
Os06g0327400	OBART06G13050	42.5743	52.1212
Os06g0328400	OBART06G13080	86.7801	97.6436
Os06g0328800	OBART06G13100	99.4242	99.4242
Os06g0328900	OBART06G13110	47.2414	82.0359
Os06g0329200	OBART06G13140	16.3043	17.8571
Os06g0329300	OBART06G13150	67.1141	87.7193
Os06g0329900	OBART06G13170	94.8087	87.8481
Os06g0330100	OBART06G13190	98.8623	94.0476
Os06g0330400	OBART06G13200	98.5348	98.5348
Os06g0331300	OBART06G16330	98.0854	45.3061
Os06g0331900	OBART06G13230	71.8563	98.9691
Os06g0332400	OBART06G13250	99.7072	99.7072
Os06g0332500	OBART06G13260	94.4444	89.4737
Os06g0332600	OBART06G13270	86.875	81.7647
Os06g0332700	OBART06G13280	99.67	60.521
Os06g0332800	OBART06G13290	100	100
Os06g0332900	OBART06G13300	96.6463	89.8017
Os06g0334300	OBART06G13340	99.6508	99.6508
Os06g0334400	OBART06G13350	99.7912	99.3763
Os06g0334600	OBART09G08950	46.1538	64.8649
Os06g0335101	OBART06G13370	91.2281	75.9124
Os06g0335500	OBART06G13380	73.6842	100
Os06g0336200	OBART06G13430	99.5968	99.5968
Os06g0336500	OBART06G13450	91.8972	99.4652
Os06g0337200	OBART06G13470	81.5476	61.7117
Os06g0338200	OBART06G13510	71.9198	98.4314
Os06g0338700	OBART06G13520	97.0696	77.2595
Os06g0338900	OBART06G13530	99.7802	99.7802
Os06g0339800	OBART06G13640	40.3509	54.7619
Os06g0340001	OBART06G13650	96.3415	72.4771
Os06g0340200	OBART06G13700	87.3239	96.2306
Os06g0340600	OBART06G13710	99.8239	99.8239
Os06g0341300	OBART06G13760	99.278	99.278
Os06g0341500	OBART06G13770	99.2248	99.2248
Os06g0341600	OBART06G13780	99.6859	99.4775
Os06g0342000	OBART06G13820	99.8201	99.6409
Os06g0342100	OBART06G13830	100	74.7253
Os06g0342200	OBART06G13840	100	100
Os06g0342500	OBART06G13850	87.4622	99.8276
Os06g0342750	OBART06G13870	87.4587	58.4989
Os06g0343000	OBART06G13870	97.1429	22.5166
Os06g0343100	OBART06G13880	98.7085	98.9824
Os06g0343600	OBART06G13890	99.7904	99.7904
Os06g0343900	OBART06G13900	0.293255	0.352113
Os06g0343900	OBART06G13910	53.0792	66.5441
Os06g0344900	OBART06G13940	75.8713	94.9664
Os06g0345200	OBART06G13950	90.1747	91.17
Os06g0346300	OBART06G14020	0.392157	1.03093
Os06g0346600	OBART01G23570	15.1163	13.2653
Os06g0346600	OBART06G14000	43.0233	23.7179
Os06g0347300	OBART06G14050	98.6487	97.9866
Os06g0347700	OBART06G14060	40.8163	98.3607
Os06g0347700	OBART06G14090	38.7755	27.2727
Os06g0348800	OBART03G02540	98.022	98.2379
Os06g0349700	OBART06G14120	98.4877	92.0495
Os06g0349800	OBART06G14130	99.3548	99.3548
Os06g0350600	OBART06G14150	60.9562	87.4286
Os06g0351500	OBART06G14160	96.8254	50.0684
Os06g0352200	OBART06G14190	99.6047	99.6047
Os06g0352900	OBART06G14220	99.2899	99.4076
Os06g0353400	OBART06G14270	69.8795	37.0607
Os06g0354500	OBART06G14280	92.5547	78.9539
Os06g0354700	OBART06G14290	99.3827	99.3827
Os06g0355150	OBART08G00650	93.7984	27.6571
Os06g0355500	OBART06G14320	44.9735	55.3746
Os06g0355701	OBART09G14090	89.1304	87.234
Os06g0356800	OBART06G14340	96.7742	80.8081
Os06g0358800	OBART06G14360	99.3311	99.3311
Os06g0359400	OBART06G14390	98.7179	98.7179
Os06g0360300	OBART06G14420	38.1443	98.2301
Os06g0361500	OBART03G22830	61.0526	37.9085
Os06g0362100	OBART06G14470	94.6565	77.5
Os06g0364500	OBART06G14590	99.3884	99.3884
Os06g0367100	OBART06G14610	98.3389	92.9843
Os06g0367500	OBART06G14630	98.6487	96.0526
Os06g0367900	OBART06G14640	99.4737	94.9749
Os06g0468400	OBART06G14670	99.4778	82.6464
Os06g0470000	OBART06G14700	99.6183	99.6183
Os06g0471100	OBART06G14730	76.6497	42.0613
Os06g0472000	OBART06G14770	95.7547	91.4414
Os06g0472200	OBART06G14780	92.7711	98.7179
Os06g0472400	OBART06G14800	99.1925	99.1925
Os06g0472600	OBART06G14820	94.8718	84.5714
Os06g0472700	OBART06G14830	79.5591	87.4449
Os06g0472900	OBART06G14840	99.7455	99.7455
Os06g0473000	OBART06G14850	97.479	31.1828
Os06g0473100	OBART06G14860	51.6667	100
Os06g0473200	OBART06G14870	97.4648	65.5303
Os06g0473700	OBART06G14880	54.4304	59.7222
Os06g0473700	OBART10G03410	54.4304	59.7222
Os06g0474200	OBART06G14900	76.9886	90.0332
Os06g0474300	OBART06G14910	89.375	99.3056
Os06g0474500	OBART06G14920	99.5392	99.5392
Os06g0474800	OBART06G14930	99.1525	77.4834
Os06g0474866	OBART06G14940	96.3855	51.2821
Os06g0475400	OBART06G14960	99.0637	99.0637
Os06g0475800	OBART10G05490	28.3688	57.971
Os06g0476100	OBART06G14980	86.9231	88.2812
Os06g0476200	OBART06G14990	96.48	98.8525
Os06g0476500	OBART03G37700	68.5714	43.6364
Os06g0476900	OBART08G21890	45.4545	58.3333
Os06g0478600	OBART06G14750	99.7696	99.7696
Os06g0479400	OBART06G15080	44.186	55.5556
Os06g0480000	OBART06G15100	99.7372	99.7372
Os06g0481900	OBART06G15180	86.1607	74.5174
Os06g0482200	OBART06G15190	100	60.8365
Os06g0483100	OBART06G15220	29.2208	17.3077
Os06g0483150	OBART01G17840	37.2727	11.7143
Os06g0483200	OBART05G08300	41.9689	13.1068
Os06g0483500	OBART06G15250	67.0702	42.681
Os06g0483900	OBART06G15260	55.7576	62.585
Os06g0484500	OBART06G15280	92.1053	98.1308
Os06g0484600	OBART06G15290	99.3976	99.3976
Os06g0484950	OBART05G23170	23.9669	21.5613
Os06g0486000	OBART06G15320	67.3797	99.802
Os06g0486300	OBART06G15330	93.8095	77.8656
Os06g0486400	OBART06G15340	99.8557	99.8557
Os06g0486800	OBART06G15350	99.4681	99.4681
Os06g0486900	OBART06G15370	99.2064	99.2064
Os06g0487700	OBART06G15410	91.5385	74.375
Os06g0487900	OBART06G15440	85.8238	95.1168
Os06g0488050	OBART06G15450	58.083	96.4371
Os06g0488200	OBART06G15470	96.5991	99.7299
Os06g0488600	OBART06G15480	100	26.4292
Os06g0489200	OBART06G15500	90.8537	91.8808
Os06g0489500	OBART06G15510	98.6792	52.1782
Os06g0489900	OBART06G15540	62.0309	95.9044
Os06g0490000	OBART06G15570	85.2941	87.8788
Os06g0490400	OBART06G15590	52.7778	100
Os06g0490700	OBART06G15610	73.6842	67.9612
Os06g0491566	OBART06G15650	89.6907	96.6667
Os06g0491800	OBART01G12460	16.7464	33.6538
Os06g0492000	OBART02G01830	54.4304	19.6347
Os06g0492700	OBART06G15720	84.058	85.9259
Os06g0492800	OBART06G15730	99.7389	99.7389
Os06g0492900	OBART06G15740	99.4434	99.4434
Os06g0493600	OBART06G15760	94.4444	95.599
Os06g0493801	OBART06G02980	99.7019	99.7019
Os06g0494000	OBART06G15770	93.0435	100
Os06g0494100	OBART06G15780	99.7633	89.3008
Os06g0494400	OBART06G15800	98.7755	98.7755
Os06g0495500	OBART06G15860	72.4426	98.5795
Os06g0495700	OBART06G15870	95.8848	87.4296
Os06g0496000	OBART06G15890	76.8116	94.8122
Os06g0496601	OBART01G10590	96.4286	38.4342
Os06g0496800	OBART06G15910	91.9355	98.2759
Os06g0497350	OBART02G06380	59.5745	14.2857
Os06g0497350	OBART02G06400	52.6596	12.1472
Os06g0497350	OBART02G06480	52.6596	30.5556
Os06g0497350	OBART03G24910	50.5319	51.3514
Os06g0498000	OBART06G15980	47.6852	73.0496
Os06g0498150	OBART06G16000	97.2477	97.2477
Os06g0498400	OBART06G16010	95.0495	91.4286
Os06g0498500	OBART06G16020	99.1726	99.1726
Os06g0498800	OBART06G16030	100	100
Os06g0498900	OBART06G16040	99.8532	99.8532
Os06g0499000	OBART06G16050	94.9704	48.0539
Os06g0499301	OBART06G16060	98.4424	98.75
Os06g0499500	OBART06G16080	92.5806	93.9444
Os06g0499900	OBART06G16100	75.4132	68.4803
Os06g0500300	OBART06G16120	50	97.7612
Os06g0501900	OBART06G16210	99.4059	99.4059
Os06g0502800	OBART06G16270	89.3443	58.6021
Os06g0502900	OBART06G16280	99.6032	99.2095
Os06g0503100	OBART06G16300	88.6831	75.2181
Os06g0503800	OBART03G33600	64.3443	88.2022
Os06g0503900	OBART06G17420	28.1139	51.2987
Os06g0504100	OBART06G16360	96.1905	77.9923
Os06g0504900	OBART06G16380	75.3886	94.7883
Os06g0505302	OBART06G16400	91.1005	42.6332
Os06g0505400	OBART06G16410	99.1803	99.7253
Os06g0506000	OBART06G16430	77.5665	90.6667
Os06g0506100	OBART06G16440	99.4778	99.4778
Os06g0506200	OBART06G16460	70.354	57.1942
Os06g0507300	OBART06G16500	99.005	99.005
Os06g0507400	OBART06G16510	100	97.6321
Os06g0507900	OBART06G16530	99.0881	46.7719
Os06g0508700	OBART06G16540	96.5909	10.5985
Os06g0509600	OBART06G16550	70.7143	62.6582
Os06g0509900	OBART06G16560	99.2593	99.2593
Os06g0516301	OBART09G08900	68.9655	21.7391
Os06g0516432	OBART04G02110	1.5625	0.793651
Os06g0516432	OBART11G09270	70.3125	22.5
Os06g0520600	OBART06G16690	86.076	47.8499
Os06g0520733	OBART06G16700	100	88.9764
Os06g0521300	OBART06G16730	94.1176	92.562
Os06g0521900	OBART06G16750	97.449	28.7651
Os06g0523100	OBART06G16790	99.5968	78.7879
Os06g0523300	OBART06G16800	72.449	86.5854
Os06g0523400	OBART06G16810	95.9627	94.7853
Os06g0523701	OBART12G13540	0	0
Os06g0523900	OBART06G16820	61.0873	97.2665
Os06g0524300	OBART06G16830	99.5068	99.3842
Os06g0524400	OBART06G16840	99.7653	99.7653
Os06g0524500	OBART06G16850	99.1228	99.1228
Os06g0524700	OBART06G16860	93.8497	71.6522
Os06g0524900	OBART06G16870	57.265	37.4825
Os06g0525000	OBART06G16880	75.3927	71.6418
Os06g0525200	OBART06G16890	62.9442	99.2
Os06g0526100	OBART06G16920	97.2152	79.6681
Os06g0526400	OBART06G16940	97.449	92.2705
Os06g0526466	OBART06G16950	87.6812	76.5823
Os06g0526600	OBART06G16960	95.2329	93.1144
Os06g0526800	OBART06G16970	99.4318	51.5464
Os06g0527100	OBART06G16980	99.5677	97.4612
Os06g0527300	OBART06G16990	64.4828	33.6937
Os06g0527800	OBART06G17000	97.0874	97.0874
Os06g0528300	OBART06G17030	99.5146	99.5146
Os06g0528600	OBART06G17050	100	100
Os06g0528700	OBART06G17060	84.3299	100
Os06g0529800	OBART06G17080	99.0476	96.0739
Os06g0529900	OBART06G17090	95.2381	93.3333
Os06g0530200	OBART06G17100	98.9474	96.9072
Os06g0530300	OBART06G17110	98.8304	58.2759
Os06g0530400	OBART06G17120	78.7129	42.2872
Os06g0530700	OBART06G17130	97.0199	96.3816
Os06g0531000	OBART06G17160	74.1936	78.1316
Os06g0531200	OBART06G17170	97.7157	96.25
Os06g0531400	OBART06G17180	90	88.8
Os06g0531600	OBART06G17190	99.7333	99.7333
Os06g0531900	OBART06G17210	99.7468	99.7468
Os06g0532500	OBART06G17220	90.3226	98.2456
Os06g0533700	OBART06G17250	97.2603	97.2603
Os06g0533700	OBART06G17270	97.2603	97.2603
Os06g0534200	OBART06G17280	100	100
Os06g0534800	OBART06G17320	22.1264	61.1111
Os06g0535100	OBART06G17340	87.6289	98.8372
Os06g0535200	OBART06G17350	44.3946	96.1165
Os06g0535300	OBART06G17360	99.6071	99.6071
Os06g0535333	OBART06G17370	91.5254	36
Os06g0535400	OBART06G17380	68.1275	97.1591
Os06g0535900	OBART06G17410	85.4167	98.7952
Os06g0536100	OBART06G17430	67.3684	77.5758
Os06g0536600	OBART06G17440	92.7885	97.4747
Os06g0538000	OBART06G17470	91.9355	100
Os06g0538200	OBART06G17490	82.0272	96.4373
Os06g0538900	OBART06G17540	85.2632	98.7805
Os06g0539100	OBART06G17580	98.8235	98.8235
Os06g0539500	OBART06G17590	73.9837	98.913
Os06g0539700	OBART06G17600	97.7444	99.2366
Os06g0540050	OBART06G17460	95.4545	22.9508
Os06g0540200	OBART06G17440	49.2013	77.7778
Os06g0542000	OBART06G17620	6.57895	1.98413
Os06g0542200	OBART06G17640	97.6608	99.4048
Os06g0542300	OBART06G17650	64.4809	100
Os06g0542600	OBART06G17680	95.6332	62.7507
Os06g0542701	OBART06G17690	97.5089	96.4789
Os06g0542701	OBART06G17700	0	0
Os06g0543200	OBART06G17710	98.3425	99.2565
Os06g0543400	OBART06G17750	97.4708	98.2353
Os06g0544100	OBART06G17770	79.2094	90.3172
Os06g0545200	OBART06G17790	68.3794	69.7581
Os06g0545400	OBART06G17810	99.2718	99.2718
Os06g0545800	OBART06G17810	99.2718	99.2718
Os06g0545900	OBART06G17830	99.5025	97.4026
Os06g0546400	OBART06G17840	97.4026	47.5687
Os06g0547100	OBART06G17850	95.7187	44.9067
Os06g0547900	OBART06G17890	100	100
Os06g0548000	OBART06G17900	92.2246	99.3023
Os06g0548100	OBART06G17910	81.3084	57.6923
Os06g0548800	OBART06G17920	99.0584	99.0584
Os06g0549300	OBART06G17940	99.2352	98.2955
Os06g0549600	OBART06G17950	99.4297	50
Os06g0549700	OBART01G12030	76.259	49.3023
Os06g0549700	OBART06G17970	76.9784	51.9417
Os06g0549900	OBART06G17990	98.6742	99.6176
Os06g0550000	OBART06G18000	90.9548	99.4505
Os06g0551400	OBART06G18050	100	100
Os06g0551500	OBART06G18060	99.0741	99.0741
Os06g0552000	OBART06G18090	42.9688	92.9054
Os06g0552000	OBART06G18110	25	38.0952
Os06g0552300	OBART06G18130	18.8732	100
Os06g0552400	OBART06G18140	98.725	94.5899
Os06g0552700	OBART06G18160	99.2674	99.2674
Os06g0552900	OBART06G18170	100	100
Os06g0553200	OBART06G18210	98.3871	91.9598
Os06g0553800	OBART06G18230	96.2162	82.7907
Os06g0554100	OBART06G18240	91.635	94.5098
Os06g0554200	OBART06G18250	32.948	97.4359
Os06g0554300	OBART06G18260	91.9431	99.7429
Os06g0554600	OBART06G18270	39.0071	80.8824
Os06g0554800	OBART06G18290	99.7429	77.6
Os06g0555400	OBART06G18300	100	55.0239
Os06g0555500	OBART06G18310	99.0809	99.4465
Os06g0556000	OBART06G18320	90.3491	97.3451
Os06g0556300	OBART06G18340	97.1631	97.1631
Os06g0556600	OBART06G18350	99.4286	99.4286
Os06g0557100	OBART06G18380	79.3468	95.8237
Os06g0557400	OBART06G18430	78.7053	93.1452
Os06g0557700	OBART06G18440	99.1326	89.1862
Os06g0558300	OBART06G18460	73.2394	99.0476
Os06g0558700	OBART06G18470	97.8723	44.5983
Os06g0558766	OBART06G18470	93.5345	30.0554
Os06g0559400	OBART06G18480	89.1304	88.3621
Os06g0559500	OBART06G18490	76.1364	62.8125
Os06g0560300	OBART06G18520	97.5904	68.0672
Os06g0560400	OBART06G18530	97.6852	98.5981
Os06g0560700	OBART06G18540	94.8403	98.2188
Os06g0561000	OBART06G18560	99.3506	76.6917
Os06g0561200	OBART06G18580	99.8405	99.8405
Os06g0561800	OBART06G18600	65.3061	25.4574
Os06g0562200	OBART06G18610	96.6184	98.0392
Os06g0562300	OBART06G18620	92.844	98.8281
Os06g0562600	OBART06G18640	99.4393	99.4393
Os06g0562700	OBART06G18650	99.3039	30.9696
Os06g0563000	OBART06G18660	94.2529	99.696
Os06g0563300	OBART06G18690	74.6835	25.431
Os06g0563900	OBART06G18710	55.5556	97.786
Os06g0564100	OBART06G18720	90.2985	95.2756
Os06g0564500	OBART06G18730	87.9552	75.2998
Os06g0564700	OBART06G18750	95.0292	54.7138
Os06g0564800	OBART06G18760	97.2222	23.3853
Os06g0565000	OBART06G18770	96.83	92.1811
Os06g0565100	OBART06G18780	81.4815	92.0502
Os06g0565200	OBART06G18790	71.9033	94.8207
Os06g0565300	OBART06G18800	95.3642	43.9024
Os06g0566100	OBART06G18840	100	71.7445
Os06g0566300	OBART06G13060	52.4422	99.5122
Os06g0567000	OBART06G18850	100	100
Os06g0567200	OBART06G18860	99.4837	98.9726
Os06g0567900	OBART06G18870	94.9447	98.5246
Os06g0568000	OBART06G18880	100	70.632
Os06g0568200	OBART06G18900	100	100
Os06g0568600	OBART06G18930	99.4036	98.0392
Os06g0569500	OBART06G18950	96.2745	99.5943
Os06g0569900	OBART06G18970	68.4524	98.5714
Os06g0570100	OBART06G18990	79.4059	88.9135
Os06g0570566	OBART06G19000	89.7436	37.5536
Os06g0570600	OBART06G19000	76.2542	48.927
Os06g0571100	OBART06G18360	100	100
Os06g0571300	OBART06G19030	59.1716	33.1126
Os06g0571400	OBART06G19040	95.9135	95.2267
Os06g0571800	OBART06G19060	96.2536	85.641
Os06g0572300	OBART06G19070	77.8929	82
Os06g0572400	OBART06G19080	71.6912	100
Os06g0573500	OBART06G19100	30	18
Os06g0573600	OBART06G19110	99.5804	99.5804
Os06g0573800	OBART06G19120	85.124	99.5169
Os06g0573900	OBART06G19130	89.3519	65.8703
Os06g0574000	OBART06G19140	98	98.8473
Os06g0574100	OBART06G19150	100	26.4331
Os06g0574200	OBART06G19160	88.0893	99.8594
Os06g0574332	OBART06G19170	15.942	7.23684
Os06g0574400	OBART06G19180	97.8233	51.8317
Os06g0574450	OBART06G19180	77.1552	24.2877
Os06g0574550	OBART06G19200	96.9125	68.4848
Os06g0575000	OBART06G19220	96.3235	36.1546
Os06g0575400	OBART06G19230	87.1571	97.4895
Os06g0578100	OBART06G19240	88.5886	39.6505
Os06g0579100	OBART04G02340	14.0845	5.84795
Os06g0579100	OBART08G17860	38.0282	14.8352
Os06g0581000	OBART06G19300	95.9322	71.0163
Os06g0581300	OBART06G19320	88.6274	96.1702
Os06g0583400	OBART06G19560	99.0348	99.0348
Os06g0583600	OBART06G19340	96.6917	54.8167
Os06g0583900	OBART06G19350	99.7768	98.6755
Os06g0584200	OBART11G16490	94.7917	94.9329
Os06g0585950	OBART06G19380	93.4839	95.7295
Os06g0585982	OBART06G19400	98.1098	98.1098
Os06g0586150	OBART06G19450	82.7128	82.8597
Os06g0587900	OBART06G19520	98.4273	65.6469
Os06g0588800	OBART06G19580	97.1354	98.4169
Os06g0588900	OBART06G19590	99.4819	99.4819
Os06g0589300	OBART06G19600	99.2624	99.1579
Os06g0589500	OBART06G19610	97.3988	98.827
Os06g0589600	OBART06G19620	99.0868	53.8462
Os06g0589700	OBART06G19630	96.4912	57.8078
Os06g0590301	OBART06G19700	88.75	100
Os06g0590600	OBART06G19720	99.5859	99.5859
Os06g0590800	OBART06G19730	57.1429	95.9459
Os06g0590800	OBART06G19740	34.004	92.3497
Os06g0591450	OBART06G19780	41.9355	71.0938
Os06g0591551	OBART06G19800	93.4211	93.4211
Os06g0591600	OBART06G19810	97.6744	100
Os06g0592400	OBART06G19830	94.2308	17.6577
Os06g0592500	OBART06G19840	99.3548	99.3548
Os06g0592951	OBART06G19850	0	0
Os06g0592951	OBART06G19860	52.2388	46.9799
Os06g0593100	OBART06G19870	93.0168	100
Os06g0593800	OBART06G19890	99.7868	99.1525
Os06g0594100	OBART06G19900	92.6267	99.7519
