Gene stable ID	Musa acuminata gene stable ID	%id. target Musa acuminata gene identical to query gene	%id. query gene identical to target Musa acuminata gene
Os04g0552700	GSMUA_Achr4G12160_001	30.5466	48.7179
Os04g0552700	GSMUA_Achr4G26920_001	40.5145	46.1538
Os04g0552700	GSMUA_Achr5G13370_001	39.5498	41.5541
Os04g0552700	GSMUA_Achr5G15450_001	39.5498	44.4043
Os04g0552700	GSMUA_Achr7G04600_001	20.5788	17.7285
Os04g0552700	GSMUA_AchrUn_randomG03030_001	31.8328	26.8293
Os04g0552700	GSMUA_AchrUn_randomG04160_001	18.328	25
Os04g0553000	GSMUA_Achr11G21050_001	57.4124	68.7097
Os04g0553300	GSMUA_Achr8G11080_001	32.8859	19.5219
Os04g0553500	GSMUA_Achr1G01520_001	80.7882	47.6744
Os04g0553500	GSMUA_Achr4G26900_001	81.2808	47.5504
Os04g0553800	GSMUA_Achr11G04420_001	80.2247	82.8306
Os04g0553800	GSMUA_Achr1G01490_001	71.9101	74.2459
Os04g0553800	GSMUA_Achr5G13360_001	72.3596	74.71
Os04g0553800	GSMUA_Achr5G15460_001	73.0337	75.406
Os04g0553800	GSMUA_Achr5G20900_001	78.8764	81.4385
Os04g0553800	GSMUA_Achr8G11090_001	80	82.5986
Os04g0554200	GSMUA_Achr1G04220_001	49.5902	50.8403
Os04g0554200	GSMUA_Achr7G07100_001	50	51.2605
Os04g0555000	GSMUA_Achr1G05940_001	33.052	44.5076
Os04g0555000	GSMUA_Achr6G36740_001	30.5204	45.4927
Os04g0555300	GSMUA_Achr11G04370_001	61.5385	55.4992
Os04g0555300	GSMUA_Achr8G11150_001	62.2889	72.3312
Os04g0555400	GSMUA_Achr3G06150_001	85.124	83.7398
Os04g0555400	GSMUA_Achr9G14550_001	63.0165	69.7941
Os04g0555500	GSMUA_Achr3G23230_001	20.5451	3.0303
Os04g0555600	GSMUA_Achr3G23230_001	15.4086	6.12245
Os04g0555700	GSMUA_Achr11G04040_001	82.0144	86.3636
Os04g0555700	GSMUA_Achr11G17570_001	83.4532	87.8788
Os04g0555700	GSMUA_Achr2G11510_001	83.4532	50.8772
Os04g0555700	GSMUA_Achr2G18590_001	82.7338	50.6608
Os04g0555700	GSMUA_Achr4G29400_001	56.1151	79.5918
Os04g0555900	GSMUA_Achr5G10730_001	43.0678	71.2195
Os04g0556000	GSMUA_Achr1G00300_001	56.1876	64.0501
Os04g0556000	GSMUA_Achr5G12290_001	44.9102	80.3571
Os04g0556000	GSMUA_Achr5G12300_001	55.2894	69.5107
Os04g0556300	GSMUA_Achr11G04010_001	85.119	85.119
Os04g0556300	GSMUA_Achr4G26240_001	83.3333	83.3333
Os04g0556300	GSMUA_Achr8G11390_001	60.7143	58.6207
Os04g0556300	GSMUA_AchrUn_randomG06190_001	82.7381	82.7381
Os04g0556400	GSMUA_Achr1G03080_001	32.0856	38.5852
Os04g0556500	GSMUA_Achr1G03080_001	34.3413	51.1254
Os04g0556600	GSMUA_Achr1G03080_001	34.1253	50.8039
Os04g0556900	GSMUA_Achr4G25310_001	25.7919	26.1468
Os04g0557000	GSMUA_Achr5G20620_001	36.8571	36.7521
Os04g0557200	GSMUA_Achr11G03960_001	36.8515	34.7386
Os04g0557200	GSMUA_Achr11G17560_001	36.136	42.8875
Os04g0557200	GSMUA_Achr11G21270_001	35.5993	36.0507
Os04g0557200	GSMUA_Achr5G20600_001	36.8515	35.034
Os04g0557200	GSMUA_Achr8G11430_001	38.6404	39.5604
Os04g0557500	GSMUA_Achr11G03960_001	48.8889	14.8398
Os04g0557500	GSMUA_Achr11G17560_001	48.8889	18.6837
Os04g0557500	GSMUA_Achr11G21270_001	45.5556	14.8551
Os04g0557500	GSMUA_Achr5G20600_001	36.6667	11.2245
Os04g0557500	GSMUA_Achr8G11430_001	48.8889	16.1172
Os04g0557800	GSMUA_Achr11G03960_001	34.669	33.5582
Os04g0557800	GSMUA_Achr11G17560_001	33.9721	41.4013
Os04g0557800	GSMUA_Achr11G21270_001	33.7979	35.1449
Os04g0557800	GSMUA_Achr5G20600_001	34.669	33.8435
Os04g0557800	GSMUA_Achr8G11430_001	36.2369	38.0952
Os04g0558200	GSMUA_Achr3G12160_001	2.6455	11.7647
Os04g0558400	GSMUA_Achr8G11460_001	42.757	64.4366
Os04g0558400	GSMUA_AchrUn_randomG05720_001	14.7196	60.5769
Os04g0558400	GSMUA_AchrUn_randomG05740_001	18.2243	53.7931
Os04g0558500	GSMUA_Achr5G12360_001	29.8701	39.6552
Os04g0559000	GSMUA_Achr11G03890_001	35.5263	60.4027
Os04g0559000	GSMUA_Achr8G11490_001	46.9737	60.9215
Os04g0559100	GSMUA_Achr5G20570_001	57.6923	21.7842
Os04g0559200	GSMUA_Achr11G03870_001	22.5694	22.1591
Os04g0559200	GSMUA_Achr5G20560_001	23.4954	22.4309
Os04g0559400	GSMUA_Achr3G15180_001	57.8049	56.6986
Os04g0559400	GSMUA_Achr8G05090_001	58.5366	57.971
Os04g0559700	GSMUA_Achr1G00370_001	62.1528	94.2105
Os04g0559700	GSMUA_Achr5G12400_001	62.1528	94.2105
Os04g0559700	GSMUA_AchrUn_randomG06140_001	62.5	94.7368
Os04g0559800	GSMUA_Achr4G25300_001	64.7651	65.4977
Os04g0559800	GSMUA_Achr5G19460_001	63.5347	61.6721
Os04g0560100	GSMUA_Achr4G26290_001	73.7615	75.7062
Os04g0560100	GSMUA_Achr5G12420_001	66.6055	77.0701
Os04g0560100	GSMUA_Achr5G19450_001	66.789	76.7933
Os04g0560200	GSMUA_Achr5G19740_001	68.2171	45.3608
Os04g0560300	GSMUA_Achr4G25280_001	71.27	75.3585
Os04g0560400	GSMUA_Achr11G22060_001	65.5039	65.6311
Os04g0560500	GSMUA_Achr11G22500_001	58.9744	60.7547
Os04g0561200	GSMUA_Achr1G02250_001	59.5122	59.2233
Os04g0561200	GSMUA_Achr5G11570_001	63.4146	62.8019
Os04g0561500	GSMUA_Achr11G16750_001	69.6888	64.1345
Os04g0561500	GSMUA_Achr4G25790_001	65.7645	67.1271
Os04g0561500	GSMUA_Achr5G18980_001	66.8471	67.2109
Os04g0561600	GSMUA_Achr4G25810_001	70.5128	71.4286
Os04g0561600	GSMUA_AchrUn_randomG25340_001	69.6581	68.2008
Os04g0561700	GSMUA_Achr1G02700_001	38.806	64.3963
Os04g0561900	GSMUA_Achr5G11580_001	65.8845	67.718
Os04g0562000	GSMUA_Achr3G14680_001	48.9914	37.5276
Os04g0562100	GSMUA_Achr8G13220_001	64.6484	61.985
Os04g0562500	GSMUA_Achr10G07310_001	13.1991	18.6709
Os04g0562500	GSMUA_Achr1G07340_001	13.8702	23.1343
Os04g0562500	GSMUA_Achr1G18130_001	17.4497	26.7123
Os04g0562500	GSMUA_Achr5G11600_001	15.8837	26.1029
Os04g0562500	GSMUA_AchrUn_randomG07230_001	14.3177	23.3577
Os04g0562500	GSMUA_AchrUn_randomG07240_001	14.094	23.1618
Os04g0562800	GSMUA_Achr11G01310_001	38.6861	32.17
Os04g0562800	GSMUA_Achr11G22450_001	41.6058	33.9286
Os04g0563000	GSMUA_Achr5G19070_001	68.4783	62.1711
Os04g0563000	GSMUA_Achr8G13270_001	53.442	66.5914
Os04g0563100	GSMUA_Achr8G13300_001	64.6809	61.5385
Os04g0563700	GSMUA_Achr11G01350_001	57.8571	17.5705
Os04g0563700	GSMUA_Achr11G22430_001	57.381	59.0686
Os04g0563700	GSMUA_Achr11G22560_001	59.2857	37.2754
Os04g0563700	GSMUA_Achr5G19110_001	58.5714	58.0189
Os04g0563700	GSMUA_Achr5G19270_001	34.0476	65.8986
Os04g0563700	GSMUA_Achr8G13320_001	58.8095	58.8095
Os04g0563801	GSMUA_Achr11G16810_001	69.1011	67.5082
Os04g0563801	GSMUA_Achr11G16820_001	3.48315	7.82828
Os04g0563801	GSMUA_Achr11G22390_001	70.1124	50.2011
Os04g0563900	GSMUA_Achr1G18020_001	56.8421	62.9371
Os04g0563900	GSMUA_Achr3G14810_001	56.2105	64.3373
Os04g0564000	GSMUA_Achr8G13370_001	33.7278	15.8996
Os04g0564600	GSMUA_Achr2G11060_001	39.3939	33.7662
Os04g0564600	GSMUA_Achr4G25860_001	41.6667	30.0546
Os04g0564600	GSMUA_Achr5G11630_001	43.1818	36.076
Os04g0564700	GSMUA_Achr5G15830_001	34.8293	47.2222
Os04g0564700	GSMUA_Achr5G15840_001	10.5366	34.6154
Os04g0565200	GSMUA_Achr1G03080_001	33.6207	50.1608
Os04g0565400	GSMUA_Achr1G03080_001	33.4052	49.8392
Os04g0565500	GSMUA_Achr1G02810_001	64.4706	69.5431
Os04g0565500	GSMUA_Achr4G25490_001	58.1176	63.0102
Os04g0565500	GSMUA_Achr5G11060_001	61.6471	66.1616
Os04g0565500	GSMUA_AchrUn_randomG08210_001	62.1176	63.1579
Os04g0565900	GSMUA_Achr11G01460_001	21.2919	19.5604
Os04g0565900	GSMUA_Achr1G02070_001	23.6842	19.7605
Os04g0565900	GSMUA_Achr4G25940_001	18.4211	20.3704
Os04g0565900	GSMUA_Achr5G19210_001	17.9426	35.0467
Os04g0565900	GSMUA_Achr8G13570_001	20.5742	20.8232
Os04g0566100	GSMUA_Achr4G25930_001	62.4565	66.7906
Os04g0566700	GSMUA_Achr1G04010_001	25.6684	30.5732
Os04g0566700	GSMUA_Achr2G10000_001	31.016	30.3665
Os04g0566700	GSMUA_Achr4G30450_001	32.6203	31.9372
Os04g0566800	GSMUA_Achr10G08500_001	48.4496	9.68992
Os04g0566900	GSMUA_Achr10G08500_001	44.5545	10.4651
Os04g0567200	GSMUA_Achr2G09980_001	49.1228	57.5342
Os04g0567200	GSMUA_Achr9G00890_001	47.9532	53.2468
Os04g0567200	GSMUA_AchrUn_randomG21420_001	51.462	56.8966
Os04g0567700	GSMUA_Achr10G07640_001	80.8917	81.9355
Os04g0567700	GSMUA_Achr2G03330_001	84.0764	85.1613
Os04g0567700	GSMUA_Achr5G10520_001	84.7134	84.7134
Os04g0567700	GSMUA_Achr9G00900_001	80.2548	81.2903
Os04g0567700	GSMUA_Achr9G19180_001	87.2611	83.5366
Os04g0567700	GSMUA_Achr9G20890_001	84.7134	55.4167
Os04g0567800	GSMUA_Achr2G09970_001	38.843	32.6389
Os04g0568400	GSMUA_Achr11G03350_001	24.0688	45.0402
Os04g0568400	GSMUA_Achr3G18240_001	44.2693	47.3201
Os04g0568400	GSMUA_Achr4G27170_001	46.9914	44.3843
Os04g0568400	GSMUA_Achr5G15140_001	44.9857	47.8659
Os04g0568400	GSMUA_Achr5G20000_001	41.2607	41.6185
Os04g0568400	GSMUA_Achr8G11860_001	40.9742	44.7574
Os04g0568600	GSMUA_Achr5G13640_001	69.2308	65.8537
Os04g0568800	GSMUA_Achr11G03310_001	44.5545	7.74527
Os04g0568900	GSMUA_Achr10G07650_001	53.7459	52.381
Os04g0568900	GSMUA_Achr11G03300_001	66.7752	54.8128
Os04g0568900	GSMUA_Achr1G07890_001	63.8436	56.6474
Os04g0568900	GSMUA_Achr5G20030_001	65.1466	56.8182
Os04g0568900	GSMUA_Achr8G11910_001	67.7524	55.615
Os04g0569000	GSMUA_Achr4G24860_001	86.2687	87.0482
Os04g0569300	GSMUA_Achr11G21690_001	58.4795	59.5238
Os04g0569300	GSMUA_Achr5G20060_001	9.35672	58.1818
Os04g0569300	GSMUA_Achr5G20070_001	38.5965	64.3902
Os04g0569400	GSMUA_Achr11G03280_001	69.6246	68
Os04g0569400	GSMUA_Achr5G20080_001	71.5017	69.4859
Os04g0569900	GSMUA_Achr11G03270_001	47.8448	52.4823
Os04g0569900	GSMUA_Achr5G20090_001	58.1897	58.8235
Os04g0569900	GSMUA_Achr8G11920_001	50.8621	65.7382
Os04g0570000	GSMUA_Achr5G10490_001	59.144	62.6804
Os04g0570000	GSMUA_Achr5G10500_001	54.6693	68.3698
Os04g0570800	GSMUA_Achr11G21670_001	58.0495	70.6215
Os04g0570800	GSMUA_Achr5G03280_001	59.5975	67.0732
Os04g0570800	GSMUA_Achr5G13670_001	66.5635	72.2689
Os04g0571200	GSMUA_Achr4G30500_001	53.5433	40.118
Os04g0571300	GSMUA_Achr11G17410_001	37.1711	62.4309
Os04g0571300	GSMUA_Achr11G21660_001	60.1974	63.986
Os04g0571300	GSMUA_Achr1G03900_001	63.4868	66.0959
Os04g0571300	GSMUA_Achr4G24870_001	60.8553	61.0561
Os04g0571300	GSMUA_Achr4G27200_001	61.1842	64.8084
Os04g0571300	GSMUA_Achr5G03300_001	61.5132	64.2612
Os04g0571600	GSMUA_Achr11G03230_001	52.3214	66.7426
Os04g0571600	GSMUA_Achr11G17400_001	50.3571	58.3851
Os04g0571600	GSMUA_Achr2G09920_001	51.4286	65.0113
Os04g0571600	GSMUA_Achr3G18170_001	53.75	61.6803
Os04g0571600	GSMUA_Achr4G19690_001	27.3214	33.6264
Os04g0571600	GSMUA_Achr5G20120_001	53.0357	66.8919
Os04g0571600	GSMUA_Achr8G11960_001	51.9643	66.7431
Os04g0571800	GSMUA_Achr11G03220_001	41.0891	43.0052
Os04g0571800	GSMUA_Achr5G20130_001	42.5743	38.7387
Os04g0572200	GSMUA_Achr11G03210_001	46.6019	55.814
Os04g0572200	GSMUA_Achr1G03860_001	52.4272	60
Os04g0572200	GSMUA_Achr4G29090_001	51.9417	58.1522
Os04g0572200	GSMUA_Achr5G10470_001	52.4272	51.1848
Os04g0572400	GSMUA_Achr4G19660_001	48.8584	33.6478
Os04g0572400	GSMUA_Achr7G05900_001	49.3151	52.4272
Os04g0572500	GSMUA_Achr5G10460_001	28.3019	26.5226
Os04g0572600	GSMUA_Achr8G12010_001	39.9113	10.7527
Os04g0572700	GSMUA_Achr11G17380_001	18.1395	9.70149
Os04g0572700	GSMUA_Achr4G24880_001	28.8372	14.3852
Os04g0572700	GSMUA_AchrUn_randomG12050_001	23.7209	12.6866
Os04g0572800	GSMUA_Achr11G21610_001	54.6218	58.0357
Os04g0572800	GSMUA_Achr1G03850_001	54.6218	59.0909
Os04g0572800	GSMUA_Achr5G10450_001	55.4622	58.4071
Os04g0573000	GSMUA_Achr11G03140_001	76.8678	76.7575
Os04g0573000	GSMUA_Achr5G10440_001	76.8678	75.9943
Os04g0573000	GSMUA_AchrUn_randomG05490_001	24.4253	64.3939
Os04g0573100	GSMUA_Achr4G27210_001	50.423	59.3625
Os04g0573100	GSMUA_Achr5G03290_001	17.2589	50.7463
Os04g0573100	GSMUA_Achr5G03310_001	56.6836	58.8752
Os04g0573200	GSMUA_Achr4G24900_001	61.2179	63.8796
Os04g0573300	GSMUA_Achr5G20160_001	42.8249	61.9281
Os04g0573900	GSMUA_Achr1G03810_001	63.0435	61.2284
Os04g0573900	GSMUA_Achr1G03820_001	63.834	61.9962
Os04g0573900	GSMUA_Achr1G03830_001	63.6364	61.8042
Os04g0574100	GSMUA_Achr11G03100_001	54.8523	51.3834
Os04g0574100	GSMUA_Achr8G12050_001	51.0549	49.4888
Os04g0574200	GSMUA_Achr11G03090_001	60.7889	62.381
Os04g0574500	GSMUA_Achr11G21590_001	47.0339	54.1463
Os04g0574500	GSMUA_Achr5G20170_001	47.4576	65.4971
Os04g0574500	GSMUA_Achr8G12060_001	47.8814	55.9406
Os04g0574600	GSMUA_Achr4G30510_001	54.2042	51.3514
Os04g0574700	GSMUA_Achr11G03080_001	64.1869	68.7037
Os04g0574700	GSMUA_Achr11G21580_001	71.9723	71.3551
Os04g0574700	GSMUA_Achr5G20180_001	67.9931	69.1901
Os04g0574700	GSMUA_Achr8G12070_001	59.5156	68.9379
Os04g0574800	GSMUA_Achr11G03070_001	62	79.4872
Os04g0574800	GSMUA_Achr5G03330_001	74.8571	42.3263
Os04g0574800	GSMUA_Achr8G12080_001	72.2857	68.1941
Os04g0576300	GSMUA_Achr11G00660_001	64.8241	25.4438
Os04g0576300	GSMUA_Achr11G15870_001	73.3668	22.9199
Os04g0576300	GSMUA_Achr8G15080_001	69.3467	15.8257
Os04g0576800	GSMUA_Achr5G10320_001	62.4294	65
Os04g0576900	GSMUA_Achr11G03020_001	58.5209	41.0835
Os04g0576900	GSMUA_Achr11G21540_001	60.2894	45.4545
Os04g0576900	GSMUA_Achr8G12120_001	61.0932	46.1725
Os04g0577200	GSMUA_Achr11G03000_001	43.4238	66.6667
Os04g0577200	GSMUA_Achr5G20220_001	44.0501	62.0588
Os04g0577200	GSMUA_Achr8G12130_001	45.5115	57.8249
Os04g0577300	GSMUA_Achr3G18120_001	45.5814	54.1436
Os04g0577500	GSMUA_AchrUn_randomG22930_001	63.9871	64.4013
Os04g0577700	GSMUA_Achr11G02980_001	20.7084	44.186
Os04g0577700	GSMUA_Achr1G03740_001	24.2507	51.1494
Os04g0577700	GSMUA_Achr5G20250_001	22.3433	39.6135
Os04g0577700	GSMUA_Achr8G12190_001	21.7984	40.8163
Os04g0577800	GSMUA_Achr3G18100_001	58.75	51.6483
Os04g0578000	GSMUA_Achr4G24930_001	61.9048	62.1622
Os04g0578000	GSMUA_Achr4G29150_001	63.7681	63.3745
Os04g0578000	GSMUA_AchrUn_randomG12290_001	57.3499	62.5282
Os04g0578400	GSMUA_Achr11G02930_001	61.8123	62.4183
Os04g0578400	GSMUA_Achr11G21520_001	62.4595	65.2027
Os04g0578400	GSMUA_Achr8G12220_001	59.2233	82.8054
Os04g0578600	GSMUA_Achr8G12250_001	54.5657	34.6045
Os04g0578600	GSMUA_Achr8G12260_001	41.6481	37.4
Os04g0578600	GSMUA_Achr8G12300_001	13.1403	25.8772
Os04g0578700	GSMUA_Achr1G00660_001	47.7099	48.0769
Os04g0578800	GSMUA_Achr11G17320_001	54.1985	57.2581
Os04g0578800	GSMUA_Achr2G00890_001	63.9313	61.02
Os04g0578800	GSMUA_AchrUn_randomG04710_001	63.9313	63.9313
Os04g0579200	GSMUA_Achr1G00680_001	50.4717	52.1951
Os04g0579200	GSMUA_Achr2G11830_001	34.434	44.7853
Os04g0579200	GSMUA_Achr5G12760_001	49.5283	39.924
Os04g0579200	GSMUA_AchrUn_randomG04690_001	47.1698	49.505
Os04g0579700	GSMUA_Achr1G03700_001	77.8612	79.6545
Os04g0579700	GSMUA_Achr4G24950_001	67.7298	71.3439
Os04g0579700	GSMUA_Achr5G10260_001	79.7373	77.1325
Os04g0580300	GSMUA_Achr1G03650_001	43.2956	47.0175
Os04g0580300	GSMUA_Achr4G24960_001	34.5719	44.1237
Os04g0580300	GSMUA_Achr4G26400_001	48.1422	51.0274
Os04g0580300	GSMUA_Achr5G12810_001	43.7803	48.2206
Os04g0580300	GSMUA_Achr9G18770_001	40.5493	44.1125
Os04g0580300	GSMUA_AchrUn_randomG04680_001	47.9806	50.7692
Os04g0580400	GSMUA_Achr9G14150_001	49.6403	43.125
Os04g0580500	GSMUA_Achr11G02760_001	24.3323	27.0627
Os04g0580700	GSMUA_Achr1G24060_001	58.2677	60.6557
Os04g0580700	GSMUA_Achr2G04350_001	57.874	61.25
Os04g0580800	GSMUA_Achr4G26410_001	32.716	33.5443
Os04g0580800	GSMUA_AchrUn_randomG04660_001	42.5926	41.8182
Os04g0581000	GSMUA_Achr11G02750_001	74.7059	71.9547
Os04g0581000	GSMUA_Achr8G12320_001	72.0588	71.8475
Os04g0581100	GSMUA_AchrUn_randomG23790_001	67.8977	61.2821
Os04g0581300	GSMUA_Achr1G00780_001	76.7442	72.5275
Os04g0581300	GSMUA_Achr5G12840_001	69.7674	65.9341
Os04g0581300	GSMUA_AchrUn_randomG04080_001	73.2558	70.7865
Os04g0581400	GSMUA_Achr1G03600_001	45.0512	40
Os04g0581400	GSMUA_Achr2G00400_001	31.3993	31.9444
Os04g0581400	GSMUA_Achr2G10230_001	31.3993	30.2632
Os04g0581400	GSMUA_Achr4G24970_001	26.9625	33.617
Os04g0581400	GSMUA_Achr4G26430_001	37.5427	44
Os04g0581400	GSMUA_Achr4G30170_001	36.5188	42.9719
Os04g0581400	GSMUA_Achr5G10220_001	27.6451	29.7794
Os04g0581400	GSMUA_Achr5G12850_001	27.9863	38.8626
Os04g0581400	GSMUA_Achr5G20340_001	33.7884	29.3769
Os04g0581400	GSMUA_Achr9G18780_001	30.0341	30.7692
Os04g0581502	GSMUA_Achr1G27700_001	51.6129	14.6119
Os04g0581700	GSMUA_Achr5G12860_001	70.7692	64.7887
Os04g0581800	GSMUA_Achr1G03580_001	64.7541	64.2276
Os04g0582000	GSMUA_Achr4G25450_001	28.6608	22.5838
Os04g0582600	GSMUA_Achr4G25450_001	27.894	19.7239
Os04g0582700	GSMUA_Achr4G25450_001	11.4923	6.60749
Os04g0582900	GSMUA_Achr4G25450_001	1.51515	0.197239
Os04g0583000	GSMUA_Achr5G11020_001	22.4561	15.9601
Os04g0583200	GSMUA_Achr11G01600_001	20.4878	26.9231
Os04g0583200	GSMUA_Achr1G07090_001	21.9512	22.8426
Os04g0583200	GSMUA_Achr2G03690_001	23.9024	28.4884
Os04g0583500	GSMUA_Achr4G25480_001	71.5953	64.1115
Os04g0583500	GSMUA_AchrUn_randomG08200_001	71.2062	66.5455
Os04g0583600	GSMUA_Achr3G27970_001	100	100
Os04g0583700	GSMUA_Achr1G02140_001	42.1663	48.8242
Os04g0583700	GSMUA_Achr5G11650_001	42.8433	45.6701
Os04g0583900	GSMUA_Achr11G01420_001	27.4298	26.569
Os04g0583900	GSMUA_Achr8G13440_001	28.5097	34.8285
Os04g0583900	GSMUA_AchrUn_randomG02340_001	26.7819	26.5525
Os04g0584100	GSMUA_Achr2G11040_001	41.6667	28.6885
Os04g0584100	GSMUA_Achr5G11700_001	15.4762	10.6339
Os04g0584500	GSMUA_Achr11G16880_001	26.4706	22.1831
Os04g0584600	GSMUA_Achr1G15050_001	76.588	76.036
Os04g0584600	GSMUA_Achr3G13910_001	75.8621	78.7194
Os04g0584700	GSMUA_Achr4G29720_001	66.3004	29.7209
Os04g0584800	GSMUA_Achr2G11020_001	31.1005	42.3453
Os04g0584800	GSMUA_Achr4G29710_001	60.7655	63.3416
Os04g0584900	GSMUA_Achr4G29700_001	42.3197	41.9255
Os04g0585100	GSMUA_Achr11G22330_001	62.987	65.9864
Os04g0585200	GSMUA_Achr5G19180_001	59.2593	35.5556
Os04g0585300	GSMUA_Achr11G01540_001	19.1525	52.0737
Os04g0585300	GSMUA_Achr11G01550_001	41.0169	58.8808
Os04g0585400	GSMUA_AchrUn_randomG20700_001	57.4586	61.7211
Os04g0585700	GSMUA_Achr2G10380_001	30	18.0723
Os04g0585700	GSMUA_AchrUn_randomG04800_001	30.6667	33.0935
Os04g0585900	GSMUA_Achr2G10380_001	33.6134	16.0643
Os04g0585900	GSMUA_AchrUn_randomG04800_001	31.9328	27.3381
Os04g0586000	GSMUA_Achr2G10380_001	40.1575	20.4819
Os04g0586000	GSMUA_AchrUn_randomG04800_001	37.7953	34.5324
Os04g0586100	GSMUA_Achr2G10380_001	39.1753	15.261
Os04g0586100	GSMUA_AchrUn_randomG04800_001	39.1753	27.3381
Os04g0586200	GSMUA_Achr2G10380_001	38.4615	16.0643
Os04g0586200	GSMUA_AchrUn_randomG04800_001	37.5	28.0576
Os04g0586500	GSMUA_Achr10G01750_001	46.7836	36.98
Os04g0586500	GSMUA_Achr10G01760_001	18.1287	55.0296
Os04g0586500	GSMUA_Achr3G09730_001	41.1306	29.0234
Os04g0586500	GSMUA_Achr8G21410_001	35.4776	19.4444
Os04g0586500	GSMUA_AchrUn_randomG22700_001	42.4951	50.463
Os04g0586700	GSMUA_Achr1G00600_001	44.5682	48.6322
Os04g0586700	GSMUA_Achr4G20960_001	42.8969	43.1373
Os04g0586700	GSMUA_Achr5G18200_001	47.0752	46.3014
Os04g0588000	GSMUA_Achr10G06540_001	42.1053	21.9178
Os04g0588000	GSMUA_Achr2G04810_001	39.4737	20.339
Os04g0588000	GSMUA_Achr3G27500_001	38.8158	19.6013
Os04g0588200	GSMUA_Achr5G12550_001	58.575	54.3011
Os04g0588700	GSMUA_Achr11G23280_001	25.6564	60.1054
Os04g0589200	GSMUA_Achr2G18190_001	52.2727	46.9388
Os04g0589600	GSMUA_Achr5G03530_001	73.9234	75.7353
Os04g0589700	GSMUA_Achr3G18060_001	49.1686	54.3307
Os04g0589700	GSMUA_Achr5G13860_001	29.6912	41.2541
Os04g0589800	GSMUA_Achr4G19200_001	43.4426	47.7477
Os04g0589900	GSMUA_Achr2G09840_001	48.8127	51.8207
Os04g0589900	GSMUA_Achr4G27240_001	50.1319	53.9773
Os04g0589900	GSMUA_Achr5G03370_001	31.6623	63.1579
Os04g0590400	GSMUA_Achr5G08320_001	33.9623	48.1069
Os04g0590400	GSMUA_Achr6G34090_001	44.1824	45.915
Os04g0590400	GSMUA_Achr8G02550_001	27.8302	45.1531
Os04g0590400	GSMUA_AchrUn_randomG21740_001	42.6101	41.1229
Os04g0590900	GSMUA_Achr4G16920_001	38.9034	38.4021
Os04g0590900	GSMUA_Achr4G19120_001	39.1645	42.9799
Os04g0590900	GSMUA_Achr5G18130_001	45.6919	35.1406
Os04g0591000	GSMUA_Achr11G23360_001	51.2027	51.0274
Os04g0591100	GSMUA_Achr4G27280_001	67.0683	67.0683
Os04g0591300	GSMUA_Achr2G09800_001	38.5475	30.8036
Os04g0591300	GSMUA_Achr4G19100_001	36.3129	28.3843
Os04g0591300	GSMUA_Achr5G13980_001	34.6369	27.8027
Os04g0592500	GSMUA_Achr5G03510_001	54.2234	46.7136
Os04g0592600	GSMUA_Achr4G12280_001	68.1102	70.9016
Os04g0592600	GSMUA_Achr4G19040_001	75.5906	77.4194
Os04g0592600	GSMUA_Achr4G27330_001	74.4094	74.4094
Os04g0592600	GSMUA_Achr9G23350_001	68.1102	70.9016
Os04g0592700	GSMUA_Achr11G26550_001	67.2278	65.038
Os04g0593200	GSMUA_Achr4G19030_001	37.9412	37.1758
Os04g0593400	GSMUA_Achr4G27340_001	50.3106	50
Os04g0593500	GSMUA_Achr4G27340_001	50.2924	53.0864
Os04g0593600	GSMUA_Achr5G14010_001	59.2417	22.8519
Os04g0593700	GSMUA_Achr5G14010_001	37.3377	21.0238
Os04g0593800	GSMUA_Achr5G14010_001	26.6055	5.30165
Os04g0594100	GSMUA_Achr11G17870_001	39.0836	50.5226
Os04g0594100	GSMUA_Achr2G18090_001	40.4313	49.505
Os04g0594100	GSMUA_Achr4G27350_001	36.6577	45.3333
Os04g0594100	GSMUA_Achr4G28850_001	33.6927	45.9559
Os04g0594100	GSMUA_Achr5G03520_001	39.0836	47.8548
Os04g0594100	GSMUA_Achr6G31520_001	32.0755	48.7705
Os04g0594400	GSMUA_Achr5G14070_001	51.5924	58.2734
Os04g0594400	GSMUA_Achr8G14700_001	59.2357	60.9836
Os04g0594500	GSMUA_Achr3G01260_001	36.1979	30.0866
Os04g0594700	GSMUA_Achr3G01260_001	29.393	19.9134
Os04g0594800	GSMUA_Achr4G21580_001	58.209	67.3469
Os04g0594800	GSMUA_Achr8G14690_001	62.0081	69.2424
Os04g0596300	GSMUA_Achr8G14670_001	45.4321	56.2691
Os04g0596400	GSMUA_Achr5G03590_001	56.3291	66.4179
Os04g0596400	GSMUA_Achr7G06790_001	42.4051	78.8235
Os04g0596500	GSMUA_Achr1G00050_001	50.4573	75.2273
Os04g0596900	GSMUA_Achr1G23890_001	68.408	67.5676
Os04g0596900	GSMUA_Achr2G09720_001	16.4179	65.3465
Os04g0596900	GSMUA_Achr4G27410_001	74.6269	74.0741
Os04g0596900	GSMUA_Achr5G03660_001	65.6716	59.7285
Os04g0597000	GSMUA_Achr7G16550_001	69.2308	70.5224
Os04g0597300	GSMUA_Achr4G27420_001	44.9275	50.6812
Os04g0597300	GSMUA_Achr8G14610_001	42.029	45.1948
Os04g0597900	GSMUA_Achr5G03720_001	10.3846	69.2308
