Gene stable ID	Phaseolus vulgaris gene stable ID	%id. target Phaseolus vulgaris gene identical to query gene	%id. query gene identical to target Phaseolus vulgaris gene
Os05g0515500	PHAVU_003G290000g	35.9673	36.5651
Os05g0515500	PHAVU_003G290100g	36.2398	36.8421
Os05g0515500	PHAVU_006G180900g	38.4196	39.8305
Os05g0515500	PHAVU_007G114000g	36.7847	38.1356
Os05g0515500	PHAVU_008G032600g	33.515	36.0704
Os05g0515500	PHAVU_008G032700g	34.3324	35.1955
Os05g0515500	PHAVU_008G247600g	38.9646	40.056
Os05g0515500	PHAVU_008G250600g	41.1444	42.2969
Os05g0515500	PHAVU_008G250700g	39.782	40.8964
Os05g0515500	PHAVU_011G118100g	41.1444	42.8977
Os05g0515500	PHAVU_011G122000g	32.97	40.7407
Os05g0515500	PHAVU_011G1221001g	28.6104	49.0654
Os05g0515600	PHAVU_003G051600g	38.1081	40.5172
Os05g0515600	PHAVU_003G290000g	35.9459	36.8421
Os05g0515600	PHAVU_003G290100g	35.6757	36.5651
Os05g0515600	PHAVU_006G180900g	38.3784	40.113
Os05g0515600	PHAVU_007G114000g	37.027	38.7006
Os05g0515600	PHAVU_008G032600g	33.2432	36.0704
Os05g0515600	PHAVU_008G032700g	33.7838	34.9162
Os05g0515600	PHAVU_008G247600g	38.3784	39.7759
Os05g0515600	PHAVU_008G250600g	40.2703	41.7367
Os05g0515600	PHAVU_008G250700g	38.3784	39.7759
Os05g0515600	PHAVU_011G118100g	40.5405	42.6136
Os05g0515600	PHAVU_011G122000g	32.4324	40.404
Os05g0515600	PHAVU_011G1221001g	28.3784	49.0654
Os05g0515700	PHAVU_003G073700g	39.1576	48.4556
Os05g0515700	PHAVU_006G180700g	37.4415	50.8475
Os05g0515700	PHAVU_011G115600g	31.5133	44.8889
Os05g0515900	PHAVU_006G180300g	44.0678	31.9018
Os05g0516300	PHAVU_009G041300g	36.25	25.3275
Os05g0516600	PHAVU_011G046100g	88.3495	88.3495
Os05g0516800	PHAVU_005G081400g	81.3636	82.4885
Os05g0516900	PHAVU_001G073000g	58.8115	59.4203
Os05g0516900	PHAVU_009G135200g	59.8361	60.2062
Os05g0517100	PHAVU_002G241900g	20.8861	16.5414
Os05g0517100	PHAVU_006G171800g	23.4177	18.2716
Os05g0517200	PHAVU_011G127700g	65.5172	68.3295
Os05g0517500	PHAVU_005G080600g	47.7745	46.5318
Os05g0517500	PHAVU_005G080700g	58.7537	57.8947
Os05g0517600	PHAVU_011G048600g	62.069	57.3248
Os05g0517600	PHAVU_011G048700g	62.069	49.1803
Os05g0517800	PHAVU_001G091300g	63.6364	64.4737
Os05g0517900	PHAVU_002G243100g	50.8108	52.2222
Os05g0518000	PHAVU_001G097200g	58.046	58.7209
Os05g0518300	PHAVU_002G243300g	35.8904	37.4286
Os05g0518300	PHAVU_002G243500g	61.9178	61.9178
Os05g0518300	PHAVU_006G169000g	48.7671	49.5822
Os05g0518300	PHAVU_006G169100g	62.1918	62.1918
Os05g0518300	PHAVU_006G169200g	36.4384	29.1028
Os05g0518300	PHAVU_006G1693001g	24.3836	43.8424
Os05g0518300	PHAVU_006G169400g	38.3562	36.8421
Os05g0518300	PHAVU_006G169500g	41.0959	40.2145
Os05g0518300	PHAVU_011G123300g	32.3288	37.4603
Os05g0518600	PHAVU_002G243600g	75.431	18.9599
Os05g0518600	PHAVU_005G076500g	76.7241	18.8759
Os05g0518600	PHAVU_011G170300g	76.7241	19.2432
Os05g0518800	PHAVU_006G168600g	33.8462	41.5094
Os05g0519000	PHAVU_002G229300g	34.8148	39.1667
Os05g0519000	PHAVU_005G073000g	35.9259	42.1739
Os05g0519000	PHAVU_006G184400g	32.5926	42.5121
Os05g0519000	PHAVU_011G158900g	37.4074	44.4934
Os05g0519200	PHAVU_002G229000g	39.9007	47.9125
Os05g0519200	PHAVU_005G038600g	24.1722	46.6454
Os05g0519200	PHAVU_006G184700g	38.4106	50.5447
Os05g0519300	PHAVU_005G103100g	34.3137	35.9589
Os05g0519300	PHAVU_006G184800g	34.3137	34.202
Os05g0519300	PHAVU_011G119300g	33.6601	36.014
Os05g0519400	PHAVU_002G228500g	74.1588	74.0591
Os05g0519500	PHAVU_009G217600g	72.6351	72.7991
Os05g0519600	PHAVU_003G291700g	53.7445	54.8315
Os05g0519800	PHAVU_009G109800g	52.9968	54.5455
Os05g0519900	PHAVU_004G170000g	77.7503	81.2662
Os05g0520100	PHAVU_005G167000g	35.9517	36.0606
Os05g0520200	PHAVU_009G110200g	55.8824	58.4615
Os05g0520300	PHAVU_008G157600g	40.6736	45.1149
Os05g0520300	PHAVU_009G110400g	36.5285	44.2006
Os05g0521300	PHAVU_002G289700g	48.419	45.3704
Os05g0521300	PHAVU_002G316200g	44.0711	42.3552
Os05g0521300	PHAVU_004G157000g	41.6996	36.9204
Os05g0521500	PHAVU_009G111600g	44.0433	44.6886
Os05g0521600	PHAVU_002G308000g	65.3266	69.1489
Os05g0521600	PHAVU_004G175200g	64.3216	67.1916
Os05g0522500	PHAVU_002G308400g	64.1026	65.261
Os05g0522500	PHAVU_004G175500g	61.5385	62.4
Os05g0522500	PHAVU_010G144900g	61.144	62.6263
Os05g0522600	PHAVU_004G136500g	38.9546	39.3819
Os05g0522600	PHAVU_004G175700g	39.4477	39.5648
Os05g0522600	PHAVU_004G175800g	40.6312	40.5512
Os05g0522600	PHAVU_004G175900g	39.4477	39.801
Os05g0522600	PHAVU_009G112200g	41.716	41.5521
Os05g0523300	PHAVU_005G165600g	40.9786	39.0671
Os05g0523300	PHAVU_010G145000g	32.7217	34.0764
Os05g0524300	PHAVU_002G306900g	68.0162	66.1417
Os05g0524300	PHAVU_005G1652000g	67.8138	69.5021
Os05g0524300	PHAVU_010G144000g	69.2308	67.4556
Os05g0524500	PHAVU_004G173300g	38.754	40.9598
Os05g0524500	PHAVU_005G162000g	38.226	39.5628
Os05g0524500	PHAVU_005G162100g	39.2819	41.704
Os05g0524500	PHAVU_005G162300g	36.642	40.9681
Os05g0524500	PHAVU_005G162400g	38.754	41.5629
Os05g0524500	PHAVU_005G162500g	38.754	41.61
Os05g0524500	PHAVU_005G162600g	37.5924	40.4545
Os05g0524500	PHAVU_005G163000g	37.698	40.5221
Os05g0524500	PHAVU_005G163100g	38.8596	41.4882
Os05g0524500	PHAVU_005G163500g	38.3316	41.25
Os05g0524500	PHAVU_005G163800g	37.2756	40.2509
Os05g0524500	PHAVU_005G163900g	34.6357	39.2814
Os05g0524500	PHAVU_005G164000g	37.8036	40.7281
Os05g0524500	PHAVU_005G164100g	36.9588	39.6825
Os05g0524500	PHAVU_005G1642001g	24.7096	42.2383
Os05g0524500	PHAVU_005G164300g	37.9092	40.935
Os05g0524500	PHAVU_005G164700g	38.3316	40.3333
Os05g0524500	PHAVU_008G164300g	35.2693	37.9977
Os05g0524500	PHAVU_010G143100g	34.7413	35.6833
Os05g0524550	PHAVU_005G163200g	19.7368	9.10931
Os05g0524550	PHAVU_005G163600g	33.3333	20.8791
Os05g0524550	PHAVU_005G163700g	33.3333	20.765
Os05g0524550	PHAVU_005G1642000g	32.4561	25
Os05g0524550	PHAVU_005G1644000g	33.3333	11.6386
Os05g0524550	PHAVU_005G1645000g	33.3333	15.8664
Os05g0524550	PHAVU_008G164600g	32.0175	12.3103
Os05g0524600	PHAVU_005G163200g	28.8961	18.0162
Os05g0524600	PHAVU_005G163600g	16.2338	13.7363
Os05g0524600	PHAVU_005G163700g	16.5584	13.9344
Os05g0524600	PHAVU_005G1642000g	9.41558	9.7973
Os05g0524600	PHAVU_005G1644000g	33.4416	15.7734
Os05g0524600	PHAVU_005G1645000g	31.8182	20.4593
Os05g0524600	PHAVU_008G164600g	29.8701	15.5143
Os05g0524666	PHAVU_003G263300g	21.5385	11.336
Os05g0524666	PHAVU_007G028900g	12.3077	22.8571
Os05g0524666	PHAVU_009G025100g	23.8462	15.9794
Os05g0524666	PHAVU_011G033900g	22.3077	14.5
Os05g0524800	PHAVU_005G163200g	20.4545	9.10931
Os05g0524800	PHAVU_005G163600g	34.0909	20.6044
Os05g0524800	PHAVU_005G163700g	33.1818	19.9454
Os05g0524800	PHAVU_005G1642000g	32.7273	24.3243
Os05g0524800	PHAVU_005G1644000g	34.0909	11.4855
Os05g0524800	PHAVU_005G1645000g	33.6364	15.4489
Os05g0524800	PHAVU_008G164600g	34.0909	12.6476
Os05g0525000	PHAVU_004G173300g	33.959	22.2098
Os05g0525000	PHAVU_005G162000g	33.6177	21.5301
Os05g0525000	PHAVU_005G162100g	32.9352	21.6368
Os05g0525000	PHAVU_005G162300g	30.8874	21.3695
Os05g0525000	PHAVU_005G162400g	32.7645	21.7441
Os05g0525000	PHAVU_005G162500g	32.9352	21.8821
Os05g0525000	PHAVU_005G162600g	32.0819	21.3636
Os05g0525000	PHAVU_005G163000g	32.9352	21.9069
Os05g0525000	PHAVU_005G163100g	32.5939	21.5333
Os05g0525000	PHAVU_005G163500g	31.57	21.0227
Os05g0525000	PHAVU_005G163800g	32.4232	21.6648
Os05g0525000	PHAVU_005G163900g	31.57	22.1557
Os05g0525000	PHAVU_005G164000g	32.2526	21.5017
Os05g0525000	PHAVU_005G164100g	32.7645	21.7687
Os05g0525000	PHAVU_005G1642001g	26.2799	27.7978
Os05g0525000	PHAVU_005G164300g	32.7645	21.8928
Os05g0525000	PHAVU_005G164700g	32.4232	21.1111
Os05g0525000	PHAVU_008G164300g	30.2048	20.1365
Os05g0525000	PHAVU_010G143100g	28.8396	18.3297
Os05g0525400	PHAVU_005G163200g	23.822	18.4211
Os05g0525400	PHAVU_005G163600g	31.4136	32.967
Os05g0525400	PHAVU_005G163700g	31.6754	33.0601
Os05g0525400	PHAVU_005G1642000g	25.3927	32.7703
Os05g0525400	PHAVU_005G1644000g	32.4607	18.9893
Os05g0525400	PHAVU_005G1645000g	32.4607	25.8873
Os05g0525400	PHAVU_008G164600g	29.3194	18.887
Os05g0525501	PHAVU_005G163200g	25.2294	11.1336
Os05g0525501	PHAVU_005G163600g	0.917431	0.549451
Os05g0525501	PHAVU_005G163700g	0.917431	0.546448
Os05g0525501	PHAVU_005G1642000g	0.458716	0.337838
Os05g0525501	PHAVU_005G1644000g	33.4862	11.1792
Os05g0525501	PHAVU_005G1645000g	20.1835	9.1858
Os05g0525501	PHAVU_008G164600g	23.8532	8.76897
Os05g0525600	PHAVU_004G173300g	35.8491	38.1696
Os05g0525600	PHAVU_005G162000g	35.7442	37.2678
Os05g0525600	PHAVU_005G162100g	35.2201	37.6682
Os05g0525600	PHAVU_005G162300g	34.1719	38.4888
Os05g0525600	PHAVU_005G162400g	35.5346	38.3918
Os05g0525600	PHAVU_005G162500g	35.9539	38.8889
Os05g0525600	PHAVU_005G162600g	35.2201	38.1818
Os05g0525600	PHAVU_005G163000g	34.9057	37.798
Os05g0525600	PHAVU_005G163100g	35.4298	38.106
Os05g0525600	PHAVU_005G163500g	35.7442	38.75
Os05g0525600	PHAVU_005G163800g	34.5912	37.6283
Os05g0525600	PHAVU_005G163900g	31.8658	36.4072
Os05g0525600	PHAVU_005G164000g	35.1153	38.1115
Os05g0525600	PHAVU_005G164100g	35.1153	37.9819
Os05g0525600	PHAVU_005G1642001g	22.6415	38.9892
Os05g0525600	PHAVU_005G164300g	34.9057	37.9704
Os05g0525600	PHAVU_005G164700g	36.8973	39.1111
Os05g0525600	PHAVU_008G164300g	32.4948	35.2673
Os05g0525600	PHAVU_010G143100g	34.8008	36.0087
Os05g0525800	PHAVU_004G173300g	40.39	32.3661
Os05g0525800	PHAVU_005G162000g	37.883	29.7268
Os05g0525800	PHAVU_005G162100g	37.4652	30.1569
Os05g0525800	PHAVU_005G162300g	34.5404	29.2798
Os05g0525800	PHAVU_005G162400g	37.6045	30.5776
Os05g0525800	PHAVU_005G162500g	37.3259	30.3855
Os05g0525800	PHAVU_005G162600g	37.3259	30.4545
Os05g0525800	PHAVU_005G163000g	36.7688	29.9659
Os05g0525800	PHAVU_005G163100g	36.7688	29.7632
Os05g0525800	PHAVU_005G163500g	35.9331	29.3182
Os05g0525800	PHAVU_005G163800g	37.0474	30.3307
Os05g0525800	PHAVU_005G163900g	35.7939	30.7784
Os05g0525800	PHAVU_005G164000g	36.9081	30.1479
Os05g0525800	PHAVU_005G164100g	37.0474	30.1587
Os05g0525800	PHAVU_005G1642001g	20.0557	25.9928
Os05g0525800	PHAVU_005G164300g	35.9331	29.4185
Os05g0525800	PHAVU_005G164700g	35.9331	28.6667
Os05g0525800	PHAVU_008G164300g	35.2368	28.7827
Os05g0525800	PHAVU_010G143100g	35.2368	27.4403
Os05g0526200	PHAVU_004G016700g	56.8266	49.0446
Os05g0526300	PHAVU_007G076000g	36.3636	38.6207
Os05g0526400	PHAVU_002G294100g	66.9323	66.1417
Os05g0526400	PHAVU_007G075900g	54.5817	56.1475
Os05g0526400	PHAVU_008G057300g	65.3386	64.0625
Os05g0526400	PHAVU_010G105400g	64.5418	63.5294
Os05g0526600	PHAVU_008G057100g	19.8068	23.1638
Os05g0526600	PHAVU_008G057200g	49.2754	54.8387
Os05g0526600	PHAVU_010G105200g	45.4106	49.4737
Os05g0526700	PHAVU_002G293800g	25.6917	29.148
Os05g0526700	PHAVU_010G105100g	29.249	33.6364
Os05g0526800	PHAVU_004G103900g	36.875	38.5621
Os05g0526800	PHAVU_004G104100g	36.0417	38.7892
Os05g0526800	PHAVU_004G104200g	35.625	37.3362
Os05g0526800	PHAVU_005G005500g	40.625	40.9664
Os05g0526800	PHAVU_005G005600g	39.1667	39.413
Os05g0526900	PHAVU_004G103900g	37.3166	38.78
Os05g0526900	PHAVU_004G104100g	36.2683	38.7892
Os05g0526900	PHAVU_004G104200g	35.8491	37.3362
Os05g0526900	PHAVU_005G005500g	38.9937	39.0756
Os05g0526900	PHAVU_005G005600g	38.9937	38.9937
Os05g0527000	PHAVU_004G103900g	36.2288	37.2549
Os05g0527000	PHAVU_004G104100g	36.2288	38.3408
Os05g0527000	PHAVU_004G104200g	34.7458	35.8079
Os05g0527000	PHAVU_005G005500g	39.8305	39.4958
Os05g0527000	PHAVU_005G005600g	38.3475	37.9455
Os05g0527100	PHAVU_004G103900g	36.2288	37.2549
Os05g0527100	PHAVU_004G104100g	35.3814	37.4439
Os05g0527100	PHAVU_004G104200g	34.1102	35.1528
Os05g0527100	PHAVU_005G005500g	39.1949	38.8655
Os05g0527100	PHAVU_005G005600g	37.9237	37.5262
Os05g0527600	PHAVU_004G103900g	41.6961	25.7081
Os05g0527600	PHAVU_004G104100g	43.1095	27.3543
Os05g0527600	PHAVU_004G104200g	43.1095	26.6376
Os05g0527600	PHAVU_005G005500g	44.523	26.4706
Os05g0527600	PHAVU_005G005600g	45.583	27.044
Os05g0527700	PHAVU_005G0054001g	7.62712	13.6364
Os05g0527800	PHAVU_004G103900g	33.682	35.0763
Os05g0527800	PHAVU_004G104100g	33.8912	36.3229
Os05g0527800	PHAVU_004G104200g	33.0544	34.4978
Os05g0527800	PHAVU_005G005500g	33.8912	34.0336
Os05g0527800	PHAVU_005G005600g	36.1925	36.2683
Os05g0527900	PHAVU_004G103900g	36.9892	37.4728
Os05g0527900	PHAVU_004G104100g	36.5591	38.1166
Os05g0527900	PHAVU_004G104200g	34.8387	35.3712
Os05g0527900	PHAVU_005G005500g	37.8495	36.9748
Os05g0527900	PHAVU_005G005600g	37.4194	36.478
Os05g0528000	PHAVU_002G160700g	67.1924	69.0065
Os05g0528000	PHAVU_002G293700g	70.0315	70.4017
Os05g0528200	PHAVU_009G196700g	86.7769	86.7769
Os05g0528600	PHAVU_001G078900g	63.7037	61.1374
Os05g0528600	PHAVU_002G313200g	60.4938	58.8942
Os05g0528600	PHAVU_004G163400g	62.2222	59.1549
Os05g0528600	PHAVU_009G105400g	62.716	59.2075
Os05g0528900	PHAVU_008G150700g	57.767	53.6036
Os05g0529000	PHAVU_004G165400g	75.0916	77.6515
Os05g0529000	PHAVU_004G165500g	74.7253	75.5556
Os05g0529200	PHAVU_006G189000g	49.5868	50.2092
Os05g0529200	PHAVU_007G272300g	45.0413	45.9916
Os05g0529200	PHAVU_008G013200g	44.2149	46.1207
Os05g0529300	PHAVU_002G241500g	75.814	75.814
Os05g0529400	PHAVU_005G080900g	72.5664	71.9298
Os05g0529600	PHAVU_006G172900g	49.7692	45.1802
Os05g0529700	PHAVU_005G094000g	56	57.9882
Os05g0529700	PHAVU_011G127500g	56.5714	58.7537
Os05g0529900	PHAVU_001G113400g	56.3953	55.4286
Os05g0529900	PHAVU_005G170000g	54.3605	54.519
Os05g0530300	PHAVU_005G079200g	51.7787	54.9266
Os05g0530400	PHAVU_002G242000g	32.6797	37.2208
Os05g0530400	PHAVU_006G171700g	35.0763	41.7098
Os05g0530500	PHAVU_004G032000g	77.4257	75.9223
Os05g0530500	PHAVU_008G039400g	79.4059	77.8641
Os05g0530500	PHAVU_008G039500g	36.0396	64.7687
Os05g0531100	PHAVU_006G168600g	26.7606	35.8491
Os05g0531500	PHAVU_002G228900g	51.3043	52.1201
Os05g0531500	PHAVU_005G072000g	51.1304	50.6897
Os05g0531500	PHAVU_006G185100g	52.3478	51.9862
Os05g0532500	PHAVU_010G145200g	23.2514	30.9045
Os05g0532600	PHAVU_002G308400g	65.1852	17.6707
Os05g0532600	PHAVU_004G175500g	58.5185	15.8
Os05g0532600	PHAVU_010G144900g	55.5556	15.1515
Os05g0532800	PHAVU_006G152200g	30.5882	38.806
Os05g0533100	PHAVU_007G003500g	47.9021	38.2682
Os05g0533100	PHAVU_008G047300g	48.6014	38.0822
Os05g0533100	PHAVU_010G049300g	49.6503	39.5543
Os05g0533500	PHAVU_001G170600g	68.4713	75.1748
Os05g0533500	PHAVU_010G110600g	67.8344	74.4755
Os05g0533600	PHAVU_002G196600g	55.2775	51.365
Os05g0533800	PHAVU_002G304700g	47.619	32.7869
Os05g0533800	PHAVU_002G305100g	47.619	32.7869
Os05g0533800	PHAVU_005G161100g	42.8571	29.5082
Os05g0533900	PHAVU_009G052400g	50.6356	45.9615
Os05g0534000	PHAVU_009G052600g	31.25	14.2631
Os05g0534100	PHAVU_006G113300g	40.6926	41.9643
Os05g0534400	PHAVU_002G299400g	56.1905	55.1402
Os05g0534400	PHAVU_009G052700g	68.5714	64.574
Os05g0534500	PHAVU_002G314600g	45	54.9618
Os05g0534500	PHAVU_004G161300g	43.75	51.4706
Os05g0534600	PHAVU_005G172200g	34.9788	36.8499
Os05g0534600	PHAVU_010G151300g	31.1707	33.9478
Os05g0534800	PHAVU_001G056000g	3.61446	0.465839
Os05g0535100	PHAVU_002G266100g	48.3607	45.8252
Os05g0535100	PHAVU_009G138800g	50	49.6945
Os05g0535400	PHAVU_004G089000g	56.5341	55.4318
Os05g0535400	PHAVU_005G017000g	59.6591	40.619
Os05g0535400	PHAVU_007G083800g	59.375	56.6396
Os05g0535400	PHAVU_011G197100g	55.9659	47.4699
Os05g0535500	PHAVU_010G125700g	42.1965	43.5388
Os05g0535600	PHAVU_004G0893000g	40.7104	23.0294
Os05g0535600	PHAVU_007G084100g	38.7978	22.9032
Os05g0535700	PHAVU_009G047100g	38.75	43.0556
Os05g0535800	PHAVU_004G089600g	39.8844	41.1531
Os05g0535800	PHAVU_007G084200g	40.2697	40.1923
Os05g0535900	PHAVU_002G089200g	31.0105	31.4488
Os05g0535900	PHAVU_003G068300g	30.662	32.7138
Os05g0535900	PHAVU_003G191700g	40.5923	39.6259
Os05g0535900	PHAVU_009G189500g	38.5017	37.8425
Os05g0536200	PHAVU_003G192600g	32.8571	37.551
Os05g0536200	PHAVU_009G190000g	29.2857	33.1984
Os05g0536400	PHAVU_003G192100g	78	77.5769
Os05g0536900	PHAVU_007G085200g	77.1845	77.1845
Os05g0537100	PHAVU_001G039900g	30.7692	44.7368
Os05g0537100	PHAVU_002G265400g	32.1267	37.9679
Os05g0537100	PHAVU_009G080000g	30.7692	43.038
Os05g0537100	PHAVU_009G138900g	32.5792	37.3057
Os05g0537300	PHAVU_003G005200g	32.8691	7.70235
Os05g0537300	PHAVU_007G155000g	43.454	10.3038
Os05g0537400	PHAVU_001G075400g	30.7432	24.2021
Os05g0537400	PHAVU_002G163900g	29.7297	24.9292
Os05g0538900	PHAVU_006G044500g	55.3719	36.612
Os05g0539400	PHAVU_005G158700g	58.3952	55.4302
Os05g0539500	PHAVU_001G036300g	53.9007	55.8824
Os05g0539500	PHAVU_003G135800g	50	45.3376
Os05g0539500	PHAVU_003G135900g	45.7447	41.3462
Os05g0539500	PHAVU_003G136000g	31.5603	44.5
Os05g0539500	PHAVU_003G136100g	15.6028	42.3077
Os05g0539500	PHAVU_003G136200g	44.6809	46.8401
Os05g0539600	PHAVU_009G078000g	45.614	24.0741
Os05g0539700	PHAVU_003G135500g	69.5055	68.75
Os05g0539700	PHAVU_009G231400g	67.033	67.59
Os05g0539800	PHAVU_001G034800g	53.6481	53.1915
Os05g0539900	PHAVU_001G034900g	46.5909	36.2832
Os05g0540100	PHAVU_007G206500g	77.3684	61.1227
Os05g0540200	PHAVU_005G056600g	61.9048	67.7083
Os05g0540200	PHAVU_008G136000g	62.8571	68.75
Os05g0540200	PHAVU_008G136200g	61.9048	67.7083
Os05g0540300	PHAVU_010G138700g	70.2238	71.7047
Os05g0540800	PHAVU_001G214900g	65.9817	65.9817
Os05g0540900	PHAVU_001G036100g	19.4149	23.9344
Os05g0540900	PHAVU_003G136600g	15.6915	21.8519
Os05g0540900	PHAVU_009G232000g	17.8191	25.3788
Os05g0541100	PHAVU_001G037200g	39.4608	41.4948
Os05g0541100	PHAVU_005G157700g	36.5196	36.253
Os05g0541100	PHAVU_009G078500g	45.8333	42.2122
Os05g0541100	PHAVU_010G137400g	35.049	33.4112
Os05g0541200	PHAVU_001G037400g	61.435	63.4259
Os05g0541200	PHAVU_009G078800g	60.5381	63.0841
Os05g0541400	PHAVU_005G161900g	25.4808	24.7664
Os05g0541400	PHAVU_010G143000g	26.4423	24.4444
Os05g0541700	PHAVU_009G075900g	34.1637	33.218
Os05g0541900	PHAVU_005G161300g	63.1579	56
Os05g0541900	PHAVU_010G142300g	60.1504	53.3333
Os05g0542100	PHAVU_006G114500g	76.9231	79.3651
Os05g0542200	PHAVU_001G075000g	57.5	57.6441
Os05g0542500	PHAVU_005G174800g	30.5	43.8849
Os05g0542600	PHAVU_005G174900g	55.4762	54.5667
Os05g0542732	PHAVU_003G163200g	33.3333	33.0357
Os05g0542732	PHAVU_005G175700g	36.9369	35.6522
Os05g0542732	PHAVU_010G154100g	36.9369	38.6792
Os05g0543100	PHAVU_002G059300g	86.7442	87.1495
Os05g0543100	PHAVU_003G063300g	86.2791	86.6822
Os05g0543200	PHAVU_007G172200g	64.1544	65.4784
Os05g0543300	PHAVU_008G144400g	70	71.3376
Os05g0543400	PHAVU_006G136300g	68.169	70.7602
Os05g0543600	PHAVU_003G203900g	39.7436	33.6043
Os05g0543600	PHAVU_009G174900g	40.0641	35.2113
Os05g0543700	PHAVU_007G1159000g	23.3728	54.4828
Os05g0543700	PHAVU_011G210000g	67.4556	67.0588
Os05g0545000	PHAVU_001G012100g	60.8483	59.5847
Os05g0545000	PHAVU_009G006000g	60.6852	59.52
Os05g0545000	PHAVU_009G047200g	9.1354	50.9091
Os05g0545000	PHAVU_009G061300g	54.4861	56.7063
Os05g0545000	PHAVU_011G042800g	60.3589	59.2
Os05g0545200	PHAVU_007G273900g	51.6765	49.5274
Os05g0545200	PHAVU_008G087700g	53.0572	51.434
Os05g0545200	PHAVU_010G061100g	41.716	42.1735
Os05g0545300	PHAVU_005G115900g	32.7273	36.0902
Os05g0545300	PHAVU_006G148000g	31.1364	30.2428
Os05g0545300	PHAVU_011G102000g	30.2273	37.5706
Os05g0545400	PHAVU_005G115900g	29.4811	31.3283
Os05g0545400	PHAVU_006G148000g	29.4811	27.5938
Os05g0545400	PHAVU_011G102000g	29.4811	35.3107
Os05g0545600	PHAVU_006G037500g	38.3795	50.1393
Os05g0546500	PHAVU_002G197500g	72	42.1875
Os05g0547100	PHAVU_006G141000g	20.6897	7.87402
Os05g0547850	PHAVU_002G197500g	79.6875	79.6875
Os05g0548300	PHAVU_002G232900g	63.0584	29.3835
Os05g0548300	PHAVU_002G233000g	58.0756	28.2373
Os05g0548500	PHAVU_002G232900g	58.5714	59.0873
Os05g0548500	PHAVU_002G233000g	55.0794	57.9783
Os05g0548600	PHAVU_011G068200g	36.8182	36.2416
Os05g0548800	PHAVU_005G117000g	54.6667	24.1176
Os05g0549000	PHAVU_002G183100g	70.0176	70.5151
Os05g0549000	PHAVU_003G022000g	62.4339	64.1304
Os05g0549100	PHAVU_003G027300g	71.1986	68.7392
Os05g0549300	PHAVU_006G119300g	20.7207	27.381
Os05g0549300	PHAVU_006G155100g	21.3213	27.6265
Os05g0549300	PHAVU_009G009300g	23.7237	25.2396
Os05g0549500	PHAVU_006G119300g	35	25
Os05g0549500	PHAVU_006G155100g	37.7778	26.4591
Os05g0549500	PHAVU_009G009300g	39.4444	22.6837
Os05g0549600	PHAVU_002G315200g	42.4658	23.9382
Os05g0549700	PHAVU_003G133700g	70.4415	69.9048
Os05g0549700	PHAVU_005G156300g	73.3205	74.1748
Os05g0550000	PHAVU_002G325200g	35.7143	34.6667
Os05g0550000	PHAVU_004G153500g	18.6813	53.9683
Os05g0550100	PHAVU_004G002200g	24.2583	24.1739
Os05g0550100	PHAVU_008G008400g	27.2251	23.494
Os05g0550250	PHAVU_004G154000g	51.3636	47.0833
Os05g0550250	PHAVU_007G031700g	47.7273	49.5283
Os05g0550300	PHAVU_004G002600g	39.3617	39.7849
Os05g0550300	PHAVU_004G002700g	32.9787	35.2273
Os05g0550300	PHAVU_004G154200g	44.6809	45.6522
Os05g0550300	PHAVU_007G031600g	51.0638	51.0638
Os05g0550300	PHAVU_008G008200g	44.6809	42.8571
Os05g0550600	PHAVU_004G002600g	37.5	38.7097
Os05g0550600	PHAVU_004G002700g	33.3333	36.3636
Os05g0550600	PHAVU_004G154200g	36.4583	38.0435
Os05g0550600	PHAVU_007G031600g	38.5417	39.3617
Os05g0550600	PHAVU_008G008200g	45.8333	44.898
Os05g0550700	PHAVU_002G318200g	51.6575	29.6355
Os05g0550700	PHAVU_002G318300g	50.5525	27.4775
Os05g0550700	PHAVU_004G154900g	53.8674	37.1429
Os05g0550700	PHAVU_004G1550001g	53.3149	53.3149
Os05g0550700	PHAVU_004G155100g	54.6961	54.6961
Os05g0550700	PHAVU_004G155300g	53.5912	37.3077
Os05g0550700	PHAVU_004G155400g	53.0387	30.3318
Os05g0550700	PHAVU_004G155600g	52.4862	29.5031
Os05g0550700	PHAVU_004G155800g	43.9227	28.2416
Os05g0550700	PHAVU_007G030000g	52.4862	30.6452
Os05g0550700	PHAVU_007G030100g	53.3149	33.7413
Os05g0550700	PHAVU_007G030300g	49.1713	29.3245
Os05g0550700	PHAVU_007G252500g	54.1436	31.562
Os05g0550700	PHAVU_010G028300g	53.5912	41.6309
Os05g0550800	PHAVU_002G182500g	35.9649	37.0482
Os05g0550800	PHAVU_003G030000g	31.4327	32.2823
Os05g0550800	PHAVU_004G154800g	40.9357	39.7727
Os05g0550800	PHAVU_007G0307001g	28.5088	51.1811
Os05g0550800	PHAVU_007G030800g	33.7719	38.1188
Os05g0550800	PHAVU_007G030900g	36.5497	38.2263
Os05g0550800	PHAVU_007G031000g	36.4035	37.8419
Os05g0550800	PHAVU_007G031100g	36.6959	37.9728
Os05g0550800	PHAVU_008G007900g	41.0819	41.142
Os05g0551000	PHAVU_002G317800g	65.358	45.7929
Os05g0551000	PHAVU_003G094000g	46.0739	63.535
Os05g0551700	PHAVU_007G028100g	34.4444	34.7339
Os05g0551900	PHAVU_004G156500g	55.243	53.9326
