Gene stable ID	Leersia perrieri gene stable ID	%id. target Leersia perrieri gene identical to query gene	%id. query gene identical to target Leersia perrieri gene
Os04g0577300	LPERR04G18370	72.3256	84.0541
Os04g0577500	LPERR04G18380	90.9968	94.3333
Os04g0577700	LPERR04G18390	84.4687	81.7942
Os04g0577800	LPERR04G18400	89.375	89.375
Os04g0578000	LPERR04G18410	89.234	89.4191
Os04g0578200	LPERR04G18420	72.8745	73.7705
Os04g0578300	LPERR04G18440	84.252	84.9206
Os04g0578400	LPERR04G18450	88.6731	84.0491
Os04g0578550	LPERR04G18460	33.3333	16.4634
Os04g0578600	LPERR04G18470	69.4877	50.8143
Os04g0578700	LPERR04G18480	88.3588	88.3588
Os04g0578800	LPERR04G18490	94.084	93.3712
Os04g0579200	LPERR04G18500	86.7924	89.7561
Os04g0579700	LPERR04G18510	96.9981	84.6154
Os04g0580300	LPERR04G18520	90.6301	88.4858
Os04g0580400	LPERR04G18530	68.3453	59.375
Os04g0580500	LPERR04G18540	44.5104	45.7317
Os04g0580700	LPERR04G18560	88.189	90.3226
Os04g0580800	LPERR04G18570	82.0988	78.6982
Os04g0580866	LPERR04G18580	56.9767	60.1227
Os04g0581000	LPERR04G18590	93.8235	93.0029
Os04g0581100	LPERR04G18600	93.75	88.7097
Os04g0581300	LPERR04G18620	90.6977	64.4628
Os04g0581400	LPERR04G18630	69.6246	54.2553
Os04g0581502	LPERR01G32100	83.871	20.9677
Os04g0581700	LPERR04G18650	96.9231	96.9231
Os04g0581800	LPERR04G18660	96.7213	95.935
Os04g0582000	LPERR04G18670	37.2966	90.5775
Os04g0582600	LPERR04G18680	67.643	16.2479
Os04g0582700	LPERR04G18680	83.0189	16.2144
Os04g0582900	LPERR04G18680	42.4242	1.87605
Os04g0583000	LPERR04G18710	37.193	30.4598
Os04g0583200	LPERR04G18720	49.7561	57.9545
Os04g0583500	LPERR04G18740	95.7198	95.3488
Os04g0583700	LPERR04G18760	85.0097	80.6422
Os04g0583900	LPERR04G18770	83.1534	83.1534
Os04g0584100	LPERR04G18780	87.2024	41.7379
Os04g0584500	LPERR04G18810	65.9664	48.9605
Os04g0584600	LPERR04G18820	95.2813	94.2549
Os04g0584700	LPERR04G18830	94.8718	29.9422
Os04g0584800	LPERR04G18840	88.0383	90.1961
Os04g0584900	LPERR04G18850	89.0282	89.8734
Os04g0585100	LPERR04G18870	93.1818	92.283
Os04g0585200	LPERR04G18880	88.7037	56.4193
Os04g0585300	LPERR04G18890	89.661	91.0499
Os04g0585400	LPERR04G18900	46.9613	81.3397
Os04g0585600	LPERR04G18910	85.4167	84.0164
Os04g0585700	LPERR04G18920	86.6667	88.4354
Os04g0585900	LPERR04G18930	84.0336	68.0272
Os04g0586000	LPERR04G18940	94.4882	95.2381
Os04g0586100	LPERR04G18960	96.9072	96.9072
Os04g0586200	LPERR04G18970	84.6154	90.7216
Os04g0586500	LPERR04G18990	75.0487	77.621
Os04g0586700	LPERR04G19000	84.1226	81.6216
Os04g0587200	LPERR04G19010	67.7249	35.3591
Os04g0588000	LPERR04G19030	75.6579	40.0697
Os04g0588200	LPERR04G19040	85.0041	84.375
Os04g0588700	LPERR04G19050	58.8897	51.3407
Os04g0589200	LPERR04G19100	77.2727	58.9595
Os04g0589500	LPERR04G19120	60	86.25
Os04g0589600	LPERR04G19130	92.3445	91.9048
Os04g0589700	LPERR04G19140	85.5107	83.3333
Os04g0589800	LPERR04G19150	82.7869	80.1587
Os04g0589900	LPERR04G19160	92.3483	89.9743
Os04g0590100	LPERR04G19170	86.8182	75.7936
Os04g0590200	LPERR04G19180	92.7869	89.8413
Os04g0590400	LPERR04G19190	91.195	91.0518
Os04g0590900	LPERR04G19220	88.7728	89.2388
Os04g0591000	LPERR04G19230	79.7251	81.6901
Os04g0591100	LPERR04G19240	91.5663	93.8272
Os04g0591300	LPERR04G19250	78.2123	79.096
Os04g0591900	LPERR04G19290	59.0196	60.9312
Os04g0592400	LPERR04G19300	87.0079	86.3281
Os04g0592500	LPERR01G11250	79.8365	61.1691
Os04g0592500	LPERR04G19310	55.8583	37.6838
Os04g0592700	LPERR04G19320	83.6139	85.8295
Os04g0593200	LPERR04G19330	77.0588	81.6199
Os04g0593500	LPERR04G19340	69.0059	70.2381
Os04g0593600	LPERR04G19360	86.7299	28.2844
Os04g0593700	LPERR04G19370	43.5065	14.135
Os04g0593800	LPERR04G19370	47.7064	5.48523
Os04g0594100	LPERR04G19390	80.8625	79.1557
Os04g0594400	LPERR04G19420	92.6752	92.381
Os04g0594500	LPERR04G19440	78.6458	59.4488
Os04g0594700	LPERR04G19450	50.7987	42.7419
Os04g0594800	LPERR04G19460	87.924	87.924
Os04g0596200	LPERR04G19470	66.0297	69.265
Os04g0596500	LPERR04G19480	81.5549	48.3725
Os04g0596900	LPERR04G19490	77.8607	81.7232
Os04g0597000	LPERR04G19500	96.337	96.337
Os04g0597501	LPERR04G19520	71.6904	60.8997
Os04g0597700	LPERR04G19530	77.1739	60.6838
Os04g0597816	LPERR04G19530	27.8912	70.0855
Os04g0597900	LPERR04G19540	34.2308	7.46018
Os04g0598000	LPERR04G19550	87.395	85.2459
Os04g0598200	LPERR04G19560	97.5904	97.5904
Os04g0598300	LPERR04G19570	87.4036	90.9091
Os04g0598600	LPERR04G19580	74.7412	70.9234
Os04g0598800	LPERR04G19590	60.9589	55.6946
Os04g0598900	LPERR04G19610	78.0263	83.9943
Os04g0599000	LPERR04G19620	89.6067	87.0396
Os04g0599300	LPERR04G19640	94.8276	92.0502
Os04g0599400	LPERR04G19650	86.3095	86.0534
Os04g0599650	LPERR04G19660	80	76.4505
Os04g0599700	LPERR04G19670	89.2944	48.6093
Os04g0599900	LPERR04G19680	92.4242	91.0448
Os04g0600100	LPERR04G19710	97.6923	43.6426
Os04g0600300	LPERR04G19720	34.9254	75.974
Os04g0600400	LPERR04G19730	68.6084	82.4903
Os04g0600500	LPERR04G19740	72.3005	39.6907
Os04g0600800	LPERR04G19750	97.8633	97.8633
Os04g0600900	LPERR04G19760	91.1458	92.8382
Os04g0601400	LPERR04G19770	97.6744	97.6744
Os04g0601500	LPERR04G19780	67.6768	77.4566
Os04g0601700	LPERR04G19800	98.1818	98.1818
Os04g0601700	LPERR04G19980	97.2727	47.7679
Os04g0601800	LPERR04G19820	100	42.5926
Os04g0602000	LPERR04G19790	19.97	26.3889
Os04g0602100	LPERR04G19830	88.3853	90.1734
Os04g0602200	LPERR04G19840	91.0082	62.5468
Os04g0602300	LPERR04G19850	82.266	60.5072
Os04g0602400	LPERR04G19860	85.213	68.1363
Os04g0602500	LPERR04G19870	77.2532	85.7143
Os04g0602600	LPERR04G19880	86.0696	84.908
Os04g0602700	LPERR04G19890	78.7356	89.8361
Os04g0602800	LPERR04G19900	80.1948	87.4852
Os04g0603000	LPERR04G19920	82.8909	77.4105
Os04g0603200	LPERR04G19930	79.6353	75.5043
Os04g0603400	LPERR04G19950	53.2609	48.5149
Os04g0604000	LPERR04G19960	91.4376	93.3118
Os04g0604200	LPERR04G19970	92.1502	91.8367
Os04g0604300	LPERR04G19990	88.5714	91.8519
Os04g0604500	LPERR11G17330	61.8497	64.8485
Os04g0604800	LPERR04G20000	89.1156	88.8136
Os04g0604900	LPERR04G20010	84.1122	83.5913
Os04g0605100	LPERR04G20020	84.7896	82.1317
Os04g0605200	LPERR04G20030	82.1622	77.9487
Os04g0605300	LPERR04G20040	86.9318	79.4805
Os04g0605500	LPERR04G20050	87.8676	90.1887
Os04g0605900	LPERR04G20060	97.9508	97.9508
Os04g0606000	LPERR01G13690	66.309	70.8716
Os04g0606000	LPERR02G13550	12.6609	71.0843
Os04g0606000	LPERR02G13560	42.7039	68.3849
Os04g0606000	LPERR02G13570	38.412	73.6626
Os04g0606200	LPERR04G20090	90.1408	90.1408
Os04g0606400	LPERR04G20110	89.8601	93.7956
Os04g0606500	LPERR04G20130	95.0207	95.0207
Os04g0606700	LPERR04G20140	57.0588	61.3924
Os04g0606800	LPERR04G20150	79.1367	89.0688
Os04g0606900	LPERR04G20160	87.7551	93.4783
Os04g0607000	LPERR04G20170	38.8128	92.3913
Os04g0607100	LPERR04G20180	88.9423	21.9454
Os04g0607500	LPERR04G20200	72.6449	83.5417
Os04g0607600	LPERR04G20210	65.8	31.8182
Os04g0608100	LPERR04G20220	89.5349	89.7436
Os04g0608300	LPERR04G20230	84.6591	80.1075
Os04g0608400	LPERR04G20240	82.1591	84.1676
Os04g0608500	LPERR04G20250	91.5584	28.0877
Os04g0608800	LPERR04G20280	86.0916	84.7487
Os04g0608900	LPERR04G20290	70.8531	97.3941
Os04g0609100	LPERR04G20300	61.6906	49.1404
Os04g0609200	LPERR04G20310	79.4118	16.1677
Os04g0609300	LPERR04G20320	75.3219	25.1793
Os04g0609500	LPERR04G20320	71.116	23.3142
Os04g0609600	LPERR04G20330	95.9502	97.1609
Os04g0609700	LPERR04G20340	93.5523	59.063
Os04g0610400	LPERR04G20430	85.1351	85.5204
Os04g0610500	LPERR04G20440	86.7647	78.4574
Os04g0610700	LPERR04G20460	90.0807	91.0256
Os04g0610800	LPERR04G20470	84.8387	73.4637
Os04g0610900	LPERR04G20480	87.7892	89.5151
Os04g0611200	LPERR04G20500	76.659	76.659
Os04g0611300	LPERR04G20510	92.437	91.6667
Os04g0611400	LPERR04G20520	82.1203	81.348
Os04g0611500	LPERR04G20530	91.791	48.8095
Os04g0611700	LPERR04G20540	49.6617	66.4855
Os04g0611800	LPERR04G20550	87.6984	82.1561
Os04g0612000	LPERR04G20560	60.6838	44.1385
Os04g0612600	LPERR04G20590	96.8641	96.8641
Os04g0612700	LPERR04G20600	83.3773	82.7225
Os04g0612800	LPERR04G20610	82.8863	92.8469
Os04g0612900	LPERR04G20620	87.8505	87.8505
Os04g0613000	LPERR04G20630	87.3626	88.3333
Os04g0613200	LPERR04G20640	80.6	82.0774
Os04g0613300	LPERR04G20650	77.2242	69.3291
Os04g0613400	LPERR04G20660	89.8773	90.1538
Os04g0613500	LPERR04G20670	100	49.6894
Os04g0613600	LPERR04G20670	99.3789	99.3789
Os04g0613700	LPERR04G20680	96.8036	47.1111
Os04g0613800	LPERR04G20690	84.0102	84.2239
Os04g0613900	LPERR04G20710	86.4728	96.8839
Os04g0614000	LPERR04G20720	95.9866	95.3488
Os04g0614100	LPERR04G20730	82.5843	62.0253
Os04g0614300	LPERR04G20740	19.3069	8.80361
Os04g0614300	LPERR04G20750	13.8614	8.86076
Os04g0614600	LPERR04G20760	93.9922	55.8756
Os04g0614650	LPERR04G20770	86.758	73.3996
Os04g0615000	LPERR04G20780	96.3918	95.0847
Os04g0615100	LPERR04G20790	84.2402	88.7352
Os04g0615500	LPERR04G20810	79.2453	64.7399
Os04g0615600	LPERR04G20820	63.4286	42.2053
Os04g0615700	LPERR04G20830	87.3308	87.1622
Os04g0615800	LPERR04G20840	59.847	30.2415
Os04g0616000	LPERR04G20860	81.4103	67.374
Os04g0616100	LPERR04G20870	84.1122	60.8108
Os04g0616500	LPERR04G20930	82.0312	86.1538
Os04g0616800	LPERR04G20960	54.1667	53.3123
Os04g0616900	LPERR04G20890	41.1616	44.4142
Os04g0617050	LPERR04G20970	66.187	82.8829
Os04g0617350	LPERR04G20980	61.4583	59
Os04g0617600	LPERR04G20990	84.4681	85.6526
Os04g0617700	LPERR04G21000	83.6066	20.3187
Os04g0617800	LPERR04G21010	81.4126	75.5172
Os04g0618050	LPERR04G21030	88.1543	87.9121
Os04g0618200	LPERR04G21040	96.6752	92.1951
Os04g0618500	LPERR04G21060	88.9262	86.6013
Os04g0618600	LPERR04G21070	68.5083	94.6565
Os04g0618700	LPERR04G21080	73.6264	72.5229
Os04g0618950	LPERR04G21100	61.0619	58.3099
Os04g0619300	LPERR04G21120	91.8067	96.2555
Os04g0619400	LPERR04G21130	94.6237	94.1176
Os04g0619500	LPERR04G21140	92.8793	93.1677
Os04g0619600	LPERR04G21150	92.891	92.7811
Os04g0619700	LPERR04G21160	85.2113	86.2745
Os04g0619800	LPERR04G21170	77.6224	59.3583
Os04g0619900	LPERR04G21180	32.7635	41.8182
Os04g0620000	LPERR04G21190	95.5132	95.396
Os04g0620200	LPERR04G21200	93.2331	84.4974
Os04g0620400	LPERR04G21210	83.5098	75.102
Os04g0620600	LPERR04G21220	65.2174	65.2174
Os04g0620700	LPERR04G21230	73.9745	85.3181
Os04g0622000	LPERR04G21400	50.5814	37.6623
Os04g0622800	LPERR04G21400	86.1736	58.0087
Os04g0623066	LPERR04G21310	32.008	10.1385
Os04g0623100	LPERR04G21400	85.307	84.1991
Os04g0623200	LPERR04G21410	60.9589	69.5312
Os04g0623300	LPERR04G21420	98.5537	98.5537
Os04g0623400	LPERR04G21430	57.4468	49.0909
Os04g0623800	LPERR04G21450	85.7843	98.0392
Os04g0624000	LPERR04G21460	97.479	97.479
Os04g0624400	LPERR04G21470	71.3615	25.5892
Os04g0624450	LPERR04G21470	74.6193	24.7475
Os04g0624500	LPERR04G21470	80.1754	76.936
Os04g0624600	LPERR04G21480	84.375	84.3057
Os04g0624701	LPERR04G21510	81.0219	82.2222
Os04g0624800	LPERR02G23430	57.4468	73.9726
Os04g0624900	LPERR02G23440	91.1392	80.8989
Os04g0625000	LPERR04G21530	78.0172	94.2708
Os04g0625100	LPERR04G21550	70.6539	63.3763
Os04g0625200	LPERR04G21560	89.3836	88.7755
Os04g0625300	LPERR04G21570	43.5673	6.19285
Os04g0625350	LPERR04G21570	86.1607	8.02161
Os04g0625600	LPERR04G21590	87.6923	87.0229
Os04g0625800	LPERR04G21600	96	94.0092
Os04g0625900	LPERR04G21610	72.3451	72.6667
Os04g0626000	LPERR04G21620	65.2174	75.6302
Os04g0626000	LPERR04G21640	26.57	70.5128
Os04g0626100	LPERR04G21620	79.7101	46.2185
Os04g0626100	LPERR04G21640	55.0725	73.0769
Os04g0626400	LPERR04G21650	88.5965	87.3199
Os04g0626900	LPERR04G21680	95.979	61.4782
Os04g0627000	LPERR04G21690	89.7611	69.6689
Os04g0627200	LPERR04G21700	93.3036	86.722
Os04g0627300	LPERR04G21730	80.8743	81.3187
Os04g0627900	LPERR04G21750	32.7869	34.7826
Os04g0628000	LPERR04G21760	88.3792	88.1098
Os04g0628200	LPERR04G21780	87.8354	87.0567
Os04g0628300	LPERR04G21790	77.4775	79.2627
Os04g0628400	LPERR04G21800	48.9519	86.4924
Os04g0628600	LPERR04G21810	81.3896	86.6197
Os04g0628900	LPERR04G21820	67.0455	64.5985
Os04g0629000	LPERR04G21830	83.9465	67.1123
Os04g0629100	LPERR04G21840	74.1379	90.4206
Os04g0629200	LPERR04G21850	63.6364	34.7682
Os04g0629300	LPERR04G21860	80.1142	80.4971
Os04g0629400	LPERR04G21870	38.6473	78.4314
Os04g0629500	LPERR04G21880	90.2256	91.6031
Os04g0629700	LPERR04G21890	89.1626	91.8782
Os04g0630000	LPERR04G21900	93.9759	64.9227
Os04g0630100	LPERR04G21910	63.2399	57.6705
Os04g0630400	LPERR04G21920	89.5954	89.5954
Os04g0630600	LPERR04G21940	55.4622	50.3817
Os04g0630700	LPERR06G17610	40.7407	31.8841
Os04g0630800	LPERR04G21940	68.8953	60.3053
Os04g0630900	LPERR04G21950	51.7647	50.9653
Os04g0631000	LPERR04G21950	60.4167	78.3784
Os04g0631100	LPERR04G21980	85.6796	68.4109
Os04g0631600	LPERR04G22000	82.8375	82.4601
Os04g0631800	LPERR01G28770	34.9633	37.7807
Os04g0631800	LPERR01G28780	39.3643	37.0115
Os04g0632100	LPERR04G22060	64.2066	69.7861
Os04g0632600	LPERR04G22110	75.9615	18.5446
Os04g0632901	LPERR04G22120	72.7692	19.8656
Os04g0633200	LPERR04G22120	76.4128	26.1235
Os04g0633800	LPERR04G22080	77.0732	40.4092
Os04g0633900	LPERR04G22160	41.1271	70.5761
Os04g0634000	LPERR07G09390	44.1069	45.0372
Os04g0634400	LPERR04G22180	69.6543	67.8304
Os04g0634400	LPERR04G22210	77.8489	73.8761
Os04g0634700	LPERR04G22200	93.5872	94.3434
Os04g0634800	LPERR04G22190	68.0851	85.3333
Os04g0634800	LPERR04G22230	84.0426	87.7778
Os04g0634900	LPERR04G22240	86.6667	76.4706
Os04g0635000	LPERR04G22250	90.7216	89.7959
Os04g0635100	LPERR04G22270	95.3488	96.4706
Os04g0635100	LPERR04G22280	95.3488	95.3488
Os04g0635500	LPERR04G22290	94.2529	95.3488
Os04g0635700	LPERR04G22320	80.3681	77.9762
Os04g0635800	LPERR04G22310	92.4242	95.3125
Os04g0635900	LPERR04G22330	81.4184	83.9181
Os04g0636000	LPERR04G22340	77.2664	80.0578
Os04g0636100	LPERR04G22360	95.5036	95.5036
Os04g0636200	LPERR04G22370	79.148	77.4123
Os04g0636300	LPERR04G22380	75.9162	32.9545
Os04g0636500	LPERR04G22390	67.0807	49.4845
Os04g0636600	LPERR04G22400	73.1707	40.6015
Os04g0636700	LPERR04G22410	89.2045	87.5465
Os04g0636900	LPERR04G22420	93.2039	86.1759
Os04g0637000	LPERR04G22430	87.9093	77.5556
Os04g0637300	LPERR04G22440	61.6541	75.9259
Os04g0637400	LPERR04G22450	96.25	51.8768
Os04g0637500	LPERR04G22460	72.0102	68.523
Os04g0638401	LPERR04G22490	66.5644	49.3182
Os04g0638600	LPERR04G22480	72.0207	64.9533
Os04g0638700	LPERR04G22500	72.956	76.3158
Os04g0638800	LPERR04G22510	67.1096	72.6619
Os04g0639100	LPERR04G22530	64.0625	50.6173
Os04g0639200	LPERR04G22540	81.4433	78.2178
Os04g0639300	LPERR04G22550	98.2659	51.2048
Os04g0640300	LPERR05G00670	68.4543	34.6645
Os04g0640500	LPERR04G22560	93.1944	88.992
Os04g0640600	LPERR04G22570	74.6032	49.1289
Os04g0640700	LPERR04G22580	94.1176	94.4882
Os04g0640800	LPERR04G22590	91.7127	91.7127
Os04g0640900	LPERR04G22600	75.5102	84.6831
Os04g0641000	LPERR04G22610	93.5303	88.3107
Os04g0641000	LPERR10G02470	55.1917	90.9211
Os04g0641000	LPERR10G02480	26.8371	78.5047
Os04g0641200	LPERR04G22620	70.3399	77.4376
Os04g0641300	LPERR04G22630	65.6885	76.178
Os04g0641400	LPERR04G22640	79.4425	92.6829
Os04g0641700	LPERR04G22650	94.2308	95.1456
Os04g0642000	LPERR04G22660	96.4052	46.2382
Os04g0642100	LPERR04G22670	93.3085	90.942
Os04g0643000	LPERR04G22760	94.8016	94.8016
Os04g0643100	LPERR04G22770	94.4238	88.5017
Os04g0643200	LPERR04G22780	87.6404	86.9888
Os04g0643300	LPERR04G22790	78.1863	95.7958
Os04g0643500	LPERR04G22800	82.8221	73.9726
Os04g0643600	LPERR04G22810	98.0159	34.116
Os04g0643700	LPERR04G22820	91.8552	87.3118
Os04g0643800	LPERR04G22830	18.2609	24.7059
Os04g0644000	LPERR04G22840	80.2198	80.367
Os04g0644100	LPERR04G22850	63.2979	59.799
Os04g0644300	LPERR04G22870	74.2857	22.1088
Os04g0644400	LPERR04G22880	52.1978	36.8217
Os04g0644600	LPERR04G22900	88.5204	87.1859
Os04g0644675	LPERR04G22910	51.4124	29.7062
Os04g0644800	LPERR04G22920	93.4579	12.3916
Os04g0645100	LPERR04G22950	82.3256	89.3939
Os04g0645200	LPERR04G22960	74.2574	80.2139
Os04g0645500	LPERR04G22970	64.1129	66.5272
Os04g0645600	LPERR04G22980	89.3939	78.8419
Os04g0646000	LPERR01G32530	67.1512	28.7671
Os04g0646050	LPERR01G32530	61.7284	12.4533
Os04g0647300	LPERR04G22990	68.8663	93.9954
Os04g0647800	LPERR04G23050	94.896	93.8318
Os04g0648200	LPERR08G12010	80.1354	41.2791
Os04g0648500	LPERR04G23080	89.5221	89.6869
Os04g0648600	LPERR04G23090	77.5281	83.1325
Os04g0648700	LPERR04G23100	62	66.7219
Os04g0648800	LPERR04G23110	85.7571	89.375
Os04g0648900	LPERR04G23120	87.5536	89.4737
Os04g0649100	LPERR04G23130	78.913	88.7531
Os04g0649200	LPERR04G23140	80.1518	85.3349
Os04g0649400	LPERR04G23150	76.2712	83.3333
Os04g0649500	LPERR04G23160	79.0909	76.9911
Os04g0649600	LPERR04G23170	70.1031	80.9524
Os04g0649700	LPERR04G23180	86.1972	86.1972
Os04g0649900	LPERR04G23190	89.9371	90.5063
Os04g0650200	LPERR04G23210	62.8169	73.8411
Os04g0650366	LPERR04G23230	55.531	56.0268
Os04g0650500	LPERR04G23240	86.3481	86.9416
Os04g0650600	LPERR04G23250	85.0972	87.3614
Os04g0650700	LPERR04G23260	87.988	80.7163
Os04g0650800	LPERR04G23300	92.0065	94.1569
Os04g0650900	LPERR04G23310	88.2812	13.9851
Os04g0652400	LPERR04G23330	87.292	57.2989
Os04g0652600	LPERR04G23340	34.6715	38.9344
Os04g0652700	LPERR04G23350	84.4828	87.5
Os04g0653000	LPERR04G23390	76.8519	58.6572
Os04g0653100	LPERR04G23400	53.0945	68.2008
Os04g0653200	LPERR04G23410	95.9233	95.6938
Os04g0653300	LPERR04G23420	52.071	56.7742
Os04g0653400	LPERR04G23430	57.9856	96.1814
Os04g0653600	LPERR04G23440	87.8788	87.8788
Os04g0654550	LPERR04G23460	73.1343	7.15328
Os04g0654600	LPERR04G23470	91.0486	91.0486
Os04g0654700	LPERR04G23480	95	94.7368
Os04g0654800	LPERR04G23490	40.4709	76.8085
Os04g0654800	LPERR04G23500	70.2915	76
Os04g0655000	LPERR04G23490	46.5031	80.6383
Os04g0655000	LPERR04G23500	83.1902	82.1818
Os04g0655300	LPERR04G23520	82.7251	77.8032
Os04g0655400	LPERR04G23530	78.3069	34.9057
Os04g0655400	LPERR07G21800	79.8942	35.1981
Os04g0655600	LPERR04G23550	82.3224	82.1799
Os04g0655700	LPERR04G23560	55.5556	57.4324
Os04g0656100	LPERR04G23570	98.2124	98.2124
Os04g0656500	LPERR04G23580	88.7019	89.781
Os04g0656800	LPERR04G23590	92.4699	93.5976
Os04g0657100	LPERR04G23610	86.7347	76.9231
Os04g0657500	LPERR04G23630	83.9827	82.5532
Os04g0657600	LPERR09G06130	39.2208	53.9286
Os04g0658000	LPERR04G23640	90.9884	68.4902
Os04g0658100	LPERR04G23650	27.5701	73.75
Os04g0658200	LPERR04G23660	66.3043	66.3043
Os04g0658300	LPERR04G23670	67.8005	88.2006
Os04g0658400	LPERR07G16620	65	47.0588
Os04g0658600	LPERR04G23680	90.1818	87.1705
Os04g0658700	LPERR04G23720	90.3614	93.5162
Os04g0658800	LPERR04G23730	80.8989	86.747
Os04g0659000	LPERR04G23740	71.4286	75.6302
Os04g0659100	LPERR04G23750	92.0561	33.3898
Os04g0659300	LPERR04G23770	68.2171	65.6716
Os04g0659400	LPERR09G10960	88.5	88.9447
Os04g0659500	LPERR04G23780	64.539	93.8144
Os04g0659800	LPERR04G23820	71.719	77.1372
Os04g0659900	LPERR04G23830	57.9365	35.1807
Os04g0660000	LPERR04G23840	70.1923	91.25
Os04g0660100	LPERR04G23850	74.2574	62.7615
Os04g0660200	LPERR04G23860	70.8459	85.118
Os04g0660400	LPERR04G23870	87.3199	87.3199
Os04g0660500	LPERR04G23880	89.241	92.3018
Os04g0660600	LPERR03G22080	97.1014	97.1014
Os04g0660900	LPERR04G23900	77.3376	40.6667
Os04g0661100	LPERR04G23910	76.129	78.1457
Os04g0661300	LPERR04G23930	94.5087	96.4602
Os04g0661600	LPERR04G23940	87.0732	56.044
Os04g0661700	LPERR04G23950	73.1013	77.1715
Os04g0661800	LPERR04G23960	98.2955	98.2955
Os04g0661900	LPERR04G23970	95.2941	61.8321
Os04g0662100	LPERR04G23980	30.7692	21.978
Os04g0662200	LPERR04G23990	91.6084	89.1156
Os04g0662400	LPERR04G24000	75.1634	76.1589
Os04g0662600	LPERR04G24010	63.3005	68.1698
Os04g0662700	LPERR04G24020	95	67.9921
Os04g0662800	LPERR04G24030	90.7104	94.4972
Os04g0662900	LPERR04G24040	98.2143	66.4653
Os04g0663100	LPERR04G24050	83.3147	82.392
Os04g0663200	LPERR04G24060	72.2646	61.6052
Os04g0663500	LPERR04G24080	68.984	75.4386
Os04g0663600	LPERR04G24090	69.2042	71.4286
Os04g0663700	LPERR04G24100	89.9254	89.7579
Os04g0663800	LPERR04G00510	38.8889	82.3529
Os04g0664400	LPERR04G24160	86.1957	88.2091
Os04g0664600	LPERR04G24180	85.9688	87.5283
Os04g0664800	LPERR04G24190	82.7181	41.0833
Os04g0665200	LPERR04G24210	75.2475	85.1541
Os04g0665400	LPERR04G24220	95.2736	94.1032
Os04g0665500	LPERR04G24230	83.9793	83.3333
Os04g0665600	LPERR04G24240	82.783	83.5714
Os04g0665666	LPERR04G24250	57.485	44.8598
Os04g0665800	LPERR04G24260	86.711	80.3077
Os04g0665900	LPERR04G24270	45.5128	60.1695
Os04g0666800	LPERR04G24310	81.6568	83.6364
Os04g0666900	LPERR04G24320	95.9235	90.5024
Os04g0667000	LPERR04G24330	89.8089	47.6351
Os04g0667200	LPERR04G24350	93.865	91.6168
Os04g0667400	LPERR04G24360	91.2913	91.2913
Os04g0667600	LPERR04G24390	81.8966	68.8406
Os04g0667700	LPERR04G24400	80	31.7719
Os04g0667800	LPERR04G24410	100	100
Os04g0667900	LPERR04G24420	83.3333	80.7018
Os04g0668600	LPERR04G24430	93.0952	95.1338
Os04g0668700	LPERR04G24440	94.3802	91.2141
Os04g0668800	LPERR04G24460	91.866	88.0734
Os04g0668900	LPERR04G24470	85.7143	87.2727
Os04g0669100	LPERR04G24480	59.375	61.6216
Os04g0669300	LPERR04G24490	90.0369	81.8792
Os04g0669500	LPERR04G24500	93.609	93.9623
Os04g0669800	LPERR04G24520	87.907	54.3885
Os04g0669900	LPERR04G24520	88.361	53.5252
Os04g0670000	LPERR04G24530	93.4673	93.9394
Os04g0670200	LPERR04G24550	84.1463	87.8981
Os04g0670400	LPERR04G24560	66.9492	40.5128
Os04g0670500	LPERR04G24570	77.551	79.0021
Os04g0670600	LPERR04G24590	89.6018	87.0968
Os04g0670700	LPERR04G24580	89.4231	35.3612
Os04g0670800	LPERR04G24600	85.8388	84.3683
Os04g0670900	LPERR04G24610	47.6923	65.035
Os04g0671100	LPERR04G24620	94.8905	44.8276
Os04g0671200	LPERR04G24630	96.7146	96.7146
Os04g0671300	LPERR04G24640	96.748	96.748
Os04g0671700	LPERR04G24650	96.3824	96.3824
Os04g0671800	LPERR04G24660	78.1997	77.9804
Os04g0671900	LPERR04G24670	98.533	98.173
Os04g0672100	LPERR04G24680	89.2292	88.7033
Os04g0672200	LPERR04G24690	75.7039	74.7683
Os04g0672300	LPERR04G24700	94.5578	62.6126
Os04g0672600	LPERR04G24680	74.8611	52.947
Os04g0672700	LPERR04G24710	86.9263	41.6112
Os04g0672900	LPERR04G24720	78.5714	49.7878
Os04g0673000	LPERR04G24730	85.623	84.2767
Os04g0673400	LPERR04G24750	83.4984	61.1111
Os04g0673800	LPERR04G24760	80	74.2268
Os04g0674000	LPERR04G24770	78.5047	76.1329
Os04g0674100	LPERR04G24780	84.8	77.3723
Os04g0674200	LPERR04G24790	97.3568	97.3568
Os04g0674300	LPERR04G02610	73.1449	72
Os04g0674400	LPERR04G24800	88.6792	92.8854
Os04g0674450	LPERR04G24810	57.1906	58.7629
Os04g0674600	LPERR04G24830	87.4636	87.0827
Os04g0674700	LPERR04G24840	88.172	81.1881
Os04g0674800	LPERR04G24850	84.48	84.7512
Os04g0675000	LPERR04G24860	79.7405	75.6629
Os04g0675101	LPERR04G24870	92.7303	46.17
Os04g0675101	LPERR04G24930	8.03043	88.3721
Os04g0675200	LPERR04G24870	91.5902	25.2104
Os04g0675200	LPERR04G24930	0	0
Os04g0675300	LPERR04G24870	95.9322	5.95539
Os04g0675300	LPERR04G24930	0	0
