Gene stable ID	Theobroma cacao gene stable ID	%id. target Theobroma cacao gene identical to query gene	%id. query gene identical to target Theobroma cacao gene
Os04g0666800	TCM_028980	26.0355	27.8481
Os04g0666900	TCM_000005	75.0416	71.0796
Os04g0667000	TCM_000003	60.5096	33.3333
Os04g0667000	TCM_014505	24.8408	34.5133
Os04g0667500	TCM_015896	39.1304	15.2542
Os04g0667600	TCM_005266	50	34.3195
Os04g0667700	TCM_030515	50.2564	20.4167
Os04g0667900	TCM_030575	39.4928	34.2767
Os04g0668600	TCM_019029	70.9524	68.0365
Os04g0668700	TCM_011431	65.124	61.4665
Os04g0668700	TCM_014394	60.3306	57.6619
Os04g0668700	TCM_019017	60	58.08
Os04g0668800	TCM_011990	55.5024	46.0317
Os04g0668900	TCM_030324	61.6071	48.1395
Os04g0669100	TCM_002197	49.4792	46.1165
Os04g0669200	TCM_030804	47.8947	39.9123
Os04g0669300	TCM_030332	73.4317	69.338
Os04g0669300	TCM_030799	74.3542	73.6746
Os04g0669475	TCM_002205	24.0175	26.57
Os04g0669475	TCM_030338	27.5109	30.1435
Os04g0669500	TCM_030339	60.5263	63.1373
Os04g0669800	TCM_007151	72.093	70.2948
Os04g0669800	TCM_007155	70.6977	69.7248
Os04g0669900	TCM_007151	71.734	68.4807
Os04g0669900	TCM_007155	70.7839	68.3486
Os04g0670000	TCM_007136	53.2663	41.8972
Os04g0670400	TCM_000664	39.8305	27.3256
Os04g0670600	TCM_036641	65.9292	62.605
Os04g0670700	TCM_043432	59.6154	17.8161
Os04g0670800	TCM_005518	48.8017	51.9722
Os04g0670800	TCM_011138	51.1983	49.0605
Os04g0670900	TCM_011136	34.359	39.645
Os04g0671100	TCM_022068	67.8832	32.2917
Os04g0671100	TCM_043040	77.3723	35.3333
Os04g0671700	TCM_017487	75.7106	75.7106
Os04g0671800	TCM_011094	29.8172	28.229
Os04g0671900	TCM_017488	64.6699	63.1265
Os04g0672100	TCM_007422	26.4822	38.5611
Os04g0672100	TCM_007424	27.5692	40.9692
Os04g0672100	TCM_011306	49.0119	50.1517
Os04g0672600	TCM_007422	36.8056	38.1295
Os04g0672600	TCM_007424	38.6111	40.8223
Os04g0672600	TCM_011306	40.8333	29.727
Os04g0672900	TCM_036765	43.0804	48.7374
Os04g0673000	TCM_011302	36.1022	37.1711
Os04g0673400	TCM_011079	62.3762	59.434
Os04g0673800	TCM_014482	40	40.9091
Os04g0674100	TCM_013603	44.4	36.6337
Os04g0674200	TCM_011513	78.8546	79.5556
Os04g0674300	TCM_011076	48.0565	50.6518
Os04g0674400	TCM_004309	49.434	46.7857
Os04g0674450	TCM_011317	55.1839	41.7722
Os04g0674600	TCM_025227	67.3469	67.0537
Os04g0674700	TCM_020359	65.7706	60.2627
Os04g0674700	TCM_035227	62.5448	62.3214
Os04g0674700	TCM_035237	52.8674	57.06
Os04g0674800	TCM_007739	57.92	57.7352
Os04g0675000	TCM_025230	23.8523	19.5581
Os04g0675101	TCM_007738	59.6788	29.5397
Os04g0675200	TCM_007738	53.3639	14.6025
Os04g0675300	TCM_007738	54.9153	3.38912
Os04g0675400	TCM_007718	42.7984	43.9746
Os04g0675500	TCM_047099	83.9112	84.2618
Os04g0675800	TCM_025224	29.7587	40.1689
Os04g0676100	TCM_007704	48.8889	48.8889
Os04g0676200	TCM_041393	50.1247	20.9157
Os04g0676300	TCM_007688	32.1962	85.7955
Os04g0676300	TCM_007691	20.8955	74.2424
Os04g0676300	TCM_007692	52.452	76.3975
Os04g0676700	TCM_007672	47.9899	64.527
Os04g0677066	TCM_007666	55.9796	51.7647
Os04g0677100	TCM_007665	35.2705	36.5904
Os04g0677200	TCM_007658	51.0297	37.7327
Os04g0677300	TCM_025222	33.7255	34.6774
Os04g0677300	TCM_036392	37.6471	37.7953
Os04g0677400	TCM_007649	47.4198	47.9549
Os04g0677500	TCM_007642	88.454	88.6274
Os04g0677700	TCM_007630	51.7978	38.4487
Os04g0677800	TCM_036809	51.3196	44.9871
Os04g0678200	TCM_029919	51.3661	52.2222
Os04g0678200	TCM_031372	54.0984	53.5135
Os04g0678300	TCM_031373	51.4042	44.9306
Os04g0678400	TCM_029001	25.7282	20.9486
Os04g0678700	TCM_008067	71.0594	62.9291
Os04g0678700	TCM_031374	75.4522	73.183
Os04g0678800	TCM_001392	51.5267	52.3256
Os04g0679100	TCM_008075	44.8505	38.0282
Os04g0679100	TCM_029908	48.8372	42.6087
Os04g0679200	TCM_029907	57.7215	61.6216
Os04g0679400	TCM_029904	59.6899	60.3922
Os04g0679400	TCM_031380	63.5659	64.5669
Os04g0679600	TCM_029902	23.5149	23.9295
Os04g0679600	TCM_031381	24.0099	23.8916
Os04g0679800	TCM_029900	73.2484	46.5587
Os04g0679900	TCM_008083	51.6129	54.3689
Os04g0679900	TCM_029897	43.7788	43.578
Os04g0680000	TCM_029896	73.1707	73.1707
Os04g0680300	TCM_029893	61.5942	61.5942
Os04g0680400	TCM_029892	57.2785	36.1277
Os04g0680550	TCM_027755	42.4699	36.5285
Os04g0680700	TCM_029891	47.4849	25.6243
Os04g0680800	TCM_031415	54.2945	31.7204
Os04g0681400	TCM_031421	72.9958	74.0371
Os04g0681500	TCM_015444	35.989	38.0814
Os04g0681600	TCM_031421	72.8551	73.8944
Os04g0681900	TCM_015446	55.3571	51.6667
Os04g0681950	TCM_015448	53.4368	50
Os04g0682000	TCM_003165	55.2301	51.3619
Os04g0682050	TCM_004309	49.6212	46.7857
Os04g0682100	TCM_016210	63.4483	62.1622
Os04g0682300	TCM_005381	86.6936	86.6936
Os04g0682500	TCM_005380	54.382	56.9412
Os04g0682800	TCM_005378	68.9775	65.6766
Os04g0682900	TCM_015154	50.1746	38.6547
Os04g0683100	TCM_015155	88.1188	89
Os04g0683400	TCM_016221	56	57.377
Os04g0683500	TCM_005369	44.2049	38.4977
Os04g0683600	TCM_016230	49.4033	31.3636
Os04g0683700	TCM_015176	56.5637	52.3214
Os04g0683700	TCM_015177	67.7606	67.1128
Os04g0683700	TCM_016236	69.4981	68.9655
Os04g0683800	TCM_005361	67.8536	68.5315
Os04g0683800	TCM_016238	73.9862	74.28
Os04g0683850	TCM_016241	57.6577	27.234
Os04g0683900	TCM_026254	24.3437	29.2264
Os04g0684200	TCM_005349	64.6552	15.2749
Os04g0684200	TCM_016247	64.6552	15.2749
Os04g0684500	TCM_044279	59.0455	56.3559
Os04g0684600	TCM_022831	46.9136	33.6283
Os04g0684600	TCM_041318	43.2099	32.4074
Os04g0685000	TCM_041298	23.1707	21.673
Os04g0685000	TCM_044283	31.7073	27.758
Os04g0685100	TCM_038057	64.8485	63.8806
Os04g0685200	TCM_022864	41.2121	28.8136
Os04g0685200	TCM_041288	44.8485	31.7597
Os04g0685300	TCM_022885	38.0488	34.5133
Os04g0685400	TCM_022891	39.0909	41.1483
Os04g0685400	TCM_041287	36.8182	39.5122
Os04g0685500	TCM_022918	44.4649	37.4806
Os04g0685500	TCM_044320	47.786	39.7849
Os04g0685600	TCM_022918	66.7192	65.7854
Os04g0685600	TCM_044320	68.612	66.8203
Os04g0685700	TCM_022923	24.911	31.25
Os04g0685800	TCM_022924	66.2791	42.3792
Os04g0685800	TCM_044312	64.5349	51.6279
Os04g0685900	TCM_022928	57.2495	56.5859
Os04g0685900	TCM_041268	53.9446	52.1112
Os04g0686000	TCM_022966	48.6683	48.9051
Os04g0686000	TCM_038470	15.4964	23.8806
Os04g0686000	TCM_041222	47.2155	47.2155
Os04g0686200	TCM_035502	61.3056	58.0645
Os04g0686300	TCM_001387	61.2403	62.6984
Os04g0686500	TCM_037128	53.6377	54.3353
Os04g0686600	TCM_001383	42.5806	20.8861
Os04g0686700	TCM_035523	35.5294	40.7008
Os04g0686800	TCM_006449	53.3654	51.3889
Os04g0686800	TCM_006450	54.8077	53.0233
Os04g0686800	TCM_007546	56.25	51.0917
Os04g0686800	TCM_027075	57.2115	52.6549
Os04g0686800	TCM_035533	57.2115	52.4229
Os04g0687100	TCM_005017	83.5681	82.4074
Os04g0687200	TCM_001347	38.2199	37.6289
Os04g0687300	TCM_001346	36.1314	35.6115
Os04g0687800	TCM_001339	38.835	42.4403
Os04g0687800	TCM_001343	40.0485	46.0894
Os04g0687800	TCM_006434	43.4466	37.2141
Os04g0687800	TCM_006435	45.8738	50.1326
Os04g0687800	TCM_006436	40.7767	44.5623
Os04g0687900	TCM_006433	67.5325	73.4118
Os04g0688000	TCM_035619	25.2083	27.8802
Os04g0689300	TCM_007081	41.2393	48.3709
Os04g0689400	TCM_007079	57.2065	57.2065
Os04g0689500	TCM_000639	50.5618	56.6038
Os04g0689500	TCM_033811	55.0562	61.25
Os04g0689700	TCM_020046	42.6471	42.233
Os04g0689900	TCM_035053	56.3518	61.1307
Os04g0690300	TCM_035111	34.7193	36.6228
Os04g0690500	TCM_035113	36.1233	39.0476
Os04g0690600	TCM_035002	33.0813	26.3952
Os04g0690800	TCM_035119	73.2283	67.3913
Os04g0691100	TCM_003188	73.7838	76.4706
Os04g0691100	TCM_006935	72.7027	63.4434
Os04g0691200	TCM_036755	56.2401	18.0162
Os04g0691300	TCM_036364	39.1608	34.891
Os04g0691400	TCM_036490	45.1531	28.7805
Os04g0691400	TCM_036493	45.1531	30.8901
Os04g0691400	TCM_036494	45.4082	17.1815
Os04g0691400	TCM_036495	42.3469	29.1228
Os04g0691400	TCM_036497	45.6633	31.3485
Os04g0691500	TCM_006568	73.9583	63.6058
Os04g0691500	TCM_034294	70.3125	59.3407
Os04g0691600	TCM_028766	48.2759	46.0526
Os04g0691700	TCM_031745	47.9695	12.6168
Os04g0691800	TCM_036467	57.8844	57.998
Os04g0691900	TCM_036637	41.5641	33.9244
Os04g0692000	TCM_035102	69.7143	79.4788
Os04g0692100	TCM_024361	65.4472	66.5289
Os04g0692200	TCM_001583	47.3354	45.3453
Os04g0692300	TCM_001601	52.568	47.6712
Os04g0692400	TCM_001530	62.3338	51.7791
Os04g0692400	TCM_035278	62.9247	50.8961
Os04g0692500	TCM_017033	43.3929	42.3345
Os04g0692600	TCM_035279	27.6364	26.1168
Os04g0692700	TCM_001501	48.4076	35.8491
Os04g0692750	TCM_001501	50.8612	47.3585
Os04g0692800	TCM_001552	43.7126	14.5129
Os04g0692900	TCM_025848	4.53515	5.30504
Os04g0693000	TCM_043162	66.2447	67.2377
Os04g0693200	TCM_001522	31.3725	12.9032
Os04g0693250	TCM_001522	34.8659	36.6936
Os05g0100008	TCM_020686	23.125	6.92884
Os05g0100008	TCM_026385	12.5	4.53515
Os05g0100500	TCM_010128	55.4348	14.1079
Os05g0100500	TCM_017920	49.4565	13.0841
Os05g0100700	TCM_011904	74.1445	27.0083
Os05g0100800	TCM_010354	74.6269	72.9927
Os05g0100900	TCM_001634	51.6	51.8767
Os05g0101400	TCM_020946	59.1241	56.25
Os05g0101400	TCM_044479	48.1752	64.0777
Os05g0101600	TCM_034088	39.7683	42.2131
Os05g0101600	TCM_034090	39.9614	42.418
Os05g0102300	TCM_012171	36.3469	36.4815
Os05g0102400	TCM_001169	49.8069	43.5811
Os05g0102600	TCM_008331	50.8238	54.336
Os05g0102600	TCM_012584	50.9506	58.9443
Os05g0102600	TCM_014765	41.8251	49.9244
Os05g0102800	TCM_008343	40.2094	38.9848
Os05g0102800	TCM_014753	42.8272	42.4714
Os05g0102900	TCM_044333	82.3276	80.9322
Os05g0103000	TCM_014729	34.2183	28.2238
Os05g0103100	TCM_017300	40.4444	46.6667
Os05g0103200	TCM_008593	67.2	65.1163
Os05g0103300	TCM_008724	55.5556	57.971
Os05g0103300	TCM_017235	63.8889	65.7143
Os05g0103400	TCM_008722	73.913	37.7778
Os05g0103500	TCM_016056	42.7778	42.7778
Os05g0103600	TCM_026317	64.7826	64.7826
Os05g0103700	TCM_008646	25.6831	25.0667
Os05g0103800	TCM_019853	44.5545	67.1642
Os05g0104000	TCM_002581	34.4578	23.9933
Os05g0104000	TCM_019830	33.494	29.7964
Os05g0104100	TCM_029311	59.4017	55.9356
Os05g0104150	TCM_024854	44.4444	46.2006
Os05g0104150	TCM_024855	44.152	45.7576
Os05g0104200	TCM_024854	44.9838	42.2492
Os05g0104200	TCM_024855	43.6893	40.9091
Os05g0104600	TCM_024854	41.5929	42.8571
Os05g0104600	TCM_024855	40.708	41.8182
Os05g0104650	TCM_022107	73.9223	74.0793
Os05g0104700	TCM_024854	35.9102	43.769
Os05g0104700	TCM_024855	36.1596	43.9394
Os05g0104800	TCM_021344	73.2394	72.4739
Os05g0104800	TCM_042592	75.3521	74.8252
Os05g0104900	TCM_002723	44.5055	29.562
Os05g0105000	TCM_027147	65.8672	65.8064
Os05g0105100	TCM_006132	77.2727	79.0698
Os05g0105200	TCM_006131	68.1034	39.3035
Os05g0105300	TCM_036281	53.6313	18.2163
Os05g0105500	TCM_036068	61.4943	60.1124
Os05g0105600	TCM_006167	24.9216	27.7487
Os05g0105800	TCM_036436	93.1818	35.0427
Os05g0105900	TCM_032429	60	52.5346
Os05g0106000	TCM_006252	40.399	43.6658
Os05g0106100	TCM_000238	95.7831	96.3636
Os05g0106100	TCM_006771	95.7831	96.3636
Os05g0106100	TCM_029102	39.1566	73.8636
Os05g0106100	TCM_034162	95.7831	96.3636
Os05g0106100	TCM_035132	95.7831	96.3636
Os05g0106200	TCM_001330	41.1458	38.3495
Os05g0106200	TCM_001334	48.6979	53.125
Os05g0106300	TCM_001330	27.9476	15.534
Os05g0106300	TCM_001334	32.3144	21.0227
Os05g0106500	TCM_001346	33.913	28.0576
Os05g0106600	TCM_001364	97.0822	70.9302
Os05g0106600	TCM_006446	97.6127	97.8723
Os05g0106700	TCM_035502	62.6596	52.7778
Os05g0107300	TCM_041423	29.6694	28.5601
Os05g0107300	TCM_041427	12.2314	29.7189
Os05g0107300	TCM_044182	31.4876	28.9074
Os05g0107600	TCM_001125	76.5217	65.6716
Os05g0107700	TCM_034542	88.6792	88.6792
Os05g0107900	TCM_012233	37.4302	29.2576
Os05g0108000	TCM_016990	60.6557	56.2738
Os05g0108300	TCM_014484	55.3945	54.0031
Os05g0108400	TCM_010569	44.1176	42.0561
Os05g0108400	TCM_014486	43.7908	41.1043
Os05g0108600	TCM_007588	65.6425	67.1429
Os05g0108600	TCM_034834	64.5251	65.0704
Os05g0108800	TCM_002942	75.9124	77.037
Os05g0108800	TCM_020340	75.1825	78.0303
Os05g0109600	TCM_041794	55.3288	45.7357
Os05g0109600	TCM_042720	58.39	50.689
Os05g0110000	TCM_042715	50.4505	42.9668
Os05g0110100	TCM_021901	54.1985	50.7143
Os05g0110300	TCM_021916	67.5159	63.6637
Os05g0110500	TCM_045471	65.6514	64.7746
Os05g0110600	TCM_041819	63.7795	62.7907
Os05g0110700	TCM_012214	26.5928	28.5714
Os05g0110800	TCM_041820	52.459	20.5788
Os05g0110900	TCM_021930	67.5949	67.0854
Os05g0110900	TCM_041829	68.6076	66.9136
Os05g0110900	TCM_042753	66.5823	64.1463
Os05g0111100	TCM_041836	47.3684	48.3871
Os05g0111200	TCM_041842	67.1233	67.1233
Os05g0111800	TCM_021941	23.9936	25.1265
Os05g0111800	TCM_041847	26.409	22.3738
Os05g0111900	TCM_021942	50.2463	24.4019
Os05g0112000	TCM_041855	67.7778	68.5393
Os05g0112101	TCM_036987	54.5611	47.1025
Os05g0112101	TCM_038121	51.2909	47.0774
Os05g0112750	TCM_022727	52.0958	53.0488
Os05g0112800	TCM_002695	33.8235	36.2205
Os05g0112900	TCM_030477	45.6884	46.1069
Os05g0113000	TCM_041881	49.5633	51.1261
Os05g0113000	TCM_042813	50.4367	46.6667
Os05g0113300	TCM_021973	48.8152	63.876
Os05g0113300	TCM_021975	52.9621	54.1818
Os05g0113400	TCM_021984	79.7101	56.9948
Os05g0113400	TCM_041889	84.058	83.4532
Os05g0113500	TCM_021989	24.6212	27.4262
Os05g0114100	TCM_022000	55.53	39.769
Os05g0114500	TCM_042840	28.2759	18.0617
Os05g0114600	TCM_015418	75.7812	45.1163
Os05g0115100	TCM_041910	30	22.6891
Os05g0115700	TCM_041914	68.8889	62.4685
Os05g0115900	TCM_042957	65.0647	64.4689
Os05g0116000	TCM_041915	64.9025	65.4494
Os05g0116100	TCM_042968	68.0751	68.3962
Os05g0116700	TCM_022014	21.2462	20.3324
Os05g0116700	TCM_042973	15.8325	16.5775
Os05g0117500	TCM_041923	61.5385	61.1296
Os05g0117600	TCM_041927	57.0197	56.8796
Os05g0117798	TCM_041959	71.1174	71.3878
Os05g0117864	TCM_041961	39.6357	33.14
Os05g0118000	TCM_045259	33.2168	33.101
Os05g0118700	TCM_041963	30.0699	33.7255
Os05g0119000	TCM_022044	70.8772	76.5152
Os05g0119400	TCM_000982	44.1637	35.5965
Os05g0119400	TCM_034513	40.6739	34.6311
Os05g0119600	TCM_042348	52.0885	53.4005
Os05g0120000	TCM_022035	60.8824	55.7951
Os05g0120000	TCM_022036	54.1176	53.6443
Os05g0120000	TCM_022037	53.0882	50.9168
Os05g0120000	TCM_022038	53.2353	54.5181
Os05g0120000	TCM_043012	61.6176	56.393
Os05g0120200	TCM_022035	62.5179	58.8949
Os05g0120200	TCM_022036	54.3634	55.3936
Os05g0120200	TCM_022037	52.7897	52.0451
Os05g0120200	TCM_022038	53.505	56.3253
Os05g0120200	TCM_043012	63.2332	59.4886
Os05g0120300	TCM_022033	28.1818	44.2857
Os05g0120300	TCM_041937	32.2727	49.3056
Os05g0120700	TCM_022034	84.3416	21.6438
Os05g0120700	TCM_041938	80.7829	21.3949
Os05g0120900	TCM_022025	33.2192	26.5753
Os05g0120900	TCM_042990	29.4521	26.875
Os05g0121000	TCM_027643	46.9072	33.0909
Os05g0121000	TCM_036759	58.2474	57.0707
Os05g0121200	TCM_022058	55.1181	45.7516
Os05g0121400	TCM_036409	51.3158	54.0166
Os05g0121600	TCM_042000	47.2656	48.8889
Os05g0121600	TCM_043051	39.8438	42.5
Os05g0121700	TCM_041998	60.3306	58.0902
Os05g0121800	TCM_022088	23.491	16.9611
Os05g0121800	TCM_043072	17.1289	12.252
Os05g0122400	TCM_022084	21.1394	17.9503
Os05g0122600	TCM_022090	41.9569	39.7799
Os05g0122600	TCM_041102	41.9569	39.5312
Os05g0122800	TCM_041101	63.6054	65.614
Os05g0122900	TCM_034349	65.4321	75.7143
Os05g0123100	TCM_022098	44.7439	45.3552
Os05g0123200	TCM_022097	54.6413	54.1841
Os05g0123300	TCM_041086	48.5411	44.5255
Os05g0125000	TCM_041076	48.5714	48.516
Os05g0125000	TCM_043097	42.0571	42.6914
Os05g0125200	TCM_022116	51.3619	55.4622
Os05g0125300	TCM_002965	53.4989	55.2448
Os05g0125300	TCM_025279	41.9865	25.1012
Os05g0125400	TCM_002965	56.5909	58.042
Os05g0125400	TCM_025279	43.8636	26.0459
Os05g0125500	TCM_041072	84.1076	84.1076
Os05g0126100	TCM_043105	40.2778	41.1348
Os05g0126200	TCM_000284	29.1667	39.4366
Os05g0126300	TCM_043101	8.85168	2.67341
Os05g0126800	TCM_035118	38.2979	33.1288
Os05g0127200	TCM_041614	47.4916	48.547
Os05g0127200	TCM_042497	54.3478	55.4608
Os05g0127300	TCM_041608	47.6056	41.78
Os05g0127300	TCM_042495	51.1268	45.0372
Os05g0127500	TCM_021686	55.163	56.3889
Os05g0127500	TCM_042490	54.8913	56.2674
Os05g0128000	TCM_021682	31.2312	39.0977
Os05g0128200	TCM_041605	47.9201	40.6206
Os05g0128200	TCM_042489	50.0832	38.0051
Os05g0128400	TCM_005030	66.2679	68.3951
Os05g0128400	TCM_015597	67.7033	68.0288
Os05g0128700	TCM_001957	53.75	8.56574
Os05g0128900	TCM_010274	55.4502	13.5889
Os05g0128900	TCM_012026	55.4502	13.5731
Os05g0129000	TCM_016250	76.626	71.8095
Os05g0129100	TCM_027346	68.0982	49.2239
Os05g0129300	TCM_004807	46.6216	47.5862
Os05g0129700	TCM_026767	54.6624	45.4545
Os05g0129900	TCM_026769	48.3627	41.0256
Os05g0130100	TCM_010440	42.0495	36.5031
Os05g0130100	TCM_016931	36.5724	32.5472
Os05g0131100	TCM_004827	50.7407	50.3676
Os05g0131401	TCM_004827	39.1061	25.7353
Os05g0131500	TCM_026774	28.084	17.7446
Os05g0131900	TCM_004851	31.6	30.7393
Os05g0131900	TCM_021407	33.2	34.0164
Os05g0131900	TCM_026781	26.4	27.0492
Os05g0132000	TCM_021417	41.1303	39.4578
Os05g0132100	TCM_004860	64.1256	64.8036
Os05g0132400	TCM_021425	37.5587	14.8148
Os05g0132500	TCM_025900	61.3601	60.6107
Os05g0133100	TCM_004888	55.6604	59.596
Os05g0133401	TCM_004890	44.9315	44.4444
Os05g0133900	TCM_021455	37.3529	35.1314
Os05g0134000	TCM_026815	83.6983	84.1076
Os05g0134200	TCM_004899	62.4679	61.2091
Os05g0134200	TCM_021442	54.7558	58.3562
Os05g0134300	TCM_042182	34.9862	34.3708
Os05g0135000	TCM_004905	38.806	38.4615
Os05g0135000	TCM_021202	40.597	37.5691
Os05g0135000	TCM_026820	41.4925	42.2492
Os05g0135100	TCM_020163	29.0495	25.7109
Os05g0135100	TCM_020165	19.9465	47.6038
Os05g0135100	TCM_020169	29.585	25
Os05g0135100	TCM_021127	30.9237	30.4749
Os05g0135100	TCM_021128	30.9237	32.128
Os05g0135100	TCM_040951	25.8367	26.993
Os05g0135200	TCM_004905	32.1937	33.432
Os05g0135200	TCM_021202	30.4843	29.558
Os05g0135200	TCM_026820	32.1937	34.3465
Os05g0135500	TCM_004905	48.2558	49.1124
Os05g0135500	TCM_021202	46.2209	43.9227
Os05g0135500	TCM_026820	46.2209	48.3283
Os05g0135700	TCM_021477	90.9091	72.2892
Os05g0135700	TCM_026823	92.1717	92.8753
Os05g0135800	TCM_004923	79.2244	70.6173
Os05g0135800	TCM_021484	78.1163	47.2362
Os05g0135900	TCM_026833	65.407	64.8415
Os05g0136200	TCM_021498	60.3524	60.2198
Os05g0137100	TCM_018166	19.4805	22.2222
Os05g0137100	TCM_018167	0.974026	1.36364
Os05g0137200	TCM_018166	0	0
Os05g0137200	TCM_018167	7.88804	14.0909
Os05g0137300	TCM_004941	26.4059	26.9327
Os05g0137400	TCM_021509	54.4355	53.2544
Os05g0137400	TCM_021510	52.2177	49.4275
Os05g0137400	TCM_026840	63.1048	62.6
Os05g0137500	TCM_004951	39.2405	36.3992
Os05g0137700	TCM_021511	36.6516	31.6406
Os05g0139100	TCM_004959	24.1584	19.9021
Os05g0140100	TCM_026853	45.4333	43.8914
Os05g0140300	TCM_004966	18.5714	17.6271
Os05g0140500	TCM_040864	67.6471	69.3467
Os05g0140600	TCM_020809	24.8148	18.306
Os05g0140800	TCM_026573	52.8767	67.2474
Os05g0141400	TCM_021087	67.4107	69.2661
Os05g0141500	TCM_004480	24.8848	26.2136
Os05g0141500	TCM_021082	32.2581	31.355
Os05g0141700	TCM_026521	63.0508	62.6263
Os05g0141800	TCM_021075	47.0752	49.1279
Os05g0143200	TCM_026602	38.4615	9.68523
Os05g0143300	TCM_004457	32.2296	34.434
Os05g0143400	TCM_021388	51.8182	49.5652
Os05g0143500	TCM_020486	78.5978	75.6661
Os05g0143800	TCM_004483	37.2742	38.8699
Os05g0144000	TCM_026859	61.4203	59.8131
Os05g0144100	TCM_004491	59.8784	41.2134
Os05g0144100	TCM_046779	56.231	39.2781
Os05g0144200	TCM_042404	55.0649	58.0822
Os05g0144300	TCM_020566	57.4468	57.4978
Os05g0144400	TCM_004502	80.0679	79.7069
Os05g0144800	TCM_004402	81.1346	78.8462
Os05g0144900	TCM_023137	61.157	17.4118
Os05g0144900	TCM_044430	66.1157	17.7384
Os05g0145000	TCM_012048	74.6114	75.9894
Os05g0145300	TCM_016985	52.3214	49.4098
Os05g0145400	TCM_037924	50.5766	42.6389
Os05g0145600	TCM_017009	60.1322	54.1667
Os05g0147133	TCM_004518	23.6297	18.4411
Os05g0147133	TCM_021114	28.6236	18.74
Os05g0147150	TCM_025866	32.6633	7.92683
Os05g0147200	TCM_025866	68.9095	36.2195
Os05g0147300	TCM_020331	38.5542	39.3443
Os05g0147400	TCM_013082	89.3458	89.1791
Os05g0147400	TCM_019490	89.1589	89.1589
Os05g0147500	TCM_004530	69.1275	64.9842
Os05g0147600	TCM_026554	58.8235	17.0604
Os05g0148300	TCM_012548	72.1154	73.5294
Os05g0148600	TCM_025970	67.2794	67.4033
Os05g0148700	TCM_019132	53.3917	54.955
Os05g0148900	TCM_004589	45.7286	32.852
Os05g0149200	TCM_036631	27.5401	9.09091
Os05g0149300	TCM_035206	58.0645	35.5263
Os05g0149400	TCM_035206	61.3636	62.1711
Os05g0149500	TCM_032285	5.74324	16.8317
Os05g0149500	TCM_041619	56.4189	32.874
Os05g0149500	TCM_044490	2.7027	12.1212
Os05g0149600	TCM_021183	82.2394	28.629
Os05g0149800	TCM_021159	86.0656	88.0503
Os05g0149900	TCM_021157	69.1622	69.1622
Os05g0149950	TCM_004551	51.7544	59
Os05g0149950	TCM_004552	48.2456	53.9216
Os05g0149950	TCM_004554	41.2281	46.0784
Os05g0149950	TCM_021153	50	55.8824
Os05g0149950	TCM_021154	48.2456	53.9216
Os05g0150000	TCM_030282	78.6008	71.8045
Os05g0150300	TCM_021151	76.3385	75.491
Os05g0150400	TCM_021138	33.4992	35.689
Os05g0150400	TCM_026442	34.8259	38.4615
Os05g0150500	TCM_004541	60.1363	60.1363
Os05g0150600	TCM_026643	50.1185	48.0682
Os05g0150800	TCM_004603	76.7123	74.9164
Os05g0150900	TCM_025207	44.4068	53.18
Os05g0151100	TCM_004604	10.8108	25
Os05g0151100	TCM_004607	21.6216	25.8065
Os05g0151100	TCM_004611	24.3243	16.5441
Os05g0151200	TCM_004622	35.7513	35.2041
Os05g0151200	TCM_021206	25.9067	28.5714
Os05g0151300	TCM_026651	46.2451	48.3471
Os05g0151400	TCM_021209	40.6585	41.2908
Os05g0151400	TCM_044211	46.0949	47.4016
Os05g0152400	TCM_010822	36.9295	22.4747
Os05g0153000	TCM_041634	47.5854	44.8391
Os05g0153500	TCM_010274	55.3571	10.8014
Os05g0153500	TCM_012026	52.381	10.2088
Os05g0153901	TCM_001957	50	7.96813
Os05g0154500	TCM_004669	65.9151	66.0904
Os05g0154700	TCM_021215	67.6435	68.7345
Os05g0154800	TCM_004673	65.6126	63.8462
Os05g0154900	TCM_004672	63.0137	66.6667
Os05g0155000	TCM_021238	68.5083	68.4138
Os05g0155100	TCM_004688	82.4468	82.8877
Os05g0155100	TCM_026682	83.5106	83.9572
Os05g0155200	TCM_004726	72.0077	58.5557
Os05g0155300	TCM_043933	68.3824	66.4286
Os05g0155700	TCM_004761	61.3035	62.578
Os05g0156200	TCM_004773	43.75	48.0916
Os05g0156300	TCM_004774	69.2098	70.9497
Os05g0156500	TCM_004779	80.137	34.0116
Os05g0156600	TCM_005199	93.6034	92.4211
Os05g0156700	TCM_021331	82.8326	33.1046
Os05g0156900	TCM_026755	74.4156	73.3675
Os05g0157100	TCM_020785	42.2857	38.9474
Os05g0157100	TCM_044843	56.5714	56.25
Os05g0157100	TCM_044847	57.7143	57.3864
Os05g0157100	TCM_044852	56	55.6818
Os05g0157300	TCM_021368	56.7961	56.1151
Os05g0158500	TCM_021426	58.7137	60.4701
Os05g0158600	TCM_004873	41.3613	46.7456
Os05g0158600	TCM_021430	41.8848	48.048
Os05g0159000	TCM_021434	62.0388	61.6795
Os05g0159100	TCM_004880	48.6631	42.9245
Os05g0159100	TCM_026796	72.7273	74.3169
Os05g0159200	TCM_026805	38.7471	44.5333
Os05g0159200	TCM_046694	33.1787	43.0723
Os05g0160100	TCM_043026	66.9951	64.6081
Os05g0160200	TCM_010413	93.5484	92.9487
Os05g0160300	TCM_011175	37.6068	20.4651
