Gene stable ID	Solanum tuberosum gene stable ID	%id. target Solanum tuberosum gene identical to query gene	%id. query gene identical to target Solanum tuberosum gene
Os06g0188400	PGSC0003DMG400005555	1.0395	2.95858
Os06g0188600	PGSC0003DMG400005555	7.46269	29.5858
Os06g0188700	PGSC0003DMG400005555	9.11681	37.8698
Os06g0188800	PGSC0003DMG400005555	0	0
Os06g0190500	PGSC0003DMG400005555	10.7345	33.7278
Os06g0190700	PGSC0003DMG400005555	11.2546	36.0947
Os06g0190800	PGSC0003DMG400009185	35.122	32.9519
Os06g0190800	PGSC0003DMG400009186	36.7073	31.8519
Os06g0190800	PGSC0003DMG400026312	39.5122	37.9836
Os06g0190800	PGSC0003DMG400026518	36.4634	32.0472
Os06g0190800	PGSC0003DMG401026519	40	37.0621
Os06g0191200	PGSC0003DMG400029797	54.5455	43.0493
Os06g0191300	PGSC0003DMG400009183	61.9883	57.2973
Os06g0191500	PGSC0003DMG400009183	44.1176	36.4865
Os06g0192100	PGSC0003DMG400027464	35.1899	30.8204
Os06g0192400	PGSC0003DMG400002423	24.2424	41.0256
Os06g0192500	PGSC0003DMG400003859	63.9706	69.2308
Os06g0192500	PGSC0003DMG400021559	0.490196	0.699301
Os06g0192600	PGSC0003DMG400009154	97.4178	96.9626
Os06g0192600	PGSC0003DMG401004870	96.4789	95.8042
Os06g0192600	PGSC0003DMG401004902	14.0845	86.9565
Os06g0192600	PGSC0003DMG402004870	22.0657	78.9916
Os06g0192800	PGSC0003DMG400004900	27.4143	29.6296
Os06g0192800	PGSC0003DMG400028846	24.9221	31.25
Os06g0192800	PGSC0003DMG400047336	27.1028	33.3333
Os06g0192900	PGSC0003DMG400002304	16.7598	31.0881
Os06g0193000	PGSC0003DMG400009150	55.8333	37.1191
Os06g0193000	PGSC0003DMG401004867	60	62.3377
Os06g0193300	PGSC0003DMG400009175	26.7717	27.4194
Os06g0193300	PGSC0003DMG402028848	28.3465	27.4809
Os06g0194000	PGSC0003DMG400004898	38.674	37.6344
Os06g0194400	PGSC0003DMG400008022	45.1477	44.7699
Os06g0194400	PGSC0003DMG400025792	49.3671	52.2321
Os06g0194900	PGSC0003DMG400002895	74.2574	74.5342
Os06g0194900	PGSC0003DMG400013546	72.2772	72.2772
Os06g0194900	PGSC0003DMG400013547	64.9753	65.3798
Os06g0195600	PGSC0003DMG400009144	51.4321	50.2433
Os06g0195600	PGSC0003DMG400028855	39.1034	46.1087
Os06g0195800	PGSC0003DMG400009146	37.6884	34.2466
Os06g0195900	PGSC0003DMG400026818	69.6751	28.3824
Os06g0196300	PGSC0003DMG400013551	63.5945	64.7887
Os06g0196600	PGSC0003DMG400008311	80.2151	79.5309
Os06g0196600	PGSC0003DMG400030158	80.2151	79.7009
Os06g0196700	PGSC0003DMG400002392	57.8199	52.7226
Os06g0197550	PGSC0003DMG400002389	57.9832	27.2727
Os06g0197550	PGSC0003DMG400002929	50.4202	23.8095
Os06g0198500	PGSC0003DMG400002903	53.5714	53.5714
Os06g0198600	PGSC0003DMG400002903	46.6102	28.0612
Os06g0198700	PGSC0003DMG400001520	47.3988	38.3178
Os06g0198700	PGSC0003DMG400017476	21.9653	45.7831
Os06g0198800	PGSC0003DMG400004374	71.25	23.0769
Os06g0198800	PGSC0003DMG402004894	68.75	25.2294
Os06g0198900	PGSC0003DMG400002902	38.2395	41.7323
Os06g0198900	PGSC0003DMG400003280	37.6623	42.439
Os06g0198900	PGSC0003DMG400022900	36.5079	37.4815
Os06g0199100	PGSC0003DMG400000542	1.79267	13.0682
Os06g0199200	PGSC0003DMG400012991	49.7175	46.2347
Os06g0199402	PGSC0003DMG400004892	37.2093	27.907
Os06g0199402	PGSC0003DMG400012993	41.0853	40.1515
Os06g0199402	PGSC0003DMG400022897	40.3101	30.0578
Os06g0199402	PGSC0003DMG402020473	38.7597	33.557
Os06g0199500	PGSC0003DMG400004975	66.3636	70.8738
Os06g0199800	PGSC0003DMG401012996	29.2835	56.6265
Os06g0199800	PGSC0003DMG402012996	63.5514	63.5514
Os06g0202900	PGSC0003DMG400002327	54.9296	56.7961
Os06g0202900	PGSC0003DMG400004363	50.7042	50.9434
Os06g0202900	PGSC0003DMG400004860	51.6432	47.4138
Os06g0202900	PGSC0003DMG400012997	50.2347	49.4226
Os06g0202900	PGSC0003DMG400027893	56.5728	54.8975
Os06g0203200	PGSC0003DMG400014673	43.5203	43.1034
Os06g0203200	PGSC0003DMG400018659	44.6809	44.084
Os06g0203200	PGSC0003DMG400018660	29.0135	42.8571
Os06g0203400	PGSC0003DMG400014673	41.4687	36.7816
Os06g0203400	PGSC0003DMG400018659	42.5486	37.5954
Os06g0203400	PGSC0003DMG400018660	34.5572	45.7143
Os06g0203500	PGSC0003DMG400001709	56.4626	39.7129
Os06g0203600	PGSC0003DMG400024394	36.6822	37.0283
Os06g0203800	PGSC0003DMG400018811	74.5399	73.6364
Os06g0204100	PGSC0003DMG400023119	8.15047	18.9781
Os06g0204100	PGSC0003DMG400027804	9.71787	22.3022
Os06g0204400	PGSC0003DMG400007515	69.5082	55.0649
Os06g0204400	PGSC0003DMG400042537	1.96721	9.09091
Os06g0204600	PGSC0003DMG400010328	16.5394	13.6555
Os06g0204600	PGSC0003DMG400015831	12.7226	12.9534
Os06g0204600	PGSC0003DMG400015833	1.27226	2.97619
Os06g0204600	PGSC0003DMG400017941	16.0305	13.2353
Os06g0204600	PGSC0003DMG400026860	10.1781	9.54654
Os06g0204600	PGSC0003DMG401027561	15.7761	13.0802
Os06g0204600	PGSC0003DMG402009486	10.9415	11.6848
Os06g0204800	PGSC0003DMG400013004	23.588	26.2963
Os06g0205000	PGSC0003DMG400011604	47.3118	39.6396
Os06g0205600	PGSC0003DMG400021745	47.651	45.925
Os06g0205600	PGSC0003DMG400029879	45.2349	46.0382
Os06g0206000	PGSC0003DMG401005180	32	45.4148
Os06g0206000	PGSC0003DMG402005180	43.3846	46.2295
Os06g0206200	PGSC0003DMG400007534	69.1824	69.6203
Os06g0206200	PGSC0003DMG400011423	67.9245	68.3544
Os06g0206200	PGSC0003DMG400024714	54.0881	55.1282
Os06g0207000	PGSC0003DMG400013511	23.5736	36.8545
Os06g0207200	PGSC0003DMG400028984	33.9806	40.2299
Os06g0207200	PGSC0003DMG400028988	34.9515	43.9024
Os06g0207500	PGSC0003DMG400011446	39.4444	41.0999
Os06g0207500	PGSC0003DMG400018971	39.0278	41.7533
Os06g0207500	PGSC0003DMG400023668	39.5833	39.972
Os06g0207600	PGSC0003DMG400023669	24.6032	18.9602
Os06g0207966	PGSC0003DMG400012999	0.380228	0.284091
Os06g0208100	PGSC0003DMG400012999	13.9535	5.11364
Os06g0208300	PGSC0003DMG401024850	18.9003	6.49351
Os06g0208300	PGSC0003DMG402024850	45.3608	53.8776
Os06g0208800	PGSC0003DMG400000897	50.3667	49.8789
Os06g0210000	PGSC0003DMG400000919	47.8149	50.5435
Os06g0210100	PGSC0003DMG400023791	59.3301	59.0476
Os06g0210200	PGSC0003DMG400000909	56.278	56.5315
Os06g0210400	PGSC0003DMG400026646	43.662	46.0624
Os06g0210400	PGSC0003DMG400026647	42.8169	45.1709
Os06g0210500	PGSC0003DMG400020196	78.8043	80.3324
Os06g0210900	PGSC0003DMG400004016	40.4908	43.0435
Os06g0210900	PGSC0003DMG400004017	39.4683	44.0639
Os06g0210900	PGSC0003DMG400004018	32.9243	46.9388
Os06g0210900	PGSC0003DMG400007965	42.3313	43.3962
Os06g0210900	PGSC0003DMG400015412	40.6953	41.2863
Os06g0211200	PGSC0003DMG400006211	46.9136	36.715
Os06g0211200	PGSC0003DMG400008011	53.0864	37.9691
Os06g0211200	PGSC0003DMG400022931	46.2963	40.9836
Os06g0211200	PGSC0003DMG400025889	47.5309	37.1981
Os06g0211300	PGSC0003DMG400007973	72.1311	70.4
Os06g0211500	PGSC0003DMG400004649	44.5026	18.1624
Os06g0211500	PGSC0003DMG400022709	46.0733	18.6441
Os06g0212900	PGSC0003DMG400012254	31.9149	22.4888
Os06g0212900	PGSC0003DMG400018544	31.4894	22.1557
Os06g0213200	PGSC0003DMG400008017	65.5172	12.9693
Os06g0213900	PGSC0003DMG400009966	33.0435	34.2342
Os06g0213900	PGSC0003DMG400029324	32.1739	33.3333
Os06g0214100	PGSC0003DMG400007986	50.1502	50.7599
Os06g0214100	PGSC0003DMG400041182	39.9399	55.6485
Os06g0214300	PGSC0003DMG400025816	40.3727	41.6667
Os06g0214300	PGSC0003DMG400025818	38.1988	42.1233
Os06g0214300	PGSC0003DMG400025819	39.7516	40.8946
Os06g0214300	PGSC0003DMG400038433	40.0621	37.5
Os06g0214300	PGSC0003DMG400040651	41.6149	42.9487
Os06g0214800	PGSC0003DMG400025816	40.7295	42.9487
Os06g0214800	PGSC0003DMG400025818	37.0821	41.7808
Os06g0214800	PGSC0003DMG400025819	41.9453	44.0895
Os06g0214800	PGSC0003DMG400038433	40.4255	38.6628
Os06g0214800	PGSC0003DMG400040651	41.3374	43.5897
Os06g0214850	PGSC0003DMG400025816	35.7955	40.3846
Os06g0214850	PGSC0003DMG400025818	31.8182	38.3562
Os06g0214850	PGSC0003DMG400025819	34.6591	38.9776
Os06g0214850	PGSC0003DMG400038433	35.2273	36.0465
Os06g0214850	PGSC0003DMG400040651	36.3636	41.0256
Os06g0214900	PGSC0003DMG400016687	57.6642	59.3985
Os06g0215200	PGSC0003DMG400025811	54.321	50.3817
Os06g0215300	PGSC0003DMG400008244	60.9078	62.5564
Os06g0215400	PGSC0003DMG400008244	59.6465	60.9023
Os06g0216100	PGSC0003DMG400016121	31.2925	19.6581
Os06g0216100	PGSC0003DMG400016122	31.2925	19.5745
Os06g0216100	PGSC0003DMG400016123	32.6531	35.8209
Os06g0216100	PGSC0003DMG400016124	35.3741	27.154
Os06g0216100	PGSC0003DMG400016125	36.0544	21.9008
Os06g0216100	PGSC0003DMG400016190	30.9524	19.3617
Os06g0216100	PGSC0003DMG400016191	32.9932	20.6383
Os06g0216100	PGSC0003DMG400016192	31.2925	19.5745
Os06g0216100	PGSC0003DMG400016193	31.6327	19.7872
Os06g0216100	PGSC0003DMG400016194	35.7143	22.1053
Os06g0216100	PGSC0003DMG400016195	17.6871	21.3992
Os06g0216100	PGSC0003DMG400021116	35.3741	21.9409
Os06g0216100	PGSC0003DMG400038217	35.034	21.8684
Os06g0216700	PGSC0003DMG400008241	38.9262	37.1795
Os06g0216700	PGSC0003DMG400008242	40.9396	34.8571
Os06g0216700	PGSC0003DMG400008255	43.6242	37.3563
Os06g0216700	PGSC0003DMG401025807	40.9396	35.2601
Os06g0216700	PGSC0003DMG402025807	40.9396	35.0575
Os06g0216800	PGSC0003DMG400025806	72.2222	79.0055
Os06g0217300	PGSC0003DMG400009363	55.157	52.3404
Os06g0217300	PGSC0003DMG400016203	55.6054	52.1008
Os06g0217300	PGSC0003DMG400033570	43.0493	43.4389
Os06g0217500	PGSC0003DMG400026839	71.4876	68.9243
Os06g0217500	PGSC0003DMG401002516	73.1405	71.6599
Os06g0217700	PGSC0003DMG400016207	30.9417	9.00783
Os06g0218000	PGSC0003DMG400000364	55	49.4176
Os06g0218000	PGSC0003DMG400039821	36.2963	46.0094
Os06g0218300	PGSC0003DMG400002135	24.6606	27.8772
Os06g0218300	PGSC0003DMG400017762	21.267	24.8677
Os06g0218300	PGSC0003DMG400018182	28.5068	31.6583
Os06g0218300	PGSC0003DMG400028579	28.733	29.3303
Os06g0218500	PGSC0003DMG400012572	57.27	66.4372
Os06g0218600	PGSC0003DMG400030839	43.4343	47.2527
Os06g0218900	PGSC0003DMG400012573	11.2319	27.4336
Os06g0218900	PGSC0003DMG400016802	46.7391	42.4342
Os06g0219400	PGSC0003DMG400017764	54.8747	58.806
Os06g0219400	PGSC0003DMG400030835	68.2451	46.1394
Os06g0219500	PGSC0003DMG400004808	23.9482	35.0711
Os06g0219600	PGSC0003DMG400016158	72.0588	67.4312
Os06g0219600	PGSC0003DMG400016798	70.5882	66.6667
Os06g0219700	PGSC0003DMG400016227	53.9432	53.271
Os06g0219700	PGSC0003DMG400016805	31.8612	47.6415
Os06g0219800	PGSC0003DMG402016396	57.0707	60.1064
Os06g0219900	PGSC0003DMG400012577	48.7261	50.8306
Os06g0219900	PGSC0003DMG400030811	50.9554	51.7799
Os06g0220500	PGSC0003DMG400008557	36.6534	40.2626
Os06g0220500	PGSC0003DMG400012068	29.0837	35.3511
Os06g0220500	PGSC0003DMG400012551	39.4422	40.9091
Os06g0220500	PGSC0003DMG400012578	36.8526	37.8323
Os06g0220500	PGSC0003DMG400030804	36.6534	38.9831
Os06g0220500	PGSC0003DMG400030806	29.4821	35.4916
Os06g0220500	PGSC0003DMG400030823	38.0478	39.3814
Os06g0220500	PGSC0003DMG400030824	37.8486	39.4191
Os06g0220500	PGSC0003DMG402030822	39.243	40.1222
Os06g0220600	PGSC0003DMG401013639	27.9883	34.0426
Os06g0220800	PGSC0003DMG400006416	38.2979	33.4365
Os06g0221000	PGSC0003DMG400006408	49.3789	45.0425
Os06g0221100	PGSC0003DMG400001887	50	46.3476
Os06g0221200	PGSC0003DMG400001879	61.1987	61.1987
Os06g0221200	PGSC0003DMG400017714	61.1987	61.7834
Os06g0221200	PGSC0003DMG400021817	57.4132	57.7778
Os06g0221300	PGSC0003DMG400013983	49.1228	46.6667
Os06g0221300	PGSC0003DMG400013984	32.1637	48.6726
Os06g0221300	PGSC0003DMG400016749	46.7836	43.7158
Os06g0221300	PGSC0003DMG400020622	52.0468	46.114
Os06g0221300	PGSC0003DMG400020623	54.386	51.3812
Os06g0222100	PGSC0003DMG400020619	35.6061	36.5285
Os06g0222100	PGSC0003DMG400021820	21.9697	40.6542
Os06g0222900	PGSC0003DMG400020628	51.4071	59.0517
Os06g0223200	PGSC0003DMG400009472	46.875	21.7391
Os06g0223200	PGSC0003DMG400020629	42.5	20.1183
Os06g0223200	PGSC0003DMG400025059	1.25	1.49254
Os06g0223700	PGSC0003DMG400006700	37.3239	33.758
Os06g0223700	PGSC0003DMG400008552	32.3944	33.3333
Os06g0223700	PGSC0003DMG400009471	40.1408	34.5455
Os06g0223700	PGSC0003DMG400021821	30.9859	30.3448
Os06g0224100	PGSC0003DMG400008547	50	53.3898
Os06g0224100	PGSC0003DMG400027534	50	53.3898
Os06g0224200	PGSC0003DMG400027565	56.3994	51.6753
Os06g0225000	PGSC0003DMG400002778	77.8351	78.2383
Os06g0225000	PGSC0003DMG400007288	78.866	79.2746
Os06g0225000	PGSC0003DMG400009038	79.3814	79.7927
Os06g0225000	PGSC0003DMG400026695	78.866	79.2746
Os06g0225300	PGSC0003DMG400012594	51.6234	61.39
Os06g0225300	PGSC0003DMG400017690	51.2987	60.1905
Os06g0225400	PGSC0003DMG400030098	27.3469	27.2358
Os06g0225800	PGSC0003DMG400016553	49.2424	43.1894
Os06g0226100	PGSC0003DMG400001319	33.1593	30.3103
Os06g0226100	PGSC0003DMG400006934	24.5431	29.1022
Os06g0226100	PGSC0003DMG400022074	32.376	31.2343
Os06g0226600	PGSC0003DMG400000600	58.5492	64.2045
Os06g0226700	PGSC0003DMG400000597	48.8372	45.6522
Os06g0226700	PGSC0003DMG400033078	47.2868	44.6341
Os06g0226950	PGSC0003DMG400003383	47.7273	67.3797
Os06g0226950	PGSC0003DMG400006556	62.1212	61.6541
Os06g0226950	PGSC0003DMG400025550	31.0606	61.194
Os06g0226950	PGSC0003DMG401025549	39.3939	48.1481
Os06g0226950	PGSC0003DMG402025549	47.3485	66.8449
Os06g0227200	PGSC0003DMG400016842	20.3125	16.3056
Os06g0227200	PGSC0003DMG402021989	16.0511	20.5829
Os06g0227250	PGSC0003DMG400001388	51.4793	47.7148
Os06g0227500	PGSC0003DMG400002463	10.2804	8.87097
Os06g0227500	PGSC0003DMG400019537	23.3645	10.7296
Os06g0227500	PGSC0003DMG400019956	15.8879	7.45614
Os06g0228200	PGSC0003DMG401013710	21.4765	48.4848
Os06g0228200	PGSC0003DMG402013710	33.8926	56.7416
Os06g0228500	PGSC0003DMG400003397	45.7627	44.3662
Os06g0228500	PGSC0003DMG400029866	45.7627	45
Os06g0228500	PGSC0003DMG400029867	37.046	45.5357
Os06g0228900	PGSC0003DMG400022610	42.6829	36.6766
Os06g0229066	PGSC0003DMG400017730	69.4501	50.744
Os06g0229200	PGSC0003DMG400018405	61.2245	62.0032
Os06g0229300	PGSC0003DMG400025760	19.697	26.9896
Os06g0230100	PGSC0003DMG400027343	41.9094	48.8679
Os06g0231050	PGSC0003DMG400001337	62.5	64.2458
Os06g0231050	PGSC0003DMG400025146	69.0217	67.5532
Os06g0231100	PGSC0003DMG400046968	45.8414	43.9703
Os06g0231300	PGSC0003DMG400009123	51.9481	51.9481
Os06g0231300	PGSC0003DMG400019603	16.8831	35.6164
Os06g0231300	PGSC0003DMG400026423	37.3377	46.5587
Os06g0231300	PGSC0003DMG400046575	39.9351	58.2938
Os06g0231400	PGSC0003DMG400029364	46.8439	44.9045
Os06g0232000	PGSC0003DMG400001431	35.6955	38.3099
Os06g0232000	PGSC0003DMG400025147	32.8084	36.6569
Os06g0232100	PGSC0003DMG401028784	43.6455	28.7762
Os06g0232200	PGSC0003DMG400030653	68.0101	69.4087
Os06g0232300	PGSC0003DMG400005750	77.8716	75.0814
Os06g0232600	PGSC0003DMG400015691	62.8676	63.806
Os06g0233200	PGSC0003DMG400004128	41.5138	49.0515
Os06g0233200	PGSC0003DMG400038862	40.367	47.3118
Os06g0233200	PGSC0003DMG400040994	35.7798	50
Os06g0233200	PGSC0003DMG400042968	42.2018	46.9388
Os06g0233400	PGSC0003DMG400009664	61.6	60.8696
Os06g0233800	PGSC0003DMG400004129	53.9084	49.8753
Os06g0234100	PGSC0003DMG400021960	69.2675	74.7423
Os06g0234100	PGSC0003DMG401019374	31.6879	85.7759
Os06g0234100	PGSC0003DMG402019374	37.2611	63.4146
Os06g0234200	PGSC0003DMG401024590	56.2791	75.625
Os06g0234300	PGSC0003DMG400000530	25.3394	44.6215
Os06g0234400	PGSC0003DMG400000530	26.0309	40.239
Os06g0234600	PGSC0003DMG400000530	28.2759	49.004
Os06g0234900	PGSC0003DMG400016405	36.1751	36.8545
Os06g0235000	PGSC0003DMG400016405	36.4055	37.0892
Os06g0235100	PGSC0003DMG400016405	36.5044	38.7324
Os06g0235200	PGSC0003DMG400016405	42.5214	46.7136
Os06g0235300	PGSC0003DMG400024553	46.0843	32.3924
Os06g0235400	PGSC0003DMG400024553	0	0
Os06g0235800	PGSC0003DMG400006877	49.563	43.388
Os06g0235800	PGSC0003DMG400009064	2.74657	19.6429
Os06g0235900	PGSC0003DMG400001300	24.4094	18.6747
Os06g0236300	PGSC0003DMG400015574	35.9788	41.2121
Os06g0236300	PGSC0003DMG400024587	36.5079	36.8984
Os06g0236300	PGSC0003DMG400033027	31.2169	36.646
Os06g0236600	PGSC0003DMG400015597	38.0165	41.0714
Os06g0236900	PGSC0003DMG400010428	77.1084	24.7104
Os06g0237200	PGSC0003DMG400015600	26.5306	77.7174
Os06g0237400	PGSC0003DMG400001229	39.7394	43.7276
Os06g0237400	PGSC0003DMG400041434	30.2932	41.8919
Os06g0237400	PGSC0003DMG400042833	21.8241	34.5361
Os06g0237502	PGSC0003DMG400015603	56.3518	56.8144
Os06g0237600	PGSC0003DMG400000511	50.7645	50.6098
Os06g0237600	PGSC0003DMG400015584	51.3761	50.1493
Os06g0237600	PGSC0003DMG400020494	48.6239	49.8433
Os06g0237900	PGSC0003DMG401024472	30.6931	20.598
Os06g0238000	PGSC0003DMG400000531	32.8185	34.9794
Os06g0238000	PGSC0003DMG400024471	31.4672	30.4673
Os06g0238200	PGSC0003DMG400000531	32.1792	32.5103
Os06g0238200	PGSC0003DMG400024471	30.3462	27.8505
Os06g0238300	PGSC0003DMG400001392	52.5581	53.5545
Os06g0238700	PGSC0003DMG400001922	41.1028	38.051
Os06g0238700	PGSC0003DMG400015613	39.599	36.6589
Os06g0238700	PGSC0003DMG400024470	39.0977	39.5939
Os06g0238900	PGSC0003DMG400001293	35.9223	33.0357
Os06g0239000	PGSC0003DMG400024585	55.8559	21.5278
Os06g0239100	PGSC0003DMG400001923	42.8571	42.973
Os06g0239100	PGSC0003DMG400001924	42.3181	43.2507
Os06g0239100	PGSC0003DMG400029236	29.6496	18.8679
Os06g0239100	PGSC0003DMG400037202	11.0512	40.5941
Os06g0239100	PGSC0003DMG400041373	36.6577	36.8564
Os06g0239100	PGSC0003DMG400046023	15.3639	32.948
Os06g0239100	PGSC0003DMG400046081	35.8491	39.3491
Os06g0239100	PGSC0003DMG400046359	16.442	30.3483
Os06g0239200	PGSC0003DMG400022616	31.1828	33.7209
Os06g0239200	PGSC0003DMG400022647	32.2581	34.4828
Os06g0239200	PGSC0003DMG400024583	37.6344	44.3038
Os06g0239300	PGSC0003DMG400001393	49.812	51.7578
Os06g0239500	PGSC0003DMG400001393	51.215	53.5156
Os06g0239700	PGSC0003DMG400000696	51.1194	53.937
Os06g0240700	PGSC0003DMG400035537	4.56274	10.4348
Os06g0240700	PGSC0003DMG400038122	5.70342	13.7615
Os06g0241400	PGSC0003DMG400001813	26.9333	44.2982
Os06g0241400	PGSC0003DMG400001816	40.8	41.8033
Os06g0241400	PGSC0003DMG400019111	38.4	40.678
Os06g0241400	PGSC0003DMG400029623	38.4	39.6694
Os06g0242000	PGSC0003DMG400001813	24.7887	38.5965
Os06g0242000	PGSC0003DMG400001816	39.4366	38.2514
Os06g0242000	PGSC0003DMG400019111	38.8732	38.9831
Os06g0242000	PGSC0003DMG400029623	37.7465	36.9146
Os06g0242700	PGSC0003DMG400029624	40.4762	43.871
Os06g0243300	PGSC0003DMG400001800	16.9355	10.7692
Os06g0243300	PGSC0003DMG400013874	22.5806	18.3007
Os06g0243801	PGSC0003DMG400029624	27.6	44.5161
Os06g0244000	PGSC0003DMG400001813	21.3033	37.2807
Os06g0244000	PGSC0003DMG400001816	35.0877	38.2514
Os06g0244000	PGSC0003DMG400019111	33.0827	37.2881
Os06g0244000	PGSC0003DMG400029623	34.8371	38.292
Os06g0244200	PGSC0003DMG400001300	30.2326	23.494
Os06g0244700	PGSC0003DMG400022634	32.7652	26.947
Os06g0244700	PGSC0003DMG400024575	37.1212	31.562
Os06g0245600	PGSC0003DMG400026385	25.5556	17.5127
Os06g0245700	PGSC0003DMG400001394	65.1212	53.6924
Os06g0245900	PGSC0003DMG400001296	34.3529	39.1421
Os06g0245900	PGSC0003DMG402024469	39.2941	37.6975
Os06g0246000	PGSC0003DMG400001395	66.2921	64.8352
Os06g0246000	PGSC0003DMG400006903	67.4157	65.9341
Os06g0246000	PGSC0003DMG400024468	65.1685	64.4444
Os06g0246500	PGSC0003DMG400001927	71.1055	72.9381
Os06g0246500	PGSC0003DMG400022607	73.8693	75.1918
Os06g0247000	PGSC0003DMG400001396	45.8647	16.7123
Os06g0247000	PGSC0003DMG400019367	3.7594	4.31034
Os06g0247000	PGSC0003DMG400022608	45.8647	15.8442
Os06g0247500	PGSC0003DMG400016726	79.1887	78.9104
Os06g0247500	PGSC0003DMG401000669	79.0123	80.8664
Os06g0247900	PGSC0003DMG400022208	56.674	61.0849
Os06g0248500	PGSC0003DMG400022775	41.2804	41.4634
Os06g0248500	PGSC0003DMG400028687	34.6578	37.4702
Os06g0248500	PGSC0003DMG400029464	39.0728	40.0452
Os06g0249500	PGSC0003DMG400000195	44.2438	25.7556
Os06g0250600	PGSC0003DMG400013243	64.3357	66.6667
Os06g0251000	PGSC0003DMG401014608	53.5714	16.3755
Os06g0251100	PGSC0003DMG400022779	52.057	54.9249
Os06g0252300	PGSC0003DMG400014182	62.4557	47.0222
Os06g0252800	PGSC0003DMG400014962	18.6275	16.8142
Os06g0253100	PGSC0003DMG400023622	50	50.3448
Os06g0253600	PGSC0003DMG400015664	32.1101	37.1025
Os06g0253600	PGSC0003DMG400029473	24.159	36.4055
Os06g0253600	PGSC0003DMG402014605	32.4159	37.7224
Os06g0254200	PGSC0003DMG400014505	47.2131	46.2279
Os06g0254200	PGSC0003DMG400025678	48.5246	46.9097
Os06g0254300	PGSC0003DMG400002864	34.2222	39.8964
Os06g0254300	PGSC0003DMG400026764	31.5556	42.7711
Os06g0254300	PGSC0003DMG401009727	21.7778	36.2963
Os06g0254300	PGSC0003DMG402009727	32.8889	38.7435
Os06g0254300	PGSC0003DMG402029471	32.4444	37.8238
Os06g0254600	PGSC0003DMG400002864	34.2222	39.8964
Os06g0254600	PGSC0003DMG400026764	31.5556	42.7711
Os06g0254600	PGSC0003DMG401009727	22.2222	37.037
Os06g0254600	PGSC0003DMG402009727	32.8889	38.7435
Os06g0254600	PGSC0003DMG402029471	33.3333	38.8601
Os06g0254700	PGSC0003DMG400002864	48.3721	53.886
Os06g0254700	PGSC0003DMG400026764	43.7209	56.6265
Os06g0254700	PGSC0003DMG401009727	32.5581	51.8519
Os06g0254700	PGSC0003DMG402009727	48.3721	54.4503
Os06g0254700	PGSC0003DMG402029471	50.6977	56.4767
Os06g0255100	PGSC0003DMG400029517	44.6575	44.5355
Os06g0255200	PGSC0003DMG400027503	0.306279	1.1976
Os06g0255400	PGSC0003DMG400009728	47.0238	49.375
Os06g0255400	PGSC0003DMG400014184	44.6429	26.5018
Os06g0255400	PGSC0003DMG400014455	48.8095	42.9319
Os06g0255400	PGSC0003DMG400016977	44.6429	35.545
Os06g0255400	PGSC0003DMG400023569	47.0238	38.5366
Os06g0255400	PGSC0003DMG400028802	47.619	30.5344
Os06g0255700	PGSC0003DMG400030952	43.9746	44.973
Os06g0256000	PGSC0003DMG400013306	44.3914	27.9279
Os06g0256200	PGSC0003DMG400023623	51.0204	54.3478
Os06g0256200	PGSC0003DMG402015684	52.7211	54.9645
Os06g0256300	PGSC0003DMG400014604	60.7064	60.1751
Os06g0256300	PGSC0003DMG400015670	60.7064	60.0437
Os06g0256800	PGSC0003DMG400005675	30.9859	32.3529
Os06g0256900	PGSC0003DMG400008938	71.0262	72.1881
Os06g0257450	PGSC0003DMG400020253	79.351	81.7629
Os06g0257600	PGSC0003DMG400015683	50.7692	53.2258
Os06g0259000	PGSC0003DMG400005958	39.7035	14.6683
Os06g0259000	PGSC0003DMG400030502	40.5272	14.1542
Os06g0259850	PGSC0003DMG400002780	13.6646	14.4737
Os06g0259850	PGSC0003DMG400010038	17.3913	17.284
Os06g0259850	PGSC0003DMG400022916	12.4224	13.7931
Os06g0260000	PGSC0003DMG400030503	30.9524	38.3966
Os06g0260000	PGSC0003DMG400030504	33.3333	41.5254
Os06g0260000	PGSC0003DMG400030546	31.9728	38.6831
Os06g0260000	PGSC0003DMG400030604	25.5102	46.2963
Os06g0260500	PGSC0003DMG400012670	49.3359	52.4194
Os06g0260500	PGSC0003DMG400014549	47.0588	50.2024
Os06g0260500	PGSC0003DMG400014568	46.8691	53.5792
Os06g0260500	PGSC0003DMG400024181	48.1973	51.2097
Os06g0262800	PGSC0003DMG400012670	58.9069	58.6694
Os06g0262800	PGSC0003DMG400014549	54.6559	54.6559
Os06g0262800	PGSC0003DMG400014568	53.0364	56.833
Os06g0262800	PGSC0003DMG400024181	57.4899	57.2581
Os06g0264300	PGSC0003DMG400012654	63.1961	66.9231
Os06g0264300	PGSC0003DMG400024190	62.4697	66.8394
Os06g0264500	PGSC0003DMG400014539	58.6265	60.3448
Os06g0264700	PGSC0003DMG400003886	44.9612	28.7129
Os06g0265400	PGSC0003DMG400012962	62.8571	50.1035
Os06g0265900	PGSC0003DMG400008616	46.6357	47.9714
Os06g0266000	PGSC0003DMG402026555	45.8015	30.1508
Os06g0266400	PGSC0003DMG400023751	33.3333	41.6667
Os06g0266800	PGSC0003DMG402015689	46.3636	53.125
Os06g0267400	PGSC0003DMG400015149	26.9048	25.977
