Gene stable ID	Manihot esculenta gene stable ID	%id. target Manihot esculenta gene identical to query gene	%id. query gene identical to target Manihot esculenta gene
Os04g0600800	MANES_08G160900	83.9744	83.9744
Os04g0601400	MANES_09G132000	50.5814	52.7273
Os04g0601700	MANES_07G101100	77.2727	77.2727
Os04g0601700	MANES_09G068900	41.8182	58.2278
Os04g0601700	MANES_10G045500	75.4545	75.4545
Os04g0601800	MANES_12G132200	90.2174	34.0164
Os04g0602100	MANES_18G064300	68.5552	69.341
Os04g0602200	MANES_17G005500	57.2207	39.2523
Os04g0602300	MANES_17G004700	47.7833	32.0132
Os04g0602400	MANES_08G159200	59.8997	59.3052
Os04g0602400	MANES_09G130400	60.1504	60
Os04g0602500	MANES_15G187800	48.4979	55.9406
Os04g0602500	MANES_17G001900	48.0687	56
Os04g0602600	MANES_04G072300	46.393	45.4324
Os04g0602700	MANES_17G002300	56.3218	57.1429
Os04g0602800	MANES_08G158900	39.9351	44.1388
Os04g0602800	MANES_09G131000	44.3723	43.71
Os04g0603400	MANES_04G097900	42.3913	39
Os04g0603400	MANES_11G071400	42.3913	42.3913
Os04g0604000	MANES_06G021400	27.3784	57.9418
Os04g0604000	MANES_14G159100	66.2791	64.9741
Os04g0605200	MANES_03G004300	47.5676	43.5644
Os04g0605300	MANES_06G017500	56.5341	59.403
Os04g0605300	MANES_14G161200	55.6818	55.3672
Os04g0605500	MANES_03G081300	32.6287	66.6041
Os04g0605500	MANES_03G081400	35.0184	69.7802
Os04g0605500	MANES_06G017700	70.7721	71.7614
Os04g0605500	MANES_09G126500	50.2757	65.6663
Os04g0605500	MANES_14G162600	70.5882	71.7757
Os04g0605900	MANES_05G204100	75.4098	75.102
Os04g0605900	MANES_08G117400	75.4098	75.102
Os04g0605900	MANES_09G010800	66.3934	67.7824
Os04g0605900	MANES_09G170100	75	72.619
Os04g0606200	MANES_03G079400	49.2958	52.2388
Os04g0606200	MANES_04G056300	39.4366	41.791
Os04g0606200	MANES_06G017900	42.2535	41.0959
Os04g0606200	MANES_06G018000	40.8451	43.2836
Os04g0606200	MANES_06G018100	43.662	45.5882
Os04g0606200	MANES_09G005700	46.4789	49.2537
Os04g0606200	MANES_14G162900	43.662	46.2687
Os04g0606200	MANES_15G098500	46.4789	49.2537
Os04g0606400	MANES_03G080300	72.2028	71.9512
Os04g0606400	MANES_06G018400	29.5455	74.1228
Os04g0606400	MANES_06G018500	32.6923	58.0745
Os04g0606500	MANES_06G176800	71.3693	70.7819
Os04g0606500	MANES_06G176900	68.2573	68.8285
Os04g0606500	MANES_14G007600	71.3693	70.7819
Os04g0606700	MANES_06G177000	34.7059	36.4198
Os04g0606700	MANES_14G007800	32.3529	33.7423
Os04g0606700	MANES_14G158000	30	25.8883
Os04g0606800	MANES_06G020200	42.446	40
Os04g0606900	MANES_03G086800	58.1633	60
Os04g0607000	MANES_16G136400	58.4475	51.8219
Os04g0607100	MANES_03G002800	52.8846	29.3333
Os04g0607100	MANES_06G020700	59.6154	31.7136
Os04g0607150	MANES_03G002000	32.6027	26.7416
Os04g0607150	MANES_16G136900	32.8767	27.027
Os04g0607500	MANES_08G037700	37.8623	39.6584
Os04g0607500	MANES_10G090400	37.3188	38.7218
Os04g0607583	MANES_08G037700	30.2405	16.6983
Os04g0607583	MANES_10G090400	29.5533	16.1654
Os04g0608100	MANES_15G099200	57.4419	57.5758
Os04g0608300	MANES_03G001400	46.0227	51.2658
Os04g0608300	MANES_06G179300	46.5909	47.6744
Os04g0608300	MANES_16G137400	48.2955	52.795
Os04g0608400	MANES_10G013600	42.1591	46.375
Os04g0608500	MANES_03G148600	74.026	22.664
Os04g0608500	MANES_15G052800	74.026	22.664
Os04g0608800	MANES_02G224600	18.3099	29.6296
Os04g0608800	MANES_12G010500	36.6197	34.5515
Os04g0608800	MANES_13G011300	36.9718	35.1171
Os04g0608800	MANES_14G000200	44.0141	38.3436
Os04g0608900	MANES_01G125400	76.7773	78.4504
Os04g0608900	MANES_02G082900	77.2512	78.744
Os04g0608900	MANES_02G083100	64.6919	71.466
Os04g0608900	MANES_04G075100	76.0664	77.5362
Os04g0608900	MANES_08G092400	77.2512	78.744
Os04g0609100	MANES_03G046500	15.1079	10.4348
Os04g0609200	MANES_02G207900	52.9412	10.5675
Os04g0609200	MANES_02G225400	52.9412	11.2033
Os04g0609200	MANES_06G178400	60.7843	12.4748
Os04g0609200	MANES_14G000300	61.7647	11.3924
Os04g0609300	MANES_06G177900	49.1416	49.46
Os04g0609300	MANES_12G141000	47.6395	48.5777
Os04g0609300	MANES_16G028100	47.4249	48.1481
Os04g0609500	MANES_06G177900	46.1707	45.5724
Os04g0609500	MANES_12G141000	46.1707	46.1707
Os04g0609500	MANES_16G028100	44.2013	44.0087
Os04g0609600	MANES_18G143700	73.5202	81.0997
Os04g0609700	MANES_16G049100	54.0146	72.7869
Os04g0609700	MANES_16G049200	0.364964	0.980392
Os04g0610600	MANES_17G047100	26.6423	27.7567
Os04g0610700	MANES_14G165500	20.0692	51.4793
Os04g0610700	MANES_14G165600	41.9839	62.867
Os04g0610800	MANES_16G000600	82.2581	63.591
Os04g0610900	MANES_04G153000	49.6144	43.7146
Os04g0610900	MANES_05G189700	55.2699	45.1207
Os04g0611200	MANES_03G144700	37.0709	36.9021
Os04g0611300	MANES_03G071800	48.7395	50.8772
Os04g0611400	MANES_16G058100	62.0253	62.3211
Os04g0611500	MANES_13G073400	66.4179	42.1302
Os04g0611700	MANES_07G034200	40.4601	40.9589
Os04g0611700	MANES_07G100000	42.0839	38.7298
Os04g0611700	MANES_07G100100	40.7307	42.1569
Os04g0611700	MANES_16G000900	42.4899	39.7468
Os04g0611700	MANES_16G047800	47.6319	45.0704
Os04g0611700	MANES_16G065600	26.1164	41.8655
Os04g0611700	MANES_16G065800	38.9716	41.5584
Os04g0611700	MANES_S051300	39.6482	39.1711
Os04g0611800	MANES_07G034200	42.8571	44.3836
Os04g0611800	MANES_07G100000	44.3122	41.7186
Os04g0611800	MANES_07G100100	43.3862	45.9384
Os04g0611800	MANES_16G000900	45.3704	43.4177
Os04g0611800	MANES_16G047800	50.2645	48.6556
Os04g0611800	MANES_16G065600	28.1746	46.2039
Os04g0611800	MANES_16G065800	41.2698	45.0216
Os04g0611800	MANES_S051300	43.1217	43.5829
Os04g0612000	MANES_07G034200	33.6996	37.8082
Os04g0612000	MANES_07G100000	35.7753	36.4882
Os04g0612000	MANES_07G100100	36.3858	41.7367
Os04g0612000	MANES_16G000900	36.8742	38.2278
Os04g0612000	MANES_16G047800	41.8803	43.9181
Os04g0612000	MANES_16G065600	24.9084	44.2516
Os04g0612000	MANES_16G065800	35.8974	42.4242
Os04g0612000	MANES_S051300	33.8217	37.0321
Os04g0612500	MANES_08G067800	41.573	9.86667
Os04g0612500	MANES_09G070500	46.0674	19.3396
Os04g0612600	MANES_06G053900	79.7909	79.2388
Os04g0612600	MANES_14G126900	81.5331	80.9689
Os04g0612700	MANES_02G206300	56.7282	59.3923
Os04g0612700	MANES_02G206400	56.7282	59.3923
Os04g0612700	MANES_02G206500	55.1451	57.7348
Os04g0612700	MANES_02G206600	56.4644	59.116
Os04g0612700	MANES_02G206700	55.9367	58.5635
Os04g0612700	MANES_02G206800	55.6728	58.2873
Os04g0612700	MANES_12G122600	53.562	56.0773
Os04g0612700	MANES_12G124000	54.8813	57.3003
Os04g0612700	MANES_13G102200	57.7836	60.4972
Os04g0612700	MANES_13G102300	56.2005	58.8398
Os04g0612700	MANES_13G102400	57.7836	59.8361
Os04g0612700	MANES_13G102500	57.7836	59.673
Os04g0612800	MANES_14G155600	57.599	53.6266
Os04g0612900	MANES_01G042100	52.3364	53.3333
Os04g0612900	MANES_05G190800	51.4019	52.381
Os04g0613000	MANES_03G075600	50.2747	51.4045
Os04g0613000	MANES_03G080000	49.1758	50.4225
Os04g0613000	MANES_07G085500	48.9011	50.2825
Os04g0613000	MANES_09G089600	53.5714	56.0345
Os04g0613000	MANES_16G047600	53.2967	52.7174
Os04g0613000	MANES_16G050100	48.3517	49.7175
Os04g0613000	MANES_16G050200	49.7253	50.9859
Os04g0613200	MANES_03G075800	51.6	51.9115
Os04g0613200	MANES_16G050800	52.4	54.1322
Os04g0613300	MANES_16G047400	45.9075	44.9477
Os04g0613400	MANES_03G133200	75.1534	76.8025
Os04g0613400	MANES_12G072500	48.1595	48.9097
Os04g0613400	MANES_15G068100	74.2331	75.8621
Os04g0613500	MANES_03G012300	97.5	49.0566
Os04g0613500	MANES_05G058000	96.25	48.4277
Os04g0613500	MANES_14G137600	96.25	48.4277
Os04g0613600	MANES_03G012300	93.7888	94.9686
Os04g0613600	MANES_05G058000	93.1677	94.3396
Os04g0613600	MANES_14G137600	92.5466	93.7107
Os04g0613700	MANES_03G074000	84.4749	37.5254
Os04g0613900	MANES_03G073300	70.5436	70.9924
Os04g0613900	MANES_S048100	43.11	76.8018
Os04g0614000	MANES_14G009200	73.913	74.4108
Os04g0614000	MANES_S085100	25.0836	57.2519
Os04g0614100	MANES_11G102300	41.573	31.6239
Os04g0614100	MANES_S027000	41.573	31.8966
Os04g0614500	MANES_08G069100	72.837	70.2913
Os04g0614600	MANES_08G069100	78.2946	78.4466
Os04g0614650	MANES_09G072900	24.3966	27.0818
Os04g0614700	MANES_09G072900	21.0843	2.5344
Os04g0615000	MANES_06G171700	65.9794	63.6816
Os04g0615000	MANES_16G056600	25.2577	62.5532
Os04g0615100	MANES_03G069300	60.4128	60.8696
Os04g0615500	MANES_10G006300	59.434	56.8849
Os04g0615600	MANES_04G096100	20	13.7255
Os04g0615700	MANES_03G107200	38.2979	39.7192
Os04g0615700	MANES_07G023100	34.7195	38.07
Os04g0615800	MANES_03G107200	43.7859	22.9689
Os04g0615800	MANES_07G023100	36.9025	20.4666
Os04g0616000	MANES_06G173700	52.8846	48.2456
Os04g0616000	MANES_14G012000	48.3974	46.7492
Os04g0616100	MANES_06G174200	51.4019	36.6667
Os04g0616100	MANES_14G011700	51.4019	37.1622
Os04g0616200	MANES_03G076600	57.0122	18.0328
Os04g0616200	MANES_06G174600	56.7073	18.0058
Os04g0616200	MANES_06G174700	57.3171	18.0943
Os04g0616200	MANES_16G057300	56.7073	26.6476
Os04g0616400	MANES_03G076600	50.1524	31.7261
Os04g0616400	MANES_06G174600	54.878	34.85
Os04g0616400	MANES_06G174700	55.0305	34.7449
Os04g0616400	MANES_16G057300	50.7622	47.7077
Os04g0616500	MANES_03G076600	50.9766	50.3375
Os04g0616500	MANES_06G174600	55.6641	55.1791
Os04g0616500	MANES_06G174700	56.9336	56.1116
Os04g0616500	MANES_16G057300	37.5977	55.1576
Os04g0616600	MANES_03G076600	58.0524	14.947
Os04g0616600	MANES_06G174600	58.427	15.1016
Os04g0616600	MANES_06G174700	58.0524	14.9182
Os04g0616600	MANES_16G057300	57.3034	21.9198
Os04g0616700	MANES_03G076600	36.4971	35.9691
Os04g0616700	MANES_06G174600	41.1937	40.7551
Os04g0616700	MANES_06G174700	42.0744	41.3859
Os04g0616700	MANES_16G057300	23.092	33.8109
Os04g0617050	MANES_06G174800	31.6547	30.9859
Os04g0617050	MANES_14G011300	33.0935	31.9444
Os04g0617600	MANES_05G066100	51.4894	51.6542
Os04g0617700	MANES_06G175000	39.3443	9.41177
Os04g0617700	MANES_14G011100	37.7049	9.09091
Os04g0617700	MANES_16G061900	40.9836	11.6822
Os04g0617800	MANES_03G178800	65.4275	58.6667
Os04g0618050	MANES_01G152600	38.0165	47.7509
Os04g0618500	MANES_16G062800	72.8188	73.5593
Os04g0618700	MANES_17G067300	47.6754	48.9159
Os04g0618950	MANES_06G169800	24.4838	23.6467
Os04g0619300	MANES_08G161000	57.3529	60
Os04g0619300	MANES_09G129600	57.9832	60.5263
Os04g0619400	MANES_03G083200	61.2903	58.4615
Os04g0619400	MANES_15G092500	57.5269	51.4423
Os04g0619400	MANES_15G102400	63.4409	58.7065
Os04g0619500	MANES_01G214900	62.5387	61.9632
Os04g0619500	MANES_05G066800	63.7771	63.5802
Os04g0619600	MANES_14G123800	56.872	56.872
Os04g0619700	MANES_04G055500	52.993	55.8442
Os04g0619900	MANES_17G074800	19.943	27.451
Os04g0620200	MANES_15G125100	39.2857	38.8476
Os04g0620400	MANES_06G055400	65.0529	55.0576
Os04g0620400	MANES_06G055500	66.112	56.3871
Os04g0620600	MANES_15G154800	41.3043	50
Os04g0620700	MANES_04G053300	39.1796	37.8415
Os04g0620700	MANES_04G057000	37.3409	37.3938
Os04g0622000	MANES_10G093200	23.2558	14.4404
Os04g0622000	MANES_10G094400	23.2558	14.4665
Os04g0622800	MANES_10G093200	38.9068	21.8412
Os04g0622800	MANES_10G094400	38.9068	21.8807
Os04g0623100	MANES_10G093200	36.6228	30.1444
Os04g0623100	MANES_10G094400	36.6228	30.1989
Os04g0623300	MANES_02G090500	72.9339	71.8941
Os04g0623700	MANES_04G036800	56.8182	62.5
Os04g0623700	MANES_11G130400	59.0909	65
Os04g0623700	MANES_16G067100	56.8182	62.5
Os04g0623800	MANES_17G025900	81.1274	81.3268
Os04g0624400	MANES_17G042600	43.1925	15.6729
Os04g0624450	MANES_17G042600	54.8223	18.3986
Os04g0624500	MANES_17G042600	51.0526	49.5741
Os04g0624600	MANES_16G006900	54.6053	57.9407
Os04g0624600	MANES_S044400	49.5066	62.3188
Os04g0624800	MANES_09G125200	40.9574	57.2491
Os04g0624800	MANES_17G010500	41.4894	55.7143
Os04g0624900	MANES_06G016700	62.0253	53.8462
Os04g0625000	MANES_03G129200	43.9655	43.4659
Os04g0625000	MANES_15G072000	43.5345	43.5971
Os04g0625100	MANES_03G129000	22.0096	29.0526
Os04g0625200	MANES_15G072400	62.6712	61.204
Os04g0625300	MANES_15G088800	35.9649	4.78041
Os04g0625350	MANES_15G088800	38.3929	3.3424
Os04g0625800	MANES_03G128200	23.5294	67.5676
Os04g0625800	MANES_03G128500	26.3529	60.2151
Os04g0625800	MANES_15G072700	58.5882	61.1794
Os04g0625800	MANES_17G038000	59.2941	57.5342
Os04g0625900	MANES_03G128700	26.1062	21.5722
Os04g0625900	MANES_15G072600	27.2124	21.8861
Os04g0626400	MANES_15G074100	62.2807	61.9186
Os04g0626900	MANES_15G074800	68.007	68.4859
Os04g0627000	MANES_15G074900	39.9317	40.5546
Os04g0627000	MANES_16G011100	74.2321	59.9174
Os04g0627200	MANES_14G111800	79.9107	78.1659
Os04g0627900	MANES_03G129600	22.1311	37.5
Os04g0627900	MANES_15G071500	21.7213	47.3214
Os04g0628000	MANES_12G122900	48.9297	49.2308
Os04g0628000	MANES_13G102900	52.5994	52.5994
Os04g0628200	MANES_06G175500	45.0805	41.0423
Os04g0628600	MANES_15G076600	57.3201	57.7019
Os04g0628900	MANES_13G073200	32.9545	38.8393
Os04g0629000	MANES_12G078400	53.5117	58.6081
Os04g0629100	MANES_13G073100	50.5747	53.4413
Os04g0629300	MANES_04G162000	45.0048	47.3
Os04g0629500	MANES_15G077200	45.1128	47.2441
Os04g0629500	MANES_16G017200	50.3759	53.6
Os04g0629600	MANES_06G047700	8.35913	29.6703
Os04g0629600	MANES_07G030000	6.19195	23.8095
Os04g0629600	MANES_10G094500	8.97833	19.2053
Os04g0629600	MANES_S013600	10.8359	27.7778
Os04g0629600	MANES_S106100	8.35913	30.3371
Os04g0629700	MANES_15G077400	54.9261	56.1713
Os04g0629700	MANES_16G017100	53.8177	55.0378
Os04g0630000	MANES_12G019500	59.5525	42.716
Os04g0630100	MANES_16G016400	34.891	32.3699
Os04g0630300	MANES_16G016400	46.8208	46.8208
Os04g0630400	MANES_16G016400	48.5549	48.5549
Os04g0630600	MANES_16G016400	40.8964	42.1965
Os04g0630800	MANES_16G016400	51.1628	50.8671
Os04g0630900	MANES_16G016400	39.6078	29.1908
Os04g0631000	MANES_16G016400	50.2976	48.8439
Os04g0631100	MANES_03G120400	59.9515	46.8691
Os04g0631100	MANES_15G079000	35.6796	40.9471
Os04g0631600	MANES_03G119700	32.2654	31.1258
Os04g0631600	MANES_15G080500	32.0366	31.1804
Os04g0631600	MANES_16G015400	32.2654	30
Os04g0631600	MANES_17G031100	33.4096	30.7368
Os04g0631800	MANES_12G079200	40.8313	32.6172
Os04g0631800	MANES_13G073600	39.4866	31.543
Os04g0631800	MANES_13G0763001	18.0929	21.9585
Os04g0631800	MANES_14G083900	39.6088	39.1777
Os04g0634500	MANES_03G118800	24.6988	36.6071
Os04g0634500	MANES_03G120300	47.5904	34.6491
Os04g0634700	MANES_03G117400	67.9359	64.3264
Os04g0634700	MANES_15G082000	69.7395	66.5392
Os04g0635000	MANES_03G117300	46.3918	52.9412
Os04g0635000	MANES_12G082300	39.1753	43.1818
Os04g0635000	MANES_12G082400	31.9588	32.9787
Os04g0635000	MANES_13G152100	42.268	43.1579
Os04g0635000	MANES_13G152200	40.2062	42.3913
Os04g0635000	MANES_15G082200	32.9897	20.915
Os04g0635100	MANES_03G117300	58.1395	58.8235
Os04g0635100	MANES_12G082300	58.1395	56.8182
Os04g0635100	MANES_12G082400	36.0465	32.9787
Os04g0635100	MANES_13G152100	54.6512	49.4737
Os04g0635100	MANES_13G152200	55.814	52.1739
Os04g0635100	MANES_15G082200	45.3488	25.4902
Os04g0635500	MANES_03G117300	54.023	55.2941
Os04g0635500	MANES_12G082300	52.8736	52.2727
Os04g0635500	MANES_12G082400	32.1839	29.7872
Os04g0635500	MANES_13G152100	51.7241	47.3684
Os04g0635500	MANES_13G152200	51.7241	48.913
Os04g0635500	MANES_15G082200	42.5287	24.183
Os04g0635700	MANES_16G019900	47.8528	54.9296
Os04g0635800	MANES_07G010700	72.7273	72.3618
Os04g0635800	MANES_10G136000	73.7374	72.6368
Os04g0635900	MANES_15G082900	70.7801	68.2627
Os04g0636000	MANES_16G020600	46.7225	48.7627
Os04g0636100	MANES_16G044600	63.8489	66.4794
Os04g0636200	MANES_13G151000	22.1973	16.7797
Os04g0636300	MANES_03G115700	46.5969	20
Os04g0636400	MANES_16G022200	58.0328	62.9893
Os04g0636500	MANES_07G099000	50.9317	52.48
Os04g0636500	MANES_08G007700	46.5839	48
Os04g0636500	MANES_09G068200	44.5652	48.1544
Os04g0636600	MANES_12G138700	27.6423	15.2466
Os04g0636700	MANES_12G139200	46.5909	46.5028
Os04g0637000	MANES_12G140100	52.8967	56.1497
Os04g0637000	MANES_13G089700	47.8589	52.7778
Os04g0637000	MANES_18G071700	47.1033	56.4955
Os04g0637300	MANES_18G097700	33.0827	39.2857
Os04g0637400	MANES_S026800	70	35.7013
Os04g0638800	MANES_12G142200	33.5548	40.8907
Os04g0638800	MANES_13G075700	32.5581	40.4959
Os04g0639200	MANES_12G142400	50.5155	50.5155
Os04g0639300	MANES_12G142600	80.3468	43.7107
Os04g0640500	MANES_18G096700	68.4722	69.6328
Os04g0640600	MANES_02G200900	38.6243	23.8562
Os04g0640600	MANES_12G142800	39.1534	24.7492
Os04g0640700	MANES_02G225100	64.0523	64.8148
Os04g0640700	MANES_04G057600	68.8889	67.9124
Os04g0640800	MANES_12G143200	43.3702	41.4248
Os04g0640900	MANES_04G062400	57.6138	56.4615
Os04g0641000	MANES_03G009000	59.4249	61.7427
Os04g0641000	MANES_16G129400	59.1853	61.5448
Os04g0641200	MANES_04G151000	22.5541	37.6936
Os04g0641200	MANES_11G012500	22.5541	37.6936
Os04g0641200	MANES_16G089000	22.5541	37.3083
Os04g0641300	MANES_15G174900	31.8284	32.6389
Os04g0641300	MANES_S013900	30.474	40.0593
Os04g0641400	MANES_01G187800	50.1742	59.0164
Os04g0641400	MANES_15G177100	46.3415	52.988
Os04g0641700	MANES_01G187700	56.7308	62.766
Os04g0641700	MANES_05G099100	55.7692	61.7021
Os04g0641700	MANES_06G094700	58.6538	67.033
Os04g0641700	MANES_14G076300	56.7308	64.8352
Os04g0641700	MANES_15G177200	54.8077	62.6374
Os04g0641700	MANES_17G023400	53.8462	61.5385
Os04g0642000	MANES_09G057700	81.8627	39.8568
Os04g0642000	MANES_15G177400	81.3726	39.6497
Os04g0642100	MANES_06G094300	64.3123	64.794
Os04g0642100	MANES_14G076900	63.9405	63.2353
Os04g0643000	MANES_01G186700	76.0602	75.9563
Os04g0643000	MANES_05G100200	75.9234	75.8197
Os04g0643100	MANES_07G088000	77.6952	80.0766
Os04g0643100	MANES_11G098900	75.0929	77.3946
Os04g0643200	MANES_01G129100	64.9813	63.6697
Os04g0643300	MANES_01G076900	56.6176	57.037
Os04g0643300	MANES_02G036200	58.3333	59.3516
Os04g0643500	MANES_06G093800	8.58896	8.21114
Os04g0643600	MANES_04G102200	71.4286	24.1611
Os04g0643600	MANES_06G034300	76.1905	26.2295
Os04g0643600	MANES_11G066900	71.4286	24.1611
Os04g0643700	MANES_11G062700	49.5475	49.6599
Os04g0644000	MANES_04G107100	19.2308	41.0156
Os04g0644000	MANES_04G107200	44.3223	43.9201
Os04g0644000	MANES_06G043100	45.4212	45.5046
Os04g0644000	MANES_14G120700	43.5897	45.5939
Os04g0644000	MANES_16G125400	45.2381	42.4399
Os04g0644100	MANES_04G108300	33.5106	32.8125
Os04g0644100	MANES_06G043900	29.2553	22.9167
Os04g0644100	MANES_11G061500	32.4468	32.1053
Os04g0644100	MANES_14G121200	28.7234	21.6
Os04g0644300	MANES_14G119700	34.8571	10.8929
Os04g0644400	MANES_08G067800	35.7143	17.3333
Os04g0644400	MANES_09G070500	36.2637	31.1321
Os04g0644600	MANES_04G110900	65.8163	69.1689
Os04g0644700	MANES_06G053900	68.6869	70.5882
Os04g0644700	MANES_14G126900	68.6869	70.5882
Os04g0644800	MANES_06G045700	66.3551	9.14948
Os04g0644800	MANES_14G117200	68.2243	9.44373
Os04g0645100	MANES_04G110600	50.8721	51.3498
Os04g0645100	MANES_11G058800	51.686	52.5414
Os04g0645600	MANES_03G013000	69.1919	69.898
Os04g0645600	MANES_14G117700	52.5253	51.2315
Os04g0645600	MANES_16G124200	70.7071	71.4286
Os04g0646000	MANES_07G090100	19.7674	10.1493
Os04g0646050	MANES_07G090100	39.5062	9.55224
Os04g0646100	MANES_08G022800	95.1219	52
Os04g0647300	MANES_14G117800	50.5922	50.5068
Os04g0647800	MANES_11G060600	76.1815	77.0555
Os04g0647800	MANES_11G080700	12.6654	85.8974
Os04g0647800	MANES_S078500	18.5255	66.2162
Os04g0648500	MANES_14G114800	36.5809	48.184
Os04g0648700	MANES_12G145400	35.0769	38.9744
Os04g0648900	MANES_05G175800	39.9142	61.1842
Os04g0648900	MANES_18G040400	39.0558	59.8684
Os04g0649100	MANES_12G106400	52.3913	47.2549
Os04g0649100	MANES_13G120700	49.7826	47.314
Os04g0649200	MANES_07G077000	32.1041	27.6377
Os04g0649200	MANES_12G106300	36.8764	30.881
Os04g0649200	MANES_13G121000	37.961	31.7316
Os04g0649400	MANES_05G175700	39.8305	44.3396
Os04g0649400	MANES_18G040300	40.678	45.283
Os04g0649700	MANES_12G107100	42.1127	45.3718
Os04g0649700	MANES_18G040800	44.6479	48.0303
Os04g0649900	MANES_10G077800	43.0818	42.8125
Os04g0649900	MANES_12G107200	40.2516	40.7643
Os04g0649900	MANES_13G120000	42.7673	43.4505
Os04g0650200	MANES_08G023700	32.6761	33.9181
Os04g0650200	MANES_09G057000	31.831	31.831
Os04g0650200	MANES_10G057800	28.7324	29.0598
Os04g0650500	MANES_05G093700	56.314	57.0934
Os04g0650600	MANES_12G151100	37.149	46.1126
Os04g0650700	MANES_05G177500	71.1712	72.4771
Os04g0650700	MANES_18G041700	75.0751	76.4526
Os04g0650800	MANES_05G177600	75.5302	77.2955
Os04g0650900	MANES_14G070200	82.0312	12.979
Os04g0651000	MANES_09G115300	63.6364	63.2399
Os04g0651000	MANES_18G140400	63.0094	61.0942
Os04g0651500	MANES_01G013000	17.6944	9.26966
Os04g0651500	MANES_04G099500	5.09383	4.4186
Os04g0651500	MANES_04G100100	16.8901	8.55978
Os04g0651500	MANES_04G100200	18.7668	10.3858
Os04g0651500	MANES_04G100300	17.9625	10.1362
Os04g0651500	MANES_04G100400	17.4263	9.01526
Os04g0651500	MANES_04G100500	18.2306	9.51049
Os04g0651500	MANES_11G069500	15.0134	8.28402
Os04g0651500	MANES_11G069600	17.6944	9.29577
Os04g0651500	MANES_11G070000	19.571	10.3253
Os04g0651500	MANES_11G070100	18.7668	9.90099
Os04g0651500	MANES_11G070200	18.4987	9.74576
Os04g0651500	MANES_11G070300	17.9625	9.58512
Os04g0651500	MANES_11G070400	17.9625	9.19067
Os04g0651500	MANES_11G070500	18.7668	9.81767
Os04g0651500	MANES_13G006200	6.70241	4.12541
Os04g0651500	MANES_18G025000	17.6944	8.7766
Os04g0651600	MANES_03G198700	22.8571	6.7086
Os04g0651600	MANES_10G002300	12.8571	4.45545
Os04g0651600	MANES_10G076100	24.2857	6.41509
Os04g0651600	MANES_11G129500	26.4286	9.41476
Os04g0651600	MANES_17G000300	17.8571	5.39957
Os04g0652400	MANES_15G128500	70.4992	71.5822
Os04g0652400	MANES_17G078000	70.0454	72.457
Os04g0652500	MANES_14G170400	41.3255	30.2857
Os04g0652900	MANES_09G126300	18.0328	80
Os04g0652900	MANES_09G126400	15.9836	43.3333
Os04g0653000	MANES_03G055200	37.037	36.8664
Os04g0653000	MANES_16G088300	39.3519	37.1179
Os04g0653100	MANES_03G055300	32.5733	39.5257
Os04g0653100	MANES_16G088200	30.6189	44.7619
Os04g0653200	MANES_03G081900	70.2638	67.8241
Os04g0653300	MANES_14G153900	44.9704	46.9136
Os04g0653400	MANES_14G154000	71.6547	70.1408
Os04g0653600	MANES_14G154900	42.2222	37.1886
Os04g0654600	MANES_06G023200	57.289	57.1429
Os04g0654600	MANES_14G155000	57.289	58.0311
Os04g0654700	MANES_03G003400	81.1111	80.2198
Os04g0654700	MANES_16G136100	78.8889	73.9583
Os04g0654800	MANES_09G096900	40.3587	44.6097
Os04g0655000	MANES_09G096900	45.0307	45.4771
Os04g0655300	MANES_06G022900	44.5255	41.8764
Os04g0655300	MANES_06G023000	45.0122	39.4456
