Gene stable ID	Brassica oleracea gene stable ID	%id. target Brassica oleracea gene identical to query gene	%id. query gene identical to target Brassica oleracea gene
Os06g0548100	Bo6g066850	41.6822	41.527
Os06g0548100	Bo7g042330	41.4953	41.573
Os06g0548100	Bo7g042350	42.0561	42.7757
Os06g0548100	Bo7g067420	43.3645	43.6912
Os06g0548100	Bo7g067440	26.9159	39.3443
Os06g0548100	Bo7g067470	43.5514	43.4701
Os06g0548100	Bo7g107170	40.5607	40.5607
Os06g0548100	Bo7g107180	42.9907	42.6716
Os06g0548100	Bo8g108700	40.9346	40.7063
Os06g0548100	Bo9g059910	42.243	41.9295
Os06g0548100	Bo9g059970	34.2056	38.7712
Os06g0548100	Bo9g059980	40.7477	40.1473
Os06g0548100	Bo9g059990	42.0561	42.2139
Os06g0548200	Bo00825s010	38.3895	40.4339
Os06g0548200	Bo01178s040	40.2622	40.797
Os06g0548200	Bo01178s050	40.2622	40.8745
Os06g0548200	Bo01178s060	43.2584	43.2584
Os06g0548200	Bo02486s010	35.7678	35.8349
Os06g0548200	Bo1g022510	43.0712	40.3509
Os06g0548200	Bo1g022520	43.633	41.2389
Os06g0548200	Bo1g022550	39.5131	40.4215
Os06g0548200	Bo1g023850	39.5131	40.4215
Os06g0548200	Bo3g028050	36.1423	35.219
Os06g0548200	Bo3g028060	36.1423	35.219
Os06g0548200	Bo3g137290	27.7154	43.9169
Os06g0548200	Bo3g162300	42.3221	42.5612
Os06g0548200	Bo4g039280	36.5169	35.9779
Os06g0548200	Bo4g039290	41.573	43.6149
Os06g0548200	Bo4g182860	42.6966	42.8571
Os06g0548200	Bo5g015000	42.6966	43.0189
Os06g0548200	Bo5g042840	39.1386	39.6584
Os06g0548200	Bo5g042850	41.3858	41.8561
Os06g0548200	Bo5g064310	43.0712	43.3962
Os06g0548200	Bo5g064330	40.2622	40.797
Os06g0548200	Bo5g064340	42.1348	41.9776
Os06g0548200	Bo5g064370	43.4457	43.4457
Os06g0548200	Bo6g066850	40.6367	40.4097
Os06g0548200	Bo7g042330	43.0712	43.0712
Os06g0548200	Bo7g042350	40.2622	40.8745
Os06g0548200	Bo7g067420	41.0112	41.2429
Os06g0548200	Bo7g067440	26.9663	39.3443
Os06g0548200	Bo7g067470	42.6966	42.5373
Os06g0548200	Bo7g107170	42.6966	42.6168
Os06g0548200	Bo7g107180	43.8202	43.4137
Os06g0548200	Bo8g108700	40.4494	40.1487
Os06g0548200	Bo9g059910	41.573	41.1874
Os06g0548200	Bo9g059970	32.7715	37.0763
Os06g0548200	Bo9g059980	41.7603	41.0681
Os06g0548200	Bo9g059990	40.0749	40.1501
Os06g0548800	Bo00825s010	36.3465	38.0671
Os06g0548800	Bo01178s040	38.2298	38.5199
Os06g0548800	Bo01178s050	39.548	39.924
Os06g0548800	Bo01178s060	42.3729	42.1348
Os06g0548800	Bo02486s010	39.1714	39.0244
Os06g0548800	Bo1g022510	40.8663	38.0702
Os06g0548800	Bo1g022520	40.678	38.2301
Os06g0548800	Bo1g022550	39.9247	40.613
Os06g0548800	Bo1g023850	39.1714	39.8467
Os06g0548800	Bo3g028050	39.3597	38.1387
Os06g0548800	Bo3g028060	39.3597	38.1387
Os06g0548800	Bo3g137290	24.2938	38.2789
Os06g0548800	Bo3g162300	40.678	40.678
Os06g0548800	Bo4g039280	39.9247	39.1144
Os06g0548800	Bo4g039290	38.6064	40.275
Os06g0548800	Bo4g182860	40.113	40.0376
Os06g0548800	Bo5g015000	38.4181	38.4906
Os06g0548800	Bo5g042840	39.1714	39.4687
Os06g0548800	Bo5g042850	39.3597	39.5833
Os06g0548800	Bo5g064310	41.4313	41.5094
Os06g0548800	Bo5g064330	41.2429	41.556
Os06g0548800	Bo5g064340	38.9831	38.6194
Os06g0548800	Bo5g064370	40.678	40.4494
Os06g0548800	Bo6g066850	38.4181	37.9888
Os06g0548800	Bo7g042330	40.113	39.8876
Os06g0548800	Bo7g042350	41.8079	42.2053
Os06g0548800	Bo7g067420	40.8663	40.8663
Os06g0548800	Bo7g067440	25.4237	36.8852
Os06g0548800	Bo7g067470	41.9962	41.6045
Os06g0548800	Bo7g107170	39.548	39.2523
Os06g0548800	Bo7g107180	40.113	39.5176
Os06g0548800	Bo8g108700	37.4765	36.9888
Os06g0548800	Bo9g059910	40.8663	40.2597
Os06g0548800	Bo9g059970	31.6384	35.5932
Os06g0548800	Bo9g059980	41.9962	41.0681
Os06g0548800	Bo9g059990	40.113	39.9625
Os06g0549300	Bo00825s010	38.6233	39.8422
Os06g0549300	Bo01178s040	39.7706	39.4687
Os06g0549300	Bo01178s050	41.109	40.8745
Os06g0549300	Bo01178s060	42.4474	41.573
Os06g0549300	Bo02486s010	37.6673	36.9606
Os06g0549300	Bo1g022510	41.3002	37.8947
Os06g0549300	Bo1g022520	41.4914	38.4071
Os06g0549300	Bo1g022550	40.7266	40.8046
Os06g0549300	Bo1g023850	40.153	40.2299
Os06g0549300	Bo3g028050	37.8585	36.1314
Os06g0549300	Bo3g028060	37.8585	36.1314
Os06g0549300	Bo3g137290	27.9159	43.3234
Os06g0549300	Bo3g162300	40.5354	39.9247
Os06g0549300	Bo4g039280	38.6233	37.2694
Os06g0549300	Bo4g039290	37.6673	38.7033
Os06g0549300	Bo4g182860	39.5793	38.9098
Os06g0549300	Bo5g015000	40.5354	40
Os06g0549300	Bo5g042840	40.5354	40.2277
Os06g0549300	Bo5g042850	40.7266	40.3409
Os06g0549300	Bo5g064310	41.6826	41.1321
Os06g0549300	Bo5g064330	41.3002	40.9867
Os06g0549300	Bo5g064340	41.4914	40.4851
Os06g0549300	Bo5g064370	40.153	39.3258
Os06g0549300	Bo6g066850	39.1969	38.175
Os06g0549300	Bo7g042330	40.3442	39.5131
Os06g0549300	Bo7g042350	42.4474	42.2053
Os06g0549300	Bo7g067420	42.065	41.4313
Os06g0549300	Bo7g067440	25.4302	36.3388
Os06g0549300	Bo7g067470	41.4914	40.4851
Os06g0549300	Bo7g107170	40.5354	39.6262
Os06g0549300	Bo7g107180	42.2562	41.0019
Os06g0549300	Bo8g108700	38.2409	37.1747
Os06g0549300	Bo9g059910	41.4914	40.2597
Os06g0549300	Bo9g059970	34.4168	38.1356
Os06g0549300	Bo9g059980	42.6386	41.0681
Os06g0549300	Bo9g059990	39.7706	39.0244
Os06g0549600	Bo00825s010	37.0722	38.4615
Os06g0549600	Bo01178s040	38.7833	38.7097
Os06g0549600	Bo01178s050	41.4449	41.4449
Os06g0549600	Bo01178s060	42.2053	41.573
Os06g0549600	Bo02486s010	37.2624	36.773
Os06g0549600	Bo1g022510	42.2053	38.9474
Os06g0549600	Bo1g022520	42.0152	39.115
Os06g0549600	Bo1g022550	41.2548	41.5709
Os06g0549600	Bo1g023850	41.635	41.954
Os06g0549600	Bo3g028050	37.4525	35.9489
Os06g0549600	Bo3g028060	37.4525	35.9489
Os06g0549600	Bo3g137290	26.8061	41.8398
Os06g0549600	Bo3g162300	41.635	41.2429
Os06g0549600	Bo4g039280	38.403	37.2694
Os06g0549600	Bo4g039290	38.5932	39.8821
Os06g0549600	Bo4g182860	39.3536	38.9098
Os06g0549600	Bo5g015000	40.6844	40.3774
Os06g0549600	Bo5g042840	39.3536	39.2789
Os06g0549600	Bo5g042850	39.924	39.7727
Os06g0549600	Bo5g064310	43.9164	43.5849
Os06g0549600	Bo5g064330	42.5856	42.5047
Os06g0549600	Bo5g064340	41.2548	40.4851
Os06g0549600	Bo5g064370	40.4943	39.8876
Os06g0549600	Bo6g066850	39.924	39.1061
Os06g0549600	Bo7g042330	40.4943	39.8876
Os06g0549600	Bo7g042350	42.2053	42.2053
Os06g0549600	Bo7g067420	42.3954	41.9962
Os06g0549600	Bo7g067440	26.9962	38.7978
Os06g0549600	Bo7g067470	42.9658	42.1642
Os06g0549600	Bo7g107170	41.0646	40.3738
Os06g0549600	Bo7g107180	41.635	40.6308
Os06g0549600	Bo8g108700	40.1141	39.2193
Os06g0549600	Bo9g059910	42.2053	41.1874
Os06g0549600	Bo9g059970	34.0304	37.9237
Os06g0549600	Bo9g059980	43.7262	42.3573
Os06g0549600	Bo9g059990	41.0646	40.5253
Os06g0549633	Bo00825s010	39.5833	41.2229
Os06g0549633	Bo01178s040	41.0985	41.1765
Os06g0549633	Bo01178s050	41.0985	41.2548
Os06g0549633	Bo01178s060	42.0455	41.573
Os06g0549633	Bo02486s010	38.0682	37.7111
Os06g0549633	Bo1g022510	41.2879	38.2456
Os06g0549633	Bo1g022520	41.6667	38.9381
Os06g0549633	Bo1g022550	40.5303	40.9962
Os06g0549633	Bo1g023850	39.7727	40.2299
Os06g0549633	Bo3g028050	38.447	37.0438
Os06g0549633	Bo3g028060	38.447	37.0438
Os06g0549633	Bo3g137290	27.8409	43.6202
Os06g0549633	Bo3g162300	40.3409	40.113
Os06g0549633	Bo4g039280	39.0152	38.0074
Os06g0549633	Bo4g039290	37.1212	38.5069
Os06g0549633	Bo4g182860	39.7727	39.4737
Os06g0549633	Bo5g015000	40.1515	40
Os06g0549633	Bo5g042840	40.5303	40.6072
Os06g0549633	Bo5g042850	42.0455	42.0455
Os06g0549633	Bo5g064310	42.803	42.6415
Os06g0549633	Bo5g064330	41.4773	41.556
Os06g0549633	Bo5g064340	40.7197	40.1119
Os06g0549633	Bo5g064370	39.5833	39.1386
Os06g0549633	Bo6g066850	39.9621	39.2924
Os06g0549633	Bo7g042330	39.3939	38.9513
Os06g0549633	Bo7g042350	41.6667	41.8251
Os06g0549633	Bo7g067420	40.1515	39.9247
Os06g0549633	Bo7g067440	26.8939	38.7978
Os06g0549633	Bo7g067470	42.4242	41.791
Os06g0549633	Bo7g107170	40.3409	39.8131
Os06g0549633	Bo7g107180	41.2879	40.4453
Os06g0549633	Bo8g108700	39.7727	39.0335
Os06g0549633	Bo9g059910	40.9091	40.0742
Os06g0549633	Bo9g059970	33.3333	37.2881
Os06g0549633	Bo9g059980	42.9924	41.8048
Os06g0549633	Bo9g059990	40.1515	39.7749
Os06g0549900	Bo00825s010	37.1212	38.6588
Os06g0549900	Bo01178s040	39.5833	39.6584
Os06g0549900	Bo01178s050	40.1515	40.3042
Os06g0549900	Bo01178s060	44.5076	44.0075
Os06g0549900	Bo02486s010	39.2045	38.8368
Os06g0549900	Bo1g022510	42.4242	39.2982
Os06g0549900	Bo1g022520	42.6136	39.823
Os06g0549900	Bo1g022550	41.6667	42.1456
Os06g0549900	Bo1g023850	42.0455	42.5287
Os06g0549900	Bo3g028050	39.3939	37.9562
Os06g0549900	Bo3g028060	39.3939	37.9562
Os06g0549900	Bo3g137290	25.1894	39.4659
Os06g0549900	Bo3g162300	43.3712	43.1262
Os06g0549900	Bo4g039280	40.5303	39.4834
Os06g0549900	Bo4g039290	38.447	39.8821
Os06g0549900	Bo4g182860	39.5833	39.2857
Os06g0549900	Bo5g015000	42.4242	42.2642
Os06g0549900	Bo5g042840	37.6894	37.7609
Os06g0549900	Bo5g042850	39.9621	39.9621
Os06g0549900	Bo5g064310	45.0758	44.9057
Os06g0549900	Bo5g064330	41.2879	41.3662
Os06g0549900	Bo5g064340	43.3712	42.7239
Os06g0549900	Bo5g064370	40.3409	39.8876
Os06g0549900	Bo6g066850	42.4242	41.7132
Os06g0549900	Bo7g042330	39.9621	39.5131
Os06g0549900	Bo7g042350	42.0455	42.2053
Os06g0549900	Bo7g067420	42.6136	42.3729
Os06g0549900	Bo7g067440	26.3258	37.9781
Os06g0549900	Bo7g067470	42.803	42.1642
Os06g0549900	Bo7g107170	42.803	42.243
Os06g0549900	Bo7g107180	45.2652	44.3414
Os06g0549900	Bo8g108700	39.9621	39.2193
Os06g0549900	Bo9g059910	40.7197	39.8887
Os06g0549900	Bo9g059970	33.5227	37.5
Os06g0549900	Bo9g059980	41.0985	39.9632
Os06g0549900	Bo9g059990	41.0985	40.7129
Os06g0550000	Bo1g019870	84.4221	92.3077
Os06g0550000	Bo2g127430	83.9196	91.7582
Os06g0550000	Bo4g108260	84.4221	92.3077
Os06g0550000	Bo6g076020	55.7789	76.0274
Os06g0550000	Bo7g073810	84.4221	92.3077
Os06g0550000	Bo7g106230	84.4221	92.3077
Os06g0550000	Bo8g092830	84.9246	75.1111
Os06g0550000	Bo9g062760	84.4221	92.3077
Os06g0550800	Bo4g192750	26.8551	30.2789
Os06g0550800	Bo5g058540	17.3145	33.7931
Os06g0550800	Bo7g045620	7.06714	29.8507
Os06g0551400	Bo1g019940	85.2535	86.4486
Os06g0551400	Bo2g127350	83.4101	83.7963
Os06g0551400	Bo7g073790	82.0276	82.4074
Os06g0551400	Bo7g106270	84.3318	85.1163
Os06g0551800	Bo6g081490	26.9231	15.0358
Os06g0551800	Bo6g081510	25.641	13.1004
Os06g0551800	Bo6g122350	28.6325	14.7577
Os06g0551800	Bo6g122360	27.3504	14.5125
Os06g0551800	Bo8g108550	27.3504	14.382
Os06g0552000	Bo6g081490	14.2188	21.7184
Os06g0552000	Bo6g081510	15.3125	21.3974
Os06g0552000	Bo6g122350	15.9375	22.467
Os06g0552000	Bo6g122360	14.8438	21.542
Os06g0552000	Bo8g108550	15.3125	22.0225
Os06g0552300	Bo1g020020	48.7324	62.6812
Os06g0552300	Bo3g157390	29.0141	69.5946
Os06g0552300	Bo7g106330	49.2958	63.4058
Os06g0552300	Bo7g106340	26.1972	44.4976
Os06g0552400	Bo5g061020	51.184	46.9115
Os06g0552700	Bo5g091760	36.63	30.4878
Os06g0552700	Bo5g091770	36.9963	33.5548
Os06g0552700	Bo8g030310	42.4908	35.9133
Os06g0552900	Bo01129s030	45.6647	50.641
Os06g0552900	Bo2g051350	60.6936	60
Os06g0552900	Bo4g061100	58.9595	58.2857
Os06g0552900	Bo6g099320	59.5376	58.8571
Os06g0552900	Bo6g120900	47.3988	55.4054
Os06g0553200	Bo4g017270	33.3333	15.4229
Os06g0553200	Bo4g192790	33.3333	19.4969
Os06g0553800	Bo6g079960	28.6486	27.1795
Os06g0554100	Bo2g010550	17.4905	28.75
Os06g0554100	Bo9g170040	38.403	36.4621
Os06g0554200	Bo7g095680	17.9191	35.8382
Os06g0554200	Bo9g011170	18.2081	35.7955
Os06g0554600	Bo02952s010	13.4752	30.6452
Os06g0554600	Bo1g123570	24.1135	29.5652
Os06g0554600	Bo3g068330	21.9858	30.3922
Os06g0554600	Bo3g181150	23.7589	33.1683
Os06g0554600	Bo5g126220	20.922	28.5024
Os06g0554600	Bo6g027640	15.9574	24.1935
Os06g0554600	Bo6g040000	21.6312	29.7561
Os06g0554600	Bo7g113540	22.695	30.622
Os06g0554800	Bo1g123550	54.0703	64.2566
Os06g0554800	Bo5g020620	66.581	54.1463
Os06g0554800	Bo5g020640	67.6093	54.9443
Os06g0554800	Bo5g126190	68.6375	56.6879
Os06g0554800	Bo6g079920	69.066	55.4333
Os06g0554800	Bo8g066280	67.1808	54.5581
Os06g0555400	Bo1g151830	81.7391	70.6767
Os06g0555400	Bo2g153000	81.7391	70.6767
Os06g0555400	Bo3g058690	36.5217	60.8696
Os06g0555400	Bo5g146890	81.7391	70.6767
Os06g0555400	Bo7g093320	81.7391	70.6767
Os06g0555400	Bo9g010140	81.7391	70.6767
Os06g0555500	Bo4g190300	52.9412	55.2783
Os06g0556600	Bo1g019710	34.2857	34.8837
Os06g0556600	Bo2g127480	34.8571	35.0575
Os06g0556600	Bo3g143760	33.1429	33.9181
Os06g0556600	Bo3g157140	33.7143	28.3654
Os06g0556600	Bo5g058430	28	36.0294
Os06g0556600	Bo7g045760	33.1429	33.9181
Os06g0556600	Bo7g073920	34.2857	34.4828
Os06g0556600	Bo7g106140	34.8571	35.4651
Os06g0556600	Bo9g062850	32.5714	27.4038
Os06g0557100	Bo00934s050	42.8434	42.5573
Os06g0557100	Bo7g095580	35.3506	46.6413
Os06g0557100	Bo7g095630	43.2277	44.7761
Os06g0557400	Bo7g095570	18.0579	30.3725
Os06g0557400	Bo7g095600	10.9029	35.9551
Os06g0557700	Bo00934s050	42.3792	32.6336
Os06g0557700	Bo7g095580	31.5985	32.3194
Os06g0557700	Bo7g095630	42.627	34.2289
Os06g0558300	Bo1g016680	52.4648	55.3903
Os06g0558300	Bo2g018290	49.8239	55.7087
Os06g0558300	Bo7g113570	54.2254	56.9316
Os06g0558300	Bo9g152550	48.5915	54.3307
Os06g0558700	Bo1g009880	32.2188	14.2282
Os06g0558700	Bo4g139500	0.911854	1.63043
Os06g0558700	Bo4g158830	33.4347	14.2672
Os06g0558766	Bo1g009880	75.8621	23.6242
Os06g0558766	Bo4g139500	32.7586	41.3043
Os06g0558766	Bo4g158830	74.1379	22.3087
Os06g0559400	Bo2g034130	20.8696	27.2727
Os06g0559400	Bo3g019820	20.8696	27.907
Os06g0559500	Bo01449s020	43.9394	45.1362
Os06g0559500	Bo1g016600	28.0303	36.4532
Os06g0559500	Bo3g178190	43.1818	43.346
Os06g0559500	Bo7g113670	43.1818	43.346
Os06g0560000	Bo3g002430	53.3058	51.3944
Os06g0560000	Bo4g027290	52.8926	49.1363
Os06g0560000	Bo4g027330	22.9339	47.6395
Os06g0560000	Bo7g093140	23.9669	55.7692
Os06g0561000	Bo5g019730	74.3506	74.3506
Os06g0561000	Bo8g066090	19.4805	70.5882
Os06g0561100	Bo27171s010	0	0
Os06g0561100	Bo5g020410	49.2537	14.6341
Os06g0561100	Bo5g020470	52.2388	15.4525
Os06g0561100	Bo8g106300	52.9851	15.6388
Os06g0561200	Bo2g010650	67.9426	72.0812
Os06g0561200	Bo9g169860	68.1021	72.1284
Os06g0561800	Bo1g107200	38.9796	13.218
Os06g0561800	Bo5g102290	40	13.3788
Os06g0561800	Bo5g102320	1.02041	2.28311
Os06g0561800	Bo5g102330	0	0
Os06g0562200	Bo2g079190	51.2077	51.7073
Os06g0562300	Bo1g008560	22.5688	26.6811
Os06g0562300	Bo7g115960	22.0183	26.6667
Os06g0562600	Bo3g140200	88.4112	88.4112
Os06g0562600	Bo5g043850	87.8505	81.0345
Os06g0562600	Bo7g050250	88.2243	88.2243
Os06g0562700	Bo2g136720	0.696056	0.592885
Os06g0562700	Bo9g072900	40.1392	13.5793
Os06g0563000	Bo2g010640	70.1149	70.9302
Os06g0563000	Bo3g007290	70.4023	71.2209
Os06g0563000	Bo3g019700	68.6782	56.6351
Os06g0563000	Bo4g027400	13.5057	31.3333
Os06g0563000	Bo8g102620	64.3678	55.3086
Os06g0563000	Bo9g126270	68.6782	69.0751
Os06g0563300	Bo5g024030	49.3671	17.7677
Os06g0563300	Bo8g067420	80.3797	24.902
Os06g0563300	Bo8g104640	77.2152	24.6964
Os06g0563900	Bo7g005920	64.3606	65.1805
Os06g0563900	Bo9g027650	63.522	59.4118
Os06g0564100	Bo2g078950	27.6119	29.6
Os06g0564100	Bo6g116130	29.1045	29.771
Os06g0564800	Bo5g022010	72.2222	16.7742
Os06g0564800	Bo8g105410	71.2963	16.7028
Os06g0565000	Bo7g080260	37.0317	43.339
Os06g0565100	Bo3g042090	56.6667	57.7358
Os06g0565300	Bo5g132130	38.4106	19.0164
Os06g0565900	Bo2g077940	75.6135	40.1139
Os06g0565900	Bo3g184650	73.4663	38.5668
Os06g0565900	Bo5g131930	73.9264	38.6838
Os06g0565900	Bo6g051040	73.6196	38.7097
Os06g0565900	Bo6g116110	75.6135	40.1793
Os06g0566100	Bo5g023940	45.8904	36.0215
Os06g0566300	Bo1g008510	53.2134	53.3505
Os06g0566300	Bo1g094490	59.383	56.068
Os06g0566300	Bo8g109170	60.4113	57.1776
Os06g0566300	Bo9g043410	58.8689	61.3941
Os06g0566500	Bo1g042920	19.9052	14.6341
Os06g0566500	Bo2g032850	20.8531	11.6711
Os06g0566500	Bo3g049900	19.9052	14.6341
Os06g0566500	Bo8g086950	25.1185	16.9329
Os06g0567000	Bo1g016070	68.4211	68.4211
Os06g0567000	Bo3g176050	72.3684	72.3684
Os06g0567000	Bo7g113860	75	75
Os06g0567200	Bo2g023390	56.9707	57.7661
Os06g0567200	Bo2g023400	30.2926	50.2857
Os06g0567200	Bo2g023410	36.4888	52.3457
Os06g0567200	Bo9g150020	59.2083	59.9303
Os06g0567200	Bo9g150030	20.4819	62.6316
Os06g0567200	Bo9g150040	57.1429	57.539
Os06g0567200	Bo9g150050	56.7986	57.5916
Os06g0567900	Bo2g023390	47.8673	52.8796
Os06g0567900	Bo2g023400	24.0126	43.4286
Os06g0567900	Bo2g023410	29.6998	46.4198
Os06g0567900	Bo9g150020	47.8673	52.7875
Os06g0567900	Bo9g150030	16.9036	56.3158
Os06g0567900	Bo9g150040	46.2875	50.7799
Os06g0567900	Bo9g150050	48.0253	53.0541
Os06g0568000	Bo3g065730	87.8947	52.0249
Os06g0568000	Bo5g132140	87.6316	47.7077
Os06g0568200	Bo5g050630	94.2623	94.6502
Os06g0568200	Bo6g120030	94.6721	94.6721
Os06g0568200	Bo7g061670	93.4426	95.1983
Os06g0568200	Bo8g070070	94.2623	94.6502
Os06g0568600	Bo7g095640	45.328	43.8462
Os06g0569500	Bo7g095640	48.6275	47.6923
Os06g0569900	Bo7g095640	25.9921	25.1923
Os06g0570100	Bo7g095640	54.2574	52.6923
Os06g0570566	Bo7g095640	55.3846	20.7692
Os06g0570600	Bo7g095640	48.8294	28.0769
Os06g0570900	Bo2g032920	22.449	27.2523
Os06g0570900	Bo9g128480	21.8924	24.1803
Os06g0571100	Bo7g095520	69.0341	62.1483
Os06g0571300	Bo3g037720	32.5444	13.9241
Os06g0571400	Bo4g081140	23.0769	37.6471
Os06g0571400	Bo5g010060	73.0769	73.6077
Os06g0571400	Bo8g058750	74.7596	75.4854
Os06g0571400	Bo8g111020	74.5192	74.6988
Os06g0571800	Bo1g042950	23.3429	22.5
Os06g0571800	Bo2g033970	26.2248	20.4955
Os06g0571800	Bo3g019610	25.072	22.6562
Os06g0571800	Bo7g110740	25.072	22.7154
Os06g0571800	Bo9g127360	24.7839	22.1649
Os06g0572300	Bo2g032890	34.5423	38.61
Os06g0572300	Bo7g005770	32.6425	38.8889
Os06g0572300	Bo7g113870	35.5786	39.313
Os06g0572300	Bo9g027680	34.3696	39.6414
Os06g0572300	Bo9g128520	33.8515	37.7649
Os06g0572400	Bo01589s020	33.0882	45.6853
Os06g0572400	Bo5g016530	25.3676	64.486
Os06g0572400	Bo8g102650	56.25	56.6667
Os06g0572400	Bo9g027770	33.4559	45.2736
Os06g0573600	Bo1g042930	65.8741	63.7348
Os06g0573600	Bo1g134940	65.4545	55.7807
Os06g0573600	Bo2g032970	61.8182	61.2188
Os06g0573600	Bo3g019600	63.2168	59.9469
Os06g0573600	Bo4g124020	64.4755	63.4113
Os06g0573600	Bo5g132160	66.4336	56.615
Os06g0573600	Bo7g110730	63.0769	61.8656
Os06g0573800	Bo3g177090	32.0248	31.0621
Os06g0573900	Bo01589s010	56.9444	39.6774
Os06g0573900	Bo1g008270	5.09259	11.5789
Os06g0573900	Bo8g102640	55.0926	38.3871
Os06g0574000	Bo1g022240	27.1429	24.5478
Os06g0574000	Bo2g120940	10.2857	15.126
Os06g0574000	Bo2g124540	18	22.9091
Os06g0574000	Bo3g028120	18	22.5
Os06g0574000	Bo3g162110	28	25.2577
Os06g0574000	Bo4g039180	21.7143	25.7627
Os06g0574000	Bo4g182990	22.8571	28.3688
Os06g0574000	Bo5g065550	21.4286	25.0836
Os06g0574000	Bo7g041240	19.1429	26.4822
Os06g0574000	Bo7g067810	26.2857	25.6983
Os06g0574100	Bo1g008440	71.0843	16.6197
Os06g0574100	Bo7g116000	72.2892	16.9014
Os06g0574200	Bo3g019480	44.9132	45.4203
Os06g0574200	Bo7g005960	42.1836	41.1125
Os06g0574200	Bo7g062400	37.5931	40.5622
Os06g0574200	Bo9g130630	43.4243	43.9698
Os06g0574400	Bo4g139850	35.0832	20.7262
Os06g0574450	Bo4g139850	27.1552	9.53101
Os06g0574500	Bo2g066770	91.8301	91.8301
Os06g0574500	Bo5g010890	91.5033	91.5033
Os06g0574500	Bo6g110630	90.5229	90.5229
Os06g0574500	Bo8g109570	91.8301	91.8301
Os06g0574500	Bo9g045430	91.1765	91.1765
Os06g0581000	Bo3g107210	59.4915	62.234
Os06g0581000	Bo6g110460	66.1017	67.1256
Os06g0581000	Bo7g054500	64.2373	64.8973
Os06g0581300	Bo5g038840	38.4314	38.2812
Os06g0582600	Bo03773s010	30.5322	55.0505
Os06g0582600	Bo1g078830	42.577	44.186
Os06g0582600	Bo1g078860	42.0168	43.7318
Os06g0582600	Bo1g114730	31.9328	32.2946
Os06g0582600	Bo3g109630	38.6555	42.2018
Os06g0582600	Bo4g075490	33.8936	40.4682
Os06g0582600	Bo4g182390	41.4566	42.8986
Os06g0582600	Bo5g047310	42.8571	40.9091
Os06g0582600	Bo5g057370	40.3361	41.6185
Os06g0582600	Bo5g115220	34.1737	13.8009
Os06g0582600	Bo7g045800	41.4566	42.1652
Os06g0582600	Bo8g011450	38.9356	40.7625
Os06g0582600	Bo8g077730	43.6975	45.2174
Os06g0582600	Bo8g080550	43.4174	44.9275
Os06g0582600	Bo8g109000	37.2549	39.1176
Os06g0583400	Bo1g151980	75.8687	78.2868
Os06g0583600	Bo3g018140	36.6917	21.2914
Os06g0583600	Bo3g086750	25.8647	42.1569
Os06g0583600	Bo5g115120	39.2481	27.2443
Os06g0583900	Bo1g158780	54.4643	52.0256
Os06g0583900	Bo2g012380	52.6786	49.2693
Os06g0583900	Bo2g136510	49.7768	48.7965
Os06g0583900	Bo3g010070	52.6786	49.6842
Os06g0583900	Bo3g055230	54.2411	51.3742
Os06g0583900	Bo5g019570	51.7857	47.2505
Os06g0583900	Bo7g071380	50.2232	49.2341
Os06g0583900	Bo7g080540	50	48.8017
Os06g0583900	Bo8g066050	52.0089	50.8734
Os06g0583900	Bo8g106810	51.1161	34.6445
Os06g0583900	Bo9g165410	53.3482	47.8958
Os06g0584000	Bo1g028560	25.4545	42.4242
Os06g0584000	Bo2g001180	25.4545	42.4242
Os06g0584000	Bo2g150310	50	22.541
Os06g0584000	Bo2g168050	25.4545	42.4242
Os06g0584000	Bo6g008160	24.5455	40.9091
Os06g0584000	Bo6g083450	33.6364	28.2443
Os06g0584000	Bo9g024640	11.8182	35.1351
Os06g0584200	Bo7g091500	54.0179	53.1479
Os06g0588900	Bo1g003320	50.5181	51.1811
Os06g0588900	Bo3g005210	38.342	38.8451
Os06g0588900	Bo3g153140	47.6684	48.8064
Os06g0589300	Bo3g114920	52.0548	54.646
Os06g0589500	Bo3g107480	30.0578	25.3041
Os06g0589600	Bo5g019550	49.7717	14.952
Os06g0589600	Bo7g080570	47.9452	14.1319
Os06g0589700	Bo2g074010	39.599	24.2704
Os06g0589700	Bo6g093050	39.8496	21.9613
Os06g0589700	Bo6g113250	43.609	25.4386
Os06g0589700	Bo8g071610	41.8546	24.8512
Os06g0589800	Bo5g086540	66.6045	65.0273
Os06g0590500	Bo5g013600	66.2338	68.4564
Os06g0590500	Bo8g059860	31.4935	65.5405
Os06g0590500	Bo8g109020	67.2078	69.4631
Os06g0590500	Bo9g007510	63.3117	63.9344
Os06g0590600	Bo2g166410	54.2443	54.0206
Os06g0590600	Bo9g018360	32.5052	60.6178
Os06g0590600	Bo9g018410	56.5217	56.2887
Os06g0592400	Bo3g083290	54.8077	11.3772
Os06g0592500	Bo7g033020	58.0645	60.8108
Os06g0593100	Bo2g136550	69.2737	74.6988
Os06g0593200	Bo1g056640	35.9026	37.1069
Os06g0593200	Bo1g094250	33.8742	35.5319
Os06g0593200	Bo5g005740	34.4828	35.9408
Os06g0593200	Bo7g103830	34.2799	30.1786
Os06g0593200	Bo8g036810	35.6998	39.9093
Os06g0593200	Bo8g040680	34.6856	35.8491
Os06g0593200	Bo8g040710	35.0913	36.6525
Os06g0593200	Bo8g040740	32.4544	35.4767
