Gene stable ID	Chlamydomonas reinhardtii gene stable ID	%id. target Chlamydomonas reinhardtii gene identical to query gene	%id. query gene identical to target Chlamydomonas reinhardtii gene
Os05g0333500	CHLREDRAFT_55286	53.2438	56.9378
Os05g0334000	CHLREDRAFT_55286	53.2438	56.9378
Os05g0334400	CHLREDRAFT_55286	53.2438	56.9378
Os05g0335401	CHLREDRAFT_193025	34.6405	4.13739
Os05g0336200	CHLREDRAFT_136180	29.3651	14.8
Os05g0339000	CHLREDRAFT_174889	12.7303	29.6875
Os05g0342900	CHLREDRAFT_162817	30.0971	22.7941
Os05g0343400	CHLREDRAFT_205718	21.3552	17.657
Os05g0345100	CHLREDRAFT_111979	15.7051	26.6304
Os05g0345175	CHLREDRAFT_111979	3.79747	1.63043
Os05g0345500	CHLREDRAFT_119607	6.69975	47.7876
Os05g0346100	CHLREDRAFT_36815	22.963	16.5997
Os05g0346300	CHLREDRAFT_179706	63.5417	62.8866
Os05g0346500	CHLREDRAFT_143639	5.99144	46.1538
Os05g0347000	CHLREDRAFT_171399	26.5	32.716
Os05g0349200	CHLREDRAFT_102200	69.5214	46.6216
Os05g0349700	CHLREDRAFT_5437	56.383	55.3525
Os05g0350500	CHLREDRAFT_139416	52.6718	53.4884
Os05g0350600	CHLREDRAFT_103086	34.0909	56.391
Os05g0350900	CHLREDRAFT_103798	9.95261	18.2609
Os05g0350900	CHLREDRAFT_106655	9.00474	17.2727
Os05g0350900	CHLREDRAFT_116056	7.58294	13.0081
Os05g0350900	CHLREDRAFT_116461	6.63507	12.6126
Os05g0351500	CHLREDRAFT_154862	32.0856	31.5789
Os05g0353400	CHLREDRAFT_128929	39.4009	41.1058
Os05g0355133	CHLREDRAFT_113417	7.79221	33.1915
Os05g0355300	CHLREDRAFT_95634	17.2269	33.8843
Os05g0355500	CHLREDRAFT_147472	61.6667	68.5185
Os05g0357200	CHLREDRAFT_122344	45.2381	50.165
Os05g0357600	CHLREDRAFT_121923	66.1654	65.1852
Os05g0357700	CHLREDRAFT_190033	33.3333	25.4181
Os05g0357800	CHLREDRAFT_189038	28.4653	32.2129
Os05g0358200	CHLREDRAFT_54359	37.9032	10.262
Os05g0358400	CHLREDRAFT_107285	34.4156	51.7073
Os05g0358500	CHLREDRAFT_143967	22.6629	23.8095
Os05g0361200	CHLREDRAFT_183446	47.138	56.7951
Os05g0361700	CHLREDRAFT_205919	20.7071	25.9494
Os05g0361900	CHLREDRAFT_149418	51.0417	39.9457
Os05g0362100	CHLREDRAFT_132158	42.7957	28.2269
Os05g0363100	CHLREDRAFT_188602	31.0541	15.309
Os05g0363200	CHLREDRAFT_135101	51.6779	70.4268
Os05g0364500	CHLREDRAFT_175485	24.8101	25.0639
Os05g0364600	CHLREDRAFT_195849	47.0219	44.3787
Os05g0364700	CHLREDRAFT_196429	27.2727	8.86076
Os05g0367000	CHLREDRAFT_194293	91.8182	91.8182
Os05g0367100	CHLREDRAFT_192516	34.359	34.1837
Os05g0367400	CHLREDRAFT_72868	38.5768	38.5768
Os05g0367800	CHLREDRAFT_133650	61.136	61.7825
Os05g0368300	CHLREDRAFT_188837	68.8213	69.3487
Os05g0371200	CHLREDRAFT_24132	75.2443	76.2376
Os05g0372200	CHLREDRAFT_166278	20.4134	36.5741
Os05g0373000	CHLREDRAFT_183897	14.6751	27.2374
Os05g0373300	CHLREDRAFT_143968	31.2081	34.1912
Os05g0373300	CHLREDRAFT_143969	36.4094	31.0443
Os05g0373400	CHLREDRAFT_99329	8.15451	9.94764
Os05g0373700	CHLREDRAFT_122124	54.1463	66.0714
Os05g0373900	CHLREDRAFT_182764	71.3636	71.6895
Os05g0374600	CHLREDRAFT_141756	24.3842	6.56064
Os05g0375100	CHLREDRAFT_21582	33.3333	25.5319
Os05g0375600	CHLREDRAFT_116426	7.29614	6.46388
Os05g0376000	CHLREDRAFT_105806	38.756	25.6329
Os05g0376200	CHLREDRAFT_124965	4.60358	11.1801
Os05g0376200	CHLREDRAFT_145283	49.1049	28.0292
Os05g0377000	CHLREDRAFT_132151	46.5116	46.875
Os05g0378900	CHLREDRAFT_195657	30.8913	33.1152
Os05g0381500	CHLREDRAFT_152235	30.5419	17.1745
Os05g0386000	CHLREDRAFT_139469	39.4444	30.6034
Os05g0386000	CHLREDRAFT_146573	41.6667	26.3158
Os05g0386000	CHLREDRAFT_190337	23.0556	20.2934
Os05g0386000	CHLREDRAFT_191344	22.7778	14.0652
Os05g0387200	CHLREDRAFT_27658	61.7954	61.7954
Os05g0387800	CHLREDRAFT_165799	21.7557	14.1089
Os05g0388025	CHLREDRAFT_192037	29.1845	13.4921
Os05g0388025	CHLREDRAFT_206032	19.3133	6.43777
Os05g0388400	CHLREDRAFT_123446	2.58303	4.375
Os05g0388500	CHLREDRAFT_126226	40.39	48.8215
Os05g0388600	CHLREDRAFT_188153	40.4762	39.0306
Os05g0389000	CHLREDRAFT_170879	12.7059	23.5808
Os05g0389300	CHLREDRAFT_58042	76.4045	71.5789
Os05g0389500	CHLREDRAFT_146316	22.108	20.5251
Os05g0389500	CHLREDRAFT_169581	17.7378	15
Os05g0389500	CHLREDRAFT_169642	20.8226	21.9512
Os05g0389700	CHLREDRAFT_148395	44.894	47.8439
Os05g0390100	CHLREDRAFT_190184	30.6351	32.4111
Os05g0390500	CHLREDRAFT_141879	21.8284	31.2
Os05g0391200	CHLREDRAFT_184557	5.49451	7.83699
Os05g0391200	CHLREDRAFT_186807	8.13187	6.89013
Os05g0392000	CHLREDRAFT_114487	0	0
Os05g0392050	CHLREDRAFT_114487	2.03562	5.06329
Os05g0392100	CHLREDRAFT_178203	19.3182	21.9638
Os05g0392200	CHLREDRAFT_104798	24.5614	24
Os05g0392200	CHLREDRAFT_162535	30.4094	22.2222
Os05g0392200	CHLREDRAFT_187588	23.9766	12.7329
Os05g0392200	CHLREDRAFT_206246	29.2398	15.528
Os05g0392300	CHLREDRAFT_137457	27.2401	21.5297
Os05g0393700	CHLREDRAFT_11230	24.7645	21.0046
Os05g0395300	CHLREDRAFT_108792	40.4	46.6513
Os05g0395300	CHLREDRAFT_114099	36.6	45.0739
Os05g0395300	CHLREDRAFT_143478	29.6	17.2897
Os05g0395300	CHLREDRAFT_144191	31	18.7651
Os05g0395300	CHLREDRAFT_148687	31	28.972
Os05g0397650	CHLREDRAFT_182811	23.3803	22.5543
Os05g0397700	CHLREDRAFT_195722	23.8007	23.7569
Os05g0398000	CHLREDRAFT_108277	26.8116	33.3333
Os05g0398100	CHLREDRAFT_140706	45.0893	15.7566
Os05g0400600	CHLREDRAFT_116945	29.8969	41.1348
Os05g0400700	CHLREDRAFT_189366	50.2825	50.5682
Os05g0400800	CHLREDRAFT_82364	68.1818	34.4262
Os05g0401100	CHLREDRAFT_60278	36.4548	41.4449
Os05g0401200	CHLREDRAFT_182514	45.2736	48.1481
Os05g0401300	CHLREDRAFT_187849	22.1344	20.8955
Os05g0402300	CHLREDRAFT_136653	28.0303	30.4527
Os05g0402300	CHLREDRAFT_182385	26.8939	28.629
Os05g0402800	CHLREDRAFT_60708	43.0836	25.5993
Os05g0404200	CHLREDRAFT_106339	35.8079	58.9928
Os05g0404200	CHLREDRAFT_193479	35.3712	57.8571
Os05g0404400	CHLREDRAFT_184621	31.7992	33.4802
Os05g0405000	CHLREDRAFT_133570	56.811	60.5856
Os05g0405000	CHLREDRAFT_196616	60.8237	60.5042
Os05g0407200	CHLREDRAFT_122289	23.1102	45.1477
Os05g0408200	CHLREDRAFT_120852	3.44418	43.2836
Os05g0408900	CHLREDRAFT_196568	64.0278	65.113
Os05g0409200	CHLREDRAFT_151184	28.0374	6.0241
Os05g0409400	CHLREDRAFT_193464	20.5298	23.3962
Os05g0411200	CHLREDRAFT_108648	34.5833	54.1304
Os05g0412000	CHLREDRAFT_130971	11.3801	68.1159
Os05g0413200	CHLREDRAFT_129868	90.7658	90.9707
Os05g0413200	CHLREDRAFT_129876	90.7658	90.9707
Os05g0413400	CHLREDRAFT_24471	37.5427	35.8306
Os05g0414400	CHLREDRAFT_153519	10.6329	31.8182
Os05g0414400	CHLREDRAFT_155065	10.6329	31.8182
Os05g0414501	CHLREDRAFT_153519	0.701754	1.51515
Os05g0414501	CHLREDRAFT_155065	0.701754	1.51515
Os05g0415200	CHLREDRAFT_98303	40.2439	56.8966
Os05g0415800	CHLREDRAFT_196411	38.5214	40
Os05g0415900	CHLREDRAFT_196411	37.0909	20.6061
Os05g0416400	CHLREDRAFT_196411	40.3259	40
Os05g0417100	CHLREDRAFT_141537	37.1335	36.4217
Os05g0417100	CHLREDRAFT_196220	35.342	35.0565
Os05g0418000	CHLREDRAFT_191319	66.9663	67.4208
Os05g0419000	CHLREDRAFT_122551	36.7246	50.6849
Os05g0419100	CHLREDRAFT_112975	31.7829	62.1212
Os05g0419100	CHLREDRAFT_127913	43.4109	48.4848
Os05g0419200	CHLREDRAFT_191958	21.6867	18.4805
Os05g0420200	CHLREDRAFT_145791	13.9205	20.9402
Os05g0420200	CHLREDRAFT_183306	19.3182	21.5873
Os05g0420600	CHLREDRAFT_176233	71.4286	71.4286
Os05g0422200	CHLREDRAFT_155961	10.7317	7.45763
Os05g0424800	CHLREDRAFT_129898	56.9832	54.5455
Os05g0427100	CHLREDRAFT_122213	2.45902	4.94506
Os05g0427100	CHLREDRAFT_150994	9.01639	6.43275
Os05g0427100	CHLREDRAFT_168632	10.929	3.47524
Os05g0427100	CHLREDRAFT_195856	15.847	4.96575
Os05g0427800	DAA00950	86.4865	26.9474
Os05g0427900	CHLREDRAFT_11900	32.2785	5.36842
Os05g0427900	CHLREDRAFT_177421	18.9873	10.7914
Os05g0427900	CHLREDRAFT_298	42.4051	17.5853
Os05g0427900	CHLREDRAFT_78044	30.3797	13.8728
Os05g0427900	CHLREDRAFT_96566	38.6076	19.3038
Os05g0428600	CHLREDRAFT_133859	65.7933	68.9024
Os05g0428700	CHLREDRAFT_146216	21.9081	8.33333
Os05g0428700	CHLREDRAFT_151393	1.06007	2.15054
Os05g0428700	CHLREDRAFT_171437	21.5548	4.25235
Os05g0429400	CHLREDRAFT_111979	11.453	36.413
Os05g0429500	CHLREDRAFT_158367	25.1208	21.1382
Os05g0429500	CHLREDRAFT_174584	16.9082	12.3675
Os05g0429500	CHLREDRAFT_191592	25.1208	17.5676
Os05g0430200	CHLREDRAFT_97416	10.7368	60.7143
Os05g0430700	CHLREDRAFT_129898	47.3239	44.9198
Os05g0430800	CHLREDRAFT_122298	17.5601	34.1727
Os05g0432400	CHLREDRAFT_155538	9.38776	39.3162
Os05g0432500	CHLREDRAFT_95068	31.2883	27.7174
Os05g0432600	CHLREDRAFT_181186	7.57315	18.1818
Os05g0435700	CHLREDRAFT_102512	43.7209	61.039
Os05g0436400	CHLREDRAFT_196785	23.7762	11.1293
Os05g0436900	CHLREDRAFT_102892	6.52681	49.1228
Os05g0437200	CHLREDRAFT_132532	45	46.063
Os05g0437500	CHLREDRAFT_114544	29.0323	43.7838
Os05g0438500	CHLREDRAFT_174103	53.5714	62.5
Os05g0440250	CHLREDRAFT_120355	4.84694	24.0506
Os05g0440300	CHLREDRAFT_120355	4.81013	24.0506
Os05g0443300	CHLREDRAFT_195690	31.7269	28.7273
Os05g0443800	CHLREDRAFT_132433	45.339	49.3088
Os05g0445500	CHLREDRAFT_195600	44.6043	56.8807
Os05g0446300	CHLREDRAFT_114566	46.8966	45.3333
Os05g0446900	CHLREDRAFT_150073	14.7453	17.0279
Os05g0446900	CHLREDRAFT_167132	9.91957	36.2745
Os05g0446900	CHLREDRAFT_182288	14.2091	16.0121
Os05g0446900	CHLREDRAFT_192837	12.3324	15.5405
Os05g0446900	CHLREDRAFT_97055	7.23861	25.4717
Os05g0447000	CHLREDRAFT_173322	24.4186	19.4444
Os05g0447000	CHLREDRAFT_193468	48.2558	58.8652
Os05g0451100	CHLREDRAFT_78631	26.5421	35.3234
Os05g0452600	CHLREDRAFT_151596	52.6316	50.8475
Os05g0452900	CHLREDRAFT_127014	33.5385	39.4928
Os05g0453500	CHLREDRAFT_98614	1.0101	0.613497
Os05g0453900	CHLREDRAFT_150286	29.4416	26.3636
Os05g0455500	CHLREDRAFT_130812	31.2849	57.1429
Os05g0455600	CHLREDRAFT_187088	42.1053	40.7407
Os05g0455700	CHLREDRAFT_132204	38.8704	43.6567
Os05g0455800	CHLREDRAFT_192447	25.641	16.6271
Os05g0456000	CHLREDRAFT_113438	12.4031	25.3968
Os05g0456000	CHLREDRAFT_183418	20.5426	20.8661
Os05g0456200	CHLREDRAFT_111483	33.0578	30.7692
Os05g0456200	CHLREDRAFT_158244	43.8017	29.9435
Os05g0456300	CHLREDRAFT_111483	30.9816	38.8462
Os05g0456300	CHLREDRAFT_158244	47.546	43.7853
Os05g0458000	CHLREDRAFT_133381	22.9682	42.2078
Os05g0458000	CHLREDRAFT_172747	13.7809	21.4286
Os05g0459400	CHLREDRAFT_126179	15.2397	27.9874
Os05g0459400	CHLREDRAFT_180630	19.0068	23.871
Os05g0459900	CHLREDRAFT_195597	61.9469	71.4286
Os05g0460200	CHLREDRAFT_190824	75.7396	76.6467
Os05g0460475	CHLREDRAFT_100005	80.1887	55.9211
Os05g0460475	CHLREDRAFT_100008	80.1887	55.5556
Os05g0460475	CHLREDRAFT_100162	80.1887	55.5556
Os05g0460475	CHLREDRAFT_100236	80.1887	55.5556
Os05g0460475	CHLREDRAFT_100672	80.1887	55.5556
Os05g0460475	CHLREDRAFT_100722	80.1887	55.5556
Os05g0460475	CHLREDRAFT_102205	80.1887	54.8387
Os05g0460475	CHLREDRAFT_107058	80.1887	55.5556
Os05g0460475	CHLREDRAFT_107697	80.1887	55.5556
Os05g0460475	CHLREDRAFT_108915	80.1887	55.5556
Os05g0460475	CHLREDRAFT_109462	55.6604	80.8219
Os05g0460475	CHLREDRAFT_109944	70.7547	52.8169
Os05g0460475	CHLREDRAFT_112444	80.1887	55.5556
Os05g0460475	CHLREDRAFT_112576	79.2453	54.902
Os05g0460475	CHLREDRAFT_112705	80.1887	55.5556
Os05g0460475	CHLREDRAFT_112775	80.1887	55.5556
Os05g0460475	CHLREDRAFT_115268	80.1887	55.5556
Os05g0460475	CHLREDRAFT_121856	80.1887	55.5556
Os05g0460475	CHLREDRAFT_121902	79.2453	69.4215
Os05g0460475	CHLREDRAFT_123644	80.1887	55.5556
Os05g0460475	CHLREDRAFT_124679	80.1887	55.5556
Os05g0460475	CHLREDRAFT_124894	79.2453	80.7692
Os05g0460475	CHLREDRAFT_125122	80.1887	55.5556
Os05g0460475	CHLREDRAFT_160509	79.2453	55.2632
Os05g0460475	CHLREDRAFT_168516	79.2453	53.8462
Os05g0460475	CHLREDRAFT_172560	80.1887	54.8387
Os05g0460475	CHLREDRAFT_181233	77.3585	68.3333
Os05g0460475	CHLREDRAFT_60	80.1887	55.5556
Os05g0460475	CHLREDRAFT_648	80.1887	55.5556
Os05g0460475	CHLREDRAFT_654	80.1887	55.5556
Os05g0460475	CHLREDRAFT_885	80.1887	55.5556
Os05g0460475	CHLREDRAFT_97627	80.1887	55.5556
Os05g0460475	CHLREDRAFT_97907	80.1887	55.5556
Os05g0460475	CHLREDRAFT_98035	80.1887	55.5556
Os05g0460475	CHLREDRAFT_98097	80.1887	55.5556
Os05g0460600	CHLREDRAFT_102099	29.291	40.2564
Os05g0460700	CHLREDRAFT_108312	28.5714	41.1765
Os05g0460800	CHLREDRAFT_95439	32.4201	38.3784
Os05g0461000	CHLREDRAFT_159905	56.4972	54.3478
Os05g0461300	CHLREDRAFT_195520	61.1111	60.5505
Os05g0461400	CHLREDRAFT_100147	60.7362	76.1538
Os05g0461400	CHLREDRAFT_100223	60.7362	76.1538
Os05g0461400	CHLREDRAFT_107113	60.1227	75.969
Os05g0461400	CHLREDRAFT_109409	57.6687	78.3333
Os05g0461400	CHLREDRAFT_112398	60.7362	75
Os05g0461400	CHLREDRAFT_112753	60.7362	75
Os05g0461400	CHLREDRAFT_115469	60.1227	75.969
Os05g0461400	CHLREDRAFT_117095	60.7362	75
Os05g0461400	CHLREDRAFT_167193	60.1227	74.2424
Os05g0461400	CHLREDRAFT_167223	60.7362	75
Os05g0461400	CHLREDRAFT_169653	60.7362	76.1538
Os05g0461400	CHLREDRAFT_187	60.1227	75.969
Os05g0461400	CHLREDRAFT_246	60.1227	75.969
Os05g0461400	CHLREDRAFT_248	60.1227	75.969
Os05g0461400	CHLREDRAFT_333	60.7362	75
Os05g0461400	CHLREDRAFT_645	60.1227	75.969
Os05g0461400	CHLREDRAFT_647	60.1227	75.969
Os05g0461400	CHLREDRAFT_655	60.1227	75.969
Os05g0461400	CHLREDRAFT_702	60.1227	74.2424
Os05g0461400	CHLREDRAFT_793	60.1227	75.969
Os05g0461400	CHLREDRAFT_800	60.1227	75.969
Os05g0461400	CHLREDRAFT_82	60.7362	76.1538
Os05g0461400	CHLREDRAFT_834	60.7362	76.1538
Os05g0461400	CHLREDRAFT_872	60.1227	75.969
Os05g0461400	CHLREDRAFT_97737	60.7362	76.1538
Os05g0461400	CHLREDRAFT_97953	60.7362	76.1538
Os05g0461400	CHLREDRAFT_98017	60.7362	76.1538
Os05g0461400	CHLREDRAFT_98019	60.7362	75
Os05g0461400	CHLREDRAFT_99930	60.7362	76.1538
Os05g0461900	CHLREDRAFT_150292	25.5319	16.9014
Os05g0461900	CHLREDRAFT_150298	21.8085	28.0822
Os05g0461900	CHLREDRAFT_195957	26.0638	21.3974
Os05g0462000	CHLREDRAFT_148361	22.549	15.7534
Os05g0462301	CHLREDRAFT_99951	0	0
Os05g0462400	CHLREDRAFT_99951	1.69683	9.67742
Os05g0462500	CHLREDRAFT_131330	37.7729	40.9953
Os05g0462700	CHLREDRAFT_100020	97.0874	97.0874
Os05g0462700	CHLREDRAFT_100611	97.0874	97.0874
Os05g0462700	CHLREDRAFT_100662	97.0874	97.0874
Os05g0462700	CHLREDRAFT_110341	97.0874	97.0874
Os05g0462700	CHLREDRAFT_112470	97.0874	97.0874
Os05g0462700	CHLREDRAFT_112559	97.0874	97.0874
Os05g0462700	CHLREDRAFT_112822	97.0874	97.0874
Os05g0462700	CHLREDRAFT_115475	97.0874	97.0874
Os05g0462700	CHLREDRAFT_120734	89.3204	89.3204
Os05g0462700	CHLREDRAFT_121757	97.0874	97.0874
Os05g0462700	CHLREDRAFT_121805	97.0874	97.0874
Os05g0462700	CHLREDRAFT_121845	97.0874	97.0874
Os05g0462700	CHLREDRAFT_124193	88.3495	96.8085
Os05g0462700	CHLREDRAFT_124889	97.0874	97.0874
Os05g0462700	CHLREDRAFT_144564	97.0874	97.0874
Os05g0462700	CHLREDRAFT_160490	93.2039	96.9697
Os05g0462700	CHLREDRAFT_167163	97.0874	97.0874
Os05g0462700	CHLREDRAFT_167195	97.0874	97.0874
Os05g0462700	CHLREDRAFT_579	97.0874	97.0874
Os05g0462700	CHLREDRAFT_653	97.0874	97.0874
Os05g0462700	CHLREDRAFT_796	92.233	95.9596
Os05g0462700	CHLREDRAFT_97581	97.0874	97.0874
Os05g0462700	CHLREDRAFT_97613	97.0874	97.0874
Os05g0462700	CHLREDRAFT_97616	97.0874	97.0874
Os05g0462700	CHLREDRAFT_97647	97.0874	97.0874
Os05g0462700	CHLREDRAFT_97742	97.0874	97.0874
Os05g0462700	CHLREDRAFT_98022	97.0874	97.0874
Os05g0462700	CHLREDRAFT_98181	97.0874	97.0874
Os05g0462700	CHLREDRAFT_99976	97.0874	97.0874
Os05g0462900	CHLREDRAFT_100020	72.7273	69.9029
Os05g0462900	CHLREDRAFT_100611	72.7273	69.9029
Os05g0462900	CHLREDRAFT_100662	72.7273	69.9029
Os05g0462900	CHLREDRAFT_110341	72.7273	69.9029
Os05g0462900	CHLREDRAFT_112470	72.7273	69.9029
Os05g0462900	CHLREDRAFT_112559	72.7273	69.9029
Os05g0462900	CHLREDRAFT_112822	72.7273	69.9029
Os05g0462900	CHLREDRAFT_115475	72.7273	69.9029
Os05g0462900	CHLREDRAFT_120734	64.6465	62.1359
Os05g0462900	CHLREDRAFT_121757	72.7273	69.9029
Os05g0462900	CHLREDRAFT_121805	72.7273	69.9029
Os05g0462900	CHLREDRAFT_121845	72.7273	69.9029
Os05g0462900	CHLREDRAFT_124193	65.6566	69.1489
Os05g0462900	CHLREDRAFT_124889	72.7273	69.9029
Os05g0462900	CHLREDRAFT_144564	72.7273	69.9029
Os05g0462900	CHLREDRAFT_160490	69.697	69.697
Os05g0462900	CHLREDRAFT_167163	72.7273	69.9029
Os05g0462900	CHLREDRAFT_167195	72.7273	69.9029
Os05g0462900	CHLREDRAFT_579	72.7273	69.9029
Os05g0462900	CHLREDRAFT_653	72.7273	69.9029
Os05g0462900	CHLREDRAFT_796	69.697	69.697
Os05g0462900	CHLREDRAFT_97581	72.7273	69.9029
Os05g0462900	CHLREDRAFT_97613	72.7273	69.9029
Os05g0462900	CHLREDRAFT_97616	72.7273	69.9029
Os05g0462900	CHLREDRAFT_97647	72.7273	69.9029
Os05g0462900	CHLREDRAFT_97742	72.7273	69.9029
Os05g0462900	CHLREDRAFT_98022	72.7273	69.9029
Os05g0462900	CHLREDRAFT_98181	72.7273	69.9029
Os05g0462900	CHLREDRAFT_99976	72.7273	69.9029
Os05g0463800	CHLREDRAFT_111791	45.9459	79.4393
Os05g0463900	CHLREDRAFT_113076	0	0
Os05g0463900	CHLREDRAFT_113116	43.4381	46.2598
Os05g0464100	CHLREDRAFT_122561	30.7692	25.0847
Os05g0465100	CHLREDRAFT_166182	19.2771	30.303
Os05g0466600	CHLREDRAFT_100020	97.0874	97.0874
Os05g0466600	CHLREDRAFT_100611	97.0874	97.0874
Os05g0466600	CHLREDRAFT_100662	97.0874	97.0874
Os05g0466600	CHLREDRAFT_110341	97.0874	97.0874
Os05g0466600	CHLREDRAFT_112470	97.0874	97.0874
Os05g0466600	CHLREDRAFT_112559	97.0874	97.0874
Os05g0466600	CHLREDRAFT_112822	97.0874	97.0874
Os05g0466600	CHLREDRAFT_115475	97.0874	97.0874
Os05g0466600	CHLREDRAFT_120734	89.3204	89.3204
Os05g0466600	CHLREDRAFT_121757	97.0874	97.0874
Os05g0466600	CHLREDRAFT_121805	97.0874	97.0874
Os05g0466600	CHLREDRAFT_121845	97.0874	97.0874
Os05g0466600	CHLREDRAFT_124193	88.3495	96.8085
Os05g0466600	CHLREDRAFT_124889	97.0874	97.0874
Os05g0466600	CHLREDRAFT_144564	97.0874	97.0874
Os05g0466600	CHLREDRAFT_160490	93.2039	96.9697
Os05g0466600	CHLREDRAFT_167163	97.0874	97.0874
Os05g0466600	CHLREDRAFT_167195	97.0874	97.0874
Os05g0466600	CHLREDRAFT_579	97.0874	97.0874
Os05g0466600	CHLREDRAFT_653	97.0874	97.0874
Os05g0466600	CHLREDRAFT_796	92.233	95.9596
Os05g0466600	CHLREDRAFT_97581	97.0874	97.0874
Os05g0466600	CHLREDRAFT_97613	97.0874	97.0874
Os05g0466600	CHLREDRAFT_97616	97.0874	97.0874
Os05g0466600	CHLREDRAFT_97647	97.0874	97.0874
Os05g0466600	CHLREDRAFT_97742	97.0874	97.0874
Os05g0466600	CHLREDRAFT_98022	97.0874	97.0874
Os05g0466600	CHLREDRAFT_98181	97.0874	97.0874
Os05g0466600	CHLREDRAFT_99976	97.0874	97.0874
Os05g0466800	CHLREDRAFT_111940	29.3375	46.0396
Os05g0466900	CHLREDRAFT_121593	28.2645	59.5819
Os05g0466900	CHLREDRAFT_139672	21.8182	49.4382
Os05g0467000	CHLREDRAFT_121983	24.8629	40.3561
Os05g0467000	CHLREDRAFT_123538	36.5631	46.083
Os05g0467000	CHLREDRAFT_126628	36.7459	40.6061
Os05g0467000	CHLREDRAFT_128451	40.0366	35.7259
Os05g0467000	CHLREDRAFT_59450	36.5631	40.2414
Os05g0467300	CHLREDRAFT_206081	24.5136	28.2511
Os05g0467501	CHLREDRAFT_24524	41.6667	22.4852
Os05g0470800	CHLREDRAFT_170003	18.0769	20.614
Os05g0472400	CHLREDRAFT_146152	13.3333	17.5084
Os05g0472400	CHLREDRAFT_153072	21.5385	11.2752
Os05g0472400	CHLREDRAFT_153963	23.8462	22.5182
Os05g0472400	CHLREDRAFT_168584	25.1282	23.6145
Os05g0472400	CHLREDRAFT_196756	20.7692	25.0774
Os05g0472700	CHLREDRAFT_146152	15.5807	18.5185
Os05g0472700	CHLREDRAFT_153072	26.0623	12.349
Os05g0472700	CHLREDRAFT_153963	27.4788	23.4867
Os05g0472700	CHLREDRAFT_168584	30.3116	25.7831
Os05g0472700	CHLREDRAFT_196756	24.6459	26.935
Os05g0473900	CHLREDRAFT_158296	52.669	50.1695
Os05g0474400	CHLREDRAFT_171434	34.5455	37.4384
Os05g0474500	CHLREDRAFT_36815	20	13.6546
Os05g0474800	CHLREDRAFT_205718	17.8322	17.3175
Os05g0475300	CHLREDRAFT_174889	12.16	29.6875
Os05g0475400	CHLREDRAFT_133057	61.8926	49.5902
Os05g0476200	CHLREDRAFT_115083	39.6104	50.1645
Os05g0477300	CHLREDRAFT_46276	44.8529	60.396
Os05g0478300	CHLREDRAFT_110032	12.5794	31.7308
Os05g0480000	CHLREDRAFT_154569	28.088	33.2665
Os05g0480200	CHLREDRAFT_195613	25.9259	23.3333
Os05g0480200	CHLREDRAFT_195887	26.6667	31.8584
Os05g0480200	CHLREDRAFT_196118	29.6296	26.3158
Os05g0480700	CHLREDRAFT_190371	48.4848	48.2759
Os05g0481900	CHLREDRAFT_191597	23.1121	17.7504
Os05g0482700	CHLREDRAFT_196305	59.2129	52.8754
Os05g0486300	CHLREDRAFT_206281	13.2812	4.71567
Os05g0486700	CHLREDRAFT_109252	27.9503	69.2308
Os05g0486700	CHLREDRAFT_195608	59.0062	63.7584
Os05g0488900	CHLREDRAFT_163751	48.9362	49.2857
Os05g0489000	CHLREDRAFT_195668	23.1884	18.6861
Os05g0489600	CHLREDRAFT_186126	91.7127	91.7127
Os05g0489600	CHLREDRAFT_2332	91.7127	91.7127
Os05g0489800	CHLREDRAFT_185125	36.5854	38.4615
Os05g0489800	CHLREDRAFT_97501	34.1463	53.3333
Os05g0489900	CHLREDRAFT_168407	23.6434	10.4274
Os05g0490000	CHLREDRAFT_169281	30.0509	26.7776
Os05g0490100	CHLREDRAFT_166012	67.8571	69.0909
Os05g0490200	CHLREDRAFT_127586	50.2604	49.7423
Os05g0490800	CHLREDRAFT_183771	59.8394	59.8394
Os05g0490900	CHLREDRAFT_130491	33.1395	35.1852
Os05g0491200	CHLREDRAFT_187709	33.7931	36.1624
Os05g0493500	CHLREDRAFT_206115	26.8994	30.8962
Os05g0494100	CHLREDRAFT_149251	17.5862	29.3103
Os05g0494500	CHLREDRAFT_135100	42.6554	43.6416
Os05g0494500	CHLREDRAFT_186850	46.3277	48.3776
Os05g0494500	CHLREDRAFT_192150	41.5254	43.6202
Os05g0494900	CHLREDRAFT_176530	7.89474	2.61628
Os05g0496100	CHLREDRAFT_170004	15.2778	17.0984
Os05g0496200	CHLREDRAFT_132210	65.0826	68.1818
Os05g0496400	CHLREDRAFT_189175	25.2459	18.8264
Os05g0496500	CHLREDRAFT_189175	34.0476	34.9633
Os05g0497150	CHLREDRAFT_122088	42.3154	17.1382
Os05g0497200	CHLREDRAFT_205920	29.6296	8.73635
Os05g0497300	CHLREDRAFT_205920	25	9.20437
Os05g0497700	CHLREDRAFT_173311	13.2394	25.2011
Os05g0498300	CHLREDRAFT_121781	6.18047	52.0833
Os05g0498400	CHLREDRAFT_145043	63.4783	61.3445
Os05g0501300	CHLREDRAFT_182581	63.4146	64.6766
Os05g0501300	CHLREDRAFT_182582	63.4146	64.6766
Os05g0501300	CHLREDRAFT_187688	58.5366	43.0108
Os05g0501300	CHLREDRAFT_8673	53.6585	40.4412
