Gene stable ID	Prunus persica gene stable ID	%id. target Prunus persica gene identical to query gene	%id. query gene identical to target Prunus persica gene
Os04g0420033	PRUPE_3G227300	41.0843	43.11
Os04g0420033	PRUPE_3G227500	43.6145	42.9419
Os04g0420300	PRUPE_3G131100	40.8416	40.6905
Os04g0420300	PRUPE_3G141400	41.8317	42.1446
Os04g0420300	PRUPE_3G227300	43.4406	44.3742
Os04g0420300	PRUPE_3G227500	46.4109	44.484
Os04g0420600	PRUPE_3G131100	43.1078	42.4168
Os04g0420600	PRUPE_3G141400	43.3584	43.1421
Os04g0420600	PRUPE_3G227300	44.4862	44.8799
Os04g0420600	PRUPE_3G227500	47.2431	44.7212
Os04g0420900	PRUPE_3G131100	43.8509	43.5265
Os04g0420900	PRUPE_3G141400	42.8571	43.0175
Os04g0420900	PRUPE_3G227300	43.4783	44.2478
Os04g0420900	PRUPE_3G227500	47.0807	44.9585
Os04g0421700	PRUPE_2G291000	24.8984	27.4356
Os04g0421800	PRUPE_8G028200	71.1864	32.967
Os04g0421900	PRUPE_8G058700	57.2207	56.8592
Os04g0422000	PRUPE_6G163100	48.5611	49.8155
Os04g0422200	PRUPE_1G562300	43.0657	46.8254
Os04g0422200	PRUPE_8G016000	37.9562	41.6
Os04g0422300	PRUPE_2G203500	41.1765	43.0168
Os04g0422300	PRUPE_5G135800	45.4545	46.3215
Os04g0422900	PRUPE_1G096200	17.5439	12.3077
Os04g0422900	PRUPE_5G234400	32.0175	18.7179
Os04g0422900	PRUPE_7G000100	27.6316	13.9381
Os04g0423100	PRUPE_6G162100	44.3459	49.7512
Os04g0423200	PRUPE_8G032500	30.8782	29.9451
Os04g0423600	PRUPE_8G033600	34.3214	32.2108
Os04g0423700	PRUPE_8G033400	61.2472	58.6354
Os04g0423800	PRUPE_7G161900	59.7101	61.3095
Os04g0424200	PRUPE_1G566100	48.4816	54.1818
Os04g0425100	PRUPE_1G075400	33.1808	21.8373
Os04g0425100	PRUPE_5G240400	14.8741	37.7907
Os04g0428900	PRUPE_1G186200	57.1429	53.0806
Os04g0428900	PRUPE_1G564800	57.1429	56.8528
Os04g0428950	PRUPE_6G161100	61.0687	64
Os04g0428950	PRUPE_8G036600	65.2672	62.8676
Os04g0429200	PRUPE_6G165900	32.4138	8.20244
Os04g0429300	PRUPE_1G432900	26.556	23.4432
Os04g0429300	PRUPE_8G127700	26.1411	20
Os04g0429400	PRUPE_1G432900	21.3213	26.0073
Os04g0429400	PRUPE_8G127700	24.9249	26.3492
Os04g0429500	PRUPE_5G123500	1.2024	0.817439
Os04g0429500	PRUPE_5G123800	1.2024	0.816327
Os04g0429500	PRUPE_5G124000	1.40281	0.932091
Os04g0429600	PRUPE_5G123500	25.5051	27.5204
Os04g0429600	PRUPE_5G123800	25.2525	27.2109
Os04g0429600	PRUPE_5G124000	26.1364	27.5632
Os04g0429800	PRUPE_7G131500	76.9094	77.3214
Os04g0430000	PRUPE_1G433000	74.5981	44.5298
Os04g0430000	PRUPE_7G131700	74.2765	45.6522
Os04g0430100	PRUPE_1G534700	77.0492	77.0492
Os04g0430100	PRUPE_1G534900	77.0492	77.0492
Os04g0430100	PRUPE_2G037600	77.5956	77.5956
Os04g0430100	PRUPE_2G157900	41.5301	70.3704
Os04g0430400	PRUPE_8G127400	50.1779	41.8398
Os04g0430600	PRUPE_1G433700	48.9614	52.0505
Os04g0430600	PRUPE_7G132000	46.5875	49.5268
Os04g0430700	PRUPE_1G433100	46.332	47.3684
Os04g0430700	PRUPE_1G433200	41.9562	45.9155
Os04g0430800	PRUPE_8G126900	37.1429	37.1429
Os04g0430900	PRUPE_8G147300	45.0704	39.1837
Os04g0430900	PRUPE_8G147400	44.1315	40.9586
Os04g0431000	PRUPE_6G035900	26.07	8.92144
Os04g0431100	PRUPE_1G507100	38.6207	35.1097
Os04g0431200	PRUPE_1G494700	56.3758	21.9895
Os04g0431300	PRUPE_1G494800	43.75	37.5
Os04g0431800	PRUPE_5G058400	49.0446	50
Os04g0432000	PRUPE_1G573300	81.0585	83.1429
Os04g0432100	PRUPE_8G054000	36.7063	39.5299
Os04g0432200	PRUPE_1G577400	71.2329	3.62875
Os04g0432300	PRUPE_1G557500	43.8596	48.3092
Os04g0432400	PRUPE_1G556900	77.3519	79.7127
Os04g0432500	PRUPE_1G557400	55.0827	50.5423
Os04g0432600	PRUPE_1G506700	61.2245	63.1579
Os04g0433200	PRUPE_1G576600	48	20.3966
Os04g0433800	PRUPE_4G271400	51.9008	51.3491
Os04g0433900	PRUPE_4G167700	25.7411	23.8606
Os04g0434300	PRUPE_1G553700	66.3446	64.8819
Os04g0434600	PRUPE_1G493400	65.2653	56.5481
Os04g0434800	PRUPE_1G493900	67.688	57.8571
Os04g0434900	PRUPE_4G276300	37.3494	26.1603
Os04g0435100	PRUPE_4G276400	82.6415	83.112
Os04g0435500	PRUPE_1G489200	60.3774	54.2373
Os04g0435700	PRUPE_4G277200	72.6269	74.4344
Os04g0436100	PRUPE_4G104800	41.8301	52.0325
Os04g0436100	PRUPE_4G105000	47.7124	45.625
Os04g0436100	PRUPE_5G159500	38.5621	41.5493
Os04g0436300	PRUPE_1G494100	52.5597	30.8617
Os04g0436800	PRUPE_8G008000	44.6304	46.176
Os04g0437000	PRUPE_1G560100	50.5	48.0952
Os04g0437300	PRUPE_4G271800	39.9061	41.4634
Os04g0437500	PRUPE_6G148800	47.449	31.5789
Os04g0437600	PRUPE_4G270800	41.8079	46.1059
Os04g0438300	PRUPE_8G019400	42.8135	44.586
Os04g0438400	PRUPE_2G099900	49.0716	31.7324
Os04g0438400	PRUPE_2G100200	47.2149	33.0241
Os04g0438400	PRUPE_2G100500	47.7454	33.3952
Os04g0438500	PRUPE_8G021400	66.5689	65.7971
Os04g0438600	PRUPE_8G021000	30.6122	24.6914
Os04g0439100	PRUPE_1G572800	49.5902	41.4739
Os04g0439200	PRUPE_1G572800	47.6368	32.8192
Os04g0439300	PRUPE_4G281500	58.1699	12.1088
Os04g0439400	PRUPE_4G281500	60	8.57143
Os04g0439600	PRUPE_1G556500	40.2676	41.9518
Os04g0439900	PRUPE_2G102700	50.5828	48.5459
Os04g0440000	PRUPE_6G178500	42.8571	42.8571
Os04g0440100	PRUPE_1G550000	43.3925	41.6667
Os04g0440100	PRUPE_1G581100	44.3787	46.3918
Os04g0441600	PRUPE_1G549700	28.6982	28.869
Os04g0441800	PRUPE_1G585400	62.5205	61.9125
Os04g0441900	PRUPE_4G286100	71.0784	74.359
Os04g0442000	PRUPE_1G585200	65.5275	65.0443
Os04g0442100	PRUPE_6G175200	41.0853	36.3014
Os04g0442200	PRUPE_1G584700	64.0919	60.1961
Os04g0443000	PRUPE_1G583000	61.7945	62.7941
Os04g0443300	PRUPE_8G005900	61.4	62.1457
Os04g0443500	PRUPE_1G544300	63.5569	62.1083
Os04g0443700	PRUPE_1G582400	33.0166	34.1523
Os04g0443900	PRUPE_1G298500	68.5374	64.8953
Os04g0444200	PRUPE_4G036400	59.9693	61.2853
Os04g0444400	PRUPE_2G107600	50	48.9754
Os04g0444400	PRUPE_6G120700	46.6527	48.1641
Os04g0444400	PRUPE_7G271400	51.4644	45.9813
Os04g0444400	PRUPE_8G257400	50.6276	47.8261
Os04g0444600	PRUPE_1G279500	87.0588	87.6777
Os04g0444600	PRUPE_2G081400	10.8235	62.1622
Os04g0444600	PRUPE_2G081800	10.3529	59.4595
Os04g0444600	PRUPE_3G128000	11.7647	32.2581
Os04g0444600	PRUPE_7G035200	15.7647	32.8431
Os04g0444600	PRUPE_8G010100	14.5882	54.8673
Os04g0444600	PRUPE_8G029500	13.6471	34.5238
Os04g0444600	PRUPE_8G055900	12.4706	60.9195
Os04g0444800	PRUPE_1G587800	54.4855	56.267
Os04g0444900	PRUPE_1G587000	65.2344	65.4902
Os04g0445100	PRUPE_8G000400	45.5814	49
Os04g0445600	PRUPE_3G036000	33.3333	38.1868
Os04g0445700	PRUPE_4G078200	80.7359	79.1932
Os04g0445800	PRUPE_3G038200	79.845	80.4688
Os04g0445800	PRUPE_7G195800	79.845	80.4688
Os04g0446000	PRUPE_1G024700	11.3208	4.65116
Os04g0446000	PRUPE_2G030000	5.66038	2.43902
Os04g0446000	PRUPE_7G196900	54.717	14.0777
Os04g0446100	PRUPE_7G198600	36.0206	38.5321
Os04g0446200	PRUPE_7G199200	48.3871	28.0374
Os04g0446300	PRUPE_1G392100	66.1458	62.2549
Os04g0446300	PRUPE_2G246200	22.3958	71.6667
Os04g0446300	PRUPE_2G246300	23.9583	51.1111
Os04g0447100	PRUPE_3G039200	61.5578	53.7281
Os04g0447100	PRUPE_4G047800	55.5276	48.7859
Os04g0447400	PRUPE_5G240300	78.3058	75.3479
Os04g0447900	PRUPE_4G014500	35.6643	29.3103
Os04g0448000	PRUPE_4G013300	50.1931	30.3738
Os04g0448000	PRUPE_4G222500	49.0347	29.0618
Os04g0448000	PRUPE_4G222600	49.8069	29.5872
Os04g0448100	PRUPE_1G505600	42.3221	34.7692
Os04g0448100	PRUPE_1G563900	41.9476	30.9392
Os04g0448200	PRUPE_1G505900	25.1968	25.974
Os04g0448300	PRUPE_3G007600	46.4758	45.7701
Os04g0448600	PRUPE_1G500300	60.9626	44.186
Os04g0448800	PRUPE_3G312300	79.7222	77.1505
Os04g0448900	PRUPE_7G133100	66.0091	65.8094
Os04g0448950	PRUPE_7G133100	45.9119	11.0439
Os04g0449000	PRUPE_1G278100	64.9351	60.7903
Os04g0449400	PRUPE_1G437600	65.5172	35.4312
Os04g0449500	PRUPE_7G134900	53.8593	53.9519
Os04g0449900	PRUPE_1G440700	59.4315	52.3918
Os04g0450000	PRUPE_1G527300	25.5924	24.5455
Os04g0450100	PRUPE_1G526700	61.6327	47.4843
Os04g0450200	PRUPE_8G066700	54.7945	39.9002
Os04g0450400	PRUPE_6G085400	10.1952	22.8155
Os04g0450500	PRUPE_1G501800	35.0598	20.3233
Os04g0451100	PRUPE_6G191000	47.1698	49.6278
Os04g0451200	PRUPE_1G053100	48.8798	49.7925
Os04g0451200	PRUPE_1G053200	49.6945	50.5176
Os04g0451200	PRUPE_1G053400	50.7128	51.7672
Os04g0451200	PRUPE_1G053500	48.0652	49.4759
Os04g0451200	PRUPE_1G055800	33.8086	47.7011
Os04g0451200	PRUPE_1G519500	56.2118	56.7901
Os04g0451200	PRUPE_1G519600	56.0081	56.9358
Os04g0451200	PRUPE_1G519700	53.3605	54.1322
Os04g0451200	PRUPE_1G519800	54.1752	54.6201
Os04g0451200	PRUPE_1G519900	54.7862	55.6936
Os04g0451200	PRUPE_1G520000	56.2118	57.1429
Os04g0451200	PRUPE_1G520100	57.2301	58.2988
Os04g0451200	PRUPE_1G520200	56.2118	57.5
Os04g0451200	PRUPE_1G520300	55.1935	57.173
Os04g0451200	PRUPE_1G520400	56.8228	57.764
Os04g0451200	PRUPE_3G188400	52.7495	53.6232
Os04g0451200	PRUPE_3G188500	51.5275	52.2727
Os04g0451200	PRUPE_3G188600	36.6599	50.8475
Os04g0451200	PRUPE_3G189100	53.3605	52.6104
Os04g0451200	PRUPE_3G189300	53.3605	54.0206
Os04g0451200	PRUPE_3G189500	53.3605	53.5787
Os04g0451200	PRUPE_3G189600	52.1385	52.6749
Os04g0451200	PRUPE_3G189700	52.7495	53.2922
Os04g0451200	PRUPE_3G190100	51.5275	52.4896
Os04g0451200	PRUPE_3G190300	53.1568	53.8144
Os04g0451200	PRUPE_3G190400	49.8982	50.308
Os04g0451200	PRUPE_3G190500	52.9532	53.6082
Os04g0451200	PRUPE_3G190600	53.9715	53.5354
Os04g0451200	PRUPE_3G190800	53.3605	53.9095
Os04g0451200	PRUPE_4G236700	52.5458	53.1959
Os04g0451200	PRUPE_4G236800	52.5458	53.1959
Os04g0451200	PRUPE_4G237000	52.5458	53.1959
Os04g0451200	PRUPE_8G063400	43.5845	47.1366
Os04g0451200	PRUPE_8G063600	44.6029	51.4085
Os04g0451200	PRUPE_8G063700	50.3055	53.5792
Os04g0452000	PRUPE_1G517700	68.662	67.7083
Os04g0452000	PRUPE_8G060100	66.9014	67.1378
Os04g0452100	PRUPE_1G517600	69.1429	71.2813
Os04g0452400	PRUPE_6G187800	85.2861	84.8238
Os04g0452500	PRUPE_1G516800	40.3913	40.1602
Os04g0452600	PRUPE_1G516200	48.7448	45.5969
Os04g0452700	PRUPE_1G516200	51.8375	52.4462
Os04g0453200	PRUPE_1G516200	52.4655	52.0548
Os04g0453266	PRUPE_1G516200	58.4746	13.5029
Os04g0453300	PRUPE_1G516200	42.5287	14.4814
Os04g0453400	PRUPE_1G516200	49.2188	49.3151
Os04g0454200	PRUPE_1G516200	55.3191	55.9687
Os04g0455600	PRUPE_1G515000	60.9836	60.3896
Os04g0455600	PRUPE_6G186300	60	60.596
Os04g0455800	PRUPE_3G233600	73.822	74.2105
Os04g0455900	PRUPE_1G513700	81.2709	62.9534
Os04g0456200	PRUPE_6G182600	43.4783	33.6134
Os04g0456300	PRUPE_6G182600	54.6392	22.2689
Os04g0456700	PRUPE_6G182600	49.2228	39.916
Os04g0456900	PRUPE_6G181600	37.4631	26.1317
Os04g0457000	PRUPE_1G557800	76.1905	74.1313
Os04g0457200	PRUPE_6G178200	45.4829	52.7076
Os04g0457500	PRUPE_6G176700	62.1951	61.235
Os04g0457700	PRUPE_8G050100	24	30.2521
Os04g0457800	PRUPE_8G048700	84.3949	84.6645
Os04g0458200	PRUPE_1G559700	54.0212	55.625
Os04g0458300	PRUPE_3G270200	53.6842	51
Os04g0458300	PRUPE_5G188800	50.2632	51.9022
Os04g0458600	PRUPE_3G270200	50.8287	46
Os04g0458600	PRUPE_5G188800	48.895	48.0978
Os04g0458900	PRUPE_1G105400	50.8803	50.8803
Os04g0458900	PRUPE_3G003700	40.669	39.8276
Os04g0459000	PRUPE_3G269400	84.5909	85.2682
Os04g0459500	PRUPE_3G315500	83.0846	82.8784
Os04g0459600	PRUPE_1G272700	67.3267	67.3267
Os04g0459700	PRUPE_3G268700	50.9653	51.9685
Os04g0459800	PRUPE_3G268500	59.9455	53.4629
Os04g0459900	PRUPE_3G268300	66.2921	63.1692
Os04g0460350	PRUPE_3G265300	67.9245	67.9245
Os04g0460400	PRUPE_1G277100	58.6957	56.8421
Os04g0460400	PRUPE_3G264800	31.5217	25.7778
Os04g0460400	PRUPE_3G264900	66.8478	65.0794
Os04g0460500	PRUPE_2G189500	59.375	57.8261
Os04g0460600	PRUPE_5G196000	43.7318	41.6667
Os04g0461000	PRUPE_1G278200	51.3043	47.0745
Os04g0461000	PRUPE_3G085700	35.6522	38.4375
Os04g0461000	PRUPE_3G085900	35.942	38.1538
Os04g0461000	PRUPE_3G264500	57.1014	49.7475
Os04g0461000	PRUPE_5G196100	38.2609	40
Os04g0461100	PRUPE_3G238100	45.9016	43.75
Os04g0461800	PRUPE_6G321600	41.2965	36.0587
Os04g0462300	PRUPE_1G308400	51.4706	49.8576
Os04g0462400	PRUPE_1G306700	64.8649	65.0113
Os04g0462500	PRUPE_3G239000	80.5343	84.4
Os04g0462600	PRUPE_4G183100	29.4737	31.8182
Os04g0462900	PRUPE_3G300700	68.9189	73.3813
Os04g0463000	PRUPE_3G017300	44.5441	46.2733
Os04g0463000	PRUPE_5G235500	49.1779	49.7731
Os04g0463200	PRUPE_8G073500	20.7921	21.7241
Os04g0463400	PRUPE_1G335200	67.0635	67.6
Os04g0463400	PRUPE_1G335300	68.254	68.5259
Os04g0463500	PRUPE_1G337100	57.2917	59.5668
Os04g0463700	PRUPE_3G276400	31.8043	32.9114
Os04g0463700	PRUPE_5G181100	38.8379	32.6478
Os04g0463800	PRUPE_6G189500	47.4576	46.7266
Os04g0464100	PRUPE_3G193500	36.4407	36.1345
Os04g0464100	PRUPE_3G193600	38.9831	39.3162
Os04g0464200	PRUPE_3G277000	69.901	70.1789
Os04g0464400	PRUPE_3G211600	38.0417	39.899
Os04g0464500	PRUPE_3G212000	60.4502	44.4444
Os04g0464600	PRUPE_2G054400	29.6073	34.507
Os04g0464600	PRUPE_2G054600	21.7523	29.6296
Os04g0464600	PRUPE_5G079100	37.7644	34.4353
Os04g0464800	PRUPE_3G278400	43.0572	32.8877
Os04g0465000	PRUPE_1G260800	34.6821	35.2941
Os04g0465000	PRUPE_3G278600	28.3237	31.6129
Os04g0465100	PRUPE_1G260500	46.2687	46.4072
Os04g0465100	PRUPE_3G278900	52.5373	53.9877
Os04g0465100	PRUPE_5G178600	50.4478	51.8405
Os04g0465100	PRUPE_5G178700	50.7463	52.1472
Os04g0465100	PRUPE_8G067000	11.6418	42.8571
Os04g0465300	PRUPE_1G260200	36.1905	35.8491
Os04g0465300	PRUPE_3G279800	48.5714	24.2857
Os04g0465300	PRUPE_5G178400	40.9524	39.0909
Os04g0465432	PRUPE_3G280300	41.1141	34.7534
Os04g0465500	PRUPE_1G258300	39.2405	35.2273
Os04g0465600	PRUPE_1G258100	49.0446	50.3268
Os04g0465600	PRUPE_1G328400	28.0255	29.5302
Os04g0465600	PRUPE_1G328500	31.2102	31.2102
Os04g0465600	PRUPE_1G328600	31.2102	32.6667
Os04g0465600	PRUPE_1G328800	28.6624	28.8462
Os04g0465600	PRUPE_1G329000	29.2994	29.4872
Os04g0465700	PRUPE_5G176700	58.0902	19.5886
Os04g0465800	PRUPE_5G176300	45.4545	54.0541
Os04g0465900	PRUPE_1G254900	53.1365	27.1186
Os04g0466100	PRUPE_3G243600	68.3908	18.4211
Os04g0466600	PRUPE_5G211900	66.5789	66.2304
Os04g0466700	PRUPE_7G095000	34.5251	33.8074
Os04g0467100	PRUPE_1G293500	15.9879	19.6296
Os04g0467300	PRUPE_4G242800	26.6529	17.9916
Os04g0467400	PRUPE_6G024200	46.3768	14.0762
Os04g0467700	PRUPE_3G196200	76.4228	48.2051
Os04g0467800	PRUPE_5G233900	23.8095	4.31034
Os04g0467901	PRUPE_6G029300	57.5092	22.1439
Os04g0469000	PRUPE_3G193500	36.0656	36.9748
Os04g0469000	PRUPE_3G193600	41.8033	43.5897
Os04g0469300	PRUPE_3G193500	34.0909	37.8151
Os04g0469300	PRUPE_3G193600	34.8485	39.3162
Os04g0469400	PRUPE_8G234400	58.8529	24.1556
Os04g0469500	PRUPE_4G002000	59.1376	53.7313
Os04g0469800	PRUPE_3G147200	47.2917	56.6085
Os04g0469800	PRUPE_3G193900	65.2083	64.271
Os04g0470100	PRUPE_4G001600	89.0995	89.0995
Os04g0470300	PRUPE_2G152500	36.3229	38.9423
Os04g0470500	PRUPE_3G054800	28.556	30.3899
Os04g0470500	PRUPE_3G080300	28.4483	29.9659
Os04g0470500	PRUPE_3G080600	28.8793	30.4545
Os04g0470500	PRUPE_3G080800	28.6638	29.9887
Os04g0470500	PRUPE_3G083200	28.6638	30.193
Os04g0471100	PRUPE_1G096200	30.1508	18.4615
Os04g0471100	PRUPE_5G234400	40.7035	20.7692
Os04g0471100	PRUPE_7G000100	32.6633	14.3805
Os04g0471300	PRUPE_6G035500	25.8278	12.7243
Os04g0471400	PRUPE_6G035800	23.2446	19.917
Os04g0471700	PRUPE_6G036300	23.9479	32.2973
Os04g0472200	PRUPE_3G205100	46.0076	44.3223
Os04g0472300	PRUPE_4G228400	53.2432	52.1164
Os04g0472400	PRUPE_2G010500	36.8421	5.16224
Os04g0472500	PRUPE_7G069000	47.8809	47.4461
Os04g0472900	PRUPE_7G072800	56.3743	60.6289
Os04g0473400	PRUPE_2G007500	66.6667	63.5193
Os04g0473400	PRUPE_3G002200	65.3153	62.2318
Os04g0473400	PRUPE_6G171700	63.5135	60.515
Os04g0473400	PRUPE_7G072900	65.7658	62.6609
Os04g0473900	PRUPE_6G018300	60.2258	62.2568
Os04g0474500	PRUPE_1G014500	54.6075	29.5203
Os04g0474500	PRUPE_1G584100	55.9727	30.4833
Os04g0474500	PRUPE_2G005100	48.8055	27.767
Os04g0474500	PRUPE_2G197900	57.6792	31.4126
Os04g0474500	PRUPE_2G198000	57.3379	28.7671
Os04g0474500	PRUPE_2G198100	57.3379	32.5581
Os04g0474500	PRUPE_2G198200	37.5427	23.8612
Os04g0474500	PRUPE_2G198300	58.0205	32.9457
Os04g0474500	PRUPE_2G198400	57.6792	32.7519
Os04g0474500	PRUPE_3G110900	47.4403	27.4704
Os04g0474500	PRUPE_3G111000	52.5597	28.2569
Os04g0474500	PRUPE_4G165800	52.901	29.3006
Os04g0474500	PRUPE_6G018800	56.314	31.5488
Os04g0474500	PRUPE_6G018900	53.2423	29.2683
Os04g0474500	PRUPE_6G019000	55.2901	29.2948
Os04g0474500	PRUPE_6G019100	57.3379	31.758
Os04g0474500	PRUPE_6G019200	50.8532	29.2157
Os04g0474500	PRUPE_6G019300	51.5358	29.1506
Os04g0474500	PRUPE_6G019500	52.5597	28.2569
Os04g0474500	PRUPE_6G019600	52.5597	28.3088
Os04g0474500	PRUPE_6G019700	52.2184	28.0734
Os04g0474500	PRUPE_6G020100	53.9249	29.0441
Os04g0474500	PRUPE_6G088200	53.9249	29.8113
Os04g0474500	PRUPE_6G134900	50.5119	27.2059
Os04g0474500	PRUPE_6G136100	58.0205	32.9457
Os04g0474500	PRUPE_6G136300	37.884	27.0732
Os04g0474500	PRUPE_6G136400	58.3618	33.1395
Os04g0474500	PRUPE_6G136500	37.2014	26.7813
Os04g0474500	PRUPE_6G136700	58.3618	33.1395
Os04g0474500	PRUPE_6G145100	56.6553	31.8618
Os04g0474500	PRUPE_7G080500	49.1468	25.8993
Os04g0474500	PRUPE_7G080700	51.8771	29.0631
Os04g0474500	PRUPE_7G083600	37.884	27.2727
Os04g0474500	PRUPE_7G083700	58.3618	33.1395
Os04g0474500	PRUPE_7G105400	54.9488	29.9256
Os04g0474500	PRUPE_7G106100	50.5119	27.9245
Os04g0474500	PRUPE_8G165700	54.6075	30.6513
Os04g0474500	PRUPE_I005900	52.2184	34.6939
Os04g0474700	PRUPE_1G014500	52.3256	33.2103
Os04g0474700	PRUPE_1G584100	53.4884	34.2007
Os04g0474700	PRUPE_2G005100	46.2209	30.8738
Os04g0474700	PRUPE_2G197900	54.0698	34.5725
Os04g0474700	PRUPE_2G198000	53.7791	31.6781
Os04g0474700	PRUPE_2G198100	52.907	35.2713
Os04g0474700	PRUPE_2G198200	36.9186	27.5488
Os04g0474700	PRUPE_2G198300	53.4884	35.6589
Os04g0474700	PRUPE_2G198400	53.1977	35.4651
Os04g0474700	PRUPE_3G110900	44.4767	30.2372
Os04g0474700	PRUPE_3G111000	50	31.5596
Os04g0474700	PRUPE_4G165800	50.8721	33.0813
Os04g0474700	PRUPE_6G018800	54.0698	35.5641
Os04g0474700	PRUPE_6G018900	50.5814	32.6454
Os04g0474700	PRUPE_6G019000	51.7442	32.1881
Os04g0474700	PRUPE_6G019100	54.6512	35.5388
Os04g0474700	PRUPE_6G019200	47.9651	32.3529
Os04g0474700	PRUPE_6G019300	46.8023	31.0811
Os04g0474700	PRUPE_6G019500	49.7093	31.3761
Os04g0474700	PRUPE_6G019600	49.7093	31.4338
Os04g0474700	PRUPE_6G019700	49.7093	31.3761
Os04g0474700	PRUPE_6G020100	52.0349	32.9044
Os04g0474700	PRUPE_6G088200	50.8721	33.0189
Os04g0474700	PRUPE_6G134900	49.1279	31.0662
Os04g0474700	PRUPE_6G136100	53.7791	35.8527
Os04g0474700	PRUPE_6G136300	37.2093	31.2195
Os04g0474700	PRUPE_6G136400	54.0698	36.0465
Os04g0474700	PRUPE_6G136500	36.6279	30.9582
Os04g0474700	PRUPE_6G136700	54.0698	36.0465
Os04g0474700	PRUPE_6G145100	52.6163	34.7409
Os04g0474700	PRUPE_7G080500	46.8023	28.9568
Os04g0474700	PRUPE_7G080700	48.8372	32.1224
Os04g0474700	PRUPE_7G083600	36.9186	31.2039
Os04g0474700	PRUPE_7G083700	53.7791	35.8527
Os04g0474700	PRUPE_7G105400	51.7442	33.0855
Os04g0474700	PRUPE_7G106100	46.5116	30.1887
Os04g0474700	PRUPE_8G165700	51.4535	33.908
Os04g0474700	PRUPE_I005900	46.5116	36.2812
Os04g0474800	PRUPE_1G014500	62.1483	44.834
Os04g0474800	PRUPE_1G584100	62.9156	45.7249
Os04g0474800	PRUPE_2G005100	53.7084	40.7767
Os04g0474800	PRUPE_2G197900	63.6829	46.2825
Os04g0474800	PRUPE_2G198000	63.9386	42.8082
Os04g0474800	PRUPE_2G198100	62.4041	47.2868
Os04g0474800	PRUPE_2G198200	60.3581	51.1931
Os04g0474800	PRUPE_2G198300	63.9386	48.4496
Os04g0474800	PRUPE_2G198400	63.9386	48.4496
Os04g0474800	PRUPE_3G110900	53.9642	41.6996
Os04g0474800	PRUPE_3G111000	60.6138	43.4862
Os04g0474800	PRUPE_4G165800	60.1023	44.4234
Os04g0474800	PRUPE_6G018800	66.4962	49.7132
Os04g0474800	PRUPE_6G018900	64.9616	47.6548
Os04g0474800	PRUPE_6G019000	64.1944	45.3888
Os04g0474800	PRUPE_6G019100	67.0077	49.5274
Os04g0474800	PRUPE_6G019200	60.8696	46.6667
Os04g0474800	PRUPE_6G019300	60.3581	45.5598
Os04g0474800	PRUPE_6G019500	60.8696	43.6697
Os04g0474800	PRUPE_6G019600	60.6138	43.5662
Os04g0474800	PRUPE_6G019700	60.8696	43.6697
Os04g0474800	PRUPE_6G020100	61.6368	44.3015
Os04g0474800	PRUPE_6G088200	61.3811	45.283
Os04g0474800	PRUPE_6G134900	60.3581	43.3824
Os04g0474800	PRUPE_6G136100	64.1944	48.6434
Os04g0474800	PRUPE_6G136300	64.4501	61.4634
Os04g0474800	PRUPE_6G136400	64.7059	49.031
Os04g0474800	PRUPE_6G136500	64.7059	62.1622
Os04g0474800	PRUPE_6G136700	64.7059	49.031
Os04g0474800	PRUPE_6G145100	65.9847	49.5202
Os04g0474800	PRUPE_7G080500	61.6368	43.3453
Os04g0474800	PRUPE_7G080700	62.4041	46.6539
Os04g0474800	PRUPE_7G083600	63.1714	60.688
Os04g0474800	PRUPE_7G083700	63.4271	48.062
Os04g0474800	PRUPE_7G105400	62.4041	45.3532
Os04g0474800	PRUPE_7G106100	58.312	43.0189
Os04g0474800	PRUPE_8G165700	61.6368	46.1686
Os04g0474800	PRUPE_I005900	53.9642	47.8458
Os04g0474900	PRUPE_1G014500	61.4625	57.3801
Os04g0474900	PRUPE_1G584100	62.8458	59.1078
Os04g0474900	PRUPE_2G005100	52.5692	51.6505
Os04g0474900	PRUPE_2G197900	62.253	58.5502
Os04g0474900	PRUPE_2G198000	62.6482	54.2808
Os04g0474900	PRUPE_2G198100	62.0553	60.8527
Os04g0474900	PRUPE_2G198200	48.2213	52.9284
Os04g0474900	PRUPE_2G198300	62.8458	61.6279
Os04g0474900	PRUPE_2G198400	62.6482	61.4341
Os04g0474900	PRUPE_3G110900	52.9644	52.9644
Os04g0474900	PRUPE_3G111000	60.0791	55.7798
Os04g0474900	PRUPE_4G165800	59.2885	56.7108
Os04g0474900	PRUPE_6G018800	66.2055	64.0535
Os04g0474900	PRUPE_6G018900	63.2411	60.0375
Os04g0474900	PRUPE_6G019000	62.6482	57.3237
Os04g0474900	PRUPE_6G019100	65.0198	62.1928
Os04g0474900	PRUPE_6G019200	60.2767	59.8039
Os04g0474900	PRUPE_6G019300	58.3004	56.9498
Os04g0474900	PRUPE_6G019500	60.2767	55.9633
Os04g0474900	PRUPE_6G019600	59.8814	55.6985
Os04g0474900	PRUPE_6G019700	60.2767	55.9633
Os04g0474900	PRUPE_6G020100	62.253	57.9044
Os04g0474900	PRUPE_6G088200	61.0672	58.3019
Os04g0474900	PRUPE_6G134900	59.6838	55.5147
Os04g0474900	PRUPE_6G136100	63.0435	61.8217
Os04g0474900	PRUPE_6G136300	51.7787	63.9024
Os04g0474900	PRUPE_6G136400	63.6364	62.4031
