Gene stable ID	Corchorus capsularis gene stable ID	%id. target Corchorus capsularis gene identical to query gene	%id. query gene identical to target Corchorus capsularis gene
Os04g0464100	CCACVL1_16121	34.7458	32.5397
Os04g0464200	CCACVL1_14966	76.4356	76.7396
Os04g0464400	CCACVL1_08156	21.9904	31.0658
Os04g0464500	CCACVL1_08159	58.5209	50.6964
Os04g0464500	CCACVL1_15356	50.4823	61.0895
Os04g0464600	CCACVL1_18765	36.5559	31.7585
Os04g0464800	CCACVL1_19801	43.874	31.8105
Os04g0465000	CCACVL1_19800	20.5202	16.0998
Os04g0465000	CCACVL1_25834	23.6994	28.2759
Os04g0465100	CCACVL1_05697	12.2388	45.5556
Os04g0465100	CCACVL1_14982	28.3582	51.9126
Os04g0465100	CCACVL1_24569	51.6418	53.2308
Os04g0465300	CCACVL1_14984	40	35.5932
Os04g0465432	CCACVL1_03416	38.7268	41.7143
Os04g0465500	CCACVL1_14620	40.1899	41.3681
Os04g0465600	CCACVL1_14618	43.3121	44.1558
Os04g0465700	CCACVL1_12367	58.0902	14.698
Os04g0465800	CCACVL1_09153	18.5065	28.934
Os04g0465800	CCACVL1_12372	18.1818	37.5839
Os04g0465900	CCACVL1_14585	37.2694	20.6122
Os04g0466100	CCACVL1_08332	70.6897	25.625
Os04g0466600	CCACVL1_23816	67.6316	68.9008
Os04g0466700	CCACVL1_11902	35.419	35.1831
Os04g0467100	CCACVL1_06430	15.2338	10.7906
Os04g0467300	CCACVL1_11231	20.0413	20.9052
Os04g0467400	CCACVL1_11218	43.9614	12.7095
Os04g0467700	CCACVL1_03182	79.2683	49.8721
Os04g0467800	CCACVL1_03858	26.1905	4.80349
Os04g0467901	CCACVL1_11175	56.5934	27.6139
Os04g0467901	CCACVL1_11176	47.8022	22.1374
Os04g0469000	CCACVL1_01608	38.5246	38.5246
Os04g0469000	CCACVL1_16121	39.3443	38.0952
Os04g0469300	CCACVL1_01608	29.5455	31.9672
Os04g0469300	CCACVL1_16121	29.5455	30.9524
Os04g0469400	CCACVL1_14462	60.5985	25.2599
Os04g0469500	CCACVL1_02017	60.9856	60.7362
Os04g0469800	CCACVL1_16114	66.0417	64.6939
Os04g0470300	CCACVL1_19045	36.3229	35.2174
Os04g0470500	CCACVL1_27851	30.2802	27.877
Os04g0470500	CCACVL1_28002	26.9397	18.0897
Os04g0470500	CCACVL1_29045	27.2629	28.3632
Os04g0470700	CCACVL1_02166	60.3004	60.3004
Os04g0471100	CCACVL1_04707	39.6985	8.03662
Os04g0471300	CCACVL1_11136	25.1656	12.6456
Os04g0471400	CCACVL1_11133	22.7603	19.5833
Os04g0471700	CCACVL1_11131	23.6473	32.1088
Os04g0472200	CCACVL1_28984	44.8669	44.697
Os04g0472300	CCACVL1_09554	25.4054	39.5789
Os04g0472300	CCACVL1_11301	52.973	34.6596
Os04g0472400	CCACVL1_19272	41.0526	5.60345
Os04g0472500	CCACVL1_22440	47.1936	46.5011
Os04g0472900	CCACVL1_22486	56.2573	60.4271
Os04g0473400	CCACVL1_22487	68.9189	65.9483
Os04g0473400	CCACVL1_22539	68.9189	65.6652
Os04g0473900	CCACVL1_06218	60.435	62.527
Os04g0474500	CCACVL1_11036	45.0512	25.8317
Os04g0474500	CCACVL1_11037	45.3925	24.8134
Os04g0474700	CCACVL1_11036	42.4419	28.5714
Os04g0474700	CCACVL1_11037	41.5698	26.6791
Os04g0474800	CCACVL1_11036	52.9412	40.5088
Os04g0474800	CCACVL1_11037	51.6624	37.6866
Os04g0474900	CCACVL1_11036	51.1858	50.6849
Os04g0474900	CCACVL1_11037	50.1976	47.3881
Os04g0475100	CCACVL1_19744	44.2066	16.1379
Os04g0475200	CCACVL1_19744	43.6954	16.092
Os04g0475300	CCACVL1_15724	30.6818	34.6154
Os04g0475300	CCACVL1_23685	19.3182	31.1927
Os04g0475500	CCACVL1_02910	49.5614	33.0409
Os04g0475600	CCACVL1_31039	54.3333	54.515
Os04g0476000	CCACVL1_14487	39.1076	44.2136
Os04g0476100	CCACVL1_14484	85.5212	56.6496
Os04g0476100	CCACVL1_15011	87.2587	47.7801
Os04g0476400	CCACVL1_07911	48.1481	18.638
Os04g0476600	CCACVL1_15021	58.0357	38.1978
Os04g0476700	CCACVL1_14464	59.4096	34.1102
Os04g0476700	CCACVL1_25987	64.2066	33.0171
Os04g0476800	CCACVL1_03197	27.9228	27.9545
Os04g0476800	CCACVL1_14463	18.6152	28.6713
Os04g0477000	CCACVL1_24300	47.5279	46.9291
Os04g0477500	CCACVL1_24297	17.7835	17.6471
Os04g0477500	CCACVL1_24924	19.0722	19.0722
Os04g0479000	CCACVL1_03201	67.7895	70.7692
Os04g0479100	CCACVL1_03809	31.0345	40.7767
Os04g0479200	CCACVL1_29859	13.1367	52.1277
Os04g0479300	CCACVL1_10527	31.8681	29.2929
Os04g0480100	CCACVL1_24287	46.4286	46.8691
Os04g0480200	CCACVL1_29462	44.2857	45.1456
Os04g0480300	CCACVL1_10942	39.6429	39.292
Os04g0480400	CCACVL1_24903	42.1818	45.8498
Os04g0480500	CCACVL1_10099	16.141	9.98852
Os04g0480500	CCACVL1_10156	30.6122	33.2997
Os04g0480500	CCACVL1_11318	33.859	32.0457
Os04g0480500	CCACVL1_12671	30.4267	33.641
Os04g0480500	CCACVL1_13172	31.6327	33.2359
Os04g0480500	CCACVL1_13174	29.128	34.2048
Os04g0480500	CCACVL1_18535	35.9926	33.1624
Os04g0480500	CCACVL1_25005	16.3265	32.7138
Os04g0480900	CCACVL1_24264	50.5415	52.3364
Os04g0481000	CCACVL1_24264	54.0201	40.1869
Os04g0481100	CCACVL1_06006	60.4558	59.9734
Os04g0481100	CCACVL1_06007	49.866	38.3505
Os04g0481200	CCACVL1_24264	51.0779	57.5701
Os04g0481300	CCACVL1_00697	41.791	67.8788
Os04g0481400	CCACVL1_06008	55.2448	73.4884
Os04g0481500	CCACVL1_08499	46.8468	52.5253
Os04g0481600	CCACVL1_00577	32.4952	37.7528
Os04g0481600	CCACVL1_02151	25.7253	35.2785
Os04g0481700	CCACVL1_12897	52.6866	40.8092
Os04g0481700	CCACVL1_24246	53.5821	28.6284
Os04g0481800	CCACVL1_11311	18.9112	39.0533
Os04g0481800	CCACVL1_13822	28.9398	29.023
Os04g0481800	CCACVL1_15304	20.9169	38.8298
Os04g0481800	CCACVL1_19323	38.1089	35.9459
Os04g0481800	CCACVL1_23482	12.0344	30.6569
Os04g0481900	CCACVL1_11311	18.8406	38.4615
Os04g0481900	CCACVL1_13822	28.9855	28.7356
Os04g0481900	CCACVL1_15304	22.6087	41.4894
Os04g0481900	CCACVL1_19323	40.8696	38.1081
Os04g0481900	CCACVL1_23482	12.7536	32.1168
Os04g0482000	CCACVL1_22947	62.5668	59.3909
Os04g0482100	CCACVL1_22947	60.5263	58.3756
Os04g0482700	CCACVL1_24879	47.8049	52.4064
Os04g0482700	CCACVL1_24881	48.2927	52.9412
Os04g0482800	CCACVL1_00541	66.112	61.3764
Os04g0483200	CCACVL1_05647	38.2653	48.1799
Os04g0483600	CCACVL1_03941	71.9033	52.5386
Os04g0484800	CCACVL1_06561	66.088	64.6659
Os04g0484900	CCACVL1_03939	89.8778	91.3121
Os04g0485000	CCACVL1_05900	81.2339	73.6597
Os04g0485000	CCACVL1_06588	82.0051	82.4289
Os04g0485100	CCACVL1_17220	72.2986	29.8459
Os04g0485100	CCACVL1_24189	70.9234	70.2335
Os04g0485100	CCACVL1_24190	71.3163	68.8805
Os04g0485200	CCACVL1_17218	38.9262	50.4348
Os04g0485300	CCACVL1_17217	80.198	78.7938
Os04g0485400	CCACVL1_27280	69.8324	57.4713
Os04g0485700	CCACVL1_24184	58.7302	12.0915
Os04g0485800	CCACVL1_17216	29.8013	26.2136
Os04g0485800	CCACVL1_24186	32.6711	30.0813
Os04g0486400	CCACVL1_24183	55.0649	55.4974
Os04g0486500	CCACVL1_24182	86.4734	88.6139
Os04g0486600	CCACVL1_17214	89.0208	89.0208
Os04g0486800	CCACVL1_24169	49.676	22.3301
Os04g0486900	CCACVL1_24165	64.0523	61.25
Os04g0486950	CCACVL1_11045	68.254	71.0092
Os04g0487100	CCACVL1_15921	72.8571	72.5118
Os04g0487100	CCACVL1_17190	64.0476	64.0476
Os04g0487200	CCACVL1_13912	44.0514	48.4099
Os04g0487200	CCACVL1_26656	29.0997	46.2916
Os04g0487300	CCACVL1_29208	52.0958	41.6268
Os04g0488000	CCACVL1_11044	43.5211	52.7304
Os04g0488000	CCACVL1_24160	60.7042	48.536
Os04g0488200	CCACVL1_17054	36.1905	24.0126
Os04g0488400	CCACVL1_25746	67.8161	67.8161
Os04g0488500	CCACVL1_09200	60.0499	47.8607
Os04g0488600	CCACVL1_09883	47.9769	25
Os04g0488700	CCACVL1_12511	8.65801	20.8333
Os04g0488700	CCACVL1_16360	8.22511	20.4301
Os04g0488700	CCACVL1_25767	8.22511	19.8953
Os04g0489100	CCACVL1_04542	45.9391	47.013
Os04g0489600	CCACVL1_02734	31.7073	38.2353
Os04g0489800	CCACVL1_24138	39.25	45.0502
Os04g0490300	CCACVL1_17166	55.5556	6.94444
Os04g0490300	CCACVL1_24150	56.3492	9.32983
Os04g0490300	CCACVL1_30741	0	0
Os04g0490300	CCACVL1_30742	0	0
Os04g0490400	CCACVL1_09376	57.6923	58.3658
Os04g0490600	CCACVL1_10564	78.157	56.6832
Os04g0490700	CCACVL1_04096	45.303	47.5358
Os04g0490900	CCACVL1_29386	48.3553	30.1848
Os04g0490900	CCACVL1_30466	50.3289	31.8087
Os04g0491100	CCACVL1_08725	20.2614	21.6028
Os04g0491100	CCACVL1_08755	20.5882	21.6
Os04g0491100	CCACVL1_24741	19.7168	23.3247
Os04g0491200	CCACVL1_08822	19.084	14.2531
Os04g0491200	CCACVL1_09738	15.8779	16.6667
Os04g0491350	CCACVL1_08822	0.215054	0.114025
Os04g0491350	CCACVL1_09738	0.215054	0.160256
Os04g0491500	CCACVL1_08822	6.82226	4.33295
Os04g0491500	CCACVL1_09738	2.1544	1.92308
Os04g0491700	CCACVL1_10556	64.4269	67.3554
Os04g0491700	CCACVL1_30013	69.9605	71.2274
Os04g0492100	CCACVL1_05970	26.2712	44.9275
Os04g0492300	CCACVL1_20434	64.5698	63.9227
Os04g0492300	CCACVL1_21234	13.5213	43.7939
Os04g0492800	CCACVL1_21566	51.5306	65.1613
Os04g0492800	CCACVL1_29017	54.0816	47.9638
Os04g0492900	CCACVL1_21563	34.6555	58.4507
Os04g0493000	CCACVL1_20133	44.0217	33.75
Os04g0493100	CCACVL1_06999	45.5128	49.6503
Os04g0493400	CCACVL1_08254	52.4017	44.4444
Os04g0494100	CCACVL1_08254	51.0417	54.4444
Os04g0494600	CCACVL1_07786	57.0292	58.2656
Os04g0494800	CCACVL1_07786	55.409	56.9106
Os04g0494900	CCACVL1_07786	54.6419	55.8266
Os04g0494950	CCACVL1_07786	0	0
Os04g0495000	CCACVL1_07786	53.6193	54.2005
Os04g0495300	CCACVL1_08635	42.5926	39.2045
Os04g0495400	CCACVL1_02979	29.6588	41.2409
Os04g0495400	CCACVL1_04756	32.021	40.6667
Os04g0495800	CCACVL1_08641	15.0641	35.4271
Os04g0495800	CCACVL1_08642	29.3803	44.0705
Os04g0495900	CCACVL1_00866	33.2061	46.7742
Os04g0496000	CCACVL1_22990	51.4085	27.1375
Os04g0496150	CCACVL1_22990	33.3333	19.7026
Os04g0496300	CCACVL1_22993	52.8497	55.4348
Os04g0496300	CCACVL1_30595	52.3316	52.6042
Os04g0496400	CCACVL1_00598	41.3866	51.3021
Os04g0496400	CCACVL1_30587	30.4622	64.7321
Os04g0496400	CCACVL1_30589	6.72269	47.7612
Os04g0496700	CCACVL1_12581	25.2427	17.3913
Os04g0496700	CCACVL1_23330	21.3592	17.1206
Os04g0496700	CCACVL1_27879	28.6408	18.6709
Os04g0496800	CCACVL1_24854	66.0027	65.8278
Os04g0496800	CCACVL1_30582	66.6667	67.2922
Os04g0497300	CCACVL1_18306	40.7767	52.5
Os04g0497350	CCACVL1_21535	15.6566	31.3131
Os04g0497400	CCACVL1_23869	57.9186	58.9862
Os04g0497600	CCACVL1_28078	43.908	41.5217
Os04g0497900	CCACVL1_16477	14.4904	44.6078
Os04g0497900	CCACVL1_16478	5.57325	39.7727
Os04g0498000	CCACVL1_28892	56.1404	16.0804
Os04g0498200	CCACVL1_12586	71.4286	55
Os04g0498600	CCACVL1_04153	54.5226	54.5226
Os04g0498700	CCACVL1_23438	32.874	41.9598
Os04g0498800	CCACVL1_01922	62.8028	55.1672
Os04g0498900	CCACVL1_11903	46.0123	42.0168
Os04g0499100	CCACVL1_11434	47.6281	49.9006
Os04g0499100	CCACVL1_23427	50.2846	53.2129
Os04g0499300	CCACVL1_04250	61.0422	61.9647
Os04g0499300	CCACVL1_23422	57.4442	61.1625
Os04g0500200	CCACVL1_06439	25.2174	11.0687
Os04g0500200	CCACVL1_08131	25.2174	8.2153
Os04g0501000	CCACVL1_25310	82.2368	81.1688
Os04g0501100	CCACVL1_10058	43.1111	23.9506
Os04g0501100	CCACVL1_10059	45.7778	33.5505
Os04g0501100	CCACVL1_10060	17.7778	15.2672
Os04g0501100	CCACVL1_10061	44.4444	51.0204
Os04g0501200	CCACVL1_10037	47.5196	49.3225
Os04g0501200	CCACVL1_23287	54.8303	35.1759
Os04g0501500	CCACVL1_23280	63.6564	64.9438
Os04g0501600	CCACVL1_03578	19.6217	21.671
Os04g0501600	CCACVL1_23400	27.6596	25.4348
Os04g0501700	CCACVL1_02274	60.6188	68.96
Os04g0501800	CCACVL1_00298	58.1633	66.2791
Os04g0502200	CCACVL1_23378	64.3639	63.7198
Os04g0502300	CCACVL1_05336	25.625	77.3585
Os04g0502300	CCACVL1_19341	88.125	88.6792
Os04g0502300	CCACVL1_29302	88.125	88.6792
Os04g0502300	CCACVL1_30328	88.125	85.9756
Os04g0502800	CCACVL1_21573	55.9292	57.3503
Os04g0502800	CCACVL1_27781	57.1681	57.1681
Os04g0502900	CCACVL1_21578	54.661	34.1722
Os04g0503500	CCACVL1_04173	65.5766	65.917
Os04g0503500	CCACVL1_27790	67.2978	67.5302
Os04g0503800	CCACVL1_08639	49.5727	59.1837
Os04g0504000	CCACVL1_23345	62.5	57.5916
Os04g0504000	CCACVL1_27846	64.2045	56.2189
Os04g0504200	CCACVL1_19673	30.1075	27.1845
Os04g0504500	CCACVL1_19913	34.0426	40.2878
Os04g0504600	CCACVL1_08566	60.2386	61.4604
Os04g0504800	CCACVL1_14035	69.4992	70.3533
Os04g0504800	CCACVL1_16986	70.4097	71.6049
Os04g0504800	CCACVL1_26408	67.9818	68.6064
Os04g0505000	CCACVL1_16983	23.968	18.2002
Os04g0505000	CCACVL1_19641	29.5606	20.709
Os04g0505200	CCACVL1_14047	41.1894	44.6301
Os04g0505200	CCACVL1_14048	37.4449	38.5488
Os04g0505200	CCACVL1_16998	39.2071	43.2039
Os04g0505200	CCACVL1_16999	43.8326	40.6122
Os04g0505700	CCACVL1_00736	47.4699	36.5492
Os04g0505700	CCACVL1_14054	48.9157	38.0863
Os04g0506000	CCACVL1_03381	15.4639	36.7647
Os04g0506000	CCACVL1_03382	40.2062	22.9142
Os04g0506000	CCACVL1_06207	12.1649	35.3293
Os04g0506000	CCACVL1_08734	21.4433	19.7343
Os04g0506000	CCACVL1_21420	35.8763	39.0135
Os04g0506300	CCACVL1_03864	45.7921	30.8333
Os04g0506700	CCACVL1_02822	45.0189	45.1899
Os04g0506700	CCACVL1_06161	41.8663	44.4444
Os04g0506700	CCACVL1_06163	44.6406	44.4166
Os04g0506700	CCACVL1_06792	44.5145	27.7298
Os04g0506700	CCACVL1_10639	45.145	45.145
Os04g0506700	CCACVL1_22655	45.7755	45.7179
Os04g0506700	CCACVL1_27127	40.7314	42.6684
Os04g0506800	CCACVL1_30980	43.75	42.9668
Os04g0506900	CCACVL1_00174	35.5698	35.2321
Os04g0507000	CCACVL1_02538	61.6608	61.4437
Os04g0507100	CCACVL1_07774	54.5455	66.6667
Os04g0507500	CCACVL1_03868	57.3482	24.1263
Os04g0507500	CCACVL1_06170	70.2875	30.5344
Os04g0507700	CCACVL1_10750	35.3261	35.8127
Os04g0507700	CCACVL1_10751	36.9565	64.455
Os04g0507700	CCACVL1_10754	67.1196	66.9377
Os04g0507800	CCACVL1_14514	62.1951	20.1581
Os04g0508000	CCACVL1_14519	39.3812	43.2099
Os04g0508200	CCACVL1_24995	75.7322	69.084
Os04g0508300	CCACVL1_24996	71.4286	74.7664
Os04g0508500	CCACVL1_28312	45.9075	46.7391
Os04g0508751	CCACVL1_01486	60.3604	12.4304
Os04g0508751	CCACVL1_01489	54.0541	11.6505
Os04g0508751	CCACVL1_01951	62.1622	12.8731
Os04g0508751	CCACVL1_02565	63.0631	13.1579
Os04g0508751	CCACVL1_22716	58.5586	12.0818
Os04g0508800	CCACVL1_09467	52.6836	51.5906
Os04g0508800	CCACVL1_20536	51.6949	25.6662
Os04g0508900	CCACVL1_18347	55.7576	52.7725
Os04g0509000	CCACVL1_07353	48.3077	24.2284
Os04g0509100	CCACVL1_19541	52.816	46.8368
Os04g0509200	CCACVL1_11408	42.2907	43.8356
Os04g0509400	CCACVL1_30911	57.7982	61.165
Os04g0509600	CCACVL1_10762	77.1084	74.8538
Os04g0510400	CCACVL1_28313	54.8077	37.0431
Os04g0510500	CCACVL1_09564	35.4978	35.2688
Os04g0510500	CCACVL1_21587	33.3333	34.0708
Os04g0510600	CCACVL1_06967	37.9061	29.4118
Os04g0510600	CCACVL1_09565	31.0469	22.7513
Os04g0510700	CCACVL1_09559	45.1613	43.5556
Os04g0510900	CCACVL1_04465	49.0323	63.3333
Os04g0510900	CCACVL1_04466	41.9355	60.7477
Os04g0510900	CCACVL1_04467	34.1936	49.0741
Os04g0510900	CCACVL1_10806	39.0323	57.0755
Os04g0510900	CCACVL1_28585	8.70968	62.7907
Os04g0511200	CCACVL1_04465	57.377	58.3333
Os04g0511200	CCACVL1_04466	52.0492	59.3458
Os04g0511200	CCACVL1_04467	44.6721	50.463
Os04g0511200	CCACVL1_10806	51.2295	58.9623
Os04g0511200	CCACVL1_28585	12.7049	72.093
Os04g0511400	CCACVL1_15295	61.1015	65.1376
Os04g0511400	CCACVL1_19947	56.6265	55.1089
Os04g0511600	CCACVL1_28921	18.9041	18.1102
Os04g0511700	CCACVL1_04281	25	26.5446
Os04g0511700	CCACVL1_04458	10.7759	21.645
Os04g0511700	CCACVL1_10811	22.6293	25.9259
Os04g0512200	CCACVL1_00447	0.943396	0.289855
Os04g0512200	CCACVL1_01067	0	0
Os04g0512200	CCACVL1_16322	20.7547	3.94973
Os04g0512200	CCACVL1_20022	46.2264	7.81499
Os04g0512200	CCACVL1_23013	39.6226	6.74157
Os04g0512200	CCACVL1_30969	36.7925	6.31068
Os04g0512300	CCACVL1_04460	41.8478	44.3804
Os04g0512400	CCACVL1_04278	35.2941	35.4067
Os04g0512500	CCACVL1_05462	35.1145	33.8235
Os04g0512500	CCACVL1_07672	44.2748	34.1176
Os04g0513000	CCACVL1_08119	34.7305	28.2927
Os04g0514400	CCACVL1_06648	48.2289	45.1531
Os04g0514600	CCACVL1_27851	27.3846	8.82936
Os04g0514600	CCACVL1_28002	21.8462	5.13748
Os04g0514600	CCACVL1_29045	20.6154	7.51121
Os04g0515300	CCACVL1_02601	86.5672	72.956
Os04g0515300	CCACVL1_19710	84.3284	84.3284
Os04g0515400	CCACVL1_05472	59.854	69.4915
Os04g0516200	CCACVL1_02581	62.8713	64.7959
Os04g0516200	CCACVL1_17955	62.3762	58.3333
Os04g0516200	CCACVL1_19695	62.3762	60.5769
Os04g0516600	CCACVL1_17956	68.2796	70.9497
Os04g0517000	CCACVL1_02570	37.9888	42.7673
Os04g0517100	CCACVL1_02430	21.3483	15.8333
Os04g0517100	CCACVL1_02431	17.4157	16.5775
Os04g0517100	CCACVL1_04926	24.1573	15.8088
Os04g0517100	CCACVL1_06798	21.9101	13.7809
Os04g0517300	CCACVL1_02567	66.4384	50.4333
Os04g0517400	CCACVL1_10767	51.0135	27.6557
Os04g0517500	CCACVL1_01490	36.6379	31.3653
Os04g0517500	CCACVL1_17963	33.6207	28.3636
Os04g0517600	CCACVL1_12727	7.31707	16.8539
Os04g0517600	CCACVL1_12729	22.439	13.9818
Os04g0517600	CCACVL1_27964	25.8537	14.4022
Os04g0517600	CCACVL1_29241	26.3415	15.562
Os04g0518000	CCACVL1_05305	83.1395	83.871
Os04g0518000	CCACVL1_17801	82.8488	83.5777
Os04g0518100	CCACVL1_05302	71.2871	70.6872
Os04g0518100	CCACVL1_17805	72.843	70.5479
Os04g0518100	CCACVL1_20537	67.1853	65.6077
Os04g0518400	CCACVL1_05302	74.7899	74.8948
Os04g0518400	CCACVL1_17805	77.7311	76.0274
Os04g0518400	CCACVL1_20537	69.4678	68.5083
Os04g0518800	CCACVL1_17809	70	80.2752
Os04g0518800	CCACVL1_20529	67.2	80.7692
Os04g0519200	CCACVL1_29911	35.7414	23.4414
Os04g0519900	CCACVL1_01547	53.4562	12.6638
Os04g0519925	CCACVL1_01547	57.6803	20.0873
Os04g0520000	CCACVL1_26912	66.9841	65.7321
Os04g0520700	CCACVL1_20508	41.3793	42.3529
Os04g0520900	CCACVL1_07163	45.0431	42.9158
Os04g0521100	CCACVL1_00321	81.0345	81.3149
Os04g0521100	CCACVL1_12558	80	80.2768
Os04g0521100	CCACVL1_17749	80.6897	81.8182
Os04g0521100	CCACVL1_20505	79.3103	80.7018
Os04g0521800	CCACVL1_05561	60.3286	59.6288
Os04g0522500	CCACVL1_07835	53.9106	53.4626
Os04g0523000	CCACVL1_29120	35.1351	54.6218
Os04g0523100	CCACVL1_07833	37.2014	35.5049
Os04g0523200	CCACVL1_18147	58.0357	5.44389
Os04g0523350	CCACVL1_18147	57.0513	7.45394
Os04g0524500	CCACVL1_14697	65.9777	60.3198
Os04g0524600	CCACVL1_14697	72.0486	60.3198
Os04g0524900	CCACVL1_14697	62.2191	64.3895
Os04g0525100	CCACVL1_00428	1.96629	3.36538
Os04g0525200	CCACVL1_00428	37.9808	37.9808
Os04g0525600	CCACVL1_24380	50.4854	60.7004
Os04g0525800	CCACVL1_06203	36.5854	56.8182
Os04g0525800	CCACVL1_24405	53.1707	53.4314
Os04g0525900	CCACVL1_26602	64.6186	56.1694
Os04g0526300	CCACVL1_26694	34.9711	21.2281
Os04g0526300	CCACVL1_29848	26.8786	37.5
Os04g0526800	CCACVL1_05755	36.4807	45.2128
Os04g0526800	CCACVL1_14632	45.0644	46.4602
Os04g0527000	CCACVL1_05755	38.6047	44.1489
Os04g0527000	CCACVL1_14632	46.9767	44.6903
Os04g0527400	CCACVL1_04294	56.1743	58
Os04g0527500	CCACVL1_29962	2.41935	2.9703
Os04g0527500	CCACVL1_30532	63.7097	18.1609
Os04g0527700	CCACVL1_17899	41.0596	42.1769
Os04g0527800	CCACVL1_17900	52.6627	50.7122
Os04g0527900	CCACVL1_01461	56.9811	59.4488
Os04g0528000	CCACVL1_24658	45.4545	14.1066
Os04g0528100	CCACVL1_25088	40.1575	42.8571
Os04g0528400	CCACVL1_27824	60.7362	62.069
Os04g0528600	CCACVL1_06853	34.8624	33.7778
Os04g0529100	CCACVL1_24637	37.931	31.1547
Os04g0529400	CCACVL1_13020	49.0566	21.9641
Os04g0529500	CCACVL1_15642	56.0557	54.0289
Os04g0529600	CCACVL1_13023	59.0047	61.1794
Os04g0529600	CCACVL1_24630	54.7393	63.2877
Os04g0529700	CCACVL1_10413	33.8362	34.6578
Os04g0529700	CCACVL1_10414	33.8362	38.8614
Os04g0529700	CCACVL1_10415	37.069	37.8022
Os04g0529700	CCACVL1_10418	36.2069	42.2111
Os04g0529700	CCACVL1_15636	37.069	40
Os04g0529800	CCACVL1_15635	61.1855	63.8723
Os04g0529800	CCACVL1_24633	65.392	65.019
Os04g0530000	CCACVL1_13032	39.5833	41.0072
Os04g0530400	CCACVL1_19952	55.6962	65.1852
Os04g0530500	CCACVL1_13052	34.3874	34.252
Os04g0530500	CCACVL1_15661	33.9921	37.069
Os04g0530500	CCACVL1_24615	25.2964	28.5714
Os04g0530600	CCACVL1_13054	47.2222	47.486
Os04g0530600	CCACVL1_24609	50.5556	47.8947
Os04g0530700	CCACVL1_26615	60.2597	57.8554
Os04g0530900	CCACVL1_09825	61.5836	61.0465
Os04g0531100	CCACVL1_13654	65.9722	64.1892
Os04g0531300	CCACVL1_26610	74.9216	72.6444
Os04g0532500	CCACVL1_13649	61.6915	56.1086
Os04g0533000	CCACVL1_14163	56.4257	88.3648
Os04g0533300	CCACVL1_14160	55.0239	60.2094
Os04g0533500	CCACVL1_05150	62.2881	63.913
Os04g0533900	CCACVL1_05156	42.1687	61.4035
Os04g0534100	CCACVL1_05158	48.6301	38.7273
Os04g0534100	CCACVL1_05159	45.6621	43.3839
Os04g0534100	CCACVL1_05161	5.02283	20.1835
Os04g0534200	CCACVL1_13636	60.1093	16.9492
Os04g0534300	CCACVL1_14323	21.5278	28.3105
Os04g0534400	CCACVL1_14324	53.6	60.9091
Os04g0534400	CCACVL1_24690	54.4	31.3364
Os04g0534500	CCACVL1_14325	47.619	47.0588
Os04g0535200	CCACVL1_24692	51.4228	55.1198
Os04g0535600	CCACVL1_02867	57.9268	59.2824
Os04g0535600	CCACVL1_05707	58.5366	59.4427
Os04g0536300	CCACVL1_02869	51.5038	64.6226
Os04g0536300	CCACVL1_14307	52.6316	65.7277
Os04g0537100	CCACVL1_02875	34.7305	35.5828
Os04g0537800	CCACVL1_14305	40.2174	47.4359
Os04g0537900	CCACVL1_02876	61.167	40.3718
Os04g0538000	CCACVL1_02878	67.5453	70.4467
Os04g0538100	CCACVL1_02879	89.1192	43.9336
Os04g0538166	CCACVL1_02879	88.6525	15.9642
Os04g0538400	CCACVL1_24559	34.0081	32.4324
Os04g0538800	CCACVL1_09009	46.0317	42.233
Os04g0538800	CCACVL1_16760	51.746	47.7539
Os04g0538800	CCACVL1_26072	51.3228	50
Os04g0538900	CCACVL1_16296	36.4444	41.206
Os04g0538900	CCACVL1_26073	36	42.4084
Os04g0539000	CCACVL1_07188	53.6364	55.9242
Os04g0539500	CCACVL1_26085	36.6667	37.3368
Os04g0539800	CCACVL1_16772	68.5637	71.2676
Os04g0540200	CCACVL1_00631	46	35.4938
Os04g0540200	CCACVL1_16782	40.4	33.2237
Os04g0540300	CCACVL1_16898	50.7973	51.7401
Os04g0540600	CCACVL1_12312	49.2986	50
Os04g0540600	CCACVL1_26090	52.1042	54.3933
Os04g0540900	CCACVL1_05540	41.2742	31.1065
Os04g0541100	CCACVL1_09602	31.5702	32.3729
Os04g0541100	CCACVL1_26947	29.4215	37.7919
Os04g0541100	CCACVL1_27335	35.0413	33.0733
Os04g0541500	CCACVL1_17914	58.4225	49.8858
Os04g0541700	CCACVL1_05603	28.9855	31.6206
Os04g0541700	CCACVL1_13348	23.5507	26.971
Os04g0541700	CCACVL1_21904	29.7101	36.6071
Os04g0541900	CCACVL1_21905	37.1069	31.9783
Os04g0542000	CCACVL1_01690	29.6651	31.4721
Os04g0542000	CCACVL1_07027	33.4928	27.451
Os04g0542200	CCACVL1_05609	64.1958	69.4402
Os04g0542200	CCACVL1_13358	59.7203	63.8266
Os04g0542800	CCACVL1_05609	65.7778	67.171
Os04g0542800	CCACVL1_13358	62.0741	62.6308
Os04g0542900	CCACVL1_07061	49.9037	58.9977
Os04g0543000	CCACVL1_19106	42.3581	49.6164
Os04g0543000	CCACVL1_19349	40.6114	47.6923
Os04g0543200	CCACVL1_19357	58.0103	39.5595
Os04g0543600	CCACVL1_05258	26.3514	43.3333
Os04g0543900	CCACVL1_05811	84.4282	84.4282
