Gene stable ID	Dioscorea rotundata gene stable ID	%id. target Dioscorea rotundata gene identical to query gene	%id. query gene identical to target Dioscorea rotundata gene
Os06g0505302	Dr05120	64.8804	51.8745
Os06g0505302	Dr05121	0.574163	0.541516
Os06g0505400	Dr06233	57.9235	60.2273
Os06g0506000	Dr05162	38.7833	37.6384
Os06g0506100	Dr14056	52.0888	53.271
Os06g0506200	Dr10996	82.3009	53.2951
Os06g0506600	Dr04824	52.1739	5.10638
Os06g0506600	Dr11471	43.4783	13.3929
Os06g0507300	Dr09275	30.8458	11.6981
Os06g0507400	Dr09275	63.9925	64.717
Os06g0507900	Dr05155	34.9544	16.6425
Os06g0507900	Dr06238	21.5805	11.9932
Os06g0508700	Dr10684	72.7273	7.03297
Os06g0508700	Dr17436	60.2273	4.13417
Os06g0519400	Dr03033	11.4695	1.04439
Os06g0519400	Dr03034	6.81004	1.07405
Os06g0519400	Dr19193	1.79211	1.35501
Os06g0520600	Dr03346	23.0661	21.1886
Os06g0523100	Dr05150	54.8387	36.6083
Os06g0523400	Dr05168	52.1739	84
Os06g0523900	Dr06257	64.3777	63.6492
Os06g0523900	Dr12990	12.5894	38.5965
Os06g0524300	Dr05172	34.7719	21.0448
Os06g0524300	Dr06259	30.9494	28.139
Os06g0524700	Dr01037	35.5353	30.8911
Os06g0524700	Dr01040	11.1617	6.18687
Os06g0524700	Dr01041	31.8907	30.3688
Os06g0524700	Dr08402	23.0068	29.1908
Os06g0524700	Dr08403	38.9522	28.5
Os06g0524700	Dr08409	26.4237	38.4106
Os06g0524700	Dr08411	39.4077	21.227
Os06g0526400	Dr04550	39.2857	45.2941
Os06g0526466	Dr04550	26.087	21.1765
Os06g0526600	Dr04552	47.9957	57.9085
Os06g0526700	Dr04554	46.2963	48.4765
Os06g0526800	Dr04554	48.5795	47.3684
Os06g0527100	Dr04555	67.2911	64.7711
Os06g0527100	Dr06282	64.4092	63.6752
Os06g0527300	Dr04555	48.2759	19.4175
Os06g0527300	Dr06282	46.8966	19.3732
Os06g0527800	Dr04550	41.2621	50
Os06g0528300	Dr04550	39.8058	48.2353
Os06g0528600	Dr09252	66.4083	62.6829
Os06g0529800	Dr06289	63.0952	36.4011
Os06g0530200	Dr06291	48.4211	38.6555
Os06g0530300	Dr04571	49.7076	32.0755
Os06g0530400	Dr04588	64.8515	26.572
Os06g0531000	Dr09243	44.9597	56.3131
Os06g0531000	Dr19718	35.2823	60.1375
Os06g0531200	Dr06299	71.066	64.5161
Os06g0531400	Dr04594	44.8649	44.0318
Os06g0531600	Dr04603	43.4667	43.9353
Os06g0531900	Dr04603	43.2911	46.0916
Os06g0535100	Dr19475	59.622	50.8053
Os06g0535333	Dr08327	69.4915	7.0568
Os06g0538000	Dr06783	20.9677	47.9508
Os06g0538900	Dr04629	44.2105	45.4054
Os06g0538900	Dr06312	44.7368	38.4615
Os06g0539400	Dr06322	62.9195	64.5439
Os06g0539500	Dr05122	37.3984	38.3333
Os06g0542200	Dr01200	56.7251	59.3272
Os06g0542200	Dr01203	59.6491	45.3333
Os06g0544100	Dr01305	32.7965	44.8
Os06g0546400	Dr05102	11.6883	10.3846
Os06g0546400	Dr16843	0.865801	1.10497
Os06g0546500	Dr06386	64.1509	64.1509
Os06g0547100	Dr06386	58.4098	60.0629
Os06g0547400	Dr06386	66.358	67.6101
Os06g0547900	Dr01306	80.6452	75.2315
Os06g0547900	Dr06387	69.9752	68.9487
Os06g0548000	Dr01308	78.6177	85.2459
Os06g0548100	Dr01309	47.1028	45.8182
Os06g0548100	Dr09311	46.5421	46.6292
Os06g0548100	Dr09314	44.1121	44.8669
Os06g0548100	Dr09315	46.5421	47.1591
Os06g0548200	Dr01309	44.0075	42.7273
Os06g0548200	Dr09311	46.2547	46.2547
Os06g0548200	Dr09314	43.4457	44.1065
Os06g0548200	Dr09315	45.6929	46.2121
Os06g0548800	Dr01309	43.8795	42.3636
Os06g0548800	Dr09311	45.5744	45.3184
Os06g0548800	Dr09314	42.7495	43.1559
Os06g0548800	Dr09315	43.3145	43.5606
Os06g0549300	Dr01309	44.5507	42.3636
Os06g0549300	Dr09311	44.1683	43.2584
Os06g0549300	Dr09314	41.6826	41.4449
Os06g0549300	Dr09315	43.021	42.6136
Os06g0549600	Dr01309	44.6768	42.7273
Os06g0549600	Dr09311	45.057	44.382
Os06g0549600	Dr09314	43.7262	43.7262
Os06g0549600	Dr09315	43.9164	43.75
Os06g0549633	Dr01309	45.8333	44
Os06g0549633	Dr09311	43.5606	43.0712
Os06g0549633	Dr09314	41.0985	41.2548
Os06g0549633	Dr09315	42.4242	42.4242
Os06g0549900	Dr01309	46.5909	44.7273
Os06g0549900	Dr09311	44.5076	44.0075
Os06g0549900	Dr09314	44.1288	44.2966
Os06g0549900	Dr09315	43.9394	43.9394
Os06g0550000	Dr06389	86.9347	95.0549
Os06g0550800	Dr01320	31.0954	32.1168
Os06g0551400	Dr01322	89.4009	89.4009
Os06g0551800	Dr06379	23.0769	12.6168
Os06g0552000	Dr06379	14.5312	21.729
Os06g0552300	Dr01345	43.662	61.0236
Os06g0552300	Dr04263	49.8592	54.9689
Os06g0552300	Dr09328	62.2535	64.8094
Os06g0552400	Dr01346	51.7304	41.7034
Os06g0552900	Dr09350	63.5838	62.1469
Os06g0553200	Dr06410	30.1075	20.2899
Os06g0553800	Dr01393	16.7568	36.0465
Os06g0554200	Dr01388	18.7861	39.8773
Os06g0554300	Dr01387	16.3507	12.6838
Os06g0554600	Dr06429	30.8511	38.8393
Os06g0554800	Dr01384	80.2913	62.8859
Os06g0554800	Dr13873	75.0643	58.478
Os06g0555400	Dr01378	83.4783	68.5714
Os06g0555400	Dr06435	83.4783	69.5652
Os06g0555500	Dr01377	57.5368	57.963
Os06g0556000	Dr01370	66.7351	67.2878
Os06g0557100	Dr01399	36.7915	50.8632
Os06g0557100	Dr01401	43.6119	46.1851
Os06g0557100	Dr09431	47.8386	48.4907
Os06g0557700	Dr01399	32.8377	35.1926
Os06g0557700	Dr01401	45.9727	37.7416
Os06g0557700	Dr09431	45.1053	35.443
Os06g0558300	Dr09429	60.2113	65.1429
Os06g0558700	Dr06438	34.3465	14.3219
Os06g0558766	Dr06438	61.2069	17.9975
Os06g0559500	Dr01409	57.197	59.9206
Os06g0559500	Dr01410	57.197	59.9206
Os06g0560000	Dr09224	59.2975	59.0535
Os06g0560400	Dr01415	50.9259	52.6316
Os06g0560700	Dr01422	47.6658	52.0107
Os06g0561000	Dr01604	71.4286	63.2184
Os06g0561100	Dr09444	57.4627	17.2646
Os06g0561200	Dr01426	63.1579	78.8845
Os06g0561200	Dr01603	72.2488	73.0645
Os06g0561800	Dr01429	42.0408	14.1581
Os06g0561800	Dr09418	42.2449	15.0327
Os06g0561800	Dr09419	0	0
Os06g0562300	Dr01431	27.3394	24.5066
Os06g0562600	Dr16461	93.271	93.271
Os06g0562700	Dr15671	50.58	15.2235
Os06g0563000	Dr01434	65.8046	78.157
Os06g0563300	Dr01437	83.5443	25.8824
Os06g0563300	Dr01599	81.6456	29.9304
Os06g0563300	Dr04227	84.1772	22.2781
Os06g0563300	Dr09411	63.2911	20.1613
Os06g0563900	Dr04220	69.1824	62.5
Os06g0564400	Dr01595	45.9144	38.3117
Os06g0564500	Dr01595	56.5826	65.5844
Os06g0564700	Dr01595	55.2632	61.3636
Os06g0564800	Dr10659	62.963	14.4374
Os06g0565000	Dr11812	51.4409	49.3776
Os06g0565300	Dr01447	45.6954	20.7831
Os06g0565900	Dr01448	81.4417	43.8481
Os06g0566100	Dr01450	66.7808	41.9355
Os06g0568000	Dr01457	88.4211	48.4848
Os06g0568000	Dr01581	88.6842	55.4276
Os06g0568200	Dr01580	95.6967	89.4636
Os06g0568200	Dr04204	84.2213	92.3596
Os06g0568600	Dr04203	43.1412	44.1955
Os06g0569500	Dr04203	49.8039	51.7312
Os06g0569900	Dr04203	29.3651	30.1426
Os06g0570100	Dr04203	56.8317	58.4521
Os06g0570566	Dr04203	63.0769	25.0509
Os06g0570600	Dr04203	47.4916	28.9206
Os06g0570900	Dr04201	19.295	25.8706
Os06g0571100	Dr01579	75.5682	75.1412
Os06g0571800	Dr04197	21.902	37.6238
Os06g0572300	Dr20708	27.8066	37.355
Os06g0573600	Dr01462	73.986	64.277
Os06g0573800	Dr01464	40.4959	41.0901
Os06g0574000	Dr14078	33.1429	29.8201
Os06g0574100	Dr01466	80.7229	16.8766
Os06g0574200	Dr20715	49.3797	51.7555
Os06g0574400	Dr01468	45.4545	23.2178
Os06g0574450	Dr01468	42.2414	12.8188
Os06g0574500	Dr01471	94.4444	94.1368
Os06g0574550	Dr20106	49.7427	35.2798
Os06g0574550	Dr20126	48.8851	34.8411
Os06g0575000	Dr20106	50.7353	25.1825
Os06g0575000	Dr20126	49.7549	24.8166
Os06g0575400	Dr20106	48.7531	47.5669
Os06g0575400	Dr20126	48.2544	47.3105
Os06g0581000	Dr01473	63.7288	68.4882
Os06g0581300	Dr01475	35.2941	50
Os06g0581500	Dr01485	44.6883	44.6883
Os06g0581500	Dr01486	38.6304	44.4444
Os06g0582600	Dr05781	34.1737	27.2931
Os06g0582600	Dr05783	34.7339	35.8382
Os06g0582600	Dr05785	22.6891	32.9268
Os06g0582600	Dr05787	34.7339	36.1516
Os06g0582600	Dr05789	28.0112	33.1126
Os06g0582600	Dr05790	32.7731	37.7419
Os06g0582600	Dr05791	23.8095	34.9794
Os06g0582600	Dr05792	34.1737	23.4615
Os06g0582600	Dr05795	36.9748	38.2609
Os06g0582600	Dr05796	36.6947	34.9333
Os06g0582600	Dr05797	34.1737	15.6611
Os06g0582600	Dr05798	34.1737	35.2601
Os06g0582600	Dr05801	35.8543	23.2305
Os06g0582600	Dr06381	35.8543	27.4678
Os06g0582600	Dr13568	36.1345	35.3425
Os06g0582600	Dr13569	36.6947	37.2159
Os06g0582600	Dr13572	38.9356	37.9781
Os06g0582600	Dr13574	37.535	36.9146
Os06g0582600	Dr13576	33.3333	33.0556
Os06g0582600	Dr13578	34.4538	21.9643
Os06g0582600	Dr13579	40.056	39.9441
Os06g0582600	Dr13580	37.8151	38.3523
Os06g0582600	Dr17424	37.8151	36.6848
Os06g0583400	Dr20405	80.5019	80.6576
Os06g0583600	Dr01477	47.6692	27.304
Os06g0583900	Dr01488	41.5179	56.7073
Os06g0583900	Dr20412	59.375	60.3175
Os06g0585950	Dr01485	42.1373	42.5812
Os06g0585950	Dr01486	39.444	45.8586
Os06g0585982	Dr01485	43.5644	42.4934
Os06g0585982	Dr01486	38.9739	43.7374
Os06g0586150	Dr01485	45.3014	44.8639
Os06g0586150	Dr01486	41.4007	47.1717
Os06g0587000	Dr01485	40.5363	22.5637
Os06g0587000	Dr01486	38.3281	24.5455
Os06g0587200	Dr01485	44.6714	44.1615
Os06g0587200	Dr01486	40.7638	46.3636
Os06g0587900	Dr01485	46.3958	31.0799
Os06g0587900	Dr01486	42.0708	32.4242
Os06g0588800	Dr01485	43.4028	43.8982
Os06g0588800	Dr01486	39.4097	45.8586
Os06g0588900	Dr00866	57.513	57.513
Os06g0589300	Dr01494	62.1707	63.0342
Os06g0589600	Dr01495	62.1005	18.5034
Os06g0589700	Dr01497	39.3484	25.4457
Os06g0589800	Dr20424	72.4813	70.8295
Os06g0590301	Dr01503	71.875	77.7027
Os06g0590500	Dr20429	71.4286	70.7395
Os06g0590600	Dr20431	58.7992	58.4362
Os06g0590700	Dr14557	44.3299	42.9142
Os06g0590700	Dr14558	42.4742	43.4599
Os06g0590800	Dr14557	42.4547	42.1158
Os06g0590800	Dr14558	41.6499	43.6709
Os06g0591600	Dr04463	75	75
Os06g0592400	Dr01513	58.6538	25.9574
Os06g0593200	Dr01533	25.7606	40.1899
Os06g0593200	Dr01534	37.5254	44.686
Os06g0593200	Dr01535	41.1765	40.9274
Os06g0593200	Dr01537	39.9594	42.0043
Os06g0593200	Dr01538	33.2657	41.8367
Os06g0593200	Dr01539	40.568	43.1965
Os06g0593200	Dr01541	36.5112	43.3735
Os06g0593200	Dr01542	38.7424	42.3503
Os06g0593200	Dr01543	39.3509	40.7563
Os06g0593800	Dr01533	30.064	44.6203
Os06g0593800	Dr01534	41.3646	46.8599
Os06g0593800	Dr01535	45.629	43.1452
Os06g0593800	Dr01537	47.3348	47.3348
Os06g0593800	Dr01538	38.806	46.4286
Os06g0593800	Dr01539	46.9083	47.5162
Os06g0593800	Dr01541	41.1514	46.506
Os06g0593800	Dr01542	43.4968	45.2328
Os06g0593800	Dr01543	44.5629	43.9076
Os06g0594100	Dr01546	59.9078	67.0103
Os06g0594600	Dr13887	36.5688	42.8571
Os06g0596300	Dr01551	65.5462	55.5819
Os06g0596300	Dr04486	67.2269	52.1739
Os06g0597200	Dr04478	67.03	65.7754
Os06g0597400	Dr04475	76.8131	77.686
Os06g0597500	Dr22136	38.8679	26.3427
Os06g0597600	Dr01567	56.6125	52.0256
Os06g0597900	Dr04468	64.042	63.0491
Os06g0598800	Dr04465	79.1908	77.2556
Os06g0598900	Dr04464	80.7018	76.6667
Os06g0599200	Dr10186	38.8	38.4921
Os06g0599200	Dr10187	39.2	37.7649
Os06g0600100	Dr13119	6.85579	54.717
Os06g0600301	Dr04513	79.646	61.6438
Os06g0600301	Dr10238	79.2035	64.3885
Os06g0601100	Dr10231	32.2148	42.1053
Os06g0601500	Dr04536	73.3333	33.9506
Os06g0602400	Dr04541	57.0248	47.7509
Os06g0602500	Dr20106	49.6925	49.1484
Os06g0602500	Dr20126	49.2005	48.8998
Os06g0602600	Dr04542	84.0909	86.0465
Os06g0602600	Dr09471	49.2424	87.8378
Os06g0602700	Dr08061	62.1749	65.099
Os06g0602800	Dr08073	76.555	37.3832
Os06g0602900	Dr08074	60.2339	59.7101
Os06g0603600	Dr08076	70.5085	74.2857
Os06g0604000	Dr08077	46.0905	65.8824
Os06g0604200	Dr08081	13.101	62.6437
Os06g0604300	Dr08081	13.0641	63.2184
Os06g0604400	Dr08081	14.1983	66.6667
Os06g0604500	Dr08082	73.9806	74.5597
Os06g0605600	Dr19715	2.04082	2.6616
Os06g0605750	Dr19715	36.2573	23.5741
Os06g0606000	Dr17705	72.4062	74.2081
Os06g0606800	Dr08084	24.4624	26.7647
Os06g0607000	Dr03181	48.9627	56.4593
Os06g0607700	Dr16950	10.1744	36.8421
Os06g0607700	Dr16951	50.5814	63.0435
Os06g0607800	Dr16785	22.9426	70.229
Os06g0607900	Dr03073	64.4068	22.0503
Os06g0608100	Dr16953	30.099	11.6208
Os06g0608500	Dr03070	76.3636	43.6364
Os06g0608600	Dr03069	67.9654	68.559
Os06g0608800	Dr07435	59.9553	52.4462
Os06g0609400	Dr02561	38.5965	24.5353
Os06g0609450	Dr07428	76.087	31.3433
Os06g0609500	Dr07423	56.535	58.125
Os06g0609600	Dr04822	70.9821	70.0441
Os06g0609700	Dr07422	68.7251	53.9906
Os06g0609800	Dr12968	40.2277	36.4888
Os06g0610100	Dr07769	16.6667	30.9942
Os06g0610100	Dr15128	23.2704	27.8195
Os06g0610100	Dr18623	26.1006	31.3208
Os06g0610800	Dr12951	43.3526	24.7253
Os06g0610800	Dr12952	46.2428	50.5263
Os06g0610800	Dr12953	41.6185	51.1848
Os06g0611400	Dr07408	47.494	49.5025
Os06g0611600	Dr17815	20	28.9655
Os06g0611700	Dr01461	57.4144	47.6341
Os06g0612200	Dr07409	55.2743	7.75148
Os06g0612200	Dr20332	5.90717	3.36538
Os06g0612800	Dr04884	68.4211	68.4211
Os06g0612900	Dr07403	45.3125	3.36818
Os06g0613000	Dr07403	44.7581	25.784
Os06g0613400	Dr07402	35.7766	40.275
Os06g0613500	Dr16979	55.0562	20.8511
Os06g0613600	Dr16982	43.75	41.6216
Os06g0613600	Dr16983	12.5	36.6667
Os06g0613600	Dr16984	17.803	44.5498
Os06g0614000	Dr04908	72.8155	76.0456
Os06g0614300	Dr04913	52.6678	53.6842
Os06g0614300	Dr21109	64.716	57.0561
Os06g0617800	Dr04921	57.3643	51.2702
Os06g0618000	Dr21124	45.614	24.7956
Os06g0618100	Dr04929	62.9344	52.2436
Os06g0618100	Dr18363	25.4826	20.1835
Os06g0618600	Dr12882	59.2593	33.0383
Os06g0619600	Dr07385	37.1841	36.3958
Os06g0619600	Dr07390	36.4621	36.4183
Os06g0619600	Dr07391	37.4248	37.4248
Os06g0619600	Dr10725	36.1011	37.2208
Os06g0619600	Dr10726	35.6197	32.9989
Os06g0620200	Dr07385	36.7803	36.8669
Os06g0620200	Dr07390	34.4301	35.2163
Os06g0620200	Dr07391	36.5452	37.4248
Os06g0620200	Dr10725	35.3702	37.3449
Os06g0620200	Dr10726	35.6052	33.7793
Os06g0621900	Dr02484	27.3077	39.8876
Os06g0621900	Dr13066	23.0769	36.5854
Os06g0622000	Dr14182	50.2525	45.382
Os06g0622300	Dr04944	54.013	50.6098
Os06g0622300	Dr12903	55.5315	36.2093
Os06g0622500	Dr16995	66.8421	17.9252
Os06g0622800	Dr14177	60.6461	31.1934
Os06g0622900	Dr04949	34.9091	60.3774
Os06g0622900	Dr14176	43.6364	42.5532
Os06g0623200	Dr00243	27.1429	32.4786
Os06g0623200	Dr21298	30.7143	33.3333
Os06g0623700	Dr03143	40	41.791
Os06g0624100	Dr04945	63.6977	61.2192
Os06g0624900	Dr17686	59.6838	49.1857
Os06g0625200	Dr14684	38.0952	36.3636
Os06g0625400	Dr14168	64.539	48.1906
Os06g0625500	Dr05474	56.0345	49.2424
Os06g0625900	Dr16887	69.8695	75.6098
Os06g0627500	Dr16398	39.2777	25.3644
Os06g0628500	Dr06347	34.3537	61.9632
Os06g0631300	Dr01648	10.6814	14.3564
Os06g0631300	Dr10760	26.151	15.4516
Os06g0632200	Dr16901	70.6366	68.5259
Os06g0632300	Dr11368	26.6376	23.4165
Os06g0632300	Dr11793	29.0393	25.5769
Os06g0632300	Dr11794	27.2926	24.7525
Os06g0632300	Dr11796	28.821	25.3359
Os06g0632300	Dr11797	27.7293	24.4231
Os06g0632300	Dr11798	23.5808	24.2152
Os06g0632300	Dr11800	30.5677	27.0793
Os06g0632300	Dr11804	25.1092	21.4153
Os06g0632300	Dr17351	17.0306	29.3233
Os06g0632300	Dr17352	12.2271	27.0531
Os06g0632500	Dr01380	13.9949	23.1092
Os06g0632500	Dr01381	17.3028	25.6604
Os06g0632700	Dr01638	17.313	33.2447
Os06g0632700	Dr02777	20.2216	29.7352
Os06g0632700	Dr05446	16.0665	31.5217
Os06g0632700	Dr05487	14.4044	26.4631
Os06g0632700	Dr05545	20.9141	27.5046
Os06g0632700	Dr05556	19.5291	28.0877
Os06g0632700	Dr06319	25.3463	24.4652
Os06g0632700	Dr06557	21.0526	30.3393
Os06g0632700	Dr06649	17.7285	29.0909
Os06g0632700	Dr06806	14.9584	29.2683
Os06g0632700	Dr06859	15.651	20
Os06g0632700	Dr07649	17.036	26.9147
Os06g0632700	Dr09067	13.9889	29.7059
Os06g0632700	Dr09637	18.2825	16
Os06g0632700	Dr11479	23.8227	28.2895
Os06g0632700	Dr14315	13.2964	23.9401
Os06g0632700	Dr14685	14.6814	21.2425
Os06g0632700	Dr15018	25.7618	30.897
Os06g0632700	Dr15552	12.3269	29.5681
Os06g0632700	Dr17381	9.27978	29.5154
Os06g0632700	Dr18728	21.1911	23.869
Os06g0632700	Dr19708	17.1745	18.3161
Os06g0632700	Dr20139	15.651	19.6864
Os06g0632700	Dr22211	14.5429	28.2258
Os06g0633100	Dr16910	27.3438	48.6111
Os06g0633500	Dr13432	39.5161	15.5556
Os06g0633800	Dr03092	68.9956	66.9492
Os06g0634300	Dr07461	44.385	62.8788
Os06g0634600	Dr16867	41.9069	48.4615
Os06g0635200	Dr03154	34.292	44.6686
Os06g0635200	Dr03156	41.3717	46.402
Os06g0636700	Dr02581	54.1885	59.1429
Os06g0636700	Dr13415	52.356	55.8659
Os06g0638000	Dr05747	20.8213	24.4747
Os06g0638100	Dr02598	48.7805	69.3069
Os06g0638200	Dr21100	90.8163	70.0787
Os06g0638500	Dr03111	49.5434	55.5698
Os06g0638900	Dr13405	58.6538	19.1223
Os06g0639100	Dr13563	73.0699	69.6757
Os06g0639300	Dr00967	51.6667	49.0765
Os06g0639600	Dr13175	67.6393	66.9291
Os06g0640100	Dr17437	38.447	26.3294
Os06g0640800	Dr17437	45.283	15.5642
Os06g0641200	Dr17437	49.5455	14.1375
Os06g0641600	Dr17437	46.3259	18.8067
Os06g0641800	Dr17438	53.3333	29.1667
Os06g0642300	Dr17798	14.658	28.8462
Os06g0642500	Dr17798	13.4831	30.7692
Os06g0642600	Dr17437	40.0794	26.1997
Os06g0642900	Dr13550	16.7273	30.8725
Os06g0643000	Dr00993	47.0423	29.324
Os06g0643100	Dr14485	87.2549	52.0468
Os06g0643300	Dr11410	85.8537	86.6995
Os06g0643500	Dr13547	48.6275	25.3579
Os06g0643700	Dr11434	54.7872	57.3816
Os06g0643800	Dr18284	2.17391	0.507614
Os06g0643900	Dr13542	68.0672	59.2322
Os06g0644100	Dr01003	64.8781	56.3559
Os06g0644200	Dr07635	31.0742	33.2421
Os06g0644200	Dr13093	14.0665	46.0251
Os06g0644200	Dr13539	87.468	89.0625
Os06g0644500	Dr13534	66.2558	64.5646
Os06g0644600	Dr08583	63.2337	69.7192
Os06g0644700	Dr01010	68.9727	69.1176
Os06g0645400	Dr02134	38.5159	55.707
Os06g0645400	Dr10457	73.4982	50.9388
Os06g0645600	Dr03396	44.3609	43.6229
Os06g0646000	Dr13531	64.9275	63.8177
Os06g0646400	Dr19626	38.4892	37.9769
Os06g0646500	Dr10050	66.2222	58.4314
Os06g0647100	Dr17340	50.6849	45.122
Os06g0647200	Dr21513	16.5217	20.4668
Os06g0647400	Dr13521	52.3191	58.6279
Os06g0647400	Dr20330	60.4824	68.2008
Os06g0649000	Dr10352	38.8724	27.7542
Os06g0649000	Dr14517	36.2018	44.5255
Os06g0649000	Dr20322	37.9822	41.8301
Os06g0649700	Dr20318	60.5556	60.6229
Os06g0649800	Dr03364	48.8318	55.1451
Os06g0649800	Dr14520	49.2991	54.2416
Os06g0650300	Dr10361	44.3914	47.8149
Os06g0650600	Dr03362	75.6589	76.131
Os06g0650800	Dr20311	74.0826	77.0883
Os06g0650900	Dr02567	28.8732	26.7974
Os06g0650900	Dr03356	36.6197	31.1377
Os06g0651600	Dr20308	74.4565	75.4821
Os06g0652000	Dr20302	69.2308	58.7368
Os06g0652100	Dr12025	48.2059	47.3926
Os06g0652100	Dr21271	56.6303	52.4566
Os06g0652200	Dr02542	54.6255	18.0758
Os06g0652300	Dr02782	51.585	55.2469
Os06g0652400	Dr02782	73.7805	74.6914
Os06g0652550	Dr08537	0.662252	0.561798
Os06g0653000	Dr14552	67.6236	68.3871
Os06g0653100	Dr17334	63.197	56.4784
Os06g0653100	Dr17825	68.4015	68.1481
Os06g0653200	Dr14553	24.8705	24.3655
Os06g0653800	Dr00220	83.965	83.4783
Os06g0653900	Dr03302	95.6522	95.6522
Os06g0653900	Dr14563	95.6522	95.6522
Os06g0654000	Dr17328	20.1271	27.6565
Os06g0654300	Dr11054	86.6142	11.213
Os06g0654400	Dr03292	35.3261	37.7907
Os06g0654400	Dr13599	32.6087	47.2441
Os06g0654600	Dr11051	43.25	44.0204
Os06g0654900	Dr20876	66.6667	22.1311
Os06g0655100	Dr03293	70.6161	73.2787
Os06g0655100	Dr21519	73.1438	70.258
Os06g0655500	Dr02535	38.8021	39.418
Os06g0655500	Dr17321	39.0625	42.0168
Os06g0656000	Dr02534	42.2559	38.1459
Os06g0656500	Dr05521	62.9696	64.7059
Os06g0656500	Dr13588	67.4419	63.6824
Os06g0656800	Dr21891	30.4833	19.8068
Os06g0658900	Dr17304	62.3762	72.2063
Os06g0659100	Dr03261	24.1784	31.0241
Os06g0659100	Dr21899	23.0047	28
Os06g0659200	Dr17297	54.491	11.1111
Os06g0659300	Dr12994	65.6496	69.697
Os06g0659400	Dr17293	41.4687	62.5407
Os06g0660200	Dr13002	64.9206	64.7152
Os06g0660700	Dr17281	69.8582	75.4789
Os06g0660800	Dr02136	66.8712	13.1961
Os06g0661400	Dr08575	74.4	33.2143
Os06g0661600	Dr14901	65.4321	65.4321
Os06g0661700	Dr03219	46.1745	41.4958
Os06g0661700	Dr14897	42.5503	41.9312
Os06g0661766	Dr08576	31.8182	35.8974
Os06g0661800	Dr17274	64.6552	69.9627
Os06g0662000	Dr08577	93.7097	75.7497
Os06g0662000	Dr17272	94.3548	94.2029
Os06g0663000	Dr17253	45.4082	13.0117
Os06g0663200	Dr14867	59.7015	60.7375
Os06g0663400	Dr03190	71.028	40.4794
Os06g0663400	Dr14865	69.6262	71.9807
Os06g0663600	Dr08586	54.1463	41.7293
Os06g0663800	Dr16456	45.4128	46.6981
Os06g0663900	Dr14843	51.3514	52.1978
Os06g0663900	Dr14844	50.991	52.7985
Os06g0664200	Dr00646	66.0848	67.43
Os06g0664300	Dr14729	18.6813	68.3908
Os06g0664800	Dr02206	56.1151	43.2133
Os06g0664800	Dr20894	48.9209	39.0805
Os06g0665000	Dr20891	72.3464	74.4253
Os06g0665100	Dr02210	77.7778	78.9883
Os06g0665400	Dr02211	47.0862	51.0101
Os06g0665500	Dr02216	57.6375	60.2128
Os06g0665800	Dr02219	74.2772	74.4256
Os06g0665800	Dr15593	72.8814	73.027
Os06g0666100	Dr15594	56.3218	63.6364
Os06g0666600	Dr14731	56.3855	70.9091
Os06g0667000	Dr01571	40.0565	42.9727
Os06g0667000	Dr04505	41.5646	41.4085
Os06g0667500	Dr15795	63.7363	18.8312
Os06g0667600	Dr14744	68.75	54.4554
Os06g0667900	Dr03981	14.5408	22.1503
Os06g0667900	Dr06109	15.1361	19.6468
Os06g0667900	Dr06568	9.26871	17.0579
Os06g0667900	Dr06661	8.58844	13.8167
Os06g0667900	Dr06727	8.2483	18.835
Os06g0667900	Dr06729	3.65646	9.9537
Os06g0667900	Dr07799	12.2449	25.8993
Os06g0667900	Dr12365	22.8741	27.008
Os06g0667900	Dr12366	24.7449	17.3939
Os06g0667900	Dr12467	16.5816	17.3797
Os06g0667900	Dr12889	8.67347	13.0102
Os06g0667900	Dr12955	22.0238	23.5455
Os06g0667900	Dr13422	17.432	14.4265
Os06g0667900	Dr13423	3.31633	10.1299
Os06g0667900	Dr13424	11.8197	14.4943
Os06g0667900	Dr13427	22.8741	24.278
Os06g0667900	Dr15822	20.7483	17.5162
Os06g0667900	Dr15823	4.84694	16.6181
Os06g0667900	Dr16744	22.3639	22.4594
Os06g0667900	Dr16745	15.5612	20.9862
Os06g0667900	Dr16746	19.2177	28.3563
Os06g0667900	Dr17083	10.2891	24.4939
Os06g0667900	Dr18435	14.966	12.9222
Os06g0667900	Dr18621	5.95238	20
Os06g0667900	Dr18622	7.65306	25.4958
Os06g0667900	Dr18626	10.8844	20.5788
Os06g0668200	Dr14741	85.0374	85.0374
Os06g0669275	Dr12256	57.6779	9.64308
Os06g0669400	Dr17735	86.9822	84.2407
Os06g0669600	Dr11810	69.6809	15.3937
Os06g0669800	Dr14757	76.2115	76.8889
Os06g0670000	Dr02225	64.199	53.8697
Os06g0670100	Dr11395	23.2446	22.0183
Os06g0670300	Dr05343	23.4375	19.8675
Os06g0670400	Dr14762	39.4456	78.7234
Os06g0670500	Dr14762	33.8652	81.2766
Os06g0671000	Dr02227	62.5964	65.722
Os06g0671000	Dr14767	66.581	69.2513
Os06g0671700	Dr02232	71.875	22.3611
Os06g0671800	Dr14783	42.4242	33.9956
Os06g0672400	Dr14786	47.2924	56.9565
Os06g0674800	Dr02238	26.1161	11.4706
Os06g0675200	Dr14795	36.8932	42.6966
Os06g0675700	Dr02242	58.5311	38.513
Os06g0675700	Dr02244	60	60.8945
Os06g0676000	Dr02245	73.4545	73.4545
