Gene stable ID	Cucumis sativus gene stable ID	%id. query gene identical to target Cucumis sativus gene	%id. target Cucumis sativus gene identical to query gene	Cucumis sativus orthology confidence [0 low, 1 high]
Os05g0456300	Csa_4G296840	68.7285	61.3497	
Os05g0456500	Csa_4G296310	57.4194	57.4194	
Os05g0456500	Csa_6G008760	34.375	49.6774	
Os05g0456925	Csa_5G184310	64.3585	64.2276	
Os05g0457000	Csa_6G151650	52.8571	43.0233	
Os05g0457000	Csa_6G151660	57.971	46.5116	
Os05g0457600	Csa_4G296260	32	31.9361	
Os05g0457700	Csa_3G734080	34.0183	35.8173	
Os05g0457800	Csa_5G182690	59.4538	54.2146	
Os05g0458000	Csa_3G734130	59.5745	59.364	
Os05g0458100	Csa_6G008620	79.1444	79.5699	
Os05g0458200	Csa_5G182670	27.4725	28.7356	
Os05g0458200	Csa_5G517730	30.1075	32.1839	
Os05g0458400	Csa_6G190270	72.0049	71.6545	
Os05g0458500	Csa_1G085370	69.9482	70.5575	
Os05g0458500	Csa_3G734120	65.035	64.8084	
Os05g0458500	Csa_3G734150	62.9503	63.9373	
Os05g0458600	Csa_1G085370	69.9482	70.5575	
Os05g0458600	Csa_3G734120	65.035	64.8084	
Os05g0458600	Csa_3G734150	62.9503	63.9373	
Os05g0459000	Csa_3G734230	37.6364	35.2041	
Os05g0459300	Csa_5G181490	53.8462	56.5022	
Os05g0459300	Csa_5G517120	58.0645	64.574	
Os05g0459400	Csa_3G734250	51.2862	54.6233	
Os05g0459700	Csa_1G507470	52.8302	50.7937	
Os05g0460200	Csa_1G503400	86.2275	85.2071	
Os05g0460475	Csa_1G132130	64.7887	86.7924	
Os05g0460475	Csa_1G132150	64.7887	86.7924	
Os05g0460475	Csa_1G132680	64.7887	86.7924	
Os05g0460475	Csa_3G734930	65.942	85.8491	
Os05g0460475	Csa_6G193620	61.1842	87.7358	
Os05g0460475	Csa_6G448180	66.9065	87.7358	
Os05g0460700	Csa_6G483480	64.1509	52.0408	
Os05g0460800	Csa_6G303230	60.5505	60.274	
Os05g0461000	Csa_1G448990	75.7062	75.7062	
Os05g0461000	Csa_6G522120	72.8814	72.8814	
Os05g0461200	Csa_5G180920	37.0166	32.5243	
Os05g0461300	Csa_3G734950	91.2037	91.2037	
Os05g0461300	Csa_4G293850	93.5185	93.5185	
Os05g0461300	Csa_5G182090	73.6264	93.0556	
Os05g0461300	Csa_6G303760	92.5926	92.5926	
Os05g0461400	Csa_1G481210	87.5817	82.2086	
Os05g0461400	Csa_4G293870	84.8684	79.1411	
Os05g0461900	Csa_5G179780	72.2222	62.234	
Os05g0462200	Csa_3G735040	36.6782	28.7263	
Os05g0462200	Csa_4G293210	30.9896	32.2493	
Os05g0462200	Csa_5G177670	33.3333	31.4363	
Os05g0462500	Csa_4G293160	57.7626	55.2402	
Os05g0462600	Csa_5G177120	37.749	45.3892	
Os05g0462700	Csa_6G193590	100	100	
Os05g0463000	Csa_1G662820	32.2695	43.6451	
Os05g0463000	Csa_7G338620	44.9244	49.8801	
Os05g0463300	Csa_3G736890	32.3404	15.1394	
Os05g0463300	Csa_4G292440	27.6549	24.9004	
Os05g0463400	Csa_3G850550	11.6071	12.5604	
Os05g0463400	Csa_5G175900	6.09579	20.2899	
Os05g0463500	Csa_3G850550	13.244	19.39	
Os05g0463500	Csa_5G175900	6.38607	28.7582	
Os05g0463800	Csa_3G736780	71.0983	66.4865	
Os05g0463800	Csa_5G175930	62.8571	59.4595	
Os05g0463900	Csa_3G736800	20.3187	56.5619	
Os05g0464100	Csa_3G736810	35.309	58.2121	
Os05g0465100	Csa_3G736690	54.6632	50.8434	
Os05g0465100	Csa_5G176530	57.2966	57.7108	
Os05g0465400	Csa_3G881600	31.746	31.0881	
Os05g0465400	Csa_3G881610	30.5263	30.0518	
Os05g0465800	Csa_1G495280	55.622	56.7766	
Os05g0465800	Csa_6G301070	41.1765	38.4615	
Os05g0465800	Csa_6G301080	51.6827	52.5031	
Os05g0466100	Csa_1G497300	28.4553	21.6049	
Os05g0466100	Csa_6G301610	27.2358	20.679	
Os05g0466200	Csa_3G114450	27.7276	38.8953	
Os05g0466200	Csa_3G891660	31.4315	34.8677	
Os05g0466800	Csa_3G731190	57.8073	54.8896	
Os05g0466800	Csa_5G203410	55.8923	52.3659	
Os05g0466900	Csa_6G011670	40.7514	46.6116	
Os05g0467000	Csa_3G731150	81.2144	78.245	
Os05g0467300	Csa_3G731110	56.8282	50.1946	
Os05g0467501	Csa_6G139210	21.6	35.5263	
Os05g0467501	Csa_6G176410	25.2669	46.7105	
Os05g0467501	Csa_6G176930	30.2222	44.7368	
Os05g0468600	Csa_6G012270	62.7907	44.3107	
Os05g0468600	Csa_6G012280	30.7359	7.76805	
Os05g0468700	Csa_3G730930	69.958	68.5185	
Os05g0468800	Csa_3G730940	61.0778	61.0778	
Os05g0468900	Csa_5G210015	33.3333	28.866	
Os05g0469600	Csa_1G532350	77	76.3636	
Os05g0469600	Csa_3G730980	77.8512	77.8512	
Os05g0469600	Csa_4G312240	53.2951	61.4876	
Os05g0469600	Csa_4G312250	59.0625	62.4793	
Os05g0469600	Csa_4G312260	57.5397	23.9669	
Os05g0469600	Csa_4G312270	64.1304	39.0083	
Os05g0469800	Csa_1G532350	76.6667	76.0331	
Os05g0469800	Csa_3G730980	77.5207	77.5207	
Os05g0469800	Csa_4G312240	53.0086	61.157	
Os05g0469800	Csa_4G312250	58.75	62.1488	
Os05g0469800	Csa_4G312260	57.1429	23.8017	
Os05g0469800	Csa_4G312270	63.8587	38.843	
Os05g0470000	Csa_6G011700	47.4849	47.2	
Os05g0470700	Csa_3G702650	20.6208	16.548	
Os05g0470700	Csa_3G806220	25.2358	19.0391	
Os05g0470800	Csa_6G406550	55.0373	56.7308	
Os05g0471000	Csa_5G211530	35.7353	38.9423	
Os05g0471000	Csa_6G182110	38.3041	41.9872	
Os05g0471350	Csa_5G211540	39.2713	37.7432	
Os05g0471350	Csa_6G181610	38.9961	39.2996	
Os05g0472000	Csa_1G553520	37.9888	28.5714	
Os05g0472200	Csa_5G211570	57.6577	49.1551	
Os05g0472300	Csa_3G736870	40.3333	32.7913	
Os05g0472400	Csa_4G618490	46.8665	44.1026	
Os05g0472400	Csa_7G239610	48.5876	44.1026	
Os05g0472700	Csa_4G618490	47.6839	49.5751	
Os05g0472700	Csa_7G239610	49.1525	49.2918	
Os05g0473000	Csa_3G730890	54.8544	52.0737	
Os05g0473000	Csa_4G312880	59.5122	56.2212	
Os05g0473000	Csa_5G217670	52.2634	58.5253	
Os05g0473000	Csa_6G012800	59.893	51.6129	
Os05g0473401	Csa_1G025970	31.9853	31.295	
Os05g0473401	Csa_1G533480	30.9179	30.6954	
Os05g0473401	Csa_3G355570	29.601	27.5779	
Os05g0473401	Csa_3G355580	29.3082	27.9377	
Os05g0473401	Csa_3G560770	29.6341	29.1367	
Os05g0473401	Csa_3G563310	30.4726	29.3765	
Os05g0473401	Csa_3G564310	33.3333	17.8657	
Os05g0473401	Csa_3G824910	32.7091	31.4149	
Os05g0473401	Csa_5G218740	32.8321	31.4149	
Os05g0473500	Csa_1G533450	41.3249	44.0336	
Os05g0473900	Csa_5G289600	66.5427	63.7011	
Os05g0474400	Csa_3G730850	51.5556	52.7273	
Os05g0474400	Csa_4G314420	46.2264	44.5455	
Os05g0474400	Csa_5G218210	57.2093	55.9091	
Os05g0474500	Csa_1G533460	32.9496	44.902	
Os05g0474500	Csa_5G218190	39.2989	41.7647	
Os05g0474600	Csa_6G013340	36.3757	63.3641	
Os05g0474700	Csa_1G533440	42.2819	36.8421	
Os05g0474700	Csa_6G217470	51.9481	46.7836	
Os05g0474800	Csa_3G730800	39.916	33.2168	
Os05g0474900	Csa_4G325530	46.8379	42.7798	
Os05g0474900	Csa_6G013870	49.7288	49.639	
Os05g0475300	Csa_3G730700	35.1234	38.72	
Os05g0475400	Csa_3G730200	63.522	77.4936	
Os05g0475400	Csa_4G326550	65.6184	80.0511	
Os05g0475700	Csa_1G533690	47.2693	44.7415	
Os05g0476000	Csa_4G329820	25.9036	20	
Os05g0476000	Csa_6G014460	24.1379	26.0465	
Os05g0476100	Csa_3G730180	25.8586	22.6148	
Os05g0476100	Csa_4G331070	33.0948	32.6855	
Os05g0476100	Csa_6G014480	21.5035	21.7314	
Os05g0476200	Csa_6G522780	72.445	72.7273	
Os05g0476350	Csa_6G212900	57.5372	62.2989	
Os05g0476400	Csa_1G533610	33.7931	33.1081	
Os05g0476700	Csa_4G332090	42.2351	42.9838	
Os05g0477300	Csa_5G220930	72.8682	69.1176	
Os05g0477300	Csa_6G014520	72.8682	69.1176	
Os05g0477600	Csa_5G221940	74.8	76.0163	
Os05g0477600	Csa_6G014540	74.6939	74.3902	
Os05g0478200	Csa_6G014580	28.7938	16.2996	
Os05g0478300	Csa_3G728030	43.5871	53.1131	
Os05g0478300	Csa_5G222990	44	51.7154	
Os05g0478300	Csa_6G014590	45.0207	55.1461	
Os05g0478400	Csa_3G727990	18.541	17.0391	
Os05g0478400	Csa_5G223070	22.3404	17.5978	
Os05g0478800	Csa_3G727990	12.1581	17.9372	
Os05g0478800	Csa_5G223070	14.1844	17.9372	
Os05g0480000	Csa_4G334670	59.4705	49.4078	
Os05g0480200	Csa_5G645140	37.0629	39.2593	
Os05g0480400	Csa_4G334730	61.1285	61.1285	
Os05g0480400	Csa_6G133750	61.1111	60.3448	
Os05g0480600	Csa_4G335230	38.0623	37.2881	
Os05g0481000	Csa_4G336250	46.9325	60.2362	
Os05g0481100	Csa_4G336750	52.1511	52.2059	
Os05g0481500	Csa_3G727970	68.2008	57.8014	
Os05g0481500	Csa_4G337270	64.0569	63.8298	
Os05g0481600	Csa_4G337280	70.1493	71.2121	
Os05g0481800	Csa_1G132170	34.9862	32.6478	
Os05g0481900	Csa_4G337340	59.0643	46.2243	
Os05g0482600	Csa_4G337860	79.3684	82.8571	
Os05g0482700	Csa_4G197830	86.7621	86.7621	
Os05g0483801	Csa_4G664480	21.4744	51.5385	
Os05g0484800	Csa_3G727940	46.7337	39.7436	
Os05g0485000	Csa_2G302270	54.8387	52.5172	
Os05g0485300	Csa_6G133840	53.8462	53.2319	
Os05g0485400	Csa_7G372280	34.7921	31.8	
Os05g0485500	Csa_4G194790	3.28947	60.6061	
Os05g0485800	Csa_1G031720	43.3333	30.5433	
Os05g0485800	Csa_4G267470	44.5833	31.4244	
Os05g0485800	Csa_4G267480	42.6471	29.8091	
Os05g0486100	Csa_3G727910	55.383	55.2116	
Os05g0486100	Csa_3G844910	46.1738	36.7389	
Os05g0486200	Csa_6G381810	71.0744	70.4918	
Os05g0486300	Csa_2G277030	12.1849	22.6562	
Os05g0486300	Csa_6G302150	15.9332	41.0156	
Os05g0486600	Csa_3G608160	18.1149	22.043	
Os05g0486700	Csa_6G449310	84.7561	86.3354	
Os05g0488100	Csa_1G269910	13.7845	10.6796	
Os05g0488100	Csa_4G038740	14.6096	11.2621	
Os05g0488600	Csa_3G844850	45.202	43.5523	
Os05g0488800	Csa_4G267990	36.1878	40.5573	
Os05g0488900	Csa_3G816050	74.2857	73.7589	
Os05g0488900	Csa_4G269170	70.5036	69.5035	
Os05g0488900	Csa_4G416480	76.5125	76.2411	
Os05g0489000	Csa_6G051500	53.4791	48.7319	
Os05g0489100	Csa_3G150820	55.1622	58.6207	
Os05g0489100	Csa_6G067350	63.3333	59.5611	
Os05g0489600	Csa_5G601490	99.4475	99.4475	
Os05g0489700	Csa_1G600830	45.5556	36.7164	
Os05g0489700	Csa_6G051480	53.8941	51.6418	
Os05g0489800	Csa_7G328280	27.6596	31.7073	
Os05g0489900	Csa_6G052030	70.793	70.9302	
Os05g0490000	Csa_4G418560	39.4864	41.7657	
Os05g0490000	Csa_6G082010	25.1908	16.8081	
Os05g0490100	Csa_7G064045	74	66.0714	
Os05g0490300	Csa_1G617380	31.3559	24.6667	
Os05g0490300	Csa_2G307320	33.4286	26	
Os05g0490500	Csa_2G139810	28.1337	39.7638	
Os05g0490700	Csa_4G595990	44.1795	46.875	
Os05g0490800	Csa_4G594470	85.5422	85.5422	
Os05g0490900	Csa_6G527080	54.0698	54.0698	
Os05g0491200	Csa_1G600250	49.1228	48.2759	
Os05g0491400	Csa_1G601530	50.4545	51.3889	
Os05g0491500	Csa_3G814340	60.1695	55.2529	
Os05g0491900	Csa_5G612930	37.5691	12.4771	
Os05g0492000	Csa_3G819960	44.2308	62.7273	
Os05g0492000	Csa_5G624430	59.7701	63.0303	
Os05g0492000	Csa_6G401330	62.4625	63.0303	
Os05g0493100	Csa_6G516610	40.813	36.9118	
Os05g0493500	Csa_4G425740	47.4725	44.3532	
Os05g0493500	Csa_6G428000	43.5096	37.1663	
Os05g0493600	Csa_6G181560	26.1745	27.5294	
Os05g0493600	Csa_6G181570	26.4444	28	
Os05g0493800	Csa_3G818270	58.1864	56.4792	
Os05g0493800	Csa_3G818280	43.4629	30.0733	
Os05g0493800	Csa_3G819280	51.5544	48.6553	
Os05g0493800	Csa_4G420210	50.1188	51.5892	
Os05g0493800	Csa_5G584380	61.747	50.1222	
Os05g0494000	Csa_3G819790	59.5628	63.8672	
Os05g0494100	Csa_5G583350	45.2297	44.1379	
Os05g0494100	Csa_6G426970	47.5	45.8621	
Os05g0494500	Csa_2G006180	77.2989	75.9887	
Os05g0494500	Csa_2G381690	70.8661	76.2712	
Os05g0494500	Csa_3G878750	77.0774	75.9887	
Os05g0494600	Csa_6G408800	46.0064	46.9055	
Os05g0494900	Csa_2G075460	11.9385	56.7251	
Os05g0495100	Csa_2G292740	45.5738	37.7717	
Os05g0495600	Csa_3G822500	60.735	59.4134	
Os05g0495600	Csa_5G310810	59.4803	58.4674	
Os05g0496000	Csa_3G823040	38.5246	35.6061	
Os05g0496200	Csa_6G136020	80.8247	80.9917	
Os05g0496400	Csa_6G124220	29.2162	40.3279	
Os05g0496500	Csa_6G124220	59.1449	59.2857	
Os05g0497150	Csa_5G532470	0	0	
Os05g0497150	Csa_5G532970	6.47321	5.78842	
Os05g0497150	Csa_5G533470	46.6761	65.8683	
Os05g0497200	Csa_1G075030	41.4634	35.9788	
Os05g0497300	Csa_1G075060	48.3412	43.2203	
Os05g0497600	Csa_6G155540	41.6162	42.2131	
Os05g0497600	Csa_6G517990	42.1546	36.8852	
Os05g0497675	Csa_4G630540	44.4444	40.0978	
Os05g0497700	Csa_6G517970	33.5443	37.3239	
Os05g0498300	Csa_3G064210	66.2921	65.6366	
Os05g0498700	Csa_3G585860	50.9383	60.5096	
Os05g0498900	Csa_3G077750	59.3596	49.7934	
Os05g0498900	Csa_7G206980	57.2165	45.8678	
Os05g0499500	Csa_2G422020	51.0843	53.944	
Os05g0500400	Csa_3G081350	40.2332	40.5882	
Os05g0500450	Csa_3G910650	45.4545	45.4545	
Os05g0500500	Csa_3G081340	42	41.3793	
Os05g0500600	Csa_7G044940	46.1894	47.0588	
Os05g0500700	Csa_7G045500	35.9649	33.7449	
Os05g0500900	Csa_3G088930	65.894	63.275	
Os05g0500900	Csa_3G431430	65.2824	62.4801	
Os05g0501600	Csa_7G045540	27.0553	25.6374	
Os05g0501700	Csa_3G850650	50.3876	48.5075	
Os05g0501700	Csa_3G850660	50.5837	48.5075	
Os05g0501700	Csa_7G045550	56.4394	55.597	
Os05g0502000	Csa_3G099660	63.8847	60.9262	
Os05g0502200	Csa_2G361360	54.8303	52.8967	
Os05g0502200	Csa_7G253210	57.1816	53.1486	
Os05g0502500	Csa_3G099750	42.2764	44.4444	
Os05g0502700	Csa_7G047220	60	60.515	
Os05g0502800	Csa_2G439190	27.8632	23.9354	
Os05g0503000	Csa_6G516970	70.8475	74.1135	
Os05g0503000	Csa_7G047240	71.7314	71.9858	
Os05g0503300	Csa_1G614130	65.7061	71.1388	
Os05g0506000	Csa_3G132580	64.7651	64.5485	
Os05g0506000	Csa_3G625630	55.9486	58.194	
Os05g0506200	Csa_2G325960	8.28804	20.8191	
Os05g0506900	Csa_3G750370	21.7391	63.0631	
Os05g0507000	Csa_2G083760	42.9348	47.5904	
Os05g0507000	Csa_3G045140	44.1489	50	
Os05g0507300	Csa_4G009350	66.1253	78.7293	
Os05g0508300	Csa_2G362510	61.7169	59.1111	
Os05g0508400	Csa_2G362470	50.1672	49.6689	
Os05g0508400	Csa_3G857590	42.6035	11.9205	
Os05g0508700	Csa_3G142930	21.7346	26.978	
Os05g0508800	Csa_2G191300	52.5328	58.3333	
Os05g0508800	Csa_2G258840	53.6496	61.25	
Os05g0508800	Csa_3G143510	49.2754	56.6667	
Os05g0509200	Csa_4G006380	80.8765	74.0876	
Os05g0509300	Csa_1G690310	43.0155	48.9899	
Os05g0509300	Csa_1G690320	12.381	13.1313	
Os05g0509300	Csa_1G690350	1.47059	0.757576	
Os05g0509400	Csa_2G223670	15.6146	25.1337	
Os05g0509400	Csa_3G146390	12.9442	27.2727	
Os05g0509700	Csa_1G568540	57.9439	60.1942	
Os05g0509800	Csa_3G146550	46.0938	49.1667	
Os05g0509800	Csa_7G234115	45.4545	50	
Os05g0509900	Csa_2G363560	62.6923	62.9344	
Os05g0510100	Csa_4G005540	39.3365	35.0211	
Os05g0510100	Csa_7G432460	45.6311	39.6624	
Os05g0510300	Csa_4G064660	41.4861	41.6149	
Os05g0510400	Csa_1G025900	58.6207	57.767	
Os05g0510400	Csa_6G523990	57.4939	56.7961	
Os05g0510600	Csa_1G537330	51.3026	45.3097	
Os05g0510800	Csa_2G353490	71.3675	72.8198	
Os05g0510800	Csa_4G645250	73.2295	75.1453	
Os05g0511000	Csa_1G704090	61.6788	62.3616	
Os05g0511000	Csa_4G614180	60.0823	53.8745	
Os05g0511050	Csa_1G704590	43.0502	51.6204	
Os05g0511300	Csa_4G617350	58.5366	58.2996	
Os05g0511400	Csa_6G526240	72	71.223	
Os05g0511500	Csa_5G579610	62.8141	65.1042	
Os05g0511700	Csa_6G136560	44.5283	45.3846	
Os05g0512000	Csa_6G525320	31	34.5491	
Os05g0512200	Csa_5G638360	77.4049	78.2805	
Os05g0512400	Csa_5G638400	22.8188	24.878	
Os05g0512500	Csa_5G606640	62.6984	64.7541	
Os05g0513100	Csa_1G014310	20.8333	28.9116	
Os05g0513100	Csa_1G039270	43.0168	26.1905	
Os05g0513100	Csa_4G132680	28.8961	30.2721	
Os05g0513200	Csa_7G162560	66.5217	41.8033	
Os05g0513300	Csa_1G042320	21.3568	33.0739	
Os05g0513350	Csa_1G042320	6.78392	72.973	
Os05g0513400	Csa_1G627400	76.4368	75.1412	
Os05g0513500	Csa_1G538800	82.4561	82.4561	
Os05g0513500	Csa_3G234020	15.6069	47.3684	
Os05g0513700	Csa_5G598650	31.8862	46.6083	
Os05g0513800	Csa_1G696470	69.2308	79.9065	
Os05g0513800	Csa_2G003580	84.2105	82.243	
Os05g0513900	Csa_4G179110	50.6329	80.6452	
Os05g0514200	Csa_6G519640	67.4518	62.0079	
Os05g0514300	Csa_4G082420	62.6316	63.9785	
Os05g0514600	Csa_1G439830	35.119	48.7603	
Os05g0514600	Csa_4G075200	34.5029	48.7603	
Os05g0514600	Csa_6G523390	34.6749	46.281	
Os05g0515400	Csa_6G518210	33.1053	38.9068	
Os05g0515500	Csa_2G415520	39.1185	38.6921	
Os05g0515500	Csa_7G039280	38.4211	39.782	
Os05g0515500	Csa_7G039790	40.056	38.9646	
Os05g0515500	Csa_7G328250	38.0952	39.2371	
Os05g0515500	Csa_7G328260	35.4467	33.515	
Os05g0515600	Csa_2G415520	38.5675	37.8378	
Os05g0515600	Csa_7G039280	38.9474	40	
Os05g0515600	Csa_7G039790	40.6162	39.1892	
Os05g0515600	Csa_7G328250	37.8307	38.6486	
Os05g0515600	Csa_7G328260	35.1585	32.973	
Os05g0515700	Csa_4G410800	66.0377	5.46022	
Os05g0515700	Csa_4G410810	47.4747	7.33229	
Os05g0515900	Csa_6G518250	31.9277	44.9153	
Os05g0516600	Csa_7G267940	90.7767	90.7767	
Os05g0516800	Csa_4G082460	79.2627	78.1818	
Os05g0516900	Csa_6G338120	61.4433	61.0656	
Os05g0517100	Csa_6G520290	15.812	23.4177	
Os05g0517200	Csa_6G520240	70.3529	66.5184	
Os05g0517200	Csa_7G049190	60.5561	65.406	
Os05g0517500	Csa_4G626100	51.4667	57.27	
Os05g0517500	Csa_4G627100	43.3803	45.6973	
Os05g0517500	Csa_4G627110	45.1149	46.5875	
Os05g0517600	Csa_2G238880	55.9748	61.3793	
Os05g0517900	Csa_6G520400	45.8333	47.5676	
Os05g0518000	Csa_1G651710	56.4246	58.046	
Os05g0518300	Csa_1G467090	57.1078	63.8356	
Os05g0518300	Csa_1G560810	39.6226	40.274	
Os05g0518300	Csa_2G078090	38.6486	39.1781	
Os05g0518300	Csa_2G093840	40.5195	42.7397	
Os05g0518300	Csa_6G520420	59.6257	61.0959	
Os05g0518600	Csa_1G467060	20.8766	78.0172	
Os05g0518600	Csa_4G622880	19.5043	78.0172	
Os05g0518800	Csa_1G464560	31.7241	35.3846	
Os05g0518800	Csa_6G520440	32.6797	38.4615	
Os05g0519000	Csa_1G074920	34.5238	32.2222	
Os05g0519000	Csa_4G637130	39.4309	35.9259	
Os05g0519000	Csa_6G517410	41.9643	34.8148	
Os05g0519200	Csa_1G074900	47.479	37.4172	
Os05g0519200	Csa_6G517390	47.1545	38.4106	
Os05g0519300	Csa_1G073900	39.2982	36.6013	
Os05g0519300	Csa_6G127460	39.1144	34.6405	
Os05g0519300	Csa_7G048060	36.6782	34.6405	
Os05g0519400	Csa_1G181540	65.8314	38.8964	
Os05g0519400	Csa_1G181560	76.3636	33.9166	
Os05g0519500	Csa_4G004810	70.7399	71.0586	
Os05g0519600	Csa_7G073590	50.9677	52.2026	
Os05g0519800	Csa_2G373580	55.625	56.1514	
Os05g0519900	Csa_1G237040	60.8911	15.204	
Os05g0519900	Csa_1G237050	79.1284	42.6452	
Os05g0519900	Csa_1G237060	64.794	21.3844	
Os05g0520100	Csa_7G452990	35.1515	35.0453	
Os05g0520200	Csa_3G895670	55.7292	52.451	
Os05g0520300	Csa_2G373450	41.1765	39.8964	
Os05g0520300	Csa_3G895650	45.2991	41.1917	
Os05g0521300	Csa_3G816090	35.5895	48.3202	
Os05g0521300	Csa_5G153100	43.3423	47.9249	
Os05g0521500	Csa_2G373420	47.4359	46.7509	
Os05g0521600	Csa_1G575010	68.6528	66.5829	
Os05g0522500	Csa_1G574970	63.4538	62.3274	
Os05g0522500	Csa_2G000830	65.6627	64.497	
Os05g0522500	Csa_2G000870	49.3507	14.9901	
Os05g0522600	Csa_1G574960	41.0643	40.3353	
Os05g0522600	Csa_2G373400	39.9083	42.8994	
Os05g0523300	Csa_3G444560	39.8773	39.7554	
Os05g0523300	Csa_3G895090	29.8883	32.7217	
Os05g0524300	Csa_2G000680	66.2651	66.8016	
Os05g0524300	Csa_3G435020	65.4959	64.17	
Os05g0524300	Csa_7G135920	58.8235	20.2429	
Os05g0524500	Csa_3G850570	42.0875	39.5987	
Os05g0524500	Csa_3G850580	41.3043	38.1204	
Os05g0524500	Csa_3G850590	40.3509	29.1447	
Os05g0524500	Csa_7G452050	41.21	38.1204	
Os05g0524500	Csa_7G452100	38.9853	30.8342	
Os05g0524500	Csa_7G452120	36.2745	35.1637	
Os05g0524500	Csa_7G452180	39.0434	37.0644	
Os05g0524500	Csa_7G452200	41.9463	39.5987	
Os05g0524500	Csa_7G452210	43.299	35.4805	
Os05g0524500	Csa_7G452220	41.6295	39.3875	
Os05g0524500	Csa_7G452250	38.8316	35.7973	
Os05g0524500	Csa_7G452260	38.255	36.114	
Os05g0524500	Csa_7G452270	42.2164	33.7909	
Os05g0524500	Csa_7G452280	41.0023	38.0148	
Os05g0524550	Csa_4G617340	12.6657	37.7193	
Os05g0524550	Csa_7G452140	11.5385	34.2105	
Os05g0524550	Csa_7G452170	12.9032	35.0877	
Os05g0524600	Csa_4G617340	16.4948	36.3636	
Os05g0524600	Csa_7G452140	13.3136	29.2208	
Os05g0524600	Csa_7G452170	16.6129	33.4416	
Os05g0524666	Csa_3G002765	11.3553	23.8462	
Os05g0524666	Csa_7G010300	13.6792	22.3077	
Os05g0524800	Csa_4G617340	12.813	39.5455	
Os05g0524800	Csa_7G452140	10.7988	33.1818	
Os05g0524800	Csa_7G452170	12.0968	34.0909	
Os05g0525000	Csa_3G850570	22.7834	34.6416	
Os05g0525000	Csa_3G850580	22.3112	33.2765	
Os05g0525000	Csa_3G850590	29.386	34.3003	
Os05g0525000	Csa_7G452050	22.6027	33.7884	
Os05g0525000	Csa_7G452100	25.7677	32.9352	
Os05g0525000	Csa_7G452120	20.8061	32.5939	
Os05g0525000	Csa_7G452180	21.1346	32.4232	
Os05g0525000	Csa_7G452200	23.0425	35.1536	
Os05g0525000	Csa_7G452210	26.1598	34.6416	
Os05g0525000	Csa_7G452220	22.5446	34.471	
Os05g0525000	Csa_7G452250	20.7331	30.8874	
Os05g0525000	Csa_7G452260	20.3579	31.058	
Os05g0525000	Csa_7G452270	25.066	32.4232	
Os05g0525000	Csa_7G452280	21.2984	31.9113	
Os05g0525400	Csa_4G617340	21.0604	37.4346	
Os05g0525400	Csa_7G452140	17.4556	30.8901	
Os05g0525400	Csa_7G452170	19.6774	31.9372	
Os05g0525501	Csa_4G617340	12.5184	38.9908	
Os05g0525501	Csa_7G452140	9.31953	28.8991	
Os05g0525501	Csa_7G452170	12.4194	35.3211	
Os05g0525600	Csa_3G850570	40.0673	37.4214	
Os05g0525600	Csa_3G850580	39.2449	35.9539	
Os05g0525600	Csa_3G850590	38.4503	27.5681	
Os05g0525600	Csa_7G452050	40.2968	37.0021	
Os05g0525600	Csa_7G452100	35.781	28.0922	
Os05g0525600	Csa_7G452120	33.9869	32.7044	
Os05g0525600	Csa_7G452180	37.8198	35.6394	
Os05g0525600	Csa_7G452200	39.3736	36.8973	
Os05g0525600	Csa_7G452210	41.2371	33.543	
Os05g0525600	Csa_7G452220	38.8393	36.478	
Os05g0525600	Csa_7G452250	35.7388	32.7044	
Os05g0525600	Csa_7G452260	35.123	32.914	
Os05g0525600	Csa_7G452270	39.8417	31.6562	
Os05g0525600	Csa_7G452280	38.8383	35.7442	
Os05g0525800	Csa_3G850570	31.3131	38.8579	
Os05g0525800	Csa_3G850580	31.8078	38.7187	
Os05g0525800	Csa_3G850590	31.5789	30.0836	
Os05g0525800	Csa_7G452050	30.2511	36.9081	
Os05g0525800	Csa_7G452100	28.7049	29.9443	
Os05g0525800	Csa_7G452120	27.5599	35.2368	
Os05g0525800	Csa_7G452180	28.2536	35.376	
Os05g0525800	Csa_7G452200	30.9843	38.5794	
Os05g0525800	Csa_7G452210	30.9278	33.4262	
Os05g0525800	Csa_7G452220	30.2455	37.7437	
Os05g0525800	Csa_7G452250	29.2096	35.5153	
Os05g0525800	Csa_7G452260	27.1812	33.844	
Os05g0525800	Csa_7G452270	29.6834	31.337	
Os05g0525800	Csa_7G452280	30.8656	37.7437	
Os05g0526200	Csa_3G836490	57.3944	60.1476	
Os05g0526300	Csa_5G139890	34.7079	32.7922	
Os05g0526400	Csa_3G121020	61.5686	62.5498	
Os05g0526400	Csa_3G363160	60.4	60.1594	
Os05g0526400	Csa_5G151610	60.3113	61.753	
Os05g0526400	Csa_6G006830	46.332	47.8088	
Os05g0526600	Csa_3G121045	56.5217	50.2415	
Os05g0526700	Csa_5G152140	26.1468	22.5296	
Os05g0526700	Csa_6G006820	29.2237	25.2964	
Os05g0528000	Csa_4G050170	67.3843	65.8254	
Os05g0528000	Csa_5G152170	72.1925	70.9779	
Os05g0528200	Csa_6G135990	84.8	87.6033	
Os05g0528600	Csa_1G242600	57.561	58.2716	
Os05g0528600	Csa_2G375750	55.9908	60	
Os05g0528900	Csa_3G238230	40.9722	57.2816	
