Gene stable ID	Sorghum bicolor gene stable ID	%id. target Sorghum bicolor gene identical to query gene	%id. query gene identical to target Sorghum bicolor gene
Os04g0493300	SORBI_3006G132000	50.3067	65.0794
Os04g0493400	SORBI_3003G156000	61.5721	50.5376
Os04g0493400	SORBI_3006G132100	64.1921	63.3621
Os04g0493400	SORBI_3006G132200	75.1092	63.4686
Os04g0493400	SORBI_3006G132300	66.3755	57.1429
Os04g0493400	SORBI_3006G132400	69.4323	58.2418
Os04g0493400	SORBI_3006G132500	68.559	56.2724
Os04g0493400	SORBI_3006G132700	69.4323	58.4559
Os04g0494100	SORBI_3003G156000	60.4167	62.3656
Os04g0494100	SORBI_3006G132100	54.5139	67.6724
Os04g0494100	SORBI_3006G132200	72.9167	77.4908
Os04g0494100	SORBI_3006G132300	66.3194	71.8045
Os04g0494100	SORBI_3006G132400	67.3611	71.0623
Os04g0494100	SORBI_3006G132500	68.0556	70.2509
Os04g0494100	SORBI_3006G132700	66.3194	70.2206
Os04g0494600	SORBI_3006G132800	64.4562	58.6957
Os04g0494800	SORBI_3006G132900	74.1425	74.1425
Os04g0494800	SORBI_3006G133000	74.6702	74.4737
Os04g0494900	SORBI_3006G132900	75.5968	75.1979
Os04g0494900	SORBI_3006G133000	74.0053	73.4211
Os04g0494950	SORBI_3006G132900	0	0
Os04g0494950	SORBI_3006G133000	0	0
Os04g0495000	SORBI_3006G132900	60.5898	59.6306
Os04g0495000	SORBI_3006G133000	60.5898	59.4737
Os04g0495300	SORBI_3006G133500	75.9259	76.875
Os04g0495400	SORBI_3006G133600	72.4409	71.134
Os04g0495800	SORBI_3006G133900	70.406	69.7355
Os04g0495900	SORBI_3006G134001	63.7405	60.7273
Os04g0496300	SORBI_3006G134200	90.6736	90.2062
Os04g0496400	SORBI_3005G025700	78.1513	79.3177
Os04g0496400	SORBI_3008G015500	78.1513	77.6618
Os04g0496700	SORBI_3010G186400	40.2913	25.9375
Os04g0496800	SORBI_3006G134500	83.0013	82.7815
Os04g0497200	SORBI_3006G134700	76.7255	75.873
Os04g0497200	SORBI_3006G282300	87.1589	87.1589
Os04g0497300	SORBI_3004G210700	51.4563	67.9487
Os04g0497350	SORBI_3006G134800	57.5758	57
Os04g0497400	SORBI_3006G244700	74.6606	76.7442
Os04g0497600	SORBI_3006G135000	71.4943	69.5749
Os04g0497700	SORBI_3006G135100	82.8829	83.8906
Os04g0497900	SORBI_3006G135200	67.3567	68.7805
Os04g0498000	SORBI_3006G135300	78.0702	22.0844
Os04g0498200	SORBI_3004G211833	89.6104	89.6104
Os04g0498600	SORBI_3006G135600	85.9296	75.1648
Os04g0498700	SORBI_3006G135800	54.7244	73.9362
Os04g0498800	SORBI_3006G135900	75.0865	76.4084
Os04g0498900	SORBI_3006G136000	70.2454	70.679
Os04g0499100	SORBI_3006G136100	76.4706	76.1815
Os04g0499200	SORBI_3006G136200	58.1818	62.1359
Os04g0499300	SORBI_3006G136400	77.1712	78.6346
Os04g0500200	SORBI_3006G136600	56.5217	25.8964
Os04g0500300	SORBI_3006G136700	29.6053	21.2264
Os04g0500400	SORBI_3006G136700	20.6667	14.6226
Os04g0500700	SORBI_3006G136800	89.3665	89.5692
Os04g0500900	SORBI_3006G073100	48.7889	40.9884
Os04g0500900	SORBI_3006G137000	51.9031	33.9367
Os04g0501000	SORBI_3006G137100	92.1053	71.066
Os04g0501000	SORBI_3010G060500	94.7368	94.7368
Os04g0501100	SORBI_3006G137200	86.6667	44.2177
Os04g0501200	SORBI_3006G137300	89.0339	87.6607
Os04g0501500	SORBI_3006G137500	88.5463	91.7808
Os04g0501600	SORBI_3005G051800	16.7849	53.7879
Os04g0501600	SORBI_3005G179600	54.3735	49.8915
Os04g0501600	SORBI_3006G137600	57.6832	57.2098
Os04g0501600	SORBI_3008G024100	55.0827	55.675
Os04g0501700	SORBI_3006G137700	86.4979	86.7419
Os04g0501800	SORBI_3006G137800	79.5918	80
Os04g0502200	SORBI_3006G138000	89.1323	89.8132
Os04g0502300	SORBI_3006G138100	95.625	95.625
Os04g0502800	SORBI_3006G138200	91.1504	88.3362
Os04g0502900	SORBI_3006G138300	72.6695	73.4475
Os04g0503500	SORBI_3006G138400	85.0258	85.0258
Os04g0503700	SORBI_3006G138600	70.6237	69.505
Os04g0503800	SORBI_3004G213900	61.5385	65.4545
Os04g0504000	SORBI_3006G138800	74.4318	43.2343
Os04g0504200	SORBI_3006G138900	67.2043	70.2247
Os04g0504600	SORBI_3006G139000	77.9324	79.5132
Os04g0504800	SORBI_3006G139100	84.8255	84.1867
Os04g0505000	SORBI_3006G139300	53.9281	57.3654
Os04g0505400	SORBI_3006G139600	83.1843	84.6995
Os04g0505700	SORBI_3006G139700	86.506	76.7094
Os04g0506000	SORBI_3006G139900	74.2268	73.7705
Os04g0506300	SORBI_3006G140100	82.6733	83.2918
Os04g0506800	SORBI_3006G140200	69.2708	69.8163
Os04g0506900	SORBI_3006G140300	58.0405	57.9787
Os04g0507000	SORBI_3006G140400	83.3039	83.3775
Os04g0507100	SORBI_3006G140500	65.1515	64.759
Os04g0507500	SORBI_3006G140600	90.2556	39.1817
Os04g0507700	SORBI_3006G140801	86.413	80.5063
Os04g0507800	SORBI_3006G140900	86.5854	25.7246
Os04g0507900	SORBI_3006G141000	82.1326	82.8488
Os04g0508000	SORBI_3006G141400	62.8692	62.0833
Os04g0508100	SORBI_3006G141500	76.0563	77.1429
Os04g0508200	SORBI_3006G141600	84.5188	82.9569
Os04g0508300	SORBI_3006G141700	83.9286	73.4375
Os04g0508400	SORBI_3006G141900	55.9859	40.7692
Os04g0508500	SORBI_3006G142000	68.6833	68.4397
Os04g0508600	SORBI_3006G142200	81.1111	81.1111
Os04g0508751	SORBI_3001G513400	78.3784	16.0813
Os04g0508800	SORBI_3006G142332	71.3277	72.4534
Os04g0508900	SORBI_3006G142400	77.9798	89.5592
Os04g0509000	SORBI_3006G142500	74.7692	33.2421
Os04g0509100	SORBI_3006G142600	75.5945	68.4032
Os04g0509200	SORBI_3006G142700	66.0793	66.6667
Os04g0509300	SORBI_3006G142775	74.0495	73.6937
Os04g0509400	SORBI_3006G143000	83.4862	81.25
Os04g0509500	SORBI_3005G131500	11.245	53.3333
Os04g0509600	SORBI_3006G143100	91.5663	89.4118
Os04g0510400	SORBI_3006G143200	75.4808	74.5843
Os04g0510500	SORBI_3006G143300	59.3074	61.851
Os04g0510600	SORBI_3006G143400	68.9531	57.8788
Os04g0510700	SORBI_3006G143500	76.4977	76.1468
Os04g0510900	SORBI_3006G143600	68.7097	69.3811
Os04g0511400	SORBI_3006G143900	84.8537	84.1297
Os04g0511600	SORBI_3006G144000	50.137	49.9318
Os04g0511700	SORBI_3003G354800	23.0603	56.3158
Os04g0511700	SORBI_3006G144300	56.8966	51.2621
Os04g0512200	SORBI_3006G144500	77.3585	13.2472
Os04g0512300	SORBI_3006G144600	72.0109	67.9487
Os04g0512400	SORBI_3006G144700	72.1781	72.8732
Os04g0512500	SORBI_3006G144800	64.8855	60.7143
Os04g0512900	SORBI_3006G145000	60.3196	47.1384
Os04g0513000	SORBI_3006G145200	62.8743	68.1818
Os04g0513100	SORBI_3006G145700	68.7984	68.932
Os04g0513100	SORBI_3006G145800	67.2481	66.4751
Os04g0513100	SORBI_3006G145901	70.155	68.9524
Os04g0513400	SORBI_3006G146000	72.7612	37.7176
Os04g0513700	SORBI_3006G146000	52.4422	39.4584
Os04g0513900	SORBI_3006G146100	73.5178	36.4706
Os04g0513900	SORBI_3006G146200	77.4704	37.62
Os04g0514400	SORBI_3006G146300	63.7602	63.7602
Os04g0514500	SORBI_3006G146400	62.8043	78.0872
Os04g0514600	SORBI_3006G146500	70.7692	23.2089
Os04g0514800	SORBI_3006G146800	87.0044	86.8132
Os04g0515300	SORBI_3006G147000	96.2687	95.5556
Os04g0515400	SORBI_3006G147200	75.9124	73.7589
Os04g0515900	SORBI_3006G147400	71.9424	68.9655
Os04g0516200	SORBI_3006G147500	89.1089	90.4523
Os04g0516600	SORBI_3006G147450	18.2796	41.4634
Os04g0516600	SORBI_3006G147600	84.4086	84.8649
Os04g0516600	SORBI_3006G147700	86.5591	86.5591
Os04g0516900	SORBI_3006G147800	28.8032	26.6417
Os04g0517000	SORBI_3006G147900	72.6257	71.4286
Os04g0517300	SORBI_3006G148100	86.758	86.5604
Os04g0517400	SORBI_3006G148200	78.0405	43.097
Os04g0517500	SORBI_3006G148300	67.2414	52.1739
Os04g0517900	SORBI_3006G148600	72.093	73.8095
Os04g0518000	SORBI_3006G148700	92.1512	92.1512
Os04g0518100	SORBI_3006G148800	89.6747	90.1849
Os04g0518400	SORBI_3006G148900	93.1373	93.1373
Os04g0518600	SORBI_3006G149000	28.2443	72.549
Os04g0518650	SORBI_3006G149101	59.1398	83.3333
Os04g0518800	SORBI_3006G149300	86.8	83.7838
Os04g0519100	SORBI_3003G192701	32.716	24.8826
Os04g0519100	SORBI_3004G132800	57.0988	35.5769
Os04g0519100	SORBI_3008G088900	54.321	37.3673
Os04g0519100	SORBI_3008G092200	33.0247	28.6096
Os04g0519100	SORBI_3008G092932	36.1111	40.3448
Os04g0519700	SORBI_3002G290600	55.3571	32.73
Os04g0519700	SORBI_3006G149600	57.9082	31.4404
Os04g0519900	SORBI_3010G013300	73.7327	17.6406
Os04g0519925	SORBI_3010G013300	81.5047	28.6659
Os04g0520000	SORBI_3006G251600	90.1587	89.0282
Os04g0520000	SORBI_3010G013400	17.1429	43.2
Os04g0520700	SORBI_3006G149700	72.4138	65.9686
Os04g0520900	SORBI_3006G149800	71.7672	71.1538
Os04g0521100	SORBI_3006G150100	92.4138	91.7808
Os04g0521300	SORBI_3006G150200	65.1685	55.2381
Os04g0521600	SORBI_3006G150300	47.8599	50.8966
Os04g0521700	SORBI_3006G150400	71.3376	74.1722
Os04g0521800	SORBI_3006G150600	79.5775	81.1005
Os04g0521900	SORBI_3001G068500	46.9136	49.3507
Os04g0522100	SORBI_3006G150700	70.3704	69.5122
Os04g0522500	SORBI_3006G150800	76.5363	74.0541
Os04g0522800	SORBI_3006G151001	72.0339	45.6989
Os04g0523000	SORBI_3006G151100	56.7568	34.3137
Os04g0523100	SORBI_3006G151200	65.1877	66.5505
Os04g0523500	SORBI_3006G151500	78.3835	78.6792
Os04g0523600	SORBI_3006G151600	68.3267	70.2869
Os04g0523600	SORBI_3007G028200	71.9124	69.1571
Os04g0524300	SORBI_3006G151800	88.806	88.806
Os04g0524400	SORBI_3006G152000	84.7118	85.1385
Os04g0524400	SORBI_3K044404	17.0426	91.8919
Os04g0524500	SORBI_3005G124600	82.9889	72.2992
Os04g0524500	SORBI_3006G152500	82.9889	72.2992
Os04g0524600	SORBI_3006G152600	90.2778	72.0222
Os04g0524900	SORBI_3006G152700	74.0169	84.051
Os04g0524900	SORBI_3006G152801	60.6742	72.605
Os04g0525000	SORBI_3006G153000	69.4657	72.51
Os04g0525100	SORBI_3006G153100	64.0449	41.1552
Os04g0525200	SORBI_3006G153100	65.8654	24.7292
Os04g0525600	SORBI_3006G153200	84.1424	86.6667
Os04g0525700	SORBI_3006G153500	73.9535	71.9457
Os04g0525800	SORBI_3006G153600	80.4878	82.5
Os04g0525900	SORBI_3006G153900	78.3898	61.5641
Os04g0526000	SORBI_3006G154000	71.3592	71.0145
Os04g0526300	SORBI_3006G154200	65.3179	65.1297
Os04g0526600	SORBI_3006G154300	61	53.0435
Os04g0526800	SORBI_3006G154400	85.8369	68.9655
Os04g0527000	SORBI_3006G154500	79.0698	78.7037
Os04g0527400	SORBI_3006G154800	85.7143	85.5072
Os04g0527500	SORBI_3006G154900	81.4516	26.5789
Os04g0527700	SORBI_3006G155000	84.7682	85.906
Os04g0527800	SORBI_3006G155100	82.2485	82.9851
Os04g0527900	SORBI_3006G155300	76.2264	75.3731
Os04g0528000	SORBI_3006G155400	59.596	19.0939
Os04g0528100	SORBI_3006G155500	61.4173	57.3529
Os04g0528200	SORBI_3006G155600	38.961	38.7097
Os04g0528300	SORBI_3006G155700	94.2335	85.8974
Os04g0528400	SORBI_3006G155800	88.0368	87.234
Os04g0528600	SORBI_3006G155900	64.0673	65.1633
Os04g0528800	SORBI_3006G156000	61.5854	58.046
Os04g0529100	SORBI_3006G156100	63.3952	51.7316
Os04g0529400	SORBI_3006G156300	80.8962	43.4177
Os04g0529500	SORBI_3006G156400	74.8124	74.0977
Os04g0529700	SORBI_3006G156500	72.6293	66.4694
Os04g0529800	SORBI_3006G156600	87.1893	62.8099
Os04g0530000	SORBI_3001G529100	63.1944	65.4676
Os04g0530000	SORBI_3006G156801	50.6944	32.3009
Os04g0530200	SORBI_3006G157200	71.1111	69.5652
Os04g0530300	SORBI_3006G157300	77.0308	80.6452
Os04g0530400	SORBI_3006G157400	89.2405	88.959
Os04g0530400	SORBI_3006G180000	83.5443	75.4286
Os04g0530500	SORBI_3006G157500	71.5415	69.6154
Os04g0530600	SORBI_3006G157600	73.3333	70.9677
Os04g0530700	SORBI_3006G157700	80	80.4178
Os04g0530900	SORBI_3006G157800	93.2551	92.9825
Os04g0531100	SORBI_3006G157900	77.0833	83.4586
Os04g0531200	SORBI_3006G158000	46.9388	46.9388
Os04g0531300	SORBI_3006G158100	91.536	86.3905
Os04g0531400	SORBI_3006G158200	86.7924	81.7778
Os04g0531500	SORBI_3006G158266	79.6196	84.8046
Os04g0531700	SORBI_3006G158332	4.58716	3.0303
Os04g0531750	SORBI_3006G158332	6.64653	13.3333
Os04g0532100	SORBI_3006G158600	70.8738	70.418
Os04g0532500	SORBI_3006G159000	91.0448	90.1478
Os04g0532800	SORBI_3006G159100	77.2894	70.8054
Os04g0533300	SORBI_3006G159300	71.7703	70.7547
Os04g0533500	SORBI_3006G159600	85.1695	85.8974
Os04g0533700	SORBI_3006G159500	65.5612	66.5803
Os04g0533700	SORBI_3006G159700	59.1837	60.1036
Os04g0533800	SORBI_3006G159500	61.2069	18.3938
Os04g0533800	SORBI_3006G159700	56.0345	16.8394
Os04g0534000	SORBI_3006G159800	72.2441	72.3866
Os04g0534100	SORBI_3006G159900	71.9178	56.7568
Os04g0534200	SORBI_3006G160000	80.8743	22.6994
Os04g0534300	SORBI_3006G160100	64.2361	67.029
Os04g0534400	SORBI_3006G160200	82.8	83.1325
Os04g0534500	SORBI_3006G160300	80.6548	82.1212
Os04g0534600	SORBI_3006G160400	81.5315	79.0393
Os04g0535200	SORBI_3006G160500	74.187	71.8504
Os04g0535400	SORBI_3006G160600	78.2609	75
Os04g0535600	SORBI_3006G160700	70.1219	65.3409
Os04g0536300	SORBI_3006G160800	78.1955	75.3623
Os04g0536500	SORBI_3004G302400	83.3333	38.9049
Os04g0537100	SORBI_3006G161100	70.6587	67.4286
Os04g0537800	SORBI_3006G161200	78.9855	75.4325
Os04g0537900	SORBI_3006G161300	80.8853	81.5416
Os04g0538000	SORBI_3006G161400	80.7249	84.4828
Os04g0538100	SORBI_3006G161500	94.3005	46.9677
Os04g0538166	SORBI_3006G161500	87.9433	16
Os04g0538300	SORBI_3006G161600	88.5714	81.5789
Os04g0538400	SORBI_3006G161800	59.5142	57.874
Os04g0538700	SORBI_3006G161900	69.4231	71.063
Os04g0538800	SORBI_3006G162000	86.1376	85.5941
Os04g0538900	SORBI_3006G162100	50.2222	64.9425
Os04g0539000	SORBI_3006G162200	68.6364	69.2661
Os04g0539100	SORBI_3006G162400	50.7553	46.5374
Os04g0539100	SORBI_3006G162600	30.5136	36.4621
Os04g0539800	SORBI_3006G163000	88.8889	89.1304
Os04g0540200	SORBI_3006G163100	74.4	70.1887
Os04g0540300	SORBI_3006G163200	65.1481	63.9821
Os04g0540600	SORBI_3006G163300	77.3547	77.8226
Os04g0540900	SORBI_3006G163401	75.0693	75.0693
Os04g0541100	SORBI_3006G163600	80.9917	65.5957
Os04g0541500	SORBI_3006G163800	82.2193	81.8908
Os04g0541700	SORBI_3006G163900	68.1159	69.6296
Os04g0541900	SORBI_3006G164000	82.3899	79.1541
Os04g0542000	SORBI_3006G164100	72.2488	69.9074
Os04g0542200	SORBI_3006G164200	81.8182	84.4156
Os04g0542800	SORBI_3006G164300	85.7778	81.4346
Os04g0542900	SORBI_3006G164400	71.4836	77.6151
Os04g0543000	SORBI_3006G164500	72.4891	69.1667
Os04g0543200	SORBI_3006G165000	87.3385	86.0051
Os04g0543500	SORBI_3006G165100	82.1429	22.2222
Os04g0543600	SORBI_3006G165200	84.6847	67.1429
Os04g0543700	SORBI_3006G165300	78.2822	77.7101
Os04g0543900	SORBI_3006G165400	90.7543	90.7543
Os04g0544000	SORBI_3006G165650	61.4865	49.7268
Os04g0544100	SORBI_3006G165800	68.1332	64.3098
Os04g0544200	SORBI_3006G165900	77.8302	75.6881
Os04g0544400	SORBI_3006G166000	84.3444	83.6893
Os04g0544500	SORBI_3001G137300	68.6667	69.2825
Os04g0544500	SORBI_3006G166100	69.3333	57.5646
Os04g0544900	SORBI_3006G166200	80.8853	80.4
Os04g0545100	SORBI_3006G166400	83.8346	83.8346
Os04g0545200	SORBI_3006G166500	77.4262	73.9919
Os04g0545400	SORBI_3006G166700	59.4595	53.6585
Os04g0545600	SORBI_3006G166800	53.9267	51.7588
Os04g0545700	SORBI_3006G166900	59.53	59.6859
Os04g0546100	SORBI_3006G167200	84.7291	84.9383
Os04g0546300	SORBI_3006G167300	88.777	89.9417
Os04g0546400	SORBI_3004G297300	38.0531	18.7773
Os04g0546500	SORBI_3006G167700	90.5405	83.75
Os04g0546800	SORBI_3006G167800	73.2704	79.5222
Os04g0547600	SORBI_3006G167900	58.8415	59.7523
Os04g0547600	SORBI_3006G168000	57.0122	55.988
Os04g0547600	SORBI_3006G168100	59.1463	54.9575
Os04g0547600	SORBI_3006G168200	49.3902	56.8421
Os04g0547600	SORBI_3010G133566	26.2195	29.0541
Os04g0547900	SORBI_3006G168300	83.9674	82.6203
Os04g0548000	SORBI_3006G168400	79.7101	79.3269
Os04g0548300	SORBI_3003G059400	88.1057	9.26355
Os04g0548300	SORBI_3006G168650	51.9824	25.0531
Os04g0548400	SORBI_3006G168800	88	35.8696
Os04g0548500	SORBI_3006G168900	42.5287	16.2281
Os04g0548700	SORBI_3006G169200	78.9474	83.691
Os04g0549300	SORBI_3006G169500	74.1602	76.5333
Os04g0549400	SORBI_3006G169600	79.2079	80
Os04g0549600	SORBI_3006G169800	85.5769	85.1675
Os04g0549700	SORBI_3006G169900	53.8732	48.1132
Os04g0549800	SORBI_3006G170000	46.9636	45.6693
Os04g0550200	SORBI_3006G170100	73.7327	69.5652
Os04g0550400	SORBI_3010G247800	66.629	69.2127
Os04g0550500	SORBI_3006G170200	86.8805	85.3868
Os04g0550600	SORBI_3006G170300	78.6535	76.1526
Os04g0550700	SORBI_3006G170400	46.5054	53.3951
Os04g0550800	SORBI_3006G170500	71.0037	71.5356
Os04g0550800	SORBI_3007G124600	49.4424	65.8416
Os04g0550900	SORBI_3006G170600	82.3944	46.988
Os04g0551200	SORBI_3006G170800	84.6591	84.1808
Os04g0551300	SORBI_3006G170900	86.1736	53.6
Os04g0551500	SORBI_3006G171000	61.6667	53.11
Os04g0551600	SORBI_3006G171050	66.129	39.4231
Os04g0551700	SORBI_3004G326500	81.3953	76.7544
Os04g0551800	SORBI_3004G326600	97.2477	97.2477
Os04g0552000	SORBI_3006G171200	80.303	80.6084
Os04g0552066	SORBI_3006G209100	32.7273	48.6486
Os04g0552250	SORBI_3006G209100	29.0598	45.9459
Os04g0552300	SORBI_3006G171400	75.1152	69.6581
Os04g0552400	SORBI_3006G171500	42.6316	41.9689
Os04g0552700	SORBI_3006G171600	73.3119	68.4685
Os04g0553000	SORBI_3006G171700	72.7763	79.8817
Os04g0553300	SORBI_3006G171900	57.7181	38.565
Os04g0553500	SORBI_3006G172000	93.5961	54.2857
Os04g0553800	SORBI_3006G172200	89.2135	92.757
Os04g0554200	SORBI_3006G172300	70.9016	70.9016
Os04g0554300	SORBI_3006G172400	44.3946	37.0787
Os04g0554500	SORBI_3006G172500	86.9231	86.9231
Os04g0554500	SORBI_3006G172550	88.4615	89.1473
Os04g0554500	SORBI_3006G172601	87.6923	86.3636
Os04g0554600	SORBI_3006G172500	87.0229	87.6923
Os04g0554600	SORBI_3006G172550	87.0229	88.3721
Os04g0554600	SORBI_3006G172601	86.2595	85.6061
Os04g0554800	SORBI_3006G172700	63.5037	66.9231
Os04g0554900	SORBI_3006G172800	38.5135	38
Os04g0555000	SORBI_3006G172900	75.5274	74.5833
Os04g0555300	SORBI_3006G173000	83.4897	87.2549
Os04g0555400	SORBI_3006G173100	92.9752	92.9752
Os04g0555500	SORBI_3010G229801	18.6583	2.78038
Os04g0555600	SORBI_3010G229801	15.0973	6.06061
Os04g0555700	SORBI_3006G173400	94.964	94.964
Os04g0555800	SORBI_3006G173500	68.5484	30.9091
Os04g0555900	SORBI_3006G173600	91.4454	91.716
Os04g0556000	SORBI_3006G173700	87.9241	87.9241
Os04g0556000	SORBI_3006G173800	86.2275	79.8521
Os04g0556300	SORBI_3006G173900	95.2381	95.2381
Os04g0556400	SORBI_3006G174500	73.262	59.0517
Os04g0556400	SORBI_3010G238400	69.2513	55.9395
Os04g0556500	SORBI_3006G174600	76.4579	75.9657
Os04g0556600	SORBI_3006G174600	75.594	75.1073
Os04g0557000	SORBI_3006G175100	21.4286	61.9835
Os04g0557000	SORBI_3010G039500	71.4286	72.4638
Os04g0557200	SORBI_3006G076900	55.0984	52.292
Os04g0557200	SORBI_3006G175200	56.5295	53.5593
Os04g0557200	SORBI_3006G175500	41.5027	42.4908
Os04g0557200	SORBI_3006G175700	55.2773	52.551
Os04g0557500	SORBI_3006G076900	62.7778	19.1851
Os04g0557500	SORBI_3006G175200	61.6667	18.8136
Os04g0557500	SORBI_3006G175500	15.5556	5.12821
Os04g0557500	SORBI_3006G175700	60.5556	18.5374
Os04g0557800	SORBI_3006G076900	54.5296	53.1409
Os04g0557800	SORBI_3006G175200	55.4007	53.8983
Os04g0557800	SORBI_3006G175500	41.6376	43.7729
Os04g0557800	SORBI_3006G175700	53.6585	52.381
Os04g0558400	SORBI_3006G175800	89.486	90.3302
Os04g0558400	SORBI_3006G175900	84.1122	84.3091
Os04g0558500	SORBI_3005G036700	39.6104	46.9231
Os04g0558500	SORBI_3006G176000	44.1558	47.5524
Os04g0558700	SORBI_3006G176100	55.5556	61.9835
Os04g0558900	SORBI_3006G176200	69.6091	69.434
Os04g0559000	SORBI_3002G161200	69.2105	68.4896
Os04g0559100	SORBI_3006G176400	78.022	30.1486
Os04g0559200	SORBI_3006G176500	52.5463	52.7294
Os04g0559400	SORBI_3006G176600	74.6341	55.3345
Os04g0559800	SORBI_3006G176800	83.3333	83.1473
Os04g0560100	SORBI_3006G177000	90.0917	91.2639
Os04g0560200	SORBI_3006G177100	86.8217	83.5821
Os04g0560300	SORBI_3006G177200	89.0259	89.3564
Os04g0560400	SORBI_3006G177300	80.814	81.2866
Os04g0560500	SORBI_3006G177400	77.2894	80.0759
Os04g0560600	SORBI_3006G177500	79.7373	79.7373
Os04g0560700	SORBI_3006G177600	50.8772	40.8451
Os04g0561500	SORBI_3006G177800	83.4912	82.4866
Os04g0561600	SORBI_3006G178000	88.8889	89.2704
Os04g0561700	SORBI_3006G178100	77.6119	76.6114
Os04g0561900	SORBI_3006G178400	75.8123	72.6644
Os04g0562100	SORBI_3006G178500	80.2734	77.2556
Os04g0562800	SORBI_3006G178800	68.4307	47.2888
Os04g0563000	SORBI_3006G179000	85.8696	81.8653
Os04g0563100	SORBI_3006G179100	91.0638	90.4863
Os04g0563700	SORBI_3006G179200	73.3333	71.2963
Os04g0563801	SORBI_3006G179400	86.6292	62.0773
Os04g0563900	SORBI_3006G179500	71.7895	73.9696
Os04g0564000	SORBI_3006G179600	45.858	45.9941
Os04g0564500	SORBI_3006G163700	18.1529	58.1633
Os04g0564500	SORBI_3006G179700	65.6051	76.2963
Os04g0564600	SORBI_3006G179800	61.3636	68.0672
Os04g0564700	SORBI_3006G179900	76.4878	72.9981
Os04g0565200	SORBI_3006G048000	64.0086	59.0457
Os04g0565200	SORBI_3006G174300	71.5517	71.8615
Os04g0565200	SORBI_3006G174400	66.8103	66.8103
Os04g0565400	SORBI_3006G048000	64.0086	59.0457
Os04g0565400	SORBI_3006G174300	70.2586	70.5628
Os04g0565400	SORBI_3006G174400	67.0259	67.0259
Os04g0565500	SORBI_3006G180100	80.7059	79.9534
Os04g0565500	SORBI_3006G180200	85.1765	72.9839
Os04g0565900	SORBI_3006G180300	25.5981	40.8397
Os04g0566000	SORBI_3006G180600	91.4894	34.6774
Os04g0566100	SORBI_3006G180700	71.8424	63.8517
Os04g0566400	SORBI_3006G180900	79.7716	81.6361
Os04g0566500	SORBI_3006G181000	90.9174	92.9434
Os04g0566500	SORBI_3009G003700	86.376	85.7529
Os04g0566600	SORBI_3006G181600	64.7059	63.4615
Os04g0566700	SORBI_3003G297000	19.2513	41.3793
Os04g0566700	SORBI_3006G181700	35.8289	34.1837
Os04g0566800	SORBI_3006G181800	75.1938	16.1532
Os04g0566900	SORBI_3006G181800	69.3069	17.4854
Os04g0567200	SORBI_3006G181900	69.9805	72.8195
Os04g0567700	SORBI_3006G182100	89.172	89.172
Os04g0567800	SORBI_3004G284400	62.5344	49.6718
Os04g0567800	SORBI_3006G182300	76.0331	71.134
Os04g0568400	SORBI_3006G182500	75.788	76.1151
Os04g0568600	SORBI_3006G182700	84.6154	77.4648
Os04g0568700	SORBI_3006G182800	76.0656	75.817
Os04g0568800	SORBI_3006G182900	66.8317	11.811
Os04g0568900	SORBI_3006G183000	76.873	60.2041
Os04g0569000	SORBI_3006G183100	93.7313	94.2943
Os04g0569100	SORBI_3006G183200	68.1141	68.4539
Os04g0569300	SORBI_3006G183400	78.655	79.1176
Os04g0569400	SORBI_3006G183500	86.5188	86.5188
Os04g0569900	SORBI_3006G183600	85.7759	85.2248
Os04g0570000	SORBI_3006G183900	87.3541	86.8472
Os04g0570500	SORBI_3005G060200	66.5975	65.5102
Os04g0570600	SORBI_3005G060200	0	0
Os04g0570800	SORBI_3006G184100	86.8421	87.5195
Os04g0571200	SORBI_3006G184200	72.8346	74.8988
Os04g0571300	SORBI_3006G184300	82.8947	80.5112
Os04g0571600	SORBI_3006G184400	81.7857	80.776
Os04g0571800	SORBI_3006G184500	54.9505	57.8125
Os04g0572200	SORBI_3006G184700	75.2427	71.7593
Os04g0572400	SORBI_3006G184800	78.0822	75.3304
Os04g0572500	SORBI_3006G185000	44.4444	52.6055
Os04g0572600	SORBI_3006G185200	61.4191	18.6658
Os04g0572800	SORBI_3006G185300	78.9916	72.8682
Os04g0573000	SORBI_3006G185500	87.3563	87.3563
Os04g0573100	SORBI_3006G185600	84.4332	84.1484
Os04g0573200	SORBI_3006G185700	70.1923	89.0244
Os04g0573300	SORBI_3006G185800	70.5085	80.3089
Os04g0573900	SORBI_3006G185900	75.6917	75.3937
Os04g0573900	SORBI_3006G186000	80.2372	74.6324
Os04g0574100	SORBI_3006G186200	79.3249	78.4969
Os04g0574200	SORBI_3006G186300	77.4942	77.8555
Os04g0574600	SORBI_3006G186400	77.7778	77.5449
Os04g0574700	SORBI_3006G186500	88.4083	78.2542
Os04g0574800	SORBI_3006G186600	87.1429	81.117
Os04g0574800	SORBI_3010G216300	84.2857	77.0235
Os04g0576300	SORBI_3002G389500	79.8995	27.1331
Os04g0576300	SORBI_3003G117100	79.397	27.0548
Os04g0576500	SORBI_3004G033500	43.2203	42.5
Os04g0576700	SORBI_3004G033600	27.2727	27.0142
