Gene stable ID	Zea mays gene stable ID	%id. target Zea mays gene identical to query gene	%id. query gene identical to target Zea mays gene
Os04g0614100	Zm00001d041587	18.5393	24.4444
Os04g0614100	Zm00001d047742	71.9101	37.5367
Os04g0614500	Zm00001d002326	77.666	74.5174
Os04g0614500	Zm00001d026293	78.0684	75.4864
Os04g0614650	Zm00001d002325	71.0372	59.0884
Os04g0614650	Zm00001d009586	6.13177	74.6032
Os04g0614650	Zm00001d026295	40.4436	44.0028
Os04g0615000	Zm00001d002323	86.5979	85.7143
Os04g0615000	Zm00001d015653	14.7766	83.4951
Os04g0615000	Zm00001d026296	82.8179	85.159
Os04g0615100	Zm00001d002319	64.9156	76.044
Os04g0615100	Zm00001d018011	82.1764	82.1764
Os04g0615500	Zm00001d002317	81.3679	81.7536
Os04g0615700	Zm00001d002316	61.412	74.1822
Os04g0615700	Zm00001d026300	64.0232	75.1419
Os04g0615800	Zm00001d002316	58.5086	35.7477
Os04g0615800	Zm00001d026300	60.9943	36.2089
Os04g0615900	Zm00001d026301	70.9064	51.2144
Os04g0616000	Zm00001d002315	76.6026	71.988
Os04g0616000	Zm00001d026302	80.7692	76.1329
Os04g0616000	Zm00001d029987	25.9615	83.5052
Os04g0616000	Zm00001d033261	21.7949	86.076
Os04g0616100	Zm00001d002314	67.2897	55.814
Os04g0616282	Zm00001d002309	53.0769	36.7021
Os04g0616300	Zm00001d002313	33.9512	63.0435
Os04g0616400	Zm00001d002312	64.7866	73.913
Os04g0616400	Zm00001d026303	64.939	42.3459
Os04g0616400	Zm00001d026306	72.561	46.3035
Os04g0616500	Zm00001d002312	43.2617	77.0435
Os04g0616500	Zm00001d026303	66.4062	67.5944
Os04g0616500	Zm00001d026306	76.4648	76.1673
Os04g0616600	Zm00001d002312	73.7828	34.2609
Os04g0616600	Zm00001d026303	65.9176	17.495
Os04g0616600	Zm00001d026306	76.03	19.7471
Os04g0616700	Zm00001d002312	24.0704	42.7826
Os04g0616700	Zm00001d026303	49.5108	50.2982
Os04g0616700	Zm00001d026306	55.6751	55.3502
Os04g0616800	Zm00001d027248	13.7821	11.2565
Os04g0617050	Zm00001d026308	61.1511	68.5484
Os04g0617350	Zm00001d002302	44.7917	11.7486
Os04g0617350	Zm00001d002304	50	42.4779
Os04g0617350	Zm00001d002468	44.7917	41.7476
Os04g0617600	Zm00001d002462	75.1064	66.4158
Os04g0617600	Zm00001d026313	9.14894	81.1321
Os04g0617700	Zm00001d002301	75.4098	21.2963
Os04g0617800	Zm00001d002296	79.5539	69.0323
Os04g0618050	Zm00001d026310	78.5124	78.0822
Os04g0618200	Zm00001d002292	76.9821	66.1538
Os04g0618200	Zm00001d026311	90.0256	69.703
Os04g0618500	Zm00001d002458	41.6107	86.7133
Os04g0618500	Zm00001d023840	67.1141	40.0802
Os04g0618500	Zm00001d026312	86.9128	87.7966
Os04g0618500	Zm00001d045586	33.2215	73.8806
Os04g0618600	Zm00001d002288	83.4254	70.5607
Os04g0618600	Zm00001d026317	82.3204	62.8692
Os04g0618700	Zm00001d002287	69.3998	68.9916
Os04g0618950	Zm00001d002286	52.8024	52.0349
Os04g0618950	Zm00001d026318	49.5575	52.3364
Os04g0619300	Zm00001d002284	84.2437	82.1721
Os04g0619300	Zm00001d007538	36.3445	58.2492
Os04g0619300	Zm00001d019862	73.7395	51.3158
Os04g0619300	Zm00001d026321	79.6218	84.5982
Os04g0619400	Zm00001d002283	83.0645	82.6203
Os04g0619400	Zm00001d026322	82.5269	82.0856
Os04g0619500	Zm00001d013040	82.3529	81.8462
Os04g0619600	Zm00001d002282	82.346	81.4771
Os04g0619700	Zm00001d002279	38.0282	70.5882
Os04g0619700	Zm00001d026326	74.2958	74.8227
Os04g0619800	Zm00001d002278	63.6364	33.7037
Os04g0619900	Zm00001d002277	28.2051	36.9403
Os04g0620000	Zm00001d002275	91.7025	91.5899
Os04g0620200	Zm00001d002274	75	70.6195
Os04g0620400	Zm00001d002272	83.056	68.7109
Os04g0620400	Zm00001d026331	83.056	70.8387
Os04g0620700	Zm00001d032748	57.7086	53.125
Os04g0622000	Zm00001d002267	41.2791	31.4856
Os04g0622000	Zm00001d026333	41.2791	30.1486
Os04g0622000	Zm00001d046528	27.6163	63.3333
Os04g0622800	Zm00001d002267	68.1672	47.0067
Os04g0622800	Zm00001d026333	67.8457	44.7983
Os04g0622800	Zm00001d046528	29.582	61.3333
Os04g0623100	Zm00001d002267	67.5439	68.2927
Os04g0623100	Zm00001d026333	65.3509	63.2696
Os04g0623100	Zm00001d046528	23.6842	72
Os04g0623300	Zm00001d002266	91.5289	91.7184
Os04g0623300	Zm00001d026334	90.2893	90.6639
Os04g0623300	Zm00001d036513	85.5372	87.7119
Os04g0623300	Zm00001d037642	23.7603	68.8623
Os04g0623300	Zm00001d038952	21.9008	74.6479
Os04g0623500	Zm00001d002261	91.8256	84.4612
Os04g0623700	Zm00001d002259	77.2727	73.3813
Os04g0623800	Zm00001d002258	90.9314	90.709
Os04g0624000	Zm00001d002257	94.1176	93.3333
Os04g0624000	Zm00001d018568	84.0336	82.6446
Os04g0624000	Zm00001d026335	94.1176	93.3333
Os04g0624400	Zm00001d026109	51.1737	20.1852
Os04g0624400	Zm00001d026336	55.8685	19.9664
Os04g0624450	Zm00001d026109	71.066	25.9259
Os04g0624450	Zm00001d026336	66.4975	21.9799
Os04g0624500	Zm00001d026109	64.5614	68.1481
Os04g0624500	Zm00001d026336	66.3158	63.4228
Os04g0624600	Zm00001d002256	77.0559	78.8721
Os04g0624600	Zm00001d026337	77.3849	79.0092
Os04g0624701	Zm00001d002255	69.3431	73.0769
Os04g0624701	Zm00001d026341	62.7737	64.6617
Os04g0624800	Zm00001d014267	63.8298	56.872
Os04g0624800	Zm00001d046215	50.266	59.0625
Os04g0624800	Zm00001d046992	54.7872	62.9969
Os04g0624800	Zm00001d051524	65.9574	61.5385
Os04g0624800	Zm00001d054082	52.1277	69.2579
Os04g0624900	Zm00001d017697	89.8734	77.1739
Os04g0624900	Zm00001d022063	91.1392	81.8182
Os04g0625000	Zm00001d002252	79.023	80.1749
Os04g0625000	Zm00001d005759	16.954	79.1946
Os04g0625000	Zm00001d026344	80.4598	81.5138
Os04g0625100	Zm00001d026345	42.9027	40.8815
Os04g0625300	Zm00001d002250	66.3743	7.24314
Os04g0625300	Zm00001d018022	0	0
Os04g0625300	Zm00001d027725	0	0
Os04g0625300	Zm00001d036859	0	0
Os04g0625300	Zm00001d037500	1.46199	1.40845
Os04g0625350	Zm00001d002250	68.75	4.91385
Os04g0625350	Zm00001d018022	0	0
Os04g0625350	Zm00001d027725	1.33929	0.983607
Os04g0625350	Zm00001d036859	0	0
Os04g0625350	Zm00001d037500	1.78571	1.12676
Os04g0625800	Zm00001d002244	87.2941	82.8125
Os04g0625800	Zm00001d026346	85.1765	84.5794
Os04g0625900	Zm00001d002243	56.1947	55.9471
Os04g0625900	Zm00001d026347	48.6726	51.8868
Os04g0626000	Zm00001d002241	47.8261	42.8571
Os04g0626000	Zm00001d026348	49.0338	53.9894
Os04g0626100	Zm00001d002241	61.3527	27.4892
Os04g0626100	Zm00001d026348	57.0048	31.383
Os04g0626400	Zm00001d002240	81.5789	82.0588
Os04g0626900	Zm00001d002235	87.7622	75.3754
Os04g0627000	Zm00001d002234	85.8362	63.3501
Os04g0627000	Zm00001d026351	88.5666	61.4929
Os04g0627200	Zm00001d002204	86.6071	88.1818
Os04g0627200	Zm00001d002216	86.6071	41.3646
Os04g0627200	Zm00001d002224	86.6071	88.1818
Os04g0627200	Zm00001d002230	55.8036	86.8056
Os04g0627200	Zm00001d026352	91.5179	91.1111
Os04g0627300	Zm00001d002203	51.3661	49.2147
Os04g0627300	Zm00001d002209	51.9126	49.7382
Os04g0627300	Zm00001d002215	51.3661	49.2147
Os04g0627300	Zm00001d002223	51.3661	49.2147
Os04g0627300	Zm00001d002229	51.3661	49.2147
Os04g0627300	Zm00001d026354	49.7268	47.644
Os04g0628000	Zm00001d002419	73.0887	72.8659
Os04g0628100	Zm00001d053838	97.9592	71.7757
Os04g0628200	Zm00001d037203	77.4597	77.0463
Os04g0628300	Zm00001d002207	36.9369	50.6173
Os04g0628300	Zm00001d002213	32.4324	54.5455
Os04g0628300	Zm00001d002220	39.1892	58
Os04g0628300	Zm00001d002227	39.1892	58
Os04g0628300	Zm00001d017290	61.7117	64.3193
Os04g0628400	Zm00001d026358	53.3909	72.1667
Os04g0628600	Zm00001d026359	81.8859	80.6846
Os04g0628600	Zm00001d040414	7.0306	82.5243
Os04g0628600	Zm00001d043896	11.7452	60.4255
Os04g0628900	Zm00001d026360	59.0909	55.3191
Os04g0629000	Zm00001d002184	51.505	44.898
Os04g0629000	Zm00001d026361	75.5853	78.7456
Os04g0629100	Zm00001d002185	67.0498	70.5645
Os04g0629300	Zm00001d026366	59.4672	63.8407
Os04g0629300	Zm00001d045663	22.2645	65.9155
Os04g0629300	Zm00001d047956	22.4548	66.4789
Os04g0629400	Zm00001d026367	38.6473	66.1157
Os04g0629500	Zm00001d026368	81.203	83.7209
Os04g0629700	Zm00001d002186	77.3399	80.8237
Os04g0630000	Zm00001d002190	80.895	56.4226
Os04g0631100	Zm00001d002191	76.9417	62.6482
Os04g0631100	Zm00001d026377	78.1553	60.9848
Os04g0631200	Zm00001d002192	73.4756	70.6745
Os04g0631600	Zm00001d002200	70.7094	66.7387
Os04g0631600	Zm00001d026379	68.4211	65.1416
Os04g0631800	Zm00001d043257	18.7042	29.4231
Os04g0632901	Zm00001d002173	57.5385	60.9121
Os04g0632901	Zm00001d026383	57.0769	58.7956
Os04g0633200	Zm00001d002173	48.8943	64.8208
Os04g0633200	Zm00001d026383	44.8403	57.8447
Os04g0634700	Zm00001d002163	84.1683	84.8485
Os04g0635000	Zm00001d002161	80.4124	73.5849
Os04g0635100	Zm00001d002158	73.2558	71.5909
Os04g0635100	Zm00001d002159	74.4186	68.8172
Os04g0635100	Zm00001d002160	73.2558	78.75
Os04g0635500	Zm00001d002158	68.9655	68.1818
Os04g0635500	Zm00001d002159	70.1149	65.5914
Os04g0635500	Zm00001d002160	70.1149	76.25
Os04g0635700	Zm00001d024241	67.4847	72.3684
Os04g0635800	Zm00001d002156	92.9293	93.401
Os04g0635800	Zm00001d026391	91.4141	91.8782
Os04g0635900	Zm00001d002154	85.5319	80.615
Os04g0636000	Zm00001d002153	59.6932	48.0899
Os04g0636000	Zm00001d003474	39.8884	74.0933
Os04g0636000	Zm00001d036680	29.5676	69.0554
Os04g0636100	Zm00001d002149	86.5108	86.6667
Os04g0636100	Zm00001d026394	86.6907	86.8468
Os04g0636200	Zm00001d002150	56.9507	55.8242
Os04g0636200	Zm00001d026395	55.157	54.0659
Os04g0636300	Zm00001d002147	68.0628	28.8248
Os04g0636300	Zm00001d011989	47.1204	30.2013
Os04g0636300	Zm00001d014147	48.1675	37.551
Os04g0636300	Zm00001d019923	0	0
Os04g0636300	Zm00001d034052	48.1675	30.8725
Os04g0636300	Zm00001d038560	0	0
Os04g0636300	Zm00001d044002	0	0
Os04g0636400	Zm00001d032501	74.7541	71.028
Os04g0636500	Zm00001d002146	67.8571	70.4839
Os04g0636600	Zm00001d002145	57.7236	48.9655
Os04g0636600	Zm00001d026396	57.4526	34.0289
Os04g0636700	Zm00001d002140	74.053	68
Os04g0636900	Zm00001d002141	79.2233	78.3109
Os04g0636900	Zm00001d026397	79.8058	78.8868
Os04g0637000	Zm00001d002143	64.2317	58.0866
Os04g0637000	Zm00001d016312	15.869	67.7419
Os04g0637000	Zm00001d026398	68.7657	66.2621
Os04g0637000	Zm00001d041428	16.1209	41.0256
Os04g0637300	Zm00001d002144	52.6316	51.8519
Os04g0637300	Zm00001d026401	51.1278	45.9459
Os04g0637400	Zm00001d026402	88.3929	47.0532
Os04g0638100	Zm00001d002139	63.2883	58.6639
Os04g0638401	Zm00001d002139	54.908	37.3695
Os04g0638700	Zm00001d002137	40.2516	45.0704
Os04g0638800	Zm00001d002136	67.1096	64.7436
Os04g0639000	Zm00001d002132	63.9344	58.209
Os04g0639000	Zm00001d002133	44.2623	39.7059
Os04g0639000	Zm00001d026406	59.0164	54.5455
Os04g0639000	Zm00001d026412	55.7377	45.3333
Os04g0639100	Zm00001d026413	39.0625	29.0698
Os04g0639200	Zm00001d002131	75.7732	75.3846
Os04g0639300	Zm00001d002130	94.7977	52.0635
Os04g0639700	Zm00001d012797	17.1463	16.2316
Os04g0639800	Zm00001d012797	14.7727	2.95119
Os04g0640500	Zm00001d002129	85.8333	83.5135
Os04g0640600	Zm00001d002128	53.9683	32.9032
Os04g0640700	Zm00001d026415	88.7582	87.5
Os04g0640900	Zm00001d002126	70.9576	68.693
Os04g0641000	Zm00001d002125	81.0703	82.5875
Os04g0641000	Zm00001d026421	80.9904	82.5061
Os04g0641200	Zm00001d002124	30.587	64.1469
Os04g0641200	Zm00001d026422	34.6035	23.9829
Os04g0641300	Zm00001d002123	66.8172	69.8113
Os04g0641300	Zm00001d026424	22.1219	78.4
Os04g0641400	Zm00001d002122	69.338	79.9197
Os04g0641400	Zm00001d026425	70.3833	82.7869
Os04g0641700	Zm00001d002121	88.4615	88.4615
Os04g0642000	Zm00001d002119	93.7908	45.3397
Os04g0642000	Zm00001d026426	94.281	45.326
Os04g0642100	Zm00001d002115	84.3866	85.3383
Os04g0643100	Zm00001d002105	92.9368	92.9368
Os04g0643100	Zm00001d024242	92.5651	92.5651
Os04g0643200	Zm00001d002104	82.5843	80.7692
Os04g0643300	Zm00001d026429	82.3529	81.9512
Os04g0643500	Zm00001d002100	47.8528	66.1017
Os04g0643500	Zm00001d026431	76.0736	77.5
Os04g0643600	Zm00001d002099	92.0635	32.0885
Os04g0643700	Zm00001d002098	83.9367	83.9367
Os04g0643800	Zm00001d026432	40.8696	28.1437
Os04g0644000	Zm00001d026434	65.5678	64.7378
Os04g0644100	Zm00001d002096	47.8723	43.9024
Os04g0644200	Zm00001d026435	65.8135	81.6327
Os04g0644300	Zm00001d002095	54.2857	16.7254
Os04g0644400	Zm00001d002094	47.8022	42.8571
Os04g0644400	Zm00001d026436	48.3517	43.1373
Os04g0644600	Zm00001d026437	51.7857	69.5205
Os04g0644700	Zm00001d016183	46.1279	51.5038
Os04g0644700	Zm00001d026438	81.8182	82.6531
Os04g0644700	Zm00001d036659	41.0774	84.7222
Os04g0644700	Zm00001d050474	22.2222	89.1892
Os04g0644800	Zm00001d002091	85.9813	12.1372
Os04g0645100	Zm00001d002089	78.4884	78.6255
Os04g0645100	Zm00001d026439	78.4302	77.2181
Os04g0645200	Zm00001d002088	56.4356	58.4615
Os04g0645200	Zm00001d026440	57.4257	54.9763
Os04g0645500	Zm00001d026441	65.3226	68.3544
Os04g0645600	Zm00001d002087	84.8485	84.4221
Os04g0645600	Zm00001d026442	64.3939	85.8586
Os04g0646000	Zm00001d042800	40.6977	22.9508
Os04g0646050	Zm00001d042800	72.8395	19.3443
Os04g0647300	Zm00001d002086	67.8511	71.2256
Os04g0647800	Zm00001d002085	88.2798	89.2925
Os04g0648500	Zm00001d002084	66.3603	61.1864
Os04g0648600	Zm00001d002083	55.8052	63.9485
Os04g0648600	Zm00001d026444	55.4307	61.157
Os04g0648700	Zm00001d002082	43.0769	47.0588
Os04g0648800	Zm00001d002080	72.4138	72.8507
Os04g0648800	Zm00001d026445	72.1139	73.4351
Os04g0648800	Zm00001d026446	18.1409	65.7609
Os04g0648900	Zm00001d002079	77.2532	71.4286
Os04g0648900	Zm00001d026447	63.5193	70.4762
Os04g0649100	Zm00001d002075	80.2174	69.2308
Os04g0649100	Zm00001d026448	71.087	79.1768
Os04g0649200	Zm00001d026452	68.1128	69.7778
Os04g0649400	Zm00001d026453	66.5254	62.8
Os04g0649500	Zm00001d002072	40.9091	38.4615
Os04g0649500	Zm00001d002074	49.0909	52.4272
Os04g0649500	Zm00001d026454	50	50.4587
Os04g0649600	Zm00001d002069	54.6392	62.3529
Os04g0649600	Zm00001d002071	45.3608	52.381
Os04g0649600	Zm00001d026457	47.4227	54.7619
Os04g0649700	Zm00001d002068	79.2958	80.3138
Os04g0649900	Zm00001d002066	78.3019	74.3284
Os04g0649900	Zm00001d002067	31.4465	56.8182
Os04g0650000	Zm00001d039504	43.662	54.386
Os04g0650000	Zm00001d047930	44.1315	54.9708
Os04g0650200	Zm00001d006633	27.8873	44.5946
Os04g0650366	Zm00001d002064	53.9823	54.102
Os04g0650366	Zm00001d026460	53.9823	53.9823
Os04g0650500	Zm00001d002054	77.4744	71.8354
Os04g0650600	Zm00001d002053	68.4665	57.5318
Os04g0650700	Zm00001d002052	85.5856	84.5697
Os04g0650800	Zm00001d002051	92.1697	90.2556
Os04g0650800	Zm00001d026472	91.0277	91.1765
Os04g0650900	Zm00001d002046	92.1875	13.5945
Os04g0651000	Zm00001d002042	86.5204	80.7018
Os04g0652400	Zm00001d002038	85.9304	86.0606
Os04g0652500	Zm00001d002036	68.8109	57.0275
Os04g0652500	Zm00001d002554	30.7992	53.1987
Os04g0652500	Zm00001d016726	20.6628	71.6216
Os04g0652500	Zm00001d018585	15.3996	79.798
Os04g0652500	Zm00001d037364	18.7134	81.3559
Os04g0652500	Zm00001d045918	20.6628	71.6216
Os04g0652500	Zm00001d046015	17.9337	69.1729
Os04g0652500	Zm00001d049057	19.2982	78.5714
Os04g0652600	Zm00001d023337	16.9708	23.7245
Os04g0652600	Zm00001d023339	15.8759	18.0124
Os04g0652700	Zm00001d002035	81.3793	81.0997
Os04g0652900	Zm00001d026475	85.6557	86.0082
Os04g0653000	Zm00001d002029	73.6111	73.6111
Os04g0653000	Zm00001d013855	39.3519	37.1179
Os04g0653000	Zm00001d021924	40.7407	64.2336
Os04g0653000	Zm00001d026477	68.0556	63.913
Os04g0653000	Zm00001d033972	54.6296	68.2081
Os04g0653000	Zm00001d044708	48.1481	69.3333
Os04g0653000	Zm00001d046270	40.7407	64.2336
Os04g0653100	Zm00001d002028	43.9739	72.973
Os04g0653100	Zm00001d026478	20.5212	40.3846
Os04g0653200	Zm00001d002022	90.4077	89.9761
Os04g0653200	Zm00001d026479	90.4077	87.8788
Os04g0653300	Zm00001d026480	54.4379	54.4379
Os04g0653400	Zm00001d002024	89.9281	88.9047
Os04g0653400	Zm00001d026483	90.2158	90.3458
Os04g0653400	Zm00001d028379	18.2734	69.0217
Os04g0653400	Zm00001d032090	17.1223	37.3041
Os04g0653400	Zm00001d043355	17.6978	71.9298
Os04g0653400	Zm00001d051072	23.741	80.4878
Os04g0653600	Zm00001d002025	38.7879	26.9663
Os04g0654600	Zm00001d002026	85.422	86.3049
Os04g0654700	Zm00001d002027	95.5556	95.0276
Os04g0655300	Zm00001d002019	73.236	72.7053
Os04g0655300	Zm00001d002020	77.8589	65.3061
Os04g0655300	Zm00001d026489	72.5061	76.0204
Os04g0655400	Zm00001d002013	75.1323	33.6493
Os04g0655600	Zm00001d002012	56.3258	53.1046
Os04g0655600	Zm00001d026487	54.9393	57.2202
Os04g0655700	Zm00001d002011	41.1765	37.0588
Os04g0655700	Zm00001d026486	50.9804	45.3488
Os04g0656100	Zm00001d002006	64.5636	80.3665
Os04g0656100	Zm00001d019796	11.041	89.7436
Os04g0656100	Zm00001d026490	95.4784	92.4644
Os04g0656500	Zm00001d002005	74.0385	77.193
Os04g0656800	Zm00001d002004	88.8554	88.8554
Os04g0657900	Zm00001d002001	73.1343	72.0588
Os04g0658000	Zm00001d001999	87.5	81.1321
Os04g0658100	Zm00001d001997	63.3178	65.9367
Os04g0658100	Zm00001d026492	67.757	68.8836
Os04g0658200	Zm00001d001996	63.0435	61.7021
Os04g0658300	Zm00001d001995	77.0975	73.913
Os04g0658600	Zm00001d001994	72.3636	72.3636
Os04g0658600	Zm00001d026495	74.1818	73.6462
Os04g0658700	Zm00001d001993	87.2289	85.3774
Os04g0658800	Zm00001d001990	60.6742	65.0602
Os04g0658800	Zm00001d026498	62.9213	58.3333
Os04g0659000	Zm00001d001989	39.6825	28.4091
Os04g0659000	Zm00001d026500	44.4444	32.1839
Os04g0659150	Zm00001d026501	51.9337	11.9289
Os04g0659300	Zm00001d021698	46.5116	25.5319
Os04g0659300	Zm00001d021699	43.0233	23.8197
Os04g0659400	Zm00001d006030	65	51.4851
Os04g0659400	Zm00001d020946	66.25	69.7368
Os04g0659500	Zm00001d001988	85.8156	74.0061
Os04g0659800	Zm00001d001984	70.9797	69.1892
Os04g0659900	Zm00001d001983	61.1111	40
Os04g0660000	Zm00001d026509	70.1923	68.2243
Os04g0660100	Zm00001d001982	62.3762	60.5769
Os04g0660100	Zm00001d026510	55.9406	54.3269
Os04g0660200	Zm00001d001980	81.8731	86.72
Os04g0660400	Zm00001d001979	87.6081	71.8676
Os04g0660500	Zm00001d001978	83.6404	84.3239
Os04g0660500	Zm00001d026511	81.1349	80.3063
Os04g0660600	Zm00001d036018	85.5072	85.5072
Os04g0660900	Zm00001d001976	66.7195	62.8358
Os04g0661100	Zm00001d026513	58.7097	64.0845
Os04g0661200	Zm00001d001974	79.1011	56.9579
Os04g0661200	Zm00001d026514	79.5506	80.4545
Os04g0661300	Zm00001d003220	84.9711	78.4
Os04g0661300	Zm00001d025740	81.2139	79.6034
Os04g0661600	Zm00001d001970	33.9024	67.1498
Os04g0661600	Zm00001d026515	82.439	50.5232
Os04g0661700	Zm00001d001968	55.4852	58.9686
Os04g0661700	Zm00001d005487	6.4346	43.2624
Os04g0661700	Zm00001d006191	4.64135	38.9381
Os04g0661700	Zm00001d038309	9.59916	45.7286
Os04g0661700	Zm00001d039839	5.37975	36.4286
Os04g0661800	Zm00001d001967	70.4545	81.5789
Os04g0661800	Zm00001d026516	81.25	67.4528
Os04g0661900	Zm00001d001966	94.1176	50.1567
Os04g0661900	Zm00001d026517	92.9412	47.7341
Os04g0662100	Zm00001d001965	0	0
Os04g0662200	Zm00001d001964	90.9091	91.5493
Os04g0662400	Zm00001d001961	57.5163	37.2881
Os04g0662400	Zm00001d001963	54.902	58.7413
Os04g0662600	Zm00001d001960	53.9409	59.8361
Os04g0662700	Zm00001d001959	81.1111	61.3445
Os04g0662700	Zm00001d026531	79.1667	60
Os04g0662800	Zm00001d026532	83.2423	77.3266
Os04g0662900	Zm00001d013771	21.875	62.0253
Os04g0662900	Zm00001d017103	83.9286	78.6611
Os04g0663100	Zm00001d001953	59.5745	58.0153
Os04g0663100	Zm00001d026535	59.2385	58.7125
Os04g0663200	Zm00001d001952	50.1272	43.5841
Os04g0663200	Zm00001d026536	48.855	40.1674
Os04g0663500	Zm00001d001949	51.3369	88.0734
Os04g0663600	Zm00001d001948	53.2872	48.125
Os04g0663600	Zm00001d026537	52.5952	46.7692
Os04g0663600	Zm00001d037309	20.7612	47.619
Os04g0663700	Zm00001d001947	79.1045	77.9412
Os04g0664400	Zm00001d001945	75.6522	73.4177
Os04g0664400	Zm00001d026540	77.1739	74.0355
Os04g0664800	Zm00001d001944	76.6778	74.6732
Os04g0664900	Zm00001d001943	61.0951	37.1278
Os04g0665000	Zm00001d001940	55.102	62.069
Os04g0665400	Zm00001d001939	89.0547	88.3951
Os04g0665500	Zm00001d001937	77.7778	70
Os04g0665500	Zm00001d026541	72.093	71.1735
Os04g0665600	Zm00001d001936	63.4434	63.4434
Os04g0665666	Zm00001d001934	37.1257	30.2439
Os04g0665700	Zm00001d001933	77.0227	77.5244
Os04g0665800	Zm00001d001932	81.7276	78.8462
Os04g0665800	Zm00001d026543	80.7309	77.1429
Os04g0665900	Zm00001d001931	32.0513	35.9712
Os04g0666800	Zm00001d026546	66.8639	67.2619
Os04g0666900	Zm00001d001928	89.8503	84.9057
Os04g0666900	Zm00001d026548	89.4343	83.7227
Os04g0667000	Zm00001d026549	81.5287	43.5374
Os04g0667200	Zm00001d001927	79.1411	78.8991
Os04g0667400	Zm00001d001924	72.973	67.1271
Os04g0667500	Zm00001d026553	58.6957	60
Os04g0667600	Zm00001d026554	59.4828	45.6954
Os04g0667700	Zm00001d001914	36.9231	18.4615
Os04g0667800	Zm00001d001913	100	100
Os04g0667900	Zm00001d026555	61.2319	60.3571
Os04g0668600	Zm00001d026557	86.9048	86.9048
Os04g0668600	Zm00001d026558	86.9048	86.9048
Os04g0668700	Zm00001d026559	84.1322	81.9646
Os04g0668800	Zm00001d001910	58.8517	59.4203
Os04g0668900	Zm00001d001908	61.6071	49.6403
Os04g0668900	Zm00001d001909	74.4048	70.8215
Os04g0669100	Zm00001d026562	73.4375	68.1159
Os04g0669200	Zm00001d001907	68.4211	73.8636
Os04g0669200	Zm00001d026563	68.4211	73.0337
Os04g0669300	Zm00001d001906	84.6863	72.1698
Os04g0669475	Zm00001d001905	57.2052	59.009
Os04g0669500	Zm00001d001903	71.8045	63.0363
Os04g0669600	Zm00001d001902	74.0426	71.3115
Os04g0669600	Zm00001d050270	31.0638	35.2657
Os04g0669700	Zm00001d026572	65.3846	18.7845
Os04g0669800	Zm00001d026573	80	74.7826
Os04g0669900	Zm00001d026573	81.4727	74.5652
Os04g0670000	Zm00001d001901	82.4121	82.8283
Os04g0670000	Zm00001d026575	85.4271	85.8586
Os04g0670200	Zm00001d001900	77.6423	82.1505
Os04g0670200	Zm00001d026577	77.439	81.0638
Os04g0670400	Zm00001d001897	64.4068	38.8747
Os04g0670600	Zm00001d026580	80.531	79.476
Os04g0670700	Zm00001d001896	77.8846	26.7327
Os04g0670800	Zm00001d001895	75.3813	75.0542
Os04g0670800	Zm00001d026582	74.5098	68.9516
Os04g0670900	Zm00001d001894	60.5128	61.9423
Os04g0671100	Zm00001d000371	0	0
Os04g0671100	Zm00001d000373	83.2117	40.2827
Os04g0671100	Zm00001d000377	83.2117	40.2827
Os04g0671100	Zm00001d001885	81.7518	78.8732
Os04g0671100	Zm00001d001887	83.2117	57.5758
Os04g0671100	Zm00001d026584	91.9708	35.7955
Os04g0671200	Zm00001d001883	89.7331	89.1837
Os04g0671300	Zm00001d026586	88.8211	82.6087
Os04g0671700	Zm00001d001881	86.8217	86.8217
Os04g0671800	Zm00001d026587	54.4304	56.9956
Os04g0671900	Zm00001d001879	93.154	93.2681
Os04g0671900	Zm00001d026590	88.7531	85.6132
Os04g0672100	Zm00001d001877	76.7787	75.5102
Os04g0672200	Zm00001d052295	56.83	57.8556
Os04g0672300	Zm00001d026591	74.8299	65.4762
Os04g0672600	Zm00001d001877	65.6944	45.967
Os04g0672700	Zm00001d026592	76.7733	76.7733
Os04g0672800	Zm00001d001870	78.2609	79.2
Os04g0672900	Zm00001d001868	66.9643	74.2574
Os04g0673000	Zm00001d001866	67.7316	61.2717
Os04g0673000	Zm00001d026593	65.4952	64.2633
Os04g0673300	Zm00001d001865	69.4118	75.641
Os04g0673300	Zm00001d026594	74.1176	79.2453
Os04g0673400	Zm00001d001864	85.1485	68.435
Os04g0673800	Zm00001d026595	59.4444	62.5731
Os04g0674000	Zm00001d001862	63.2399	68.1208
Os04g0674000	Zm00001d026597	61.3707	63.754
Os04g0674100	Zm00001d001861	72	71.1462
Os04g0674100	Zm00001d051045	53.6	59.0308
Os04g0674200	Zm00001d026598	92.0705	92.0705
Os04g0674300	Zm00001d034151	29.5053	48.4058
Os04g0674300	Zm00001d042742	12.1908	69.697
