Gene stable ID	Medicago truncatula str. A17 gene stable ID	% identity	Medicago truncatula str. A17 % identity	Orthology confidence [0 low, 1 high]
OS07G0113500	MTR_4g095065	50	50	1
OS07G0113700	MTR_5g016190	58	57	0
OS07G0114000	MTR_1g106855	52	52	1
OS07G0114300	MTR_4g095390	83	80	0
OS07G0115300	MTR_4g095450	63	65	1
OS07G0115300	MTR_5g016010	61	61	1
OS07G0115500	MTR_6g008680	24	31	1
OS07G0115600	MTR_1g018440	30	25	1
OS07G0115600	MTR_1g106735	30	25	1
OS07G0116600	MTR_4g095700	57	55	1
OS07G0116600	MTR_5g015810	57	56	1
OS07G0118200	MTR_2g019480	48	42	1
OS07G0118250	MTR_2g019480	46	41	1
OS07G0118300	MTR_2g009630	54	57	1
OS07G0119000	MTR_3g101210	33	35	1
OS07G0119000	MTR_5g017890	35	37	1
OS07G0119300	MTR_4g086835	35	30	1
OS07G0119300	MTR_5g017980	31	33	1
OS07G0119400	MTR_5g018270	64	65	1
OS07G0119400	MTR_8g479390	64	64	1
OS07G0119800	MTR_2g019480	46	41	1
OS07G0120000	MTR_2g019480	47	41	1
OS07G0120051	MTR_4g098620	30	33	0
OS07G0120100	MTR_2g019480	49	43	1
OS07G0120300	MTR_2g019480	49	43	1
OS07G0120500	MTR_2g019480	49	43	1
OS07G0120650	MTR_2g019480	46	40	1
OS07G0120700	MTR_8g079100	28	28	1
OS07G0121200	MTR_3g092390	31	31	1
OS07G0121200	MTR_3g092420	32	32	1
OS07G0122400	MTR_5g018600	39	40	0
OS07G0123100	MTR_5g018720	25	32	1
OS07G0123300	MTR_4g068880	43	33	1
OS07G0123400	MTR_4g068920	32	6	1
OS07G0123400	MTR_5g018820	45	8	1
OS07G0123400	MTR_8g078760	41	8	1
OS07G0123500	MTR_8g078495	54	52	1
OS07G0123700	MTR_4g069090	58	61	1
OS07G0124000	MTR_3g103320	37	37	0
OS07G0124000	MTR_5g015150	35	33	0
OS07G0124500	MTR_0256s0060	12	58	1
OS07G0124500	MTR_0256s0080	14	36	1
OS07G0124500	MTR_1g023190	62	62	1
OS07G0124500	MTR_2g005610	62	59	1
OS07G0124500	MTR_2g048870	26	55	1
OS07G0124500	MTR_2g078570	16	66	1
OS07G0124500	MTR_6g045905	7	46	1
OS07G0124500	MTR_6g045910	12	47	1
OS07G0124500	MTR_6g045925	16	45	1
OS07G0124500	MTR_6g046050	24	48	1
OS07G0124500	MTR_6g046630	29	49	1
OS07G0124500	MTR_7g116960	62	62	1
OS07G0124700	MTR_1g017400	54	27	0
OS07G0124700	MTR_3g103460	54	27	0
OS07G0124700	MTR_4g097520	54	27	0
OS07G0124700	MTR_5g015070	50	30	0
OS07G0124750	MTR_3g103500	68	70	1
OS07G0124800	MTR_1g017260	42	47	1
OS07G0124800	MTR_3g103520	32	38	1
OS07G0124800	MTR_3g103530	45	48	1
OS07G0129700	MTR_1g017080	58	55	0
OS07G0131600	MTR_3g008160	56	58	0
OS07G0131600	MTR_3g008170	56	58	0
OS07G0132300	MTR_4g097720	22	28	1
OS07G0132300	MTR_5g014840	19	22	1
OS07G0132500	MTR_2g013720	44	17	0
OS07G0132500	MTR_2g090250	41	15	0
OS07G0132500	MTR_2g090410	41	8	0
OS07G0132500	MTR_4g105070	41	16	0
OS07G0132600	MTR_1g011800	18	18	1
OS07G0132600	MTR_2g103170	17	17	1
OS07G0133000	MTR_7g062850	38	40	0
OS07G0133000	MTR_7g062910	14	29	0
OS07G0133100	MTR_2g013720	34	34	0
OS07G0133100	MTR_2g090250	33	33	0
OS07G0133100	MTR_2g090410	35	17	0
OS07G0133100	MTR_4g105070	34	34	0
OS07G0133500	MTR_3g110630	57	58	1
OS07G0133500	MTR_5g005420	43	48	1
OS07G0133700	MTR_7g006570	66	65	1
OS07G0134000	MTR_1g007380	64	66	1
OS07G0134000	MTR_1g105980	56	58	1
OS07G0134000	MTR_1g105990	56	58	1
OS07G0134000	MTR_1g105995	55	57	1
OS07G0134000	MTR_1g106000	56	57	1
OS07G0134000	MTR_3g110660	66	66	1
OS07G0134200	MTR_4g097880	67	68	1
OS07G0134200	MTR_5g014700	69	70	1
OS07G0134400	MTR_7g047630	42	23	1
OS07G0134400	MTR_7g451810	42	23	1
OS07G0134500	MTR_1g020000	68	37	0
OS07G0134600	MTR_1g022265	40	37	1
OS07G0134600	MTR_3g116640	41	36	1
OS07G0134700	MTR_4g070060	45	44	0
OS07G0134800	MTR_5g020050	89	89	1
OS07G0137000	MTR_6g080360	32	2	1
OS07G0137800	MTR_3g116450	35	29	1
OS07G0137800	MTR_5g019940	31	28	1
OS07G0137800	MTR_8g077850	31	25	1
OS07G0137900	MTR_1g022145	30	19	1
OS07G0137900	MTR_3g111810	6	10	1
OS07G0138100	MTR_5g091000	61	60	1
OS07G0139300	MTR_4g094428	37	44	1
OS07G0139400	MTR_2g032100	76	77	1
OS07G0139400	MTR_8g089180	75	76	1
OS07G0139500	MTR_6g080360	27	3	1
OS07G0141100	MTR_2g036460	39	37	1
OS07G0141100	MTR_2g036480	31	34	1
OS07G0141100	MTR_2g036490	38	36	1
OS07G0141400	MTR_3g449930	73	71	0
OS07G0141400	MTR_5g090410	66	62	0
OS07G0141600	MTR_7g037560	82	82	1
OS07G0142000	MTR_3g449880	54	55	1
OS07G0142000	MTR_5g090340	46	39	1
OS07G0142700	MTR_3g101900	39	41	1
OS07G0142700	MTR_3g101930	38	39	1
OS07G0142700	MTR_3g101960	40	41	1
OS07G0142700	MTR_3g101970	38	41	1
OS07G0142700	MTR_3g102010	38	39	1
OS07G0142700	MTR_3g102020	40	42	1
OS07G0142700	MTR_3g102030	28	42	1
OS07G0142900	MTR_3g449790	66	68	0
OS07G0143000	MTR_3g449790	71	73	0
OS07G0143200	MTR_3g449770	28	22	1
OS07G0143600	MTR_8g071180	28	37	1
OS07G0143700	MTR_3g449250	52	29	1
OS07G0143700	MTR_5g090120	57	32	1
OS07G0144500	MTR_2g029510	32	30	1
OS07G0144900	MTR_2g018980	50	18	1
OS07G0144900	MTR_2g065720	44	12	1
OS07G0144900	MTR_2g066010	43	12	1
OS07G0144900	MTR_5g096950	46	17	1
OS07G0145400	MTR_2g030380	61	61	1
OS07G0145400	MTR_2g077970	8	70	1
OS07G0147500	MTR_2g064650	55	55	0
OS07G0147550	MTR_2g064650	58	59	0
OS07G0147600	MTR_2g030310	54	52	1
OS07G0147700	MTR_5g090130	68	66	0
OS07G0147800	MTR_2g030300	24	21	1
OS07G0147900	MTR_2g030200	79	79	1
OS07G0148200	MTR_4g128690	33	35	0
OS07G0148200	MTR_4g128720	33	35	0
OS07G0148800	MTR_2g048210	71	16	1
OS07G0148800	MTR_3g010273	1	2	1
OS07G0148800	MTR_8g464200	32	19	1
OS07G0148900	MTR_1g026820	68	69	1
OS07G0149900	MTR_8g089400	48	43	1
OS07G0150100	MTR_2g018780	58	59	1
OS07G0150200	MTR_4g006830	70	67	0
OS07G0150200	MTR_5g012890	74	72	0
OS07G0150200	MTR_8g093770	73	71	0
OS07G0150500	MTR_2g064880	45	42	1
OS07G0150500	MTR_8g079465	52	51	1
OS07G0150700	MTR_2g049790	73	72	1
OS07G0151100	MTR_2g048970	29	42	1
OS07G0151100	MTR_5g077550	30	47	1
OS07G0151200	MTR_2g026140	52	54	1
OS07G0151200	MTR_2g026160	56	58	1
OS07G0151300	MTR_2g035310	59	61	1
OS07G0152200	MTR_2g070020	57	57	1
OS07G0152700	MTR_0186s0030	35	48	0
OS07G0152700	MTR_2g070060	44	39	0
OS07G0152700	MTR_2g070070	42	37	0
OS07G0152700	MTR_2g070110	40	36	0
OS07G0152700	MTR_2g070120	36	32	0
OS07G0152700	MTR_2g070130	38	34	0
OS07G0152700	MTR_2g070140	39	38	0
OS07G0152700	MTR_2g070150	41	39	0
OS07G0152700	MTR_2g070180	39	35	0
OS07G0152700	MTR_2g070200	41	37	0
OS07G0152700	MTR_2g070210	40	36	0
OS07G0152700	MTR_2g072120	15	38	0
OS07G0152700	MTR_3g467420	38	33	0
OS07G0152700	MTR_3g467430	38	33	0
OS07G0152700	MTR_4g124130	43	38	0
OS07G0152700	MTR_8g056940	43	39	0
OS07G0152800	MTR_2g099360	62	55	0
OS07G0152900	MTR_2g070420	86	85	0
OS07G0153300	MTR_2g019220	55	37	1
OS07G0153400	MTR_2g019230	61	61	1
OS07G0154100	MTR_2g070460	57	54	1
OS07G0154300	MTR_2g019240	47	51	0
OS07G0155100	MTR_4g094962	57	55	1
OS07G0155100	MTR_8g072720	16	60	1
OS07G0155200	MTR_5g045020	40	43	1
OS07G0155600	MTR_0041s0030	38	37	1
OS07G0155600	MTR_2g062640	12	36	1
OS07G0157900	MTR_7g106430	54	21	1
OS07G0158200	MTR_7g106430	75	76	1
OS07G0158300	MTR_1g056520	32	38	1
OS07G0158300	MTR_7g106440	35	41	1
OS07G0158400	MTR_4g082300	34	18	0
OS07G0158500	MTR_1g056530	24	27	1
OS07G0158500	MTR_7g106450	26	29	1
OS07G0158800	MTR_1g031060	48	48	1
OS07G0158800	MTR_1g031080	41	51	1
OS07G0158800	MTR_1g048320	45	47	1
OS07G0158800	MTR_2g087610	47	45	1
OS07G0158900	MTR_8g468470	20	21	1
OS07G0159500	MTR_2g098230	11	38	0
OS07G0159600	MTR_1g090440	20	23	1
OS07G0159600	MTR_1g090450	24	28	1
OS07G0159600	MTR_1g090460	20	24	1
OS07G0159600	MTR_1g090480	24	26	1
OS07G0159700	MTR_2g087680	35	39	1
OS07G0159800	MTR_1g055425	48	47	1
OS07G0159800	MTR_1g055435	51	50	1
OS07G0159900	MTR_1g090400	36	25	1
OS07G0159900	MTR_7g106500	33	30	1
OS07G0160000	MTR_2g087710	45	45	1
OS07G0160000	MTR_7g106570	43	42	1
OS07G0160100	MTR_2g087740	50	44	1
OS07G0160100	MTR_4g050300	49	46	1
OS07G0160300	MTR_5g090740	46	48	1
OS07G0160400	MTR_4g125860	58	56	1
OS07G0160500	MTR_8g468470	20	14	1
OS07G0160600	MTR_2g087810	56	60	0
OS07G0160600	MTR_4g050170	63	65	0
OS07G0160600	MTR_7g106760	65	69	0
OS07G0161000	MTR_4g050120	47	44	0
OS07G0161500	MTR_8g468470	22	21	1
OS07G0161600	MTR_1g054865	68	64	1
OS07G0162100	MTR_6g037340	48	49	0
OS07G0162100	MTR_6g043740	51	52	0
OS07G0162300	MTR_6g024025	14	54	1
OS07G0162300	MTR_7g012400	51	52	1
OS07G0162300	MTR_7g076710	51	38	1
OS07G0162300	MTR_7g090710	62	52	1
OS07G0162400	MTR_4g050140	44	46	1
OS07G0162400	MTR_7g107040	41	41	1
OS07G0162500	MTR_4g050140	46	47	1
OS07G0162500	MTR_7g107040	42	43	1
OS07G0162600	MTR_4g050140	41	43	1
OS07G0162600	MTR_7g107040	41	43	1
OS07G0162700	MTR_4g050140	42	46	1
OS07G0162700	MTR_7g107040	46	50	1
OS07G0162900	MTR_4g050140	45	56	1
OS07G0162900	MTR_7g107040	40	50	1
OS07G0163000	MTR_7g107050	53	23	1
OS07G0163200	MTR_8g468470	22	23	1
OS07G0163500	MTR_6g027620	69	22	1
OS07G0163900	MTR_3g466010	36	44	1
OS07G0164000	MTR_4g094545	45	44	1
OS07G0164100	MTR_4g111985	47	46	1
OS07G0164200	MTR_3g079820	35	27	1
OS07G0164300	MTR_2g088700	60	60	1
OS07G0164500	MTR_6g017315	41	55	1
OS07G0164600	MTR_1g102540	63	50	0
OS07G0164900	MTR_5g087390	57	25	0
OS07G0164900	MTR_5g087410	57	25	0
OS07G0165000	MTR_3g100910	81	56	0
OS07G0165100	MTR_6g028050	50	40	0
OS07G0165100	MTR_6g028070	1	4	0
OS07G0165200	MTR_7g086050	64	45	1
OS07G0166100	MTR_2g005730	69	69	1
OS07G0166100	MTR_8g095090	62	63	1
OS07G0166100	MTR_8g095110	47	50	1
OS07G0166100	MTR_8g095130	38	48	1
OS07G0166100	MTR_8g095140	43	45	1
OS07G0166100	MTR_8g095150	43	47	1
OS07G0166500	MTR_4g077590	25	6	1
OS07G0166700	MTR_6g027720	48	48	1
OS07G0166700	MTR_7g086420	52	54	1
OS07G0166700	MTR_8g044230	43	41	1
OS07G0166800	MTR_4g108080	95	95	0
OS07G0166800	MTR_8g468530	97	88	0
OS07G0167000	MTR_1g051820	71	68	0
OS07G0167000	MTR_2g079780	70	67	0
OS07G0167100	MTR_8g099885	75	58	0
OS07G0167200	MTR_7g086500	68	68	1
OS07G0168000	MTR_7g086640	66	64	1
OS07G0168600	MTR_6g032820	60	65	1
OS07G0168600	MTR_7g085390	64	64	1
OS07G0169500	MTR_1g100773	31	33	1
OS07G0169500	MTR_2g054650	27	32	1
OS07G0169500	MTR_7g114920	29	33	1
OS07G0169600	MTR_1g070080	40	39	1
OS07G0169600	MTR_1g070085	37	37	1
OS07G0169600	MTR_1g070100	29	38	1
OS07G0169600	MTR_1g070110	27	39	1
OS07G0169600	MTR_1g070120	35	35	1
OS07G0169600	MTR_1g070135	39	38	1
OS07G0169600	MTR_6g015950	37	37	1
OS07G0169600	MTR_7g016080	34	35	1
OS07G0169600	MTR_7g016090	37	37	1
OS07G0169700	MTR_1g102070	50	49	0
OS07G0169700	MTR_6g464620	51	49	0
OS07G0169700	MTR_8g033380	49	48	0
OS07G0170000	MTR_1g068955	53	52	0
OS07G0170000	MTR_7g094510	52	57	0
OS07G0170000	MTR_7g094520	53	56	0
OS07G0170100	MTR_4g021470	78	80	1
OS07G0170200	MTR_7g085420	74	45	0
OS07G0170300	MTR_6g032970	35	33	1
OS07G0170300	MTR_7g085500	37	34	1
OS07G0170300	MTR_8g088390	41	36	1
OS07G0171100	MTR_8g088420	57	57	0
OS07G0171200	MTR_6g029470	52	45	1
OS07G0171200	MTR_6g029530	46	20	1
OS07G0171300	MTR_7g085540	77	76	1
OS07G0172200	MTR_6g077860	41	36	1
OS07G0172500	MTR_4g037750	76	78	1
OS07G0172500	MTR_6g004540	38	59	1
OS07G0172600	MTR_7g103230	43	39	1
OS07G0172900	MTR_1g103530	65	50	1
OS07G0172900	MTR_1g103540	16	66	1
OS07G0173100	MTR_1g103570	48	49	1
OS07G0173100	MTR_5g006400	35	35	1
OS07G0173200	MTR_1g103710	42	43	1
OS07G0173501	MTR_1005s0010	28	48	0
OS07G0173501	MTR_1g098170	59	59	0
OS07G0173501	MTR_1g098220	59	59	0
OS07G0173501	MTR_5g027580	40	41	0
OS07G0173501	MTR_5g027600	30	51	0
OS07G0173501	MTR_5g027605	30	51	0
OS07G0173501	MTR_5g027615	30	51	0
OS07G0173501	MTR_5g027640	30	51	0
OS07G0173501	MTR_5g027650	38	51	0
OS07G0173501	MTR_5g027670	30	51	0
OS07G0173501	MTR_6g043210	60	60	0
OS07G0173700	MTR_1005s0010	28	48	0
OS07G0173700	MTR_1g098170	58	57	0
OS07G0173700	MTR_1g098220	58	57	0
OS07G0173700	MTR_5g027580	41	41	0
OS07G0173700	MTR_5g027600	30	51	0
OS07G0173700	MTR_5g027605	30	51	0
OS07G0173700	MTR_5g027615	30	51	0
OS07G0173700	MTR_5g027640	30	51	0
OS07G0173700	MTR_5g027650	38	50	0
OS07G0173700	MTR_5g027670	30	51	0
OS07G0173700	MTR_6g043210	59	58	0
OS07G0174200	MTR_1005s0010	44	66	0
OS07G0174200	MTR_1g098170	59	50	0
OS07G0174200	MTR_1g098220	59	50	0
OS07G0174200	MTR_5g027580	47	40	0
OS07G0174200	MTR_5g027600	45	65	0
OS07G0174200	MTR_5g027605	45	65	0
OS07G0174200	MTR_5g027615	45	65	0
OS07G0174200	MTR_5g027640	45	65	0
OS07G0174200	MTR_5g027650	47	54	0
OS07G0174200	MTR_5g027670	44	64	0
OS07G0174200	MTR_6g043210	59	50	0
OS07G0174400	MTR_1g071730	41	37	0
OS07G0174400	MTR_1g103450	37	32	0
OS07G0174400	MTR_1g103470	41	33	0
OS07G0174400	MTR_1g103490	40	34	0
OS07G0174400	MTR_5g006950	43	33	0
OS07G0174400	MTR_7g095230	37	27	0
OS07G0174900	MTR_1g071730	38	45	0
OS07G0174900	MTR_1g103450	39	44	0
OS07G0174900	MTR_1g103470	42	44	0
OS07G0174900	MTR_1g103490	42	46	0
OS07G0174900	MTR_5g006950	47	48	0
OS07G0174900	MTR_7g095230	37	35	0
OS07G0175000	MTR_1g071730	30	35	0
OS07G0175000	MTR_1g103450	27	31	0
OS07G0175000	MTR_1g103470	27	28	0
OS07G0175000	MTR_1g103490	33	36	0
OS07G0175000	MTR_5g006950	33	34	0
OS07G0175000	MTR_7g095230	30	28	0
OS07G0175200	MTR_1g100890	41	43	1
OS07G0175500	MTR_1g071720	27	17	1
OS07G0175500	MTR_1g103420	36	20	1
OS07G0175500	MTR_5g006940	38	22	1
OS07G0175500	MTR_7g095250	20	13	1
OS07G0175600	MTR_1g071730	38	44	0
OS07G0175600	MTR_1g103450	35	39	0
OS07G0175600	MTR_1g103470	38	40	0
OS07G0175600	MTR_1g103490	36	40	0
OS07G0175600	MTR_5g006950	46	47	0
OS07G0175600	MTR_7g095230	35	33	0
OS07G0175750	MTR_2g036340	40	24	0
OS07G0175750	MTR_4g134550	55	30	0
OS07G0175750	MTR_8g046930	40	24	0
OS07G0175900	MTR_1g071680	65	66	1
OS07G0175900	MTR_1g103330	65	63	1
OS07G0175900	MTR_5g006820	65	59	1
OS07G0175900	MTR_7g095260	64	65	1
OS07G0176200	MTR_5g006530	35	36	1
OS07G0176500	MTR_1g103090	49	42	1
OS07G0176900	MTR_7g114900	71	71	1
OS07G0177100	MTR_2g100870	39	23	1
OS07G0177100	MTR_5g085950	37	22	1
OS07G0177200	MTR_1g110390	48	44	1
OS07G0177300	MTR_7g095550	21	53	1
OS07G0178100	MTR_1g071400	66	66	1
OS07G0178600	MTR_1g071360	40	40	1
OS07G0178600	MTR_1g102860	46	52	1
OS07G0178600	MTR_7g095680	48	49	1
OS07G0178700	MTR_1g102570	43	43	0
OS07G0178700	MTR_1g102780	43	43	0
OS07G0178700	MTR_1g102800	43	43	0
OS07G0178700	MTR_1g102810	41	45	0
OS07G0178700	MTR_1g102830	41	44	0
OS07G0178800	MTR_1g102570	44	43	0
OS07G0178800	MTR_1g102780	42	41	0
OS07G0178800	MTR_1g102800	42	41	0
OS07G0178800	MTR_1g102810	41	43	0
OS07G0178800	MTR_1g102830	41	42	0
OS07G0178900	MTR_3g104080	89	88	1
OS07G0178900	MTR_6g023370	82	86	1
OS07G0179000	MTR_3g023180	45	45	1
OS07G0179300	MTR_1g071110	72	68	0
OS07G0179300	MTR_1g076570	73	71	0
OS07G0179700	MTR_0009s0020	19	13	1
OS07G0179700	MTR_5g065260	24	10	1
OS07G0180700	MTR_1157s0010	3	4	0
OS07G0180700	MTR_3g010820	41	15	0
OS07G0180700	MTR_3g010850	38	14	0
OS07G0180700	MTR_3g086440	33	13	0
OS07G0180700	MTR_8g042770	41	15	0
OS07G0180700	MTR_8g042780	41	15	0
OS07G0180700	MTR_8g042820	6	3	0
OS07G0180700	MTR_8g042870	39	14	0
OS07G0180700	MTR_8g062990	39	14	0
OS07G0180900	MTR_1g045410	72	71	1
OS07G0180900	MTR_1g066990	73	73	1
OS07G0180900	MTR_5g025120	72	71	1
OS07G0181000	MTR_1g076540	76	75	1
OS07G0181700	MTR_1g070940	67	68	1
OS07G0181700	MTR_7g096020	64	64	1
OS07G0181800	MTR_1g040905	56	56	0
OS07G0182000	MTR_1g080920	31	33	1
OS07G0182000	MTR_7g115120	27	31	1
OS07G0182000	MTR_7g115140	14	28	1
OS07G0182100	MTR_7g096080	59	61	0
OS07G0182100	MTR_7g102980	62	65	0
OS07G0182200	MTR_1g070870	76	36	1
OS07G0182200	MTR_1g080890	70	27	1
OS07G0182400	MTR_2g101500	38	26	1
OS07G0182400	MTR_6g488150	40	34	1
OS07G0182400	MTR_8g103030	38	29	1
OS07G0182900	MTR_2g046020	80	23	0
OS07G0182900	MTR_3g026190	20	10	0
OS07G0182900	MTR_6g065580	80	23	0
OS07G0184800	MTR_1g070390	35	39	0
OS07G0184800	MTR_1g070435	33	36	0
OS07G0184800	MTR_1g070440	29	36	0
OS07G0184800	MTR_7g096280	33	30	0
OS07G0184900	MTR_1g116980	61	60	1
OS07G0185200	MTR_5g007030	54	49	1
OS07G0185300	MTR_4g005520	30	25	0
OS07G0185432	MTR_1g075310	29	26	1
OS07G0185432	MTR_1g080690	26	24	1
OS07G0185700	MTR_1g038570	49	47	0
OS07G0185800	MTR_7g116300	64	54	1
OS07G0185900	MTR_3g032740	41	49	1
OS07G0186000	MTR_1g023140	58	59	0
OS07G0186000	MTR_3g112410	56	58	0
OS07G0186000	MTR_5g021180	53	54	0
OS07G0186400	MTR_3g117270	68	68	1
OS07G0186400	MTR_3g117280	50	55	1
OS07G0187200	MTR_5g021240	69	13	1
OS07G0187400	MTR_1g111400	57	58	1
OS07G0187700	MTR_1g090873	51	51	1
OS07G0187900	MTR_1g050550	47	49	1
OS07G0187900	MTR_1g059080	45	48	1
OS07G0187900	MTR_1g111510	53	55	1
OS07G0187900	MTR_1g111530	50	53	1
OS07G0187900	MTR_1g111540	52	55	1
OS07G0187900	MTR_1g111550	52	54	1
OS07G0187900	MTR_7g102880	50	51	1
OS07G0188700	MTR_1g061760	41	51	1
OS07G0188700	MTR_3g080690	36	49	1
OS07G0188700	MTR_3g081240	35	48	1
OS07G0188700	MTR_3g097310	41	50	1
OS07G0188700	MTR_7g103260	42	64	1
OS07G0188700	MTR_7g103270	39	59	1
OS07G0188800	MTR_2g009750	73	76	1
OS07G0188800	MTR_4g093170	74	73	1
OS07G0189700	MTR_3g098490	41	43	0
OS07G0189700	MTR_3g098500	42	42	0
OS07G0189700	MTR_8g096080	39	39	0
OS07G0189700	MTR_8g096100	38	40	0
OS07G0189700	MTR_8g096110	42	43	0
OS07G0189800	MTR_3g098490	46	49	0
OS07G0189800	MTR_3g098500	45	45	0
OS07G0189800	MTR_8g096080	40	41	0
OS07G0189800	MTR_8g096100	39	41	0
OS07G0189800	MTR_8g096110	44	45	0
OS07G0190000	MTR_8g068265	78	78	1
OS07G0190000	MTR_8g068300	77	77	1
OS07G0190150	MTR_1g110590	40	26	1
OS07G0190600	MTR_3g032330	7	20	1
OS07G0190600	MTR_4g070090	22	24	1
OS07G0190600	MTR_5g027390	22	25	1
OS07G0190600	MTR_8g039210	5	4	1
OS07G0190600	MTR_8g039230	7	21	1
OS07G0190650	MTR_4g107510	45	47	1
OS07G0190650	MTR_4g107530	47	48	1
OS07G0190650	MTR_4g107580	46	47	1
OS07G0190800	MTR_5g037890	40	44	1
OS07G0190800	MTR_5g037930	39	42	1
OS07G0190800	MTR_5g037950	42	46	1
OS07G0190800	MTR_7g009070	43	45	1
OS07G0190900	MTR_3g113050	25	25	1
OS07G0190900	MTR_8g076470	22	26	1
OS07G0190900	MTR_8g076570	18	20	1
OS07G0191000	MTR_3g117220	53	55	0
OS07G0191200	MTR_4g107500	88	88	0
OS07G0191200	MTR_6g011310	87	87	0
OS07G0191500	MTR_5g044260	49	48	1
OS07G0191600	MTR_2g011370	36	45	1
OS07G0191600	MTR_5g037540	37	30	1
OS07G0191600	MTR_6g011240	35	44	1
OS07G0191600	MTR_8g061880	41	29	1
OS07G0191600	MTR_8g468650	22	39	1
OS07G0191700	MTR_4g060795	63	65	0
OS07G0192000	MTR_1g022245	41	42	1
OS07G0192000	MTR_1g022250	47	52	1
OS07G0192000	MTR_2g030420	46	51	1
OS07G0192000	MTR_4g107370	45	45	1
OS07G0192000	MTR_6g009510	39	45	1
OS07G0192000	MTR_6g009520	45	44	1
OS07G0192000	MTR_6g009540	43	43	1
OS07G0192000	MTR_6g009553	43	46	1
OS07G0192000	MTR_6g009660	36	39	1
OS07G0192000	MTR_6g009720	44	43	1
OS07G0192000	MTR_6g009770	42	44	1
OS07G0192000	MTR_6g042290	41	42	1
OS07G0192000	MTR_7g008040	45	42	1
OS07G0192300	MTR_1g066810	67	69	1
OS07G0192300	MTR_7g117745	74	76	1
OS07G0192700	MTR_1g022245	39	42	1
OS07G0192700	MTR_1g022250	40	46	1
OS07G0192700	MTR_2g030420	40	46	1
OS07G0192700	MTR_4g107370	41	42	1
OS07G0192700	MTR_6g009510	36	43	1
OS07G0192700	MTR_6g009520	40	41	1
OS07G0192700	MTR_6g009540	40	41	1
OS07G0192700	MTR_6g009553	39	43	1
OS07G0192700	MTR_6g009660	32	36	1
OS07G0192700	MTR_6g009720	39	40	1
OS07G0192700	MTR_6g009770	39	42	1
OS07G0192700	MTR_6g042290	37	39	1
OS07G0192700	MTR_7g008040	39	38	1
OS07G0192800	MTR_1g022245	42	38	1
OS07G0192800	MTR_1g022250	46	45	1
OS07G0192800	MTR_2g030420	46	45	1
OS07G0192800	MTR_4g107370	46	40	1
OS07G0192800	MTR_6g009510	40	40	1
OS07G0192800	MTR_6g009520	44	38	1
OS07G0192800	MTR_6g009540	44	39	1
OS07G0192800	MTR_6g009553	44	42	1
OS07G0192800	MTR_6g009660	38	37	1
OS07G0192800	MTR_6g009720	45	39	1
OS07G0192800	MTR_6g009770	43	39	1
OS07G0192800	MTR_6g042290	43	39	1
OS07G0192800	MTR_7g008040	46	38	1
OS07G0192900	MTR_0444s0010	44	39	1
OS07G0192900	MTR_4g107410	62	34	1
OS07G0192900	MTR_4g107420	45	28	1
OS07G0193200	MTR_2g101310	23	20	0
OS07G0193200	MTR_2g101320	22	19	0
OS07G0193600	MTR_4g107390	56	44	1
OS07G0193800	MTR_5g037250	51	44	1
OS07G0193800	MTR_8g062240	56	42	1
OS07G0195200	MTR_4g107360	54	58	1
OS07G0195200	MTR_5g037300	56	58	1
OS07G0195200	MTR_8g061960	53	54	1
OS07G0195400	MTR_5g013970	58	59	0
OS07G0196200	MTR_7g076620	19	30	0
OS07G0196200	MTR_8g032260	41	41	0
OS07G0197100	MTR_1g025140	65	29	1
OS07G0198300	MTR_3g083760	30	31	0
OS07G0198300	MTR_7g014880	30	33	0
OS07G0198300	MTR_8g085560	34	37	0
OS07G0198300	MTR_8g446830	31	33	0
OS07G0200000	MTR_1g111120	53	56	1
OS07G0200000	MTR_6g045363	53	55	1
OS07G0200700	MTR_4g071520	66	65	0
OS07G0201100	MTR_3g116480	85	85	1
OS07G0201100	MTR_4g069920	86	86	1
OS07G0201300	MTR_2g008220	30	23	1
OS07G0201300	MTR_2g008225	28	21	1
OS07G0201300	MTR_2g008226	29	22	1
OS07G0201300	MTR_2g046620	29	22	1
OS07G0201300	MTR_3g435310	24	20	1
OS07G0201300	MTR_4g077960	24	20	1
OS07G0201300	MTR_4g123553	27	21	1
OS07G0201300	MTR_6g036650	29	22	1
OS07G0201300	MTR_6g042310	28	22	1
OS07G0201300	MTR_7g067120	33	27	1
OS07G0201300	MTR_7g067330	33	27	1
OS07G0201300	MTR_8g068330	37	28	1
OS07G0201300	MTR_8g068340	37	28	1
OS07G0201300	MTR_8g068360	37	28	1
OS07G0201500	MTR_2g008220	33	22	1
OS07G0201500	MTR_2g008225	32	21	1
OS07G0201500	MTR_2g008226	33	21	1
OS07G0201500	MTR_2g046620	30	20	1
OS07G0201500	MTR_3g435310	25	18	1
OS07G0201500	MTR_4g077960	30	21	1
OS07G0201500	MTR_4g123553	32	21	1
OS07G0201500	MTR_6g036650	30	20	1
OS07G0201500	MTR_6g042310	31	20	1
OS07G0201500	MTR_7g067120	33	23	1
OS07G0201500	MTR_7g067330	34	24	1
OS07G0201500	MTR_8g068330	36	24	1
OS07G0201500	MTR_8g068340	37	24	1
OS07G0201500	MTR_8g068360	35	23	1
OS07G0201800	MTR_2g008220	32	32	1
OS07G0201800	MTR_2g008225	31	30	1
OS07G0201800	MTR_2g008226	33	32	1
OS07G0201800	MTR_2g046620	30	30	1
