Gene stable ID	Sorghum bicolor gene stable ID	% identity	Sorghum bicolor % identity	Orthology confidence [0 low, 1 high]
OS05G0414700	Sb09g020410	82	83	1
OS05G0415200	Sb03g002320	74	36	1
OS05G0415200	Sb03g002330	61	32	1
OS05G0415700	Sb09g020420	77	77	1
OS05G0415800	Sb02g019410	51	52	1
OS05G0415800	Sb05g011296	43	61	1
OS05G0415800	Sb05g011430	38	59	1
OS05G0415800	Sb05g022310	51	54	1
OS05G0415800	Sb05g022330	50	55	1
OS05G0415800	Sb05g022340	53	55	1
OS05G0415800	Sb05g022350	55	57	1
OS05G0415800	Sb05g022360	53	55	1
OS05G0415800	Sb05g022370	55	57	1
OS05G0415800	Sb05g022720	48	50	1
OS05G0415900	Sb02g019410	51	28	1
OS05G0415900	Sb05g011296	34	26	1
OS05G0415900	Sb05g011430	49	40	1
OS05G0415900	Sb05g022310	51	29	1
OS05G0415900	Sb05g022330	51	30	1
OS05G0415900	Sb05g022340	53	30	1
OS05G0415900	Sb05g022350	56	31	1
OS05G0415900	Sb05g022360	53	30	1
OS05G0415900	Sb05g022370	56	31	1
OS05G0415900	Sb05g022720	42	23	1
OS05G0416400	Sb02g019410	52	50	1
OS05G0416400	Sb05g011296	45	61	1
OS05G0416400	Sb05g011430	38	56	1
OS05G0416400	Sb05g022310	53	54	1
OS05G0416400	Sb05g022330	48	51	1
OS05G0416400	Sb05g022340	55	55	1
OS05G0416400	Sb05g022350	54	54	1
OS05G0416400	Sb05g022360	55	55	1
OS05G0416400	Sb05g022370	54	53	1
OS05G0416400	Sb05g022720	49	49	1
OS05G0417100	Sb02g041140	76	79	1
OS05G0417100	Sb09g020480	77	80	1
OS05G0417200	Sb09g020470	64	63	1
OS05G0417300	Sb09g020490	71	71	1
OS05G0417600	Sb09g020500	63	60	1
OS05G0418000	Sb09g020540	95	95	1
OS05G0418500	Sb09g020580	52	18	1
OS05G0418800	Sb09g020590	41	47	1
OS05G0419000	Sb09g020600	67	72	1
OS05G0419100	Sb09g020610	92	92	1
OS05G0419200	Sb09g020620	88	71	1
OS05G0419500	Sb09g020640	88	88	1
OS05G0419600	Sb09g020660	68	71	1
OS05G0419800	Sb09g020670	84	86	1
OS05G0420200	Sb09g020680	74	74	1
OS05G0420300	Sb09g020690	48	44	1
OS05G0420500	Sb09g020700	43	40	1
OS05G0420600	Sb09g020710	93	93	1
OS05G0421100	Sb09g020740	57	63	1
OS05G0421300	Sb04g024620	94	92	1
OS05G0421900	Sb09g020760	66	63	1
OS05G0422200	Sb07g001586	3	10	0
OS05G0422300	Sb03g002770	63	55	1
OS05G0423200	Sb10g022740	44	50	1
OS05G0423400	Sb09g020770	80	81	1
OS05G0423500	Sb09g020780	71	70	1
OS05G0424000	Sb09g020790	89	91	1
OS05G0424300	Sb03g026136	50	60	1
OS05G0424300	Sb09g020800	71	69	1
OS05G0424800	Sb09g020810	94	93	1
OS05G0425000	Sb09g020830	73	73	1
OS05G0425700	Sb09g020840	83	85	1
OS05G0426000	Sb09g020860	80	81	1
OS05G0426066	Sb04g032360	46	24	1
OS05G0426100	Sb09g020870	66	70	1
OS05G0426200	Sb09g020880	57	58	1
OS05G0426300	Sb09g020900	76	65	1
OS05G0426300	Sb09g020926	72	74	1
OS05G0426400	Sb09g020910	44	83	1
OS05G0426400	Sb09g020920	3	7	1
OS05G0426400	Sb09g020930	85	48	1
OS05G0426900	Sb09g021060	57	55	1
OS05G0427100	Sb09g021070	63	63	1
OS05G0427200	Sb09g021080	76	83	1
OS05G0427300	Sb09g021090	82	81	1
OS05G0427900	Sb09g021110	66	31	1
OS05G0428100	Sb09g021140	73	75	1
OS05G0428400	Sb09g021150	75	69	1
OS05G0428600	Sb03g041830	78	80	1
OS05G0428700	Sb09g021160	77	52	1
OS05G0428700	Sb09g021190	73	49	1
OS05G0428700	Sb09g021210	74	50	1
OS05G0429400	Sb09g021240	72	67	1
OS05G0429500	Sb09g021250	81	52	1
OS05G0429700	Sb09g021260	89	88	1
OS05G0430200	Sb09g021270	62	73	1
OS05G0430300	Sb09g021280	78	77	1
OS05G0430400	Sb09g021290	80	79	1
OS05G0430700	Sb09g021300	91	90	1
OS05G0430800	Sb09g021310	88	88	1
OS05G0430900	Sb09g021320	75	73	1
OS05G0431700	Sb09g021330	74	75	1
OS05G0432200	Sb09g019270	79	75	1
OS05G0432200	Sb09g021340	83	80	1
OS05G0432400	Sb09g021370	81	82	1
OS05G0432500	Sb09g021380	82	82	1
OS05G0432600	Sb09g021390	80	78	0
OS05G0432700	Sb09g021400	62	59	1
OS05G0433100	Sb09g021410	66	45	1
OS05G0433800	Sb09g021420	63	11	1
OS05G0433800	Sb09g021440	63	13	1
OS05G0433900	Sb09g021420	22	10	1
OS05G0433900	Sb09g021440	23	13	1
OS05G0435300	Sb09g021425	36	37	1
OS05G0435300	Sb09g021430	35	35	1
OS05G0435300	Sb09g021450	39	34	1
OS05G0435400	Sb09g021460	84	85	1
OS05G0435700	Sb09g021480	80	79	1
OS05G0435800	Sb09g021490	72	74	1
OS05G0436100	Sb09g021510	75	84	0
OS05G0436400	Sb01g009280	86	70	1
OS05G0436400	Sb03g026896	37	50	1
OS05G0436400	Sb04g001280	88	74	1
OS05G0436900	Sb09g021530	76	76	1
OS05G0437100	Sb09g021540	32	41	0
OS05G0437200	Sb09g021550	88	86	1
OS05G0437300	Sb09g021560	90	90	1
OS05G0437500	Sb09g021570	70	70	1
OS05G0437700	Sb09g021580	49	45	1
OS05G0437900	Sb09g021590	92	91	1
OS05G0438500	Sb09g021610	88	86	0
OS05G0438600	Sb09g021620	63	23	0
OS05G0438800	Sb09g021660	98	98	1
OS05G0439300	Sb06g023080	75	75	1
OS05G0439400	Sb09g021670	73	81	1
OS05G0440000	Sb09g021690	62	55	1
OS05G0440100	Sb09g021710	85	84	1
OS05G0440250	Sb09g021720	83	83	1
OS05G0440300	Sb09g021720	58	59	1
OS05G0440800	Sb09g021730	43	53	1
OS05G0440900	Sb09g021740	56	56	1
OS05G0441750	Sb03g042600	39	10	1
OS05G0442400	Sb09g021770	70	69	1
OS05G0442700	Sb09g021780	57	55	1
OS05G0443300	Sb09g021790	84	84	1
OS05G0443500	Sb09g021810	76	69	1
OS05G0443700	Sb09g021820	67	70	1
OS05G0443800	Sb09g021830	80	81	1
OS05G0443900	Sb09g021840	57	67	1
OS05G0444200	Sb09g021850	56	54	1
OS05G0444300	Sb09g021870	79	81	1
OS05G0445100	Sb09g021890	85	83	1
OS05G0445500	Sb09g021900	65	81	1
OS05G0445800	Sb09g021910	56	57	0
OS05G0445900	Sb09g021920	74	21	1
OS05G0446000	Sb09g021920	36	23	1
OS05G0446300	Sb09g022770	99	99	1
OS05G0446500	Sb09g021910	56	57	0
OS05G0446550	Sb09g021920	76	5	1
OS05G0446800	Sb0176s002010	54	72	1
OS05G0446800	Sb09g021940	73	74	1
OS05G0446900	Sb09g021950	45	46	1
OS05G0447000	Sb09g021960	83	85	1
OS05G0447200	Sb09g021990	84	85	1
OS05G0447500	Sb10g000410	81	25	1
OS05G0447580	Sb10g000410	85	16	1
OS05G0447660	Sb08g003010	32	15	1
OS05G0447700	Sb09g022010	76	73	1
OS05G0448300	Sb09g022020	73	67	1
OS05G0448675	Sb02g005810	16	10	1
OS05G0448675	Sb02g005840	15	10	1
OS05G0448675	Sb05g022110	14	10	1
OS05G0449200	Sb09g022030	80	75	1
OS05G0449500	Sb09g022040	87	87	1
OS05G0449600	Sb09g022050	87	45	1
OS05G0449900	Sb03g003150	30	45	1
OS05G0449900	Sb06g008585	30	46	1
OS05G0449900	Sb09g002086	30	45	1
OS05G0449900	Sb09g022060	66	64	1
OS05G0450600	Sb09g022070	74	58	1
OS05G0451100	Sb09g022090	82	82	1
OS05G0451300	Sb09g022110	80	77	1
OS05G0451900	Sb09g022120	87	60	0
OS05G0452600	Sb09g025380	100	100	1
OS05G0452800	Sb09g022180	63	63	1
OS05G0452900	Sb09g022190	88	90	1
OS05G0453300	Sb09g022200	35	29	1
OS05G0453500	Sb09g022210	68	25	1
OS05G0453700	Sb09g022230	61	69	1
OS05G0453900	Sb06g033210	94	94	1
OS05G0453900	Sb09g022240	28	89	1
OS05G0453900	Sb09g022245	32	95	1
OS05G0454200	Sb09g022250	70	68	1
OS05G0454500	Sb09g022260	68	71	1
OS05G0455200	Sb09g022270	79	81	1
OS05G0455400	Sb09g022280	76	47	1
OS05G0455500	Sb09g022290	88	88	1
OS05G0455500	Sb09g022310	40	80	1
OS05G0455600	Sb09g022300	97	97	1
OS05G0455700	Sb09g022320	81	84	1
OS05G0455800	Sb09g022330	81	82	1
OS05G0455900	Sb09g021880	73	73	1
OS05G0456000	Sb09g022340	54	55	1
OS05G0456200	Sb09g022350	83	70	1
OS05G0456300	Sb09g022370	80	68	1
OS05G0456500	Sb09g022380	70	70	1
OS05G0456900	Sb09g022395	74	47	1
OS05G0457000	Sb09g022400	51	56	1
OS05G0457700	Sb09g022420	76	76	1
OS05G0457800	Sb09g022430	78	78	1
OS05G0458000	Sb09g022440	82	82	1
OS05G0458100	Sb09g022450	95	95	1
OS05G0458300	Sb09g022460	81	87	1
OS05G0458400	Sb09g022490	84	84	1
OS05G0458500	Sb09g022510	85	83	1
OS05G0458600	Sb09g022510	85	83	1
OS05G0459300	Sb09g022520	85	86	0
OS05G0459400	Sb09g022530	77	74	1
OS05G0459600	Sb09g022540	55	58	1
OS05G0459700	Sb09g022560	74	75	1
OS05G0459900	Sb09g022570	88	89	1
OS05G0460000	Sb09g022580	97	97	1
OS05G0460200	Sb09g022600	85	83	1
OS05G0460475	Sb09g022610	93	67	0
OS05G0460600	Sb09g022620	83	74	1
OS05G0460700	Sb03g039290	49	60	1
OS05G0460700	Sb04g028870	53	64	1
OS05G0460800	Sb09g022630	83	83	1
OS05G0461000	Sb09g022650	86	77	1
OS05G0461200	Sb09g022660	43	43	1
OS05G0461300	Sb09g022670	96	97	1
OS05G0461400	Sb09g022690	89	91	1
OS05G0461600	Sb09g022700	64	68	1
OS05G0462000	Sb09g022720	89	89	1
OS05G0462200	Sb09g022730	69	66	1
OS05G0462500	Sb09g022750	78	78	1
OS05G0462600	Sb09g022765	66	55	1
OS05G0462700	Sb03g039090	100	100	1
OS05G0463000	Sb09g022780	69	68	1
OS05G0463300	Sb09g022790	50	38	1
OS05G0463400	Sb09g022800	29	14	0
OS05G0463500	Sb09g022800	45	16	0
OS05G0463800	Sb09g022810	92	66	0
OS05G0463900	Sb09g022820	82	29	1
OS05G0464100	Sb09g022830	49	36	1
OS05G0465100	Sb09g022880	79	81	1
OS05G0465400	Sb09g022890	72	72	1
OS05G0465800	Sb03g022070	78	79	1
OS05G0466100	Sb09g022900	47	43	1
OS05G0466200	Sb09g022910	75	74	1
OS05G0466800	Sb09g022940	75	81	1
OS05G0466900	Sb09g022950	74	62	1
OS05G0467000	Sb09g022960	95	96	1
OS05G0467300	Sb09g022970	84	86	1
OS05G0467600	Sb04g004666	0	0	1
OS05G0468500	Sb09g023010	69	67	1
OS05G0468600	Sb09g023020	29	70	1
OS05G0468700	Sb09g023030	89	88	0
OS05G0468800	Sb09g023040	75	73	1
OS05G0468900	Sb09g023050	60	57	1
OS05G0469600	Sb09g023060	93	92	1
OS05G0469800	Sb09g023060	92	91	1
OS05G0470700	Sb09g023070	77	79	1
OS05G0470800	Sb09g023080	82	80	1
OS05G0470900	Sb09g023090	43	47	1
OS05G0471000	Sb09g023100	54	61	1
OS05G0471350	Sb06g014830	27	70	1
OS05G0471350	Sb09g023110	67	66	1
OS05G0472000	Sb09g023120	71	71	1
OS05G0472200	Sb09g023140	76	74	1
OS05G0472300	Sb09g023150	64	73	1
OS05G0472300	Sb10g020410	64	74	1
OS05G0472400	Sb07g005140	62	66	1
OS05G0472700	Sb09g023160	74	70	1
OS05G0473000	Sb09g023180	83	83	1
OS05G0473300	Sb09g023190	26	29	1
OS05G0473401	Sb09g023200	83	84	1
OS05G0473500	Sb09g023210	88	79	1
OS05G0473900	Sb01g010630	83	83	1
OS05G0474400	Sb01g001896	80	77	1
OS05G0474400	Sb09g023220	88	89	1
OS05G0474500	Sb09g023230	71	71	1
OS05G0474600	Sb09g023240	79	44	1
OS05G0474700	Sb09g023260	67	62	1
OS05G0474800	Sb09g023270	49	48	1
OS05G0474900	Sb09g023280	76	74	1
OS05G0475300	Sb09g023300	71	71	1
OS05G0475400	Sb09g023310	95	78	1
OS05G0475700	Sb09g023320	74	79	1
OS05G0476000	Sb09g023330	53	49	1
OS05G0476100	Sb09g023350	66	68	1
OS05G0476200	Sb06g017330	95	95	1
OS05G0476200	Sb09g023360	95	95	1
OS05G0476350	Sb09g023365	75	71	1
OS05G0476400	Sb09g023370	43	39	1
OS05G0476700	Sb09g023380	76	55	1
OS05G0477200	Sb09g023390	35	39	1
OS05G0477300	Sb09g023400	84	84	1
OS05G0477500	Sb05g026130	42	36	0
OS05G0477600	Sb09g023440	90	89	1
OS05G0478000	Sb09g023450	56	51	1
OS05G0478200	Sb09g023470	39	50	1
OS05G0478300	Sb09g023480	79	66	1
OS05G0478700	Sb09g023500	42	50	1
OS05G0479800	Sb02g021250	60	59	1
OS05G0479800	Sb08g021880	62	57	1
OS05G0479900	Sb09g023510	47	37	1
OS05G0480000	Sb09g023530	67	69	1
OS05G0480200	Sb09g023540	65	68	1
OS05G0480400	Sb09g023570	82	82	1
OS05G0480600	Sb09g023580	82	84	1
OS05G0480700	Sb09g023600	84	84	1
OS05G0481000	Sb09g023610	71	83	1
OS05G0481100	Sb09g023620	77	77	1
OS05G0481400	Sb09g023630	68	68	1
OS05G0481500	Sb09g023640	85	84	1
OS05G0481600	Sb09g023650	79	81	1
OS05G0481800	Sb09g023670	62	64	1
OS05G0482400	Sb09g023680	72	79	1
OS05G0482501	Sb09g023690	70	69	1
OS05G0482600	Sb09g023710	93	93	1
OS05G0484800	Sb09g023720	63	66	1
OS05G0485300	Sb09g023740	79	79	1
OS05G0485400	Sb09g023750	71	72	1
OS05G0485800	Sb09g023770	41	49	1
OS05G0486100	Sb09g023790	46	66	1
OS05G0486200	Sb03g011040	85	86	1
OS05G0486300	Sb09g023793	56	23	1
OS05G0486600	Sb04g024755	17	50	1
OS05G0486600	Sb09g023796	40	49	1
OS05G0486700	Sb01g015240	98	98	1
OS05G0486700	Sb09g023800	96	96	1
OS05G0487100	Sb09g023810	19	36	1
OS05G0487300	Sb09g023810	56	57	1
OS05G0488500	Sb09g023820	56	58	1
OS05G0488600	Sb09g023830	78	81	1
OS05G0488800	Sb09g023840	73	72	1
OS05G0488900	Sb09g023850	87	88	1
OS05G0489000	Sb09g023855	81	82	1
OS05G0489100	Sb09g023860	75	78	1
OS05G0489200	Sb09g023870	52	61	1
OS05G0489500	Sb01g009835	23	27	1
OS05G0489500	Sb01g043025	23	27	1
OS05G0489500	Sb02g007705	22	26	1
OS05G0489500	Sb04g016550	26	27	1
OS05G0489600	Sb09g023880	100	100	1
OS05G0489700	Sb09g023920	66	68	1
OS05G0489800	Sb09g023930	62	64	1
OS05G0489900	Sb10g029700	91	91	1
OS05G0490000	Sb03g033410	68	62	1
OS05G0490000	Sb10g029750	69	63	1
OS05G0490100	Sb09g023950	92	92	1
OS05G0490200	Sb09g023960	92	92	1
OS05G0490300	Sb09g023970	70	89	1
OS05G0490400	Sb09g023980	42	34	1
OS05G0490500	Sb09g024000	56	67	1
OS05G0490700	Sb09g024010	83	82	1
OS05G0490900	Sb09g024020	63	60	1
OS05G0491000	Sb09g024030	73	71	1
OS05G0491100	Sb09g024040	99	99	1
OS05G0491200	Sb09g024060	74	75	1
OS05G0491400	Sb09g023940	49	54	1
OS05G0491400	Sb09g024080	50	55	1
OS05G0491500	Sb09g024090	86	83	1
OS05G0492000	Sb09g024110	61	63	1
OS05G0492200	Sb09g024125	73	74	1
OS05G0493100	Sb09g024140	63	62	0
OS05G0493500	Sb09g024180	46	49	1
OS05G0493600	Sb09g001465	19	57	1
OS05G0493600	Sb09g021470	7	11	1
OS05G0493600	Sb09g024190	36	34	1
OS05G0493800	Sb09g024200	70	75	1
OS05G0494000	Sb09g024210	89	89	1
OS05G0494100	Sb09g024220	62	61	1
OS05G0494200	Sb09g024230	52	50	1
OS05G0494200	Sb09g024240	42	40	1
OS05G0494500	Sb09g024250	94	93	1
OS05G0494600	Sb09g024255	37	77	0
OS05G0494700	Sb03g037330	38	34	1
OS05G0494900	Sb09g024270	84	17	1
OS05G0495100	Sb09g024280	75	76	1
OS05G0495100	Sb10g009440	24	71	1
OS05G0495200	Sb09g024290	65	67	1
OS05G0495600	Sb09g024300	75	76	1
OS05G0495700	Sb09g024310	89	90	1
OS05G0495900	Sb09g024320	78	75	1
OS05G0496000	Sb09g024330	61	64	1
OS05G0496200	Sb09g024340	87	87	1
OS05G0496300	Sb02g001870	41	19	0
OS05G0496400	Sb09g024350	54	40	1
OS05G0496400	Sb09g024360	50	40	1
OS05G0497150	Sb09g024390	84	34	1
OS05G0497200	Sb03g037085	29	60	0
OS05G0497300	Sb09g024400	78	72	1
OS05G0497500	Sb09g024420	36	37	1
OS05G0497600	Sb09g024430	59	64	1
OS05G0497675	Sb09g024440	70	71	1
OS05G0497700	Sb09g024450	71	70	1
OS05G0498300	Sb09g024520	71	84	1
OS05G0498400	Sb09g024530	97	97	1
OS05G0498700	Sb01g000960	86	84	1
OS05G0498800	Sb02g004717	28	57	1
OS05G0498800	Sb02g018885	25	67	1
OS05G0498800	Sb03g010503	22	53	1
OS05G0498800	Sb03g032055	28	56	1
OS05G0498800	Sb03g037293	28	56	1
OS05G0498800	Sb04g003626	28	57	1
OS05G0498800	Sb07g015105	27	49	1
OS05G0498800	Sb07g025766	28	57	1
OS05G0498800	Sb09g005740	49	57	1
OS05G0498800	Sb09g017917	23	46	1
OS05G0498800	Sb10g023100	43	35	1
OS05G0498900	Sb09g024560	66	64	1
OS05G0499100	Sb09g024570	53	51	1
OS05G0499300	Sb09g024580	84	84	1
OS05G0499400	Sb09g024590	73	73	1
OS05G0499500	Sb09g024600	69	64	1
OS05G0499600	Sb09g024640	67	65	0
OS05G0499600	Sb09g024660	67	67	0
OS05G0499800	Sb09g024640	64	63	0
OS05G0499800	Sb09g024660	64	64	0
OS05G0500000	Sb09g024640	63	61	0
OS05G0500000	Sb09g024660	63	63	0
OS05G0500200	Sb09g024640	0	0	0
OS05G0500200	Sb09g024660	0	0	0
OS05G0500400	Sb09g024650	67	65	1
OS05G0500450	Sb09g024670	77	71	1
OS05G0500500	Sb09g024680	79	81	1
OS05G0500600	Sb03g042530	44	70	1
OS05G0500600	Sb09g024690	74	74	1
OS05G0500700	Sb09g024700	70	67	1
OS05G0500900	Sb09g024710	82	80	1
OS05G0501300	Sb09g024730	89	89	1
OS05G0501700	Sb09g024745	83	85	1
OS05G0501800	Sb09g024750	43	41	1
OS05G0502000	Sb09g024770	71	73	1
OS05G0502200	Sb09g024780	80	78	1
OS05G0502500	Sb09g024790	65	63	1
OS05G0502800	Sb09g024800	58	54	1
OS05G0503000	Sb09g024810	94	94	1
OS05G0503100	Sb09g024830	58	57	1
OS05G0503300	Sb09g024840	91	92	1
OS05G0506000	Sb09g024870	83	83	1
OS05G0506500	Sb08g004120	31	37	0
OS05G0506900	Sb09g024910	76	27	1
OS05G0507000	Sb09g024920	78	78	1
OS05G0507300	Sb09g024930	87	75	1
OS05G0508300	Sb09g024940	80	78	1
OS05G0508400	Sb09g024950	82	83	1
OS05G0508500	Sb03g037060	37	39	0
OS05G0508500	Sb10g002000	38	38	0
OS05G0508800	Sb09g024990	82	81	1
OS05G0509200	Sb09g025020	80	78	1
OS05G0509400	Sb09g025040	79	82	1
OS05G0509500	Sb01g014030	64	64	1
OS05G0509500	Sb01g014055	62	64	1
OS05G0509500	Sb03g045950	55	55	1
OS05G0509500	Sb09g025050	73	73	1
OS05G0509700	Sb09g025070	83	83	1
OS05G0509800	Sb09g025060	66	75	1
OS05G0509900	Sb09g025080	82	80	1
OS05G0510100	Sb09g025090	76	75	0
OS05G0510200	Sb09g025100	92	92	1
OS05G0510300	Sb09g025110	62	59	1
OS05G0510400	Sb09g025120	75	77	1
OS05G0510600	Sb09g025140	75	80	1
OS05G0510700	Sb09g025270	50	56	1
OS05G0510800	Sb09g025260	67	95	1
OS05G0511000	Sb09g025230	77	72	1
OS05G0511050	Sb09g025220	72	70	1
OS05G0511300	Sb09g025210	75	76	1
OS05G0511400	Sb09g025200	95	95	1
OS05G0511500	Sb03g035760	78	81	0
OS05G0511700	Sb09g025160	72	68	1
OS05G0511800	Sb02g004040	55	58	1
OS05G0512000	Sb09g025150	61	61	1
OS05G0512100	Sb09g025280	58	59	1
OS05G0512200	Sb09g025290	84	85	1
OS05G0512301	Sb09g025300	49	45	1
OS05G0512400	Sb01g005086	15	58	1
OS05G0512400	Sb09g025310	46	57	1
OS05G0512500	Sb09g025320	82	86	1
OS05G0512600	Sb09g025330	57	57	1
OS05G0513100	Sb09g025340	57	57	1
OS05G0513200	Sb09g025350	40	53	1
OS05G0513300	Sb09g025360	68	46	1
OS05G0513300	Sb10g021940	67	50	1
OS05G0513350	Sb09g025360	89	9	1
OS05G0513350	Sb10g021940	14	1	1
OS05G0513400	Sb09g025370	94	93	1
OS05G0513500	Sb09g025380	100	100	1
OS05G0513700	Sb09g025390	63	39	1
OS05G0513800	Sb09g025400	87	88	1
OS05G0514200	Sb09g025420	86	86	1
OS05G0514300	Sb09g025430	82	82	1
OS05G0514400	Sb09g025440	46	40	1
OS05G0514500	Sb09g025460	47	33	1
OS05G0514600	Sb09g025470	65	47	1
OS05G0515200	Sb09g025480	61	61	1
OS05G0515200	Sb09g025490	63	64	1
OS05G0515400	Sb09g025500	59	64	1
OS05G0515500	Sb09g025510	63	65	1
OS05G0515600	Sb09g025510	62	64	1
OS05G0515700	Sb09g025580	67	70	1
OS05G0515900	Sb09g025590	54	40	1
OS05G0516100	Sb09g025601	55	47	1
OS05G0516300	Sb09g007930	64	47	1
OS05G0516400	Sb09g025610	33	57	1
OS05G0516600	Sb09g025620	100	100	0
OS05G0516700	Sb09g025630	50	54	1
OS05G0516800	Sb09g025640	94	94	1
OS05G0516900	Sb01g035670	84	84	1
OS05G0517100	Sb09g025650	44	41	1
OS05G0517200	Sb09g025660	85	85	1
OS05G0517400	Sb05g017190	45	38	1
OS05G0517500	Sb09g025670	70	61	1
OS05G0517500	Sb09g025680	76	74	1
OS05G0517500	Sb09g025690	80	78	1
OS05G0517600	Sb09g025730	83	60	1
OS05G0517800	Sb09g025740	81	82	1
OS05G0517900	Sb09g025750	81	66	1
OS05G0518000	Sb09g025760	53	78	1
OS05G0518200	Sb09g025770	45	45	1
OS05G0518300	Sb09g025780	82	81	1
OS05G0518600	Sb09g025790	82	19	1
OS05G0518800	Sb09g025800	47	39	1
OS05G0519000	Sb09g025820	59	62	1
OS05G0519200	Sb09g025830	71	70	1
OS05G0519300	Sb09g025840	66	67	1
OS05G0519400	Sb01g014140	92	92	1
OS05G0519500	Sb09g025880	89	90	1
OS05G0519600	Sb07g022950	33	72	1
OS05G0519700	Sb09g025900	97	96	1
OS05G0519800	Sb09g025910	86	90	1
OS05G0519900	Sb09g025920	90	94	1
OS05G0520100	Sb09g025930	69	70	1
OS05G0520200	Sb09g025940	76	77	1
OS05G0520300	Sb09g025950	59	55	1
OS05G0520600	Sb09g025990	50	53	1
OS05G0521300	Sb09g026020	33	82	1
OS05G0521500	Sb09g026040	74	73	1
OS05G0521600	Sb09g026060	80	79	1
OS05G0521900	Sb09g026070	50	46	1
OS05G0522500	Sb09g026080	86	86	1
OS05G0522600	Sb09g026090	68	66	1
OS05G0522700	Sb06g028390	26	18	1
OS05G0523100	Sb09g007990	27	22	0
OS05G0523300	Sb09g026100	50	45	1
OS05G0524200	Sb09g026140	72	73	1
OS05G0524300	Sb09g026148	55	60	1
OS05G0524400	Sb09g026150	89	88	1
OS05G0524500	Sb09g023520	49	63	1
OS05G0524500	Sb09g026141	67	66	1
OS05G0524500	Sb09g026170	50	63	1
OS05G0524500	Sb09g026180	72	71	1
OS05G0524550	Sb08g018600	31	37	0
OS05G0524600	Sb08g018600	0	0	0
OS05G0524666	Sb06g029650	39	24	1
OS05G0524732	Sb02g022730	47	17	0
OS05G0524800	Sb08g018600	31	35	0
OS05G0525000	Sb09g023520	44	35	1
OS05G0525000	Sb09g026141	62	38	1
OS05G0525000	Sb09g026170	44	34	1
OS05G0525000	Sb09g026180	63	39	1
OS05G0525400	Sb09g023520	55	29	1
OS05G0525400	Sb09g026141	60	24	1
OS05G0525400	Sb09g026170	62	31	1
OS05G0525400	Sb09g026180	65	26	1
OS05G0525501	Sb02g022730	22	11	0
OS05G0525600	Sb09g026160	54	62	1
OS05G0525800	Sb09g023520	54	53	1
OS05G0525800	Sb09g026141	61	46	1
OS05G0525800	Sb09g026170	48	46	1
OS05G0525800	Sb09g026180	65	49	1
OS05G0526200	Sb01g008440	81	82	1
OS05G0526300	Sb09g026200	70	73	1
OS05G0526400	Sb09g026210	87	86	1
OS05G0526600	Sb09g026220	71	71	1
OS05G0526700	Sb09g026230	55	53	0
OS05G0526800	Sb09g026240	80	80	1
OS05G0526900	Sb09g026240	77	77	1
OS05G0527000	Sb07g011880	73	74	0
OS05G0527000	Sb09g026250	72	72	0
OS05G0527100	Sb07g011880	71	71	0
OS05G0527100	Sb09g026250	71	71	0
OS05G0527900	Sb09g026300	46	60	1
OS05G0527900	Sb09g026310	64	63	1
OS05G0528000	Sb09g026320	87	87	1
OS05G0528200	Sb09g026330	96	95	1
OS05G0528900	Sb07g028700	83	84	1
OS05G0529000	Sb09g026360	93	93	1
OS05G0529200	Sb09g026370	81	81	1
OS05G0529300	Sb09g026380	96	96	1
OS05G0529400	Sb09g026390	75	81	1
OS05G0529700	Sb09g026410	69	71	1
OS05G0529900	Sb09g026420	76	76	1
OS05G0530300	Sb09g026430	76	77	1
OS05G0530400	Sb09g026440	49	47	1
OS05G0530500	Sb09g026450	91	91	1
OS05G0530701	Sb09g026470	71	71	1
OS05G0531000	Sb09g026480	52	52	1
OS05G0531100	Sb09g026490	49	42	1
OS05G0531200	Sb09g026500	54	53	0
OS05G0531400	Sb09g026510	61	62	1
OS05G0531500	Sb09g026520	83	83	1
OS05G0532500	Sb09g026530	50	45	1
OS05G0532800	Sb09g026540	64	63	1
OS05G0533100	Sb09g026550	72	55	1
OS05G0533301	Sb01g031500	48	24	1
OS05G0533301	Sb01g043130	42	23	1
OS05G0533301	Sb10g005000	47	28	1
OS05G0533400	Sb01g031500	39	37	1
OS05G0533400	Sb01g043130	40	41	1
OS05G0533400	Sb10g005000	32	36	1
OS05G0533450	Sb01g031500	46	28	1
OS05G0533450	Sb01g043130	46	32	1
OS05G0533450	Sb10g005000	44	33	1
OS05G0533500	Sb09g026560	89	88	1
OS05G0533600	Sb09g026570	74	75	1
OS05G0533700	Sb09g026580	80	81	1
OS05G0533800	Sb09g026610	58	40	0
OS05G0533900	Sb09g026620	72	62	1
OS05G0534000	Sb09g026630	67	29	1
OS05G0534100	Sb09g026640	58	51	1
OS05G0534400	Sb09g026650	63	74	1
OS05G0534500	Sb09g026655	57	63	1
OS05G0534600	Sb09g026660	57	62	1
OS05G0534800	Sb09g026670	51	10	1
OS05G0534900	Sb09g026680	70	70	1
OS05G0535100	Sb09g026690	77	77	0
OS05G0535400	Sb09g026700	77	73	1
OS05G0535500	Sb09g026710	21	70	1
OS05G0535600	Sb09g026716	44	29	1
OS05G0535600	Sb09g026720	26	28	1
OS05G0535700	Sb09g026750	76	76	1
OS05G0535800	Sb09g026760	57	60	1
OS05G0535900	Sb09g026770	76	75	1
OS05G0536200	Sb09g026790	78	79	1
OS05G0536250	Sb09g026800	60	58	1
