Gene stable ID	Hordeum vulgare gene stable ID	% identity	Hordeum vulgare % identity	Orthology confidence [0 low, 1 high]
OS04G0394100	MLOC_61338	33	35	1
OS04G0394200	MLOC_4487	76	92	1
OS04G0394300	MLOC_77003	75	73	1
OS04G0394500	MLOC_81901	53	71	1
OS04G0394700	MLOC_3087	81	80	1
OS04G0395600	MLOC_56088	90	90	1
OS04G0395700	MLOC_3976	44	59	1
OS04G0395900	MLOC_59814	83	84	0
OS04G0396500	MLOC_38104	48	47	1
OS04G0396800	MLOC_11916	80	81	0
OS04G0397000	MLOC_15571	94	94	1
OS04G0397000	MLOC_60493	93	93	1
OS04G0397100	MLOC_73713	98	43	1
OS04G0397500	MLOC_64879	88	17	0
OS04G0397700	MLOC_13808	70	70	1
OS04G0398000	MLOC_67883	40	58	0
OS04G0398300	MLOC_80818	90	46	0
OS04G0398500	MLOC_12870	84	86	1
OS04G0398600	MLOC_51134	94	92	1
OS04G0399000	MLOC_17719	43	95	0
OS04G0399300	MLOC_57605	59	62	1
OS04G0399800	MLOC_73522	65	72	0
OS04G0401200	MLOC_67394	70	73	1
OS04G0401400	MLOC_13598	43	6	1
OS04G0401700	MLOC_71693	78	80	0
OS04G0401800	MLOC_51536	65	62	1
OS04G0401900	MLOC_59777	39	12	1
OS04G0401900	MLOC_65041	47	15	1
OS04G0401900	MLOC_78227	44	13	1
OS04G0402100	MLOC_2075	80	80	0
OS04G0402100	MLOC_73159	75	85	0
OS04G0402300	MLOC_20840	43	88	1
OS04G0402500	MLOC_57630	60	59	1
OS04G0403200	MLOC_13961	24	81	0
OS04G0403400	MLOC_63780	76	76	1
OS04G0403500	MLOC_56094	83	84	1
OS04G0403701	MLOC_56095	88	88	1
OS04G0404400	MLOC_34619	85	82	1
OS04G0404800	MLOC_77651	82	83	1
OS04G0404900	MLOC_9163	62	83	1
OS04G0405100	MLOC_65342	75	60	1
OS04G0405300	MLOC_12471	83	84	1
OS04G0405500	MLOC_67763	39	70	0
OS04G0405700	MLOC_23117	58	86	0
OS04G0405800	MLOC_28975	29	32	1
OS04G0406600	MLOC_60716	74	70	0
OS04G0406600	MLOC_65725	81	86	0
OS04G0407500	MLOC_68335	47	64	1
OS04G0407800	MLOC_15165	45	47	1
OS04G0407900	MLOC_68429	81	71	0
OS04G0408600	MLOC_67410	83	83	1
OS04G0408700	MLOC_67411	84	70	1
OS04G0408900	MLOC_67411	70	71	1
OS04G0409100	MLOC_78537	14	43	1
OS04G0409200	MLOC_63722	70	37	0
OS04G0409500	MLOC_12982	78	66	1
OS04G0409600	MLOC_60936	69	26	0
OS04G0409900	MLOC_60935	83	80	1
OS04G0410300	MLOC_72336	87	80	1
OS04G0410400	MLOC_24866	63	86	1
OS04G0410600	MLOC_72217	78	79	1
OS04G0411200	MLOC_61765	71	76	1
OS04G0411400	MLOC_44160	90	90	1
OS04G0412100	MLOC_43232	33	45	1
OS04G0412200	MLOC_68278	72	73	1
OS04G0412300	MLOC_77243	57	91	1
OS04G0412500	MLOC_78779	59	57	1
OS04G0412700	MLOC_43281	28	54	1
OS04G0412800	MLOC_43282	81	86	1
OS04G0412900	MLOC_37573	30	64	1
OS04G0413000	MLOC_37572	49	66	1
OS04G0413500	MLOC_56998	79	79	0
OS04G0413900	MLOC_63259	80	82	1
OS04G0414000	MLOC_78508	74	42	1
OS04G0414100	MLOC_60134	80	82	1
OS04G0414300	MLOC_74341	61	79	1
OS04G0414700	MLOC_69460	87	85	1
OS04G0414800	MLOC_72959	78	78	1
OS04G0415000	MLOC_58228	73	69	0
OS04G0415100	MLOC_1532	43	43	1
OS04G0415200	MLOC_15993	74	74	1
OS04G0416000	MLOC_62120	74	53	1
OS04G0416500	MLOC_69056	70	52	1
OS04G0416700	MLOC_5604	83	85	1
OS04G0416900	MLOC_62196	75	11	1
OS04G0417600	MLOC_64501	33	70	0
OS04G0417800	MLOC_61069	70	70	1
OS04G0418000	MLOC_64655	73	69	0
OS04G0418100	MLOC_3239	54	56	1
OS04G0418500	MLOC_26114	27	86	1
OS04G0419550	MLOC_25787	60	70	0
OS04G0419700	MLOC_12551	61	61	0
OS04G0419900	MLOC_63702	73	71	0
OS04G0420033	MLOC_57947	64	66	1
OS04G0420300	MLOC_57947	66	66	1
OS04G0421700	MLOC_53442	47	51	1
OS04G0421800	MLOC_16093	92	70	1
OS04G0421900	MLOC_12418	46	88	1
OS04G0421900	MLOC_32118	29	83	1
OS04G0422000	MLOC_65767	65	81	1
OS04G0422200	MLOC_21717	45	46	1
OS04G0422300	MLOC_61269	61	65	0
OS04G0422300	MLOC_63937	57	59	0
OS04G0422700	MLOC_6714	29	26	0
OS04G0423100	MLOC_64485	70	72	1
OS04G0423200	MLOC_6178	54	58	1
OS04G0423400	MLOC_60871	37	31	0
OS04G0423600	MLOC_10206	69	68	1
OS04G0423700	MLOC_21829	84	85	1
OS04G0423800	MLOC_64486	79	80	1
OS04G0424200	MLOC_53142	33	76	1
OS04G0425100	MLOC_44257	46	67	1
OS04G0428900	MLOC_66476	84	66	1
OS04G0428950	MLOC_14763	71	77	1
OS04G0429100	MLOC_34561	76	79	1
OS04G0429200	MLOC_17101	1	1	1
OS04G0429200	MLOC_5895	54	71	1
OS04G0429300	MLOC_44566	28	23	0
OS04G0429400	MLOC_44566	31	35	0
OS04G0429500	MLOC_53007	68	45	1
OS04G0429600	MLOC_53007	62	65	1
OS04G0429800	MLOC_37970	42	93	1
OS04G0430000	MLOC_2950	89	84	1
OS04G0430100	MLOC_21004	91	88	0
OS04G0430200	MLOC_60221	68	66	0
OS04G0430400	MLOC_79217	76	61	1
OS04G0430600	MLOC_61043	51	76	1
OS04G0430700	MLOC_4084	74	74	1
OS04G0430800	MLOC_4083	37	88	1
OS04G0431000	MLOC_7353	61	25	1
OS04G0431100	MLOC_82094	59	72	1
OS04G0431200	MLOC_10204	80	36	0
OS04G0431300	MLOC_17094	60	45	1
OS04G0431700	MLOC_16741	37	41	1
OS04G0431700	MLOC_75995	21	39	1
OS04G0431800	MLOC_64632	71	68	1
OS04G0432000	MLOC_62759	91	91	1
OS04G0432100	MLOC_56057	60	63	1
OS04G0432200	MLOC_19182	55	53	0
OS04G0432400	MLOC_59714	86	77	1
OS04G0432500	MLOC_51199	83	85	1
OS04G0432600	MLOC_51200	63	65	0
OS04G0432800	MLOC_36466	80	72	1
OS04G0433000	MLOC_47	11	32	0
OS04G0433200	MLOC_20609	15	10	0
OS04G0433300	MLOC_36432	29	46	1
OS04G0433600	MLOC_21177	70	72	1
OS04G0433800	MLOC_4523	61	71	1
OS04G0434300	MLOC_5090	83	82	1
OS04G0434600	MLOC_71281	75	72	1
OS04G0434800	MLOC_13927	66	81	1
OS04G0434900	MLOC_73792	75	51	1
OS04G0435100	MLOC_51699	86	87	0
OS04G0435500	MLOC_79261	89	89	1
OS04G0435700	MLOC_66287	88	90	1
OS04G0436000	MLOC_18598	34	49	1
OS04G0436100	MLOC_54577	75	77	1
OS04G0436800	MLOC_55469	78	74	1
OS04G0437000	MLOC_15681	73	73	1
OS04G0437300	MLOC_53636	32	78	1
OS04G0437600	MLOC_12658	68	69	1
OS04G0438300	MLOC_23199	75	73	1
OS04G0438400	MLOC_76499	79	64	1
OS04G0438500	MLOC_14572	86	86	1
OS04G0438600	MLOC_10629	44	29	1
OS04G0438700	MLOC_16462	25	74	1
OS04G0439300	MLOC_71794	65	16	1
OS04G0439400	MLOC_71794	79	13	1
OS04G0439600	MLOC_66241	51	80	1
OS04G0439900	MLOC_58494	73	84	1
OS04G0440000	MLOC_24219	17	64	1
OS04G0440100	MLOC_27537	80	80	1
OS04G0440300	MLOC_10310	32	34	0
OS04G0441800	MLOC_67974	60	64	0
OS04G0441900	MLOC_66701	55	83	1
OS04G0442000	MLOC_64596	80	82	1
OS04G0442200	MLOC_61516	43	77	1
OS04G0442300	MLOC_78870	74	77	1
OS04G0443000	MLOC_15705	66	69	1
OS04G0443200	MLOC_54471	62	66	1
OS04G0443500	MLOC_65647	87	87	1
OS04G0443700	MLOC_65648	55	74	1
OS04G0443750	MLOC_10816	68	34	1
OS04G0443900	MLOC_70785	58	83	0
OS04G0444100	MLOC_6548	43	48	0
OS04G0444200	MLOC_61229	85	84	1
OS04G0444400	MLOC_38046	73	72	0
OS04G0444600	MLOC_59887	94	94	1
OS04G0444800	MLOC_54736	77	78	1
OS04G0445000	MLOC_13576	42	41	1
OS04G0445100	MLOC_10834	60	59	1
OS04G0445200	MLOC_51422	41	79	0
OS04G0445300	MLOC_59400	62	66	1
OS04G0445400	MLOC_66919	64	64	1
OS04G0445600	MLOC_57773	24	44	0
OS04G0445700	MLOC_72696	37	95	1
OS04G0445800	MLOC_13052	95	95	1
OS04G0446000	MLOC_10773	81	22	1
OS04G0446100	MLOC_10771	66	69	1
OS04G0446200	MLOC_80172	38	58	1
OS04G0446300	MLOC_66102	89	89	1
OS04G0446500	MLOC_70500	63	67	1
OS04G0446700	MLOC_55206	24	30	1
OS04G0447100	MLOC_69572	88	77	1
OS04G0447400	MLOC_65790	89	89	1
OS04G0447500	MLOC_75088	74	75	1
OS04G0447800	MLOC_73968	45	90	1
OS04G0447900	MLOC_51258	57	40	1
OS04G0448100	MLOC_55285	66	55	1
OS04G0448200	MLOC_10742	33	64	1
OS04G0448200	MLOC_6519	33	59	1
OS04G0448600	MLOC_58067	88	90	1
OS04G0448700	MLOC_58066	60	60	1
OS04G0448800	MLOC_16544	78	92	1
OS04G0448900	MLOC_64943	77	73	0
OS04G0448950	MLOC_64943	54	12	0
OS04G0449000	MLOC_22104	50	92	1
OS04G0449400	MLOC_35786	53	42	1
OS04G0449500	MLOC_29403	28	83	1
OS04G0450000	MLOC_53441	46	55	0
OS04G0450100	MLOC_29090	26	62	0
OS04G0450200	MLOC_39911	83	82	1
OS04G0450300	MLOC_22595	19	74	0
OS04G0450400	MLOC_74513	26	37	0
OS04G0450500	MLOC_9248	31	62	1
OS04G0450600	MLOC_42900	63	59	1
OS04G0450900	MLOC_71378	74	59	1
OS04G0451100	MLOC_10857	41	57	1
OS04G0451200	MLOC_73380	76	79	1
OS04G0451700	MLOC_82055	49	56	1
OS04G0452000	MLOC_59226	88	88	1
OS04G0452400	MLOC_11846	62	94	0
OS04G0452500	MLOC_54176	75	75	1
OS04G0452600	MLOC_18334	74	69	1
OS04G0453200	MLOC_36704	74	79	1
OS04G0453266	MLOC_62864	48	34	0
OS04G0453300	MLOC_63269	51	39	1
OS04G0453400	MLOC_70427	84	86	1
OS04G0455600	MLOC_13342	85	85	1
OS04G0455700	MLOC_70239	59	66	1
OS04G0455800	MLOC_20877	27	84	1
OS04G0456700	MLOC_44619	62	64	1
OS04G0456900	MLOC_13416	55	40	1
OS04G0457000	MLOC_11961	89	88	1
OS04G0457200	MLOC_3632	68	77	1
OS04G0457300	MLOC_61269	34	23	0
OS04G0457300	MLOC_63937	31	20	0
OS04G0457500	MLOC_52435	80	81	0
OS04G0457800	MLOC_8229	54	87	1
OS04G0458200	MLOC_63014	75	78	1
OS04G0458300	MLOC_65566	72	74	1
OS04G0458600	MLOC_5638	78	78	1
OS04G0458800	MLOC_69960	45	30	1
OS04G0458900	MLOC_69959	70	86	0
OS04G0459000	MLOC_64400	93	93	1
OS04G0459500	MLOC_44511	93	93	1
OS04G0459800	MLOC_16658	82	85	1
OS04G0459900	MLOC_20798	55	78	1
OS04G0460200	MLOC_13790	36	65	0
OS04G0460200	MLOC_68132	72	67	0
OS04G0460300	MLOC_78995	64	80	1
OS04G0460500	MLOC_79933	74	76	1
OS04G0461000	MLOC_58915	49	48	0
OS04G0461100	MLOC_40062	44	98	0
OS04G0461600	MLOC_12283	56	72	1
OS04G0461800	MLOC_75501	73	69	1
OS04G0462200	MLOC_66479	55	52	1
OS04G0462300	MLOC_66478	66	70	1
OS04G0462400	MLOC_5071	80	82	1
OS04G0462500	MLOC_56778	96	96	1
OS04G0462900	MLOC_61726	84	87	1
OS04G0463000	MLOC_62175	77	77	1
OS04G0463200	MLOC_74251	57	45	1
OS04G0463200	MLOC_8620	63	48	1
OS04G0463400	MLOC_61500	85	87	1
OS04G0463500	MLOC_61502	57	88	1
OS04G0463600	MLOC_60004	61	69	1
OS04G0463700	MLOC_60003	59	60	1
OS04G0463800	MLOC_58913	74	74	1
OS04G0464100	MLOC_13761	55	52	0
OS04G0464100	MLOC_32898	33	67	0
OS04G0464100	MLOC_4540	58	54	0
OS04G0464100	MLOC_51431	41	51	0
OS04G0464200	MLOC_66224	67	86	1
OS04G0464500	MLOC_78197	17	89	1
OS04G0464600	MLOC_78196	37	68	1
OS04G0464800	MLOC_53989	54	52	1
OS04G0464966	MLOC_59992	24	24	0
OS04G0464966	MLOC_81895	24	32	0
OS04G0465000	MLOC_79979	53	45	1
OS04G0465100	MLOC_79981	37	76	1
OS04G0465300	MLOC_62101	71	69	1
OS04G0465432	MLOC_17328	53	59	1
OS04G0465500	MLOC_17327	54	79	1
OS04G0465600	MLOC_70	89	91	1
OS04G0465700	MLOC_11839	4	20	1
OS04G0465700	MLOC_77494	70	28	1
OS04G0465800	MLOC_10697	46	71	0
OS04G0465900	MLOC_10698	46	75	1
OS04G0466000	MLOC_60219	44	72	1
OS04G0466100	MLOC_608	86	42	1
OS04G0466600	MLOC_24740	64	80	1
OS04G0466700	MLOC_24631	9	85	1
OS04G0467000	MLOC_57165	34	40	1
OS04G0467100	MLOC_69999	52	55	1
OS04G0467300	MLOC_17542	26	45	1
OS04G0467400	MLOC_4021	43	14	1
OS04G0467700	MLOC_58888	87	52	1
OS04G0467901	MLOC_53296	82	43	1
OS04G0468600	MLOC_11446	48	53	1
OS04G0469000	MLOC_13761	50	49	0
OS04G0469000	MLOC_32898	29	60	0
OS04G0469000	MLOC_4540	52	50	0
OS04G0469000	MLOC_51431	36	47	0
OS04G0469500	MLOC_47205	71	93	1
OS04G0469800	MLOC_61008	90	91	1
OS04G0470100	MLOC_57706	91	91	0
OS04G0470300	MLOC_7906	68	65	1
OS04G0470700	MLOC_33626	35	91	1
OS04G0470700	MLOC_62449	29	75	1
OS04G0471300	MLOC_6026	41	59	1
OS04G0471400	MLOC_52942	56	57	1
OS04G0471700	MLOC_77883	29	49	1
OS04G0472200	MLOC_65113	66	68	1
OS04G0472300	MLOC_4597	83	83	1
OS04G0472500	MLOC_55950	70	73	1
OS04G0472700	MLOC_13898	48	61	1
OS04G0472900	MLOC_78525	50	72	1
OS04G0473025	EPlHVUG00000010041	80	26	0
OS04G0473150	EPlHVUG00000010043	96	37	0
OS04G0473800	MLOC_3686	61	69	1
OS04G0473900	MLOC_56559	80	83	1
OS04G0474800	MLOC_76387	75	71	1
OS04G0474900	MLOC_76387	62	76	1
OS04G0475250	MLOC_57199	19	20	0
OS04G0475300	MLOC_2439	48	77	1
OS04G0475400	MLOC_11017	27	39	1
OS04G0475400	MLOC_23616	22	32	1
OS04G0475400	MLOC_36501	27	37	1
OS04G0475500	MLOC_4022	42	68	1
OS04G0475600	MLOC_77143	81	82	1
OS04G0475600	MLOC_7933	83	84	1
OS04G0476000	MLOC_4984	47	87	1
OS04G0476100	MLOC_4986	92	61	1
OS04G0476400	MLOC_55078	70	27	1
OS04G0476500	MLOC_37569	86	84	1
OS04G0476600	MLOC_16423	85	54	1
OS04G0476700	MLOC_54145	54	79	1
OS04G0476800	MLOC_44021	31	48	1
OS04G0477000	MLOC_59573	57	57	0
OS04G0477200	MLOC_980	70	79	1
OS04G0477500	MLOC_44945	85	83	1
OS04G0479000	MLOC_9899	42	63	0
OS04G0479100	MLOC_14423	43	64	1
OS04G0479200	MLOC_43486	89	89	1
OS04G0479300	MLOC_80711	56	54	0
OS04G0479500	MLOC_63675	62	29	1
OS04G0479800	MLOC_63675	65	69	1
OS04G0480100	MLOC_21832	54	74	1
OS04G0480200	MLOC_3053	61	65	0
OS04G0480200	MLOC_60308	62	66	0
OS04G0480200	MLOC_73802	60	49	0
OS04G0480600	MLOC_70903	56	27	1
OS04G0480650	MLOC_70903	65	27	1
OS04G0480700	MLOC_70903	66	66	1
OS04G0480900	MLOC_69717	79	78	1
OS04G0481000	MLOC_69717	81	58	1
OS04G0481100	MLOC_61753	75	70	1
OS04G0481200	MLOC_61752	71	77	1
OS04G0481300	MLOC_5614	79	79	1
OS04G0481400	MLOC_34542	85	48	1
OS04G0481600	MLOC_54953	48	82	1
OS04G0481700	MLOC_60798	71	65	1
OS04G0482300	MLOC_14183	26	68	1
OS04G0482600	MLOC_1168	63	64	1
OS04G0482700	MLOC_1167	42	78	1
OS04G0482700	MLOC_65902	40	74	1
OS04G0482800	MLOC_75780	64	87	1
OS04G0483200	MLOC_57516	83	82	1
OS04G0483400	MLOC_57517	46	29	1
OS04G0483600	MLOC_10546	20	40	0
OS04G0484800	MLOC_17102	73	85	0
OS04G0484900	MLOC_10889	64	98	1
OS04G0485000	MLOC_20591	92	93	1
OS04G0485100	MLOC_20589	88	89	1
OS04G0485200	MLOC_37461	39	78	1
OS04G0485300	MLOC_7841	43	93	1
OS04G0485400	MLOC_63408	79	82	1
OS04G0485700	MLOC_63407	89	14	1
OS04G0485800	MLOC_63409	53	39	1
OS04G0486400	MLOC_64014	63	81	1
OS04G0486500	MLOC_52678	75	82	1
OS04G0486800	MLOC_41008	37	80	1
OS04G0486950	MLOC_66196	88	89	1
OS04G0487100	MLOC_14483	87	88	1
OS04G0487200	MLOC_5091	52	71	1
OS04G0487300	MLOC_34795	22	42	1
OS04G0487300	MLOC_51271	65	52	1
OS04G0488000	MLOC_4643	82	80	1
OS04G0488100	MLOC_58199	46	50	1
OS04G0488200	MLOC_58551	77	77	1
OS04G0488400	MLOC_58552	91	91	1
OS04G0488500	MLOC_37876	78	69	1
OS04G0488600	MLOC_14198	75	75	1
OS04G0488700	MLOC_52337	56	79	1
OS04G0489100	MLOC_58242	26	67	0
OS04G0489800	MLOC_57307	68	66	1
OS04G0490000	MLOC_73647	5	3	0
OS04G0490100	MLOC_73647	62	74	0
OS04G0490300	MLOC_53122	35	7	1
OS04G0490400	MLOC_54290	67	83	1
OS04G0490600	MLOC_44623	23	32	1
OS04G0490700	MLOC_59520	74	75	1
OS04G0490800	MLOC_59521	85	86	0
OS04G0491100	MLOC_59979	68	70	1
OS04G0491200	MLOC_14298	38	44	0
OS04G0491200	MLOC_51737	38	45	0
OS04G0491700	MLOC_5161	86	86	1
OS04G0492100	MLOC_13829	87	93	1
OS04G0492300	MLOC_36681	44	82	0
OS04G0492300	MLOC_78896	33	83	0
OS04G0492400	MLOC_76963	91	91	1
OS04G0492500	MLOC_55140	54	38	0
OS04G0492600	MLOC_55140	1	1	0
OS04G0492800	MLOC_66739	74	58	1
OS04G0492900	MLOC_64885	76	75	1
OS04G0493000	MLOC_64887	73	53	1
OS04G0493100	MLOC_72644	83	77	1
OS04G0493300	MLOC_19672	48	64	1
OS04G0493400	MLOC_48766	36	62	1
OS04G0494100	MLOC_48766	28	61	1
OS04G0494600	MLOC_18852	62	62	0
OS04G0494600	MLOC_50075	67	57	0
OS04G0494600	MLOC_79078	66	66	0
OS04G0494800	MLOC_43782	73	73	1
OS04G0494900	MLOC_43782	72	72	1
OS04G0494950	MLOC_43782	0	0	1
OS04G0495000	MLOC_43782	59	58	1
OS04G0495300	MLOC_63277	83	74	1
OS04G0495400	MLOC_21234	49	66	1
OS04G0495800	MLOC_37423	74	74	1
OS04G0496300	MLOC_78350	38	91	1
OS04G0496400	MLOC_70973	80	78	1
OS04G0496800	MLOC_70108	70	80	1
OS04G0497200	MLOC_34376	86	86	1
OS04G0497350	MLOC_73839	34	47	1
OS04G0497350	MLOC_9041	23	58	1
OS04G0497400	MLOC_33074	40	57	1
OS04G0497400	MLOC_50994	31	78	1
OS04G0497400	MLOC_73265	40	57	1
OS04G0497600	MLOC_28454	44	70	1
OS04G0497600	MLOC_30718	17	47	1
OS04G0497700	MLOC_22698	69	76	1
OS04G0497900	MLOC_71182	58	79	0
OS04G0498000	MLOC_18903	3	2	1
OS04G0498200	MLOC_66409	88	88	1
OS04G0498600	MLOC_69140	83	84	1
OS04G0498700	MLOC_55157	57	58	1
OS04G0498800	MLOC_67334	74	75	1
OS04G0498900	MLOC_67333	50	74	1
OS04G0499100	MLOC_12701	76	74	1
OS04G0499300	MLOC_74063	62	73	1
OS04G0500200	MLOC_68264	55	26	1
OS04G0500900	MLOC_64926	49	37	1
OS04G0501000	MLOC_14244	94	94	1
OS04G0501200	MLOC_19229	35	75	1
OS04G0501500	MLOC_76596	90	90	1
OS04G0501600	MLOC_3630	29	39	1
OS04G0501700	MLOC_19390	49	87	1
OS04G0501800	MLOC_10019	41	85	1
OS04G0502200	MLOC_66217	89	88	1
OS04G0502300	MLOC_65017	91	90	0
OS04G0502800	MLOC_56243	89	88	1
OS04G0503500	MLOC_33688	84	84	1
OS04G0503700	MLOC_67122	73	69	1
OS04G0503800	MLOC_67125	89	77	0
OS04G0504000	MLOC_69815	76	66	1
OS04G0504200	MLOC_69129	31	65	0
OS04G0504500	MLOC_70754	71	71	1
OS04G0504600	MLOC_19198	65	90	1
OS04G0504800	MLOC_69690	84	84	1
OS04G0505200	MLOC_14989	60	70	0
OS04G0505400	MLOC_17011	84	86	1
OS04G0505700	MLOC_18443	88	70	1
OS04G0506000	MLOC_20492	38	75	1
OS04G0506300	MLOC_80400	50	75	1
OS04G0506900	MLOC_59401	57	56	1
OS04G0507000	MLOC_14746	35	85	1
OS04G0507500	MLOC_78540	19	12	1
OS04G0507700	MLOC_73827	82	82	1
OS04G0507800	MLOC_73826	0	0	1
OS04G0507900	MLOC_69799	84	81	1
OS04G0508100	MLOC_18134	72	73	1
OS04G0508100	MLOC_67584	66	52	1
OS04G0508200	MLOC_3886	81	87	1
OS04G0508300	MLOC_5772	84	72	1
OS04G0508751	MLOC_80912	61	13	0
OS04G0508800	MLOC_69973	79	80	1
OS04G0509000	MLOC_12292	50	24	1
OS04G0509200	MLOC_55544	68	68	1
OS04G0509300	MLOC_12299	63	69	1
OS04G0510400	MLOC_43304	46	69	1
OS04G0510500	MLOC_18047	29	53	1
OS04G0510600	MLOC_73824	59	60	1
OS04G0510700	MLOC_65442	75	75	1
OS04G0510900	MLOC_5179	64	65	1
OS04G0511200	MLOC_52930	77	78	1
OS04G0511200	MLOC_57234	73	60	1
OS04G0511400	MLOC_63772	83	83	1
OS04G0511600	MLOC_76729	56	57	1
OS04G0511700	MLOC_67316	60	59	1
OS04G0512200	MLOC_54056	1	0	0
OS04G0512200	MLOC_58411	76	16	0
OS04G0512400	MLOC_58410	64	65	0
OS04G0513000	MLOC_1635	59	46	0
OS04G0513100	MLOC_44720	52	77	1
OS04G0513900	MLOC_47402	38	46	0
OS04G0514400	MLOC_74472	26	59	0
OS04G0514500	MLOC_45320	66	75	1
OS04G0514600	MLOC_74471	70	25	1
OS04G0515300	MLOC_44154	95	94	1
OS04G0515400	MLOC_20016	73	75	1
OS04G0515900	MLOC_12466	58	52	1
OS04G0516200	MLOC_58203	86	87	0
OS04G0516600	MLOC_11927	85	84	1
OS04G0516600	MLOC_67489	88	88	1
OS04G0517000	MLOC_5985	73	74	1
OS04G0517100	MLOC_73037	66	50	1
OS04G0517300	MLOC_53082	85	85	1
OS04G0517400	MLOC_19204	78	48	1
OS04G0517500	MLOC_13152	5	13	1
OS04G0517600	MLOC_12855	36	19	1
OS04G0517900	MLOC_68345	67	55	1
OS04G0518400	MLOC_19798	49	91	1
OS04G0518400	MLOC_22224	4	74	1
OS04G0518400	MLOC_34571	31	87	1
OS04G0518400	MLOC_477	90	91	1
OS04G0518400	MLOC_56386	39	91	1
OS04G0518400	MLOC_62322	72	92	1
OS04G0518400	MLOC_67169	15	87	1
OS04G0518400	MLOC_79728	73	93	1
OS04G0518650	MLOC_12089	57	82	1
OS04G0518800	MLOC_6463	73	76	1
OS04G0519200	MLOC_29657	30	67	1
OS04G0519700	MLOC_67174	13	13	1
OS04G0519900	MLOC_33680	71	29	1
OS04G0519900	MLOC_44418	72	17	1
OS04G0519925	MLOC_33680	0	0	1
OS04G0519925	MLOC_44418	82	29	1
OS04G0520000	MLOC_43743	89	88	1
OS04G0520700	MLOC_11246	76	78	0
OS04G0520900	MLOC_14640	75	75	1
OS04G0521100	MLOC_8032	36	92	0
OS04G0521800	MLOC_54194	81	79	1
OS04G0521800	MLOC_54858	81	80	1
OS04G0522500	MLOC_1557	79	80	1
OS04G0522800	MLOC_17228	80	80	1
OS04G0523000	MLOC_4813	49	45	1
OS04G0523200	MLOC_10311	3	1	1
OS04G0523200	MLOC_6366	71	10	1
OS04G0523350	MLOC_10311	0	0	1
OS04G0523350	MLOC_6366	63	13	1
OS04G0523500	MLOC_52145	71	81	0
OS04G0523600	MLOC_38530	73	75	1
OS04G0524400	MLOC_44413	82	84	1
OS04G0524500	MLOC_14661	78	88	1
OS04G0524600	MLOC_37227	86	78	1
OS04G0524900	MLOC_66245	64	84	1
OS04G0525000	MLOC_34820	71	74	1
OS04G0525100	MLOC_68730	60	52	1
OS04G0525200	MLOC_68730	31	16	1
OS04G0525600	MLOC_191	71	62	1
OS04G0525700	MLOC_7365	76	67	0
OS04G0525900	MLOC_53977	13	65	1
OS04G0526000	MLOC_72393	78	79	1
OS04G0526300	MLOC_53430	69	71	1
OS04G0526300	MLOC_56233	71	69	1
OS04G0526600	MLOC_57981	57	56	1
OS04G0526800	MLOC_57980	82	82	1
OS04G0527000	MLOC_1250	70	74	1
OS04G0527000	MLOC_64059	70	73	1
OS04G0527400	MLOC_51719	87	87	1
OS04G0527500	MLOC_51720	82	27	1
OS04G0527800	MLOC_11264	21	83	1
OS04G0527900	MLOC_72436	75	76	1
OS04G0528100	MLOC_59764	65	62	1
OS04G0528200	MLOC_59413	51	58	1
OS04G0528300	MLOC_63686	70	93	1
OS04G0528400	MLOC_63685	85	79	1
OS04G0528600	MLOC_18490	18	63	1
OS04G0528800	MLOC_53537	66	74	1
OS04G0529100	MLOC_63834	57	47	1
OS04G0529400	MLOC_60609	1	2	1
OS04G0529500	MLOC_54937	74	73	1
OS04G0529700	MLOC_54935	23	80	1
OS04G0529800	MLOC_71773	86	84	1
OS04G0530000	MLOC_61760	48	49	1
OS04G0530100	MLOC_16693	36	41	0
OS04G0530400	MLOC_76463	79	87	1
OS04G0530500	MLOC_76462	74	71	1
OS04G0530600	MLOC_12847	53	79	1
OS04G0530700	MLOC_60721	83	83	1
OS04G0530900	MLOC_59008	62	91	1
OS04G0531300	MLOC_69104	59	84	1
OS04G0531400	MLOC_36562	85	80	1
OS04G0531700	MLOC_62955	70	19	0
OS04G0531750	MLOC_16843	59	64	1
OS04G0531750	MLOC_44772	59	64	1
OS04G0531900	MLOC_16843	58	58	1
OS04G0531900	MLOC_44772	57	57	1
OS04G0532100	MLOC_43498	72	73	0
OS04G0532400	MLOC_16843	64	64	1
OS04G0532400	MLOC_44772	64	65	1
OS04G0532500	MLOC_68732	80	79	1
OS04G0532800	MLOC_73614	62	60	1
OS04G0533000	MLOC_54847	72	78	1
OS04G0533300	MLOC_61959	63	62	1
OS04G0533500	MLOC_12641	88	87	1
OS04G0533900	MLOC_44169	83	79	1
OS04G0534000	MLOC_55986	72	72	1
OS04G0534200	MLOC_4946	82	23	1
OS04G0534300	MLOC_37925	49	53	1
OS04G0534400	MLOC_37926	83	83	1
OS04G0534500	MLOC_17585	80	81	1
OS04G0534600	MLOC_61392	81	79	1
OS04G0535400	MLOC_5274	79	76	1
OS04G0535600	MLOC_20933	58	80	1
OS04G0536300	MLOC_18466	77	77	1
OS04G0536500	MLOC_15746	81	39	1
OS04G0537100	MLOC_16726	40	89	1
OS04G0537900	MLOC_64395	77	77	1
OS04G0538000	MLOC_34020	50	88	0
OS04G0538100	MLOC_36541	96	53	1
