Gene stable ID	Trifolium pratense gene stable ID	% identity	Trifolium pratense % identity	Orthology confidence [0 low, 1 high]
OS04G0474800	Tp57577_TGAC_v2_gene12191	61.8926	45.3184	1
OS04G0474800	Tp57577_TGAC_v2_gene18833	68.0307	52.0548	1
OS04G0474800	Tp57577_TGAC_v2_gene20673	62.6598	45.2865	1
OS04G0474800	Tp57577_TGAC_v2_gene21954	61.6368	45.3008	1
OS04G0474800	Tp57577_TGAC_v2_gene28081	64.1944	46.055	1
OS04G0474800	Tp57577_TGAC_v2_gene28082	60.3581	44.2777	1
OS04G0474800	Tp57577_TGAC_v2_gene28084	48.3376	37.5746	1
OS04G0474800	Tp57577_TGAC_v2_gene28085	62.9156	45.8955	1
OS04G0474800	Tp57577_TGAC_v2_gene28087	59.335	50.108	1
OS04G0474800	Tp57577_TGAC_v2_gene30614	54.7315	38.5586	1
OS04G0474800	Tp57577_TGAC_v2_gene30867	57.5448	49.7788	1
OS04G0474800	Tp57577_TGAC_v2_gene4621	63.6829	48.4436	1
OS04G0474900	Tp57577_TGAC_v2_gene12191	60.6719	57.4906	1
OS04G0474900	Tp57577_TGAC_v2_gene18833	66.7984	66.1448	1
OS04G0474900	Tp57577_TGAC_v2_gene20673	62.253	58.2255	1
OS04G0474900	Tp57577_TGAC_v2_gene21954	59.8814	56.9549	1
OS04G0474900	Tp57577_TGAC_v2_gene28081	62.8458	58.3486	1
OS04G0474900	Tp57577_TGAC_v2_gene28082	59.8814	56.848	1
OS04G0474900	Tp57577_TGAC_v2_gene28084	51.1858	51.4911	1
OS04G0474900	Tp57577_TGAC_v2_gene28085	61.8577	58.3955	1
OS04G0474900	Tp57577_TGAC_v2_gene28087	56.917	62.203	1
OS04G0474900	Tp57577_TGAC_v2_gene30614	56.5217	51.5315	1
OS04G0474900	Tp57577_TGAC_v2_gene30867	50.3953	56.4159	1
OS04G0474900	Tp57577_TGAC_v2_gene4621	53.9526	53.1128	1
OS04G0475100	Tp57577_TGAC_v2_gene17976	43.5768	41.6867	1
OS04G0475100	Tp57577_TGAC_v2_gene25087	10.8312	57.3333	1
OS04G0475100	Tp57577_TGAC_v2_gene28981	23.2997	48.1771	1
OS04G0475100	Tp57577_TGAC_v2_gene28982	9.82368	31.8367	1
OS04G0475100	Tp57577_TGAC_v2_gene28983	20.0252	35.7303	1
OS04G0475100	Tp57577_TGAC_v2_gene28984	22.2922	38.8158	1
OS04G0475100	Tp57577_TGAC_v2_gene28987	42.8212	41.514	1
OS04G0475100	Tp57577_TGAC_v2_gene33807	40.932	30.5738	1
OS04G0475100	Tp57577_TGAC_v2_gene33834	41.3098	33.8493	1
OS04G0475100	Tp57577_TGAC_v2_gene33851	40.6801	33.5062	1
OS04G0475100	Tp57577_TGAC_v2_gene36106	17.2544	33.4146	1
OS04G0475100	Tp57577_TGAC_v2_gene7304	22.9219	33.3333	1
OS04G0475200	Tp57577_TGAC_v2_gene17976	43.9451	42.4096	1
OS04G0475200	Tp57577_TGAC_v2_gene25087	11.7353	62.6667	1
OS04G0475200	Tp57577_TGAC_v2_gene28981	23.4707	48.9583	1
OS04G0475200	Tp57577_TGAC_v2_gene28982	9.98752	32.6531	1
OS04G0475200	Tp57577_TGAC_v2_gene28983	20.4744	36.8539	1
OS04G0475200	Tp57577_TGAC_v2_gene28984	23.221	40.7895	1
OS04G0475200	Tp57577_TGAC_v2_gene28987	43.4457	42.4908	1
OS04G0475200	Tp57577_TGAC_v2_gene33807	40.5743	30.5738	1
OS04G0475200	Tp57577_TGAC_v2_gene33834	40.5743	33.5397	1
OS04G0475200	Tp57577_TGAC_v2_gene33851	40.824	33.9212	1
OS04G0475200	Tp57577_TGAC_v2_gene36106	17.3533	33.9024	1
OS04G0475200	Tp57577_TGAC_v2_gene7304	22.3471	32.7839	1
OS04G0475250	Tp57577_TGAC_v2_gene17396	18.2456	16.9381	0
OS04G0475300	Tp57577_TGAC_v2_gene789	30.1136	35.8108	1
OS04G0475500	Tp57577_TGAC_v2_gene22628	13.4387	24.1135	0
OS04G0475600	Tp57577_TGAC_v2_gene22146	18.6667	54.3689	1
OS04G0475600	Tp57577_TGAC_v2_gene33749	33.6667	23.7089	1
OS04G0476000	Tp57577_TGAC_v2_gene38771	13.9108	43.4426	1
OS04G0476000	Tp57577_TGAC_v2_gene38818	13.9108	47.7477	1
OS04G0476100	Tp57577_TGAC_v2_gene16166	83.3977	56.3233	1
OS04G0476100	Tp57577_TGAC_v2_gene34662	86.2934	57.9767	1
OS04G0476100	Tp57577_TGAC_v2_gene38807	86.1004	59.1512	1
OS04G0476400	Tp57577_TGAC_v2_gene12326	3.7037	4.21053	1
OS04G0476400	Tp57577_TGAC_v2_gene12401	53.7037	21.0145	1
OS04G0476600	Tp57577_TGAC_v2_gene1523	54.4643	36.2376	1
OS04G0476700	Tp57577_TGAC_v2_gene13210	30.2583	55.7823	1
OS04G0476700	Tp57577_TGAC_v2_gene37454	61.6236	30.4189	1
OS04G0476700	Tp57577_TGAC_v2_gene38796	52.0295	31.1947	1
OS04G0476800	Tp57577_TGAC_v2_gene37470	5.33485	27.6471	1
OS04G0476800	Tp57577_TGAC_v2_gene37494	25.6527	24.3272	1
OS04G0476800	Tp57577_TGAC_v2_gene37497	4.99432	24.7191	1
OS04G0477000	Tp57577_TGAC_v2_gene17760	43.8596	46.0637	1
OS04G0477000	Tp57577_TGAC_v2_gene38792	46.252	45.6693	1
OS04G0477200	Tp57577_TGAC_v2_gene10240	46.1538	39.6975	1
OS04G0477300	Tp57577_TGAC_v2_gene1138	30.2885	13.0705	1
OS04G0477500	Tp57577_TGAC_v2_gene23851	10.567	48.2353	1
OS04G0477500	Tp57577_TGAC_v2_gene32001	69.3299	72.118	1
OS04G0477500	Tp57577_TGAC_v2_gene6251	69.5876	69.0537	1
OS04G0477500	Tp57577_TGAC_v2_gene8167	67.268	71.5069	1
OS04G0479000	Tp57577_TGAC_v2_gene25676	66.0147	59.3407	1
OS04G0479100	Tp57577_TGAC_v2_gene27989	23.6453	36.0902	1
OS04G0479200	Tp57577_TGAC_v2_gene168	65.1475	90	1
OS04G0479200	Tp57577_TGAC_v2_gene18308	68.9008	80.8176	1
OS04G0479300	Tp57577_TGAC_v2_gene5270	29.6703	25.7143	1
OS04G0480100	Tp57577_TGAC_v2_gene6216	41.3534	42.6357	1
OS04G0480200	Tp57577_TGAC_v2_gene37580	12.8571	13.1068	0
OS04G0480300	Tp57577_TGAC_v2_gene21957	35	36.5672	1
OS04G0480400	Tp57577_TGAC_v2_gene1089	40.7273	41.9476	1
OS04G0480500	Tp57577_TGAC_v2_gene14298	22.5417	32.7052	1
OS04G0480500	Tp57577_TGAC_v2_gene14308	36.6419	35.5536	1
OS04G0480500	Tp57577_TGAC_v2_gene14313	36.2709	35.257	1
OS04G0480500	Tp57577_TGAC_v2_gene16167	31.7254	34.898	1
OS04G0480500	Tp57577_TGAC_v2_gene27923	35.0649	35.0649	1
OS04G0480500	Tp57577_TGAC_v2_gene30847	20.6865	35.4531	1
OS04G0480500	Tp57577_TGAC_v2_gene31730	15.2134	38.7707	1
OS04G0480500	Tp57577_TGAC_v2_gene38742	28.0148	33.2966	1
OS04G0480500	Tp57577_TGAC_v2_gene38767	35.3432	35.8083	1
OS04G0480500	Tp57577_TGAC_v2_gene5585	20.0371	35.122	1
OS04G0480500	Tp57577_TGAC_v2_gene5597	24.2115	33.2908	1
OS04G0480500	Tp57577_TGAC_v2_gene8186	23.3766	28.2195	1
OS04G0480500	Tp57577_TGAC_v2_gene8189	35.3432	36.2857	1
OS04G0480500	Tp57577_TGAC_v2_gene8195	30.4267	34.5992	1
OS04G0480500	Tp57577_TGAC_v2_gene8196	27.9221	34.3216	1
OS04G0480500	Tp57577_TGAC_v2_gene8201	29.2208	32.6425	1
OS04G0480500	Tp57577_TGAC_v2_gene8203	25.603	32.3564	1
OS04G0480500	Tp57577_TGAC_v2_gene8207	29.9629	34.0358	1
OS04G0480600	Tp57577_TGAC_v2_gene35608	33.9921	17.0974	0
OS04G0480700	Tp57577_TGAC_v2_gene35608	34.638	35.1889	0
OS04G0480900	Tp57577_TGAC_v2_gene6217	51.8051	51.25	1
OS04G0481000	Tp57577_TGAC_v2_gene6217	56.5327	40.1786	1
OS04G0481100	Tp57577_TGAC_v2_gene24768	59.1153	58.7217	1
OS04G0481200	Tp57577_TGAC_v2_gene6217	48.5904	52.3214	1
OS04G0481300	Tp57577_TGAC_v2_gene1140	61.9403	61.2546	1
OS04G0481500	Tp57577_TGAC_v2_gene37571	49.5495	52.381	1
OS04G0481600	Tp57577_TGAC_v2_gene34415	10.2515	33.758	1
OS04G0481600	Tp57577_TGAC_v2_gene6274	32.6886	38.5845	1
OS04G0481800	Tp57577_TGAC_v2_gene13176	31.8052	30.9192	1
OS04G0481800	Tp57577_TGAC_v2_gene14840	28.3668	30.0912	1
OS04G0481800	Tp57577_TGAC_v2_gene18337	30.086	29.5775	1
OS04G0481800	Tp57577_TGAC_v2_gene23576	35.2436	35.7558	1
OS04G0481800	Tp57577_TGAC_v2_gene24934	32.9513	31.768	1
OS04G0481800	Tp57577_TGAC_v2_gene24955	31.5186	30.8989	1
OS04G0481800	Tp57577_TGAC_v2_gene37113	27.7937	23.7164	1
OS04G0481800	Tp57577_TGAC_v2_gene6138	27.5072	28.4024	1
OS04G0481800	Tp57577_TGAC_v2_gene8240	26.0745	27.2455	1
OS04G0481900	Tp57577_TGAC_v2_gene13176	33.0435	31.7549	1
OS04G0481900	Tp57577_TGAC_v2_gene14840	28.6957	30.0912	1
OS04G0481900	Tp57577_TGAC_v2_gene18337	31.8841	30.9859	1
OS04G0481900	Tp57577_TGAC_v2_gene23576	35.6522	35.7558	1
OS04G0481900	Tp57577_TGAC_v2_gene24934	32.4638	30.9392	1
OS04G0481900	Tp57577_TGAC_v2_gene24955	31.3043	30.3371	1
OS04G0481900	Tp57577_TGAC_v2_gene37113	29.5652	24.9389	1
OS04G0481900	Tp57577_TGAC_v2_gene6138	28.9855	29.5858	1
OS04G0481900	Tp57577_TGAC_v2_gene8240	26.6667	27.5449	1
OS04G0482000	Tp57577_TGAC_v2_gene6319	52.4064	56	0
OS04G0482100	Tp57577_TGAC_v2_gene6319	52.1053	56.5714	0
OS04G0482300	Tp57577_TGAC_v2_gene37518	34.3662	37.5385	1
OS04G0482700	Tp57577_TGAC_v2_gene17224	50.2439	54.2105	1
OS04G0482800	Tp57577_TGAC_v2_gene37510	31.6188	65.5172	1
OS04G0482800	Tp57577_TGAC_v2_gene37517	20.8775	46.9388	1
OS04G0482900	Tp57577_TGAC_v2_gene1098	55.2	54.3307	1
OS04G0483200	Tp57577_TGAC_v2_gene1070	51.8707	52.5862	1
OS04G0483200	Tp57577_TGAC_v2_gene36587	11.2245	49.6241	1
OS04G0483200	Tp57577_TGAC_v2_gene7860	49.1497	49.8276	1
OS04G0483500	Tp57577_TGAC_v2_gene14241	58.4906	57.9439	0
OS04G0483600	Tp57577_TGAC_v2_gene3295	43.5045	61.8026	0
OS04G0484800	Tp57577_TGAC_v2_gene26175	37.963	65.6	0
OS04G0484800	Tp57577_TGAC_v2_gene26189	7.17593	34.4444	0
OS04G0484800	Tp57577_TGAC_v2_gene26219	14.2361	38.3178	0
OS04G0484800	Tp57577_TGAC_v2_gene34046	64.0046	62.4859	0
OS04G0484800	Tp57577_TGAC_v2_gene5981	54.0509	52.1788	0
OS04G0484900	Tp57577_TGAC_v2_gene3286	87.7836	89.3428	1
OS04G0485000	Tp57577_TGAC_v2_gene16844	79.1774	79.5866	1
OS04G0485000	Tp57577_TGAC_v2_gene37528	78.6632	79.0698	1
OS04G0485100	Tp57577_TGAC_v2_gene33371	66.7976	65.3846	0
OS04G0485100	Tp57577_TGAC_v2_gene36527	69.3517	66.9829	0
OS04G0485200	Tp57577_TGAC_v2_gene29003	33.8926	41.5638	1
OS04G0485300	Tp57577_TGAC_v2_gene29002	74.0594	72.2008	0
OS04G0485300	Tp57577_TGAC_v2_gene9068	76.6337	75	0
OS04G0485700	Tp57577_TGAC_v2_gene17072	55.5556	11.2179	1
OS04G0485800	Tp57577_TGAC_v2_gene17081	31.5673	27.4472	1
OS04G0486400	Tp57577_TGAC_v2_gene22433	57.1429	55.5556	1
OS04G0486400	Tp57577_TGAC_v2_gene22437	23.1169	47.0899	1
OS04G0486500	Tp57577_TGAC_v2_gene22441	55.5556	75.1634	1
OS04G0486600	Tp57577_TGAC_v2_gene22440	90.2077	89.4118	0
OS04G0486600	Tp57577_TGAC_v2_gene30018	88.724	88.2006	0
OS04G0486800	Tp57577_TGAC_v2_gene17092	47.8402	52.3022	1
OS04G0486900	Tp57577_TGAC_v2_gene15074	54.2484	59.2857	1
OS04G0486950	Tp57577_TGAC_v2_gene21293	70.7231	70.7231	1
OS04G0487100	Tp57577_TGAC_v2_gene1137	62.1429	61.4118	0
OS04G0487100	Tp57577_TGAC_v2_gene3352	70.9524	72.5061	0
OS04G0487200	Tp57577_TGAC_v2_gene32593	46.7846	48.2587	1
OS04G0487300	Tp57577_TGAC_v2_gene20952	51.497	28.5714	1
OS04G0487300	Tp57577_TGAC_v2_gene8331	56.8862	46.1165	1
OS04G0488000	Tp57577_TGAC_v2_gene17063	59.4366	56.4171	1
OS04G0488000	Tp57577_TGAC_v2_gene21795	53.3803	47.8535	1
OS04G0488000	Tp57577_TGAC_v2_gene30019	38.8732	54.6535	1
OS04G0488100	Tp57577_TGAC_v2_gene38315	7.34312	20.2952	1
OS04G0488200	Tp57577_TGAC_v2_gene3225	50	34.7682	1
OS04G0488500	Tp57577_TGAC_v2_gene18647	57.8027	46.7677	1
OS04G0488600	Tp57577_TGAC_v2_gene14735	63.0058	72.1854	1
OS04G0488700	Tp57577_TGAC_v2_gene23865	44.1558	46.8966	0
OS04G0488700	Tp57577_TGAC_v2_gene26825	39.3939	42.2274	0
OS04G0488700	Tp57577_TGAC_v2_gene7408	4.97835	46.9388	0
OS04G0489100	Tp57577_TGAC_v2_gene8892	44.6701	38.8093	1
OS04G0489600	Tp57577_TGAC_v2_gene8904	30.8943	33.9286	1
OS04G0489800	Tp57577_TGAC_v2_gene17066	41.25	43.0809	1
OS04G0489800	Tp57577_TGAC_v2_gene21800	41.25	42.9688	1
OS04G0490100	Tp57577_TGAC_v2_gene38344	59.6215	36.2069	1
OS04G0490300	Tp57577_TGAC_v2_gene21785	55.5556	8.9172	1
OS04G0490300	Tp57577_TGAC_v2_gene25630	0.793651	0.892857	1
OS04G0490300	Tp57577_TGAC_v2_gene25633	57.9365	11.7363	1
OS04G0490400	Tp57577_TGAC_v2_gene17084	36.5385	39.0947	1
OS04G0490400	Tp57577_TGAC_v2_gene22512	56.9231	27.3567	1
OS04G0490600	Tp57577_TGAC_v2_gene10392	72.6962	51.699	0
OS04G0490700	Tp57577_TGAC_v2_gene13749	36.0606	38.8254	1
OS04G0490700	Tp57577_TGAC_v2_gene13756	39.8485	41.0938	1
OS04G0490700	Tp57577_TGAC_v2_gene290	4.54545	40	1
OS04G0490800	Tp57577_TGAC_v2_gene22754	73.1507	72.5543	0
OS04G0491200	Tp57577_TGAC_v2_gene12563	19.8473	20.3125	0
OS04G0491200	Tp57577_TGAC_v2_gene1664	18.9313	20.7705	0
OS04G0491200	Tp57577_TGAC_v2_gene26070	20.458	22.1854	0
OS04G0491200	Tp57577_TGAC_v2_gene34903	19.6947	20.3791	0
OS04G0491350	Tp57577_TGAC_v2_gene12563	0.430108	0.3125	0
OS04G0491350	Tp57577_TGAC_v2_gene1664	0.430108	0.335008	0
OS04G0491350	Tp57577_TGAC_v2_gene26070	0.645161	0.496689	0
OS04G0491350	Tp57577_TGAC_v2_gene34903	0.430108	0.315956	0
OS04G0491500	Tp57577_TGAC_v2_gene12563	35.5476	30.9375	0
OS04G0491500	Tp57577_TGAC_v2_gene1664	37.5224	35.0084	0
OS04G0491500	Tp57577_TGAC_v2_gene26070	36.6248	33.7748	0
OS04G0491500	Tp57577_TGAC_v2_gene34903	37.5224	33.0174	0
OS04G0491700	Tp57577_TGAC_v2_gene15616	65.8103	66.6	1
OS04G0491700	Tp57577_TGAC_v2_gene19196	58.6957	57.7821	1
OS04G0491700	Tp57577_TGAC_v2_gene25377	65.415	67.0041	1
OS04G0491700	Tp57577_TGAC_v2_gene7096	31.0277	57.5092	1
OS04G0491700	Tp57577_TGAC_v2_gene8884	67.1937	62.963	1
OS04G0491700	Tp57577_TGAC_v2_gene8901	58.498	58.2677	1
OS04G0491700	Tp57577_TGAC_v2_gene8902	65.415	60.2914	1
OS04G0492300	Tp57577_TGAC_v2_gene2993	58.7852	57.9886	1
OS04G0492300	Tp57577_TGAC_v2_gene8519	44.7578	46.2285	1
OS04G0492400	Tp57577_TGAC_v2_gene18845	63.0058	62.8242	1
OS04G0492500	Tp57577_TGAC_v2_gene34255	21.3873	5.9919	0
OS04G0492800	Tp57577_TGAC_v2_gene18863	50.5102	45	1
OS04G0492800	Tp57577_TGAC_v2_gene34210	52.551	68.6667	1
OS04G0492800	Tp57577_TGAC_v2_gene34632	45.9184	54.878	1
OS04G0492900	Tp57577_TGAC_v2_gene7602	47.1816	44.1406	1
OS04G0493000	Tp57577_TGAC_v2_gene18858	37.5	28.2787	1
OS04G0493000	Tp57577_TGAC_v2_gene34204	44.5652	34.3096	1
OS04G0493100	Tp57577_TGAC_v2_gene23515	42.9487	40.1198	1
OS04G0493300	Tp57577_TGAC_v2_gene36930	16.8712	17.7419	1
OS04G0493300	Tp57577_TGAC_v2_gene8801	19.6319	20.915	1
OS04G0493400	Tp57577_TGAC_v2_gene11480	62.8821	43.2432	0
OS04G0493400	Tp57577_TGAC_v2_gene23140	60.6987	50	0
OS04G0494100	Tp57577_TGAC_v2_gene11480	57.9861	50.1502	0
OS04G0494100	Tp57577_TGAC_v2_gene23140	57.9861	60.0719	0
OS04G0494600	Tp57577_TGAC_v2_gene10998	13.2626	29.9401	1
OS04G0494600	Tp57577_TGAC_v2_gene15659	36.3395	38.7006	1
OS04G0494600	Tp57577_TGAC_v2_gene37154	45.3581	58.3618	1
OS04G0494800	Tp57577_TGAC_v2_gene10998	13.1926	29.9401	1
OS04G0494800	Tp57577_TGAC_v2_gene15659	34.3008	36.7232	1
OS04G0494800	Tp57577_TGAC_v2_gene37154	44.591	57.6792	1
OS04G0494900	Tp57577_TGAC_v2_gene10998	13.2626	29.9401	1
OS04G0494900	Tp57577_TGAC_v2_gene15659	33.4217	35.5932	1
OS04G0494900	Tp57577_TGAC_v2_gene37154	43.7666	56.314	1
OS04G0494950	Tp57577_TGAC_v2_gene10998	15.0538	33.5329	1
OS04G0494950	Tp57577_TGAC_v2_gene15659	35.4839	37.2881	1
OS04G0494950	Tp57577_TGAC_v2_gene37154	45.6989	58.0205	1
OS04G0495000	Tp57577_TGAC_v2_gene10998	12.0643	26.9461	1
OS04G0495000	Tp57577_TGAC_v2_gene15659	35.6568	37.5706	1
OS04G0495000	Tp57577_TGAC_v2_gene37154	41.8231	53.2423	1
OS04G0495300	Tp57577_TGAC_v2_gene13012	42.5926	41.8182	1
OS04G0495300	Tp57577_TGAC_v2_gene6565	42.5926	38.5475	1
OS04G0495400	Tp57577_TGAC_v2_gene1090	25.4593	20.8602	1
OS04G0495400	Tp57577_TGAC_v2_gene5077	40.6824	27.8777	1
OS04G0495400	Tp57577_TGAC_v2_gene5107	33.8583	33.6815	1
OS04G0495800	Tp57577_TGAC_v2_gene33948	12.6068	38.9439	1
OS04G0495800	Tp57577_TGAC_v2_gene34212	39.4231	40.4162	1
OS04G0495800	Tp57577_TGAC_v2_gene6602	40.9188	39.6891	1
OS04G0496000	Tp57577_TGAC_v2_gene23514	50	18.6842	1
OS04G0496000	Tp57577_TGAC_v2_gene23557	52.8169	21.6138	1
OS04G0496150	Tp57577_TGAC_v2_gene23514	39.6226	16.5789	1
OS04G0496150	Tp57577_TGAC_v2_gene23557	38.9937	17.8674	1
OS04G0496300	Tp57577_TGAC_v2_gene11810	45.5959	50.8671	1
OS04G0496300	Tp57577_TGAC_v2_gene22750	51.2953	43.0435	1
OS04G0496400	Tp57577_TGAC_v2_gene10532	45.3782	62.9738	1
OS04G0496700	Tp57577_TGAC_v2_gene26499	23.7864	17.0139	1
OS04G0496700	Tp57577_TGAC_v2_gene37230	30.0971	22.1429	1
OS04G0496700	Tp57577_TGAC_v2_gene38609	24.2718	23.1481	1
OS04G0496800	Tp57577_TGAC_v2_gene23194	58.4329	55.1378	0
OS04G0496800	Tp57577_TGAC_v2_gene6723	64.0106	64.0106	0
OS04G0497000	Tp57577_TGAC_v2_gene11065	18.2609	60	0
OS04G0497000	Tp57577_TGAC_v2_gene14165	54.7826	54.6243	0
OS04G0497000	Tp57577_TGAC_v2_gene17341	62.029	62.2093	0
OS04G0497000	Tp57577_TGAC_v2_gene17346	59.4203	60.1173	0
OS04G0497000	Tp57577_TGAC_v2_gene17366	61.1594	61.3372	0
OS04G0497000	Tp57577_TGAC_v2_gene22335	23.4783	47.929	0
OS04G0497000	Tp57577_TGAC_v2_gene30793	16.2319	43.4109	0
OS04G0497000	Tp57577_TGAC_v2_gene38057	9.56522	44.5946	0
OS04G0497000	Tp57577_TGAC_v2_gene40024	12.1739	38.8889	0
OS04G0497000	Tp57577_TGAC_v2_gene883	25.2174	69.6	0
OS04G0497200	Tp57577_TGAC_v2_gene18008	7.0626	61.1111	1
OS04G0497200	Tp57577_TGAC_v2_gene18010	39.8074	58.216	1
OS04G0497300	Tp57577_TGAC_v2_gene3734	35.9223	46.25	1
OS04G0497350	Tp57577_TGAC_v2_gene17379	45.9596	36.9919	1
OS04G0497400	Tp57577_TGAC_v2_gene18090	44.3439	34.8754	1
OS04G0497400	Tp57577_TGAC_v2_gene31246	53.3937	47.9675	1
OS04G0497600	Tp57577_TGAC_v2_gene20025	39.7701	35.1626	1
OS04G0497700	Tp57577_TGAC_v2_gene1834	39.3393	46.6192	0
OS04G0497700	Tp57577_TGAC_v2_gene38832	40.5405	43.8312	0
OS04G0497700	Tp57577_TGAC_v2_gene5295	42.042	34.3137	0
OS04G0497900	Tp57577_TGAC_v2_gene25839	42.9936	43.2692	1
OS04G0498000	Tp57577_TGAC_v2_gene5337	45.614	13.4367	1
OS04G0498200	Tp57577_TGAC_v2_gene24845	84.4156	84.4156	1
OS04G0498600	Tp57577_TGAC_v2_gene24820	45.9799	52.7378	0
OS04G0498600	Tp57577_TGAC_v2_gene2654	21.3568	48.0226	0
OS04G0498600	Tp57577_TGAC_v2_gene2692	22.1106	55	0
OS04G0498600	Tp57577_TGAC_v2_gene3281	49.7487	49.6241	0
OS04G0498700	Tp57577_TGAC_v2_gene36383	31.1024	48.4663	1
OS04G0498800	Tp57577_TGAC_v2_gene22677	54.1522	37.3063	1
OS04G0498900	Tp57577_TGAC_v2_gene33838	23.9264	41.2698	1
OS04G0498900	Tp57577_TGAC_v2_gene37223	42.638	43.3022	1
OS04G0498900	Tp57577_TGAC_v2_gene742	12.8834	47.7273	1
OS04G0499100	Tp57577_TGAC_v2_gene38881	53.7002	55.4902	1
OS04G0499200	Tp57577_TGAC_v2_gene38860	45.4545	43.8596	1
OS04G0499300	Tp57577_TGAC_v2_gene24856	56.4516	53.2787	0
OS04G0500200	Tp57577_TGAC_v2_gene9761	26.087	8.37989	1
OS04G0500700	Tp57577_TGAC_v2_gene3341	64.4796	57.6923	1
OS04G0501000	Tp57577_TGAC_v2_gene1065	79.6053	79.6053	1
OS04G0501000	Tp57577_TGAC_v2_gene15511	73.0263	64.5349	1
OS04G0501000	Tp57577_TGAC_v2_gene34269	82.8947	81.8182	1
OS04G0501200	Tp57577_TGAC_v2_gene23086	41.7755	48.9297	1
OS04G0501200	Tp57577_TGAC_v2_gene24872	52.2193	53.6193	1
OS04G0501500	Tp57577_TGAC_v2_gene39243	64.5374	66.2896	1
OS04G0501600	Tp57577_TGAC_v2_gene25834	11.5839	31.1111	0
OS04G0501600	Tp57577_TGAC_v2_gene31984	11.3475	18.677	0
OS04G0501600	Tp57577_TGAC_v2_gene38768	18.9125	19.8758	0
OS04G0501600	Tp57577_TGAC_v2_gene38846	14.539	24.8988	0
OS04G0501600	Tp57577_TGAC_v2_gene38929	25.8865	19.9818	0
OS04G0501700	Tp57577_TGAC_v2_gene28978	62.3066	66.7169	1
OS04G0501800	Tp57577_TGAC_v2_gene35881	54.5918	60.1124	1
OS04G0502200	Tp57577_TGAC_v2_gene38909	18.5341	52.6316	1
OS04G0502200	Tp57577_TGAC_v2_gene38939	17.1019	61.3293	1
OS04G0502200	Tp57577_TGAC_v2_gene40835	24.8526	69.74	1
OS04G0502300	Tp57577_TGAC_v2_gene13136	63.75	66.6667	1
OS04G0502300	Tp57577_TGAC_v2_gene21539	85	45.9459	1
OS04G0502300	Tp57577_TGAC_v2_gene22120	65.625	54.6875	1
OS04G0502300	Tp57577_TGAC_v2_gene450	25.625	55.4054	1
OS04G0502800	Tp57577_TGAC_v2_gene27699	56.8142	56.4148	1
OS04G0502800	Tp57577_TGAC_v2_gene28509	58.2301	58.3333	1
OS04G0502900	Tp57577_TGAC_v2_gene14033	31.1441	60.7438	1
OS04G0502900	Tp57577_TGAC_v2_gene28515	56.7797	56.9002	1
OS04G0502900	Tp57577_TGAC_v2_gene3100	43.8559	54.9072	1
OS04G0502900	Tp57577_TGAC_v2_gene38931	34.5339	50.7788	1
OS04G0503500	Tp57577_TGAC_v2_gene27284	10.327	57.1429	1
OS04G0503500	Tp57577_TGAC_v2_gene38632	47.6764	52.8626	1
OS04G0503500	Tp57577_TGAC_v2_gene7990	63.167	63.6049	1
OS04G0503700	Tp57577_TGAC_v2_gene23290	45.8753	44.9704	1
OS04G0503800	Tp57577_TGAC_v2_gene7873	78.6325	68.1481	0
OS04G0504000	Tp57577_TGAC_v2_gene3112	58.5227	53.6458	1
OS04G0504500	Tp57577_TGAC_v2_gene27479	32.5228	37.0884	1
OS04G0504500	Tp57577_TGAC_v2_gene6820	32.5228	37.3473	1
OS04G0504600	Tp57577_TGAC_v2_gene15625	57.2565	57.485	1
OS04G0504800	Tp57577_TGAC_v2_gene12534	69.4992	64.8725	1
OS04G0504800	Tp57577_TGAC_v2_gene3770	67.9818	69.6734	1
OS04G0505000	Tp57577_TGAC_v2_gene12581	22.9028	17.551	1
OS04G0505000	Tp57577_TGAC_v2_gene14582	27.0306	18.4545	1
OS04G0505000	Tp57577_TGAC_v2_gene1739	7.98935	25	1
OS04G0505000	Tp57577_TGAC_v2_gene26883	4.66045	12.3675	1
OS04G0505000	Tp57577_TGAC_v2_gene693	12.3835	17.7481	1
OS04G0505400	Tp57577_TGAC_v2_gene26884	59.3918	61.3678	1
OS04G0505700	Tp57577_TGAC_v2_gene11971	38.7952	26.5677	1
OS04G0505700	Tp57577_TGAC_v2_gene28431	16.6265	24.3816	1
OS04G0505700	Tp57577_TGAC_v2_gene3782	42.4096	36.5904	1
OS04G0506000	Tp57577_TGAC_v2_gene11729	26.1856	31.9095	1
OS04G0506000	Tp57577_TGAC_v2_gene22679	28.6598	41.7417	1
OS04G0506000	Tp57577_TGAC_v2_gene35347	22.8866	33.6364	1
OS04G0506000	Tp57577_TGAC_v2_gene6904	37.732	37.4233	1
OS04G0506100	Tp57577_TGAC_v2_gene11077	31.4815	35.1724	1
OS04G0506300	Tp57577_TGAC_v2_gene11290	10.8911	54.321	1
OS04G0506300	Tp57577_TGAC_v2_gene11304	10.8911	37.6068	1
OS04G0506300	Tp57577_TGAC_v2_gene23639	25.4951	28.5319	1
OS04G0506300	Tp57577_TGAC_v2_gene40429	8.16832	49.2537	1
OS04G0506700	Tp57577_TGAC_v2_gene18064	43.5057	43.5057	1
OS04G0506700	Tp57577_TGAC_v2_gene18067	41.488	43.9252	1
