Gene stable ID	Glycine max gene stable ID	% identity	Glycine max % identity	Orthology confidence [0 low, 1 high]
OS04G0604200	GLYMA08G04020	40	41	1
OS04G0604200	GLYMA09G32630	37	38	1
OS04G0604300	GLYMA01G34770	41	40	1
OS04G0604300	GLYMA05G35660	40	40	1
OS04G0604300	GLYMA08G04020	43	43	1
OS04G0604300	GLYMA09G32630	41	40	1
OS04G0604800	GLYMA01G34770	36	37	1
OS04G0604800	GLYMA05G35660	37	39	1
OS04G0604800	GLYMA08G04020	39	41	1
OS04G0604800	GLYMA09G32630	36	37	1
OS04G0604900	GLYMA01G34770	40	44	1
OS04G0604900	GLYMA05G35660	37	43	1
OS04G0604900	GLYMA08G04020	39	45	1
OS04G0604900	GLYMA09G32630	40	44	1
OS04G0605100	GLYMA04G08060	47	52	1
OS04G0605100	GLYMA06G08120	50	51	1
OS04G0605100	GLYMA09G06980	49	51	1
OS04G0605100	GLYMA13G00380	50	48	1
OS04G0605100	GLYMA14G17730	54	53	1
OS04G0605100	GLYMA15G18250	47	49	1
OS04G0605100	GLYMA17G06450	51	50	1
OS04G0605100	GLYMA17G29190	53	52	1
OS04G0605200	GLYMA04G08040	54	49	0
OS04G0605200	GLYMA06G08080	51	54	0
OS04G0605300	GLYMA09G06920	55	54	1
OS04G0605300	GLYMA15G18210	53	51	1
OS04G0605300	GLYMA17G06490	54	53	1
OS04G0605500	GLYMA07G00630	67	67	1
OS04G0605500	GLYMA08G23760	68	67	1
OS04G0605500	GLYMA09G06890	69	69	1
OS04G0605500	GLYMA13G00416	66	67	1
OS04G0605500	GLYMA13G44990	66	67	1
OS04G0605500	GLYMA15G00340	67	67	1
OS04G0605500	GLYMA15G18176	62	70	1
OS04G0605500	GLYMA17G06520	67	68	1
OS04G0605900	GLYMA12G17181	24	68	0
OS04G0605900	GLYMA20G08610	17	29	0
OS04G0606000	GLYMA13G37855	14	26	1
OS04G0606200	GLYMA04G08020	44	47	1
OS04G0606200	GLYMA06G08070	39	41	1
OS04G0606200	GLYMA09G06830	39	24	1
OS04G0606200	GLYMA13G00440	44	45	1
OS04G0606200	GLYMA14G17660	52	54	1
OS04G0606200	GLYMA15G18150	41	25	1
OS04G0606200	GLYMA17G06560	44	45	1
OS04G0606200	GLYMA17G29230	49	53	1
OS04G0606400	GLYMA05G22295	12	73	1
OS04G0606400	GLYMA07G02290	71	71	1
OS04G0606400	GLYMA08G23730	71	71	1
OS04G0606400	GLYMA13G00470	48	55	1
OS04G0606400	GLYMA17G06600	62	61	1
OS04G0606450	GLYMA02G09960	8	3	1
OS04G0606500	GLYMA07G00470	72	73	1
OS04G0606500	GLYMA07G02360	70	69	1
OS04G0606500	GLYMA08G23650	69	69	1
OS04G0606500	GLYMA08G23950	72	73	1
OS04G0606500	GLYMA13G45000	71	71	1
OS04G0606500	GLYMA15G00330	71	72	1
OS04G0606700	GLYMA09G06700	25	25	1
OS04G0606700	GLYMA15G17900	24	25	1
OS04G0606800	GLYMA09G06690	41	39	1
OS04G0606800	GLYMA15G17880	42	38	1
OS04G0606900	GLYMA14G17090	56	60	1
OS04G0606900	GLYMA17G29651	55	52	1
OS04G0607000	GLYMA17G29660	59	53	1
OS04G0607100	GLYMA13G00610	60	32	1
OS04G0607100	GLYMA14G17110	53	28	1
OS04G0607100	GLYMA17G06790	59	29	1
OS04G0607100	GLYMA17G29670	50	27	1
OS04G0607150	GLYMA04G08310	29	24	1
OS04G0607150	GLYMA06G08430	29	24	1
OS04G0607500	GLYMA01G00530	36	39	1
OS04G0607500	GLYMA06G42340	38	37	1
OS04G0607500	GLYMA07G15590	28	38	1
OS04G0607500	GLYMA12G16040	38	37	1
OS04G0607500	GLYMA17G31011	11	49	1
OS04G0607583	GLYMA01G00530	30	17	1
OS04G0607583	GLYMA06G42340	32	16	1
OS04G0607583	GLYMA07G15590	32	22	1
OS04G0607583	GLYMA12G16040	31	16	1
OS04G0607583	GLYMA17G31011	1	2	1
OS04G0608100	GLYMA05G36350	59	59	1
OS04G0608100	GLYMA08G03240	58	58	1
OS04G0608300	GLYMA04G08250	42	43	1
OS04G0608300	GLYMA06G08340	42	43	1
OS04G0608300	GLYMA07G00370	46	57	1
OS04G0608300	GLYMA08G24080	45	52	1
OS04G0608300	GLYMA14G19670	47	47	1
OS04G0608300	GLYMA17G25180	47	47	1
OS04G0608400	GLYMA11G35160	42	46	1
OS04G0608400	GLYMA18G03200	37	43	1
OS04G0608500	GLYMA05G34320	74	23	0
OS04G0608500	GLYMA08G05350	72	22	0
OS04G0608800	GLYMA07G00280	36	39	1
OS04G0608800	GLYMA08G24201	34	43	1
OS04G0608900	GLYMA05G36540	77	78	1
OS04G0608900	GLYMA08G03005	78	79	1
OS04G0609100	GLYMA11G18011	9	7	0
OS04G0609100	GLYMA14G16981	13	8	0
OS04G0609100	GLYMA17G29553	12	8	0
OS04G0609200	GLYMA07G00270	57	12	1
OS04G0609200	GLYMA08G24250	59	12	1
OS04G0609300	GLYMA02G45280	45	45	1
OS04G0609300	GLYMA08G41900	44	42	1
OS04G0609300	GLYMA08G41930	44	44	1
OS04G0609300	GLYMA14G03490	46	46	1
OS04G0609300	GLYMA18G13690	47	46	1
OS04G0609500	GLYMA02G45280	45	43	1
OS04G0609500	GLYMA08G41900	43	41	1
OS04G0609500	GLYMA08G41930	43	41	1
OS04G0609500	GLYMA14G03490	45	44	1
OS04G0609500	GLYMA18G13690	44	43	1
OS04G0610600	GLYMA13G31120	25	30	1
OS04G0610600	GLYMA15G08221	19	25	1
OS04G0610700	GLYMA05G24530	59	60	1
OS04G0610700	GLYMA08G07720	59	60	1
OS04G0610700	GLYMA08G19120	59	60	1
OS04G0610700	GLYMA15G05880	60	61	1
OS04G0610800	GLYMA14G00620	79	65	1
OS04G0610900	GLYMA02G37910	49	41	1
OS04G0610900	GLYMA04G10270	52	44	1
OS04G0610900	GLYMA06G10241	34	52	1
OS04G0610900	GLYMA14G36140	52	42	1
OS04G0611200	GLYMA02G37870	34	26	1
OS04G0611200	GLYMA04G10210	16	19	1
OS04G0611200	GLYMA05G28530	37	29	1
OS04G0611200	GLYMA06G10190	34	26	1
OS04G0611200	GLYMA08G11560	35	27	1
OS04G0611300	GLYMA05G26500	50	53	1
OS04G0611300	GLYMA08G09470	51	54	1
OS04G0611400	GLYMA09G05490	62	63	0
OS04G0611400	GLYMA15G16810	63	63	0
OS04G0611500	GLYMA09G40121	22	29	1
OS04G0611500	GLYMA13G09970	66	41	1
OS04G0611500	GLYMA14G24510	65	42	1
OS04G0611700	GLYMA13G25273	13	18	0
OS04G0611800	GLYMA13G25273	4	6	0
OS04G0612000	GLYMA13G25273	14	14	0
OS04G0612600	GLYMA09G03500	71	71	1
OS04G0612600	GLYMA15G14446	72	71	1
OS04G0612700	GLYMA01G02570	56	59	0
OS04G0612700	GLYMA01G02580	56	60	0
OS04G0612700	GLYMA07G28040	26	45	0
OS04G0612700	GLYMA08G37510	28	55	0
OS04G0612700	GLYMA08G38430	31	54	0
OS04G0612700	GLYMA09G33390	51	53	0
OS04G0612700	GLYMA16G19790	40	50	0
OS04G0612700	GLYMA18G38670	54	57	0
OS04G0612800	GLYMA05G06400	55	59	0
OS04G0612800	GLYMA19G07810	57	54	0
OS04G0612900	GLYMA13G23940	42	43	1
OS04G0612900	GLYMA19G01350	42	43	1
OS04G0613000	GLYMA08G17530	52	53	0
OS04G0613000	GLYMA13G10780	12	47	0
OS04G0613000	GLYMA13G10791	47	50	0
OS04G0613000	GLYMA15G41620	51	52	0
OS04G0613000	GLYMA20G06210	48	49	0
OS04G0613200	GLYMA09G05610	51	51	1
OS04G0613200	GLYMA13G06470	50	51	1
OS04G0613200	GLYMA15G16880	40	49	1
OS04G0613200	GLYMA19G04020	51	52	1
OS04G0613300	GLYMA05G12042	25	36	1
OS04G0613300	GLYMA08G17540	44	45	1
OS04G0613300	GLYMA08G25480	46	49	1
OS04G0613300	GLYMA12G15311	27	43	1
OS04G0613300	GLYMA15G41610	46	49	1
OS04G0613300	GLYMA18G04841	25	56	1
OS04G0613400	GLYMA02G46250	70	72	1
OS04G0613400	GLYMA08G43220	76	77	1
OS04G0613400	GLYMA14G02480	67	70	1
OS04G0613400	GLYMA18G10400	77	78	1
OS04G0613500	GLYMA01G25861	38	25	0
OS04G0613500	GLYMA09G12420	93	47	0
OS04G0613500	GLYMA09G12430	89	40	0
OS04G0613500	GLYMA13G23400	94	47	0
OS04G0613500	GLYMA17G11430	95	48	0
OS04G0613600	GLYMA01G25861	61	84	0
OS04G0613600	GLYMA09G12420	90	91	0
OS04G0613600	GLYMA09G12430	86	79	0
OS04G0613600	GLYMA13G23400	91	92	0
OS04G0613600	GLYMA17G11430	92	93	0
OS04G0613700	GLYMA05G26240	85	38	0
OS04G0613700	GLYMA08G09170	85	38	0
OS04G0613700	GLYMA10G12915	0	0	0
OS04G0613700	GLYMA12G15971	3	6	0
OS04G0613700	GLYMA18G36951	0	0	0
OS04G0613900	GLYMA05G26210	75	75	1
OS04G0613900	GLYMA08G09140	74	71	1
OS04G0613900	GLYMA09G05830	74	74	1
OS04G0613900	GLYMA15G17080	74	74	1
OS04G0614000	GLYMA08G25810	69	69	0
OS04G0614000	GLYMA15G28370	71	71	0
OS04G0614500	GLYMA11G10190	70	68	0
OS04G0614500	GLYMA12G02510	71	69	0
OS04G0614600	GLYMA11G10190	76	76	0
OS04G0614600	GLYMA12G02510	76	76	0
OS04G0614650	GLYMA11G10210	15	17	0
OS04G0614650	GLYMA12G02520	15	17	0
OS04G0614700	GLYMA11G10210	5	1	0
OS04G0614700	GLYMA12G02520	5	1	0
OS04G0615000	GLYMA07G34800	77	13	1
OS04G0615000	GLYMA08G18300	73	12	1
OS04G0615000	GLYMA15G40700	73	12	1
OS04G0615000	GLYMA20G02500	76	12	1
OS04G0615100	GLYMA07G34730	57	57	1
OS04G0615100	GLYMA20G02570	57	56	1
OS04G0615500	GLYMA09G28230	57	55	1
OS04G0615500	GLYMA16G33060	58	56	1
OS04G0615600	GLYMA02G07580	21	16	1
OS04G0615600	GLYMA16G26615	14	13	1
OS04G0615700	GLYMA15G13260	38	37	1
OS04G0615700	GLYMA20G02810	8	28	1
OS04G0615700	GLYMA20G02820	39	42	1
OS04G0615800	GLYMA15G13260	1	0	1
OS04G0615800	GLYMA20G02810	0	0	1
OS04G0615800	GLYMA20G02820	1	0	1
OS04G0616000	GLYMA08G25630	54	50	1
OS04G0616000	GLYMA15G27790	55	51	1
OS04G0616100	GLYMA08G17950	55	42	0
OS04G0616100	GLYMA15G41110	54	41	0
OS04G0616200	GLYMA08G25590	55	17	0
OS04G0616200	GLYMA08G25600	55	18	0
OS04G0616200	GLYMA09G15200	54	17	0
OS04G0616300	GLYMA08G25590	55	54	0
OS04G0616300	GLYMA08G25600	55	55	0
OS04G0616300	GLYMA09G15200	55	54	0
OS04G0616400	GLYMA08G25590	52	33	0
OS04G0616400	GLYMA08G25600	53	34	0
OS04G0616400	GLYMA09G15200	54	34	0
OS04G0616500	GLYMA08G25590	54	53	0
OS04G0616500	GLYMA08G25600	54	54	0
OS04G0616500	GLYMA09G15200	53	53	0
OS04G0616600	GLYMA08G25590	55	14	0
OS04G0616600	GLYMA08G25600	57	15	0
OS04G0616600	GLYMA09G15200	57	15	0
OS04G0616700	GLYMA08G25590	52	52	0
OS04G0616700	GLYMA08G25600	53	53	0
OS04G0616700	GLYMA09G15200	53	53	0
OS04G0617050	GLYMA08G17880	29	30	1
OS04G0617050	GLYMA15G41130	31	31	1
OS04G0617600	GLYMA03G36930	33	46	1
OS04G0617600	GLYMA19G39580	48	50	1
OS04G0617700	GLYMA15G41170	39	10	1
OS04G0617800	GLYMA02G13140	39	69	1
OS04G0617800	GLYMA10G39370	35	81	1
OS04G0617800	GLYMA20G28420	69	67	1
OS04G0618050	GLYMA15G39390	37	34	0
OS04G0618200	GLYMA05G30410	79	75	1
OS04G0618200	GLYMA08G13540	78	74	1
OS04G0618200	GLYMA09G03490	82	77	1
OS04G0618200	GLYMA15G14433	81	76	1
OS04G0618500	GLYMA09G09940	70	71	1
OS04G0618500	GLYMA15G21990	70	71	1
OS04G0618600	GLYMA03G32747	36	13	0
OS04G0618600	GLYMA10G04890	31	12	0
OS04G0618600	GLYMA13G19250	35	12	0
OS04G0618700	GLYMA05G25830	43	44	1
OS04G0618700	GLYMA08G08810	44	45	1
OS04G0619400	GLYMA06G33920	58	55	1
OS04G0619400	GLYMA08G18520	60	60	1
OS04G0619400	GLYMA08G25560	58	55	1
OS04G0619400	GLYMA12G18950	58	52	1
OS04G0619400	GLYMA15G27610	59	56	1
OS04G0619400	GLYMA15G40440	60	58	1
OS04G0619500	GLYMA03G08100	23	46	1
OS04G0619500	GLYMA03G10881	18	61	1
OS04G0619500	GLYMA03G36860	58	67	1
OS04G0619500	GLYMA19G39500	62	53	1
OS04G0619600	GLYMA09G02860	53	53	1
OS04G0619700	GLYMA14G04860	50	50	1
OS04G0619900	GLYMA13G29240	19	26	1
OS04G0619900	GLYMA15G09850	20	27	1
OS04G0620066	GLYMA06G46940	72	19	1
OS04G0620066	GLYMA13G29180	79	21	1
OS04G0620066	GLYMA15G09900	79	21	1
OS04G0620200	GLYMA05G27550	47	25	1
OS04G0620200	GLYMA08G10530	47	25	1
OS04G0620200	GLYMA08G24920	46	24	1
OS04G0620400	GLYMA09G02705	65	49	1
OS04G0620400	GLYMA15G13580	64	50	1
OS04G0620600	GLYMA05G02930	42	54	1
OS04G0620600	GLYMA11G37530	40	45	1
OS04G0620600	GLYMA17G13590	42	51	1
OS04G0620600	GLYMA18G01480	41	45	1
OS04G0620700	GLYMA11G10790	37	35	1
OS04G0620700	GLYMA12G03070	37	35	1
OS04G0622000	GLYMA13G32750	25	16	0
OS04G0622000	GLYMA15G06560	24	15	0
OS04G0622000	GLYMA15G06570	25	16	0
OS04G0622800	GLYMA13G32750	40	23	0
OS04G0622800	GLYMA15G06560	38	22	0
OS04G0622800	GLYMA15G06570	40	23	0
OS04G0623100	GLYMA13G32750	37	32	0
OS04G0623100	GLYMA15G06560	36	31	0
OS04G0623100	GLYMA15G06570	37	32	0
OS04G0623300	GLYMA02G45140	73	72	1
OS04G0623300	GLYMA08G41570	69	69	1
OS04G0623300	GLYMA14G03610	73	72	1
OS04G0623300	GLYMA18G14620	72	71	1
OS04G0623400	GLYMA03G39230	35	30	1
OS04G0623400	GLYMA10G29010	35	30	1
OS04G0623400	GLYMA19G41790	36	31	1
OS04G0623600	GLYMA16G12586	1	1	1
OS04G0623700	GLYMA09G36700	58	63	1
OS04G0623700	GLYMA12G00660	58	63	1
OS04G0623800	GLYMA07G39190	79	79	0
OS04G0623800	GLYMA09G00711	78	74	0
OS04G0623800	GLYMA15G11590	79	79	0
OS04G0623800	GLYMA17G01550	79	80	0
OS04G0624400	GLYMA04G14361	38	13	0
OS04G0624400	GLYMA06G42170	41	15	0
OS04G0624400	GLYMA07G31254	24	14	0
OS04G0624400	GLYMA07G31262	27	38	0
OS04G0624400	GLYMA07G31270	32	11	0
OS04G0624400	GLYMA07G31280	31	11	0
OS04G0624400	GLYMA07G31301	32	11	0
OS04G0624400	GLYMA07G31310	38	13	0
OS04G0624400	GLYMA13G25150	38	14	0
OS04G0624400	GLYMA13G25181	39	13	0
OS04G0624400	GLYMA13G25260	38	13	0
OS04G0624400	GLYMA13G31590	42	15	0
OS04G0624400	GLYMA13G31595	32	12	0
OS04G0624400	GLYMA15G07705	28	12	0
OS04G0624400	GLYMA15G07710	41	15	0
OS04G0624450	GLYMA04G14361	48	16	0
OS04G0624450	GLYMA06G42170	49	16	0
OS04G0624450	GLYMA07G31254	21	11	0
OS04G0624450	GLYMA07G31262	0	0	0
OS04G0624450	GLYMA07G31270	43	14	0
OS04G0624450	GLYMA07G31280	43	15	0
OS04G0624450	GLYMA07G31301	43	14	0
OS04G0624450	GLYMA07G31310	47	15	0
OS04G0624450	GLYMA13G25150	48	17	0
OS04G0624450	GLYMA13G25181	51	16	0
OS04G0624450	GLYMA13G25260	48	15	0
OS04G0624450	GLYMA13G31590	51	17	0
OS04G0624450	GLYMA13G31595	47	16	0
OS04G0624450	GLYMA15G07705	37	14	0
OS04G0624450	GLYMA15G07710	52	17	0
OS04G0624500	GLYMA04G14361	45	42	0
OS04G0624500	GLYMA06G42170	48	45	0
OS04G0624500	GLYMA07G31254	26	40	0
OS04G0624500	GLYMA07G31262	10	39	0
OS04G0624500	GLYMA07G31270	38	36	0
OS04G0624500	GLYMA07G31280	39	39	0
OS04G0624500	GLYMA07G31301	38	36	0
OS04G0624500	GLYMA07G31310	43	39	0
OS04G0624500	GLYMA13G25150	41	41	0
OS04G0624500	GLYMA13G25181	48	42	0
OS04G0624500	GLYMA13G25260	44	41	0
OS04G0624500	GLYMA13G31590	47	44	0
OS04G0624500	GLYMA13G31595	41	40	0
OS04G0624500	GLYMA15G07705	33	37	0
OS04G0624500	GLYMA15G07710	47	44	0
OS04G0624600	GLYMA07G39040	50	57	0
OS04G0624600	GLYMA10G25531	4	46	0
OS04G0624600	GLYMA13G27480	52	55	0
OS04G0624600	GLYMA15G11500	52	54	0
OS04G0624800	GLYMA01G01950	40	54	1
OS04G0624800	GLYMA09G33960	40	54	1
OS04G0624800	GLYMA12G01990	38	45	1
OS04G0624900	GLYMA12G13100	63	56	1
OS04G0625000	GLYMA02G46010	36	36	0
OS04G0625000	GLYMA07G38991	17	27	0
OS04G0625000	GLYMA08G42771	35	35	0
OS04G0625000	GLYMA09G01065	20	24	0
OS04G0625000	GLYMA13G27520	14	35	0
OS04G0625000	GLYMA14G02720	36	37	0
OS04G0625000	GLYMA15G11455	17	30	0
OS04G0625000	GLYMA15G11900	20	21	0
OS04G0625000	GLYMA17G01750	17	28	0
OS04G0625000	GLYMA18G11135	40	39	0
OS04G0625100	GLYMA02G46000	20	24	1
OS04G0625100	GLYMA14G02730	21	22	1
OS04G0625200	GLYMA16G08696	25	40	1
OS04G0625300	GLYMA02G29090	7	7	1
OS04G0625350	GLYMA02G29090	0	0	1
OS04G0625800	GLYMA07G38940	56	60	0
OS04G0625800	GLYMA13G27570	58	60	0
OS04G0625800	GLYMA15G11380	56	57	0
OS04G0625800	GLYMA17G01800	57	60	0
OS04G0625900	GLYMA08G42700	32	29	1
OS04G0625900	GLYMA18G11551	32	29	1
OS04G0626400	GLYMA02G45880	66	69	1
OS04G0626400	GLYMA14G02880	66	69	1
OS04G0626400	GLYMA14G24330	21	76	1
OS04G0626900	GLYMA06G42370	65	65	1
OS04G0627000	GLYMA01G45070	73	58	0
OS04G0627000	GLYMA10G39720	59	45	0
OS04G0627000	GLYMA11G00570	73	58	0
OS04G0627000	GLYMA20G28010	61	49	0
OS04G0627200	GLYMA13G22250	77	76	1
OS04G0628000	GLYMA12G32140	39	49	1
OS04G0628000	GLYMA13G38330	53	51	1
OS04G0628100	GLYMA17G04690	97	99	1
OS04G0628600	GLYMA12G16503	46	48	1
OS04G0628600	GLYMA12G34250	54	53	1
OS04G0628600	GLYMA13G36300	53	53	1
OS04G0629000	GLYMA12G32190	53	57	1
OS04G0629000	GLYMA13G38280	54	58	1
OS04G0629100	GLYMA12G32180	52	56	1
OS04G0629100	GLYMA13G38291	40	53	1
OS04G0629200	GLYMA04G10670	22	29	1
OS04G0629300	GLYMA10G43430	43	44	1
OS04G0629300	GLYMA20G23385	43	44	1
OS04G0629500	GLYMA06G41610	42	44	1
OS04G0629500	GLYMA10G12850	41	44	1
OS04G0629500	GLYMA12G16571	44	46	1
OS04G0629500	GLYMA12G34310	42	44	1
OS04G0629500	GLYMA13G32460	49	52	1
OS04G0629500	GLYMA13G36250	42	46	1
OS04G0629500	GLYMA15G06870	49	52	1
OS04G0629600	GLYMA09G09956	13	25	0
OS04G0629700	GLYMA06G41600	54	56	1
OS04G0629700	GLYMA07G30580	53	55	1
OS04G0629700	GLYMA08G06690	53	54	1
OS04G0629700	GLYMA10G12610	21	52	1
OS04G0629700	GLYMA10G12635	19	59	1
OS04G0629700	GLYMA10G20350	21	57	1
OS04G0629700	GLYMA12G16580	54	54	1
OS04G0629700	GLYMA12G34330	52	55	1
OS04G0629700	GLYMA13G32450	53	54	1
OS04G0629700	GLYMA13G36230	52	55	1
OS04G0629700	GLYMA15G06880	54	55	1
OS04G0630000	GLYMA11G37660	61	43	1
OS04G0630100	GLYMA08G06630	35	34	1
OS04G0630100	GLYMA08G06640	34	32	1
OS04G0630300	GLYMA08G06630	44	45	1
OS04G0630300	GLYMA08G06640	42	43	1
OS04G0630400	GLYMA08G06630	44	45	1
OS04G0630400	GLYMA08G06640	41	42	1
OS04G0630600	GLYMA08G06630	39	41	1
OS04G0630600	GLYMA08G06640	38	40	1
OS04G0630800	GLYMA08G06630	48	49	1
OS04G0630800	GLYMA08G06640	47	48	1
OS04G0630900	GLYMA08G06630	36	27	1
OS04G0630900	GLYMA08G06640	35	27	1
OS04G0631000	GLYMA08G06630	47	47	1
OS04G0631000	GLYMA08G06640	44	44	1
OS04G0631100	GLYMA06G41230	60	46	1
OS04G0631100	GLYMA12G17080	59	43	1
OS04G0631100	GLYMA12G34440	55	45	1
OS04G0631100	GLYMA12G34450	52	40	1
OS04G0631100	GLYMA13G36070	60	47	1
OS04G0631600	GLYMA07G30745	32	28	1
OS04G0631600	GLYMA08G06575	32	28	1
OS04G0631600	GLYMA13G32320	30	30	1
OS04G0631600	GLYMA15G07010	30	28	1
OS04G0632901	GLYMA06G40021	3	7	1
OS04G0633200	GLYMA08G06520	44	42	1
OS04G0633200	GLYMA13G32250	43	41	1
OS04G0633200	GLYMA15G07080	44	38	1
OS04G0633900	GLYMA06G40021	3	9	1
OS04G0634000	GLYMA06G40021	3	11	1
OS04G0634400	GLYMA06G40021	3	11	1
OS04G0634700	GLYMA06G39760	69	71	1
OS04G0634700	GLYMA06G45450	70	72	1
OS04G0634700	GLYMA12G11610	28	74	1
OS04G0634700	GLYMA12G22280	68	68	1
OS04G0634700	GLYMA12G32670	72	74	1
OS04G0634700	GLYMA13G37800	51	75	1
OS04G0635000	GLYMA03G27140	30	42	1
OS04G0635000	GLYMA04G18980	29	39	1
OS04G0635000	GLYMA06G45240	36	41	1
OS04G0635000	GLYMA06G45280	35	40	1
OS04G0635000	GLYMA06G45290	32	36	1
OS04G0635000	GLYMA06G45370	36	41	1
OS04G0635000	GLYMA06G45381	35	40	1
OS04G0635000	GLYMA06G45390	34	38	1
OS04G0635000	GLYMA06G45400	32	36	1
OS04G0635000	GLYMA06G45410	35	40	1
OS04G0635000	GLYMA06G45420	35	40	1
OS04G0635000	GLYMA06G45430	35	40	1
OS04G0635000	GLYMA12G11650	26	33	1
OS04G0635000	GLYMA12G11740	30	32	1
OS04G0635000	GLYMA12G32690	28	28	1
OS04G0635000	GLYMA12G32710	33	36	1
OS04G0635000	GLYMA12G32725	34	37	1
OS04G0635000	GLYMA12G32740	34	38	1
OS04G0635000	GLYMA12G32750	32	35	1
OS04G0635000	GLYMA12G34660	33	36	1
OS04G0635000	GLYMA12G34680	33	36	1
OS04G0635000	GLYMA13G35820	33	36	1
OS04G0635000	GLYMA13G35850	33	36	1
OS04G0635000	GLYMA13G37720	33	36	1
OS04G0635000	GLYMA13G37740	38	41	1
OS04G0635000	GLYMA13G37750	34	37	1
OS04G0635000	GLYMA13G37760	32	34	1
OS04G0635000	GLYMA13G37770	29	32	1
OS04G0635000	GLYMA15G43243	29	34	1
OS04G0635000	GLYMA18G43170	30	40	1
OS04G0635100	GLYMA03G27140	41	51	1
OS04G0635100	GLYMA04G18980	36	43	1
OS04G0635100	GLYMA06G45240	47	47	1
OS04G0635100	GLYMA06G45280	45	45	1
OS04G0635100	GLYMA06G45290	43	43	1
OS04G0635100	GLYMA06G45370	47	47	1
OS04G0635100	GLYMA06G45381	45	45	1
OS04G0635100	GLYMA06G45390	51	51	1
OS04G0635100	GLYMA06G45400	43	43	1
OS04G0635100	GLYMA06G45410	45	45	1
OS04G0635100	GLYMA06G45420	45	45	1
OS04G0635100	GLYMA06G45430	45	45	1
OS04G0635100	GLYMA12G11650	33	37	1
OS04G0635100	GLYMA12G11740	42	40	1
OS04G0635100	GLYMA12G32690	40	35	1
OS04G0635100	GLYMA12G32710	48	46	1
OS04G0635100	GLYMA12G32725	47	44	1
OS04G0635100	GLYMA12G32740	42	41	1
OS04G0635100	GLYMA12G32750	47	45	1
OS04G0635100	GLYMA12G34660	47	45	1
OS04G0635100	GLYMA12G34680	48	46	1
OS04G0635100	GLYMA13G35820	48	46	1
OS04G0635100	GLYMA13G35850	48	46	1
OS04G0635100	GLYMA13G37720	45	44	1
OS04G0635100	GLYMA13G37740	48	46	1
OS04G0635100	GLYMA13G37750	48	46	1
OS04G0635100	GLYMA13G37760	45	43	1
OS04G0635100	GLYMA13G37770	41	40	1
OS04G0635100	GLYMA15G43243	41	43	1
OS04G0635100	GLYMA18G43170	40	47	1
OS04G0635500	GLYMA03G27140	39	49	1
OS04G0635500	GLYMA04G18980	34	42	1
OS04G0635500	GLYMA06G45240	43	43	1
OS04G0635500	GLYMA06G45280	41	42	1
OS04G0635500	GLYMA06G45290	39	40	1
OS04G0635500	GLYMA06G45370	43	43	1
OS04G0635500	GLYMA06G45381	41	42	1
OS04G0635500	GLYMA06G45390	47	48	1
OS04G0635500	GLYMA06G45400	39	40	1
OS04G0635500	GLYMA06G45410	41	42	1
OS04G0635500	GLYMA06G45420	41	42	1
OS04G0635500	GLYMA06G45430	41	42	1
OS04G0635500	GLYMA12G11650	30	34	1
OS04G0635500	GLYMA12G11740	38	37	1
OS04G0635500	GLYMA12G32690	36	32	1
OS04G0635500	GLYMA12G32710	44	42	1
OS04G0635500	GLYMA12G32725	43	41	1
OS04G0635500	GLYMA12G32740	40	40	1
OS04G0635500	GLYMA12G32750	43	42	1
OS04G0635500	GLYMA12G34660	43	42	1
OS04G0635500	GLYMA12G34680	43	42	1
OS04G0635500	GLYMA13G35820	43	42	1
OS04G0635500	GLYMA13G35850	43	42	1
OS04G0635500	GLYMA13G37720	41	41	1
OS04G0635500	GLYMA13G37740	41	40	1
OS04G0635500	GLYMA13G37750	44	42	1
OS04G0635500	GLYMA13G37760	41	40	1
OS04G0635500	GLYMA13G37770	38	38	1
OS04G0635500	GLYMA15G43243	40	43	1
OS04G0635500	GLYMA18G43170	38	46	1
OS04G0635700	GLYMA13G32060	48	56	1
OS04G0635700	GLYMA15G07250	50	59	1
OS04G0635800	GLYMA04G25800	73	77	1
OS04G0635800	GLYMA11G16210	74	77	1
OS04G0635900	GLYMA12G34750	69	68	0
OS04G0635900	GLYMA14G12420	17	48	0
OS04G0636000	GLYMA13G32010	39	43	0
OS04G0636000	GLYMA15G07310	44	45	0
OS04G0636100	GLYMA12G32820	62	65	1
OS04G0636100	GLYMA13G37650	61	64	1
OS04G0636200	GLYMA06G45210	18	16	1
OS04G0636200	GLYMA12G11770	19	16	1
OS04G0636300	GLYMA06G39581	50	22	0
OS04G0636300	GLYMA12G22525	48	21	0
OS04G0636400	GLYMA13G31890	60	56	1
OS04G0636400	GLYMA15G07430	62	61	1
OS04G0636500	GLYMA10G06100	43	48	1
OS04G0636500	GLYMA10G35440	45	47	1
OS04G0636500	GLYMA13G20400	44	48	1
OS04G0636500	GLYMA13G29300	47	49	1
OS04G0636500	GLYMA20G32080	45	47	1
OS04G0636600	GLYMA05G31540	25	15	1
OS04G0636600	GLYMA08G14771	25	14	1
OS04G0636700	GLYMA05G31560	43	43	1
OS04G0636700	GLYMA08G14790	46	48	1
OS04G0636700	GLYMA11G36110	45	43	1
OS04G0636700	GLYMA18G02321	24	56	1
OS04G0637000	GLYMA04G22140	11	48	1
OS04G0637000	GLYMA04G43411	44	49	1
OS04G0637000	GLYMA05G31623	47	50	1
