Gene stable ID	Theobroma cacao gene stable ID	% identity	Theobroma cacao % identity	Orthology confidence [0 low, 1 high]
OS05G0579700	TCM_006875	39	31	0
OS05G0579700	TCM_006883	43	31	0
OS05G0579700	TCM_034046	37	45	0
OS05G0579700	TCM_034059	41	52	0
OS05G0579800	TCM_000360	75	79	0
OS05G0579900	TCM_000345	13	10	1
OS05G0579900	TCM_034076	12	10	1
OS05G0580000	TCM_006856	62	61	1
OS05G0580000	TCM_034083	64	63	1
OS05G0580500	TCM_042456	0	0	1
OS05G0581100	TCM_031840	22	22	0
OS05G0581100	TCM_031841	0	0	0
OS05G0581100	TCM_031843	22	7	0
OS05G0581100	TCM_046009	32	11	0
OS05G0581100	TCM_046018	26	10	0
OS05G0581100	TCM_046020	4	2	0
OS05G0581300	TCM_000339	43	43	1
OS05G0581800	TCM_001879	22	21	1
OS05G0581800	TCM_029557	28	27	1
OS05G0581900	TCM_001875	33	37	0
OS05G0582000	TCM_001874	27	28	1
OS05G0582100	TCM_029542	75	75	1
OS05G0582300	TCM_032237	68	48	1
OS05G0582500	TCM_010872	47	40	0
OS05G0582500	TCM_010973	44	44	0
OS05G0582600	TCM_010872	45	39	0
OS05G0582600	TCM_010973	44	44	0
OS05G0582800	TCM_010872	56	48	0
OS05G0582800	TCM_010973	52	51	0
OS05G0583000	TCM_001885	28	30	1
OS05G0583000	TCM_029543	31	29	1
OS05G0583100	TCM_027266	51	32	1
OS05G0583100	TCM_038144	53	35	1
OS05G0583200	TCM_027266	40	40	1
OS05G0583200	TCM_038144	41	44	1
OS05G0583500	TCM_028745	47	47	1
OS05G0583950	TCM_041831	45	33	1
OS05G0584200	TCM_005255	59	59	1
OS05G0584300	TCM_005250	21	23	1
OS05G0584300	TCM_016356	23	26	1
OS05G0585400	TCM_005231	45	46	1
OS05G0585500	TCM_016367	70	72	1
OS05G0585800	TCM_005196	44	44	1
OS05G0585800	TCM_016402	40	39	1
OS05G0585900	TCM_005192	83	84	0
OS05G0585900	TCM_016410	79	76	0
OS05G0586200	TCM_005190	68	68	1
OS05G0586300	TCM_020336	49	46	1
OS05G0586400	TCM_005187	23	20	1
OS05G0586400	TCM_016413	12	12	1
OS05G0586500	TCM_016417	63	67	1
OS05G0586500	TCM_016418	64	68	1
OS05G0586600	TCM_015349	40	27	0
OS05G0586700	TCM_015353	39	41	1
OS05G0586900	TCM_005171	43	38	1
OS05G0587000	TCM_016449	62	62	1
OS05G0587100	TCM_015363	46	64	1
OS05G0587200	TCM_038257	49	18	1
OS05G0587300	TCM_001698	44	35	1
OS05G0587300	TCM_031764	45	35	1
OS05G0587400	TCM_025567	51	48	1
OS05G0588100	TCM_028354	50	50	0
OS05G0588100	TCM_038007	51	56	0
OS05G0588100	TCM_038377	50	57	0
OS05G0588200	TCM_036299	62	62	1
OS05G0588300	TCM_045577	24	47	0
OS05G0588500	TCM_012041	53	54	1
OS05G0588500	TCM_016865	57	55	1
OS05G0588500	TCM_016866	48	49	1
OS05G0588700	TCM_017280	8	19	0
OS05G0588700	TCM_017324	8	18	0
OS05G0588700	TCM_017328	7	19	0
OS05G0589000	TCM_019603	58	59	0
OS05G0589200	TCM_037242	28	15	1
OS05G0589400	TCM_014838	30	24	1
OS05G0589400	TCM_037276	35	34	1
OS05G0589400	TCM_037687	39	41	1
OS05G0589600	TCM_005721	54	55	0
OS05G0589600	TCM_015888	52	56	0
OS05G0589700	TCM_029020	63	41	1
OS05G0589700	TCM_037689	55	39	1
OS05G0590000	TCM_005139	52	45	1
OS05G0590100	TCM_005144	55	54	0
OS05G0590100	TCM_015409	49	56	0
OS05G0590100	TCM_016485	54	54	0
OS05G0590300	TCM_037927	37	38	1
OS05G0591450	TCM_035703	35	24	1
OS05G0591600	TCM_022858	56	70	1
OS05G0592100	TCM_007216	52	52	1
OS05G0592300	TCM_018396	43	38	1
OS05G0592400	TCM_006077	84	84	1
OS05G0592500	TCM_026900	57	55	1
OS05G0592600	TCM_001618	55	48	1
OS05G0592600	TCM_001621	55	46	1
OS05G0593000	TCM_037329	61	52	1
OS05G0593000	TCM_037603	56	47	1
OS05G0593000	TCM_042422	55	45	1
OS05G0593100	TCM_017322	79	80	1
OS05G0593200	TCM_029009	37	32	0
OS05G0593300	TCM_002924	40	14	0
OS05G0593550	TCM_002924	31	8	0
OS05G0593800	TCM_029074	76	75	1
OS05G0593800	TCM_037626	75	76	1
OS05G0593900	TCM_027733	49	44	0
OS05G0593900	TCM_037257	57	55	0
OS05G0594100	TCM_016497	56	47	1
OS05G0594200	TCM_021701	59	60	1
OS05G0594200	TCM_041626	57	58	1
OS05G0594500	TCM_012102	48	48	0
OS05G0594500	TCM_017195	28	30	0
OS05G0594700	TCM_002125	70	70	0
OS05G0594700	TCM_030289	70	70	0
OS05G0594800	TCM_039785	68	57	1
OS05G0594900	TCM_030971	90	91	1
OS05G0595000	TCM_005149	28	23	1
OS05G0595000	TCM_022043	23	19	1
OS05G0595200	TCM_005149	21	29	1
OS05G0595200	TCM_022043	21	30	1
OS05G0595300	TCM_015399	43	46	1
OS05G0595400	TCM_016473	70	70	1
OS05G0595500	TCM_016472	52	52	1
OS05G0595800	TCM_005962	52	47	1
OS05G0596000	TCM_002079	24	27	1
OS05G0596000	TCM_033711	25	29	1
OS05G0596200	TCM_047092	49	40	0
OS05G0596500	TCM_037183	27	26	0
OS05G0596500	TCM_037822	33	30	0
OS05G0596600	TCM_025515	59	60	1
OS05G0597000	TCM_020520	50	60	1
OS05G0597100	TCM_022428	42	41	0
OS05G0597100	TCM_041517	42	43	0
OS05G0597400	TCM_002903	25	14	1
OS06G0101000	TCM_022344	34	32	1
OS06G0101000	TCM_041570	34	36	1
OS06G0101100	TCM_001622	58	53	1
OS06G0101300	TCM_007702	38	37	0
OS06G0101600	TCM_034307	62	57	0
OS06G0101800	TCM_015535	31	19	1
OS06G0101800	TCM_015584	35	19	1
OS06G0102100	TCM_024848	43	43	1
OS06G0102100	TCM_024850	43	39	1
OS06G0102100	TCM_024851	28	41	1
OS06G0102100	TCM_024852	45	46	1
OS06G0102100	TCM_036450	39	39	1
OS06G0102100	TCM_036453	24	39	1
OS06G0102100	TCM_036577	41	41	1
OS06G0102300	TCM_003967	49	35	1
OS06G0102300	TCM_003968	51	36	1
OS06G0102600	TCM_015220	17	13	1
OS06G0102700	TCM_043265	59	56	1
OS06G0102800	TCM_022181	33	22	0
OS06G0102800	TCM_042089	36	18	0
OS06G0102900	TCM_022181	13	5	0
OS06G0102900	TCM_042089	17	5	0
OS06G0103200	TCM_033796	43	44	1
OS06G0103200	TCM_033797	13	35	1
OS06G0103300	TCM_031685	73	76	1
OS06G0103400	TCM_008182	50	54	1
OS06G0103400	TCM_029814	53	56	1
OS06G0103400	TCM_031642	52	28	1
OS06G0103500	TCM_015928	79	79	1
OS06G0103600	TCM_005719	67	67	1
OS06G0103700	TCM_015251	46	50	1
OS06G0103800	TCM_015557	24	23	1
OS06G0103900	TCM_015565	71	71	1
OS06G0104000	TCM_004990	48	47	0
OS06G0104100	TCM_016038	66	66	1
OS06G0104400	TCM_005556	27	28	1
OS06G0104400	TCM_014934	32	34	1
OS06G0104800	TCM_005563	43	39	1
OS06G0104800	TCM_036975	47	43	1
OS06G0104900	TCM_015995	65	67	0
OS06G0105100	TCM_027733	49	42	0
OS06G0105100	TCM_037257	54	50	0
OS06G0105350	TCM_005571	36	24	1
OS06G0105350	TCM_015991	38	23	1
OS06G0105400	TCM_029081	62	61	0
OS06G0105500	TCM_015975	54	53	1
OS06G0105600	TCM_005600	41	17	1
OS06G0105600	TCM_015961	43	19	1
OS06G0105700	TCM_015959	43	43	1
OS06G0105800	TCM_005269	53	46	0
OS06G0105800	TCM_015255	55	52	0
OS06G0105900	TCM_005272	33	31	1
OS06G0105900	TCM_015254	16	22	1
OS06G0106000	TCM_015245	70	65	1
OS06G0106100	TCM_030585	80	81	0
OS06G0106800	TCM_005281	63	63	1
OS06G0106800	TCM_015249	58	59	1
OS06G0106800	TCM_016327	61	63	1
OS06G0106900	TCM_015242	37	32	1
OS06G0107000	TCM_015240	49	48	1
OS06G0107100	TCM_015234	34	43	0
OS06G0107100	TCM_015235	54	52	0
OS06G0107600	TCM_005002	40	41	1
OS06G0107600	TCM_015580	41	40	1
OS06G0107700	TCM_000199	76	75	0
OS06G0107700	TCM_034241	38	58	0
OS06G0107800	TCM_005014	43	12	1
OS06G0107800	TCM_015590	43	11	1
OS06G0108900	TCM_016315	45	36	0
OS06G0109000	TCM_016313	55	59	1
OS06G0109100	TCM_005292	29	28	1
OS06G0109100	TCM_016304	34	23	1
OS06G0109200	TCM_005002	42	42	1
OS06G0109200	TCM_015580	46	44	1
OS06G0109300	TCM_005002	40	40	1
OS06G0109300	TCM_015580	41	40	1
OS06G0109400	TCM_020076	61	56	1
OS06G0109400	TCM_030531	62	57	1
OS06G0110000	TCM_016045	53	54	0
OS06G0110000	TCM_042332	52	49	0
OS06G0110100	TCM_015742	57	45	0
OS06G0111300	TCM_025456	49	27	1
OS06G0111400	TCM_016614	61	60	0
OS06G0111500	TCM_011383	86	85	0
OS06G0111500	TCM_019085	86	85	0
OS06G0111500	TCM_019092	22	68	0
OS06G0111600	TCM_025682	46	40	1
OS06G0111700	TCM_016607	35	25	1
OS06G0111800	TCM_025462	82	81	1
OS06G0112000	TCM_044693	59	49	1
OS06G0112100	TCM_025478	54	48	1
OS06G0112200	TCM_006702	72	63	1
OS06G0112400	TCM_016568	64	47	1
OS06G0112400	TCM_025479	69	55	1
OS06G0112700	TCM_016551	38	40	1
OS06G0112700	TCM_016552	37	39	1
OS06G0112700	TCM_016554	28	48	1
OS06G0112800	TCM_014552	79	16	0
OS06G0113150	TCM_014552	60	16	0
OS06G0113800	TCM_033435	35	34	1
OS06G0113800	TCM_036423	32	31	1
OS06G0113900	TCM_016643	38	40	1
OS06G0114000	TCM_028852	81	80	0
OS06G0114000	TCM_039855	84	84	0
OS06G0114600	TCM_001534	50	52	1
OS06G0114650	TCM_016788	51	53	1
OS06G0114700	TCM_025365	64	63	1
OS06G0115100	TCM_024708	68	65	0
OS06G0115200	TCM_034012	41	41	1
OS06G0115300	TCM_016747	79	57	1
OS06G0115400	TCM_014798	31	40	1
OS06G0115500	TCM_036405	35	58	1
OS06G0115600	TCM_016677	52	45	1
OS06G0115700	TCM_008115	34	35	1
OS06G0115800	TCM_016674	54	43	0
OS06G0115800	TCM_046954	53	42	0
OS06G0116300	TCM_004740	73	75	0
OS06G0116300	TCM_026730	77	76	0
OS06G0116500	TCM_016653	60	30	0
OS06G0116600	TCM_020948	83	57	0
OS06G0116800	TCM_005929	54	53	1
OS06G0118150	TCM_005653	52	17	1
OS06G0118150	TCM_014872	53	17	1
OS06G0125200	TCM_005789	19	33	1
OS06G0125200	TCM_015808	25	22	1
OS06G0125300	TCM_005091	39	38	0
OS06G0125400	TCM_000190	71	73	0
OS06G0125400	TCM_015466	66	69	0
OS06G0125400	TCM_015669	78	78	0
OS06G0125500	TCM_000190	64	38	0
OS06G0125500	TCM_015466	58	34	0
OS06G0125500	TCM_015669	69	39	0
OS06G0125600	TCM_005093	39	25	1
OS06G0125800	TCM_015103	20	21	1
OS06G0126000	TCM_015099	36	34	1
OS06G0126000	TCM_016184	23	23	1
OS06G0126250	TCM_006831	62	58	1
OS06G0126500	TCM_015093	45	43	1
OS06G0126500	TCM_027108	37	42	1
OS06G0127000	TCM_005423	74	74	1
OS06G0127100	TCM_016175	40	36	1
OS06G0127200	TCM_005438	52	51	1
OS06G0127300	TCM_015078	38	22	1
OS06G0127300	TCM_016169	40	21	1
OS06G0127500	TCM_015464	48	54	0
OS06G0127700	TCM_000190	69	70	0
OS06G0127700	TCM_015466	62	65	0
OS06G0127700	TCM_015669	73	73	0
OS06G0127800	TCM_016186	46	42	1
OS06G0127900	TCM_017203	77	81	0
OS06G0127900	TCM_020494	69	51	0
OS06G0128100	TCM_005417	59	57	1
OS06G0128100	TCM_015106	59	56	1
OS06G0128200	TCM_021695	78	78	1
OS06G0128300	TCM_042315	63	63	1
OS06G0128400	TCM_024333	44	65	0
OS06G0128400	TCM_024334	0	0	0
OS06G0128400	TCM_024336	43	47	0
OS06G0128400	TCM_024339	66	34	0
OS06G0128400	TCM_024343	28	58	0
OS06G0128500	TCM_012001	67	70	1
OS06G0128600	TCM_015116	63	8	1
OS06G0128700	TCM_015116	53	13	1
OS06G0128800	TCM_016196	22	23	1
OS06G0129000	TCM_015120	30	27	1
OS06G0129100	TCM_016543	65	67	1
OS06G0129200	TCM_015681	45	49	1
OS06G0129300	TCM_015458	60	58	1
OS06G0129600	TCM_030908	15	22	1
OS06G0129600	TCM_030912	15	30	1
OS06G0129700	TCM_047022	57	59	1
OS06G0129800	TCM_005476	40	41	1
OS06G0129900	TCM_015018	34	54	1
OS06G0129900	TCM_015020	53	36	1
OS06G0130000	TCM_032104	67	67	1
OS06G0130100	TCM_015008	72	73	1
OS06G0130200	TCM_015007	25	24	1
OS06G0130200	TCM_016115	32	27	1
OS06G0130400	TCM_015005	55	56	1
OS06G0130400	TCM_016114	59	58	1
OS06G0130500	TCM_005487	91	91	0
OS06G0130600	TCM_006767	47	50	1
OS06G0130800	TCM_000233	33	41	1
OS06G0130900	TCM_034859	80	99	0
OS06G0131001	TCM_025598	17	25	1
OS06G0131100	TCM_034165	53	53	0
OS06G0131300	TCM_006773	62	59	1
OS06G0131300	TCM_020310	53	57	1
OS06G0131500	TCM_015614	43	47	1
OS06G0131700	TCM_005047	48	49	0
OS06G0131700	TCM_015621	46	44	0
OS06G0132100	TCM_015628	68	71	0
OS06G0132400	TCM_014750	65	22	1
OS06G0132600	TCM_016562	74	74	1
OS06G0133000	TCM_015612	64	63	1
OS06G0133600	TCM_014962	60	62	0
OS06G0133800	TCM_005533	86	79	0
OS06G0133900	TCM_005531	86	53	1
OS06G0134000	TCM_014967	78	82	0
OS06G0134050	TCM_005527	63	61	1
OS06G0134700	TCM_005524	59	58	1
OS06G0134700	TCM_014978	58	57	1
OS06G0134700	TCM_016074	54	53	1
OS06G0134800	TCM_016075	59	61	1
OS06G0134900	TCM_016078	53	46	1
OS06G0135000	TCM_014980	46	12	1
OS06G0135900	TCM_005514	65	50	1
OS06G0135900	TCM_016082	64	51	1
OS06G0135900	TCM_036410	53	41	1
OS06G0136000	TCM_014980	81	80	1
OS06G0136300	TCM_016092	37	15	1
OS06G0136500	TCM_016093	67	37	1
OS06G0136600	TCM_014984	91	91	0
OS06G0136800	TCM_016095	58	62	0
OS06G0137100	TCM_005491	80	25	0
OS06G0137100	TCM_016103	81	25	0
OS06G0137300	TCM_006756	59	63	1
OS06G0137300	TCM_046671	59	68	1
OS06G0137400	TCM_006757	52	60	1
OS06G0137400	TCM_034201	49	56	1
OS06G0137400	TCM_046673	48	44	1
OS06G0137500	TCM_005003	61	68	1
OS06G0137600	TCM_006760	57	57	1
OS06G0137700	TCM_000230	76	76	1
OS06G0138000	TCM_005963	38	13	1
OS06G0138000	TCM_043095	41	14	1
OS06G0138100	TCM_000227	60	61	1
OS06G0138200	TCM_000216	37	44	1
OS06G0138600	TCM_034193	47	43	0
OS06G0139700	TCM_015821	54	52	1
OS06G0139800	TCM_014866	53	58	1
OS06G0139900	TCM_036772	73	77	0
OS06G0140100	TCM_005709	69	64	1
OS06G0140200	TCM_005980	34	37	1
OS06G0140200	TCM_010806	33	34	1
OS06G0140200	TCM_010808	29	34	1
OS06G0140200	TCM_011263	35	34	1
OS06G0140200	TCM_014842	34	33	1
OS06G0140200	TCM_014843	36	33	1
OS06G0140200	TCM_015171	33	33	1
OS06G0140200	TCM_015172	33	34	1
OS06G0140200	TCM_017170	37	36	1
OS06G0140200	TCM_017172	36	34	1
OS06G0140200	TCM_020996	33	33	1
OS06G0140200	TCM_020999	34	33	1
OS06G0140200	TCM_021004	34	33	1
OS06G0140200	TCM_026235	32	33	1
OS06G0140200	TCM_026236	27	32	1
OS06G0140200	TCM_026239	34	29	1
OS06G0140200	TCM_026241	35	34	1
OS06G0140200	TCM_029355	36	36	1
OS06G0140200	TCM_038238	30	32	1
OS06G0140200	TCM_045031	33	36	1
OS06G0140300	TCM_005980	37	36	1
OS06G0140300	TCM_010806	37	35	1
OS06G0140300	TCM_010808	31	33	1
OS06G0140300	TCM_011263	37	33	1
OS06G0140300	TCM_014842	36	31	1
OS06G0140300	TCM_014843	37	32	1
OS06G0140300	TCM_015171	35	32	1
OS06G0140300	TCM_015172	36	33	1
OS06G0140300	TCM_017170	37	33	1
OS06G0140300	TCM_017172	36	31	1
OS06G0140300	TCM_020996	34	31	1
OS06G0140300	TCM_020999	35	31	1
OS06G0140300	TCM_021004	36	31	1
OS06G0140300	TCM_026235	33	31	1
OS06G0140300	TCM_026236	29	31	1
OS06G0140300	TCM_026239	35	27	1
OS06G0140300	TCM_026241	36	31	1
OS06G0140300	TCM_029355	38	34	1
OS06G0140300	TCM_038238	33	32	1
OS06G0140300	TCM_045031	35	35	1
OS06G0140400	TCM_005689	45	39	0
OS06G0140400	TCM_015919	45	38	0
OS06G0140700	TCM_005689	39	41	0
OS06G0140700	TCM_015919	40	41	0
OS06G0140800	TCM_014867	50	49	0
OS06G0141100	TCM_014875	50	58	0
OS06G0141100	TCM_014876	57	59	0
OS06G0141100	TCM_014877	60	62	0
OS06G0141100	TCM_014880	64	65	0
OS06G0141166	TCM_038031	64	58	1
OS06G0141400	TCM_038024	33	38	1
OS06G0141400	TCM_038027	34	38	1
OS06G0141600	TCM_038024	35	48	1
OS06G0141600	TCM_038027	35	45	1
OS06G0141700	TCM_038024	53	59	1
OS06G0141700	TCM_038027	49	53	1
OS06G0142050	TCM_038057	56	28	1
OS06G0142200	TCM_038024	50	56	1
OS06G0142200	TCM_038027	48	52	1
OS06G0142300	TCM_038024	54	60	1
OS06G0142300	TCM_038027	50	54	1
OS06G0142350	TCM_038024	50	49	1
OS06G0142350	TCM_038027	49	46	1
OS06G0142400	TCM_038024	50	56	1
OS06G0142400	TCM_038027	48	52	1
OS06G0142600	TCM_028963	35	21	1
OS06G0142600	TCM_037249	37	24	1
OS06G0142650	TCM_038006	50	51	0
OS06G0142700	TCM_047059	60	56	1
OS06G0142800	TCM_038005	64	61	1
OS06G0142900	TCM_038364	69	21	1
OS06G0143000	TCM_007687	44	52	1
OS06G0143400	TCM_037945	60	60	1
OS06G0143700	TCM_037915	6	6	0
OS06G0143900	TCM_028679	22	64	0
OS06G0143900	TCM_028681	23	67	0
OS06G0144000	TCM_028612	52	49	1
OS06G0144200	TCM_011798	53	54	1
OS06G0144200	TCM_013841	55	57	1
OS06G0144200	TCM_018379	54	54	1
OS06G0144600	TCM_035722	54	22	1
OS06G0144800	TCM_045800	77	48	0
OS06G0144900	TCM_011798	50	53	1
OS06G0144900	TCM_013841	52	57	1
OS06G0144900	TCM_018379	51	53	1
OS06G0145400	TCM_018779	15	16	1
OS06G0145400	TCM_018794	16	19	1
OS06G0145400	TCM_018798	12	16	1
OS06G0145400	TCM_018807	14	21	1
OS06G0145700	TCM_011797	51	42	1
OS06G0145700	TCM_018386	53	44	1
OS06G0145800	TCM_011795	47	48	1
OS06G0146250	TCM_011792	38	38	1
OS06G0146250	TCM_013860	42	41	1
OS06G0146250	TCM_018403	39	41	1
OS06G0146400	TCM_001267	54	57	0
OS06G0147800	TCM_037596	68	66	1
OS06G0147800	TCM_037597	64	18	1
OS06G0148000	TCM_037330	28	10	1
OS06G0148200	TCM_028923	64	63	1
OS06G0149200	TCM_037664	27	3	1
OS06G0149500	TCM_035106	36	36	1
OS06G0150100	TCM_037260	50	53	1
OS06G0150400	TCM_037700	55	57	1
OS06G0150600	TCM_046751	29	31	0
OS06G0151100	TCM_046751	30	32	0
OS06G0151200	TCM_029019	45	50	1
OS06G0151300	TCM_021929	82	83	1
OS06G0151600	TCM_028919	53	52	1
OS06G0151900	TCM_028918	63	19	0
OS06G0151900	TCM_037235	67	21	0
OS06G0151900	TCM_037743	67	18	0
OS06G0152000	TCM_037748	63	23	1
OS06G0152100	TCM_028910	82	81	0
OS06G0152100	TCM_037756	80	79	0
OS06G0152200	TCM_032112	37	45	1
OS06G0152300	TCM_001817	57	59	1
OS06G0152400	TCM_001817	46	34	1
OS06G0152500	TCM_007015	45	42	1
OS06G0152800	TCM_031894	50	42	0
OS06G0153200	TCM_001782	63	55	1
OS06G0153200	TCM_032943	14	39	1
OS06G0153800	TCM_010796	71	73	1
OS06G0153900	TCM_021543	51	49	1
OS06G0154200	TCM_001714	46	46	1
OS06G0154200	TCM_029690	47	48	1
OS06G0154500	TCM_019832	86	80	1
OS06G0154600	TCM_023087	62	60	0
OS06G0155300	TCM_031705	41	51	1
OS06G0155500	TCM_029753	44	46	1
OS06G0155600	TCM_031707	55	55	1
OS06G0156400	TCM_029743	24	45	1
OS06G0156400	TCM_029744	35	36	1
OS06G0156400	TCM_043336	20	40	1
OS06G0156900	TCM_031698	24	60	1
OS06G0156900	TCM_031746	63	66	1
OS06G0157500	TCM_023287	77	79	0
OS06G0157700	TCM_023287	79	82	0
OS06G0157800	TCM_015376	31	32	1
OS06G0158000	TCM_016459	67	63	1
OS06G0158100	TCM_005179	26	28	1
OS06G0158100	TCM_015346	29	32	1
OS06G0158100	TCM_016426	29	32	1
OS06G0158200	TCM_042070	65	25	1
OS06G0158600	TCM_005228	87	87	1
OS06G0158700	TCM_006096	67	24	1
OS06G0158700	TCM_016381	70	74	1
OS06G0158800	TCM_005214	21	23	1
OS06G0158800	TCM_016385	23	24	1
OS06G0158900	TCM_015319	65	65	1
OS06G0158900	TCM_015324	65	65	1
OS06G0158900	TCM_016387	55	55	1
OS06G0158900	TCM_016389	58	56	1
OS06G0159400	TCM_016039	29	20	1
OS06G0159600	TCM_016039	24	18	1
OS06G0159750	TCM_037065	32	15	1
OS06G0160000	TCM_025598	20	20	1
OS06G0160001	TCM_040553	100	77	0
OS06G0160200	TCM_005212	59	57	0
OS06G0160400	TCM_015327	48	50	1
OS06G0160700	TCM_015424	62	60	0
OS06G0162500	TCM_031648	59	59	1
OS06G0162550	TCM_037184	46	41	0
OS06G0162550	TCM_037185	46	43	0
OS06G0162550	TCM_037186	27	43	0
OS06G0162600	TCM_037835	67	72	0
OS06G0162700	TCM_016909	25	22	1
OS06G0163000	TCM_005322	30	30	1
OS06G0163000	TCM_015199	32	32	1
OS06G0163000	TCM_046696	31	34	1
OS06G0163000	TCM_046697	39	35	1
OS06G0163200	TCM_046917	60	56	1
OS06G0163200	TCM_046918	61	65	1
OS06G0163300	TCM_028754	53	56	1
OS06G0163400	TCM_028753	49	48	0
OS06G0163500	TCM_037871	66	43	1
OS06G0163600	TCM_005258	80	15	1
OS06G0164000	TCM_047025	32	30	1
OS06G0164100	TCM_016346	82	79	1
OS06G0164400	TCM_000649	36	16	0
OS06G0164400	TCM_033802	31	19	0
OS06G0164500	TCM_007086	33	33	1
OS06G0165600	TCM_016175	25	26	1
OS06G0165800	TCM_000651	75	79	0
OS06G0165800	TCM_007088	79	68	0
OS06G0166000	TCM_000652	55	52	0
OS06G0166200	TCM_033790	45	35	1
OS06G0166400	TCM_000669	45	47	1
OS06G0166500	TCM_038129	33	25	1
OS06G0166900	TCM_027213	54	54	1
OS06G0167000	TCM_027212	95	46	0
OS06G0167100	TCM_010277	70	70	0
OS06G0167200	TCM_010278	40	38	1
OS06G0167200	TCM_012020	37	36	1
OS06G0167200	TCM_016848	42	38	1
OS06G0167400	TCM_000072	45	36	1
OS06G0167400	TCM_004064	20	40	1
OS06G0167400	TCM_007551	43	44	1
OS06G0167400	TCM_007552	43	39	1
OS06G0167400	TCM_007553	41	36	1
OS06G0167400	TCM_007555	30	43	1
OS06G0167400	TCM_007559	40	44	1
OS06G0167600	TCM_001683	84	84	0
OS06G0167600	TCM_005989	83	83	0
OS06G0168000	TCM_039342	53	55	1
OS06G0168400	TCM_034195	35	35	1
OS06G0168500	TCM_025899	63	58	1
OS06G0168600	TCM_001302	88	88	0
OS06G0168600	TCM_035668	59	72	0
OS06G0168800	TCM_038138	73	71	1
OS06G0170500	TCM_000813	72	70	0
OS06G0171600	TCM_025341	16	8	1
OS06G0171700	TCM_001045	60	61	1
OS06G0171800	TCM_020135	50	51	1
OS06G0171900	TCM_020134	63	65	1
OS06G0172000	TCM_002919	60	60	1
OS06G0172200	TCM_038140	38	38	1
OS06G0172600	TCM_028966	100	100	0
OS06G0172600	TCM_037721	98	98	0
OS06G0172800	TCM_038146	54	57	0
OS06G0173000	TCM_038149	31	30	0
OS06G0173100	TCM_026659	92	94	0
OS06G0174300	TCM_006053	58	70	1
OS06G0174350	TCM_021589	16	3	1
OS06G0174350	TCM_040634	14	2	1
OS06G0174400	TCM_036974	75	75	1
OS06G0174400	TCM_038153	64	66	1
OS06G0174400	TCM_046318	37	69	1
OS06G0175400	TCM_038160	19	13	1
OS06G0175500	TCM_038161	61	65	1
OS06G0175800	TCM_024360	67	65	0
OS06G0175900	TCM_045583	68	68	1
OS06G0176000	TCM_001683	84	84	0
OS06G0176000	TCM_005989	83	83	0
OS06G0176100	TCM_046909	37	24	1
OS06G0176150	TCM_027358	49	24	0
OS06G0176200	TCM_046901	66	68	1
OS06G0176300	TCM_027291	38	24	0
OS06G0176300	TCM_038189	40	35	0
OS06G0176300	TCM_038190	36	16	0
OS06G0176500	TCM_027291	37	22	0
OS06G0176500	TCM_038189	42	33	0
OS06G0176500	TCM_038190	41	16	0
OS06G0176700	TCM_027291	38	28	0
OS06G0176700	TCM_038189	41	40	0
OS06G0176700	TCM_038190	41	20	0
OS06G0176900	TCM_024360	80	64	0
OS06G0177000	TCM_045583	68	68	1
OS06G0177100	TCM_001683	84	84	0
OS06G0177100	TCM_005989	83	83	0
OS06G0177200	TCM_046909	37	24	1
OS06G0177250	TCM_027358	49	24	0
OS06G0177300	TCM_046901	66	68	1
OS06G0177600	TCM_027291	38	24	0
OS06G0177600	TCM_038189	40	35	0
OS06G0177600	TCM_038190	36	16	0
OS06G0177700	TCM_027291	37	22	0
OS06G0177700	TCM_038189	42	33	0
OS06G0177700	TCM_038190	41	16	0
OS06G0178500	TCM_027291	38	28	0
OS06G0178500	TCM_038189	41	40	0
OS06G0178500	TCM_038190	41	20	0
OS06G0178700	TCM_027291	42	31	0
OS06G0178700	TCM_038189	45	45	0
OS06G0178700	TCM_038190	41	20	0
OS06G0179100	TCM_027308	17	26	1
OS06G0179200	TCM_038227	59	58	1
OS06G0179500	TCM_027333	52	55	1
OS06G0179500	TCM_027335	48	46	1
OS06G0179500	TCM_027342	51	54	1
OS06G0179700	TCM_038249	68	53	1
OS06G0179900	TCM_038248	62	59	1
OS06G0180000	TCM_036948	75	67	1
OS06G0181100	TCM_038267	24	8	1
OS06G0181200	TCM_038267	58	20	1
OS06G0181300	TCM_000297	10	13	1
OS06G0181300	TCM_001796	10	16	1
OS06G0181300	TCM_001797	13	20	1
OS06G0181400	TCM_047087	54	55	1
OS06G0181500	TCM_047085	80	73	1
OS06G0181566	TCM_036934	90	90	0
OS06G0181566	TCM_037114	98	98	0
OS06G0181700	TCM_027394	50	50	1
OS06G0181700	TCM_036933	51	49	1
OS06G0181800	TCM_036932	26	24	1
OS06G0182100	TCM_027401	37	39	1
OS06G0182100	TCM_036931	33	44	1
OS06G0182300	TCM_001476	84	35	1
OS06G0182400	TCM_037100	59	53	1
OS06G0182500	TCM_000474	71	61	1
OS06G0182500	TCM_033975	70	71	1
OS06G0183100	TCM_036926	36	40	1
OS06G0183100	TCM_037098	35	35	1
OS06G0183200	TCM_004796	36	20	1
OS06G0183200	TCM_026753	33	20	1
OS06G0183700	TCM_037088	36	36	1
OS06G0183900	TCM_037082	53	54	0
OS06G0184000	TCM_037077	42	36	1
