Gene stable ID	Musa acuminata gene stable ID	% identity	Musa acuminata % identity	Orthology confidence [0 low, 1 high]
OS05G0457600	GSMUA_Achr7G15010_001	44	45	1
OS05G0457700	GSMUA_Achr10G00450_001	50	48	1
OS05G0457800	GSMUA_Achr10G26650_001	38	61	1
OS05G0457800	GSMUA_Achr2G16430_001	49	57	1
OS05G0457800	GSMUA_Achr6G34050_001	49	59	1
OS05G0458000	GSMUA_Achr4G16880_001	61	67	1
OS05G0458000	GSMUA_Achr5G29030_001	69	69	1
OS05G0458100	GSMUA_AchrUn_randomG24180_001	83	82	1
OS05G0458300	GSMUA_Achr6G34080_001	63	67	1
OS05G0458300	GSMUA_Achr9G03380_001	64	68	1
OS05G0458400	GSMUA_Achr11G24090_001	75	75	1
OS05G0458400	GSMUA_Achr9G03360_001	74	76	1
OS05G0458400	GSMUA_AchrUn_randomG18700_001	72	70	1
OS05G0458500	GSMUA_Achr2G16380_001	67	70	1
OS05G0458500	GSMUA_Achr6G05000_001	65	70	1
OS05G0458500	GSMUA_Achr9G03350_001	67	70	1
OS05G0458500	GSMUA_Achr9G28310_001	60	58	1
OS05G0458600	GSMUA_Achr2G16380_001	67	70	1
OS05G0458600	GSMUA_Achr6G05000_001	65	70	1
OS05G0458600	GSMUA_Achr9G03350_001	67	70	1
OS05G0458600	GSMUA_Achr9G28310_001	60	58	1
OS05G0459000	GSMUA_Achr10G26610_001	36	45	1
OS05G0459000	GSMUA_Achr6G05030_001	27	48	1
OS05G0459000	GSMUA_Achr7G10520_001	39	18	1
OS05G0459300	GSMUA_Achr9G03310_001	74	74	1
OS05G0459400	GSMUA_Achr6G05050_001	63	56	1
OS05G0459700	GSMUA_Achr11G24110_001	55	57	1
OS05G0459700	GSMUA_Achr9G03290_001	52	53	1
OS05G0459900	GSMUA_Achr10G02480_001	82	65	0
OS05G0459900	GSMUA_Achr10G03650_001	82	85	0
OS05G0459900	GSMUA_Achr10G13650_001	85	87	0
OS05G0459900	GSMUA_Achr10G22770_001	82	85	0
OS05G0459900	GSMUA_Achr5G07130_001	81	83	0
OS05G0459900	GSMUA_Achr8G02590_001	83	85	0
OS05G0460200	GSMUA_Achr5G08330_001	30	53	0
OS05G0460475	GSMUA_Achr2G19080_001	92	68	0
OS05G0460600	GSMUA_AchrUn_randomG20120_001	68	64	1
OS05G0460700	GSMUA_Achr10G26740_001	51	63	1
OS05G0460800	GSMUA_Achr2G16190_001	63	63	1
OS05G0460900	GSMUA_Achr10G13530_001	17	16	1
OS05G0461000	GSMUA_Achr7G15270_001	79	61	1
OS05G0461000	GSMUA_Achr9G01690_001	81	81	1
OS05G0461200	GSMUA_Achr10G13530_001	29	31	1
OS05G0461300	GSMUA_Achr10G03690_001	96	96	1
OS05G0461300	GSMUA_Achr10G03850_001	91	91	1
OS05G0461300	GSMUA_Achr11G23980_001	95	95	1
OS05G0461300	GSMUA_Achr6G34270_001	94	94	1
OS05G0461300	GSMUA_Achr8G02620_001	93	93	1
OS05G0461300	GSMUA_Achr9G03220_001	95	95	1
OS05G0461300	GSMUA_AchrUn_randomG14350_001	94	94	1
OS05G0461400	GSMUA_Achr10G02580_001	72	82	0
OS05G0461400	GSMUA_Achr3G17690_001	77	84	0
OS05G0461900	GSMUA_Achr5G29180_001	74	62	1
OS05G0461900	GSMUA_Achr9G03180_001	73	70	1
OS05G0462000	GSMUA_Achr10G03740_001	54	59	1
OS05G0462000	GSMUA_Achr2G16150_001	53	56	1
OS05G0462000	GSMUA_Achr4G30540_001	50	53	1
OS05G0462000	GSMUA_Achr9G28360_001	57	60	1
OS05G0462200	GSMUA_Achr10G26800_001	32	41	1
OS05G0462200	GSMUA_Achr2G16110_001	38	48	1
OS05G0462200	GSMUA_Achr4G30590_001	14	39	1
OS05G0462200	GSMUA_Achr5G28480_001	34	38	1
OS05G0462200	GSMUA_Achr8G20950_001	34	32	1
OS05G0462500	GSMUA_Achr6G33250_001	44	60	1
OS05G0462600	GSMUA_AchrUn_randomG01630_001	49	42	1
OS05G0462700	GSMUA_Achr1G15010_001	100	100	1
OS05G0462900	GSMUA_Achr3G13890_001	48	48	0
OS05G0463000	GSMUA_Achr4G18960_001	49	47	1
OS05G0463000	GSMUA_Achr5G14180_001	45	54	1
OS05G0463000	GSMUA_Achr5G29320_001	49	56	1
OS05G0463000	GSMUA_Achr8G02730_001	51	57	1
OS05G0463300	GSMUA_Achr10G29440_001	27	32	1
OS05G0463300	GSMUA_Achr11G10770_001	29	31	1
OS05G0463300	GSMUA_Achr7G22680_001	32	35	1
OS05G0463300	GSMUA_AchrUn_randomG01550_001	29	32	1
OS05G0463400	GSMUA_Achr5G29300_001	21	8	1
OS05G0463400	GSMUA_Achr8G02720_001	21	15	1
OS05G0463500	GSMUA_Achr5G29300_001	29	8	1
OS05G0463500	GSMUA_Achr8G02720_001	30	16	1
OS05G0463800	GSMUA_Achr8G17450_001	81	54	1
OS05G0463900	GSMUA_Achr5G14160_001	62	24	1
OS05G0464100	GSMUA_Achr11G08430_001	62	38	1
OS05G0465100	GSMUA_Achr10G05860_001	61	64	1
OS05G0465100	GSMUA_Achr7G22620_001	57	60	1
OS05G0465800	GSMUA_Achr10G03800_001	70	68	0
OS05G0465800	GSMUA_Achr11G23900_001	41	64	0
OS05G0465800	GSMUA_Achr11G23910_001	30	82	0
OS05G0465800	GSMUA_Achr5G29250_001	67	76	0
OS05G0465800	GSMUA_AchrUn_randomG01580_001	37	69	0
OS05G0465800	GSMUA_AchrUn_randomG01590_001	20	71	0
OS05G0466100	GSMUA_Achr7G10370_001	30	39	1
OS05G0466200	GSMUA_Achr5G08280_001	15	46	1
OS05G0466200	GSMUA_Achr5G08400_001	37	46	1
OS05G0466200	GSMUA_AchrUn_randomG15350_001	44	50	1
OS05G0466600	GSMUA_Achr7G15380_001	100	100	1
OS05G0466800	GSMUA_Achr3G13710_001	57	58	1
OS05G0466800	GSMUA_Achr9G04410_001	55	57	1
OS05G0466800	GSMUA_AchrUn_randomG01510_001	60	61	1
OS05G0466900	GSMUA_Achr10G03070_001	47	44	1
OS05G0466900	GSMUA_Achr4G18950_001	53	45	1
OS05G0467000	GSMUA_Achr4G18940_001	68	70	1
OS05G0467000	GSMUA_Achr5G29340_001	81	84	1
OS05G0467000	GSMUA_Achr8G02740_001	79	83	1
OS05G0467000	GSMUA_AchrUn_randomG15670_001	80	85	1
OS05G0467300	GSMUA_Achr7G22440_001	62	67	1
OS05G0467501	GSMUA_Achr10G21400_001	48	28	1
OS05G0467501	GSMUA_Achr4G01020_001	52	27	1
OS05G0467501	GSMUA_Achr6G22520_001	15	16	1
OS05G0468500	GSMUA_Achr6G23650_001	47	48	1
OS05G0468600	GSMUA_AchrUn_randomG09720_001	58	61	1
OS05G0468700	GSMUA_Achr4G18810_001	76	77	1
OS05G0468800	GSMUA_Achr11G08400_001	62	42	1
OS05G0468900	GSMUA_Achr5G29400_001	32	40	1
OS05G0468900	GSMUA_Achr8G02780_001	27	36	1
OS05G0469600	GSMUA_Achr5G28150_001	12	33	1
OS05G0469800	GSMUA_Achr5G28150_001	12	33	1
OS05G0470000	GSMUA_Achr4G16780_001	49	48	0
OS05G0470000	GSMUA_Achr4G18880_001	44	50	0
OS05G0470000	GSMUA_Achr5G08510_001	48	53	0
OS05G0470000	GSMUA_Achr5G14230_001	45	52	0
OS05G0470700	GSMUA_Achr3G26430_001	38	42	1
OS05G0470700	GSMUA_Achr5G03750_001	40	43	1
OS05G0470700	GSMUA_Achr6G01120_001	42	44	1
OS05G0470700	GSMUA_Achr8G03990_001	40	42	1
OS05G0470800	GSMUA_Achr4G18790_001	64	60	1
OS05G0470800	GSMUA_Achr5G14260_001	65	63	1
OS05G0471000	GSMUA_Achr4G18780_001	44	45	1
OS05G0471000	GSMUA_Achr5G08530_001	45	45	1
OS05G0471350	GSMUA_Achr4G18760_001	48	52	1
OS05G0471350	GSMUA_Achr5G14280_001	48	54	1
OS05G0471350	GSMUA_Achr5G29410_001	51	57	1
OS05G0472000	GSMUA_Achr11G10740_001	47	63	1
OS05G0472000	GSMUA_Achr11G19680_001	44	51	1
OS05G0472000	GSMUA_Achr11G23790_001	46	55	1
OS05G0472000	GSMUA_Achr5G29450_001	45	40	1
OS05G0472000	GSMUA_Achr7G22390_001	47	55	1
OS05G0472000	GSMUA_AchrUn_randomG28480_001	47	60	1
OS05G0472200	GSMUA_Achr4G18750_001	57	59	1
OS05G0472300	GSMUA_Achr4G18730_001	40	47	1
OS05G0473000	GSMUA_Achr10G00270_001	47	51	1
OS05G0473000	GSMUA_Achr6G32790_001	59	60	1
OS05G0473000	GSMUA_Achr9G04600_001	42	64	1
OS05G0473401	GSMUA_Achr6G34830_001	30	32	1
OS05G0473401	GSMUA_Achr8G01220_001	29	31	1
OS05G0473401	GSMUA_Achr9G09450_001	29	32	1
OS05G0473500	GSMUA_Achr10G05970_001	53	52	1
OS05G0473900	GSMUA_Achr5G23730_001	35	73	1
OS05G0473900	GSMUA_Achr5G23740_001	20	56	1
OS05G0473900	GSMUA_Achr6G03310_001	73	72	1
OS05G0474400	GSMUA_Achr10G29390_001	51	62	1
OS05G0474400	GSMUA_Achr3G10010_001	62	63	1
OS05G0474400	GSMUA_Achr4G18690_001	60	59	1
OS05G0474400	GSMUA_Achr5G07440_001	63	64	1
OS05G0474400	GSMUA_Achr5G14320_001	50	59	1
OS05G0474400	GSMUA_Achr7G22310_001	50	59	1
OS05G0474500	GSMUA_Achr11G08360_001	44	42	1
OS05G0474600	GSMUA_Achr6G35670_001	69	42	1
OS05G0474600	GSMUA_AchrUn_randomG13540_001	69	40	1
OS05G0474700	GSMUA_Achr11G23710_001	46	47	1
OS05G0474700	GSMUA_Achr11G24830_001	46	55	1
OS05G0474700	GSMUA_Achr5G28030_001	47	58	1
OS05G0474700	GSMUA_Achr5G29500_001	43	50	1
OS05G0474700	GSMUA_Achr6G32750_001	46	56	1
OS05G0474700	GSMUA_Achr9G04640_001	37	42	1
OS05G0474900	GSMUA_Achr8G21270_001	36	49	1
OS05G0474900	GSMUA_AchrUn_randomG12060_001	58	59	1
OS05G0475300	GSMUA_Achr5G14380_001	39	45	1
OS05G0475400	GSMUA_Achr1G17230_001	36	62	1
OS05G0475400	GSMUA_Achr5G08560_001	88	79	1
OS05G0475400	GSMUA_Achr8G17090_001	83	72	1
OS05G0475700	GSMUA_Achr11G10660_001	57	60	1
OS05G0476000	GSMUA_Achr8G21290_001	23	30	1
OS05G0476100	GSMUA_Achr8G02810_001	36	39	1
OS05G0476200	GSMUA_Achr8G25830_001	83	83	1
OS05G0476350	GSMUA_Achr7G22140_001	52	62	1
OS05G0476400	GSMUA_Achr5G27960_001	27	75	1
OS05G0476400	GSMUA_Achr6G32550_001	28	48	1
OS05G0476466	GSMUA_Achr6G25220_001	58	16	1
OS05G0476700	GSMUA_Achr4G00200_001	58	39	1
OS05G0476700	GSMUA_Achr7G22130_001	52	39	1
OS05G0476700	GSMUA_Achr8G25140_001	49	56	1
OS05G0477300	GSMUA_Achr10G13150_001	65	60	0
OS05G0477300	GSMUA_Achr3G17860_001	64	64	0
OS05G0477300	GSMUA_Achr6G15550_001	57	57	0
OS05G0477300	GSMUA_Achr6G23430_001	65	57	0
OS05G0477600	GSMUA_Achr11G19780_001	77	76	1
OS05G0477600	GSMUA_Achr11G23660_001	80	78	1
OS05G0477600	GSMUA_Achr2G18840_001	75	55	1
OS05G0477600	GSMUA_Achr2G18850_001	75	73	1
OS05G0477600	GSMUA_Achr5G07470_001	77	75	1
OS05G0477600	GSMUA_Achr5G07480_001	76	74	1
OS05G0477600	GSMUA_Achr7G22100_001	80	78	1
OS05G0477600	GSMUA_Achr9G04790_001	74	71	1
OS05G0477900	GSMUA_Achr4G16630_001	51	35	0
OS05G0478000	GSMUA_Achr8G25130_001	42	45	1
OS05G0478200	GSMUA_AchrUn_randomG13590_001	28	35	1
OS05G0478300	GSMUA_Achr6G32490_001	50	51	1
OS05G0478300	GSMUA_Achr9G04820_001	52	52	1
OS05G0478700	GSMUA_Achr7G22020_001	19	23	1
OS05G0478700	GSMUA_Achr8G25110_001	18	22	1
OS05G0480000	GSMUA_Achr7G22000_001	54	50	0
OS05G0480400	GSMUA_Achr11G19880_001	60	46	1
OS05G0480400	GSMUA_Achr6G25170_001	52	65	1
OS05G0480400	GSMUA_Achr7G21970_001	55	69	1
OS05G0480400	GSMUA_AchrUn_randomG06720_001	51	67	1
OS05G0480600	GSMUA_Achr6G25180_001	42	43	1
OS05G0480600	GSMUA_AchrUn_randomG06730_001	31	38	1
OS05G0481000	GSMUA_Achr5G29710_001	61	67	1
OS05G0481100	GSMUA_Achr4G00140_001	62	63	1
OS05G0481400	GSMUA_AchrUn_randomG18890_001	48	46	1
OS05G0481500	GSMUA_Achr11G10570_001	44	62	1
OS05G0481500	GSMUA_Achr11G10580_001	28	67	1
OS05G0481500	GSMUA_Achr4G02480_001	60	63	1
OS05G0481500	GSMUA_Achr7G21940_001	63	64	1
OS05G0481600	GSMUA_Achr10G29120_001	74	74	1
OS05G0481800	GSMUA_Achr11G23580_001	44	44	1
OS05G0481900	GSMUA_Achr3G09660_001	61	71	1
OS05G0481900	GSMUA_Achr9G16830_001	67	70	1
OS05G0482501	GSMUA_Achr4G02440_001	37	36	1
OS05G0482501	GSMUA_Achr4G10340_001	37	39	1
OS05G0482700	GSMUA_Achr9G04890_001	23	77	0
OS05G0483801	GSMUA_Achr4G02430_001	29	36	0
OS05G0484800	GSMUA_Achr10G29160_001	41	46	1
OS05G0484800	GSMUA_Achr11G10520_001	44	52	1
OS05G0484800	GSMUA_Achr11G19920_001	41	41	1
OS05G0484800	GSMUA_Achr4G02410_001	46	52	1
OS05G0484800	GSMUA_Achr7G21880_001	41	48	1
OS05G0485000	GSMUA_Achr3G02480_001	50	59	1
OS05G0485300	GSMUA_Achr11G15390_001	61	62	1
OS05G0485300	GSMUA_Achr11G20050_001	27	62	1
OS05G0485800	GSMUA_Achr11G15380_001	32	42	1
OS05G0485800	GSMUA_Achr8G09380_001	31	40	1
OS05G0485800	GSMUA_AchrUn_randomG17380_001	32	41	1
OS05G0486100	GSMUA_AchrUn_randomG15660_001	57	56	1
OS05G0486100	GSMUA_AchrUn_randomG20130_001	54	59	1
OS05G0486200	GSMUA_Achr10G29190_001	70	47	0
OS05G0486300	GSMUA_Achr10G05030_001	42	15	1
OS05G0486300	GSMUA_Achr6G32360_001	42	16	1
OS05G0486300	GSMUA_Achr9G04940_001	43	17	1
OS05G0486600	GSMUA_Achr8G13610_001	27	28	1
OS05G0486700	GSMUA_Achr3G09510_001	89	88	1
OS05G0486700	GSMUA_Achr5G27770_001	59	61	1
OS05G0486700	GSMUA_Achr7G02570_001	92	91	1
OS05G0486700	GSMUA_Achr9G16970_001	48	78	1
OS05G0486700	GSMUA_AchrUn_randomG14440_001	88	87	1
OS05G0488500	GSMUA_Achr4G02360_001	44	48	1
OS05G0488600	GSMUA_Achr2G01180_001	46	48	1
OS05G0488600	GSMUA_Achr5G07670_001	48	56	1
OS05G0488600	GSMUA_Achr8G21520_001	45	48	1
OS05G0488800	GSMUA_Achr10G05130_001	34	36	0
OS05G0488800	GSMUA_Achr11G10480_001	36	43	0
OS05G0488800	GSMUA_Achr5G07680_001	33	35	0
OS05G0488800	GSMUA_Achr6G08590_001	35	39	0
OS05G0488800	GSMUA_Achr7G18340_001	36	39	0
OS05G0488800	GSMUA_Achr9G05060_001	23	40	0
OS05G0488900	GSMUA_Achr8G21540_001	81	82	1
OS05G0489000	GSMUA_Achr11G15590_001	50	70	1
OS05G0489100	GSMUA_Achr8G05930_001	61	66	1
OS05G0489600	GSMUA_Achr10G12760_001	85	93	1
OS05G0489600	GSMUA_Achr10G29230_001	85	96	1
OS05G0489600	GSMUA_Achr11G13640_001	96	87	1
OS05G0489600	GSMUA_Achr2G11590_001	98	98	1
OS05G0489600	GSMUA_Achr3G09430_001	87	99	1
OS05G0489600	GSMUA_Achr3G18390_001	96	71	1
OS05G0489600	GSMUA_Achr4G02310_001	95	95	1
OS05G0489600	GSMUA_Achr4G10250_001	96	96	1
OS05G0489600	GSMUA_Achr5G07760_001	98	98	1
OS05G0489600	GSMUA_Achr6G08570_001	96	54	1
OS05G0489600	GSMUA_Achr6G32180_001	74	99	1
OS05G0489600	GSMUA_Achr7G18350_001	86	93	1
OS05G0489600	GSMUA_Achr9G05130_001	98	98	1
OS05G0489600	GSMUA_Achr9G17120_001	87	99	1
OS05G0489800	GSMUA_Achr6G29000_001	38	51	0
OS05G0489800	GSMUA_Achr8G09340_001	55	58	0
OS05G0489900	GSMUA_Achr5G21500_001	36	65	1
OS05G0490000	GSMUA_Achr11G05670_001	48	50	1
OS05G0490100	GSMUA_Achr11G10410_001	37	64	0
OS05G0490100	GSMUA_Achr11G11350_001	37	61	0
OS05G0490200	GSMUA_Achr10G00390_001	70	26	1
OS05G0490200	GSMUA_AchrUn_randomG12170_001	73	73	1
OS05G0490300	GSMUA_Achr10G12730_001	55	71	1
OS05G0490300	GSMUA_Achr10G29250_001	55	69	1
OS05G0490300	GSMUA_Achr3G18400_001	55	69	1
OS05G0490300	GSMUA_Achr6G15980_001	58	35	1
OS05G0490300	GSMUA_Achr6G32090_001	50	63	1
OS05G0490300	GSMUA_Achr7G21580_001	58	75	1
OS05G0490500	GSMUA_Achr9G18630_001	42	28	1
OS05G0490800	GSMUA_Achr4G10040_001	87	87	1
OS05G0490800	GSMUA_Achr8G23960_001	86	86	1
OS05G0490900	GSMUA_Achr10G29290_001	54	51	0
OS05G0491200	GSMUA_AchrUn_randomG07990_001	51	54	1
OS05G0491400	GSMUA_Achr10G01500_001	54	53	1
OS05G0491400	GSMUA_Achr5G07830_001	54	53	1
OS05G0491400	GSMUA_Achr8G21630_001	53	52	1
OS05G0491500	GSMUA_AchrUn_randomG18240_001	55	45	1
OS05G0491900	GSMUA_Achr1G02290_001	17	45	0
OS05G0491900	GSMUA_Achr1G02310_001	18	47	0
OS05G0492200	GSMUA_Achr10G29330_001	48	54	1
OS05G0492200	GSMUA_Achr7G21400_001	51	53	1
OS05G0492600	GSMUA_Achr10G29330_001	54	34	1
OS05G0492600	GSMUA_Achr7G21400_001	53	31	1
OS05G0493100	GSMUA_Achr9G11990_001	36	40	1
OS05G0493100	GSMUA_Achr9G12000_001	33	44	1
OS05G0493100	GSMUA_Achr9G12030_001	28	47	1
OS05G0493100	GSMUA_Achr9G12040_001	38	39	1
OS05G0493100	GSMUA_Achr9G12060_001	38	42	1
OS05G0493100	GSMUA_Achr9G24760_001	26	40	1
OS05G0493100	GSMUA_Achr9G24770_001	45	40	1
OS05G0493100	GSMUA_Achr9G24780_001	27	40	1
OS05G0493500	GSMUA_Achr10G29350_001	46	49	1
OS05G0493500	GSMUA_Achr4G10090_001	46	53	1
OS05G0493500	GSMUA_Achr7G21380_001	47	50	1
OS05G0493500	GSMUA_Achr8G23970_001	46	51	1
OS05G0493600	GSMUA_Achr11G14160_001	17	20	1
OS05G0493600	GSMUA_Achr2G14670_001	23	13	1
OS05G0493800	GSMUA_Achr4G00260_001	63	67	1
OS05G0493800	GSMUA_Achr7G21250_001	47	58	1
OS05G0494000	GSMUA_Achr4G10110_001	41	55	1
OS05G0494000	GSMUA_Achr8G24010_001	66	71	1
OS05G0494100	GSMUA_Achr4G00270_001	39	42	1
OS05G0494500	GSMUA_Achr4G00290_001	78	83	1
OS05G0494500	GSMUA_Achr4G10120_001	72	80	1
OS05G0494500	GSMUA_Achr7G21260_001	75	79	1
OS05G0494500	GSMUA_Achr8G09450_001	66	85	1
OS05G0494500	GSMUA_Achr8G24020_001	73	81	1
OS05G0494600	GSMUA_Achr8G00200_001	50	57	1
OS05G0494900	GSMUA_Achr11G15640_001	59	12	1
OS05G0494900	GSMUA_Achr2G00830_001	61	12	1
OS05G0495000	GSMUA_AchrUn_randomG14800_001	33	37	1
OS05G0495000	GSMUA_AchrUn_randomG20100_001	34	38	1
OS05G0495100	GSMUA_Achr7G21320_001	43	51	1
OS05G0495200	GSMUA_Achr4G00320_001	48	53	1
OS05G0495200	GSMUA_Achr4G10150_001	50	49	1
OS05G0495700	GSMUA_Achr4G10170_001	82	82	1
OS05G0495700	GSMUA_Achr8G24030_001	59	63	1
OS05G0495900	GSMUA_Achr11G10310_001	51	54	1
OS05G0495900	GSMUA_Achr5G08100_001	54	58	1
OS05G0495900	GSMUA_Achr5G23990_001	25	56	1
OS05G0496000	GSMUA_Achr7G21350_001	35	38	1
OS05G0496200	GSMUA_Achr4G33150_001	78	78	1
OS05G0496200	GSMUA_Achr6G00200_001	79	79	1
OS05G0496400	GSMUA_Achr7G00380_001	37	35	1
OS05G0496400	GSMUA_Achr9G11430_001	37	37	1
OS05G0496500	GSMUA_Achr7G00380_001	52	69	1
OS05G0496500	GSMUA_Achr9G11430_001	50	68	1
OS05G0497150	GSMUA_Achr6G30950_001	70	28	1
OS05G0497200	GSMUA_Achr6G00240_001	36	40	1
OS05G0497200	GSMUA_Achr8G15820_001	38	42	1
OS05G0497300	GSMUA_Achr10G09150_001	34	36	0
OS05G0497300	GSMUA_Achr4G23620_001	42	44	0
OS05G0497300	GSMUA_Achr4G33270_001	40	36	0
OS05G0497300	GSMUA_Achr6G00250_001	42	41	0
OS05G0497300	GSMUA_Achr7G00350_001	30	64	0
OS05G0497300	GSMUA_Achr8G03550_001	42	46	0
OS05G0497300	GSMUA_Achr9G11480_001	47	49	0
OS05G0497500	GSMUA_Achr4G33280_001	13	12	0
OS05G0497500	GSMUA_Achr6G00260_001	6	17	0
OS05G0497600	GSMUA_Achr4G33310_001	41	54	1
OS05G0497600	GSMUA_Achr7G00310_001	47	48	1
OS05G0497600	GSMUA_Achr9G11490_001	42	47	1
OS05G0497675	GSMUA_Achr9G11510_001	47	61	1
OS05G0497700	GSMUA_Achr2G13850_001	48	44	1
OS05G0498700	GSMUA_Achr10G09250_001	36	93	1
OS05G0498700	GSMUA_AchrUn_randomG05160_001	68	69	1
OS05G0498900	GSMUA_Achr8G03680_001	50	48	1
OS05G0498900	GSMUA_Achr9G24960_001	50	53	1
OS05G0499300	GSMUA_Achr2G03030_001	52	52	1
OS05G0499400	GSMUA_Achr2G03030_001	48	51	1
OS05G0499500	GSMUA_Achr1G08550_001	32	77	1
OS05G0499500	GSMUA_Achr1G08560_001	25	48	1
OS05G0499600	GSMUA_Achr7G25680_001	30	44	1
OS05G0499800	GSMUA_Achr7G25680_001	30	44	1
OS05G0500000	GSMUA_Achr7G25680_001	30	44	1
OS05G0500200	GSMUA_Achr7G25680_001	0	0	1
OS05G0500400	GSMUA_Achr6G00560_001	46	46	1
OS05G0500500	GSMUA_Achr10G09310_001	27	52	1
OS05G0500500	GSMUA_Achr8G03630_001	54	56	1
OS05G0500500	GSMUA_Achr9G24740_001	47	51	1
OS05G0500600	GSMUA_Achr6G24300_001	48	49	0
OS05G0500700	GSMUA_Achr7G00160_001	50	49	1
OS05G0500900	GSMUA_Achr6G00590_001	53	68	1
OS05G0500900	GSMUA_Achr7G00150_001	58	68	1
OS05G0501300	GSMUA_Achr6G19130_001	77	82	1
OS05G0501400	GSMUA_Achr4G23870_001	40	51	1
OS05G0501400	GSMUA_Achr6G00600_001	41	49	1
OS05G0501600	GSMUA_Achr1G08650_001	27	26	1
OS05G0501700	GSMUA_Achr11G25950_001	57	68	1
OS05G0501700	GSMUA_Achr5G26330_001	51	65	1
OS05G0501700	GSMUA_Achr6G19140_001	40	48	1
OS05G0501700	GSMUA_Achr9G30030_001	61	72	1
OS05G0502000	GSMUA_Achr1G08730_001	65	69	1
OS05G0502000	GSMUA_Achr5G26310_001	62	66	1
OS05G0502000	GSMUA_Achr9G29920_001	60	58	1
OS05G0502200	GSMUA_Achr1G08740_001	61	61	1
OS05G0502200	GSMUA_Achr2G02950_001	56	61	1
OS05G0502500	GSMUA_Achr9G02860_001	37	69	1
OS05G0502700	GSMUA_Achr1G08820_001	61	61	1
OS05G0502700	GSMUA_Achr2G02900_001	60	59	1
OS05G0502700	GSMUA_AchrUn_randomG13850_001	58	57	1
OS05G0502800	GSMUA_Achr5G00860_001	29	37	1
OS05G0502800	GSMUA_Achr9G12240_001	34	36	1
OS05G0503000	GSMUA_Achr2G02880_001	68	71	1
OS05G0503000	GSMUA_Achr4G27660_001	76	69	1
OS05G0503000	GSMUA_Achr9G02890_001	75	68	1
OS05G0503000	GSMUA_AchrUn_randomG13840_001	72	75	1
OS05G0503300	GSMUA_Achr1G22900_001	72	67	0
OS05G0503300	GSMUA_Achr6G25020_001	75	75	0
OS05G0506000	GSMUA_Achr2G17750_001	70	71	1
OS05G0506000	GSMUA_Achr7G12290_001	72	56	1
OS05G0506600	GSMUA_Achr10G14360_001	46	46	1
OS05G0506800	GSMUA_Achr10G14360_001	47	48	1
OS05G0506900	GSMUA_Achr11G21560_001	71	23	1
OS05G0506900	GSMUA_Achr5G20210_001	71	20	1
OS05G0507000	GSMUA_Achr11G11190_001	61	57	1
OS05G0507000	GSMUA_Achr11G19270_001	60	56	1
OS05G0507300	GSMUA_Achr11G14980_001	78	65	1
OS05G0507300	GSMUA_AchrUn_randomG00670_001	79	64	1
OS05G0508300	GSMUA_Achr4G17710_001	65	67	1
OS05G0508400	GSMUA_Achr8G15140_001	3	30	1
OS05G0508500	GSMUA_Achr9G11950_001	26	35	1
OS05G0508700	GSMUA_Achr2G12590_001	45	33	1
OS05G0508700	GSMUA_Achr5G03190_001	46	25	1
OS05G0508800	GSMUA_Achr5G03210_001	67	68	1
OS05G0508800	GSMUA_Achr7G01560_001	71	73	1
OS05G0509200	GSMUA_Achr4G22540_001	74	78	0
OS05G0509200	GSMUA_Achr7G07640_001	75	79	0
OS05G0509300	GSMUA_Achr4G21210_001	59	32	1
OS05G0509400	GSMUA_Achr8G20460_001	28	13	1
OS05G0509400	GSMUA_Achr9G10600_001	27	14	1
OS05G0509400	GSMUA_Achr9G25670_001	28	13	1
OS05G0509500	GSMUA_Achr8G03120_001	77	75	1
OS05G0509500	GSMUA_Achr9G25680_001	43	48	1
OS05G0509700	GSMUA_Achr8G20370_001	66	66	0
OS05G0509700	GSMUA_Achr9G10570_001	63	64	0
OS05G0509800	GSMUA_Achr1G14140_001	48	46	1
OS05G0509900	GSMUA_Achr11G00790_001	78	78	1
OS05G0509900	GSMUA_AchrUn_randomG21850_001	75	71	1
OS05G0510100	GSMUA_Achr3G13680_001	28	50	1
OS05G0510200	GSMUA_Achr6G31130_001	67	68	1
OS05G0510200	GSMUA_Achr9G10370_001	66	67	1
OS05G0510300	GSMUA_Achr9G10330_001	47	49	1
OS05G0510400	GSMUA_Achr2G17340_001	54	63	1
OS05G0510400	GSMUA_Achr7G07910_001	58	63	1
OS05G0510700	GSMUA_Achr2G17230_001	43	34	1
OS05G0510700	GSMUA_Achr6G00640_001	43	41	1
OS05G0510800	GSMUA_Achr10G08330_001	72	79	1
OS05G0510800	GSMUA_Achr4G23120_001	76	75	1
OS05G0510800	GSMUA_Achr4G32270_001	73	78	1
OS05G0510800	GSMUA_Achr5G01920_001	73	77	1
OS05G0510800	GSMUA_Achr6G30200_001	69	77	1
OS05G0510800	GSMUA_Achr7G00750_001	72	79	1
OS05G0511000	GSMUA_Achr10G08360_001	73	75	1
OS05G0511050	GSMUA_Achr5G02130_001	56	52	1
OS05G0511300	GSMUA_Achr7G00910_001	63	61	1
OS05G0511400	GSMUA_Achr4G31940_001	73	71	1
OS05G0511400	GSMUA_Achr5G02210_001	78	81	1
OS05G0511400	GSMUA_Achr7G00930_001	80	66	1
OS05G0511500	GSMUA_Achr6G31420_001	68	83	1
OS05G0511700	GSMUA_Achr6G04550_001	48	49	1
OS05G0512000	GSMUA_Achr6G29980_001	42	42	1
