Gene stable ID	Chlamydomonas reinhardtii gene stable ID	% identity	Chlamydomonas reinhardtii % identity	Orthology confidence [0 low, 1 high]
OS05G0453900	CHLREDRAFT_150286	32	29	1
OS05G0455200	CHLREDRAFT_206298	9	12	0
OS05G0455500	CHLREDRAFT_130812	32	58	1
OS05G0455600	CHLREDRAFT_187088	43	41	1
OS05G0455700	CHLREDRAFT_132204	41	46	1
OS05G0455800	CHLREDRAFT_192447	26	17	1
OS05G0456000	CHLREDRAFT_113438	10	21	1
OS05G0456000	CHLREDRAFT_183418	19	19	1
OS05G0456200	CHLREDRAFT_158244	45	31	0
OS05G0456300	CHLREDRAFT_158244	47	44	0
OS05G0458000	CHLREDRAFT_133381	21	38	1
OS05G0458400	CHLREDRAFT_116904	49	53	1
OS05G0459900	CHLREDRAFT_195597	62	71	1
OS05G0460000	CHLREDRAFT_185673	83	82	0
OS05G0460200	CHLREDRAFT_190824	75	76	1
OS05G0460600	CHLREDRAFT_102099	29	41	0
OS05G0460700	CHLREDRAFT_108312	29	42	0
OS05G0460800	CHLREDRAFT_95439	32	38	1
OS05G0461000	CHLREDRAFT_159905	56	54	1
OS05G0461300	CHLREDRAFT_195520	60	59	1
OS05G0461900	CHLREDRAFT_150292	26	17	0
OS05G0461900	CHLREDRAFT_150298	22	28	0
OS05G0461900	CHLREDRAFT_195957	25	21	0
OS05G0462301	CHLREDRAFT_99951	0	0	1
OS05G0462400	CHLREDRAFT_99951	2	10	1
OS05G0462500	CHLREDRAFT_131330	34	37	1
OS05G0462900	CHLREDRAFT_555	55	50	1
OS05G0463800	CHLREDRAFT_111791	67	81	1
OS05G0463900	CHLREDRAFT_113076	1	3	0
OS05G0463900	CHLREDRAFT_113116	42	45	0
OS05G0464100	CHLREDRAFT_122561	30	25	1
OS05G0465100	CHLREDRAFT_166182	17	26	1
OS05G0466800	CHLREDRAFT_111940	27	43	1
OS05G0466900	CHLREDRAFT_121593	28	59	1
OS05G0466900	CHLREDRAFT_139672	21	48	1
OS05G0467000	CHLREDRAFT_123538	36	46	1
OS05G0467000	CHLREDRAFT_126628	37	40	1
OS05G0467000	CHLREDRAFT_127871	39	44	1
OS05G0467000	CHLREDRAFT_128451	39	35	1
OS05G0467000	CHLREDRAFT_59450	36	40	1
OS05G0467300	CHLREDRAFT_206081	24	27	1
OS05G0467501	CHLREDRAFT_24524	46	25	1
OS05G0469600	CHLREDRAFT_127786	53	56	1
OS05G0469800	CHLREDRAFT_127786	53	56	1
OS05G0470700	CHLREDRAFT_100664	9	51	1
OS05G0470800	CHLREDRAFT_170003	16	19	1
OS05G0473900	CHLREDRAFT_158296	53	51	1
OS05G0474400	CHLREDRAFT_171434	35	37	1
OS05G0474500	CHLREDRAFT_36815	20	14	1
OS05G0474800	CHLREDRAFT_205718	21	21	1
OS05G0475400	CHLREDRAFT_133057	61	49	0
OS05G0475700	CHLREDRAFT_171950	21	20	1
OS05G0476200	CHLREDRAFT_115083	39	49	0
OS05G0477300	CHLREDRAFT_46276	44	59	1
OS05G0480000	CHLREDRAFT_154569	28	33	1
OS05G0480700	CHLREDRAFT_190371	48	47	1
OS05G0481900	CHLREDRAFT_191597	23	18	1
OS05G0482700	CHLREDRAFT_196305	59	53	1
OS05G0483801	CHLREDRAFT_108137	14	26	1
OS05G0486300	CHLREDRAFT_206281	14	5	1
OS05G0486700	CHLREDRAFT_109252	27	68	1
OS05G0486700	CHLREDRAFT_195608	58	62	1
OS05G0488900	CHLREDRAFT_163751	50	50	0
OS05G0489100	CHLREDRAFT_111255	36	46	1
OS05G0489100	CHLREDRAFT_111555	33	41	1
OS05G0489100	CHLREDRAFT_122372	34	43	1
OS05G0489100	CHLREDRAFT_143143	30	37	1
OS05G0489100	CHLREDRAFT_166317	35	33	1
OS05G0489100	CHLREDRAFT_187378	31	39	1
OS05G0489100	CHLREDRAFT_79261	29	42	1
OS05G0489100	CHLREDRAFT_96954	35	41	1
OS05G0489800	CHLREDRAFT_185125	52	54	1
OS05G0489800	CHLREDRAFT_97501	41	65	1
OS05G0490000	CHLREDRAFT_169281	30	27	1
OS05G0490100	CHLREDRAFT_166012	69	70	1
OS05G0490200	CHLREDRAFT_127586	49	49	1
OS05G0490800	CHLREDRAFT_183771	61	61	1
OS05G0490900	CHLREDRAFT_130491	31	33	1
OS05G0491100	CHLREDRAFT_188144	86	79	1
OS05G0491200	CHLREDRAFT_187709	36	38	1
OS05G0491500	CHLREDRAFT_196473	38	13	1
OS05G0494100	CHLREDRAFT_149251	18	30	1
OS05G0494500	CHLREDRAFT_191102	49	47	1
OS05G0494900	CHLREDRAFT_176530	10	3	1
OS05G0496100	CHLREDRAFT_170004	15	17	1
OS05G0496200	CHLREDRAFT_132210	64	67	1
OS05G0496400	CHLREDRAFT_189175	26	19	1
OS05G0496500	CHLREDRAFT_189175	33	34	1
OS05G0497150	CHLREDRAFT_122088	41	17	1
OS05G0497700	CHLREDRAFT_173311	12	22	1
OS05G0498300	CHLREDRAFT_121781	6	52	1
OS05G0498400	CHLREDRAFT_145043	65	63	1
OS05G0501300	CHLREDRAFT_182581	63	64	0
OS05G0501300	CHLREDRAFT_182582	63	64	0
OS05G0501300	CHLREDRAFT_187688	58	43	0
OS05G0501300	CHLREDRAFT_8673	54	40	0
OS05G0503000	CHLREDRAFT_166432	31	31	1
OS05G0503300	CHLREDRAFT_206154	51	53	1
OS05G0506900	CHLREDRAFT_183898	44	15	1
OS05G0507300	CHLREDRAFT_78954	48	42	1
OS05G0508300	CHLREDRAFT_206048	43	41	1
OS05G0508700	CHLREDRAFT_132449	27	46	1
OS05G0509200	CHLREDRAFT_127317	52	50	1
OS05G0509300	CHLREDRAFT_178406	13	27	1
OS05G0509400	CHLREDRAFT_104804	9	42	1
OS05G0509500	CHLREDRAFT_127491	57	54	1
OS05G0510600	CHLREDRAFT_116869	38	45	1
OS05G0511300	CHLREDRAFT_101034	25	53	1
OS05G0511400	CHLREDRAFT_116419	51	60	1
OS05G0511500	CHLREDRAFT_196092	57	51	1
OS05G0511700	CHLREDRAFT_184954	30	26	1
OS05G0512200	CHLREDRAFT_48787	44	52	1
OS05G0513400	CHLREDRAFT_129898	53	50	1
OS05G0513500	CHLREDRAFT_151596	54	53	1
OS05G0513900	CHLREDRAFT_118018	40	31	0
OS05G0514300	CHLREDRAFT_163935	13	44	1
OS05G0516600	CHLREDRAFT_195521	71	71	1
OS05G0516900	CHLREDRAFT_126669	19	35	0
OS05G0517500	CHLREDRAFT_182461	32	27	1
OS05G0517500	CHLREDRAFT_187002	34	30	1
OS05G0517900	CHLREDRAFT_141130	29	29	1
OS05G0517900	CHLREDRAFT_166035	32	21	1
OS05G0518600	CHLREDRAFT_205538	26	8	1
OS05G0519400	CHLREDRAFT_187761	53	55	1
OS05G0519500	CHLREDRAFT_195954	49	43	1
OS05G0519700	CHLREDRAFT_195423	58	57	1
OS05G0519800	CHLREDRAFT_155606	32	34	1
OS05G0519900	CHLREDRAFT_148751	26	50	1
OS05G0520100	CHLREDRAFT_148095	15	26	1
OS05G0520200	CHLREDRAFT_108727	29	51	1
OS05G0521300	CHLREDRAFT_140337	19	42	1
OS05G0522500	CHLREDRAFT_21582	35	27	1
OS05G0524300	CHLREDRAFT_10419	26	26	1
OS05G0524300	CHLREDRAFT_206036	38	37	1
OS05G0524666	CHLREDRAFT_126810	35	18	1
OS05G0525900	CHLREDRAFT_119209	24	58	1
OS05G0525900	CHLREDRAFT_182666	27	55	1
OS05G0525900	CHLREDRAFT_205729	32	11	1
OS05G0526200	CHLREDRAFT_194882	23	27	1
OS05G0528200	CHLREDRAFT_101876	52	55	1
OS05G0529000	CHLREDRAFT_132532	43	46	1
OS05G0529300	CHLREDRAFT_190147	63	63	1
OS05G0529400	CHLREDRAFT_102417	47	58	1
OS05G0529700	CHLREDRAFT_141844	30	29	1
OS05G0529700	CHLREDRAFT_19746	36	38	1
OS05G0529900	CHLREDRAFT_118915	35	34	1
OS05G0530400	CHLREDRAFT_122706	15	65	1
OS05G0530500	CHLREDRAFT_106184	47	75	0
OS05G0532600	CHLREDRAFT_21582	36	7	1
OS05G0533100	CHLREDRAFT_33956	32	25	1
OS05G0533500	CHLREDRAFT_205985	46	37	1
OS05G0533600	CHLREDRAFT_153781	26	37	1
OS05G0533700	CHLREDRAFT_139850	64	80	1
OS05G0533900	CHLREDRAFT_196541	32	27	0
OS05G0534100	CHLREDRAFT_205936	27	23	1
OS05G0534500	CHLREDRAFT_163414	17	39	1
OS05G0534800	CHLREDRAFT_188892	27	2	1
OS05G0535500	CHLREDRAFT_113708	22	43	1
OS05G0536200	CHLREDRAFT_127172	26	27	1
OS05G0536200	CHLREDRAFT_146232	25	25	1
OS05G0536400	CHLREDRAFT_150809	63	64	1
OS05G0536900	CHLREDRAFT_195521	58	58	1
OS05G0537400	CHLREDRAFT_184244	25	14	1
OS05G0539500	CHLREDRAFT_102309	33	33	1
OS05G0539600	CHLREDRAFT_170037	21	13	1
OS05G0539600	CHLREDRAFT_173626	24	14	1
OS05G0539700	CHLREDRAFT_192162	47	51	1
OS05G0539800	CHLREDRAFT_129827	27	33	1
OS05G0539900	CHLREDRAFT_184984	31	19	1
OS05G0540100	CHLREDRAFT_130834	58	56	1
OS05G0540300	CHLREDRAFT_115081	55	60	1
OS05G0540800	CHLREDRAFT_192018	30	36	1
OS05G0541200	CHLREDRAFT_116096	39	46	0
OS05G0541900	CHLREDRAFT_153674	26	20	1
OS05G0542200	CHLREDRAFT_141260	22	32	1
OS05G0542200	CHLREDRAFT_151221	12	28	1
OS05G0542600	CHLREDRAFT_155147	27	38	1
OS05G0543100	CHLREDRAFT_182329	68	69	1
OS05G0543200	CHLREDRAFT_151184	12	13	0
OS05G0543400	CHLREDRAFT_137019	51	51	1
OS05G0543700	CHLREDRAFT_187190	33	19	1
OS05G0545600	CHLREDRAFT_174174	21	51	1
OS05G0546500	CHLREDRAFT_185980	53	32	1
OS05G0547850	CHLREDRAFT_185980	48	50	1
OS05G0548200	CHLREDRAFT_115221	28	28	1
OS05G0548800	CHLREDRAFT_182181	44	17	1
OS05G0549000	CHLREDRAFT_191396	30	30	1
OS05G0549600	CHLREDRAFT_97157	23	19	1
OS05G0549700	CHLREDRAFT_127384	64	67	1
OS05G0549900	CHLREDRAFT_108112	10	14	1
OS05G0551000	CHLREDRAFT_98280	20	44	1
OS05G0551700	CHLREDRAFT_180720	12	13	0
OS05G0552300	CHLREDRAFT_105734	66	70	1
OS05G0552400	CHLREDRAFT_95634	16	33	1
OS05G0552900	CHLREDRAFT_193464	16	22	1
OS05G0553000	CHLREDRAFT_78348	72	69	1
OS05G0553700	CHLREDRAFT_195405	34	34	1
OS05G0553700	CHLREDRAFT_195406	34	33	1
OS05G0553800	CHLREDRAFT_191168	50	42	1
OS05G0554100	CHLREDRAFT_194556	33	34	0
OS05G0555100	CHLREDRAFT_127638	46	41	1
OS05G0555300	CHLREDRAFT_174881	26	46	1
OS05G0555600	CHLREDRAFT_205746	59	17	1
OS05G0555800	CHLREDRAFT_127247	58	60	1
OS05G0556000	CHLREDRAFT_111970	34	43	1
OS05G0556100	CHLREDRAFT_195431	46	46	1
OS05G0556700	CHLREDRAFT_184701	73	45	1
OS05G0556900	CHLREDRAFT_127247	59	60	1
OS05G0557000	CHLREDRAFT_126853	87	87	1
OS05G0557600	CHLREDRAFT_188669	17	38	0
OS05G0557800	CHLREDRAFT_148198	24	23	1
OS05G0558000	CHLREDRAFT_187440	23	33	0
OS05G0558400	CHLREDRAFT_187392	39	42	1
OS05G0558400	CHLREDRAFT_206169	39	35	1
OS05G0558900	CHLREDRAFT_177678	10	52	1
OS05G0558900	CHLREDRAFT_193500	23	53	1
OS05G0559000	CHLREDRAFT_170066	18	26	1
OS05G0559000	CHLREDRAFT_179467	18	16	1
OS05G0559000	CHLREDRAFT_192937	23	19	1
OS05G0559000	CHLREDRAFT_196816	21	14	1
OS05G0559000	CHLREDRAFT_196818	23	20	1
OS05G0559000	CHLREDRAFT_196819	23	21	1
OS05G0559000	CHLREDRAFT_196820	17	21	1
OS05G0559000	CHLREDRAFT_196821	23	20	1
OS05G0559000	CHLREDRAFT_196824	19	20	1
OS05G0559000	CHLREDRAFT_196825	18	21	1
OS05G0559000	CHLREDRAFT_196827	18	18	1
OS05G0559000	CHLREDRAFT_196828	17	18	1
OS05G0559000	CHLREDRAFT_196829	17	18	1
OS05G0559000	CHLREDRAFT_30532	19	18	1
OS05G0559000	CHLREDRAFT_34127	18	17	1
OS05G0559000	CHLREDRAFT_35598	20	22	1
OS05G0560000	CHLREDRAFT_182959	32	35	1
OS05G0560400	CHLREDRAFT_163935	14	47	1
OS05G0562400	CHLREDRAFT_143889	10	11	1
OS05G0563050	CHLREDRAFT_177392	4	5	1
OS05G0563100	CHLREDRAFT_177392	13	6	1
OS05G0565000	CHLREDRAFT_146844	67	65	1
OS05G0565500	CHLREDRAFT_115511	24	24	1
OS05G0565500	CHLREDRAFT_128576	21	21	1
OS05G0566200	CHLREDRAFT_118402	10	18	1
OS05G0566300	CHLREDRAFT_117217	21	35	1
OS05G0566400	CHLREDRAFT_108650	36	60	0
OS05G0566400	CHLREDRAFT_137528	46	68	0
OS05G0566500	CHLREDRAFT_181144	19	35	1
OS05G0567100	CHLREDRAFT_128744	29	48	0
OS05G0567300	CHLREDRAFT_195534	31	17	1
OS05G0567400	CHLREDRAFT_105410	22	55	1
OS05G0567500	CHLREDRAFT_105620	27	43	1
OS05G0568000	CHLREDRAFT_138664	53	48	1
OS05G0568100	CHLREDRAFT_187899	63	66	1
OS05G0568300	CHLREDRAFT_99271	34	45	1
OS05G0568900	CHLREDRAFT_196358	46	38	1
OS05G0569400	CHLREDRAFT_183481	23	7	1
OS05G0569500	CHLREDRAFT_119168	36	50	1
OS05G0569700	CHLREDRAFT_176554	31	49	1
OS05G0569800	CHLREDRAFT_154336	27	31	1
OS05G0570400	CHLREDRAFT_176554	31	61	1
OS05G0571000	CHLREDRAFT_116381	8	31	0
OS05G0572700	CHLREDRAFT_121320	33	43	1
OS05G0573200	CHLREDRAFT_196567	69	59	0
OS05G0573300	CHLREDRAFT_176554	34	68	1
OS05G0573500	CHLREDRAFT_111791	54	72	1
OS05G0573700	CHLREDRAFT_140839	58	60	1
OS05G0574400	CHLREDRAFT_60444	66	60	1
OS05G0574500	CHLREDRAFT_128522	88	87	1
OS05G0574700	CHLREDRAFT_180553	31	40	1
OS05G0575300	CHLREDRAFT_110598	13	43	1
OS05G0575300	CHLREDRAFT_116089	32	47	1
OS05G0576800	CHLREDRAFT_108650	36	60	0
OS05G0576800	CHLREDRAFT_137528	47	69	0
OS05G0577200	CHLREDRAFT_108256	35	45	1
OS05G0577200	CHLREDRAFT_154269	34	31	1
OS05G0577500	CHLREDRAFT_9509	32	36	0
OS05G0579100	CHLREDRAFT_105620	22	42	1
OS05G0579800	CHLREDRAFT_134900	43	49	1
OS05G0579900	CHLREDRAFT_169796	1	5	1
OS05G0580500	CHLREDRAFT_150054	21	3	1
OS05G0582100	CHLREDRAFT_190979	45	49	1
OS05G0582300	CHLREDRAFT_182663	53	42	1
OS05G0582500	CHLREDRAFT_126671	36	34	1
OS05G0582500	CHLREDRAFT_189662	30	33	1
OS05G0582600	CHLREDRAFT_126671	35	34	1
OS05G0582600	CHLREDRAFT_189662	28	31	1
OS05G0582800	CHLREDRAFT_126671	37	35	1
OS05G0582800	CHLREDRAFT_189662	35	37	1
OS05G0584600	CHLREDRAFT_113573	12	47	1
OS05G0585800	CHLREDRAFT_103256	6	29	1
OS05G0585900	CHLREDRAFT_137112	54	56	1
OS05G0586600	CHLREDRAFT_190458	23	11	1
OS05G0587100	CHLREDRAFT_95558	29	53	1
OS05G0587200	CHLREDRAFT_154505	6	2	1
OS05G0587300	CHLREDRAFT_186231	13	20	1
OS05G0588100	CHLREDRAFT_144069	16	24	1
OS05G0588700	CHLREDRAFT_140464	13	20	0
OS05G0589600	CHLREDRAFT_33956	33	35	1
OS05G0591900	CHLREDRAFT_139332	55	52	1
OS05G0592400	CHLREDRAFT_133572	52	50	0
OS05G0592500	CHLREDRAFT_180347	24	34	1
OS05G0592600	CHLREDRAFT_141272	40	29	0
OS05G0592800	CHLREDRAFT_184244	29	24	1
OS05G0593100	CHLREDRAFT_187322	45	46	1
OS05G0593800	CHLREDRAFT_101519	15	72	1
OS05G0593800	CHLREDRAFT_137286	53	75	1
OS05G0593900	CHLREDRAFT_196085	47	34	1
OS05G0594700	CHLREDRAFT_143148	15	8	1
OS05G0594700	CHLREDRAFT_154217	22	16	1
OS05G0594700	CHLREDRAFT_15979	24	12	1
OS05G0594700	CHLREDRAFT_168596	21	9	1
OS05G0594700	CHLREDRAFT_193892	17	11	1
OS05G0594700	CHLREDRAFT_194774	22	12	1
OS05G0594700	CHLREDRAFT_206123	25	14	1
OS05G0594700	CHLREDRAFT_206129	15	6	1
OS05G0594700	CHLREDRAFT_21465	27	11	1
OS05G0594700	CHLREDRAFT_9268	16	6	1
OS05G0594800	CHLREDRAFT_178186	22	30	1
OS05G0594900	CHLREDRAFT_191216	53	52	1
OS05G0596600	CHLREDRAFT_169308	22	24	1
OS05G0596600	CHLREDRAFT_30939	29	27	1
OS05G0597400	CHLREDRAFT_194900	14	1	1
OS06G0101000	CHLREDRAFT_146309	12	5	1
OS06G0101000	CHLREDRAFT_170220	5	8	1
OS06G0101100	CHLREDRAFT_150731	18	23	1
OS06G0101600	CHLREDRAFT_185915	46	49	1
OS06G0102300	CHLREDRAFT_98303	10	20	1
OS06G0102600	CHLREDRAFT_20727	10	8	1
OS06G0102800	CHLREDRAFT_13217	18	7	1
OS06G0102900	CHLREDRAFT_13217	10	2	1
OS06G0103300	CHLREDRAFT_76437	51	55	1
OS06G0103400	CHLREDRAFT_79613	31	41	1
OS06G0103500	CHLREDRAFT_121379	41	41	1
OS06G0103600	CHLREDRAFT_126079	51	50	1
OS06G0103700	CHLREDRAFT_186160	35	38	1
OS06G0104000	CHLREDRAFT_187487	12	16	1
OS06G0104100	CHLREDRAFT_102527	23	35	1
OS06G0104300	CHLREDRAFT_146556	21	13	1
OS06G0105100	CHLREDRAFT_196085	46	31	1
OS06G0106000	CHLREDRAFT_184923	47	41	1
OS06G0106100	CHLREDRAFT_140320	49	51	1
OS06G0107000	CHLREDRAFT_205909	33	19	1
OS06G0107100	CHLREDRAFT_141254	37	44	1
OS06G0108900	CHLREDRAFT_206298	12	14	0
OS06G0109000	CHLREDRAFT_109545	10	39	1
OS06G0109000	CHLREDRAFT_123133	28	47	1
OS06G0109000	CHLREDRAFT_173094	13	29	1
OS06G0109400	CHLREDRAFT_38371	38	50	1
OS06G0109500	CHLREDRAFT_115365	39	51	0
OS06G0109600	CHLREDRAFT_114363	29	33	1
OS06G0111500	CHLREDRAFT_192597	66	56	0
OS06G0112200	CHLREDRAFT_135128	44	47	1
OS06G0112800	CHLREDRAFT_100817	12	13	1
OS06G0112800	CHLREDRAFT_115707	12	13	1
OS06G0112800	CHLREDRAFT_123118	0	0	1
OS06G0112800	CHLREDRAFT_143511	23	2	1
OS06G0112800	CHLREDRAFT_144973	20	2	1
OS06G0112800	CHLREDRAFT_147446	21	4	1
OS06G0112800	CHLREDRAFT_151753	14	17	1
OS06G0112800	CHLREDRAFT_181503	2	1	1
OS06G0113150	CHLREDRAFT_100817	0	0	1
OS06G0113150	CHLREDRAFT_115707	0	0	1
OS06G0113150	CHLREDRAFT_123118	0	0	1
OS06G0113150	CHLREDRAFT_143511	9	1	1
OS06G0113150	CHLREDRAFT_144973	9	1	1
OS06G0113150	CHLREDRAFT_147446	8	2	1
OS06G0113150	CHLREDRAFT_151753	0	0	1
OS06G0113150	CHLREDRAFT_181503	0	0	1
OS06G0114000	CHLREDRAFT_132530	62	64	1
OS06G0114000	CHLREDRAFT_136288	65	67	1
OS06G0114200	CHLREDRAFT_78189	63	64	1
OS06G0114650	CHLREDRAFT_117996	31	43	0
OS06G0115300	CHLREDRAFT_133008	46	47	0
OS06G0115400	CHLREDRAFT_182933	26	44	1
OS06G0115500	CHLREDRAFT_129809	60	57	1
OS06G0116300	CHLREDRAFT_195401	32	35	1
OS06G0116400	CHLREDRAFT_173008	26	40	1
OS06G0116500	CHLREDRAFT_154688	0	0	1
OS06G0116500	CHLREDRAFT_189404	13	6	1
OS06G0116800	CHLREDRAFT_117743	25	39	1
OS06G0120732	DAA00958	78	27	1
OS06G0125800	CHLREDRAFT_161785	16	22	1
OS06G0127200	CHLREDRAFT_142793	27	20	1
OS06G0127300	CHLREDRAFT_121983	9	7	1
OS06G0127900	CHLREDRAFT_144621	61	43	0
OS06G0128000	CHLREDRAFT_112842	20	26	1
OS06G0128200	CHLREDRAFT_78925	39	36	1
OS06G0128300	CHLREDRAFT_105113	45	55	1
OS06G0128400	CHLREDRAFT_119598	41	39	1
OS06G0128500	CHLREDRAFT_143749	34	39	1
OS06G0128600	CHLREDRAFT_95267	32	14	1
OS06G0128700	CHLREDRAFT_95267	6	5	1
OS06G0130200	CHLREDRAFT_176720	13	9	1
OS06G0130500	CHLREDRAFT_112209	71	70	1
OS06G0130800	CHLREDRAFT_168461	24	22	1
OS06G0130800	CHLREDRAFT_58	22	22	1
OS06G0130900	CHLREDRAFT_100021	78	98	0
OS06G0130900	CHLREDRAFT_112300	78	98	0
OS06G0130900	CHLREDRAFT_112529	64	97	0
OS06G0130900	CHLREDRAFT_112631	78	98	0
OS06G0130900	CHLREDRAFT_114955	78	98	0
OS06G0130900	CHLREDRAFT_123665	78	98	0
OS06G0130900	CHLREDRAFT_155704	77	98	0
OS06G0130900	CHLREDRAFT_156530	78	98	0
OS06G0130900	CHLREDRAFT_167003	78	98	0
OS06G0130900	CHLREDRAFT_167030	78	98	0
OS06G0130900	CHLREDRAFT_167094	78	98	0
OS06G0130900	CHLREDRAFT_167194	78	98	0
OS06G0130900	CHLREDRAFT_167230	78	98	0
OS06G0130900	CHLREDRAFT_169652	78	98	0
OS06G0130900	CHLREDRAFT_170323	78	98	0
OS06G0130900	CHLREDRAFT_177149	78	98	0
OS06G0130900	CHLREDRAFT_178494	78	98	0
OS06G0130900	CHLREDRAFT_178537	78	98	0
OS06G0130900	CHLREDRAFT_181270	78	98	0
OS06G0130900	CHLREDRAFT_184	78	98	0
OS06G0130900	CHLREDRAFT_221	78	98	0
OS06G0130900	CHLREDRAFT_243	78	98	0
OS06G0130900	CHLREDRAFT_24435	78	98	0
OS06G0130900	CHLREDRAFT_255	78	98	0
OS06G0130900	CHLREDRAFT_580	78	98	0
OS06G0130900	CHLREDRAFT_581	78	97	0
OS06G0130900	CHLREDRAFT_63	78	98	0
OS06G0130900	CHLREDRAFT_642	78	98	0
OS06G0130900	CHLREDRAFT_798	78	98	0
OS06G0130900	CHLREDRAFT_811	78	98	0
OS06G0130900	CHLREDRAFT_823	78	98	0
OS06G0130900	CHLREDRAFT_844	78	98	0
OS06G0130900	CHLREDRAFT_849	78	98	0
OS06G0130900	CHLREDRAFT_869	78	98	0
OS06G0130900	CHLREDRAFT_88	78	98	0
OS06G0130900	CHLREDRAFT_916	78	98	0
OS06G0130900	CHLREDRAFT_97639	78	98	0
OS06G0130900	CHLREDRAFT_97703	78	98	0
OS06G0132100	CHLREDRAFT_131330	41	44	1
OS06G0132400	CHLREDRAFT_195575	56	19	1
OS06G0132600	CHLREDRAFT_205630	29	25	1
OS06G0133000	CHLREDRAFT_503	45	39	1
OS06G0133800	CHLREDRAFT_141319	65	62	1
OS06G0133900	CHLREDRAFT_133088	66	42	1
OS06G0134000	CHLREDRAFT_195592	69	73	1
OS06G0135000	CHLREDRAFT_139332	29	8	1
OS06G0136000	CHLREDRAFT_139332	51	49	1
OS06G0136500	CHLREDRAFT_56436	36	19	1
OS06G0136800	CHLREDRAFT_183329	31	33	1
OS06G0137100	CHLREDRAFT_113825	0	0	0
OS06G0137300	CHLREDRAFT_158427	28	43	0
OS06G0137600	CHLREDRAFT_174010	34	36	1
OS06G0138400	CHLREDRAFT_184772	26	33	1
OS06G0139700	CHLREDRAFT_169042	25	24	1
OS06G0139900	CHLREDRAFT_129474	39	40	1
OS06G0139900	CHLREDRAFT_415	47	54	1
OS06G0140100	CHLREDRAFT_145893	44	41	1
OS06G0140800	CHLREDRAFT_116959	21	42	1
OS06G0141166	CHLREDRAFT_117836	17	49	1
OS06G0142050	CHLREDRAFT_171584	28	22	1
OS06G0142800	CHLREDRAFT_140543	47	47	1
OS06G0142900	CHLREDRAFT_196568	52	16	1
OS06G0143400	CHLREDRAFT_196283	22	24	1
OS06G0143900	CHLREDRAFT_154280	62	58	0
OS06G0144600	CHLREDRAFT_144853	23	11	1
OS06G0144600	CHLREDRAFT_193827	26	12	1
OS06G0144800	CHLREDRAFT_114155	53	58	1
OS06G0145800	CHLREDRAFT_186648	25	28	1
OS06G0146400	CHLREDRAFT_196788	39	44	1
OS06G0149400	CHLREDRAFT_192162	46	51	1
OS06G0149700	CHLREDRAFT_175651	51	42	0
OS06G0149900	CHLREDRAFT_175651	50	42	0
OS06G0150400	CHLREDRAFT_205897	27	26	1
OS06G0151200	CHLREDRAFT_104778	22	25	0
OS06G0151300	CHLREDRAFT_53681	58	60	1
OS06G0151600	CHLREDRAFT_187484	20	23	0
OS06G0152100	CHLREDRAFT_181887	39	39	1
OS06G0152300	CHLREDRAFT_205865	27	34	1
OS06G0152400	CHLREDRAFT_205865	19	17	1
OS06G0153800	CHLREDRAFT_127297	57	58	1
OS06G0154500	CHLREDRAFT_193901	60	61	1
OS06G0154600	CHLREDRAFT_155610	37	46	1
OS06G0155600	CHLREDRAFT_107111	26	52	1
OS06G0155600	CHLREDRAFT_118675	35	41	1
OS06G0156400	CHLREDRAFT_149530	28	13	1
OS06G0158000	CHLREDRAFT_111160	8	51	1
OS06G0158000	CHLREDRAFT_113915	33	39	1
OS06G0158200	CHLREDRAFT_189798	32	13	1
OS06G0158600	CHLREDRAFT_118742	66	70	1
OS06G0159400	CHLREDRAFT_136069	25	19	1
OS06G0159600	CHLREDRAFT_136069	22	17	1
OS06G0159900	CHLREDRAFT_206087	14	8	1
OS06G0159900	CHLREDRAFT_75224	10	54	1
OS06G0159900	CHLREDRAFT_95368	13	26	1
OS06G0159900	CHLREDRAFT_96140	8	22	1
OS06G0159900	CHLREDRAFT_99810	11	46	1
OS06G0160001	CHLREDRAFT_117234	46	65	1
OS06G0160700	CHLREDRAFT_120082	34	42	1
OS06G0162600	CHLREDRAFT_118003	48	54	1
OS06G0162700	CHLREDRAFT_116658	11	46	1
OS06G0162700	CHLREDRAFT_117291	14	53	1
OS06G0163000	CHLREDRAFT_158976	13	35	1
OS06G0163200	CHLREDRAFT_174537	21	22	1
OS06G0163400	CHLREDRAFT_195895	25	25	0
OS06G0163500	CHLREDRAFT_147743	29	53	1
OS06G0163600	CHLREDRAFT_117386	52	11	1
OS06G0164100	CHLREDRAFT_160030	75	79	1
OS06G0167000	CHLREDRAFT_129368	84	41	1
OS06G0167100	CHLREDRAFT_57580	48	49	1
OS06G0167400	CHLREDRAFT_112385	28	37	0
OS06G0167600	CHLREDRAFT_133457	62	61	1
OS06G0168500	CHLREDRAFT_195969	48	47	1
OS06G0168600	CHLREDRAFT_185583	74	69	1
OS06G0170500	CHLREDRAFT_111627	12	71	0
OS06G0171700	CHLREDRAFT_193689	29	31	1
OS06G0171900	CHLREDRAFT_118469	27	31	1
OS06G0172600	CHLREDRAFT_132716	84	84	1
OS06G0172800	CHLREDRAFT_205571	28	29	1
OS06G0173100	CHLREDRAFT_188404	79	79	1
OS06G0174400	CHLREDRAFT_195409	50	51	1
OS06G0175500	CHLREDRAFT_191396	27	27	1
OS06G0175800	CHLREDRAFT_196483	50	46	1
